loại	skriv	loại	skrive	N	V;IMP;FIN
bác	onkel	bác	onkel		N;INDF;MASC;SG
bác	onkelen	bác	onkel		N;DEF;MASC;SG
tuyệt	kult	tuyệt	kul	ADJ	N;INDF;MASC;SG
hôn	kyssing	hôn	kyssing	V	N;INDF;FEM;SG
hôn	kysse	hôn	kysse	V	N;INDF;FEM;SG
hôn	kysser	hôn	kysse	V	N;INDF;FEM;PL
hôn	kysset	hôn	kyss	V	N;DEF;NEUT;SG
hôn	kisses	hôn	kisses	V	N;INDF;MASC;SG
hôn	kyss	hôn	kyss	V	N;INDF;MASC;SG
hôn	kiss	hôn	kiss	V	N;INDF;MASC;SG
hôn	kyss	hôn	kyss	V	N;INDF;MASC;SG
trừ	utenom	trừ	utenom	V	N;INDF;NEUT;SG
trừ	untatt	trừ	unta	V	ADJ;INDF;NEUT;SG
trừ	unntatt	trừ	unnta	V	ADJ;INDF;NEUT;SG
trừ	minus	trừ	minus	V	N;INDF;NEUT;SG
ship	skip	ship	skip	V	N;INDF;NEUT;PL
ship	skipet	ship	skip	V	N;DEF;NEUT;SG
california	californias	california	californias		N;INDF;MASC;SG
california	california	california	californi		N;DEF;FEM;SG
cai	reint	cai	rein	N	ADJ;INDF;NEUT;SG
cai	rydde	cai	rydde	N	V;NFIN
hơi	litt	hơi	litt		ADJ;INDF;NEUT;SG
phút	min	phút	min	N	PRO;MASC;SG
loạn	mytteri	loạn	mytteri	V	N;INDF;NEUT;SG
loạn	mytteriet	loạn	mytterium	V	N;DEF;NEUT;SG
loạn	opprør	loạn	opprør	V	N;INDF;NEUT;SG
phí	bort	phí	bort	N	ADP
phí	unna	phí	unna	N	ADP
phí	borte	phí	borte	N	ADP
phí	vekk	phí	vekk	N	ADP
khủng	terrorist	khủng	terrorist	ADJ	N;INDF;MASC;SG
cấm	ban	cấm	ban	V	N;INDF;MASC;SG
cấm	forbud	cấm	forbud	V	N;INDF;NEUT;SG
cấm	forbudte	cấm	forbude	V	ADJ;PL;V.PTCP
cấm	forbudt	cấm	forbude	V	ADJ;INDF;NEUT;SG
cấm	forbudt	cấm	forbude	V	ADJ;INDF;NEUT;SG
cấm	forbudte	cấm	forbude	V	ADJ;PL;V.PTCP
cấm	bannlyst	cấm	bannlyse	V	ADJ;INDF;SG;V.PTCP
cấm	utestengt	cấm	utestengje	V	ADJ;INDF;NEUT;SG
cấm	forbudt	cấm	forbude	V	ADJ;INDF;NEUT;SG
cấm	forbød	cấm	forbød	V	N;INDF;MASC;SG
ủng	støvler	ủng	støvler	V	N;INDF;FEM;PL
ủng	støvlene	ủng	støvle	V	N;DEF;FEM;PL
ủng	boots	ủng	boots	V	N;INDF;MASC;SG
nâng	løft	nâng	løft	V	N;INDF;NEUT;SG
nâng	løfte	nâng	løfte	V	N;INDF;NEUT;SG
nâng	haik	nâng	haik	V	N;INDF;MASC;SG
nâng	lønnsøkning	nâng	lønnsøkning	V	N;INDF;FEM;SG
nâng	oppdra	nâng	oppdra	V	N;INDF;MASC;SG
nâng	høyner	nâng	høyne	V	N;INDF;MASC;PL
hủy	avbryte	hủy	avbryte	V	N;INDF;NEUT;SG
hủy	avlyse	hủy	avlyse	V	N;INDF;NEUT;SG
hủy	annullert	hủy	annullere	V	ADJ;INDF;SG;V.PTCP
hủy	kansellert	hủy	kansellere	V	ADJ;INDF;SG;V.PTCP
hủy	avbrutt	hủy	avbru	V	N;INDF;MASC;SG
hủy	avlyst	hủy	avlyse	V	ADJ;INDF;NEUT;SG;V.PTCP
hủy	kansellert	hủy	kansellere	V	ADJ;INDF;SG;V.PTCP
hủy	avlyst	hủy	avlyse	V	ADJ;INDF;NEUT;SG;V.PTCP
hủy	avbrutt	hủy	avbru	V	N;INDF;MASC;SG
mai	mai	mai	mai		N;INDF;MASC;SG
mai	mei	mai	mei		N;INDF;SG
mai	imorgen	mai	imorg		N;INDF;MASC;SG
mai	morgendagen	mai	morgendag		N;DEF;MASC;SG
mai	tomorrow	mai	tomorrow		N;INDF;MASC;SG
cảng	havna	cảng	havne	N	ADJ;INDF;NEUT;SG;V.PTCP
tách	kopper	tách	kopper	V	N;INDF;NEUT;SG
tách	split	tách	split	V	N
tách	delt	tách	dele	V	ADJ;INDF;NEUT;SG;V.PTCP
tách	cupen	tách	cup	V	N;DEF;MASC;SG
tách	kopp	tách	kopp	V	N;INDF;MASC;SG
tách	beger	tách	bege	V	N;INDF;NEUT;SG
tách	cup	tách	cup	V	N;INDF;NEUT;SG
phê	kaffe	phê	kaffe		N;INDF;MASC;SG
liền	skjev	liền	skjev		N;INDF;MASC;SG
liền	skeive	liền	skeiv		ADJ;PL
liền	skjevt	liền	skjevje		ADJ;INDF;NEUT;SG;V.PTCP
liền	krokete	liền	krok		ADJ;INDF;NEUT;SG
liền	boden	liền	bod		N;DEF;MASC;SG
liền	skur	liền	skur		N;INDF;NEUT;SG
cắt	kutter	cắt	kutter	V	N;INDF;NEUT;SG
cắt	kutt	cắt	kutt	V	N;INDF;NEUT;SG
cắt	cut	cắt	cut	V	N;INDF;NEUT;SG
cắt	skjær	cắt	skjær	V	N;INDF;NEUT;SG
cắt	klipt	cắt	klippe	V	ADJ;INDF;NEUT;SG;V.PTCP
cắt	avling	cắt	avling	V	N;INDF;FEM;SG
cắt	beskjæring	cắt	beskjæring	V	N;INDF;FEM;SG
cắt	beskjære	cắt	beskjære	V	N;INDF;FEM;SG
cắt	klipper	cắt	klipper	V	N;INDF;FEM;PL
xâm	invadert	xâm	invadere	V	ADJ;INDF;SG;V.PTCP
tán	spre	tán	spre	N	V;IMP;FIN
http	http	http	http		N;INDF;MASC;SG
web	nett	web	nett	N	ADV
web	nett	web	nett	N	ADV
chỉnh	juster	chỉnh	juster	V	N;INDF;MASC;SG
chỉnh	tuning	chỉnh	tuning	V	N;INDF;FEM;SG
ngăn	forebygger	ngăn	forebygger	V	N;INDF;MASC;PL
ngăn	forebygge	ngăn	forebygge	V	N;INDF;MASC;SG
sur	sur	sur	sur	NUM	N;INDF;MASC;SG
bày	skjerm	bày	skjerm	V	N;INDF;MASC;SG
bày	skjermen	bày	skjerme	V	N;DEF;MASC;SG
voi	elefanter	voi	elefanter		N;INDF;NEUT;SG
voi	elefant	voi	elefant		N;INDF;MASC;SG
voi	elephant	voi	elephant		N;INDF;MASC;SG
nghĩ	tenking	nghĩ	tenking	V	N;INDF;FEM;SG
nghĩ	tenkende	nghĩ	tenkende	V	N;INDF;FEM;SG
nghĩ	tenkning	nghĩ	tenkning	V	N;INDF;FEM;SG
nghĩ	tanke	nghĩ	tanke	V	N;INDF;MASC;SG
nghĩ	tror	nghĩ	tror	V	
nguy	fare	nguy	fare	V	N;INDF;MASC;SG
nguy	danger	nguy	dange	V	N;INDF;MASC;SG
thác	forlatte	thác	forlatte	N	ADJ;PL;V.PTCP
thác	forlatt	thác	forlatt	N	ADJ;INDF;NEUT;SG;V.PTCP
thác	faller	thác	falle	N	V;IND;PRS;FIN
von	von	von	von		N;INDF;FEM;SG
sung	sunget	sung	sung	V	N;DEF;NEUT;SG
sung	sung	sung	sung	V	N;INDF;MASC;SG
arctiidae	arctiidae	arctiidae	arctiid		N;INDF;MASC;SG
thiến	kastrert	thiến	kastrere	V	ADJ;INDF;SG;V.PTCP
thiến	kastrere	thiến	kastrere	V	N;INDF;FEM;SG
gửi	innsending	gửi	innsending	V	N;INDF;FEM;SG
gửi	underkastelse	gửi	underkastelse	V	N;INDF;MASC;SG
gửi	sende	gửi	sende	V	ADJ;INDF;SG;V.PTCP
gửi	innsending	gửi	innsending	V	N;INDF;FEM;SG
ngầm	implisitt	ngầm	implisitt	N	ADJ;INDF;NEUT;SG
thụ	energier	thụ	energi	V	N;INDF;FEM;PL
thụ	overflod	thụ	overflod	V	N;INDF;MASC;SG
thụ	overflødig	thụ	overflødig	V	ADJ;INDF;NEUT;SG
thụ	overkant	thụ	overkant	V	ADV
dọa	støkk	dọa	støkk	V	N;INDF;MASC;SG
com	com	com	com	N	ADV
nhớ	savne	nhớ	savn	V	ADJ;PL
nhớ	frøken	nhớ	frøken	V	N;INDF;FEM;SG
nhớ	miss	nhớ	miss	V	N;INDF;MASC;SG
nhớ	savner	nhớ	savne	V	N;INDF;MASC;PL
nhớ	huske	nhớ	huske	V	N;INDF;MASC;SG
nhớ	remember	nhớ	remember	V	N;INDF;MASC;SG
thoát	slutta	thoát	slutte	V	ADJ;INDF;SG;V.PTCP
thoát	sluttet	thoát	slutt	V	N;DEF;NEUT;SG
thoát	avslutt	thoát	avslutt	V	N;INDF;MASC;SG
thoát	exit	thoát	Exit	V	N;INDF;SG
thoát	avslutt	thoát	avslutt	V	N;INDF;MASC;SG
thoát	utgang	thoát	utgang	V	N;INDF;MASC;SG
thoát	utgangene	thoát	utgang	V	N;DEF;FEM;PL
thoát	utganger	thoát	utganger	V	N;INDF;MASC;SG
thoát	rømme	thoát	rømme	V	N;INDF;FEM;SG
thoát	flukt	thoát	flukt	V	N;INDF;FEM;SG
thoát	flukten	thoát	flukt	V	N;DEF;MASC;SG
thoát	escape	thoát	escape	V	N
chảy	smelte	chảy	smele	V	N;INDF;NEUT;SG
đẩy	push	đẩy	push	V	N
đẩy	dytt	đẩy	dyt	V	N;INDF;NEUT;SG
đẩy	press	đẩy	press	V	N;INDF;NEUT;SG
đẩy	dyttet	đẩy	dytte	V	N;DEF;NEUT;SG
tùy	avhenger	tùy	avhenger	PART	V;IND;PRS;FIN
tùy	spørs	tùy	spørjas	PART	V;IMP;PRS;FIN
vạn	opprinnelse	vạn	opprinnelse	ADJ	N;INDF;MASC;SG
vạn	opphav	vạn	opphav	ADJ	N;INDF;NEUT;SG
lượt	vending	lượt	vending		N;INDF;FEM;SG
lượt	snu	lượt	snu		V;IMP;NFIN
lượt	skru	lượt	skru		V;IMP;FIN
lượt	tur	lượt	tur		N;INDF;MASC;SG
lượt	turen	lượt	tur		N;DEF;MASC;SG
tan	tan	tan	tan	V	N;INDF;NEUT;SG
tan	besto	tan	besto	V	N;INDF;MASC;SG
tan	bestått	tan	bestå	V	ADJ;INDF;NEUT;SG;V.PTCP
vuông	firkantet	vuông	firkant	ADJ	N;DEF;NEUT;SG
vuông	kvm	vuông	kvm	ADJ	N;INDF;NEUT;SG
vuông	kvadrat	vuông	kvadrat	ADJ	N;INDF;NEUT;SG
nửa	halvdeler	nửa	halvdele	NUM	N;INDF;MASC;PL
nửa	halvt	nửa	halv	NUM	ADJ;INDF;NEUT;SG
nửa	halve	nửa	halv	NUM	ADJ;DEF;SG
nửa	halv	nửa	halv	NUM	ADJ;INDF;SG
nửa	halvparten	nửa	halvpart	NUM	N;DEF;MASC;SG
nửa	half	nửa	half	NUM	N
đan	shan	đan	shan		PROPN
đan	strikking	đan	strikking		N;INDF;FEM;SG
đan	ypperlig	đan	ypperlig		N;INDF;MASC;SG
đan	glimrende	đan	glimrende		N;INDF;MASC;SG
đan	utmerket	đan	utmerk		N;DEF;NEUT;SG
đan	excellent	đan	excellent		N;INDF
united	united	united	unite	N	ADJ;INDF;SG
iii	iii	iii	iii	NUM	DET
hung	hang	hung	henge	N	V;IND;PST;FIN
hung	hengt	hung	henge	N	ADJ;INDF;NEUT;SG;V.PTCP
ngụy	wei	ngụy	wei	V	PROPN
ngụy	syndebukk	ngụy	syndebukk	V	N;INDF;MASC;SG
league	liga	league	lige	N	ADJ;INDF;SG;V.PTCP
phan	knut	phan	knut		N;MASC
phan	phan	phan	phan		N
thẳng	straight	thẳng	straight	ADJ	N;INDF;MASC;SG
ngược	baklengs	ngược	baklengs	V	N;INDF;MASC;SG
ngược	bakover	ngược	bakover	V	ADP
ngược	bakover	ngược	bakover	V	ADP
ngược	revers	ngược	revers	V	N;INDF;MASC;SG
ngược	omvendt	ngược	omvendt	V	ADJ;INDF;NEUT;SG
ngược	motsatte	ngược	motsatte	V	ADJ;PL
ngược	motsatt	ngược	motsatt	V	ADJ;INDF;NEUT;SG
london	london	london	london		N;INDF;MASC;SG
điền	tian	điền	tian	V	PROPN
điền	fyll	điền	fyll	V	N;INDF;NEUT;SG
sáu	sekser	sáu	sekse	NUM	N;INDF;MASC;SG
sáu	six	sáu	six	NUM	N
tặng	give	tặng	give	V	N;INDF;MASC;SG
tặng	gaven	tặng	gave	V	N;DEF;MASC;SG
tặng	gave	tặng	gave	V	N;INDF;MASC;SG
tặng	ga	tặng	gi	V	N;INDF;NEUT;SG
tắc	flått	tắc	flå	V	ADJ;INDF;NEUT;SG
tắc	tikk	tắc	tikk	V	N;INDF;MASC;SG
dọc	vertikalt	dọc	vertikal	N	ADJ;INDF;NEUT;SG
dọc	vertikal	dọc	vertikal	N	ADJ;INDF;SG
dọc	vertikalt	dọc	vertikal	N	ADJ;INDF;NEUT;SG
dạy	undervisning	dạy	undervisning	V	N;INDF;FEM;SG
dạy	undervise	dạy	undervise	V	N;INDF;FEM;SG
dạy	teach	dạy	teach	V	N
dạy	undervist	dạy	undervist	V	ADJ;INDF;NEUT;SG;V.PTCP
sớm	early	sớm	early	ADJ	N
sớm	soon	sớm	soon	ADJ	N;INDF;SG
mười	tier	mười	tie	NUM	N;INDF;MASC;SG
mười	ten	mười	ten	NUM	N
hungary	ungarere	hungary	ungarere	N	V;NFIN
tắt	deaktivert	tắt	deaktivere		ADJ;INDF;SG;V.PTCP
tắt	deaktivere	tắt	deaktivere		N;INDF;FEM;SG
tắt	off	tắt	off		N;INDF;NEUT
tắt	av	tắt	av		ADP
tắt	stum	tắt	stum		N;INDF;MASC;SG
chấm	prikker	chấm	prikke	V	N;INDF;FEM;PL
chấm	prikk	chấm	prikk	V	N;INDF;MASC;SG
chấm	poeng	chấm	poeng	V	N;INDF;NEUT;SG
chấm	punkt	chấm	punkt	V	N;INDF;NEUT;SG
chấm	point	chấm	poin	V	N;INDF;MASC;SG
tĩnh	statisk	tĩnh	statisk	N	ADJ;INDF;NEUT;SG
tri	tri	tri	tri		NUM;PL
tri	profet	tri	profet		N;INDF;MASC;SG
trích	kopi	trích	kopi	V	N;INDF;MASC;SG
trích	kopier	trích	kopier	V	N;INDF;MASC;SG
body	body	body	body		N
body	legeme	body	legeme		N;INDF;NEUT;SG
body	kropp	body	kropp		N;INDF;MASC;SG
body	kroppen	body	kropp		N;DEF;MASC;SG
body	lik	body	lik		ADJ;INDF;SG
cẩm	ringe	cẩm	ringe	N	V;IMP;NFIN
hài	humoristisk	hài	humoristisk	N	ADJ;INDF;NEUT;SG
hài	morsomt	hài	morsomt	N	ADJ;INDF;NEUT;SG
hài	morsom	hài	morsom	N	ADJ;INDF;SG
hài	pussig	hài	pussig	N	ADJ;INDF;NEUT;SG
hài	artig	hài	artig	N	ADJ;INDF;NEUT;SG
trồng	planting	trồng	planting	V	N;INDF;FEM;SG
trồng	plante	trồng	plant	V	N;INDF;FEM;SG
trồng	planter	trồng	plante	V	N;INDF;FEM;PL
trồng	vokse	trồng	vokse	V	ADJ;INDF;NEUT;SG;V.PTCP
mexico	mexico	mexico	mexico	N	PROPN
ngang	vannrett	ngang	vannrett	ADJ	N;INDF;MASC;SG
ngang	horisontal	ngang	horisontal	ADJ	N;INDF;MASC;SG
ngang	vannrett	ngang	vannrett	ADJ	N;INDF;MASC;SG
nhẹ	mild	nhẹ	mild		ADJ;INDF;SG
nhẹ	mildt	nhẹ	mild		ADJ;INDF;NEUT;SG
nhẹ	enkel	nhẹ	enkel		ADJ;INDF;SG
nhẹ	enkelt	nhẹ	enkel		ADJ;INDF;NEUT;SG
nhẹ	rolig	nhẹ	rolig		ADJ;INDF;NEUT;SG
nhẹ	lett	nhẹ	lett		ADJ;INDF;NEUT;SG
nhẹ	easy	nhẹ	easy		N;INDF;SG
nhẹ	lettvekt	nhẹ	lettvekt		N;INDF;FEM;SG
nhẹ	mager	nhẹ	mager		N;INDF;MASC;SG
nhẹ	skinny	nhẹ	skinny		N;INDF;MASC;SG
nhẹ	tynn	nhẹ	tynn		ADJ;INDF;SG
lightgrey	lightgrey	lightgrey	lightgrey		N;INDF;MASC;SG
đáp	land	đáp	land	V	N;INDF;NEUT;SG
barra	barra	barra	barra		N;DEF;NEUT;SG
khô	dry	khô	dry	V	N;INDF;SG
khô	tørt	khô	tørr	V	ADJ;INDF;NEUT;SG
khô	tørr	khô	tørr	V	ADJ;INDF;SG
khô	tørk	khô	tørk	V	N;INDF;MASC;SG
ném	kaster	ném	kaste	V	N;INDF;FEM;PL
ném	kastes	ném	kastes	V	N;INDF;MASC;SG
ném	kasta	ném	kaste	V	ADJ;INDF;NEUT;SG;V.PTCP
ném	kastet	ném	kast	V	N;DEF;NEUT;SG
ném	slengt	ném	slenge	V	ADJ;INDF;NEUT;SG;V.PTCP
ném	kast	ném	kast	V	N;INDF;NEUT;SG
ném	sleng	ném	slå	V	N;INDF;MASC;SG
ném	kaste	ném	kaste	V	N;INDF;NEUT;SG
ném	kasta	ném	kaste	V	ADJ;INDF;NEUT;SG;V.PTCP
ném	kastet	ném	kast	V	N;DEF;NEUT;SG
gridcolor	gridcolor	gridcolor	gridcolor		N;INDF;MASC;SG
xúc	fornærmer	xúc	fornærm	V	N;INDF;MASC;SG
xúc	fornærmelser	xúc	fornærmelser	V	N;INDF;MASC;SG
xúc	fornærmelse	xúc	fornærmelse	V	N;INDF;MASC;SG
xúc	krenkelse	xúc	krenkelse	V	N;INDF;MASC;SG
xúc	fornærme	xúc	fornærme	V	N;INDF;MASC;SG
rơi	detter	rơi	detter	V	N;INDF;MASC;SG
rơi	falls	rơi	falls	V	N;INDF;SG
rơi	falt	rơi	fal	V	ADJ;INDF;NEUT;SG
rơi	fallet	rơi	fall	V	N;DEF;NEUT;SG
rơi	høst	rơi	høst	V	N;INDF;MASC;SG
rơi	høsten	rơi	høst	V	N;DEF;MASC;SG
rơi	falle	rơi	falle	V	ADJ;INDF;NEUT;SG;V.PTCP
rơi	fallende	rơi	fallende	V	N;INDF;MASC;SG
kém	ille	kém	ille	ADJ	ADV
kém	slem	kém	slem	ADJ	N;INDF;MASC;SG
huyền	episk	huyền	episk	N	ADJ;INDF;NEUT;SG
tổn	traume	tổn	traume	V	N;INDF;NEUT;SG
tổn	trauma	tổn	trauma	V	N;DEF;NEUT;SG
darkgrey	darkgrey	darkgrey	darkgrey		N;INDF;MASC;SG
sfondo	sfondo	sfondo	sfondo		N;INDF;MASC;SG
mời	invitasjon	mời	invitasjon	V	N;INDF;MASC;SG
mời	invitere	mời	invitere	V	N;INDF;FEM;SG
mời	inviterte	mời	invitere	V	ADJ;PL;V.PTCP
mời	invitert	mời	invitere	V	ADJ;INDF;NEUT;SG;V.PTCP
mời	invitasjon	mời	invitasjon	V	N;INDF;MASC;SG
mời	innbydelse	mời	innbydelse	V	N;INDF;MASC;SG
mời	invitasjoner	mời	invitasjon	V	N;INDF;MASC;SG
chinh	kryss	chinh	kryss		N;INDF;NEUT;SG
chinh	cross	chinh	cross		N;INDF;SG
chinh	krysse	chinh	krysse		V;NFIN
chinh	kors	chinh	kors		N;INDF;NEUT;SG
simon	simon	simon	simon		N;MASC
simon	simón	simon	simón		N;INDF;MASC;SG
hoà	nederlandsk	hoà	nederlandsk		N;INDF;MASC;SG
hoà	nederlendere	hoà	nederlendere		V;NFIN
hoà	hollandsk	hoà	hollandsk		ADJ;INDF;SG
pennsylvania	pennsylvania	pennsylvania	pennsylvania		N;DEF;FEM;SG
thiệt	real	thiệt	real	PART	N;INDF;MASC;SG
thiệt	ekte	thiệt	ekte	PART	ADJ;INDF;NEUT;SG
thiệt	reelt	thiệt	reell	PART	ADJ;INDF;NEUT;SG
lang	lang	lang	lang	N	ADJ;INDF;SG
chữa	botemiddel	chữa	botemiddel	V	N;INDF;MASC;SG
chữa	kur	chữa	kur	V	N;INDF;MASC;SG
chữa	helbred	chữa	helbred	V	N;INDF;MASC;SG
lỗi	feil	lỗi	feil	N	ADJ;INDF;NEUT;SG
lỗi	feil	lỗi	feil	N	ADJ;INDF;NEUT;SG
background	bakgrunnen	background	bakgrunn		N;DEF;MASC;SG
background	bakgrunn	background	bakgrunn		N;INDF;MASC;SG
lôi	lei	lôi	lei	V	ADJ;INDF;SG
lôi	drag	lôi	drag	V	N;INDF;NEUT;SG
ngọt	sødme	ngọt	sødme	ADJ	N;INDF;MASC;SG
ngọt	bryggeri	ngọt	bryggeri	ADJ	N;INDF;NEUT;SG
thăm	besøk	thăm	besøk	V	N;INDF;NEUT;SG
bảy	seven	bảy	seve	NUM	N;INDF;NEUT;SG
bảy	syv	bảy	syve	NUM	
bảy	syver	bảy	syve	NUM	N;INDF;MASC;SG
sóc	ekorn	sóc	ekorn	V	N;INDF;NEUT;SG
sóc	ekornet	sóc	ekorn	V	N;DEF;NEUT;SG
chặn	blokkeringer	chặn	blokkeringe	V	N;INDF;FEM;PL
chặn	kvartaler	chặn	kvartale	V	N;INDF;MASC;PL
chặn	blokkering	chặn	blokkering	V	N;INDF;FEM;SG
chặn	blokkering	chặn	blokkering	V	N;INDF;FEM;SG
chặn	blokker	chặn	blokke	V	N;INDF;FEM;PL
chặn	blokk	chặn	blokk	V	N;INDF;FEM;SG
thôi	avbryte	thôi	avbryte	PART	N;INDF;NEUT;SG
thôi	avlyse	thôi	avlyse	PART	N;INDF;NEUT;SG
phước	salige	phước	salig	N	ADJ;PL
trống	tromme	trống	tromme	V	N;INDF;FEM;SG
trống	drum	trống	drum	V	N;INDF;MASC;SG
trống	blankt	trống	blank	V	ADJ;INDF;NEUT;SG
trống	tomt	trống	tomt	V	N;INDF;FEM;SG
trống	blank	trống	blank	V	ADJ;INDF;SG
trống	trommer	trống	tromme	V	N;INDF;FEM;PL
trống	trommesett	trống	trommesett	V	N;INDF;NEUT;SG
trống	tomme	trống	tom	V	ADJ;PL
trống	tomt	trống	tomt	V	N;INDF;FEM;SG
trống	tom	trống	tom	V	ADJ;INDF;SG
indonesia	indonesisk	indonesia	indonesisk	N	ADJ;INDF;NEUT;SG
jpl	jpl	jpl	jpl		NUM;PL
nhiễm	infisert	nhiễm	infisere	V	ADJ;INDF;SG;V.PTCP
nhiễm	infiserte	nhiễm	infisere	V	ADJ;PL;V.PTCP
nhiễm	smittet	nhiễm	smitt	V	N;DEF;NEUT;SG
đuổi	sparken	đuổi	spark	V	N;DEF;MASC;SG
đuổi	avfyrt	đuổi	avfyre	V	ADJ;INDF;SG;V.PTCP
đuổi	oppsagt	đuổi	oppseie	V	ADJ;INDF;SG;V.PTCP
đuổi	chase	đuổi	chase	V	N;INDF;MASC;SG
mưa	regner	mưa	regn	N	V;IND;PRS;FIN
bách	alvorlig	bách	alvorlig	N	ADJ;INDF;NEUT;SG
bách	alvorlige	bách	alvorlig	N	ADJ;PL
bách	seriøs	bách	seriøs	N	ADJ;INDF;SG
hấp	dampet	hấp	damp	V	N;DEF;NEUT;SG
hút	røyken	hút	røyk	V	N;DEF;MASC;SG
hút	smoke	hút	smok	V	N;INDF;NEUT;SG
hút	røyk	hút	røyk	V	N;INDF;MASC;SG
hút	suget	hút	sug	V	N;DEF;NEUT;SG
hút	sugd	hút	sugd	V	ADJ;INDF;NEUT;SG
hút	sugde	hút	sugd	V	ADJ;PL
william	william	william	william		N;INDF;MASC;SG
george	george	george	george		N;INDF;MASC;SG
george	georg	george	georg		N;INDF;MASC;SG
air	luft	air	luft		N;INDF;FEM;SG
air	air	air	air		N
cam	oransje	cam	oransje	N	ADJ;PL
họp	møte	họp	møte	V	N;INDF;NEUT;SG
usd	femti	usd	femti	N	NUM;PL
may	mai	may	mai	ADJ	N;INDF;MASC;SG
may	may	may	may	ADJ	N;INDF;MASC;SG
may	syr	may	sy	ADJ	V;IND;PRS;FIN
may	sy	may	sy	ADJ	N;INDF;NEUT;SG
may	flaks	may	flaks	ADJ	N;INDF;MASC;SG
may	lucky	may	lucky	ADJ	N
chép	kopi	chép	kopi	V	N;INDF;MASC;SG
chép	kopier	chép	kopier	V	N;INDF;MASC;SG
kia	kia	kia	kia	PROPN	N;INDF;MASC;SG
kia	der	kia	der	PROPN	ADV
robert	robert	robert	robert		N;INDF;MASC;SG
david	david	david	david		N;INDF;MASC;SG
iowa	iowa	iowa	iowe	N	PROPN
ohio	ohio	ohio	ohio	N	PROPN
hoang	wild	hoang	wild	ADJ	N;INDF;MASC;SG
hoang	vilt	hoang	vilt	ADJ	N;INDF;NEUT;SG
hoang	hoang	hoang	hoang	ADJ	N;INDF;MASC;SG
đâu	hvor	đâu	hvor	PROPN	
sắp	almost	sắp	almost		N
sắp	nesten	sắp	nesten		ADV
sắp	snart	sắp	snar		ADJ;INDF;NEUT;SG
sắp	soon	sắp	soon		N;INDF;SG
sắp	kommende	sắp	kommende		ADJ;PL
cân	tyngde	cân	tyngd	V	N;INDF;FEM;SG
hiếu	gjestfrihet	hiếu	gjestfrih		N;INDF;MASC;SG
tận	terminal	tận	terminal	ADP	N;INDF;MASC;SG
tận	terminalen	tận	terminale	ADP	N;DEF;MASC;SG
mong	mong	mong	mong	V	N;INDF;MASC;SG
mong	håpet	mong	håp	V	N;DEF;NEUT;SG
mong	håpe	mong	håpe	V	N;INDF;MASC;SG
mong	håp	mong	håp	V	N;INDF;NEUT;SG
mong	hope	mong	hope	V	N;INDF;MASC;SG
rối	bråkmaker	rối	bråkmake	V	N;INDF;FEM;PL
rối	brak	rối	brak	V	N;INDF;NEUT;SG
rối	trouble	rối	troubl	V	N;INDF;NEUT;SG
rối	problemer	rối	problem	V	N;INDF;MASC;PL
rối	trøbbel	rối	trøbbel	V	N;INDF;NEUT;SG
rối	marionett	rối	marionett	V	N;INDF;MASC;SG
nghỉ	ferie	nghỉ	ferie	V	N;INDF;MASC;SG
nghỉ	hvil	nghỉ	hvil	V	N;INDF;MASC;SG
nghỉ	rest	nghỉ	rest	V	N;INDF;MASC;SG
nghỉ	hvile	nghỉ	hvile	V	N;INDF;MASC;SG
paul	paulus	paul	paulus		N;MASC
paul	paul	paul	paul		N;MASC
thua	tape	thua	tape	V	N;INDF;MASC;SG
thua	mistet	thua	miste	V	ADJ;INDF;NEUT;SG
thua	fortapt	thua	fortepje	V	ADJ;INDF;SG;V.PTCP
thua	tapte	thua	tape	V	ADJ;PL;V.PTCP
thua	tapt	thua	tape	V	ADJ;INDF;NEUT;SG;V.PTCP
thua	lost	thua	lost	V	N;INDF;NEUT;SG
thua	tape	thua	tape	V	N;INDF;MASC;SG
thua	miste	thua	miste	V	ADJ;INDF;SG;V.PTCP
uống	drikking	uống	drikking	V	N;INDF;FEM;SG
uống	drikke	uống	drikke	V	N;INDF;FEM;SG
uống	drikker	uống	drikker	V	N;INDF;FEM;PL
uống	dram	uống	dram	V	N;INDF;MASC;SG
uống	drink	uống	drink	V	N;INDF;MASC;SG
uống	drikke	uống	drikke	V	N;INDF;FEM;SG
uống	drinker	uống	drinke	V	N;INDF;FEM;PL
uống	drinks	uống	drinks	V	N;INDF;MASC;SG
phạt	bøtelagt	phạt	bøteleggje	N	ADJ;INDF;NEUT;SG;V.PTCP
đoán	gjetter	đoán	gjette	V	N;INDF;MASC;SG
đoán	gjette	đoán	gjette	V	N;INDF;MASC;SG
đoán	tipper	đoán	tippe	V	N;INDF;MASC;SG
đoán	gjette	đoán	gjette	V	N;INDF;MASC;SG
đoán	gjett	đoán	gjett	V	ADJ;INDF;SG
đoán	gjetning	đoán	gjetning	V	N;INDF;FEM;SG
đoán	gjettet	đoán	gjett	V	N;DEF;NEUT;SG
cốt	ville	cốt	vilje	N	V;IND;PST;FIN
lam	gjort	lam	gjere	N	ADJ;INDF;NEUT;SG;V.PTCP
lam	ferdig	lam	ferdig	N	ADJ;INDF;NEUT;SG
hoài	oppnådd	hoài	oppnå	N	ADJ;INDF;NEUT;SG;V.PTCP
nhắc	påminnelse	nhắc	påminnelse	V	N;INDF;MASC;SG
