από	from	από	from	ADP	
τόξο	ark	τόξο	ark	N;NOM;NEUT;SG	
τόξο	arc	τόξο	arc	N;NOM;NEUT;SG	
τόξο	yay	τόξο	yay	N;NOM;NEUT;SG	
τόξο	yay	τόξο	yay	N;NOM;NEUT;SG	
βουκουρεστίου	bükreş	βουκουρεστίο	bükreş	PROPN;GEN;NEUT;SG	PROPN;NOM;SG;3
ρύθμιση	kurulum	ρύθμιση	kurulum	N;ACC;FEM;SG	N;NOM;SG;3
ρύθμιση	tuzak	ρύθμιση	tuzak	N;ACC;FEM;SG	
ρύθμιση	ayarlama	ρύθμιση	ayarlam	N;ACC;FEM;SG	
καθορίζεται	azimli	καθορίζω	azimli	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ
καθορίζεται	kararlı	καθορίζω	kararlı	V;IPFV;IND;SG;3;PRS;FIN;PASS	
πόνο	acı	πόνο	acı	N;ACC;MASC;SG	
πόνο	aci	πόνο	aci	N;ACC;MASC;SG	
πόνο	ağrı	πόνο	ağrı	N;ACC;MASC;SG	
κρατά	tutar	κρατός	tut	V;IPFV;IND;SG;3;PRS;FIN;ACT	
μολονότι	gerçi	μολονότι	gerçi	ADV	
έξοδα	harcamalar	έξοδο	harca	N;NOM;NEUT;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
έξοδα	maliyeti	έξοδο	maliyet	N;NOM;NEUT;PL	N;NOM;SG;3
έξοδα	maliyet	έξοδο	maliyet	N;NOM;NEUT;PL	N;NOM;SG;3
αντίπαλος	rakip	αντίπαλος	rakip	ADJ;NOM;MASC;SG	
αντίπαλος	rakibi	αντίπαλος	rakip	ADJ;NOM;MASC;SG	N;NOM;SG;3
αντίπαλος	rakip	αντίπαλος	rakip	ADJ;NOM;MASC;SG	
αντίπαλος	rakibi	αντίπαλος	rakip	ADJ;NOM;MASC;SG	N;NOM;SG;3
ζευγάρια	çiftlere	ζευγάριο	çift	N;NOM;NEUT;PL	ADJ;DAT;PL;3
ζευγάρια	çiftler	ζευγάριο	çift	N;NOM;NEUT;PL	ADJ;NOM;PL;3
ζευγάρια	çiftleri	ζευγάριο	çift	N;NOM;NEUT;PL	ADJ;ACC;PL;3
ζευγάρια	çiftler	ζευγάριο	çift	N;NOM;NEUT;PL	ADJ;NOM;PL;3
σουλεϊμάν	süleyman	σουλεϊμάν	süleyman	N;NOM;MASC;SG	
διεργασία	süreç	διεργασία	süreç	N;NOM;FEM;SG	
διεργασία	işlem	διεργασία	işlem	N;NOM;FEM;SG	
διάσκεψη	konferans	διάσκεψη	konferans	N;NOM;FEM;SG	
οικουμενικό	ekümenik	οικουμενικός	ekümenik	ADJ;NOM;NEUT;SG	
διαλύτες	çözücü	διαλύτης	çözücü	N;NOM;MASC;PL	
άλογα	atlara	άλογος	at	N;NOM;NEUT;PL	N;DAT;PL;3
όφελος	fayda	όφελος	fayda	N;ACC;NEUT;SG	
σπάνιο	seyrek	σπάνιος	seyrek	ADJ;NOM;NEUT;SG	
σπάνιο	nadir	σπάνιος	nadir	ADJ;NOM;NEUT;SG	
σπάνιο	ender	σπάνιος	ende	ADJ;NOM;NEUT;SG	
μάνος	manos	μάνος	manos	N;NOM;MASC;SG	
ιππικό	süvari	ιππικός	süvari	N;ACC;MASC;SG	
ιππικό	süvariler	ιππικός	süvari	N;ACC;MASC;SG	N;NOM;PL;3
σκοτώνει	öldürür	σκοτώνω	öl	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;CAUS
σκοτώνει	öldürüyor	σκοτώνω	öl	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PROG;IND;SG;3;POS;INFM;PRS;CAUS
μακρύ	uzun	μακρύς	uzun	N;NOM;NEUT;SG	ADJ
μακρύ	long	μακρύς	long	N;NOM;NEUT;SG	
αετός	kartal	αετός	kartal	N;NOM;MASC;SG	
αυξημένη	artan	αυξημένος	art	V;PFV;NOM;FEM;SG;V.PTCP;PASS	
νάπολη	napoli	νάπολη	napoli	PROPN;NOM;FEM;SG	PROPN;NOM;SG;3
πείραμα	deney	πείραμα	deney	N;NOM;NEUT;SG	
ούρων	sidik	ούρα	sidik	N;GEN;MASC;PL	
ούρων	idrar	ούρα	idrar	N;GEN;MASC;PL	N;NOM;SG;3
κρέας	et	κρέος	et	N;NOM;NEUT;SG	
επαγγελματικά	mesleki	επαγγελματικά	mesleki	ADV	
επαγγελματικά	profesyonel	επαγγελματικά	profesyonel	ADV	
επιφάνειες	yüzey	επιφάνεια	yüzey	N;NOM;FEM;PL	
επιφάνειες	yüzeyleri	επιφάνεια	yüzey	N;NOM;FEM;PL	N;ACC;PL;3
κινγκ	kral	κινγκ	kral		
κινγκ	king	κινγκ	king		
καθαρή	net	καθερός	net	ADJ;NOM;FEM;SG	
καθαρή	ağ	καθερός	ağ	ADJ;NOM;FEM;SG	
καθαρή	saf	καθερός	saf	ADJ;NOM;FEM;SG	
καθαρή	tertemiz	καθερός	tertemiz	ADJ;NOM;FEM;SG	N;NOM;SG;3
καθαρή	temizle	καθερός	temiz	ADJ;NOM;FEM;SG	V;PFV;IMP;SG;2;POS;PRS
καθαρή	temiz	καθερός	temiz	ADJ;NOM;FEM;SG	
μανώλης	manolis	μανώλης	manolis	PROPN;NOM;MASC;SG	
γρεβενών	grevena	γρεβενής	grevena	PROPN;GEN;MASC;PL	
κοπέλα	kız	κοπέλα	kız	N;NOM;FEM;SG	
κοπέλα	girl	κοπέλα	girl	N;NOM;FEM;SG	
κοπέλα	kızım	κοπέλα	kız	N;NOM;FEM;SG	ADJ;NOM;SG;3
κοπέλα	kiz	κοπέλα	kiz	N;NOM;FEM;SG	
σώσει	kaydet	σώνω	kaydet	V;PFV;IND;SG;3;FIN;ACT	
σώσει	kurtar	σώνω	kurtar	V;PFV;IND;SG;3;FIN;ACT	
ειρηνικού	pacific	ειρηνικός	pacific	ADJ;GEN;NEUT;SG	N;NOM;SG;3
ειρηνικού	pasifik	ειρηνικός	pasifik	ADJ;GEN;NEUT;SG	
ρος	ross	ρος	ross	PROPN;NOM;MASC;SG	
ολιμπίκ	olympique	ολιμπίκ	olympique		PROPN;NOM;SG;3
θήβα	teb	θήβα	teb	PROPN;ACC;FEM;SG	
κλασικό	klasik	κλασικός	klasik	ADJ;NOM;NEUT;SG	
αιγίδα	aegis	αιγίδα	aegis	N;ACC;FEM;SG	
αιγίδα	nezaretinde	αιγίδα	nezaret	N;ACC;FEM;SG	N;ESS;SG;3
ρέι	işın	ρέγω	iş		
ρέι	ray	ρέγω	ray		
αξιοσημείωτη	fevkalade	αξιοσημείωτος	fevkalade	ADJ;NOM;FEM;SG	N;ESS;SG;3
θωμά	thomas	θωμά	thomas	PROPN;NOM;MASC;SG	
ανζού	anjou	ανζού	anjo	N;NOM;MASC;SG	PROPN;NOM;SG;3
παππούς	dede	παππούς	de	N;NOM;MASC;SG	
παππούς	büyükbaba	παππούς	büyükbaba	N;NOM;MASC;SG	
παππούς	dede	παππούς	de	N;NOM;MASC;SG	
παππούς	büyükbaba	παππούς	büyükbaba	N;NOM;MASC;SG	
γωνίες	köşeleri	γωνία	köşe	N;NOM;FEM;PL	N;ACC;PL;3
γωνίες	köşe	γωνία	köşe	N;NOM;FEM;PL	
γωνίες	açıları	γωνία	aç	N;NOM;FEM;PL	N;ACC;PL;3
αγόρι	cocuk	αγόρι	cocuk	N;NOM;NEUT;SG	
αγόρι	evlat	αγόρι	evlat	N;NOM;NEUT;SG	
ξένους	yabancılara	ξένος	yabancı	ADJ;ACC;MASC;PL	ADJ;DAT;PL;3
ξένους	yabancılar	ξένος	yabancı	ADJ;ACC;MASC;PL	ADJ;NOM;PL;3
ξένους	yabancı	ξένος	yabancı	ADJ;ACC;MASC;PL	
ξένους	yabancılarla	ξένος	yabancı	ADJ;ACC;MASC;PL	ADJ;INS;PL;3
ξένους	yabancılar	ξένος	yabancı	ADJ;ACC;MASC;PL	ADJ;NOM;PL;3
τρόμου	korku	τρόμος	korku	N;GEN;MASC;SG	
τρόμου	dehşet	τρόμος	dehşet	N;GEN;MASC;SG	
ανρί	henri	ανρί	henri		
ντραμς	davul	ντραμς	davul		
ντραμς	davullar	ντραμς	davul		N;NOM;PL;3
ντραμς	bateri	ντραμς	bateri		N;NOM;SG;3
θεολόγος	teolog	θεολόγος	teolog	N;NOM;MASC;SG	
αναγκαία	gerekli	αναγκαίος	gerekli	ADJ;NOM;FEM;SG	
αναγκαία	gerekliydi	αναγκαίος	gerekli	ADJ;NOM;FEM;SG	V;PFV;IND;SG;3;POS;PST
αναγκαία	gereklidir	αναγκαίος	gerekli	ADJ;NOM;FEM;SG	
στήθος	sandık	στήθος	sandık	N;NOM;NEUT;SG	V;PFV;IND;PL;1;POS;PST
στήθος	göğsü	στήθος	göğüs	N;NOM;NEUT;SG	
στήθος	göğüs	στήθος	göğüs	N;NOM;NEUT;SG	
στήθος	meme	στήθος	meme	N;NOM;NEUT;SG	
στήθος	göğüs	στήθος	göğüs	N;NOM;NEUT;SG	
στήθος	memeler	στήθος	meme	N;NOM;NEUT;SG	
στήθος	göğüs	στήθος	göğüs	N;NOM;NEUT;SG	
στήθος	göğüsleri	στήθος	göğüs	N;NOM;NEUT;SG	N;ACC;PL;3
ερωτήσεις	soruları	ερώτηση	soru	N;NOM;FEM;PL	N;ACC;PL;3
ερωτήσεις	soru	ερώτηση	soru	N;NOM;FEM;PL	
υποτροφία	bursu	υποτροφία	bursu	N;NOM;FEM;SG	N;ACC;SG;3
υποτροφία	burslu	υποτροφία	burslu	N;NOM;FEM;SG	
υποτροφία	burs	υποτροφία	burs	N;NOM;FEM;SG	
τζιμ	jim	τζιμ	jim		
γνωρίζοντας	bilmek	γνωρίζω	bil	V;IPFV;V.CVB;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR
ιεχωβά	yehova	ιεχωβά	yehov	N;NOM;MASC;SG	
ναύαρχος	amiral	ναύαρχος	amiral	N;NOM;MASC;SG	
δουλειές	iş	δουλειή	iş	N;NOM;FEM;PL	N;NOM;SG;3
δουλειές	business	δουλειή	business	N;NOM;FEM;PL	
δουλειές	işletme	δουλειή	işle	N;NOM;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
δουλειές	iş	δουλειή	iş	N;NOM;FEM;PL	N;NOM;SG;3
δουλειές	ticaret	δουλειή	ticaret	N;NOM;FEM;PL	
αποτελεσματική	verimli	αποτελεσματικός	verimli	ADJ;NOM;FEM;SG	
αποτελεσματική	etkili	αποτελεσματικός	etkili	ADJ;NOM;FEM;SG	
αποτελεσματική	etkili	αποτελεσματικός	etkili	ADJ;NOM;FEM;SG	
αποτελεσματική	etkilidir	αποτελεσματικός	etkili	ADJ;NOM;FEM;SG	
αποτελεσματική	etkin	αποτελεσματικός	etkin	ADJ;NOM;FEM;SG	
γουέστ	west	γουέστ	west		PROPN;NOM;SG;3
γουέστ	batıya	γουέστ	bat		N;DAT;SG;3
γουέστ	batı	γουέστ	batı		
γουέστ	batıda	γουέστ	batı		N;ESS;SG;3
ερασιτεχνική	amatörler	ερασιτεχνικός	amatör	ADJ;NOM;FEM;SG	ADJ;NOM;PL;3
ερασιτεχνική	amatörce	ερασιτεχνικός	amatörce	ADJ;NOM;FEM;SG	
ερασιτεχνική	amatör	ερασιτεχνικός	amatör	ADJ;NOM;FEM;SG	
εφέ	etkileri	εφέ	etki		N;ACC;PL;3
εφέ	efekt	εφέ	efekt		
εφέ	etkiler	εφέ	etkile		
εφέ	efekt	εφέ	efekt		
εφέ	etki	εφέ	etki		
εφέ	etkisi	εφέ	etki		N;NOM;SG;3
δελτίο	bülteni	δελτίο	bülte	N;NOM;NEUT;SG	
δελτίο	bülten	δελτίο	bülten	N;NOM;NEUT;SG	
διαφωνία	itiraz	διαφωνία	itiraz	N;NOM;FEM;SG	
διαφωνία	anlaşmazlığı	διαφωνία	anlaşmazlık	N;NOM;FEM;SG	N;ACC;SG;3
διαφωνία	tartışma	διαφωνία	tartış	N;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
εξοπλισμού	donatım	εξοπλισμός	donatım	N;GEN;MASC;SG	
εξοπλισμού	ekipman	εξοπλισμός	ekipman	N;GEN;MASC;SG	
εξοπλισμού	donanım	εξοπλισμός	don	N;GEN;MASC;SG	
επαναφορά	yenileme	επαναφορά	yenilem	N;NOM;FEM;SG	
επαναφορά	restore	επαναφορά	restore	N;NOM;FEM;SG	
πούλησε	satılmış	πουλώ	sat	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;NFH;IND;SG;3;POS;PST;PASS
πούλησε	satılan	πουλώ	sat	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;POS;PRS;V.PTCP;PASS
πούλησε	satıldı	πουλώ	sat	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;POS;PST;PASS
πούλησε	satılır	πουλώ	sat	V;PFV;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;SG;3;POS;PASS
φράνσις	francis	φράνσις	francis	PROPN;NOM;MASC;SG	
φράνσις	frances	φράνσις	frances	PROPN;NOM;MASC;SG	
ηλεκτρονικά	elektronik	ηλεκτρονικά	elektronik	ADV	
ηλεκτρονικά	elektron	ηλεκτρονικά	elektron	ADV	N;NOM;SG;3
ηλεκτρονικά	elektronik	ηλεκτρονικά	elektronik	ADV	
στήλες	sütunları	στήλη	sütun	N;NOM;FEM;PL	N;ACC;PL;3
στήλες	sütun	στήλη	sütun	N;NOM;FEM;PL	
αχιλλέα	achilles	αχιλλέα	achilles	PROPN;ACC;MASC;SG	
αχιλλέα	achille	αχιλλέα	achil	PROPN;ACC;MASC;SG	
αελ	ael	αελ	ael		
λείψανα	emanetleri	λείπανος	emanet	V;PFV;IND;PL;3;PST;FIN;ACT	N;ACC;PL;3
αποκάλυψη	vahiy	αποκάλυψη	vahiy	N;ACC;FEM;SG	
αποκάλυψη	mahşer	αποκάλυψη	mahşer	N;ACC;FEM;SG	
αποκάλυψη	kıyamet	αποκάλυψη	kıyamet	N;ACC;FEM;SG	
αποκάλυψη	vahiy	αποκάλυψη	vahiy	N;ACC;FEM;SG	
αποκάλυψη	ortaya	αποκάλυψη	orta	N;ACC;FEM;SG	ADJ;DAT;SG;3
ειδικούς	uzmanlara	ειδικός	uzman	ADJ;NOM;MASC;PL	ADJ;DAT;PL;3
λιθουανία	litvanya	λιθουανία	litvanya	PROPN;ACC;FEM;SG	PROPN;NOM;SG;3
μεταβλητές	değişken	μεταβλητής	değişken	N;NOM;FEM;PL	
μεταβλητές	değişkenleri	μεταβλητής	değişken	N;NOM;FEM;PL	N;ACC;PL;3
γλυπτά	oymalar	γλυπτά	oy	N;NOM;NEUT;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
γλυπτά	heykel	γλυπτά	heykel	N;NOM;NEUT;PL	
ελπίζω	inşallah	ελπίζω	inşallah	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;SG;3
ελπίζω	umarım	ελπίζω	um	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;IPFV;IND;SG;1;POS
λεωφόρο	bulvarı	λεωφόρο	bulvar	N;ACC;FEM;SG	
λεωφόρο	bulvar	λεωφόρο	bulvar	N;ACC;FEM;SG	
λεωφόρο	bulvarı	λεωφόρο	bulvar	N;ACC;FEM;SG	
λεωφόρο	bulvar	λεωφόρο	bulvar	N;ACC;FEM;SG	
λεωφόρο	avenue	λεωφόρο	avenue	N;ACC;FEM;SG	PROPN;NOM;SG;3
λεωφόρο	caddesi	λεωφόρο	cadde	N;ACC;FEM;SG	N;NOM;SG;3
σάββατο	cumartesi	σάββατος	cumartesi	N;ACC;NEUT;SG	
υπερβολική	aşırı	υπερβολικός	aşırı	ADJ;NOM;FEM;SG	
μουσταφά	mustafa	μουσταφά	mustafa	N;NOM;MASC;SG	PROPN;NOM;SG;3
κογκρέσο	kongre	κογκρέσο	kongre	N;NOM;NEUT;SG	
κογκρέσο	meclis	κογκρέσο	meclis	N;NOM;NEUT;SG	
διαχωρισμός	bölünmüş	διαχωρισμός	böl	N;NOM;MASC;SG	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
διαχωρισμός	split	διαχωρισμός	split	N;NOM;MASC;SG	PROPN;NOM;SG;3
διαχωρισμός	böl	διαχωρισμός	böl	N;NOM;MASC;SG	
διαχωρισμός	ayrılma	διαχωρισμός	ayrıl	N;NOM;MASC;SG	
διαχωρισμός	ayırma	διαχωρισμός	ayır	N;NOM;MASC;SG	
υποτίθεται	güya	υποτίθεμαι	güya	V;IPFV;IND;SG;3;PRS;FIN;PASS	
υποτίθεται	sözde	υποτίθεμαι	söz	V;IPFV;IND;SG;3;PRS;FIN;PASS	
ρίκα	rica	ρίκα	rica		
χόκεϊ	hokey	χόκεϊ	hokey		
χόκεϊ	hokeyi	χόκεϊ	hoke		N;NOM;SG;3
ρενέ	renee	ρενός	rene		
ρενέ	rené	ρενός	rené		
ρενέ	rene	ρενός	rene		
ρενέ	renée	ρενός	ren		
στοά	tüneli	στοά	tüneli	N;NOM;FEM;SG	N;ACC;SG;3
στοά	tünel	στοά	tünel	N;NOM;FEM;SG	
στοά	loca	στοά	loca	N;NOM;FEM;SG	
στοά	galeri	στοά	galer	N;NOM;FEM;SG	
στοά	galerisi	στοά	galeri	N;NOM;FEM;SG	N;ACC;PL;3
προοδευτική	yenilikçi	προοδευτικός	yenilikçi	ADJ;NOM;FEM;SG	N;NOM;SG;3
προοδευτική	ilerici	προοδευτικός	ilerici	ADJ;NOM;FEM;SG	
πραγματικός	real	πραγματικός	real	ADJ;NOM;MASC;SG	
πραγματικός	gercek	πραγματικός	gercek	ADJ;NOM;MASC;SG	
πραγματικός	reel	πραγματικός	reel	ADJ;NOM;MASC;SG	
πραγματικός	gerçek	πραγματικός	gerçek	ADJ;NOM;MASC;SG	
καθιστώντας	hazırlama	καθιστώ	hazırlama	V;IPFV;V.CVB;ACT	
τορίνο	torino	τορίνο	torino	PROPN;NOM;NEUT;SG	PROPN;NOM;SG;3
λαιμό	boğaz	λαιμός	boğaz	N;NOM;NEUT;SG	
λαιμό	gırtlak	λαιμός	gırtlak	N;NOM;NEUT;SG	
λαιμό	boynu	λαιμός	boynu	N;NOM;NEUT;SG	
λαιμό	boyun	λαιμός	boyun	N;NOM;NEUT;SG	
γνωρίσει	met	γνωρίζω	met	V;PFV;NFIN;ACT	
αναπτύχθηκαν	geliştirilmiş	αναπτύσσω	geliş	V;PFV;IND;PL;3;PST;FIN;PASS	V;PFV;NFH;IND;SG;3;POS;PST;PASS
αναπτύχθηκαν	geliştirildi	αναπτύσσω	geliş	V;PFV;IND;PL;3;PST;FIN;PASS	V;PFV;IND;SG;3;POS;PST;PASS
πρεσβεία	elçilik	πρεσβεία	elçilik	N;NOM;FEM;SG	
διακήρυξη	bildirgesi	διακήρυξη	bil	N;ACC;FEM;SG	N;NOM;SG;3
διακήρυξη	beyan	διακήρυξη	beyan	N;ACC;FEM;SG	
διακήρυξη	bildiri	διακήρυξη	bildiri	N;ACC;FEM;SG	
φαντασία	hayal	φαντασία	hayal	N;NOM;FEM;SG	
φαντασία	roman	φαντασία	roman	N;NOM;FEM;SG	
φαντασία	kurgusal	φαντασία	kurgusal	N;NOM;FEM;SG	ADJ
φαντασία	kurgu	φαντασία	kurgu	N;NOM;FEM;SG	
φαντασία	fantazi	φαντασία	fantazi	N;NOM;FEM;SG	
φαντασία	fantezi	φαντασία	fantezi	N;NOM;FEM;SG	
σοβιετικό	sovyetler	σοβιετικός	sovyet	ADJ;NOM;NEUT;SG	N;NOM;PL;3
σοβιετικό	sovyet	σοβιετικός	sovyet	ADJ;NOM;NEUT;SG	
ορεινή	mountain	ορεινός	mountain	ADJ;NOM;FEM;SG	N;NOM;SG;3
ορεινή	dağ	ορεινός	dağ	ADJ;NOM;FEM;SG	
ορεινή	dağlık	ορεινός	dağlık	ADJ;NOM;FEM;SG	N;NOM;SG;3
αναγνώρισης	kimlik	αναγνώριση	kimlik	N;GEN;FEM;SG	N;NOM;SG;3
αναγνώρισης	tanımlama	αναγνώριση	tanımla	N;GEN;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
χρήσιμη	kullanışlı	χρήσιμος	kullanışlı	ADJ;NOM;FEM;SG	
χρήσιμη	faydalı	χρήσιμος	faydalı	ADJ;NOM;FEM;SG	
χρήσιμη	faydalı	χρήσιμος	faydalı	ADJ;NOM;FEM;SG	
καταγράφεται	kaydedilen	καταγράφω	kaydet	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;IND;POS;PRS;V.PTCP;PASS
καταγράφεται	kaydedilmiş	καταγράφω	kaydet	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;NFH;IND;SG;3;POS;PST;PASS
καταγράφεται	kaydedildi	καταγράφω	kaydet	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;IND;SG;3;POS;PST;PASS
επιστήμονας	bilimadamı	επιστήμονας	bil	N;NOM;MASC;SG	
μεταβλητή	değişken	μεταβλητής	değişken	N;NOM;FEM;SG	
βαρκελώνη	barcelona	βαρκελώνω	barcelon	PROPN;NOM;FEM;PL	N;NOM;SG;3
βαρκελώνη	barselona	βαρκελώνω	barselon	PROPN;NOM;FEM;PL	PROPN;NOM;SG;3
ιμπραήμ	ibrahim	ιμπραήμ	ibrahim		PROPN;NOM;SG;3
νικήσει	alt	νικώ	alt	V;PFV;NFIN;ACT	
τρίπολη	trablus	τρίπολη	trablus	PROPN;ACC;FEM;SG	
υποδοχή	slot	υποδοχή	slot	N;NOM;FEM;SG	
υποδοχή	soket	υποδοχή	soket	N;NOM;FEM;SG	
υποδοχή	karşılama	υποδοχή	karşıl	N;NOM;FEM;SG	
λειτουργικά	işlevsel	λειτουργικός	işlevsel	ADV	ADJ
λειτουργικά	fonksiyonel	λειτουργικός	fonksiyonel	ADV	
λειτουργικά	operasyonel	λειτουργικός	operasyonel	ADV	
πανίδα	fauna	πανίδα	fauna	N;NOM;MASC;SG	
προοπτική	prospect	προοπτική	prospect	N;NOM;FEM;SG	PROPN;NOM;SG;3
προοπτική	outlook	προοπτική	outlook	N;NOM;FEM;SG	
προοπτική	perspektif	προοπτική	perspektif	N;NOM;FEM;SG	
ρουάντα	ruanda	ρουάντα	rua	PROPN;NOM;FEM;SG	
αστρονόμοι	astronomlar	αστρονόμος	astronom	ADJ;NOM;MASC;PL	N;NOM;PL;3
διαδικτυακή	çevrimiçi	διαδικτυακός	çevrimiçi	ADJ;NOM;FEM;SG	N;NOM;SG;3
διαδικτυακή	internette	διαδικτυακός	internet	ADJ;NOM;FEM;SG	N;ESS;SG;3
διαδικτυακή	online	διαδικτυακός	o	ADJ;NOM;FEM;SG	
τεστ	test	τεστ	test	N;NOM;NEUT;SG	
τεστ	deneme	τεστ	deneme	N;NOM;NEUT;SG	
τεστ	test	τεστ	test	N;NOM;NEUT;SG	
τεστ	testler	τεστ	test	N;NOM;NEUT;SG	N;NOM;PL;3
κρυφά	gizlice	κρυφά	gizlice	ADV	
μαγνησίας	magnesia	μαγνησία	magnesia	N;GEN;FEM;SG	
παραδοσιακές	geleneksel	παραδοσιακός	geleneksel	ADJ;NOM;FEM;PL	
πλάτωνα	plato	πλάτωνας	plato	N;NOM;NEUT;SG	
σφαίρες	kurşunlar	σφαίρα	kurşun	N;NOM;FEM;PL	ADJ;NOM;PL;3
σφαίρες	kurşun	σφαίρα	kurşun	N;NOM;FEM;PL	
σφαίρες	mermi	σφαίρα	mermi	N;NOM;FEM;PL	
σφαίρες	cephane	σφαίρα	cephane	N;NOM;FEM;PL	N;DAT;SG;3
δοκιμή	test	δοκιμή	test	N;NOM;FEM;SG	
δοκιμή	deneme	δοκιμή	deneme	N;NOM;FEM;SG	
δοκιμή	test	δοκιμή	test	N;NOM;FEM;SG	
δοκιμή	deneme	δοκιμή	deneme	N;NOM;FEM;SG	
δοκιμή	testler	δοκιμή	test	N;NOM;FEM;SG	N;NOM;PL;3
συμμετέχοντας	katılan	συμμετέχων	kat	V;IPFV;V.CVB;ACT	V;PFV;IND;POS;PRS;V.PTCP;PASS
συμμετέχοντας	katılım	συμμετέχων	katılım	V;IPFV;V.CVB;ACT	
συμμετέχοντας	katılımcı	συμμετέχων	katılımcı	V;IPFV;V.CVB;ACT	
βίκτορ	viktor	βίκτορ	viktor		
βίκτορ	galip	βίκτορ	gal		ADV
βίκτορ	victor	βίκτορ	victor		
διόρισε	atanmış	διορίζω	atan	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;NFH;IND;SG;3;POS;PST;PASS
διόρισε	atanan	διορίζω	ata	V;PFV;IND;SG;3;PST;FIN;ACT	
βλάβη	arıza	βλάβη	arız	N;ACC;FEM;SG	N;NOM;SG;3
βλάβη	arızalı	βλάβη	arızalı	N;ACC;FEM;SG	
βλάβη	hasarlı	βλάβη	hasarlı	N;ACC;FEM;SG	
βλάβη	hasar	βλάβη	hasar	N;ACC;FEM;SG	
βλάβη	zarar	βλάβη	zarar	N;ACC;FEM;SG	
βλάβη	hasar	βλάβη	hasar	N;ACC;FEM;SG	
μιχάλη	michele	μιχάλος	michele	N	PROPN;NOM;SG;3
μνημείων	anıtlar	μνημείο	anıt	N;GEN;NEUT;PL	N;NOM;PL;3
θετικό	olumlu	θετικός	olumlu	ADJ;NOM;NEUT;SG	
θετικό	pozitif	θετικός	pozitif	ADJ;NOM;NEUT;SG	
θετικό	olumlu	θετικός	olumlu	ADJ;NOM;NEUT;SG	
λυών	lyon	λύος	lyon	PROPN;ACC;FEM;SG	PROPN;NOM;SG;3
λυών	lyon	λύος	lyon	PROPN;ACC;FEM;SG	PROPN;NOM;SG;3
λυών	lyons	λύος	lyons	PROPN;ACC;FEM;SG	PROPN;NOM;SG;3
υπερβολικά	aşırı	υπερβολικά	aşırı	ADV	
καμερούν	kamerun	καμερώ	kamer	PROPN;NOM;NEUT;SG	
ολλανδός	hollandalı	ολλανδός	hollandal	PROPN;NOM;MASC;SG	
οκ	tamam	οκ	tamam	N	ADJ;NOM;SG;3
κυκλοφορούν	dolaş	κυκλοφορώ	dolaş	V;IPFV;IND;PL;3;PRS;FIN;ACT	
μάιος	may	μάιος	may	N;NOM;MASC;SG	
μάιος	mayis	μάιος	mayis	N;NOM;MASC;SG	
μάιος	mayıs	μάιος	mayıs	N;NOM;MASC;SG	
λαοί	halkları	λαός	halk	N;NOM;MASC;PL	N;ACC;PL;3
λαοί	halk	λαός	halk	N;NOM;MASC;PL	
οικονομολόγος	ekonomist	οικονομολόγος	ekonomist	N;NOM;MASC;SG	
γκραντ	hibe	γκραντ	hibe		
γκραντ	grant	γκραντ	grant		
αρχαιολόγος	arkeolog	αρχαιολόγος	arkeolog	N;NOM;MASC;SG	
αρχαιολόγος	arkeolog	αρχαιολόγος	arkeolog	N;NOM;MASC;SG	
σκάλα	merdiven	σκάλα	merdiven	N;NOM;FEM;SG	
σκάλα	merdiven	σκάλα	merdiven	N;NOM;FEM;SG	
σκάλα	merdiven	σκάλα	merdiven	N;NOM;FEM;SG	
σκάλα	merdivenler	σκάλα	merdiven	N;NOM;FEM;SG	N;NOM;PL;3
σκάλα	merdivenleri	σκάλα	merdiven	N;NOM;FEM;SG	N;ACC;PL;3
σκάλα	merdiven	σκάλα	merdiven	N;NOM;FEM;SG	
οκτώβριος	ekim	οκτώβριος	ekim	N;NOM;MASC;SG	
μοναστήρια	manastır	μοναστήρι	manas	N;NOM;NEUT;PL	
ισημερινό	ekvator	ισημερινός	ekvator	N;ACC;MASC;SG	
μείγμα	karıştırın	μείγμα	karış	N;NOM;NEUT;SG	V;PFV;IMP;PL;2;POS;PRS;CAUS
