konstgjorda	بناوٹی	konstgjord	بناوٹی	ADJ;NOM;PL;PST;V.PTCP	V;PFV;FEM;SG;V.PTCP;ACT
krok	پھندا	krok	پھندا	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;V.PTCP;ACT
korpral	جسمانی	korpral	جسمانی	N;NOM;INDF;MASC+FEM;SG	ADJ
svaghet	نقص.	svaghet	نقص.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
svaghet	ضعف.	svaghet	ضعف.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
svaghet	(	svaghet	(	N;NOM;INDF;MASC+FEM;SG	
svaghet	ہوکا-	svaghet	ہوکا-	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
svaghet	لاغری	svaghet	لاغری	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
svaghet	نقص.	svaghet	نقص.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
svaghet	ضعف.	svaghet	ضعف.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
svaghet	ناتوانی	svaghet	ناتوانی	N;NOM;INDF;MASC+FEM;SG	ADJ
svaghet	(	svaghet	(	N;NOM;INDF;MASC+FEM;SG	
svaghet	ہوکا-	svaghet	ہوکا-	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
deacon	شمّاس.	deacon	شمّاس.	PROPN;NOM	PROPN;NOM;MASC;SG;3
konventet	رسم.	konvente	رسم.	N;NOM;DEF;NEUT;SG	PROPN;NOM;MASC;SG;3
homestead	بھیڑوں	homestead	بھیڑ	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;PL;3
stavar	پُرکشش	stav	پُرکشش	N;NOM;INDF;MASC+FEM;PL	ADJ
stavar	افسوں	stav	افسا	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;PL;3
stavar	منتر	stav	منتر	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
stavar	پُرکشش	stav	پُرکشش	N;NOM;INDF;MASC+FEM;PL	ADJ
fix	باندھنا	fix	باندھنا	N;NOM;INDF;NEUT;SG	V;NFIN;ACT
fix	ٹانگنا	fix	ٹانگنا	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
fix	ٹھونکنا	fix	ٹھونکنا	N;NOM;INDF;NEUT;SG	V;SG;NFIN;ACT
fix	رشوت.	fix	رشوت.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
fix	باندھنا	fix	باندھنا	N;NOM;INDF;NEUT;SG	V;NFIN;ACT
fix	ٹانگنا	fix	ٹانگنا	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
fix	ٹھہرانا	fix	ٹھہرانا	N;NOM;INDF;NEUT;SG	V;MASC;SG;NFIN;ACT
fix	ٹھونکنا	fix	ٹھونکنا	N;NOM;INDF;NEUT;SG	V;SG;NFIN;ACT
fix	جمانا	fix	جمانا	N;NOM;INDF;NEUT;SG	V;PFV;MASC;SG;V.PTCP;ACT
fix	رشوت.	fix	رشوت.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
clash	بھڑنا	clash	بھڑ	N;NOM;INDF;MASC+FEM;SG	V;NFIN;ACT
utstå	قائم	utstå	قائم	V;IMP;FIN;ACT	ADJ
docka	گھاٹ.	docka	گھاٹ.	N;NOM;INDF;MASC+FEM;SG	
docka	کنارا	docka	کنارا	N;NOM;INDF;MASC+FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
docka	جوڑنا.	docka	جوڑنا.	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
docka	پُتلا	docka	پُتلا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
docka	رُوپک	docka	رُوپک	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dialogen	مکالمہ	dialog	مکالمہ	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
överskott	نازیبا	överskott	نازیبا	N;NOM;INDF;NEUT;SG	ADJ
överskott	تجاوز.	överskott	تجاوز.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
illustrerar	مثال	illustrera	مثال	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG;3
förvåning	تعجب	förvåning	تعجب	N;NOM;INDF;MASC+FEM;SG	;NOM;MASC;SG;3
getter	احمق.	gett	احمق.	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
underordnad	ماتحت.	underordnad	ماتحت.	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	PROPN;NOM;MASC;SG;3
avstår	پرہیز	avstå	پرہیز	V;IND;PRS;FIN;ACT	ADJ
avstår	احتراز	avstå	احتراز	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG;3
avstår	(	avstå	(	V;IND;PRS;FIN;ACT	
entydigt	واضح.	entydig	واضح.	ADJ;NOM;INDF;NEUT;SG	
pick	زخمہ.	på	زخمہ.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
pick	ٹونگنا.	på	ٹونگنا.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
pick	مضراب	på	مضراب	N;NOM;INDF;NEUT;SG	
pick	کُترنا.	på	کُترنا.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
pick	چنیدہ	på	چنیدہ	N;NOM;INDF;NEUT;SG	
pick	تومنا	på	تومنا	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
pick	چُناؤ.	på	چُناؤ.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
pick	چننے	på	چن	N;NOM;INDF;NEUT;SG	V;NFIN
pillar	لکڑی	pilla	لکڑی	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
pillar	لاٹ.	pilla	لاٹ.	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
pillar	لکڑی	pilla	لکڑی	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
pillar	لاٹ.	pilla	لاٹ.	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
kalcium	مرمر	kalcium	مرمر	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
gym	جیمنازیم.	gym	جیمنازیم.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
citerar	(	citera	(	V;IND;PRS;FIN;ACT	
fruktan	ناگواری	fruktan	ناگواری	N;NOM;INDF;MASC+FEM;SG	ADJ
fruktan	دھڑکا	fruktan	دھڑکا	N;NOM;INDF;MASC+FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
fruktan	ناگواری	fruktan	ناگواری	N;NOM;INDF;MASC+FEM;SG	ADJ
intakt	پورا	intakt	پورا	ADV	ADJ;NOM;MASC;SG
intakt	سالم	intakt	سالم	ADV	PROPN;NOM;MASC;SG;3
frö	آل	frö	آل	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
ensamhet	تنہائی.	ensamhet	تنہائی.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
sentinel	نگہبان.	sentinel	نگہبان.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
elefanten	فیل	elefant	فیل	N;NOM;DEF;MASC+FEM;SG	V;ACT
lyssnare	سامع	lyssnare	سامع	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG;3
ädla	عظیم	ädla	عظیم	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
ädla	خوب	ädla	خوب	ADJ;NOM;PL	
funnen	(	finna	(	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	
akademiskt	ارتیابی.	akademisk	ارتیابی.	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
grundlig	بالکل.	grundlig	بالکل.	ADJ;NOM;INDF;MASC+FEM;SG	
kvadrat	برابر.	kvadrat	برابر.	N;NOM;INDF;MASC+FEM;SG	
kvadrat	گنیا.	kvadrat	گنیا.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kvadrat	روایتی	kvadrat	روایتی	N;NOM;INDF;MASC+FEM;SG	ADJ
kvadrat	چکلا	kvadrat	چکل	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kvadrat	موافق	kvadrat	موافق	N;NOM;INDF;MASC+FEM;SG	ADJ
kvadrat	آراستہ	kvadrat	آراستہ	N;NOM;INDF;MASC+FEM;SG	ADJ
kvadrat	پرانا	kvadrat	پرانا	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
kvadrat	فربہ	kvadrat	فربہ	N;NOM;INDF;MASC+FEM;SG	
kvadrat	دقیانوسی.	kvadrat	دقیانوسی.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kvadrat	منصفانہ	kvadrat	منصفانہ	N;NOM;INDF;MASC+FEM;SG	ADJ
kvadrat	مرتب	kvadrat	مرتب	N;NOM;INDF;MASC+FEM;SG	ADJ
kvadrat	برابر.	kvadrat	برابر.	N;NOM;INDF;MASC+FEM;SG	
kvadrat	گنیا.	kvadrat	گنیا.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kvadrat	چوکور	kvadrat	چوکور	N;NOM;INDF;MASC+FEM;SG	
kvadrat	روایتی	kvadrat	روایتی	N;NOM;INDF;MASC+FEM;SG	ADJ
kvadrat	چکلا	kvadrat	چکل	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kvadrat	موافق	kvadrat	موافق	N;NOM;INDF;MASC+FEM;SG	ADJ
kvadrat	آراستہ	kvadrat	آراستہ	N;NOM;INDF;MASC+FEM;SG	ADJ
kvadrat	پرانا	kvadrat	پرانا	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
kvadrat	فربہ	kvadrat	فربہ	N;NOM;INDF;MASC+FEM;SG	
kvadrat	دقیانوسی.	kvadrat	دقیانوسی.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kvadrat	منصفانہ	kvadrat	منصفانہ	N;NOM;INDF;MASC+FEM;SG	ADJ
kvadrat	مرتب	kvadrat	مرتب	N;NOM;INDF;MASC+FEM;SG	ADJ
kyss	بوسہ.	kysa	بوسہ.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
räddning	عافیت.	räddning	عافیت.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
räddning	عافیت.	räddning	عافیت.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
räddning	چھڑانے	räddning	چھڑا	N;NOM;INDF;MASC+FEM;SG	V;ACC;NFIN
räddning	چھڑانا	räddning	چھڑانا	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
ärligt	ایمانداری	ärligt	ایمانداری	ADJ;NOM;INDF;NEUT;SG	N;NOM;MASC;SG;3
ärligt	حقیقتہً	ärligt	حقیقتہً	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
duktiga	طاق.	duktig	طاق.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
duktiga	اچھا	duktig	اچھا	ADJ;NOM;PL	ADJ;NOM;MASC;SG
duktiga	خوبی	duktig	خوبی	ADJ;NOM;PL	N;NOM;MASC;SG;3
duktiga	باادب	duktig	باادب	ADJ;NOM;PL	
duktiga	اثاثہ	duktig	اثاثہ	ADJ;NOM;PL	N;NOM;MASC;SG;3
duktiga	کافی.	duktig	کافی.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
duktiga	مدّعا	duktig	مدّعا	ADJ;NOM;PL	
duktiga	فطین	duktig	فطین	ADJ;NOM;PL	
duktiga	لئیق	duktig	لئیق	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
ovala	بیضوی	oval	بیضوی	ADJ;NOM;PL	N;NOM;MASC;SG;3
terapi	شفابخشی	terapi	شفابخشی	N;NOM;INDF;MASC+FEM;SG	ADJ
jättebra	اہم	jättebra	اہم	N;NOM;INDF;NEUT;SG	ADJ
jättebra	ممتاز	jättebra	ممتاز	N;NOM;INDF;NEUT;SG	ADJ
jättebra	شاندار	jättebra	شاندار	N;NOM;INDF;NEUT;SG	ADJ
jättebra	وسیع	jättebra	وسیع	N;NOM;INDF;NEUT;SG	ADJ
jättebra	پُرشکوہ	jättebra	پُرشکوہ	N;NOM;INDF;NEUT;SG	ADJ
jättebra	فاضل.	jättebra	فاضل.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
jättebra	اکبر	jättebra	اکبر	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
jättebra	ماہر	jättebra	ماہر	N;NOM;INDF;NEUT;SG	ADJ
jättebra	نمایاں	jättebra	نمایاں	N;NOM;INDF;NEUT;SG	ADJ
jättebra	اہم	jättebra	اہم	N;NOM;INDF;NEUT;SG	ADJ
jättebra	ممتاز	jättebra	ممتاز	N;NOM;INDF;NEUT;SG	ADJ
jättebra	شاندار	jättebra	شاندار	N;NOM;INDF;NEUT;SG	ADJ
jättebra	وسیع	jättebra	وسیع	N;NOM;INDF;NEUT;SG	ADJ
jättebra	پُرشکوہ	jättebra	پُرشکوہ	N;NOM;INDF;NEUT;SG	ADJ
jättebra	فاضل.	jättebra	فاضل.	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
jättebra	اکبر	jättebra	اکبر	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
jättebra	ماہر	jättebra	ماہر	N;NOM;INDF;NEUT;SG	ADJ
jättebra	عظیم	jättebra	عظیم	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
jättebra	نمایاں	jättebra	نمایاں	N;NOM;INDF;NEUT;SG	ADJ
sextonde	سولھواں	sextonde	سولھ	ADJ;NOM	PROPN;NOM;MASC;SG;3
förlåtelse	درگزر.	förlåtelse	درگزر.	N;NOM;INDF;MASC+FEM;SG	
respektera	نسبت.	respektera	نسبت.	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
respektera	تعلق	respektera	تعلق	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
respektera	for	respektera	for	V;IMP;FIN;ACT	
respektera	قدر.	respektera	قدر.	V;IMP;FIN;ACT	
respektera	نسبت.	respektera	نسبت.	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
respektera	تعلق	respektera	تعلق	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
respektera	for	respektera	for	V;IMP;FIN;ACT	
respektera	قدر.	respektera	قدر.	V;IMP;FIN;ACT	
respektera	تکریم	respektera	تکریم	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
ensamstående	اکیلا	ensamstående	اکیلا	ADJ;NOM	V;PFV;MASC;SG;V.PTCP;ACT
ensamstående	مخلص.	ensamstående	مخلص.	ADJ;NOM	PROPN;NOM;MASC;SG;3
ensamstående	سیدھا	ensamstående	سیدھا	ADJ;NOM	V;ACT
ensamstående	جریدہ	ensamstående	جریدہ	ADJ;NOM	N;NOM;MASC;SG;3
ensamstående	سچّا	ensamstående	سچّا	ADJ;NOM	
ensamstående	اکیلا	ensamstående	اکیلا	ADJ;NOM	V;PFV;MASC;SG;V.PTCP;ACT
ensamstående	ایک	ensamstående	ایک	ADJ;NOM	NUM
ensamstående	مخلص.	ensamstående	مخلص.	ADJ;NOM	PROPN;NOM;MASC;SG;3
ensamstående	سیدھا	ensamstående	سیدھا	ADJ;NOM	V;ACT
ensamstående	تنہا	ensamstående	تنہا	ADJ;NOM	
ensamstående	جریدہ	ensamstående	جریدہ	ADJ;NOM	N;NOM;MASC;SG;3
ensamstående	سچّا	ensamstående	سچّا	ADJ;NOM	
druvor	انگور.	druva	انگور.	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
diva	مشہور	diva	مشہور	N;NOM;INDF;MASC+FEM;SG	ADJ
kubanska	کیوبائی.	kubansk	کیوبائی.	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
regera	حاوی	regera	حاوی	V;IMP;FIN;ACT	ADJ
regera	اقتدار	regera	اقتدار	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
regera	حکومت	regera	حکومت	V;IMP;FIN;ACT	N;NOM;FEM;SG;3
regera	غلبہ	regera	غلب	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
regera	حاوی	regera	حاوی	V;IMP;FIN;ACT	ADJ
regera	اقتدار	regera	اقتدار	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
regera	حکومت	regera	حکومت	V;IMP;FIN;ACT	N;NOM;FEM;SG;3
regera	بادشاہی	regera	بادشاہی	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
regera	غلبہ	regera	غلب	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG;3
regera	اصول	regera	اصول	V;IMP;FIN;ACT	N;NOM;MASC;SG;3
skiss	مسودہ.	skiss	مسودہ.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
skiss	مسودہ.	skiss	مسودہ.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
handledare	ہدایت	handledare	ہدایت	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG;3
hälsning	آداب.	hälsning	آداب.	N;NOM;INDF;MASC+FEM;SG	
hälsning	نیاز	hälsning	نیاز	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
hälsning	سلام	hälsning	سلام	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
hälsning	آداب.	hälsning	آداب.	N;NOM;INDF;MASC+FEM;SG	
hälsning	نیاز	hälsning	نیاز	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
hälsning	سلام	hälsning	سلام	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
hälsning	تپاک	hälsning	تپاک	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
tab	پترا	tab	پترا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
tab	بلّا	tab	بلّا	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
tab	قرص	tab	قرص	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
concord	اتحاد	concord	اتحاد	PROPN;NOM	N;NOM;MASC;SG;3
concord	معاہدہ.	concord	معاہدہ.	PROPN;NOM	PROPN;NOM;MASC;SG;3
oskyldiga	بغیر	oskyldig	بغیر	ADJ;NOM;PL	PART;NEG
oskyldiga	بدوں.	oskyldig	بدہ	ADJ;NOM;PL	V;MASC;PL;FIN;ACT
oskyldiga	بغیر	oskyldig	بغیر	ADJ;NOM;PL	PART;NEG
oskyldiga	بدوں.	oskyldig	بدہ	ADJ;NOM;PL	V;MASC;PL;FIN;ACT
oskyldiga	معصوم	oskyldig	معصوم	ADJ;NOM;PL	N;NOM;MASC;SG;3
skrämmande	ڈرائونا.	skrämmande	ڈرائونا.	ADJ;NOM;PRS;V.PTCP	PROPN;NOM;MASC;SG;3
skrämmande	مہیب	skrämmande	مہیب	ADJ;NOM;PRS;V.PTCP	PROPN;NOM;MASC;SG;3
billigt	ادنیٰ	billig	ادنیٰ	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
billigt	ادنیٰ	billig	ادنیٰ	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
satsar	قمار	satsa	قمار	V;IND;PRS;FIN;ACT	
satsar	جوا	satsa	جوا	V;IND;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
satsar	قمار	satsa	قمار	V;IND;PRS;FIN;ACT	
satsar	رائے	satsa	رائے	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG;3
satsar	انتخاب	satsa	انتخاب	V;IND;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
satsar	جوا	satsa	جوا	V;IND;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
satsar	قمار	satsa	قمار	V;IND;PRS;FIN;ACT	
satsar	رائے	satsa	رائے	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG;3
satsar	شرط	satsa	شرط	V;IND;PRS;FIN;ACT	N;NOM;FEM;SG;3
satsar	انتخاب	satsa	انتخاب	V;IND;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
satsar	جوا	satsa	جوا	V;IND;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
vas	نالی.	vas	نالی.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
vas	قنات	vas	قنات	N;NOM;INDF;MASC+FEM;SG	
tända	پُھونکنا	tända	پُھونکنا	V;IMP;FIN;ACT	PROPN;ACC;MASC;SG;3
smidigt	(	smidig	(	ADJ;NOM;INDF;NEUT;SG	
smidigt	over	smidig	over	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
smidigt	یکسار	smidig	یکسار	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
smidigt	جھرّیوں	smidig	جھریی	ADJ;NOM;INDF;NEUT;SG	N;ACC;MASC;PL;3
smidigt	down	smidig	down	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
smidigt	دھچکے	smidig	دھچکا	ADJ;NOM;INDF;NEUT;SG	V;MASC;SG;V.PTCP;ACT
smidigt	چکنا.	smidig	چکنا.	ADJ;NOM;INDF;NEUT;SG	
smidigt	مؤدب	smidig	مؤدب	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
smidigt	(	smidig	(	ADJ;NOM;INDF;NEUT;SG	
smidigt	over	smidig	over	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
smidigt	یکسار	smidig	یکسار	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
smidigt	جھرّیوں	smidig	جھریی	ADJ;NOM;INDF;NEUT;SG	N;ACC;MASC;PL;3
smidigt	down	smidig	down	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
smidigt	دھچکے	smidig	دھچکا	ADJ;NOM;INDF;NEUT;SG	V;MASC;SG;V.PTCP;ACT
smidigt	چکنا.	smidig	چکنا.	ADJ;NOM;INDF;NEUT;SG	
smidigt	مؤدب	smidig	مؤدب	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG;3
resning	نعوظ.	resning	نعوظ.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
resning	استادگی	resning	استادگی	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
resning	ڈھانچا.	resning	ڈھانچا.	N;NOM;INDF;MASC+FEM;SG	
sympatier	شرکت	sympatium	شرکت	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG;3
sympatier	اکثربعدہ	sympatium	اکثربعدہ	N;NOM;INDF;MASC+FEM;PL	ADJ
sympatier	ہمدردی.	sympatium	ہمدردی.	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG;3
sympatier	تعزیت.	sympatium	تعزیت.	N;NOM;INDF;MASC+FEM;PL	ADJ
mantel	خاکناے.	mantel	خاکناے.	N;NOM;INDF;MASC+FEM;SG	V;SG;FIN;ACT
mantel	خاکناے.	mantel	خاکناے.	N;NOM;INDF;MASC+FEM;SG	V;SG;FIN;ACT
mantel	راس	mantel	راس	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
mantel	چھپانا	mantel	چھپانا	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
mantel	ڈھانپنا	mantel	ڈھانپنا	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
mantel	ملوک	mantel	ملوک	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
mantel	۱۳	mantel	۱۳	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
skörd	حاصل.	skörd	حاصل.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
klassificerade	معلومات	klassificerad	معلومات	ADJ;NOM;PL;PST;V.PTCP	N;NOM;MASC;PL;3
coccus	نبقہ.	coccus	نبقہ.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kaka	مکھن	kaka	مکھن	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kaka	چھوٹا	kaka	چھوٹا	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
sympati	اکثربعدہ	sympati	اکثربعدہ	N;NOM;INDF;MASC+FEM;SG	ADJ
sympati	ہمدردی.	sympati	ہمدردی.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
sympati	تعزیت.	sympati	تعزیت.	N;NOM;INDF;MASC+FEM;SG	ADJ
mellanslag	تنہائی.	mellanslag	تنہائی.	N;NOM;INDF;NEUT;PL	PROPN;NOM;MASC;SG;3
mellanslag	طباعت	mellanslag	طباعت	N;NOM;INDF;NEUT;PL	N;NOM;MASC;SG;3
mellanslag	وقفہ.	mellanslag	وقفہ.	N;NOM;INDF;NEUT;PL	
klarhet	صاف	klarhet	صاف	N;NOM;INDF;MASC+FEM;SG	ADJ
kontra	v.	kontra	v.	N;NOM;INDF;MASC+FEM;SG	
korg	حرامی	korg	حرامی	N;NOM;INDF;MASC+FEM;SG	ADJ
avrätta	فرض	avrätta	فرض	V;IMP;NFIN;ACT	N;NOM;MASC;SG;3
avrätta	حکم	avrätta	حکم	V;IMP;NFIN;ACT	N;NOM;MASC;SG;3
lyrisk	جوشیلا	lyrisk	جوشیلا	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
aktivera	قوت	aktivera	قوت	V;IMP;FIN;ACT	N;NOM;FEM;SG;3
romantik	پُرتخیل	romantik	پُرتخیل	N;NOM;INDF;MASC+FEM;SG	ADJ
romantik	اطالوی	romantik	اطالوی	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
romantik	رومان	romantik	رومان	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
grind	گلی.	grind	گلی.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
grind	دہانہ.	grind	دہانہ.	N;NOM;INDF;MASC+FEM;SG	
grind	گزر	grind	گزر	N;NOM;INDF;MASC+FEM;SG	V;ACT
grind	باب.	grind	باب.	N;NOM;INDF;MASC+FEM;SG	
grind	مدخل	grind	مدخل	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
grind	گلی.	grind	گلی.	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
grind	دہانہ.	grind	دہانہ.	N;NOM;INDF;MASC+FEM;SG	
grind	گزر	grind	گزر	N;NOM;INDF;MASC+FEM;SG	V;ACT
grind	باب.	grind	باب.	N;NOM;INDF;MASC+FEM;SG	
grind	پڑھنا	grind	پڑھ	N;NOM;INDF;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
grind	گھسائی	grind	گھسائی	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
grind	رگڑائی	grind	رگڑائی	N;NOM;INDF;MASC+FEM;SG	V;PFV;FEM;SG;V.PTCP;ACT
grind	سحق-	grind	سحق-	N;NOM;INDF;MASC+FEM;SG	
