길버트	gilbert	길버트	gilbert		N;MASC;SG
마커스	marcus	마커스	marcus	PROPN	PROPN
슈테판	stéphane	슈테판	stéphane	PROPN	PROPN
슈테판	stefan	슈테판	stefan	PROPN	PROPN
슈테판	stéphane	슈테판	stéphane	PROPN	PROPN
슈테판	stephan	슈테판	stephan	PROPN	PROPN
사보이	savoie	사보+이	savoir		N;FEM;SG
사보이	savoy	사보+이	savoy		N;MASC;SG
애비뉴	avenue	애비뉴	avenue		N;FEM;SG
다운타운	downtown	다운데우+ㄴ	downtown		N;MASC;SG
입법부	législatif	입법부	législatif	N	ADJ;MASC;SG
알칼리	alcalins	알칼리	alcalin	N	ADJ;MASC;PL
알칼리	alcalin	알칼리	alcalin	N	ADJ;MASC;SG
알칼리	alcaline	알칼리	alcalin	N	ADJ;FEM;SG
바라며	espérant	바라+며	espérer		V;PRS;V.PTCP
바라며	espérer	바라+며	espérer		V;NFIN
기쁨	joy	기쁘+ㅁ	joy		PROPN
기쁨	joie	기쁘+ㅁ	joie		N;FEM;SG
기쁨	délices	기쁘+ㅁ	délice		N;MASC;PL
기쁨	plaisirs	기쁘+ㅁ	plaisir		N;MASC;PL
기쁨	plaisir	기쁘+ㅁ	plaisir		N;MASC;SG
기쁨	plaisirs	기쁘+ㅁ	plaisir		N;MASC;PL
오자키	ozaki	오자키	ozaki		PROPN
뉴펀들랜드	neuve	뉴펀들랜드	neuf	N	ADJ;FEM;SG
핼리팩스	halifax	핼리팩스	halifax	PROPN	PROPN
첸나이	chennai	첸나이	chennai	PROPN	PROPN
바스	bains	바스	bain		N;MASC;PL
바스	baignoire	바스	baignoire		N;FEM;SG
바스	bain	바스	bain		N;MASC;SG
바스	bath	바스	bath		PROPN
인피니트	infinie	인피니트	infini		ADJ;FEM;SG
인피니트	infinies	인피니트	infini		ADJ;FEM;PL
인피니트	infini	인피니트	infini		PROPN
아무나	quiconque	아무나	quiconque		PRO
스텔라	stella	스텔+이+라	stella		PROPN
릴리즈	release	릴리즈	releaser		N;FEM;SG
릴리즈	libération	릴리즈	libération		N;FEM;SG
릴리즈	libèrent	릴리즈	liber		V;IND;PL;3;PRS;FIN
릴리즈	communiqués	릴리즈	communiqué		V;MASC;PL;PST;V.PTCP
릴리즈	rejets	릴리즈	rejet		N;MASC;PL
제라드	gerrard	제라드	gerrard		PROPN
제라드	gérard	제라드	gérard		PROPN
제라드	gerard	제라드	gerard		PROPN
모금	collecte	모금	collecte		N;FEM;SG
모금	financement	모금	financement		N;MASC;SG
아바스	abbas	아바스	abbas	PROPN	PROPN
클레오파트라	cléopâtre	클레오파트+라	cléopâtre		N;MASC;SG
잉카	inca	잉카	inca		N;MASC;SG
잉카	incas	잉카	incas		N;MASC;PL
카라카스	caracas	카라카스	caracas	PROPN	PROPN
도도	degrés	도도	degré		N;MASC;PL
도도	diplômes	도도	diplôme		N;MASC;PL
도도	degré	도도	degré		N;MASC;SG
서식	formater	서식	formater	N	V;NFIN
산토스	santos	산토스	santo	PROPN	PROPN
크라쿠프	cracovie	크라쿠프	cracovie	PROPN	PROPN
산책	marcher	산책	marcher	N	V;NFIN
플라잉	volants	플라잉	volant		N;MASC;PL
플라잉	battant	플라잉	battre		V;PRS;V.PTCP
플라잉	volant	플라잉	volant		N;MASC;SG
플라잉	voler	플라잉	voler		V;NFIN
추첨	dessine	추첨	dessiner	N	V;IND;SG;3;PRS;FIN
추첨	dessiner	추첨	dessiner	N	V;NFIN
추첨	faucher	추첨	faucher	N	V;NFIN
추첨	récolter	추첨	récolter	N	V;NFIN
제롬	jérôme	제롬	jérôme	PROPN	PROPN
제롬	jerome	제롬	jerome	PROPN	N;MASC;SG
패트리어트	patriote	패트리어트	patriote		N;MASC;SG
패트리어트	patriotes	패트리어트	patriote		N;MASC;PL
패트리어트	patriotique	패트리어트	patriotique		ADJ;MASC;SG
패트리어트	patriot	패트리어트	patriot		N;MASC;SG
미학	esthétique	미학	esthétique	N	ADJ;MASC;SG
미학	esthétiques	미학	esthétique	N	ADJ;MASC;PL
미학	esthétique	미학	esthétique	N	ADJ;MASC;SG
미학	esthétiques	미학	esthétique	N	ADJ;MASC;PL
그리기	tirage	그리+기	tirage	V	N;MASC;SG
그리기	dessin	그리+기	dessin	V	N;MASC;SG
그리기	tirage	그리+기	tirage	V	N;MASC;SG
헤라클레스	hercules	헤라클레스	hercule	PROPN	PROPN
헤라클레스	hercule	헤라클레스	hercule	PROPN	N;MASC;SG
쥐라기	jurassic	쥐+이+라기	jurassic		PROPN
콘스탄티노스	constantin	콘스탄티노스	constantin	PROPN	PROPN
콘스탄티노스	constantine	콘스탄티노스	constantin	PROPN	ADJ;FEM;SG
서포터	partisan	서포터	partisan		V;MASC;SG;PST;V.PTCP
서포터	supporter	서포터	supporter		V;NFIN
하코네	hakone	하코네	hakone	PROPN	N;MASC;SG
마술	magic	마술	magic	N	PROPN
마술	magique	마술	magique	N	ADJ;MASC;SG
폭력적인	violentes	폭력+적+이+ㄴ	violent	V	ADJ;FEM;PL
폭력적인	violent	폭력+적+이+ㄴ	violent	V	ADJ;MASC;SG
폭력적인	violents	폭력+적+이+ㄴ	violent	V	ADJ;MASC;PL
폭력적인	violente	폭력+적+이+ㄴ	violent	V	ADJ;FEM;SG
그리니치	greenwich	그리니치	greenwich	PROPN	N;MASC;SG
매운	piquant	맵+ㄴ	piquer		V;PRS;V.PTCP
매운	épicée	맵+ㄴ	épicé		V;FEM;SG;PST;V.PTCP
매운	épicé	맵+ㄴ	épicer		V;MASC;SG;PST;V.PTCP
매운	piquante	맵+ㄴ	piquant		ADJ;FEM;SG
허락	autorisation	허락	autorisation		N;FEM;SG
허락	permission	허락	permission		N;FEM;SG
네덜란드인	hollande	네덜란드인	hollande	V	N;MASC;SG
네덜란드인	hollandaise	네덜란드인	hollandais	V	ADJ;FEM;SG
네덜란드인	néerlandaise	네덜란드인	néerlandais	V	ADJ;FEM;SG
네덜란드인	néerlandais	네덜란드인	néerlandais	V	ADJ;MASC;SG
네덜란드인	hollandais	네덜란드인	hollandais	V	ADJ;MASC;SG
본드	cautionnement	본드	cautionnement		N;MASC;SG
본드	caution	본드	caution		N;FEM;SG
본드	bond	본드	bond		N;MASC;SG
섹터	secteur	섹터	secteur		N;MASC;SG
섹터	sectoriel	섹터	sectoriel		ADJ;MASC;SG
섹터	secteurs	섹터	secteur		N;MASC;PL
우주인	astronaute	우주+이+ㄴ	astronaute	V	N;MASC;SG
우주인	astronautes	우주+이+ㄴ	astronaute	V	N;MASC;PL
장벽	entraves	장벽	entrave		N;FEM;PL
장벽	obstacles	장벽	obstacle		N;MASC;PL
장벽	barrières	장벽	barrière		N;FEM;PL
장벽	barrière	장벽	barrière		N;FEM;SG
비와	biwa	비+와	biwa		N;MASC;SG
강조	souligner	강조	souligner	N	V;NFIN
강조	soulignant	강조	souligner	N	V;PRS;V.PTCP
리브	liv	리브	liv		PROPN
리브	reeve	리브	reeve		PROPN
탈선	déraillé	탈선	dérailler	N	V;MASC;SG;PST;V.PTCP
트라이스타	tristar	트라이스타	tristar	PROPN	N;MASC;SG
포춘	fortune	포춘	fortune		N;FEM;SG
미쳐	dingue	미치+어	dingue	CONJ	ADJ;MASC;SG
미쳐	fou	미치+어	fou	CONJ	ADJ;MASC;SG
미쳐	fous	미치+어	fou	CONJ	ADJ;MASC;PL
미쳐	cinglé	미치+어	cinglé	CONJ	ADJ;MASC;SG
미쳐	folle	미치+어	fou	CONJ	ADJ;FEM;SG
트리오	trio	트리오	trio		N;MASC;SG
카네코	kaneko	카네코	kaneko		PROPN
리젠시	régence	리젠시	régence		N;FEM;SG
리젠시	regency	리젠시	regency		N;MASC;SG
돼지고기	porc	되+어+지+기+야	porc		N;MASC;SG
욕망	désir	욕망	désir		N;MASC;SG
욕망	désirs	욕망	désir		N;MASC;PL
욕망	désirer	욕망	désirer		V;NFIN
욕망	désir	욕망	désir		N;MASC;SG
욕망	luxure	욕망	luxure		N;FEM;SG
욕망	désirs	욕망	désir		N;MASC;PL
매뉴얼	manual	매뉴얼	manual	N	PROPN
매뉴얼	manuelle	매뉴얼	manuelle	N	ADJ;FEM;SG
챌린저	challenger	챌린저	challenger	PROPN	N;MASC;SG
챌린저	challengers	챌린저	challenger	PROPN	N;MASC;PL
킹덤	royaume	킹덤	royaume		N;MASC;SG
카노	kano	카노	kano		PROPN
우산	parapluie	우산	parapluie		N;MASC;SG
우산	parasol	우산	parasol		N;MASC;SG
우산	ombrelle	우산	ombrelle		N;FEM;SG
우산	parapluies	우산	parapluie		N;MASC;PL
예매	réserver	예매	réserver	N	V;NFIN
삼각	triangulaires	삼각	triangulaire		ADJ;MASC;PL
삼각	triangulaire	삼각	triangulaire		ADJ;MASC;SG
보두앵	baudouin	보두앵	baudouin		N;MASC;SG
보두앵	baldwin	보두앵	baldwin		PROPN
남방	méridional	남방	méridional		ADJ;MASC;SG
남방	méridionale	남방	méridional		ADJ;FEM;SG
서커스	cirque	서커스	cirque		N;MASC;SG
서커스	cirques	서커스	cirque		N;MASC;PL
서커스	cirques	서커스	cirque		N;MASC;PL
컴파일	compile	컴파+이+ㄹ	compile		V;IND;SG;3;PRS;FIN
컴파일	compilation	컴파+이+ㄹ	compilation		N;FEM;SG
컴파일	compiler	컴파+이+ㄹ	compiler		V;NFIN
컴파일	compilés	컴파+이+ㄹ	compiler		V;MASC;PL;PST;V.PTCP
컴파일	compilé	컴파+이+ㄹ	compiler		V;MASC;SG;PST;V.PTCP
컴파일	compilées	컴파+이+ㄹ	compiler		V;FEM;PL;PST;V.PTCP
컴파일	compilation	컴파+이+ㄹ	compilation		N;FEM;SG
컴파일	recueil	컴파+이+ㄹ	recueil		N;MASC;SG
컴파일	compilation	컴파+이+ㄹ	compilation		N;FEM;SG
컴파일	compiler	컴파+이+ㄹ	compiler		V;NFIN
이브라힘	ibrahim	이브라힘	ibrahim		PROPN
초과	dépasse	초+과	dépasser		V;IND;SG;3;PRS;FIN
초과	excède	초+과	excéder		V;IND;SG;3;PRS;FIN
초과	excès	초+과	excès		N;MASC;SG
초과	excédentaires	초+과	excédentaire		ADJ;MASC;PL
초과	excédent	초+과	excédent		N;MASC;SG
초과	dépassée	초+과	dépasser		V;FEM;SG;PST;V.PTCP
초과	dépassé	초+과	dépasser		V;MASC;SG;PST;V.PTCP
초과	dépassés	초+과	dépasser		V;MASC;PL;PST;V.PTCP
향수	nostalgique	향수	nostalgique	N	ADJ;MASC;SG
향수	nostalgique	향수	nostalgique	N	ADJ;MASC;SG
브라질인	brésiliens	브라질+이+ㄴ	brésilien		ADJ;MASC;PL
페가수스자리	pegasus	페가수스자리	pegasus	PROPN	PROPN
페가수스자리	pégase	페가수스자리	pégase	PROPN	N;MASC;SG
가와구치	kawaguchi	가와구치	kawaguchi	PROPN	PROPN
서스펜스	suspens	서스펜스	suspens		ADJ;MASC;SG
서스펜스	suspense	서스펜스	suspense		N;MASC;SG
셀틱	celtique	셀틱	celtique	PROPN	ADJ;MASC;SG
셀틱	celtic	셀틱	celtic	PROPN	N;MASC;SG
실무	pratique	실무	pratique	N	ADJ;FEM;SG
수니파	sunnites	수니파	sunnite	N	ADJ;MASC;PL
수니파	sunnite	수니파	sunnite	N	ADJ;MASC;SG
케이타	keita	케이타	keita		PROPN
포브스	forbes	포브스	forbe	PROPN	N;MASC;SG
돌고래	dauphins	돌고래	dauphin	V	N;MASC;PL
돌고래	dauphin	돌고래	dauphin	V	N;MASC;SG
돌고래	dauphins	돌고래	dauphin	V	N;MASC;PL
고소	accusation	고소	accusation		N;FEM;SG
고소	accusations	고소	accusation		N;FEM;PL
고소	sue	고소	sue		PROPN
퍼시	percy	퍼시	percy		PROPN
실비아	sylvia	실비아	sylvia	PROPN	PROPN
실비아	sylvie	실비아	sylvie	PROPN	PROPN
실비아	silvia	실비아	silvia	PROPN	PROPN
에볼루션	evolution	에볼루션	evolution		N;FEM;SG
에볼루션	évolution	에볼루션	évolution		N;FEM;SG
올림피아	olympia	올림피아	olympia		N;MASC;SG
동행	accompagner	동행	accompagner	N	V;NFIN
비문	inscription	비문	inscription		N;FEM;SG
지니	génie	지니	génie		N;MASC;SG
지니	ginny	지니	ginny		PROPN
귄터	günter	귄터	günter	PROPN	PROPN
권장	recommandés	권장	recommander		V;MASC;PL;PST;V.PTCP
권장	conseillé	권장	conseiller		V;MASC;SG;PST;V.PTCP
권장	recommandée	권장	recommander		V;FEM;SG;PST;V.PTCP
권장	recommandé	권장	recommander		V;MASC;SG;PST;V.PTCP
권장	recommandées	권장	recommander		V;FEM;PL;PST;V.PTCP
부관	posthume	부관	posthume	N	ADJ;MASC;SG
조슈아	joshua	조슈아	joshue	PROPN	PROPN
우즈	woods	우즈	wood		PROPN
가이아	gaia	가이아	gaia	PROPN	PROPN
사카타	sakata	사카타	sakata		PROPN
신탁	trust	신탁	trust	N	PROPN
엉덩이	ass	엉덩이	ass		N;MASC;SG
엉덩이	cul	엉덩이	cul		N;MASC;SG
엉덩이	fesses	엉덩이	fesse		N;FEM;PL
엉덩이	hip	엉덩이	hip		N;MASC;SG
엉덩이	hanches	엉덩이	hanche		N;FEM;PL
엉덩이	branché	엉덩이	branché		V;MASC;SG;PST;V.PTCP
엉덩이	hanche	엉덩이	hanche		N;FEM;SG
엉덩이	fesse	엉덩이	fesse		N;MASC;SG
엉덩이	fesses	엉덩이	fesse		N;FEM;PL
엉덩이	hanches	엉덩이	hanche		N;FEM;PL
엉덩이	fesse	엉덩이	fesse		N;MASC;SG
엉덩이	cul	엉덩이	cul		N;MASC;SG
엉덩이	fesses	엉덩이	fesse		N;FEM;PL
빌뉴스	lituanie	빌뉴스	lituanie	PROPN	N;FEM;SG
빌뉴스	vilnius	빌뉴스	vilnius	PROPN	PROPN
가르침	enseignement	가르치+ㅁ	enseignement	V	N;MASC;SG
가르침	enseignements	가르치+ㅁ	enseignement	V	N;MASC;PL
웍스	travaux	웍스	travail		N;MASC;PL
웍스	œuvres	웍스	œuvre		N;FEM;PL
웍스	oeuvres	웍스	oeuvre		N;FEM;PL
웍스	wok	웍스	wok		N;MASC;SG
가쓰라	katsura	가쓰+라	katsura		PROPN
마쓰우라	matsuura	마쓰우+라	matsuure		N;MASC;SG
셀프	cell	셀프	cell		PROPN
셀프	cellules	셀프	cellule		N;FEM;PL
셀프	cellule	셀프	cellule		N;FEM;SG
가봉	gabon	가봉	gabon	PROPN	N;MASC;SG
셔먼	sherman	켜+어+보+ㄴ	sherman		PROPN
인테리어	interieur	인테리어	interieur		ADJ;MASC;SG
인테리어	intérieur	인테리어	intérieur		N;MASC;SG
인테리어	intérieurs	인테리어	intérieur		ADJ;MASC;PL
인테리어	intérieurs	인테리어	intérieur		ADJ;MASC;PL
상어	shark	상어	shark	N	PROPN
블룸	fleurir	블룸	fleurir		V;NFIN
블룸	floraison	블룸	floraison		N;FEM;SG
블룸	bloom	블룸	bloom		PROPN
근로자	travailleuse	근로자	travailleur	N	ADJ;FEM;SG
응답	répondez	응답	répondre	N	V;IMP;PL;2;PRS;FIN
응답	répondez	응답	répondre	N	V;IMP;PL;2;PRS;FIN
응답	répondre	응답	répondre	N	V;NFIN
응답	répondez	응답	répondre	N	V;IMP;PL;2;PRS;FIN
응답	répondre	응답	répondre	N	V;NFIN
대략적인	approximative	대략+적+이+ㄴ	approximatif	V	ADJ;FEM;SG
대략적인	approximatif	대략+적+이+ㄴ	approximatif	V	ADJ;MASC;SG
대략적인	approximativement	대략+적+이+ㄴ	approximativement	V	ADV
저널리즘	journalistique	저널리즘	journalistique	N	ADJ;MASC;SG
조립	assembler	조립	assembler	N	V;NFIN
조립	assemblées	조립	assembler	N	V;FEM;PL;PST;V.PTCP
조립	assemblé	조립	assembler	N	V;MASC;SG;PST;V.PTCP
조립	assemblés	조립	assembler	N	V;MASC;PL;PST;V.PTCP
카불	kaboul	카불	kaboul		PROPN
앵글로	anglo	앵글+로	anglo	ADV	N;MASC;SG
로사리오	rosario	로사리오	rosario	PROPN	PROPN
장점	mérites	장점	mérite		N;MASC;PL
장점	avantages	장점	avantage		N;MASC;PL
장점	atouts	장점	atout		N;MASC;PL
장점	avantage	장점	avantage		N;MASC;SG
오렌지색	orange	오렌지색	orange		N;FEM;SG
오렌지색	orangé	오렌지색	orangé		ADJ;MASC;SG
오렌지색	oranges	오렌지색	orange		N;FEM;PL
내시	nash	내시	nash		PROPN
검사관	inspectrice	검사관	inspecteur		N;FEM;SG
검사관	inspecteur	검사관	inspecteur		N;MASC;SG
등대	phare	등대	phare	N	ADJ;MASC;SG
제이콥	jacob	제이콥	jacob		PROPN
차이콥스키	tchaïkovski	차이콥스키	tchaïkovski		N;MASC;SG
차이콥스키	tchaikovsky	차이콥스키	tchaikovsky		N;MASC;SG
우디	woody	우디	woody		PROPN
우디	boisé	우디	boisé		ADJ;MASC;SG
디럭스	luxe	디럭스	luxe		N;MASC;SG
디럭스	deluxe	디럭스	deluxe		ADJ;MASC;SG
브롱크스	bronx	브롱크스	bronx	PROPN	N;MASC;SG
상상	imagination	상상	imagination		N;FEM;SG
상상	imaginaire	상상	imaginaire		ADJ;MASC;SG
상상	imaginaires	상상	imaginaire		ADJ;MASC;PL
상상	imaginée	상상	imaginer		V;FEM;SG;PST;V.PTCP
상상	imaginé	상상	imaginer		V;MASC;SG;PST;V.PTCP
상상	imaginez	상상	imaginer		V;IMP;PL;2;PRS;FIN
상상	imagines	상상	imagine		INTJ
상상	imaginons	상상	imaginon		V;IMP;PL;1;PRS;FIN
상상	imaginer	상상	imaginer		V;NFIN
상상	imagine	상상	imaginer		V;IND;SG;3;PRS;FIN
밀스	fraises	밀스	fraise		N;FEM;PL
밀스	mills	밀스	mill		PROPN
밀스	moulins	밀스	moulin		N;MASC;PL
밀스	broyeurs	밀스	broyeur		N;MASC;PL
카르타고	carthage	카르타+고	carthage		PROPN
통계학	statistique	통계학	statistique	N	ADJ;MASC;SG
통계학	statistique	통계학	statistique	N	ADJ;MASC;SG
커넥션	raccordements	커넥션	raccordement		N;MASC;PL
커넥션	connexions	커넥션	connexion		N;FEM;PL
커넥션	branchement	커넥션	branchement		N;MASC;SG
커넥션	raccordement	커넥션	raccordement		N;MASC;SG
커넥션	connexion	커넥션	connexion		N;FEM;SG
서프라이즈	surprise	서프라이즈	surprise		N;FEM;SG
서프라이즈	surprenant	서프라이즈	surprenant		ADJ;MASC;SG
서프라이즈	surpris	서프라이즈	surprendre		V;MASC;SG;PST;V.PTCP
서프라이즈	surprendre	서프라이즈	surprendre		V;NFIN
서프라이즈	surprises	서프라이즈	surprise		V;FEM;PL;PST;V.PTCP
학업	académiques	학업	académique	N	ADJ;MASC;PL
학업	universitaire	학업	universitaire	N	ADJ;MASC;SG
학업	universitaires	학업	universitaire	N	ADJ;MASC;PL
학업	académique	학업	académique	N	ADJ;MASC;SG
호화	luxueuses	호화	luxueux		ADJ;FEM;PL
호화	luxueux	호화	luxueux		ADJ;MASC;SG
호화	luxueuse	호화	luxueux		ADJ;FEM;SG
포츠담	potsdam	포츠담	potsdam	PROPN	PROPN
혐오	dégoûté	혐오	dégoûter	N	V;MASC;SG;PST;V.PTCP
혐오	dégoûtée	혐오	dégoûter	N	V;FEM;SG;PST;V.PTCP
혐오	déteste	혐오	détester	N	V;IND;SG;3;PRS;FIN
혐오	détester	혐오	détester	N	V;NFIN
혐오	haineux	혐오	haineux	N	ADJ;MASC;SG
혐오	haïr	혐오	haïr	N	V;NFIN
블라인드	aveugle	블라인드	aveugle		ADJ;MASC;SG
블라인드	blind	블라인드	blind		PROPN
블라인드	aveugles	블라인드	aveugle		ADJ;MASC;PL
블라인드	rideaux	블라인드	rideau		N;MASC;PL
블라인드	stores	블라인드	store		N;MASC;PL
블라인드	volets	블라인드	volet		N;MASC;PL
블라인드	store	블라인드	store		N;MASC;SG
등산	grimper	등산	grimper	N	V;NFIN
혼슈	honshu	혼슈	honshu		PROPN
레베카	rebecca	레베카	rebeccer		PROPN
페라리	ferrari	페라리	ferrari		PROPN
슈트라우스	strauss	슈트라우스	strauss		PROPN
아우크스부르크	augsbourg	아우크스부르크	augsbourg	PROPN	PROPN
하든	durcir	하+든	durcir		V;NFIN
하든	harden	하+든	harden		PROPN
옴니아	omnia	옴니아	omnier		PROPN
모리셔스	maurice	모리셔스	maurice	PROPN	N;MASC;SG
모리셔스	mauricien	모리셔스	mauricien	PROPN	ADJ;MASC;SG
모리셔스	mauricienne	모리셔스	mauricien	PROPN	ADJ;FEM;SG
달팽이	escargots	달팽이	escargot		N;MASC;PL
달팽이	limace	달팽이	limace		N;FEM;SG
달팽이	escargot	달팽이	escargot		N;MASC;SG
달팽이	escargots	달팽이	escargot		N;MASC;PL
소중히	chéris	소중히	chéris	ADV	ADJ;MASC;PL
노르만	norman	노르만	norman		PROPN
노르만	normand	노르만	normand		N;MASC;SG
노르만	normands	노르만	normand		N;MASC;PL
노르만	normande	노르만	normand		ADJ;FEM;SG
계란	œufs	계란	œuf		N;MASC;PL
계란	oeufs	계란	oeuf		N;MASC;PL
계란	ovule	계란	ovule		N;FEM;SG
계란	œuf	계란	œuf		N;MASC;SG
계란	œufs	계란	œuf		N;MASC;PL
계란	oeuf	계란	oeuf		N;MASC;SG
계란	oeufs	계란	oeuf		N;MASC;PL
렉스	rex	렉스	rex		PROPN
자비	pitié	자비	pitié		N;FEM;SG
자비	miséricorde	자비	miséricorde		N;FEM;SG
자비	clémence	자비	clémence		N;FEM;SG
자비	mercy	자비	mercy		PROPN
핸드	hand	핸드	hand	N	PROPN
실외	extérieurs	실외	extérieur		ADJ;MASC;PL
실외	extérieur	실외	extérieur		N;MASC;SG
실외	extérieure	실외	extérieur		ADJ;FEM;SG
이르쿠츠크	irkoutsk	이르쿠츠크	irkoutsk	PROPN	PROPN
미네르바	minerva	미네르바	minerva		PROPN
노블	noble	노블	noble		ADJ;MASC;SG
노블	nobles	노블	noble		ADJ;MASC;PL
노블	noblesse	노블	noblesse		N;FEM;SG
형제들	brothers	형제+들	brother	N	PROPN
행진곡	marche	행진곡	marche		N;FEM;SG
행진곡	mars	행진곡	mars		N;MASC;SG
사치코	sachiko	사치코	sachiko		PROPN
외로운	solitude	외롭+ㄴ	solitude	ADJ	N;FEM;SG
라벨	libellés	라벨	libeller	N	V;MASC;PL;PST;V.PTCP
라벨	libellé	라벨	libellé	N	V;MASC;SG;PST;V.PTCP
트레이시	tracy	트레이시	tracy	PROPN	PROPN
팔이	bras	팔+이	bras		N;MASC;SG
팔이	arm	팔+이	arm		N;MASC;SG
프레스턴	preston	프레스턴	preston	PROPN	PROPN
라이	lai	라이	lai		
파라나	parana	파+라나	parana	PROPN	PROPN
폴란드인	polonais	폴란드인	polonais	N	ADJ;MASC;SG
백금	platinum	백금	platinum	N	PROPN
하인	serviteur	하+이+ㄴ	serviteur		N;MASC;SG
하인	servante	하+이+ㄴ	servante		N;FEM;SG
미완성	inachevée	미완성	inachever		V;FEM;SG;PST;V.PTCP
미완성	inachevé	미완성	inachever		V;MASC;SG;PST;V.PTCP
캘린더	calendriers	캘린더	calendrier		N;MASC;PL
캘린더	agenda	캘린더	agenda		N;MASC;SG
캘린더	calendrier	캘린더	calendrier		N;MASC;SG
캘린더	calendriers	캘린더	calendrier		N;MASC;PL
사이공	saigon	사이공	saigon	PROPN	N;MASC;SG
오타쿠	otaku	오타쿠	otaku		PROPN
재규어	jaguars	재규어	jaguar		N;MASC;PL
재규어	jaguar	재규어	jaguar		N;FEM;SG
걷기	marche	걷+기	marche	V	N;FEM;SG
걷기	promenades	걷+기	promenade	V	N;FEM;PL
걷기	balades	걷+기	balade	V	N;FEM;PL
걷기	marche	걷+기	marche	V	N;FEM;SG
걷기	promenade	걷+기	promenade	V	N;FEM;SG
걷기	balade	걷+기	balade	V	N;FEM;SG
카를스루에	karlsruhe	카를스루+에	karlsruhe	ADV	PROPN
사바나	savannah	사바+나	savannah		PROPN
사바나	savane	사바+나	savane		N;FEM;SG
라플라스	laplace	라플라스	laplace	PROPN	N;FEM;SG
설득	persuadée	설득	persuader	N	V;FEM;SG;PST;V.PTCP
설득	persuadé	설득	persuader	N	V;MASC;SG;PST;V.PTCP
설득	persuader	설득	persuader	N	V;NFIN
설득	persuade	설득	persuader	N	V;IND;SG;3;PRS;FIN
설득	convaincre	설득	convaincre	N	V;NFIN
설득	convainc	설득	convaincre	N	V;IND;SG;3;PRS;FIN
광업	minière	광업	minier	N	ADJ;FEM;SG
페가수스	pegasus	페가수스	pegasus	PROPN	PROPN
페가수스	pégase	페가수스	pégase	PROPN	N;MASC;SG
부트	démarrer	부트	démarrer	N	V;NFIN
부트	amorcer	부트	amorcer	N	V;NFIN
써니	ensoleillées	쓰+었+다	ensoleiller		V;FEM;PL;PST;V.PTCP
써니	ensoleillé	쓰+었+다	ensoleiller		V;MASC;SG;PST;V.PTCP
써니	ensoleillée	쓰+었+다	ensoleiller		V;FEM;SG;PST;V.PTCP
타타르	tatars	타타르	tatar		N;MASC;PL
타타르	tatar	타타르	tatar		N;MASC;SG
니카라과의	nicaraguayen	니카라과+의	nicaraguayen	PROPN	ADJ;MASC;SG
니카라과의	nicaragua	니카라과+의	nicaragua	PROPN	PROPN
아크라	accra	아크라	accroître	PROPN	PROPN
어려움	difficulté	어렵+ㅁ	difficulté	V	N;FEM;SG
어려움	difficultés	어렵+ㅁ	difficulté	V	N;FEM;PL
어려움	difficultés	어렵+ㅁ	difficulté	V	N;FEM;PL
어려움	difficiles	어렵+ㅁ	difficile	V	ADJ;MASC;PL
어려움	difficile	어렵+ㅁ	difficile	V	ADJ;MASC;SG
껍질	coquillage	껍질	coquillage		N;MASC;SG
껍질	coquille	껍질	coquille		N;FEM;SG
껍질	shell	껍질	shell		N;MASC;SG
껍질	éplucher	껍질	éplucher		V;NFIN
껍질	peel	껍질	peel		PROPN
네트워킹	réseaux	네트워킹	réseau		N;MASC;PL
네트워킹	réseautage	네트워킹	réseautage		N;MASC;SG
네트워킹	réseau	네트워킹	réseau		N;MASC;SG
완화	atténuer	완화	atténuer	N	V;NFIN
완화	atténuantes	완화	atténuant	N	ADJ;FEM;PL
완화	atténuer	완화	atténuer	N	V;NFIN
그리드	grid	그리드	grid		N;MASC;SG
그리드	quadrillage	그리드	quadrillage		N;MASC;SG
그리드	grille	그리드	grille		N;FEM;SG
그리드	grilles	그리드	grille		N;FEM;PL
부록	appendice	부록	appendice		N;MASC;SG
부록	annexe	부록	annexe		N;FEM;SG
부록	annexes	부록	annexe		N;FEM;PL
부록	appendices	부록	appendre		N;MASC;PL
클랜시	clancy	클랜시	clancy	PROPN	PROPN
파이어니어	pionnier	파이어지+어	pionnier		N;MASC;SG
파이어니어	pioneer	파이어지+어	pioneer		N;MASC;SG
파이어니어	pionniers	파이어지+어	pionnier		N;MASC;PL
파이어니어	pionnière	파이어지+어	pionnier		ADJ;FEM;SG
탱고	tango	탱+고	tango		N;MASC;SG
윌리스	willis	윌리스	willis		PROPN
언리얼	irréel	언리얼	irréel	N	ADJ;MASC;SG
떠나기	congés	떠나+기	congé	V	N;MASC;PL
떠나기	congé	떠나+기	congé	V	N;MASC;SG
푸리에	fourier	푸리+에	fourier	ADV	N;FEM;SG
코코	nez	코코	nez		N;MASC;SG
코스타	costa	코스타	costa		N;MASC;SG
폴라	paula	폴르+아	paula		PROPN
엘레나	elena	엘레+나	elena		PROPN
지평선	horizons	지평선	horizon		N;MASC;PL
지평선	horizon	지평선	horizon		N;MASC;SG
팬더	panda	팬더	pander		PROPN
팬더	pandas	팬더	pandas		N;MASC;PL
팬더	panthère	팬더	panthère		N;FEM;SG
팬더	panthères	팬더	panthère		N;FEM;PL
팬더	panther	팬더	panther		N;MASC;SG
홍대	hong	홍대	hong		PROPN
원더	émerveillement	원더	émerveillement		N;MASC;SG
