mekaniği	mehāniķi	mekanik	mehāniķis	N;NOM;SG;3	N;NOM;MASC;PL
plaka	plāksnes	plaka	plāksne		N;NOM;FEM;PL
plaka	plate	plaka	plate		N;NOM;FEM;SG
plaka	plāksne	plaka	plāksne		N;NOM;FEM;SG
plaka	plātne	plaka	plātne		N;NOM;FEM;SG
plaka	plāksnes	plaka	plāksne		N;NOM;FEM;PL
vista	vista	vista	vists		N;NOM;FEM;SG
levi	levi	levi	levis		
alışık	pieraduši	alışık	pierast	ADJ	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
metropolitan	lielpilsētu	metropolitan	lielpilsēta		N;ACC;FEM;SG
kapıları	vārti	kapı	vārti	N;ACC;PL;3	N;NOM;MASC
kapıları	durvis	kapı	durvis	N;ACC;PL;3	N;NOM;FEM
slogan	devīze	slogan	devīze		N;NOM;FEM;SG
slogan	moto	slogan	moto		N
slogan	devīze	slogan	devīze		N;NOM;FEM;SG
slogan	sauklis	slogan	sauklis		N;NOM;MASC;SG
slogan	saukli	slogan	sauklis		N;ACC;MASC;SG
hero	varonis	hero	varonis		N;NOM;MASC;SG
rex	rex	rex	rex		
şahit	liecinieki	şahit	liecinieks		N;NOM;MASC;PL
şahit	lieciniekus	şahit	liecinieks		N;ACC;MASC;PL
şahit	liecinieku	şahit	liecinieks		N;ACC;MASC;SG
şahit	liecinieks	şahit	liecinieks		N;NOM;MASC;SG
vfl	vfl	vfl	vfl		
tez	disertācijas	tez	disertācija		N;NOM;FEM;PL
tez	disertāciju	tez	disertācija		N;ACC;FEM;SG
mevki	amats	mevki	amats		N;NOM;MASC;SG
mevki	novietojums	mevki	novietojums		N;NOM;MASC;SG
mevki	pozīcija	mevki	pozīcija		N;NOM;FEM;SG
lil	lil	lil	lil		
lionel	lionels	lionel	lionels		N;NOM;MASC;SG
mısırlı	ēģiptes	mısırlı	Ēģipte		PROPN;NOM;FEM;SG
mısırlı	ēģiptiešu	mısırlı	ēģiptietis		N;GEN;MASC;PL
homo	homo	homo	homo		
kullanışlı	izdevīgi	kullanışlı	izdevīgi		ADV
kullanışlı	ērts	kullanışlı	ērts		ADJ;NOM;MASC;SG
kullanışlı	ērti	kullanışlı	ērti		ADV
kullanışlı	ērta	kullanışlı	ērta		ADJ;NOM;FEM;SG
kullanışlı	lietderīga	kullanışlı	lietderīga		ADJ;NOM;FEM;SG
kullanışlı	noderīgs	kullanışlı	noderīgs		ADJ;NOM;MASC;SG
kullanışlı	noderīgas	kullanışlı	noderīga		ADJ;NOM;FEM;PL
kullanışlı	noderīga	kullanışlı	noderīga		ADJ;NOM;FEM;SG
kullanışlı	noderīgi	kullanışlı	noderīgs		ADV
kullanışlı	noder	kullanışlı	noderēt		V;FH;IND;3;POS;PRS;FIN;ACT
kullanışlı	rokai	kullanışlı	roka		N;DAT;FEM;SG
drake	dreika	drake	dreiks		PROPN;NOM;FEM;SG
keşfedildi	atklāju	keşfet	atklāt	V;PFV;IND;SG;3;POS;PST;PASS	V;FH;IND;SG;1;POS;PRS;FIN;ACT
sasani	sasanīdu	sasani	sasanīds		N;ACC;MASC;SG
pul	zīmogs	pul	zīmogs		N;NOM;MASC;SG
pul	skalas	pul	skala		N;NOM;FEM;PL
pul	svari	pul	svars		N;NOM;MASC;PL
gözlemevi	observatorija	gözlemevi	observatorija		N;NOM;FEM;SG
panathinaikos	panathinaikos	panathinaikos	panathinaiks	PROPN;NOM;SG;3	N;ESS;MASC
earl	grāfs	earl	grāfs		PROPN;NOM;MASC;SG
pazartesi	pirmdienās	pazartesi	pirmdiena		N;ESS;FEM;PL
pazartesi	pirmdien	pazartesi	pirmdien		ADV
pazartesi	pirmdienā	pazartesi	pirmdiena		N;ESS;FEM;SG
pazartesi	pirmdiena	pazartesi	pirmdiena		N;NOM;FEM;SG
hamlet	hamlets	hamlet	hamlets		N;NOM;MASC;SG
reed	niedru	reed	niedrs		N;ACC;MASC;SG
trick	triks	trick	triks		N;NOM;MASC;SG
eintracht	eintracht	eintracht	eintracht	PROPN;NOM;SG;3	
dante	dante	dant	dante		PROPN
mississippi	misisipi	mississippi	misisips	N;NOM;SG;3	ADV
mağarası	alas	mağara	ala	N;NOM;SG;3	N;NOM;FEM;PL
mağarası	alā	mağara	als	N;NOM;SG;3	N;ESS;MASC;SG
marina	marina	marina	marināt	N;DAT;SG;3	PROPN;NOM;FEM;SG
spesifik	specifiskas	spesifik	specifiska		ADJ;NOM;FEM;PL
spesifik	īpašie	spesifik	īpašs		ADJ;NOM;MASC;PL
bilinç	apziņa	bilinç	apziņa		N;NOM;FEM;SG
ideolojik	ideoloģisku	ideolojik	ideoloģisks		ADJ;ACC;MASC;SG
etli	mīkstus	etli	mīksts		ADJ;ACC;MASC;PL
sms	īsziņu	sms	īsziņa		N;ACC;FEM;SG
sms	sms	sms	sms		N
hendek	grāvis	hendek	grāvis		N;NOM;MASC;SG
hendek	dziļvaga	hendek	dziļvags		N;NOM;FEM;SG
eğri	līks	eğri	līks		ADJ;NOM;MASC;SG
eğri	līkne	eğri	līkne		N;NOM;FEM;SG
odun	malku	odun	malka		N;ACC;FEM;SG
odun	koksne	odun	koksne		N;NOM;FEM;SG
odun	koks	odun	koks		N;NOM;MASC;SG
odun	koka	odun	koks		N;GEN;MASC;SG
odun	kokmateriāli	odun	kokmateriāli		N;NOM;MASC;PL
odun	kokmateriāli	odun	kokmateriāli		N;NOM;MASC;PL
linda	linda	linda	linda		PROPN;NOM;FEM;SG
rahatsızlık	neērtības	rahatsızlık	neērtība	N;NOM;SG;3	N;NOM;FEM;PL
bira	alu	bira	als		N;ACC;FEM;SG
bira	alus	bira	ali		N;NOM;MASC;SG
bira	ale	bira	ale		
bira	alus	bira	ali		N;NOM;MASC;SG
yang	jaņ	yang	jaņ		N;NOM;FEM;SG
yurtdışı	international	yurtdışı	international		
yurtdışı	starptautiskā	yurtdışı	starptautiska		ADJ;NOM;FEM;SG
yurtdışı	starptautiski	yurtdışı	starptautiski		ADV
yurtdışı	aizjūras	yurtdışı	aizjūra		N;NOM;FEM;PL
yurtdışı	ārvalstīs	yurtdışı	ārvalsts		N;ESS;FEM;PL
yurtdışı	ārzemēm	yurtdışı	ārzemes		N;DAT;FEM;PL
yurtdışı	ārvalstīm	yurtdışı	ārvalsts		N;DAT;FEM;PL
yurtdışı	ārzemēs	yurtdışı	ārzemes		N;ESS;FEM
denetleme	revīzija	denetle	revīzija	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;FEM;SG
denetleme	revīzijas	denetle	revīzija	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;FEM;PL
denetleme	audits	denetle	audits	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;MASC;SG
denetleme	revīziju	denetle	revīzija	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;ACC;FEM;SG
denetleme	apskate	denetle	apskate	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;FEM;SG
denetleme	pārbaude	denetle	pārbaude	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;FEM;SG
denetleme	inspekcija	denetle	inspekcija	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;FEM;SG
denetleme	inspekcijas	denetle	inspekcija	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;FEM;PL
timberlake	timberlake	timberlake	timberlake		
basında	spied	bas	spiest	N;ESS;SG;3	INTJ
basında	nospiest	bas	nospiest	N;ESS;SG;3	V;POS;NFIN
basında	preses	bas	prese	N;ESS;SG;3	N;NOM;FEM;PL
basında	nospied	bas	nospiedēt	N;ESS;SG;3	INTJ
basında	prese	bas	prese	N;ESS;SG;3	N;NOM;FEM;SG
basında	media	bas	media	N;ESS;SG;3	
basında	mediji	bas	medijs	N;ESS;SG;3	N;NOM;MASC;PL
basında	mediju	bas	medijs	N;ESS;SG;3	N;ACC;MASC;SG
shaw	šovs	shaw	šovs		N;NOM;MASC;SG
shaw	šova	shaw	šovs		N;NOM;MASC;SG
işlev	amats	işlev	amats		N;NOM;MASC;SG
işlev	funkcija	işlev	funkcija		N;NOM;FEM;SG
çevrede	ap	çevre	ap	N;ESS;SG;3	
çevrede	apkārt	çevre	apkārt	N;ESS;SG;3	ADV
mikro	mikro	mikro	mikra		N
armut	bumbieri	armut	bumbieris		N;NOM;MASC;PL
armut	bumbieru	armut	bumbieris		N;GEN;MASC;PL
armut	bumbieri	armut	bumbieris		N;NOM;MASC;PL
hopkins	hopkinss	hopkins	hopkinss		PROPN;NOM;MASC;SG
ayağı	pēdu	ayak	pēda	N;NOM;SG;3	N;ACC;FEM;SG
mekân	vieta	mekân	vieta		N;NOM;FEM;SG
atlantic	atlantijas	atlantic	atlantija	PROPN;NOM;SG;3	N;NOM;FEM;PL
sorumluluğu	atbildība	sorumluluk	atbildība	N;ACC;SG;3	N;NOM;FEM;SG
sorumluluğu	atbildības	sorumluluk	atbildība	N;ACC;SG;3	N;NOM;FEM;PL
evlat	zēns	evlat	zēns		N;NOM;MASC;SG
evlat	puika	evlat	puika		N;NOM;MASC;SG
evlat	dēls	evlat	dēls		N;NOM;MASC;SG
string	virkne	string	virkne		N;NOM;FEM;SG
gündelik	gadījuma	gündelik	gadījums		N;GEN;MASC;SG
üretir	ražo	üretir	ražot	V;IPFV;IND;SG;3;POS;CAUS	V;FH;IND;3;POS;PRS;FIN;ACT
kızılderilileri	indiešu	kızılderili	indietis	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;GEN;MASC;PL
kızılderilileri	indiāņi	kızılderili	indiāns	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;MASC;PL
mar	marts	mar	marts		N;NOM;MASC;SG
çevik	enerģisks	çevik	enerģisks		ADJ;NOM;MASC;SG
basılmış	kaļ	basıl	kaļ	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FH;IND;3;POS;PRS;FIN;ACT
bach	bahs	bach	bahs		PROPN;NOM;MASC;SG
orantılı	proporcionāla	orantılı	proporcionāla		ADJ;NOM;FEM;SG
orantılı	proporcionālā	orantılı	proporcionāla		ADJ;NOM;FEM;SG
orantılı	proporcionāls	orantılı	proporcionāls		ADJ;NOM;MASC;SG
orantılı	proporcionāli	orantılı	proporcionāli		ADV
orantılı	samērīgi	orantılı	samērīgi		ADV
gurur	lepnums	gurur	lepnums		N;NOM;MASC;SG
gurur	lepni	gurur	lepni		ADV
gurur	lepna	gurur	lepna		ADJ;NOM;FEM;SG
başlıyor	uzsāk	başla	uzsākt	V;PROG;IND;SG;3;POS;INFM;PRS	V;IMP;SG;2;POS;FIN;ACT
edmund	edmund	ed	edmund		PROPN;NOM;MASC;SG
potasyum	kāliju	potasyum	kālija	N;NOM;SG;3	N;ACC;FEM;SG
restorasyon	atjaunošanu	restorasyon	atjaunošana	N;NOM;SG;3	N;ACC;FEM;SG
ziyareti	apmeklē	ziyaret	apmeklēt	N;ACC;SG;3	V;FH;IND;3;POS;PRS;FIN;ACT
ziyareti	viesos	ziyaret	viesis	N;ACC;SG;3	N;ESS;MASC;PL
ziyareti	ciemos	ziyaret	ciems	N;ACC;SG;3	N;ESS;MASC;PL
sergio	sergio	sergio	sergio		
delil	pierādījumu	delil	pierādījums		N;ACC;MASC;SG
delil	pierādījumi	delil	pierādījums		N;NOM;MASC;PL
delil	pierādījums	delil	pierādījums		N;NOM;MASC;SG
delil	pierādījumi	delil	pierādījums		N;NOM;MASC;PL
delil	pierādījums	delil	pierādījums		N;NOM;MASC;SG
kentler	pilsētu	kent	pilsēta	N;NOM;PL;3	N;ACC;FEM;SG
izole	izolēti	izole	izolēt		V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
izole	izolēta	izole	izolēt		V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
izole	izolācija	izole	izolācija		N;NOM;FEM;SG
izole	izolācijas	izole	izolācija		N;NOM;FEM;PL
izole	izolēšana	izole	izolēšana		N;NOM;FEM;SG
izole	izolēt	izole	izolēt		V;POS;NFIN
izole	izolēta	izole	izolēt		V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
izole	izolētas	izole	izolēt		V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
izole	izolēts	izole	izolēt		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
izole	izolēti	izole	izolēt		V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
senatör	senators	senatör	senators		N;NOM;MASC;SG
tiger	tīģeris	tiger	tīģeris		N;NOM;MASC;SG
tiger	tīģeri	tiger	tīģeris		N;ACC;MASC;SG
turbo	turbo	turbo	turbot		N
olgun	termiņš	olgun	termiņš		N;NOM;MASC;SG
olgun	gataviem	olgun	gatavs		ADJ;DAT;MASC;PL
olgun	nobriedušu	olgun	nobriest		V;PFV;ACC;INDF;MASC;SG;PST;V.PTCP
kendimi	pats	kendi	pats	PRO;ACC;SG;1;REFL	PRO;NOM;MASC;SG
topal	limp	topal	limp		PROPN
topal	gimp	topal	gimp		N;NOM;MASC;SG
maymun	pērtiķiem	maymun	pērtiķis	N;NOM;SG;3	N;DAT;MASC;PL
maymun	apes	maymun	ape	N;NOM;SG;3	PROPN;NOM;FEM;SG
kabuğu	shell	kabuk	shell	N;NOM;SG;3	
kabuğu	čaulas	kabuk	čaula	N;NOM;SG;3	N;NOM;FEM;PL
suzuki	suzuki	suzuki	suzukis		N;NOM;FEM;SG
toplandı	savākti	topla	savākt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
toplandı	savāktie	topla	savākt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
toplandı	sapulcējušies	topla	sapulcēties	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;PL;REFL;PST;V.PTCP
toplandı	savāktās	topla	savākt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;DEF;FEM;PL;PST;V.PTCP
toplandı	saliktas	topla	salikt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
toplandı	samontēti	topla	samontēt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
fischer	fischer	fischer	fischer	PROPN;NOM;SG;3	
ayrık	diskrēto	ayrık	diskrēt		ADJ;ACC;MASC;SG
honduras	hondurasas	honduras	hondurasa	PROPN;NOM;SG;3	PROPN;NOM;FEM;PL
cesaret	zarnas	cesaret	zarna		N;NOM;FEM;PL
cesaret	drosme	cesaret	drosme		N;NOM;FEM;SG
cesaret	drosmi	cesaret	drosme		N;ACC;FEM;SG
cesaret	drosme	cesaret	drosme		N;NOM;FEM;SG
bristol	bristoles	bristol	bristole	PROPN;NOM;SG;3	N;NOM;FEM;PL
giles	giles	gil	gile		PROPN;NOM;FEM;SG
endişe	trauksme	endiş	trauksme		N;NOM;FEM;SG
endişe	nemiers	endiş	nemiers		N;NOM;MASC;SG
endişe	jāuztraucas	endiş	uztraukties		V;POS;REFL;FIN;ACT
endişe	raizes	endiş	raize		N;NOM;FEM;PL
endişe	bažas	endiş	bažas		N;NOM;FEM
schmidt	schmidt	schmidt	schmidt		
sánchez	sánchez	sánchez	slnchez	PROPN;NOM;SG;3	
çoğul	daudzskaitlī	çoğul	daudzskaitlis		
vicente	visente	vicen	visente	PROPN;NOM;SG;3	
öğle	pusdienas	öğle	pusdienas		N;NOM;FEM
öğle	pusdienās	öğle	pusdienas		N;ESS;FEM
öğle	pusdienlaikā	öğle	pusdienlaiks		N;ESS;MASC;SG
pen	pen	pen	pen		N
durur	apstājas	dur	apstāja	V;IPFV;IND;SG;3;POS	N;NOM;FEM;PL
durur	pieturas	dur	pieturēties	V;IPFV;IND;SG;3;POS	N;NOM;FEM;PL
storm	vētra	stor	vētra		N;NOM;FEM;SG
storm	vētras	stor	vētra		N;NOM;FEM;PL
storm	vētru	stor	vētra		N;ACC;FEM;SG
storm	negaiss	stor	negaiss		N;NOM;MASC;SG
oyuncak	rotaļlietu	oyuncak	rotaļlietas	N;NOM;SG;3	N;ACC;FEM;SG
oyuncak	rotaļu	oyuncak	rotaļa	N;NOM;SG;3	N;ACC;FEM;SG
oyuncak	rotaļlietas	oyuncak	rotaļlieta	N;NOM;SG;3	N;NOM;FEM;PL
kaş	uzacis	kaş	uzacīt		N;NOM;FEM;PL
kaş	muskuļi	kaş	muskulis		N;NOM;MASC;PL
kaş	muskuļu	kaş	muskulis		N;GEN;MASC;PL
kaş	uzacis	kaş	uzacīt		N;NOM;FEM;PL
kaş	uzacu	kaş	uzaca		N;ACC;FEM;SG
herodot	hērodots	herodot	hērodot		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
salzburg	zalcburgas	salzburg	zalcburga	PROPN;NOM;SG;3	N;NOM;FEM;PL
leicester	leicester	leicester	leicester	PROPN;NOM;SG;3	N;NOM;FEM;SG
taşkent	taškenta	taşkent	taškents	PROPN;NOM;SG;3	N;NOM;MASC;SG
won	uzvarēja	won	uzvarēt		V;FH;IND;3;POS;PST;FIN;ACT
won	uzvarējis	won	uzvarēt		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
won	ieguva	won	iegūt		V;FH;IND;3;POS;PST;FIN;ACT
nepal	nepālas	nepal	nepāla	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG
nepal	nepālā	nepal	nepāls	PROPN;NOM;SG;3	
nepal	nepālas	nepal	nepāla	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG
mezhep	kults	mezhep	kults		N;NOM;MASC;SG
sao	sao	sao	saos	PROPN;NOM;SG;3	
parantez	iekavās	parantez	iekava		V;FH;IND;3;POS;REFL;PRS;FIN;ACT
şerit	joslas	şerit	josla		N;NOM;FEM;PL
şerit	josla	şerit	josla		N;NOM;FEM;SG
şerit	strīpas	şerit	strīpa		N;NOM;FEM;PL
şerit	lente	şerit	lente		N;NOM;FEM;SG
şerit	lenta	şerit	lenta		N;NOM;FEM;SG
şerit	lentas	şerit	lenta		N;NOM;FEM
şerit	lentes	şerit	lente		N;NOM;FEM;PL
şerit	sloksnes	şerit	sloksne		N;NOM;FEM;PL
zevk	baudu	zevk	bauda		V;FH;IND;SG;1;POS;PRS;FIN;ACT
zevk	prieks	zevk	prieks		N;NOM;MASC;SG
bird	putns	bird	putns		N;NOM;MASC;SG
bird	putnu	bird	putns		N;ACC;MASC;SG
hakimiyet	dominēšanu	hakimiyet	dominēšana	N;DAT;SG;3	N;ACC;FEM;SG
hakimiyet	pārsvars	hakimiyet	pārsvars	N;DAT;SG;3	N;NOM;MASC;SG
hakimiyet	pārsvaru	hakimiyet	pārsvars	N;DAT;SG;3	N;ACC;MASC;SG
fra	fra	fra	fra		
waters	ūdeņi	waters	ūdens		N;NOM;MASC;PL
jeremy	džeremijs	jeremy	džeremijs		N;NOM;MASC;SG
atın	lietos	at	lieti		V;FH;IND;3;POS;PRS;FIN;ACT
atın	mest	at	mest		V;POS;NFIN
kopyası	kopēt	kopya	kopēt		V;POS;NFIN
kopyası	kopiju	kopya	kopija		N;ACC;FEM;SG
kopyası	eksemplārs	kopya	eksemplārs		N;NOM;MASC;SG
kopyası	kopija	kopya	kopija		N;NOM;FEM;SG
keşfetti	atklāju	keşfet	atklāt	V;PFV;IND;SG;3;POS;PST	V;FH;IND;SG;1;POS;PRS;FIN;ACT
bennett	benets	bennett	benets		PROPN;NOM;MASC;SG
tanı	diagnostikas	tan	diagnostika	N;NOM;SG;3	N;NOM;FEM;PL
tanı	diagnozes	tan	diagnoze	N;NOM;SG;3	N;NOM;FEM;PL
sirius	sirius	sirius	siris		N;NOM;MASC;SG
bangladeş	bangladešas	bangladeş	bangladesa	N;NOM;SG;3	N;NOM;FEM;PL
nakliye	kravas	nakil	krava		N;NOM;FEM;PL
nakliye	krava	nakil	krava		N;NOM;FEM;SG
nakliye	kuģniecības	nakil	kuģniecība		N;NOM;FEM;PL
nakliye	shipping	nakil	shippings		
nakliye	pārvadājumi	nakil	pārvadājums		N;NOM;MASC;PL
nakliye	transports	nakil	transports		N;NOM;MASC;SG
nakliye	transportēšana	nakil	transportēšana		N;NOM;FEM;SG
nakliye	pārvadāšana	nakil	pārvadāšana		N;NOM;FEM;SG
sektör	nozare	sektör	nozare		N;NOM;FEM;SG
sektör	sektors	sektör	sektors		N;NOM;MASC;SG
sektör	nozare	sektör	nozare		N;NOM;FEM;SG
sektör	rūpniecība	sektör	rūpniecība		N;NOM;FEM;SG
sektör	industrija	sektör	industrija		N;NOM;FEM;SG
arabası	ratos	araba	rats	N;NOM;SG;3	N;ESS;MASC;PL
arabası	ratus	araba	rats	N;NOM;SG;3	N;ACC;MASC;PL
arabası	rati	araba	rats	N;NOM;SG;3	N;NOM;MASC;PL
kıyamet	apokalipse	kıyamet	apokalipse		N;NOM;MASC;SG
kepler	kepler	kep	keplert	N;NOM;PL;3	PROPN;NOM;FEM;SG
toros	toros	toros	tors		
yem	barības	ye	barība		N;NOM;FEM;PL
yem	barību	ye	barība		N;ACC;FEM;SG
yem	barībai	ye	barība		N;DAT;FEM;SG
yem	barība	ye	barība		N;NOM;FEM;SG
yem	lopbarības	ye	lopbarība		N;NOM;FEM;PL
yem	ēsmu	ye	ēsma		N;ACC;FEM;SG
yem	lopbarības	ye	lopbarība		N;NOM;FEM;PL
terörist	teroristu	terörist	terorists		N;ACC;MASC;SG
terörist	teroristiem	terörist	terorists		N;DAT;MASC;PL
terörist	teroristi	terörist	terorists		N;NOM;MASC;PL
ahlaki	morālais	ahlaki	morāls		ADJ;NOM;MASC;SG
ahlaki	morālā	ahlaki	morāla		ADJ;NOM;FEM;SG
ahlaki	morālo	ahlaki	morālo		ADJ;ACC;MASC;SG
tabur	bataljona	tabur	bataljons		N;GEN;MASC;SG
kategorileri	kategorijās	kategori	kategorija	N;ACC;PL;3	N;ESS;FEM;PL
kategorileri	kategorijām	kategori	kategorija	N;ACC;PL;3	N;DAT;FEM;PL
kategorileri	kategorijas	kategori	kategorija	N;ACC;PL;3	N;NOM;FEM;PL
senfonik	simfoniskais	senfonik	simfonisks		ADJ;NOM;MASC;SG
weber	weber	weber	webert		
tavır	attieksme	tavır	attieksme		N;NOM;FEM;SG
pasif	pasīvā	pasif	pasīva		ADJ;ESS;FEM;SG
pasif	pasīvo	pasif	pasīvot		ADJ;ACC;MASC;SG
pasif	pasīvi	pasif	pasīve		ADV
pasif	pasīvais	pasif	pasīvs		ADJ;NOM;MASC;SG
pasif	pasīva	pasif	pasīva		ADJ;NOM;FEM;SG
pasif	neaktīvs	pasif	neaktīvs		ADJ;NOM;MASC;SG
pasif	neaktīvi	pasif	neaktīvi		ADV
anlık	tūlītēju	anlık	tūlītēja		ADJ;ACC;MASC;SG
anlık	tūlītējā	anlık	tūlītēja		ADJ;NOM;FEM;SG
anlık	šķīstošā	anlık	šķīst		V;IPFV;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS
belediyeler	pašvaldībām	belediye	pašvaldība	N;NOM;PL;3	N;DAT;FEM;PL
mode	režīms	mode	režīms		N;NOM;MASC;SG
gür	lush	gür	lush		
fourier	furjē	fourier	furjē		N;ESS;FEM;SG
buyuk	liels	buyuk	liels		ADJ;NOM;MASC;SG
buyuk	lielais	buyuk	liels		ADJ;NOM;MASC;SG
buyuk	lieli	buyuk	liels		ADJ;NOM;MASC;PL
buyuk	liela	buyuk	liela		ADJ;NOM;FEM;SG
buyuk	lielā	buyuk	liels		ADJ;NOM;FEM;SG
oturum	sesiju	oturum	sesija		N;ACC;FEM;SG
oturum	sesija	oturum	sesija		N;NOM;FEM;SG
arkası	aiz	arka	aiz	N;NOM;SG;3	ADP
harper	hārpers	harper	hārpers		PROPN;NOM;MASC;SG
tamamıyla	pilnīgi	tamam	pilnīgi	ADJ;INS;SG;3	ADV
tamamıyla	pilnīgi	tamam	pilnīgi	ADJ;INS;SG;3	ADV
teatro	teatro	teatro	teatrot	PROPN;NOM;SG;3	
yaratıcısı	radītāju	yaratıcı	radītājs	N;NOM;SG;3	N;ACC;MASC;SG
şikago	čikāgas	şikago	čikāga		PROPN;NOM;FEM;SG
curtis	kērtiss	curtis	kērtiss		PROPN;NOM;MASC;SG
alba	alba	alba	alba	PROPN;NOM;SG;3	
ayrılık	atdalīšanas	ayrılık	atdalīšana	N;NOM;SG;3	N;NOM;FEM;PL
ayrılık	šķirties	ayrılık	šķirties	N;NOM;SG;3	V;POS;REFL;NFIN
aletleri	instrumenti	alet	instruments	N;ACC;PL;3	N;NOM;MASC;PL
louisiana	luiziāna	loui	luiziāns	PROPN;NOM;SG;3	N;NOM;FEM;SG
istekleri	pieprasījumi	istek	pieprasījums	N;ACC;PL;3	N;NOM;MASC;PL
istekleri	lūgumi	istek	lūgums	N;ACC;PL;3	N;NOM;MASC;PL
cümleler	teikums	cümle	teikums	N;NOM;PL;3	N;NOM;MASC;SG
thomson	tomsona	thomson	tomsons		N;NOM;MASC;SG
döngü	karuselis	döngü	karuselis		N;NOM;MASC;SG
döngü	cilpas	döngü	cilpa		N;NOM;FEM;PL
döngü	cilpu	döngü	cilpu		N;ACC;FEM;SG
döngü	cikls	döngü	cikls		N;NOM;MASC;SG
vurgu	uzsvars	vurgu	uzsvars		N;NOM;MASC;SG
vurgu	uzsvaru	vurgu	uzsvars		N;ACC;MASC;SG
özgürlükler	brīvības	özgürlük	brīvība	N;NOM;PL;3	N;GEN;FEM;SG
lynch	linčs	lynch	linčs		PROPN;NOM;MASC;SG
odaları	telpas	oda	telpa	N;ACC;PL;3	N;NOM;FEM;PL
sergei	sergejs	sergei	sergejs		PROPN;NOM;MASC;SG
tekne	kuģošana	tekne	kuģošana		N;NOM;FEM;SG
tekne	laiva	tekne	laiva		N;NOM;FEM;SG
tekne	laivā	tekne	laiva		N;ESS;FEM;SG
tekne	laivu	tekne	laiva		N;ACC;FEM;SG
aus	aus	aus	aus		
klein	kleins	kle	kleins		PROPN;NOM;MASC;SG
sıralı	secīgi	sıralı	secīgi		ADV
sıralı	sekvence	sıralı	sekvence		N;NOM;FEM;SG
sıralı	secība	sıralı	secība		N;NOM;FEM;SG
ita	ita	ita	ita		
komşuları	kaimiņi	komşu	kaimiņš	ADJ;NOM;PL;3	N;NOM;MASC;PL
komşuları	kaimiņi	komşu	kaimiņš	ADJ;NOM;PL;3	N;NOM;MASC;PL
komşuları	kaimiņiem	komşu	kaimiņš	ADJ;NOM;PL;3	N;DAT;MASC;PL
tuzlu	sāļa	tuzlu	sāļa		ADJ;NOM;FEM;SG
adayları	kandidātus	aday	kandidāts	N;NOM;PL;3	N;ACC;MASC;PL
adayları	kandidātiem	aday	kandidāts	N;NOM;PL;3	N;DAT;MASC;PL
mesele	emitēt	mesele	emitēt		V;POS;NFIN
mesele	izdot	mesele	izdot		V;POS;NFIN
oğul	dēls	oğul	dēls		N;NOM;MASC;SG
bilgisayarlar	datoriem	bilgisayar	dators	N;NOM;PL;3	N;DAT;MASC;PL
bilgisayarlar	datorus	bilgisayar	dators	N;NOM;PL;3	N;ACC;MASC;PL
nine	nana	nine	nana		PROPN;NOM;FEM;SG
elmalı	apple	el	apple		
elmalı	ābols	el	ābols		N;NOM;MASC;SG
elmalı	ābolu	el	ābols		N;ACC;MASC;SG
ifadeleri	apgalvojumi	ifade	apgalvojums	N;ACC;PL;3	N;NOM;MASC;PL
ifadeleri	paziņojumi	ifade	paziņojums	N;ACC;PL;3	N;NOM;MASC;PL
kolonisi	kolonijas	koloni	kolonija	N;ACC;SG;3	N;NOM;FEM;PL
zeka	izlūkošanas	zeka	izlūkošana		N;NOM;FEM;SG
yıldönümü	gadadienas	yıldönüm	gadadiena	N;ACC;SG;3	N;NOM;FEM;PL
