loại	tastează	loại	tasta	N	V;IND;3;PRS;FIN
đương	piloni	đương	pilon		N;INDF;MASC;PL
bom	bom	bom	bom	N	
nghe	ascultare	nghe	ascultare	V	N;INDF;FEM;SG
clubnat	clubnat	clubnat	clubnat	N	ADJ;INDF;MASC;SG
ngựa	horse	ngựa	horsă	N	
ương	cla	ương	cla	N	
thăng	thang	thăng	thang	N	
vân	blah	vân	blah	N	
vân	bla	vân	bla	N	
tai	urechea	tai	ureche		N;DEF;FEM;SG
tai	ureche	tai	ureche		N;INDF;FEM;SG
tai	urechi	tai	urechi		N;INDF;FEM;PL
tai	urechile	tai	ureche		N;DEF;FEM;PL
bước	pas	bước	pas		N;INDF;MASC;SG
bước	pasul	bước	pas		N;DEF;MASC;SG
bước	pașii	bước	pas		N;DEF;MASC;PL
bước	trepte	bước	treaptă		N;INDF;FEM;PL
bước	pași	bước	pas		N;INDF;MASC;PL
séc	cehă	séc	cehă	N	PROPN
séc	cehia	séc	cehi	N	PROPN
séc	ceh	séc	ceh	N	ADJ;INDF;MASC;SG
canada	canada	canada	canadă	N	PROPN
vinh	vinh	vinh	vinh	N	
vinh	onorat	vinh	onora	N	ADJ;INDF;MASC;SG
vinh	onorată	vinh	onora	N	ADJ;INDF;FEM;SG
bác	unchiul	bác	unchi		N;DEF;MASC;SG
bác	unchi	bác	unchi		N;INDF;MASC;SG
tuyệt	fain	tuyệt	fain	ADJ	ADV
tuyệt	misto	tuyệt	misto	ADJ	
hôn	pupat	hôn	pupa	V	ADJ;INDF;MASC;SG
hôn	sărutat	hôn	săruta	V	ADJ;INDF;MASC;SG
trừ	minus	trừ	minus	V	N;INDF;MASC;SG
ship	nava	ship	navă	V	N;DEF;FEM;SG
ship	navă	ship	navă	V	N;INDF;FEM;SG
ship	vapor	ship	vapor	V	N;INDF;MASC;SG
ship	corabie	ship	corabie	V	N;INDF;FEM;SG
xương	bone	xương	bonă	N	
california	california	california	californie		N;DEF;FEM;SG
đẹp	nice	đẹp	nice	ADJ	
cai	treaz	cai	treaz	N	ADJ;INDF;MASC;SG
cai	sobru	cai	sobru	N	ADJ;INDF;MASC;SG
cai	trează	cai	treaz	N	ADJ;INDF;FEM;SG
cai	curat	cai	curat	N	ADJ;INDF;MASC;SG
cai	curata	cai	curată	N	V;IND;SG;3;IPFV;FIN
cai	curată	cai	curat	N	ADJ;INDF;FEM;SG
cai	curate	cai	curat	N	ADJ;INDF;FEM;PL
hơi	ușor	hơi	ușor		ADV
phút	min	phút	min	N	
loạn	revolta	loạn	revolta	V	N;DEF;FEM;SG
loạn	revoltă	loạn	revolta	V	N;INDF;FEM;SG
loạn	revolta	loạn	revolta	V	N;DEF;FEM;SG
loạn	revoltă	loạn	revolta	V	N;INDF;FEM;SG
loạn	rebeliune	loạn	rebeliune	V	N;INDF;FEM;SG
loạn	rebeliunea	loạn	rebeliune	V	N;DEF;FEM;SG
phí	departe	phí	departe	N	ADV
khủng	teroristă	khủng	terorist	ADJ	N;INDF;FEM;SG
khủng	teroristul	khủng	terorist	ADJ	N;DEF;MASC;SG
cấm	ban	cấm	ban	V	N;INDF;MASC;SG
cấm	interzicere	cấm	interzicere	V	N;INDF;FEM;SG
cấm	interdicție	cấm	interdicție	V	N;INDF;FEM;SG
cấm	interzis	cấm	interzice	V	ADJ;INDF;MASC;SG
cấm	interzisă	cấm	interzice	V	ADJ;INDF;FEM;SG
cấm	interzis	cấm	interzice	V	ADJ;INDF;MASC;SG
cấm	interzisă	cấm	interzice	V	ADJ;INDF;FEM;SG
cấm	interzis	cấm	interzice	V	ADJ;INDF;MASC;SG
ủng	cizme	ủng	cizmă	V	N;INDF;FEM;PL
ủng	bocanci	ủng	bocancă	V	N;INDF;MASC;PL
ủng	ghete	ủng	gheată	V	N;INDF;FEM;PL
nâng	ridicare	nâng	ridicare	V	N;INDF;FEM;SG
nâng	ridicare	nâng	ridicare	V	N;INDF;FEM;SG
nâng	ridicarea	nâng	ridicare	V	N;DEF;FEM;SG
hủy	anulate	hủy	anula	V	ADJ;INDF;FEM;PL
hủy	anulată	hủy	anula	V	ADJ;INDF;FEM;SG
hủy	anulat	hủy	anula	V	ADJ;INDF;MASC;SG
hủy	anulate	hủy	anula	V	ADJ;INDF;FEM;PL
hủy	anulată	hủy	anula	V	ADJ;INDF;FEM;SG
hủy	anulat	hủy	anula	V	ADJ;INDF;MASC;SG
hủy	anularea	hủy	anulare	V	N;DEF;FEM;SG
hủy	anulare	hủy	anulare	V	N;INDF;FEM;SG
mai	mai	mai	mai		ADV
mai	mei	mai	meu		DET;MASC;PL;1
cảng	harbor	cảng	harbor	N	PROPN
tách	căni	tách	căni	V	N;INDF;FEM;PL
tách	cupe	tách	cupe	V	N;INDF;FEM;PL
tách	împărțit	tách	împărți	V	ADJ;INDF;MASC;SG
tách	divizat	tách	diviza	V	ADJ;INDF;MASC;SG
tách	split	tách	split	V	N;INDF;MASC;SG
tách	cupa	tách	cupă	V	N;DEF;FEM;SG
tách	cupă	tách	cupă	V	N;INDF;FEM;SG
tách	ceașcă	tách	ceașcă	V	N;INDF;FEM;SG
bạch	albi	bạch	alb	N	
bạch	albe	bạch	alb	N	ADJ;INDF;FEM;PL
bạch	albă	bạch	alb	N	ADJ;INDF;FEM;SG
bạch	alb	bạch	alb	N	ADJ;INDF;MASC;SG
bạch	bai	bạch	bai	N	
phê	cafea	phê	cafea		N;DEF;FEM;SG
phê	cafeaua	phê	cafea		N;DEF;FEM;SG
hoá	digerat	hoá	digera	N	ADJ;INDF;MASC;SG
liền	strâmbă	liền	strâmb		V;IND;SG;3;PST;FIN
liền	magazie	liền	magazie		N;INDF;FEM;SG
liền	vărsat	liền	vărsa		ADJ;INDF;MASC;SG
liền	continent	liền	continent		N;INDF;MASC;SG
liền	continentală	liền	continental		ADJ;INDF;FEM;SG
cắt	tăiere	cắt	tăiere	V	N;INDF;FEM;SG
cắt	tăiat	cắt	tăia	V	ADJ;INDF;MASC;SG
cắt	decupare	cắt	decupare	V	N;INDF;FEM;SG
cắt	recolta	cắt	recoltă	V	N;DEF;FEM;SG
cắt	recoltă	cắt	recolta	V	N;INDF;FEM;SG
cắt	tăieturi	cắt	tăietură	V	N;INDF;FEM;PL
xâm	invadată	xâm	invadată	V	ADJ;INDF;FEM;SG
xâm	invadat	xâm	invada	V	ADJ;INDF;MASC;SG
trịnh	zheng	trịnh	zheng	N	PROPN
trịnh	cheng	trịnh	cheng	N	PROPN
tán	răspândit	tán	răspândi	N	ADJ;INDF;MASC;SG
http	http	http	http		N
web	web	web	web	N	
web	netă	web	net	N	
bào	apasa	bào	apasa	N	V;IND;SG;3;IPFV;FIN
bào	apăsați	bào	apăsa	N	V;IND;PL;2;IPFV;FIN
bào	apasă	bào	apăsa	N	V;IND;3;PRS;FIN
chỉnh	tuning	chỉnh	tuning	V	ADJ
chỉnh	reglaj	chỉnh	reglaj	V	N;INDF;MASC;SG
nghề	iov	nghề	iov	N	
ngăn	preveni	ngăn	preveni	V	
bão	furtunoasă	bão	furtunos	N	ADJ;INDF;FEM;SG
sur	sur	sur	sur	NUM	N;INDF;MASC;SG
bày	ecran	bày	ecran	V	N;INDF;MASC;SG
bày	ecranul	bày	ecran	V	N;DEF;MASC;SG
voi	elefant	voi	elefant		N;INDF;MASC;SG
voi	elefantul	voi	elefant		N;DEF;MASC;SG
nghĩ	gândire	nghĩ	gândire	V	N;INDF;FEM;SG
nghĩ	gândirea	nghĩ	gândire	V	N;DEF;FEM;SG
nghĩ	gândit	nghĩ	gândi	V	ADJ;INDF;MASC;SG
nghĩ	crezut	nghĩ	crede	V	ADJ;INDF;MASC;SG
nguy	pericolul	nguy	pericol	V	N;DEF;MASC;SG
nguy	primejdie	nguy	primejdie	V	N;INDF;FEM;SG
nguy	pericol	nguy	pericol	V	N;INDF;MASC;SG
quyển	caiet	quyển	caiet		N;INDF;MASC;SG
quyển	notebook	quyển	notebook		N;INDF;MASC;SG
thác	abandonat	thác	abandona	N	ADJ;INDF;MASC;SG
thác	abandonata	thác	abandonat	N	ADJ;DEF;FEM;SG
thác	abandonate	thác	abandona	N	ADJ;INDF;FEM;PL
thác	abandonată	thác	abandonat	N	ADJ;INDF;FEM;SG
thác	predat	thác	preda	N	ADJ;INDF;MASC;SG
thác	cade	thác	cădea	N	V;IND;SG;3;PRS;FIN
thác	falls	thác	fall	N	PROPN
von	von	von	von		PROPN
tường	wall	tường	wall	N	PROPN
sung	cântat	sung	cânta	V	ADJ;INDF;MASC;SG
sung	sung	sung	sung	V	PROPN
sung	modul	sung	mod	V	N;DEF;MASC;SG
sung	modulul	sung	modul	V	N;DEF;MASC;SG
sung	plugin	sung	plugin	V	N;INDF;MASC;SG
thiến	castrat	thiến	castrat	V	ADJ;INDF;MASC;SG
thiến	castra	thiến	castra	V	
gửi	trimiterea	gửi	trimitere	V	N;DEF;FEM;SG
gửi	depunerea	gửi	depunere	V	N;DEF;FEM;SG
gửi	supunere	gửi	supunere	V	N;INDF;FEM;SG
gửi	depunere	gửi	depunere	V	N;INDF;FEM;SG
ngầm	implicite	ngầm	implicit	N	ADJ;INDF;FEM;PL
thụ	energii	thụ	energie	V	N;INDF;FEM;PL
thụ	energiile	thụ	energie	V	N;DEF;FEM;PL
thụ	exces	thụ	exces	V	N;INDF;MASC;SG
thụ	excesul	thụ	exces	V	N;DEF;MASC;SG
cựu	fosta	cựu	fost	N	ADJ;DEF;FEM;SG
com	com	com	com	N	
nhớ	dor	nhớ	dor	V	N;INDF;MASC;SG
nhớ	domnisoara	nhớ	domnisoara	V	N;DEF;FEM;SG
nhớ	domnișoară	nhớ	domnișoară	V	N;INDF;FEM;SG
thoát	ieşirea	thoát	ieșire	V	N;DEF;FEM;SG
thoát	ieşire	thoát	ieşire	V	N;INDF;FEM;SG
thoát	ieșire	thoát	ieșire	V	N;INDF;FEM;SG
thoát	iesire	thoát	iesire	V	N;INDF;FEM;SG
thoát	ieșiri	thoát	ieșire	V	N;INDF;FEM;PL
thoát	evadarea	thoát	evadare	V	N;DEF;FEM;SG
thoát	evadare	thoát	evadare	V	N;INDF;FEM;SG
chảy	topire	chảy	topir	V	N;INDF;FEM;SG
đẩy	push	đẩy	push	V	
đẩy	împins	đẩy	împinge	V	ADJ;INDF;MASC;SG
đẩy	impins	đẩy	impinge	V	ADJ;INDF;MASC;SG
đẩy	împinsă	đẩy	împinge	V	ADJ;INDF;FEM;SG
tùy	depinde	tùy	depinde	PART	V;IND;SG;3;PRS;FIN
vạn	origine	vạn	origine	ADJ	N;INDF;FEM;SG
vạn	originea	vạn	origine	ADJ	N;DEF;FEM;SG
lượt	întoarce	lượt	întoarce		V;IND;SG;3;PRS;FIN
lượt	excursie	lượt	excursie		N;INDF;FEM;SG
lượt	trip	lượt	trip		N;INDF;MASC;SG
lượt	călătorie	lượt	călătorie		N;INDF;FEM;SG
tan	tan	tan	tan	V	N;INDF;MASC;SG
tan	bronz	tan	bronz	V	N;INDF;MASC;SG
vuông	pătrat	vuông	pătrat	ADJ	N;INDF;MASC;SG
vuông	square	vuông	square	ADJ	N;INDF;MASC;SG
vuông	patrat	vuông	patrat	ADJ	N;INDF;MASC;SG
wiki	wiki	wiki	wiki	N	
nửa	jumatate	nửa	jumata	NUM	
nửa	jumate	nửa	juma	NUM	
nửa	jumătate	nửa	jumătate	NUM	N;INDF;FEM;SG
đan	shan	đan	shan		PROPN
đan	excelent	đan	excelent		ADJ;INDF;MASC;SG
united	unită	united	unit	N	ADJ;INDF;FEM;SG
united	unite	united	unit	N	ADJ;INDF;FEM;PL
united	unit	united	unit	N	ADJ;INDF;MASC;SG
iii	iii	iii	trei	NUM	NUM;SG
hung	spânzurat	hung	spânzura	N	ADJ;INDF;MASC;SG
hung	ungară	hung	unga	N	ADJ;INDF;FEM;SG
hung	maghiar	hung	maghiar	N	ADJ;INDF;MASC;SG
ngụy	wei	ngụy	dei	V	PROPN
sài	sai	sài	său	N	
phan	knut	phan	knut		N;INDF;MASC;SG
phan	phan	phan	phan		N;INDF;MASC;SG
thẳng	direct	thẳng	direct	ADJ	ADV
thẳng	drept	thẳng	drept	ADJ	
vịnh	bay	vịnh	bay	N	PROPN
illinois	illinois	illinois	illinois	N	PROPN
tiện	strung	tiện	strung	ADJ	N;INDF;MASC;SG
mông	ass	mông	ass	N	
ngược	invers	ngược	invers	V	ADV
ngược	inversă	ngược	invers	V	ADJ;INDF;FEM;SG
ngược	inversa	ngược	inversa	V	
ngược	invers	ngược	invers	V	ADV
ngược	reverse	ngược	reverse	V	
ngược	opus	ngược	opune	V	ADJ;INDF;MASC;SG
ngược	opusul	ngược	opus	V	N;DEF;MASC;SG
ngược	opusă	ngược	opus	V	ADJ;INDF;FEM;SG
london	londra	london	londru		PROPN
london	london	london	london		PROPN
điền	tian	điền	tian	V	N;INDF;MASC;SG
điền	umple	điền	umple	V	
điền	umplere	điền	umplere	V	N;INDF;FEM;SG
sáu	sase	sáu	sas	NUM	
sáu	six	sáu	six	NUM	N;INDF;MASC;SG
tặng	cadou	tặng	cadou	V	N;INDF;MASC;SG
tặng	cadoul	tặng	cadou	V	N;DEF;MASC;SG
chồng	sot	chồng	sot	N	
tắc	tic	tắc	tic	V	N;INDF;MASC;SG
dọc	vertical	dọc	vertical	N	ADJ;INDF;MASC;SG
dọc	verticală	dọc	vertical	N	ADJ;INDF;FEM;SG
dọc	verticale	dọc	vertical	N	ADJ;INDF;FEM;PL
dọc	vertical	dọc	vertical	N	ADJ;INDF;MASC;SG
dạy	predare	dạy	predare	V	N;INDF;FEM;SG
dạy	predat	dạy	preda	V	ADJ;INDF;MASC;SG
dạy	învățat	dạy	învăța	V	ADJ;INDF;MASC;SG
máu	sange	máu	sange	N	
tránh	evitarea	tránh	evitare	V	N;DEF;FEM;SG
sớm	early	sớm	early	ADJ	N;INDF;MASC;SG
sớm	timpuriu	sớm	timpuriu	ADJ	ADV
sớm	devreme	sớm	devreme	ADJ	ADV
sớm	curând	sớm	curând	ADJ	ADV
mười	ten	mười	ten	NUM	N;INDF;MASC;SG
săn	hunt	săn	fi	N	PROPN
săn	vânează	săn	vâna	N	V;IND;3;PRS;FIN
săn	vanatoare	săn	vanator	N	ADJ;INDF;FEM
hungary	ungaria	hungary	ungaria	N	PROPN
hungary	ungară	hungary	unga	N	ADJ;INDF;FEM;SG
hungary	maghiar	hungary	maghiar	N	ADJ;INDF;MASC;SG
tắt	dezactivate	tắt	dezactiva		ADJ;INDF;FEM;PL
tắt	dezactivată	tắt	dezactiva		ADJ;INDF;FEM;SG
tắt	dezactivat	tắt	dezactiva		ADJ;INDF;MASC;SG
tắt	dezactiva	tắt	dezactiva		V;IND;SG;3;IPFV;FIN
tắt	dezactivează	tắt	dezactiva		V;IND;3;PRS;FIN
tắt	mut	tắt	mut		V;IND;SG;1;PRS;FIN
quê	rural	quê	rural	N	ADJ;INDF;MASC;SG
chấm	puncte	chấm	punct	V	N;INDF;FEM;PL
chấm	punct	chấm	punct	V	N;INDF;MASC;SG
chấm	dot	chấm	dot	V	
chấm	punctul	chấm	punct	V	N;DEF;MASC;SG
chấm	punct	chấm	punct	V	N;INDF;MASC;SG
mũi	nasu	mũi	nasu	N	
tĩnh	statice	tĩnh	static	N	ADJ;INDF;FEM;PL
tĩnh	statică	tĩnh	static	N	ADJ;INDF;FEM;SG
tĩnh	static	tĩnh	static	N	ADV
tri	prophet	tri	prophet		N;INDF;MASC;SG
tri	profet	tri	profet		N;INDF;MASC;SG
tri	profetul	tri	profet		N;DEF;MASC;SG
trích	copia	trích	copie	V	N;DEF;FEM;SG
trích	copiere	trích	copiere	V	N;INDF;FEM;SG
trích	copie	trích	copie	V	N;INDF;FEM;SG
body	body	body	body		N;INDF;MASC;SG
body	organism	body	organism		N;INDF;MASC;SG
body	corp	body	corp		N;INDF;MASC;SG
body	corpul	body	corp		N;DEF;MASC;SG
body	trup	body	trup		N;INDF;MASC;SG
cẩm	powerball	cẩm	powerball	N	PROPN
cẩm	sună	cẩm	suna	N	V;IND;SG;3;PST;FIN
cẩm	suna	cẩm	suna	N	V;IND;SG;3;IPFV;FIN
hài	amuzant	hài	amuzant	N	ADJ;INDF;MASC;SG
hài	haios	hài	haios	N	ADJ;INDF;MASC;SG
trồng	plantarea	trồng	plantare	V	N;DEF;FEM;SG
trồng	plantare	trồng	plantare	V	N;INDF;FEM;SG
trồng	plantă	trồng	plantă	V	N;INDF;FEM;SG
trồng	planta	trồng	plantă	V	N;DEF;FEM;SG
ngang	orizontal	ngang	orizontal	ADJ	ADV
ngang	orizontal	ngang	orizontal	ADJ	ADV
nhẹ	blândă	nhẹ	blând		ADJ;INDF;FEM;SG
nhẹ	ușoară	nhẹ	ușor		ADJ;INDF;FEM;SG
nhẹ	ușor	nhẹ	ușor		ADV
nhẹ	usor	nhẹ	usor		ADV
nhẹ	skinny	nhẹ	skinny		
nhẹ	slab	nhẹ	slab		ADV
nhẹ	slăbănog	nhẹ	slab		N;INDF;MASC;SG
đáp	teren	đáp	teren	V	N;INDF;MASC;SG
đáp	terenuri	đáp	teren	V	N;INDF;FEM;PL
đáp	land	đáp	land	V	N;INDF;MASC;SG
đáp	pământ	đáp	pământ	V	N;INDF;MASC;SG
barra	barra	barra	barră		PROPN
khô	uscate	khô	uscat	V	ADJ;INDF;FEM;PL
khô	uscat	khô	uscat	V	ADJ;INDF;MASC;SG
khô	uscată	khô	uscat	V	ADJ;INDF;FEM;SG
ném	aruncarea	ném	aruncare	V	N;DEF;FEM;SG
ném	aruncată	ném	arunca	V	ADJ;INDF;FEM;SG
ném	aruncat	ném	arunca	V	ADJ;INDF;MASC;SG
gridcolor	gridcolor	gridcolor	gridcolor		N;INDF;MASC;SG
xúc	insulte	xúc	insulta	V	N;INDF;FEM;PL
xúc	insultele	xúc	insult	V	N;DEF;FEM;PL
xúc	insulta	xúc	insulta	V	N;DEF;FEM;SG
xúc	insultă	xúc	insulta	V	N;INDF;FEM;SG
rơi	falls	rơi	fall	V	PROPN
rơi	fell	rơi	fell	V	N;INDF;MASC;SG
rơi	toamna	rơi	toamnă	V	N;DEF;FEM;SG
kém	rău	kém	rău	ADJ	ADV
kém	bad	kém	bad	ADJ	N;INDF;MASC;SG
kém	rau	kém	rau	ADJ	
huyền	epică	huyền	epic	N	ADJ;INDF;FEM;SG
tổn	traume	tổn	traume	V	N;INDF;FEM;PL
tổn	trauma	tổn	traumă	V	N;DEF;FEM;SG
tổn	traumatism	tổn	traumatism	V	N;INDF;MASC;SG
tổn	traumă	tổn	traumă	V	N;INDF;FEM;SG
triết	marla	triết	marla	N	
mời	invitație	mời	invitație	V	N;INDF;FEM;SG
mời	invitată	mời	invita	V	ADJ;INDF;FEM;SG
mời	invitat	mời	invita	V	ADJ;INDF;MASC;SG
mời	invitatie	mời	invitatie	V	N;INDF;FEM;SG
mời	invitație	mời	invitație	V	N;INDF;FEM;SG
mời	invitații	mời	invitație	V	N;INDF;FEM;PL
chinh	crucea	chinh	cruce		N;DEF;FEM;SG
chinh	cruce	chinh	cruce		N;INDF;FEM;SG
chinh	cross	chinh	cross		N;INDF;MASC;SG
simon	simon	simon	simon		PROPN
hoà	olandeză	hoà	olandez		ADJ;INDF;FEM;SG
hoà	olandezi	hoà	olandez		ADJ;INDF;MASC;PL
hoà	olandez	hoà	olandez		ADJ;INDF;MASC;SG
hoà	dutch	hoà	dutch		N;INDF;MASC;SG
pennsylvania	pennsylvania	pennsylvania	pennsylvania		N;DEF;FEM;SG
trinh	trinh	trinh	trinh	N	PROPN
trinh	virgină	trinh	virgină	N	ADJ;INDF;FEM;SG
trinh	fecioară	trinh	fecior	N	
thiệt	real	thiệt	real	PART	ADJ;INDF;MASC;SG
thiệt	reale	thiệt	real	PART	ADJ;INDF;FEM;PL
thiệt	reală	thiệt	real	PART	ADJ;INDF;FEM;SG
lang	lang	lang	lang	N	PROPN
lang	hall	lang	hall	N	PROPN
lào	lao	lào	lao	N	
lào	laos	lào	laos	N	ADV
đuôi	pajură	đuôi	pajură	N	V;IND;SG;3;PST;FIN
tào	cao	tào	cao	N	
chữa	leac	chữa	leac	V	N;INDF;MASC;SG
chữa	cure	chữa	cur	V	N;INDF;FEM;PL
chữa	cura	chữa	cură	V	N;INDF;FEM;SG
lỗi	bugs	lỗi	bugs	N	PROPN
lỗi	gresit	lỗi	gresit	N	ADJ;INDF;MASC;SG
lỗi	greșit	lỗi	greși	N	ADJ;INDF;MASC;SG
background	fundal	background	fundal		N;INDF;MASC;SG
background	fundalul	background	fundal		N;DEF;MASC;SG
lôi	lei	lôi	leu	V	N;INDF;MASC;PL
ngọt	sweet	ngọt	sweet	ADJ	N;INDF;MASC;SG
ngọt	dulce	ngọt	dulce	ADJ	
thăm	vizită	thăm	vizită	V	N;INDF;FEM;SG
thăm	vizita	thăm	vizita	V	N;DEF;FEM;SG
bảy	seven	bảy	seven	NUM	N;INDF;MASC;SG
sóc	veverita	sóc	veverita	V	N;DEF;FEM;SG
chặn	blocuri	chặn	bloc	V	N;INDF;FEM;PL
chặn	blocarea	chặn	blocare	V	N;DEF;FEM;SG
chặn	bloc	chặn	bloc	V	N;INDF;MASC;SG
chặn	block	chặn	block	V	N;INDF;MASC;SG
thôi	anula	thôi	anula	PART	V;IND;SG;3;IPFV;FIN
thôi	anulează	thôi	anula	PART	V;IND;3;PRS;FIN
thôi	renunță	thôi	renunța	PART	V;IND;SG;3;PST;FIN
ống	atinge	ống	atinge	N	V;IND;SG;3;PRS;FIN
ống	pipe	ống	pipă	N	
phước	binecuvântat	phước	binecuvântat	N	ADJ;INDF;MASC;SG
phước	binecuvântată	phước	binecuvântat	N	ADJ;INDF;FEM;SG
cừu	oi	cừu	oaie	N	
cừu	lamb	cừu	lamb	N	PROPN
gió	vant	gió	vant	N	
gió	wind	gió	wind	N	PROPN
trống	toba	trống	toba	V	N;DEF;FEM;SG
trống	tobă	trống	tobă	V	N;INDF;FEM;SG
trống	tambur	trống	tambur	V	N;INDF;MASC;SG
trống	tobe	trống	tobe	V	N;INDF;FEM;PL
trống	tobele	trống	tobel	V	N;DEF;FEM;PL
trống	gol	trống	gol	V	N;INDF;MASC;SG
trống	goale	trống	gol	V	ADJ;INDF;FEM;PL
trống	goală	trống	gol	V	ADJ;INDF;FEM;SG
trống	goala	trống	gol	V	N;DEF;FEM;SG
indonesia	indonezian	indonesia	indonezian	N	ADJ;INDF;MASC;SG
indonesia	indonezia	indonesia	indonezie	N	PROPN
jpl	jpl	jpl	jpl		N;INDF;MASC;SG
nhánh	branch	nhánh	branch	N	PROPN
nhiễm	infectat	nhiễm	infectat	V	ADJ;INDF;MASC;SG
nhiễm	infectată	nhiễm	infecta	V	ADJ;INDF;FEM;SG
nhiễm	infectate	nhiễm	infectat	V	ADJ;INDF;FEM;PL
tàn	sufocă	tàn	sufoca	ADJ	V;IND;SG;3;PST;FIN
tàn	sufoca	tàn	sufoca	ADJ	V;IND;SG;3;IPFV;FIN
đuổi	concediată	đuổi	concedia	V	ADJ;INDF;FEM;SG
đuổi	concediat	đuổi	concediat	V	ADJ;INDF;MASC;SG
đuổi	urmărire	đuổi	urmărire	V	N;INDF;FEM;SG
đuổi	chase	đuổi	chasă	V	PROPN
mưa	ploua	mưa	ploua	N	
mưa	plouă	mưa	ploua	N	V;IND;SG;3;PRS;FIN
mưa	plouă	mưa	ploua	N	V;IND;SG;3;PRS;FIN
mưa	rain	mưa	rain	N	
bách	serioasă	bách	serios	N	ADJ;INDF;FEM;SG
bách	serioasa	bách	serios	N	ADJ;DEF;FEM;SG
bách	grave	bách	grav	N	ADJ;INDF;FEM;PL
bách	serios	bách	serios	N	ADV
hút	fum	hút	fum	V	N;INDF;MASC;SG
hút	supt	hút	suge	V	
william	william	william	william		PROPN
william	wilhelm	william	wilhelm		PROPN
george	gheorghe	george	gheorghe		PROPN
george	george	george	george		PROPN
air	aer	air	aer		N;INDF;MASC;SG
air	aerul	air	aer		N;DEF;MASC;SG
air	air	air	air		N;INDF;MASC;SG
cam	portocaliu	cam	portocaliu	N	ADV
cam	cam	cam	cam	N	ADV
biện	bian	biện	bian	N	PROPN
họp	intalnire	họp	intalnire	V	N;INDF;FEM;SG
họp	întâlnirea	họp	întâlnire	V	N;DEF;FEM;SG
họp	întâlnire	họp	întâlnire	V	N;INDF;FEM;SG
usd	cincizeci	usd	cincizeci	N	NUM;PL
may	may	may	may	ADJ	
may	cusut	may	cusut	ADJ	N;INDF;MASC;SG
may	croitorie	may	croitorie	ADJ	N;INDF;FEM;SG
chép	copia	chép	copie	V	N;DEF;FEM;SG
chép	copiere	chép	copiere	V	N;INDF;FEM;SG
chép	copie	chép	copie	V	N;INDF;FEM;SG
kia	kia	kia	kia	PROPN	N;INDF;MASC
kia	acolo	kia	acolo	PROPN	ADV
robert	robert	robert	robert		PROPN
đinh	ding	đinh	ding	N	
david	david	david	david		PROPN
iowa	iowa	iowa	iowa	N	PROPN
ohio	ohio	ohio	ohio	N	PROPN
dặm	miles	dặm	miles	N	PROPN
dặm	mile	dặm	milă	N	
dặm	mile	dặm	milă	N	
hoang	wild	hoang	wild	ADJ	N;INDF;MASC;SG
hoang	sălbatic	hoang	sălbatic	ADJ	ADV
hoang	hoang	hoang	hoang	ADJ	PROPN
pop	pop	pop	pop	N	
đâu	unde	đâu	unde	PROPN	ADV
sắp	aproape	sắp	aproape		ADV
sắp	curând	sắp	curând		ADV
sắp	viitoare	sắp	viitor		ADJ;INDF;FEM
cân	greutate	cân	greutate	V	N;INDF;FEM;SG
cân	greutatea	cân	greutate	V	N;DEF;FEM;SG
hiếu	ospitalitatea	hiếu	ospitalitate		N;DEF;FEM;SG
hiếu	ospitalitate	hiếu	ospitalitate		N;INDF;FEM;SG
tận	terminal	tận	terminal	ADP	N;INDF;MASC;SG
tận	terminalul	tận	terminal	ADP	N;DEF;MASC;SG
tận	terminale	tận	terminal	ADP	ADJ;INDF;FEM;PL
mong	mong	mong	mong	V	N;INDF;MASC;SG
mong	speranta	mong	sperant	V	N;DEF;FEM;SG
mong	speranța	mong	speranță	V	N;DEF;FEM;SG
mong	speranță	mong	speranță	V	N;INDF;FEM;SG
rối	probleme	rối	problemă	V	N;INDF;FEM;PL
rối	necazuri	rối	necaz	V	N;INDF;FEM;PL
rối	belea	rối	belea	V	
rối	necaz	rối	necaz	V	N;INDF;MASC;SG
rối	belele	rối	bele	V	N;DEF;FEM;PL
rối	marionetă	rối	marionetă	V	N;INDF;FEM;SG
rối	marioneta	rối	marionetă	V	N;DEF;FEM;SG
rượu	whiskey	rượu	whiskey	N	PROPN
rượu	vin	rượu	veni	N	V;IND;PL;3;PRS;FIN
texas	texas	texas	texas	N	PROPN
dakota	dakota	dakota	dakota	N	PROPN
james	james	james	james	N	PROPN
james	iacov	james	iacov	N	PROPN
james	iacob	james	iacob	N	PROPN
nghỉ	vacanța	nghỉ	vacanță	V	N;DEF;FEM;SG
nghỉ	vacanta	nghỉ	vacanta	V	N;DEF;FEM;SG
nghỉ	concediu	nghỉ	concediu	V	N;INDF;MASC;SG
nghỉ	vacanță	nghỉ	vacanță	V	N;INDF;FEM;SG
nghỉ	odihnă	nghỉ	odihnă	V	N;INDF;FEM;SG
nghỉ	odihna	nghỉ	odihnă	V	N;DEF;FEM;SG
paul	paul	paul	paul		PROPN
paul	pavel	paul	pavel		PROPN
thua	ratat	thua	ratat	V	ADJ;INDF;MASC;SG
thua	pierdut	thua	pierdut	V	ADJ;INDF;MASC;SG
thua	pierdute	thua	pierdut	V	ADJ;INDF;FEM;PL
thua	pierdută	thua	pierde	V	ADJ;INDF;FEM;SG
thua	lost	thua	lost	V	N;INDF;MASC;SG
uống	băut	uống	băut	V	N;INDF;MASC;SG
uống	bea	uống	bea	V	
