luhur	yüce	luhur	yüce	N	
penguin	penguen	penguin	penguen	PROPN	
penguin	penguenler	penguin	penguen	PROPN	ADJ;NOM;PL;3
penguin	penguen	penguin	penguen	PROPN	
missile	füze	missile	füz	PROPN	
qin	qin	qin	qin	PROPN	
relasi	akraba	relasi	akraba	N;SG	
relasi	ilişkiler	relasi	ilişki	N;SG	N;NOM;PL;3
relasi	ilişkileri	relasi	ilişki	N;SG	N;ACC;PL;3
ghost	ghost	ghost	ghost	PROPN	
ghost	hayalet	ghost	hayalet	PROPN	
stade	stade	stade	stade	PROPN	PROPN;NOM;SG;3
progresif	yenilikçi	progresif	yenilikçi	ADJ;SG	N;NOM;SG;3
progresif	ilerici	progresif	ilerici	ADJ;SG	
florence	florence	florence	florence	PROPN	N;NOM;SG;3
florence	floransa	florence	floransa	PROPN	PROPN;NOM;SG;3
perkusi	perküsyon	perkusi	perküsyon	N	
penata	stilist	pentata	stilist	N;SG	
moldova	moldova	moldova	moldova	PROPN	PROPN;NOM;SG;3
moldova	moldova	moldova	moldova	PROPN	PROPN;NOM;SG;3
tunas	tomurcukları	tunas	tomurcuk	N;SG	N;NOM;PL;3
tunas	vuruyor	tunas	vur	N;SG	V;PROG;IND;SG;3;POS;INFM;PRS
caroline	caroline	caroline	carol	PROPN	N;DAT;SG;3
penanaman	dikim	pentanaman	dikim	N;SG	
penanaman	yetiştirme	pentanaman	yetiş	N;SG	V;PFV;IMP;SG;2;POS;PRS;CAUS
ngc	erboğa	ngc	erbok	PROPN	PROPN;NOM;SG;3
ngc	ngc	ngc	ngc	PROPN	PROPN;NOM;SG;3
dibayar	ücretli	dibayar	ücretli	V;SG;PASS	
dinamika	dynamics	dinamika	dynamics	N	
dinamika	dinamik	dinamika	dinamik	N	ADJ
basuki	basuki	basuki	basuki	PROPN	
rico	rico	rico	rico	PROPN	PROPN;NOM;SG;3
rico	riko	rico	riko	PROPN	PROPN;NOM;SG;3
rico	rico	rico	rico	PROPN	PROPN;NOM;SG;3
dimas	dimas	dimas	dimas	PROPN;SG;PASS	PROPN;NOM;SG;3
dimas	danny	dimas	danny	PROPN;SG;PASS	
ronde	yuvarlak	ronde	yuvarlak	N	
stroke	felç	stroke	felç	PROPN	
stroke	inme	stroke	in	PROPN	
kerang	midye	kerang	midye	PROPN	
kerang	istiridye	kerang	istiri	PROPN	N;NOM;SG;3
kerang	kabuğu	kerang	kabuk	PROPN	N;NOM;SG;3
kerang	shell	kerang	shell	PROPN	
kerang	kabuk	kerang	kabuk	PROPN	
kerang	kabukları	kerang	kabuk	PROPN	N;NOM;PL;3
kerang	kabuk	kerang	kabuk	PROPN	
borussia	borussia	borussia	borussia	N	
kamal	kamal	kamal	kamal	PROPN	PROPN;NOM;SG;3
kamal	kemal	kamal	kemal	PROPN	PROPN;NOM;SG;3
advent	advent	advent	advent	PROPN	
advent	adventist	advent	adventist	PROPN	
menyertakan	dâhil	menyertakan	dâhil	V	
menyertakan	dahil	menyertakan	dahil	V	
menyertakan	dahil	menyertakan	dahil	V	
menyertakan	içerir	menyertakan	içeri	V	
menyertakan	dahil	menyertakan	dahil	V	
surut	downs	surut	downs	PROPN;SG;ACT	PROPN;NOM;SG;3
saul	saul	saul	saul	PROPN	
wajar	makul	wajar	makul	ADJ;SG	
wajar	mantıklı	wajar	mantıklı	ADJ;SG	
samsung	samsung	samsung	samsung	PROPN	N;NOM;SG;3
problem	problem	problem	problem	PROPN	
problem	sorun	problem	sorun	PROPN	
peralihan	geçiş	peralihan	geçiş	N;SG	
peralihan	geçişleri	peralihan	geçiş	N;SG	N;ACC;PL;3
merak	tavus	merak	tavus	PROPN	
merak	peacock	merak	peacock	PROPN	
pengeluaran	harcamalar	penkeluaran	harca	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
pengeluaran	harcamak	penkeluaran	harca	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
pengeluaran	harcanan	penkeluaran	harca	N;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
pengeluaran	harcanmış	penkeluaran	harca	N;SG	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
pengeluaran	harcandı	penkeluaran	harca	N;SG	V;PFV;IND;SG;3;POS;PST;PASS
pengeluaran	harcamalar	penkeluaran	harca	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
pengeluaran	giderler	penkeluaran	git	N;SG	N;NOM;PL;3
pengeluaran	harcamalar	penkeluaran	harca	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
pengeluaran	masraflar	penkeluaran	masraf	N;SG	N;NOM;PL;3
pengeluaran	masraf	penkeluaran	masraf	N;SG	
pengeluaran	geçirmek	penkeluaran	geçir	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
pengeluaran	harcama	penkeluaran	harca	N;SG	
cannes	cannes	cannes	cannes	PROPN	PROPN;NOM;SG;3
ubah	modifiye	ubah	modif	V;SG;ACT	N;DAT;SG;3
ubah	düzenle	ubah	düzen	V;SG;ACT	N;INS;SG;3
ubah	değiştir	ubah	değiş	V;SG;ACT	
ubah	değişim	ubah	değişim	V;SG;ACT	
ubah	değiştir	ubah	değiş	V;SG;ACT	
ubah	değişiklik	ubah	değişiklik	V;SG;ACT	N;NOM;SG;3
ubah	değiştirme	ubah	değiş	V;SG;ACT	V;PFV;IMP;SG;2;NEG;PRS;CAUS
charter	charter	charter	charter	PROPN	N;NOM;SG;3
samaria	samaritan	samaria	samaritan	PROPN;SG	
samaria	samarya	samaria	samar	PROPN;SG	
atlanta	atlanta	atlanta	atlan	PROPN;SG	PROPN;NOM;SG;3
dominasi	hükmetmek	dominasi	hükmet	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
pemanasan	isınma	penpanasan	isın	N;SG	
pemanasan	isıtma	penpanasan	isıt	N;SG	
pemanasan	isınma	penpanasan	isın	N;SG	
kontributor	katılımcı	kontributor	katılımcı	N;SG	
dieksekusi	infaz	dieksekusi	infaz	V;SG;PASS	
kawat	kablo	kawat	kablo	N;SG	
kawat	teller	kawat	tel	N;SG	N;NOM;PL;3
kawat	kablolar	kawat	kablo	N;SG	N;NOM;PL;3
kawat	kablo	kawat	kablo	N;SG	
kawat	tel	kawat	tel	N;SG	
smart	zeki	smart	zeki	PROPN	
smart	akıllı	smart	akıllı	PROPN	
smart	akıllıca	smart	akıllıca	PROPN	ADV
rongga	çürükler	rongga	çürük	N;SG	N;NOM;PL;3
akta	tapu	akta	tapu	N;SG	
persepsi	algılama	persepsi	algılama	N;SG	
persepsi	algı	persepsi	algı	N;SG	
persepsi	algıları	persepsi	algı	N;SG	N;ACC;PL;3
tanaka	tanaka	tanaka	tanak	PROPN	PROPN;NOM;SG;3
rob	soy	rob	soy	PROPN	
rob	rob	rob	rob	PROPN	
disepakati	kabul	disepakati	kabul	V;SG;PASS	N;NOM;SG;3
disepakati	anlaştık	disepakati	anlaş	V;SG;PASS	V;PFV;IND;PL;1;POS;PST
ultra	ultra	ultra	ultra	PROPN	
kaset	teyp	kaset	teyp	N	
kaset	kaset	kaset	kaset	N	
randy	randy	randy	randy	PROPN	
biarawan	keşiş	biarawan	keşiş	N	
biarawan	monk	biarawan	monk	N	
mikhail	mikhail	mikhail	mikhail	PROPN	
celana	şort	celana	şort	N;SG	
celana	pantolonlar	celana	pantolon	N;SG	N;NOM;PL;3
celana	pantolonlar	celana	pantolon	N;SG	N;NOM;PL;3
pemberi	veren	penberi	ver	N;SG	
memulihkan	restore	menpulihkan	restore	V;SG;ACT	
memulihkan	restore	menpulihkan	restore	V;SG;ACT	
pemindahan	aktarım	penpindahan	aktarım	N;SG	
bing	bing	bing	bing	N	
morris	morris	morris	morris	PROPN	
bintik	çilli	bintik	çilli	N;SG	
bintik	noktalar	bintik	nokta	N;SG	N;NOM;PL;3
gandhi	gandi	gandhi	gandi	PROPN	
gandhi	gandhi	gandhi	gandhi	PROPN	PROPN;NOM;SG;3
ling	ling	ling	ling	PROPN	
ralph	ralph	ralph	ralph	PROPN	
rgb	rgb	rgb	rgb	PROPN	
nampak	görünür	nampak	görün	V	
felix	felix	felix	felix	PROPN	
devil	devil	devil	devil	PROPN	
devil	şeytan	devil	şeytan	PROPN	
brooklyn	brooklyn	brooklyn	brooklyn	PROPN	PROPN;NOM;SG;3
abdi	abdi	abdi	abdi	PROPN	
abdi	açkılı	abdi	açkılı	PROPN	
bubuk	toz	bubuk	toz	N;SG	
bubuk	barut	bubuk	barut	N;SG	
bubuk	pudra	bubuk	pudra	N;SG	
bubuk	tozu	bubuk	toz	N;SG	
bubuk	toz	bubuk	toz	N;SG	
bubuk	tozlar	bubuk	toz	N;SG	N;NOM;PL;3
marcel	marcel	marcel	marcel	PROPN	
pembacaan	okuyorum	penbacaan	oku	N;SG	V;PROG;IND;SG;1;POS;INFM;PRS
pembacaan	okuma	penbacaan	oku	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
pembacaan	okumak	penbacaan	oku	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
active	aktif	active	aktif	PROPN	
active	etkin	active	etkin	PROPN	
kid	çocuk	kid	çocuk	PROPN	N;NOM;SG;3
kid	cocuk	kid	cocuk	PROPN	
kid	kid	kid	kid	PROPN	
mclaren	mclaren	mclaren	mclar	PROPN	
kelinci	hare	kelinci	hare	N	
kelinci	tavşan	kelinci	tavşan	N	
kelinci	tavşancık	kelinci	tavşancık	N	
kelinci	bunny	kelinci	bunny	N	
kelinci	tavşan	kelinci	tavşan	N	
kelinci	rabbit	kelinci	rabbit	N	
kelinci	tavşan	kelinci	tavşan	N	
implementasi	uygulama	implementasi	uygulama	N;SG	
implementasi	uygulanması	implementasi	uygula	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
penempatan	yerleştirme	pentempatan	yerleş	N;SG	V;PFV;IMP;SG;2;NEG;PRS;CAUS
bombay	bombay	bombay	bombay	PROPN	PROPN;NOM;SG;3
teen	genç	teen	genç	PROPN	
teen	ergen	teen	ergen	PROPN	
paradise	cennet	paradise	cennet	PROPN	N;NOM;SG;3
paradise	paradise	paradise	paradise	PROPN	N;NOM;SG;3
berwenang	makamlar	berwenang	makam	V;SG;ACT	N;NOM;PL;3
berwenang	yetkililer	berwenang	yetkili	V;SG;ACT	ADJ;NOM;PL;3
berwenang	yetkililere	berwenang	yetkili	V;SG;ACT	ADJ;DAT;PL;3
siwa	shiva	siwa	shiva	PROPN	
wings	kanat	wings	kanat	PROPN	
wings	kanatlar	wings	kanat	PROPN	N;NOM;PL;3
wings	kanatları	wings	kanat	PROPN	N;ACC;PL;3
missouri	missouri	missouri	missour	PROPN	
terpencil	tenha	terpencil	tenha	ADJ;SG	
schmidt	schmidt	schmidt	schmidt	PROPN	
mitchell	mitchell	mitchell	mitchell	PROPN	PROPN;NOM;SG;3
katak	kurbağa	katak	kurbak	N;SG	
katak	kurbağalar	katak	kurbağa	N;SG	N;NOM;PL;3
katak	kurbağa	katak	kurbak	N;SG	
katak	kurbağa	katak	kurbak	N;SG	
menghukum	cezalandırmak	menhukum	cezalan	V;SG;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
menghukum	azap	menhukum	azap	V;SG;ACT	N;NOM;SG;3
menghukum	cezalandırma	menhukum	cezalan	V;SG;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
menghukum	cezalandırmak	menhukum	cezalan	V;SG;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
imigrasi	göçmen	imigrasi	göçmen	N;SG	
imigrasi	göç	imigrasi	göç	N;SG	
yatim	yetimler	yatim	yetim	PROPN	N;NOM;PL;3
yatim	babasız	yatim	babasız	PROPN	
yatim	yetim	yatim	yetim	PROPN	
yatim	öksüz	yatim	öksüz	PROPN	
bermata	gözlü	bermata	gözlü	V;SG;ACT	
adventures	maceraları	adventures	macera	PROPN	N;ACC;PL;3
adventures	macera	adventures	macera	PROPN	
adventures	maceralar	adventures	macera	PROPN	N;NOM;PL;3
prototipe	prototip	prototipe	protot	N;SG	
prototipe	prototipi	prototipe	prototip	N;SG	
prototipe	prototip	prototipe	protot	N;SG	
mad	deli	mad	deli	PROPN	
mad	çılgın	mad	çılgın	PROPN	
mad	mad	mad	mad	PROPN	
helsinki	helsinki	helsinki	helsinki	PROPN	
subyek	denek	subyek	denek	N	
subyek	şahıs	subyek	şahıs	N	
subyek	konusu	subyek	konu	N	
subyek	konu	subyek	konu	N	
ppi	ppi	ppi	ppi	PROPN	
sukarela	gönüllü	sukarela	gönüllü	N;SG	
sukarela	gönüllü	sukarela	gönüllü	N;SG	
classic	klasik	classic	klasik	PROPN	
leonardo	leonardo	leonardo	leonar	PROPN	
rpm	rpm	rpm	rpm	PROPN	
rpm	devir	rpm	devir	PROPN	
meniru	taklit	mentiru	taklit	V;SG;ACT	
garcía	garcía	garcía	garc	PROPN	PROPN;NOM;SG;3
brussels	brüksel	brussels	brüksel	PROPN	
pin	iğneler	pin	iğne	PROPN	N;NOM;PL;3
pin	pin	pin	pin	PROPN	
pin	iğne	pin	iğne	PROPN	N;NOM;SG;3
ester	ester	ester	este	N	
ester	esther	ester	esther	N	PROPN;NOM;SG;3
nacional	nacional	nacional	nacional	PROPN	PROPN;NOM;SG;3
gregorius	gregory	gregorius	gregory	PROPN	
oral	ağız	oral	ağız	PROPN	
oral	sözlü	oral	sözlü	PROPN	
oral	oral	oral	oral	PROPN	
nyonya	madam	nyonya	madam	N	
nyonya	metres	nyonya	metres	N	
nyonya	metresi	nyonya	metre	N	
nyonya	lady	nyonya	lady	N	
nyonya	hanım	nyonya	hanım	N	
nyonya	bayan	nyonya	bayan	N	
oksida	oksit	oksida	oksit	N;SG	
communications	haberleşme	communications	haberleş	PROPN	
communications	iletişim	communications	iletiş	PROPN	N;NOM;SG;3
dawn	dawn	dawn	dawn	PROPN	
dawn	şafak	dawn	şafak	PROPN	
dawn	seher	dawn	seher	PROPN	
heroes	kahramanlar	heroes	kahraman	PROPN	ADJ;NOM;PL;3
heroes	kahraman	heroes	kahraman	PROPN	
explorer	explorer	explorer	explorer	PROPN	
explorer	kaşif	explorer	kaşif	PROPN	
hobi	hobi	hobi	hobi	N;SG	
hobi	hobi	hobi	hobi	N;SG	
rotasi	döndürme	rotasi	dön	N	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
rotasi	rotasyon	rotasi	rotasyon	N	
rotasi	dönüş	rotasi	dönüş	N	
tun	tun	tun	tun	PROPN	
jeremy	jeremy	jeremy	jeremy	PROPN	
ren	ren	ren	ren	PROPN	
georg	georg	georg	georg	PROPN	PROPN;NOM;SG;3
amazon	amazonlar	amazon	amazon	PROPN	N;NOM;PL;3
amazon	amazon	amazon	amazon	PROPN	
amazon	amazon	amazon	amazon	PROPN	
jamaika	jamaika	jamaika	jamaika	N;SG	PROPN;NOM;SG;3
jamaika	jamaika	jamaika	jamaika	N;SG	PROPN;NOM;SG;3
jamaika	jamaikalı	jamaika	jamaikalı	N;SG	
balasan	yanıt	balasan	yanıt	N;SG;ACT	
balasan	yanıtları	balasan	yanıt	N;SG;ACT	N;ACC;PL;3
balasan	cevaplar	balasan	cevap	N;SG;ACT	N;NOM;PL;3
balasan	yanıtlar	balasan	yanıt	N;SG;ACT	N;NOM;PL;3
balasan	yanıt	balasan	yanıt	N;SG;ACT	
trinidad	trinidad	trinidad	trinidad	PROPN	N;ESS;SG;3
essonne	essonne	essonne	essonne	PROPN	
penguasaan	bulundurma	penkuasaan	bulun	N;SG	V;PFV;IMP;SG;2;NEG;PRS;CAUS
penguasaan	ustalık	penkuasaan	ustalık	N;SG	
autobots	autobotlar	autobots	autobot	N;SG	N;NOM;PL;3
yehezkiel	ezekiel	yehezkiel	ezekiel	PROPN	
tempe	tempe	tempe	tempe	PROPN	PROPN;NOM;SG;3
conan	conan	conan	conan	PROPN	
fiji	fiji	fiji	fiji	PROPN	PROPN;NOM;SG;3
beli	satın	beli	satın	PROPN;SG;ACT	
beli	alım	beli	alım	PROPN;SG;ACT	
gantung	as	gantung	as	N;SG	
gantung	asılı	gantung	asılı	N;SG	
gantung	asmak	gantung	as	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
gantung	asılmak	gantung	as	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
kings	kings	kings	kings	PROPN	PROPN;NOM;SG;3
kings	kralları	kings	kral	PROPN	N;ACC;PL;3
kings	krallar	kings	kral	PROPN	N;NOM;PL;3
prioritas	öncelikli	prioritas	öncelikli	N;SG	ADJ
prioritas	öncelikleri	prioritas	öncelik	N;SG	N;NOM;PL;3
dihilangkan	ortadan	dihilangkan	orta	V;SG;PASS	ADJ;AT+ABL;SG;3
yamamoto	yamamoto	yamamoto	yamamoto	PROPN	
konstan	sabitleri	konstan	sabit		N;NOM;PL;3
give	ver	give	ver	PROPN	
give	verin	give	ver	PROPN	V;PFV;IMP;PL;2;POS;PRS
phone	telefon	phone	telefon	PROPN	N;NOM;SG;3
penerjemah	tercüman	penterjemah	tercüman	N;SG	
penerjemah	çevirmen	penterjemah	çevir	N;SG	
penerjemah	tercüman	penterjemah	tercüman	N;SG	
penerjemah	çevirmen	penterjemah	çevir	N;SG	
penerjemah	translators	penterjemah	translators	N;SG	
dick	sik	dick	sik	PROPN	
dick	dick	dick	dick	PROPN	
parigi	parigi	parigi	parig	PROPN	
mahabharata	mahabharata	mahabharata	mahabhara	N	
railway	demiryolu	railway	demiryolu	PROPN	
performa	gösteri	performa	göster	N;SG	
performa	performans	performa	performans	N;SG	
persentase	yüzdeleri	persentase	yüzde	N;SG	N;NOM;PL;3
persentase	yüzde	persentase	yüz	N;SG	
persentase	yüzdesi	persentase	yüzde	N;SG	
persentase	yüzde	persentase	yüz	N;SG	
karna	karna	karna	karna	CONJ	N;DAT;SG;3
ami	ami	ami	ami	PROPN	
strip	striptiz	strip	striptiz	N	
strip	şerit	strip	şerit	N	
strip	soyun	strip	soy	N	
marx	marx	marx	marx	N	
tebu	şekerkamışı	tebu	şek	PROPN	V;PFV;NFH;IND;SG;3;POS;PST
tebu	cane	tebu	cane	PROPN	
tebu	baston	tebu	baston	PROPN	N;NOM;SG;3
gov	gov	gov	gov	PROPN	
nathan	nathan	nathan	nathan	PROPN	PROPN;NOM;SG;3
berpotensi	potansiyel	berpotensi	potansiyel	V;SG;ACT	
champion	şampiyon	champion	şampiyon	N	
menggali	kaz	mengali	kaz	V;SG;ACT	
menggali	kazı	mengali	kazı	V;SG;ACT	
menggali	kazma	mengali	kazma	V;SG;ACT	
menggali	kazın	mengali	kazın	V;SG;ACT	
menggali	kazı	mengali	kazı	V;SG;ACT	
menggali	kazma	mengali	kazma	V;SG;ACT	
elektronika	elektronika	elektronika	elektronika	N	
elektronika	elektronik	elektronika	elektronik	N	
elektronika	elektronik	elektronika	elektronik	N	
colin	colin	colin	colin	PROPN	
marino	marino	marino	marino	PROPN	PROPN;NOM;SG;3
yin	yin	yin	yin	PROPN;SG	
forever	sonsuza	forever	sonsuz	PROPN	ADJ;DAT;SG;3
forever	ebediyen	forever	ebe	PROPN	
triliun	trilyon	triliun	trilyon	N;SG	
sengketa	anlaşmazlıkları	sengketa	anlaşmazlık	N;SG	N;ACC;PL;3
sengketa	tartışmalar	sengketa	tartış	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
sengketa	anlaşmazlıklar	sengketa	anlaşmazlık	N;SG	N;NOM;PL;3
sengketa	tartışmalı	sengketa	tartış	N;SG	V;PFV;SG;3;POS;PRS
sengketa	itiraz	sengketa	itiraz	N;SG	
sengketa	tartışma	sengketa	tartış	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
pengasingan	sürgün	penasingan	sürgün	N;SG	
pengasingan	inzivaya	penasingan	inziva	N;SG	
pengasingan	tecrit	penasingan	tecrit	N;SG	
liburan	tatil	liburan	tatil	N;SG	
liburan	bayram	liburan	bayram	N;SG	
liburan	tatil	liburan	tatil	N;SG	
liburan	bayramlar	liburan	bayram	N;SG	N;NOM;PL;3
liburan	tatil	liburan	tatil	N;SG	
liburan	bayram	liburan	bayram	N;SG	
liburan	tatiller	liburan	tatil	N;SG	N;NOM;PL;3
liburan	tatilleri	liburan	tatil	N;SG	N;ACC;PL;3
complex	karışık	complex	karışık	PROPN	
complex	kompleks	complex	kompleks	PROPN	
complex	karmaşık	complex	karmaşık	PROPN	ADJ
forbes	forbes	forbes	forbes	PROPN	
lane	lane	lane	la	PROPN	PROPN;NOM;SG;3
lane	şerit	lane	şerit	PROPN	
separuh	yarı	separuh	yarı	ADJ;SG	
separuh	yarim	separuh	yarim	ADJ;SG	
separuh	yarım	separuh	yarım	ADJ;SG	
vienne	vienne	vienne	vie	PROPN	PROPN;NOM;SG;3
gembira	mest	gembira	mest	PROPN;SG	
ekstra	ekstra	ekstra	ekstra	N;SG	
ekstra	fazladan	ekstra	fazladan	N;SG	ADV
ekstra	ekstra	ekstra	ekstra	N;SG	
ekstra	extra	ekstra	extra	N;SG	
devi	devi	devi	devi	PROPN	
cure	tedavi	cure	tedavi	PROPN	N;NOM;SG;3
cure	derman	cure	derman	PROPN	
mustafa	mustafa	mustafa	mustafa	PROPN	PROPN;NOM;SG;3
personil	personel	personil	personel	N;SG	
much	çok	much	çok	PROPN	
acuan	referans	acuan	referans	N;SG	
acuan	gönderme	acuan	gönder	N;SG	
acuan	kriterleri	acuan	kriter	N;SG	N;ACC;PL;3
rekomendasi	tavsiye	rekomendasi	tavsiye	N;SG	
rekomendasi	öneriler	rekomendasi	öner	N;SG	N;NOM;PL;3
rekomendasi	tavsiyeleri	rekomendasi	tavsiye	N;SG	N;ACC;PL;3
rekomendasi	tavsiyeler	rekomendasi	tavsiye	N;SG	N;NOM;PL;3
cold	soğuk	cold	soğuk	PROPN	ADJ
cold	soguk	cold	soguk	PROPN	
gamma	gamma	gamma	gamma	PROPN;SG	
gamma	gama	gamma	gama	PROPN;SG	
kisaran	aralıkları	kisaran	aralık	N;SG	N;ACC;PL;3
kisaran	menzil	kisaran	menzil	N;SG	
bernomor	sayılı	bernomor	sayılı	V;SG;ACT	ADJ
hapus	açık	hapus	açık	PROPN;SG	ADJ
hapus	net	hapus	net	PROPN;SG	
hapus	temizle	hapus	temiz	PROPN;SG	V;PFV;IMP;SG;2;POS;PRS
hapus	temiz	hapus	temiz	PROPN;SG	
hapus	berrak	hapus	berrak	PROPN;SG	
hapus	sil	hapus	sil	PROPN;SG	
hapus	kaldırın	hapus	kal	PROPN;SG	V;PFV;IMP;PL;2;POS;PRS;CAUS
hapus	çıkar	hapus	çıkar	PROPN;SG	
hapus	kaldır	hapus	kal	PROPN;SG	
hapus	silme	hapus	sil	PROPN;SG	
hapus	silin	hapus	sil	PROPN;SG	
hapus	sil	hapus	sil	PROPN;SG	
pembatasan	kısıtlamalar	penbatasan	kısıtla	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
pembatasan	sınırlamalar	penbatasan	sınırla	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
pembatasan	kısıtlama	penbatasan	kısıtla	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
pembatasan	kısıtlama	penbatasan	kısıtla	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
pembatasan	kısıtlamaları	penbatasan	kısıtla	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
pembatasan	kısıtlamalar	penbatasan	kısıtla	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
julie	julie	julie	julie	PROPN	
character	karakteri	character	karakteri	PROPN	N;ESS;SG;3
character	karakter	character	karak	PROPN	
greg	greg	greg	greg	PROPN	
oman	umman	oman	umman	PROPN	
arabia	arabistan	arabia	arabistan	PROPN	PROPN;NOM;SG;3
perorangan	bireysel	perorangan	bireysel	N;SG	
perorangan	birey	perorangan	birey	N;SG	
hermann	hermann	hermann	hermann	PROPN	PROPN;NOM;SG;3
selangor	selangor	selangor	selangor	PROPN	
soto	soto	soto	soto	N	PROPN;NOM;SG;3
truth	hakikat	truth	hakikat	PROPN	
truth	gerçekler	truth	gerçek	PROPN	ADJ;NOM;PL;3
truth	doğruluk	truth	doğruluk	PROPN	N;NOM;SG;3
truth	gerçek	truth	gerçek	PROPN	
penanda	işaret	pentanda	işaret	N;SG	
penanda	imleri	pentanda	im	N;SG	N;ACC;PL;3
penanda	işaretler	pentanda	işaret	N;SG	N;NOM;PL;3
every	her	every	her	PROPN	DET
periodik	periyodik	periodik	periyodik	N	
menyembunyikan	saklandı	mensembunyikan	sakla	V;SG;ACT	V;PFV;IND;SG;3;POS;PST;PASS
menyembunyikan	gizler	mensembunyikan	giz	V;SG;ACT	
menyembunyikan	saklanan	mensembunyikan	sakla	V;SG;ACT	V;PFV;IND;POS;PRS;V.PTCP;PASS
menyembunyikan	saklanmak	mensembunyikan	sakla	V;SG;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
menyembunyikan	saklanıyor	mensembunyikan	sakla	V;SG;ACT	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
dongeng	öykü	dongeng	öykü	N;SG	
dongeng	masal	dongeng	masal	N;SG	
dongeng	hikayeler	dongeng	hikaye	N;SG	N;NOM;PL;3
dongeng	öyküler	dongeng	öykü	N;SG	N;NOM;PL;3
dongeng	masallar	dongeng	masal	N;SG	N;NOM;PL;3
dongeng	masalları	dongeng	masal	N;SG	N;ACC;PL;3
dongeng	masal	dongeng	masal	N;SG	
aroma	aromalar	aroma	aro	N;SG	N;NOM;PL;3
aroma	aroma	aroma	aro	N;SG	
aroma	koku	aroma	koku	N;SG	
aroma	kokular	aroma	koku	N;SG	N;NOM;PL;3
amino	amino	amino	amino	N	
penggantian	ikame	pengantian	ikame	N;SG	
penggantian	değiştirme	pengantian	değiş	N;SG	V;PFV;IMP;SG;2;NEG;PRS;CAUS
catalina	catalina	catalina	catal	PROPN	N;DAT;SG;3
anglikan	anglikan	anglikan	anglikan	N	
menguji	test	menkuji	test	V;SG;ACT	
menguji	deneme	menkuji	deneme	V;SG;ACT	
menguji	sınav	menkuji	sınav	V;SG;ACT	N;NOM;SG;3
menguji	test	menkuji	test	V;SG;ACT	
menguji	deneme	menkuji	deneme	V;SG;ACT	
menguji	testler	menkuji	test	V;SG;ACT	N;NOM;PL;3
suite	suit	suite	suit	N	
penggalian	kazı	pengalian	kazı	N;SG	
reputasi	şöhret	reputasi	şöhret	N;SG	
reputasi	itibar	reputasi	itibar	N;SG	
mengenali	tanınan	menkenali	tanı	V;SG;ACT	V;PFV;IND;POS;PRS;V.PTCP;PASS
rela	isteyerek	rela	iste		V;PFV;IND;POS;PRS;V.CVB
rela	istekli	rela	istekli		ADJ
rela	inşaallah	rela	inşaallah		N;INS;SG;3
kafir	kâfir	kafir	kâfir	PROPN;SG	
kafir	kafir	kafir	kafir	PROPN;SG	
kafir	kafirler	kafir	kafir	PROPN;SG	N;NOM;PL;3
kafir	kâfirler	kafir	kefir	PROPN;SG	N;NOM;PL;3
kafir	inkar	kafir	inkar	PROPN;SG	
kafir	kafirler	kafir	kafir	PROPN;SG	N;NOM;PL;3
kafir	kâfirler	kafir	kefir	PROPN;SG	N;NOM;PL;3
kafir	kâfir	kafir	kâfir	PROPN;SG	
kafir	kafir	kafir	kafir	PROPN;SG	
wawasan	anlayış	wawasan	anlayış	N;SG	
wawasan	istatistikleri	wawasan	ista	N;SG	N;NOM;PL;3
wawasan	istatistikler	wawasan	istatistik	N;SG	N;NOM;PL;3
keunikan	benzersiz	keunikan	benzersiz	N;SG	V;IPFV;IND;PL;2;POS
keunikan	benzersiz	keunikan	benzersiz	N;SG	V;IPFV;IND;PL;2;POS
keunikan	tekil	keunikan	tekil	N;SG	
