til	za	til	za	ADV	ADP;ACC
omkringliggende	okružuje	omkringliggende	okruživati	ADJ	V;IND;SG;3;PRS;FIN
omkringliggende	okružuju	omkringliggende	okruživati	ADJ	V;IND;PL;3;PRS;FIN
ørsted	ørsted	ørste	ørsted	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
hard	tvrdo	hard	tvrdo		ADJ;NOM;DEF;NEUT;SG
hard	tesko	hard	tesko		ADJ;NOM;DEF;NEUT;SG
hard	teško	hard	teško		ADV
besøgt	posjetili	besøge	posjetiti	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP;ACT
kriterier	kriterij	kriteri	kriterij	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
tilføjelse	dodavanja	tilføjelse	dodavanje	N;INDF;NEUT;SG	N;NOM;NEUT;PL
læses	pročitaj	læse	pročitaj	V;IND;PRS;FIN;PASS	INTJ
læses	pročitajte	læse	pročitati	V;IND;PRS;FIN;PASS	V;IMP;PL;2;FIN
læses	čitaj	læse	čitaj	V;IND;PRS;FIN;PASS	N;NOM;MASC;SG
girls	cure	girls	cura		N;NOM;FEM;PL
girls	djevojke	girls	djevojka		N;NOM;FEM;PL
girls	devojke	girls	devojka		N;NOM;FEM;PL
gary	gari	gary	gar		N;NOM;MASC;SG
gary	gary	gary	gary		PROPN;NOM;MASC;SG
boeing	boeing	boeing	boeing		N;NOM;MASC;SG
medierne	media	medie	media	N;DEF;NEUT;PL	PROPN;NOM;MASC;SG
medierne	medijski	medie	medijski	N;DEF;NEUT;PL	ADJ;NOM;DEF;MASC;SG
roy	roy	roy	roy		PROPN;NOM;MASC;SG
roy	roj	roy	roj		N;NOM;MASC;SG
oversættelser	prevodi	oversættelse	prevoditi	N;INDF;MASC+FEM;PL	V;IND;SG;3;PRS;FIN
self	self	self	self		ADP
studio	studija	studio	studij		N;GEN;MASC;SG
studio	studio	studio	studio		N;NOM;MASC;SG
mathias	mathias	mathias	mathias		N;NOM;MASC;SG
morgan	morgan	morgan	morgan	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
opel	opel	opel	opel		N;NOM;MASC;SG
atlanta	atlanta	atlanta	atlant		N;NOM;MASC;SG
atlanta	atlantu	atlanta	atlant		N;ACC;FEM;SG
atlanta	atlante	atlanta	atlant		N;NOM;FEM;PL
indebar	implicira	indebar	implicirati	V;IND;PST;FIN;ACT	V;IND;SG;3;PRS;FIN
indebar	podrazumijeva	indebar	podrazumijevati	V;IND;PST;FIN;ACT	V;IND;SG;3;PRS;FIN
handle	akt	handle	akt	V;NFIN;ACT	N;NOM;MASC;SG
handle	čin	handle	čin	V;NFIN;ACT	N;NOM;MASC;SG
oprøret	pobune	oprør	pobuna	N;DEF;NEUT;SG	N;NOM;FEM;PL
sony	sony	sony	sony	N;INDF;NEUT;SG	PROPN;NOM;MASC;SG
islamiske	islamski	islamisk	islamski	ADJ;PL	ADV
identisk	identično	identisk	identičan	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG
identisk	identične	identisk	identičan	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;PL
identisk	identični	identisk	identičan	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL
pet	ljubimca	pet	ljubimac		N;ANIM;ACC;MASC;SG
pet	ljubimac	pet	ljubimac		N;NOM;MASC;SG
handlede	trguje	handle	trgovati	V;IND;PST;FIN;ACT	V;IND;SG;3;PRS;FIN
traditionen	tradicije	tradition	tradicija	N;DEF;MASC+FEM;SG	N;NOM;FEM;PL
usd	usd	usd	usd		N;NOM;MASC;SG
ajax	ajax	ajax	ajax	PROPN	N;NOM;MASC;SG
miles	milje	mile	milje	N;GEN;INDF;MASC+FEM;SG	N;NOM;FEM;SG
miles	miles	mile	miles	N;GEN;INDF;MASC+FEM;SG	ADP
miles	milja	mile	milj	N;GEN;INDF;MASC+FEM;SG	N;NOM;MASC;SG
bombefly	bombarderi	bombefly	bombarder	N;INDF;NEUT;SG	N;NOM;MASC;PL
motion	vježbe	motion	vježba	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
foto	foto	foto	foto	N;INDF;NEUT;SG	
knob	čvorova	knob	čvor	N;INDF;MASC+FEM;SG	N;GEN;MASC;PL
cykler	bicikla	cykle	bicik	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
cykler	biciklu	cykle	bicik	N;INDF;MASC+FEM;PL	N;DAT;MASC;SG
cykler	bicikl	cykle	bicikl	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
cykler	biciklom	cykle	bicik	N;INDF;MASC+FEM;PL	N;INS;MASC;SG
cykler	ciklusa	cykle	ciklus	N;INDF;MASC+FEM;PL	N;GEN;MASC;SG
bugten	bay	bugt	bay	N;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG
fredrik	fredrik	fredrik	fredrik		N;NOM;MASC;SG
hong	hong	hong	hong	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
male	slikarstvo	male	slikarstvo	V;NFIN;ACT	N;NOM;NEUT;SG
male	slikanje	male	slikanje	V;NFIN;ACT	N;NOM;NEUT;SG
matthew	matthew	matthew	matthew		N;NOM;MASC;SG
matthew	matej	matthew	matej		PROPN;NOM;MASC;SG
sal	hall	sal	hall	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
sal	sale	sal	saliti	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
sal	sal	sal	sal	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
alpha	alpha	alpha	alpha		ADP
alpha	alfa	alpha	alfa		N;NOM;MASC;SG
holst	holst	holst	holst		
afbrudt	prekinuta	afbryde	prekinuti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;V.PTCP;PASS
afbrudt	prekinut	afbryde	prekinuti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
afbrudt	prekinuto	afbryde	prekinuti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP;PASS
afbrudt	prekinuto	afbryde	prekinuti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP;PASS
afbrudt	isključen	afbryde	isključiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
autonome	autonomna	autonome	autonoman	ADJ;PL	ADJ;NOM;DEF;FEM;SG
konkret	konkretno	konkret	konkretno	ADJ;INDF;SG	ADV
konkret	beton	konkret	beton	ADJ;INDF;SG	N;NOM;MASC;SG
konkret	betona	konkret	beton	ADJ;INDF;SG	N;GEN;MASC;SG
sund	zdravi	sund	zdrav	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
sund	zdrava	sund	zdrav	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
marokko	maroku	marokko	marok		N;DAT;MASC;SG
marokko	maroko	marokko	maroko		PROPN;NOM;MASC;SG
omtaler	spominjanje	omtale	spominjanje	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG
utallige	bezbroj	utallig	bezbroj	ADJ;PL	NUM
gran	smreke	gran	smrek		N;NOM;FEM;PL
sideløbende	paralelno	sideløbende	paralelno	ADJ	ADV
venskab	prijateljstva	venskab	prijateljstvo	N;INDF;NEUT;SG	N;NOM;NEUT;PL
erobring	osvajanja	erobring	osvajanje	N;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
diego	diego	diego	diego		PROPN;NOM;MASC;SG
færdige	završeno	færdig	završiti	ADJ;PL	ADJ;NOM;NEUT;SG;V.PTCP;PASS
universal	univerzalni	universal	univerzalan		ADJ;NOM;DEF;MASC;SG
albanien	albanija	albanie	albanija	PROPN	PROPN;NOM;FEM;SG
empire	empire	empire	empir		ADP
empire	carstva	empire	carstvo		N;NOM;NEUT;PL
empire	carstvo	empire	carstvo		N;NOM;NEUT;SG
empire	imperija	empire	imperija		N;GEN;MASC;SG
jay	jay	jay	jay		PROPN;NOM;MASC;SG
frugt	voćni	frugt	voćni	N;INDF;MASC+FEM;SG	ADV
frugt	plodovi	frugt	plod	N;INDF;MASC+FEM;SG	N;NOM;MASC;PL
danny	deni	danny	dena		PROPN;NOM;MASC;SG
danny	danny	danny	danny		PROPN;NOM;MASC;SG
collins	collins	collins	collins		PROPN;NOM;MASC;SG
lyde	zvuk	lyde	zvuk	V;NFIN;ACT	N;NOM;MASC;SG
lyde	sound	lyde	sound	V;NFIN;ACT	N;NOM;MASC;SG
lyde	zvuci	lyde	zvuk	V;NFIN;ACT	N;NOM;MASC;SG
lyde	zvukovi	lyde	zvuk	V;NFIN;ACT	N;NOM;MASC;PL
lyde	zvukovi	lyde	zvuk	V;NFIN;ACT	N;NOM;MASC;PL
mill	mlin	mill	mlin		N;NOM;MASC;SG
mill	mill	mill	mill		PROPN;NOM;MASC;SG
volvo	volvo	volvo	volvo		N;NOM;MASC;SG
udformet	dizajnirana	udforme	dizajnirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
udformet	dizajnirani	udforme	dizajnirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
udformet	osmišljen	udforme	osmišiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC;SG;V.PTCP
udformet	dizajniran	udforme	dizajnirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC;SG;V.PTCP
brandt	brandt	brandt	brandt	N;INDF;NEUT;SG	PROPN;NOM;MASC;SG
antikke	starina	antik	starina	ADJ;PL	N;NOM;FEM;SG
antikke	starinski	antik	starinski	ADJ;PL	ADV
kommerciel	komercijalne	kommerciel	komercijalan	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;PL
kommerciel	komercijalni	kommerciel	komercijalan	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
kommerciel	reklama	kommerciel	reklama	ADJ;INDF;MASC+FEM;SG	N;NOM;FEM;SG
voldsom	nasilna	voldsom	nasilan	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
voldsom	nasilni	voldsom	nasilan	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
voldsom	nasilno	voldsom	nasilno	ADJ;INDF;MASC+FEM;SG	ADV
hyppigt	česte	hyppigt	čest	ADV	N;NOM;FEM;PL
arizona	arizona	arizona	arizon		PROPN;NOM;MASC;SG
læsning	čitam	læsning	čitati	N;INDF;MASC+FEM;SG	V;IND;SG;1;PRS;FIN
læsning	čita	læsning	čitati	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
galt	galt	gal	galt	ADJ;INDF;NEUT;SG	
gennemsnitlige	prosječan	gennemsnitlig	prosječan	ADJ;PL	ADJ;NOM;INDF;MASC;SG
gennemsnitlige	prosječno	gennemsnitlig	prosječno	ADJ;PL	ADV
gennemsnitlige	prosjek	gennemsnitlig	prosjek	ADJ;PL	N;NOM;MASC;SG
gennemsnitlige	prosječni	gennemsnitlig	prosječni	ADJ;PL	ADJ;NOM;DEF;MASC;SG
gennemsnitlige	prosječna	gennemsnitlig	prosječan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
gennemsnitlige	prosjeka	gennemsnitlig	prosjek	ADJ;PL	N;GEN;MASC;SG
arkitekter	arhitekta	arkitekt	arhitekt	N;INDF;MASC+FEM;PL	N;ANIM;ACC;MASC;SG
arkitekter	arhitekt	arkitekt	arhitekt	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
fødte	rođeni	føde	rođen	V;IND;PST;FIN;ACT	ADJ;NOM;DEF;MASC;PL;V.PTCP
fødte	rođen	føde	roditi	V;IND;PST;FIN;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP;PASS
fødte	rođena	føde	roditi	V;IND;PST;FIN;ACT	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
accepterede	prihvaćeno	acceptere	prihvatiti	V;IND;PST;FIN;ACT	ADJ;NOM;NEUT;SG;V.PTCP;PASS
accepterede	prihvaćen	acceptere	prihvatiti	V;IND;PST;FIN;ACT	ADJ;NOM;MASC;SG;V.PTCP;PASS
accepterede	prihvaćena	acceptere	prihvatiti	V;IND;PST;FIN;ACT	ADJ;NOM;DEF;FEM;SG;V.PTCP
betalte	plaćeno	betale	platiti	V;IND;PST;FIN;ACT	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
betalte	plaćeni	betale	platiti	V;IND;PST;FIN;ACT	ADJ;NOM;DEF;MASC;PL;V.PTCP
betalte	plaćena	betale	platiti	V;IND;PST;FIN;ACT	ADJ;NOM;DEF;FEM;SG;V.PTCP
apollo	apollo	apollo	apollo		PROPN;NOM;MASC;SG
svage	slaba	svag	slab	ADJ;PL	ADJ;NOM;DEF;FEM;SG
svage	slabo	svag	slabo	ADJ;PL	ADV
svage	slab	svag	slab	ADJ;PL	ADJ;NOM;INDF;MASC;SG
sundhed	zdravstveni	sundhed	zdravstven	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
nemmere	lakše	nem	lako	ADJ;CMPR	ADV;CMPR
missouri	missouri	missouri	missoura		PROPN;NOM;MASC;SG
hartmann	hartman	hartmann	hartman		N;NOM;MASC;SG
sofia	sofija	sofia	sofija		N;NOM;FEM;SG
sofia	sofiji	sofia	sofija		N;DAT;FEM;SG
sofia	sofia	sofia	sofia		N;NOM;FEM;SG
alfa	alpha	alfa	alpha		ADP
alfa	alfa	alfa	alfa		N;NOM;MASC;SG
alfa	alfa	alfa	alfa		N;NOM;MASC;SG
minimum	minimalno	minimum	minimalno	N;INDF;NEUT;SG	ADV
minimum	minimalna	minimum	minimalan	N;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;SG
socialistiske	socijalista	socialistisk	socijalist	ADJ;PL	N;ACC;MASC;SG
socialistiske	socijalistička	socialistisk	socijalistički	ADJ;PL	ADJ;NOM;FEM;SG
socialistiske	socijalisti	socialistisk	socijalist	ADJ;PL	N;NOM;MASC;PL
christiane	christiane	christian	christiana	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
hop	skok	hop	skok	V;IMP	N;NOM;MASC;SG
hop	skoči	hop	skočiti	V;IMP	V;IND;SG;3;PRS;FIN
sydpå	jugu	sydpå	jug	ADV	N;DAT;MASC;SG
sydpå	jug	sydpå	jug	ADV	N;NOM;MASC;SG
negativ	negativna	negativ	negativan	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
negativ	negativno	negativ	negativno	ADJ;INDF;MASC+FEM;SG	ADV
negativ	negativni	negativ	negativan	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
organiserede	organiziran	organisere	organizirati	V;PL;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
organiserede	organizirani	organisere	organizirati	V;PL;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
organiserede	organizirano	organisere	organizirati	V;PL;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
organiserede	organizirana	organisere	organizirati	V;PL;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
organiserede	organiziran	organisere	organizirati	V;PL;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
organiserede	organizirani	organisere	organizirati	V;PL;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
organiserede	organizirano	organisere	organizirati	V;PL;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
organiserede	organizirana	organisere	organizirati	V;PL;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
organiserede	organizirane	organisere	organizirati	V;PL;PST;V.PTCP	ADJ;NOM;FEM;PL;V.PTCP
pink	pink	pink	pink		ADP
pink	ružičasta	pink	ružičast		ADJ;NOM;DEF;FEM;SG
pink	roze	pink	roziti		N;NOM;FEM;PL
pink	roza	pink	roza		N;NOM;FEM;SG
susanne	susanne	susan	susanan	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
adelige	plemići	adelig	plemići	ADJ;PL	N;NOM;MASC;PL
integreret	sastavni	integrere	sastavan	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;SG
integreret	integrirani	integrere	integrirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;SG;V.PTCP
globe	globus	glob	globus	ADJ;INDF;MASC+FEM;SG	N;NOM;MASC;SG
atp	atp	atp	atp		N;NOM;MASC;SG
drikke	piće	drikke	piće	V;NFIN;ACT	N;NOM;NEUT;SG
presset	pritisnuo	pres	pritisnuti	N;DEF;NEUT;SG	V;MASC;SG;PST;V.PTCP;ACT
presset	pritisnut	pres	pritisnuti	N;DEF;NEUT;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
nutiden	prisutan	nutid	prisutan	N;DEF;MASC+FEM;SG	ADJ;NOM;INDF;MASC;SG
republikanske	republikanac	republikansk	republikanac	ADJ;PL	N;NOM;MASC;SG
arabien	arabije	arabi	arabija	N;DEF;MASC+FEM;SG	N;NOM;FEM;PL
yde	grant	yde	grant	V;NFIN;ACT	N;NOM;MASC;SG
detroit	detroita	detroit	detroit		N;GEN;MASC;SG
detroit	detroitu	detroit	detroit		N;DAT;MASC;SG
detroit	detroit	detroit	detroit		PROPN;NOM;MASC;SG
mario	mario	mario	maria		N;NOM;MASC;SG
kendetegn	karakteristike	kendetegn	karakteristika	N;INDF;NEUT;SG	N;NOM;FEM;PL
são	são	são	são		PROPN;NOM;MASC;SG
são	sao	são	sao		PROPN;NOM;MASC;SG
melbourne	melbourne	melbourn	melbouran	N;INDF;MASC+FEM;SG	ADV
artist	artist	artist	artist	N;INDF;MASC+FEM;SG	ADP
stade	stade	stade	stada	N;INDF;MASC+FEM;SG	INTJ
casper	casper	caspe	casper		N;NOM;MASC;SG
makedonien	makedoniju	makedonie	makedonija	N;DEF;MASC+FEM;SG	PROPN;ACC;FEM;SG
makedonien	makedoniji	makedonie	makedonija	N;DEF;MASC+FEM;SG	PROPN;DAT;FEM;SG
makedonien	makedonija	makedonie	makedonija	N;DEF;MASC+FEM;SG	PROPN;NOM;FEM;SG
nederlandske	dutch	nederlandsk	dutch	ADJ;PL	ADP
nederlandske	nizozemski	nederlandsk	nizozemski	ADJ;PL	ADJ;NOM;DEF;MASC;SG
gate	kapija	gate	kapija		N;NOM;FEM;SG
heat	topline	heat	toplina	N;INDF;NEUT;SG	N;NOM;FEM;PL
spillerne	igrača	spiller	igrač	N;DEF;MASC+FEM;PL	N;ACC;MASC;SG
platin	platine	platin	platina	N;INDF;NEUT;SG	N;NOM;FEM;PL
saudi	saudijske	saudi	saudijski		ADJ;NOM;FEM;PL
overordnet	sveukupno	overordne	sveukupno	ADJ;INDF;SG	ADV
overordnet	ukupno	overordne	ukupno	ADJ;INDF;SG	ADV
længden	dužine	længde	dužina	N;DEF;MASC+FEM;SG	N;NOM;FEM;PL
anbragt	stavljena	anbragt	staviti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
anbragt	stavljen	anbragt	staviti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
instruktion	instrukcije	instruktion	instrukcija	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
instruktion	upute	instruktion	uputa	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
instruktion	instrukcije	instruktion	instrukcija	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
føderale	federalna	føderal	federalan	ADJ;PL	ADJ;NOM;FEM;SG
stifter	osnivač	stift	osnivač	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
sene	tetiva	sene	tetiv	ADJ	N;NOM;FEM;SG
sene	tetive	sene	tetiv	ADJ	N;NOM;FEM;PL
betaling	rate	betaling	ratiti	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
betaling	uplate	betaling	uplata	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
betaling	plaćanja	betaling	plaćanje	N;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
hagen	hagen	hag	hagen	N;DEF;MASC+FEM;SG	PROPN;NOM;MASC;SG
hagen	chin	hag	chin	N;DEF;MASC+FEM;SG	ADP
santiago	santiago	santiago	santiago		N;NOM;MASC;SG
greb	zgrabio	gribe	zgrabiti	N;INDF;NEUT;SG	V;MASC;SG;PST;V.PTCP;ACT
stuart	stuart	stuart	stuart	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
strenge	strogi	streng	strog	ADJ;PL	ADJ;NOM;DEF;MASC;SG
strenge	strogo	streng	strogo	ADJ;PL	ADV
strenge	stroga	streng	strog	ADJ;PL	ADJ;NOM;DEF;FEM;SG
strenge	žice	streng	Žica	ADJ;PL	N;NOM;FEM;PL
konservativ	konzervativna	konservativ	konzervativan	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
congo	kongu	congo	kong		PROPN;DAT;MASC;SG
græs	trave	græs	trava	N;INDF;NEUT;SG	N;NOM;FEM;PL
græs	trave	græs	trava	N;INDF;NEUT;SG	N;NOM;FEM;PL
hawaii	havaje	hawaii	havati		N;ACC;FEM;SG
hawaii	havajima	hawaii	havaj		N;DAT;MASC;PL
hawaii	havaja	hawaii	havaj		N;GEN;MASC;SG
price	price	price	price	N;INDF;NEUT;SG	N;NOM;FEM;PL
værktøj	alati	værktøj	alat	N;INDF;NEUT;SG	N;NOM;MASC;PL
maritime	pomorski	maritim	pomorski	ADJ;PL	ADV
løs	labavo	løs	labavo	ADJ;INDF;SG	ADV
løs	riješi	løs	riješiti	ADJ;INDF;SG	V;IND;SG;3;PRS;FIN
løs	riješiti	løs	riješiti	ADJ;INDF;SG	V;NFIN
spids	šiljaste	spids	šiljast	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
nordpå	sjeverna	nordpå	sjeveran	ADV	ADJ;NOM;DEF;FEM;SG
nordpå	sjever	nordpå	sjever	ADV	N;NOM;MASC;SG
udfører	obavljanje	udføre	obavljanje	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG
udfører	izvođenje	udføre	izvođenje	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG
mindretal	manjine	mindretal	manjina	N;INDF;NEUT;SG	N;NOM;FEM;PL
mindretal	manjine	mindretal	manjina	N;INDF;NEUT;SG	N;NOM;FEM;PL
motiv	motive	motiv	motiv	N;INDF;NEUT;SG	N;ACC;MASC;PL
motiv	motivi	motiv	motiv	N;INDF;NEUT;SG	N;NOM;MASC;PL
galleri	galerije	galleri	galerija	N;INDF;NEUT;SG	N;NOM;FEM;PL
wolf	vuce	wolf	vuca		V;IND;SG;3;PRS;FIN
wolf	wolf	wolf	wolf		ADP
wolf	vuk	wolf	vuk		N;NOM;MASC;SG
wolf	vuka	wolf	vuka		N;ANIM;ACC;MASC;SG
mathilde	mathilde	mathilde	mathildi	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
basel	basel	basel	basel		PROPN;NOM;MASC;SG
køkken	kuhinje	køkke	kuhinja	N;INDF;NEUT;SG	N;NOM;FEM;PL
udnævnte	imenovan	udnævne	imenovati	V;IND;PST;FIN;ACT	ADJ;NOM;MASC;SG;V.PTCP;PASS
bekæmpe	borbeno	bekæmpe	borbeno	V;NFIN;ACT	ADJ;NOM;NEUT;SG
kulturen	kulture	kultur	kultura	N;DEF;MASC+FEM;SG	N;NOM;FEM;PL
uafgjort	neriješeno	uafgjort	neriješen	N;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
uafgjort	nacrtati	uafgjort	nacrtati	N;INDF;MASC+FEM;SG	V;NFIN
smuk	predivno	smuk	predivno	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;NEUT;SG
smuk	prelijepo	smuk	prelijepo	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;NEUT;SG
smuk	lijepa	smuk	lijep	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
smuk	prekrasna	smuk	prekrasan	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
smuk	predivna	smuk	predivan	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
smuk	lepa	smuk	lep	ADJ;INDF;MASC+FEM;SG	N;NOM;FEM;SG
smuk	lijepa	smuk	lijep	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
smuk	zgodna	smuk	zgodan	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
hensigt	namjere	hensigt	namjera	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
jerry	jerry	jerry	jerry		PROPN;NOM;MASC;SG
beatles	beatlesi	beatel	beatles	N;INDF;MASC+FEM;SG	N;NOM;MASC;PL
hell	heil	hell	heil		
pansrede	oklopna	pansret	oklopan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
krogh	krogh	krogh	krog		
baker	baker	bakke	baker	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
wright	wright	wright	wright		N;NOM;MASC;SG
imponerende	impresivno	imponerende	impresivan	ADJ	ADV
fjendtlige	neprijateljsko	fjendtlig	neprijateljski	ADJ;PL	ADJ;NOM;NEUT;SG
dal	dal	dal	Dal	N;INDF;MASC+FEM;SG	
dal	valley	dal	valley	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
dal	doline	dal	dolina	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
gæld	dugovi	gæld	dug	N;INDF;MASC+FEM;SG	N;NOM;MASC;PL
gæld	dugova	gæld	dug	N;INDF;MASC+FEM;SG	N;GEN;MASC;PL
gæld	dugove	gæld	dug	N;INDF;MASC+FEM;SG	N;ACC;MASC;PL
gæld	dugovi	gæld	dug	N;INDF;MASC+FEM;SG	N;NOM;MASC;PL
bech	bech	bech	bech	PROPN	
ledige	dostupno	ledig	dostupan	ADJ;PL	ADJ;NOM;DEF;NEUT;SG
ledige	dostupan	ledig	dostupan	ADJ;PL	ADJ;NOM;MASC;SG
ledige	dostupna	ledig	dostupan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
ledige	nezaposlen	ledig	nezaposlen	ADJ;PL	ADJ;NOM;INDF;MASC;SG
khan	khan	khan	khan	PROPN	PROPN;NOM;MASC;SG
khan	kan	khan	kan	PROPN	N;NOM;MASC;SG
fremstillede	proizveden	fremstille	proizvesti	V;IND;PST;FIN;ACT	ADJ;NOM;MASC;SG;V.PTCP;PASS
fremstillede	proizveden	fremstille	proizvesti	V;IND;PST;FIN;ACT	ADJ;NOM;MASC;SG;V.PTCP;PASS
magdalene	magdalena	magdal	magdaliti	N;DEF;NEUT;PL	ADJ;NOM;FEM;SG
niveauer	razina	niveaue	razina	N;INDF;NEUT;PL	N;NOM;FEM;SG
kansas	kansas	kansas	kansas		PROPN;NOM;MASC;SG
bruno	bruno	bruno	bruno		PROPN;NOM;MASC;SG
smidt	bačeni	smidt	bačen	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
smidt	bačena	smidt	bacen	V;INDF;SG;PST;V.PTCP	ADJ;NOM;FEM;SG;V.PTCP
smidt	bačen	smidt	bačen	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
smidt	bačen	smidt	bačen	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
relaterede	povezano	relatere	povezan	V;PL;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP
