din	від	din	від	ADP;ACC	ADP;GEN
dunarea	дунай	dunare	дунай	N;DEF;FEM;SG	PROPN;INAN;NOM;MASC;SG
zidul	стіну	zid	стіна	N;DEF;MASC;SG	N;INAN;ACC;FEM;SG
zidul	стіна	zid	стіна	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
zidul	стіні	zid	стіна	N;DEF;MASC;SG	N;INAN;DAT;FEM;SG
liderii	лідери	lider	лідер	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL
liderii	лідерів	lider	лідер	N;DEF;MASC;PL	N;ANIM;ACC;MASC;PL
moneda	валюта	moneda	валюто	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
moneda	валюту	moneda	валюта	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
moneda	валюти	moneda	валюти	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
moneda	монета	moneda	монета	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
moneda	фішка	moneda	фішка	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
moneda	монету	moneda	монет	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
moneda	валюта	moneda	валюто	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
moneda	валюту	moneda	валюта	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
moneda	валюти	moneda	валюти	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
moneda	монета	moneda	монета	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
moneda	фішка	moneda	фішка	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
moneda	монету	moneda	монет	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
road	дорожні	road	дорожній	N;INDF;MASC;SG	ADJ;NOM;PL
stara	стара	stara	старий	PROPN	ADJ;NOM;FEM;SG
madonna	мадонна	madonna	мадонний	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
soarele	нд	soare	нд	N;DEF;MASC;SG	
soarele	сонця	soare	сонце	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
soarele	сонцю	soare	сонце	N;DEF;MASC;SG	N;INAN;DAT;NEUT;SG
soarele	sun	soare	sun	N;DEF;MASC;SG	
soarele	сонце	soare	сонце	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
lyon	ліон	lyon	ліон	PROPN	PROPN;INAN;NOM;MASC;SG
lyon	лайонс	lyon	лайонс	PROPN	
vincent	вінсент	vincent	вінсент	PROPN	PROPN;ANIM;NOM;MASC;SG
vincent	венсан	vincent	венсаний	PROPN	PROPN;ANIM;NOM;MASC;SG
apollo	аполлон	apollo	аполлон	PROPN	N;ANIM;NOM;MASC;SG
gospodarie	двір	gospodarie	двір	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
off	off	off	off		
off	вимкнено	off	вимкнути		V;PFV;IND;0;FIN
monitorul	спостереження	monitor	спостереження	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
monitorul	спостерігати	monitor	спостерігати	N;DEF;MASC;SG	V;IPFV;NFIN
monitorul	варан	monitor	варан	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
monitorul	монітор	monitor	монітор	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
mesaje	повідомлення	mesaj	повідомлення	N;INDF;FEM;PL	N;INAN;NOM;NEUT;SG
marine	морська	marin	морський	N;INDF;FEM;PL	ADJ;NOM;FEM;SG
normala	звичайна	normal	звичайний	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
normala	нормальний	normal	нормальний	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
normala	нормальні	normal	нормальний	ADJ;DEF;FEM;SG	ADJ;NOM;PL
normala	звичайний	normal	звичайний	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
normala	звичайне	normal	звичайний	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
strans	міцно	strans	міцно		ADV
strans	туго	strans	туго		ADV
strans	міцно	strans	міцно		ADV
strans	туго	strans	туго		ADV
considerare	вивчивши	considerare	вивчити	N;INDF;FEM;SG	V;PFV;PST;V.CVB
considerare	враховувати	considerare	враховувати	N;INDF;FEM;SG	V;IPFV;NFIN
suveran	держав	suveran	держава	N;INDF;MASC;SG	N;INAN;GEN;FEM;PL
miller	міллер	miller	міллер	PROPN	PROPN;ANIM;NOM;MASC;SG
limbajul	мова	limbaj	мова	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
limbajul	мови	limbaj	мова	N;DEF;MASC;SG	N;INAN;NOM;FEM;PL
limbajul	мову	limbaj	мова	N;DEF;MASC;SG	N;INAN;ACC;FEM;SG
urmarit	дивились	urmarit	дивитися	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN
urmarit	дивилися	urmarit	дивитися	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN
urmarit	дивився	urmarit	дивитися	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN
sufletul	душу	suflet	душа	N;DEF;MASC;SG	N;INAN;ACC;FEM;SG
sufletul	душа	suflet	душа	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
sufletul	soul	suflet	soul	N;DEF;MASC;SG	
sufletul	душею	suflet	душа	N;DEF;MASC;SG	N;INAN;INS;FEM;SG
adams	адамс	adams	адамс	PROPN	PROPN;ANIM;NOM;MASC;SG
educatia	освіта	educatie	освіта	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
educatia	освіти	educatie	освіта	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
educatia	education	educatie	education	N;DEF;FEM;SG	
oprit	зупинено	opri	зупинути	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
oprit	зупинили	opri	зупинити	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
oprit	зупинився	opri	зупинитися	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
oprit	зупинка	opri	зупинка	ADJ;INDF;MASC;SG	N;INAN;NOM;FEM;SG
ciclul	цикл	ciclu	цикло	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
vorbita	звертаючись	vorbita	звертатися	ADJ;DEF;FEM;SG	V;IPFV;PRS;V.CVB
vorbita	вимовити	vorbita	вимовити	ADJ;DEF;FEM;SG	V;IPFV;NFIN
decretul	постанова	decret	постановий	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
posibile	можливе	posibil	можливий	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
posibile	можливо	posibil	можливо	ADJ;INDF;FEM;PL	ADV
posibile	можлива	posibil	можливий	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
isaac	ісаак	isaac	ісаак	PROPN	PROPN;ANIM;NOM;MASC;SG
preferat	улюблені	preferat	улюблений	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
alternative	альтернатива	alternativ	альтернатива	ADJ;INDF;FEM;PL	N;INAN;NOM;FEM;SG
alternative	варіант	alternativ	варіант	ADJ;INDF;FEM;PL	N;INAN;NOM;MASC;SG
alternative	альтернативне	alternativ	альтернативний	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
alternative	альтернативна	alternativ	альтернативний	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
alternative	альтернативний	alternativ	альтернативний	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
alternative	альтернативи	alternativ	альтернатива	ADJ;INDF;FEM;PL	N;INAN;NOM;FEM;PL
alternative	варіанти	alternativ	варіант	ADJ;INDF;FEM;PL	N;INAN;NOM;MASC;PL
said	сказала	said	сказати		V;PFV;FEM;IND;SG;PST;FIN
said	казали	said	казати		V;IPFV;IND;PL;PST;FIN
said	сказали	said	сказати		V;PFV;IND;PL;PST;FIN
said	сказав	said	сказати		V;PFV;MASC;IND;SG;PST;FIN
said	казав	said	казати		V;IPFV;MASC;IND;SG;PST;FIN
said	саїд	said	саїд		PROPN;ANIM;NOM;MASC;SG
lateral	боковий	lateral	боковий	ADV	ADJ;NOM;MASC;SG
lateral	сторона	lateral	сторона	ADV	N;INAN;NOM;FEM;SG
lateral	бічна	lateral	бічний	ADV	ADJ;NOM;FEM;SG
lateral	бік	lateral	бік	ADV	N;INAN;NOM;MASC;SG
lateral	сторони	lateral	сторона	ADV	N;INAN;NOM;FEM;PL
hartie	папір	hartie	папір		N;INAN;NOM;MASC;SG
hartie	папір	hartie	папір		N;INAN;NOM;MASC;SG
unica	унікальний	unică	унікальний	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
unica	унікальне	unică	унікальний	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
unica	унікальні	unică	унікальний	ADJ;DEF;FEM;SG	ADJ;NOM;PL
marmura	marble	marmura	marble	N;DEF;FEM;SG	
marmura	мармур	marmura	мармур	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
marmura	marble	marmura	marble	N;DEF;FEM;SG	
marmura	мармур	marmura	мармур	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
cover	cover	cover	cover	N;INDF;MASC;SG	
cover	обкладинки	cover	обкладинка	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
emisiuni	показує	emisiune	показувати	N;INDF;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
asistenta	допомогу	asistentă	допомога	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
asistenta	допомоги	asistentă	допомога	N;DEF;FEM;SG	N;INAN;GEN;FEM;SG
asistenta	допомогу	asistentă	допомога	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
asistenta	допомоги	asistentă	допомога	N;DEF;FEM;SG	N;INAN;GEN;FEM;SG
asistenta	медсестра	asistentă	медсестр	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
asistenta	медсестра	asistentă	медсестр	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
fizic	фізична	fizic	фізичний	ADV	ADJ;NOM;FEM;SG
fizic	фізичні	fizic	фізичний	ADV	ADJ;NOM;PL
fizic	фізичне	fizic	фізичний	ADV	ADJ;NOM;NEUT;SG
prins	зловили	prinde	зловити	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
prins	спіймав	prinde	спіймати	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
victoriei	вікторія	victorie	вікторія	PROPN;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
historia	historia	historie	historia	N;DEF;FEM;SG	
jersey	джерсі	jersey	джерсі	PROPN	PROPN;INAN;NOM;MASC;SG
false	false	fals	false	ADJ;INDF;FEM;PL	
apreciat	цінувати	aprecia	цінувати	ADJ;INDF;MASC;SG	V;IPFV;NFIN
apreciat	вдячністю	aprecia	вдячність	ADJ;INDF;MASC;SG	N;INAN;INS;FEM;SG
apreciat	оцінила	aprecia	оцінити	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
ceha	чеською	ceha	чеська	PROPN	ADJ;INS;FEM;SG
ceha	чеської	ceha	чеський	PROPN	ADJ;GEN;FEM;SG
ceha	чеська	ceha	чеський	PROPN	ADJ;NOM;FEM;SG
ceha	чех	ceha	чех	PROPN	PROPN;ANIM;NOM;MASC;SG
peru	перу	peru	пера	PROPN	PROPN;INAN;NOM;FEM;SG
indepartat	вилучено	indeparta	вилучити	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
indepartat	видалили	indeparta	видалити	ADJ;INDF;MASC;SG	V;PFV;IND;PL;PST;FIN
indepartat	вилучені	indeparta	вилучений	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
indepartat	видалено	indeparta	видати	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
yonne	іонн	yonnă	іонна	ADJ;INDF;FEM;SG	
frumoasa	прекрасні	frumos	прекрасний	ADJ;DEF;FEM;SG	ADJ;NOM;PL
frumoasa	красивий	frumos	красивий	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
frumoasa	красива	frumos	красиво	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
frumoasa	красиві	frumos	красивий	ADJ;DEF;FEM;SG	ADJ;NOM;PL
frumoasa	прекрасні	frumos	прекрасний	ADJ;DEF;FEM;SG	ADJ;NOM;PL
frumoasa	красивий	frumos	красивий	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
frumoasa	красива	frumos	красиво	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
frumoasa	красиві	frumos	красивий	ADJ;DEF;FEM;SG	ADJ;NOM;PL
vis	dream	vis	dream	N;INDF;MASC;SG	
florian	флоріан	florian	флоріан	PROPN	N;ANIM;NOM;MASC;SG
alexandria	alexandria	alexandrie	alexandria	PROPN	
commons	commons	commons	commons	N;INDF;MASC;SG	
fonduri	коштів	fond	кошти	N;INDF;FEM;PL	N;INAN;GEN
fonduri	фінансування	fond	фінансування	N;INDF;FEM;PL	N;INAN;NOM;NEUT;SG
limitata	обмежені	limitat	обмежений	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
limitata	обмежений	limitat	обмежений	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
limitata	обмежена	limitat	обмежений	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
legenda	легенду	legendă	легенда	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
legenda	легенда	legendă	легенда	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
legenda	напис	legendă	напис	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
legenda	підпис	legendă	підпис	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
legenda	легенду	legendă	легенда	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
legenda	легенда	legendă	легенда	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
lanseaza	запуск	lansează	запуск	V;IND;SG;3;IPFV;FIN	N;INAN;NOM;MASC;SG
declara	задає	declara	задавати	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;SG;3;PRS;FIN
declara	оголошення	declara	оголошення	V;IND;SG;3;IPFV;FIN	N;INAN;NOM;NEUT;SG
declara	оголошення	declara	оголошення	V;IND;SG;3;IPFV;FIN	N;INAN;NOM;NEUT;SG
verne	верн	vernă	верн		
altitudinea	висота	altitudine	висота	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
heart	серце	heart	серце		N;INAN;NOM;NEUT;SG
michigan	michigan	michigan	michigan	N;INDF;MASC;SG	
dragostea	любов	dragoste	любов	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
dragostea	кохаю	dragoste	кохати	N;DEF;FEM;SG	V;IPFV;IND;SG;1;PRS;FIN
dragostea	кохання	dragoste	кохання	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
universitate	університет	universitate	університет	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
lama	лезо	lamă	лезо	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
lama	клинок	lamă	клинка	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
lama	лама	lamă	лама	N;DEF;FEM;SG	N;ANIM;NOM;MASC;SG
lama	лезо	lamă	лезо	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
lama	клинок	lamă	клинка	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
circulatie	обіг	circulatie	обіг	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
circulatie	обіг	circulatie	обіг	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
recunoscuta	впізнав	recunoaște	впізнати	ADJ;DEF;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN
recunoscuta	визнано	recunoaște	визнати	ADJ;DEF;FEM;SG	V;PFV;IND;0;FIN
recunoscuta	визначив	recunoaște	визначити	ADJ;DEF;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN
recunoscuta	впізнали	recunoaște	впізнати	ADJ;DEF;FEM;SG	V;PFV;IND;PL;PST;FIN
activa	активна	activa	активний	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
activa	активні	activa	активний	ADJ;DEF;FEM;SG	ADJ;NOM;PL
activa	активне	activa	активний	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
activa	активним	activa	активний	ADJ;DEF;FEM;SG	ADJ;INS;NEUT;SG
activa	активний	activa	активний	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
dedicata	присвячується	dedicat	присвячуватися	N;DEF;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
dedicata	присвяченого	dedicat	присвячений	N;DEF;FEM;SG	ADJ;PFV;GEN;MASC;SG;V.PTCP;PASS
dedicata	присвячено	dedicat	присвячити	N;DEF;FEM;SG	V;PFV;IND;0;FIN
dedicata	присвятив	dedicat	присвятити	N;DEF;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN
descoperita	виявив	descoperitate	виявити	ADJ;DEF;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN
descoperita	виявили	descoperitate	виявити	ADJ;DEF;FEM;SG	V;PFV;IND;PL;PST;FIN
descoperita	відкрив	descoperitate	відкрити	ADJ;DEF;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN
destinate	призначений	destinat	призначений	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
destinate	призначено	destinat	призначити	ADJ;INDF;FEM;PL	V;PFV;IND;0;FIN
alfabetul	абетка	alfabet	абетка	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
alfabetul	письмо	alfabet	письмо	N;DEF;MASC;SG	N;INAN;NOM;NEUT;SG
alfabetul	алфавіт	alfabet	алфавіт	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
speranta	надії	sperant	надія	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
speranta	надія	sperant	надія	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
speranta	надіюсь	sperant	надіясь	N;DEF;FEM;SG	V;IPFV;IND;SG;1;PRS;FIN
speranta	надії	sperant	надія	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
speranta	надія	sperant	надія	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
speranta	надіюсь	sperant	надіясь	N;DEF;FEM;SG	V;IPFV;IND;SG;1;PRS;FIN
speranta	надії	sperant	надія	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
speranta	надія	sperant	надія	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
speranta	надіюсь	sperant	надіясь	N;DEF;FEM;SG	V;IPFV;IND;SG;1;PRS;FIN
comentarii	коментар	comentariu	коментар	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
comentarii	коментувати	comentariu	коментувати	N;INDF;FEM;PL	V;IPFV;NFIN
comentarii	прокоментувати	comentariu	прокоментувати	N;INDF;FEM;PL	V;IPFV;NFIN
parere	думка	parere	думка		N;INAN;NOM;FEM;SG
parere	думка	parere	думка		N;INAN;NOM;FEM;SG
albastra	blue	albastra	blue	N;DEF;FEM;SG	
albastra	блакитні	albastra	блакитний	N;DEF;FEM;SG	ADJ;NOM;PL
albastra	блакитний	albastra	блакитний	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
albastra	блакитна	albastra	блакитний	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
albastra	синій	albastra	синій	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
albastra	сині	albastra	синій	N;DEF;FEM;SG	ADJ;NOM;PL
periodic	регулярні	periodic	регулярний	ADV	ADJ;NOM;PL
periodic	періодична	periodic	періодичний	ADV	ADJ;NOM;FEM;SG
monica	моніка	monică	моніка	N;DEF;FEM;SG	PROPN;ANIM;NOM;FEM;SG
pregatirea	приготування	pregatire	приготування	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
pregatirea	підготовка	pregatire	підготовка	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
cautat	шукали	cauta	шукати	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN
cautat	шукаючи	cauta	шукати	ADJ;INDF;MASC;SG	V;IPFV;PRS;V.CVB
cautat	шукали	cauta	шукати	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN
pasageri	пасажир	pasager	пасажир	N;INDF;MASC;PL	N;ANIM;NOM;MASC;SG
hamilton	гамільтон	hamilton	гамільтон	PROPN	PROPN;ANIM;NOM;MASC;SG
edgar	едгар	edgar	едгар	PROPN	PROPN;ANIM;NOM;MASC;SG
watanabe	ватанабе	watanabe	ватанабе	PROPN	PROPN;ANIM;NOM;MASC;SG
diana	діана	diană	діана	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
gloria	глорія	gloria	глорія	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
cantitate	сума	cantitate	сума	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
cantitate	суму	cantitate	сума	N;INDF;FEM;SG	N;INAN;ACC;FEM;SG
cantitate	кількість	cantitate	кількість	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
teza	дисертацію	teză	дисертація	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
teza	дисертації	teză	дисертація	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
teza	дисертацію	teză	дисертація	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
teza	дисертації	teză	дисертація	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
teza	речення	teză	речення	N;DEF;FEM;SG	N;INAN;NOM;NEUT;PL
teza	вирок	teză	вирка	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
oct	жовтня	oct	жовтень		N;INAN;GEN;MASC;SG
hotararea	суд	hotarare	суд	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
lingvistica	мовознавство	lingvistică	мовознавство	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
lingvistica	мовні	lingvistică	мовний	N;DEF;FEM;SG	ADJ;NOM;PL
lingvistica	мовний	lingvistică	мовний	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
tratate	договорах	tratat	договір	ADJ;INDF;FEM;PL	N;INAN;ESS;MASC;PL
tratate	договори	tratat	договори	ADJ;INDF;FEM;PL	N;INAN;NOM;MASC;PL
tratate	переведено	tratat	перевести	ADJ;INDF;FEM;PL	V;PFV;IND;0;FIN
tratate	ставився	tratat	ставитися	ADJ;INDF;FEM;PL	V;IPFV;MASC;IND;SG;PST;FIN
geneva	женеві	genevă	женевий	PROPN	PROPN;INAN;DAT;FEM;SG
light	світлі	light	світло		N;INAN;NOM;NEUT;SG
light	світле	light	світлий		ADJ;NOM;NEUT;SG
light	light	light	light		
light	світло	light	світло		N;INAN;NOM;NEUT;SG
light	світлий	light	світлий		ADJ;NOM;MASC;SG
stuttgart	stuttgart	stuttgart	stuttgart	PROPN	
porto	порто	porto	порто	PROPN	
porto	порту	porto	порт	PROPN	N;INAN;GEN;MASC;SG
nucleare	ядерної	nuclear	ядерний	ADJ;INDF;FEM;PL	ADJ;GEN;FEM;SG
nucleare	ядерна	nuclear	ядерний	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
nucleare	ядерний	nuclear	ядерний	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
otomana	турецький	otomană	турецький	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
ranit	поранених	ranit	поранений	ADJ;INDF;MASC;SG	ADJ;ANIM;PFV;ACC;PL;V.PTCP;PASS
ranit	поранені	ranit	поранений	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
ranit	боляче	ranit	боляче	ADJ;INDF;MASC;SG	ADV
ranit	поранених	ranit	поранений	ADJ;INDF;MASC;SG	ADJ;ANIM;PFV;ACC;PL;V.PTCP;PASS
ranit	поранені	ranit	поранений	ADJ;INDF;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
ranit	боляче	ranit	боляче	ADJ;INDF;MASC;SG	ADV
wolfgang	вольфганг	wolfgang	вольфганг	PROPN	PROPN;ANIM;NOM;MASC;SG
cantitatea	кількість	cantitate	кількість	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
misiuni	призначення	misiune	призначення	N;INDF;FEM;PL	N;INAN;NOM;NEUT;SG
misiuni	доручення	misiune	доручення	N;INDF;FEM;PL	N;INAN;NOM;NEUT;SG
randurile	звання	rand	звання	N;DEF;FEM;PL	N;INAN;NOM;NEUT;SG
reprezentate	представлено	reprezentat	представити	ADJ;INDF;FEM;PL	V;PFV;IND;0;FIN
fauna	фауна	faună	фауна	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
acoperite	розібралися	acoperit	розібратися	ADJ;INDF;FEM;PL	V;PFV;IND;PL;PST;FIN
acoperite	покрита	acoperit	покритий	ADJ;INDF;FEM;PL	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
acoperite	крейдяний	acoperit	крейдяний	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
mix	суміші	mix	суміш	N;INDF;MASC;SG	N;INAN;NOM;FEM;PL
bis	bis	bis	bis		
bis	encore	bis	encore		
practice	практичні	practica	практичний		ADJ;NOM;PL
practice	практичне	practica	практичний		ADJ;NOM;NEUT;SG
practice	практичний	practica	практичний		ADJ;NOM;MASC;SG
practice	практична	practica	практичний		ADJ;NOM;FEM;SG
privata	приватні	privat	приватний	ADJ;DEF;FEM;SG	ADJ;NOM;PL
privata	приватна	privat	приватний	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
privata	особисте	privat	особистий	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
privata	приватний	privat	приватний	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
actorul	актор	actor	актор	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
deva	діва	deva	діва	PROPN	N;ANIM;NOM;FEM;SG
deva	дева	deva	дева	PROPN	
politia	поліція	politie	поліція	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
politia	поліція	politie	поліція	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
conflicte	конфлікт	conflict	конфлікт	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
contributia	вклад	contributie	вклад	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
contributia	внесок	contributie	внесок	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
compozitia	будова	compozitie	будова	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
compozitia	композиція	compozitie	композиція	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
compozitia	будова	compozitie	будова	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
compozitia	композиція	compozitie	композиція	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
oricare	якісь	oricare	якийсь	PRO;3	DET;NOM;PL
lovit	удар	lovi	удар	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;SG
lovit	хіт	lovi	хіт	ADJ;INDF;MASC;SG	N;INAN;NOM;MASC;SG
lovit	влучити	lovi	влучити	ADJ;INDF;MASC;SG	V;PFV;NFIN
lovit	зачепив	lovi	зачепити	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
lovit	вдарив	lovi	вдарити	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
trecere	перехресті	trecere	перехресть	N;INDF;FEM;SG	N;INAN;DAT;FEM;SG
trecere	проходила	trecere	проходити	N;INDF;FEM;SG	V;IPFV;FEM;IND;SG;PST;FIN
trecere	складе	trecere	скласти	N;INDF;FEM;SG	V;PFV;IND;SG;3;FUT;FIN
atacurile	приступ	atac	приступ	N;DEF;FEM;PL	N;INAN;NOM;MASC;SG
