категория	catégories	категория	catégorie	N;INAN;NOM;FEM;SG	N;FEM;PL
римская	roman	римский	roman	ADJ;NOM;FEM;SG	N;MASC;SG
римская	romaines	римский	romain	ADJ;NOM;FEM;SG	ADJ;FEM;PL
римская	romains	римский	romain	ADJ;NOM;FEM;SG	ADJ;MASC;PL
густав	gustav	густав	gustav	N;ANIM;NOM;MASC;SG	PROPN
густав	gustaf	густав	gustaf	N;ANIM;NOM;MASC;SG	PROPN
корма	nourrir	корм	nourrir	N;INAN;GEN;MASC;SG	V;NFIN
корма	fourrages	корм	fourrage	N;INAN;GEN;MASC;SG	N;MASC;PL
преобразования	transformer	преобразование	transformer	N;INAN;NOM;NEUT;PL	V;NFIN
преобразования	transforme	преобразование	transformer	N;INAN;NOM;NEUT;PL	V;IND;SG;3;PRS;FIN
преобразования	transformation	преобразование	transformation	N;INAN;NOM;NEUT;PL	N;FEM;SG
преобразования	transformation	преобразование	transformation	N;INAN;NOM;NEUT;PL	N;FEM;SG
календарь	calendriers	календарь	calendrier	N;INAN;NOM;MASC;SG	N;MASC;PL
освещения	éclairage	освещение	éclairage	N;INAN;NOM;NEUT;PL	N;MASC;SG
освещения	illumination	освещение	illumination	N;INAN;NOM;NEUT;PL	N;FEM;SG
освещения	eclairage	освещение	eclairage	N;INAN;NOM;NEUT;PL	N;MASC;SG
освещения	éclairage	освещение	éclairage	N;INAN;NOM;NEUT;PL	N;MASC;SG
освещения	eclairage	освещение	eclairage	N;INAN;NOM;NEUT;PL	N;MASC;SG
келли	kelly	келль	kelly	N;ANIM;NOM;FEM;SG	PROPN
сформирован	formés	сформировать	former	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
сформирован	formées	сформировать	former	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
удалены	retirée	удалить	retirer	V;PFV;PL;PST;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
удалены	enlevé	удалить	enlever	V;PFV;PL;PST;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
удалены	retiré	удалить	retirer	V;PFV;PL;PST;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
удалены	supprimée	удалить	supprimer	V;PFV;PL;PST;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
удалены	supprimé	удалить	supprimer	V;PFV;PL;PST;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
административные	administratif	административный	administratif	ADJ;NOM;PL	ADJ;MASC;SG
графики	graphiques	график	graphique	N;INAN;NOM;MASC;PL	ADJ;MASC;PL
графики	graphique	график	graphique	N;INAN;NOM;MASC;PL	ADJ;MASC;SG
графики	infographie	график	infographie	N;INAN;NOM;MASC;PL	N;FEM;SG
графики	graphisme	график	graphisme	N;INAN;NOM;MASC;PL	N;MASC;SG
графики	graphiques	график	graphique	N;INAN;NOM;MASC;PL	ADJ;MASC;PL
национальность	nationalités	национальность	nationalité	N;INAN;NOM;FEM;SG	N;FEM;PL
замена	remplacer	замена	remplacer	N;INAN;NOM;FEM;SG	V;NFIN
замена	remplaçant	замена	remplacer	N;INAN;NOM;FEM;SG	V;PRS;V.PTCP
замена	remplacez	замена	remplacer	N;INAN;NOM;FEM;SG	V;IMP;PL;2;PRS;FIN
замена	remplacer	замена	remplacer	N;INAN;NOM;FEM;SG	V;NFIN
замена	remplace	замена	remplacer	N;INAN;NOM;FEM;SG	V;IND;SG;3;PRS;FIN
замена	remplaçant	замена	remplacer	N;INAN;NOM;FEM;SG	V;PRS;V.PTCP
замена	substituer	замена	substituer	N;INAN;NOM;FEM;SG	V;NFIN
замена	remplaçants	замена	remplaçant	N;INAN;NOM;FEM;SG	N;MASC;PL
замена	substitutions	замена	substitution	N;INAN;NOM;FEM;SG	N;FEM;PL
замена	remplacements	замена	remplacement	N;INAN;NOM;FEM;SG	N;MASC;PL
замена	remplaçant	замена	remplacer	N;INAN;NOM;FEM;SG	V;PRS;V.PTCP
возможна	possibles	возможный	possible	ADJ;FEM;SG	ADJ;MASC;PL
ответить	réponse	ответить	réponse	V;PFV;NFIN;ACT	N;FEM;SG
ответить	reponse	ответить	reponser	V;PFV;NFIN;ACT	N;FEM;SG
ответить	réponse	ответить	réponse	V;PFV;NFIN;ACT	N;FEM;SG
ответить	réplique	ответить	réplique	V;PFV;NFIN;ACT	N;FEM;SG
ответить	reponse	ответить	reponser	V;PFV;NFIN;ACT	N;FEM;SG
хранится	stocké	хранить	stocké	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;MASC;SG;PST;V.PTCP
хранится	stockés	хранить	stocker	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;MASC;PL;PST;V.PTCP
хранится	entreposé	хранить	entreposer	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;MASC;SG;PST;V.PTCP
хранится	stockées	хранить	stocker	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;FEM;PL;PST;V.PTCP
редактирования	montage	редактирование	montage	N;INAN;NOM;NEUT;PL	N;MASC;SG
редактирования	éditer	редактирование	éditer	N;INAN;NOM;NEUT;PL	V;NFIN
редактирования	édition	редактирование	édition	N;INAN;NOM;NEUT;PL	N;FEM;SG
газет	quotidiens	газета	quotidien	N;INAN;GEN;FEM;PL	ADJ;MASC;PL
собственность	biens	собственность	bien	N;INAN;NOM;FEM;SG	N;MASC;PL
разрушения	dévastation	разрушение	dévastation	N;INAN;NOM;NEUT;PL	N;FEM;SG
разрушения	anéantissement	разрушение	anéantissement	N;INAN;NOM;NEUT;PL	N;MASC;SG
разрушения	destruction	разрушение	destruction	N;INAN;NOM;NEUT;PL	N;FEM;SG
автоматический	automatiques	автоматический	automatique	ADJ;NOM;MASC;SG	ADJ;MASC;PL
автоматический	automatisé	автоматический	automatiser	ADJ;NOM;MASC;SG	V;MASC;SG;PST;V.PTCP
перспективы	perspective	перспектива	perspective	N;INAN;NOM;FEM;PL	N;FEM;SG
перспективы	outlook	перспектива	outlook	N;INAN;NOM;FEM;PL	INTJ
перспективы	perspective	перспектива	perspective	N;INAN;NOM;FEM;PL	N;FEM;SG
небо	heaven	небо	heaven	N;INAN;NOM;NEUT;SG	PROPN
небо	cieux	небо	ciel	N;INAN;NOM;NEUT;SG	N;MASC;PL
небо	sky	небо	sky	N;INAN;NOM;NEUT;SG	PROPN
небо	ciels	небо	ciel	N;INAN;NOM;NEUT;SG	N;MASC;PL
небо	ciels	небо	ciel	N;INAN;NOM;NEUT;SG	N;MASC;PL
небо	cieux	небо	ciel	N;INAN;NOM;NEUT;SG	N;MASC;PL
молодежи	jeunes	молодежь	jeune	N;INAN;GEN;FEM;SG	ADJ;MASC;PL
имущество	biens	имущество	bien	N;INAN;NOM;NEUT;SG	N;MASC;PL
завтра	tomorrow	завтра	tomorrow	ADV	PROPN
поддержал	supportés	поддержать	supporter	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;PL;PST;V.PTCP
годовой	annuels	годовой	annuel	ADJ;NOM;MASC;SG	ADJ;MASC;PL
исток	istok	исток	istok	N;INAN;NOM;MASC;SG	PROPN
кара	kara	кара	kara	N;INAN;NOM;FEM;SG	PROPN
кара	cara	кара	cara	N;INAN;NOM;FEM;SG	PROPN
чешский	tchèque	чешский	tchèque	ADJ;NOM;MASC;SG	N;MASC;SG
чешский	tchèques	чешский	tchèque	ADJ;NOM;MASC;SG	ADJ;MASC;PL
закрыть	proche	закрыть	proche	V;PFV;NFIN;ACT	ADJ;MASC;SG
культурные	culturelle	культурный	culturel	ADJ;NOM;PL	ADJ;FEM;SG
культурные	culturel	культурный	culturel	ADJ;NOM;PL	ADJ;MASC;SG
встретил	rencontrées	встретить	rencontrer	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;FEM;PL;PST;V.PTCP
встретил	rencontrés	встретить	rencontrer	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;PL;PST;V.PTCP
доклад	signaler	доклад	signaler	N;INAN;NOM;MASC;SG	V;NFIN
пенсию	pensions	пенсия	penser	N;INAN;ACC;FEM;SG	N;MASC;PL
математика	mathématiques	математика	mathématique	N;INAN;NOM;FEM;SG	N;FEM;PL
математика	mathématique	математика	mathématique	N;INAN;NOM;FEM;SG	ADJ;MASC;SG
математика	mathématiques	математика	mathématique	N;INAN;NOM;FEM;SG	N;FEM;PL
математика	maths	математика	math	N;INAN;NOM;FEM;SG	N;MASC;PL
математика	mathématique	математика	mathématique	N;INAN;NOM;FEM;SG	ADJ;MASC;SG
математика	mathématiques	математика	mathématique	N;INAN;NOM;FEM;SG	N;FEM;PL
католическая	catholiques	католический	catholique	ADJ;NOM;FEM;SG	ADJ;MASC;PL
корни	racine	корень	racine	N;INAN;NOM;MASC;PL	N;FEM;SG
выиграть	victoire	выиграть	victoire	V;PFV;NFIN;ACT	N;FEM;SG
восточные	orientale	восточный	oriental	ADJ;NOM;PL	ADJ;FEM;SG
восточные	oriental	восточный	oriental	ADJ;NOM;PL	ADJ;MASC;SG
двойной	doubler	двойной	doubler	ADJ;NOM;MASC;SG	V;NFIN
двойной	doubles	двойной	double	ADJ;NOM;MASC;SG	ADJ;MASC;PL
сетей	réseautage	сеть	réseautage	N;INAN;GEN;FEM;PL	N;MASC;SG
сетей	réseau	сеть	réseau	N;INAN;GEN;FEM;PL	N;MASC;SG
объявлен	déclarées	объявить	déclarer	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
объявлен	déclarés	объявить	déclarer	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
расследование	enquêter	расследование	enquêter	N;INAN;NOM;NEUT;SG	V;NFIN
расследование	enquêtes	расследование	enquête	N;INAN;NOM;NEUT;SG	N;FEM;PL
александру	alexandru	александр	alexandru	N;ANIM;DAT;MASC;SG	PROPN
мечети	mosquée	мечеть	mosquée	N;INAN;NOM;FEM;PL	N;FEM;SG
плавание	nager	плавание	nager	N;INAN;NOM;NEUT;SG	V;NFIN
хроника	chroniques	хроника	chronique	N;INAN;NOM;FEM;SG	N;FEM;PL
маленькая	petits	маленький	petit	ADJ;NOM;FEM;SG	ADJ;MASC;PL
маленькая	petites	маленький	petit	ADJ;NOM;FEM;SG	ADJ;FEM;PL
маленькая	peu	маленький	peu	ADJ;NOM;FEM;SG	ADV
независимый	indépendantes	независимый	indépendant	ADJ;NOM;MASC;SG	ADJ;FEM;PL
независимый	indépendants	независимый	indépendant	ADJ;NOM;MASC;SG	ADJ;MASC;PL
майя	maia	май	maia	N;INAN;NOM;FEM;SG	PROPN
майя	maya	май	maya	N;INAN;NOM;FEM;SG	PROPN
майя	mayas	май	maya	N;INAN;NOM;FEM;SG	N;MASC;PL
майя	maja	май	maja	N;INAN;NOM;FEM;SG	PROPN
станица	stanitsa	станица	stanitsa	N;INAN;NOM;FEM;SG	PROPN
византии	byzance	византия	byzance	N;INAN;NOM;FEM;PL	N;FEM;SG
вена	vienne	вена	venir	N;INAN;NOM;FEM;SG	ADJ;FEM;SG
кислота	acid	кислота	acid	N;INAN;NOM;FEM;SG	PROPN
кислота	acides	кислота	acide	N;INAN;NOM;FEM;SG	N;MASC;PL
тщательно	minutieuse	тщательно	minutieux	ADV	ADJ;FEM;SG
тщательно	méticuleux	тщательно	méticuleux	ADV	ADJ;MASC;SG
кристина	christina	кристина	christina	N;ANIM;NOM;FEM;SG	PROPN
кристина	cristina	кристина	cristina	N;ANIM;NOM;FEM;SG	PROPN
кристина	kristina	кристина	kristina	N;ANIM;NOM;FEM;SG	PROPN
нападение	agressions	нападение	agression	N;INAN;NOM;NEUT;SG	N;FEM;PL
нападение	attaquez	нападение	attaquer	N;INAN;NOM;NEUT;SG	V;IMP;PL;2;PRS;FIN
нападение	attack	нападение	attack	N;INAN;NOM;NEUT;SG	PROPN
нападение	attaquer	нападение	attaquer	N;INAN;NOM;NEUT;SG	V;NFIN
внутренняя	internes	внутренний	interne	ADJ;NOM;FEM;SG	ADJ;MASC;PL
цена	coûts	цена	coût	N;INAN;NOM;FEM;SG	N;MASC;PL
пожар	incendies	пожар	incendie	N;INAN;NOM;MASC;SG	N;MASC;PL
валерия	valeria	валерие	valeria	N;ANIM;NOM;FEM;SG	PROPN
валерия	valérie	валерие	valérie	N;ANIM;NOM;FEM;SG	PROPN
бор	bohr	бор	bohr	N;INAN;NOM;MASC;SG	PROPN
сомнений	doute	сомнение	doute	N;INAN;GEN;NEUT;PL	N;MASC;SG
сомнений	douter	сомнение	douter	N;INAN;GEN;NEUT;PL	V;NFIN
сомнений	doutez	сомнение	douter	N;INAN;GEN;NEUT;PL	V;IMP;PL;2;PRS;FIN
оригинальный	originaux	оригинальный	original	ADJ;NOM;MASC;SG	ADJ;MASC;PL
размещение	logements	размещение	logement	N;INAN;NOM;NEUT;SG	N;MASC;PL
итальянская	italiennes	итальянский	italien	ADJ;NOM;FEM;SG	ADJ;FEM;PL
итальянская	italiens	итальянский	italien	ADJ;NOM;FEM;SG	ADJ;MASC;PL
прогресс	progresser	прогресс	progresser	N;INAN;NOM;MASC;SG	V;NFIN
наказание	pénalités	наказание	pénalité	N;INAN;NOM;NEUT;SG	N;FEM;PL
наказание	punir	наказание	punir	N;INAN;NOM;NEUT;SG	V;NFIN
наказание	punitions	наказание	punition	N;INAN;NOM;NEUT;SG	N;FEM;PL
кевин	kévin	кевин	kévin	N;ANIM;NOM;MASC;SG	PROPN
кевин	kevin	кевин	kevin	N;ANIM;NOM;MASC;SG	PROPN
эдди	eddie	эдди	eddie	N;INAN;NOM;MASC;SG	PROPN
эдди	eddy	эдди	eddy	N;INAN;NOM;MASC;SG	PROPN
эдди	eddy	эдди	eddy	N;INAN;NOM;MASC;SG	PROPN
эдди	addy	эдди	addy	N;INAN;NOM;MASC;SG	PROPN
сибирский	sibérie	сибирский	sibérie	ADJ;NOM;MASC;SG	PROPN
турецкий	turques	турецкий	turc	ADJ;NOM;MASC;SG	ADJ;FEM;PL
турецкий	turcs	турецкий	turc	ADJ;NOM;MASC;SG	N;MASC;PL
британские	britannique	британский	britannique	ADJ;NOM;PL	ADJ;MASC;SG
веса	haltères	вес	haltère	N;INAN;GEN;MASC;SG	N;MASC;PL
переводится	traduit	переводить	traduire	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;MASC;SG;PST;V.PTCP
йозеф	jozef	йозеф	jozef	N;ANIM;NOM;MASC;SG	PROPN
йозеф	josef	йозеф	josef	N;ANIM;NOM;MASC;SG	PROPN
сербской	srpska	сербский	srpska	ADJ;INS;FEM;SG	PROPN
локомотив	locomotives	локомотив	locomotive	N;INAN;NOM;MASC;SG	N;FEM;PL
начальной	élémentaires	начальный	élémentaire	ADJ;INS;FEM;SG	ADJ;MASC;PL
черногории	monténégro	черногория	monténégro	N;INAN;NOM;FEM;PL	ADJ;MASC;SG
черногории	monténégrin	черногория	monténégrin	N;INAN;NOM;FEM;PL	ADJ;MASC;SG
предприниматель	entrepreneurs	предприниматель	entrepreneur	N;ANIM;NOM;MASC;SG	N;MASC;PL
сомнение	doutes	сомнение	doute	N;INAN;NOM;NEUT;SG	N;MASC;PL
сомнение	douter	сомнение	douter	N;INAN;NOM;NEUT;SG	V;NFIN
сомнение	doutez	сомнение	douter	N;INAN;NOM;NEUT;SG	V;IMP;PL;2;PRS;FIN
выполнены	accomplie	выполнить	accomplir	V;PFV;PL;PST;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
прямые	directe	прямой	direct	ADJ;NOM;PL	ADJ;FEM;SG
прямые	directement	прямой	directement	ADJ;NOM;PL	ADV
прямые	direct	прямой	direct	ADJ;NOM;PL	ADJ;MASC;SG
навсегда	forever	навсегда	forever	ADV	PROPN
такси	taxis	такси	taxi	N;INAN;NOM;NEUT;SG	N;MASC;PL
такси	cab	такси	cab	N;INAN;NOM;NEUT;SG	
такси	taxis	такси	taxi	N;INAN;NOM;NEUT;SG	N;MASC;PL
франсиско	francisco	франсиский	francisco	ADV	PROPN
аналогичные	similaire	аналогичный	similaire	ADJ;NOM;PL	ADJ;MASC;SG
аналогичные	analogue	аналогичный	analogue	ADJ;NOM;PL	ADJ;MASC;SG
аналогичные	semblable	аналогичный	semblable	ADJ;NOM;PL	ADJ;MASC;SG
напряжения	tension	напряжение	tension	N;INAN;NOM;NEUT;PL	N;FEM;SG
напряжения	voltage	напряжение	voltage	N;INAN;NOM;NEUT;PL	N;MASC;SG
риск	risques	риск	risque	N;INAN;NOM;MASC;SG	N;MASC;PL
специальная	spéciales	специальный	spécial	ADJ;NOM;FEM;SG	ADJ;FEM;PL
специальная	spéciaux	специальный	spécial	ADJ;NOM;FEM;SG	ADJ;MASC;PL
джим	jim	джим	jim	N;ANIM;NOM;MASC;SG	PROPN
фердинанд	ferdinand	фердинанд	ferdinand	N;ANIM;NOM;MASC;SG	PROPN
привлечь	tirage	привлечь	tirage	V;PFV;NFIN;ACT	N;MASC;SG
уругвая	uruguayen	уругвый	uruguayen	N;INAN;GEN;MASC;SG	ADJ;MASC;SG
уругвая	uruguay	уругвый	uruguay	N;INAN;GEN;MASC;SG	PROPN
ивано	ivano	ивано	ivano	ADV	PROPN
уничтожение	détruire	уничтожение	détruire	N;INAN;NOM;NEUT;SG	V;NFIN
уничтожение	détruisant	уничтожение	détruire	N;INAN;NOM;NEUT;SG	V;PRS;V.PTCP
уничтожение	exterminer	уничтожение	exterminer	N;INAN;NOM;NEUT;SG	V;NFIN
уничтожение	destructions	уничтожение	destruction	N;INAN;NOM;NEUT;SG	N;FEM;PL
учителей	enseignant	учитель	enseignant	N;ANIM;GEN;MASC;PL	N;MASC;SG
активный	actives	активный	actif	ADJ;NOM;MASC;SG	ADJ;FEM;PL
активный	actifs	активный	actif	ADJ;NOM;MASC;SG	ADJ;MASC;PL
охватывает	couvert	охватывать	couvert	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;MASC;SG;PST;V.PTCP
охватывает	couvertes	охватывать	couvert	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;FEM;PL;PST;V.PTCP
охватывает	couverte	охватывать	couvrir	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;FEM;SG;PST;V.PTCP
охватывает	recouvert	охватывать	recouvrir	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;MASC;SG;PST;V.PTCP
охватывает	couverts	охватывать	couvrir	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;MASC;PL;PST;V.PTCP
охватывает	couvertures	охватывать	couverture	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
охватывает	couvercles	охватывать	couvercle	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
охватывает	housses	охватывать	housse	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
значимые	significative	значимый	significatif	ADJ;NOM;PL	ADJ;FEM;SG
значимые	significatif	значимый	significatif	ADJ;NOM;PL	ADJ;MASC;SG
общественности	publics	общественность	public	N;INAN;NOM;FEM;SG	ADJ;MASC;PL
общественности	publiques	общественность	public	N;INAN;NOM;FEM;SG	ADJ;FEM;PL
общественности	public	общественность	public	N;INAN;NOM;FEM;SG	ADJ;MASC;SG
общественности	publique	общественность	public	N;INAN;NOM;FEM;SG	ADJ;FEM;SG
ног	nog	нога	nog	N;INAN;GEN;FEM;PL	
последовательность	séquences	последовательность	séquence	N;INAN;NOM;FEM;SG	N;FEM;PL
кндр	rpdc	кндр	rpdc	N;INAN;NOM;MASC;SG	PROPN
постоянное	permanentes	постоянный	permanent	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
постоянное	permanents	постоянный	permanent	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
постоянное	constantes	постоянный	constante	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
постоянное	constants	постоянный	constant	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
ячейки	cell	ячейка	cell	N;INAN;NOM;FEM;PL	PROPN
ячейки	cellule	ячейка	cellule	N;INAN;NOM;FEM;PL	N;FEM;SG
отлично	grande	отлично	grand	ADV	ADJ;FEM;SG
отлично	génial	отлично	génial	ADV	ADJ;MASC;SG
отлично	grand	отлично	grand	ADV	ADJ;MASC;SG
терапии	thérapie	терапия	thérapie	N;INAN;NOM;FEM;PL	N;FEM;SG
терапии	thérapeutiques	терапия	thérapeutique	N;INAN;NOM;FEM;PL	ADJ;MASC;PL
блокировать	block	блокировать	block	V;IPFV;NFIN;ACT	PROPN
блокировать	bloc	блокировать	bloc	V;IPFV;NFIN;ACT	N;MASC;SG
блокировать	blocage	блокировать	blocage	V;IPFV;NFIN;ACT	N;MASC;SG
аспекты	dimension	аспект	dimension	N;INAN;NOM;MASC;PL	N;FEM;SG
понимания	compréhensif	понимание	compréhensif	N;INAN;GEN;NEUT;SG	ADJ;MASC;SG
понимания	comprendre	понимание	comprendre	N;INAN;GEN;NEUT;SG	V;NFIN
понимания	compréhensive	понимание	compréhensif	N;INAN;GEN;NEUT;SG	ADJ;FEM;SG
доступен	dispo	доступный	dispo	V;PFV;MASC;SG;PST;V.PTCP;PASS	INTJ
доступен	disponible	доступный	disponible	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;MASC;SG
доступен	disponibles	доступный	disponible	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ;MASC;PL
пуэрто	puerto	пуэрто	puerto	N;INAN;NOM;MASC;SG	PROPN
упоминает	mentions	упоминать	mention	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
процедуры	procédure	процедура	procédure	N;INAN;NOM;FEM;PL	N;FEM;SG
адреса	allocution	адрес	allocution	N;INAN;NOM;MASC;PL	N;FEM;SG
адреса	adresse	адрес	adresse	N;INAN;NOM;MASC;PL	N;FEM;SG
обнаружен	découverts	обнаружить	découvrir	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
обнаружен	découvertes	обнаружить	découvrir	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
обнаружен	détectées	обнаружить	détecter	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
обнаружен	détectés	обнаружить	détecter	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
вращения	rotation	вращение	rotation	N;INAN;NOM;NEUT;PL	N;FEM;SG
производит	fabrique	производить	fabrique	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;FEM;SG
поздно	tardive	поздно	tardif	ADV	ADJ;FEM;SG
поздно	tardif	поздно	tardif	ADV	ADJ;MASC;SG
поздно	retard	поздно	retard	ADV	N;MASC;SG
льюис	lewis	льюис	lewi	N;ANIM;NOM;MASC;SG	PROPN
добыча	mines	добыча	mine	N;INAN;NOM;FEM;SG	N;FEM;PL
добыча	minière	добыча	minier	N;INAN;NOM;FEM;SG	ADJ;FEM;SG
добыча	fesses	добыча	fesse	N;INAN;NOM;FEM;SG	N;FEM;PL
добыча	proies	добыча	proie	N;INAN;NOM;FEM;SG	N;FEM;PL
желания	désir	желание	désir	N;INAN;NOM;NEUT;PL	N;MASC;SG
желания	désirer	желание	désirer	N;INAN;NOM;NEUT;PL	V;NFIN
желания	souhaite	желание	souhaiter	N;INAN;NOM;NEUT;PL	V;IND;SG;3;PRS;FIN
ветра	vents	ветер	vent	N;INAN;GEN;MASC;SG	N;MASC;PL
ветра	éolienne	ветер	éolien	N;INAN;GEN;MASC;SG	ADJ;FEM;SG
ветра	vents	ветер	vent	N;INAN;GEN;MASC;SG	N;MASC;PL
училась	étudiées	учиться	étudier	V;IPFV;FEM;IND;SG;PST;FIN;MID	V;FEM;PL;PST;V.PTCP
училась	étudiés	учиться	étudier	V;IPFV;FEM;IND;SG;PST;FIN;MID	V;MASC;PL;PST;V.PTCP
ревизии	audit	ревизия	audit	N;INAN;NOM;FEM;PL	N;MASC;SG
ревизии	vérification	ревизия	vérification	N;INAN;NOM;FEM;PL	N;FEM;SG
стремление	aspirations	стремление	aspiration	N;INAN;NOM;NEUT;SG	N;FEM;PL
роджер	reçu	роджер	recevoir	N;ANIM;NOM;MASC;SG	V;MASC;SG;PST;V.PTCP
пропаганды	propagande	пропаганда	propagande	N;INAN;NOM;FEM;PL	N;FEM;SG
желая	désireux	желать	désireux	V;IPFV;PRS;V.CVB;ACT	ADJ;MASC;SG
желая	désireuse	желать	désireux	V;IPFV;PRS;V.CVB;ACT	ADJ;FEM;SG
желая	désireuses	желать	désireux	V;IPFV;PRS;V.CVB;ACT	ADJ;FEM;PL
желая	désireux	желать	désireux	V;IPFV;PRS;V.CVB;ACT	ADJ;MASC;SG
сравнения	comparaisons	сравнение	comparaison	N;INAN;NOM;NEUT;SG	N;FEM;PL
сравнения	comparaisons	сравнение	comparaison	N;INAN;NOM;NEUT;SG	N;FEM;PL
сравнения	comparatifs	сравнение	comparatif	N;INAN;NOM;NEUT;SG	ADJ;MASC;PL
зачёте	classements	зачет	classement	N;INAN;ESS;MASC;SG	N;MASC;PL
сделала	did	делать	did	V;PFV;FEM;IND;SG;PST;FIN;ACT	
роза	rose	роза	rose	N;INAN;NOM;FEM;SG	ADJ;FEM;SG
роза	rosé	роза	rosé	N;INAN;NOM;FEM;SG	V;MASC;SG;PST;V.PTCP
роза	rosa	роза	rosa	N;INAN;NOM;FEM;SG	PROPN
потока	flow	поток	flow	N;INAN;GEN;MASC;SG	PROPN
обычный	normaux	обычный	normal	ADJ;NOM;MASC;SG	ADJ;MASC;PL
обычный	normales	обычный	normal	ADJ;NOM;MASC;SG	ADJ;FEM;PL
обычный	ordinaires	обычный	ordinaire	ADJ;NOM;MASC;SG	ADJ;MASC;PL
корее	corée	корея	corée	N;INAN;NOM;FEM;SG	PROPN
корее	coréenne	корея	coréen	N;INAN;NOM;FEM;SG	ADJ;FEM;SG
признана	reconnus	признать	reconnaître	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
признана	reconnues	признать	reconnaître	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
признана	reconnus	признать	reconnaître	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
частный	privée	частный	priver	ADJ;NOM;MASC;SG	V;FEM;SG;PST;V.PTCP
частный	privés	частный	priver	ADJ;NOM;MASC;SG	V;MASC;PL;PST;V.PTCP
уравнения	équation	уравнение	équation	N;INAN;NOM;NEUT;PL	N;FEM;SG
духовного	spirituelles	духовный	spirituel	ADJ;GEN;MASC;SG	ADJ;FEM;PL
готовы	prête	готовый	prêt	ADJ;PL	ADJ;FEM;SG
готовы	pret	готовый	pret	ADJ;PL	ADJ;MASC;SG
готовы	prêt	готовый	prêt	ADJ;PL	ADJ;MASC;SG
мирный	pacifiques	мирный	pacifique	ADJ;NOM;MASC;SG	ADJ;MASC;PL
мирный	paisibles	мирный	paisible	ADJ;NOM;MASC;SG	ADJ;MASC;PL
разрушен	détruits	разрушить	détruire	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
разрушен	détruites	разрушить	détruire	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
аналог	analogue	аналог	analogue	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
аналог	analogiques	аналог	analogique	N;INAN;NOM;MASC;SG	ADJ;MASC;PL
аналог	analogique	аналог	analogique	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
аналог	analogue	аналог	analogue	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
аналог	analogiques	аналог	analogique	N;INAN;NOM;MASC;SG	ADJ;MASC;PL
аналог	analogique	аналог	analogique	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
