organe	elin	organ	elin	N;INDF;FEM;PL	N;NOM;SG
calda	lämmintä	calda	lämmin	ADJ;DEF;FEM;SG	ADJ;PRT;SG
calda	lämmin	calda	lämmin	ADJ;DEF;FEM;SG	ADJ;NOM;SG
yves	yves	yves	yves	PROPN	
exilat	karkotettu	exila	karkottaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
exilat	maanpaossa	exila	maan#pako	ADJ;INDF;MASC;SG	N;IN+ESS;SG
exilat	karkotettu	exila	karkottaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
seminte	siemeniä	semânt	siemen		N;PRT;PL
seminte	siemenet	semânt	siemen		N;NOM;PL
seminte	siemeniä	semânt	siemen		N;PRT;PL
seminte	siemen	semânt	siemi		N;NOM;SG
seminte	siemenet	semânt	siemen		N;NOM;PL
seminte	siementen	semânt	siemen		N;GEN;PL
seminte	siemeniä	semânt	siemen		N;PRT;PL
seminte	siemenet	semânt	siemen		N;NOM;PL
stanford	stanford	stanford	stanford	PROPN	
constitutionale	perustuslaillinen	constitutional	perustuslaillinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
grecilor	kreikkalaisia	grec	kreikkalainen	N;DEF;MASC;PL	N;PRT;PL
grecilor	kreikkalaiset	grec	kreikka#lainen	N;DEF;MASC;PL	N;NOM;PL
profunda	syvällistä	profunda	syvällinen	ADJ;DEF;FEM;SG	ADJ;PRT;SG
intelectuala	henkisen	intelectual	henkinen	ADJ;DEF;FEM;SG	ADJ;GEN;SG
adiacente	vieressä	adiacent	vieressä	ADJ;INDF;FEM;PL	ADV
apucat	tarttui	apuca	tarttua	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
genereaza	tuottaa	genereaz	tuottaa	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN;ACT
knight	ratsu	knight	ratsu	PROPN	N;NOM;SG
knight	knight	knight	knight	PROPN	
knight	ritari	knight	ritari	PROPN	N;NOM;SG
paine	leipää	pain	leipä		N;PRT;SG
paine	leipä	pain	leipä		N;NOM;SG
paine	leipää	pain	leipä		N;PRT;SG
paine	leipä	pain	leipä		N;NOM;SG
radacinile	juuria	radacine	juuri	N;DEF;FEM;PL	N;PRT;PL
radacinile	juuret	radacine	juuri	N;DEF;FEM;PL	N;NOM;PL
editorul	toimittaja	editor	toimittaja	N;DEF;MASC;SG	N;NOM;SG
editorul	päätoimittaja	editor	pää#toimittaja	N;DEF;MASC;SG	N;NOM;SG
editorul	editorin	editor	editori	N;DEF;MASC;SG	N;GEN;SG
nikita	nikita	nikita	nikita	N;DEF;FEM;SG	N;NOM;SG
aquila	aquila	aquila	aquila	N;DEF;FEM;SG	N;NOM;SG
malcolm	malcolm	malcolm	malcolm	PROPN	PROPN;NOM;SG
trento	trenton	trento	trento	PROPN	N;NOM;SG
apreciata	arvostettu	apreciat	arvostaa	ADJ;DEF;FEM;SG	V;NOM;SG;V.PTCP;PASS
apreciata	arvostaa	apreciat	arvostaa	ADJ;DEF;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
apreciata	arvostetaan	apreciat	arvostaa	ADJ;DEF;FEM;SG	V;IND;PRS;FIN;PASS
instanta	oikeus	instant	oikeus	N;DEF;FEM;SG	N;NOM;SG
instanta	tuomioistuin	instant	tuomio#istuin	N;DEF;FEM;SG	N;NOM;SG
ghidul	opas	ghid	opas	N;DEF;MASC;SG	N;NOM;SG
ghidul	ohje	ghid	ohje	N;DEF;MASC;SG	N;NOM;SG
ghidul	oppaan	ghid	opas	N;DEF;MASC;SG	N;GEN;SG
transportat	kuljetettu	transportat	kuljettaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
transportat	kuljetetaan	transportat	kuljettaa	ADJ;INDF;MASC;SG	V;IND;PRS;FIN;PASS
salvarea	pelastusta	salvare	pelastus	N;DEF;FEM;SG	N;PRT;SG
salvarea	pelastus	salvare	pelastus	N;DEF;FEM;SG	N;NOM;SG
salvarea	pelastuksen	salvare	pelastus	N;DEF;FEM;SG	N;GEN;SG
salvarea	pelastaminen	salvare	pelastaminen	N;DEF;FEM;SG	N;NOM;SG
salvarea	säästöt	salvare	säästö	N;DEF;FEM;SG	N;NOM;PL
salvarea	pelastaa	salvare	pelastaa	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
salvarea	säästää	salvare	säästää	N;DEF;FEM;SG	V;SG;FIN;ACT
salvarea	tallennetaan	salvare	tallentaa	N;DEF;FEM;SG	V;IND;PRS;FIN;PASS
exteriorul	ulkoinen	exterior	ulkoinen	N;DEF;MASC;SG	ADJ;NOM;SG
orleans	orleansin	orleans	orleansi	PROPN	ADJ;GEN;SG
duncan	duncanin	duncan	duncan	PROPN	PROPN;GEN;SG
duncan	duncan	duncan	duncan	PROPN	PROPN;NOM;SG
legume	vihannes	legumă	vihannes	N;INDF;FEM;PL	N;NOM;SG
conflictele	ristiriitoja	conflict	risti#riita	N;DEF;FEM;PL	N;PRT;PL
conflictele	konfliktien	conflict	konflikti	N;DEF;FEM;PL	N;GEN;PL
conflictele	ristiriidat	conflict	risti#riita	N;DEF;FEM;PL	N;NOM;PL
conflictele	konflikteja	conflict	konflikti	N;DEF;FEM;PL	N;PRT;PL
conflictele	konfliktit	conflict	konflikti	N;DEF;FEM;PL	N;NOM;PL
etiopia	etiopian	etiopia	eti#opia	N;DEF;FEM;SG	N;GEN;SG
rex	rex	rex	rex		N;NOM;SG
polul	tanko	pol	tanko	N;DEF;MASC;SG	N;NOM;SG
polul	pole	pol	pole	N;DEF;MASC;SG	N;NOM;SG
delhi	delhin	delhi	delh	N;INDF;MASC;SG	PROPN;GEN;SG
destinul	kohtalon	destin	kohtalo	N;DEF;MASC;SG	N;GEN;SG
destinul	kohtalo	destin	kohtalo	N;DEF;MASC;SG	N;NOM;SG
destinul	destiny	destin	destiny	N;DEF;MASC;SG	N;NOM;SG
helen	helena	helen	helena	PROPN	N;NOM;SG
helen	elli	helen	elli	PROPN	N;NOM;SG
helen	helen	helen	heli	PROPN	PROPN;NOM;SG
lille	lille	lille	lille	PROPN	
baku	baku	baku	baku	PROPN	PROPN;NOM;SG
teoretica	teoreettinen	teoretică	teoreettinen	N;DEF;FEM;SG	ADJ;NOM;SG
clasificat	luokiteltu	clasifica	luokitella	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
clasificat	luokitellut	clasifica	luokitella	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
avantajul	etuna	avantaj	etu	N;DEF;MASC;SG	N;FRML;SG
avantajul	etu	avantaj	etu	N;DEF;MASC;SG	N;NOM;SG
periodice	määräajoin	periodic	määrä#aja	ADJ;INDF;FEM;PL	N;INS;PL
periodice	aikakauslehtien	periodic	aika#kaus#lehti	ADJ;INDF;FEM;PL	N;GEN;PL
periodice	määräajoin	periodic	määrä#aja	ADJ;INDF;FEM;PL	N;INS;PL
armstrong	armstrong	armstrong	armstrong	PROPN	N;NOM;SG
telecomunicatii	tietoliikenne	telecomunicat	tieto#liikenne	N;INDF;FEM;PL	N;NOM;SG
telecomunicatii	tietoliikenne	telecomunicat	tieto#liikenne	N;INDF;FEM;PL	N;NOM;SG
caucaz	kaukasian	caucaz	kaukas		N;GEN;SG
wessex	wessex	wessex	wessex	PROPN	PROPN;NOM;SG
marseille	marseille	marseillă	marsi	N;DEF;FEM;SG	N;AT+ALL;SG
aburi	höyryä	abur	höyry	N;INDF;MASC;PL	N;PRT;SG
hussein	hussein	hussein	hussea	PROPN	N;NOM;SG
hussein	husseinin	hussein	hussein	PROPN	N;GEN;SG
giulia	giulia	giulie	giulia	N;DEF;FEM;SG	N;NOM;SG
creand	luominen	creand	luominen		N;NOM;SG
creand	luoda	creand	luoda		V;SG;NFIN;ACT
creand	luodaan	creand	luoda		V;IND;PRS;FIN;PASS
olimpiada	olympialaiset	olimpiada	olympialainen	N;DEF;FEM;SG	N;NOM;PL
olimpiada	olympialaiset	olimpiada	olympialainen	N;DEF;FEM;SG	N;NOM;PL
gregory	gregory	gregory	gregory	PROPN	PROPN;NOM;SG
omega	omega	omega	omega	N;DEF;FEM;SG	N;NOM;SG
inchiderea	sulkemisen	inchidere	sulkeminen	N;DEF;FEM;SG	N;GEN;SG
inchiderea	sulkeminen	inchidere	sulkeminen	N;DEF;FEM;SG	N;NOM;SG
inchiderea	päättäminen	inchidere	päättäminen	N;DEF;FEM;SG	N;NOM;SG
fibre	kuitu	fibră	kuittua	N;INDF;FEM;PL	N;NOM;SG
fibre	kuitua	fibră	kuitua	N;INDF;FEM;PL	N;PRT;SG
fibre	kuitu	fibră	kuittua	N;INDF;FEM;PL	N;NOM;SG
prescott	prescott	prescott	prescott	PROPN	PROPN;NOM;SG
reia	jatka	relua	jatka	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
ritmul	rytmiä	ritm	rytmi	N;DEF;MASC;SG	N;PRT;SG
ritmul	rytmi	ritm	rytmi	N;DEF;MASC;SG	N;NOM;SG
relevante	merkityksellinen	relevant	merkityksellinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
virus	virukset	virus	virus	N;INDF;MASC;SG	N;NOM;PL
descriu	kuvailla	descrie	kuvailla	V;IND;PL;3;PRS;FIN	V;SG;NFIN;ACT
croata	kroatia	croată	kroati	N;DEF;FEM;SG	N;NOM;SG
croata	kroatian	croată	kroatia	N;DEF;FEM;SG	N;GEN;SG
aripile	siivet	aripile	siivi	N;DEF;FEM;PL	N;NOM;PL
aripile	siipien	aripile	siipi	N;DEF;FEM;PL	N;GEN;PL
dor	dor	dor	dor	N;INDF;MASC;SG	INTJ
dor	mis	dor	mis	N;INDF;MASC;SG	ADV
dor	ikävä	dor	ikävä	N;INDF;MASC;SG	ADJ;NOM;SG
devil	piru	devil	piru	N;INDF;MASC;SG	INTJ
devil	devil	devil	devil	N;INDF;MASC;SG	
savant	oppinut	savant	oppia	N;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
unsprezece	eleven	unsprezece	elevä	NUM;PL	
unsprezece	yksitoista	unsprezece	yksi#toista	NUM;PL	NUM;NOM;SG
sep	sep	sep	sep		N;NOM;SG
martor	todistajat	martor	todistaja	N;INDF;MASC;SG	N;NOM;PL
individuala	yksittäiset	individual	yksittäinen	N;DEF;FEM;SG	ADJ;NOM;PL
individuala	yksilö	individual	yksilö	N;DEF;FEM;SG	N;NOM;SG
individuala	yksittäisten	individual	yksittäinen	N;DEF;FEM;SG	ADJ;GEN;PL
individuala	yksilöllinen	individual	yksilöllinen	N;DEF;FEM;SG	ADJ;NOM;SG
individuala	yksittäinen	individual	yksittäinen	N;DEF;FEM;SG	ADJ;NOM;SG
cutremurul	maanjäristys	cutremur	maan#järistys	N;DEF;MASC;SG	N;NOM;SG
angkor	angkor	angkor	angkor	PROPN	N;NOM;SG
impresionat	vaikuttunut	impresiona	vaikuttua	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
lothar	lothar	lothar	lothar	PROPN	N;NOM;SG
locatia	sijainti	locatie	sijainti	N;DEF;FEM;SG	N;NOM;SG
locatia	sijainti	locatie	sijainti	N;DEF;FEM;SG	N;NOM;SG
celula	selli	celulă	selli	N;DEF;FEM;SG	N;NOM;SG
celula	solu	celulă	solu	N;DEF;FEM;SG	N;NOM;SG
celula	solun	celulă	solu	N;DEF;FEM;SG	N;GEN;SG
celula	selli	celulă	selli	N;DEF;FEM;SG	N;NOM;SG
celula	solu	celulă	solu	N;DEF;FEM;SG	N;NOM;SG
celula	solun	celulă	solu	N;DEF;FEM;SG	N;GEN;SG
decisiva	ratkaisevaa	decisiva	ratkaiseva	ADJ;DEF;FEM;SG	ADJ;PRT;SG
decisiva	ratkaiseva	decisiva	ratkaiseva	ADJ;DEF;FEM;SG	ADJ;NOM;SG
decisiva	ratkaisevat	decisiva	ratkaista	ADJ;DEF;FEM;SG	V;IND;PL;3;PRS;FIN;ACT
decisiva	päättäväinen	decisiva	päättäväinen	ADJ;DEF;FEM;SG	ADJ;NOM;SG
decisiva	määräävä	decisiva	määräävä	ADJ;DEF;FEM;SG	ADJ;NOM;SG
vegetale	vihannes	vegetal	vihannes	N;INDF;FEM;PL	N;NOM;SG
imbracaminte	vaatteet	imbracamint	vaate	N;INDF;FEM;SG	N;NOM;PL
imbracaminte	vaatteet	imbracamint	vaate	N;INDF;FEM;SG	N;NOM;PL
imbracaminte	vaatetus	imbracamint	vaatetus	N;INDF;FEM;SG	N;NOM;SG
imbracaminte	vaate	imbracamint	vaate	N;INDF;FEM;SG	N;NOM;SG
imbracaminte	vaatteita	imbracamint	vaate	N;INDF;FEM;SG	N;PRT;PL
qui	qui	qui	qui		
explozie	räjähdys	explozie	räjähdys	N;INDF;FEM;SG	N;NOM;SG
explozie	räjähdys	explozie	räjähdys	N;INDF;FEM;SG	N;NOM;SG
explozie	räjähdyksen	explozie	räjähdys	N;INDF;FEM;SG	N;GEN;SG
consuma	kuluttavat	consuma	kuluttaa	V;IND;SG;3;IPFV;FIN	V;IND;PL;3;PRS;FIN;ACT
consuma	kuluttaa	consuma	kuluttaa	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN;ACT
consuma	kuluttavat	consuma	kuluttaa	V;IND;SG;3;IPFV;FIN	V;IND;PL;3;PRS;FIN;ACT
consuma	kuluttaa	consuma	kuluttaa	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN;ACT
gala	gaala	gală	gaala	N;DEF;FEM;SG	N;NOM;SG
gala	gaala	gală	gaala	N;DEF;FEM;SG	N;NOM;SG
piotr	piotr	piotr	piotr	PROPN	N;NOM;SG
insarcinata	raskaana	insarcinat	raskas	N;DEF;FEM;SG	ADJ;FRML;SG
insarcinata	raskaana	insarcinat	raskas	N;DEF;FEM;SG	ADJ;FRML;SG
concurat	kilpailivat	concura	kilpailla	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN;ACT
pretioase	aarre	pretios	aarre	ADJ;INDF;FEM;PL	N;NOM;SG
pretioase	arvokas	pretios	arvokas	ADJ;INDF;FEM;PL	ADJ;NOM;SG
pretioase	arvokasta	pretios	arvokas	ADJ;INDF;FEM;PL	ADJ;PRT;SG
jung	jung	jung	jung	PROPN	N;NOM;SG
greg	greg	greg	greg	PROPN	PROPN;NOM;SG
quebec	quebec	quebec	quebec	N;INDF;MASC;SG	
ravenna	ravenna	ravenna	raventaa	PROPN	N;NOM;SG
argumentul	argumentti	argument	argumentti	N;DEF;MASC;SG	N;NOM;SG
argumentul	perustelu	argument	perustelu	N;DEF;MASC;SG	N;NOM;SG
interesati	kiinnostunut	interesat	kiinnostua	V;IND;PL;2;PRS;FIN	V;NOM;SG;V.PTCP;ACT
interesati	kiinnostaa	interesat	kiinnostaa	V;IND;PL;2;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
criminal	rikolliset	criminal	rikollinen	N;INDF;MASC;SG	ADJ;NOM;PL
criminal	rikollista	criminal	rikollinen	N;INDF;MASC;SG	ADJ;PRT;SG
criminal	rikollinen	criminal	rikollinen	N;INDF;MASC;SG	ADJ;NOM;SG
restaurata	palautettiin	restaurata	palauttaa	ADJ;DEF;FEM;SG	V;IND;PST;FIN;PASS
restaurata	palautettua	restaurata	palauttaa	ADJ;DEF;FEM;SG	V;PRT;SG;V.PTCP;PASS
restaurata	palautettu	restaurata	palauttaa	ADJ;DEF;FEM;SG	V;NOM;SG;V.PTCP;PASS
pesta	pestin	pestă	pestä	N;DEF;FEM;SG	N;GEN;SG
controlate	ohjattu	controlat	ohjata	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
controlate	valvottu	controlat	valvoa	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
controlate	hallittu	controlat	hallita	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
controlate	hallinnassa	controlat	hallinta	ADJ;INDF;FEM;PL	N;IN+ESS;SG
uite	katso	uita	katsoa		V;IMP;SG;2;FIN;ACT
compact	compact	compact	compact	ADV	
compact	tiivis	compact	tiivis	ADV	ADJ;NOM;SG
nicola	nicola	nicola	nicola	N;DEF;FEM;SG	PROPN;NOM;SG
pink	pink	pink	pinkki	N;INDF;MASC;SG	
pink	vaaleanpunainen	pink	vaalea#punainen	N;INDF;MASC;SG	ADJ;NOM;SG
progresiv	asteittainen	progresiv	asteittainen	ADV	ADJ;NOM;SG
baltica	itämeri	baltic	itämeri	N;DEF;FEM;SG	N;NOM;SG
baltica	baltian	baltic	baltia	N;DEF;FEM;SG	N;GEN;SG
baltica	itämeren	baltic	itä#meri	N;DEF;FEM;SG	N;GEN;SG
popoarele	kansoja	popor	kansa	N;DEF;FEM;PL	N;PRT;PL
popoarele	kansojen	popor	kansa	N;DEF;FEM;PL	N;GEN;PL
popoarele	kansat	popor	kansa	N;DEF;FEM;PL	N;NOM;PL
bai	bai	bai	bai		PROPN;NOM;SG
finalizarea	päätökseen	finalizare	päätös	N;DEF;FEM;SG	N;IN+ALL;SG
carbune	hiilen	carbune	hiili		N;GEN;SG
carbune	hiili	carbune	hiili		N;NOM;SG
carbune	kivihiili	carbune	kivi#hiili		N;NOM;SG
carbune	hiili	carbune	hiili		N;NOM;SG
carbune	hiiltä	carbune	hiiltää		N;PRT;SG
carbune	hiilen	carbune	hiili		N;GEN;SG
carbune	hiili	carbune	hiili		N;NOM;SG
carbune	kivihiili	carbune	kivi#hiili		N;NOM;SG
carbune	hiili	carbune	hiili		N;NOM;SG
carbune	hiiltä	carbune	hiiltää		N;PRT;SG
retinut	säilyttänyt	retine	säilyttää	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
retinut	säilytetty	retine	säilyttää	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
retinut	säilyi	retine	säilyä	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
retinut	hillitty	retine	hillitä	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
retinut	pidätetty	retine	pidättää	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
retinut	vangittuna	retine	vangita	ADJ;INDF;MASC;SG	V;FRML;SG;V.PTCP;PASS
retinut	vangittu	retine	vangita	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
retinut	pidätetty	retine	pidättää	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
retinut	vangittuna	retine	vangita	ADJ;INDF;MASC;SG	V;FRML;SG;V.PTCP;PASS
retinut	vangittu	retine	vangita	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
andrews	andrews	andrews	andrews	PROPN	PROPN;NOM;SG
legislativa	lainsäädäntö	legislativă	lain#säädäntö	N;DEF;FEM;SG	N;NOM;SG
happy	hyvää	happy	hyvä		ADJ;PRT;SG
happy	onnellinen	happy	onnellinen		ADJ;NOM;SG
happy	tyytyväinen	happy	tyytyväinen		ADJ;NOM;SG
happy	iloinen	happy	iloinen		ADJ;NOM;SG
amenintat	uhkasi	ameninta	uhata	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
amenintat	uhkaili	ameninta	uhkailla	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
amenintat	uhattuna	ameninta	uhata	ADJ;INDF;MASC;SG	V;FRML;SG;V.PTCP;PASS
amenintat	uhkasi	ameninta	uhata	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
amenintat	uhkaili	ameninta	uhkailla	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
amenintat	uhattuna	ameninta	uhata	ADJ;INDF;MASC;SG	V;FRML;SG;V.PTCP;PASS
glob	globe	glob	globe	N;INDF;MASC;SG	
bari	bari	bar	bari	N;INDF;MASC;SG	PROPN;NOM;SG
separa	erottaa	separa	erottaa	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN;ACT
separa	erikseen	separa	erikseen	V;IND;SG;3;IPFV;FIN	ADV
separa	erilliset	separa	erillinen	V;IND;SG;3;IPFV;FIN	ADJ;NOM;PL
separa	erillinen	separa	erillinen	V;IND;SG;3;IPFV;FIN	ADJ;NOM;SG
clermont	clermont	clermont	clermont	N;INDF;MASC;SG	
descoperire	läpimurto	descoperire	läpi#murto	N;INDF;FEM;SG	N;NOM;SG
descoperire	löytö	descoperire	löytö	N;INDF;FEM;SG	N;NOM;SG
descoperire	löytöjä	descoperire	löytö	N;INDF;FEM;SG	N;PRT;PL
emily	emilyn	emily	emily	PROPN	N;GEN;SG
emily	emily	emily	emily	PROPN	N;NOM;SG
esentiala	välttämätöntä	esentială	välttämätön	ADJ;DEF;FEM;SG	ADJ;PRT;SG
esentiala	oleellinen	esentială	oleellinen	ADJ;DEF;FEM;SG	ADJ;NOM;SG
esentiala	olennainen	esentială	olennainen	ADJ;DEF;FEM;SG	ADJ;NOM;SG
gat	kurkun	gat	kurkku		N;GEN;SG
gat	kurkku	gat	kurkku		N;NOM;SG
gat	kaulan	gat	kaula		N;GEN;SG
gat	niskan	gat	niska		N;GEN;SG
gat	niska	gat	niska		N;NOM;SG
gat	kaula	gat	kaula		N;NOM;SG
gat	kurkun	gat	kurkku		N;GEN;SG
gat	kurkku	gat	kurkku		N;NOM;SG
gat	gat	gat	gat		INTJ
gat	kaulan	gat	kaula		N;GEN;SG
gat	niskan	gat	niska		N;GEN;SG
gat	niska	gat	niska		N;NOM;SG
gat	kaula	gat	kaula		N;NOM;SG
foster	foster	fost	foster	PROPN	PROPN;NOM;SG
foster	kasvatus	fost	kasvatus	PROPN	N;NOM;SG
foster	kasvatti	fost	kasvattaa	PROPN	V;IND;SG;3;PST;FIN;ACT
amatori	amatööri	amator	amatööri	N;INDF;MASC;PL	N;NOM;SG
dura	dura	dura	dura	V;IND;SG;3;IPFV;FIN	N;NOM;SG
dura	kova	dura	kova	V;IND;SG;3;IPFV;FIN	ADJ;NOM;SG
dura	kovaa	dura	kova	V;IND;SG;3;IPFV;FIN	ADJ;PRT;SG
dura	rankkaa	dura	rankka	V;IND;SG;3;IPFV;FIN	ADJ;PRT;SG
neoficial	epävirallisia	neoficial	epä#virallinen	ADJ;INDF;MASC;SG	ADJ;PRT;PL
neoficial	epävirallisesti	neoficial	epä#virallisesti	ADJ;INDF;MASC;SG	ADV
acelea	nuo	acela	tuo	PRO;FEM;PL;3	PRO;NOM;PL
acelea	noi	acela	tuo	PRO;FEM;PL;3	PRO;NOM;PL
controleaza	ohjaus	controlează	ohjaus	V;IND;SG;3;IPFV;FIN	N;NOM;SG
controleaza	määräysvalta	controlează	määräys#valta	V;IND;SG;3;IPFV;FIN	N;NOM;SG
controleaza	hallitse	controlează	hallita	V;IND;SG;3;IPFV;FIN	V;IMP;SG;2;FIN;ACT
controleaza	hallinta	controlează	hallinta	V;IND;SG;3;IPFV;FIN	N;NOM;SG
controleaza	valvonta	controlează	valvonta	V;IND;SG;3;IPFV;FIN	N;NOM;SG
purtate	kulunut	purta	kulua	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;ACT
purtate	kuluneet	purta	kulua	ADJ;INDF;FEM;PL	V;NOM;PL;V.PTCP;ACT
intelectuale	henkisen	intelectual	henkinen	ADJ;INDF;FEM;PL	ADJ;GEN;SG
ulrich	ulrich	ulrich	ulrich	PROPN	PROPN;NOM;SG
incalzire	lämmitys	incalzire	lämmitys	N;INDF;FEM;SG	N;NOM;SG
incalzire	lämmitys	incalzire	lämmitys	N;INDF;FEM;SG	N;NOM;SG
diplomatic	diplomaattiset	diplomatic	diplomaattinen	ADJ;INDF;MASC;SG	ADJ;NOM;PL
diplomatic	diplomaatti	diplomatic	diplomaatti	ADJ;INDF;MASC;SG	N;NOM;SG
afacerea	yritys	afacere	yritys	N;DEF;FEM;SG	N;NOM;SG
afacerea	liiketoiminta	afacere	liike#toimi	N;DEF;FEM;SG	N;NOM;SG
afacerea	liike	afacere	liike	N;DEF;FEM;SG	N;NOM;SG
afacerea	liiketoiminnan	afacere	liike#toiminta	N;DEF;FEM;SG	N;GEN;SG
afacerea	business	afacere	business	N;DEF;FEM;SG	N;NOM;SG
utah	utah	utah	utah	PROPN	PROPN;NOM;SG
maximum	enintään	maximum	enintään	N;INDF;MASC;SG	ADV
maximum	suurin	maximum	suuri	N;INDF;MASC;SG	ADJ;NOM;RL;SG
cad	cad	cădea	cad	V;IND;PL;3;PRS;FIN	N;NOM;SG
canto	laulaa	canto	laulaa	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
canto	laulavat	canto	laulaa	N;INDF;MASC;SG	V;IND;PL;3;PRS;FIN;ACT
bunicii	isovanhemmat	bunică	isovashi	N;DEF;MASC;PL	N;NOM;PL
ceremonie	seremonia	ceremonie	seremonia	N;INDF;FEM;SG	N;NOM;SG
ceremonie	seremonian	ceremonie	seremonia	N;INDF;FEM;SG	N;GEN;SG
ascensiune	nousu	ascensiune	nousu	N;INDF;FEM;SG	N;NOM;SG
ascensiune	nousu	ascensiune	nousu	N;INDF;FEM;SG	N;NOM;SG
edwin	edwin	edwin	edwin	PROPN	N;NOM;SG
buddha	buddha	buddha	buddha	PROPN	N;NOM;SG
pasionat	intohimoisesti	pasiona	into#himoisesti	ADJ;INDF;MASC;SG	ADV
lituaniana	liettuan	lituaniană	liettu	N;DEF;FEM;SG	N;GEN;SG
lituaniana	liettua	lituaniană	liettua	N;DEF;FEM;SG	N;NOM;SG
omar	omar	omar	omar	PROPN	N;NOM;SG
omar	omarin	omar	omari	PROPN	ADJ;GEN;SG
standardul	standardin	standard	standardi	N;DEF;MASC;SG	N;GEN;SG
standardul	normi	standard	normi	N;DEF;MASC;SG	N;NOM;SG
standardul	standard	standard	standard	N;DEF;MASC;SG	N;NOM;SG
standardul	standardi	standard	standardi	N;DEF;MASC;SG	N;NOM;SG
standardul	vakio	standard	vakio	N;DEF;MASC;SG	N;NOM;SG
lambert	lambert	lambert	lambert	PROPN	N;NOM;SG
respinge	hylkää	respinge	hylätä	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
dansul	tanssin	dans	tanssi	N;DEF;MASC;SG	N;GEN;SG
dansul	tanssii	dans	tanssia	N;DEF;MASC;SG	V;IND;SG;2;PRS;FIN;ACT
dansul	tanssiminen	dans	tanssiminen	N;DEF;MASC;SG	N;NOM;SG
dansul	tanssia	dans	tanssia	N;DEF;MASC;SG	V;SG;NFIN;ACT
dansul	tanssi	dans	tanssi	N;DEF;MASC;SG	N;NOM;SG
agentul	agentti	agent	agentti	N;DEF;MASC;SG	N;NOM;SG
winston	winston	winston	winston	PROPN	N;NOM;SG
hughes	hughesin	hughes	hugheta	PROPN	N;GEN;SG
hughes	hughes	hughes	hughes	PROPN	PROPN;NOM;SG
descendent	laskeva	descendent	laskea	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
descendent	jälkeläinen	descendent	jälkeläinen	ADJ;INDF;MASC;SG	N;NOM;SG
scriind	kirjoittaminen	scrie	kirjoittaminen	V;V.MSDR	N;NOM;SG
scriind	kirjoitus	scrie	kirjoitus	V;V.MSDR	N;NOM;SG
scriind	kirjoitusta	scrie	kirjoitus	V;V.MSDR	N;PRT;SG
musulmanii	muslimien	musulman	muslimi	N;DEF;MASC;PL	N;GEN;PL
musulmanii	muslimeja	musulman	muslimi	N;DEF;MASC;PL	N;PRT;PL
musulmanii	muslimit	musulman	muslimi	N;DEF;MASC;PL	N;NOM;PL
leonid	leonid	leonid	leonid	PROPN	N;NOM;SG
vaile	laaksot	vall	laakso	N;DEF;FEM;PL	N;NOM;PL
