پِیاک	joodik	پِیاک	joodik	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِگڑم	proovitüki	تِگڑم	proovi_tükk	PROPN;NOM;MASC;SG;3	N;PRT;SG
تگڑی	stout	تگڑی	stout	V;PFV;FEM;SG;V.PTCP;ACT	N;NOM;SG
تگیڑنا	chase	تگیڑ	chase	V;MASC;SG;NFIN;ACT	N;NOM;SG
تگیڑنا	tagaajamine	تگیڑ	taga_ajamine	V;MASC;SG;NFIN;ACT	N;NOM;SG
تگیں	võimas	تگیں	võimas		ADJ;NOM;SG
تگیں	vapper	تگیں	vapper		N;NOM;SG
تگیں	vaprad	تگیں	vapper		ADJ;NOM;PL
تگیں	vapp	تگیں	vapp		N;NOM;SG
تل	hill	تل	hill		N;NOM;SG
تِل	mutt	تِل	mutt		N;NOM;SG
تِل	moment	تِل	moment		N;NOM;SG
تِل	hetk	تِل	hetk		N;NOM;SG
تَلا	praetud	تَلا	prae=tud		ADJ;PST;V.PTCP;PASS
تَلا	baasi	تَلا	baas		N;PRT;SG
تَلا	baas	تَلا	baas		N;NOM;SG
تَلا	alus	تَلا	alus		N;NOM;SG
تِلا	salv	تِلا	salv	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِلا	salve	تِلا	salv	PROPN;NOM;MASC;SG;3	N;PRT;PL
تلاحُق	segamine	تلاحُق	segamine	ADJ	N;NOM;SG
تلاحُق	segamist	تلاحُق	segamine	ADJ	N;PRT;SG
تلاحُق	segu	تلاحُق	segu	ADJ	N;NOM;SG
تلاش	sooviks	تلاش	soovima	N;NOM;FEM;SG;3	V;COND;PRS;FIN;ACT
تلاش	soovi	تلاش	soov	N;NOM;FEM;SG;3	N;PRT;SG
تلاش	otsi	تلاش	otsima	N;NOM;FEM;SG;3	V;IMP;SG;2;PRS;FIN;ACT
تلاش	otsingul	تلاش	otsing	N;NOM;FEM;SG;3	N;AT+ESS
;SG
تلاش	sooviks	تلاش	soovima	N;NOM;FEM;SG;3	V;COND;PRS;FIN;ACT
تلاش	soovi	تلاش	soov	N;NOM;FEM;SG;3	N;PRT;SG
تلاطُم	torm	تلاطُم	torm	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلاطُم	tormi	تلاطُم	torm	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلاطُم	storm	تلاطُم	storm	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلاطُم	muretse	تلاطُم	muretsema	PROPN;NOM;MASC;SG;3	V;IMP;SG;2;PRS;FIN;ACT
تلاطُم	entusiasmi	تلاطُم	entusiasm	PROPN;NOM;MASC;SG;3	N;PRT;SG
تلاطُم	erutus	تلاطُم	erutus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلاطُم	põnevust	تلاطُم	põnevus	PROPN;NOM;MASC;SG;3	N;PRT;SG
تلاقی	vastasseis	تلاقی	vastas_seis	ADJ	N;NOM;SG
تلاقی	kokkutulek	تلاقی	kokku_tulek	ADJ	N;NOM;SG
تلالا	kuulsus	تلالا	kuulsus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلالا	nutta	تلالا	nutma	PROPN;NOM;MASC;SG;3	V;NFIN
تلالا	nutma	تلالا	nutma	PROPN;NOM;MASC;SG;3	V;IN+ALL;V.CVB;ACT
تلالا	nuta	تلالا	nutma	PROPN;NOM;MASC;SG;3	V;IMP;SG;2;PRS;FIN;ACT
تلالا	hääl	تلالا	hääl	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلالا	hääle	تلالا	hääl	PROPN;NOM;MASC;SG;3	N;GEN;SG
تلالا	häält	تلالا	hääl	PROPN;NOM;MASC;SG;3	N;PRT;SG
تلالُو	heleduse	تلالُو	heledus	PROPN;NOM;MASC;SG;3	N;GEN;SG
تِلام	teenistujate	تِلام	teenistu=ja	PROPN;NOM;MASC;SG;3	N;GEN;PL
تِلام	teenijad	تِلام	teenija	PROPN;NOM;MASC;SG;3	N;NOM;PL
تِلام	teenistujad	تِلام	teenistuja	PROPN;NOM;MASC;SG;3	N;NOM;PL
تِلام	teenrid	تِلام	teener	PROPN;NOM;MASC;SG;3	N;NOM;PL
تِلام	orjad	تِلام	ori	PROPN;NOM;MASC;SG;3	N;NOM;PL
تلامِذہ	üliõpilased	تلامِذہ	üli_õpilane	PROPN;NOM;MASC;SG;3	N;NOM;PL
تلامِذہ	õpilased	تلامِذہ	õpilane	PROPN;NOM;MASC;SG;3	N;NOM;PL
تلامِذہ	tudengid	تلامِذہ	tudeng	PROPN;NOM;MASC;SG;3	N;NOM;PL
تلامِذہ	pupillid	تلامِذہ	pupill	PROPN;NOM;MASC;SG;3	N;NOM;PL
تلامِذہ	õpilased	تلامِذہ	õpilane	PROPN;NOM;MASC;SG;3	N;NOM;PL
تلامِذہ	õpetlased	تلامِذہ	õpetlane	PROPN;NOM;MASC;SG;3	N;NOM;PL
تلامِذہ	jüngrid	تلامِذہ	jünger	PROPN;NOM;MASC;SG;3	N;NOM;PL
تلاوا	patrulli	تلاوا	patrull	PROPN;NOM;MASC;SG;3	N;PRT;SG
تلاوا	patrull	تلاوا	patrull	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلائو	mahuti	تلائو	mahtuma	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلائو	paak	تلائو	paak	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلائو	tanki	تلائو	tank	PROPN;NOM;MASC;SG;3	N;PRT;SG
تلائو	tank	تلائو	tank	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلائو	järve	تلائو	järv	PROPN;NOM;MASC;SG;3	N;IN+ALL;LGSPEC1;SG
تلائو	järv	تلائو	järv	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلائو	lake	تلائو	lake	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلائو	tiigi	تلائو	tiik	PROPN;NOM;MASC;SG;3	N;PRT;SG
تلائو	tiik	تلائو	tiik	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلائو	tiiki	تلائو	tiik	PROPN;NOM;MASC;SG;3	N;PRT;SG
تلائی	praadimine	تلائی	praadimine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلبیس	pettused	تلبیس	pettus	PROPN;NOM;MASC;SG;3	N;NOM;PL
تلبیس	pettus	تلبیس	pettuma	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلبیس	pettuse	تلبیس	pettus	PROPN;NOM;MASC;SG;3	N;GEN;SG
تلبیس	petis	تلبیس	petma	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلبیس	võltsimine	تلبیس	võltsi=mine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلبیس	pettused	تلبیس	pettus	PROPN;NOM;MASC;SG;3	N;NOM;PL
تلبیس	pettus	تلبیس	pettuma	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلبیس	pettuse	تلبیس	pettus	PROPN;NOM;MASC;SG;3	N;GEN;SG
تلبیس	petis	تلبیس	petma	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلبیس	võltsimine	تلبیس	võltsi=mine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلپٹ	eksinud	تلپٹ	eksima	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP;ACT
تلپٹ	kaotas	تلپٹ	kaotama	PROPN;NOM;MASC;SG;3	V;IND;SG;3;PST;FIN;ACT
تلپٹ	kadunud	تلپٹ	kadunud	PROPN;NOM;MASC;SG;3	ADJ;PST;V.PTCP;ACT
تلپٹ	kaotatud	تلپٹ	kaotatud	PROPN;NOM;MASC;SG;3	ADJ;PST;V.PTCP;PASS
تلپٹ	hävinenud	تلپٹ	hävinema	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP;ACT
تلپٹ	hävitatud	تلپٹ	hävitama	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP;PASS
تلپٹ	hävinud	تلپٹ	hävima	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP;ACT
تلپٹ	rikutud	تلپٹ	rikkuma	PROPN;NOM;MASC;SG;3	ADJ;PST;V.PTCP;PASS
تلپٹ	rikkus	تلپٹ	rikkus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلپٹ	raisatud	تلپٹ	raiskama	PROPN;NOM;MASC;SG;3	ADJ;PST;V.PTCP;PASS
تلچھٹ	setted	تلچھٹ	sete	N;NOM;MASC;SG;3	N;NOM;PL
تلچھٹ	keeldu	تلچھٹ	keelduma	N;NOM;MASC;SG;3	N;PRT;SG
تلچھٹ	keelduda	تلچھٹ	keelduma	N;NOM;MASC;SG;3	V;NFIN
تلچھٹ	setted	تلچھٹ	sete	N;NOM;MASC;SG;3	N;NOM;PL
تلچھٹ	keeldu	تلچھٹ	keelduma	N;NOM;MASC;SG;3	N;PRT;SG
تلچھٹ	keelduda	تلچھٹ	keelduma	N;NOM;MASC;SG;3	V;NFIN
تلخ	ebameeldiv	تلخ	eba_meeldiv		ADJ;NOM;SG;PRS;V.PTCP;ACT
تلخ	mõru	تلخ	mõru		ADJ;NOM;SG
تلخ	kibestunud	تلخ	kibestuma		ADJ;PST;V.PTCP;ACT
تلخ	kibe	تلخ	kibe		ADJ;NOM;SG
تلخ	ebameeldiv	تلخ	eba_meeldiv		ADJ;NOM;SG;PRS;V.PTCP;ACT
تلخیص	kokkuvõte	تلخیص	kokku_võte	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلخیص	abstraktne	تلخیص	abstraktne	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تلخیص	kokkuvõte	تلخیص	kokku_võte	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلذُّذ	nauding	تلذُّذ	nauding	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلذُّذ	nauding	تلذُّذ	nauding	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلّڑ	kõht	تلّڑ	kõht		N;NOM;SG
تلّڑ	magu	تلّڑ	magu		N;NOM;SG
تلّڑ	kõht	تلّڑ	kõht		N;NOM;SG
تلّڑ	belly	تلّڑ	belly		N;NOM;SG
تلطُّف	teene	تلطُّف	teene	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلطیف	täiustamise	تلطیف	täiustamine	PROPN;NOM;MASC;SG;3	N;GEN;SG
تلعُّب	sportlik	تلعُّب	sportlik	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تلعُّب	sport	تلعُّب	sport	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلعُّب	spordiala	تلعُّب	spordi_ala	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلعُّب	lõbu	تلعُّب	lõbu	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلعُّب	lõbus	تلعُّب	lõbus	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تلعُّب	fun	تلعُّب	fun	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلف	rikutud	تلف	rikkuma	N;NOM;MASC;SG;3	ADJ;PST;V.PTCP;PASS
تلف	raisatud	تلف	raiskama	N;NOM;MASC;SG;3	ADJ;PST;V.PTCP;PASS
تلفُّظ	hääldus	تلفُّظ	hääldus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلفی	surma	تلفی	surm	N;NOM;MASC;SG;3	N;PRT;SG
تلفی	hävingut	تلفی	häving	N;NOM;MASC;SG;3	N;PRT;SG
تلفیف	tornikiiver	تلفیف	torni_kiiver		N;NOM;SG
تلفیق	kogumine	تلفیق	kogumine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلقّی	koosolek	تلقّی	koos_olek	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلقّی	kohtumine	تلقّی	kohtumine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلقّی	heakskiit	تلقّی	heaks_kiit	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلقّی	heakskiitmine	تلقّی	heaks_kiitmine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلقین	õpetamise	تلقین	õpetamine	N;NOM;FEM;SG;3	N;GEN;SG
تِلک	paigaldus	تِلک	paigaldus		N;NOM;SG
تِلک	paigaldamine	تِلک	paigaldamine		N;NOM;SG
تِلک	rajatis	تِلک	rajatis		N;NOM;SG
تِلک	ülemus	تِلک	ülemus		N;NOM;SG
تِلک	pealik	تِلک	pealik		N;NOM;SG
تِلک	ülem	تِلک	ülem		N;NOM;SG
تِلک	liider	تِلک	liider		N;NOM;SG
تِلک	juht	تِلک	juht		N;NOM;SG
تِلک	leader	تِلک	leader		N;NOM;SG
تِلک	kaasavara	تِلک	kaas_avar		N;NOM;SG
تُللّی	oja	تُللّی	oja	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُللّی	voo	تُللّی	voog	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُللّی	voolu	تُللّی	vool	PROPN;NOM;MASC;SG;3	N;PRT;SG
تُللّی	vool	تُللّی	vool	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُللّی	voog	تُللّی	voog	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلم	orja	تلم	ori		N;PRT;SG
تلم	ori	تلم	ori		N;NOM;SG
تلم	teenija	تلم	teenija		N;NOM;SG
تلم	teener	تلم	teener		N;NOM;SG
تلم	vangistuses	تلم	vangistus		N;IN+ESS;SG
تلملی	agitatsioon	تلملی	agitatsioon	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلملی	rahutus	تلملی	rahutus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلملی	erutus	تلملی	erutus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلمُود	talmud	تلمُود	talm	PROPN;NOM;MASC;SG;3	N;NOM;PL
تلمیذ	tudeng	تلمیذ	tudeng	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلمیذ	õpilane	تلمیذ	õpilane	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلمیذ	üliõpilane	تلمیذ	üli_õpilane	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلمیذ	õpilane	تلمیذ	õpilane	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلمیذ	õpetlane	تلمیذ	õpetlane	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلمیع	pettus	تلمیع	pettuma	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلوار	sabre	تلوار	saber	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلوار	sabre	تلوار	saber	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلوار	mõõk	تلوار	mõõk	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلوُّث	reostuse	تلوُّث	reostus	PROPN;NOM;MASC;SG;3	N;GEN;SG
تلوُّث	reostus	تلوُّث	reostus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلوُّث	saaste	تلوُّث	saaste	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلوُّن	rahutus	تلوُّن	rahutus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلویم	hukkamõistu	تلویم	hukka_mõist	PROPN;NOM;MASC;SG;3	N;PRT;SG
تلوین	värvus	تلوین	värvus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلّہ	tiigi	تلّہ	tiik		N;PRT;SG
تلّہ	tiik	تلّہ	tiik		N;NOM;SG
تلّہ	tiiki	تلّہ	tiik		N;PRT;SG
تلّہ	bassein	تلّہ	bassein		N;NOM;SG
تلّہ	basseini	تلّہ	bassein		N;PRT;SG
تِلہا	rasvane	تِلہا	rasvane	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تلی	praetud	تلی	prae=tud	N;NOM;FEM;SG;3	ADJ;PST;V.PTCP;PASS
تلے	all	تلا	all	N;NOM;MASC;SG;3	ADV
تلے	allpool	تلا	all_pool	N;NOM;MASC;SG;3	ADV
تلے	allutatud	تلا	alluta=tud	N;NOM;MASC;SG;3	V;PST;V.PTCP;PASS
تلے	all	تلا	all	N;NOM;MASC;SG;3	ADV
تلے	all	تلا	all	N;NOM;MASC;SG;3	ADV
تلے	allpool	تلا	all_pool	N;NOM;MASC;SG;3	ADV
تلے	allutatud	تلا	alluta=tud	N;NOM;MASC;SG;3	V;PST;V.PTCP;PASS
تلَینڈُو	leht	تلَینڈُو	leht	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلَینڈُو	lehekülg	تلَینڈُو	lehe_külg	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلَینڈُو	page	تلَینڈُو	page	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلَینڈُو	lehekülje	تلَینڈُو	lehe_külg	PROPN;NOM;MASC;SG;3	N;GEN;SG
تلَینڈُو	teenindaja	تلَینڈُو	teenindaja	PROPN;NOM;MASC;SG;3	N;NOM;SG
تلَینڈُو	orja	تلَینڈُو	ori	PROPN;NOM;MASC;SG;3	N;PRT;SG
تلَینڈُو	ori	تلَینڈُو	ori	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماثُل	sarnasust	تماثُل	sarnasus	PROPN;NOM;MASC;SG;3	N;PRT;SG
تماثُل	sarnasus	تماثُل	sarnasus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماثُل	sarnasus	تماثُل	sarnasus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماچہ	laks	تماچہ	laks		N;NOM;SG
تماخِرہ	lõbu	تماخِرہ	lõbu	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماخِرہ	lõbus	تماخِرہ	lõbus	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تماخِرہ	fun	تماخِرہ	fun	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماخِرہ	nali	تماخِرہ	nali	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماخِرہ	nalja	تماخِرہ	nali	PROPN;NOM;MASC;SG;3	N;PRT;SG
تمادی	kestus	تمادی	kestus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمادی	periood	تمادی	periood	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمادی	perioodi	تمادی	periood	PROPN;NOM;MASC;SG;3	N;PRT;SG
تمادی	ajavahemik	تمادی	aja_vahemik	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمازت	loputada	تمازت	loputama	N;NOM;FEM;SG;3	V;NFIN
تماس	kontakt	تماس	kontakt		N;NOM;SG
تماس	kontakti	تماس	kontakt		N;PRT;SG
تماس	seos	تماس	seos		N;NOM;SG
تماس	side	تماس	side		N;NOM;SG
تماس	bond	تماس	bond		N;NOM;SG
تماس	puuduta	تماس	puudutama		V;IMP;SG;2;PRS;FIN;ACT
تماس	katsuda	تماس	katsuma		V;NFIN
تماس	puudutus	تماس	puudutus		N;NOM;SG
تماس	puutu	تماس	puutuma		V;IMP;SG;2;PRS;FIN;ACT
تماس	ühendus	تماس	ühendus		N;NOM;SG
تماس	ühenduse	تماس	ühendus		N;GEN;SG
تماسُک	ühtekuuluvus	تماسُک	ühte_kuuluvus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماسُک	ühtsus	تماسُک	ühtsus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماسُک	sidusus	تماسُک	sidusus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماسُک	siduv	تماسُک	siduv	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG;PRS;V.PTCP;ACT
تماسُک	siduvad	تماسُک	siduma	PROPN;NOM;MASC;SG;3	V;IND;PL;3;PRS;FIN;ACT
تماشا	sportlik	تماشا	sportlik	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تماشا	sport	تماشا	sport	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماشا	spordiala	تماشا	spordi_ala	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماشا	näitus	تماشا	näitus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماشا	lõbu	تماشا	lõbu	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماشا	lõbus	تماشا	lõbus	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تماشا	fun	تماشا	fun	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماشا	sportlik	تماشا	sportlik	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تماشا	sport	تماشا	sport	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماشا	spordiala	تماشا	spordi_ala	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماشا	näitus	تماشا	näitus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماشا	nägemine	تماشا	nägemine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماشا	lõbu	تماشا	lõbu	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماشا	lõbus	تماشا	lõbus	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تماشا	fun	تماشا	fun	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماشا	vaatemäng	تماشا	vaate_mäng	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماشا	näidatakse	تماشا	näitama	PROPN;NOM;MASC;SG;3	V;IND;PRS;FIN;PASS
تماشا	näitamine	تماشا	näitamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماشا	näita	تماشا	näitama	PROPN;NOM;MASC;SG;3	V;IMP;SG;2;PRS;FIN;ACT
تماشا	etendus	تماشا	etendus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماشا	show	تماشا	show	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماشا	meelelahutus	تماشا	meele_lahutus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماشاگر	näitleja	تماشاگر	näitleja	PROPN;NOM;MASC;SG;3	N;NOM;SG
تماشائی	kõrvalseisja	تماشائی	kõrval_seisja	ADJ	N;NOM;SG
تماشائی	pealtnägija	تماشائی	pealt_nägija	ADJ	N;NOM;SG
تماشائی	kõrvalseisja	تماشائی	kõrval_seisja	ADJ	N;NOM;SG
تمام	terve	تمام	terve	ADJ	N;NOM;SG
تمام	tervik	تمام	tervik	ADJ	N;NOM;SG
تمام	tervelt	تمام	tervelt	ADJ	ADV
تمام	lõpp	تمام	lõpp	ADJ	N;NOM;SG
تمام	kokku	تمام	kokku	ADJ	ADV
تمام	täis	تمام	täis	ADJ	ADV
تمام	kõik	تمام	kõik	ADJ	PRO;NOM;SG
تمام	terve	تمام	terve	ADJ	N;NOM;SG
تمام	tervik	تمام	tervik	ADJ	N;NOM;SG
تمام	tervelt	تمام	tervelt	ADJ	ADV
تمام	lõpp	تمام	lõpp	ADJ	N;NOM;SG
تمام	kokku	تمام	kokku	ADJ	ADV
تمام	täis	تمام	täis	ADJ	ADV
تمامی	lõpuleviimist	تمامی	lõpu_leviimine	ADJ	N;PRT;SG
تمامی	lõpetamine	تمامی	lõpetamine	ADJ	N;NOM;SG
تمامی	lõpuleviimine	تمامی	lõpu+le_viimine	ADJ	N;NOM;SG
تمامی	terve	تمامی	terve	ADJ	N;NOM;SG
تمامی	tervik	تمامی	tervik	ADJ	N;NOM;SG
تمامی	tervelt	تمامی	tervelt	ADJ	ADV
تمامی	kokku	تمامی	kokku	ADJ	ADV
تمامی	lõpetamine	تمامی	lõpetamine	ADJ	N;NOM;SG
تمامی	järeldus	تمامی	järeldus	ADJ	N;NOM;SG
تمامی	järeldused	تمامی	järeldus	ADJ	N;NOM;PL
تمامی	kokkuvõte	تمامی	kokku_võte	ADJ	N;NOM;SG
تماہُل	viivitus	تماہُل	viivitus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمباکُو	tubakas	تمباکُو	tubakas	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمبُو	telk	تمبُو	telk	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمبُو	telgi	تمبُو	telk	PROPN;NOM;MASC;SG;3	N;GEN;SG
تمبُورہ	tamburiin	تمبُورہ	tamburiin	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمّت	lõpeta	تمّت	lõpetama	PROPN;NOM;MASC;SG;3	V;IMP;SG;2;PRS;FIN;ACT
تمتُّع	nauding	تمتُّع	nauding	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمتُّع	rõõm	تمتُّع	rõõm	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمتُّع	nauding	تمتُّع	nauding	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمتمانا	mast	تمتمانا	mast	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمتمانا	loputada	تمتمانا	loputama	PROPN;NOM;MASC;SG;3	V;NFIN
تمتمانا	kuma	تمتمانا	kuma	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمتمانا	mast	تمتمانا	mast	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمتمانا	loputada	تمتمانا	loputama	PROPN;NOM;MASC;SG;3	V;NFIN
تمتماہٹ	kuma	تمتماہٹ	kuma	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمتماہٹ	mast	تمتماہٹ	mast	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمتماہٹ	loputada	تمتماہٹ	loputama	PROPN;NOM;MASC;SG;3	V;NFIN
تِمثال	sarnasus	تِمثال	sarnasus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِمثال	portree	تِمثال	portree	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِمثال	pilt	تِمثال	pilt	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِمثال	pildi	تِمثال	pilt	PROPN;NOM;MASC;SG;3	N;GEN;SG
تِمثال	pilt	تِمثال	pilt	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِمثال	pildi	تِمثال	pilt	PROPN;NOM;MASC;SG;3	N;GEN;SG
تمثیل	sarnasust	تمثیل	sarnasus	N;NOM;MASC;SG;3	N;PRT;SG
تمثیل	mängi	تمثیل	mängima	N;NOM;MASC;SG;3	V;IMP;SG;2;PRS;FIN;ACT
تمثیل	sarnasust	تمثیل	sarnasus	N;NOM;MASC;SG;3	N;PRT;SG
تمثیل	mängi	تمثیل	mängima	N;NOM;MASC;SG;3	V;IMP;SG;2;PRS;FIN;ACT
تمحیص	tõestada	تمحیص	tõestama	N;NOM;MASC;SG;3	V;NFIN
تمحیض	analüüsimine	تمحیض	analüüsi=mine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمدُّد	laiendamine	تمدُّد	laiendamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمدُّد	pikendamine	تمدُّد	pikendamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمدُّد	laiendus	تمدُّد	laiendus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمدُّد	pikendamise	تمدُّد	pikendamine	PROPN;NOM;MASC;SG;3	N;GEN;SG
تمدُّن	tsivilisatsioon	تمدُّن	tsivilisatsioon	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمدُّن	tsivilisatsiooni	تمدُّن	tsivilisatsioon	PROPN;NOM;MASC;SG;3	N;PRT;SG
تمدُّنی	civic	تمدُّنی	civic	ADJ;NOM	N;NOM;SG
تمرُّد	kangekaelsus	تمرُّد	kange_kaelsus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمرُّد	mäss	تمرُّد	mäss	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمرُّد	ülestõus	تمرُّد	üles_tõus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمرین	harjutamine	تمرین	harjutamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمرین	tava	تمرین	tava	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمرین	praktika	تمرین	praktika	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمرین	harjutus	تمرین	harjutus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تمس	pimedus	تمس	pimedus		N;NOM;SG
تِمساح	krokodill	تِمساح	krokodill	PROPN;NOM;MASC;SG;3	N;NOM;SG
