loại	digite	loại	digitir	N	V;SBJV;SG;3;PRS;FIN
nhẹ	ligeira	nhẹ	ligeira		N;FEM;SG
nhẹ	facil	nhẹ	facil		ADJ;MASC;SG
nhẹ	fácil	nhẹ	fácil		ADJ;MASC;SG
nhẹ	easy	nhẹ	easy		N;MASC;SG
nhẹ	calma	nhẹ	calma		N;FEM;SG
nhẹ	leves	nhẹ	leve		ADJ;MASC;PL
nhẹ	leve	nhẹ	levar		V;SBJV;SG;3;PRS;FIN
nhẹ	skinny	nhẹ	skinny		N;MASC;SG
nhẹ	magra	nhẹ	magro		N;FEM;SG
lightgrey	lightgrey	lightgrey	lightgrey		N;MASC;SG
đáp	land	đáp	land	V	N;MASC;SG
đáp	terrenos	đáp	terreno	V	N;MASC;PL
đáp	terras	đáp	terra	V	N;FEM;PL
đáp	terra	đáp	terra	V	N;FEM;SG
barra	barra	barra	barra		N;FEM;SG
khô	seca	khô	seca	V	N;FEM;SG
khô	secos	khô	seco	V	N;MASC;PL
khô	secas	khô	seca	V	N;FEM;PL
khô	seco	khô	seco	V	ADJ;MASC;SG
gridcolor	gridcolor	gridcolor	gridcolor		N;MASC;SG
xúc	insultos	xúc	insulto	V	N;MASC;PL
xúc	insulto	xúc	insulto	V	N;MASC;SG
rơi	quedas	rơi	queda	V	N;FEM;PL
rơi	cataratas	rơi	catarata	V	N;MASC;PL
rơi	falls	rơi	fall	V	N;MASC;SG
rơi	fell	rơi	fell	V	N;MASC;SG
rơi	fall	rơi	fall	V	N;MASC;SG
rơi	outono	rơi	outono	V	N;MASC;SG
rơi	queda	rơi	queda	V	N;FEM;SG
kém	bad	kém	bad	ADJ	N;MASC;SG
tổn	traumatismo	tổn	traumatismo	V	N;MASC;SG
tổn	traumatologia	tổn	traumatologia	V	N;FEM;SG
tổn	trauma	tổn	trauma	V	N;MASC;SG
tổn	traumas	tổn	trauma	V	N;FEM;PL
darkgrey	darkgrey	darkgrey	darkgrey		N;MASC;SG
sfondo	sfondo	sfondo	sfonder		V;V.MSDR
mời	convite	mời	convite	V	N;MASC;SG
mời	convidados	mời	convidado	V	N;MASC;PL
mời	convite	mời	convite	V	N;MASC;SG
mời	convites	mời	convite	V	N;MASC;PL
chinh	cruz	chinh	cruz		N;FEM;SG
chinh	cross	chinh	cross		N;MASC;SG
simon	simon	simon	simon		N;MASC;SG
simon	simão	simon	simão		N;MASC;SG
simon	simón	simon	simón		N;MASC;SG
hoà	holandês	hoà	holandês		N;MASC;SG
hoà	holandeses	hoà	holandês		N;MASC;PL
hoà	neerlandês	hoà	neerlandês		N;MASC;SG
hoà	dutch	hoà	dutch		N;MASC;SG
pennsylvania	pennsylvania	pennsylvania	pennsylvania		N;MASC;SG
pennsylvania	pensilvânia	pennsylvania	pensilvânia		N;FEM;SG
thiệt	real	thiệt	real	PART	N;MASC;SG
thiệt	verdadeiro	thiệt	verdadeiro	PART	ADJ;MASC;SG
thiệt	reais	thiệt	real	PART	N;MASC;PL
thiệt	verdadeiros	thiệt	verdadeiro	PART	ADJ;MASC;PL
thiệt	verdadeira	thiệt	verdadeiro	PART	ADJ;FEM;SG
chữa	cure	chữa	curar	V	N;FEM;SG
chữa	cura	chữa	cura	V	N;FEM;SG
lỗi	errado	lỗi	errar	N	V;MASC;SG;V.PTCP
lỗi	errada	lỗi	errar	N	V;FEM;SG;V.PTCP
background	antecedentes	background	antecedentes		N;MASC;PL
background	fundo	background	fundo		N;MASC;SG
lôi	lei	lôi	lei	V	N;FEM;SG
lôi	arrasto	lôi	arrastar	V	N;MASC;SG
lôi	arraste	lôi	arrastar	V	N;MASC;SG
lôi	drag	lôi	drag	V	N;MASC;SG
ngọt	sweet	ngọt	sweet	ADJ	N;MASC;SG
ngọt	doces	ngọt	doce	ADJ	N;MASC;PL
ngọt	doce	ngọt	doce	ADJ	N;MASC;SG
ngọt	doçura	ngọt	doçura	ADJ	N;FEM;SG
ngọt	cervejaria	ngọt	cervejaria	ADJ	N;FEM;SG
thăm	visita	thăm	visita	V	N;FEM;SG
bảy	seven	bảy	seven	NUM	N;MASC;SG
sóc	esquilo	sóc	esquilo	V	N;MASC;SG
sóc	esquilos	sóc	esquilo	V	N;MASC;PL
chặn	blocos	chặn	bloco	V	N;MASC;PL
chặn	bloqueios	chặn	bloqueio	V	N;MASC;PL
chặn	quadras	chặn	quadra	V	N;FEM;PL
chặn	bloqueio	chặn	bloqueio	V	N;MASC;SG
chặn	bloqueio	chặn	bloqueio	V	N;MASC;SG
chặn	bloco	chặn	bloco	V	N;MASC;SG
chặn	block	chặn	block	V	N;MASC;SG
thôi	cancelar	thôi	cancelar	PART	V;NFIN
thôi	cancela	thôi	cancelar	PART	V;IND;SG;3;PRS;FIN
phước	abençoado	phước	abençoar	N	V;MASC;SG;V.PTCP
phước	abençoados	phước	abençoar	N	V;MASC;PL;V.PTCP
phước	abençoada	phước	abençoar	N	V;FEM;SG;V.PTCP
trống	tambor	trống	tambor	V	N;MASC;SG
trống	bateria	trống	bateria	V	N;FEM;SG
trống	tambores	trống	tambor	V	N;MASC;PL
trống	vazios	trống	vazio	V	ADJ;MASC;PL
trống	vazio	trống	vazio	V	ADJ;MASC;SG
trống	vazia	trống	vazer	V	ADJ;FEM;SG
trống	vazias	trống	vazio	V	N;FEM;PL
jpl	jpl	jpl	jpl		PROPN;MASC;SG
tàn	sufocar	tàn	sufocar	ADJ	V;NFIN
đuổi	despedida	đuổi	despedida	V	N;FEM;SG
đuổi	perseguição	đuổi	perseguição	V	N;FEM;SG
đuổi	chase	đuổi	chase	V	N;MASC;SG
mưa	chovendo	mưa	chover	N	V;V.MSDR
mưa	chover	mưa	chover	N	V;NFIN
mưa	chover	mưa	chover	N	V;NFIN
bách	sério	bách	sério	N	ADJ;MASC;SG
bách	séria	bách	sério	N	ADJ;FEM;SG
bách	grave	bách	grave	N	ADJ;MASC;SG
cụm	agregado	cụm	agregado	N	V;MASC;SG;V.PTCP
cụm	aglomerado	cụm	aglomerar	N	V;MASC;SG;V.PTCP
cụm	aglomerados	cụm	aglomerar	N	V;MASC;PL;V.PTCP
hút	fumo	hút	fumo	V	N;MASC;SG
hút	fumaça	hút	fumaça	V	N;FEM;SG
hút	fumos	hút	ser	V	N;MASC;PL
william	william	william	williar		N;MASC;SG
william	willian	william	willian		N;MASC;SG
william	guilherme	william	guilherme		N;MASC;SG
george	jorge	george	jorge		N;MASC;SG
george	george	george	george		PROPN;MASC;SG
air	ar	air	ar		N;MASC;SG
air	air	air	air		N;MASC;SG
họp	encontro	họp	encontro	V	N;MASC;SG
họp	reunião	họp	reunião	V	N;FEM;SG
usd	cinquenta	usd	cinquenta	N	NUM
usd	cinqüenta	usd	cinqüenta	N	NUM
may	may	may	may	ADJ	N;MASC;SG
may	maio	may	maio	ADJ	N;MASC;SG
may	pode	may	poder	ADJ	V;IND;SG;3;PRS;FIN
may	costura	may	costura	ADJ	N;FEM;SG
may	coser	may	coser	ADJ	N;FEM;SG
may	costurar	may	costurar	ADJ	V;NFIN
may	sortuda	may	sortuda	ADJ	N;FEM;SG
may	sorte	may	sorte	ADJ	N;FEM;SG
may	lucky	may	lucky	ADJ	N;MASC;SG
may	sortudo	may	sortudo	ADJ	N;MASC;SG
chép	cópia	chép	cópia	V	N;FEM;SG
kia	kia	kia	kia	PROPN	N;MASC;SG
kia	ai	kia	ai	PROPN	INTJ
kia	ali	kia	ali	PROPN	ADV
kia	aí	kia	aí	PROPN	ADV
kia	lá	kia	lá	PROPN	ADV
robert	robert	robert	robert		N;MASC;SG
robert	roberto	robert	roberto		N;MASC;SG
david	davi	david	daver		N;MASC;SG
david	david	david	david		PROPN;MASC;SG
hoang	wild	hoang	wild	ADJ	N;MASC;SG
hoang	selvagens	hoang	selvagem	ADJ	N;MASC;PL
hoang	hoang	hoang	hoang	ADJ	N;MASC;SG
đâu	aonde	đâu	aonde	PROPN	ADV
đâu	onde	đâu	onde	PROPN	ADV
sắp	quase	sắp	quase		ADV
sắp	logo	sắp	logo		ADV
sắp	brevemente	sắp	brevemente		ADV
sắp	próximas	sắp	próximo		ADJ;FEM;PL
sắp	próximos	sắp	próximo		ADJ;MASC;PL
cân	peso	cân	peso	V	N;MASC;SG
hiếu	hospitalidade	hiếu	hospitalidade		N;FEM;SG
trăm	hundred	trăm	hundred	NUM	N;MASC;SG
trăm	centena	trăm	centena	NUM	N;FEM;SG
tận	terminal	tận	terminal	ADP	N;MASC;SG
tận	terminais	tận	terminal	ADP	N;MASC;PL
mong	mong	mong	mong	V	N;MASC;SG
mong	esperança	mong	esperança	V	N;FEM;SG
mong	hope	mong	hope	V	N;MASC;SG
mong	esperanças	mong	esperança	V	N;FEM;PL
rối	arruaceiro	rối	arruaceiro	V	N;MASC;SG
rối	problemas	rối	problema	V	N;MASC;PL
rối	sarilhos	rối	sarilho	V	N;MASC;PL
rối	encrenca	rối	encrencar	V	N;FEM;SG
rối	fantoche	rối	fantoche	V	N;MASC;SG
rối	marionete	rối	marionete	V	N;MASC;SG
rối	marioneta	rối	marioneta	V	N;FEM;SG
nghỉ	férias	nghỉ	férias	V	N;FEM;PL
nghỉ	repouso	nghỉ	repouso	V	N;MASC;SG
nghỉ	resto	nghỉ	resto	V	N;MASC;SG
nghỉ	descanso	nghỉ	descanso	V	N;MASC;SG
paul	paulo	paul	paulo		N;MASC;SG
paul	paul	paul	paul		N;MASC;SG
thua	perdedora	thua	perdedora	V	N;FEM;SG
thua	perdedor	thua	perdedor	V	N;MASC;SG
thua	lost	thua	lost	V	N;MASC;SG
uống	bebida	uống	beber	V	N;FEM;SG
uống	bebe	uống	beber	V	N;MASC;SG
uống	bebida	uống	beber	V	N;FEM;SG
uống	bebidas	uống	bebida	V	N;FEM;PL
uống	drinks	uống	drink	V	N;MASC;PL
nhu	precisa	nhu	precisar	N	V;IND;SG;3;PRS;FIN
nhu	necessita	nhu	necessitar	N	V;IND;SG;3;PRS;FIN
phạt	multado	phạt	multar	N	V;MASC;SG;V.PTCP
phạt	castigado	phạt	castigar	N	V;MASC;SG;V.PTCP
phạt	castigados	phạt	castigar	N	V;MASC;PL;V.PTCP
phạt	punido	phạt	punido	N	V;MASC;SG;V.PTCP
đoán	adivinhação	đoán	adivinhação	V	N;FEM;SG
đoán	adivinha	đoán	adivinhar	V	N;FEM;SG
đoán	adivinhe	đoán	adivinhar	V	N;MASC;SG
cốt	iria	cốt	ir	N	V;COND;SG;3;FIN
cốt	faria	cốt	fazer	N	V;COND;SG;3;FIN
lam	feito	lam	fazer	N	V;MASC;SG;V.PTCP
hoài	alcançada	hoài	alcançar	N	V;FEM;SG;V.PTCP
hoài	alcançado	hoài	alcançar	N	V;MASC;SG;V.PTCP
hoài	alcançados	hoài	alcançar	N	V;MASC;PL;V.PTCP
del	del	del	del		N;MASC;SG
internet	internet	internet	internet		N;FEM;SG
haute	haute	haute	haute		N;FEM;SG
der	der	der	dar	N	V;SBJV;SG;3;FUT;FIN
kiên	paciência	kiên	paciência	ADJ	N;FEM;SG
nóng	quente	nóng	quente	ADJ	N;MASC;SG
nóng	gostosa	nóng	gostoso	ADJ	N;FEM;SG
pha	faça	pha	fazer	N	V;SBJV;SG;3;PRS;FIN
phức	microscópios	phức	microscópio	V	N;MASC;PL
phức	microscópio	phức	microscópio	V	N;MASC;SG
tròn	círculo	tròn	círculo	ADJ	N;MASC;SG
tròn	circle	tròn	circle	ADJ	N;MASC;SG
tròn	circulo	tròn	circulo	ADJ	N;MASC;SG
nhảy	jump	nhảy	jump	V	N;MASC;SG
nhảy	salto	nhảy	salto	V	N;MASC;SG
lạnh	frio	lạnh	frio	ADJ	N;MASC;SG
lạnh	cold	lạnh	cold	ADJ	N;MASC;SG
lạnh	frios	lạnh	frio	ADJ	N;MASC;PL
lạnh	fria	lạnh	fria	ADJ	N;FEM;SG
đòi	procura	đòi	procura	V	N;FEM;SG
đòi	demanda	đòi	demanda	V	N;FEM;SG
washington	washington	washington	washington		N;MASC;SG
tiêm	injeção	tiêm	injeção	V	N;FEM;SG
tiêm	injecção	tiêm	injecção	V	N;FEM;SG
tiêm	condição	tiêm	condição	V	N;FEM;SG
tiêm	estado	tiêm	estado	V	N;MASC;SG
bottom	fundo	bottom	fundo		N;MASC;SG
bottom	bottom	bottom	bottom		N;MASC;SG
đau	magoa	đau	magoa	ADJ	N;FEM;SG
đau	doi	đau	doi	ADJ	V;IND;SG;3;PRS;FIN
đau	machuca	đau	machuca	ADJ	V;IND;SG;3;PRS;FIN
đau	dói	đau	dói	ADJ	V;IND;SG;3;PRS;FIN
đau	dor	đau	dor	ADJ	N;FEM;SG
đau	dores	đau	dor	ADJ	N;FEM;PL
đau	pain	đau	pain	ADJ	N;MASC;SG
đau	ferido	đau	ferir	ADJ	V;MASC;SG;V.PTCP
đau	magoar	đau	magoar	ADJ	V;NFIN
đau	doeu	đau	doer	ADJ	V;IND;SG;3;PST;FIN
đau	machucar	đau	machucar	ADJ	V;NFIN
lọc	filtro	lọc	filtro	V	N;MASC;SG
lọc	filtros	lọc	filtro	V	N;MASC;PL
lọc	filtração	lọc	filtração	V	N;FEM;SG
lọc	filtragem	lọc	filtragem	V	N;FEM;SG
lọc	filtros	lọc	filtro	V	N;MASC;PL
vui	engraçado	vui	engraçado		V;MASC;SG;V.PTCP
vui	engraçada	vui	engraçada		V;FEM;SG;V.PTCP
vui	fun	vui	fun		N;MASC;SG
vui	diversão	vui	diversão		N;FEM;SG
vui	divertimento	vui	divertimento		N;MASC;SG
vui	divertida	vui	divertido		ADJ;FEM;SG
vui	divertido	vui	divertido		ADJ;MASC;SG
vui	feliz	vui	feliz		ADJ;MASC;SG
vui	happy	vui	happy		N;MASC;SG
vui	felizes	vui	feliz		ADJ;MASC;PL
israel	israel	israel	israel		N;MASC;SG
khổ	sofrendo	khổ	sofrer	ADJ	V;V.MSDR
khổ	sofrimentos	khổ	sofrimento	ADJ	N;MASC;PL
khổ	sofrimento	khổ	sofrimento	ADJ	N;MASC;SG
khổ	hard	khổ	hard	ADJ	N;MASC;SG
khổ	dura	khổ	durar	ADJ	V;IND;SG;3;PRS;FIN
khổ	miséria	khổ	miséria	ADJ	N;FEM;SG
khổ	infelicidade	khổ	infelicidade	ADJ	N;FEM;SG
site	sítio	site	sítio		N;MASC;SG
site	site	site	site		N;MASC;SG
canh	geng	canh	geng	N	PROPN;MASC;SG
thuế	imposto	thuế	impor	N	V;MASC;SG;V.PTCP
thuế	querida	thuế	querer	N	V;FEM;SG;V.PTCP
dày	grossa	dày	grosso	ADJ	N;FEM;SG
dày	grosso	dày	grosso	ADJ	N;MASC;SG
love	amor	love	amor		N;MASC;SG
love	love	love	love		N;MASC;SG
love	amo	love	amo		V;IND;SG;1;PRS;FIN
dinh	dinh	dinh	dinh		N;MASC;SG
anime	anime	anime	anime		N;MASC;SG
anime	animes	anime	anime		N;MASC;PL
khổng	inchado	khổng	inchar	N	V;MASC;SG;V.PTCP
khổng	inchados	khổng	inchar	N	V;MASC;PL;V.PTCP
khổng	inchadas	khổng	inchar	N	V;FEM;PL;V.PTCP
khổng	inchada	khổng	inchar	N	V;FEM;SG;V.PTCP
erebidae	arctiidae	erebidae	arctiidar		N;MASC;SG
michael	miguel	michael	miguel		N;MASC;SG
michael	michael	michael	michael		N;MASC;SG
tám	eight	tám	eight	NUM	N;MASC;SG
colombia	colombiano	colombia	colombiano	N	ADJ;MASC;SG
colombia	colombiana	colombia	colombiano	N	ADJ;FEM;SG
charles	charles	charles	charle		N;MASC;SG
charles	carlos	charles	carlo		N;MASC;SG
chối	nego	chối	nego	V	N;MASC;SG
than	carvão	than	carvão		N;MASC;SG
than	hulha	than	holha		N;FEM;SG
than	reclamar	than	reclamar		V;NFIN
than	reclama	than	reclamar		V;IND;SG;3;PRS;FIN
than	carvão	than	carvão		N;MASC;SG
