din	from	din	from	ADP;ACC	N
intens	intenso	intens	intenso	ADV	ADJ;MASC;SG
aplicată	aplicados	aplica	aplicado	ADJ;INDF;FEM;SG	ADJ;MASC;PL;V.PTCP
aplicată	aplicadas	aplica	aplicado	ADJ;INDF;FEM;SG	ADJ;FEM;PL;V.PTCP
cărămidă	ladrillos	cărămidă	ladrillo	N;INDF;FEM;SG	N;MASC;PL
sexual	sexuales	sexual	sexual	ADJ;INDF;MASC;SG	ADJ;PL
sexual	sexualmente	sexual	sexualmente	ADJ;INDF;MASC;SG	ADV
fred	fred	frede	fred	PROPN	PROPN
april	april	april	april		PROPN
april	abril	april	abril		N
astra	astra	astra	astrar	PROPN	N;MASC;SG
diplomatice	diplomática	diplomatic	diplomático	ADJ;INDF;FEM;PL	ADJ;FEM;SG
diplomatice	diplomático	diplomatic	diplomático	ADJ;INDF;FEM;PL	N;MASC;SG
diplomatice	diplomacia	diplomatic	diplomacia	ADJ;INDF;FEM;PL	N;FEM;SG
axa	ejes	axa	eje	N;DEF;FEM;SG	N;MASC;PL
grupă	agrupar	grupă	agrupar	N;INDF;FEM;SG	V;NFIN
zur	zur	zur	zur	N;INDF;MASC;SG	PROPN
definită	definidos	definit	definido	ADJ;INDF;FEM;SG	ADJ;MASC;PL;V.PTCP
definită	definidas	definit	definido	ADJ;INDF;FEM;SG	ADJ;FEM;PL;V.PTCP
chimist	químico	chimist	químico	N;INDF;MASC;SG	ADJ;MASC;SG
eliade	eliade	eliad	eliade	PROPN	N;MASC;SG
preț	precios	preț	precio	N;INDF;MASC;SG	N;MASC;PL
lisabona	lisboa	lisabonă	lisboa	PROPN	N;MASC;SG
hrană	alimentos	hrană	alimento	N;INDF;FEM;SG	N;MASC;PL
cauzat	causó	cauzat	causar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
shortsummary	shortsummary	shortsummary	shortsummary	N;INDF;MASC;SG	V;NFIN
solare	solar	solar	solar	N;INDF;FEM;PL	N;MASC;SG
aparate	aparato	apara	aparato	N;INDF;FEM;PL	N;MASC;SG
eliminat	eliminados	elimina	eliminado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
eliminat	eliminados	elimina	eliminado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
inițiale	inicial	inițial	inicial	ADJ;INDF;FEM;PL	ADJ;SG
herțegovina	herzegovina	herțegovină	herzegovina	N;DEF;FEM;SG	ADJ;FEM;SG
oferite	ofrecido	oferit	ofrecido	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
oferite	ofrecida	oferit	ofrececido	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
oferite	ofrecí	oferit	ofrecer	ADJ;INDF;FEM;PL	V;IND;SG;1;PST;FIN
oferite	ofreció	oferit	ofrecer	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN
statistici	estadística	statistică	estadístico	N;INDF;FEM;PL	N;FEM;SG
derivat	derivados	derivat	derivado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
derivat	derivadas	derivat	derivado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
traduse	traducida	traduce	traducir	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
traduse	traducido	traduce	traducido	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
andy	andy	andy	andy	PROPN	PROPN
bulgar	búlgaro	bulgar	búlgaro	ADJ;INDF;MASC;SG	N;MASC;SG
bulgar	búlgaros	bulgar	búlgaros	ADJ;INDF;MASC;SG	N;MASC;PL
stanley	stanley	stanley	stanley	PROPN	PROPN
elaborat	elaborados	elabora	elaborado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
elaborat	elaboradas	elabora	elaborado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
sugerat	sugirió	sugera	sugerir	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
andreas	andreas	andreas	andrea	PROPN	PROPN
nil	nulo	nil	nulo		ADJ;MASC;SG
nil	nulas	nil	nulo		ADJ;FEM;PL
nil	nula	nil	nulo		ADJ;FEM;SG
nil	nilo	nil	nilo		N;MASC;SG
extreme	extremos	extremă	extremo		N;MASC;PL
extreme	extrema	extremă	extremo		ADJ;FEM;SG
extreme	extremo	extremă	extremo		N;MASC;SG
extreme	extreme	extremă	extreme		N
extreme	extremos	extremă	extremo		N;MASC;PL
comportament	comportamientos	comportament	comportamiento	N;INDF;MASC;SG	N;MASC;PL
stade	stade	stad	stade	PROPN	N;MASC;SG
laborator	laboratorios	laborator	laboratorio	N;INDF;MASC;SG	N;MASC;PL
moldovan	moldova	moldovan	moldova	PROPN	N;FEM;SG
htm	htm	htm	htm	N;INDF;MASC;SG	
egale	equal	egal	equal	ADJ;INDF;FEM;PL	N
egale	igual	egal	igual	ADJ;INDF;FEM;PL	ADV
precis	precisos	precis	preciso	ADV	ADJ;MASC;PL
precis	preciso	precis	preciso	ADV	ADJ;MASC;SG
precis	precisa	precis	precisar	ADV	V;IND;SG;3;PRS;FIN
russell	russell	russell	russell	PROPN	PROPN
plantă	plantas	plantă	planta	N;INDF;FEM;SG	N;FEM;PL
plantă	vegetal	plantă	vegetal	N;INDF;FEM;SG	ADJ;SG
operator	explotador	operator	explotador	N;INDF;MASC;SG	ADJ;MASC;SG
motorul	motores	motor	motor	N;DEF;MASC;SG	N;MASC;PL
vorbit	hablaron	vorbi	hablar	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
vorbit	hablé	vorbi	hablar	ADJ;INDF;MASC;SG	V;IND;SG;1;PST;FIN
vorbit	habló	vorbi	hablar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
consum	consumos	consum	consumo	N;INDF;MASC;SG	N;MASC;PL
kurt	kurt	kurt	kurt	PROPN	PROPN
obligatoriu	requeridos	obligatoriu	requerido	ADV	ADJ;MASC;PL;V.PTCP
obligatoriu	exigido	obligatoriu	exigido	ADV	ADJ;MASC;SG;V.PTCP
obligatoriu	requerido	obligatoriu	requerir	ADV	ADJ;MASC;SG;V.PTCP
obligatoriu	requerida	obligatoriu	requerido	ADV	ADJ;FEM;SG;V.PTCP
obligatoriu	obligatoriedad	obligatoriu	obligatoriedad	ADV	N;FEM;SG
obligatoriu	obligatoria	obligatoriu	obligatorio	ADV	ADJ;FEM;SG
obligatoriu	obligatorio	obligatoriu	obligatorio	ADV	ADJ;MASC;SG
obligatoriu	obligatorios	obligatoriu	obligatorio	ADV	ADJ;MASC;PL
obligatoriu	obligatorias	obligatoriu	obligatorio	ADV	ADJ;FEM;PL
obligatoriu	obligatoriedad	obligatoriu	obligatoriedad	ADV	N;FEM;SG
obligatoriu	obligatoria	obligatoriu	obligatorio	ADV	ADJ;FEM;SG
obligatoriu	obligatorio	obligatoriu	obligatorio	ADV	ADJ;MASC;SG
obligatoriu	obligatorios	obligatoriu	obligatorio	ADV	ADJ;MASC;PL
obligatoriu	obligatorias	obligatoriu	obligatorio	ADV	ADJ;FEM;PL
înfrângere	derrotas	înfrângere	derrota	N;INDF;FEM;SG	N;FEM;PL
bell	campana	bell	campana	PROPN	N;FEM;SG
bell	timbre	bell	timbre	PROPN	N;MASC;SG
bell	bell	bell	bell	PROPN	N;SG
donald	donald	donald	donald	PROPN	N;SG
ferestre	ventana	fereastră	ventana	N;INDF;FEM;PL	N;FEM;SG
campaniei	campañas	campanie	campaña	N;DEF;FEM;SG	N;FEM;PL
masive	masivo	masiv	masivo	ADJ;INDF;FEM;PL	ADJ;MASC;SG
masive	massive	masiv	massivir	ADJ;INDF;FEM;PL	N
masive	masiva	masiv	masivo	ADJ;INDF;FEM;PL	ADJ;FEM;SG
interpretată	interpretados	interpreta	interpretado	ADJ;INDF;FEM;SG	ADJ;MASC;PL;V.PTCP
interpretată	interpretadas	interpreta	interpretado	ADJ;INDF;FEM;SG	ADJ;FEM;PL;V.PTCP
tim	tim	tim	tim	PROPN	PROPN
made	hecha	made	hecho		ADJ;FEM;SG;V.PTCP
made	made	made	mader		N
made	hecho	made	hecho		ADJ;MASC;SG;V.PTCP
uitat	olvidaste	uita	olvidaste	ADJ;INDF;MASC;SG	INTJ
uitat	olvido	uita	olvido	ADJ;INDF;MASC;SG	N;MASC;SG
uitat	olvidé	uita	olvidar	ADJ;INDF;MASC;SG	V;IND;SG;1;PST;FIN
uitat	olvidó	uita	olvidar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
uitat	olvidados	uita	olvidado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
uitat	olvidadas	uita	olvidado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
nuclear	nucleares	nuclear	nuclear	ADJ;INDF;MASC;SG	ADJ;PL
magnus	magno	magnus	magno	PROPN	PROPN
magnus	magnus	magnus	magnus	PROPN	N;SG
clarke	clarke	clarke	clarke	PROPN	N;MASC;SG
iubire	amores	iubire	amor	N;INDF;FEM;SG	N;MASC;PL
iubire	amar	iubire	amar	N;INDF;FEM;SG	V;NFIN
economist	economistas	economist	economista	N;INDF;MASC;SG	N;PL
feat	hazaña	feat	hazaña		N;FEM;SG
feat	proeza	feat	proeza		N;FEM;SG
diego	diego	diego	diego	PROPN	PROPN
oliver	oliver	oliver	oliver	PROPN	PROPN
klein	klein	klein	klein	PROPN	PROPN
separată	separados	separa	separado	ADJ;INDF;FEM;SG	ADJ;MASC;PL;V.PTCP
separată	separar	separa	separar	ADJ;INDF;FEM;SG	V;NFIN
înlocuită	sustituyó	înlocui	sustituir	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN
înlocuită	reemplazados	înlocui	reemplazado	ADJ;INDF;FEM;SG	ADJ;MASC;PL;V.PTCP
înlocuită	sustituye	înlocui	sustituir	ADJ;INDF;FEM;SG	V;IND;SG;3;PRS;FIN
mississippi	mississippi	mississipp	mississippi	PROPN	N;MASC
mississippi	misisipi	mississipp	misisipi	PROPN	N;MASC;SG
financiară	financieros	financiar	financiero	ADJ;INDF;FEM;SG	ADJ;MASC;PL
profesionale	profesional	profesional	profesional	ADJ;INDF;FEM;PL	ADJ;SG
profesionale	professional	profesional	professional	ADJ;INDF;FEM;PL	ADJ;SG
profesionale	profesionalidad	profesional	profesionalidad	ADJ;INDF;FEM;PL	N;FEM;SG
profesionale	profesionales	profesional	profesional	ADJ;INDF;FEM;PL	N;PL
blues	azules	blues	azul	N;INDF;MASC;SG	ADJ;PL
ille	ille	ille	ille		N
prețul	precios	preț	precio	N;DEF;MASC;SG	N;MASC;PL
colaborarea	colaborar	colaborare	colaborar	N;DEF;FEM;SG	V;NFIN
îndreptat	apuntando	îndreptat	apuntar	ADJ;INDF;MASC;SG	V;V.MSDR
îndreptat	señalando	îndreptat	señalar	ADJ;INDF;MASC;SG	V;V.MSDR
mamifere	mamífero	mamifer	mamífero	N;INDF;FEM;PL	N;MASC;SG
linnaeus	linneo	linnaeus	linneo	PROPN	N;MASC;SG
galbenă	amarillos	galben	amarillo	ADJ;INDF;FEM;SG	ADJ;MASC;PL
galbenă	amarillas	galben	amarillo	ADJ;INDF;FEM;SG	ADJ;FEM;PL
generații	generación	generație	generación	N;INDF;FEM;PL	N;FEM;SG
adn	adn	adn	adn		N;MASC;SG
adn	dna	adn	dna		N;MASC;SG
acordarea	concediendo	acordare	conceder	N;DEF;FEM;SG	V;V.MSDR
acordarea	conceder	acordare	conceder	N;DEF;FEM;SG	V;NFIN
acordarea	otorgando	acordare	otorgar	N;DEF;FEM;SG	V;V.MSDR
frecvente	frecuente	frecvent	frecuente	ADJ;INDF;FEM;PL	ADJ;SG
frecvente	común	frecvent	común	ADJ;INDF;FEM;PL	ADJ;SG
frecvente	common	frecvent	common	ADJ;INDF;FEM;PL	N
secretă	secret	secret	secret	ADJ;INDF;FEM;SG	N
secretă	secreto	secret	secreto	ADJ;INDF;FEM;SG	N;MASC;SG
secretă	secretos	secret	secreto	ADJ;INDF;FEM;SG	N;MASC;PL
ocupate	ocupada	ocupat	ocupado	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
ocupate	ocupado	ocupat	ocupado	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
ocupate	ocupada	ocupat	ocupado	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
ocupate	ocupado	ocupat	ocupado	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
fizica	física	fizică	físico	N;DEF;FEM;SG	ADJ;FEM;SG
fizica	físicas	fizică	físico	N;DEF;FEM;SG	ADJ;FEM;PL
comandat	encargo	comanda	encargo	ADJ;INDF;MASC;SG	N;MASC;SG
comandat	ordenados	comanda	ordenado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
comandat	ordenó	comanda	ordenar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
tunisia	túnez	tunisie	túnez	PROPN	N;MASC;SG
trimise	enviada	trimite	enviado	V;IND;SG;3;PST;FIN	ADJ;FEM;SG;V.PTCP
trimise	enviados	trimite	enviar	V;IND;SG;3;PST;FIN	ADJ;MASC;PL;V.PTCP
trimise	enviadas	trimite	enviado	V;IND;SG;3;PST;FIN	ADJ;FEM;PL;V.PTCP
trimise	enviado	trimite	enviado	V;IND;SG;3;PST;FIN	ADJ;MASC;SG;V.PTCP
mountain	montañas	mountain	montaña	N;INDF;MASC;SG	N;FEM;PL
zilnic	diarios	zilnic	diario	ADV	N;MASC;PL
zilnic	diario	zilnic	diario	ADV	N;MASC;SG
zilnic	cotidiano	zilnic	cotidiano	ADV	ADJ;MASC;SG
zilnic	diaria	zilnic	diario	ADV	ADJ;FEM;SG
rezolvarea	resolviendo	rezolvare	resolver	N;DEF;FEM;SG	V;V.MSDR
rezolvarea	resolver	rezolvare	resolver	N;DEF;FEM;SG	V;NFIN
aux	aux	aux	aux	N;INDF;MASC;SG	
constituție	constitucional	constituție	constitucional	N;INDF;FEM;SG	ADJ;SG
decat	than	decat	than		N
gotha	gotha	gothă	gotha	PROPN	N;FEM;SG
criteriile	criterio	criteriu	criterio	N;DEF;FEM;PL	N;MASC;SG
catherine	caterina	catherină	caterina	PROPN	N;FEM;SG
catherine	catalina	catherină	catalina	PROPN	N;FEM;SG
catherine	catherine	catherină	catherine	PROPN	N;FEM;SG
juniori	juniors	junior	juniors	N;INDF;MASC;PL	ADJ;SG
juniori	júnior	junior	júnior	N;INDF;MASC;PL	N;MASC;SG
juniori	junior	junior	junior	N;INDF;MASC;PL	N;SG
churchill	churchill	churchill	churchill	PROPN	N;MASC;SG
dând	dándole	da	dándole	V;V.MSDR	
uciderea	matando	ucidere	matar	N;DEF;FEM;SG	V;V.MSDR
uciderea	matar	ucidere	matar	N;DEF;FEM;SG	V;NFIN
uciderea	matanzas	ucidere	matanza	N;DEF;FEM;SG	N;FEM;PL
acordată	concedidos	acordat	concedido	ADJ;INDF;FEM;SG	ADJ;MASC;PL;V.PTCP
exploatarea	explotar	exploatare	explotar	N;DEF;FEM;SG	V;NFIN
exploatarea	explotando	exploatare	explotar	N;DEF;FEM;SG	V;V.MSDR
silviu	silviu	silviu	silviu	PROPN	
maternă	materno	matern	materno	N;INDF;FEM;SG	ADJ;MASC;SG
maternă	maternal	matern	maternal	N;INDF;FEM;SG	ADJ;SG
match	coincidir	match	coincidir	N;INDF;MASC;SG	V;NFIN
olandeză	neerlandés	olandez	neerlandés	ADJ;INDF;FEM;SG	N;MASC;SG
olandeză	holandés	olandez	holandés	ADJ;INDF;FEM;SG	N;MASC;SG
olandeză	holandeses	olandez	holandés	ADJ;INDF;FEM;SG	N;MASC;PL
echipamente	equipamiento	echipament	equipamiento	N;INDF;FEM;PL	N;MASC;SG
echipamente	equipo	echipament	equipo	N;INDF;FEM;PL	N;MASC;SG
succesorul	sucesores	succesor	sucesor	N;DEF;MASC;SG	N;MASC;PL
scufundare	bucear	scufundare	bucear	N;INDF;FEM;SG	V;NFIN
scufundare	picado	scufundare	picado	N;INDF;FEM;SG	ADJ;MASC;SG;V.PTCP
scufundare	bucear	scufundare	bucear	N;INDF;FEM;SG	V;NFIN
vineri	viernes	vineri	viernes		N
mixtă	mixtas	mixt	mixta	ADJ;INDF;FEM;SG	ADJ;FEM;PL
mixtă	mixtos	mixt	mixto	ADJ;INDF;FEM;SG	ADJ;MASC;PL
inginerie	ingenieros	inginerie	ingeniero	N;INDF;FEM;SG	N;MASC;PL
wayne	díaz	waynă	díaz	PROPN	PROPN
wayne	wayne	waynă	wayne	PROPN	N;MASC;SG
cross	cruzado	cross	cruzar	N;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
înregistrează	inscribirse	înregistra	inscribirse	V;IND;3;PRS;FIN	V;SBJV;SG;3;FIN
înregistrează	registrarse	înregistra	registrar	V;IND;3;PRS;FIN	V;SBJV;SG;3;IPFV;FIN
înregistrează	registro	înregistra	registro	V;IND;3;PRS;FIN	N;MASC;SG
înregistrează	registro	înregistra	registro	V;IND;3;PRS;FIN	N;MASC;SG
înregistrează	récord	înregistra	récord	V;IND;3;PRS;FIN	N;MASC;SG
suficiente	suficiente	suficient	suficiente	ADJ;INDF;FEM;PL	ADJ;SG
restaurare	restablecer	restaurare	restablecer	N;INDF;FEM;SG	V;NFIN
restaurare	restaurar	restaurare	restaurar	N;INDF;FEM;SG	V;NFIN
restaurare	restaura	restaurare	restaura	N;INDF;FEM;SG	V;IND;SG;3;PRS;FIN
reprezentarea	representados	reprezentare	representado	N;DEF;FEM;SG	ADJ;MASC;PL;V.PTCP
reprezentarea	representaciones	reprezentare	representación	N;DEF;FEM;SG	N;FEM;PL
tren	trenes	tren	tren	N;INDF;MASC;SG	N;MASC;PL
tren	entrenar	tren	entrenar	N;INDF;MASC;SG	V;NFIN
alimente	alimentación	aliment	alimentación	N;INDF;FEM;PL	N;FEM;SG
alimente	alimento	aliment	alimento	N;INDF;FEM;PL	N;MASC;SG
alimente	comida	aliment	comida	N;INDF;FEM;PL	N;FEM;SG
acordate	concedida	acordat	concedido	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
acordate	otorgado	acordat	otorgar	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
acordate	concedido	acordat	concedido	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
ceară	ceras	cere	cera	V;SBJV;3;PRS;FIN	N;FEM;PL
ceară	cera	cere	cera	V;SBJV;3;PRS;FIN	N;FEM;SG
dej	dej	dej	dej	PROPN	INTJ
ucrainean	ucrania	ucrainean	ucrania	ADJ;INDF;MASC;SG	N;FEM;SG
diplomă	diplomado	diplomă	diplomado	N;INDF;FEM;SG	ADJ;MASC;SG;V.PTCP
acidul	ácidos	acid	ácido	N;DEF;MASC;SG	N;MASC;PL
austriece	austríaca	austriac	austríaco	ADJ;INDF;FEM;PL	ADJ;FEM;SG
austriece	austriaco	austriac	austriaco	ADJ;INDF;FEM;PL	N;MASC;SG
austriece	austriaca	austriac	austriaco	ADJ;INDF;FEM;PL	ADJ;FEM;SG
austriece	austríaco	austriac	austríaco	ADJ;INDF;FEM;PL	N;MASC;SG
missouri	missouri	missou	missouri	PROPN	N;MASC;SG
missouri	misuri	missou	misuri	PROPN	N;MASC;SG
playstation	playstation	playstation	playstation	N;INDF;MASC;SG	N;FEM;PL
limită	limite	limită	limitar	N;INDF;FEM;SG	V;SBJV;SG;3;PRS;FIN
limită	limitar	limită	limitar	N;INDF;FEM;SG	V;NFIN
sărbătoare	feriado	sărbător	feriado	N;INDF;FEM;SG	ADJ;MASC;SG;V.PTCP
sărbătoare	vacaciones	sărbător	vacaciones	N;INDF;FEM;SG	N;FEM;PL
sărbătoare	festivo	sărbător	festivo	N;INDF;FEM;SG	ADJ;MASC;SG
sărbătoare	celebraciones	sărbător	celebración	N;INDF;FEM;SG	N;FEM;PL
origini	origen	origine	origen	N;INDF;FEM;PL	N;MASC;SG
erik	erik	erik	erik	PROPN	PROPN
erik	erick	erik	erick	PROPN	PROPN
observa	observe	observa	observar	V;IND;SG;3;IPFV;FIN	V;IMP;SG;3;FIN
observa	observen	observa	observar	V;IND;SG;3;IPFV;FIN	V;IMP;PL;3;FIN
observa	observa	observa	observar	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
rosetti	rosetti	rosetti	rosetti	N;INDF;MASC;SG	PROPN
hip	hip	hip	hip		N;MASC;SG
hip	cadera	hip	cadera		N;FEM;SG
matt	matt	matt	matt	PROPN	PROPN
matt	mate	matt	mate	PROPN	N;SG
matt	mat	matt	mat	PROPN	
turingia	turingia	turingie	turingia	PROPN	N;FEM;SG
eficient	eficiente	eficient	eficiente	ADV	ADJ;SG
eficient	eficaz	eficient	eficaz	ADV	ADJ;SG
eficient	eficientes	eficient	eficiente	ADV	ADJ;PL
eficient	eficaz	eficient	eficaz	ADV	ADJ;SG
eficient	efectivos	eficient	efectivo	ADV	N;MASC;PL
eficient	efectiva	eficient	efectivo	ADV	ADJ;FEM;SG
vilaine	vilaine	vilaină	vilaine		N;MASC;SG
legale	legal	legal	legal	ADJ;INDF;FEM;PL	ADJ;SG
legale	jurídico	legal	jurídico	ADJ;INDF;FEM;PL	ADJ;MASC;SG
organism	corporal	organism	corporal	N;INDF;MASC;SG	ADJ;SG
organism	carrocería	organism	carrocería	N;INDF;MASC;SG	V;COND;SG;3;FIN
sarcină	cargar	sarcină	cargar	N;INDF;FEM;SG	V;NFIN
emigrat	emigró	emigra	emigrar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
emigrat	emigraron	emigra	emigrar	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
emigrat	emigró	emigra	emigrar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
hit	golpeó	hit	golpear	N;INDF;MASC;SG	V;IND;SG;3;PST;FIN
hit	golpear	hit	golpear	N;INDF;MASC;SG	V;NFIN
pui	pollito	pune	pollito		N;MASC;SG
pui	pollos	pune	pollo		N;MASC;PL
pui	gallina	pune	gallina		N;FEM;SG
pui	pollo	pune	pollo		N;MASC;SG
revoltă	disturbios	revolta	disturbio	N;INDF;FEM;SG	N;MASC;PL
dedicate	dedicada	dedica	dedicado	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
dedicate	dedicado	dedica	dedicado	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
capete	cabeza	cap	cabeza	N;INDF;FEM;PL	N;FEM;SG
sărat	saladas	sărat	salada	ADJ;INDF;MASC;SG	N;FEM;PL
sărat	salados	sărat	salar	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
sărat	saladas	sărat	salada	ADJ;INDF;MASC;SG	N;FEM;PL
sărat	salados	sărat	salar	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
spiritual	espirituales	spiritual	espiritual	ADJ;INDF;MASC;SG	ADJ;PL
spiritual	espiritualmente	spiritual	espiritualmente	ADJ;INDF;MASC;SG	ADV
primite	recibida	primit	recibido	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
primite	recibido	primit	recibido	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
automobile	automóvil	automobil	automóvil	N;INDF;FEM;PL	N;MASC;SG
modă	modas	modă	moda	N;INDF;FEM;SG	N;FEM;PL
utricularia	utricularia	utricularie	utricularia	N;DEF;FEM;SG	ADJ;FEM;SG
viu	viva	viu	viva	ADJ;INDF;MASC;SG	N;FEM;SG
viu	vivos	viu	vivo	ADJ;INDF;MASC;SG	ADJ;MASC;PL
viu	alive	viu	alive	ADJ;INDF;MASC;SG	N
rămase	restante	rămâne	restante	V;IND;SG;3;PST;FIN	ADJ;SG
rămase	restantes	rămâne	restante	V;IND;SG;3;PST;FIN	ADJ;PL
orientare	orientaciones	orientare	orientación	N;INDF;FEM;SG	N;FEM;PL
allier	allier	allier	allier	PROPN	N;MASC;SG
mări	mares	mare	mare		N;MASC;PL
câine	perros	câine	perro	N;INDF;MASC;SG	N;MASC;PL
trecutul	pasadas	trecut	pasado	N;DEF;MASC;SG	ADJ;FEM;PL;V.PTCP
trecutul	pasada	trecut	pasado	N;DEF;MASC;SG	ADJ;FEM;SG;V.PTCP
trecutul	pasado	trecut	pasado	N;DEF;MASC;SG	ADJ;MASC;SG;V.PTCP
trecutul	pasados	trecut	pasado	N;DEF;MASC;SG	ADJ;MASC;PL;V.PTCP
balcani	balcanes	balcan	balcan	N;INDF;MASC;SG	N;MASC;PL
balcani	balcanes	balcan	balcan	N;INDF;MASC;SG	N;MASC;PL
votul	votando	vot	votar	N;DEF;MASC;SG	V;V.MSDR
votul	votaciones	vot	votación	N;DEF;MASC;SG	N;FEM;PL
votul	votar	vot	votar	N;DEF;MASC;SG	V;NFIN
maroc	marruecos	maroc	marrueco	PROPN	N;MASC;PL
fiii	sons	fiu	sons	N;DEF;MASC;PL	PROPN
extinde	expansión	extinde	expansión	V;IND;SG;3;PRS;FIN	N;FEM;SG
extinde	expandirse	extinde	expandir	V;IND;SG;3;PRS;FIN	V;SBJV;SG;3;PRS;FIN
interese	interes	interes	inter	N;INDF;FEM;PL	N;MASC;SG
interese	interés	interes	interés	N;INDF;FEM;PL	N;MASC;SG
herman	herman	herman	herman	PROPN	PROPN
rené	rené	rené	rené	PROPN	PROPN
rené	renato	rené	renato	PROPN	N;MASC;SG
rené	rené	rené	rené	PROPN	PROPN
rené	rene	rené	rene	PROPN	PROPN
interesant	interesante	interesant	interesante	ADV	ADJ;SG
interesant	interesantes	interesant	interesante	ADV	ADJ;PL
interesant	emocionante	interesant	emocionante	ADV	ADJ;SG
interesant	apasionante	interesant	apasionante	ADV	ADJ;SG
interesant	excitante	interesant	excitante	ADV	ADJ;SG
introdusă	introducidos	introduce	introducido	ADJ;INDF;FEM;SG	ADJ;MASC;PL;V.PTCP
traduce	traduzca	traduce	traducir	V;IND;SG;3;PRS;FIN	V;SBJV;SG;3;PRS;FIN
succesor	sucesores	succesor	sucesor	N;INDF;MASC;SG	N;MASC;PL
pete	pete	pată	pete	N;INDF;FEM;PL	PROPN
garda	guarda	gardă	guardar	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN
ceramică	cerámicas	ceramic	cerámico	N;INDF;FEM;SG	N;FEM;PL
ceramică	cerámicas	ceramic	cerámico	N;INDF;FEM;SG	N;FEM;PL
ceramică	cerámicas	ceramic	cerámico	N;INDF;FEM;SG	N;FEM;PL
distribuit	compartidas	distribui	compartido	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
distribuit	compartidos	distribui	compartido	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
metropolitană	metropolitana	metropolitan	metropolitano	ADJ;INDF;FEM;SG	N;FEM;SG
metropolitană	metropolitan	metropolitan	metropolitar	ADJ;INDF;FEM;SG	N;SG
salvat	salvados	salva	salvado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
salvat	salvó	salva	salvar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
salvat	guardados	salva	guardado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
anunță	anuncie	anunța	anunciar	V;IND;SG;3;PST;FIN	V;IMP;SG;3;FIN
anunță	anuncia	anunța	anunciar	V;IND;SG;3;PST;FIN	V;IND;SG;3;PRS;FIN
anunță	anuncie	anunța	anunciar	V;IND;SG;3;PST;FIN	V;IMP;SG;3;FIN
anunță	anuncia	anunța	anunciar	V;IND;SG;3;PST;FIN	V;IND;SG;3;PRS;FIN
auguste	auguste	august	auguste	PROPN	N;SG
îmbunătățirea	mejorando	îmbunătățire	mejorar	N;DEF;FEM;SG	V;V.MSDR
