til	für	til	für	ADV	ADP
indtægter	einnahmen	indtægte	einnehmen	N;INDF;MASC+FEM;PL	V;NFIN
indtægter	ertrag	indtægte	ertragen	N;INDF;MASC+FEM;PL	
indtægter	umsatz	indtægte	umsatz	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
indtægter	einnahmen	indtægte	einnehmen	N;INDF;MASC+FEM;PL	V;NFIN
guy	guy	guy	guy		PROPN;NOM;MASC;SG
guy	kerl	guy	kerl		
styrede	kontrollierter	styre	kontrollierter	V;IND;PST;FIN;ACT	ADJ
styrede	kontrollierte	styre	kontrolliert	V;IND;PST;FIN;ACT	ADJ;NOM;SG
linux	linux	linux	linux	N;INDF;MASC+FEM;SG	
relationer	beziehung	relation	Beziehung	N;INDF;MASC+FEM;PL	N;SG
relationer	beziehung	relation	Beziehung	N;INDF;MASC+FEM;PL	N;SG
relationer	verhältnis	relation	verhältnis	N;INDF;MASC+FEM;PL	V;NFIN
mini	mini	mini	mini		
mini	minigolf	mini	minigolf		
symboler	zeichen	symbol	zeichen	N;INDF;MASC+FEM;PL	V;NFIN
symboler	symbolik	symbol	symbolik	N;INDF;MASC+FEM;PL	
symboler	symbolen	symbol	symbol	N;INDF;MASC+FEM;PL	V;NFIN
symboler	symbole	symbol	symbol	N;INDF;MASC+FEM;PL	
skjold	schilde	skjold	schild	N;INDF;NEUT;SG	
skjold	schild	skjold	schild	N;INDF;NEUT;SG	ADV
skjold	schutzschild	skjold	schutzschild	N;INDF;NEUT;SG	ADJ
skjold	schilde	skjold	schild	N;INDF;NEUT;SG	
skjold	schutzschild	skjold	schutzschild	N;INDF;NEUT;SG	ADJ
odder	otter	odder	otter		
monaco	monaco	monaco	monaco	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
studenter	schüler	student	schüler	N;INDF;NEUT;PL	ADJ
studenter	schülerinnen	student	schülerin	N;INDF;NEUT;PL	ADJ;PL
studenter	studenten	student	student	N;INDF;NEUT;PL	ADJ
studenter	kursteilnehmer	student	kursteilnehmer	N;INDF;NEUT;PL	ADJ
studenter	studierende	student	studierend	N;INDF;NEUT;PL	ADJ;NOM;FEM;PL
persiske	perser	persisk	pers	ADJ;PL	
seminarium	priesterseminar	seminarium	priesterseminar	N;INDF;NEUT;SG	ADJ
seminarium	seminar	seminarium	seminar	N;INDF;NEUT;SG	
tyve	twenty	tyve	twenty	NUM	PROPN;NOM;SG
tyve	räuber	tyve	räuber	NUM	ADJ
tyve	diebe	tyve	dieb	NUM	
felix	felix	felix	felix		PROPN;NOM;MASC;SG
felix	félix	felix	félix		PROPN;NOM;MASC;SG
kaste	wurf	kaste	werfen	V;NFIN;ACT	N;SG
kaste	kaste	kaste	kasen	V;NFIN;ACT	
helbred	gesundheit	helbred	gesundheit	N;INDF;NEUT;SG	
helbred	gesundheitswesen	helbred	gesundheitswesen	N;INDF;NEUT;SG	ADJ
helbred	gesundheitsschutz	helbred	gesundheitsschutz	N;INDF;NEUT;SG	ADJ
cooper	cooper	coope	cooper	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
hamilton	hamilton	hamilton	hamilton	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
engagement	interaktion	engagement	interaktion	N;INDF;NEUT;SG	PROPN
engagement	engagement	engagement	engagement	N;INDF;NEUT;SG	ADJ
engagement	interaktionen	engagement	interaktion	N;INDF;NEUT;SG	V;NFIN
engagement	einbeziehung	engagement	einbeziehung	N;INDF;NEUT;SG	V;V.PTCP
engagement	engagement	engagement	engagement	N;INDF;NEUT;SG	ADJ
engagement	verpflichtung	engagement	verpflichtung	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
sas	sas	sas	sas	PROPN	PROPN;NOM;SG
håndværk	handwerk	håndværk	handwerk	N;INDF;NEUT;SG	
håndværk	wasserfahrzeuge	håndværk	wasserfahrzeuge	N;INDF;NEUT;SG	ADJ;NOM;PL
håndværk	basteln	håndværk	basteln	N;INDF;NEUT;SG	V;NFIN
håndværk	kunsthandwerk	håndværk	kunsthandwerk	N;INDF;NEUT;SG	
håndværk	handwerk	håndværk	handwerk	N;INDF;NEUT;SG	
dyrket	erwachsene	dyrke	erwachsen	V;INDF;SG;PST;V.PTCP	ADJ;NOM;FEM;PL
dyrket	gepflegt	dyrke	pflegen	V;INDF;SG;PST;V.PTCP	ADJ;V.PTCP
dyrket	kultiviert	dyrke	kultiviert	V;INDF;SG;PST;V.PTCP	ADJ;V.PTCP
komplekse	komplexes	komplekse	komplex	ADJ;PL	ADJ;NOM;NEUT;SG
viking	wikinger	viking	wikinger	N;INDF;MASC+FEM;SG	
viking	viking	viking	viking	N;INDF;MASC+FEM;SG	PROPN
libanon	libanon	libanon	libanon	PROPN	PROPN;NOM;SG
gray	gray	gray	gray		PROPN;SG
gray	grau	gray	grau		ADJ
gray	grauen	gray	grau		
gray	graue	gray	grau		ADJ;NOM;PL
formet	gestaltet	formet	gestalten	V;INDF;SG;PST;V.PTCP	ADJ;V.PTCP
simpelthen	schlicht	simpelthen	schlicht	ADV	ADJ
modangreb	gegenangriff	modangreb	gegenangriff	N;INDF;NEUT;SG	ADJ
vinger	schwingen	vinge	schwingen	N;INDF;MASC+FEM;PL	V;NFIN
vinger	flügel	vinge	flügeln	N;INDF;MASC+FEM;PL	ADJ
vinger	wings	vinge	wings	N;INDF;MASC+FEM;PL	PROPN;NOM;SG
vinger	flügeln	vinge	flügeln	N;INDF;MASC+FEM;PL	
åbning	öffnungszeiten	åbning	öffnungszeit	N;INDF;MASC+FEM;SG	V;NFIN
åbning	öffnung	åbning	öffnung	N;INDF;MASC+FEM;SG	ADJ;SG
åbning	eröffnung	åbning	Eröffnung	N;INDF;MASC+FEM;SG	
åbning	öffnen	åbning	öffnen	N;INDF;MASC+FEM;SG	V;NFIN
ibn	ibn	ibn	ibn	PROPN	PROPN;NOM;MASC;SG
birk	birk	birk	birk		PROPN;NOM;MASC;SG
birk	birch	birk	biechen		PROPN;NOM;MASC;SG
got	got	got	got		PROPN
got	habe	got	haben		V;SBJV;SG;3;PRS;FIN
got	hab	got	haben		V;IND;SG;3;PRS;FIN
evnen	fähigkeit	evne	fähigkeit	N;DEF;MASC+FEM;SG	ADJ
evnen	fähigkeiten	evne	fähigkeit	N;DEF;MASC+FEM;SG	V;NFIN
jomfru	jungfrau	jomfru	jungfrau	ADJ;INDF;MASC+FEM;SG	PROPN;SG
jomfru	jungferninseln	jomfru	jungferninseln	ADJ;INDF;MASC+FEM;SG	V;NFIN
jomfru	virgin	jomfru	virgin	ADJ;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
jomfru	maiden	jomfru	maiden	ADJ;INDF;MASC+FEM;SG	
jomfru	jungfrau	jomfru	jungfrau	ADJ;INDF;MASC+FEM;SG	PROPN;SG
indisk	indischen	indisk	indisch	N;INDF;MASC+FEM;SG	ADJ;MASC
indisk	indianer	indisk	indianer	N;INDF;MASC+FEM;SG	
indisk	indischer	indisk	indisch	N;INDF;MASC+FEM;SG	ADJ
indisk	indische	indisk	indisch	N;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
borgerne	bürger	borger	bürger	N;DEF;MASC+FEM;PL	
hale	heck	hale	heck	N;INDF;MASC+FEM;SG	ADJ
hale	verfolger	hale	verfolger	N;INDF;MASC+FEM;SG	
hale	hale	hale	halen	N;INDF;MASC+FEM;SG	PROPN;SG
psykologi	psych	psykologi	psych	N;INDF;MASC+FEM;SG	
psykologi	psychologe	psykologi	psycholog	N;INDF;MASC+FEM;SG	
psykologi	psychologen	psykologi	psycholog	N;INDF;MASC+FEM;SG	ADJ
grevinde	contessa	grevinde	contessa	N;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
grevinde	gräfin	grevinde	gräfin	N;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
huller	lücken	huller	lücken	N;INDF;MASC+FEM;PL	V;NFIN
huller	lückenhaft	huller	lückenhaft	N;INDF;MASC+FEM;PL	ADJ
huller	abstände	huller	abstehen	N;INDF;MASC+FEM;PL	
huller	löcher	huller	loch	N;INDF;MASC+FEM;PL	ADJ
luis	luis	luis	luis		PROPN;NOM;MASC;SG
linda	linda	linda	linda		PROPN;NOM;SG
tilbudt	angebotene	tilbudt	angeboten	V;INDF;SG;PST;V.PTCP	ADJ;NOM;FEM;PL
ophævet	aufgehoben	ophæve	aufheben	V;INDF;SG;PST;V.PTCP	ADJ;V.PTCP
ophævet	aufgehobene	ophæve	aufgehoben	V;INDF;SG;PST;V.PTCP	ADJ;NOM;FEM;PL
ophævet	aufgehobenen	ophæve	aufgehoben	V;INDF;SG;PST;V.PTCP	ADJ
ophævet	aufgehoben	ophæve	aufheben	V;INDF;SG;PST;V.PTCP	ADJ;V.PTCP
ophævet	hoben	ophæve	hoben	V;INDF;SG;PST;V.PTCP	V;IND;PL;3;PST;FIN
mislykkedes	fehlgeschlagen	mislykkes	fehlschlagen	V;IND;PST;FIN;ACT	ADJ;V.PTCP
palæ	anwesen	palæ	anwesen	N;INDF;NEUT;SG	
palæ	herrenhaus	palæ	herrenhaus	N;INDF;NEUT;SG	ADJ
palæ	villa	palæ	villa	N;INDF;NEUT;SG	
valencia	valencia	valencia	valencia	PROPN	PROPN;NOM;SG
uenighed	polemik	uenighed	polemik	N;INDF;MASC+FEM;SG	
uenighed	kontroversen	uenighed	kontrovers	N;INDF;MASC+FEM;SG	ADJ
uenighed	kontroverse	uenighed	kontroverse	N;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
uenighed	auseinandersetzung	uenighed	auseinandersetzen	N;INDF;MASC+FEM;SG	
uenighed	streit	uenighed	streit	N;INDF;MASC+FEM;SG	ADJ
uenighed	meinungsverschiedenheiten	uenighed	meinungsverschiedenheiten	N;INDF;MASC+FEM;SG	V;NFIN
uenighed	meinungsverschiedenheit	uenighed	meinungsverschiedenheit	N;INDF;MASC+FEM;SG	ADJ
uenighed	uneinigkeit	uenighed	uneinigkeit	N;INDF;MASC+FEM;SG	
uenighed	meinungsverschiedenheiten	uenighed	meinungsverschiedenheiten	N;INDF;MASC+FEM;SG	V;NFIN
uenighed	differenzen	uenighed	differenzen	N;INDF;MASC+FEM;SG	V;NFIN
uenighed	unstimmigkeiten	uenighed	unstimmigkeit	N;INDF;MASC+FEM;SG	V;NFIN
uenighed	uneinigkeit	uenighed	uneinigkeit	N;INDF;MASC+FEM;SG	
regeringer	regierungen	regering	regierung	N;INDF;MASC+FEM;PL	V;NFIN
rune	rune	rune	rune		PROPN;NOM;SG
homer	homer	homer	homer	N;INDF;MASC+FEM;SG	ADJ
overbevist	überzeugten	overbevise	überzeugt	V;INDF;SG;PST;V.PTCP	V;IND;PL;3;PST;FIN
overbevist	überzeugt	overbevise	überzeugt	V;INDF;SG;PST;V.PTCP	ADJ
raymond	raimund	raymond	raimund		PROPN;NOM;MASC;SG
raymond	raymond	raymond	raymond		PROPN;NOM;MASC;SG
raymond	volker	raymond	volk		PROPN;NOM;MASC;SG
skarp	scharfe	skarp	scharf	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
skarp	sharp	skarp	sharp	ADJ;INDF;MASC+FEM;SG	PROPN;NOM;SG
felter	fields	felter	fields	N;INDF;NEUT;PL	PROPN
felter	bereichen	felter	bereichen	N;INDF;NEUT;PL	V;NFIN
felter	felder	felter	feld	N;INDF;NEUT;PL	ADJ
pattedyr	säugetieren	pattedyr	säugetieren	N;INDF;NEUT;PL	
pattedyr	säugetiere	pattedyr	säugetieren	N;INDF;NEUT;PL	
pattedyr	säugetieren	pattedyr	säugetieren	N;INDF;NEUT;PL	
pattedyr	säugetiere	pattedyr	säugetieren	N;INDF;NEUT;PL	
pattedyr	säugetiere	pattedyr	säugetieren	N;INDF;NEUT;PL	
pattedyr	säugetier	pattedyr	säugetier	N;INDF;NEUT;PL	
besiddelser	holdings	besiddelse	holdings	N;INDF;MASC+FEM;PL	PROPN;NOM;SG
vinkel	winkel	vinkel	winkel	N;INDF;MASC+FEM;SG	
vinkel	chevron	vinkel	chevron	N;INDF;MASC+FEM;SG	PROPN
kobber	kupfer	kobber	küpfen	N;INDF;MASC+FEM;PL	ADJ
abc	abc	abc	abc		
herredømme	herrschaft	herredømme	herrschaft	N;INDF;NEUT;SG	ADJ
herredømme	dominion	herredømme	dominion	N;INDF;NEUT;SG	PROPN
resultaterne	resultate	resultat	resultat	N;DEF;NEUT;PL	
resultaterne	ergebnis	resultat	ergebnis	N;DEF;NEUT;PL	ADJ
resultaterne	suchergebnisse	resultat	suchergebnis	N;DEF;NEUT;PL	ADJ;NOM;FEM;PL
middelalderlige	mittelalter	middelalderlig	mittelalt	ADJ;PL	ADV
middelalderlige	mittelalters	middelalderlig	mittelalters	ADJ;PL	
middelalderlige	mittelalter	middelalderlig	mittelalt	ADJ;PL	ADV
tegnefilm	cartoons	tegnefilm	cartoons	N;INDF;MASC+FEM;PL	ADV
tegnefilm	cartoons	tegnefilm	cartoons	N;INDF;MASC+FEM;PL	ADV
tegnefilm	comic	tegnefilm	comic	N;INDF;MASC+FEM;PL	PROPN;NOM;SG
tegnefilm	cartoon	tegnefilm	cartoon	N;INDF;MASC+FEM;PL	PROPN
tegnefilm	karikatur	tegnefilm	karikatur	N;INDF;MASC+FEM;PL	
presley	presley	presley	presley	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
alaska	alaska	alaska	alaska	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
fan	fächer	fan	fach	N;INDF;MASC+FEM;SG	ADJ
fan	lüfter	fan	lüfen	N;INDF;MASC+FEM;SG	
fan	ventilatoren	fan	ventilator	N;INDF;MASC+FEM;SG	N;NOM;PL
fan	fan	fan	fan	N;INDF;MASC+FEM;SG	
fan	gebläse	fan	gebläse	N;INDF;MASC+FEM;SG	
mønter	münzen	mønt	münzen	N;INDF;MASC+FEM;PL	V;NFIN
mønter	münze	mønt	münze	N;INDF;MASC+FEM;PL	
mønter	münzen	mønt	münzen	N;INDF;MASC+FEM;PL	V;NFIN
mønter	münze	mønt	münze	N;INDF;MASC+FEM;PL	
debatten	aussprache	debat	aussprechen	N;DEF;MASC+FEM;SG	
debatten	debatte	debat	debatt	N;DEF;MASC+FEM;SG	ADJ;NOM;SG
hjemland	vaterland	hjemland	vaterliend	N;INDF;NEUT;SG	
hjemland	homeland	hjemland	homeland	N;INDF;NEUT;SG	PROPN
hjemland	heimatland	hjemland	heimatland	N;INDF;NEUT;SG	ADV
pia	pia	pia	pia	PROPN	PROPN;NOM;SG
medlemskab	mitglieder	medlemskab	mitglied	N;INDF;NEUT;SG	N;NOM;NEUT;PL
medlemskab	beitritt	medlemskab	beitreten	N;INDF;NEUT;SG	V;IND;SG;3;FIN
medlemskab	mitgliedschaft	medlemskab	mitgliedschaft	N;INDF;NEUT;SG	ADJ
medlemskab	mitgliedschaften	medlemskab	mitgliedschaft	N;INDF;NEUT;SG	ADJ
nederlandsk	niederländischen	nederlandsk	niederländisch	ADJ;INDF;SG	ADJ;NOM;MASC;PL
nederlandsk	niederländer	nederlandsk	niederland	ADJ;INDF;SG	
nederlandsk	holländer	nederlandsk	holländer	ADJ;INDF;SG	
kritikere	kritiker	kritiker	kritik	N;INDF;MASC+FEM;PL	ADJ
kritikere	kritikern	kritiker	kritikern	N;INDF;MASC+FEM;PL	ADJ
kritikere	kritiken	kritiker	kritik	N;INDF;MASC+FEM;PL	ADJ;PL
forhånd	voraus	forhånd	voraus	N;INDF;MASC+FEM;SG	ADV
forhånd	advance	forhånd	advance	N;INDF;MASC+FEM;SG	PROPN
forhånd	vorauszahlung	forhånd	vorauszahlung	N;INDF;MASC+FEM;SG	ADJ
forhånd	vorschuss	forhånd	vorschußen	N;INDF;MASC+FEM;SG	ADV
afskaffet	aufgehoben	afskaffe	aufheben	V;INDF;SG;PST;V.PTCP	ADJ;V.PTCP
afskaffet	abschaffung	afskaffe	abschaffung	V;INDF;SG;PST;V.PTCP	N;NOM;FEM;SG
forældrene	eltern	forælder	eltern	N;DEF;MASC+FEM;PL	
eje	eigenes	eje	eigen	V;NFIN;ACT	ADJ;NOM;NEUT;SG
eje	eigener	eje	eigen	V;NFIN;ACT	ADJ
eje	eigene	eje	eigen	V;NFIN;ACT	ADJ;NOM;FEM;PL
eje	eigenen	eje	eigen	V;NFIN;ACT	ADJ;ACC;MASC;SG
dramatisk	dramatische	dramatisk	dramatisch	ADJ;INDF;SG	ADJ;NOM;FEM;PL
dramatisk	dramatische	dramatisk	dramatisch	ADJ;INDF;SG	ADJ;NOM;FEM;PL
nina	nina	nina	nina		PROPN;NOM;FEM;SG
nederst	unterer	nederst	unter	ADV	ADJ
nederst	unterseite	nederst	unterseite	ADV	ADJ
bagefter	anschließend	bagefter	anschließend	ADV	ADJ
braunschweig	braunschweig	braunschweig	braunschweig	N;INDF;MASC+FEM;SG	ADJ
arbejdskraft	arbeitskräfte	arbejdskraft	arbeitskraft	N;INDF;MASC+FEM;SG	ADJ;NOM
arbejdskraft	arbeitsmarkt	arbejdskraft	arbeitsmarkt	N;INDF;MASC+FEM;SG	ADJ
arbejdskraft	arbeitsrecht	arbejdskraft	arbeitsrechen	N;INDF;MASC+FEM;SG	ADJ
arbejdskraft	arbeitskräften	arbejdskraft	arbeitskräft	N;INDF;MASC+FEM;SG	V;NFIN
arbejdskraft	arbeitskräfte	arbejdskraft	arbeitskraft	N;INDF;MASC+FEM;SG	ADJ;NOM
arbejdskraft	arbeitskraft	arbejdskraft	arbeitskraft	N;INDF;MASC+FEM;SG	ADJ
arbejdskraft	belegschaft	arbejdskraft	belegschaft	N;INDF;MASC+FEM;SG	ADJ
viii	viii	viii	viii	NUM	
variationer	varianten	variation	variant	N;INDF;MASC+FEM;PL	V;NFIN
variationer	variationen	variation	variation	N;INDF;MASC+FEM;PL	V;NFIN
variationer	variation	variation	variation	N;INDF;MASC+FEM;PL	N;SG
kvinden	weib	kvinde	weib	N;DEF;MASC+FEM;SG	
vejret	atem	vejr	atem	N;DEF;NEUT;SG	ADJ
vejret	atmung	vejr	atmung	N;DEF;NEUT;SG	
vejret	atmen	vejr	atmen	N;DEF;NEUT;SG	V;NFIN
vejret	atemluft	vejr	atemlufen	N;DEF;NEUT;SG	PROPN
vejret	einatmen	vejr	einatmen	N;DEF;NEUT;SG	V;NFIN
vejret	temperaturen	vejr	temperatur	N;DEF;NEUT;SG	V;NFIN
vejret	wetter	vejr	wetter	N;DEF;NEUT;SG	
vejret	wetterbericht	vejr	wetterbericht	N;DEF;NEUT;SG	ADJ
oversætter	übersetzerin	oversætte	übersetzerin	V;IND;PRS;FIN;ACT	ADJ
oversætter	übersetzer	oversætte	übersetzer	V;IND;PRS;FIN;ACT	ADJ
oversætter	dolmetscher	oversætte	dolmetsch	V;IND;PRS;FIN;ACT	ADJ
departement	hauptabteilung	departement	hauptabteilung	N;INDF;NEUT;SG	ADJ
departement	abteilung	departement	abteilingen	N;INDF;NEUT;SG	ADJ
departement	dienststelle	departement	dienststelle	N;INDF;NEUT;SG	ADJ;NOM;FEM;SG
departement	fachbereich	departement	fachbereich	N;INDF;NEUT;SG	
nøje	eng	nøje	eng	ADV	ADJ
centimeter	inch	centimeter	inch	N;INDF;MASC+FEM;PL	
centimeter	zoll	centimeter	zoll	N;INDF;MASC+FEM;PL	
centimeter	zentimeter	centimeter	zentimeter	N;INDF;MASC+FEM;PL	ADV
centimeter	zentimetern	centimeter	zentimetern	N;INDF;MASC+FEM;PL	ADJ
centimeter	zentimeter	centimeter	zentimeter	N;INDF;MASC+FEM;PL	ADV
centimeter	zentimeter	centimeter	zentimeter	N;INDF;MASC+FEM;PL	ADV
centimeter	zentimeter	centimeter	zentimeter	N;INDF;MASC+FEM;PL	ADV
hals	kehle	hals	kehlen	N;INDF;MASC+FEM;SG	ADJ
hals	rachen	hals	rachen	N;INDF;MASC+FEM;SG	V;NFIN
hals	hals	hals	hals	N;INDF;MASC+FEM;SG	
hals	hals	hals	hals	N;INDF;MASC+FEM;SG	
hals	genick	hals	genick	N;INDF;MASC+FEM;SG	ADJ
hals	nacken	hals	nacken	N;INDF;MASC+FEM;SG	V;NFIN
sans	sans	sans	sans	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
ankomst	ankunftszeit	ankomst	ankunftszeit	N;INDF;MASC+FEM;SG	ADJ
ankomst	anreisen	ankomst	anreisen	N;INDF;MASC+FEM;SG	V;NFIN
sherman	sherman	sherman	sherman	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
saxo	saxo	saxo	saxo	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
blog	blog	blog	blog	N;INDF;MASC+FEM;SG	
blog	blogs	blog	blogs	N;INDF;MASC+FEM;SG	ADV
tænder	zähnen	tand	zähnen	N;INDF;MASC+FEM;PL	V;NFIN
tænder	zähne	tand	zähnen	N;INDF;MASC+FEM;PL	N;NOM;SG
tænder	zahn	tand	zahn	N;INDF;MASC+FEM;PL	
schack	schack	schack	schack	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
restauranter	küche	restaurant	küchen	N;INDF;MASC+FEM;PL	N;NOM;FEM;SG
restauranter	essen	restaurant	essen	N;INDF;MASC+FEM;PL	V;NFIN
restauranter	kochen	restaurant	kochen	N;INDF;MASC+FEM;PL	V;NFIN
restauranter	restaurants	restaurant	restaurants	N;INDF;MASC+FEM;PL	PROPN
specifikt	spezifisch	specifikt	spezifisch	ADV	ADJ
specifikt	spezielle	specifikt	speziell	ADV	ADJ;NOM;FEM;PL
specifikt	spezifischen	specifikt	spezifisch	ADV	ADJ
specifikt	spezifische	specifikt	spezifisch	ADV	ADJ;NOM;FEM;PL
specifikt	spezifisch	specifikt	spezifisch	ADV	ADJ
specifikt	konkret	specifikt	konkret	ADV	ADJ
specifikt	speziell	specifikt	speziell	ADV	ADJ
poly	poly	poly	poly		
gave	verschenken	gave	verschenken	N;INDF;MASC+FEM;SG	V;NFIN
gave	geschenk	gave	geschenk	N;INDF;MASC+FEM;SG	ADJ
gave	schenkung	gave	schenkung	N;INDF;MASC+FEM;SG	ADJ
gave	geschenke	gave	geschenk	N;INDF;MASC+FEM;SG	ADJ;NOM;PL
gave	schenken	gave	schenken	N;INDF;MASC+FEM;SG	V;NFIN
insee	insee	inse	insee		PROPN;NOM;MASC;SG
matematiske	mathe	matematisk	mathen	ADJ;PL	
overblik	überblick	overblik	überblick	N;INDF;NEUT;SG	PROPN
kortvarigt	kurzzeitig	kortvarigt	kurzzeitig	ADV	ADJ
kortvarigt	kurz	kortvarigt	kurz	ADV	ADJ
bølge	welle	bølge	wellen	N;INDF;MASC+FEM;SG	
bølge	wave	bølge	wave	N;INDF;MASC+FEM;SG	
bølge	winken	bølge	winken	N;INDF;MASC+FEM;SG	V;NFIN
harold	harold	harold	harold		PROPN;NOM;MASC;SG
drøm	dream	drøm	dream	N;INDF;MASC+FEM;SG	
drøm	träume	drøm	träumen	N;INDF;MASC+FEM;SG	ADJ;NOM
drøm	traum	drøm	traum	N;INDF;MASC+FEM;SG	ADJ
drøm	träumen	drøm	träumen	N;INDF;MASC+FEM;SG	V;NFIN
foreløbig	vorläufiger	foreløbig	vorläufig	ADV	ADJ
foreløbig	vorläufige	foreløbig	vorläufig	ADV	ADJ;NOM;FEM;PL
foreløbig	vorläufig	foreløbig	vorläufig	ADV	ADJ
foreløbig	vorläufigen	foreløbig	vorläufig	ADV	ADJ
foreløbig	provisorische	foreløbig	provisorisch	ADV	ADJ;NOM;FEM;PL
foreløbig	vorläufig	foreløbig	vorläufig	ADV	ADJ
foreløbig	vorläufige	foreløbig	vorläufig	ADV	ADJ;NOM;FEM;PL
foreløbig	vorläufig	foreløbig	vorläufig	ADV	ADJ
foreløbig	vorläufigen	foreløbig	vorläufig	ADV	ADJ
nazi	nsdap	nazi	nsden		
nazi	nazi	nazi	nazi		PROPN
nazi	nationalsozialismus	nazi	nationalsozialismus		N;NOM;MASC;SG
nazi	nazis	nazi	nazis		
wall	pinnwand	wall	pinnwand		
wall	mauern	wall	mauern		V;NFIN
wall	wand	wall	wand		N;NOM;FEM;SG
wall	mauer	wall	mauer		
hændelser	vorkommnisse	hændelse	vorkommnis	N;INDF;MASC+FEM;PL	
hændelser	zwischenfälle	hændelse	zwischenfall	N;INDF;MASC+FEM;PL	ADJ
hændelser	ereignisse	hændelse	ereignis	N;INDF;MASC+FEM;PL	ADJ;NOM;PL
hændelser	ereignisse	hændelse	ereignis	N;INDF;MASC+FEM;PL	ADJ;NOM;PL
fremskridt	fortschritten	fremskridt	fortschreiten	N;INDF;NEUT;PL	V;NFIN
fremskridt	fortschritts	fremskridt	fortschritts	N;INDF;NEUT;PL	
fremskridt	fortschritte	fremskridt	fortschritt	N;INDF;NEUT;PL	
fremskridt	fortschritt	fremskridt	fortschreiten	N;INDF;NEUT;PL	PROPN
trade	außenhandel	trade	außenhandel		
trade	warenverkehr	trade	warenverkehr		ADJ
trade	handel	trade	handel		ADV
flanke	flanke	flanke	flank	N;INDF;MASC+FEM;SG	ADJ
flanke	flanken	flanke	flank	N;INDF;MASC+FEM;SG	V;NFIN
bestyrelsesmedlem	direktor	bestyrelsesmedlem	direktor	N;INDF;NEUT;SG	ADJ
bestyrelsesmedlem	regisseurin	bestyrelsesmedlem	regisseurin	N;INDF;NEUT;SG	ADJ
bestyrelsesmedlem	leitung	bestyrelsesmedlem	leitung	N;INDF;NEUT;SG	ADJ
bestyrelsesmedlem	direktorin	bestyrelsesmedlem	direktorin	N;INDF;NEUT;SG	ADJ
teoretisk	theoretischen	teoretisk	theoretisch	ADV	ADJ
teoretisk	theoretisches	teoretisk	theoretisch	ADV	ADJ;NOM;NEUT;SG
teoretisk	theoretischer	teoretisk	theoretisch	ADV	ADJ
teoretisk	theoretische	teoretisk	theoretisch	ADV	ADJ;NOM;FEM;PL
teoretisk	theoretisch	teoretisk	theoretisch	ADV	ADJ
teoretisk	theoretisch	teoretisk	theoretisch	ADV	ADJ
forelæsninger	vorlesungen	forelæsning	vorlesungen	N;INDF;MASC+FEM;PL	V;NFIN
forelæsninger	vorträge	forelæsning	vortragen	N;INDF;MASC+FEM;PL	ADJ;NOM;PL
forelæsninger	belehren	forelæsning	belehren	N;INDF;MASC+FEM;PL	V;NFIN
tætte	dichtes	tæt	dicht	ADJ;PL	ADJ;NOM;NEUT;SG
tætte	dichte	tæt	dicht	ADJ;PL	ADJ;NOM;SG
tætte	dichten	tæt	dicht	ADJ;PL	
pernille	pernille	pernille	pernill	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
parallelt	breitengrad	parallelt	breitengrad	ADV	ADJ
parallelt	parallelen	parallelt	parallel	ADV	V;NFIN
parallelt	parallele	parallelt	parallel	ADV	ADJ
parallelt	gleichzeitig	parallelt	gleichzeitig	ADV	ADJ
parallelt	parallel	parallelt	parallel	ADV	ADJ
temperaturer	temperaturen	temperatur	temperatur	N;INDF;MASC+FEM;PL	V;NFIN
colombia	columbia	colombia	columbia		PROPN
colombia	kolumbien	colombia	kolumbien		PROPN;NOM;NEUT;SG
colombia	kolumbien	colombia	kolumbien		PROPN;NOM;NEUT;SG
donald	donald	donald	donald		PROPN;NOM;MASC;SG
øresund	öresund	øresund	öresund	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
sparta	sparta	sparta	sparta	N;INDF;NEUT;SG	PROPN;NOM;SG
bytte	austausch	bytte	austausch	N;INDF;MASC+FEM;SG	
bytte	austauschen	bytte	austauschen	N;INDF;MASC+FEM;SG	V;NFIN
bytte	tauschen	bytte	tauschen	N;INDF;MASC+FEM;SG	V;NFIN
bytte	börse	bytte	börsen	N;INDF;MASC+FEM;SG	
bytte	beute	bytte	beuten	N;INDF;MASC+FEM;SG	
bytte	tausch	bytte	tausch	N;INDF;MASC+FEM;SG	
