kategória	catégories	kategória	catégorie	N;NOM;FEM;SG	N;FEM;PL
pripojené	connectée	pripojený	connecter	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
pripojené	connectés	pripojený	connecter	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
pripojené	raccordée	pripojený	raccorder	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
pripojené	connecté	pripojený	connecter	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
funkčné	fonctionnels	funkčný	fonctionnel	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
bruno	bruno	bruno	bruno	PROPN;ANIM;NOM;MASC;SG	PROPN
stavovce	vertébrés	stavovec	vertébré	N;INAN;NOM;MASC;PL	V;MASC;PL;PST;V.PTCP
sólo	solo	sólo	solo	N;NOM;NEUT;SG	ADJ;MASC;SG
sns	sns	sen	sn		
právomoci	compétence	právomoc	compétence	N;NOM;FEM;PL	N;FEM;SG
právomoci	juridiction	právomoc	juridiction	N;NOM;FEM;PL	N;FEM;SG
právomoci	powers	právomoc	power	N;NOM;FEM;PL	PROPN
rakúske	autrichiennes	rakúska	autrichien	N;NOM;FEM;PL	ADJ;FEM;PL
rakúske	autrichien	rakúska	autrichien	N;NOM;FEM;PL	ADJ;MASC;SG
rakúske	autrichienne	rakúska	autrichien	N;NOM;FEM;PL	ADJ;FEM;SG
papier	papiers	papier	papier	N;INAN;NOM;MASC;SG	N;MASC;PL
otakar	otakar	otakar	otakar	PROPN;ANIM;NOM;MASC;SG	PROPN
pôda	sols	pôda	sol	N;NOM;FEM;SG	N;MASC;PL
pôda	terres	pôda	terre	N;NOM;FEM;SG	N;FEM;PL
pôda	sols	pôda	sol	N;NOM;FEM;SG	N;MASC;PL
bot	bot	bot	bot	PROPN;ANIM;VOC;MASC;SG	N;MASC;SG
zuby	dentition	zub	dentition	N;INAN;NOM;MASC;PL	N;FEM;SG
zrušenie	abroger	zrušenie	abroger	N;NOM;NEUT;SG	V;NFIN
zrušenie	annulations	zrušenie	annulation	N;NOM;NEUT;SG	N;FEM;PL
zrušenie	retraits	zrušenie	retrait	N;NOM;NEUT;SG	V;MASC;PL;PST;V.PTCP
nebo	heaven	nebo	heaven	N;NOM;NEUT;SG	PROPN
nebo	cieux	nebo	ciel	N;NOM;NEUT;SG	N;MASC;PL
nebo	sky	nebo	sky	N;NOM;NEUT;SG	PROPN
nebo	ciels	nebo	ciel	N;NOM;NEUT;SG	N;MASC;PL
experiment	expérimenter	experiment	expérimenter	N;INAN;NOM;MASC;SG	V;NFIN
učiteľa	enseignante	učiteľ	enseignant	N;ANIM;ACC;MASC;SG	ADJ;FEM;SG
kontrola	contrôler	kontrola	contrôler	N;NOM;FEM;SG	V;NFIN
kontrola	inspections	kontrola	inspection	N;NOM;FEM;SG	N;FEM;PL
kontrola	cocher	kontrola	cocher	N;NOM;FEM;SG	V
kontrola	vérifiez	kontrola	vérifier	N;NOM;FEM;SG	V;IMP;PL;2;PRS;FIN
kontrola	vérifier	kontrola	vérifier	N;NOM;FEM;SG	V;NFIN
men	masculins	men	masculin		ADJ;MASC;PL
men	hommes	men	homme		N;MASC;PL
men	homme	men	homme		N;MASC;SG
tradíciu	traditions	tradícia	tradition	N;ACC;FEM;SG	N;FEM;PL
materská	maternité	materský	maternité	ADJ;NOM;FEM;SG	N;FEM;SG
materská	parents	materský	parent	ADJ;NOM;FEM;SG	N;MASC;PL
materská	parent	materský	parent	ADJ;NOM;FEM;SG	N;MASC;SG
šťastie	chanceux	šťastie	chanceux	N;NOM;NEUT;SG	ADJ;MASC;SG
šťastie	chanceuse	šťastie	chanceur	N;NOM;NEUT;SG	ADJ;FEM;SG
šťastie	lucky	šťastie	lucky	N;NOM;NEUT;SG	PROPN
indonézia	indonésiens	indonézia	indonésien	N;NOM;FEM;SG	ADJ;MASC;PL
indonézia	indonésien	indonézia	indonésien	N;NOM;FEM;SG	ADJ;MASC;SG
indonézia	indonésienne	indonézia	indonésien	N;NOM;FEM;SG	ADJ;FEM;SG
indonézia	indonésie	indonézia	indonésie	N;NOM;FEM;SG	PROPN
továreň	fabrique	továreň	fabrique	N;NOM;FEM;SG	ADJ;FEM;SG
oznámila	annoncés	oznámiť	annoncer	V;PFV;FEM;SG;POS;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
oznámila	annoncées	oznámiť	annoncer	V;PFV;FEM;SG;POS;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
caesar	caesar	caesar	caesar	N;ANIM;NOM;MASC;SG	PROPN
quebec	québec	quebec	québec	PROPN;INAN;NOM;MASC;SG	N;MASC;SG
quebec	québécois	quebec	québécois	PROPN;INAN;NOM;MASC;SG	ADJ;MASC;SG
quebec	quebec	quebec	quebec	PROPN;INAN;NOM;MASC;SG	N;MASC;SG
třebíč	třebíč	třebíč	třebíč	PROPN;ANIM;NOM;MASC;SG	PROPN
ruku	hand	ruka	hand	N;ACC;FEM;SG	PROPN
emi	ime	em	ime	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
emi	emi	em	emi	PROPN;ANIM;NOM;MASC;SG	PROPN
had	serpents	had	serpent	N;ANIM;NOM;MASC;SG	N;MASC;PL
nice	sympa	nica	sympa	PROPN;ANIM;NOM;MASC;SG	ADJ;MASC;SG
nice	gentil	nica	gentil	PROPN;ANIM;NOM;MASC;SG	ADJ;MASC;SG
nice	joli	nica	joli	PROPN;ANIM;NOM;MASC;SG	ADJ;MASC;SG
nice	jolie	nica	joli	PROPN;ANIM;NOM;MASC;SG	ADJ;FEM;SG
nice	nice	nica	nice	PROPN;ANIM;NOM;MASC;SG	PROPN
argentínsky	argentins	argentínsky	argentin	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;PL
mechanika	mécaniciens	mechanika	mécanicien	N;NOM;FEM;SG	N;MASC;PL
mechanika	mécanique	mechanika	mécanique	N;NOM;FEM;SG	ADJ;MASC;SG
mechanika	mécaniques	mechanika	mécanique	N;NOM;FEM;SG	ADJ;MASC;PL
prachu	dust	prach	dust	N;INAN;GEN;MASC;SG	PROPN
prachu	poussières	prach	poussier	N;INAN;GEN;MASC;SG	N;FEM;PL
hell	hell	hell	hell	PROPN;ANIM;NOM;MASC;SG	PROPN
hell	enfer	hell	enfer	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
krištof	christopher	krištof	christopher	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
krištof	christophe	krištof	christophe	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
sofia	sofia	sofia	sofia	PROPN;NOM;FEM;SG	PROPN
norman	norman	norman	norman	N;NOM;FEM;SG	PROPN
norman	normands	norman	normand	N;NOM;FEM;SG	N;MASC;PL
norman	normande	norman	normand	N;NOM;FEM;SG	ADJ;FEM;SG
branislav	branislav	branislav	branislav	N;ANIM;NOM;MASC;SG	PROPN
vlákna	fibre	vlákno	fibre	N;NOM;NEUT;PL	N;FEM;SG
predchádzajúce	précédentes	predchádzajúci	précédent	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT	ADJ;FEM;PL
predchádzajúce	précédents	predchádzajúci	précédent	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT	ADJ;MASC;PL
umožnilo	activées	umožniť	activer	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
umožnilo	activés	umožniť	activer	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
držiteľ	porteur	držiteľ	porteur	N;ANIM;NOM;MASC;SG	ADJ;MASC;SG
znalosti	savoir	znalosť	savoir	N;NOM;FEM;PL	V;NFIN
znalosti	connaissance	znalosť	connaissance	N;NOM;FEM;PL	N;FEM;SG
přerov	přerov	přer	přerov	PROPN;INAN;NOM;MASC;SG	PROPN
pozadia	fond	pozadie	fond	N;NOM;NEUT;PL	N;MASC;SG
pozadia	contexte	pozadie	contexte	N;NOM;NEUT;PL	N;MASC;SG
tel	tél	tel	tél		N;MASC;SG
tel	tel	tel	tel		ADJ;MASC;SG
alexej	alexei	alexej	alexei	PROPN;ANIM;NOM;MASC;SG	PROPN
alexej	alexeï	alexej	alexeï	PROPN;ANIM;NOM;MASC;SG	PROPN
alexej	alexeï	alexej	alexeï	PROPN;ANIM;NOM;MASC;SG	PROPN
plánované	prévu	plánovaný	prévoir	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
plánované	planifiée	plánovaný	planifier	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
plánované	programmée	plánovaný	programmer	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
plánované	planifié	plánovaný	planifier	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
plánované	programmé	plánovaný	programmer	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
plánované	prévu	plánovaný	prévoir	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
plánované	planifié	plánovaný	planifier	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
plánované	planifiés	plánovaný	planifié	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
plánované	planifiée	plánovaný	planifier	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
plánované	prévue	plánovaný	prévoir	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
vína	vin	víno	vin	N;NOM;NEUT;PL	N;MASC;SG
židovské	juives	židovský	juif	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
židovské	juifs	židovský	juif	ADJ;NOM;NEUT;SG	N;MASC;PL
zápal	inflammatoire	zápal	inflammatoire	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
zápal	inflammations	zápal	inflammation	N;INAN;NOM;MASC;SG	N;FEM;PL
mtv	mtv	mtv	mtv	PROPN;NOM;FEM;SG	PROPN
ukončené	terminée	ukončený	terminer	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
ukončené	résilié	ukončený	résilier	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
ukončené	complété	ukončený	compléter	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
ukončené	terminée	ukončený	terminer	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
ukončené	achevés	ukončený	achever	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
ukončené	achevé	ukončený	achever	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
ukončené	terminées	ukončený	terminer	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
ukončené	terminé	ukončený	terminer	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
ukončené	fini	ukončený	finir	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
ukončené	terminée	ukončený	terminer	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
ukončené	finis	ukončený	fini	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;MASC;PL
ukončené	terminé	ukončený	terminer	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
ukončené	arrêté	ukončený	arrêter	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
ukončené	interrompu	ukončený	interrompre	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
fort	fort	fort	fort	PROPN;ANIM;NOM;MASC;SG	ADV
animalia	animalia	animaliť	animalia	N;NOM;FEM;SG	PROPN
udelená	accordées	udelený	accorder	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
udelená	accordé	udelený	accorder	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
udelená	octroyé	udelený	octroyer	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
udelená	accordée	udelený	accorder	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
udelená	décerné	udelený	décerner	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
udelená	attribué	udelený	attribuer	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
udelená	récompensé	udelený	récompenser	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
udelená	décernés	udelený	décerner	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
označený	étiquetés	označený	étiqueté	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
označený	identifié	označený	identifier	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
označený	identifiées	označený	identifier	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
označený	étiqueté	označený	étiqueté	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
označený	marqué	označený	marquer	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
označený	identifiés	označený	identifier	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
arabských	arabe	arabský	arabe	ADJ;GEN;MASC;PL	ADJ;MASC;SG
úsilie	efforts	úsilie	effort	N;NOM;NEUT;SG	N;MASC;PL
bush	brousse	bush	brousse	PROPN;ANIM;NOM;MASC;SG	N;FEM;SG
bush	bush	bush	bush	PROPN;ANIM;NOM;MASC;SG	PROPN
bush	buissons	bush	buisson	PROPN;ANIM;NOM;MASC;SG	N;MASC;PL
bush	buisson	bush	buisson	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
označená	étiquetés	označený	étiqueté	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
označená	identifié	označený	identifier	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
označená	identifiées	označený	identifier	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
označená	étiqueté	označený	étiqueté	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
označená	marqué	označený	marquer	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
označená	identifiés	označený	identifier	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
označená	marquées	označený	marquer	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
označená	marquée	označený	marquer	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
označená	marqué	označený	marquer	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
označená	marqués	označený	marquer	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
trojuholník	triangulaire	trojuholník	triangulaire	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
trojuholník	triangles	trojuholník	triangle	N;INAN;NOM;MASC;SG	N;MASC;PL
design	dessin	design	dessin	INTJ	N;MASC;SG
design	design	design	design	INTJ	N;MASC;SG
design	conception	design	conception	INTJ	N;FEM;SG
nariadil	commandés	nariadiť	commander	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
veriacich	croyants	veriaci	croyant	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	N;MASC;PL
here	ici	hero	ici		ADV
here	voilà	hero	voilà		V
here	voici	hero	voici		V
spolupracuje	collaborent	spolupracovať	collaborer	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;PL;3;PRS;FIN
spolupracuje	coopèrent	spolupracovať	cooper	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;PL;3;PRS;FIN
zvýšiť	augmentation	zvýšiť	augmentation	V;PFV;POS;NFIN	N;FEM;SG
zvýšiť	accroissement	zvýšiť	accroissement	V;PFV;POS;NFIN	N;MASC;SG
autobusy	bus	autobus	bus	N;INAN;NOM;MASC;PL	N;MASC;SG
autobusy	autobus	autobus	autobus	N;INAN;NOM;MASC;PL	N;MASC;SG
vieru	faith	viera	faire	N;ACC;FEM;SG	PROPN
geologické	géologiques	geologický	géologique	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
geologické	géologiques	geologický	géologique	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
detail	détails	detail	détail	N;INAN;NOM;MASC;SG	N;MASC;PL
priama	directe	priama	direct	N;NOM;FEM;SG	ADJ;FEM;SG
priama	directement	priama	directement	N;NOM;FEM;SG	ADV
priama	direct	priama	direct	N;NOM;FEM;SG	ADJ;MASC;SG
priama	directs	priama	direct	N;NOM;FEM;SG	ADJ;MASC;PL
matematiku	mathématiques	matematika	mathématique	N;ACC;FEM;SG	N;FEM;PL
matematiku	mathématique	matematika	mathématique	N;ACC;FEM;SG	ADJ;MASC;SG
matematiku	mathématiques	matematika	mathématique	N;ACC;FEM;SG	N;FEM;PL
matematiku	maths	matematika	math	N;ACC;FEM;SG	N;MASC;PL
matematiku	mathématique	matematika	mathématique	N;ACC;FEM;SG	ADJ;MASC;SG
matematiku	mathématiques	matematika	mathématique	N;ACC;FEM;SG	N;FEM;PL
maľba	peintes	maľba	peinte	N;NOM;FEM;SG	V;FEM;PL;PST;V.PTCP
maľba	peinte	maľba	peinte	N;NOM;FEM;SG	V;FEM;SG;PST;V.PTCP
maľba	peint	maľba	peindre	N;NOM;FEM;SG	V;MASC;SG;PST;V.PTCP
maľba	peints	maľba	peindre	N;NOM;FEM;SG	V;MASC;PL;PST;V.PTCP
maľba	peintures	maľba	peinture	N;NOM;FEM;SG	N;FEM;PL
este	este	este	este	INTJ	PROPN
doplniť	complément	doplniť	complément	V;PFV;POS;NFIN	N;MASC;SG
doplniť	suppléments	doplniť	supplément	V;PFV;POS;NFIN	N;MASC;PL
doplniť	complément	doplniť	complément	V;PFV;POS;NFIN	N;MASC;SG
doplniť	supplément	doplniť	supplément	V;PFV;POS;NFIN	N;MASC;SG
doplniť	recharge	doplniť	recharge	V;PFV;POS;NFIN	N;FEM;SG
spôsobil	causés	spôsobiť	causer	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
spôsobil	causées	spôsobiť	causer	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
menu	menus	menu	menu	N;NOM;NEUT;SG	N;MASC;PL
upraviť	édition	upraviť	édition	V;PFV;POS;NFIN	N;FEM;SG
časové	temporels	časový	temporel	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
povinnosť	devoir	povinnosť	devoir	N;NOM;FEM;SG	V;NFIN
náhle	soudaine	náhle	soudaine	ADV	ADJ;FEM;SG
náhle	subite	náhle	subiter	ADV	N;FEM;SG
rozličné	divers	rozličný	divers	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
rozličné	diverses	rozličný	divers	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
rozličné	diverses	rozličný	divers	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
rozličné	divers	rozličný	divers	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
daň	impôts	da_	impôt	N;NOM;FEM;SG	N;MASC;PL
daň	taxes	da_	taxe	N;NOM;FEM;SG	N;FEM;PL
daň	fiscale	da_	fiscal	N;NOM;FEM;SG	ADJ;FEM;SG
head	head	head	head	PROPN;NOM;FEM;SG	PROPN
head	tête	head	tête	PROPN;NOM;FEM;SG	N;FEM;SG
head	têtes	head	tête	PROPN;NOM;FEM;SG	N;FEM;PL
ťahu	poussée	ťaha	poussée	N;INAN;GEN;MASC;SG	V;FEM;SG;PST;V.PTCP
robin	robin	robin	robin	PROPN;ANIM;NOM;MASC;SG	PROPN
víťaza	gagnants	víťaz	gagnant	N;ANIM;ACC;MASC;SG	ADJ;MASC;PL
víťaza	gagnante	víťaz	gagnant	N;ANIM;ACC;MASC;SG	ADJ;FEM;SG
víťaza	gagnant	víťaz	gagner	N;ANIM;ACC;MASC;SG	V;PRS;V.PTCP
osobná	personnel	osobný	personnel	ADJ;NOM;FEM;SG	N;MASC;SG
osobná	personnelles	osobný	personnel	ADJ;NOM;FEM;SG	ADJ;FEM;PL
osobná	personnels	osobný	personnel	ADJ;NOM;FEM;SG	ADJ;MASC;PL
osobná	passager	osobný	passager	ADJ;NOM;FEM;SG	N;MASC;SG
osobná	passagers	osobný	passager	ADJ;NOM;FEM;SG	N;MASC;PL
osobná	voyageur	osobný	voyageur	ADJ;NOM;FEM;SG	N;MASC;SG
mexika	mexique	mexika	mexique	N;INAN;GEN;MASC;SG	ADJ;MASC;SG
čin	agir	čin	agir	N;INAN;NOM;MASC;SG	V;NFIN
čin	act	čin	act	N;INAN;NOM;MASC;SG	PROPN
právny	légales	právny	légal	ADJ;INAN;NOM;MASC;SG	ADJ;FEM;PL
nedávno	récent	nedávno	récent	ADV	ADJ;MASC;SG
prijatie	reçu	prijatie	recevoir	N;NOM;NEUT;SG	V;MASC;SG;PST;V.PTCP
prijatie	récépissé	prijatie	récépisser	N;NOM;NEUT;SG	V;MASC;SG;PST;V.PTCP
rick	rick	rick	rick	PROPN;ANIM;NOM;MASC;SG	PROPN
kone	cheval	kono	cheval	N;NOM;FEM;PL	N;MASC;SG
zničený	détruite	zničený	détruire	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
zničený	détruits	zničený	détruire	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
zničený	détruit	zničený	détruire	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
zničený	détruites	zničený	détruire	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
zničený	brisé	zničený	briser	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
zničený	brisée	zničený	briser	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
zničený	anéanti	zničený	anéantir	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
zničený	anéantie	zničený	anéantir	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
zničený	dévastée	zničený	dévaster	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
zničený	dévasté	zničený	dévaster	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
orlicí	orlicí	orlica	orlicí	N;NOM;FEM;SG	PROPN
vedená	guidé	vedený	guider	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
vedená	guidées	vedený	guider	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
vedená	guidés	vedený	guider	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
vedená	guidée	vedený	guider	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
podnet	plaintes	podnet	plainte	N;INAN;NOM;MASC;SG	N;FEM;PL
podnet	incitatif	podnet	incitatif	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
podnet	incitatifs	podnet	incitatif	N;INAN;NOM;MASC;SG	ADJ;MASC;PL
podnet	incitations	podnet	incitation	N;INAN;NOM;MASC;SG	N;FEM;PL
alternatívny	suppléant	alternatívny	suppléent	ADJ;INAN;NOM;MASC;SG	N;MASC;SG
alternatívny	alterner	alternatívny	alterner	ADJ;INAN;NOM;MASC;SG	V;NFIN
vaucluse	vaucluse	vauclus	vauclus	ADV	PROPN
bane	bane	baňa	bane	N;NOM;FEM;PL	N;MASC;SG
bane	fléau	baňa	fléau	N;NOM;FEM;PL	N;MASC;SG
hamilton	hamilton	hamilton	hamilton	PROPN;ANIM;NOM;MASC;SG	PROPN
perry	perry	perry	perry	PROPN;NOM;FEM;SG	PROPN
philip	philippe	philip	philippe	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
philip	philip	philip	philip	PROPN;ANIM;NOM;MASC;SG	PROPN
dobytka	bovins	dobytok	bovin	N;INAN;GEN;MASC;SG	N;MASC;PL
nárast	augmenter	nárast	augmenter	N;INAN;NOM;MASC;SG	V;NFIN
nárast	accroître	nárast	accroître	N;INAN;NOM;MASC;SG	V;NFIN
nárast	rise	nárast	rise	N;INAN;NOM;MASC;SG	PROPN
prescott	prescott	prescott	prescott	PROPN;ANIM;NOM;MASC;SG	PROPN
ekonomická	economiques	ekonomický	economique	ADJ;NOM;FEM;SG	ADJ;MASC;PL
roy	roy	ro	roy	PROPN;ANIM;NOM;MASC;SG	PROPN
starosti	soucis	starosť	souci	N;NOM;FEM;PL	N;MASC;SG
starosti	inquiétude	starosť	inquiétude	N;NOM;FEM;PL	N;FEM;SG
starosti	inquiet	starosť	inquiet	N;NOM;FEM;PL	ADJ;MASC;SG
starosti	inquiété	starosť	inquiéter	N;NOM;FEM;PL	V;MASC;SG;PST;V.PTCP
starosti	inquiète	starosť	inquiéter	N;NOM;FEM;PL	ADJ;MASC;SG
starosti	inquiets	starosť	inquiet	N;NOM;FEM;PL	ADJ;MASC;PL
pravý	authentiques	pravý	authentique	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;PL
alberta	alberta	albert	alberta	N;ANIM;ACC;MASC;SG	PROPN
časy	fois	čas	fois	N;INAN;NOM;MASC;PL	N;FEM;SG
kosť	bones	kosť	bone	N;NOM;FEM;SG	PROPN
kosť	osseuse	kosť	osseux	N;NOM;FEM;SG	ADJ;FEM;SG
kosť	osseux	kosť	osseux	N;NOM;FEM;SG	ADJ;MASC;SG
kosť	bone	kosť	bone	N;NOM;FEM;SG	PROPN
transport	transports	transport	transport	N;INAN;NOM;MASC;SG	N;MASC;PL
trhová	marché	trhový	marcher	ADJ;NOM;FEM;SG	V;MASC;SG;PST;V.PTCP
veronica	véronique	veronica	véronique	N;NOM;FEM;SG	ADJ;MASC;SG
veronica	veronica	veronica	veronica	N;NOM;FEM;SG	PROPN
astronomické	astronomiques	astronomický	astronomique	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
svadba	noces	svadba	noce	N;NOM;FEM;SG	N;FEM;PL
svadba	mariages	svadba	mariage	N;NOM;FEM;SG	N;MASC;PL
harris	harris	harris	harris	PROPN;ANIM;NOM;MASC;SG	PROPN
