que	att	que	att	PRO;MASC;SG	PART
continuação	fortsatt	continuação	fortsätta	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
massachusetts	massachusetts	massachusetts	massachusett	N;MASC;PL	N;NOM;INDF;NEUT;SG
estudiosos	lärda	estudioso	lärda	N;MASC;PL	ADJ;NOM;PL
mota	mota	mota	mota	N;MASC;SG	V;IMP;FIN;ACT
mota	motorcyklar	mota	motorcykla	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
rap	rappar	rap	rappa	N;MASC;SG	V;IND;PRS;FIN;ACT
rap	rappa	rap	rappa	N;MASC;SG	V;IMP;FIN;ACT
vazio	tomrum	vazio	tomrum	ADJ;MASC;SG	N;NOM;INDF;NEUT;SG
vazio	annullera	vazio	annullera	ADJ;MASC;SG	V;IMP;NFIN;ACT
vazio	tomhet	vazio	tomhet	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vazio	tomma	vazio	tom	ADJ;MASC;SG	ADJ;NOM;PL
vazio	tom	vazio	tom	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
jordan	jordan	jordan	jordan	N;MASC;SG	PROPN;NOM
jordan	jordanien	jordan	jordanie	N;MASC;SG	PROPN;NOM
curtas	kort	curto	kort	ADJ;FEM;PL	ADV
curtas	short	curto	short	ADJ;FEM;PL	N;NOM;INDF;MASC+FEM;SG
curtas	kortbyxor	curto	kortbyxa	ADJ;FEM;PL	N;NOM;INDF;MASC+FEM;PL
curtas	shorts	curto	short	ADJ;FEM;PL	N;NOM;INDF;MASC+FEM;SG
box	boxas	box	box	N;MASC;SG	V;NFIN;PASS
cair	sjunkande	cair	sjunka	V;NFIN	ADJ;NOM;PRS;V.PTCP
cair	fallande	cair	fallande	V;NFIN	ADJ;NOM;PRS;V.PTCP
unesco	unesco	unesco	unesco	N;FEM;SG	PROPN;NOM
contribuir	bidragande	contribuir	bidragande	V;NFIN	ADJ;NOM;PRS;V.PTCP
viajou	reste	viajar	resa	V;IND;SG;3;PST;FIN	V;IMP;PST;FIN;ACT
viajou	rest	viajar	rest	V;IND;SG;3;PST;FIN	N;NOM;INDF;NEUT;SG
viajou	reste	viajar	resa	V;IND;SG;3;PST;FIN	V;IMP;PST;FIN;ACT
viajou	rest	viajar	rest	V;IND;SG;3;PST;FIN	N;NOM;INDF;NEUT;SG
argélia	alger	argélia	alg	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
argélia	algeriska	argélia	algerisk	N;FEM;SG	ADJ;NOM;PL
fundamentais	grundläggande	fundamental	grundläggande	N;MASC;PL	ADJ;NOM;PRS;V.PTCP
fundamentais	fundamentala	fundamental	fundamental	N;MASC;PL	ADJ;NOM;PL
fundamentais	fundamental	fundamental	fundamental	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
fundamentais	fundamentalt	fundamental	fundamental	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
prisioneiros	fångar	prisioneiro	fånga	N;MASC;PL	V;IND;PRS;FIN;ACT
artificial	konstgjorda	artificial	konstgjord	ADJ;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
artificial	konstgjort	artificial	konstgjor	ADJ;MASC;SG	N;NOM;INDF;NEUT;SG
artificial	artificiell	artificial	artificiell	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
físicas	fysiskt	físico	fysisk	N;FEM;PL	ADJ;NOM;INDF;NEUT;SG
físicas	fysikalisk	físico	fysikalisk	N;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
físicas	fysiska	físico	fysisk	N;FEM;PL	ADJ;NOM;PL
físicas	fysisk	físico	fysisk	N;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
claude	claude	claude	claude	N;MASC;SG	PROPN;NOM
marc	marc	marc	marc	N;MASC;SG	PROPN;NOM
infante	spädbarn	infante	spädbarn	N;MASC;SG	N;NOM;INDF;NEUT;PL
amarela	gula	amarela	gul	N;FEM;SG	ADJ;NOM;PL
amarela	gul	amarela	gul	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
atualização	uppgradera	atualização	uppgradera	N;FEM;SG	V;IMP;FIN;ACT
atualização	uppdatera	atualização	uppdatera	N;FEM;SG	V;IMP;FIN;ACT
atualização	uppdaterar	atualização	uppdatera	N;FEM;SG	V;IND;PRS;FIN;ACT
falou	talat	falar	tala	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
falou	pratat	falar	prata	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
falou	pratat	falar	prata	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
desconhecida	okända	desconhecer	okänd	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
desconhecida	okänd	desconhecer	okänd	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG
desconhecida	okänt	desconhecer	okän	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
instruções	anvisning	instrução	anvisning	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
instruções	instruktion	instrução	instruktion	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
interação	interaktioner	interação	interaktion	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
acadêmico	akademisk	acadêmico	akademisk	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
acadêmico	akademiker	acadêmico	akademik	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
acadêmico	akademiska	acadêmico	akademisk	N;MASC;SG	ADJ;NOM;PL
acadêmico	akademiskt	acadêmico	akademisk	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
concepção	designa	concepção	desigen	N;FEM;SG	V;IMP;FIN;ACT
concepção	utforma	concepção	utforma	N;FEM;SG	V;IMP;FIN;ACT
fria	kallt	fria	kallt	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
fria	kall	fria	kall	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
horror	fasa	horror	fasa	N;MASC;SG	V;IMP;FIN;ACT
lorena	lorena	lorena	loren	N;FEM;SG	N;NOM;DEF;MASC+FEM;PL
take	ta	take	ta	N;MASC;SG	V;IMP;FIN;ACT
rosário	rosario	rosário	rosario	N;MASC;SG	PROPN;NOM
austríaco	österrikiska	austríaco	österrikisk	ADJ;MASC;SG	ADJ;NOM;PL
austríaco	österrikare	austríaco	österrik	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;PL
matou	dödade	matar	döda	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
matou	dödat	matar	döda	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
matou	dödad	matar	dödad	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
matou	mördad	matar	mörda	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
tratados	fördrag	tratar	fördrag	V;MASC;PL;V.PTCP	N;NOM;INDF;NEUT;SG
tratados	fördragen	tratar	fördragen	V;MASC;PL;V.PTCP	N;NOM;DEF;NEUT;PL
tratados	behandlade	tratar	behandla	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
tratados	behandlat	tratar	behandlad	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
tratados	behandlad	tratar	behandlad	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
antecessor	föregångare	antecessor	föregångare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
franklin	franklin	franklin	franklin	N;MASC;SG	PROPN;NOM
adicionar	add	adicionar	add	V;NFIN	N;NOM;INDF;MASC+FEM;SG
contribuiu	bidragit	contribuir	bidra	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
contribuiu	medverkade	contribuir	medverkad	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
mel	mel	mel	mel	N;MASC;SG	PROPN;NOM
escolhida	utvald	escolher	utvälja	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
escolhida	valda	escolher	välja	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
escolhida	utvalda	escolher	utvalja	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
escolhida	vald	escolher	välja	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
escolhida	utvalt	escolher	utvälta	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
escolhida	valt	escolher	välja	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
alias	alias	alia	alia	N;MASC;PL	N;NOM;INDF;NEUT;SG
barry	barry	barry	barry	N;MASC;SG	PROPN;NOM
leal	lojala	leal	lojal	ADJ;MASC;SG	ADJ;NOM;PL
leal	lojalt	leal	lojal	ADJ;MASC;SG	ADV
estabelecida	fastställd	estabelecer	fastställd	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
estabelecida	etablerade	estabelecer	etablera	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
estabelecida	inrättad	estabelecer	inrätta	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
estabelecida	etablerad	estabelecer	etablerad	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
estabelecida	etablerat	estabelecer	etablera	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
vence	vinster	vencer	vinst	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;PL
vence	segrar	vencer	segra	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;PL
ibérica	iberiska	ibérico	iberisk	N;FEM;SG	ADJ;NOM;DEF;SG
antiguidade	uråldrig	antiguidade	uråldrig	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
antiguidade	forntida	antiguidade	forntida	N;FEM;SG	ADJ;NOM
perfeito	perfekt	perfeito	perfekt	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG
perfeito	perfect	perfeito	perfect	V;MASC;SG;V.PTCP	N;NOM;INDF;NEUT;SG
perfeito	perfekta	perfeito	perfekta	V;MASC;SG;V.PTCP	ADJ;NOM;PL
interpreta	tolka	interpretar	tolka	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
cantores	sångare	cantor	sång	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
pertencia	tillhörde	pertencer	tillhöra	V;IND;SG;3;IPFV;FIN	V;IND;PST;FIN;ACT
substituída	ersatta	substituir	ersätta	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
substituída	ersatt	substituir	ersatt	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
substituída	ersatt	substituir	ersatt	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
substituída	ersatta	substituir	ersätta	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
substituída	ersatt	substituir	ersatt	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
substituída	utbytt	substituir	utbytt	V;FEM;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
force	tvinga	forcer	tving	N;MASC;SG	V;IMP;FIN;ACT
dentes	tanden	dente	tand	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
dentes	tand	dente	tand	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
executado	avrättade	executar	avrätta	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
executado	utförd	executar	utföra	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
executado	avrättad	executar	avrätta	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
diana	diana	diana	du	N;FEM;SG	PROPN;NOM
diana	diane	diana	diana	N;FEM;SG	PROPN;NOM
demanda	quest	demanda	quest	N;FEM;SG	PROPN;NOM
demanda	kräva	demanda	kräva	N;FEM;SG	V;IMP;NFIN;ACT
tocou	berörde	tocar	beröra	V;IND;SG;3;PST;FIN	V;NOM;PL;PST;V.PTCP
tocou	rörd	tocar	rörd	V;IND;SG;3;PST;FIN	N;NOM;INDF;MASC+FEM;SG
tocou	berört	tocar	beröra	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
tocou	lekte	tocar	leka	V;IND;SG;3;PST;FIN	V;IMP;FIN;ACT
franz	franz	franz	franz	N;MASC;SG	PROPN;NOM
adotado	antaget	adotar	antagen	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
adotado	antagna	adotar	anta	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
adotado	antagen	adotar	antagen	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
adotado	adopterad	adotar	adoptera	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
retirou	återkallade	retirar	återkalla	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
morta	döda	morto	död	N;FEM;SG	ADJ;NOM;PL
morta	dött	morto	döda	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
est	est	est	est	N;MASC;SG	PROPN;NOM
circular	cirkulär	circular	cirkulär	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
wright	wright	wright	wright	N;MASC;SG	PROPN;NOM
rogério	uppfattat	rogério	uppfatta	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ética	etiska	ética	etisk	N;FEM;SG	ADJ;NOM;PL
ética	etiskt	ética	etisk	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
ética	etisk	ética	etisk	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
ética	etiska	ética	etisk	N;FEM;SG	ADJ;NOM;PL
ética	etisk	ética	etisk	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
cura	läka	cura	läka	N;FEM;SG	V;IMP;FIN;ACT
cura	läker	cura	läka	N;FEM;SG	V;IND;PRS;FIN;ACT
cura	hela	cura	hel	N;FEM;SG	ADJ;NOM;DEF;SG
cura	bota	cura	bota	N;FEM;SG	V;IMP;FIN;ACT
cura	botar	cura	bota	N;FEM;SG	V;IND;PRS;FIN;ACT
cura	helande	cura	helande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
cura	läkande	cura	läkande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
cura	läker	cura	läka	N;FEM;SG	V;IND;PRS;FIN;ACT
eleita	valda	eleger	välja	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
eleita	vald	eleger	välja	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
marcados	märkta	marcar	märka	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
marcados	markerat	marcar	markera	V;MASC;PL;V.PTCP	ADV
marcados	märkta	marcar	märka	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
marcados	markerad	marcar	markerad	V;MASC;PL;V.PTCP	N;NOM;INDF;MASC+FEM;SG
marcados	märkt	marcar	märka	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
digitais	digitala	digital	digital	N;MASC;PL	ADJ;NOM;PL
digitais	digitalt	digital	digital	N;MASC;PL	N;NOM;INDF;NEUT;SG
digitais	digital	digital	digital	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
ocupado	upptagna	ocupar	upptagen	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
ocupado	upptaget	ocupar	upptagen	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ocupado	upptagen	ocupar	upptagen	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ocupado	ockuperade	ocupar	ockupera	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
ocupado	sysselsatt	ocupar	sysselsätta	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ocupado	upptaget	ocupar	upptagen	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ocupado	ockuperat	ocupar	ockupera	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
austin	austin	austin	austin	N;MASC;SG	PROPN;NOM
bros	bros	bro	bros	N;MASC;SG	PROPN;NOM
roda	hjul	roda	hjul	N;FEM;SG	N;NOM;INDF;NEUT;PL
estreito	sund	estreito	sund	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
estreito	smalt	estreito	smal	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
estreito	smala	estreito	smal	N;MASC;SG	ADJ;NOM;PL
estreito	smal	estreito	smal	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
conversa	konversationer	conversa	konversation	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
conversa	snacka	conversa	snacka	N;FEM;SG	V;IMP;FIN;ACT
conversa	prata	conversa	prata	N;FEM;SG	V;IMP;FIN;ACT
conversa	chatta	conversa	chatta	N;FEM;SG	V;IMP;FIN;ACT
conversa	chat	conversa	chat	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
freire	freire	freire	freire	N;MASC;SG	PROPN;NOM
ameaçada	utrotningshotade	ameaçar	utrotningshotad	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
ameaçada	hotade	ameaçar	hota	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
ameaçada	hotad	ameaçar	hota	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ameaçada	hotat	ameaçar	hota	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ameaçada	hotade	ameaçar	hota	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
ameaçada	hotad	ameaçar	hota	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
canta	sjunga	canta	sjung	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
canta	sing	canta	singa	V;IND;SG;3;PRS;FIN	N;NOM;INDF;NEUT;SG
canta	sjung	canta	sjung	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
morreram	dog	morrer	dö	V;IND;PL;3;FIN	V;IMP;FIN;ACT
morreram	dött	morrer	döda	V;IND;PL;3;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
morgan	morgan	morgan	morgan	N;MASC;SG	PROPN;NOM
vender	sälj	vender	sälj	V;NFIN	N
preservação	bevara	preservação	bevara	N;FEM;SG	V;IMP;FIN;ACT
preservação	bevarande	preservação	bevarande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
essencial	väsentliga	essencial	väsentlig	ADJ;MASC;SG	ADJ;NOM;PL
essencial	väsentligt	essencial	väsentlig	ADJ;MASC;SG	ADV
típico	typiska	típico	typisk	ADJ;MASC;SG	ADJ;NOM;PL
voluntários	frivilliga	voluntário	frivillig	N;MASC;PL	ADJ;NOM;PL
voluntários	volontär	voluntário	volontär	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
voluntários	frivillig	voluntário	frivillig	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
positiva	positiva	positivo	positiv	ADJ;FEM;SG	ADJ;NOM;PL
estocolmo	stockholm	estocolmo	stockholm	N;MASC;SG	PROPN;NOM
pensa	tänk	pensar	tänka	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
pensa	tänka	pensar	tänka	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
cita	cites	citar	cites	V;IND;SG;3;PRS;FIN	N;NOM;INDF;NEUT;SG
cita	anföra	citar	anföra	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
aparelho	apparater	aparelho	apparat	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
usina	plantera	usina	plantera	N;FEM;SG	V;IMP;FIN;ACT
usina	växter	usina	växt	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
usina	växt	usina	växt	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
carter	carter	carter	cart	N;MASC;SG	PROPN;NOM
menção	nämner	menção	namn	N;FEM;SG	V;IND;PRS;FIN;ACT
menção	nämna	menção	nämna	N;FEM;SG	V;IMP;FIN;ACT
gregório	gregory	gregório	gregory	N;MASC;SG	PROPN;NOM
específicas	specifik	específico	specifik	ADJ;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
específicas	specifikt	específico	specifikt	ADJ;FEM;PL	ADV
genética	genetiskt	genético	genetisk	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
genética	genetiska	genético	genetisk	N;FEM;SG	ADJ;NOM;PL
genética	genetisk	genético	genetisk	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
declínio	vikande	declínio	vikande	N;MASC;SG	ADJ;NOM;PRS;V.PTCP
declínio	minskande	declínio	minska	N;MASC;SG	ADJ;NOM;PRS;V.PTCP
camadas	skikt	camada	skikt	N;FEM;PL	N;NOM;INDF;NEUT;SG
rangers	rangers	ranger	rang	N;MASC;PL	N;GEN;INDF;MASC+FEM;SG
rumo	rubrik	rumo	rubrik	ADV	N;NOM;INDF;MASC+FEM;SG
aquelas	dessa	aquele	denna	DET;FEM;PL	PRO;DEF;PL
camargo	camargo	camargo	camargo	N;MASC;SG	PROPN;NOM
válida	giltiga	válido	giltig	ADJ;FEM;SG	ADJ;NOM;PL
relativa	relativ	relativo	relativ	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
relativa	relativt	relativo	relativt	N;FEM;SG	ADV
relativa	relativa	relativo	relativa	N;FEM;SG	ADJ;NOM;PL
esperado	förväntade	esperar	förväntad	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
esperado	förväntat	esperar	förväntad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
esperado	förväntad	esperar	förväntad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
europeias	europeisk	europeia	europeisk	N;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
europeias	europeiskt	europeia	europeisk	N;FEM;PL	ADJ;NOM;INDF;NEUT;SG
europeias	europeiska	europeia	europeisk	N;FEM;PL	ADJ;NOM;PL
europeias	europé	europeia	europé	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
entendi	förstått	entender	förstå	V;IND;SG;1;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
entendi	uppfattat	entender	uppfatta	V;IND;SG;1;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
surpresa	överraskad	surpresa	överraskad	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
surpresa	överraska	surpresa	överraska	N;FEM;SG	V;IMP;FIN;ACT
surpresa	överraskad	surpresa	överraskad	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
surpresa	förvånad	surpresa	förvåna	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
surpresa	överraskade	surpresa	överraskad	N;FEM;SG	V;NOM;PL;PST;V.PTCP;ACT
cabe	cabe	caber	cabe	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
herbert	herbert	herbert	herber	N;MASC;SG	PROPN;NOM
moedas	slant	moeda	slan	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
cantando	sjungande	cantar	sjunga	V;V.MSDR	ADJ;NOM;PRS;V.PTCP
cantando	sång	cantar	sång	V;V.MSDR	N;NOM;INDF;MASC+FEM;SG
jurídica	rättsligt	jurídico	rättslig	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
jurídica	rättslig	jurídico	rättslig	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
jurídica	lagligt	jurídico	laglig	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
jurídica	juridiska	jurídico	juridisk	N;FEM;SG	ADJ;NOM;PL
jurídica	rättsliga	jurídico	rättslig	N;FEM;SG	ADJ;NOM;PL
vagas	vagt	vaga	vag	N;FEM;PL	ADJ;NOM;INDF;NEUT;SG
vagas	vag	vaga	vag	N;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
vagas	vaga	vaga	vaga	N;FEM;PL	ADJ;NOM;PL
radical	radikala	radical	radikal	ADJ;MASC;SG	ADJ;NOM;PL
radical	radikalt	radical	radikal	ADJ;MASC;SG	ADV
roy	roy	roy	roy	N;MASC;SG	PROPN;NOM
favorável	gynnsamma	favorável	gynnsam	ADJ;MASC;SG	ADJ;NOM;PL
continuaram	fortsättning	continuar	fortsättning	V;IND;PL;3;FIN	N;NOM;INDF;MASC+FEM;SG
continuaram	fortsatt	continuar	fortsätta	V;IND;PL;3;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
luxemburgo	luxemburg	luxemburgo	luxemburg	N;MASC;SG	PROPN;NOM
luxemburgo	luxemburg	luxemburgo	luxemburg	N;MASC;SG	PROPN;NOM
inteligente	intelligenta	inteligente	intelligent	ADJ;MASC;SG	ADJ;NOM;PL
inteligente	smarta	inteligente	smart	ADJ;MASC;SG	ADJ;NOM;PL
beatriz	beatrix	beatriz	beatrix	N;FEM;SG	PROPN;NOM
futura	framtida	futuro	framtida	N;FEM;SG	ADJ;NOM
futura	blivande	futuro	blivande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
pontes	bridges	ponte	bridg	N;FEM;PL	PROPN;NOM
relógio	titta	relógio	titta	N;MASC;SG	V;IMP;FIN;ACT
mediterrâneo	medelhavsområdet	mediterrâneo	medelhavsområde	ADJ;MASC;SG	N;NOM;DEF;NEUT;SG
mediterrâneo	medelhavet	mediterrâneo	medelhav	ADJ;MASC;SG	N;NOM;DEF;NEUT;SG
jonas	jonas	jona	jona	N;MASC;SG	PROPN;NOM
jonas	jona	jona	jog	N;MASC;SG	PROPN;NOM
jonas	jonah	jona	jonah	N;MASC;SG	PROPN;NOM
executar	run	executar	run	V;NFIN	N;NOM;INDF;MASC+FEM;SG
executar	spring	executar	spring	V;NFIN	N;NOM;INDF;MASC+FEM;SG
dean	dekanus	dean	dekanus	PROPN;MASC;SG	N;NOM;DEF;MASC+FEM;SG
dean	dean	dean	de	PROPN;MASC;SG	PROPN;NOM
secreta	hemliga	secreto	hemlig	N;FEM;SG	ADJ;NOM;PL
secreta	hemlig	secreto	hemlig	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
secreta	hemligt	secreto	hemlig	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
armando	armando	armar	armando	V;V.MSDR	PROPN;NOM
phil	phil	phil	phil	N;MASC;SG	PROPN;NOM
