خزان	tanka	خَزَّان	tanek	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
فضة	srebrna	فَضَّة	srebrn	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
القلاع	gradove	قَلَاع	grad	N;NOM;DEF;PL	N;ACC;MASC;PL
عشوائية	naključno	عَشوَائِيّ	naključno	ADJ;NOM;INDF;FEM;SG	ADV
انتباه	pozor	اِنتِبَاه	pozor	N;NOM;INDF;SG	
فلو	flow	فِلو	flow		N;NOM;MASC;SG
البولندي	poljskega	بُولَندِيّ	poljski	ADJ;NOM;DEF;MASC;SG	ADJ;GEN;NEUT;SG
الفئران	miši	فَئِير	miša	N;NOM;DEF;DU	N;NOM;FEM;SG
الفئران	miške	فَئِير	miški	N;NOM;DEF;DU	ADJ;NOM;FEM;PL
ارض	zemljišča	ارض	zemljišče		N;NOM;NEUT;PL
ارض	dežela	ارض	dežela		N;NOM;FEM;SG
ارض	kopno	ارض	kopno		N;NOM;NEUT;SG
ارض	zemljišče	ارض	zemljišče		N;NOM;NEUT;SG
ارض	zemljo	ارض	zemlja		N;ACC;FEM;SG
تصدير	izvozi	تَصدِير	izvoziti	N;NOM;INDF;SG	V;PFV;IND;SG;3;PRS;FIN
تصدير	predgovoru	تَصدِير	predgovor	N;NOM;INDF;SG	N;DAT;MASC;SG
ناقل	prevoznika	نَاقِل	prevoznik	N;NOM;INDF;SG	N;ANIM;ACC;MASC;SG
اربعة	four	أَربَعَة	four	NUM;NOM;INDF;MASC	
اربعة	štiri	أَربَعَة	štirje	NUM;NOM;INDF;MASC	NUM;ACC;FEM;PL
الفعال	učinkoviti	فَعَّال	učinkovit	N;NOM;DEF;SG	ADJ;NOM;MASC;PL
الفعال	učinkovita	فَعَّال	učinkovit	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
الفعال	učinkovit	فَعَّال	učinkovit	N;NOM;DEF;SG	ADJ;NOM;INDF;MASC;SG
الفعال	učinkovito	فَعَّال	učinkovit	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
البنكرياس	slinavko	بَنكَرِيس	slinavka		N;ACC;FEM;SG
تيودور	theodore	تيودور	theodor		N;NOM;MASC;SG
تيودور	tudor	تيودور	tudor		N;NOM;MASC;SG
يعنى	pomen	عَنَى	pomen	V;IPFV;MASC;IND;SG;3;FIN;ACT	N;NOM;MASC;SG
تضخم	inflacijo	تَضَخَّم	inflacija	N;NOM;INDF;SG	N;ACC;FEM;SG
تضخم	inflacije	تَضَخَّم	inflacija	N;NOM;INDF;SG	N;NOM;FEM;PL
المحامي	odvetnika	مُحَامِي	odvetnik	N;NOM;DEF;SG	N;ANIM;ACC;MASC;SG
شلل	paralizo	شلل	paraliza	N;NOM;INDF;SG	N;ACC;FEM;SG
الفعاليات	dogodke	الفعاليات	dogodek	N;NOM;DEF;PL	N;ACC;MASC;PL
الفعاليات	dogodkov	الفعاليات	dogodek	N;NOM;DEF;PL	N;GEN;MASC;PL
ضع	postavi	ضَعّ	postaviti		V;PFV;IND;SG;3;PRS;FIN
نصيحة	nasveti	نَصِيحَة	nasvet	N;NOM;INDF;SG	N;NOM;MASC;PL
كتل	bul	كتل	buti	N;NOM;INDF;PL	N;GEN;FEM;PL
كتل	bloke	كتل	blok	N;NOM;INDF;PL	N;ACC;MASC;PL
الكاف	caf	كَافّ	caf		N;NOM;MASC;SG
منشور	objavi	مَنشُور	objava	N;NOM;INDF;SG	N;DAT;FEM;SG
منشور	objavo	مَنشُور	objava	N;NOM;INDF;SG	N;ACC;FEM;SG
منشور	objavljene	مَنشُور	objavljen	N;NOM;INDF;SG	ADJ;NOM;FEM;PL;V.PTCP
منشور	objavljena	مَنشُور	objavljen	N;NOM;INDF;SG	ADJ;NOM;FEM;SG;V.PTCP
منشور	objavljeno	مَنشُور	objavljen	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG;V.PTCP
منشور	objavljeni	مَنشُور	objavljen	N;NOM;INDF;SG	ADJ;NOM;MASC;PL;V.PTCP
منشور	objavljen	مَنشُور	objavljen	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
سنوي	letno	سَنَوِيّ	letno	ADJ;NOM;INDF;MASC;SG	ADV
سنوي	letne	سَنَوِيّ	leten	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;PL
سنوي	letno	سَنَوِيّ	letno	ADJ;NOM;INDF;MASC;SG	ADV
سنوي	letni	سَنَوِيّ	leten	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
المؤمن	zavarovano	مُؤَمِّن	zavarovan	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG;V.PTCP
المؤمن	zavarovani	مُؤَمِّن	zavarovan	N;NOM;DEF;SG	ADJ;NOM;MASC;PL;V.PTCP
المؤمن	zavarovan	مُؤَمِّن	zavarovan	N;NOM;DEF;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
المؤمن	zavarovana	مُؤَمِّن	zavarovan	N;NOM;DEF;SG	ADJ;NOM;FEM;SG;V.PTCP
فاسو	faso	فاسو	fas		N;NOM;MASC;SG
المواهب	nadarjenost	مَوهِب	nadarjenost	N;NOM;DEF;PL	N;NOM;FEM;SG
المواهب	talent	مَوهِب	talent	N;NOM;DEF;PL	N;NOM;MASC;SG
نايت	nate	نايت	name		PRO;ACC;SG;1
استعداد	pripravljeni	اِستِعدَاد	pripravljen	N;NOM;INDF;SG	ADJ;NOM;MASC;PL;V.PTCP
استعداد	pripravljena	اِستِعدَاد	pripravljen	N;NOM;INDF;SG	ADJ;NOM;FEM;SG;V.PTCP
استعداد	pripravljen	اِستِعدَاد	pripravljen	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
استعداد	pripravljeni	اِستِعدَاد	pripravljen	N;NOM;INDF;SG	ADJ;NOM;MASC;PL;V.PTCP
استعداد	pripravljena	اِستِعدَاد	pripravljen	N;NOM;INDF;SG	ADJ;NOM;FEM;SG;V.PTCP
استعداد	pripravljene	اِستِعدَاد	pripravljen	N;NOM;INDF;SG	ADJ;NOM;FEM;PL;V.PTCP
استعداد	pripravljen	اِستِعدَاد	pripravljen	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
استعداد	pripravljeno	اِستِعدَاد	pripravljen	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG;V.PTCP
جثة	telesa	جُثَّة	telo	N;NOM;INDF;SG	N;NOM;NEUT;PL
المتمردين	upornikov	مُتَمَرِّد	upornik	N;NOM;DEF;PL	N;GEN;MASC;PL
المتمردين	upornik	مُتَمَرِّد	upornik	N;NOM;DEF;PL	N;NOM;MASC;SG
المتمردين	upornikov	مُتَمَرِّد	upornik	N;NOM;DEF;PL	N;GEN;MASC;PL
المتمردين	uporniško	مُتَمَرِّد	uporniški	N;NOM;DEF;PL	ADV
المتمردين	uporniški	مُتَمَرِّد	uporniški	N;NOM;DEF;PL	ADJ;NOM;MASC;SG
كلهم	vsi	كلهم	ves		DET;NOM;MASC;PL
كلهم	vsem	كلهم	ves		DET;DAT;MASC;PL
كلهم	vse	كلهم	ves		DET;NOM;NEUT;SG
كلهم	vseh	كلهم	ves		DET;GEN;MASC;PL
المؤلفين	avtorji	مُؤَلِّف	avtor	ADJ;ACC;DEF;MASC;PL	N;NOM;MASC;PL
برو	prue	برو	prue		N;NOM;FEM;SG
برو	pro	برو	pro		N;NOM;MASC;SG
العناوين	naslovov	عُنوَان	naslov	N;NOM;DEF;PL	N;GEN;MASC;PL
الغبار	praha	غُبَار	praha	N;NOM;DEF;SG	N;GEN;MASC;SG
بوركينا	burkina	بُوركِينَا	burkina		PROPN;NOM;FEM;SG
مادية	materializma	مَادِّيّ	materializem	ADJ;NOM;INDF;FEM;SG	N;GEN;MASC;SG
جزيء	molekule	جُزيُو	molekol		N;NOM;FEM;PL
الفخذ	stegno	فَخذ	stegno	N;NOM;DEF;SG	N;ACC;FEM;SG
غامضة	skrivnostno	غَامِض	skrivnosten	ADJ;NOM;INDF;FEM;SG	ADV
الاقتراع	ankete	اِقتِرَاع	anketa	N;NOM;DEF;SG	N;NOM;FEM;PL
سويفت	swift	سويفت	swift		PROPN;NOM;MASC;SG
زامبيا	zambije	زَامبِيَا	zambiti		N;NOM;FEM;PL
زامبيا	zambijski	زَامبِيَا	zambijski		ADJ;NOM;MASC;PL
جارية	teku	جَارِي	tek	ADJ;NOM;INDF;FEM;SG	N;DAT;MASC;SG
ليبي	libby	لِيبِيّ	libby	ADJ;NOM;INDF;MASC;SG	
داني	danny	داني	danny		PROPN;NOM;MASC;SG
نمت	spala	نَمّ	spati	V;PFV;FEM;SG;3;ACT	V;IPFV;FEM;SG;V.PTCP
نمت	spal	نَمّ	spati	V;PFV;FEM;SG;3;ACT	V;IPFV;MASC;SG;V.PTCP
سمو	visokost	سُمُوّ	visokost		N;NOM;FEM;SG
رويس	royce	رُوَيس	royec		N;NOM;MASC;SG
تخصصات	majors	خَصَّص	majors	N;NOM;INDF;PL	N;NOM;MASC;SG
مرادفات	sopomenke	مُرَادَفَة	sopomenka	N;NOM;INDF;PL	N;ACC;FEM;PL
شجر	dreves	شَجر	drevo	N;NOM;INDF;SG	N;GEN;NEUT;PL
شجر	drevesa	شَجر	drevo	N;NOM;INDF;SG	N;NOM;NEUT;PL
كوب	skodelico	كُوب	skodelica	N;NOM;INDF;SG	N;ACC;FEM;SG
المدربين	trenerjev	مُدَرِّب	trener	N;NOM;DEF;PL	N;GEN;MASC;PL
المدربين	trenerjev	مُدَرِّب	trener	N;NOM;DEF;PL	N;GEN;MASC;PL
دوت	dot	دَوت	dot		N;NOM;MASC;SG
دوت	piko	دَوت	pika		N;ACC;FEM;SG
دوت	pika	دَوت	pika		N;NOM;FEM;SG
الاسلامية	islamske	إِسلَامِيّ	islamski	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;PL
البركانية	vulkanskega	بُركَانِيّ	vulkanski		ADJ;GEN;NEUT;SG
منظم	organizator	مُنَظِّم	organizator	ADJ;NOM;INDF;MASC;SG	N;NOM;MASC;SG
الحرجة	kritični	حَرِج	kritičen	N;NOM;DEF;SG	ADJ;NOM;MASC;PL
الحرجة	kritična	حَرِج	kritičen	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
الحرجة	kritičen	حَرِج	kritičen	N;NOM;DEF;SG	ADJ;NOM;INDF;MASC;SG
الحرجة	kritične	حَرِج	kritičen	N;NOM;DEF;SG	ADJ;NOM;FEM;PL
الحرجة	kritično	حَرِج	kritično	N;NOM;DEF;SG	ADV
عريض	široki	عَرِيض	širok	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;PL
عريض	široko	عَرِيض	široko	ADJ;NOM;INDF;MASC;SG	ADV
عريض	drzno	عَرِيض	drzno	ADJ;NOM;INDF;MASC;SG	ADV
عريض	drzni	عَرِيض	drzen	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
عريض	široko	عَرِيض	široko	ADJ;NOM;INDF;MASC;SG	ADV
كهف	jamo	كهف	jama	N;NOM;INDF;SG	N;ACC;FEM;SG
النمل	mravlje	نَمَل	mravlje	N;NOM;DEF;SG	N;NOM;FEM;PL
برية	wild	بَرِّيّ	wild	ADJ;NOM;INDF;FEM;SG	
برية	divje	بَرِّيّ	divji	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;PL
برية	divji	بَرِّيّ	divji	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
برية	divjino	بَرِّيّ	divjina	ADJ;NOM;INDF;FEM;SG	N;ACC;FEM;SG
برية	divjina	بَرِّيّ	divjina	ADJ;NOM;INDF;FEM;SG	N;NOM;FEM;SG
المصرف	banko	مَصرِف	banka	N;NOM;DEF;SG	N;ACC;FEM;SG
المصرف	bančna	مَصرِف	bančen	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
المصرف	bank	مَصرِف	banka	N;NOM;DEF;SG	N;GEN;FEM;PL
النازي	nacist	نَازِي	nacist		N;NOM;MASC;SG
النازي	nacistični	نَازِي	nacističen		ADJ;NOM;MASC;SG
مرسيدس	mercedes	مرسيدس	mercedes		N;NOM;MASC;SG
متكررة	ponavljajoče	مُتَكَرِّر	ponavljajoč	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;PL;V.PTCP
متكررة	periodično	مُتَكَرِّر	periodično	ADJ;NOM;INDF;FEM;SG	ADV
الحلم	sanje	حُلم	sanja	N;NOM;DEF;SG	N;NOM;FEM;PL
الحلم	sanjsko	حُلم	sanjski	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
الحلم	sanjal	حُلم	sanjati	N;NOM;DEF;SG	V;IPFV;MASC;SG;V.PTCP
الحلم	sanjati	حُلم	sanjati	N;NOM;DEF;SG	V;IPFV;NFIN
نيكولاي	nikolaj	نيكولاي	nikolaj		N;NOM;MASC;SG
نيكولاي	nicolae	نيكولاي	nicole		PROPN;NOM;MASC;SG
شريحة	rezino	شَرِيحَة	rezina	N;NOM;INDF;SG	N;ACC;FEM;SG
العتيقة	starinski	عِتِّيقَة	starinski	N;NOM;DEF;SG	ADJ;NOM;DEF;MASC;SG
المقاتلين	borca	مُقَاتِل	borec	N;NOM;DEF;PL	N;NOM;MASC;SG
سويسري	švicarski	سُوِيسرِيّ	švicarski		ADJ;NOM;MASC;SG
سويسري	švicarska	سُوِيسرِيّ	švicarski		ADJ;NOM;FEM;SG
مهاجمة	napadajo	مُهَاجَمَة	napadati	N;NOM;INDF;SG	V;IPFV;IND;PL;3;PRS;FIN
دفعت	plačano	دَفَع	plačan	V;PFV;FEM;SG;3;ACT	ADJ;NOM;NEUT;SG;V.PTCP
دفعت	plačani	دَفَع	plačan	V;PFV;FEM;SG;3;ACT	ADJ;NOM;MASC;PL;V.PTCP
دفعت	plačan	دَفَع	plačan	V;PFV;FEM;SG;3;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
دفعت	plačana	دَفَع	plačan	V;PFV;FEM;SG;3;ACT	ADJ;NOM;FEM;SG;V.PTCP
نعمة	grace	نعمة	graca	N;NOM;INDF;SG	PROPN;NOM;FEM;SG
ستانفورد	stanford	ستانفورد	stanford		N;NOM;MASC;SG
اندماج	združitve	اِندِمَاج	združitev	N;NOM;INDF;SG	N;NOM;FEM;PL
اندماج	fuzijske	اِندِمَاج	fuzijski	N;NOM;INDF;SG	ADJ;NOM;FEM;PL
السقوط	padajoči	سُقُوط	padajoč	N;NOM;DEF;SG	ADJ;NOM;MASC;PL;V.PTCP
السقوط	padajo	سُقُوط	padati	N;NOM;DEF;SG	V;IPFV;IND;PL;3;PRS;FIN
السقوط	padlo	سُقُوط	pasti	N;NOM;DEF;SG	V;PFV;NEUT;SG;V.PTCP
السقوط	padel	سُقُوط	pasti	N;NOM;DEF;SG	V;PFV;MASC;SG;V.PTCP
داون	zoro	دَان	zora		N;ACC;FEM;SG
داون	dawn	دَان	dawn		PROPN;NOM;FEM;SG
داون	zori	دَان	zora		V;PFV;IND;SG;3;PRS;FIN
داون	zora	دَان	zora		N;NOM;FEM;SG
العزل	izolacijo	عَزل	izolacija	N;NOM;DEF;SG	N;ACC;FEM;SG
العزل	izolacijo	عَزل	izolacija	N;NOM;DEF;SG	N;ACC;FEM;SG
هابل	hubble	هابل	hubbel		N;NOM;FEM;SG
كوبر	cooper	كُوبِر	cooper		PROPN;NOM;MASC;SG
الانتصار	zmage	اِنتِصَار	zmaga	N;NOM;DEF;SG	N;NOM;FEM;PL
الانتصار	zmago	اِنتِصَار	zmaga	N;NOM;DEF;SG	N;ACC;FEM;SG
ستوكهولم	stockholm	ستوكهولم	stockholm		PROPN;NOM;MASC;SG
يتلقى	prejme	تَلَقَّى	prejeti	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
الشغب	nemiri	شَغَب	nemira	N;NOM;DEF;SG	N;NOM;MASC;PL
الحضري	urban	حَضَرِيّ	urban		N;NOM;MASC;SG
الحضري	mestna	حَضَرِيّ	mesten		ADJ;NOM;FEM;SG
الحضري	urbana	حَضَرِيّ	urban		ADJ;NOM;FEM;SG
الحضري	mestne	حَضَرِيّ	mesten		ADJ;NOM;FEM;PL
الدورية	patrulja	دَورِيّ	patruljati	ADJ;NOM;DEF;FEM;SG	N;NOM;FEM;SG
رباعية	quad	رُبَاعِيّ	quad	ADJ;NOM;INDF;FEM;SG	N;NOM;MASC;SG
رباعية	štirikratni	رُبَاعِيّ	štirikraten	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
رحيل	odhod	رَحِيل	odhod		N;NOM;MASC;SG
مختلفين	drugačna	مُختَلِف	drugačen	ADJ;ACC;INDF;MASC;PL	ADJ;NOM;FEM;SG
مختلفين	drugačen	مُختَلِف	drugačen	ADJ;ACC;INDF;MASC;PL	ADJ;NOM;INDF;MASC;SG
مختلفين	drugačni	مُختَلِف	drugačen	ADJ;ACC;INDF;MASC;PL	ADJ;NOM;MASC;PL
مختلفين	drugačno	مُختَلِف	drugačen	ADJ;ACC;INDF;MASC;PL	ADJ;NOM;NEUT;SG
الرسومات	risb	رَسمَة	risba	N;NOM;DEF;PL	N;GEN;FEM;PL
الاصطناعي	umetne	اِصطِنَاعِيّ	umeten	N;NOM;DEF;SG	ADJ;NOM;FEM;PL
الاصطناعي	umetna	اِصطِنَاعِيّ	umeten	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
الاصطناعي	umetno	اِصطِنَاعِيّ	umeten	N;NOM;DEF;SG	ADV
الاصطناعي	umetni	اِصطِنَاعِيّ	umeten	N;NOM;DEF;SG	ADJ;NOM;DEF;MASC;SG
الاصطناعي	umetnega	اِصطِنَاعِيّ	umeten	N;NOM;DEF;SG	ADJ;GEN;NEUT;SG
الصوف	runo	صَوف	runa	N;NOM;DEF;SG	N;ACC;FEM;SG
الصوف	volna	صَوف	volna	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
الصوف	volne	صَوف	volna	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
الصوف	volno	صَوف	volna	N;NOM;DEF;SG	ADV
طقوس	obred	طَقس	obred	N;NOM;INDF;PL	N;NOM;MASC;SG
طقوس	ritual	طَقس	ritual	N;NOM;INDF;PL	N;NOM;MASC;SG
طقوس	obrede	طَقس	obred	N;NOM;INDF;PL	N;ACC;MASC;PL
باراك	barack	بَارَاك	barack		N;NOM;MASC;SG
باراك	barak	بَارَاك	barak		N;GEN;FEM;PL
سبورت	šport	سَبُور	šport		N;NOM;MASC;SG
سبورت	sport	سَبُور	sport		N;NOM;MASC;SG
تنام	spi	تنام	spati	V;MASC;IMP;SG;FIN	V;IPFV;IND;SG;3;PRS;FIN
تنام	spanje	تنام	spanje	V;MASC;IMP;SG;FIN	N;NOM;NEUT;SG
الالعاب	igrah	لَعب	igra	N;NOM;DEF;PL	N;ESS;FEM;PL
الالعاب	iger	لَعب	igra	N;NOM;DEF;PL	N;GEN;FEM;PL
البكر	prvorojenec	البكر	prvorojenec		N;NOM;MASC;SG
ماسة	diamond	مَاسَّة	diamond		
ماسة	diamant	مَاسَّة	diamant		N;NOM;MASC;SG
متكامل	integrirani	مُتَكَامِل	integriran	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;PL;V.PTCP
ويل	will	وِيل	will		
ويل	bo	وِيل	biti		V;IND;SG;3;POS;FUT;FIN
ويل	volja	وِيل	volja		N;NOM;FEM;SG
اكتسبت	pridobljena	اِكتَسَب	pridobljen	V;PFV;FEM;SG;3;ACT	ADJ;NOM;FEM;SG;V.PTCP
اكتسبت	pridobljen	اِكتَسَب	pridobljen	V;PFV;FEM;SG;3;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
اكتسبت	pridobljene	اِكتَسَب	pridobljen	V;PFV;FEM;SG;3;ACT	ADJ;NOM;FEM;PL;V.PTCP
اكتسبت	pridobljeno	اِكتَسَب	pridobljen	V;PFV;FEM;SG;3;ACT	ADJ;NOM;NEUT;SG;V.PTCP
عصفور	ptica	عُصفُور	ptica		N;NOM;FEM;SG
عصفور	ptiček	عُصفُور	ptiček		N;NOM;MASC;SG
عصفور	bird	عُصفُور	bird		
عصفور	ptič	عُصفُور	ptič		N;NOM;MASC;SG
عصفور	sparrow	عُصفُور	sparrow		N;NOM;MASC;SG
عصفور	vrabec	عُصفُور	vrabec		N;NOM;MASC;SG
نضال	boj	نِضَال	boj		N;NOM;MASC;SG
مقدسة	sveta	مُقَدَّس	svet	ADJ;NOM;INDF;FEM;SG	N;NOM;MASC;SG
مقدسة	svete	مُقَدَّس	svet	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;PL
رشح	filter	رَشَح	filter	V;PFV;MASC;SG;3;ACT	N;NOM;MASC;SG
رشح	filtriranje	رَشَح	filtriranje	V;PFV;MASC;SG;3;ACT	N;NOM;NEUT;SG
رشح	nominiran	رَشَح	nominiran	V;PFV;MASC;SG;3;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
اليدين	roke	يَد	roka	N;ACC;DEF;DU	N;NOM;FEM;PL
الوردي	rožnata	وَردِيّ	rožnat	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
الوردي	rožnate	وَردِيّ	rožnat	N;NOM;DEF;SG	ADJ;NOM;FEM;PL
الوردي	rožnati	وَردِيّ	rožnat	N;NOM;DEF;SG	ADJ;NOM;MASC;PL
الوردي	rožnato	وَردِيّ	rožnato	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
المشروبات	pijačo	مَشرُوب	pijača	N;NOM;DEF;PL	N;ACC;FEM;SG
المشروبات	pijača	مَشرُوب	pijača	N;NOM;DEF;PL	N;NOM;FEM;SG
فريمان	freeman	فرِيمَان	freeman		N;NOM;MASC;SG
ريانا	rihanna	رِيَان	rihanna		ADJ;NOM;FEM;SG
تحلل	analizirati	حَلَّل	analizirati	N;NOM;INDF;SG	V;NFIN
كثيفة	gosto	كَثِيف	gost	ADJ;NOM;INDF;FEM;SG	ADV
الجيولوجي	geolog	جِيُولُوجِيّ	geolog		N;NOM;MASC;SG
الجيولوجي	geološke	جِيُولُوجِيّ	geološki		ADJ;NOM;FEM;PL
الجيولوجي	geološko	جِيُولُوجِيّ	geološki		ADJ;NOM;NEUT;SG
ببطء	počasi	بَبَط	počasi	N;NOM;INDF;SG	ADV
ذكاء	inteligenca	ذَكَاء	inteligenca		N;NOM;FEM;SG
ذكاء	obveščevalna	ذَكَاء	obveščevalen		ADJ;NOM;FEM;SG
ذكاء	inteligentni	ذَكَاء	inteligenten		ADJ;NOM;MASC;PL
ذكاء	inteligentna	ذَكَاء	inteligenten		ADJ;NOM;FEM;SG
ذكاء	inteligentno	ذَكَاء	inteligenten		ADJ;NOM;NEUT;SG
ذكاء	inteligenten	ذَكَاء	inteligenten		ADJ;NOM;INDF;MASC;SG
ذكاء	pametna	ذَكَاء	pameten		ADJ;NOM;FEM;SG
ذكاء	pameten	ذَكَاء	pameten		ADJ;NOM;INDF;MASC;SG
ذكاء	smart	ذَكَاء	smart		N;NOM;MASC;SG
ذكاء	pametno	ذَكَاء	pameten		ADJ;NOM;NEUT;SG
مولى	molly	مولى	molly		PROPN;NOM;MASC;SG
القبر	grobnico	قَبر	grobnica	N;NOM;DEF;SG	N;ACC;FEM;SG
بيغ	peg	بَيغَ	peg		N;NOM;MASC;SG
دستورية	ustavnosti	دُستُورِيّ	ustavnost	ADJ;NOM;INDF;FEM;SG	N;GEN;FEM;SG
دستورية	ustavne	دُستُورِيّ	ustaven	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;PL
اكبر	akbar	اكبر	akbar		N;NOM;MASC;SG
اكبر	večja	اكبر	velik		ADJ;NOM;CMPR;FEM;SG
اكبر	večji	اكبر	velik		ADJ;NOM;DEF;CMPR;MASC;SG
اكبر	večje	اكبر	velik		ADJ;NOM;CMPR;NEUT;SG
مؤامرة	zaroto	مُؤَامَرَة	zarota	N;NOM;INDF;SG	N;ACC;FEM;SG
مؤامرة	zarote	مُؤَامَرَة	zarota	N;NOM;INDF;SG	N;NOM;FEM;PL
مؤامرة	zaroto	مُؤَامَرَة	zarota	N;NOM;INDF;SG	N;ACC;FEM;SG
كريستي	christy	كرِيستِي	christy		PROPN;NOM;MASC;SG
رقمي	digitalnega	رَقَمِيّ	digitalen	ADJ;NOM;INDF;MASC;SG	ADJ;GEN;NEUT;SG
رقمي	digitalne	رَقَمِيّ	digitalen	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;PL
هالة	hala	هالة	hala		N;NOM;FEM;SG
هالة	anomalija	هالة	anomalija		N;NOM;FEM;SG
هالة	nepravilnost	هالة	nepravilnost		N;NOM;FEM;SG
هالة	aura	هالة	aura		N;NOM;FEM;SG
هالة	halo	هالة	halo		N;NOM;MASC;SG
برهان	dokaz	بُرهَان	dokaz		N;NOM;MASC;SG
برهان	dokazilo	بُرهَان	dokazilo		N;NOM;NEUT;SG
القراصنة	pirati	قُرصُنّ	pirati		N;NOM;MASC;PL
القراصنة	piratov	قُرصُنّ	pirat		N;GEN;MASC;PL
مزدوجة	podvoji	مُزدَوِج	podvoj	ADJ;NOM;INDF;FEM;SG	V;PFV;IND;SG;3;PRS;FIN
مزدوجة	dvakrat	مُزدَوِج	dvakrat	ADJ;NOM;INDF;FEM;SG	ADV
مزدوجة	dvojna	مُزدَوِج	dvojen	ADJ;NOM;INDF;FEM;SG	NUM;NOM;FEM;SG
درهم	antiepileptik	دِرهَم	antiepileptik		N;NOM;MASC;SG
الفواكه	sadje	فَاكِهَة	sadje	N;NOM;DEF;PL	N;NOM;NEUT;SG
الفواكه	sadje	فَاكِهَة	sadje	N;NOM;DEF;PL	N;NOM;NEUT;SG
مير	mer	مير	mera		N;NOM;MASC;SG
تسوية	poravnave	تَسوِيَة	poravnava	N;NOM;INDF;SG	N;NOM;FEM;PL
الالكتروني	elektronsko	إِلِكترُونِيّ	elektronsko	ADJ;NOM;DEF;MASC;SG	ADV
حراري	toplotno	حراري	toplotno	ADJ;NOM;INDF;MASC;SG	ADV
الكسندر	aleksandra	أَلِكسَندر	aleksander		N;NOM;MASC;SG
الكسندر	aleksander	أَلِكسَندر	aleksander		N;NOM;MASC;SG
الكسندر	alexander	أَلِكسَندر	alexander		N;NOM;MASC;SG
نشرة	biltenu	نَشرَة	bilten	N;NOM;INDF;SG	N;DAT;MASC;SG
قزوين	kaspijskega	قَزوِين	kaspijski	N;NOM;INDF;SG	ADJ;GEN;NEUT;SG
العملي	praktično	عَمَلِيّ	praktično		ADV
العملي	praktične	عَمَلِيّ	praktičen		ADJ;NOM;FEM;PL
العملي	praktičen	عَمَلِيّ	praktičen		ADJ;NOM;INDF;MASC;SG
العملي	praktična	عَمَلِيّ	praktičen		ADJ;NOM;FEM;SG
قادرين	zmožen	قَادِر	zmožen	ADJ;NOM;INDF;MASC;PL	ADJ;NOM;INDF;MASC;SG
قادرين	sposoben	قَادِر	sposoben	ADJ;NOM;INDF;MASC;PL	ADJ;NOM;INDF;MASC;SG
تجاهل	ignorirati	تَجَاهُل	ignorirati	N;NOM;INDF;SG	V;NFIN
تجاهل	ignoriral	تَجَاهُل	ignorirati	N;NOM;INDF;SG	V;MASC;SG;V.PTCP
محامي	odvetnik	مُحَامِي	odvetnik	N;NOM;INDF;PL	N;NOM;MASC;SG
محامي	pravnik	مُحَامِي	pravnik	N;NOM;INDF;PL	N;NOM;MASC;SG
محامي	odvetnica	مُحَامِي	odvetnica	N;NOM;INDF;PL	N;NOM;FEM;SG
محامي	odvetnika	مُحَامِي	odvetnik	N;NOM;INDF;PL	N;ANIM;ACC;MASC;SG
كيفن	kevin	كِيفِن	kevina		N;NOM;MASC;SG
