から	från	から	från	CONJ	ADP
誘惑	frestelse	誘惑	frestelse	V	N;NOM;INDF;MASC+FEM;SG
ユキ	yuki	ユキ	yuki	PROPN	PROPN;NOM
マーチ	marschera	マーチ	marschera	N	V;IMP;FIN;ACT
グスタフ	gustav	グスタフ	gustav	PROPN	PROPN;NOM
歓迎	välkommen	歓迎	välkomm	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
孤独	ensamt	孤独	ensam	N	ADJ;NOM;INDF;NEUT;SG
孤独	ensam	孤独	ensam	N	ADJ;NOM;INDF;MASC+FEM;SG
孤独	ensamma	孤独	ensam	N	ADJ;NOM;PL
押す	push	押す	push	V	N;NOM;INDF;MASC+FEM;SG
押す	tryck	押す	tryck	V	N;NOM;INDF;NEUT;SG
ハイウェイ	highway	ハイウェイ	highway	N	PROPN;NOM
等しい	lika	等しい	lika	ADJ	ADV
等しい	equal	等しい	equal	ADJ	N;NOM;INDF;MASC+FEM;SG
等しい	jämlikar	等しい	jämlik	ADJ	N;NOM;INDF;MASC+FEM;PL
パーフェクト	perfekt	パーフェクト	perfekt	N	ADJ;NOM;INDF;NEUT;SG
パーフェクト	perfekta	パーフェクト	perfekta	N	ADJ;NOM;PL
アイスランド	island	アイスランド	island	PROPN	PROPN;NOM
カスタム	anpassade	カスタム	anpassa	N	ADJ;NOM;PL;PST;V.PTCP
カスタム	anpassad	カスタム	anpassa	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
カスタム	egen	カスタム	egen	N	ADJ;NOM;MASC+FEM;SG
カスタム	anpassat	カスタム	anpassa	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
土井	doi	土井	doi	PROPN	N;NOM;INDF;NEUT;SG
アーチ	arch	アーチ	arch	N	PROPN;NOM
アルバート	albert	アルバート	albert	PROPN	PROPN;NOM
ケルン	köln	ケルン	köln	PROPN	PROPN;NOM
ケルン	köln	ケルン	köln	PROPN	PROPN;NOM
青島	qingdao	青島	qingdao	PROPN	PROPN;NOM
コリン	collin	コリン	collin	PROPN	PROPN;NOM
コリン	colin	コリン	colin	PROPN	PROPN;NOM
告発	anklagelser	告発	anklagelse	V	N;NOM;INDF;MASC+FEM;PL
告発	anklagelse	告発	anklagelse	V	N;NOM;INDF;MASC+FEM;SG
告発	beskyllningar	告発	beskyllning	V	N;NOM;INDF;MASC+FEM;PL
告発	anklagelser	告発	anklagelse	V	N;NOM;INDF;MASC+FEM;PL
バックス	spänn	バックス	spänna	PROPN	N;NOM;INDF;NEUT;SG
カウ	ko	カウ	ko	PROPN	N;NOM;INDF;MASC+FEM;SG
カウ	kon	カウ	konna	PROPN	N;NOM;INDF;MASC+FEM;SG
キングス	kings	キングス	kinga	PROPN	PROPN;NOM
キングス	kungar	キングス	kung	PROPN	N;NOM;INDF;MASC+FEM;PL
キングス	konungar	キングス	konung	PROPN	N;NOM;INDF;MASC+FEM;PL
キングス	kungarna	キングス	kung	PROPN	N;NOM;DEF;MASC+FEM;PL
今夜	ikväll	今夜	ikväll	PROPN	N;NOM;INDF;MASC+FEM;SG
今夜	inatt	今夜	inatt	PROPN	N;NOM;INDF;NEUT;SG
坂田	sakata	坂田	sakat	PROPN	N;NOM;INDF;MASC+FEM;SG
ミラクル	mirakel	ミラクル	mirakel	PROPN	N;NOM;INDF;NEUT;SG
バク	tapir	バク	tapi	PROPN	N;NOM;INDF;MASC+FEM;SG
ピート	pete	ピート	pete	PROPN	PROPN;NOM
幸子	yukiko	幸子	yukiko	PROPN	N;NOM;INDF;NEUT;SG
幸子	sachiko	幸子	sachiko	PROPN	N;NOM;INDF;MASC+FEM;SG
ウォーク	promenera	ウォーク	promenera	N	V;IMP;FIN;ACT
駿河	suruga	駿河	surug	PROPN	N;NOM;INDF;MASC+FEM;SG
アピール	överklagande	アピール	överklagande	V	N;NOM;INDF;NEUT;SG
アピール	överklagandet	アピール	överklagande	V	N;NOM;DEF;NEUT;SG
アピール	överklagan	アピール	överklaga	V	N;NOM;INDF;MASC+FEM;SG
悲しみ	sorgen	悲しむ	sorgen	V	N;NOM;DEF;MASC+FEM;SG
悲しみ	sorg	悲しむ	sorg	V	N;NOM;INDF;MASC+FEM;SG
悲しみ	sorg	悲しむ	sorg	V	N;NOM;INDF;MASC+FEM;SG
悲しみ	sorg	悲しむ	sorg	V	N;NOM;INDF;MASC+FEM;SG
悲しみ	bedrövad	悲しむ	bedrövad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ポプラ	poppel	ポプラ	poppel	PROPN	N;NOM;INDF;MASC+FEM;SG
スターリン	stalin	スターリン	stalin	PROPN	PROPN;NOM
スターリン	stalins	スターリン	stali	PROPN	PROPN;GEN
コカ	coca	コカ	coca	PROPN	N;NOM;INDF;NEUT;SG
十八	eighteen	十八	eighte	NUM	N;NOM;INDF;MASC+FEM;SG
遠い	långt	遠い	långt	ADJ	ADV
遠い	fjärran	遠い	fjärra	ADJ	N;NOM;INDF;MASC+FEM;SG
遠い	avlägsen	遠い	avlägs	ADJ	N;NOM;DEF;MASC+FEM;SG
遠い	fjärran	遠い	fjärra	ADJ	N;NOM;INDF;MASC+FEM;SG
あかね	akane	あかね	akane	PROPN	N;NOM;DEF;MASC+FEM;SG
パレスチナ	palestinska	パレスチナ	palestinsk	PROPN	ADJ;NOM;PL
パレスチナ	palestina	パレスチナ	palestina	PROPN	PROPN;NOM
パレスチナ	palestinska	パレスチナ	palestinsk	PROPN	ADJ;NOM;PL
パレスチナ	palestinsk	パレスチナ	palestinsk	PROPN	ADJ;NOM;INDF;MASC+FEM;SG
パレスチナ	palestinier	パレスチナ	palestini	PROPN	N;NOM;INDF;MASC+FEM;PL
正直	ärligt	正直	ärligt	CONJ	ADJ;NOM;INDF;NEUT;SG
正直	ärlighet	正直	ärlighet	CONJ	N;NOM;INDF;MASC+FEM;SG
正直	ärlig	正直	ärlig	CONJ	ADJ;NOM;INDF;MASC+FEM;SG
正直	ärliga	正直	ärlig	CONJ	ADJ;NOM;PL
美咲	misaki	美咲	misaki	PROPN	N;NOM;INDF;MASC+FEM;SG
ゴシック	gotiska	ゴシック	gotisk	PROPN	ADJ;NOM;PL
サイレント	tysta	サイレント	tyst	N	ADJ;NOM;PL
サイレント	tyst	サイレント	tyst	N	ADJ;NOM;INDF;MASC+FEM;SG
サイレント	tiga	サイレント	tig	N	V;IMP;FIN;ACT
調節	justering	調節	justering	V	N;NOM;INDF;MASC+FEM;SG
調節	anpassning	調節	anpassning	V	N;NOM;INDF;MASC+FEM;SG
コロン	colón	コロン	colón	PROPN	PROPN;NOM
コロン	kolon	コロン	kolon	PROPN	N;NOM;INDF;NEUT;SG
内装	invändigt	内装	invändig	N	ADV
内装	inre	内装	inre	N	ADJ;NOM;CMPR
ムスリム	muslimskt	ムスリム	muslimsk	N	ADJ;NOM;INDF;NEUT;SG
ムスリム	muslimska	ムスリム	muslimsk	N	ADJ;NOM;PL
ムスリム	muslimsk	ムスリム	muslimsk	N	ADJ;NOM;INDF;MASC+FEM;SG
サイモン	simon	サイモン	simon	PROPN	N;NOM;INDF;MASC+FEM;SG
コパ	copa	コパ	copa	PROPN	PROPN;NOM
ベートーヴェン	beethoven	ベートーヴェン	beethov	PROPN	PROPN;NOM
ウラ	ulla	ウラ	ull	PROPN	PROPN;NOM
中井	nakai	中井	nakai	PROPN	N;NOM;INDF;MASC+FEM;SG
麻薬	narkotiska	麻薬	narkotisk	N	ADJ;NOM;PL
間接	indirekt	間接	indirekt	N	ADJ;NOM;INDF;MASC+FEM;SG
間接	indirekta	間接	indirekt	N	ADJ;NOM;PL
感動	imponerad	感動	imponerad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
感動	beröring	感動	beröring	V	N;NOM;INDF;MASC+FEM;SG
感動	rörande	感動	röra	V	ADJ;NOM;PRS;V.PTCP
おんな	onna	おんな	onna	PROPN	N;NOM;INDF;MASC+FEM;SG
折り返し	vira	折り返し	vira	ADV	V;IMP;FIN;ACT
ピッツバーグ	pittsburgh	ピッツバーグ	pittsburgh	PROPN	PROPN;NOM
ウェイン	wayne	ウェイン	wayne	PROPN	PROPN;NOM
プライム	prime	プライム	prime		N;NOM;INDF;NEUT;SG
賠償	ersättning	賠償	ersättning	V	N;NOM;INDF;MASC+FEM;SG
賠償	kompensation	賠償	kompensation	V	N;NOM;INDF;MASC+FEM;SG
賠償	ersättningar	賠償	ersättning	V	N;NOM;INDF;MASC+FEM;PL
補償	ersättning	補償	ersättning	V	N;NOM;INDF;MASC+FEM;SG
補償	kompensation	補償	kompensation	V	N;NOM;INDF;MASC+FEM;SG
補償	ersättningar	補償	ersättning	V	N;NOM;INDF;MASC+FEM;PL
ティム	tim	ティム	tim	PROPN	N;NOM;INDF;MASC+FEM;SG
パナマ	panamas	パナマ	panama	PROPN	PROPN;NOM
パナマ	panama	パナマ	panam	PROPN	PROPN;NOM
ウラン	uran	ウラン	uran	PROPN	N;NOM;INDF;NEUT;SG
摂取	intag	摂取	intag	V	N;NOM;INDF;NEUT;SG
摂取	intaget	摂取	intagen	V	N;NOM;DEF;NEUT;SG
摂取	intagna	摂取	ta_in	V	ADJ;NOM;PL;PST;V.PTCP
摂取	förtäring	摂取	förtäring	V	N;NOM;INDF;MASC+FEM;SG
先駆	föregångare	先駆	föregångare	V	N;NOM;INDF;MASC+FEM;PL
タラ	tara	タラ	tara	PROPN	N;NOM;INDF;MASC+FEM;SG
タラ	torsk	タラ	torsk	PROPN	N;NOM;INDF;MASC+FEM;SG
タラ	cod	タラ	cod	PROPN	PROPN;NOM
タラ	torsken	タラ	torsk	PROPN	N;NOM;DEF;MASC+FEM;SG
ねこ	neko	ねこ	neko	PROPN	N;NOM;INDF;MASC+FEM;SG
ねこ	katt	ねこ	katt	PROPN	N;NOM;INDF;MASC+FEM;SG
メンテナンス	bibehållande	メンテナンス	bibehålla	N	ADJ;NOM;PRS;V.PTCP
メンテナンス	underhålls	メンテナンス	underhålla	N	V;IND;FIN;PASS
だっ	eftersom	だ	eftersom	CONJ	CONJ
マドンナ	madonna	マドンナ	madon	N	PROPN;NOM
モーリス	morris	モーリス	morris	PROPN	PROPN;NOM
モーリス	maurice	モーリス	maurice	PROPN	PROPN;NOM
重い	heavy	重い	heavy	ADJ	N;NOM;INDF;MASC+FEM;SG
鳥栖	tosu	鳥栖	tosu	PROPN	N;NOM;INDF;MASC+FEM;SG
ミリオン	miljon	ミリオン	miljon	PROPN	N;NOM;INDF;MASC+FEM;SG
ミリオン	miljoner	ミリオン	miljon	PROPN	N;NOM;INDF;MASC+FEM;PL
愛子	aiko	愛子	aiko	PROPN	N;NOM;INDF;MASC+FEM;SG
ネパール	nepal	ネパール	nepal	PROPN	PROPN;NOM
ホーク	hök	ホーク	hök	PROPN	N;NOM;INDF;MASC+FEM;SG
ホーク	hawk	ホーク	hawk	PROPN	N;NOM;INDF;NEUT;SG
ホーク	hawke	ホーク	hawke	PROPN	PROPN;NOM
喫煙	röker	喫煙	röka	N	V;IND;PRS;FIN;ACT
喫煙	röka	喫煙	röka	N	V;IMP;NFIN;ACT
主権	suveräna	主権	suveräna	N	ADJ;NOM;PL
主権	suverän	主権	suverän	N	ADJ;NOM;INDF;MASC+FEM;SG
主権	suveränt	主権	suveränt	N	ADJ;NOM;INDF;NEUT;SG
スパイク	spetsa	スパイク	spetsa	N	V;IMP;FIN;ACT
スパイク	spike	スパイク	spike	N	PROPN;NOM
みか	mikado	みく	mikado	PROPN	N;NOM;INDF;MASC+FEM;SG
志賀	shiga	志賀	shig	PROPN	N;NOM;INDF;MASC+FEM;SG
直ち	omedelbart	直ち	omedelbar	ADJ	ADV
直ち	genast	直ち	genast	ADJ	ADV
通話	call	通話	call	V	N;NOM;INDF;NEUT;SG
通話	samtal	通話	samtal	V	N;NOM;INDF;NEUT;SG
通話	samtal	通話	samtal	V	N;NOM;INDF;NEUT;SG
ベネズエラ	venezuelanska	ベネズエラ	venezuelansk	PROPN	ADJ;NOM;PL
ベネズエラ	venezuela	ベネズエラ	venezuel	PROPN	PROPN;NOM
ダラス	dallas	ダラス	dalla	PROPN	PROPN;NOM
差異	olikheter	差異	olikhet	V	N;NOM;INDF;MASC+FEM;PL
差異	meningsskiljaktigheter	差異	meningsskiljaktighet	V	N;NOM;INDF;MASC+FEM;PL
差異	skillnader	差異	skillnad	V	N;NOM;INDF;MASC+FEM;PL
差異	skillnad	差異	skillnad	V	N;NOM;INDF;MASC+FEM;SG
差異	skillnaden	差異	skillnad	V	N;NOM;DEF;MASC+FEM;SG
ヒント	tipsa	ヒント	tips	N	V;IMP;FIN;ACT
ニコラ	nicola	ニコラ	nicol	PROPN	PROPN;NOM
アラスカ	alaska	アラスカ	alaska	PROPN	PROPN;NOM
デニス	dennis	デニス	dennis	PROPN	PROPN;NOM
モノレール	monorail	モノレール	monorail	PROPN	N;NOM;INDF;NEUT;SG
入り	entré	入る	entré	V	N;NOM;INDF;MASC+FEM;SG
入り	ingång	入る	ingång	V	N;NOM;INDF;MASC+FEM;SG
ワルシャワ	warszawa	ワルシャワ	warszawa	PROPN	PROPN;NOM
マイナス	negativa	マイナス	negativ		ADJ;NOM;PL
マイナス	negativt	マイナス	negativ		ADJ;NOM;INDF;NEUT;SG
マイナス	negativ	マイナス	negativ		ADJ;NOM;INDF;MASC+FEM;SG
マイナス	minus	マイナス	minus		N;NOM;INDF;NEUT;SG
急性	akuta	急性	akuta	N	ADJ;NOM;PL
急性	akut	急性	akut	N	ADJ;NOM;INDF;NEUT;SG
ジェーン	jane	ジェーン	jane	PROPN	PROPN;NOM
バンクーバー	vancouver	バンクーバー	vancouver	PROPN	PROPN;NOM
新羅	silla	新羅	silla	PROPN	PROPN;NOM
カレン	karen	カレン	kar	PROPN	PROPN;NOM
乗り換え	transfer	乗り換える	transfer	V	N;NOM;INDF;MASC+FEM;SG
乗り換え	överlåtelse	乗り換える	överlåtelse	V	N;NOM;INDF;MASC+FEM;SG
乗り換え	överföring	乗り換える	överföring	V	N;NOM;INDF;MASC+FEM;SG
コンプレックス	komplext	コンプレックス	komplext	N	ADJ;NOM;INDF;NEUT;SG
コンプレックス	komplicerad	コンプレックス	komplicerad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
コンプレックス	komplex	コンプレックス	komplex	N	ADJ;NOM;INDF;NEUT;SG
コンプレックス	komplexa	コンプレックス	komplex	N	ADJ;NOM;PL
コンプレックス	komplicerat	コンプレックス	komplicerad	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ホルン	tuta	ホルン	tuta	PROPN	V;IMP;FIN;ACT
ホルン	hornet	ホルン	horn	PROPN	N;NOM;DEF;NEUT;SG
ホルン	horn	ホルン	horn	PROPN	PROPN;NOM
フェルナンド	fernando	フェルナンド	fernando	PROPN	PROPN;NOM
シンプル	enkelhet	シンプル	enkelhet	ADJ	N;NOM;INDF;MASC+FEM;SG
アイオワ	iowa	アイオワ	iowa	PROPN	PROPN;NOM
ニャン	mjau	ニャン	mjau	PROPN	N;NOM;INDF;MASC+FEM;SG
クマ	bear	クマ	bear	N	V;IMP;FIN;ACT
クマ	björn	クマ	björn	N	PROPN;NOM
報復	vedergällning	報復	vedergällning	V	N;NOM;INDF;MASC+FEM;SG
報復	revansch	報復	revansch	V	N;NOM;INDF;MASC+FEM;SG
報復	hämnd	報復	hämnd	V	N;NOM;INDF;MASC+FEM;SG
報復	vedergällning	報復	vedergällning	V	N;NOM;INDF;MASC+FEM;SG
準拠	överensstämmande	準拠	överensstämmande	V	ADJ;NOM;PRS;V.PTCP
最悪	värst	最悪	värst	ADJ	ADV;RL
最悪	sämst	最悪	dålig	ADJ	ADV;RL
エリート	elite	エリート	elite	N	PROPN;NOM
アルフレッド	alfred	アルフレッド	alfred	PROPN	PROPN;NOM
オールド	gamla	オールド	gammal	N	ADJ;NOM;PL
オールド	gammal	オールド	gammal	N	ADJ;NOM;INDF;MASC+FEM;SG
オールド	gammalt	オールド	gammal	N	ADJ;NOM;INDF;NEUT;SG
一夫	kazuo	一夫	kazuo	PROPN	PROPN;NOM
スティーヴ	steve	スティーヴ	stev	PROPN	PROPN;NOM
クリック	klicka	クリック	klicka	N	V;IMP;FIN;ACT
クリック	klickar	クリック	klick	N	V;IND;PRS;FIN;ACT
カーン	khan	カーン	khan	PROPN	PROPN;NOM
積分	integrerad	積分	integrerad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
有罪	skyldiga	有罪	skyldig	V	ADJ;NOM;PL
有罪	skyldig	有罪	skyldig	V	ADJ;NOM;INDF;MASC+FEM;SG
有罪	skyldigt	有罪	skyldig	V	ADJ;NOM;INDF;NEUT;SG
グレゴリオ	gregorio	グレゴリオ	gregorio	PROPN	PROPN;NOM
交互	suppleant	交互	suppleant	ADJ	N;NOM;INDF;MASC+FEM;SG
交互	alternativt	交互	alternativ	ADJ	ADV
交互	växelvis	交互	växelvis	ADJ	ADV
紳士	gentleman	紳士	gentleman	PROPN	N;NOM;INDF;MASC+FEM;SG
サハ	saha	サハ	saha	PROPN	PROPN;NOM
許容	tolerans	許容	tolera		N;NOM;INDF;MASC+FEM;SG
許容	tillåten	許容	tillåten		ADJ;NOM;INDF;MASC+FEM;SG
益田	masuda	益田	masuda	PROPN	PROPN;NOM
ハンマー	hammer	ハンマー	hammer	N	PROPN;NOM
リュウ	ryu	リュウ	ryu	PROPN	PROPN;NOM
調印	signering	調印	signering	V	N;NOM;INDF;MASC+FEM;SG
調印	undertecknande	調印	undertecknande	V	ADJ;NOM;PRS;V.PTCP
布告	proklamation	布告	proklamation	V	N;NOM;INDF;MASC+FEM;SG
布告	kungörelse	布告	kungörelse	V	N;NOM;INDF;MASC+FEM;SG
布告	dekret	布告	dekr	V	N;NOM;INDF;NEUT;SG
布告	förklaring	布告	förklaring	V	N;NOM;INDF;MASC+FEM;SG
布告	deklarationen	布告	deklaration	V	N;NOM;DEF;MASC+FEM;SG
布告	försäkran	布告	försäkra	V	N;NOM;INDF;MASC+FEM;SG
布告	deklaration	布告	deklaration	V	N;NOM;INDF;MASC+FEM;SG
宮沢	miyazawa	宮沢	miyazan	PROPN	N;NOM;INDF;MASC+FEM;SG
栄え	blomstrande	栄える	blomstra	V	ADJ;NOM;PRS;V.PTCP
栄え	välmående	栄える	välmående	V	N;NOM;INDF;NEUT;SG
エディ	eddie	エディ	eddie	PROPN	N;NOM;INDF;MASC+FEM;SG
ビルマ	burma	ビルマ	burma	PROPN	PROPN;NOM
キャサリン	katherine	キャサリン	katherine	PROPN	PROPN;NOM
キャサリン	catherine	キャサリン	catherine	PROPN	PROPN;NOM
キャサリン	katarina	キャサリン	katarin	PROPN	N;NOM;INDF;MASC+FEM;SG
ウド	udo	ウド	udo	PROPN	PROPN;NOM
置換	ersätter	置換	ersätta	N	V;IND;PRS;FIN;ACT
置換	ersätta	置換	ersätta	N	V;IMP;FIN;ACT
置換	ersättande	置換	ersätta	N	ADJ;NOM;PRS;V.PTCP
置換	ersätta	置換	ersätta	N	V;IMP;FIN;ACT
置換	ersätt	置換	ersätt	N	V;IMP;FIN;ACT
エルサ	elsa	エルサ	elsa	PROPN	PROPN;NOM
ローリング	rullning	ローリング	rullning	PROPN	N;NOM;INDF;MASC+FEM;SG
ローリング	rullar	ローリング	rulla	PROPN	V;IND;PRS;FIN;ACT
ローリング	rullande	ローリング	rullande	PROPN	ADJ;NOM;PRS;V.PTCP
同	alumner	同	alumner	ADJ	N;NOM;INDF;MASC+FEM;PL
同	återförening	同	återförening	ADJ	N;NOM;INDF;MASC+FEM;SG
リフト	lyfta	リフト	lyfta	N	V;IMP;NFIN;ACT
窒素	kväve	窒素	kväve		N;NOM;INDF;NEUT;SG
ホーン	tuta	ホーン	tuta	N	V;IMP;FIN;ACT
ホーン	horn	ホーン	horn	N	PROPN;NOM
クロード	claude	クロード	claude	PROPN	PROPN;NOM
アウグスト	august	アウグスト	august	PROPN	N;NOM;INDF;MASC+FEM;SG
アウグスト	augusti	アウグスト	augusti	PROPN	N;NOM;INDF;MASC+FEM;SG
きみ	kimi	きむ	kimi	N	PROPN;NOM
ゴッド	gud	ゴッド	gud	PROPN	PROPN;NOM
メロディー	melody	メロディー	melody	N	PROPN;NOM
収束	konvergens	収束	konvergen	V	N;GEN;DEF;MASC+FEM;SG
バート	burt	バート	burt	PROPN	PROPN;NOM
バート	bart	バート	bart	PROPN	PROPN;NOM
バート	bert	バート	berta	PROPN	PROPN;NOM
タール	tjära	タール	tjära	PROPN	N;NOM;INDF;MASC+FEM;SG
ひろみ	hiromi	ひろみ	hiromi	PROPN	N;NOM;INDF;MASC+FEM;SG
弾圧	förtryckta	弾圧	förtrycka	N	ADJ;NOM;PL;PST;V.PTCP
弾圧	förtryckt	弾圧	förtrycka	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
弾圧	förtrycka	弾圧	förtrycka	N	V;IMP;NFIN;ACT
弾圧	förtryckande	弾圧	förtryckande	N	ADJ;NOM;PRS;V.PTCP
順子	junko	順子	junko	PROPN	N;NOM;INDF;MASC+FEM;SG
招聘	inbjudan	招聘	inbjuda	V	N;NOM;INDF;MASC+FEM;SG
転写	transkription	転写	transkription	V	N;NOM;INDF;MASC+FEM;SG
激怒	fury	激怒	fury	V	N;NOM;INDF;MASC+FEM;SG
激怒	raseri	激怒	raseri	V	N;NOM;INDF;NEUT;SG
激怒	rasande	激怒	rasa	V	ADJ;NOM;PRS;V.PTCP
激怒	ursinnig	激怒	ursinnig	V	ADJ;NOM;INDF;MASC+FEM;SG
激怒	upprörd	激怒	uppröra	V	ADJ;NOM;INDF;MASC+FEM;SG
激怒	upprörda	激怒	upprörd	V	ADJ;NOM;PL
激怒	rasande	激怒	rasa	V	ADJ;NOM;PRS;V.PTCP
テナント	tennant	テナント	tennant	N	PROPN;NOM
申し出	erbjudande	申し出る	erbjudande	V	ADJ;NOM;PRS;V.PTCP
申し出	erbjudandet	申し出る	erbjudande	V	N;NOM;DEF;NEUT;SG
きちんと	snyggt	きちんと	snygga	ADV	ADJ;NOM;INDF;NEUT;SG
バレンシア	valencia	バレンシア	valencia	PROPN	N;NOM;DEF;MASC+FEM;SG
農地	jordbruksmark	農地	jordbruksmark	N	ADJ;NOM;INDF;MASC+FEM;SG
凍結	fryser	凍結	frysa	N	V;IND;PRS;FIN;ACT
凍結	iskallt	凍結	iskallt	N	ADJ;NOM;INDF;NEUT;SG
凍結	frysa	凍結	frysa	N	V;IMP;FIN;ACT
寄稿	bidragit	寄稿	bidra	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
寄稿	medverkade	寄稿	medverkad	V	ADJ;NOM;PL;PST;V.PTCP
習慣	vanan	習慣	vanan	N	ADV
ズーム	zooma	ズーム	zooma	N	V;IMP;FIN;ACT
プラント	plantera	プラント	plantera	N	V;IMP;FIN;ACT
プラント	växt	プラント	växt	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
サリー	sally	サリー	sally	PROPN	PROPN;NOM
バルト	barth	バルト	barth	PROPN	PROPN;NOM
占い	spådomskonst	占い	spådomskonst	V	N;NOM;INDF;MASC+FEM;SG
書物	boka	書物	boka	N	V;IMP;FIN;ACT
延喜	engi	延喜	engi	PROPN	N;NOM;INDF;MASC+FEM;SG
メルセデス	mercedes	メルセデス	mercedes	PROPN	PROPN;NOM
スロベニア	slovenien	スロベニア	slovenien	PROPN	N;NOM;DEF;MASC+FEM;SG
スロベニア	slovenska	スロベニア	slovensk	PROPN	ADJ;NOM;PL
理恵	rie	理恵	rie	PROPN	N;NOM;INDF;MASC+FEM;SG
ツイ	tsui	ツイ	tsui	PROPN	PROPN;NOM
三輪	miwa	三輪	jag	PROPN	N;NOM;INDF;MASC+FEM;SG
オスカー	oscar	オスカー	oscar	PROPN	PROPN;NOM
ロビンソン	robinson	ロビンソン	robinson	PROPN	N;NOM;INDF;MASC+FEM;SG
つながり	anslutningar	つながり	anslutning	V	N;NOM;INDF;MASC+FEM;PL
つながり	förbindelser	つながり	förbindelse	V	N;NOM;INDF;MASC+FEM;PL
つながり	kopplingar	つながり	koppling	V	N;NOM;INDF;MASC+FEM;PL
つながり	anslutningen	つながり	anslutning	V	N;NOM;DEF;MASC+FEM;SG
つながり	anknytning	つながり	anknytning	V	N;NOM;INDF;MASC+FEM;SG
つながり	koppling	つながり	koppling	V	N;NOM;INDF;MASC+FEM;SG
つながり	anslutning	つながり	anslutning	V	N;NOM;INDF;MASC+FEM;SG
つながり	samband	つながり	samband	V	N;NOM;INDF;NEUT;SG
分ける	delning	分ける	delning	V	N;NOM;INDF;MASC+FEM;SG
分ける	split	分ける	splita	V	N;NOM;INDF;NEUT;SG
分ける	delad	分ける	delad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
商用	reklamfilm	商用	reklamfilm	V	N;NOM;INDF;MASC+FEM;SG
商用	kommersiell	商用	kommersiell	V	N;NOM;INDF;MASC+FEM;SG
商用	kommersiella	商用	kommersiell	V	ADJ;NOM;PL
商用	kommersiellt	商用	kommersiell	V	ADJ;NOM;INDF;NEUT;SG
ひかる	hikaru	ひかる	hikaru	PROPN	N;NOM;INDF;MASC+FEM;PL
レナ	lena	レナ	lena	PROPN	PROPN;NOM
シンデレラ	askungen	シンデレラ	askung	PROPN	N;NOM;DEF;MASC+FEM;SG
キリン	giraff	キリン	giraff	PROPN	N;NOM;INDF;MASC+FEM;SG
純子	junko	純子	junko	PROPN	N;NOM;INDF;MASC+FEM;SG
呼吸	andning	呼吸	andning	V	N;NOM;INDF;MASC+FEM;SG
呼吸	andningen	呼吸	andning	V	N;NOM;DEF;MASC+FEM;SG
慢性	kroniskt	慢性	kronisk	N	ADJ;NOM;INDF;NEUT;SG
慢性	kroniska	慢性	kronisk	N	ADJ;NOM;PL
メリーランド	maryland	メリーランド	maryland	PROPN	PROPN;NOM
収穫	skördar	収穫	skörd	V	N;NOM;INDF;MASC+FEM;PL
収穫	skörden	収穫	skörd	V	N;NOM;DEF;MASC+FEM;SG
収穫	skörd	収穫	skörd	V	N;NOM;INDF;MASC+FEM;SG
収穫	upptagning	収穫	upptagning	V	N;NOM;INDF;MASC+FEM;SG
収穫	skörd	収穫	skörd	V	N;NOM;INDF;MASC+FEM;SG
あずさ	azusa	あずさ	azusa	PROPN	PROPN;NOM
追認	ratificeringen	追認	ratificering	V	N;NOM;DEF;MASC+FEM;SG
追認	ratificering	追認	ratificering	V	N;NOM;INDF;MASC+FEM;SG
トリプル	tredubbla	トリプル	tredubbla	N	ADJ;NOM;PL
ヒューマン	mänskliga	ヒューマン	mänsklig	N	ADJ;NOM;PL
ヒューマン	mänsklig	ヒューマン	mänsklig	N	ADJ;NOM;INDF;MASC+FEM;SG
ヒューマン	mänskligt	ヒューマン	mänsklig	N	ADJ;NOM;INDF;NEUT;SG
ナッシュ	nash	ナッシュ	nash	PROPN	PROPN;NOM
ルイジアナ	louisiana	ルイジアナ	louisiana	PROPN	N;NOM;INDF;MASC+FEM;SG
オーダー	beställa	オーダー	beställa	N	V;NFIN;ACT
虐待	missbruk	虐待	missbruk	V	N;NOM;INDF;NEUT;SG
虐待	övergrepp	虐待	övergrepp	V	N;NOM;INDF;NEUT;PL
ブース	booth	ブース	booth	N	PROPN;NOM
長老	äldre	長老	gammal	N	ADJ;NOM;CMPR
集計	sammanlagda	集計	sammanlagd	V	ADJ;NOM;PL;PST;V.PTCP
集計	aggregat	集計	aggregat	V	N;NOM;INDF;NEUT;SG
集計	sammanläggning	集計	sammanläggning	V	N;NOM;INDF;MASC+FEM;SG
集計	sammanslagna	集計	sammanslagen	V	ADJ;NOM;PL;PST;V.PTCP
