din	f	din	!	ADP;ACC	
vizită	الزيارة	vizită	زِيَارَة	N;INDF;FEM;SG	N;NOM;DEF;SG
vizită	زيارة	vizită	زِيَارَة	N;INDF;FEM;SG	N;NOM;INDF;SG
limitat	المحدود	limita	مَحدُود	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
limitat	محدودية	limita	مَحدُودِيَّة	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
operațiuni	العمليات	operațiune	عَمَلِيَّة	N;INDF;FEM;PL	N;NOM;DEF;PL
operațiuni	معاملات	operațiune	معاملات	N;INDF;FEM;PL	ADJ;NOM;INDF;FEM;PL
operațiuni	المعاملات	operațiune	مُعَامَلَة	N;INDF;FEM;PL	N;NOM;DEF;PL
johnny	جوني	johnny	جُونِيّ	PROPN	
johnny	جونى	johnny	جونى	PROPN	
mile	ميل	milă	مِيل		
mile	الميل	milă	مِيل		N;NOM;DEF;SG
mile	مايل	milă	مَايِل		
mile	ميل	milă	مِيل		
mile	مايلز	milă	مايلز		
mile	اميال	milă	مِيل		N;NOM;INDF;PL
soții	الازواج	soție	زَوج	N;INDF;FEM;PL	N;NOM;DEF;PL
kent	كينت	kent	كَيَّن	N;INDF;MASC;SG	
continuarea	استمرار	continuare	اِستِمرَار	N;DEF;FEM;SG	N;NOM;INDF;SG
continuarea	المواصلة	continuare	مُوَاصَلَة	N;DEF;FEM;SG	N;NOM;DEF;SG
continuarea	مواصلة	continuare	مُوَاصَلَة	N;DEF;FEM;SG	N;NOM;INDF;SG
continuarea	تكملة	continuare	تَكمِلَة	N;DEF;FEM;SG	N;NOM;INDF;SG
continuarea	تتمة	continuare	تتمة	N;DEF;FEM;SG	
israelian	الاسرائيلي	israelian	إِسرَائِيلِيّ	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
israelian	الاسرائيلية	israelian	إِسرَائِيلِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
santiago	سنتياغو	santiago	سنتياغو	PROPN	
santiago	سانتياجو	santiago	سانتياجو	PROPN	
santiago	سانتياغو	santiago	سانتياغو	PROPN	
kelly	كيلي	kelly	كيلي	PROPN	
critica	الانتقاد	critică	اِنتِقَاد	N;DEF;FEM;SG	N;NOM;DEF;SG
critica	انتقادات	critică	اِنتِقَاد	N;DEF;FEM;SG	N;NOM;INDF;PL
critica	انتقاد	critică	اِنتِقَاد	N;DEF;FEM;SG	N;NOM;INDF;SG
critica	الانتقادات	critică	اِنتِقَاد	N;DEF;FEM;SG	N;NOM;DEF;PL
critica	نقد	critică	نَقد	N;DEF;FEM;SG	N;NOM;INDF;SG
critica	النقد	critică	نَقد	N;DEF;FEM;SG	N;NOM;DEF;SG
critica	نقد	critică	نَقد	N;DEF;FEM;SG	N;NOM;INDF;SG
critica	حرجة	critică	حَرِج	N;DEF;FEM;SG	ADJ;NOM;INDF;FEM;SG
critica	الحرجة	critică	حَرِج	N;DEF;FEM;SG	N;NOM;DEF;SG
critica	حرج	critică	حَرِج	N;DEF;FEM;SG	N;NOM;INDF;SG
nelson	نيلسن	nelson	نيلسن	PROPN	
nelson	نيلسون	nelson	نيلسون	PROPN	
pozițiile	المناصب	poziție	مُنَاصِب	N;DEF;FEM;PL	N;NOM;DEF;PL
pozițiile	المواقف	poziție	مَوقِف	N;DEF;FEM;PL	N;NOM;DEF;PL
pozițiile	مناصب	poziție	مَنصِب	N;DEF;FEM;PL	N;NOM;INDF;PL
pozițiile	المواقع	poziție	مَوقِع	N;DEF;FEM;PL	N;NOM;DEF;PL
aviv	ابيب	aviv	أَبِيب	PROPN	
gazdă	المضيف	gazdă	مُضِيف	N;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
gazdă	مضيف	gazdă	مُضِيف	N;INDF;FEM;SG	N;NOM;INDF;SG
gazdă	المضيفة	gazdă	مُضِيف	N;INDF;FEM;SG	ADJ;NOM;DEF;FEM;SG
timpurile	تايمز	timp	تَايمز	N;DEF;FEM;PL	
timpurile	اوقات	timp	وَقت	N;DEF;FEM;PL	N;NOM;INDF;PL
timpurile	المرات	timp	مَرَّة	N;DEF;FEM;PL	N;NOM;DEF;PL
timpurile	التايمز	timp	تَايمز	N;DEF;FEM;PL	
timpurile	مرات	timp	مَرَّة	N;DEF;FEM;PL	N;NOM;INDF;PL
timpurile	الاوقات	timp	وَقت	N;DEF;FEM;PL	N;NOM;DEF;PL
declanșat	تعثر	declanșa	تعثر	V;MASC;SG;V.PTCP	N;NOM;INDF;SG
pan	بان	pan	بان		
pan	عموم	pan	عُمُوم		N;NOM;INDF;SG
grupe	الجماعات	grupă	جَمَاعَة	N;INDF;FEM;PL	N;NOM;DEF;PL
grupe	المجموعات	grupă	مَجمُوعَة	N;INDF;FEM;PL	N;NOM;DEF;PL
sârbă	صربية	sârb	صَربِيّ	N;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
sârbă	الصرب	sârb	صَرب	N;INDF;FEM;SG	N;NOM;DEF;PL
sârbă	الصربية	sârb	صَربِيّ	N;INDF;FEM;SG	ADJ;NOM;DEF;FEM;SG
sârbă	الصربي	sârb	صَربِيّ	N;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
atmosfera	الجو	atmosferă	جَوّ	N;DEF;FEM;SG	N;NOM;DEF;SG
atmosfera	الاجواء	atmosferă	جَوّ	N;DEF;FEM;SG	N;NOM;DEF;PL
atmosfera	اجواء	atmosferă	جَوّ	N;DEF;FEM;SG	N;NOM;INDF;PL
distincte	متميز	distinct	مُتَمَيِّز	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG
institut	المعهد	institut	مَعهَد	N;INDF;MASC;SG	N;NOM;DEF;SG
fructe	فواكه	fruct	فَاكِه	N;INDF;FEM;PL	
fructe	فاكهة	fruct	فاكهة	N;INDF;FEM;PL	N;NOM;INDF;SG
fructe	الفاكهة	fruct	فَاكِهَة	N;INDF;FEM;PL	N;NOM;DEF;SG
fructe	الفواكه	fruct	فَاكِهَة	N;INDF;FEM;PL	N;NOM;DEF;PL
fructe	فواكه	fruct	فَاكِه	N;INDF;FEM;PL	
fructe	الفواكه	fruct	فَاكِهَة	N;INDF;FEM;PL	N;NOM;DEF;PL
fructe	الثمار	fruct	ثَمَر	N;INDF;FEM;PL	N;NOM;DEF;SG
italieni	الايطاليين	italian	إِيطَالِيّ	ADJ;INDF;MASC;PL	ADJ;NOM;DEF;MASC;PL
rezolvat	حلت	rezolva	حَلّ	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;3;ACT
rezolvat	حللت	rezolva	حَلَّل	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;3;ACT
adunare	جمع	adunare	جَمَع	N;INDF;FEM;SG	V;PFV;MASC;SG;3;ACT
adunare	تجمع	adunare	تَجَمُّع	N;INDF;FEM;SG	N;NOM;INDF;SG
adunare	التجمع	adunare	تَجَمُّع	N;INDF;FEM;SG	N;NOM;DEF;SG
adunare	جمعية	adunare	جَمعِيَّة	N;INDF;FEM;SG	N;NOM;INDF;SG
adunare	الجمعية	adunare	جَمعِيَّة	N;INDF;FEM;SG	N;NOM;DEF;SG
piele	الجلود	piele	الجلود	N;INDF;FEM;SG	N;NOM;DEF;SG
piele	الجلد	piele	جَلد	N;INDF;FEM;SG	N;NOM;DEF;SG
piele	جلد	piele	جَلَد	N;INDF;FEM;SG	N;NOM;INDF;SG
piele	جلدية	piele	جَلَدِيَّة	N;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
piele	الجلد	piele	جَلد	N;INDF;FEM;SG	N;NOM;DEF;SG
piele	بشرة	piele	بَشَرَة	N;INDF;FEM;SG	N;NOM;INDF;SG
piele	جلد	piele	جَلَد	N;INDF;FEM;SG	N;NOM;INDF;SG
piele	البشرة	piele	بَشَرَة	N;INDF;FEM;SG	N;NOM;DEF;SG
conferințe	المؤتمرات	conferință	مُؤتَمَر	N;INDF;FEM;PL	N;NOM;DEF;PL
rachete	القذائف	rachet	قَذِيفَة	N;INDF;FEM;PL	N;NOM;DEF;PL
rachete	الصواريخ	rachet	صَارُوخ	N;INDF;FEM;PL	N;NOM;DEF;PL
rachete	الصواريخ	rachet	صَارُوخ	N;INDF;FEM;PL	N;NOM;DEF;PL
distruge	تدمير	distruge	تَدمِير	V;IND;SG;3;PRS;FIN	N;NOM;INDF;SG
distruge	تدمر	distruge	دَمَّر	V;IND;SG;3;PRS;FIN	
transnistria	ترانسنيستريا	transnistrie	ترانسنيستريا	PROPN	
definiție	التعريف	definiție	تَعرِيف	N;INDF;FEM;SG	N;NOM;DEF;SG
definiție	تعريف	definiție	تَعرِيف	N;INDF;FEM;SG	N;NOM;INDF;SG
dos	دوس	dos	دُوسَ		
colegii	الزملاء	coleg	زَمِيل	N;DEF;MASC;PL	N;NOM;DEF;PL
colegii	زملاء	coleg	زَمِيل	N;DEF;MASC;PL	N;NOM;INDF;PL
lat	lat	lat	شَهِر	ADJ;INDF;MASC;SG	
particule	الجزيئات	particulă	جَزِيمَة	N;INDF;FEM;PL	N;NOM;DEF;PL
particule	الجسيمات	particulă	جَسِيم	N;INDF;FEM;PL	N;NOM;DEF;PL
particule	الجسيمات	particulă	جَسِيم	N;INDF;FEM;PL	N;NOM;DEF;PL
particule	الجسيمات	particulă	جَسِيم	N;INDF;FEM;PL	N;NOM;DEF;PL
particule	الجسيم	particulă	الجسيم	N;INDF;FEM;PL	N;NOM;DEF;SG
particule	جسيم	particulă	جَسِيم	N;INDF;FEM;PL	N;NOM;INDF;SG
titlurile	العناوين	titlu	عُنوَان	N;DEF;FEM;PL	N;NOM;DEF;PL
titlurile	الالقاب	titlu	لَقب	N;DEF;FEM;PL	N;NOM;DEF;PL
titlurile	عناوين	titlu	عُنوَان	N;DEF;FEM;PL	N;NOM;INDF;PL
titlurile	القاب	titlu	قَابّ	N;DEF;FEM;PL	N;NOM;INDF;SG
expuse	مكشوف	expune	مكشوف	V;IND;PL;3;PST;FIN	ADJ;NOM;INDF;MASC;SG
dif	الاختلافات	dif	اِختِلَاف		N;NOM;DEF;PL
dif	اختلافات	dif	اِختِلَاف		N;NOM;INDF;PL
spunând	قول	spune	قَول	V;V.MSDR	N;NOM;INDF;SG
criticat	انتقد	criticat	اِنتَقَد	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
criticat	انتقد	criticat	اِنتَقَد	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
igor	ايغور	igor	ايغور	PROPN	
igor	ايجور	igor	إِيجُور	PROPN	
prost	غباء	prost	غِبَاء	ADV	N;NOM;INDF;SG
prost	غبي	prost	غبي	ADV	ADJ;NOM;INDF;MASC;SG
prost	غبية	prost	غِبِّيّ	ADV	ADJ;NOM;INDF;FEM;SG
identitatea	هوية	identitate	هُوِيَّة	N;DEF;FEM;SG	N;NOM;INDF;SG
identitatea	الهوية	identitate	هُوِيَّة	N;DEF;FEM;SG	N;NOM;DEF;SG
râuri	الانهار	râu	إِنهَار	N;INDF;FEM;PL	N;NOM;DEF;PL
râuri	انهار	râu	انهار	N;INDF;FEM;PL	
râuri	ريفرز	râu	ريفرز	N;INDF;FEM;PL	
müller	مولر	müller	مولر	PROPN	
kong	كونغ	kong	كُونغ	N;INDF;MASC;SG	
kong	كونج	kong	كُونج	N;INDF;MASC;SG	
sexuală	جنسي	sexual	جِنسِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC;SG
sexuală	الجنسية	sexual	جِنسِيَّة	ADJ;INDF;FEM;SG	N;NOM;DEF;SG
sexuală	جنسية	sexual	جِنسِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
dificil	صعب	dificil	صَعب	ADV	ADJ;NOM;INDF;MASC;SG
dificil	صعبة	dificil	صَعب	ADV	ADJ;NOM;INDF;FEM;SG
contesă	الكونتيسة	contes	الكونتيسة	N;INDF;FEM;SG	
revoluție	ثورة	revoluție	ثَورَة	N;INDF;FEM;SG	N;NOM;INDF;SG
revoluție	الثورة	revoluție	ثَورَة	N;INDF;FEM;SG	N;NOM;DEF;SG
leo	ليو	leo	لَيو	PROPN	
marcus	ماركوس	marcus	ماركوس	N;INDF;MASC;SG	
dimensiune	البعد	dimensiune	بُعد	N;INDF;FEM;SG	N;NOM;DEF;SG
dimensiune	المقاس	dimensiune	مَقَاس	N;INDF;FEM;SG	N;NOM;DEF;SG
dimensiune	الحجم	dimensiune	حَجم	N;INDF;FEM;SG	N;NOM;DEF;SG
dimensiune	حجم	dimensiune	حَجم	N;INDF;FEM;SG	N;NOM;INDF;SG
vânzări	المبيعات	vânzare	مَبِيعَات	N;INDF;FEM;PL	N;NOM;DEF;PL
vânzări	البيع	vânzare	بَيع	N;INDF;FEM;PL	N;NOM;DEF;SG
vânzări	بيع	vânzare	بَيع	N;INDF;FEM;PL	N;NOM;INDF;SG
vânzări	البيع	vânzare	بَيع	N;INDF;FEM;PL	N;NOM;DEF;SG
sfatul	المشورة	sfat	مُشَوِّر	N;DEF;MASC;SG	N;NOM;DEF;SG
sfatul	نصيحة	sfat	نَصِيحَة	N;DEF;MASC;SG	N;NOM;INDF;SG
sfatul	النصيحة	sfat	نَصِيح	N;DEF;MASC;SG	N;NOM;DEF;SG
necesitatea	ضرورة	necesitate	ضَرُورَة	N;DEF;FEM;SG	N;NOM;INDF;SG
necesitatea	الضرورة	necesitate	ضَرُورَة	N;DEF;FEM;SG	N;NOM;DEF;SG
forum	المنتدى	forum	مُنتَدَى	N;INDF;MASC;SG	N;NOM;DEF;SG
forum	المحفل	forum	مُحفِل	N;INDF;MASC;SG	N;NOM;DEF;SG
forum	الملتقى	forum	مُلتَقَى	N;INDF;MASC;SG	N;NOM;DEF;SG
combustibil	الوقود	combustibil	وَقُود	N;INDF;MASC;SG	N;NOM;DEF;SG
sin	الخطيئة	sin	خَطِيء		N;NOM;DEF;SG
sin	خطيئة	sin	خَطِيء		N;NOM;INDF;SG
rugby	الرجبي	rugby	رَجَبِيّ	N;INDF;MASC;SG	
pădurile	الغابات	pădure	غَابَة	N;DEF;FEM;PL	N;NOM;DEF;PL
pădurile	غابات	pădure	غَابَة	N;DEF;FEM;PL	N;NOM;INDF;PL
jonathan	جونثان	jonathan	جُونثَان	PROPN	
jonathan	جوناثان	jonathan	جُونَاثَان	PROPN	
distins	الموقر	distins	مَوقِر	ADJ;INDF;MASC;SG	
patriarhul	البطريرك	patriarh	البطريرك	N;DEF;MASC;SG	
unelte	الادوات	unealtă	أَدَاة	N;INDF;FEM;PL	N;NOM;DEF;PL
ucide	اقتل	ucide	اِقتَلّ	V;IND;SG;3;PRS;FIN	
distribuția	توزيع	distribuție	تَوزِيع	N;DEF;FEM;SG	N;NOM;INDF;SG
distribuția	التوزيع	distribuție	تَوزِيع	N;DEF;FEM;SG	N;NOM;DEF;SG
propunere	الاقتراح	propunere	اِقتِرَاح	N;INDF;FEM;SG	N;NOM;DEF;SG
propunere	اقتراح	propunere	اِقتِرَاح	N;INDF;FEM;SG	N;NOM;INDF;SG
propunere	مقترح	propunere	مُقتَرَح	N;INDF;FEM;SG	N;NOM;INDF;SG
propunere	المقترح	propunere	مُقتَرَح	N;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
nucleară	نووية	nuclear	نَوَوِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
nucleară	نووي	nuclear	نَوَوِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC;SG
nucleară	النووية	nuclear	نَوَوِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;FEM;SG
conservator	محافظ	conservator	مُحَافِظ	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
conservator	محافظة	conservator	مُحَافَظَة	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
conservator	المحافظة	conservator	مُحَافَظَة	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
numerele	الارقام	număr	رَقم	N;DEF;FEM;PL	N;NOM;DEF;PL
numerele	الاعداد	număr	إِعدَاد	N;DEF;FEM;PL	N;NOM;DEF;SG
numerele	ارقام	număr	رَقم	N;DEF;FEM;PL	N;NOM;INDF;PL
dispozitiv	الاداة	dispozitiv	إِدَاةَة	N;INDF;MASC;SG	N;NOM;DEF;SG
dispozitiv	الجهاز	dispozitiv	جِهَاز	N;INDF;MASC;SG	N;NOM;DEF;SG
zei	الهة	zeu	هَة	N;INDF;MASC;PL	
zei	الالهة	zeu	أَلَّه	N;INDF;MASC;PL	N;NOM;DEF;SG
terra	تيرا	terru	تيرا	N;DEF;FEM;SG	
nota	ملاحظة	notă	مُلَاحِظَة	N;DEF;FEM;SG	N;NOM;INDF;SG
nota	ملحوظة	notă	مَلحُوظ	N;DEF;FEM;SG	ADJ;NOM;INDF;FEM;SG
nota	الملاحظة	notă	مُلَاحَظَة	N;DEF;FEM;SG	N;NOM;DEF;SG
adoptată	اعتمدت	adopta	اِعتَمَد	ADJ;INDF;FEM;SG	V;PFV;FEM;SG;3;ACT
adoptată	المعتمد	adopta	مُعتَمَد	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
încercând	المحاولة	încerca	مُحَاوَلَة	V;V.MSDR	N;NOM;DEF;SG
încercând	احاول	încerca	احاول	V;V.MSDR	
începuturile	البدايات	început	بِدَايَة	N;DEF;FEM;PL	N;NOM;DEF;PL
atitudinea	موقف	atitudine	مَوقِف	N;DEF;FEM;SG	N;NOM;INDF;SG
atitudinea	السلوك	atitudine	سُلُوك	N;DEF;FEM;SG	N;NOM;DEF;SG
atitudinea	سلوك	atitudine	سُلُوك	N;DEF;FEM;SG	N;NOM;INDF;SG
atitudinea	الموقف	atitudine	مَوقِف	N;DEF;FEM;SG	N;NOM;DEF;SG
atitudinea	المواقف	atitudine	مَوقِف	N;DEF;FEM;SG	N;NOM;DEF;PL
semnarea	توقيع	semnare	تَوقِيع	N;DEF;FEM;SG	N;NOM;INDF;SG
semnarea	التوقيع	semnare	تَوقِيع	N;DEF;FEM;SG	N;NOM;DEF;SG
portalul	البوابة	portal	بَوَّابَة	N;DEF;MASC;SG	N;NOM;DEF;SG
portalul	بوابة	portal	بَوَّابَة	N;DEF;MASC;SG	N;NOM;INDF;SG
dimensiunile	الابعاد	dimensiune	بُعد	N;DEF;FEM;PL	N;NOM;DEF;PL
dimensiunile	ابعاد	dimensiune	ابعاد	N;DEF;FEM;PL	N;NOM;INDF;SG
limitele	حدود	limită	حَدّ	N;DEF;FEM;PL	N;NOM;INDF;PL
limitele	الحدود	limită	حَدّ	N;DEF;FEM;PL	N;NOM;DEF;PL
limitele	حدود	limită	حَدّ	N;DEF;FEM;PL	N;NOM;INDF;PL
cade	كايد	cădea	كايد	V;IND;SG;3;PRS;FIN	
cade	الشلالات	cădea	شَلَالَة	V;IND;SG;3;PRS;FIN	N;NOM;DEF;PL
cade	شلالات	cădea	شَلَالَة	V;IND;SG;3;PRS;FIN	N;NOM;INDF;PL
soarta	القدر	soartă	قَدر	N;DEF;FEM;SG	N;NOM;DEF;SG
soarta	مصير	soartă	مَصِير	N;DEF;FEM;SG	N;NOM;INDF;SG
soarta	المصير	soartă	مَصِير	N;DEF;FEM;SG	N;NOM;DEF;SG
moore	مور	muor	مُور	PROPN	
dulce	حلو	dulce	حُلُوّ		
dulce	حلوة	dulce	حَلوَة		ADJ;NOM;INDF;FEM;SG
dulce	الحلو	dulce	الحلو		
luterani	اللوثريين	luteran	اللوثريين	N;INDF;MASC;PL	ADJ;NOM;DEF;MASC;PL
convenția	الاتفاقية	convenție	اِتِّفَاقِيَّة	N;DEF;FEM;SG	N;NOM;DEF;SG
convenția	اتفاقية	convenție	اِتِّفَاقِيَّة	N;DEF;FEM;SG	N;NOM;INDF;SG
chinez	الصينيون	chinez	صِينِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;PL
chinez	الصينية	chinez	صِينِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
domnie	عهد	domnie	عَهد	N;INDF;FEM;SG	N;NOM;INDF;SG
viziunea	رؤية	viziune	رُؤيَة	N;DEF;FEM;SG	N;NOM;INDF;SG
viziunea	الرؤية	viziune	رُؤيَة	N;DEF;FEM;SG	N;NOM;DEF;SG
viziunea	رؤيا	viziune	رؤيا	N;DEF;FEM;SG	
familiile	العائلات	familie	عَائِلَة	N;DEF;FEM;PL	N;NOM;DEF;PL
familiile	الاسر	familie	أُسرَة	N;DEF;FEM;PL	N;NOM;DEF;PL
familiile	العوائل	familie	عَائِلَة	N;DEF;FEM;PL	N;NOM;DEF;PL
familiile	اسر	familie	أُسرَة	N;DEF;FEM;PL	
familiile	عائلات	familie	عَائِلَة	N;DEF;FEM;PL	N;NOM;INDF;PL
comunismului	الشيوعية	comunism	شُيُوعِيَّة	N;DEF;MASC;SG	N;NOM;DEF;SG
bayern	بايرن	bayern	بَايِرن	PROPN	
unu	احد	unu	أَحَد	NUM;MASC;SG	N;NOM;INDF;SG
unu	واحدة	unu	وَاحِد	NUM;MASC;SG	ADJ;NOM;INDF;FEM;SG
unu	واحد	unu	وَاحِد	NUM;MASC;SG	ADJ;NOM;INDF;MASC;SG
unu	واحده	unu	واحده	NUM;MASC;SG	PRO;NOM;MASC;SG;3
trofeul	الكاس	trofeu	كَاسّ	N;DEF;MASC;SG	
marshall	مارشال	marshall	مارشال	PROPN	
dimensiunea	البعد	dimensiune	بُعد	N;DEF;FEM;SG	N;NOM;DEF;SG
dimensiunea	المقاس	dimensiune	مَقَاس	N;DEF;FEM;SG	N;NOM;DEF;SG
dimensiunea	الحجم	dimensiune	حَجم	N;DEF;FEM;SG	N;NOM;DEF;SG
dimensiunea	حجم	dimensiune	حَجم	N;DEF;FEM;SG	N;NOM;INDF;SG
luată	اخذ	lua	أَخذ	ADJ;INDF;FEM;SG	V;PFV;MASC;SG;3;ACT
luată	ماخوذ	lua	ماخوذ	ADJ;INDF;FEM;SG	
luată	تؤخذ	lua	أَخَذ	ADJ;INDF;FEM;SG	V;IPFV;FEM;IND;SG;3;FIN;ACT
luată	المتخذة	lua	مُتَّخَذ	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;FEM;SG
hassan	الحسن	hassan	حَسَن	PROPN	
hassan	حسان	hassan	حسان	PROPN	
seară	المساء	seară	مَسَاء	N;INDF;FEM;SG	N;NOM;DEF;SG
seară	مساء	seară	مَسَاء	N;INDF;FEM;SG	N;NOM;INDF;SG
antiohia	انطاكية	antiohie	إِنطَاكِيّ	PROPN	
mini	mini	min	أَثَّث		
mini	مصغرة	min	مُصَغَّر		ADJ;NOM;INDF;FEM;SG
mini	ميني	min	ميني		
mini	مصغر	min	مَصغَر		ADJ;NOM;INDF;MASC;SG
combinație	مزيج	combinație	مَزِيج	N;INDF;FEM;SG	N;NOM;INDF;SG
combinație	تركيبة	combinație	تَركِيبَة	N;INDF;FEM;SG	N;NOM;INDF;SG
irlandei	ايرلندا	irlandă	إِيرلَندَا	PROPN;DEF;FEM;SG	
angel	الملاك	angel	مَالِك	N;INDF;MASC;SG	N;NOM;DEF;PL
angel	ملاك	angel	ملاك	N;INDF;MASC;SG	
angel	انجيل	angel	أَنجِيل	N;INDF;MASC;SG	
angel	انجل	angel	أَنجَل	N;INDF;MASC;SG	
alternativă	البديل	alternativ	بَدِيل	ADJ;INDF;FEM;SG	N;NOM;DEF;SG
alternativă	بديل	alternativ	بَدِيل	ADJ;INDF;FEM;SG	N;NOM;INDF;SG
alternativă	بديلة	alternativ	بَدِيلَة	ADJ;INDF;FEM;SG	N;NOM;INDF;SG
mixt	المختلطة	mixt	مُختَلِط	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
mixt	المختلط	mixt	مُختَلِط	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
marchează	العلامة	marca	عَلَامَة	V;IND;3;PRS;FIN	N;NOM;DEF;SG
marchează	مارك	marca	مَارك	V;IND;3;PRS;FIN	
marchează	علامة	marca	عَلَامَة	V;IND;3;PRS;FIN	N;NOM;INDF;SG
coada	طابور	coadă	طابور	N;DEF;FEM;SG	
coada	الطابور	coadă	طَابُور	N;DEF;FEM;SG	N;NOM;DEF;SG
coada	الذيل	coadă	ذَيل	N;DEF;FEM;SG	N;NOM;DEF;SG
coada	ذيل	coadă	ذَيل	N;DEF;FEM;SG	N;NOM;INDF;SG
regională	اقليمية	regional	إِقلِيمِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
regională	اقليمي	regional	إِقلِيمِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC;SG
regională	الاقليمي	regional	إِقلِيمِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
îndoială	الشك	îndoială	شَكّ	N;INDF;FEM;SG	N;NOM;DEF;SG
îndoială	اشك	îndoială	شَكّ	N;INDF;FEM;SG	
îndoială	شك	îndoială	شَكّ	N;INDF;FEM;SG	N;NOM;INDF;SG
ross	روس	ross	رُوس	PROPN	
înregistrată	مسجل	înregistrat	مُسَجَّل	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC;SG
înregistrată	مسجلة	înregistrat	مُسَجَّل	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
clasele	الفصول	clasă	فَصل	N;DEF;FEM;PL	N;NOM;DEF;PL
clasele	صفوف	clasă	صَفّ	N;DEF;FEM;PL	N;NOM;INDF;PL
clasele	الصفوف	clasă	صَفّ	N;DEF;FEM;PL	N;NOM;DEF;PL
clasele	فصول	clasă	فَصل	N;DEF;FEM;PL	N;NOM;INDF;PL
reprezentare	التمثيل	reprezentare	تَمثِيل	N;INDF;FEM;SG	N;NOM;DEF;SG
reprezentare	تمثيل	reprezentare	تَمثِيل	N;INDF;FEM;SG	N;NOM;INDF;SG
serios	جاد	serios	جاد	ADV	
serios	جادة	serios	جَادّ	ADV	ADJ;ACC;INDF;FEM;SG
serios	بجد	serios	بَجدَ	ADV	
serios	جديا	serios	جِدِّيّ	ADV	ADJ;ACC;INDF;MASC;SG
dramatic	درامي	dramatic	درامي	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
leonardo	ليوناردو	leonardo	ليوناردو	PROPN	
alla	alla	alla	شَضِيض	N;INDF;MASC;SG	
corespunzător	مناظر	corespunzător	مُنَاظِر	ADJ;INDF;MASC;SG	N;NOM;INDF;PL
mali	مالي	mali	مَالِيّ	PROPN	
contribuție	الاسهام	contribuție	إِسهَام	N;INDF;FEM;SG	N;NOM;DEF;SG
contribuție	مساهمة	contribuție	مُسَاهَمَة	N;INDF;FEM;SG	N;NOM;INDF;SG
contribuție	المساهمة	contribuție	مُسَاهَمَة	N;INDF;FEM;SG	N;NOM;DEF;SG
contribuțiile	الاشتراكات	contribuție	اِشتِرَاك	N;DEF;FEM;PL	N;NOM;DEF;PL
contribuțiile	المساهمات	contribuție	مُسَاهَمَة	N;DEF;FEM;PL	N;NOM;DEF;PL
contribuțiile	مساهمات	contribuție	مُسَاهَمَة	N;DEF;FEM;PL	N;NOM;INDF;PL
contribuțiile	التبرعات	contribuție	تَبَرُّع	N;DEF;FEM;PL	N;NOM;DEF;PL
vină	الذنب	veni	ذَنَب	V;SBJV;3;PRS;FIN	N;NOM;DEF;SG
vină	ذنب	veni	ذَنَب	V;SBJV;3;PRS;FIN	N;NOM;INDF;SG
girls	بنات	girls	بِنَة	N;INDF;MASC;SG	N;NOM;INDF;PL
girls	البنات	girls	بِنت	N;INDF;MASC;SG	N;NOM;DEF;PL
girls	فتيات	girls	فَتَاة	N;INDF;MASC;SG	N;NOM;INDF;PL
girls	لبنات	girls	لِبنَات	N;INDF;MASC;SG	N;NOM;INDF;PL
