през	skoz	през	skoz	ADP	
адамс	adams	адамс	adams	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
краен	končni	краен	končen	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
краен	skrajno	краен	skrajno	ADJ;INDF;MASC;SG	ADV
краен	skrajni	краен	skrajen	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
краен	ekstremno	краен	ekstremno	ADJ;INDF;MASC;SG	ADV
местна	lokalno	местен	lokalen	ADJ;INDF;FEM;SG	ADV
дърветата	drevje	дърво	drevje	N;DEF;NEUT;PL	N;NOM;NEUT;SG
изобразен	upodobljen	изобразя	upodobljen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
росен	rosen	росен	rosen	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
силвия	sylvia	силвия	sylvia	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
силвия	silvia	силвия	silvia	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
допълнителен	dodatno	допълнителен	dodatno	ADJ;INDF;MASC;SG	ADV
допълнителен	dodatni	допълнителен	dodaten	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
попова	popova	попова-(се)	popovati	PROPN;INDF;FEM;SG	PROPN;NOM;MASC;SG
железопътен	železnice	железопътен	železnica	ADJ;INDF;MASC;SG	N;NOM;FEM;PL
железопътен	železnica	железопътен	železnica	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
железопътен	tirnice	железопътен	tirnica	ADJ;INDF;MASC;SG	N;NOM;FEM;PL
железопътен	železnica	железопътен	železnica	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
тери	terry	тера	terry	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
мавритания	mavretaniji	мавритание	mavretanija	PROPN;INDF;FEM;SG	N;DAT;FEM;SG
квалификация	kvalifikacij	квалификация	kvalifikacija	N;INDF;FEM;SG	N;GEN;FEM;PL
квалификация	kvalifikacije	квалификация	kvalifikacija	N;INDF;FEM;SG	N;NOM;FEM;PL
квалификация	kvalifikacije	квалификация	kvalifikacija	N;INDF;FEM;SG	N;NOM;FEM;PL
осъдени	obsojena	осъдя	obsojen	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
осъдени	obsojeni	осъдя	obsojen	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
осъдени	obsojen	осъдя	obsojen	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
осъдени	obsojena	осъдя	obsojen	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
осъдени	obsojeni	осъдя	obsojen	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
осъдени	obsodil	осъдя	obsoditi	V;PFV;INDF;PL;V.PTCP;PASS	V;PFV;MASC;SG;V.PTCP
осъдени	obsojen	осъдя	obsojen	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
въздушен	zračno	въздуша	zračen	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
въздушен	zračna	въздуша	zračen	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
спечелени	zaslužil	спечеля	zaslužiti	V;PFV;INDF;PL;V.PTCP;PASS	V;PFV;MASC;SG;V.PTCP
хаити	haitijski	хаит	haitijski	N;INDF;MASC;SG	ADJ;NOM;MASC;PL
антонов	antonov	антонов	anton	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
статистически	statistično	статистически	statistično	ADJ;INDF;MASC;SG	ADV
статистически	statistične	статистически	statističen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
статистически	statistično	статистически	statistično	ADJ;INDF;MASC;SG	ADV
банката	bančna	банка	bančen	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
банката	bank	банка	banka	N;DEF;FEM;SG	N;GEN;FEM;PL
сена	seine	сена	senna	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
малцинство	manjšine	малцинство	manjšina	N;INDF;NEUT;SG	N;NOM;FEM;PL
зелена	zeleno	зелен	zelen	ADJ;INDF;FEM;SG	ADV
зелена	zelene	зелен	zelen	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
зелена	green	зелен	green	ADJ;INDF;FEM;SG	
зелена	zeleni	зелен	zelen	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
финансово	finančno	финансово	finančen	ADV	ADJ;NOM;NEUT;SG
финансово	finančno	финансово	finančen	ADV	ADJ;NOM;NEUT;SG
финансово	finančna	финансово	finančen	ADV	ADJ;NOM;FEM;SG
инструкции	navodilo	инструкция	navodilo	N;INDF;FEM;PL	N;NOM;NEUT;SG
суша	suše	суша	suša	N;INDF;FEM;SG	N;NOM;FEM;PL
товари	tovor	товар	tovor	N;INDF;MASC;PL	N;NOM;MASC;SG
товари	tovorni	товар	tovoren	N;INDF;MASC;PL	ADJ;NOM;DEF;MASC;SG
товари	tovor	товар	tovor	N;INDF;MASC;PL	N;NOM;MASC;SG
руснаци	ruska	руснак	ruski	N;INDF;MASC;PL	ADJ;NOM;FEM;SG
руснаци	rus	руснак	rus	N;INDF;MASC;PL	N;NOM;MASC;SG
руснаци	ruski	руснак	ruski	N;INDF;MASC;PL	ADJ;NOM;DEF;MASC;SG
руснаци	rusko	руснак	ruski	N;INDF;MASC;PL	ADJ;NOM;NEUT;SG
лопес	lópez	лопес	lópez	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
лопес	lopez	лопес	lopez	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
изкуствено	umetne	изкуствено	umeten	ADV	ADJ;NOM;FEM;PL
изкуствено	umetna	изкуствено	umeten	ADV	ADJ;NOM;FEM;SG
изкуствено	umetni	изкуствено	umeten	ADV	ADJ;NOM;DEF;MASC;SG
изкуствено	umetnega	изкуствено	umeten	ADV	ADJ;GEN;NEUT;SG
бор	bohr	бор	bohr	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
бор	bor	бор	bor	N;INDF;MASC;SG	
бор	bor	бор	bor	N;INDF;MASC;SG	
разни	razno	разен	razno	ADJ;INDF;PL	
крила	kril	крило	krilo	N;INDF;NEUT;PL	N;NOM;MASC;SG
крила	krilca	крило	krilec	N;INDF;NEUT;PL	N;NOM;MASC;DU
пътнически	potnik	пътнически	potnik	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
пътнически	sopotnik	пътнически	sopotnik	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
пътнически	potnika	пътнически	potnik	ADJ;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
рига	riga	рига	riga	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
дъб	oak	дъб	oak	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
тюрингия	turingiji	тюрингия	turingija	N;INDF;FEM;SG	N;NOM;MASC;PL
курт	kurt	курт	kurt	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
намерен	najdeno	намеря-(се)	najden	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;RL;NEUT;SG
намерен	najdeni	намеря-(се)	najden	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;RL;MASC;PL
намерен	najdena	намеря-(се)	najden	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;RL;FEM;SG
намерен	najden	намеря-(се)	najden	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
паоло	paolo	паоло	paoti	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
изтребители	borca	изтребител	borec	N;INDF;MASC;PL	N;NOM;MASC;SG
турнета	touring	турне	touring	N;INDF;NEUT;PL	N;NOM;MASC;SG
обикновени	navadna	обикновен	navaden	ADJ;INDF;PL	ADJ;NOM;FEM;SG
мис	gospodična	мис	gospodičen	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
езикови	jezikovno	езиков	jezikoven	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
обикаля	kroženje	обикалям	kroženje	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG
обикаля	krožijo	обикалям	krožiti	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN
написано	pisno	напиша	pisno	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADV
написано	napisano	напиша	napisan	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
написано	napisana	напиша	napisan	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
написано	pisna	напиша	pisen	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG
написано	zapisano	напиша	zapisan	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
звуци	zveni	звук	zveneti	N;INDF;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN
полинезия	polinezije	полинезие	polinezija	N;INDF;FEM;SG	N;NOM;FEM;PL
позволи	dovoli	позволя-(си)	dovoliti	V;PFV;IMP;SG;2;PST;FIN	V;PFV;IND;SG;3;PRS;FIN
чист	čisti	чист	čist	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
чист	čist	чист	čist	ADJ;INDF;MASC;SG	
чист	cist	чист	cist	ADJ;INDF;MASC;SG	
чист	čist	чист	čist	ADJ;INDF;MASC;SG	
даниела	daniella	даниела	danielel	PROPN;INDF;FEM;SG	N;NOM;MASC;SG
даниела	daniela	даниела	daniel	PROPN;INDF;FEM;SG	PROPN;NOM;MASC;SG
джордан	jordan	джордан	jordan	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
екзекутиран	usmrtili	екзекутирам	usmrtiti	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;MASC;PL;V.PTCP
екзекутиран	izvršena	екзекутирам	izvršen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
екзекутиран	usmrčen	екзекутирам	usmrčen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
рони	ronnie	рона	ronnie	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
разстояния	razdalje	разстоя	razdalja	N;INDF;NEUT;PL	N;NOM;FEM;SG
дълбоки	globoka	дълбок	globok	ADJ;INDF;PL	ADJ;NOM;FEM;SG
дълбоки	globoko	дълбок	globoko	ADJ;INDF;PL	ADV
дълбоки	globok	дълбок	globok	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
николаев	mykolaiv	николаев	mykolaiv	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
земноводно	dvoživka	земноводен	dvoživka	ADV	N;NOM;FEM;SG
майн	mein	майн	mein	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
плата	plata	плата	plato	N;INDF;NEUT;PL	N;NOM;FEM;SG
дълг	dolžnosti	дълг	dolžnost	N;INDF;MASC;SG	N;NOM;FEM;PL
дълг	dolga	дълг	dolg	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
дълг	dolg	дълг	dolg	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
жълт	rumena	жълт	rumen	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
жълт	rumeni	жълт	rume	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
жълт	rumene	жълт	rumen	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
жълт	rumen	жълт	rumen	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
жълт	rumeno	жълт	rumen	N;INDF;MASC;SG	ADV
регистри	evidenca	регистър	evidenca	N;INDF;MASC;PL	N;NOM;FEM;SG
сушата	suše	суша	suša	N;DEF;FEM;SG	N;NOM;FEM;PL
крие	skrivanje	крия-(се)	skrivanje	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG
прозорец	okence	прозорец	okenca	N;INDF;MASC;SG	N;ACC;MASC;PL
матей	matthew	матей	matthew	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
пиша	pisanje	пиша	pisanje	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;NEUT;SG
вали	dežuje	вали	deževati	V;IPFV;IMP;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
вали	dolini	вали	dolina	V;IPFV;IMP;SG;3;PRS;FIN	N;DAT;FEM;SG
вали	valley	вали	valley	V;IPFV;IMP;SG;3;PRS;FIN	PROPN;NOM;MASC;SG
вали	dolina	вали	dolina	V;IPFV;IMP;SG;3;PRS;FIN	N;NOM;FEM;SG
вали	dolino	вали	dolina	V;IPFV;IMP;SG;3;PRS;FIN	N;ACC;FEM;SG
вали	doline	вали	dolina	V;IPFV;IMP;SG;3;PRS;FIN	N;NOM;FEM;PL
критиците	kritiki	критик	kritika	N;DEF;MASC;PL	N;NOM;FEM;SG
олга	olga	олга	olg	PROPN;INDF;FEM;SG	PROPN;NOM;FEM;SG
зле	slaba	зле	slab	ADV	ADJ;NOM;FEM;SG
зле	bad	зле	bada	ADV	PROPN;NOM;MASC;SG
зле	slab	зле	slab	ADV	ADJ;NOM;INDF;MASC;SG
префектура	prefekture	префектура	prefektura	N;INDF;FEM;SG	N;NOM;FEM;PL
бои	barvo	бой	barva	N;INDF;NEUT;PL	N;ACC;FEM;SG
бои	barva	бой	barva	N;INDF;NEUT;PL	N;NOM;FEM;SG
победен	poražen	победя	poražen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
победен	premagani	победя	premagan	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
победен	poraženi	победя	poražen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
победен	premagan	победя	premagan	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
победен	poraz	победя	poraz	V;PFV;INDF;MASC;SG;V.PTCP;PASS	N;NOM;MASC;SG
победен	porazi	победя	poraz	V;PFV;INDF;MASC;SG;V.PTCP;PASS	N;NOM;MASC;PL
неизвестно	neznan	неизвестен	neznan	ADV	ADJ;NOM;INDF;MASC;SG
неизвестно	neznani	неизвестен	neznan	ADV	ADJ;NOM;DEF;MASC;SG
неизвестно	neznano	неизвестен	neznan	ADV	ADJ;NOM;NEUT;SG
неизвестно	neznana	неизвестен	neznan	ADV	ADJ;NOM;FEM;SG
изпитания	preizkusi	изпитание	preizkus	N;INDF;NEUT;PL	V;PFV;IND;SG;3;PRS;FIN
оцелели	preživelih	оцелея	preživel	V;PFV;INDF;PL;PST;V.PTCP;ACT	ADJ;GEN;MASC;PL;V.PTCP
понеделник	ponedeljkih	понеделник	ponedeljk	N;INDF;MASC;SG	N;ESS;MASC;PL
взаимоотношения	razmerje	взаимоотношение	razmerje	N;INDF;NEUT;PL	N;NOM;NEUT;SG
взаимоотношения	zveza	взаимоотношение	zveza	N;INDF;NEUT;PL	N;NOM;FEM;SG
акад	akad	акад	akad	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
изпитва	testirali	изпитвам	testirati	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;MASC;PL;V.PTCP
макларън	mclaren	макларън	mclaren	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
трева	trave	трева	trava	N;INDF;FEM;SG	N;NOM;FEM;PL
трева	trave	трева	trava	N;INDF;FEM;SG	N;NOM;FEM;PL
стоун	stone	стоун	stona	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
стоун	kamna	стоун	kamn	PROPN;INDF;FEM;SG	N;GEN;MASC;SG
стоун	kamen	стоун	kamen	PROPN;INDF;FEM;SG	N;NOM;MASC;SG
слаби	šibak	слаб	šibak	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
слаби	šibek	слаб	šibek	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
слаби	šibka	слаб	šibek	ADJ;INDF;PL	ADJ;NOM;FEM;SG
слаби	šibko	слаб	šibko	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
комуникации	obveščanje	комуникация	obveščanje	N;INDF;FEM;PL	N;NOM;NEUT;SG
комуникации	komunikacija	комуникация	komunikacija	N;INDF;FEM;PL	N;NOM;FEM;SG
комуникации	komuniciranje	комуникация	komuniciranje	N;INDF;FEM;PL	N;NOM;NEUT;SG
комуникации	sporazumevanje	комуникация	sporazumevanje	N;INDF;FEM;PL	N;NOM;NEUT;SG
комуникации	sporočanje	комуникация	sporočanje	N;INDF;FEM;PL	N;NOM;NEUT;SG
комуникации	komuniciranje	комуникация	komuniciranje	N;INDF;FEM;PL	N;NOM;NEUT;SG
американско	ameriške	американски	ameriški	ADV	ADJ;NOM;FEM;PL
американско	ameriško	американски	ameriški	ADV	ADJ;NOM;NEUT;SG
американско	ameriški	американски	ameriški	ADV	ADJ;NOM;DEF;MASC;SG
американско	ameriška	американски	ameriški	ADV	ADJ;NOM;FEM;SG
продължително	podaljšano	продължително	podaljšan	ADV	ADJ;NOM;NEUT;SG;V.PTCP
продължително	podaljšan	продължително	podaljšan	ADV	ADJ;NOM;INDF;MASC;SG;V.PTCP
продължително	podaljšana	продължително	podaljšan	ADV	ADJ;NOM;FEM;SG;V.PTCP
модерна	moderno	модерен	moderno	ADJ;INDF;FEM;SG	ADV
тържествено	slovesni	тържествено	slovesen	ADV	ADJ;NOM;DEF;MASC;SG
тържествено	svečano	тържествено	svečano	ADV	ADJ;NOM;NEUT;SG;V.PTCP
отдолу	dno	отдолу	dno	ADV	N;NOM;NEUT;SG
гал	gal	гал	gal	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
гал	gallus	гал	gallus	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
крилата	kril	крило	krilo	N;DEF;NEUT;PL	N;NOM;MASC;SG
крилата	krilca	крило	krilec	N;DEF;NEUT;PL	N;NOM;MASC;DU
дискусии	debata	дискусия	debati	N;INDF;FEM;PL	N;NOM;FEM;SG
дискусии	razpravo	дискусия	razprava	N;INDF;FEM;PL	N;ACC;FEM;SG
дискусии	razprava	дискусия	razprava	N;INDF;FEM;PL	N;NOM;FEM;SG
дискусии	pogovor	дискусия	pogovor	N;INDF;FEM;PL	N;NOM;MASC;SG
разделяне	razdeli	разделяне	razdeti	N;INDF;NEUT;SG	V;PFV;IND;SG;3;PRS;FIN
разделяне	porazdelitveni	разделяне	porazdelitven	N;INDF;NEUT;SG	ADJ;NOM;MASC;PL
разделяне	narazen	разделяне	narazen	N;INDF;NEUT;SG	ADV
разделяне	razdeli	разделяне	razdeti	N;INDF;NEUT;SG	V;PFV;IND;SG;3;PRS;FIN
белези	marks	белеза	marks	N;INDF;FEM;PL	N;NOM;MASC;SG
стенли	stanley	стенл	stanley	N;INDF;MASC;SG	
призната	priznani	призная-(се)	priznan	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
призната	priznan	призная-(се)	priznan	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
призната	priznana	призная-(се)	priznan	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
призната	priznano	призная-(се)	priznan	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
призната	priznane	призная-(се)	priznan	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
призната	priznana	призная-(се)	priznan	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
призната	priznan	призная-(се)	priznan	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
призната	priznan	призная-(се)	priznan	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
призната	priznana	призная-(се)	priznan	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
призната	priznano	призная-(се)	priznan	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
диана	diana	диана	dian	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
традиционен	tradicionalne	традиционен	tradicionalen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
традиционен	tradicionalno	традиционен	tradicionalno	ADJ;INDF;MASC;SG	ADV
висконти	visconti	висконт	viscont	N;INDF;MASC;PL	N;NOM;MASC;SG
слаба	šibki	слаб	šibek	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;PL
слаба	tanke	слаб	tanek	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
слаба	tanko	слаб	tanko	ADJ;INDF;FEM;SG	ADV
опасни	nevarno	опасен	nevaren	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
опасни	nevaren	опасен	nevaren	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
опасни	nevarna	опасен	nevaren	ADJ;INDF;PL	ADJ;NOM;FEM;SG
опасни	nevarna	опасен	nevaren	ADJ;INDF;PL	ADJ;NOM;FEM;SG
мюсюлмански	muslimani	мюсюлмански	musliman	ADJ;INDF;MASC;SG	N;NOM;MASC;PL
мюсюлмански	musliman	мюсюлмански	musliman	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
демонстрира	dokazovanje	демонстрирам	dokazovanje	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG
вероятност	verjetnosti	вероятност	verjetnost	N;INDF;FEM;SG	N;GEN;FEM;PL
харолд	harold	харолд	harold	N;INDF;MASC;SG	
балтийско	baltskem	балтийски	baltski	ADV	ADJ;DAT;MASC;SG
оперативна	operativno	оперативен	operativen	ADJ;INDF;FEM;SG	ADV
оперативна	operativnih	оперативен	operativen	ADJ;INDF;FEM;SG	ADJ;GEN;MASC;PL
господство	prevlada	господство	prevladati	N;INDF;NEUT;SG	V;PFV;IND;SG;3;PRS;FIN
дани	danny	дани	danny	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
дани	dani	дани	dan	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
кейт	kate	кейт	kata	N;INDF;FEM;SG	PROPN;NOM;FEM;SG
сложи	postavi	сложа-(се)	postaviti	V;PFV;IMP;SG;2;FIN	V;PFV;IND;SG;3;PRS;FIN
гражданско	civilno	граждански	civilen	ADV	ADJ;NOM;NEUT;SG
гражданско	civilna	граждански	civilen	ADV	ADJ;NOM;FEM;SG
гражданско	civilne	граждански	civilen	ADV	ADJ;NOM;FEM;PL
гражданско	državljanska	граждански	državljanski	ADV	ADJ;NOM;FEM;SG
гражданско	civic	граждански	civica	ADV	N;NOM;MASC;SG
спарта	šparta	спарт	špart	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
концентрация	koncentracije	концентрация	koncentracija	N;INDF;FEM;SG	N;NOM;FEM;PL
концентрация	osredotočiti	концентрация	osredotočiti	N;INDF;FEM;SG	V;PFV;NFIN
здравейте	pozdravljeni	здравейте	pozdravljen	N;INDF;MASC;SG	ADJ;NOM;MASC;PL;V.PTCP
сливане	združitve	сливане	združitev	N;INDF;NEUT;SG	N;NOM;FEM;PL
сливане	združi	сливане	združiti	N;INDF;NEUT;SG	V;PFV;IND;SG;3;PRS;FIN
ада	pekel	ада	pečel	ADV	N;NOM;MASC;SG
ада	ada	ада	ada	ADV	PROPN;NOM;MASC;SG
критикува	kritizirali	критикувам	kritizirati	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;PL;V.PTCP
поставяне	prilepi	поставяне	prilepiti	N;INDF;NEUT;SG	V;PFV;IND;SG;3;PRS;FIN
лотар	lothar	лотар	lothar	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
егейско	egejskih	егейски	egejski	ADV	ADJ;GEN;MASC;PL
опозицията	opozicije	опозиция	opozicija	N;DEF;FEM;SG	N;NOM;FEM;PL
айова	iowa	айова	iow	PROPN;INDF;FEM;SG	PROPN;NOM;MASC;SG
минесота	minnesoti	минеса	minnesoti	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
сухи	suha	сух	suh	ADJ;INDF;PL	ADJ;NOM;FEM;SG
сухи	suhi	сух	suh	ADJ;INDF;PL	ADJ;NOM;DEF;MASC;SG
сухи	posuši	сух	posušiti	ADJ;INDF;PL	V;PFV;IND;SG;3;PRS;FIN
сухи	suho	сух	suh	ADJ;INDF;PL	ADV
пленени	ujeta	пленя	ujeti	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
пленени	ujet	пленя	ujet	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
заявки	zahteva	заявка	zahtevati	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
заявки	zaprosila	заявка	zaprositi	N;INDF;FEM;PL	V;PFV;FEM;SG;V.PTCP
финанси	finance	финанси	finance	N;INDF	N;NOM;FEM;PL
финанси	financiranje	финанси	financiranje	N;INDF	N;NOM;NEUT;SG
финанси	finance	финанси	finance	N;INDF	N;NOM;FEM;PL
отлично	odličen	отлично	odličen	ADV	ADJ;NOM;INDF;MASC;SG
проведена	izvedene	проведа	izveden	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
йънг	mladi	йънг	mlad	PROPN;INDF;MASC;SG	ADJ;NOM;MASC;PL
йънг	mlad	йънг	mlad	PROPN;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
йънг	mlada	йънг	mlad	PROPN;INDF;MASC;SG	ADJ;NOM;FEM;SG
йънг	young	йънг	young	PROPN;INDF;MASC;SG	
йънг	mlado	йънг	mlad	PROPN;INDF;MASC;SG	ADJ;NOM;NEUT;SG
чужд	tuje	чужд	tuj	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
чужд	tuji	чужд	tuj	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
маями	miami	маям-(се)	miama	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
йон	ionski	йон	ionski	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
йон	yoon	йон	yoon	N;INDF;MASC;SG	
лекарства	zdravilo	лекарство	zdravilo	N;INDF;NEUT;PL	N;NOM;NEUT;SG
лекарства	medicino	лекарство	medicina	N;INDF;NEUT;PL	N;ACC;FEM;SG
лекарства	medicina	лекарство	medicina	N;INDF;NEUT;PL	N;NOM;FEM;SG
туберкулоза	tuberkuloze	туберкулоза	tuberkuloza	N;INDF;FEM;SG	N;NOM;FEM;PL
петрович	petrovič	петрович	petrovič	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
тесен	ozko	тесен	ozko	ADJ;INDF;MASC;SG	ADV
тесен	ozki	тесен	ozek	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
тесен	ozke	тесен	ozek	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
лятно	summer	летен	summer	ADV	N;NOM;MASC;SG
лятно	poletna	летен	poleten	ADV	ADJ;NOM;FEM;SG
лятно	poletni	летен	poleten	ADV	ADJ;NOM;DEF;MASC;SG
лятно	poletno	летен	poleten	ADV	ADJ;NOM;NEUT;SG
лятно	poletje	летен	poletje	ADV	N;NOM;NEUT;SG
