pola	pola	pols	pola	PROPN;NOM;FEM;SG	PROPN;NOM;SG
piedāvājums	vorrat	piedāvājums	vorreten	N;NOM;MASC;SG	PROPN
piedāvājums	lieferung	piedāvājums	lieferung	N;NOM;MASC;SG	ADJ
piedāvājums	bieten	piedāvājums	bieten	N;NOM;MASC;SG	V;NFIN
piedāvājums	biete	piedāvājums	bieten	N;NOM;MASC;SG	V;SG;FIN
piedāvājums	anbieten	piedāvājums	anbieten	N;NOM;MASC;SG	V;NFIN
duets	duette	duets	duette	N;NOM;MASC;SG	
rīkoties	rechtsakt	rīkoties	rechtsakt	V;POS;REFL;NFIN	ADJ
rīkoties	gesetz	rīkoties	gesetz	V;POS;REFL;NFIN	N;NOM;NEUT;SG
rīkoties	act	rīkoties	act	V;POS;REFL;NFIN	PROPN
aprakstītas	beschrieb	aprakstīt	beschreiben	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	V;IND;SG;3;PST;FIN
aprakstītas	beschreibt	aprakstīt	beschreiben	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	V;IND;SG;3;PRS;FIN
aizmugurējā	hinten	aizmugurējs	hinten	ADJ;ESS;FEM;SG	ADV
stāvus	aufrecht	stāvs	aufrecht	N;ACC;MASC;PL	ADJ
zieds	blumen	zieds	blum	N;NOM;MASC;SG	V;NFIN
zieds	blume	zieds	blum	N;NOM;MASC;SG	ADJ;NOM;SG
zieds	blühen	zieds	blühen	N;NOM;MASC;SG	V;NFIN
akcija	teile	akcija	teilen	N;NOM;FEM;SG	ADV
akcija	teilen	akcija	teilen	N;NOM;FEM;SG	V;NFIN
akcija	share	akcija	shar	N;NOM;FEM;SG	
akcija	anteil	akcija	anteil	N;NOM;FEM;SG	ADV
novērš	verhinderung	novērst	verhinderung	V;FH;IND;3;POS;PRS;FIN;ACT	N;NOM;FEM;SG
ieguvēja	erwerber	ieguvēt	erwerber	N;NOM;FEM;SG	
raidījums	übertragung	raidījums	übertragung	N;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
raidījums	rundfunk	raidījums	rundfunk	N;NOM;MASC;SG	
raidījums	sendung	raidījums	sendung	N;NOM;MASC;SG	
raidījums	übertragen	raidījums	übertragen	N;NOM;MASC;SG	V;V.PTCP
ābele	abele	ābele	abelen	N;NOM;FEM;SG	PROPN;NOM;MASC;SG
caurules	pipe	caurule	pipe	N;NOM;FEM;PL	
caurules	rohre	caurule	rohren	N;NOM;FEM;PL	
caurules	pfeife	caurule	pfeif	N;NOM;FEM;PL	
caurules	röhre	caurule	röhren	N;NOM;FEM;PL	
caurules	rohr	caurule	Rohr	N;NOM;FEM;PL	
caurules	pfeifen	caurule	pfeifen	N;NOM;FEM;PL	V;NFIN
caurules	rohre	caurule	rohren	N;NOM;FEM;PL	
caurules	röhren	caurule	röhren	N;NOM;FEM;PL	V;NFIN
caurules	rohre	caurule	rohren	N;NOM;FEM;PL	
caurules	schläuche	caurule	schläuch	N;NOM;FEM;PL	ADJ;NOM;FEM;PL
caurules	röhre	caurule	röhren	N;NOM;FEM;PL	
caurules	röhren	caurule	röhren	N;NOM;FEM;PL	V;NFIN
caurules	tube	caurule	tuben	N;NOM;FEM;PL	
caurules	schlauch	caurule	schlauchen	N;NOM;FEM;PL	
caurules	röhre	caurule	röhren	N;NOM;FEM;PL	
kimi	kimi	kimēt	kimi		PROPN;NOM;SG
zobiem	zähnen	zobs	zähnen	N;DAT;MASC;PL	V;NFIN
zobiem	zähne	zobs	zähnen	N;DAT;MASC;PL	N;NOM;SG
zobiem	zahn	zobs	zahn	N;DAT;MASC;PL	
uzpildes	abfüllung	uzpilde	abfüllung	N;NOM;FEM;PL	N;NOM;FEM;SG
uzpildes	füllung	uzpilde	füllung	N;NOM;FEM;PL	N;SG
uzpildes	ausfüllen	uzpilde	ausfüllen	N;NOM;FEM;PL	V;NFIN
uzpildes	füllen	uzpilde	füllen	N;NOM;FEM;PL	V;NFIN
ģeogrāfiski	geographisch	ģeogrāfiski	geographisch	ADV	ADJ
ģeogrāfiski	geografisch	ģeogrāfiski	geografisch	ADV	ADJ
agnese	agnese	agnese	agnese	N;NOM;FEM;SG	PROPN;NOM;FEM;SG
agnese	agnes	agnese	agnes	N;NOM;FEM;SG	PROPN;NOM;FEM;SG
timbaland	timbaland	timbaland	timbaland	N;NOM;MASC;SG	PROPN;NOM;SG
cēloņi	verursachen	cēlonis	verursachen	N;NOM;MASC;PL	V;NFIN
cēloņi	gründe	cēlonis	gründen	N;NOM;MASC;PL	
cēloņi	ursachen	cēlonis	ursechen	N;NOM;MASC;PL	V;NFIN
cēloņi	ursache	cēlonis	ursache	N;NOM;MASC;PL	
cēloņi	verursacht	cēlonis	verursachen	N;NOM;MASC;PL	V;V.PTCP
āpsis	badger	āpst	badger	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
dziļa	tiefe	dziļa	tief	ADJ;NOM;FEM;SG	
dziļa	deep	dziļa	deep	ADJ;NOM;FEM;SG	
dziļa	tiefen	dziļa	tief	ADJ;NOM;FEM;SG	V;NFIN
nelaimes	unfällen	nelaime	unfällen	N;NOM;FEM;PL	V;NFIN
nelaimes	unfälle	nelaime	unfallen	N;NOM;FEM;PL	
nelaimes	arbeitsunfälle	nelaime	arbeitsunfäll	N;NOM;FEM;PL	ADJ;NOM;FEM;PL
nelaimes	verkehrsunfälle	nelaime	verkehrsunfall	N;NOM;FEM;PL	ADJ;NOM;FEM;PL
filipīnas	philippinen	filipīna	philippinen	N;NOM;FEM;PL	PROPN;NOM
egons	egon	egons	egon	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
garšas	probieren	garša	probieren	N;NOM;FEM;PL	V;NFIN
garšas	schmecken	garša	schmecken	N;NOM;FEM;PL	V;NFIN
garšas	geschmack	garša	geschmack	N;NOM;FEM;PL	ADJ
garšas	aromen	garša	arom	N;NOM;FEM;PL	V;NFIN
garšas	aroma	garša	aroma	N;NOM;FEM;PL	N;SG
garšas	geschmack	garša	geschmack	N;NOM;FEM;PL	ADJ
afgāņu	afghanischen	afgāns	afghanisch	N;GEN;MASC;PL	ADJ;NOM;MASC;PL
afgāņu	afghanische	afgāns	afghanisch	N;GEN;MASC;PL	ADJ;NOM;FEM;PL
afgāņu	afghanen	afgāns	afghanen	N;GEN;MASC;PL	
svinīgi	feierlich	svinīgi	feierlich	ADV	ADJ
dabūt	erhalten	dabūt	erhalten	V;POS;NFIN	ADJ;V.PTCP
bioloģisko	biologische	bioloģiska	biologisch	ADJ;ACC;MASC;SG	ADJ;NOM;FEM;PL
lašu	lachs	lasis	lachs	N;ACC;MASC;SG	
lašu	salmon	lasis	salmon	N;ACC;MASC;SG	PROPN;NOM;SG
prakses	praktiken	prakse	praktik	N;NOM;FEM;PL	V;NFIN
rīts	vormittags	rīts	vormittags	N;NOM;MASC;SG	ADV
rīts	morgens	rīts	morgens	N;NOM;MASC;SG	ADV
rīts	morgen	rīts	morgen	N;NOM;MASC;SG	ADV
rīts	vormittag	rīts	vormittag	N;NOM;MASC;SG	ADV
magazine	magazin	magazine	magazin		ADJ
magazine	zeitschriften	magazine	zeitschreifen		V;NFIN
magazine	zeitschrift	magazine	zeitschrefen		ADJ
magazine	heft	magazine	hefen		
mākonis	cloud	mākonis	cloud	N;NOM;MASC;SG	PROPN;NOM;SG
mākonis	wolken	mākonis	wolken	N;NOM;MASC;SG	
mākonis	wolke	mākonis	wolk	N;NOM;MASC;SG	
denijs	danny	denijs	danny	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
pulkstenis	armbanduhr	pulkstenis	armbanduhr	N;NOM;MASC;SG	PROPN
pulkstenis	beobachten	pulkstenis	beobachten	N;NOM;MASC;SG	V;NFIN
pulkstenis	ansehen	pulkstenis	ansehen	N;NOM;MASC;SG	V;NFIN
pulkstenis	anschauen	pulkstenis	anschauen	N;NOM;MASC;SG	V;NFIN
pulkstenis	uhrzeit	pulkstenis	uhrzeit	N;NOM;MASC;SG	ADJ
pulkstenis	uhren	pulkstenis	Chr	N;NOM;MASC;SG	N;NOM;PL
pulkstenis	wecker	pulkstenis	wecker	N;NOM;MASC;SG	
lēcas	linse	lēkties	lensen	N;NOM;FEM;PL	
lēcas	objektive	lēkties	objektiv	N;NOM;FEM;PL	ADJ;NOM;FEM;PL
lēcas	objektiv	lēkties	objektiv	N;NOM;FEM;PL	ADJ
lēcas	linsen	lēkties	linsen	N;NOM;FEM;PL	V;NFIN
lēcas	linsen	lēkties	linsen	N;NOM;FEM;PL	V;NFIN
lēcas	kontaktlinsen	lēkties	kontaktlin	N;NOM;FEM;PL	
lēcas	objektive	lēkties	objektiv	N;NOM;FEM;PL	ADJ;NOM;FEM;PL
lēcas	objektiven	lēkties	objektiv	N;NOM;FEM;PL	ADJ
lēcas	objektiv	lēkties	objektiv	N;NOM;FEM;PL	ADJ
lēcas	linsen	lēkties	linsen	N;NOM;FEM;PL	V;NFIN
anastasija	anastasia	anastasija	anastasia	N;NOM;FEM;SG	PROPN;NOM;SG
pārvadājumi	kutsche	pārvadājums	kutschen	N;NOM;MASC;PL	
pārvadājumi	beförderung	pārvadājums	beförderung	N;NOM;MASC;PL	ADJ
pārvadājumi	beförderungen	pārvadājums	beförderung	N;NOM;MASC;PL	V;NFIN
pārvadājumi	verkehr	pārvadājums	verkehr	N;NOM;MASC;PL	
pārvadājumi	verkehrswesen	pārvadājums	verkehrswesen	N;NOM;MASC;PL	ADJ
pārvadājumi	verkehrspolitik	pārvadājums	verkehrspolitik	N;NOM;MASC;PL	ADJ
pārvadājumi	verkehrsmittel	pārvadājums	verkehrsmittel	N;NOM;MASC;PL	ADJ
gviānas	guayana	gviāna	guayana	N;NOM;FEM;PL	PROPN;NOM;MASC;SG
gviānas	guyana	gviāna	guyana	N;NOM;FEM;PL	PROPN;NOM;MASC;SG
apspiešanas	niederschlagung	apspiešana	niederschlagung	N;NOM;FEM;SG	
tavs	ihre	tavs	ihr	PRO;NOM;MASC;SG;3	DET;NOM;FEM;SG
tavs	deins	tavs	deins	PRO;NOM;MASC;SG;3	
tavs	ihrer	tavs	ihr	PRO;NOM;MASC;SG;3	DET;NOM;MASC;SG
tavs	ihre	tavs	ihr	PRO;NOM;MASC;SG;3	DET;NOM;FEM;SG
tavs	ihrer	tavs	ihr	PRO;NOM;MASC;SG;3	DET;NOM;MASC;SG
saņemts	erhaltene	saņemt	erhalten	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;FEM;PL
saņemts	erhalten	saņemt	erhalten	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;V.PTCP
albānija	albanien	albānija	albanien	N;NOM;FEM;SG	PROPN;NOM;SG
grafika	grafik	grafika	grafik	N;NOM;MASC;SG	
grafika	graphik	grafika	graphik	N;NOM;MASC;SG	
grafika	grafiken	grafika	grafik	N;NOM;MASC;SG	V;NFIN
grafika	graphiken	grafika	graphiken	N;NOM;MASC;SG	
flora	flora	flora	flora	N;NOM;FEM;SG	PROPN;NOM;SG
flora	pflanzenwelt	flora	pflanzenwelt	N;NOM;FEM;SG	ADJ
stabili	stabil	stabilis	stabil	ADV	ADJ
stabili	stabile	stabilis	stabil	ADV	ADJ;NOM;FEM;PL
stabili	stabilen	stabilis	stabil	ADV	ADJ
stabili	beständig	stabilis	beständig	ADV	ADJ
svarīgas	wichtiges	svarīga	wichtig	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
pārdod	verkauf	pārdot	verkaufen	V;IMP;SG;2;POS;FIN;ACT	N
pārdod	verkauften	pārdot	verkaufen	V;IMP;SG;2;POS;FIN;ACT	V;IND;PL;3;PST;FIN
pārdod	verkaufte	pārdot	verkaufen	V;IMP;SG;2;POS;FIN;ACT	V;IND;SG;3;PST;FIN
līgumi	aufträge	līgums	aufträg	N;NOM;MASC;PL	ADJ
līgumi	verträgen	līgums	verträgen	N;NOM;MASC;PL	V;NFIN
līgumi	abkommen	līgums	abkommen	N;NOM;MASC;PL	V;NFIN
līgumi	übereinkünfte	līgums	übereinkunft	N;NOM;MASC;PL	ADJ;SG
līgumi	vereinbarungen	līgums	vereinbarung	N;NOM;MASC;PL	V;NFIN
grūtniecības	schwangerschaften	grūtniecība	schwangerschaft	N;NOM;FEM;PL	ADJ
grūtniecības	schwangerschaft	grūtniecība	schwangerschaft	N;NOM;FEM;PL	ADJ
grūtniecības	schwangerschaftsabbruch	grūtniecība	schwangerschaftsabbruch	N;NOM;FEM;PL	ADJ
pārbaude	überprüfen	pārbaude	überprüfen	N;NOM;FEM;SG	V;NFIN
pārbaude	verifikation	pārbaude	verifikation	N;NOM;FEM;SG	
pārbaude	testen	pārbaude	testen	N;NOM;FEM;SG	V;NFIN
pārbaude	inspektionen	pārbaude	inspektion	N;NOM;FEM;SG	V;NFIN
pārbaude	kontrolle	pārbaude	kontroll	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
pārbaude	scheck	pārbaude	scheck	N;NOM;FEM;SG	
pārbaude	überprüfen	pārbaude	überprüfen	N;NOM;FEM;SG	V;NFIN
pārbaude	check	pārbaude	check	N;NOM;FEM;SG	ADJ
pārbaude	prüfen	pārbaude	prüfen	N;NOM;FEM;SG	V;NFIN
vērtējums	bewertung	vērtējums	bewertung	N;NOM;MASC;SG	ADJ
vērtējums	rating	vērtējums	ratingen	N;NOM;MASC;SG	
vērtējums	einstufung	vērtējums	einstufung	N;NOM;MASC;SG	ADJ
vērtējums	bewerten	vērtējums	bewerten	N;NOM;MASC;SG	V;NFIN
vērtējums	bewertung	vērtējums	bewertung	N;NOM;MASC;SG	ADJ
vērtējums	bewertungen	vērtējums	bewertungen	N;NOM;MASC;SG	V;NFIN
vērtējums	bewertung	vērtējums	bewertung	N;NOM;MASC;SG	ADJ
vērtējums	assessment	vērtējums	assessment	N;NOM;MASC;SG	PROPN
vērtējums	beurteilung	vērtējums	beurteilung	N;NOM;MASC;SG	ADJ;NOM;FEM;SG
ārpusē	außerhalb	ārpuse	außerhalb	N;ESS;FEM;SG	ADP
ārpusē	aussen	ārpuse	außenßen	N;ESS;FEM;SG	
ārpusē	außen	ārpuse	außen	N;ESS;FEM;SG	ADV
ārpusē	draussen	ārpuse	draussen	N;ESS;FEM;SG	ADV
ārpusē	draußen	ārpuse	draußen	N;ESS;FEM;SG	ADV
astotā	achten	astots	achten	ADJ;NOM;DEF;FEM;SG	V;NFIN
astotā	eighth	astots	eighth	ADJ;NOM;DEF;FEM;SG	PROPN;SG
kurss	natürlich	kurss	natürlich	N;NOM;MASC;SG	ADJ
kurss	kurs	kurss	kurs	N;NOM;MASC;SG	ADV
siltums	wärme	siltums	wärm	N;NOM;MASC;SG	
siltums	heat	siltums	heat	N;NOM;MASC;SG	PROPN
siltums	hitze	siltums	hitze	N;NOM;MASC;SG	
siltums	wärme	siltums	wärm	N;NOM;MASC;SG	
vasaļiem	trabanten	vasaļs	trabant	N;DAT;MASC;PL	V;IND;PL;3;FIN
zīmējumi	kunstwerk	zīmējums	kunstwerk	N;NOM;MASC;PL	N;NOM;NEUT;SG
zīmējumi	artwork	zīmējums	artwork	N;NOM;MASC;PL	PROPN
kursā	natürlich	kurss	natürlich	N;ESS;MASC;SG	ADJ
kursā	kurs	kurss	kurs	N;ESS;MASC;SG	ADV
veselība	gesundheit	veselība	gesundheit	N;NOM;FEM;SG	
veselība	gesundheitswesen	veselība	gesundheitswesen	N;NOM;FEM;SG	ADJ
veselība	gesundheitsschutz	veselība	gesundheitsschutz	N;NOM;FEM;SG	ADJ
minardi	minardi	minarde	minardi	PROPN	PROPN;NOM;MASC;SG
bengālijas	bengalen	bengālija	bengelen	N;NOM;FEM;PL	ADJ
apmeklētājiem	besuch	apmeklētājs	besuchen	N;DAT;MASC;PL	V;IND;SG;3;PST;FIN
apmeklētājiem	besuchern	apmeklētājs	besuchern	N;DAT;MASC;PL	V;NFIN
apmeklētājiem	besucherzahlen	apmeklētājs	besucherzahlen	N;DAT;MASC;PL	V;NFIN
apmeklētājiem	gäste	apmeklētājs	gesen	N;DAT;MASC;PL	N;NOM;MASC;PL
apmeklētājiem	besucher	apmeklētājs	besucher	N;DAT;MASC;PL	
vēzis	krebserkrankungen	vēzis	krebserkrankung	N;NOM;MASC;SG	N;NOM;FEM;PL
vēzis	krebs	vēzis	krebs	N;NOM;MASC;SG	
fia	fia	fia	fia	PROPN	PROPN;NOM;SG
golfa	golfplatz	golfa	golfplatz	N;NOM;FEM;SG	
golfa	golf	golfa	golf	N;NOM;FEM;SG	
golfa	golfplätze	golfa	golfplätzen	N;NOM;FEM;SG	
telekomunikāciju	telekommunikation	telekomunikācija	telekommunikation	N;ACC;FEM;SG	PROPN
telekomunikāciju	fernmeldewesen	telekomunikācija	fernmeldewesen	N;ACC;FEM;SG	ADJ;NOM
telekomunikāciju	telekommunikation	telekomunikācija	telekommunikation	N;ACC;FEM;SG	PROPN
telekomunikāciju	fernmeldewesen	telekomunikācija	fernmeldewesen	N;ACC;FEM;SG	ADJ;NOM
telekomunikāciju	nachrichtentechnik	telekomunikācija	nachrichtentechnik	N;ACC;FEM;SG	ADJ
sniegums	performance	sniegums	performance	N;NOM;MASC;SG	ADJ;NOM;FEM;PL
infrastruktūra	verkehrswege	infrastruktūra	verkehrsweg	N;NOM;FEM;SG	ADJ;NOM;FEM;PL
infrastruktūra	infrastruktureinrichtungen	infrastruktūra	infrastruktureinrichtung	N;NOM;FEM;SG	V
infrastruktūra	infrastruktur	infrastruktūra	infrastruktur	N;NOM;FEM;SG	ADJ
infrastruktūra	infrastrukturen	infrastruktūra	infrastruktur	N;NOM;FEM;SG	V;NFIN
dzēriens	getränk	dzēriens	getränk	N;NOM;MASC;SG	
dzēriens	trink	dzēriens	trenken	N;NOM;MASC;SG	V;IND;SG;2;PRS;FIN
dzēriens	trinken	dzēriens	trinken	N;NOM;MASC;SG	V;NFIN
dzēriens	trinkt	dzēriens	trinken	N;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
tīkli	netzen	tīkls	netzen	N;NOM;MASC;PL	V;NFIN
tīkli	netze	tīkls	netz	N;NOM;MASC;PL	
tīkli	netz	tīkls	netz	N;NOM;MASC;PL	
tīkli	netzwerk	tīkls	netzwerk	N;NOM;MASC;PL	PROPN
tīkli	netze	tīkls	netz	N;NOM;MASC;PL	
tīkli	netzwerke	tīkls	netzwerk	N;NOM;MASC;PL	
tīkli	netzwerken	tīkls	netzwerken	N;NOM;MASC;PL	V;NFIN
relatīvais	relative	relatīvs	relativ	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
relatīvais	verwandte	relatīvs	verwenden	ADJ;NOM;MASC;SG	
sagatavot	vorbereitung	sagatavot	vorbereitung	V;POS;NFIN	N;NOM;FEM;SG
līdzības	ähnlichkeiten	līdzība	ähnlichkeit	N;NOM;FEM;PL	V;NFIN
līdzības	ähnlichkeit	līdzība	ähnlichkeit	N;NOM;FEM;PL	ADJ
džimijs	jimmy	džimijs	jimmy	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
definēts	definierten	definēt	definiert	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;IND;PL;3;PST;FIN
equus	equus	equus	equus	N;NOM;FEM;SG	
uzbrucēju	angreifer	uzbrucēt	angreifer	N;ACC;FEM;SG	ADJ
mijiedarbības	wechselwirkung	mijiedarbība	wechselwirkung	N;NOM;FEM;PL	
mijiedarbības	interaktion	mijiedarbība	interaktion	N;NOM;FEM;PL	PROPN
mijiedarbības	interaktionen	mijiedarbība	interaktion	N;NOM;FEM;PL	V;NFIN
mijiedarbības	wechselwirkung	mijiedarbība	wechselwirkung	N;NOM;FEM;PL	
mijiedarbības	interaktion	mijiedarbība	interaktion	N;NOM;FEM;PL	PROPN
mijiedarbības	interaktionen	mijiedarbība	interaktion	N;NOM;FEM;PL	V;NFIN
protokoli	minuten	protokolis	minuten	N;NOM;MASC;PL	V;NFIN
protokoli	protokolle	protokolis	protokoll	N;NOM;MASC;PL	ADJ;NOM;FEM;PL
protokoli	niederschrift	protokolis	niederschreifen	N;NOM;MASC;PL	ADJ
protokoli	protokoll	protokolis	protokoll	N;NOM;MASC;PL	ADJ
protokoli	protokollen	protokolis	protokoll	N;NOM;MASC;PL	V;NFIN
protokoli	protokolle	protokolis	protokoll	N;NOM;MASC;PL	ADJ;NOM;FEM;PL
ieradumi	gewohnheit	ieradums	gewohnheit	N;NOM;MASC;PL	ADJ
ieradumi	gewohnheiten	ieradums	gewohnheit	N;NOM;MASC;PL	V;NFIN
starppilsētu	intercity	starppilsēta	intercity	N;ACC;FEM;SG	PROPN
asa	asa	ass	Asa	N;NOM;FEM;SG	
salīdzinājums	vergleich	salīdzinājums	vergleich	N;NOM;MASC;SG	ADJ
salīdzinājums	vergleichs	salīdzinājums	vergleichs	N;NOM;MASC;SG	ADV
salīdzinājums	vergleiche	salīdzinājums	vergleichen	N;NOM;MASC;SG	
salīdzinājums	vergleichen	salīdzinājums	vergleichen	N;NOM;MASC;SG	V;NFIN
rabīns	rabbi	rabīns	rabbi	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
rabīns	rabbiner	rabīns	rabbiner	N;NOM;MASC;SG	ADJ
īres	mieten	īre	mieten	N;NOM;FEM;PL	V;NFIN
īres	miete	īre	miet	N;NOM;FEM;PL	
īres	vermietung	īre	vermietung	N;NOM;FEM;PL	
pierādījumi	beweis	pierādījums	beweis	N;NOM;MASC;PL	
pierādījumi	beweisen	pierādījums	beweisen	N;NOM;MASC;PL	V;NFIN
pierādījumi	nachweise	pierādījums	nachweise	N;NOM;MASC;PL	N;NOM;FEM;SG
pierādījumi	beweismittel	pierādījums	beweismittel	N;NOM;MASC;PL	
pierādījumi	nachweise	pierādījums	nachweise	N;NOM;MASC;PL	N;NOM;FEM;SG
futbolisti	fußballer	futbolists	fußballer	N;NOM;MASC;PL	ADJ
futbolisti	fußballspieler	futbolists	fußballspieler	N;NOM;MASC;PL	ADJ
apgrozījums	umsatzsteuer	apgrozījums	umsatzsteuer	N;NOM;MASC;SG	
apgrozījums	umsätze	apgrozījums	umsätzen	N;NOM;MASC;SG	N;NOM;PL
karēlijas	karelien	karēlija	karelien	N;NOM;FEM;PL	PROPN;NOM;SG
klēts	kornkammer	klēts	kornkamm	N;NOM;MASC;SG	ADJ
marokas	marokkanischen	maroka	marokkanisch	PROPN;NOM;FEM;PL	ADJ;MASC;PL
marokas	marokkanische	maroka	marokkanisch	PROPN;NOM;FEM;PL	ADJ;NOM;FEM;PL
marokas	marokkanischer	maroka	marokkanisch	PROPN;NOM;FEM;PL	ADJ
anete	annette	anete	annett	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
reģistrācija	aufzeichnen	reģistrācija	aufzeichnen	N;NOM;FEM;SG	V;NFIN
reģistrācija	aufnehmen	reģistrācija	aufnehmen	N;NOM;FEM;SG	V;NFIN
reģistrācija	aufnahme	reģistrācija	aufnehmen	N;NOM;FEM;SG	
reģistrācija	aufnahmen	reģistrācija	aufnehmen	N;NOM;FEM;SG	V;IND;PL;3;PST;FIN
reģistrācija	anmeldung	reģistrācija	anmeldung	N;NOM;FEM;SG	ADJ
reģistrācija	eintragung	reģistrācija	eintragung	N;NOM;FEM;SG	ADJ
reģistrācija	registrierung	reģistrācija	Registrierung	N;NOM;FEM;SG	ADJ
reģistrācija	einschreibung	reģistrācija	einschreibung	N;NOM;FEM;SG	ADJ
alekss	alex	alekss	alex	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
dzintara	amber	dzintars	amber	N;GEN;MASC;SG	PROPN;NOM;SG
dzintara	gelb	dzintars	gelb	N;GEN;MASC;SG	ADJ
dzintara	bernstein	dzintars	bernstein	N;GEN;MASC;SG	
konfederācija	bund	konfederācija	bund	N;NOM;FEM;SG	
konfederācija	eidgenossenschaft	konfederācija	eidgenossenschaft	N;NOM;FEM;SG	ADJ
konfederācija	dachverband	konfederācija	dachverband	N;NOM;FEM;SG	ADJ
konfederācija	konföderation	konfederācija	konföderation	N;NOM;FEM;SG	ADJ
indukcijas	induktion	indukcija	induktion	N;NOM;FEM;PL	
indukcijas	einarbeitung	indukcija	einarbeitung	N;NOM;FEM;PL	N;NOM;FEM;SG
sampo	sampo	sampot	sampo	N	
vendu	venda	vends	venda	N;ACC;MASC;SG	
rūzvelts	roosevelt	rūzvelts	roosevelt	PROPN;NOM;MASC;SG	PROPN;NOM;SG
tauriņu	schmetterling	tauriņš	schmetterlingen	N;ACC;MASC;SG	ADJ
tauriņu	butterfly	tauriņš	butterfly	N;ACC;MASC;SG	
tauriņu	schmetterlinge	tauriņš	schmetterlinge	N;ACC;MASC;SG	ADJ;NOM
miruši	dead	mirt	dead	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	PROPN;NOM;SG
miruši	tote	mirt	tot	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	
miruši	tot	mirt	tot	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ
piedāvāts	angebotene	piedāvāt	angeboten	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	ADJ;NOM;FEM;PL
ierobežot	begrenzung	ierobežot	begrenzung	V;POS;NFIN	
ierobežot	grenze	ierobežot	grenze	V;POS;NFIN	ADJ
ierobežot	limit	ierobežot	limit	V;POS;NFIN	
ierobežot	grenzwert	ierobežot	grenzwern	V;POS;NFIN	ADJ
briselē	brüssel	brisele	brüssel	N;ESS;FEM;SG	PROPN;NOM;NEUT;SG
vagoni	wagen	vagons	wagen	N;NOM;MASC;PL	
vagoni	vans	vagons	vans	N;NOM;MASC;PL	PROPN;NOM;SG
vagoni	lastwagen	vagons	lastwagen	N;NOM;MASC;PL	V;NFIN
vagoni	lieferwagen	vagons	lieferwagen	N;NOM;MASC;PL	V;NFIN
vagoni	trainer	vagons	Trainer	N;NOM;MASC;PL	ADJ
vagoni	busse	vagons	büssen	N;NOM;MASC;PL	
klauss	claus	klauss	claus	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
klauss	klaus	klauss	klaus	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
reālā	echte	reāls	echt	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
reālā	reale	reāls	real	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
sasniegta	erreichten	sasniegt	erreichen	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;IND;PL;3;PST;FIN
krustā	gekreuzigt	krusts	kreuzigen	N;ESS;MASC;SG	V;V.PTCP
degunradzis	nashorn	degunradzis	nashorn	N;NOM;MASC;SG	PROPN;SG
degunradzis	rhino	degunradzis	rhino	N;NOM;MASC;SG	PROPN;NOM;SG
porcelāna	porzellan	porcelāns	porzellan	N;GEN;MASC;SG	
traģēdija	tragödien	traģēdija	tragödien	N;NOM;FEM;SG	N;NOM;PL
traģēdija	tragödie	traģēdija	tragödie	N;NOM;FEM;SG	
traģēdija	tragisch	traģēdija	tragisch	N;NOM;FEM;SG	ADJ
nākotni	künftige	Nākotne	künftig	N;ACC;FEM;SG	ADJ;NOM;FEM;PL
nākotni	future	Nākotne	futur	N;ACC;FEM;SG	PROPN
nākotni	zukünftige	Nākotne	zukünftig	N;ACC;FEM;SG	ADJ;NOM;FEM;PL
ieroča	waffe	ierocis	waffen	N;NOM;MASC;SG	
ieroča	waffen	ierocis	waffen	N;NOM;MASC;SG	
rakstnieki	schriftsteller	rakstnieks	schriftsteller	N;NOM;MASC;PL	ADJ
rakstnieki	autoren	rakstnieks	autor	N;NOM;MASC;PL	
dokuments	schriftstück	dokuments	schriftstücken	N;NOM;MASC;SG	ADJ
dokuments	dokumentieren	dokuments	dokumentieren	N;NOM;MASC;SG	V;NFIN
siu	siu	sia	siu		
