til	для	til	для	ADV	ADP;GEN
pink	рожева	pink	рожевий		ADJ;NOM;FEM;SG
pink	рожевий	pink	рожевий		ADJ;NOM;MASC;SG
integreret	інтеграл	integrere	інтеграл	V;INDF;SG;PST;V.PTCP	N;INAN;NOM;MASC;SG
integreret	комплексний	integrere	комплексний	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG
globe	глобус	glob	глобус	ADJ;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
atp	атп	atp	атп		
drikke	пиття	drikke	пиття	V;NFIN;ACT	N;INAN;NOM;NEUT;SG
drikke	алкогольні	drikke	алкогольний	V;NFIN;ACT	N;INAN;NOM;MASC;PL
drikke	напої	drikke	напій	V;NFIN;ACT	N;INAN;NOM;MASC;PL
drikke	напій	drikke	напій	V;NFIN;ACT	N;INAN;NOM;MASC;SG
trafikken	пробки	trafik	пробка	N;DEF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
luftvåben	airforce	luftvåben	airforce	N;INDF;NEUT;SG	
nutiden	теперішній	nutid	теперішній	N;DEF;MASC+FEM;SG	ADJ;DAT;FEM;SG
nutiden	присутні	nutid	присутній	N;DEF;MASC+FEM;SG	ADJ;NOM;PL
nutiden	присутня	nutid	присутня	N;DEF;MASC+FEM;SG	ADJ;NOM;FEM;SG
republikanske	республіканська	republikansk	республікліканий	ADJ;PL	ADJ;NOM;FEM;SG
arabien	аравія	arabi	аравія	N;DEF;MASC+FEM;SG	PROPN;INAN;NOM;FEM;SG
arabien	аравії	arabi	аравія	N;DEF;MASC+FEM;SG	PROPN;INAN;GEN;FEM;SG
yde	грант	yde	грант	V;NFIN;ACT	
detroit	detroit	detroit	detroit		
mario	маріо	mario	маріо		PROPN;ANIM;NOM;MASC;SG
kendetegn	характеристики	kendetegn	характеристика	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
trier	трієр	tri	трієр	N;INDF;MASC+FEM;SG	
kristi	крісті	kristi	крість	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;FEM;SG
são	sao	são	sao		
melbourne	мельбурн	melbourn	мельбурн	N;INDF;MASC+FEM;SG	PROPN;INAN;NOM;MASC;SG
stade	стад	stade	стад	N;INDF;MASC+FEM;SG	
casper	каспер	caspe	каспер		PROPN;ANIM;NOM;MASC;SG
makedonien	македонія	makedonie	македонія	N;DEF;MASC+FEM;SG	PROPN;INAN;NOM;FEM;SG
makedonien	македонії	makedonie	македонія	N;DEF;MASC+FEM;SG	PROPN;INAN;GEN;FEM;SG
nederlandske	нідерландська	nederlandsk	нідерландський	ADJ;PL	ADJ;NOM;FEM;SG
nederlandske	голландська	nederlandsk	голландський	ADJ;PL	ADJ;NOM;FEM;SG
gate	брама	gate	брама		N;INAN;NOM;FEM;SG
gate	gate	gate	gate		
gate	ворота	gate	воротий		N;INAN;NOM;MASC;PL
platin	platinum	platin	platinum	N;INDF;NEUT;SG	
saudi	саудівська	saudi	саудівський		ADJ;NOM;FEM;SG
længden	довжини	længde	довжина	N;DEF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
gangen	коридорі	gang	коридор	N;DEF;MASC+FEM;SG	ADV
anbragt	викладені	anbragt	викладений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
anbragt	виклали	anbragt	викласти	V;INDF;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
anbragt	наступить	anbragt	наступити	V;INDF;SG;PST;V.PTCP	V;PFV;IND;SG;3;FUT;FIN
instruktion	інструкції	instruktion	інструкція	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
instruktion	настанови	instruktion	настанова	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
instruktion	вказівки	instruktion	вказівка	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
føderale	федеральний	føderal	федеральний	ADJ;PL	ADJ;NOM;MASC;SG
stifter	пен	stift	пен	N;INDF;MASC+FEM;PL	
stifter	засновник	stift	засновник	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;SG
sene	сухожилля	sene	сухожилля	ADJ	N;INAN;NOM;NEUT;SG
betaling	оплати	betaling	оплата	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
betaling	сплати	betaling	сплата	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
betaling	сплати	betaling	сплата	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
betaling	платежі	betaling	платіж	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;PL
hagen	гаген	hag	гаген	N;DEF;MASC+FEM;SG	
santiago	сантьяго	santiago	сантьяго		PROPN;INAN;NOM;MASC;SG
åbenbart	виявляється	åbenbart	виявлятися	ADV	V;IPFV;IND;SG;3;PRS;FIN
planeten	planet	plan	planet	N;DEF;MASC+FEM;SG	
greb	знається	gribe	знатися	N;INDF;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN
greb	лап	gribe	лапа	N;INDF;NEUT;SG	
greb	схопив	gribe	схопити	N;INDF;NEUT;SG	V;PFV;MASC;IND;SG;PST;FIN
stuart	стюарт	stuart	стюарт	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
strenge	строга	streng	строга	ADJ;PL	N;INAN;NOM;FEM;SG
strenge	суворий	streng	суворий	ADJ;PL	ADJ;NOM;MASC;SG
strenge	рядків	streng	рядок	ADJ;PL	N;INAN;GEN;MASC;PL
strenge	рядки	streng	рядок	ADJ;PL	N;INAN;NOM;MASC;PL
congo	конго	congo	конго		PROPN;INAN;NOM;FEM;SG
græs	трави	græs	трава	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
hawaii	гаваї	hawaii	гавати		PROPN;INAN;NOM;FEM;SG
værktøj	інструменти	værktøj	інструмент	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
værktøj	засоби	værktøj	засіб	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
slutspillet	плей	slutspillet	плей	N;DEF;NEUT;SG	
maritime	морський	maritim	морський	ADJ;PL	ADJ;NOM;MASC;SG
løs	випустити	løs	випустити	ADJ;INDF;SG	V;PFV;NFIN
løs	вирішити	løs	вирішити	ADJ;INDF;SG	V;PFV;NFIN
spids	гострим	spids	гострий	N;INDF;MASC+FEM;SG	ADJ;INS;NEUT;SG
nordpå	північна	nordpå	північний	ADV	ADJ;NOM;FEM;SG
nordpå	норт	nordpå	норт	ADV	PROPN;INAN;NOM;MASC;SG
nordpå	північний	nordpå	північний	ADV	ADJ;NOM;MASC;SG
nordpå	північ	nordpå	північ	ADV	N;INAN;NOM;FEM;SG
fokuserer	фокусування	fokusere	фокусування	V;IND;PRS;FIN;ACT	N;INAN;NOM;NEUT;SG
færdigt	завершено	færdig	завершити	ADJ;INDF;NEUT;SG	V;PFV;IND;0;FIN
færdigt	завершені	færdig	завершений	ADJ;INDF;NEUT;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
færdigt	закінчено	færdig	закінчити	ADJ;INDF;NEUT;SG	V;PFV;IND;0;FIN
færdigt	закінчиться	færdig	закінчитися	ADJ;INDF;NEUT;SG	V;PFV;IND;SG;3;FUT;FIN
færdigt	закінчив	færdig	закінчити	ADJ;INDF;NEUT;SG	V;PFV;MASC;IND;SG;PST;FIN
udfører	виконання	udføre	виконання	V;IND;PRS;FIN;ACT	N;INAN;NOM;NEUT;SG
udfører	виконання	udføre	виконання	V;IND;PRS;FIN;ACT	N;INAN;NOM;NEUT;SG
mindretal	меншин	mindretal	меншина	N;INDF;NEUT;SG	ADJ;GEN;RL;PL
motiv	мотиви	motiv	мотива	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
galleri	галереї	galleri	галерей	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
galleri	gallery	galleri	gallery	N;INDF;NEUT;SG	
wolf	вовк	wolf	вовк		N;ANIM;NOM;MASC;SG
citroën	citroën	citroën	citroën	N;INDF;MASC+FEM;SG	
mathilde	матільда	mathilde	матільда	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;FEM;SG
køkken	кухні	køkke	кухня	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
bekæmpe	combat	bekæmpe	combat	V;NFIN;ACT	
bekæmpe	бійця	bekæmpe	бійце	V;NFIN;ACT	N;ANIM;ACC;MASC;SG
bekæmpe	комбат	bekæmpe	комбат	V;NFIN;ACT	N;INAN;NOM;MASC;SG
bekæmpe	бойове	bekæmpe	бойовий	V;NFIN;ACT	ADJ;NOM;NEUT;SG
underviser	педагог	undervise	педагог	V;IND;PRS;FIN;ACT	N;ANIM;NOM;MASC;SG
uafgjort	намалювати	uafgjort	намалювати	N;INDF;MASC+FEM;SG	V;PFV;NFIN
uafgjort	малювати	uafgjort	малювати	N;INDF;MASC+FEM;SG	V;IPFV;NFIN
uafgjort	роздати	uafgjort	роздати	N;INDF;MASC+FEM;SG	V;PFV;NFIN
smuk	прекрасні	smuk	прекрасний	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
smuk	красиві	smuk	красивий	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
udendørs	надворі	udendørs	надворі	ADJ	ADV
jerry	джері	jerry	джері		PROPN;ANIM;NOM;MASC;SG
jerry	джеррі	jerry	джерра		PROPN;ANIM;NOM;MASC;SG
beatles	beatles	beatel	beatles	N;INDF;MASC+FEM;SG	
krogh	крог	krogh	крог		
baker	бейкер	bakke	бейкер	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
wright	райт	wright	райт		
imponerende	вражає	imponerende	вражати	ADJ	V;IPFV;IND;SG;3;PRS;FIN
materiel	матеріали	materiel	матеріал	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
materiel	снайперська	materiel	снайперський	N;INDF;NEUT;SG	ADJ;NOM;FEM;SG
dal	dal	dal	dal	N;INDF;MASC+FEM;SG	
hære	армії	hære	армія	N;INDF;MASC+FEM;PL	N;INAN;GEN;FEM;SG
gæld	борги	gæld	борг	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;PL
bech	беш	bech	беш	PROPN	
ledige	доступний	ledig	доступний	ADJ;PL	ADJ;NOM;MASC;SG
ledige	наявний	ledig	наявний	ADJ;PL	ADJ;NOM;MASC;SG
khan	хан	khan	хан	PROPN	PROPN;ANIM;NOM;MASC;SG
erhvervede	придбані	erhvervet	придбаний	V;IND;PST;FIN;ACT	ADJ;PFV;NOM;PL;V.PTCP;PASS
fremstillede	ролик	fremstille	ролик	V;IND;PST;FIN;ACT	N;INAN;NOM;MASC;SG
fremstillede	виготовлена	fremstille	виготовлений	V;IND;PST;FIN;ACT	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
magdalene	магдалена	magdal	магдалений	N;DEF;NEUT;PL	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
observationer	спостереження	observation	спостереження	N;INDF;MASC+FEM;PL	N;INAN;NOM;NEUT;SG
niveauer	рівні	niveaue	рівень	N;INDF;NEUT;PL	N;INAN;NOM;MASC;SG
kansas	канзасі	kansas	канзас		ADV
kansas	канзас	kansas	канзас		PROPN;INAN;NOM;MASC;SG
bruno	бруно	bruno	бруно		PROPN;ANIM;NOM;MASC;SG
relaterede	схожі	relatere	схожий	V;PL;PST;V.PTCP	ADJ;NOM;PL
stars	зірки	stars	зірка	N;INDF;NEUT;SG	N;ANIM;NOM;FEM;PL
kerne	основний	kerne	основний	N;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
kerne	core	kerne	core	N;INDF;MASC+FEM;SG	
anklaget	обвинувачений	anklage	обвинувачений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
anklaget	звинуватили	anklage	звинувати	V;INDF;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
vilnius	вільнюс	vilnius	вільнюс		PROPN;INAN;NOM;FEM;SG
gifte	одружені	gifte	одружений	V;NFIN;ACT	ADJ;PFV;NOM;PL;V.PTCP;PASS
gifte	заміжня	gifte	заміжній	V;NFIN;ACT	N;ANIM;NOM;FEM;SG
gifte	одружена	gifte	одружений	V;NFIN;ACT	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
gifte	заміж	gifte	заміж	V;NFIN;ACT	N;ANIM;NOM;FEM;SG
gifte	одружений	gifte	одружений	V;NFIN;ACT	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
øjnene	очам	øje	око	N;DEF;NEUT;PL	N;INAN;DAT;NEUT;SG
forventede	очікується	forvente	очікуватися	V;PL;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
forventede	очікувана	forvente	очікуваний	V;PL;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
forventede	очікувані	forvente	очікуваний	V;PL;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
forventede	очікувалося	forvente	очікуватися	V;PL;PST;V.PTCP	V;IPFV;NEUT;IND;SG;PST;FIN
emanuel	емануель	emanuel	емануель	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
landskaber	ландшафт	landskaber	ландшафт	N;INDF;NEUT;PL	N;INAN;NOM;MASC;SG
landskaber	краєвид	landskaber	краєвид	N;INDF;NEUT;PL	N;INAN;NOM;MASC;SG
landskaber	пейзаж	landskaber	пейзазати	N;INDF;NEUT;PL	N;INAN;NOM;MASC;SG
landskaber	ландшафтний	landskaber	ландшафтний	N;INDF;NEUT;PL	ADJ;NOM;MASC;SG
indtægter	прибуток	indtægte	прибуток	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;SG
indtægter	дохід	indtægte	дохід	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;SG
indtægter	надсилати	indtægte	надсилати	N;INDF;MASC+FEM;PL	V;IPFV;NFIN
indtægter	прибуток	indtægte	прибуток	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;SG
indtægter	дохід	indtægte	дохід	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;SG
guy	гай	guy	гай		N;ANIM;NOM;MASC;SG
guy	гі	guy	гі		PROPN;ANIM;NOM;MASC;SG
guy	хлопець	guy	хлопець		N;ANIM;NOM;MASC;SG
styrede	керується	styre	керуватися	V;IND;PST;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
linux	linux	linux	linux	N;INDF;MASC+FEM;SG	
relationer	взаємини	relation	взаємини	N;INDF;MASC+FEM;PL	N;INAN;NOM
relationer	взаємовідношення	relation	взаємовідношення	N;INDF;MASC+FEM;PL	N;INAN;NOM;NEUT;SG
mini	mini	mini	mini		
mini	міні	mini	міні		
skjold	щити	skjold	щити	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
odder	видра	odder	видро		N;ANIM;NOM;FEM;SG
monaco	монако	monaco	монако	N;INDF;MASC+FEM;SG	PROPN;INAN;NOM;MASC;SG
persiske	перська	persisk	перський	ADJ;PL	N;INAN;NOM;FEM;SG
seminarium	семінарії	seminarium	семінарія	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
tyve	злодіїв	tyve	злодій	NUM	N;ANIM;ACC;MASC;PL
tyve	злодії	tyve	злодій	NUM	N;ANIM;NOM;MASC;PL
felix	фелікс	felix	фелікс		PROPN;ANIM;NOM;MASC;SG
kaste	молота	kaste	молота	V;NFIN;ACT	N;INAN;NOM;NEUT;SG
kaste	каста	kaste	каста	V;NFIN;ACT	N;INAN;NOM;FEM;SG
cooper	купер	coope	купер	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
hamilton	гамільтон	hamilton	гамільтон	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
engagement	заручини	engagement	заручина	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
sas	сас	sas	сас	PROPN	
vurderet	обстеження	vurdere	обстеження	V;INDF;SG;PST;V.PTCP	N;INAN;NOM;NEUT;SG
dyrket	дорослому	dyrke	дорослий	V;INDF;SG;PST;V.PTCP	ADJ;DAT;NEUT;SG
dyrket	доросла	dyrke	дорости	V;INDF;SG;PST;V.PTCP	ADJ;NOM;FEM;SG
dyrket	культурні	dyrke	культурний	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL
komplekse	комплекс	komplekse	комплекс	ADJ;PL	N;INAN;NOM;MASC;SG
viking	вікінгів	viking	вікінг	N;INDF;MASC+FEM;SG	N;ANIM;ACC;MASC;PL
libanon	лівану	libanon	ліван	PROPN	PROPN;INAN;GEN;MASC;SG
libanon	ліван	libanon	ліван	PROPN	PROPN;INAN;NOM;MASC;SG
gray	сірий	gray	сірий		ADJ;NOM;MASC;SG
gray	сірі	gray	сіра		ADJ;NOM;PL
udgravninger	excavations	udgravning	excavations	N;INDF;MASC+FEM;PL	
formet	формує	formet	формувати	V;INDF;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
simpelthen	просто	simpelthen	просто	ADV	PART
stærkeste	найсильніший	stærk	найсильніший	ADJ;DEF;RL	ADJ;NOM;CMPR;MASC;SG
åbning	відкривається	åbning	відкриватися	N;INDF;MASC+FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
åbning	відкриваємо	åbning	відкривати	N;INDF;MASC+FEM;SG	V;IPFV;IND;PL;1;PRS;FIN
ibn	ібн	ibn	ібн	PROPN	PROPN;ANIM;NOM;MASC;SG
birk	береза	birk	береза		N;INAN;NOM;FEM;SG
got	got	got	got		
annoncerede	повідомляється	annoncere	повідомлятися	V;IND;PST;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
jomfru	діва	jomfru	діва	ADJ;INDF;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
jomfru	богородиці	jomfru	богородика	ADJ;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
jomfru	дівоче	jomfru	дівотий	ADJ;INDF;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
jomfru	дівоча	jomfru	дівочий	ADJ;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
indisk	індійська	indisk	індійський	N;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
indisk	індійський	indisk	індійський	N;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
hale	гейл	hale	гейл	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;FEM;SG
grevinde	contessa	grevinde	contessa	N;INDF;MASC+FEM;SG	
huller	уразливих	huller	уразливий	N;INDF;MASC+FEM;PL	ADJ;GEN;PL
huller	дір	huller	дір	N;INDF;MASC+FEM;PL	
behandler	лікуванні	behandle	лікування	V;IND;PRS;FIN;ACT	N;INAN;DAT;NEUT;SG
luis	луїс	luis	луїс		PROPN;ANIM;NOM;MASC;SG
linda	лінда	linda	лінд		PROPN;ANIM;NOM;FEM;SG
tilbudt	запропонували	tilbudt	запропонувати	V;INDF;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
ophævet	знятий	ophæve	знятий	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
mislykkedes	невдало	mislykkes	невдало	V;IND;PST;FIN;ACT	ADV
mislykkedes	невдача	mislykkes	невдача	V;IND;PST;FIN;ACT	N;INAN;NOM;FEM;SG
mislykkedes	збій	mislykkes	збій	V;IND;PST;FIN;ACT	N;INAN;NOM;MASC;SG
mislykkedes	помилка	mislykkes	помилка	V;IND;PST;FIN;ACT	N;INAN;NOM;FEM;SG
valencia	валенсія	valencia	валенсія	PROPN	PROPN;INAN;NOM;FEM;SG
uenighed	непорозумінь	uenighed	непорозуміння	N;INDF;MASC+FEM;SG	N;INAN;GEN;NEUT;PL
uenighed	розбіжності	uenighed	розбіжність	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
rune	руне	rune	руне		
overbevist	переконані	overbevise	переконаний	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
overbevist	переконали	overbevise	переконати	V;INDF;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
raymond	раймонд	raymond	раймонд		PROPN;ANIM;NOM;MASC;SG
skarp	гострі	skarp	гострий	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
pattedyr	mammalian	pattedyr	mammalian	N;INDF;NEUT;PL	
diskutere	обговорення	diskutere	обговорення	V;NFIN;ACT	N;INAN;NOM;NEUT;SG
kobber	міді	kobber	міди	N;INDF;MASC+FEM;PL	
kobber	мідь	kobber	мідь	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;SG
abc	abc	abc	abc		
herredømme	dominion	herredømme	dominion	N;INDF;NEUT;SG	
middelalderlige	середньовічна	middelalderlig	середньовічний	ADJ;PL	ADJ;NOM;FEM;SG
tilbageværende	залишилося	tilbageværende	залишитися	ADJ	V;PFV;NEUT;IND;SG;PST;FIN
tilbageværende	залишилось	tilbageværende	залишитися	ADJ	V;PFV;NEUT;IND;SG;PST;FIN
tilbageværende	лишилось	tilbageværende	лишитися	ADJ	V;PFV;NEUT;IND;SG;PST;FIN
tegnefilm	мультик	tegnefilm	мультик	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;SG
presley	преслі	presley	преслий	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;FEM;SG
alaska	аляска	alaska	аляска	N;INDF;MASC+FEM;SG	PROPN;INAN;NOM;FEM;SG
fan	фан	fan	фан	N;INDF;MASC+FEM;SG	
fan	шанувальників	fan	шанувальник	N;INDF;MASC+FEM;SG	N;ANIM;ACC;MASC;PL
mønter	монета	mønt	монета	N;INDF;MASC+FEM;PL	N;INAN;NOM;FEM;SG
mønter	фішка	mønt	фішка	N;INDF;MASC+FEM;PL	N;INAN;NOM;FEM;SG
mønter	монету	mønt	монет	N;INDF;MASC+FEM;PL	N;INAN;ACC;FEM;SG
debatten	дискусії	debat	дискусія	N;DEF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
debatten	дебати	debat	дебати	N;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;PL
pia	пія	pia	пія	PROPN	PROPN;ANIM;NOM;MASC;SG
forhånd	завчасно	forhånd	завчасно	N;INDF;MASC+FEM;SG	ADV
eje	власне	eje	власне	V;NFIN;ACT	PART
eje	власні	eje	власний	V;NFIN;ACT	ADJ;NOM;PL
eje	власний	eje	власний	V;NFIN;ACT	ADJ;NOM;MASC;SG
dramatisk	різко	dramatisk	різко	ADJ;INDF;SG	ADV
nina	ніна	nina	ніна		PROPN;ANIM;NOM;FEM;SG
bagefter	обрядом	bagefter	обряд	ADV	N;INAN;INS;MASC;SG
braunschweig	брауншвейг	braunschweig	брауншвейг	N;INDF;MASC+FEM;SG	PROPN;INAN;NOM;MASC;SG
arbejdskraft	трудове	arbejdskraft	трудовий	N;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
viii	viii	viii	viii	NUM	
variationer	варіант	variation	варіант	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;SG
variationer	варіація	variation	варіація	N;INDF;MASC+FEM;PL	N;INAN;NOM;FEM;SG
vejret	дихає	vejr	дихати	N;DEF;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN
oversætter	перекладач	oversætte	перекладач	V;IND;PRS;FIN;ACT	N;ANIM;NOM;MASC;SG
oversætter	переклад	oversætte	переклад	V;IND;PRS;FIN;ACT	N;INAN;NOM;MASC;SG
centimeter	дюйми	centimeter	дювма	N;INDF;MASC+FEM;PL	N;INAN;NOM;FEM;SG
centimeter	сантиметри	centimeter	сантиметр	N;INDF;MASC+FEM;PL	ADV
centimeter	сантиметри	centimeter	сантиметр	N;INDF;MASC+FEM;PL	ADV
centimeter	сантиметр	centimeter	сантиметр	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;SG
sans	sans	sans	sans	N;INDF;MASC+FEM;SG	
sherman	шерман	sherman	шерман	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
præcise	точним	præcis	точний	ADJ;PL	ADJ;INS;NEUT;SG
præcise	точний	præcis	точний	ADJ;PL	ADJ;NOM;MASC;SG
saxo	saxo	saxo	saxo	N;INDF;MASC+FEM;SG	
specifikt	конкретних	specifikt	конкретний	ADV	ADJ;GEN;PL
specifikt	певне	specifikt	певний	ADV	ADJ;NOM;NEUT;SG
specifikt	конкретні	specifikt	конкретний	ADV	ADJ;NOM;PL
poly	полі	poly	поле		N;INAN;NOM;NEUT;SG
dyre	дорого	dyr	дорого	ADJ;PL	ADV
insee	insee	inse	insee		
matematiske	математична	matematisk	математичний	ADJ;PL	ADJ;NOM;FEM;SG
matematiske	математичний	matematisk	математичний	ADJ;PL	ADJ;NOM;MASC;SG
matematiske	математична	matematisk	математичний	ADJ;PL	ADJ;NOM;FEM;SG
matematiske	математичної	matematisk	математичний	ADJ;PL	ADJ;GEN;FEM;SG
matematiske	математика	matematisk	математик	ADJ;PL	N;INAN;NOM;MASC;SG
matematiske	математичний	matematisk	математичний	ADJ;PL	ADJ;NOM;MASC;SG
harold	гарольд	harold	гарольд		PROPN;ANIM;NOM;MASC;SG
drøm	dream	drøm	dream	N;INDF;MASC+FEM;SG	
foreløbig	тимчасовий	foreløbig	тимчасовий	ADV	ADJ;NOM;MASC;SG
foreløbig	попереднє	foreløbig	попередній	ADV	ADJ;NOM;NEUT;SG
nazi	нацистів	nazi	нацист		N;ANIM;ACC;MASC;PL
wall	стіну	wall	стіна		N;INAN;ACC;FEM;SG
wall	стіна	wall	стіна		N;INAN;NOM;FEM;SG
wall	стіні	wall	стіна		N;INAN;DAT;FEM;SG
lettiske	латвійська	lettisk	латвійський	ADJ;PL	ADJ;NOM;FEM;SG
fremskridt	прогрес	fremskridt	прогрес	N;INDF;NEUT;PL	N;INAN;NOM;MASC;SG
fremskridt	поступ	fremskridt	поступ	N;INDF;NEUT;PL	N;INAN;NOM;MASC;SG
trade	торгівлі	trade	торгівля		N;INAN;ACC;FEM;PL
trade	торгівля	trade	торгівля		N;INAN;NOM;FEM;SG
teoretisk	теоретична	teoretisk	теоретичний	ADV	ADJ;NOM;FEM;SG
tætte	щільна	tæt	щільний	ADJ;PL	ADJ;NOM;FEM;SG
parallelt	паралельний	parallelt	паралельний	ADV	ADJ;NOM;MASC;SG
parallelt	паралельні	parallelt	паралельний	ADV	ADJ;NOM;PL
temperaturer	температура	temperatur	температура	N;INDF;MASC+FEM;PL	N;INAN;NOM;FEM;SG
overgået	рекламі	overgå	реклама	V;INDF;SG;PST;V.PTCP	N;INAN;DAT;FEM;SG
colombia	колумбія	colombia	колумбія		N;INAN;NOM;FEM;SG
colombia	колумбії	colombia	колумбій		PROPN;INAN;GEN;FEM;SG
colombia	колумбія	colombia	колумбія		N;INAN;NOM;FEM;SG
donald	дональд	donald	Дональд		PROPN;ANIM;NOM;MASC;SG
bytte	поміняти	bytte	поміняти	N;INDF;MASC+FEM;SG	V;PFV;NFIN
bytte	торгівлі	bytte	торгівля	N;INDF;MASC+FEM;SG	N;INAN;ACC;FEM;PL
beskytter	захисту	beskytte	захист	V;IND;PRS;FIN;ACT	N;INAN;GEN;MASC;SG
beskytter	захисник	beskytte	захисник	V;IND;PRS;FIN;ACT	N;ANIM;NOM;MASC;SG
springer	springer	springe	springer	V;IND;PRS;FIN;ACT	
springer	лицар	springe	лицар	V;IND;PRS;FIN;ACT	N;ANIM;NOM;MASC;SG
springer	переходи	springe	перехід	V;IND;PRS;FIN;ACT	N;INAN;NOM;MASC;PL
butik	зберігати	butik	зберігати	N;INDF;MASC+FEM;SG	V;IPFV;NFIN
sibirien	сибір	sibiri	сибір	N;DEF;MASC+FEM;SG	PROPN;INAN;NOM;FEM;SG
