din	from	din	from	ADP;ACC	
spiritual	ruhen	spiritual	ruh	ADJ;INDF;MASC;SG	
primite	alındı	primit	al	ADJ;INDF;FEM;PL	V;PFV;IND;SG;3;POS;PST;PASS
primite	alınan	primit	al	ADJ;INDF;FEM;PL	V;PFV;IND;POS;PRS;V.PTCP;PASS
primite	aldı	primit	al	ADJ;INDF;FEM;PL	V;PFV;IND;SG;3;POS;PST
neo	neo	neo	neo	N;INDF;MASC;SG	
imam	imam	imam	imam	N;INDF;MASC;SG	
automobile	otomobil	automobil	otomobil	N;INDF;FEM;PL	N;NOM;SG;3
automobile	otomobil	automobil	otomobil	N;INDF;FEM;PL	N;NOM;SG;3
modă	moda	modă	moda	N;INDF;FEM;SG	
viu	hayatta	viu	hayat	ADJ;INDF;MASC;SG	N;ESS;SG;3
viu	canlı	viu	canlı	ADJ;INDF;MASC;SG	
rămase	kalan	rămâne	kal	V;IND;SG;3;PST;FIN	V;PFV;IND;POS;PRS;V.PTCP
orientare	hidayet	orientare	hidayet	N;INDF;FEM;SG	N;NOM;SG;3
orientare	rehberlik	orientare	rehberlik	N;INDF;FEM;SG	N;NOM;SG;3
orientare	oryantasyon	orientare	oryantasyon	N;INDF;FEM;SG	N;NOM;SG;3
cazurile	vakalar	caz	vaka	N;DEF;FEM;PL	N;NOM;PL;3
cazurile	davalar	caz	dava	N;DEF;FEM;PL	N;NOM;PL;3
arhiepiscopul	başpiskopos	arhiepiscop	başpiskopos	N;DEF;MASC;SG	
allier	allier	allier	alli	PROPN	PROPN;NOM;SG;3
mări	denizler	mare	deniz		N;NOM;PL;3
trecutul	geçmiş	trecut	geç	N;DEF;MASC;SG	
balcani	balkanlar	balcan	balkan	N;INDF;MASC;SG	N;NOM;PL;3
balcani	balkan	balcan	balkan	N;INDF;MASC;SG	
balcani	balkan	balcan	balkan	N;INDF;MASC;SG	
balcani	balkanlar	balcan	balkan	N;INDF;MASC;SG	N;NOM;PL;3
votul	oylama	vot	oyla	N;DEF;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
votul	oy	vot	oy	N;DEF;MASC;SG	N;NOM;SG;3
categoriile	kategorileri	categorie	kategori	N;DEF;FEM;PL	N;ACC;PL;3
maroc	fas	maroc	fas	PROPN	PROPN;NOM;SG;3
fiii	sons	fiu	sons	N;DEF;MASC;PL	
fiii	oğullar	fiu	oğul	N;DEF;MASC;PL	N;NOM;PL;3
fiii	oğulları	fiu	oğul	N;DEF;MASC;PL	N;ACC;PL;3
extinde	uzat	extinde	uzat	V;IND;SG;3;PRS;FIN	V;PFV;IMP;SG;2;POS;PRS
extinde	genişlet	extinde	genişlet	V;IND;SG;3;PRS;FIN	V;PFV;IMP;SG;2;POS;PRS
interese	faizi	interes	faiz	N;INDF;FEM;PL	N;NOM;SG;3
interese	ilgi	interes	ilgi	N;INDF;FEM;PL	
interese	faiz	interes	faiz	N;INDF;FEM;PL	
herman	herman	herman	herman	PROPN	
rené	rené	rené	rené	PROPN	
rené	rene	rené	rene	PROPN	
interesant	ilginç	interesant	ilginç	ADV	
interesant	enteresan	interesant	enteresan	ADV	
interesant	heyecan	interesant	heyecan	ADV	
interesant	heyecanlı	interesant	heyecanlı	ADV	ADJ
introdusă	tanıttı	introduce	tanı	ADJ;INDF;FEM;SG	V;PFV;IND;SG;3;POS;PST;CAUS
introdusă	tanıştırdı	introduce	tanış	ADJ;INDF;FEM;SG	V;PFV;IND;SG;3;POS;PST;CAUS
traduce	tercüme	traduce	tercüme	V;IND;SG;3;PRS;FIN	
traduce	çevir	traduce	çevir	V;IND;SG;3;PRS;FIN	
traduce	çeviri	traduce	çevir	V;IND;SG;3;PRS;FIN	
pete	pete	pată	pete	N;INDF;FEM;PL	
garda	muhafız	gardă	muhafız	N;DEF;FEM;SG	
garda	bekçi	gardă	bekçi	N;DEF;FEM;SG	
garda	gardiyan	gardă	gardiyan	N;DEF;FEM;SG	
garda	garda	gardă	gar	N;DEF;FEM;SG	
ceramică	çömlek	ceramic	çömlek	N;INDF;FEM;SG	
ceramică	seramik	ceramic	seramik	N;INDF;FEM;SG	
ceramică	seramik	ceramic	seramik	N;INDF;FEM;SG	
anexarea	ilhak	anexare	ilhak	N;DEF;FEM;SG	N;NOM;SG;3
sound	sound	sound	sound	N;INDF;MASC;SG	
distribuit	paylaştım	distribui	paylaş	ADJ;INDF;MASC;SG	V;PFV;IND;SG;1;POS;PST
distribuit	paylaşılan	distribui	paylaşı	ADJ;INDF;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
distribuit	paylaşıldı	distribui	paylaş	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
distribuit	paylaştı	distribui	paylaş	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
metropolitană	metropolitan	metropolitan	metropolitan	ADJ;INDF;FEM;SG	
cinstea	dürüstlük	cinstea	dürüstlük	N;DEF;FEM;SG	N;NOM;SG;3
salvat	kaydedilen	salva	kaydet	ADJ;INDF;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
salvat	kurtuldu	salva	kurtul	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
salvat	kaydedilmiş	salva	kaydet	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
salvat	kaydedildi	salva	kaydet	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
salvat	kurtardı	salva	kurt	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
anunță	anons	anunța	anons	V;IND;SG;3;PST;FIN	
biblia	incili	biblie	incili	N;DEF;FEM;SG	
biblia	incil	biblie	incil	N;DEF;FEM;SG	
alina	alina	alina	al	N;DEF;FEM;SG	
auguste	auguste	august	auguste	PROPN	
cupru	bakır	cupru	bakır	N;INDF;MASC;SG	
îmbunătățirea	geliştirme	îmbunătățire	geliş	N;DEF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
îmbunătățirea	iyileştirilmesi	îmbunătățire	iyileş	N;DEF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
continentală	continental	continental	continental	ADJ;INDF;FEM;SG	N;ESS;SG;3
continentală	kıta	continental	kıta	ADJ;INDF;FEM;SG	
niculescu	niculescu	niculescu	niculescu	PROPN	
suprafețe	yüzey	suprafețe	yüzey	N;INDF;FEM;PL	
construi	inşa	construi	inşa	V;IND;SG;3;PRS;FIN	
directe	direk	direct	direk	ADJ;INDF;FEM;PL	
directe	direkt	direct	direkt	ADJ;INDF;FEM;PL	
directe	doğrudan	direct	doğrudan	ADJ;INDF;FEM;PL	
câștiga	kazanın	câștiga	kaza	V;IND;SG;3;IPFV;FIN	N;GEN;SG;3
câștiga	kazanmak	câștiga	kazan	V;IND;SG;3;IPFV;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
câștiga	galibiyet	câștiga	galibiyet	V;IND;SG;3;IPFV;FIN	N;NOM;SG;3
câștiga	kazan	câștiga	kazan	V;IND;SG;3;IPFV;FIN	
bologna	bologna	bolognă	bologna	PROPN	PROPN;NOM;SG;3
bologna	salam	bolognă	salam	PROPN	
republican	cumhuriyet	republican	cumhuriyet	N;INDF;MASC;SG	
republican	cumhuriyetçiler	republican	cumhuriyetçi	N;INDF;MASC;SG	N;NOM;PL;3
interval	menzil	interval	menzil	N;INDF;MASC;SG	
interval	aralıklı	interval	aralıklı	N;INDF;MASC;SG	
picior	bacak	picior	bacak	N;INDF;MASC;SG	
explicit	açıkça	explicit	açıkça	ADV	
caroline	caroline	carolină	carol	N;INDF;FEM;PL	N;DAT;SG;3
modena	modena	modenă	moden	PROPN	PROPN;NOM;SG;3
dramă	drama	dramă	dra	N;INDF;FEM;SG	
dramă	dram	dramă	dram	N;INDF;FEM;SG	
dramă	tiyatro	dramă	tiyatro	N;INDF;FEM;SG	N;NOM;SG;3
drama	drama	dramă	dra	N;DEF;FEM;SG	
drama	dram	dramă	dram	N;DEF;FEM;SG	
drama	tiyatro	dramă	tiyatro	N;DEF;FEM;SG	N;NOM;SG;3
angelo	angelo	angelo	angelo	PROPN	
ein	ein	ein	ein	N;INDF;MASC;SG	INTJ
regulat	düzenli	regulat	düzenli	ADV	
regulat	normal	regulat	normal	ADV	
conținând	içeren	conține	içer	V;V.MSDR	
ghost	ghost	ghost	ghost	N;INDF;MASC;SG	
ghost	hayalet	ghost	hayalet	N;INDF;MASC;SG	
colorado	colorado	colorado	color	N;INDF;MASC;SG	PROPN;NOM;SG;3
wright	wright	wright	wright	PROPN	
bolyai	bolyai	bolyai	bolyai	PROPN	
werner	werner	werner	werner	PROPN	PROPN;NOM;SG;3
hérault	hérault	hérault	hérault	N;DEF;FEM;SG	
profit	kâr	profit	kâr	N;INDF;MASC;SG	
profit	kar	profit	kar	N;INDF;MASC;SG	
editorial	editör	editorial	editör	N;INDF;MASC;SG	
shoemaker	shoemaker	shoemaker	shoemaker	PROPN	
respect	saygı	respect	saygı	N;INDF;MASC;SG	
respect	saygılar	respect	saygı	N;INDF;MASC;SG	N;NOM;PL;3
respect	saygi	respect	saygi	N;INDF;MASC;SG	
orbita	yörünge	orbită	yörünge	N;DEF;FEM;SG	
sper	umut	spera	umut	V;IND;SG;1;PRS;FIN	
sper	hope	spera	hope	V;IND;SG;1;PRS;FIN	
sper	ümit	spera	ümit	V;IND;SG;1;PRS;FIN	
închisoarea	hapishane	închisoare	hapishan	N;DEF;FEM;SG	
închisoarea	hapse	închisoare	hapis	N;DEF;FEM;SG	N;DAT;SG;3
închisoarea	hapis	închisoare	hapis	N;DEF;FEM;SG	
închisoarea	cezaevi	închisoare	cezaevi	N;DEF;FEM;SG	
închisoarea	hapishane	închisoare	hapishan	N;DEF;FEM;SG	
închisoarea	hapis	închisoare	hapis	N;DEF;FEM;SG	
grafice	çizelgeleri	grafic	çizelge	ADJ;INDF;FEM;PL	N;ACC;PL;3
grafice	tablolar	grafic	tablo	ADJ;INDF;FEM;PL	N;NOM;PL;3
grafice	grafikler	grafic	grafik	ADJ;INDF;FEM;PL	N;NOM;PL;3
grafice	grafik	grafic	grafik	ADJ;INDF;FEM;PL	
alese	seçilmiş	ales	seç	ADJ;INDF;FEM;PL	V;PFV;NFH;IND;SG;3;POS;PST;PASS
alese	seçilen	ales	seç	ADJ;INDF;FEM;PL	V;PFV;IND;POS;PRS;V.PTCP;PASS
alese	seçildi	ales	seç	ADJ;INDF;FEM;PL	V;PFV;IND;SG;3;POS;PST;PASS
dealurile	tepe	deal	tepe	N;DEF;FEM;PL	
dealurile	tepeler	deal	tepe	N;DEF;FEM;PL	N;NOM;PL;3
dealurile	dağlar	deal	dağ	N;DEF;FEM;PL	N;NOM;PL;3
dealurile	hills	deal	hills	N;DEF;FEM;PL	PROPN;NOM;SG;3
dealurile	tepeleri	deal	tepe	N;DEF;FEM;PL	N;ACC;PL;3
proteja	koru	proteja	koru	V;IND;SG;3;IPFV;FIN	
proteja	koruyun	proteja	koru	V;IND;SG;3;IPFV;FIN	V;PFV;IMP;PL;2;POS;PRS
proteja	korumak	proteja	koru	V;IND;SG;3;IPFV;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
gregorian	gregorian	gregorian	gregorian	ADJ;INDF;MASC;SG	
marcu	işaretle	marcu	işaret		N;INS;SG;3
robot	robot	robot	robot	N;INDF;MASC;SG	
principatul	prenslik	principat	prenslik	N;DEF;MASC;SG	N;NOM;SG;3
luigi	luigi	luig	luigi	N;INDF;MASC;SG	
platforma	platform	platformă	platform	N;DEF;FEM;SG	
platforma	platformu	platformă	platform	N;DEF;FEM;SG	N;NOM;SG;3
gary	gary	gary	gary	PROPN	
consens	uzlaşma	consens	uzlaş	N;INDF;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
ambasador	elçi	ambasador	elçi	N;INDF;MASC;SG	
mulțimea	kalabalık	mulțime	kalabalık	N;DEF;FEM;SG	N;NOM;SG;3
absolută	mutlak	absolut	mutlak	ADJ;INDF;FEM;SG	
kanem	kanem	kanem	kane	V;IND;SG;1;PRS;FIN	
bonaparte	bonaparte	bonaparte	bonapart	N;INDF;FEM;PL	PROPN;NOM;SG;3
clasificarea	sınıflandırma	clasificare	sınıflan	N;DEF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
semnificativă	önemli	semnificativ	önemli	ADJ;INDF;FEM;SG	
însemnând	anlam	însemna	anlam	V;V.MSDR	
însemnând	anlamı	însemna	anlam	V;V.MSDR	N;ACC;SG;3
însemnând	anlami	însemna	anlami	V;V.MSDR	
discurs	konusma	discurs	konusma	N;INDF;MASC;SG	
discurs	konuşma	discurs	konuş	N;INDF;MASC;SG	
materialele	malzeme	material	malzem	N;DEF;FEM;PL	
materialele	malzemeler	material	malzeme	N;DEF;FEM;PL	N;NOM;PL;3
valencia	valencia	valencie	valencia	PROPN	PROPN;NOM;SG;3
prietenie	arkadaşlık	prietenie	arkadaşlık	N;INDF;FEM;SG	N;NOM;SG;3
prietenie	dostluk	prietenie	dostluk	N;INDF;FEM;SG	N;NOM;SG;3
echilibru	denge	echilibru	denge	N;INDF;MASC;SG	
paolo	paulo	paolo	paulo	PROPN	PROPN;NOM;SG;3
paolo	paolo	paolo	paolo	PROPN	PROPN;NOM;SG;3
repetate	tekrarlanan	repetat	tekrarla	ADJ;INDF;FEM;PL	V;PFV;IND;POS;PRS;V.PTCP;PASS
aus	aus	aus	aus	N;INDF;MASC;SG	
dem	dem	dem	de	N;INDF;MASC;SG	
legendă	başlık	legendă	başlık	N;INDF;FEM;SG	
legendă	açıklama	legendă	açıkla	N;INDF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
legendă	manşet	legendă	manşet	N;INDF;FEM;SG	
legendă	efsane	legendă	efsane	N;INDF;FEM;SG	
arbori	ağaç	arbor	ağaç	N;INDF;MASC;PL	
magnetic	mıknatıs	magnetic	mıknatıs	ADJ;INDF;MASC;SG	N;NOM;SG;3
tablou	tablo	tablou	tablo	N;INDF;MASC;SG	
tablou	resim	tablou	resim	N;INDF;MASC;SG	
tablou	boyama	tablou	boya	N;INDF;MASC;SG	
excelență	mükemmellik	excelență	mükemmellik	N;INDF;FEM;SG	N;NOM;SG;3
închise	kapalı	închide	kapalı	V;IND;PL;3;PST;FIN	
închise	kapatıldı	închide	kapa	V;IND;PL;3;PST;FIN	V;PFV;IND;SG;3;POS;PST;PASS
închise	kapali	închide	kapali	V;IND;PL;3;PST;FIN	
închise	kapandı	închide	kapa	V;IND;PL;3;PST;FIN	V;PFV;IND;SG;3;POS;PST;PASS
aruncat	atılmış	arunca	at	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
aruncat	atılan	arunca	at	ADJ;INDF;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
aruncat	atılmış	arunca	at	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
dificilă	zor	dificil	zor	ADJ;INDF;FEM;SG	
dificilă	zordur	dificil	zor	ADJ;INDF;FEM;SG	
dificilă	zordu	dificil	zor	ADJ;INDF;FEM;SG	
tehnologii	teknoloji	tehnologie	teknoloji	N;INDF;FEM;PL	
tehnologii	teknoloji	tehnologie	teknoloji	N;INDF;FEM;PL	
anuale	yıllık	anual	yıllık	ADJ;INDF;FEM;PL	
anuale	senelik	anual	senelik	ADJ;INDF;FEM;PL	
juridic	yasal	juridic	yasal	ADJ;INDF;MASC;SG	
juridic	kanuni	juridic	kanun	ADJ;INDF;MASC;SG	
juridic	hukuki	juridic	hukuki	ADJ;INDF;MASC;SG	
julius	julius	juliu	julius	PROPN	
imposibil	imkansız	imposibil	imkânsız	ADV	ADJ
imposibil	imkânsız	imposibil	imkınsız	ADV	ADJ
fântâna	çeşme	fântână	çeş	N;DEF;FEM;SG	
fântâna	pınar	fântână	pınar	N;DEF;FEM;SG	
mars	mars	mars	mars	N;INDF;MASC;SG	
graham	graham	graham	graham	PROPN	PROPN;NOM;SG;3
sfântă	kutsal	sfânt	kutsal	ADJ;INDF;FEM;SG	
sfântă	mukaddes	sfânt	mukaddes	ADJ;INDF;FEM;SG	
contemporan	çağdaş	contemporan	çağdaş	ADJ;INDF;MASC;SG	
navy	donanma	navy	donan	N;INDF;MASC;SG	
flotei	filosu	flotă	filo	N;DEF;FEM;SG	N;NOM;SG;3
flotei	filo	flotă	filo	N;DEF;FEM;SG	
deutsche	deutsche	deutsche	deutsche	PROPN	PROPN;NOM;SG;3
substanță	madde	substanță	madde	N;INDF;FEM;SG	N;NOM;SG;3
loiret	loiret	loiret	loiret	N;INDF;FEM;SG	
interesele	çıkarlarını	interes	çıkar	N;DEF;FEM;PL	N;ACC;PL;3
biografia	bio	biografie	bio	N;DEF;FEM;SG	
biografia	biyo	biografie	biyo	N;DEF;FEM;SG	
biografia	biyografi	biografie	biyografi	N;DEF;FEM;SG	
biografia	biyografi	biografie	biyografi	N;DEF;FEM;SG	
copilăria	çocukluğum	copilărie	çocukluk	N;DEF;FEM;SG	N;NOM;SG;3
copilăria	çocukluğu	copilărie	çocukluk	N;DEF;FEM;SG	N;NOM;SG;3
copilăria	çocukluk	copilărie	çocukluk	N;DEF;FEM;SG	N;NOM;SG;3
urcat	tırmandı	urcat	tırman	ADJ;INDF;MASC;SG	
weimar	weimar	weimar	weimar	PROPN	PROPN;NOM;SG;3
poem	şiir	poem	şiir	N;INDF;MASC;SG	
introduceți	girin	introduce	gir	V;IND;PL;2;PRS;FIN	V;PFV;IMP;PL;2;POS;PRS
introduceți	gir	introduce	gir	V;IND;PL;2;PRS;FIN	V;PFV;IMP;SG;2;POS;PRS
bibliotecă	kütüphane	bibliotecă	kütüphane	N;INDF;FEM;SG	N;NOM;SG;3
bibliotecă	kütüphanesi	bibliotecă	kütüphane	N;INDF;FEM;SG	N;NOM;SG;3
greșeală	hata	greșeală	hata	N;INDF;FEM;SG	
greșeală	yanlışlık	greșeală	yanlışlık	N;INDF;FEM;SG	
elementul	öğe	element	öğe	N;DEF;MASC;SG	
elementul	eleman	element	eleman	N;DEF;MASC;SG	
elementul	element	element	element	N;DEF;MASC;SG	N;NOM;SG;3
tabelul	tablo	tabel	tablo	N;DEF;MASC;SG	
tabelul	sofra	tabel	sofra	N;DEF;MASC;SG	
tabelul	masa	tabel	masa	N;DEF;MASC;SG	
zăpadă	kar	zăpadă	kar	N;INDF;FEM;SG	
zăpadă	karlı	zăpadă	karlı	N;INDF;FEM;SG	
zăpadă	pamuk	zăpadă	pamuk	N;INDF;FEM;SG	
zăpadă	karlar	zăpadă	kar	N;INDF;FEM;SG	N;NOM;PL;3
transfer	aktarım	transfer	aktarım	N;INDF;MASC;SG	
transfer	transfer	transfer	transfer	N;INDF;MASC;SG	
jose	jose	jose	jose	PROPN	PROPN;NOM;SG;3
jose	josé	jose	josé	PROPN	PROPN;NOM;SG;3
întâlnite	karşılaştı	întâlni	karşılaş	ADJ;INDF;FEM;PL	V;PFV;IND;SG;3;POS;PST
vecinătatea	civarında	vecinătate	civar	N;DEF;FEM;SG	N;ESS;SG;3
muzicieni	müzisyen	muzician	müzisyen	N;INDF;MASC;PL	
iowa	iowa	iowa	iowa	PROPN	PROPN;NOM;SG;3
numărat	saydım	număra	say	ADJ;INDF;MASC;SG	V;PFV;IND;SG;1;POS;PST
util	kullanışlı	util	kullanışlı	ADJ;INDF;MASC;SG	
util	faydalı	util	faydalı	ADJ;INDF;MASC;SG	
util	faydalı	util	faydalı	ADJ;INDF;MASC;SG	
etaj	zemin	etaj	zemin	N;INDF;MASC;SG	
etaj	kat	etaj	kat	N;INDF;MASC;SG	
criticilor	eleştiriler	critică	eleştiri	N;DEF;MASC;PL	N;NOM;PL;3
criticilor	eleştirmenler	critică	eleştir	N;DEF;MASC;PL	
managementul	yönetim	management	yönetim	N;DEF;MASC;SG	
managementul	yönetimi	management	yönetim	N;DEF;MASC;SG	N;NOM;SG;3
managementul	menajerlik	management	menajerlik	N;DEF;MASC;SG	N;NOM;SG;3
gene	gene	geană	gene	N;INDF;FEM;PL	ADV
gene	gen	geană	gen	N;INDF;FEM;PL	
bach	bach	bach	bach	PROPN	
ardèche	ardèche	ardèche	ardiche	N;INDF;FEM;SG	
zürich	zürih	zürich	zürih	PROPN	PROPN;NOM;SG;3
zürich	zürih	zürich	zürih	PROPN	PROPN;NOM;SG;3
portugheză	portekizce	portugheză	portekizce	N;INDF;FEM;SG	
mozart	mozart	mozart	mozart	N;INDF;MASC;SG	
deținută	ait	deține	ait	ADJ;INDF;FEM;SG	
ipoteza	hipotez	ipoteză	hipotez	N;DEF;FEM;SG	N;NOM;SG;3
ipoteza	varsayım	ipoteză	varsayım	N;DEF;FEM;SG	
aventurile	maceraları	avent	macera	N;DEF;FEM;PL	N;ACC;PL;3
aventurile	macera	avent	macera	N;DEF;FEM;PL	
aventurile	maceralar	avent	macera	N;DEF;FEM;PL	N;NOM;PL;3
întrebare	soru	întrebare	soru	N;INDF;FEM;SG	
întrebare	sorum	întrebare	sorum	N;INDF;FEM;SG	
calculatoare	bilgisayar	calculator	bilgisayar	N;INDF;FEM;PL	N;NOM;SG;3
diametrul	çapı	diametru	çapı	N;DEF;MASC;SG	N;NOM;SG;3
capua	capua	capua	capua	PROPN	
caracterizat	nitelendirdi	caracteriza	nitelen	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
blood	kan	blood	kan	N;INDF;MASC;SG	
blood	blood	blood	blood	N;INDF;MASC;SG	
monumentele	anıtlar	monument	anıt	N;DEF;FEM;PL	N;NOM;PL;3
genova	cenova	genovă	cenova	PROPN	PROPN;NOM;SG;3
tipic	tipik	tipic	tipik	ADV	
dana	dana	dana	dan	N;DEF;FEM;SG	
abraham	ibrahim	abraha	ibrahim	PROPN	PROPN;NOM;SG;3
abraham	abraham	abraha	abrah	PROPN	
slabă	zayıf	slab	zayıf	ADJ;INDF;FEM;SG	
slabă	zayıflar	slab	zayıf	ADJ;INDF;FEM;SG	N;NOM;PL;3
curentul	güncel	curent	güncel	N;DEF;MASC;SG	
curentul	akım	curent	akım	N;DEF;MASC;SG	
curentul	şimdiki	curent	şimdiki	N;DEF;MASC;SG	
curentul	mevcut	curent	mevcut	N;DEF;MASC;SG	
curentul	akıntı	curent	akıntı	N;DEF;MASC;SG	N;NOM;SG;3
pat	pat	pat	pat	N;INDF;MASC;SG	
grecii	yunanlılar	grec	yunanlı	N;DEF;MASC;PL	ADJ;NOM;PL;3
daniela	daniela	danielă	danie	N;DEF;FEM;SG	
paralele	paralellik	paralel	paralellik	ADJ;INDF;FEM;PL	N;NOM;SG;3
paralele	benzerlikler	paralel	benzerlik	ADJ;INDF;FEM;PL	N;NOM;PL;3
copa	copa	copa	copa	N;SG	
fischer	fischer	fischer	fischer	PROPN	PROPN;NOM;SG;3
islamic	islami	islamic	islami	N;INDF;MASC;SG	
islamic	islamcı	islamic	islamcı	N;INDF;MASC;SG	
islamic	islam	islamic	islam	N;INDF;MASC;SG	
bridge	briç	bridge	briç		N;NOM;SG;3
bridge	köprüsü	bridge	köprü		N;NOM;SG;3
unită	birleşik	unit	birleşik	ADJ;INDF;FEM;SG	
unită	birlik	unit	birlik	ADJ;INDF;FEM;SG	
unită	united	unit	united	ADJ;INDF;FEM;SG	
unită	birleşmiş	unit	birleş	ADJ;INDF;FEM;SG	
nervos	sinirli	nervos	sinirli	ADJ;INDF;MASC;SG	
nervos	gergin	nervos	gergin	ADJ;INDF;MASC;SG	
mâncare	yiyecek	mâncare	yiyecek	N;INDF;FEM;SG	
mâncare	yemekler	mâncare	yemek	N;INDF;FEM;SG	N;NOM;PL;3
mâncare	gıda	mâncare	gıda	N;INDF;FEM;SG	
mâncare	yemek	mâncare	yemek	N;INDF;FEM;SG	N;NOM;SG;3
lorenzo	lorenzo	lorenzo	lorenzo	PROPN	PROPN;NOM;SG;3
hardy	hardy	hardy	hardy	PROPN	
federale	federal	federal	federal	ADJ;INDF;FEM;PL	
extinsă	uzamış	extins	uza	ADJ;INDF;FEM;SG	V;PFV;NFH;IND;SG;3;POS;PST
extinsă	genişletilmiş	extins	genişle	ADJ;INDF;FEM;SG	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
realizare	idrak	realizare	idrak	N;INDF;FEM;SG	
realizare	fark	realizare	fark	N;INDF;FEM;SG	N;NOM;SG;3
realizare	başarı	realizare	başarı	N;INDF;FEM;SG	
realizare	başarım	realizare	baş	N;INDF;FEM;SG	N;NOM;SG;3
finanțe	finansman	finanțe	finansman	N;INDF;FEM;PL	N;NOM;SG;3
finanțe	maliye	finanțe	maliye	N;INDF;FEM;PL	
finanțe	finans	finanțe	finans	N;INDF;FEM;PL	
finanțe	finanse	finanțe	finanse	N;INDF;FEM;PL	
ban	ban	ban	ban	N;INDF;MASC;SG	
ban	yasaklama	ban	yasakla	N;INDF;MASC;SG	
venituri	gelir	venit	gel	N;INDF;FEM;PL	
venituri	gelir	venit	gel	N;INDF;FEM;PL	
figura	figür	figură	figür	N;DEF;FEM;SG	
continent	kıta	continent	kıta	N;INDF;MASC;SG	
alain	alain	alain	alain	PROPN	
secretarul	sekreter	secretar	sekreter	N;DEF;MASC;SG	
secretarul	bakan	secretar	bak	N;DEF;MASC;SG	
secretarul	sekreteri	secretar	sekreter	N;DEF;MASC;SG	N;ACC;SG;3
autorii	yazarlar	autor	yazar	N;DEF;MASC;PL	N;NOM;PL;3
parțială	kısmi	parțial	kısmi	ADJ;INDF;FEM;SG	
parțială	kısmen	parțial	kısmen	ADJ;INDF;FEM;SG	
exterioare	dış	exterior	dış	ADJ;INDF;FEM;PL	
heavy	ağır	heavy	ağır	N;INDF;MASC;SG	
heavy	agir	heavy	agir	N;INDF;MASC;SG	
forest	orman	forest	orman	PROPN	
densitatea	yoğunluk	densitate	yoğunluk	N;DEF;FEM;SG	N;NOM;SG;3
densitatea	yoğunluğu	densitate	yoğunluk	N;DEF;FEM;SG	N;ACC;SG;3
botez	vaftiz	botez	vaftiz	N;INDF;MASC;SG	
botez	vaftiz	botez	vaftiz	N;INDF;MASC;SG	
indonezia	endonezya	indonezie	endonezya	PROPN	PROPN;NOM;SG;3
soul	ruhu	sou	ruh	N;INDF;MASC;SG	
soul	ruh	sou	ruh	N;INDF;MASC;SG	
soul	soul	sou	soul	N;INDF;MASC;SG	
animate	animasyon	animat	animasyon	N;INDF;FEM;PL	
acceptată	kabul	accepta	kabul	ADJ;INDF;FEM;SG	N;NOM;SG;3
geschichte	geschichte	geschichte	geschich	N;INDF;MASC;SG	PROPN;NOM;SG;3
our	bizim	our	biz	N;INDF;MASC;SG	PRO;GEN;PL;1
early	erken	early	erken	N;INDF;MASC;SG	
early	erkenden	early	erken	N;INDF;MASC;SG	ADJ;AT+ABL;SG;3
participare	katılım	participare	katılım	N;INDF;FEM;SG	
participare	katılımı	participare	katılım	N;INDF;FEM;SG	N;ACC;SG;3
utile	kullanışlı	util	kullanışlı	ADJ;INDF;FEM;PL	
utile	faydalı	util	faydalı	ADJ;INDF;FEM;PL	
specializată	uzmanlaşmış	specializat	uzmanlaş	ADJ;INDF;FEM;SG	V;PFV;NFH;IND;3;POS;PST
obiectivele	amaçları	obiectiv	amaç	N;DEF;FEM;PL	N;ACC;PL;3
obiectivele	amaçlar	obiectiv	amaç	N;DEF;FEM;PL	N;NOM;PL;3
obiectivele	gol	obiectiv	gol	N;DEF;FEM;PL	N;NOM;SG;3
obiectivele	hedefler	obiectiv	hedef	N;DEF;FEM;PL	N;NOM;PL;3
obiectivele	amaçlar	obiectiv	amaç	N;DEF;FEM;PL	N;NOM;PL;3
obiectivele	hedefleri	obiectiv	hedef	N;DEF;FEM;PL	N;NOM;PL;3
