maraş	maras	maraş	mara		N;NOM;INDF;MASC+FEM;SG
uzunlukta	längd	uzunluk	längd	N;ESS;SG;3	N;NOM;INDF;MASC+FEM;SG
açıklık	rensar	açıklık	rensa	N;NOM;SG;3	V;IND;PRS;FIN;ACT
naruto	naruto	naruto	naruto		N;NOM;INDF;MASC+FEM;SG
bağımsızlığı	självständighet	bağımsızlık	självständighet	N;ACC;SG;3	N;NOM;INDF;MASC+FEM;SG
bağımsızlığı	oberoende	bağımsızlık	oberoende	N;ACC;SG;3	ADJ;NOM;PRS;V.PTCP
bağımsızlığı	självständigt	bağımsızlık	självständig	N;ACC;SG;3	ADJ;NOM;INDF;NEUT;SG
bağımsızlığı	oavhängighet	bağımsızlık	oavhängighet	N;ACC;SG;3	N;NOM;INDF;MASC+FEM;SG
bağımsızlığı	independence	bağımsızlık	independence	N;ACC;SG;3	N;NOM;INDF;NEUT;PL
hunt	jaga	hunt	jaga		V;IMP;FIN;ACT
hunt	jakt	hunt	jakt		N;NOM;INDF;MASC+FEM;SG
hunt	hunt	hunt	hunt		PROPN;NOM
hunt	jagar	hunt	jaga		V;IND;PRS;FIN;ACT
bastia	bastia	bastia	bastia	PROPN;NOM;SG;3	PROPN;NOM
niçin	varför	niçin	varför		ADV
nagoya	märsta	nago	märst	PROPN;NOM;SG;3	PROPN;NOM
nagoya	nagoya	nago	nagoya	PROPN;NOM;SG;3	PROPN;NOM
rodríguez	rodríguez	rodríguez	rodríguez	PROPN;NOM;SG;3	PROPN;NOM
ulaşılabilir	tillgängligt	ulaş	tillgänglig	V;IPFV;POT;SG;3;POS;PASS	ADJ;NOM;INDF;NEUT;SG
ulaşılabilir	nås	ulaş	nå	V;IPFV;POT;SG;3;POS;PASS	V;IND;FIN;PASS
zorluk	svårigheter	zorluk	svårighet	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
zorluk	svårigheter	zorluk	svårighet	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
wells	brunnar	wells	brunna	PROPN;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
wells	wells	wells	wells	PROPN;NOM;SG;3	PROPN;NOM
huzur	stillhet	huzur	stillhet		N;NOM;INDF;MASC+FEM;SG
huzur	frid	huzur	frid		N;NOM;INDF;MASC+FEM;SG
huzur	freden	huzur	fred		N;NOM;DEF;MASC+FEM;SG
huzur	peace	huzur	peace		N;NOM;INDF;NEUT;SG
huzur	fridens	huzur	frid		N;GEN;DEF;MASC+FEM;SG
huzur	fred	huzur	fred		N;NOM;INDF;MASC+FEM;SG
huzur	serenity	huzur	serenity		N;NOM;INDF;MASC+FEM;SG
huzur	fridfullt	huzur	fridfull		ADJ;NOM;INDF;NEUT;SG
huzur	fredlig	huzur	fredlig		ADJ;NOM;INDF;MASC+FEM;SG
huzur	fredligt	huzur	fredlig		ADJ;NOM;INDF;NEUT;SG
huzur	fridfull	huzur	fridfull		ADJ;NOM;INDF;MASC+FEM;SG
huzur	fredliga	huzur	fredlig		ADJ;NOM;PL
gömülü	begravda	göm	begravd		ADJ;NOM;PL;PST;V.PTCP
gömülü	begravt	göm	begravd		V;V.CVB;ACT
gömülü	begraven	göm	begraven		N;NOM;DEF;MASC+FEM;SG
gömülü	begravd	göm	begravd		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
gömülü	begravde	göm	begravd		V;IND;PST;FIN;ACT
gömülü	inbäddade	göm	inbäddad		ADJ;NOM;PL;PST;V.PTCP
gömülü	inbäddat	göm	inbäddad		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
gömülü	inbäddad	göm	inbäddad		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
spencer	spencer	spencer	spencer	PROPN;NOM;SG;3	PROPN;NOM
mia	mia	mia	ja		PROPN;NOM
rauf	rauf	rauf	rauf		N;NOM;INDF;MASC+FEM;SG
swing	sving	swing	sving		N;NOM;INDF;MASC+FEM;SG
swing	gunga	swing	gunga		V;IMP;FIN;ACT
swing	svinga	swing	svinga		V;IMP;FIN;ACT
swing	swing	swing	swing		N;NOM;INDF;MASC+FEM;SG
foto	photo	foto	photo		N;NOM;INDF;MASC+FEM;SG
foto	foto	foto	foto		N;NOM;INDF;NEUT;SG
kabuk	shell	kabuk	shell		N;NOM;INDF;NEUT;SG
kabuk	skal	kabuk	skal		N;NOM;INDF;NEUT;SG
kabuk	skorpa	kabuk	skorpa		N;NOM;INDF;MASC+FEM;SG
kabuk	skal	kabuk	skal		N;NOM;INDF;NEUT;SG
kabuk	snäckor	kabuk	snäcka		N;NOM;INDF;MASC+FEM;PL
stalingrad	stalingrad	stalingrad	stalingrad		N;NOM;INDF;MASC+FEM;SG
biçimli	formade	biçimli	forma		ADJ;NOM;PL;PST;V.PTCP
biçimli	formad	biçimli	forma		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
birleştiren	kombinerar	birleş	kombinera	V;PFV;IND;POS;PRS;V.PTCP;CAUS	V;IND;PRS;FIN;ACT
birleştiren	kombinera	birleş	kombinera	V;PFV;IND;POS;PRS;V.PTCP;CAUS	V;IMP;FIN;ACT
birleştiren	kombineras	birleş	kombinera	V;PFV;IND;POS;PRS;V.PTCP;CAUS	V;IND;PRS;FIN;PASS
kutlu	välsignat	kutlu	välsignad		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
kutlu	välsignade	kutlu	välsignad		ADJ;NOM;PL;PST;V.PTCP
kutlu	välsignad	kutlu	välsignad		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
salim	salim	salim	salim		PROPN;NOM
marş	hymn	marş	hymn		N;NOM;INDF;MASC+FEM;SG
marş	marsch	marş	marsch		N;NOM;INDF;MASC+FEM;SG
marş	marschera	marş	marschera		V;IMP;FIN;ACT
marş	march	marş	march		N;NOM;INDF;MASC+FEM;SG
marş	demonstrationståg	marş	demonstrationståg		N;NOM;INDF;NEUT;SG
marş	mars	marş	mars		N;NOM;INDF;MASC+FEM;SG
saltanat	regera	saltanat	regera	N;NOM;SG;3	V;IMP;FIN;ACT
saltanat	härska	saltanat	härsk	N;NOM;SG;3	V;IMP;FIN;ACT
gömüldü	begravda	göm	begravd	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;NOM;PL;PST;V.PTCP
gömüldü	begravt	göm	begravd	V;PFV;IND;SG;3;POS;PST;PASS	V;V.CVB;ACT
gömüldü	begraven	göm	begraven	V;PFV;IND;SG;3;POS;PST;PASS	N;NOM;DEF;MASC+FEM;SG
gömüldü	begravd	göm	begravd	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
gömüldü	begravde	göm	begravd	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;PST;FIN;ACT
joker	joker	joker	jok		N;NOM;INDF;MASC+FEM;SG
joker	jokern	joker	jok		N;NOM;DEF;MASC+FEM;SG
siena	siena	sinna	siena	PROPN;NOM;SG;3	PROPN;NOM
melez	hybrider	melez	hybrida		N;NOM;INDF;MASC+FEM;PL
melez	hybrid	melez	hybrid		N;NOM;INDF;MASC+FEM;SG
derek	derek	derek	derek		PROPN;NOM
kuzu	lamm	kuz	lamm		N;NOM;INDF;NEUT;SG
yeryüzü	jorden	yeryüzü	jord		N;NOM;DEF;MASC+FEM;SG
yeryüzü	earth	yeryüzü	earth		N;NOM;INDF;MASC+FEM;SG
yeryüzü	jord	yeryüzü	jord		N;NOM;INDF;MASC+FEM;SG
jpeg	jpeg	jpeg	jpeg		N;NOM;INDF;NEUT;SG
bağlılık	åtagande	bağlılık	åtagande	N;NOM;SG;3	ADJ;NOM;PRS;V.PTCP
yar	yar	yar	ya		PROPN;NOM
sınırlıdır	limited	sınırlı	limited		N;NOM;INDF;MASC+FEM;SG
sınırlıdır	begränsat	sınırlı	begränsad		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
sınırlıdır	begränsade	sınırlı	begränsad		ADJ;NOM;PL;PST;V.PTCP
sınırlıdır	begränsad	sınırlı	begränsad		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ihtiyaçları	behov	ihtiyaç	behov	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
ihtiyaçları	behöver	ihtiyaç	behöva	N;NOM;PL;3	V;IND;PRS;FIN;ACT
fiyatı	pris	fiyat	pris	N;ACC;SG;3	N;NOM;INDF;NEUT;SG
fiyatı	price	fiyat	price	N;ACC;SG;3	PROPN;NOM
fiyatı	priset	fiyat	pris	N;ACC;SG;3	N;NOM;DEF;NEUT;SG
akabinde	därefter	akabin	därefter	N;ESS;SG;3	ADV
kombine	kombinerade	kombine	kombinera		V;NOM;PL;PST;V.PTCP
kombine	kombinerad	kombine	kombinerad		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
kombine	kombinerat	kombine	kombinera		N;NOM;INDF;NEUT;SG
kombine	kombinationen	kombine	kombination		N;NOM;DEF;MASC+FEM;SG
kombine	kombination	kombine	kombination		N;NOM;INDF;MASC+FEM;SG
eğitimci	utbildare	eğitimci	utbildare		N;NOM;INDF;MASC+FEM;PL
gil	gil	gil	gil		PROPN;NOM
sunderland	värmdö	sunderlan	värmdö	PROPN;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sunderland	sunderland	sunderlan	sunderland	PROPN;NOM;SG;3	PROPN;NOM
led	leddes	i	leda		V;IND;PST;FIN;PASS
led	ledde	i	leda		V;IND;PST;FIN;ACT
led	led	i	led		N;NOM;INDF;NEUT;SG
led	ledda	i	leda		ADJ;NOM;PL;PST;V.PTCP
oruç	fasta	oruç	fast		ADJ;NOM;PL
gerçi	fastän	gerçi	fastän		ADV
belirtildi	specificerat	belir	specificerad	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
belirtildi	specificerade	belir	specificerad	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;NOM;PL;PST;V.PTCP
belirtildi	angiven	belir	ange	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
belirtildi	specificerad	belir	specificerad	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
belirtildi	angivet	belir	ange	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
uzlaşma	försoning	uzlaş	försoning	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
uzlaşma	förlikning	uzlaş	förlikning	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
uzlaşma	förlikningen	uzlaş	förlikning	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;DEF;MASC+FEM;SG
uzlaşma	konsensus	uzlaş	konsensus	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
uzlaşma	samstämmighet	uzlaş	samstämmighet	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
uzlaşma	samförstånd	uzlaş	samförstånd	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;NEUT;SG
uzlaşma	kompromisser	uzlaş	kompromiss	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;MASC+FEM;PL
uzlaşma	kompromiss	uzlaş	kompromiss	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
uzlaşma	kompromissa	uzlaş	kompromiss	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IMP;FIN;ACT
kâr	vinst	kâr	vinst		N;NOM;INDF;MASC+FEM;SG
kâr	vinster	kâr	vinst		N;NOM;INDF;MASC+FEM;PL
kâr	vinst	kâr	vinst		N;NOM;INDF;MASC+FEM;SG
leslie	leslie	lesli	leslie		PROPN;NOM
fonu	fonden	fonu	fond		N;NOM;DEF;NEUT;PL
fonu	fond	fonu	fond		N;NOM;INDF;MASC+FEM;SG
çaylak	novis	çaylak	novis		N;NOM;INDF;MASC+FEM;SG
çaylak	nybörjare	çaylak	nybörjare		N;NOM;INDF;MASC+FEM;PL
çaylak	rookie	çaylak	rookie		N;NOM;INDF;MASC+FEM;SG
mayo	badkläder	mayo	badklad		N;NOM;INDF;MASC+FEM;PL
mayo	baddräkt	mayo	baddräkt		N;NOM;INDF;MASC+FEM;SG
mühendisleri	ingenjörer	mühendis	ingenjör	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;PL
güvence	försäkran	güvence	försäkra		N;NOM;INDF;MASC+FEM;SG
freud	freud	freud	freud		PROPN;NOM
kına	henna	kına	hen		N;NOM;INDF;MASC+FEM;SG
met	mets	met	myts		PROPN;NOM
met	träffades	met	träffa		V;IND;PST;FIN;PASS
met	mötte	met	mötte		V;IND;PST;FIN;ACT
met	träffade	met	träffa		V;IND;PST;FIN;ACT
met	amfetamin	met	amfetami		N;NOM;DEF;MASC+FEM;SG
met	metamfetamin	met	metamfetami		N;NOM;DEF;MASC+FEM;SG
mevlana	rumi	mevlan	rumi		N;NOM;INDF;NEUT;SG
ronaldo	ronaldo	ronal	ronaldo		N;NOM;DEF;MASC+FEM;SG
dostlar	kompisar	dost	kompis	ADJ;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
dostlar	kompisar	dost	kompis	ADJ;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
dostlar	vänner	dost	vänna	ADJ;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
dostlar	maffiabröder	dost	maffiabröder	ADJ;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
stevens	stevens	stevens	stev		PROPN;GEN
juliet	julia	juliet	juli		N;NOM;INDF;MASC+FEM;SG
juliet	juliet	juliet	julium		N;NOM;DEF;NEUT;SG
sarhoş	fulla	sarhoş	fulla		ADJ;NOM;PL
sarhoş	fulla	sarhoş	fulla		ADJ;NOM;PL
sarhoş	full	sarhoş	full		ADJ;NOM;INDF;MASC+FEM;SG
sarhoş	berusade	sarhoş	berusa		ADJ;NOM;PL;PST;V.PTCP
sarhoş	berusad	sarhoş	berusa		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
eğilimi	benägenhet	eğ	benägenhet	N;ACC;SG;3	N;NOM;INDF;MASC+FEM;SG
yankı	ekar	yankı	eka		V;IND;PRS;FIN;ACT
yankı	ekon	yankı	ekon		N;NOM;INDF;NEUT;SG
yankı	reverb	yankı	reverb		N;NOM;INDF;MASC+FEM;SG
yankı	eko	yankı	eko		N;NOM;INDF;NEUT;SG
yankı	ekar	yankı	eka		V;IND;PRS;FIN;ACT
yankı	echo	yankı	echo		N;NOM;INDF;NEUT;SG
sergiler	uppvisar	sergi	uppvisa	N;NOM;PL;3	V;IND;PRS;FIN;ACT
keşiş	munken	keşiş	munke		N;NOM;DEF;MASC+FEM;SG
keşiş	munk	keşiş	munk		N;NOM;INDF;MASC+FEM;SG
temsilci	rykte	temsilci	ryka		N;NOM;INDF;NEUT;SG
temsilci	ombud	temsilci	ombud		N;NOM;INDF;NEUT;SG
temsilci	företrädare	temsilci	företrädare		N;NOM;INDF;MASC+FEM;PL
temsilci	representativ	temsilci	representativ		ADJ;NOM;INDF;MASC+FEM;SG
temsilci	representativt	temsilci	representativ		ADJ;NOM;INDF;NEUT;SG
temsilci	representant	temsilci	representant		N;NOM;INDF;MASC+FEM;SG
temsilci	ombud	temsilci	ombud		N;NOM;INDF;NEUT;SG
temsilci	agent	temsilci	agent		N;NOM;INDF;MASC+FEM;SG
yaratır	skapar	yarat	skapa	V;IPFV;IND;SG;3;POS	V;IND;PRS;FIN;ACT
sansür	censur	sansür	censur		N;NOM;INDF;MASC+FEM;SG
durağan	stall	durağan	stall	ADJ	N;NOM;INDF;NEUT;SG
durağan	stallet	durağan	stall	ADJ	N;NOM;DEF;NEUT;SG
resimli	illustrerade	resimli	illustrera		V;NOM;PL;PST;V.PTCP
strauss	strauss	strauss	strauss		PROPN;NOM
faktör	faktorn	faktör	faktor		N;NOM;DEF;MASC+FEM;SG
faktör	faktor	faktör	faktor		N;NOM;INDF;MASC+FEM;SG
sevinç	glädje	sevinç	glädje		N;NOM;INDF;MASC+FEM;SG
sevinç	joy	sevinç	joy		N;NOM;INDF;MASC+FEM;SG
canlılar	varelser	canlı	varelse	ADJ;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
yayıncı	förlag	yayıncı	förlag		N;NOM;INDF;NEUT;SG
yayıncı	förläggare	yayıncı	förläggare		N;NOM;INDF;MASC+FEM;PL
yayıncı	utgivare	yayıncı	utgivare		N;NOM;INDF;MASC+FEM;PL
yayıncı	programföretaget	yayıncı	programföretag		N;NOM;DEF;NEUT;SG
tazminat	gottgörelse	tazminat	gottgörelse		N;NOM;INDF;MASC+FEM;SG
tazminat	ersättning	tazminat	ersättning		N;NOM;INDF;MASC+FEM;SG
tazminat	kompensation	tazminat	kompensation		N;NOM;INDF;MASC+FEM;SG
tazminat	ersättningar	tazminat	ersättning		N;NOM;INDF;MASC+FEM;PL
tazminat	skador	tazminat	skada		N;NOM;INDF;MASC+FEM;PL
tazminat	skadestånd	tazminat	skadestånd		N;NOM;INDF;NEUT;SG
dışarıda	utomhus	dışarı	utomhus	N;ESS;SG;3	N;NOM;INDF;MASC+FEM;SG
dışarıda	utanför	dışarı	utanför	N;ESS;SG;3	ADP
dışarıda	utsidan	dışarı	utsida	N;ESS;SG;3	N;NOM;DEF;MASC+FEM;SG
joão	joão	joão	joão	PROPN;NOM;SG;3	PROPN;NOM
manzara	vyer	manzara	vyr	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
manzara	liggande	manzara	ligga	N;NOM;SG;3	ADJ;NOM;PRS;V.PTCP
manzara	visa	manzara	visa	N;NOM;SG;3	V;IMP;FIN;ACT
banks	banks	banks	banks		N;NOM;INDF;MASC+FEM;SG
banks	bankerna	banks	bank		N;NOM;DEF;MASC+FEM;PL
banks	banker	banks	bank		N;NOM;INDF;MASC+FEM;PL
banks	bankers	banks	bank		N;GEN;INDF;MASC+FEM;PL
sitede	webbplatsen	site	pebbplats	N;ESS;SG;3	N;NOM;DEF;MASC+FEM;SG
sitede	site	site	site	N;ESS;SG;3	N;NOM;INDF;MASC+FEM;SG
sitede	webbplats	site	pebbplats	N;ESS;SG;3	N;NOM;INDF;MASC+FEM;SG
göçmenler	immigranter	göçmen	immigrant	ADJ;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
göçmenler	migranter	göçmen	migrant	ADJ;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
göçmenler	invandrare	göçmen	invandrare	ADJ;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
göçmenler	immigranter	göçmen	immigrant	ADJ;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
göçmenler	invandrare	göçmen	invandrare	ADJ;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
göçmenler	invandrarna	göçmen	invandrare	ADJ;NOM;PL;3	N;NOM;DEF;MASC+FEM;PL
düğünler	bröllop	düğün	bröllop	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
yerleştirilmiş	planterat	yerleş	plantera	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
yerleştirilmiş	planterade	yerleş	plantera	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;NOM;PL;PST;V.PTCP
doom	doom	doom	doom		N;NOM;INDF;MASC+FEM;SG
lynn	lynn	li	lynn	PROPN;NOM;SG;3	PROPN;NOM
amt	amt	amt	amt		PROPN;NOM
jake	jake	jake	jake		PROPN;NOM
eduardo	eduardo	et	eduardo		PROPN;NOM
anlayış	insikt	anlayış	insikt		N;NOM;INDF;MASC+FEM;SG
anlayış	inblick	anlayış	inblick		N;NOM;INDF;MASC+FEM;SG
anlayış	förståelse	anlayış	förståelse		N;NOM;INDF;MASC+FEM;SG
anlayış	förstående	anlayış	förstående		ADJ;NOM;PRS;V.PTCP
anlayış	förstå	anlayış	förstå		V;IMP;FIN;ACT
görünmez	osynliga	görün	osynlig	V;IPFV;IND;SG;3;NEG	ADJ;NOM;PL
görünmez	osynlig	görün	osynlig	V;IPFV;IND;SG;3;NEG	ADJ;NOM;INDF;MASC+FEM;SG
görünmez	osynligt	görün	osynlig	V;IPFV;IND;SG;3;NEG	ADJ;NOM;INDF;NEUT;SG
bileşenleri	beståndsdelar	bileş	beståndsdel	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;PL
bileşenleri	komponenterna	bileş	komponent	N;ACC;PL;3	N;NOM;DEF;MASC+FEM;PL
bileşenleri	komponenter	bileş	komponent	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;PL
değirmen	kvarn	değir	kvarn		N;NOM;INDF;MASC+FEM;SG
değirmen	mill	değir	mill		PROPN;NOM
değirmen	kvarnen	değir	kvarn		N;NOM;DEF;MASC+FEM;SG
değirmen	mills	değir	mills		PROPN;NOM
değirmen	fabriker	değir	fabrik		N;NOM;INDF;MASC+FEM;PL
sawyer	sawyer	sawyer	saFy		PROPN;NOM
inanan	troende	inan	troende		ADJ;NOM;PRS;V.PTCP
powell	powell	powell	powell	PROPN;NOM;SG;3	PROPN;NOM
estádio	estádio	es	estádio	PROPN;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
pensilvanya	pennsylvania	pensilvanya	pennsylvani	PROPN;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
belirleyici	beslutsam	belirleyici	beslutsam		ADJ;NOM;INDF;MASC+FEM;SG
belirleyici	avgörande	belirleyici	avgörande		ADJ;NOM;PRS;V.PTCP
kil	lera	kil	lera		N;NOM;INDF;MASC+FEM;SG
kil	clay	kil	clay		PROPN;NOM
kanye	kanye	kany	kanye		N;NOM;INDF;NEUT;SG
masum	oskyldiga	masum	oskyldig		ADJ;NOM;PL
masum	oskyldig	masum	oskyldig		ADJ;NOM;INDF;MASC+FEM;SG
masum	oskyldigt	masum	oskyldig		ADJ;NOM;INDF;NEUT;SG
masum	oskyldiga	masum	oskyldig		ADJ;NOM;PL
truva	troy	truv	troy		PROPN;NOM
truva	troja	truv	troja		N;NOM;INDF;MASC+FEM;SG
truva	trojan	truv	trojan		N;NOM;INDF;MASC+FEM;SG
truva	trojanska	truv	trojansk		ADJ;NOM;PL
yaya	yaya	yaya	yaya		PROPN;NOM
yaya	fotgängare	yaya	fotgängare		N;NOM;INDF;MASC+FEM;PL
anavatan	fosterland	anavat	fosterland		N;NOM;INDF;NEUT;SG
anavatan	fosterlandet	anavat	fosterland		N;NOM;DEF;NEUT;SG
anavatan	fosterlandet	anavat	fosterland		N;NOM;DEF;NEUT;SG
okuyucu	läsaren	okuyucu	läsare		N;NOM;DEF;MASC+FEM;SG
okuyucu	läsare	okuyucu	läsare		N;NOM;INDF;MASC+FEM;PL
binaların	fastigheter	bina	fastighet	N;GEN;PL;3	N;NOM;INDF;MASC+FEM;PL
binaların	byggnaderna	bina	byggnad	N;GEN;PL;3	N;NOM;DEF;MASC+FEM;PL
binaların	byggnader	bina	byggnad	N;GEN;PL;3	N;NOM;INDF;MASC+FEM;PL
euler	euler	eu	euler		PROPN;NOM
yorkshire	yorkshire	yorkshire	yorkshire	PROPN;NOM;SG;3	PROPN;NOM
drive	köra	driv	köra		V;IMP;FIN;ACT
drive	kör	driv	köra		V;IMP;FIN;ACT
drive	drive	driv	drive		N;NOM;INDF;MASC+FEM;SG
hannibal	hannibal	hannibal	hannibal		PROPN;NOM
limon	lemon	limon	lemon		N;NOM;INDF;MASC+FEM;SG
limon	citron	limon	citron		N;NOM;INDF;MASC+FEM;SG
limon	citroner	limon	citron		N;NOM;INDF;MASC+FEM;PL
limon	kalk	limon	kalk		N;NOM;INDF;MASC+FEM;SG
limon	lime	limon	lime		N;NOM;INDF;MASC+FEM;SG
filip	philip	fil	philip		PROPN;NOM
filip	filip	fil	filip		PROPN;NOM
filip	filip	fil	filip		PROPN;NOM
bolca	massor	bolca	massa		N;NOM;INDF;MASC+FEM;PL
yazıcı	skrivare	yazıcı	skrivare		N;NOM;INDF;MASC+FEM;PL
yazıcı	skrivaren	yazıcı	skrivare		N;NOM;DEF;MASC+FEM;SG
yazıcı	skrivare	yazıcı	skrivare		N;NOM;INDF;MASC+FEM;PL
fıkıh	fiqh	fıkıh	fiqh		N;NOM;INDF;MASC+FEM;SG
karayip	karibiska	karay	karibisk	ADV	ADJ;NOM;PL
karayip	västindien	karay	västindien	ADV	PROPN;NOM
karayip	karibien	karay	karibien	ADV	PROPN;NOM
şampiyona	mästerskap	şampiyon	mästerskap	N;DAT;SG;3	N;NOM;INDF;NEUT;SG
şampiyona	championships	şampiyon	championships	N;DAT;SG;3	N;NOM;INDF;MASC+FEM;SG
şampiyona	mästerskap	şampiyon	mästerskap	N;DAT;SG;3	N;NOM;INDF;NEUT;SG
şampiyona	championship	şampiyon	championship	N;DAT;SG;3	N;NOM;INDF;MASC+FEM;SG
şampiyona	mästerskapet	şampiyon	mästerskap	N;DAT;SG;3	N;NOM;DEF;NEUT;SG
stereo	stereo	stereo	ster		N;NOM;INDF;MASC+FEM;SG
sinek	fly	sinek	fly		V;IMP;FIN;ACT
sinek	flyger	sinek	flyga		V;IND;PRS;FIN;ACT
sinek	flyg	sinek	flyg		N;NOM;INDF;NEUT;SG
sinek	fluga	sinek	fluga		N;NOM;INDF;MASC+FEM;SG
sinek	flyga	sinek	flyga		V;IMP;FIN;ACT
sinek	flyger	sinek	flyga		V;IND;PRS;FIN;ACT
sinek	flugor	sinek	fluga		N;NOM;INDF;MASC+FEM;PL
yarbay	översten	yarbay	överst		N;NOM;DEF;MASC+FEM;SG
yarbay	överste	yarbay	överste		ADJ;NOM;DEF;RL
tutarlı	konsekventa	tutarlı	konsekvent		ADJ;NOM;PL
tutarlı	konsekvent	tutarlı	konsekvent		N;NOM;INDF;MASC+FEM;SG
tutarlı	sammanhängande	tutarlı	sammanhängande		ADJ;NOM;PRS;V.PTCP
mussolini	mussolini	mussol	mussolini		PROPN;NOM
mitoloji	mytologi	mitoloji	mytologi		N;NOM;INDF;MASC+FEM;SG
anlaşılan	tydligen	anlaş	tydligen	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADV
anlaşılan	uppenbarligen	anlaş	uppenbarligen	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADV
tükenmiş	förbrukat	tüken	förbruka	V;PFV;NFH;IND;POS;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
tükenmiş	utmattade	tüken	utmattad	V;PFV;NFH;IND;POS;PST;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
tükenmiş	utmattad	tüken	utmatta	V;PFV;NFH;IND;POS;PST;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
tükenmiş	utbrändhet	tüken	utbrändhet	V;PFV;NFH;IND;POS;PST;V.PTCP	N;NOM;INDF;MASC+FEM;SG
tükenmiş	utarmat	tüken	utarma	V;PFV;NFH;IND;POS;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
tükenmiş	tömt	tüken	töma	V;PFV;NFH;IND;POS;PST;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
anderlecht	anderlecht	anderlecht	anderlecht	PROPN;NOM;SG;3	PROPN;NOM
hipotez	hypoteser	hipotez	hypotes	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
çorba	soppor	çorb	soppa	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
carey	carey	carey	carey		PROPN;NOM
coruña	coruña	coru	corut		N;NOM;DEF;MASC+FEM;SG
