stein	stein	star	stein	PROPN	PROPN
gustouche	genre	gustouche	genre	V	N;MASC;SG
facela	faites	facelar	faire	N	V;FEM;PL;PST;V.PTCP
facela	faire	facelar	faire	N	V;NFIN
facela	her	facelar	her	N	PRO;SG;3
varón	masculin	varón	masculin	N	ADJ;MASC;SG
probábel	surement	probábel	surement	ADJ	ADV
probábel	probablement	probábel	probablement	ADJ	ADV
probábel	sûrement	probábel	sûrement	ADJ	ADV
giuseppe	giuseppe	giuseppe	giuseppe	PROPN	PROPN
indio	indienne	indio	indien	N	ADJ;FEM;SG
indio	indiens	indio	indien	N	ADJ;MASC;PL
indio	indiennes	indio	indien	N	ADJ;FEM;PL
indio	indien	indio	indien	N	ADJ;MASC;SG
dáte	dépêche	dáte	dépêcher	PROPN	N;FEM;SG
benditos	bénie	bendito	bénir	N	V;FEM;SG;PST;V.PTCP
benditos	bienheureux	bendito	bienheureux	N	ADJ;MASC;SG
benditos	béni	bendito	béni	N	V;MASC;SG;PST;V.PTCP
benditos	bénis	bendito	bénir	N	V;MASC;PL;PST;V.PTCP
benditos	comment	bendito	comment	N	ADV
benditos	sont	bendito	être	N	V;IND;PL;3;PRS;FIN
boden	boden	boder	boden	V	N;MASC;SG
estuardo	stuart	estuardo	stuart	N	PROPN
putos	putain	puto	putain	N	
dios	god	dio	god	N	INTJ
dios	jesus	dio	jesus	N	PROPN
celoso	jalousie	celoso	jalousie	ADJ	N;FEM;SG
serventes	serviteurs	servente	serviteur	ADJ	N;MASC;PL
rhodia	rhodia	rhodia	rhodia	PROPN	PROPN
punishment	punition	punishment	punition	PROPN	N;FEM;SG
punishment	châtiment	punishment	châtiment	PROPN	N;MASC;SG
punishment	punitions	punishment	punition	PROPN	N;FEM;PL
punishment	sanction	punishment	sanction	PROPN	N;FEM;SG
anano	naine	anano	naine	N	ADJ;FEM;SG
drummer	batteur	drummer	batteur	PROPN	N;MASC;SG
asger	asger	asger	asger	PROPN	N;MASC;SG
esmeralda	esmeralda	esmeraldar	esmeralder	N	PROPN
mali	malien	mali	malien	PROPN	ADJ;MASC;SG
mali	mali	mali	mali	PROPN	N;MASC;SG
mali	dos	mali	dos	PROPN	N;MASC;SG
mali	arrière	mali	arrière	PROPN	N;MASC;SG
mali	retour	mali	retour	PROPN	N;MASC;SG
mali	revenir	mali	revenir	PROPN	V;NFIN
daenerys	daenerys	daenerys	daenery	PROPN	PROPN
dorne	dorne	dorne	dorne	N	PROPN
impulso	exhorter	impulso	exhorter	N	V;NFIN
dígolles	vous	dígolle	vous	N	PRO;PL;2
dígolles	tu	dígolle	il	N	PRO;SG;2
dígolles	toi	dígolle	soi	N	PRO;SG;2
dígolles	you	dígolle	you	N	PRO;SG;2
clínicas	dispensaires	clínico	dispensaire	ADJ	N;MASC;PL
lombo	revenir	lombo	revenir	N	V;NFIN
chiste	plaisanter	chistir	plaisanter	N	V;NFIN
tigre	tiger	tigre	tiger	N	PROPN
crecen	elles	crecer	il	V	PRO;FEM;PL;3
crecen	ils	crecer	il	V	PRO;MASC;PL;3
crecen	eux	crecer	soi	V	PRO;MASC;PL;3
crecen	âgées	crecer	âgé	V	ADJ;FEM;PL
crecen	aîné	crecer	aîné	V	ADJ;MASC;SG
cáncer	cancer	cáncer	cancer	PROPN	N;MASC;SG
empezan	elles	empezar	il	V	PRO;FEM;PL;3
empezan	ils	empezar	il	V	PRO;MASC;PL;3
empezan	eux	empezar	soi	V	PRO;MASC;PL;3
empezan	début	empezar	début	V	N;MASC;SG
pintar	peinture	pintar	peinture	V	N;FEM;SG
colectivo	collective	colectivo	collectif	N	ADJ;FEM;SG
colectivo	collectifs	colectivo	collectif	N	ADJ;MASC;PL
colectivo	collectif	colectivo	collectif	N	ADJ;MASC;SG
básicos	basic	básico	basic	ADJ	N;MASC;SG
alimentación	alimentaire	alimentación	alimentaire	N	ADJ;MASC;SG
doulle	donner	doulle	donner	PROPN	V;NFIN
doulle	donne	doulle	donner	PROPN	V;IND;SG;3;PRS;FIN
doulle	donnez	doulle	donner	PROPN	V;IMP;PL;2;PRS;FIN
loitas	combattre	loita	combattre	N	V;NFIN
favorito	préféré	favorito	préférer	N	V;MASC;SG;PST;V.PTCP
favorito	préférée	favorito	préféré	N	V;FEM;SG;PST;V.PTCP
favorito	favori	favorito	favori	N	ADJ;MASC;SG
favorito	favoris	favorito	favori	N	V;MASC;PL;PST;V.PTCP
favorito	préférés	favorito	préféré	N	ADJ;MASC;PL
básico	basic	básico	basic	ADJ	N;MASC;SG
camboxa	cambodgien	camboxa	cambodgien	PROPN	ADJ;MASC;SG
camboxa	cambodge	camboxa	cambodge	PROPN	N;MASC;SG
pausa	interrompre	pausa	interrompre	N	V;NFIN
pausa	suspendre	pausa	suspendre	N	V;NFIN
botarlle	prend	botarlle	prendre	N	V;IND;SG;3;PRS;FIN
botarlle	prendre	botarlle	prendre	N	V;NFIN
botarlle	prenez	botarlle	prendre	N	V;IMP;PL;2;PRS;FIN
botarlle	prends	botarlle	prendre	N	V;IND;SG;1;PRS;FIN
agardade	attendre	agardade	attendre	N	V;NFIN
agardade	attends	agardade	attendre	N	V;IMP;PL;1;PRS;FIN
agardade	attendez	agardade	attendre	N	V;IMP;PL;2;PRS;FIN
xenéticas	gènes	xenético	gène	ADJ	N;MASC;PL
xenéticas	gène	xenético	gène	ADJ	N;MASC;SG
xenéticas	gene	xenético	gene	ADJ	PROPN
asociados	avec	asociar	avec	V	ADP
confuso	perplexe	confuso	perplexe	N	ADJ;MASC;SG
confuso	confus	confuso	confus	N	ADJ;MASC;SG
confuso	confuse	confuso	confuse	N	ADJ;FEM;SG
confuso	troublé	confuso	troubler	N	V;MASC;SG;PST;V.PTCP
confuso	perdu	confuso	perdre	N	V;MASC;SG;PST;V.PTCP
confuso	perdues	confuso	perdre	N	V;FEM;PL;PST;V.PTCP
confuso	perdue	confuso	perdre	N	V;FEM;SG;PST;V.PTCP
confuso	lost	confuso	lost	N	PROPN
confuso	perdus	confuso	perdre	N	V;MASC;PL;PST;V.PTCP
empregar	utilisation	empregar	utilisation	V	N;FEM;SG
mecánica	mécanique	mecánica	mécanique	N	ADJ;MASC;SG
mecánica	mécaniques	mecánica	mécanique	N	ADJ;MASC;PL
agochados	cachette	agochar	cachette	V	N;FEM;SG
agochados	masquage	agochar	masquage	V	N;MASC;SG
pesados	heavy	pesar	heavy	V	N;MASC;SG
pesados	lourde	pesar	lourd	V	ADJ;FEM;SG
pesados	lourd	pesar	lourd	V	ADJ;MASC;SG
pesados	lourds	pesar	lourd	V	ADJ;MASC;PL
buraco	hole	buraco	hole	N	PROPN
chamámoslle	appeler	chamámoslle	appeler	ADV	V;NFIN
chamámoslle	appelez	chamámoslle	appeler	ADV	V;IMP;PL;2;PRS;FIN
chamámoslle	appel	chamámoslle	appel	ADV	N;MASC;SG
chamámoslle	appelle	chamámoslle	appeler	ADV	V;IND;SG;3;PRS;FIN
inevitable	inévitablement	inevitable	inévitablement	ADJ	ADV
elevado	élevée	elevado	élever	ADJ	V;FEM;SG;PST;V.PTCP
odia	haine	odia	haine	V	N;FEM;SG
odia	haineux	odia	haineux	V	ADJ;MASC;SG
susan	susan	susar	susan	PROPN	PROPN
susan	sylvie	susar	sylvie	PROPN	PROPN
facerte	vous	facerte	vous	V	PRO;PL;2
facerte	tu	facerte	il	V	PRO;SG;2
facerte	toi	facerte	soi	V	PRO;SG;2
facerte	you	facerte	you	V	PRO;SG;2
continúan	et	continuar	et	V	CONJ
continúan	continue	continuar	continu	V	ADJ;FEM;SG
mundiais	monde	mundial	monde	ADJ	N;MASC;SG
prioridade	prioritaire	prioridade	prioritaire	N	ADJ;MASC;SG
prioridade	prioritaires	prioridade	prioritaire	N	ADJ;MASC;PL
pensabamos	pensée	pensabar	pensée	V	N;FEM;SG
lagos	lagos	lago	lagos	N	PROPN
funcione	travaux	funcionar	travail	V	N;MASC;PL
funcione	travail	funcionar	travail	V	N;MASC;SG
cuando	lorsque	cuando	lorsque	V	CONJ
cuando	quand	cuando	quand	V	CONJ
cadrado	carré	cadrado	carré	ADJ	N;MASC;SG
cadrado	carrés	cadrado	carré	ADJ	N;MASC;PL
cadrado	square	cadrado	square	ADJ	N;MASC;SG
exilio	exilé	exilio	exiler	N	V;MASC;SG;PST;V.PTCP
exilio	exilés	exilio	exiler	N	V;MASC;PL;PST;V.PTCP
gráficos	graphismes	gráfico	graphisme	ADJ	N;MASC;PL
gráficos	infographie	gráfico	infographie	ADJ	N;FEM;SG
gráficos	graphisme	gráfico	graphisme	ADJ	N;MASC;SG
decatarse	remarque	decatarse	remarque	V	N;FEM;SG
decatarse	préavis	decatarse	préavis	V	N;MASC;SG
decatarse	avis	decatarse	avis	V	N;MASC;SG
comunicarse	communiquer	comunicarse	communiquer	PROPN	V;NFIN
apple	pommier	apple	pommier	PROPN	N;MASC;SG
apple	pommes	apple	pomme	PROPN	N;FEM;PL
apple	apple	apple	apple	PROPN	PROPN
apple	pomme	apple	pomme	PROPN	N;FEM;SG
modernos	modernité	moderno	modernité	ADJ	N;FEM;SG
exceso	du	exceso	du	N	DET;MASC;SG
exceso	de	exceso	de	N	ADP
exceso	depuis	exceso	depuis	N	ADP
exceso	excédentaires	exceso	excédentaire	N	ADJ;MASC;PL
vermellas	rouges	vermello	rouge	N	ADJ;MASC;PL
vermellas	roux	vermello	roux	N	ADJ;MASC;SG
vermellas	rouge	vermello	rouge	N	ADJ;MASC;SG
ocupados	occupé	ocupado	occuper	ADJ	V;MASC;SG;PST;V.PTCP
ocupados	occupés	ocupado	occuper	ADJ	V;MASC;PL;PST;V.PTCP
ocupados	occupée	ocupado	occuper	ADJ	V;FEM;SG;PST;V.PTCP
avanzada	avancée	avanzar	avancé	V	ADJ;FEM;SG
darvos	vous	darvo	vous	V	PRO;PL;2
darvos	tu	darvo	il	V	PRO;SG;2
darvos	toi	darvo	soi	V	PRO;SG;2
darvos	you	darvo	you	V	PRO;SG;2
darvos	comme	darvo	comme	V	ADP
darvos	genre	darvo	genre	V	N;MASC;SG
afirmación	énoncé	afirmación	énoncer	N	V;MASC;SG;PST;V.PTCP
emocionado	enthousiaste	emocionar	enthousiaste	V	ADJ;MASC;SG
emocionado	hâte	emocionar	hâte	V	N;FEM;SG
inda	still	inda	still	ADV	PROPN
chamaría	serait	chamar	être	V	V;COND;SG;3;PRS;FIN
chamaría	aurait	chamar	avoir	V	V;COND;SG;3;PRS;FIN
chamaría	appel	chamar	appel	V	N;MASC;SG
austria	autriche	austria	autriche	PROPN	ADJ;MASC;SG
unidas	unies	unir	uni	V	ADJ;FEM;PL
unidas	ensemble	unir	ensemble	V	ADV
unidas	together	unir	together	V	PROPN
dispoñible	dispo	dispoñible	dispo	ADJ	INTJ
plataforma	plate	plataforma	plat	N	ADJ;FEM;SG
soubera	sais	soubera	savoir	V	INTJ
provén	du	prover	du	V	DET;MASC;SG
provén	de	prover	de	V	ADP
provén	depuis	prover	depuis	V	ADP
provén	tiges	prover	tige	V	N;FEM;PL
namorada	amour	namorar	amour	V	N;MASC;SG
namorada	love	namorar	love	V	ADJ;FEM;SG
namorada	avec	namorar	avec	V	ADP
enfadado	colère	enfadar	colère	V	N;FEM;SG
enfadado	furieux	enfadar	furieux	V	ADJ;MASC;SG
enfadado	furieuse	enfadar	furieux	V	ADJ;FEM;SG
enfadado	furieux	enfadar	furieux	V	ADJ;MASC;SG
enfadado	fou	enfadar	fou	V	ADJ;MASC;SG
enfadado	mad	enfadar	mad	V	PROPN
enfadado	furieuse	enfadar	furieux	V	ADJ;FEM;SG
enfadado	folle	enfadar	fou	V	ADJ;FEM;SG
demasiadas	trop	demasiadas	trop	ADJ	ADV
demasiadas	too	demasiadas	too	ADJ	INTJ
demasiadas	beaucoup	demasiadas	beaucoup	ADJ	ADV
demasiadas	plusieurs	demasiadas	plusieurs	ADJ	PRO;PL
dígoo	just	dígoo	just	ADV	INTJ
impórtalle	soins	impórtalle	soin	ADJ	N;MASC;PL
impórtalle	soin	impórtalle	soin	ADJ	N;MASC;SG
impórtalle	vous	impórtalle	vous	ADJ	PRO;PL;2
impórtalle	tu	impórtalle	il	ADJ	PRO;SG;2
impórtalle	toi	impórtalle	soi	ADJ	PRO;SG;2
impórtalle	you	impórtalle	you	ADJ	PRO;SG;2
impórtalle	esprit	impórtalle	esprit	ADJ	N;MASC;SG
impórtalle	mind	impórtalle	mind	ADJ	N;MASC;SG
preocupados	inquiet	preocupar	inquiet	V	ADJ;MASC;SG
preocupados	inquiète	preocupar	inquiéter	V	ADJ;MASC;SG
preocupados	inquiets	preocupar	inquiet	V	ADJ;MASC;PL
secundaria	élevée	secundario	élever	ADJ	V;FEM;SG;PST;V.PTCP
secundaria	ecole	secundario	ecole	ADJ	N;FEM;SG
secundaria	école	secundario	école	ADJ	N;FEM;SG
irlanda	irlande	irlanda	irlande	PROPN	N;MASC;SG
universidades	universitaire	universidade	universitaire	N	ADJ;MASC;SG
ridícula	ridicules	ridícula	ridicule	N	ADJ;MASC;PL
ridícula	ridicule	ridícula	ridicule	N	ADJ;MASC;SG
podre	pourris	podre	pourris	V	ADJ;MASC;PL
podre	pourri	podre	pourri	V	ADJ;MASC;SG
calcetíns	votre	calcetíns	son	N	DET;MASC;SG
calcetíns	vos	calcetíns	son	N	DET;MASC;PL
buscamos	pour	buscar	pour	V	ADP
avances	avancées	avance	avancée	N	V;FEM;PL;PST;V.PTCP
ofrecerlle	offrir	ofrecerlle	offrir	ADJ	V;NFIN
ofrecerlle	offre	ofrecerlle	offre	ADJ	N;FEM;SG
durmas	dormir	durma	dormir	N	V;NFIN
durmas	dors	durma	dors	N	INTJ
durmas	éveillée	durma	éveiller	N	V;FEM;SG;PST;V.PTCP
durmas	éveillé	durma	éveiller	N	V;MASC;SG;PST;V.PTCP
durmas	réveillée	durma	réveiller	N	V;FEM;SG;PST;V.PTCP
durmas	réveillé	durma	réveiller	N	V;MASC;SG;PST;V.PTCP
repito	répétition	repito	répétition	V	N;FEM;SG
crían	elles	crían	il	V	PRO;FEM;PL;3
crían	ils	crían	il	V	PRO;MASC;PL;3
crían	eux	crían	soi	V	PRO;MASC;PL;3
crían	crois	crían	croire	V	INTJ
atoparse	rencontrez	atoparse	rencontrer	PROPN	V;IMP;PL;2;PRS;FIN
atoparse	rencontre	atoparse	rencontre	PROPN	N;FEM;SG
atoparse	rencontrer	atoparse	rencontrer	PROPN	V;NFIN
respiro	briser	respiro	briser	N	V;NFIN
respiro	repos	respiro	repos	N	ADJ;MASC;SG
respiro	repose	respiro	reposer	N	V;IND;SG;3;PRS;FIN
controla	contrôles	controlar	contrôle	V	N;MASC;PL
controla	commandes	controlar	commande	V	N;FEM;PL
combustible	combustible	combustible	combustible	N	ADJ;MASC;SG
sutil	subtilement	sutil	subtilement	ADJ	ADV
crendo	crois	crendo	croire	V	INTJ
crendo	pensée	crendo	pensée	V	N;FEM;SG
adoitaban	elles	adoitar	il	V	PRO;FEM;PL;3
adoitaban	ils	adoitar	il	V	PRO;MASC;PL;3
adoitaban	eux	adoitar	soi	V	PRO;MASC;PL;3
alexander	aleksandr	alexander	aleksandr	ADJ	PROPN
alexander	alexandre	alexander	alexandre	ADJ	N;MASC;SG
alexander	alexander	alexander	alexander	ADJ	PROPN
mortalidade	death	mortalidade	death	N	PROPN
mortalidade	mort	mortalidade	mourir	N	V;MASC;SG;PST;V.PTCP
seco	sèche	seco	sec	N	ADJ;FEM;SG
seco	sèches	seco	sec	N	ADJ;FEM;PL
seco	sec	seco	sec	N	ADJ;MASC;SG
seco	secs	seco	sec	N	ADJ;MASC;PL
seco	sécher	seco	sécher	N	V;NFIN
materias	cru	materia	cru	N	V;MASC;SG;PST;V.PTCP
materias	premières	materia	premier	N	ADJ;FEM;PL
materias	brut	materia	brut	N	ADJ;MASC;SG
xesucristo	jesus	xesucristo	jesus	N	PROPN
alivio	soulagé	alivio	soulager	N	V;MASC;SG;PST;V.PTCP
vivas	vivant	vivo	vivre	ADJ	V;PRS;V.PTCP
vivas	vivre	vivo	vivre	ADJ	V;NFIN
artística	artistiques	artístico	artistique	N	ADJ;MASC;PL
artística	artistique	artístico	artistique	N	ADJ;MASC;SG
sigamos	let	sigar	let	V	
cegos	aveugle	cego	aveugle	N	ADJ;MASC;SG
cegos	blind	cego	blind	N	PROPN
cegos	aveugles	cego	aveugle	N	ADJ;MASC;PL
focas	scellés	foca	sceller	N	V;MASC;PL;PST;V.PTCP
choraba	pleurs	chorar	pleur	V	N;MASC;PL
continuou	et	continuar	et	V	CONJ
sétimo	seventh	sétimo	seventh	ADJ	N;MASC;SG
creceu	là	crecer	là	V	ADV
venden	elles	vender	il	V	PRO;FEM;PL;3
venden	ils	vender	il	V	PRO;MASC;PL;3
venden	eux	vender	soi	V	PRO;MASC;PL;3
atopara	avait	atopar	avoir	V	V;IND;SG;3;IPFV;FIN
atopara	avaient	atopar	avoir	V	V;IND;PL;3;IPFV;FIN
dixestes	vous	dicir	vous	N	PRO;PL;2
dixestes	tu	dicir	il	N	PRO;SG;2
dixestes	toi	dicir	soi	N	PRO;SG;2
dixestes	you	dicir	you	N	PRO;SG;2
dixestes	dit	dicir	dire	N	V;MASC;SG;PST;V.PTCP
dixestes	disait	dicir	dire	N	V;IND;SG;3;IPFV;FIN
chamaron	elles	chamar	il	V	PRO;FEM;PL;3
chamaron	ils	chamar	il	V	PRO;MASC;PL;3
chamaron	eux	chamar	soi	V	PRO;MASC;PL;3
afeita	vous	afeitar	vous	V	PRO;PL;2
afeita	tu	afeitar	il	V	PRO;SG;2
afeita	toi	afeitar	soi	V	PRO;SG;2
afeita	you	afeitar	you	V	PRO;SG;2
tiran	elles	ter	il	V	PRO;FEM;PL;3
tiran	ils	ter	il	V	PRO;MASC;PL;3
tiran	eux	ter	soi	V	PRO;MASC;PL;3
separar	distinct	separar	distinct	V	ADJ;MASC;SG
arriscar	risques	arriscar	risque	V	N;MASC;PL
arriscar	risque	arriscar	risque	V	N;MASC;SG
censura	censurer	censura	censurer	N	V;NFIN
proveito	certains	proveito	certain	N	PRO;MASC;PL
proveito	certaines	proveito	certain	N	PRO;FEM;PL
proveito	quelques	proveito	quelque	N	PRO;PL
obstante	toutefois	obstante	toutefois	ADJ	ADV
obstante	cependant	obstante	cependant	ADJ	ADV
insultar	insulte	insultar	insulte	V	N;FEM;SG
insultar	insultes	insultar	insulte	V	N;FEM;PL
insultar	insulte	insultar	insulte	V	N;FEM;SG
insultar	insultant	insultar	insulter	V	ADJ;MASC;SG
liberal	libéraux	liberal	libéral	ADJ	N;MASC;PL
descoñecidos	étrangers	descoñecido	étranger	N	ADJ;MASC;PL
descoñecidos	etrangers	descoñecido	etranger	N	ADJ;MASC;PL
stewart	stewart	stewart	stewart	V	PROPN
perdera	lost	perderar	lost	V	PROPN
perdera	avait	perderar	avoir	V	V;IND;SG;3;IPFV;FIN
perdera	avaient	perderar	avoir	V	V;IND;PL;3;IPFV;FIN
escuros	deep	escuro	deep	ADJ	PROPN
escuros	noir	escuro	noir	ADJ	N;MASC;SG
socio	associé	socio	associer	N	V;MASC;SG;PST;V.PTCP
socio	associée	socio	associer	N	V;FEM;SG;PST;V.PTCP
socio	associé	socio	associer	N	V;MASC;SG;PST;V.PTCP
socio	associés	socio	associer	N	V;MASC;PL;PST;V.PTCP
socio	associée	socio	associer	N	V;FEM;SG;PST;V.PTCP
socio	associer	socio	associer	N	V;NFIN
extrema	extrême	extremo	extrême	N	ADJ;MASC;SG
extrema	extrêmes	extremo	extrême	N	ADJ;MASC;PL
esquecido	oubli	esquecer	oubli	V	N;MASC;SG
escoitarme	écoute	escoitarme	écoute	V	N;FEM;SG
escoitarme	ecoute	escoitarme	ecoute	V	N;FEM;SG
escoitarme	écoute	escoitarme	écoute	V	N;FEM;SG
rabia	sortir	rabia	sortir	N	V;NFIN
rabia	sortie	rabia	sortir	N	V;FEM;SG;PST;V.PTCP
rabia	dehors	rabia	dehors	N	ADV
rabia	out	rabia	out	N	PROPN
sacrificar	sacrifices	sacrificar	sacrifice	V	N;MASC;PL
sacrificar	sacrifice	sacrificar	sacrifice	V	N;MASC;SG
apropiado	approprié	apropiar	approprié	V	ADJ;MASC;SG
apropiado	serait	apropiar	être	V	V;COND;SG;3;PRS;FIN
apropiado	aurait	apropiar	avoir	V	V;COND;SG;3;PRS;FIN
deberá	moût	deber	moût	V	N;MASC;SG
buscaba	fut	buscar	être	V	V;IND;SG;3;PST;FIN
buscaba	était	buscar	être	V	V;IND;SG;3;IPFV;FIN
buscaba	pour	buscar	pour	V	ADP
dubido	doute	dober	doute	V	N;MASC;SG
dubido	doutes	dober	doute	V	N;MASC;PL
suor	transpirer	suor	transpirer	N	V;NFIN
suor	transpire	suor	transpire	N	V;IND;SG;3;PRS;FIN
merca	acheter	merca	acheter	N	V;NFIN
merca	achetez	merca	acheter	N	V;IMP;PL;2;PRS;FIN
atraso	tardive	atraso	tardif	N	ADJ;FEM;SG
atraso	tardif	atraso	tardif	N	ADJ;MASC;SG
atraso	tard	atraso	tard	N	ADV
saúda	dites	saúda	dire	N	V;FEM;PL;PST;V.PTCP
saúda	say	saúda	say	N	
saúda	dire	saúda	dire	N	V;NFIN
saúda	dis	saúda	dire	N	INTJ
saúda	bonjour	saúda	bonjour	N	INTJ
saúda	coucou	saúda	coucou	N	INTJ
saúda	hello	saúda	hello	N	INTJ
saúda	bjr	saúda	bjr	N	INTJ
caramba	viens	caramba	venir	PROPN	V;IND;SG;1;PRS;FIN
caramba	venez	caramba	venir	PROPN	V;IMP;PL;2;PRS;FIN
caramba	come	caramba	come	PROPN	V
caramba	venir	caramba	venir	PROPN	V;NFIN
abrazo	embrasser	abrazo	embrasser	N	V;NFIN
abrazo	embrassez	abrazo	embrasser	N	V;IMP;PL;2;PRS;FIN
contarllo	lui	contarllo	lui	N	PRO;SG;3
escríbeme	écrivez	escríbeme	écrire	PROPN	V;IMP;PL;2;PRS;FIN
escríbeme	ecrire	escríbeme	ecrire	PROPN	V;NFIN
escríbeme	écrire	escríbeme	écrire	PROPN	V;NFIN
escríbeme	rédiger	escríbeme	rédiger	PROPN	V;NFIN
escríbeme	écrit	escríbeme	écrire	PROPN	V;MASC;SG;PST;V.PTCP
dáma	donner	dáma	donner	PROPN	V;NFIN
dáma	donne	dáma	donner	PROPN	V;IND;SG;3;PRS;FIN
dáma	donnez	dáma	donner	PROPN	V;IMP;PL;2;PRS;FIN
dicircho	vous	dicircho	vous	V	PRO;PL;2
dicircho	tu	dicircho	il	V	PRO;SG;2
dicircho	toi	dicircho	soi	V	PRO;SG;2
dicircho	you	dicircho	you	V	PRO;SG;2
veo	veil	veo	veil	V	N;FEM;SG
chámao	appeler	chámao	appeler	PROPN	V;NFIN
chámao	appelez	chámao	appeler	PROPN	V;IMP;PL;2;PRS;FIN
chámao	appel	chámao	appel	PROPN	N;MASC;SG
chámao	appelle	chámao	appeler	PROPN	V;IND;SG;3;PRS;FIN
chámao	lui	chámao	lui	PROPN	PRO;SG;3
parécelle	vous	parécelle	vous	PROPN	PRO;PL;2
parécelle	tu	parécelle	il	PROPN	PRO;SG;2
parécelle	toi	parécelle	soi	PROPN	PRO;SG;2
parécelle	you	parécelle	you	PROPN	PRO;SG;2
parécelle	she	parécelle	she	PROPN	PRO
parécelle	elle	parécelle	elle	PROPN	PRO;FEM;SG;3
prefires	vous	prefer	vous	V	PRO;PL;2
prefires	tu	prefer	il	V	PRO;SG;2
prefires	toi	prefer	soi	V	PRO;SG;2
prefires	you	prefer	you	V	PRO;SG;2
prefires	plutôt	prefer	plutôt	V	ADV
bicar	kiss	bicar	kiss	V	PROPN
bicar	bisou	bicar	bisou	V	N;MASC;SG
sirvo	servir	sirvo	servir	ADV	V;NFIN
sirvo	sers	sirvo	ser	ADV	V;IND;SG;1;PRS;FIN
sirvo	servez	sirvo	servir	ADV	V;IMP;PL;2;PRS;FIN
lotaría	loto	lotaría	loto	V	N;MASC;SG
lotaría	loterie	lotaría	loterie	V	N;FEM;SG
lotaría	loteries	lotaría	loterie	V	N;FEM;PL
cambiaches	vous	cambiaches	vous	V	PRO;PL;2
cambiaches	tu	cambiaches	il	V	PRO;SG;2
cambiaches	toi	cambiaches	soi	V	PRO;SG;2
cambiaches	you	cambiaches	you	V	PRO;SG;2
cambiaches	haven	cambiaches	haven	V	PROPN
cambiaches	changements	cambiaches	changement	V	N;MASC;PL
cambiaches	changement	cambiaches	changement	V	N;MASC;SG
almorzar	déjeuner	almorzar	déjeuner	V	N;MASC;SG
almorzar	déjeuner	almorzar	déjeuner	V	N;MASC;SG
almorzar	déjeuners	almorzar	déjeuner	V	N;MASC;PL
liscou	she	liscar	she	V	PRO
liscou	elle	liscar	elle	V	PRO;FEM;SG;3
liscou	gauche	liscar	gauche	V	ADJ;MASC;SG
interesan	intérêts	interesar	intérêt	V	N;MASC;PL
interesan	intérêt	interesar	intérêt	V	N;MASC;SG
peitos	her	peito	her	N	PRO;SG;3
peitos	mammaire	peito	mammaire	N	ADJ;FEM;SG
peitos	mammaire	peito	mammaire	N	ADJ;FEM;SG
baleiras	vider	baleira	vider	ADJ	V;NFIN
sacalo	obtenez	sacalo	obtenir	N	V;IMP;PL;2;PRS;FIN
sacalo	obtenir	sacalo	obtenir	N	V;NFIN
sacalo	sortir	sacalo	sortir	N	V;NFIN
sacalo	sortie	sacalo	sortir	N	V;FEM;SG;PST;V.PTCP
sacalo	dehors	sacalo	dehors	N	ADV
sacalo	out	sacalo	out	N	PROPN
sacalo	prend	sacalo	prendre	N	V;IND;SG;3;PRS;FIN
sacalo	prendre	sacalo	prendre	N	V;NFIN
sacalo	prenez	sacalo	prendre	N	V;IMP;PL;2;PRS;FIN
sacalo	prends	sacalo	prendre	N	V;IND;SG;1;PRS;FIN
vina	saw	vina	saw	V	N;MASC;SG
vina	scie	vina	scie	V	N;FEM;SG
vina	her	vina	her	V	PRO;SG;3
unida	ensemble	unir	ensemble	V	ADV
unida	together	unir	together	V	PROPN
retiro	prend	retiro	prendre	N	V;IND;SG;3;PRS;FIN
retiro	prendre	retiro	prendre	N	V;NFIN
retiro	prenez	retiro	prendre	N	V;IMP;PL;2;PRS;FIN
retiro	prends	retiro	prendre	N	V;IND;SG;1;PRS;FIN
fique	stand	fique	stand	V	N;MASC;SG
destruíron	elles	destruír	il	V	PRO;FEM;PL;3
destruíron	ils	destruír	il	V	PRO;MASC;PL;3
destruíron	eux	destruír	soi	V	PRO;MASC;PL;3
fitzgerald	fitzgerald	fitzgerald	fitzgerald	ADJ	PROPN
veteranos	vétérinaires	veterano	vétérinaire	N	ADJ;MASC;PL
defende	pour	defender	pour	V	ADP
faiche	vous	fache	vous	PROPN	PRO;PL;2
faiche	tu	fache	il	PROPN	PRO;SG;2
faiche	toi	fache	soi	PROPN	PRO;SG;2
faiche	you	fache	you	PROPN	PRO;SG;2
faiche	rend	fache	rendre	PROPN	V;IND;SG;3;PRS;FIN
métete	esprit	métete	esprit	PROPN	N;MASC;SG
métete	mind	métete	mind	PROPN	N;MASC;SG
véxote	consultez	véxote	consulter	PROPN	V;IMP;PL;2;PRS;FIN
véxote	voyez	véxote	voir	PROPN	V;IMP;PL;2;PRS;FIN
véxote	voir	véxote	voir	PROPN	V;NFIN
véxote	vois	véxote	vois	PROPN	V;IND;SG;2;PRS;FIN
véxote	vous	véxote	vous	PROPN	PRO;PL;2
véxote	tu	véxote	il	PROPN	PRO;SG;2
véxote	toi	véxote	soi	PROPN	PRO;SG;2
véxote	you	véxote	you	PROPN	PRO;SG;2
chamarme	appel	chamarme	appel	V	N;MASC;SG
coñeciches	did	coñeciche	did	N	
coñeciches	vous	coñeciche	vous	N	PRO;PL;2
coñeciches	tu	coñeciche	il	N	PRO;SG;2
