ίκαρος	icarus	ίκαρος	icarus	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
λιντς	leeds	λιντς	leeds		PROPN;NOM;MASC;SG
λιντς	lynch	λιντς	lynch		PROPN;NOM;MASC;SG
λιντς	linz	λιντς	linz		PROPN;NOM;MASC;SG
σύνθετη	sestavljeni	σύνθετος	sestavljen	ADV	ADJ;NOM;MASC;PL;V.PTCP
σύνθετη	sestavljena	σύνθετος	sestavljen	ADV	ADJ;NOM;FEM;SG;V.PTCP
σύνθετη	sestavljeno	σύνθετος	sestavljen	ADV	ADJ;NOM;NEUT;SG;V.PTCP
σύνθετη	zapletena	σύνθετος	zapleten	ADV	ADJ;NOM;FEM;SG
σύνθετη	zapleteno	σύνθετος	zapleten	ADV	ADJ;NOM;NEUT;SG
σύνθετη	kompleks	σύνθετος	kompleks	ADV	N;NOM;MASC;SG
σύνθετη	kompleksna	σύνθετος	kompleksen	ADV	ADJ;NOM;FEM;SG
δίδυμα	dvojčka	δίδυμα	dvojček	N;NOM;NEUT;PL	N;NOM;MASC;DU
επαναλαμβάνεται	ponavljajoče	επαναλαμβάνω	ponavljajoč	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;FEM;PL;V.PTCP
φοίνικας	phoenix	φοίνικος	phoenixa	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
ανέμους	vetrovi	άνεμος	veter	N;ACC;MASC;PL	N;NOM;MASC;PL
σάμιουελ	samuel	σάμιουελ	samuel		N;NOM;MASC;SG
αμνηστία	amnesty	αμνηστία	amnesty	N;ACC;FEM;SG	N;NOM;MASC;SG
αμνηστία	pomilostitev	αμνηστία	pomilostitev	N;ACC;FEM;SG	N;NOM;FEM;SG
προσφέρθηκε	ponujena	προσφέρω	ponujen	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
προσφέρθηκε	ponujenih	προσφέρω	ponujen	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;GEN;MASC;PL;V.PTCP
προσφέρθηκε	ponujene	προσφέρω	ponujen	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;FEM;PL;V.PTCP
προσφέρθηκε	ponujeni	προσφέρω	ponujen	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;MASC;PL;V.PTCP
προσφέρθηκε	ponujeno	προσφέρω	ponujen	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
ισλαμική	islamske	ισλαμικός	islamski	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
εχθροί	sovražnike	εχθρός	sovražnik	N;NOM;MASC;PL	N;ACC;MASC;PL
εχθροί	sovražnikov	εχθρός	sovražnikov	N;NOM;MASC;PL	N;GEN;MASC;PL
γυρισμάτων	snemanje	γύρισμα	snemanje	N;GEN;NEUT;PL	N;NOM;NEUT;SG
αναψυχής	rekreacijski	αναψυχή	rekreacijski	N;GEN;FEM;SG	ADJ;NOM;MASC;SG
νεα	novo	νέος	nov	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG
νεα	nov	νέος	nov	N;NOM;FEM;SG	ADJ;NOM;INDF;MASC;SG
νεα	novi	νέος	nov	N;NOM;FEM;SG	ADJ;NOM;DEF;MASC;SG
νεα	nove	νέος	nov	N;NOM;FEM;SG	ADJ;NOM;FEM;PL
νεα	nova	νέος	nov	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
νεα	novice	νέος	novica	N;NOM;FEM;SG	N;NOM;FEM;PL
καινοτομίες	inovativnost	καινοτομία	inovativnost	N;NOM;FEM;PL	N;NOM;FEM;SG
καινοτομίες	inovacij	καινοτομία	inovacija	N;NOM;FEM;PL	N;GEN;FEM;PL
απαγορεύτηκε	prepovedan	απαγορεύω	prepovedan	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
απαγορεύτηκε	prepovedana	απαγορεύω	prepovedan	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
απαγορεύτηκε	prepovedani	απαγορεύω	prepovedan	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;MASC;PL;V.PTCP
σταματά	ustavi	σταματός	ustaviti	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
νόρμαν	norman	νόρμαν	norman		N;NOM;MASC;SG
μετοχές	zalog	μετοχή	zaloga	N;NOM;FEM;PL	N;GEN;FEM;SG
μετοχές	zaloga	μετοχή	zaloga	N;NOM;FEM;PL	N;NOM;FEM;SG
δσε	ioa	δσε	ioa	N	
περιμένω	čakanje	περιμένω	čakanje	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;NEUT;SG
ντίνος	dinos	ντίνος	dinos	PROPN;NOM;MASC;SG	N;NOM;FEM;SG
κλάους	klaus	κλάος	klaus	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
αμφιβολίες	dvom	αμφιβολία	dvom	N;NOM;FEM;PL	N;NOM;MASC;SG
αμφιβολίες	dvome	αμφιβολία	dvom	N;NOM;FEM;PL	N;ACC;MASC;PL
αμφιβολίες	dvomi	αμφιβολία	dvomiti	N;NOM;FEM;PL	N;NOM;MASC;SG
αμφιβολίες	dvomov	αμφιβολία	dvom	N;NOM;FEM;PL	N;GEN;MASC;PL
ευριπίδης	evripid	ευριπίδης	evripid	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
πυκνή	gosto	πυκνός	gost	ADJ;NOM;FEM;SG	ADV
μάγια	maia	μάγι	maia	N;NOM;NEUT;PL	N;NOM;FEM;SG
μάγια	maya	μάγι	maya	N;NOM;NEUT;PL	N;NOM;FEM;SG
μάγια	majo	μάγι	meti	N;NOM;NEUT;PL	V;IPFV;IND;PL;3;POS;PRS;FIN
μάγια	maja	μάγι	maj	N;NOM;NEUT;PL	N;GEN;MASC;SG
θανάτους	smrti	θάνατος	smrt	N;ACC;MASC;PL	N;NOM;FEM;PL
εργαζόμενοι	delavcev	εργαζόμενος	delavec	N;NOM;MASC;PL	N;GEN;MASC;PL
εργαζόμενοι	delavce	εργαζόμενος	delavec	N;NOM;MASC;PL	N;ACC;MASC;PL
εργαζόμενοι	zaposleni	εργαζόμενος	zaposlen	N;NOM;MASC;PL	ADJ;NOM;MASC;PL;V.PTCP
εργαζόμενοι	zaposlene	εργαζόμενος	zaposlen	N;NOM;MASC;PL	ADJ;NOM;FEM;PL;V.PTCP
επανέλαβε	ponovi	επαναλαμβάνω	ponoviti	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
επιμονή	vztrajnost	επιμονή	vztrajnost	N;ACC;FEM;SG	N;NOM;FEM;SG
επιμονή	vztrajnosti	επιμονή	vztrajnost	N;ACC;FEM;SG	N;GEN;FEM;SG
επιμονή	vztrajnost	επιμονή	vztrajnost	N;ACC;FEM;SG	N;NOM;FEM;SG
επιμονή	obstojnost	επιμονή	obstojnost	N;ACC;FEM;SG	N;NOM;FEM;SG
επιμονή	vztrajanje	επιμονή	vztrajanje	N;ACC;FEM;SG	N;NOM;NEUT;SG
λούκα	luci	λούκα	luca		N;NOM;MASC;SG
λούκα	luca	λούκα	luca		N;NOM;MASC;SG
λούκα	lucca	λούκα	lucec		N;NOM;FEM;SG
λούκα	luka	λούκα	luka		N;NOM;FEM;SG
φρέντερικ	frederic	φρέντερικ	frederica	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
φρέντερικ	frederick	φρέντερικ	frederick	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
μανία	fury	μανία	fury	N;ACC;FEM;SG	N;NOM;MASC;SG
μανία	bes	μανία	bes	N;ACC;FEM;SG	N;NOM;MASC;SG
μανία	manja	μανία	manje	N;ACC;FEM;SG	PROPN;NOM;FEM;SG
λιμνοθάλασσα	lagune	λιμνοθάλασσα	laguna	N;NOM;FEM;SG	N;NOM;FEM;PL
ακολουθίες	zaporedij	ακολουθία	zaporedje	N;NOM;FEM;PL	N;GEN;NEUT;PL
ρόζα	rosa	ρόζος	rosa	PROPN;NOM;FEM;SG	N;NOM;FEM;SG
τυρί	sira	τυρί	sir	N;NOM;NEUT;SG	N;GEN;MASC;SG
τυρί	siri	τυρί	sir	N;NOM;NEUT;SG	
τυρί	sirov	τυρί	sir	N;NOM;NEUT;SG	N;GEN;MASC;PL
τυρί	siru	τυρί	sir	N;NOM;NEUT;SG	N;DAT;MASC;SG
κίτρινη	rumene	κίτρινος	rumen	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
κίτρινη	rumeno	κίτρινος	rumen	ADJ;NOM;FEM;SG	ADV
γρήγορο	hitri	γρήγορος	hiter	N;NOM;NEUT;SG	ADJ;NOM;DEF;MASC;SG
γρήγορο	hiter	γρήγορος	hiter	N;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
γρήγορο	hitra	γρήγορος	hiter	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
γρήγορο	hitro	γρήγορος	hitro	N;NOM;NEUT;SG	ADV
ανοχή	toleranca	ανοχή	toleranca	N;ACC;FEM;SG	N;NOM;FEM;SG
ανοχή	tolerance	ανοχή	toleranca	N;ACC;FEM;SG	N;NOM;FEM;PL
ανοχή	strpnost	ανοχή	strpnost	N;ACC;FEM;SG	N;NOM;FEM;SG
αποδέχεται	sprejme	αποδέχομαι	sprejeti	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;IND;SG;3;PRS;FIN
μπατίστα	batista	μπατίστα	batist		N;NOM;MASC;SG
ισχυρότερο	najmočnejša	ισχύρος	močen	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;RL;FEM;SG
ισχυρότερο	najmočnejši	ισχύρος	močen	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;DEF;RL;MASC;SG
ισχυρότερο	najmočnejše	ισχύρος	močen	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;RL;NEUT;SG
ερωτικό	erotično	ερωτικός	erotičen	ADJ;NOM;NEUT;SG	ADV
άπω	distalno	άπω	distalno	PROPN;NOM;FEM;SG	ADV
καταχώρηση	vstop	καταχώρηση	vstop	N;ACC;FEM;SG	N;NOM;MASC;SG
καταχώρηση	vnos	καταχώρηση	vnos	N;ACC;FEM;SG	N;NOM;MASC;SG
καταχώρηση	registracija	καταχώρηση	registracija	N;ACC;FEM;SG	N;NOM;FEM;SG
καταχώρηση	evidentiranje	καταχώρηση	evidentiranje	N;ACC;FEM;SG	N;NOM;NEUT;SG
τόλκιν	tolkien	τόλκιν	tolkien		N;NOM;MASC;SG
ναρκωτικά	droge	ναρκωτικά	droga	ADV	N;NOM;FEM;PL
ναρκωτικά	mamila	ναρκωτικά	mamilo	ADV	N;NOM;NEUT;PL
ναρκωτικά	zdravila	ναρκωτικά	zdravilo	ADV	N;NOM;NEUT;PL
διάβρωση	erozije	διάβρωση	erozija	N;NOM;FEM;SG	N;NOM;FEM;PL
αρμένιοι	armenci	αρμένιος	armenec	ADJ;NOM;MASC;PL	N;NOM;MASC;PL
τζόρτζια	gruzija	τζόρτζια	gruzija		N;NOM;FEM;SG
τζόρτζια	georgia	τζόρτζια	georgia		PROPN;NOM;MASC;SG
τζόρτζια	gruziji	τζόρτζια	gruzija		N;DAT;FEM;SG
αυξάνονται	povečanje	αυξάνω	povečanje	V;IPFV;IND;PL;3;PRS;FIN;PASS	N;NOM;NEUT;SG
αυξάνονται	naraščajoče	αυξάνω	naraščajoč	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADJ;NOM;NEUT;PL;V.PTCP
αυξάνονται	povečevanje	αυξάνω	povečevanje	V;IPFV;IND;PL;3;PRS;FIN;PASS	N;NOM;NEUT;SG
κατάρα	prekletstvo	κατάρα	prekletstvo	N;ACC;FEM;SG	N;NOM;NEUT;SG
καταδρομικό	križarka	καταδρομικός	križarka	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG
ενέδρα	zasede	ενδρα	zasesti	N;NOM;MASC;SG	V;PFV;IND;SG;3;PRS;FIN
ενέδρα	zasedo	ενδρα	zaseda	N;NOM;MASC;SG	N;ACC;FEM;SG
ενέδρα	zaseda	ενδρα	zaseda	N;NOM;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN
ενέδρα	zasedo	ενδρα	zaseda	N;NOM;MASC;SG	N;ACC;FEM;SG
σπόροι	semen	σπόρος	seme	N;NOM;MASC;PL	N;GEN;NEUT;PL
σπόροι	seme	σπόρος	seme	N;NOM;MASC;PL	N;NOM;NEUT;SG
σπόροι	semenski	σπόρος	semenski	N;NOM;MASC;PL	ADJ;NOM;MASC;SG
σπόροι	seme	σπόρος	seme	N;NOM;MASC;PL	N;NOM;NEUT;SG
ονομαστική	ocenjeni	ονομαστικός	ocenjen	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL;V.PTCP
υποδοχής	dobrodošlico	υποδοχή	dobrodošlica	N;GEN;FEM;SG	N;ACC;FEM;SG
υποδοχής	gostitelja	υποδοχή	gostitelj	N;GEN;FEM;SG	N;ANIM;ACC;MASC;SG
υποδοχής	gostitelj	υποδοχή	gostitelj	N;GEN;FEM;SG	N;NOM;MASC;SG
παρτιζάν	partizan	παρτιζάν	partizan		N;NOM;MASC;SG
βαθμιαία	postopna	βαθμιαίος	postopen	ADV	ADJ;NOM;FEM;SG
σκύλος	dog	σκύλος	dog	N;NOM;MASC;SG	
σκύλος	pasja	σκύλος	pasja	N;NOM;MASC;SG	ADJ;NOM;FEM;SG
σκύλος	pasji	σκύλος	pasja	N;NOM;MASC;SG	ADJ;NOM;MASC;SG
θεραπείες	zdravljenja	θεραπεία	zdravljenje	N;NOM;FEM;PL	N;GEN;NEUT;SG
θεραπείες	terapij	θεραπεία	terapje	N;NOM;FEM;PL	N;GEN;FEM;PL
καθολικοί	katoliki	καθολικός	katolika	ADJ;NOM;MASC;PL	N;NOM;MASC;PL
καθολικοί	katoliško	καθολικός	katoliški	ADJ;NOM;MASC;PL	ADJ;NOM;NEUT;SG
καθολικοί	katoliški	καθολικός	katoliški	ADJ;NOM;MASC;PL	ADJ;NOM;MASC;SG
καθολικοί	katoliška	καθολικός	katoliški	ADJ;NOM;MASC;PL	ADJ;NOM;FEM;SG
ισοδύναμο	enakovreden	ισοδύναμος	enakovreden	N;NOM;NEUT;SG	DET;NOM;MASC;SG
ισοδύναμο	enakovredna	ισοδύναμος	enakovreden	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
ισοδύναμο	enakovredni	ισοδύναμος	enakovreden	N;NOM;NEUT;SG	ADJ;NOM;MASC;PL
ισοδύναμο	enakovredno	ισοδύναμος	enakovredno	N;NOM;NEUT;SG	ADV
εθνικοί	državljani	εθνικός	državljan	ADJ;NOM;MASC;PL	N;NOM;MASC;PL
χόρχε	jorge	χόρχω	jorga		N;NOM;MASC;SG
σώθηκε	rešen	σώνω	rešen	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
σώθηκε	rešeno	σώνω	rešen	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
σώθηκε	shranjeno	σώνω	shranjen	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
σώθηκε	rešena	σώνω	rešen	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
σώθηκε	shranjena	σώνω	shranjen	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
ειδικότητα	posebnosti	ειδικότητα	posebnost	N;NOM;FEM;SG	N;NOM;FEM;PL
κοσμική	posvetnih	κοσμικός	posveten	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;PL
σο	shaw	σο	shaw		
τύραννος	tiran	τύραννος	tiran	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
μάργκαρετ	margaret	μάργκαρμα	margaret		N;NOM;FEM;SG
νίγηρα	niger	νίγηρα	niger		N;NOM;MASC;SG
σηματοδότησε	označena	σηματοδοτώ	označen	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;FEM;SG;V.PTCP
σηματοδότησε	označeni	σηματοδοτώ	označen	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;MASC;PL;V.PTCP
σηματοδότησε	označene	σηματοδοτώ	označen	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;FEM;PL;V.PTCP
σηματοδότησε	označeno	σηματοδοτώ	označen	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;NEUT;SG;V.PTCP
συμπλήρωμα	dopolnilo	συμπλήρωμα	dopolniti	N;NOM;NEUT;SG	V;PFV;NEUT;SG;V.PTCP
καθοριστική	odločilno	καθοριστικός	odločilen	ADJ;NOM;FEM;SG	ADV
αγιος	sveti	αγιος	svet	DET;NOM;DEF;MASC;SG	ADJ;NOM;DEF;MASC;SG
αγιος	svetnik	αγιος	svetnik	DET;NOM;DEF;MASC;SG	N;NOM;MASC;SG
αγιος	svetnica	αγιος	svetnica	DET;NOM;DEF;MASC;SG	N;NOM;FEM;SG
αγιος	saint	αγιος	saint	DET;NOM;DEF;MASC;SG	PROPN;NOM;MASC;SG
φέγενορντ	feyenoord	φέγενορντ	feyenoord		N;NOM;MASC;SG
μόδα	modno	μόδα	moden	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG
μόδα	modna	μόδα	moden	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
μόδα	modo	μόδα	moda	N;NOM;FEM;SG	N;ACC;FEM;SG
τουρκμενιστάν	turkmenistan	τουρκμενιστάν	turkmenistan		N;NOM;MASC;SG
γράψω	napiši	γράψω	napisati	V;PFV;IND;SG;1;FIN;ACT	V;PFV;IMP;SG;2;FIN
γράψω	piši	γράψω	pišati	V;PFV;IND;SG;1;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
γράψω	pisanje	γράψω	pisanje	V;PFV;IND;SG;1;FIN;ACT	N;NOM;NEUT;SG
μετς	metz	μετς	metz	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
μετς	mets	μετς	mets	PROPN;NOM;FEM;SG	N;NOM;MASC;SG
δολοφόνος	ubijalec	δολοφόνος	ubijalec	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
δολοφόνος	morilka	δολοφόνος	morilka	ADJ;NOM;MASC;SG	N;NOM;FEM;SG
δολοφόνος	morilec	δολοφόνος	morilec	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
δολοφόνος	morilec	δολοφόνος	morilec	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
δολοφόνος	ubijalec	δολοφόνος	ubijalec	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
δολοφόνος	morilec	δολοφόνος	morilec	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
μπάρμπαρα	barbara	μπάρμπαρο	barbara		N;NOM;FEM;SG
λίτρα	litrov	λίτρα	liter	N;NOM;NEUT;SG	N;GEN;MASC;PL
λίτρα	litrov	λίτρα	liter	N;NOM;NEUT;SG	N;GEN;MASC;PL
φωτισμό	osvetlitev	φωτισμός	osvetlitev	N;ACC;MASC;SG	N;NOM;FEM;SG
φωτισμό	razsvetljava	φωτισμός	razsvetljava	N;ACC;MASC;SG	N;NOM;FEM;SG
αργό	počasno	αργό	počasen	N;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
αργό	počasen	αργό	počasen	N;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
αργό	počasi	αργό	počasi	N;NOM;NEUT;SG	ADV
παραμύθι	pravljico	παραμύθι	pravljica	N;NOM;NEUT;SG	N;ACC;FEM;SG
παραμύθι	pravljice	παραμύθι	pravljica	N;NOM;NEUT;SG	N;NOM;FEM;PL
απασχόλησης	zaposlitev	απασχόληση	zaposlitev	N;GEN;FEM;SG	N;NOM;FEM;SG
απασχόλησης	zaposlitve	απασχόληση	zaposlitev	N;GEN;FEM;SG	N;NOM;FEM;PL
απασχόλησης	zaposlovanje	απασχόληση	zaposlovanje	N;GEN;FEM;SG	N;NOM;NEUT;SG
απασχόλησης	zaposlenost	απασχόληση	zaposlenost	N;GEN;FEM;SG	N;NOM;FEM;SG
λιμένας	pristanišča	λιμένα	pristanišče	N;NOM;MASC;SG	N;NOM;NEUT;PL
διαθεσιμότητα	razpoložljivost	διαθεσιμότητα	razpoložljivost	N;ACC;FEM;SG	N;NOM;FEM;SG
διαθεσιμότητα	dostopnost	διαθεσιμότητα	dostopnost	N;ACC;FEM;SG	N;NOM;FEM;SG
αποτίμηση	vrednotenje	αποτίμηση	vrednotenje	N;ACC;FEM;SG	N;NOM;NEUT;SG
τροπικό	tropske	τροπικός	tropski	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
τροπικό	tropskih	τροπικός	tropski	ADJ;NOM;NEUT;SG	ADJ;GEN;MASC;PL
εκλειπτική	ekliptika	εκλειπτικός	ekliptika	ADJ;ACC;FEM;SG	N;NOM;FEM;SG
θειικό	žveplove	θειικός	žveplov	N;NOM;NEUT;SG	N;NOM;FEM;PL
φθορά	obleči	φθορά	obleči	N;NOM;FEM;SG	V;PFV;NFIN
φθορά	obleci	φθορά	obleca	N;NOM;FEM;SG	V;PFV;IND;SG;3;PRS;FIN
φθορά	nositi	φθορά	nositi	N;NOM;FEM;SG	V;IPFV;NFIN
φθορά	poslabšanja	φθορά	poslabšanje	N;NOM;FEM;SG	N;GEN;NEUT;SG
καταλύτη	katalizatorja	κατάλυτο	katalizator	N;VOC;MASC;SG	N;ACC;MASC;SG
καταλύτη	katalizator	κατάλυτο	katalizator	N;VOC;MASC;SG	N;NOM;MASC;SG
βόλφγκανγκ	wolfgang	βόλφγκανγκ	wolfgang		N;NOM;MASC;SG
ηλικίες	starosti	ηλικία	starost	N;NOM;FEM;PL	N;GEN;FEM;SG
ηλικίες	vek	ηλικία	veka	N;NOM;FEM;PL	N;NOM;MASC;SG
συναίσθημα	čustva	συναίσθημα	čustvo	N;NOM;NEUT;SG	N;NOM;NEUT;PL
συναίσθημα	občutki	συναίσθημα	občutek	N;NOM;NEUT;SG	N;NOM;MASC;PL
γουιάνα	gvajani	γουιάνα	gvajan	PROPN;ACC;FEM;SG	N;NOM;FEM;SG
αλβανικά	albansko	αλβανικά	albanski	ADV	ADJ;NOM;NEUT;SG
αντιτορπιλικά	rušilcev	αντιτορπιλικά	rušilec	N;NOM;NEUT;PL	N;GEN;MASC;PL
αποκλεισμού	izločitev	αποκλεισμός	izločitev	N;GEN;MASC;SG	N;NOM;FEM;SG
αποκλεισμού	izključitev	αποκλεισμός	izključitev	N;GEN;MASC;SG	N;NOM;FEM;SG
βελτιωθεί	izboljšano	βελτιώνω	izboljšano	V;PFV;NFIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
βελτιωθεί	izboljšani	βελτιώνω	izboljšan	V;PFV;NFIN;PASS	ADJ;NOM;MASC;PL;V.PTCP
βελτιωθεί	izboljšana	βελτιώνω	izboljšan	V;PFV;NFIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
βελτιωθεί	izboljšan	βελτιώνω	izboljšan	V;PFV;NFIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
μπέλα	bello	μπέλα	bello		N;NOM;MASC;SG
μπέλα	bella	μπέλα	bell		N;NOM;FEM;SG
προοδευτικό	postopno	προοδευτικός	postopno	ADJ;NOM;NEUT;SG	ADV
ύπνο	spi	ύπνο	spati	N;ACC;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN
ύπνο	spanec	ύπνο	spanec	N;ACC;MASC;SG	N;NOM;MASC;SG
ύπνο	spati	ύπνο	spati	N;ACC;MASC;SG	V;IPFV;NFIN
ύπνο	spanje	ύπνο	spanje	N;ACC;MASC;SG	N;NOM;NEUT;SG
συντηρητική	konzervativne	συντηρητικός	konzervativen	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
κόρδοβα	córdoba	κόρδοβος	córdoba	PROPN;NOM;FEM;SG	N;NOM;FEM;SG
κόρδοβα	cordoba	κόρδοβος	cordoba	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
διαλέκτους	narečij	διάλεκτος	narečje	N;NOM;MASC;PL	N;GEN;NEUT;PL
βούλγαρος	bolgarski	βούλγαρος	bolgarski	PROPN;NOM;MASC;SG	ADJ;NOM;MASC;SG
πειραματική	poskusno	πειραματικός	poskusno	ADJ;NOM;FEM;SG	ADV
πειραματική	poskusnih	πειραματικός	poskusen	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;PL
ανασκαφή	kopati	ανασκαφή	kopat	N;NOM;FEM;SG	V;IPFV;NFIN
γεια	pozdravljeni	γεια	pozdravljen	V;PFV;IND;SG;1;PRS;FIN;ACT	ADJ;NOM;MASC;PL;V.PTCP
καρποί	sadje	καρπός	sadje	N;NOM;MASC;PL	N;NOM;NEUT;SG
καρποί	nuts	καρπός	nuts	N;NOM;MASC;PL	PROPN;NOM;MASC;SG
καρποί	oreški	καρπός	oreški	N;NOM;MASC;PL	ADJ;NOM;MASC;PL
καρποί	sadje	καρπός	sadje	N;NOM;MASC;PL	N;NOM;NEUT;SG
ρωμαίο	romeo	Ρωμαίος	romeo	N;ACC;MASC;SG	N;NOM;MASC;SG
στοκ	stalež	στοκ	stalež		N;NOM;MASC;SG
στοκ	zaloge	στοκ	zaloga		N;NOM;FEM;PL
στοκ	zaloga	στοκ	zaloga		N;NOM;FEM;SG
διαμονή	nastanitve	διαμονή	nastanitev	N;NOM;FEM;SG	N;NOM;FEM;PL
θανάσιμα	smrtonosno	θανάσιμος	smrtonosno	ADV	ADJ;NOM;NEUT;SG
ανταποκρίνεται	odzivnost	ανταποκρίνομαι	odzivnost	V;IPFV;IND;SG;3;PRS;FIN;PASS	N;NOM;FEM;SG
ανταποκρίνεται	odzivanje	ανταποκρίνομαι	odzivanje	V;IPFV;IND;SG;3;PRS;FIN;PASS	N;NOM;NEUT;SG
ανταποκρίνεται	odziv	ανταποκρίνομαι	odziv	V;IPFV;IND;SG;3;PRS;FIN;PASS	N;NOM;MASC;SG
τερματοφύλακες	vratarjev	τερματοφύλακας	vratar	N;NOM;MASC;PL	N;GEN;MASC;PL
παρτίδα	serije	παρτίδα	serija	N;NOM;FEM;SG	N;NOM;FEM;PL
παρτίδα	lot	παρτίδα	lot	N;NOM;FEM;SG	
συμφέρον	obresti	συμφέρον	obresti	N;NOM;NEUT;SG	N;NOM;FEM;PL
οδήγηση	vozi	οδήγηση	voziti	N;NOM;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
οδήγηση	vožnje	οδήγηση	vožnja	N;NOM;FEM;SG	N;NOM;FEM;PL
οδήγηση	vožnjo	οδήγηση	vožnja	N;NOM;FEM;SG	N;ACC;FEM;SG
διαγωνισμούς	tekmovanj	διαγωνισμός	tekmovanje	N;ACC;MASC;PL	N;GEN;NEUT;PL
διαγωνισμούς	tekmovanja	διαγωνισμός	tekmovanje	N;ACC;MASC;PL	N;NOM;NEUT;PL
ορμή	zagon	ορμή	zagon	N;ACC;FEM;SG	N;NOM;MASC;SG
γουάιτ	wyatt	γουάιτ	wyatt		PROPN;NOM;MASC;SG
δημοκρατίες	republikah	δημοκρατία	republika	N;NOM;FEM;PL	N;ESS;FEM;PL
αναβίωση	oživitev	αναβίωση	oživitev	N;ACC;FEM;SG	N;NOM;FEM;SG
περιορισμοί	omejitev	περιορισμός	omejitev	N;NOM;MASC;PL	N;NOM;FEM;SG
δυσαρέσκεια	nezadovoljstvo	δυσαρέσκεια	nezadovoljstvo	N;ACC;FEM;SG	N;NOM;NEUT;SG
