το	на	ο	на	DET;NOM;DEF;NEUT;SG	ADP;ACC
πολλαπλές	декілька	πολλαπλά	декілька	ADJ;NOM;FEM;PL	DET;NOM
ιατρικές	медичних	ιατρικός	медичний	ADJ;NOM;FEM;PL	ADJ;GEN;PL
ιατρικές	медичний	ιατρικός	медичний	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
ιατρικές	medical	ιατρικός	medical	ADJ;NOM;FEM;PL	
ιατρικές	медична	ιατρικός	медичний	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
χτύπημα	влучити	χτύπημα	влучити	N;NOM;NEUT;SG	V;PFV;NFIN
χτύπημα	зачепив	χτύπημα	зачепити	N;NOM;NEUT;SG	V;PFV;MASC;IND;SG;PST;FIN
χτύπημα	вдарив	χτύπημα	вдарити	N;NOM;NEUT;SG	V;PFV;MASC;IND;SG;PST;FIN
επίβλεψη	нагляду	επίβλεψη	нагляд	N;ACC;FEM;SG	N;INAN;GEN;MASC;SG
επίβλεψη	опіки	επίβλεψη	опіка	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
επίβλεψη	нагляд	επίβλεψη	нагляд	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
ενορία	парафії	ενορία	парафія	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
ιστού	тканина	ιστός	тканина	N;GEN;NEUT;SG	N;INAN;NOM;FEM;SG
γιουβέντους	ювентус	γιούβω	ювентус	PROPN;NOM;MASC;PL	N;INAN;NOM;MASC;SG
παράθυρα	вікон	παράθυρα	вікно	N;NOM;NEUT;PL	N;INAN;GEN;NEUT;PL
παράθυρα	windows	παράθυρα	windows	N;NOM;NEUT;PL	
μόνα	мона	μόνος	мона	ADJ;NOM;NEUT;PL	PROPN;ANIM;NOM;FEM;SG
βαρσοβίας	варшавський	βαρσοβία	варшавський	N;GEN;FEM;SG	ADJ;NOM;MASC;SG
βαρσοβίας	варшава	βαρσοβία	варшава	N;GEN;FEM;SG	PROPN;INAN;NOM;FEM;SG
βαρσοβίας	варшавська	βαρσοβία	варшавський	N;GEN;FEM;SG	ADJ;NOM;FEM;SG
πανηγύρι	справедливо	πανηγύρι	справедливо	N;NOM;NEUT;SG	ADV
πανηγύρι	справедлива	πανηγύρι	справедливий	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
πανηγύρι	справедливий	πανηγύρι	справедливий	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
διδάκτωρ	докторський	διδάκτωρ	докторський	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
χριστίνα	крістіна	χριστίνα	крістін	PROPN;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
χριστίνα	христина	χριστίνα	христина	PROPN;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
χριστίνα	крістіна	χριστίνα	крістін	PROPN;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
χριστίνα	крістін	χριστίνα	крістін	PROPN;NOM;FEM;SG	PROPN;ANIM;NOM;FEM;SG
χριστίνα	крістіна	χριστίνα	крістін	PROPN;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
χριστίνα	христина	χριστίνα	христина	PROPN;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
αξιοπιστία	надійність	αξιοπιστία	надійність	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
αξιοπιστία	надійності	αξιοπιστία	надійність	N;ACC;FEM;SG	N;INAN;GEN;FEM;SG
περιεκτικότητα	матеріали	περιεκτικότητα	матеріал	N;NOM;FEM;SG	N;INAN;NOM;MASC;PL
ανάκτηση	реставрації	ανάκτηση	реставрація	N;ACC;FEM;SG	N;INAN;GEN;FEM;SG
ανάκτηση	відновленню	ανάκτηση	відновлення	N;ACC;FEM;SG	N;INAN;DAT;NEUT;SG
ανάκτηση	відновлення	ανάκτηση	відновлення	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
τελ	тел	τελ	тел		
τελ	тель	τελ	тель		N;INAN;NOM;MASC;SG
διακοπές	святкова	διακοπή	святковий	N;NOM;FEM;PL	ADJ;NOM;FEM;SG
διακοπές	свято	διακοπή	свято	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
διακοπές	відпустка	διακοπή	відпустка	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
διακοπές	свята	διακοπή	свято	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
μοχάμεντ	мухаммед	μοχάμεντ	мухаммед		N;ANIM;NOM;MASC;SG
μοχάμεντ	мухаммад	μοχάμεντ	мухаммад		N;ANIM;NOM;MASC;SG
μοχάμεντ	мухаммед	μοχάμεντ	мухаммед		N;ANIM;NOM;MASC;SG
μοχάμεντ	мохаммед	μοχάμεντ	мохаммед		N;ANIM;NOM;MASC;SG
μοχάμεντ	мухаммед	μοχάμεντ	мухаммед		N;ANIM;NOM;MASC;SG
μοχάμεντ	мохамед	μοχάμεντ	мохамед		N;ANIM;NOM;MASC;SG
ρώσους	руські	Ρώσος	руський	PROPN;ACC;MASC;PL	ADJ;NOM;PL
ρώσους	росіян	Ρώσος	росіянин	PROPN;ACC;MASC;PL	N;ANIM;ACC;MASC;PL
ρώσους	росіяни	Ρώσος	росіянин	PROPN;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
ψηφίστηκε	проголосували	ψηφίζω	проголосувати	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;PL;PST;FIN
ψηφίστηκε	голосував	ψηφίζω	голосувати	V;PFV;IND;SG;3;PST;FIN;PASS	V;IPFV;MASC;IND;SG;PST;FIN
γεράκι	falcon	γεράκι	falcon	N;NOM;NEUT;SG	
γεράκι	hawk	γεράκι	hawk	N;NOM;NEUT;SG	
εισόδημα	вклади	εισόδημα	вклад	N;NOM;NEUT;SG	N;INAN;NOM;MASC;PL
εισόδημα	прибутки	εισόδημα	прибуток	N;NOM;NEUT;SG	N;INAN;NOM;MASC;PL
αφαιρεθεί	вилучені	αφαιρώ	вилучений	V;PFV;NFIN;PASS	ADJ;PFV;NOM;PL;V.PTCP;PASS
απαγορεύεται	заборона	απαγορεύω	заборона	V;IPFV;IND;SG;3;PRS;FIN;PASS	N;INAN;NOM;FEM;SG
απαγορεύεται	заборонено	απαγορεύω	заборонити	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;IND;0;FIN
απαγορεύεται	заборонене	απαγορεύω	заборонений	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
απαγορεύεται	заборонений	απαγορεύω	заборонений	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
απαγορεύεται	заборонені	απαγορεύω	заборонений	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;PFV;NOM;PL;V.PTCP;PASS
απαγορεύεται	заборонено	απαγορεύω	заборонити	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;IND;0;FIN
έπεισε	переконані	πείθω	переконаний	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;PL;V.PTCP;PASS
έπεισε	переконали	πείθω	переконати	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;PL;PST;FIN
φώτα	світло	φώτα	світло	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;SG
εύα	єва	εύμαι	єва	PROPN;NOM;FEM;SG	PROPN;ANIM;NOM;FEM;SG
εύα	єва	εύμαι	єва	PROPN;NOM;FEM;SG	PROPN;ANIM;NOM;FEM;SG
εύα	єву	εύμαι	бва	PROPN;NOM;FEM;SG	PROPN;ANIM;VOC;FEM;SG
εύα	переддень	εύμαι	переддення	PROPN;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
εύα	ів	εύμαι	ів.	PROPN;NOM;FEM;SG	
εύα	єви	εύμαι	ява	PROPN;NOM;FEM;SG	PROPN;ANIM;NOM;FEM;SG
τζεφ	джефф	τζεφ	джефф		PROPN;ANIM;NOM;MASC;SG
φεβρουάριος	лютому	φεβρουάριος	лютий	N;NOM;MASC;SG	N;INAN;DAT;MASC;SG
φεβρουάριος	лютий	φεβρουάριος	лютий	N;NOM;MASC;SG	ADJ;NOM;MASC;SG
φεβρουάριος	лютого	φεβρουάριος	лютий	N;NOM;MASC;SG	N;INAN;GEN;MASC;SG
λουξεμβούργο	люксембургу	λουξεμβούργο	люксембург	PROPN;NOM;NEUT;SG	PROPN;INAN;NOM;MASC;SG
λουξεμβούργο	люксембург	λουξεμβούργο	люксембург	PROPN;NOM;NEUT;SG	PROPN;INAN;NOM;MASC;SG
αυξανόμενη	росте	αυξανόμενος	рости	ADJ;NOM;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
αυξανόμενη	нарощування	αυξανόμενος	нарощування	ADJ;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
αυξανόμενη	зростати	αυξανόμενος	зростати	ADJ;NOM;FEM;SG	V;IPFV;NFIN
αυξανόμενη	збільшення	αυξανόμενος	збільшення	ADJ;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
διαδρομές	маршрутів	διαδρομή	маршрут	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
εγκαταλείφθηκε	покинуті	εγκαταλείπω	покинутий	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;PL;V.PTCP;PASS
εγκαταλείφθηκε	відмовилися	εγκαταλείπω	відмовитися	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;PL;PST;FIN
εγκαταλείφθηκε	припинено	εγκαταλείπω	припинути	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;0;FIN
εγκαταλείφθηκε	перервано	εγκαταλείπω	перервати	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;0;FIN
ακαδημαϊκή	навчального	ακαδημαϊκός	навчальний	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;SG
ενοποίηση	злуки	ενοποίηση	злук	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
ενοποίηση	консолідації	ενοποίηση	консолідація	N;ACC;FEM;SG	N;INAN;GEN;FEM;PL
ενοποίηση	інтеграція	ενοποίηση	інтеграція	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
ισαάκ	ісаак	ισαάκ	ісаак	N	PROPN;ANIM;NOM;MASC;SG
βροχή	дощ	βροχή	дощ	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
λόφος	хілл	λόφος	хілл	N;NOM;MASC;SG	
λόφος	hill	λόφος	hill	N;NOM;MASC;SG	
λόφος	гілл	λόφος	гілл	N;NOM;MASC;SG	
φερνάντο	фернандо	φερνάν	фернандо		PROPN;ANIM;NOM;MASC;SG
προκριματικό	qualifier	προκριματικός	qualifier	N;NOM;NEUT;SG	
δώρα	дарують	δώρα	дарувати	N;NOM;NEUT;PL	V;IPFV;IND;PL;3;PRS;FIN
ομοιότητες	подібності	ομοιότητα	подібність	N;NOM;FEM;PL	N;INAN;DAT;FEM;SG
τείνει	тенденцію	τείμαι	тенденція	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;ACC;FEM;SG
σπαθί	мечем	σπαθί	меч	N;NOM;NEUT;SG	N;INAN;INS;MASC;SG
παρατηρήθηκε	спостерігала	παρατηρώ	спостерігати	V;PFV;IND;SG;3;PST;FIN;PASS	V;IPFV;FEM;IND;SG;PST;FIN
χάινριχ	генріх	χάινριχ	генрій		PROPN;ANIM;NOM;MASC;SG
επένδυση	інвестувати	επένδυση	інвестувати	N;ACC;FEM;SG	V;IPFV;NFIN
επένδυση	інвестування	επένδυση	інвестування	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
επένδυση	інвестиції	επένδυση	інвестиція	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
λιβάνου	ліванський	λίβανος	ліванський	PROPN;NOM;MASC;SG	ADJ;NOM;MASC;SG
ροδόπης	родопи	ροδόπη	родоп	PROPN;GEN;FEM;SG	
πρόσοψη	façade	πρόσοψη	façade	N;NOM;FEM;SG	
έντασης	інтенсивність	ένταση	інтенсивність	N;GEN;FEM;SG	N;INAN;NOM;FEM;SG
συναντήσεις	зустрічей	συνάντηση	зустріч	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
συναντήσεις	могил	συνάντηση	могила	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
ηθικό	бойового	ηθικός	бойовий	N;NOM;NEUT;SG	ADJ;GEN;MASC;SG
ηθικό	етичних	ηθικός	етичний	N;NOM;NEUT;SG	ADJ;GEN;PL
επιλέξει	обраний	επιλέγω	обраний	V;PFV;IND;SG;3;FIN;ACT	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
επιλέξει	вибрано	επιλέγω	вибрати	V;PFV;IND;SG;3;FIN;ACT	V;PFV;IND;0;FIN
επιλέξει	вибрана	επιλέγω	вибраний	V;PFV;IND;SG;3;FIN;ACT	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
επιλέξει	вибране	επιλέγω	вибраний	V;PFV;IND;SG;3;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
επιλέξει	вибраний	επιλέγω	вибраний	V;PFV;IND;SG;3;FIN;ACT	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
ερζεγοβίνη	герцеговини	ερζεγοβίνος	герцеговина	PROPN;ACC;FEM;SG	PROPN;INAN;GEN;FEM;SG
ερζεγοβίνη	герцеговина	ερζεγοβίνος	герцеговина	PROPN;ACC;FEM;SG	PROPN;INAN;NOM;FEM;SG
υπεράσπιση	захист	υπεράσπιση	захист	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
υπεράσπιση	оборона	υπεράσπιση	оборона	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
υπεράσπιση	захист	υπεράσπιση	захист	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
υπεράσπιση	оборони	υπεράσπιση	оборона	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
εγχειρίδιο	підручника	εγχειρίδιο	підручник	N;NOM;NEUT;SG	N;INAN;GEN;MASC;SG
εγχειρίδιο	ручний	εγχειρίδιο	ручний	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
εγχειρίδιο	ручна	εγχειρίδιο	ручний	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
εγχειρίδιο	ручне	εγχειρίδιο	ручний	N;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
εγχειρίδιο	вручну	εγχειρίδιο	вручну	N;NOM;NEUT;SG	ADV
εγχειρίδιο	довідок	εγχειρίδιο	довідка	N;NOM;NEUT;SG	N;INAN;GEN;FEM;PL
σημείωμα	зауваження	σημείωμα	зауваження	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
σημείωμα	примітки	σημείωμα	примітка	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
σημείωμα	зауважте	σημείωμα	зауважтий	N;NOM;NEUT;SG	V;PFV;IMP;PL;2;FIN
σημείωμα	примітка	σημείωμα	примітка	N;NOM;NEUT;SG	ADV
εισέβαλε	захоплено	εισβάλλω	захоплено	V;IPFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;0;FIN
εκτελείται	виконано	εκτελώ	виконати	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;IND;0;FIN
φίλη	другові	φίλος	друг	N;NOM;FEM;SG	N;ANIM;DAT;FEM;SG
φίλη	другом	φίλος	друг	N;NOM;FEM;SG	N;ANIM;INS;MASC;SG
προστίθεται	додано	προστίθεμαι	додати	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;IND;0;FIN
προστίθεται	додані	προστίθεμαι	доданий	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;PFV;NOM;PL;V.PTCP;PASS
φρούτα	фрукт	φρούτα	фрукт	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
φρούτα	плід	φρούτα	плід	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
φρούτα	фруктові	φρούτα	фруктовий	N;NOM;NEUT;PL	ADJ;NOM;PL
μόντρεαλ	монреаль	μόντρεαλ	монреаль	PROPN;NOM;FEM;SG	N;INAN;NOM;MASC;SG
περιβάλλοντα	місцевість	περιβάλλον	місцевість	N;NOM;NEUT;PL	N;INAN;NOM;FEM;SG
περιβάλλοντα	середовища	περιβάλλον	середовище	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;SG
ίσο	дорівнює	ίσο	дорівнювати	N;NOM;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN
ίσο	рівне	ίσο	рівний	N;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
ορατό	видима	ορατός	видимо	N;ACC;MASC;SG	N;INAN;NOM;FEM;SG
ορατό	видимий	ορατός	видимий	N;ACC;MASC;SG	ADJ;NOM;MASC;SG
ορατό	видно	ορατός	видно	N;ACC;MASC;SG	ADV
ορατό	видимі	ορατός	видим	N;ACC;MASC;SG	ADJ;NOM;PL
γιορτές	свята	γιορτής	свято	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
αυτόματο	автоматичні	αύτομα	автоматичний	N;NOM;NEUT;SG	ADJ;NOM;PL
αυτόματο	автоматичний	αύτομα	автоматичний	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
αυτόματο	автоматично	αύτομα	автоматично	N;NOM;NEUT;SG	ADV
αυτόματο	автоматична	αύτομα	автоматичний	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
αυτόματο	автоматичний	αύτομα	автоматичний	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
αυτόματο	автоматичне	αύτομα	автоматичний	N;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
αυτόματο	автоматичні	αύτομα	автоматичний	N;NOM;NEUT;SG	ADJ;NOM;PL
ημισφαίριο	півкулі	ημισφαίριο	півкуль	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
εντυπωσιακό	вражає	εντυπωσιακός	вражати	ADJ;NOM;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN
ειδήσεις	новина	είδηση	новина	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
αργή	повільно	αργή	повільно	ADJ;NOM;FEM;SG	ADV
αργή	повільні	αργή	повільний	ADJ;NOM;FEM;SG	ADJ;NOM;PL
καυσίμων	пальне	καύσιμος	пальний	N;GEN;NEUT;PL	ADJ;NOM;NEUT;SG
καυσίμων	паливо	καύσιμος	паливо	N;GEN;NEUT;PL	N;INAN;NOM;NEUT;SG
καυσίμων	палива	καύσιμος	палива	N;GEN;NEUT;PL	N;INAN;NOM;NEUT;SG
μανουέλ	мануель	μανουέλ	мануель		PROPN;ANIM;NOM;MASC;SG
χάνουν	втратити	χάνω	втратити	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;PFV;NFIN
χάνουν	програти	χάνω	програти	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;PFV;NFIN
αρνητικό	негатив	αρνητικός	негатив	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
αρνητικό	негативні	αρνητικός	негативний	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
προσαρμογή	налаштувати	προσαρμογή	налаштувати	N;NOM;FEM;SG	V;PFV;NFIN
προσαρμογή	виправити	προσαρμογή	виправити	N;NOM;FEM;SG	V;PFV;NFIN
προσαρμογή	адаптації	προσαρμογή	адаптація	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
προσαρμογή	адаптувати	προσαρμογή	адаптувати	N;NOM;FEM;SG	V;IPFV;NFIN
στερεό	суцільна	στερεό	суцільний	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
στερεό	твердий	στερεό	твердий	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
στερεό	суцільний	στερεό	суцільний	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
στερεό	суцільне	στερεό	суцільний	N;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
κομνηνός	комнін	κομνηνός	комнін	N;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
περιπέτεια	пригодницький	περιπέτεια	пригодницький	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
περιπέτεια	adventure	περιπέτεια	adventure	N;NOM;FEM;SG	
περιπέτεια	пригоди	περιπέτεια	пригода	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
μαντόνα	мадонна	μαντόνα	мадонний	PROPN;NOM;FEM;SG	ADJ;NOM;FEM;SG
ευρωπαίοι	європейці	ευρωπαίος	європеєць	ADJ;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
ευρωπαίοι	європейців	ευρωπαίος	європеєць	ADJ;NOM;MASC;PL	N;ANIM;ACC;MASC;PL
ναρκωτικών	препарати	ναρκωτικός	препарати	N;GEN;NEUT;PL	N;INAN;NOM;MASC;PL
ναρκωτικών	наркотик	ναρκωτικός	наркотик	N;GEN;NEUT;PL	N;INAN;NOM;MASC;SG
τεράστιες	величезна	τεράστιος	величезний	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
τεράστιες	величезний	τεράστιος	величезний	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
μαθηματικό	математичних	μαθηματικός	математичний	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
μαθηματικό	математичні	μαθηματικός	математичний	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
θερμική	термальні	θερμικός	термальний	ADJ;NOM;FEM;SG	ADJ;NOM;PL
ιντιάνα	індіана	ιντιάνα	індіаний		PROPN;INAN;NOM;MASC;SG
εγκαίνια	інавгурація	εγκαίνιος	інавгурація	N;NOM;NEUT;PL	N;INAN;NOM;FEM;SG
εγκαίνια	відкриття	εγκαίνιος	відкриття	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;SG
εγκαίνια	відкривання	εγκαίνιος	відкривання	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;SG
εγκαίνια	відкривається	εγκαίνιος	відкриватися	N;NOM;NEUT;PL	V;IPFV;IND;SG;3;PRS;FIN
εγκαίνια	відкриваємо	εγκαίνιος	відкривати	N;NOM;NEUT;PL	V;IPFV;IND;PL;1;PRS;FIN
συνασπισμό	коаліція	συνασπισμός	коаліція	N;ACC;MASC;SG	N;INAN;NOM;FEM;SG
συνασπισμό	коаліції	συνασπισμός	коаліція	N;ACC;MASC;SG	N;INAN;NOM;FEM;PL
δημοφιλείς	популярне	δημοφιλέας	популярний	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
δημοφιλείς	популярна	δημοφιλέας	популярний	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
δημοφιλείς	популярний	δημοφιλέας	популярний	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
δημοφιλείς	популярне	δημοφιλέας	популярний	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
δημοφιλείς	актуальне	δημοφιλέας	актуальний	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
δημοφιλείς	тенденції	δημοφιλέας	тенденція	ADJ;NOM;FEM;PL	N;INAN;NOM;FEM;PL
λεία	плавне	λέγω	плавний	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG
λεία	плавні	λέγω	плавний	N;NOM;FEM;SG	ADJ;NOM;PL
λεία	плавно	λέγω	плавно	N;NOM;FEM;SG	ADV
λεία	гладкий	λέγω	гладкий	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
ενδιάμεσο	intermediate	ενδιάμεσος	intermediate	N;NOM;NEUT;SG	
κρατώντας	плакатами	κρατώ	плакат	V;IPFV;V.CVB;ACT	N;INAN;INS;MASC;PL
χαμηλότερο	найнижчі	χαμηλός	найнижчий	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;RL;PL
χαμηλότερο	нижній	χαμηλός	нижній	ADJ;NOM;CMPR;NEUT;SG	ADJ;DAT;FEM;SG
χαμηλότερο	опустити	χαμηλός	опустити	ADJ;NOM;CMPR;NEUT;SG	V;PFV;NFIN
χαμηλότερο	нижча	χαμηλός	нижча	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;RL;FEM;SG
βοηθάει	допоможе	βοηθώ	допомогти	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;FUT;FIN
λωρίδες	смуг	λωρίδα	смуга	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
πρι	prix	πρι	prix		
πρι	прі	πρι	про		
πολιτιστικά	культурний	πολιτιστικός	культурний	ADV	ADJ;NOM;MASC;SG
πολιτιστικά	культурні	πολιτιστικός	культурний	ADV	ADJ;NOM;PL
πλάγια	боковий	πλάγιο	боковий	N;NOM;NEUT;PL	ADJ;NOM;MASC;SG
πλάγια	курсив	πλάγιο	курсити	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
πλάγια	курсив	πλάγιο	курсити	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
πλάγια	playa	πλάγιο	playa	N;NOM;NEUT;PL	
επιτάχυνση	прискорення	επιτάχυνση	прискорення	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
επιτάχυνση	прискорення	επιτάχυνση	прискорення	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
επέτειο	річниця	επέτειο	річниця	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
επέτειο	ювілей	επέτειο	ювілий	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
πότερ	гончар	πότερ	гончар		PROPN;ANIM;NOM;MASC;SG
πότερ	поттер	πότερ	поттер		
καλεί	запрошення	καλώ	запрошення	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;NOM;NEUT;SG
καλεί	дзвінки	καλώ	дзвінка	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;NOM;MASC;PL
καλεί	виклики	καλώ	виклик	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;NOM;MASC;PL
καλεί	покликання	καλώ	покликання	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;NOM;NEUT;SG
καλεί	звертаюсь	καλώ	звертатися	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN
καταστολή	репресії	καταστολή	репресія	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
καταστολή	блокувати	καταστολή	блокувати	N;ACC;FEM;SG	V;IPFV;NFIN
καταστολή	придушення	καταστολή	придушення	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
οριζόντια	горизонтальний	οριζόντια	горизонтальний	ADV	ADJ;NOM;MASC;SG
οριζόντια	горизонтальна	οριζόντια	горизонтальний	ADV	ADJ;NOM;FEM;SG
οριζόντια	горизонтальне	οριζόντια	горизонтальний	ADV	ADJ;NOM;NEUT;SG
πελάτες	клієнтів	πελάτης	клієнт	N;NOM;MASC;PL	N;ANIM;ACC;MASC;PL
πελάτες	клієнтами	πελάτης	клієнт	N;NOM;MASC;PL	N;ANIM;INS;MASC;PL
πελάτες	клієнтів	πελάτης	клієнт	N;NOM;MASC;PL	N;ANIM;ACC;MASC;PL
πελάτες	клієнтами	πελάτης	клієнт	N;NOM;MASC;PL	N;ANIM;INS;MASC;PL
πελάτες	клієнтам	πελάτης	клієнт	N;NOM;MASC;PL	N;ANIM;DAT;MASC;PL
δημοσιεύσεις	публікаціях	δημοσίευση	публікація	N;NOM;FEM;PL	N;INAN;ESS;FEM;PL
ειδικοί	фахівці	ειδικός	фахівка	ADJ;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
ειδικοί	експерти	ειδικός	експерт	ADJ;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
