típica	typiska	típico	typisk	ADJ;FEM;SG	ADJ;NOM;PL
alfa	alfa	alfar	alfa	N;MASC;SG	PROPN;NOM
alfa	alfa	alfar	alfa	N;MASC;SG	PROPN;NOM
tentaram	provat	tentar	provat	V;IND;PL;3;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
reeleito	omvald	reeleger	omvalj	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
harrison	harrison	harrison	harrison	N;MASC;SG	PROPN;NOM
ligeiramente	något	ligeiramente	någon	ADV	PRO;INDF;NEUT;SG
futuros	framtiden	futuro	framtid	ADJ;MASC;PL	N;NOM;DEF;MASC+FEM;SG
futuros	framtid	futuro	framtid	ADJ;MASC;PL	N;NOM;INDF;MASC+FEM;SG
futuros	future	futuro	future	ADJ;MASC;PL	N;NOM;INDF;MASC+FEM;SG
impróprio	opassande	impróprio	opassa	ADJ;MASC;SG	N;NOM;INDF;NEUT;SG
impróprio	olämpliga	impróprio	olämplig	ADJ;MASC;SG	ADJ;NOM;PL
impróprio	olämpliga	impróprio	olämplig	ADJ;MASC;SG	ADJ;NOM;PL
impróprio	opassande	impróprio	opassa	ADJ;MASC;SG	N;NOM;INDF;NEUT;SG
inferiores	underlägsen	inferior	underlägs	ADJ;MASC;PL	N;NOM;DEF;MASC+FEM;SG
fiéis	troende	fiel	troende	N;MASC;PL	ADJ;NOM;PRS;V.PTCP
fiéis	trofast	fiel	trofast	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
fiéis	trogna	fiel	trogen	N;MASC;PL	ADJ;NOM;PL
fiéis	trogen	fiel	trog	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
potências	powers	potências	pow	N;FEM;PL	PROPN;NOM
toque	vidröra	toque	vidröra	N;MASC;SG	V;IMP;FIN;ACT
encontros	dejtar	encontro	dejta	N;MASC;PL	V;IND;PRS;FIN;ACT
encontros	dejta	encontro	dejta	N;MASC;PL	V;IMP;FIN;ACT
encontros	dating	encontro	dating	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
viajar	travel	viajar	travel	V;NFIN	N;NOM;INDF;NEUT;SG
viajar	resa	viajar	resa	V;NFIN	N;NOM;INDF;MASC+FEM;SG
viajar	resor	viajar	resa	V;NFIN	N;NOM;INDF;MASC+FEM;PL
viajar	resande	viajar	resa	V;NFIN	N;NOM;INDF;NEUT;SG
viajar	resa	viajar	resa	V;NFIN	N;NOM;INDF;MASC+FEM;SG
viajar	resande	viajar	resa	V;NFIN	N;NOM;INDF;NEUT;SG
viajar	resa	viajar	resa	V;NFIN	N;NOM;INDF;MASC+FEM;SG
viajar	resande	viajar	resa	V;NFIN	N;NOM;INDF;NEUT;SG
turner	turners	turner	turn	N;MASC;SG	N;GEN;INDF;MASC+FEM;PL
turner	turner	turner	turner	N;MASC;SG	PROPN;NOM
incorporada	införlivat	incorporar	införlivad	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
incorporada	inbäddade	incorporar	inbäddad	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
incorporada	inbäddat	incorporar	inbäddad	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
incorporada	inbäddad	incorporar	inbäddad	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
primárias	primärvalet	primária	primärval	N;FEM;PL	N;NOM;DEF;NEUT;SG
primárias	primär	primária	primär	N;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
primárias	primärt	primária	primär	N;FEM;PL	ADV
primárias	primära	primária	primär	N;FEM;PL	ADJ;NOM;PL
meninos	boys	menino	boys	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
observado	observerade	observar	observera	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
observado	observerat	observar	observerad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
observado	observerad	observar	observerad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
maneiras	sätt	maneira	sätt	N;FEM;PL	N;NOM;INDF;NEUT;SG
maneiras	uppförande	maneira	uppförande	N;FEM;PL	N;NOM;INDF;NEUT;SG
hills	kullarna	hills	kull	N;MASC;SG	N;NOM;DEF;MASC+FEM;PL
hills	kullar	hills	kulla	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
absoluto	absolut	absoluto	absolut	ADJ;MASC;SG	ADV
absoluto	absoluta	absoluto	absolut	ADJ;MASC;SG	ADJ;NOM;PL
money	pengar	money	pengar	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
crenças	tron	crença	tron	N;FEM;PL	N;NOM;DEF;MASC+FEM;SG
crenças	tro	crença	tro	N;FEM;PL	V;IMP;FIN;ACT
crenças	övertygelse	crença	övertygelse	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
viseu	viseu	viseu	viseu	N;MASC;SG	PROPN;NOM
moreno	moreno	moreno	moreno	N;MASC;SG	PROPN;NOM
compreender	förståelse	compreender	förståelse	V;NFIN	N;NOM;INDF;MASC+FEM;SG
compreender	förstående	compreender	förstående	V;NFIN	ADJ;NOM;PRS;V.PTCP
lobos	lobos	lobo	lobos	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
denis	denis	denis	denia	N;MASC;SG	PROPN;NOM
patinação	skridskor	patinação	skridska	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
airlines	flygbolag	airline	flygbolag	N;MASC;SG	N;NOM;INDF;NEUT;PL
airlines	airlines	airline	airlines	N;MASC;SG	PROPN;NOM
airlines	flygbolagen	airline	flygbolag	N;MASC;SG	N;NOM;DEF;NEUT;PL
monstros	monster	monstro	monster	N;MASC;PL	N;NOM;INDF;NEUT;SG
silvio	silvio	silvio	silvio	N;MASC;SG	PROPN;NOM
continha	innehöll	conter	innehålla	V;IND;SG;3;IPFV;FIN	V;IMP;PST;FIN;ACT
continha	inneslutna	conter	innesluta	V;IND;SG;3;IPFV;FIN	ADJ;NOM;PL;PST;V.PTCP
continha	innesluten	conter	inneslut	V;IND;SG;3;IPFV;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
vermelhas	röda	vermelho	röd	N;FEM;PL	ADJ;NOM;PL
vermelhas	rött	vermelho	rött	N;FEM;PL	ADJ;NOM;INDF;NEUT;SG
vermelhas	röd	vermelho	röd	N;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
negativa	negativa	negativa	negativ	N;FEM;SG	ADJ;NOM;PL
negativa	negativt	negativa	negativ	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
negativa	negativ	negativa	negativ	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
parentes	anhöriga	parente	anhörig	N;MASC;PL	ADJ;NOM;PL
orgânica	ekologiska	orgânico	ekologisk	N;FEM;SG	ADJ;NOM;PL
orgânica	organiskt	orgânico	organisk	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
orgânica	ekologiskt	orgânico	ekologisk	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
orgânica	organiska	orgânico	organisk	N;FEM;SG	ADJ;NOM;PL
orgânica	ekologisk	orgânico	ekologisk	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
realizando	utförande	realizar	utförande	V;V.MSDR	ADJ;NOM;PRS;V.PTCP
significativamente	signifikant	significativamente	signifikant	ADV	N;NOM;INDF;MASC+FEM;SG
raro	sällsynta	raro	sällsynta	ADJ;MASC;SG	ADJ;NOM;PL
caracterizado	utvalda	caracterizado	utvalja	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
caracterizado	utvalt	caracterizado	utvälta	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
mariposa	mal	mariposa	mal	N;FEM;SG	V;IMP;FIN;ACT
perfeita	perfekt	perfazer	perfekt	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG
perfeita	perfect	perfazer	perfect	V;FEM;SG;V.PTCP	N;NOM;INDF;NEUT;SG
perfeita	perfekta	perfazer	perfekta	V;FEM;SG;V.PTCP	ADJ;NOM;PL
bush	bush	bush	bush	PROPN;MASC;SG	PROPN;NOM
bush	buske	bush	buske	PROPN;MASC;SG	N;NOM;INDF;MASC+FEM;SG
redonda	avrunda	redonda	avrunda	N;FEM;SG	V;IMP;FIN;ACT
redonda	rund	redonda	rund	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
redonda	runt	redonda	runt	N;FEM;SG	ADV
redonda	runda	redonda	rund	N;FEM;SG	ADJ;NOM;PL
gótico	goth	gótico	goth	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
gótico	gotiska	gótico	gotisk	ADJ;MASC;SG	ADJ;NOM;PL
quadrado	fyrkantig	quadrado	fyrkantig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
rodríguez	rodriguez	rodríguez	rodriguez	N;MASC;SG	PROPN;NOM
rodríguez	rodríguez	rodríguez	rodríguez	N;MASC;SG	PROPN;NOM
rodríguez	rodríguez	rodríguez	rodríguez	N;MASC;SG	PROPN;NOM
atacou	attackerad	atacar	attackerad	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
atacou	attackerade	atacar	attackera	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
atacou	överfallen	atacar	överfall	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG
sin	synda	sin	synda	N;MASC;SG	V;IMP;FIN;ACT
normais	normalt	normal	normal	ADJ;MASC;PL	ADV
normais	normal	normal	normal	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
amistoso	vänskaplig	amistoso	vänskaplig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
amistoso	vänliga	amistoso	vänlig	N;MASC;SG	ADJ;NOM;PL
amistoso	vänlig	amistoso	vänlig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
amistoso	vänligt	amistoso	vänlig	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
obtidos	uppnådda	obter	uppnådd	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
obtidos	framställda	obter	framställd	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
obtidos	erhållen	obter	erhåll	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
obtidos	erhållna	obter	erhålla	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
medeiros	medeiros	medeiro	medeiros	N;MASC;SG	PROPN;NOM
eyes	ögon	eyes	ögon	N;MASC;SG	N;NOM;INDF;NEUT;PL
básicas	grundläggande	básico	grundläggande	N;FEM;PL	ADJ;NOM;PRS;V.PTCP
básicas	basics	básico	basics	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
básicas	grundläggande	básico	grundläggande	N;FEM;PL	ADJ;NOM;PRS;V.PTCP
básicas	basic	básico	basic	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
ilegal	olagliga	ilegal	olaglig	ADJ;MASC;SG	ADJ;NOM;PL
ilegal	olagliga	ilegal	olaglig	ADJ;MASC;SG	ADJ;NOM;PL
ilegal	olaga	ilegal	olag	ADJ;MASC;SG	N;NOM;INDF;NEUT;SG
mansão	manor	mansão	mana	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
vítor	viktor	vítor	vikta	N;MASC;SG	PROPN;NOM
vítor	viktor	vítor	vikta	N;MASC;SG	PROPN;NOM
vítor	victor	vítor	victa	N;MASC;SG	PROPN;NOM
sugeriu	föreslagen	sugerir	föreslag	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
sugeriu	föreslaget	sugerir	föreslåg	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
sugeriu	föreslagna	sugerir	föreslagen	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
mudado	förändrad	mudar	förändra	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
mudado	ändrat	mudar	ändra	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
mudado	bytt	mudar	byta	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
intenso	intensivt	intenso	intensiv	ADJ;MASC;SG	ADV
intenso	intensiva	intenso	intensiv	ADJ;MASC;SG	ADJ;NOM;PL
intenso	intensivt	intenso	intensiv	ADJ;MASC;SG	ADV
intenso	intensiva	intenso	intensiv	ADJ;MASC;SG	ADJ;NOM;PL
assistir	klocka	assistir	klocka	V;NFIN	N;NOM;INDF;MASC+FEM;SG
espelho	spegla	espelho	spegel	N;MASC;SG	V;IMP;FIN;ACT
existiu	förelåg	existir	föreligga	V;IND;SG;3;PST;FIN	V;IMP;PST;FIN;ACT
existiu	existerat	existir	existera	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
fritz	fritz	fritz	fritz	N;MASC;SG	PROPN;NOM
allan	allan	allan	allan	N;MASC;SG	PROPN;NOM
boeing	boeing	boeing	boeing	N;MASC;SG	PROPN;NOM
assalto	angrepp	assalto	angrepp	N;MASC;SG	N;NOM;INDF;NEUT;PL
favoráveis	gynnsam	favorável	gynnsam	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
favoráveis	gynnsamt	favorável	gynnsam	ADJ;MASC;PL	ADJ;NOM;INDF;NEUT;SG
favoráveis	gynnsam	favorável	gynnsam	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
favoráveis	gynnsamt	favorável	gynnsam	ADJ;MASC;PL	ADJ;NOM;INDF;NEUT;SG
favoráveis	fördelaktig	favorável	fördelaktig	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
opa	opa	opa	opa	N;MASC;SG	V;IMP;FIN;ACT
hardy	hardy	hardy	hardy	N;MASC;SG	PROPN;NOM
angelo	angelo	angelo	angelo	N;MASC;SG	PROPN;NOM
trens	tåg	trem	tåg	N;MASC;PL	N;NOM;INDF;NEUT;SG
sudão	sudan	sudão	suda	N;MASC;SG	PROPN;NOM
sudão	sudans	sudão	sudans	N;MASC;SG	PROPN;GEN
móvel	rörlig	móvel	rörlig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
móvel	mobila	móvel	mobil	N;MASC;SG	ADJ;NOM;PL
ampliação	zooma	ampliação	zooma	N;FEM;SG	V;IMP;FIN;ACT
abraço	omfamna	abraço	omfamna	N;MASC;SG	V;IMP;FIN;ACT
abraço	omfamnar	abraço	omfamna	N;MASC;SG	V;IND;PRS;FIN;ACT
abraço	anamma	abraço	anam	N;MASC;SG	V;IMP;FIN;ACT
copas	hjärtan	copa	hjärta	N;FEM;PL	N;NOM;DEF;MASC+FEM;SG
vestido	klätt	vestir	klä	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
vestido	klädda	vestir	klädda	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
vestido	klädd	vestir	klädd	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
vestido	klänning	vestir	klänning	V;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
jefferson	jefferson	jefferson	jefferson	N;MASC;SG	PROPN;NOM
identificado	märkta	identificar	märka	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
identificado	identifierat	identificar	identifierad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
identificado	identifierade	identificar	identifiera	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
identificado	identifierad	identificar	identifiera	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
bastos	bastos	basto	bastos	N;MASC;SG	PROPN;NOM
michelle	michelle	michelle	michelle	N;FEM;SG	PROPN;NOM
simmons	simmons	simmons	simmon	N;MASC;SG	PROPN;NOM
expresso	express	expresso	express	V;MASC;SG;V.PTCP	PROPN;NOM
expresso	expressen	expresso	expresse	V;MASC;SG;V.PTCP	PROPN;NOM
expresso	espresso	expresso	espresso	V;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
expresso	uttryckta	expresso	uttryckt	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
expresso	uttryckt	expresso	uttrycka	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
human	mänskliga	human	mänsklig	N;MASC;SG	ADJ;NOM;PL
human	mänsklig	human	mänsklig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
human	mänskligt	human	mänsklig	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
khan	khan	khan	khan	N;MASC;SG	PROPN;NOM
produzindo	producerande	produzir	producera	V;V.MSDR	ADJ;NOM;PRS;V.PTCP
espíritos	sprit	espírito	sprit	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
ritual	ritualer	ritual	ritual	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
procurou	sökt	procurar	söka	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
procurou	inhämtade	procurar	inhämtad	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
procurou	sökt	procurar	söka	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
procurou	sökta	procurar	sökta	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
mariano	mariano	mariano	mariano	N;MASC;SG	PROPN;NOM
introduziu	presenterade	introduzir	presentera	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
introduziu	infört	introduzir	införa	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
delgada	delgada	delgada	delgad	N;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
delgada	slank	delgada	slank	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
gaspar	gaspar	gaspar	gaspa	N;MASC;SG	PROPN;NOM
comer	ätande	comer	äta	V;NFIN	N;NOM;INDF;NEUT;SG
mísseis	missil	míssil	missil	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
mísseis	robot	míssil	robot	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
dívida	skulder	dívida	skuld	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
complementar	kompletterar	complementar	komplettera	ADJ;MASC;SG	V;IND;PRS;FIN;ACT
complementar	komplettera	complementar	komplettera	ADJ;MASC;SG	V;IMP;NFIN;ACT
complementar	komplement	complementar	komplement	ADJ;MASC;SG	N;NOM;INDF;NEUT;SG
definidos	definierad	definir	definierad	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
definidos	definierat	definir	definiera	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
definidos	definierade	definir	definiera	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
raças	lopp	raça	lopp	N;FEM;PL	N;NOM;INDF;NEUT;SG
albânia	albanien	albânia	albanie	N;FEM;SG	PROPN;NOM
second	andra	second	annan	N;MASC;SG	PRO;INDF;PL
únicas	unik	único	unik	ADJ;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
únicas	unikt	único	unik	ADJ;FEM;PL	ADJ;NOM;INDF;NEUT;SG
quebec	quebec	quebec	quebec	N;MASC;SG	PROPN;NOM
médias	genomsnitt	média	genomsnitt	N;FEM;PL	N;NOM;INDF;NEUT;SG
médias	medeltal	média	medeltal	N;FEM;PL	N;NOM;INDF;NEUT;SG
luigi	luigi	luigi	luigi	PROPN;MASC;SG	PROPN;NOM
navarra	navarra	navarra	navarra	N;FEM;SG	ADJ;NOM;DEF;SG
navarra	navarra	navarra	navarra	N;FEM;SG	ADJ;NOM;DEF;SG
amar	kärleksfull	amar	kärleksfull	V;NFIN	ADJ;NOM;INDF;MASC+FEM;SG
amar	kärleksfulla	amar	kärleksfull	V;NFIN	ADJ;NOM;PL
amar	amar	amar	am	V;NFIN	N;NOM;INDF;MASC+FEM;SG
tricolor	tricolor	tricolor	tricolo	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
infecção	infektioner	infecção	infektion	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
aparelhos	apparatur	aparelho	apparatur	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
aparelhos	apparat	aparelho	apparat	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
ideais	ideal	ideal	ideal	N;MASC;PL	N;NOM;INDF;NEUT;SG
ideais	ideal	ideal	ideal	N;MASC;PL	N;NOM;INDF;NEUT;SG
ideais	idealiska	ideal	idealisk	N;MASC;PL	ADJ;NOM;PL
ideais	ideala	ideal	ideal	N;MASC;PL	ADJ;NOM;PL
ideais	idealisk	ideal	idealisk	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
ideais	idealiskt	ideal	idealisk	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
antioquia	antiokia	antioquia	antiokia	N;FEM;SG	PROPN;NOM
than	än	than	än	N;MASC;SG	CONJ
move	drag	mover	drag	V;IMP;SG;3;PRS;FIN	N;NOM;INDF;NEUT;SG
move	flyttar	mover	flytta	V;IMP;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
oklahoma	oklahoma	oklahoma	oklahoma	N;MASC;SG	PROPN;NOM
main	huvudsakliga	main	huvudsaklig	N;MASC;SG	ADJ;NOM;PL
main	main	main	main	N;MASC;SG	PROPN;NOM
main	huvudsaklig	main	huvudsaklig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
main	viktigaste	main	viktig	N;MASC;SG	ADJ;NOM;DEF;RL
sabor	smaka	sabor	smaka	N;MASC;SG	V;IMP;FIN;ACT
sabor	smakar	sabor	smaka	N;MASC;SG	V;IND;PRS;FIN;ACT
kentucky	kentucky	kentucky	kentucky	N;MASC;SG	PROPN;NOM
negativo	negativa	negativo	negativ	ADJ;MASC;SG	ADJ;NOM;PL
causado	orsakade	causar	orsaka	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
causado	orsakat	causar	orsaka	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
protestantes	protestantiska	protestante	protestantisk	N;MASC;PL	ADJ;NOM;PL
inês	inez	inês	inez	N;FEM;SG	PROPN;NOM
inês	ines	inês	ine	N;FEM;SG	PROPN;NOM
inês	agnes	inês	agnes	N;FEM;SG	PROPN;NOM
úteis	användbar	útil	användbar	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
úteis	användbara	útil	användbar	N;MASC;PL	ADJ;NOM;PL
úteis	användbart	útil	användbar	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
úteis	nyttig	útil	nyttig	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
úteis	hjälpsam	útil	hjälpsam	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
vaz	vaz	vazer	vaz	N;MASC;SG	PROPN;NOM
passe	passera	passar	passera	V;SBJV;SG;3;PRS;FIN	V;IMP;FIN;ACT
anfíbio	amfibiska	anfíbio	amfibisk	N;MASC;SG	ADJ;NOM;PL
petersburgo	petersburg	petersburgo	petersburg	N;MASC;SG	PROPN;NOM
remo	ror	remo	ror	N;MASC;SG	V;IMP;FIN;ACT
remo	remus	remo	remus	N;MASC;SG	PROPN;NOM
remo	paddla	remo	paddla	N;MASC;SG	V;IMP;FIN;ACT
remo	remo	remo	remo	N;MASC;SG	PROPN;NOM
iowa	iowa	iowa	iowa	N;MASC;SG	PROPN;NOM
corretamente	korrekt	corretamente	korrekt	ADV	ADJ;NOM;INDF;MASC+FEM;SG
ralph	ralf	ralph	ralf	N;MASC;SG	PROPN;NOM
entende	förstå	entender	förstå	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
responde	svar	responder	svar	V;IND;SG;3;PRS;FIN	N;NOM;INDF;NEUT;SG
responde	besvara	responder	besvara	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
responde	svara	responder	svara	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
responde	svar	responder	svar	V;IND;SG;3;PRS;FIN	N;NOM;INDF;NEUT;SG
responde	svara	responder	svara	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
responde	svara	responder	svara	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
georg	georg	georg	georg	N;MASC;SG	PROPN;NOM
fixo	fixerad	fixo	fixerad	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
fixo	fasta	fixo	fast	N;MASC;SG	ADJ;NOM;PL
fixo	åtgärdat	fixo	åtgärda	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
fixo	fast	fixo	fast	N;MASC;SG	ADV
fixo	fixat	fixo	fixat	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
penas	fjäder	pena	fjäda	N;FEM;PL	N;NOM;INDF;NEUT;SG
gardens	gardens	gardem	gard	N;MASC;PL	N;GEN;DEF;MASC+FEM;SG
segura	hålla	seguro	hålla	ADJ;FEM;SG	V;NFIN;ACT
segura	inneha	seguro	inneha	ADJ;FEM;SG	V;IMP;FIN;ACT
segura	håll	seguro	håll	ADJ;FEM;SG	N;NOM;INDF;NEUT;SG
segura	hold	seguro	hold	ADJ;FEM;SG	V;IMP;FIN;ACT
segura	säkert	seguro	säker	ADJ;FEM;SG	ADV
segura	kassaskåp	seguro	kassaskåp	ADJ;FEM;SG	N;NOM;INDF;NEUT;SG
segura	säkra	seguro	säker	ADJ;FEM;SG	ADJ;NOM;PL
segura	trygga	seguro	trygg	ADJ;FEM;SG	ADJ;NOM;PL
segura	säkra	seguro	säker	ADJ;FEM;SG	ADJ;NOM;PL
info	info	info	info	ADJ;FEM;SG	N;NOM;INDF;MASC+FEM;SG
introduzida	presenterade	introduzir	presentera	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
introduzida	infört	introduzir	införa	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
faro	faro	faro	faro	N;MASC;SG	PROPN;NOM
jesuítas	jesuit	jesuíta	jesuit	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
falcão	falk	falcão	falk	N;MASC;SG	PROPN;NOM
falcão	falcon	falcão	falcon	N;MASC;SG	PROPN;NOM
saudita	saudi	saudita	saudi	N;FEM;SG	PROPN;NOM
marítimo	maritima	marítimo	maritim	N;MASC;SG	ADJ;NOM;PL
expectativa	förväntningar	expectativa	förväntning	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
expectativa	förväntningar	expectativa	förväntning	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
expectativa	förväntningarna	expectativa	förväntning	N;FEM;SG	N;NOM;DEF;MASC+FEM;PL
expectativa	förhoppningar	expectativa	förhoppning	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
sultão	sultan	sultão	sultan	N;MASC;SG	PROPN;NOM
gerenciamento	hantera	gerenciamento	hantera	N;MASC;SG	V;IMP;FIN;ACT
