til	per	til	per	ADV	ADP
andres	andres	anden	andres	DET;GEN;PL	N;MASC;SG
begrænsede	limitato	begrænse	limitato	V;PL;PST;V.PTCP	ADJ;MASC;SG
begrænsede	limited	begrænse	limited	V;PL;PST;V.PTCP	N;FEM
begrænsede	limitati	begrænse	limitato	V;PL;PST;V.PTCP	ADJ;MASC;PL
begrænsede	limitata	begrænse	limitare	V;PL;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
bach	bach	bach	bach		N;MASC;PL
steven	stefano	stev	stefare	PROPN	ADJ;MASC;SG
steven	steven	stev	steven	PROPN	N;MASC;SG
regner	piogge	regne	pioggia	V;IND;PRS;FIN;ACT	N;FEM;PL
mobile	mobile	mobil	mobile		ADJ;SG
mobile	mobili	mobil	mobile		N;MASC;PL
mobile	cellulare	mobil	cellulare		N;MASC;SG
three	tre	thre	tre		NUM
three	three	thre	tareo		N
four	four	four	four		N;MASC;SG
four	quattro	four	quattro		NUM
family	familiari	family	familiare		N;PL
family	family	family	family		N
family	famiglia	family	famiglia		N;FEM;SG
family	familiare	family	familiare		ADJ;SG
fakta	fatti	fakta	fatto	N;INDF;NEUT;SG	N;MASC;PL
fakta	fatto	fakta	fare	N;INDF;NEUT;SG	V;MASC;SG;PST;V.PTCP
komiker	comico	komike	comico	N;INDF;MASC+FEM;SG	ADJ;MASC;SG
thailand	thailandia	thailand	thailandia		N;FEM;SG
thailand	tailandia	thailand	tailandia		N;FEM;SG
mister	mister	miste	mister	V;IND;PRS;FIN;ACT	N;MASC
fødevarer	cibo	fødevare	cibo	N;INDF;MASC+FEM;PL	N;MASC;SG
channel	canali	channel	canale		N;MASC;PL
channel	canale	channel	canale		N;MASC;SG
channel	channel	channel	channel		N;MASC
square	quadrati	square	quadrato		N;MASC;PL
square	square	square	square		N;MASC
square	quadrato	square	quadrato		ADJ;MASC;SG
square	piazza	square	piazza		N;FEM;SG
beboet	abitate	bebo	abitato	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
beboet	abitato	bebo	abitare	V;INDF;SG;PST;V.PTCP	N;MASC;SG
beboet	popolate	bebo	popolato	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
elektroniske	elettronico	elektronisk	elettronico	ADJ;PL	ADJ;MASC;SG
elektroniske	electronic	elektronisk	electronic	ADJ;PL	N
elektroniske	elettronica	elektronisk	elettronico	ADJ;PL	ADJ;FEM;SG
grønlandske	groenlandia	grønlandsk	groenlandia	ADJ;PL	N;FEM;SG
sikret	garantiti	sikre	garantire	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
sikret	garantite	sikre	garantire	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
firenze	firenze	firenze	firenza	PROPN	N;FEM;PL
evans	evans	evans	evans		N;MASC;SG
kanon	cannoni	kanon	cannone	N;INDF;MASC+FEM;SG	N;MASC;PL
lucas	luca	lucas	luca		N;MASC;SG
lucas	lucas	lucas	lucas		N;FEM;SG
egyptiske	egiziana	egyptisk	egiziano	ADJ;PL	ADJ;FEM;SG
egyptiske	egizia	egyptisk	egiziare	ADJ;PL	N;FEM;SG
egyptiske	egiziano	egyptisk	egiziare	ADJ;PL	ADJ;MASC;SG
egyptiske	egizio	egyptisk	egizio	ADJ;PL	ADJ;MASC;SG
inkluderet	inclusi	inkludere	includere	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
inkluderet	incluse	inkludere	incluso	V;INDF;SG;PST;V.PTCP	ADJ;FEM;PL
metro	metropolitana	metro	metropolitano	N;INDF;MASC+FEM;SG	ADJ;FEM;SG
metro	metropolitana	metro	metropolitano	N;INDF;MASC+FEM;SG	ADJ;FEM;SG
peger	puntamento	pege	puntamento	V;IND;PRS;FIN;ACT	N;MASC;SG
hej	ciao	hej	ciao	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
demo	dimostrativo	demo	dimostrativo	N;INDF;MASC+FEM;SG	ADJ;MASC;SG
krag	krag	krag	krag	PROPN	ADJ;SG
portugisisk	portoghesi	portugisisk	portoghese	ADJ;INDF;SG	N;PL
modificeret	modificate	modificeret	modificare	V;INDF;SG;PST;V.PTCP	V;PL;PST;V.PTCP
modificeret	modificati	modificeret	modificare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
håber	speranze	håbe	speranza	V;IND;PRS;FIN;ACT	N;FEM;PL
håber	hope	håbe	hope	V;IND;PRS;FIN;ACT	N
håber	speranza	håbe	speranza	V;IND;PRS;FIN;ACT	N;FEM;SG
flight	volo	flight	volo		N;MASC;SG
copa	copa	copa	copa		N;FEM;SG
konstantin	konstantin	konstantin	konstantin	N;INDF;MASC+FEM;SG	N;PL
bomber	bombardiere	bombe	bombardiere	N;INDF;MASC+FEM;PL	N;MASC;SG
globale	global	global	global	ADJ;PL	N
globale	globale	global	globale	ADJ;PL	ADJ;SG
short	corti	short	corto		N;MASC;PL
short	short	short	short		N
short	corto	short	corto		ADJ;MASC;SG
short	breve	short	breve		ADJ;SG
soul	anima	soul	anima		N;FEM;SG
soul	soul	soul	soul		N
identificere	identificarsi	identificere	identificare	V;NFIN;ACT	ADJ;MASC;PL
fusion	fusioni	fusion	fusione	N;INDF;MASC+FEM;SG	N;FEM;PL
fusion	concentrazioni	fusion	concentrazione	N;INDF;MASC+FEM;SG	N;FEM;PL
fusion	fusioni	fusion	fusione	N;INDF;MASC+FEM;SG	N;FEM;PL
kent	kent	kent	kent		N;MASC;SG
agg	agg	agg	agg		N
graham	graham	graham	graham		N;MASC;SG
skød	lap	skød	lap	V;IND;PST;FIN;ACT	N
skød	grembo	skød	grembo	V;IND;PST;FIN;ACT	N;MASC;SG
skød	scatto	skød	scatto	V;IND;PST;FIN;ACT	N;MASC;SG
skød	shot	skød	shot	V;IND;PST;FIN;ACT	N
skød	tiro	skød	tiro	V;IND;PST;FIN;ACT	N;MASC;SG
flyver	fly	flyve	fly	V;IND;PRS;FIN;ACT	N
flyver	mosche	flyve	mosca	V;IND;PRS;FIN;ACT	N;FEM;PL
flyver	flying	flyve	flying	V;IND;PRS;FIN;ACT	N
nations	nazioni	nation	nazione	N;INDF;MASC+FEM;SG	N;FEM;PL
china	porcellane	china	porcellana		N;FEM;PL
china	cina	china	cina		N;FEM;SG
konstantinopel	costantinopoli	konstantinopel	costantinopolo	N;INDF;MASC+FEM;SG	ADJ;MASC;PL
effektiv	efficienti	effektiv	efficiente	ADJ;INDF;MASC+FEM;SG	ADJ;PL
effektiv	efficaci	effektiv	efficace	ADJ;INDF;MASC+FEM;SG	ADJ;PL
bird	uccello	bird	uccello		N;MASC;SG
bird	uccelli	bird	uccello		N;MASC;PL
indirekte	indirettamente	indirekte	indirettamente	ADJ	ADV
indirekte	indirettamente	indirekte	indirettamente	ADJ	ADV
jeppe	jeppe	jeppe	jeppe	PROPN	ADJ;SG
begået	commessi	begå	commettere	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
begået	commessa	begå	commettere	V;INDF;SG;PST;V.PTCP	N;FEM;SG
begået	impegnato	begå	impegnare	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG
mountain	montagna	mountain	montagna		N;FEM;SG
default	predefinita	default	predefinita	N;INDF;MASC+FEM;SG	ADJ;FEM;SG
default	predefinito	default	predefinito	N;INDF;MASC+FEM;SG	ADJ;MASC;SG
michel	michel	michel	michel		N;MASC;SG
magi	magie	magi	magia	N;INDF;MASC+FEM;SG	N;FEM;PL
magi	magica	magi	magico	N;INDF;MASC+FEM;SG	ADJ;FEM;SG
magi	magico	magi	magico	N;INDF;MASC+FEM;SG	ADJ;MASC;SG
magi	magici	magi	magico	N;INDF;MASC+FEM;SG	ADJ;MASC;PL
respekt	rispetti	respekt	rispetto	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
respekt	rispetta	respekt	rispettare	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
respekt	rispetto	respekt	rispetto	N;INDF;MASC+FEM;SG	ADV
respekt	rispettare	respekt	rispettare	N;INDF;MASC+FEM;SG	V;NFIN
find	trovate	find	trovare	V;IMP	V;IND;PL;2;PRS;FIN
find	trova	find	trovare	V;IMP	V;IND;SG;3;PRS;FIN
biologiske	biologico	biologisk	biologico	ADJ;PL	ADJ;MASC;SG
biologiske	biologica	biologisk	biologico	ADJ;PL	ADJ;FEM;SG
tænker	pensiero	tænke	pensiero	V;IND;PRS;FIN;ACT	N;MASC;SG
lanceret	lanciati	lancere	lanciare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
dækkede	coperto	dække	coperto	V;PST;V.PTCP	ADJ;MASC;SG
marc	marc	marc	marc		N;SG
adel	nobili	adel	nobile	N;INDF;MASC+FEM;SG	ADJ;PL
uddøde	estinto	uddøde	estinguere	ADJ;PL	ADJ;MASC;SG
uddøde	estinta	uddøde	estinguere	ADJ;PL	V;FEM;SG;PST;V.PTCP
uddøde	estinti	uddøde	estinguere	ADJ;PL	V;MASC;PL;PST;V.PTCP
fair	fair	fair	fair	ADJ	N;MASC
fair	fiera	fair	fiera	ADJ	N;FEM;SG
positivt	positive	positiv	positivo	ADJ;INDF;NEUT;SG	ADJ;FEM;PL
positivt	positivi	positiv	positivo	ADJ;INDF;NEUT;SG	ADJ;MASC;PL
positivt	positivamente	positiv	positivamente	ADJ;INDF;NEUT;SG	ADV
sudan	sudan	sudan	sudan	PROPN	N;MASC
bryllup	nozze	bryllup	nozza	N;INDF;NEUT;SG	N;FEM;PL
bryllup	matrimoni	bryllup	matrimonio	N;INDF;NEUT;SG	N;MASC;PL
bakker	colli	bakke	collo	V;IND;PRS;FIN;ACT	N;MASC;PL
bakker	colline	bakke	collina	V;IND;PRS;FIN;ACT	N;FEM;PL
bakker	vassoi	bakke	vasso	V;IND;PRS;FIN;ACT	N;MASC;PL
organ	organi	organ	organo	N;INDF;NEUT;SG	N;MASC;PL
uruguay	uruguay	uruguay	uruguay	PROPN	N;MASC
play	giocare	play	giocare		V;NFIN
play	giocate	play	giocare		V;FEM;PL;PST;V.PTCP
play	gioca	play	giocare		V;IND;SG;3;PRS;FIN
varm	hot	varm	hot	ADJ;INDF;MASC+FEM;SG	N
varm	caldi	varm	caldo	ADJ;INDF;MASC+FEM;SG	ADJ;MASC;PL
varm	warm	varm	warm	ADJ;INDF;MASC+FEM;SG	N
størrelsen	dimensioni	størrelse	dimensione	N;DEF;MASC+FEM;SG	N;FEM;PL
dyrkes	cresciuti	dyrke	crescere	V;IND;PRS;FIN;PASS	V;MASC;PL;PST;V.PTCP
dyrkes	cresciuto	dyrke	crescere	V;IND;PRS;FIN;PASS	V;MASC;SG;PST;V.PTCP
dyrkes	cresciuta	dyrke	crescere	V;IND;PRS;FIN;PASS	V;FEM;SG;PST;V.PTCP
summer	estate	summe	estate	N;INDF;MASC+FEM;PL	N;FEM;SG
julia	giulia	julia	giulia		N;FEM;SG
stalin	stalin	stalin	stalin	N;INDF;MASC+FEM;SG	N;MASC;PL
kul	carboni	kul	carbone	N;INDF;NEUT;SG	N;MASC;PL
kul	carboni	kul	carbone	N;INDF;NEUT;SG	N;MASC;PL
kjeld	kjeld	kjeld	kjeld	PROPN	ADJ;SG
ebbe	ebb	ebbe	avere		N;MASC;SG
office	office	office	office		N
office	ufficio	office	ufficio		N;MASC;SG
dronningen	queen	dronning	queen	N;DEF;MASC+FEM;SG	ADJ;SG
planlagte	programmato	planlægge	programmare	V;PL;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
planlagte	programmata	planlægge	programmare	V;PL;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
planlagte	pianificato	planlægge	pianificato	V;PL;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
marshall	marshall	marshall	marshall		N;MASC
marshall	maresciallo	marshall	maresciallo		N;MASC;SG
take	prendi	take	prendere	N;INDF;NEUT;SG	V;IMP;SG;2;PRS;FIN
take	prendere	take	prendere	N;INDF;NEUT;SG	V;NFIN
take	prendete	take	prendere	N;INDF;NEUT;SG	V;IND;PL;2;PRS;FIN
wayne	wayne	wayne	wayne		N
afsat	assegnati	afsætte	assegnare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
afsat	assegnate	afsætte	assegnare	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
afsat	commercializzate	afsætte	commercializzato	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
afsat	commercializzati	afsætte	commercializzato	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
afsat	riservate	afsætte	riservare	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
afsat	riservato	afsætte	riservato	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG
afsat	riservati	afsætte	riservato	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
clark	clark	clark	clark		N;MASC
carlsberg	carlsberg	carlsberg	carlsberg		N;MASC
tilpasset	adattati	tilpasse	adattare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
tilpasset	adattate	tilpasse	adattare	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
tilpasset	personalizzata	tilpasse	personalizzare	V;INDF;SG;PST;V.PTCP	ADJ;FEM;SG
tilpasset	personalizzate	tilpasse	personalizzato	V;INDF;SG;PST;V.PTCP	ADJ;FEM;PL
tilpasset	personalizzati	tilpasse	personalizzato	V;INDF;SG;PST;V.PTCP	ADJ;MASC;PL
tilpasset	personalizzato	tilpasse	personalizzato	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG
tilpasset	personalizzata	tilpasse	personalizzare	V;INDF;SG;PST;V.PTCP	ADJ;FEM;SG
tilpasset	custom	tilpasse	custom	V;INDF;SG;PST;V.PTCP	N
tilpasset	personalizzati	tilpasse	personalizzato	V;INDF;SG;PST;V.PTCP	ADJ;MASC;PL
tilpasset	personalizzato	tilpasse	personalizzato	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG
beslægtet	affine	beslægte	affine	V;INDF;SG;PST;V.PTCP	ADJ;SG
beslægtet	affini	beslægte	affine	V;INDF;SG;PST;V.PTCP	ADJ;MASC;PL
beslægtet	correlati	beslægte	correlato	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
beslægtet	correlato	beslægte	correlato	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG
militæret	militari	militær	militare	N;DEF;NEUT;SG	N;PL
militæret	militare	militær	militare	N;DEF;NEUT;SG	ADJ;SG
forbud	divieti	forbud	divieto	N;INDF;NEUT;SG	N;MASC;PL
forbud	divieti	forbud	divieto	N;INDF;NEUT;SG	N;MASC;PL
forbud	vietare	forbud	vietare	N;INDF;NEUT;SG	V;NFIN
hæk	siepi	hæk	siepe	N;INDF;MASC+FEM;SG	N;FEM;PL
hæk	siepi	hæk	siepe	N;INDF;MASC+FEM;SG	N;FEM;PL
kjær	kjær	kjær	kjær		ADJ;SG
relateret	correlati	relatere	correlato	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
relateret	correlato	relatere	correlato	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG
update	aggiorna	update	aggiornare	N;INDF;NEUT;SG	V;IMP;SG;2;PRS;FIN
update	aggiornamenti	update	aggiornamento	N;INDF;NEUT;SG	N;MASC;PL
update	aggiornare	update	aggiornare	N;INDF;NEUT;SG	V;NFIN
pund	sterline	pund	sterline	N;INDF;MASC+FEM;SG	N;FEM;PL
pund	libbre	pund	libbro	N;INDF;MASC+FEM;SG	N;FEM;PL
forest	foreste	forest	foresta		N;FEM;PL
forest	foresta	forest	foresta		N;FEM;SG
ulige	dispari	ulig	disparire	ADJ;PL	N
ulige	strano	ulig	strano	ADJ;PL	ADJ;MASC;SG
vild	savage	vild	savage	ADJ;INDF;MASC+FEM;SG	N
vild	selvaggi	vild	selvaggio	ADJ;INDF;MASC+FEM;SG	ADJ;MASC;PL
vild	love	vild	love	ADJ;INDF;MASC+FEM;SG	N
vild	amore	vild	amore	ADJ;INDF;MASC+FEM;SG	N;MASC;SG
vild	selvaggi	vild	selvaggio	ADJ;INDF;MASC+FEM;SG	ADJ;MASC;PL
vild	selvatici	vild	selvatico	ADJ;INDF;MASC+FEM;SG	ADJ;MASC;PL
vild	wild	vild	wild	ADJ;INDF;MASC+FEM;SG	N
beskæftiget	occupati	beskæftige	occupato	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
beskæftiget	occupate	beskæftige	occupare	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
vestlig	occidentali	vestlig	occidentale	ADJ;INDF;MASC+FEM;SG	N;PL
vestlig	western	vestlig	western	ADJ;INDF;MASC+FEM;SG	N
syg	ill	syg	ill	ADJ;INDF;MASC+FEM;SG	N;MASC;SG
syg	malati	syg	malato	ADJ;INDF;MASC+FEM;SG	N;MASC;PL
einar	einar	einar	einar		N;MASC;SG
udstillingen	mostra	udstilling	mostrare	N;DEF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
norman	normanni	norman	normanno		N;MASC;PL
norman	normanna	norman	normanna		ADJ;FEM;SG
norman	norman	norman	norman		N;MASC;SG
samler	collettore	samle	collettore	V;IND;PRS;FIN;ACT	N;MASC;SG
samler	collezionista	samle	collezionista	V;IND;PRS;FIN;ACT	N;SG
germanske	germanico	germansk	germanico	ADJ;PL	ADJ;MASC;SG
germanske	germanica	germansk	germanico	ADJ;PL	ADJ;FEM;SG
synge	canti	synge	canto	V;NFIN;ACT	N;MASC;PL
synge	sing	synge	sing	V;NFIN;ACT	N
synge	canto	synge	canto	V;NFIN;ACT	N;MASC;SG
alkohol	alcoli	alkohol	alcolo	N;INDF;MASC+FEM;SG	N;MASC;PL
komedie	comico	komedie	comico	N;INDF;MASC+FEM;SG	ADJ;MASC;SG
komedie	commedie	komedie	commedia	N;INDF;MASC+FEM;SG	N;FEM;PL
indiana	indiana	indiana	indiano		ADJ;FEM;SG
beskæftigede	impiegati	beskæftige	impiegato	V;PL;PST;V.PTCP	N;MASC;PL
beskæftigede	dipendenti	beskæftige	dipendente	V;PL;PST;V.PTCP	N;PL
beløb	importi	beløb	importo	N;INDF;NEUT;SG	N;MASC;PL
wood	legna	wood	legna		N;FEM;SG
wood	legname	wood	legname		N;MASC;SG
wood	legno	wood	legno		N;MASC;SG
wood	wood	wood	wood		N
wood	bosco	wood	bosco		N;MASC;SG
optog	parata	optog	parata	V;IND;PST;FIN;ACT	N;FEM;SG
optog	corteo	optog	corteo	V;IND;PST;FIN;ACT	N;MASC;SG
optog	sfilata	optog	sfilata	V;IND;PST;FIN;ACT	N;FEM;SG
optog	corteo	optog	corteo	V;IND;PST;FIN;ACT	N;MASC;SG
optog	processione	optog	processione	V;IND;PST;FIN;ACT	N;FEM;SG
jørn	jørn	jørn	jørn		N;MASC;SG
smalle	stretta	smalle	stretto	ADJ;PL	ADJ;FEM;SG
strategisk	strategica	strategisk	strategico	ADV	ADJ;FEM;SG
strategisk	strategici	strategisk	strategico	ADV	N;MASC;PL
strategisk	strategico	strategisk	strategico	ADV	ADJ;MASC;SG
løfte	ascensore	løfte	ascensore	V;NFIN;ACT	N;MASC;SG
løfte	lift	løfte	lift	V;NFIN;ACT	N
løfte	portanza	løfte	portanza	V;NFIN;ACT	N;FEM;SG
løfte	pegno	løfte	pegno	V;NFIN;ACT	N;MASC;SG
løfte	promessa	løfte	promessa	V;NFIN;ACT	N;FEM;SG
løfte	lifting	løfte	lifting	V;NFIN;ACT	N;MASC
løfte	sollevamento	løfte	sollevamento	V;NFIN;ACT	N;MASC;SG
hard	duro	hard	duro		ADJ;MASC;SG
hard	difficile	hard	difficile		ADJ;SG
hard	hard	hard	hard		N
hard	duri	hard	duro		ADJ;MASC;PL
hard	dura	hard	durare		V;IND;SG;3;PRS;FIN
besøgt	visitati	besøge	visitare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
tilføjelse	aggiunta	tilføjelse	aggiungere	N;INDF;NEUT;SG	V;FEM;SG;PST;V.PTCP
tilføjelse	aggiungere	tilføjelse	aggiungere	N;INDF;NEUT;SG	V;NFIN
tilføjelse	aggiunta	tilføjelse	aggiungere	N;INDF;NEUT;SG	V;FEM;SG;PST;V.PTCP
tilføjelse	aggiungendo	tilføjelse	aggiungere	N;INDF;NEUT;SG	V;V.MSDR
læses	leggete	læse	leggere	V;IND;PRS;FIN;PASS	V;IMP;PL;2;PRS;FIN
læses	leggi	læse	legge	V;IND;PRS;FIN;PASS	N;FEM;PL
lauritzen	lauritzen	lauritz	lauritzin	N;DEF;MASC+FEM;SG	
sukker	zuccheri	sukker	zucchero	N;INDF;NEUT;SG	N;MASC;PL
sukker	zuccheri	sukker	zucchero	N;INDF;NEUT;SG	N;MASC;PL
girls	girls	girls	girls		N;FEM
girls	ragazze	girls	ragazza		N;FEM;PL
gary	gary	gary	gary		N;MASC
frederick	federico	frederick	federico	N;INDF;MASC+FEM;SG	ADJ;MASC;SG
domineret	dominati	dominere	dominare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
boeing	boeing	boeing	boeing		N;MASC
medierne	media	medie	media	N;DEF;NEUT;PL	N;FEM;SG
roy	roy	roy	roy		N
self	self	self	self		N
glostrup	glostrup	glostrup	glostrup	N;INDF;NEUT;SG	ADJ;SG
studio	monolocale	studio	monolocale		N;MASC;SG
studio	studio	studio	studio		N;MASC;SG
mathias	mathias	mathias	mathias		N;MASC;SG
mathias	mattia	mathias	mattia		N;FEM;SG
søskende	parentela	søskende	parentela	N;INDF;MASC+FEM;PL	N;FEM;SG
opel	opel	opel	opel		N;FEM;SG
atlanta	atlanta	atlanta	atlantare		N;FEM;SG
indebar	implicito	indebar	implicito	V;IND;PST;FIN;ACT	ADJ;MASC;SG
indebar	sottinteso	indebar	sottintendere	V;IND;PST;FIN;ACT	ADJ;MASC;SG
indebar	implicita	indebar	implicire	V;IND;PST;FIN;ACT	ADJ;FEM;SG
handle	atto	handle	atto	V;NFIN;ACT	N;MASC;SG
handle	act	handle	act	V;NFIN;ACT	N;MASC
islamiske	islamici	islamisk	islamico	ADJ;PL	N;MASC;PL
islamiske	islamico	islamisk	islamico	ADJ;PL	ADJ;MASC;SG
islamiske	islamica	islamisk	islamico	ADJ;PL	ADJ;FEM;SG
terræn	terreni	terræn	terreno	N;INDF;NEUT;SG	N;MASC;PL
identisk	identico	identisk	identico	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG
identisk	identica	identisk	identico	V;INDF;SG;PST;V.PTCP	ADJ;FEM;SG
identisk	identiche	identisk	identico	V;INDF;SG;PST;V.PTCP	ADJ;FEM;PL
identisk	identici	identisk	identico	V;INDF;SG;PST;V.PTCP	ADJ;MASC;PL
pet	pet	pet	pet		N;MASC
shanghai	shangai	shanghai	shangare	N;INDF;NEUT;SG	N;MASC;PL
traditionen	tradizioni	tradition	tradizione	N;DEF;MASC+FEM;SG	N;FEM;PL
usd	usd	usd	usd		N;MASC
ajax	ajax	ajax	ajax	PROPN	N;MASC
miles	chilometri	mile	chilometro	N;GEN;INDF;MASC+FEM;SG	N;MASC;PL
miles	miglia	mile	miglio	N;GEN;INDF;MASC+FEM;SG	N;FEM;PL
bombefly	bombardieri	bombefly	bombardiere	N;INDF;NEUT;SG	N;MASC;PL
foto	fotografare	foto	fotografare	N;INDF;NEUT;SG	V;NFIN
knob	nodi	knob	nodo	N;INDF;MASC+FEM;SG	N;MASC;PL
knob	nodi	knob	nodo	N;INDF;MASC+FEM;SG	N;MASC;PL
cykler	bicicletta	cykle	bicicletta	N;INDF;MASC+FEM;PL	N;FEM;SG
cykler	bici	cykle	bice	N;INDF;MASC+FEM;PL	N;FEM;SG
fredrik	fredrik	fredrik	fredrik		N;MASC
male	vernice	male	vernice	V;NFIN;ACT	N;FEM;SG
male	verniciatura	male	verniciatura	V;NFIN;ACT	N;FEM;SG
male	dipinto	male	dipinto	V;NFIN;ACT	N;MASC;SG
male	pittura	male	pittura	V;NFIN;ACT	N;FEM;SG
matthew	matteo	matthew	matteo		N;MASC;SG
sal	sal	sal	sallare	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
alpha	alpha	alpha	alpha		N
alpha	alfa	alpha	alfa		N;FEM;SG
sophus	sophus	sophus	sophus	N;INDF;NEUT;SG	ADJ;SG
holst	holst	holst	holst		N;MASC
afbrudt	interrotti	afbryde	interrompere	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
afbrudt	disconnesso	afbryde	disconnesso	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG
autonome	autonomo	autonome	autonomo	ADJ;PL	ADJ;MASC;SG
konkret	cemento	konkret	cemento	ADJ;INDF;SG	N;MASC;SG
konkret	calcestruzzo	konkret	calcestruzzo	ADJ;INDF;SG	N;MASC;SG
sund	sani	sund	sano	ADJ;INDF;MASC+FEM;SG	ADJ;MASC;PL
marokko	marocco	marokko	marocco		N;MASC
omtaler	menzioni	omtale	menzione	V;IND;PRS;FIN;ACT	N;FEM;PL
gran	abete	gran	abete		N;MASC;SG
gran	gran	gran	grande		ADJ;SG
gradvist	progressiva	gradvist	progressivo	ADV	ADJ;FEM;SG
gradvist	progressivo	gradvist	progressivo	ADV	ADJ;MASC;SG
gradvist	graduale	gradvist	graduale	ADV	ADJ;SG
sideløbende	parallelo	sideløbende	parallelo	ADJ	N;MASC;SG
sideløbende	parallelismo	sideløbende	parallelismo	ADJ	N;MASC;SG
statue	statue	statue	statua	N;INDF;MASC+FEM;SG	N;FEM;PL
diego	diego	diego	diego		N;MASC;SG
søgt	ricercate	søge	ricercata	V;INDF;SG;PST;V.PTCP	ADJ;FEM;PL
færdige	finito	færdig	finire	ADJ;PL	V;MASC;SG;PST;V.PTCP
færdige	terminata	færdig	terminare	ADJ;PL	V;FEM;SG;PST;V.PTCP
færdige	terminato	færdig	terminare	ADJ;PL	V;MASC;SG;PST;V.PTCP
færdige	finiti	færdig	finire	ADJ;PL	V;MASC;PL;PST;V.PTCP
universal	universal	universal	universal		N;FEM;SG
universal	universali	universal	universale		ADJ;PL
universal	universale	universal	universale		ADJ;SG
albanien	albania	albanie	albania	PROPN	N;FEM;SG
empire	impero	empire	impero		N;MASC;SG
empire	empire	empire	empire		N;SG
jay	jay	jay	jay		N
frugt	frutti	frugt	frutto	N;INDF;MASC+FEM;SG	N;MASC;PL
danny	danny	danny	danny		N;MASC
platform	piattaforme	platform	piattaforma	N;INDF;MASC+FEM;SG	N;FEM;PL
collins	collins	collins	collins		N;MASC
lyde	sound	lyde	sound	V;NFIN;ACT	N;MASC
lyde	suoni	lyde	suono	V;NFIN;ACT	N;MASC;PL
lyde	suono	lyde	suono	V;NFIN;ACT	N;MASC;SG
lyde	sonoro	lyde	sonoro	V;NFIN;ACT	ADJ;MASC;SG
lyde	suoni	lyde	suono	V;NFIN;ACT	N;MASC;PL
lyde	rumori	lyde	rumore	V;NFIN;ACT	N;MASC;PL
mill	frantoio	mill	frantoio		N;MASC;SG
mill	mulino	mill	mulino		N;MASC;SG
mill	mill	mill	mill		N
volvo	volvo	volvo	volvo		N;MASC
udformet	progettati	udforme	progettare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
udformet	progettate	udforme	progettare	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
antikke	antico	antik	antico	ADJ;PL	ADJ;MASC;SG
antikke	antica	antik	antico	ADJ;PL	ADJ;FEM;SG
antikke	antiquariato	antik	antiquariato	ADJ;PL	N;MASC;SG
