basel	basel	basel	basel	PROPN	PROPN;NOM;SG
cafenea	kahvila	cafene	kahvila	N;DEF;FEM;SG	N;NOM;SG
cafenea	café	cafene	café	N;DEF;FEM;SG	N;NOM;SG
permanente	pysyvää	permanent	pysyvä	ADJ;INDF;FEM;PL	ADJ;PRT;SG
permanente	vakituinen	permanent	vakituinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
permanente	pysyvä	permanent	pysyvä	ADJ;INDF;FEM;PL	ADJ;NOM;SG
vizibilă	näkyvä	vizibil	näkyä	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;ACT
vizibilă	näkyvissä	vizibil	näkyä	ADJ;INDF;FEM;SG	V;IN+ESS;PL;V.PTCP;ACT
vizibilă	näkyy	vizibil	näkyä	ADJ;INDF;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
vizibilă	näkyvät	vizibil	näkyä	ADJ;INDF;FEM;SG	V;IND;PL;3;PRS;FIN;ACT
asociație	association	asociație	association	N;INDF;FEM;SG	N;GEN;SG
asociație	yhdistys	asociație	yhdistys	N;INDF;FEM;SG	N;NOM;SG
index	indeksi	index	indeksi		N;NOM;SG
index	hakemisto	index	hakemisto		N;NOM;SG
obișnuită	tavallinen	obișnuit	tavallinen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
obișnuită	tavalliset	obișnuit	tavallinen	ADJ;INDF;FEM;SG	ADJ;NOM;PL
obișnuită	tavanomainen	obișnuit	tavan#omainen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
moral	moraalisesti	moral	moraalisesti	ADJ;INDF;MASC;SG	ADV
moral	moraali	moral	moraali	ADJ;INDF;MASC;SG	N;NOM;SG
kenneth	kenneth	kenneth	kenneth	PROPN	N;NOM;SG
asigurări	vakuutus	asigurare	vakuutus	N;INDF;FEM;PL	N;NOM;SG
asigurări	vakuutuksen	asigurare	vakuutus	N;INDF;FEM;PL	N;GEN;SG
portughez	portugalia	portughez	portugali	ADJ;INDF;MASC;SG	N;PRT;SG
portughez	portugali	portughez	portugali	ADJ;INDF;MASC;SG	N;NOM;SG
portughez	portugalin	portughez	portugali	ADJ;INDF;MASC;SG	N;GEN;SG
haiti	haitin	haiti	haitti	PROPN	N;GEN;SG
sindromul	syndrooma	sindrom	syndrooma	N;DEF;MASC;SG	N;NOM;SG
sindromul	oireyhtymä	sindrom	oire#yhtymä	N;DEF;MASC;SG	N;NOM;SG
locație	sijainti	locație	sijainti	N;INDF;FEM;SG	N;NOM;SG
prezență	osanotto	prezență	osanotto	N;INDF;FEM;SG	N;NOM;SG
prezență	osallistuminen	prezență	osallistuminen	N;INDF;FEM;SG	N;NOM;SG
prezență	läsnäolo	prezență	läsnäolo	N;INDF;FEM;SG	N;NOM;SG
prezență	läsnäolon	prezență	läsnä#olo	N;INDF;FEM;SG	N;GEN;SG
prezență	läsnä	prezență	läsnä	N;INDF;FEM;SG	ADV
prezență	läsnäolo	prezență	läsnäolo	N;INDF;FEM;SG	N;NOM;SG
eugene	eugene	eugen	eugene	PROPN	N;NOM;SG
cândva	joskus	cândva	joskus		ADV
îmbunătățit	parani	îmbunătăți	paranee	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
îmbunătățit	parantunut	îmbunătăți	parantua	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
îmbunătățit	parannettu	îmbunătăți	parantaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
îmbunătățit	parannettu	îmbunătăți	parantaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
îmbunătățit	tehostettu	îmbunătăți	tehostaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
vinde	myy	vinde	myydä	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
atlantique	atlantique	atlantique	atlantique		N;NOM;SG
arhitecturale	arkkitehti	arhitectural	arkkitehti	ADJ;INDF;FEM;PL	N;NOM;SG
logic	loogista	logic	loogi	ADV	ADJ;PRT;SG
logic	looginen	logic	looginen	ADV	ADJ;NOM;SG
logic	looginen	logic	looginen	ADV	ADJ;NOM;SG
logic	logiikkaa	logic	logiikka	ADV	N;PRT;SG
logic	logiikan	logic	logiikka	ADV	N;GEN;SG
logic	logiikka	logic	logiikka	ADV	N;NOM;SG
precizie	tarkkuutta	precizie	tarkkuus	N;INDF;FEM;SG	N;PRT;SG
precizie	tarkkuus	precizie	tarkkuus	N;INDF;FEM;SG	N;NOM;SG
precizie	tarkkuuden	precizie	tarkkuus	N;INDF;FEM;SG	N;GEN;SG
precizie	tarkkuutta	precizie	tarkkuus	N;INDF;FEM;SG	N;PRT;SG
precizie	tarkkuus	precizie	tarkkuus	N;INDF;FEM;SG	N;NOM;SG
meyer	meyer	meyer	meyer	PROPN	PROPN;NOM;SG
măsoară	mitta	măsura	mitta	V;IND;3;PRS;FIN	N;NOM;SG
măsoară	toimenpide	măsura	toimen#pide	V;IND;3;PRS;FIN	N;NOM;SG
măsoară	toimenpiteen	măsura	toimen#pide	V;IND;3;PRS;FIN	N;GEN;SG
măsoară	mittaa	măsura	mitata	V;IND;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
dom	dome	dom	dome	N;INDF;MASC;SG	PROPN;NOM;SG
über	über	über	über	N;INDF;MASC;SG	INTJ
controlat	ohjattu	controla	ohjata	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
controlat	valvottu	controla	valvoa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
controlat	hallittu	controla	hallita	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
controlat	hallinnassa	controla	hallinta	ADJ;INDF;MASC;SG	N;IN+ESS;SG
amt	amt	amt	amt		PROPN;NOM;SG
nel	nel	nel	nel	N;INDF;MASC;SG	
baltice	itämeri	baltic	itämeri	ADJ;INDF;FEM;PL	N;NOM;SG
baltice	baltian	baltic	baltia	ADJ;INDF;FEM;PL	N;GEN;SG
baltice	itämeren	baltic	itä#meri	ADJ;INDF;FEM;PL	N;GEN;SG
mustafa	mustafa	mustafa	mustafa	PROPN	N;NOM;SG
ardere	polttaminen	ardere	polttaminen	N;INDF;FEM;SG	N;NOM;SG
ardere	palamisen	ardere	palaminen	N;INDF;FEM;SG	N;GEN;SG
ardere	poltto	ardere	poltto	N;INDF;FEM;SG	N;NOM;SG
ardere	polttaminen	ardere	polttaminen	N;INDF;FEM;SG	N;NOM;SG
ardere	palava	ardere	palava	N;INDF;FEM;SG	V;NOM;SG;V.PTCP;ACT
ardere	poltetaan	ardere	polttaa	N;INDF;FEM;SG	V;IND;PRS;FIN;PASS
ardere	polttaa	ardere	polttaa	N;INDF;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
cost	kustannukset	cost	kustannus	N;INDF;MASC;SG	N;NOM;PL
cost	maksaa	cost	maksaa	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
cost	kulut	cost	kulu	N;INDF;MASC;SG	N;NOM;PL
modifică	muokkaa	modifica	muokka	V;IND;SG;3;PST;FIN	N;NOM;SG
întoarcere	palaa	întoarcere	palata	N;INDF;FEM;SG	V;IMP;SG;2;FIN;ACT
întoarcere	paluu	întoarcere	paluu	N;INDF;FEM;SG	N;NOM;SG
întoarcere	palautus	întoarcere	palautus	N;INDF;FEM;SG	N;NOM;SG
întoarcere	palauta	întoarcere	palauttaa	N;INDF;FEM;SG	V;IMP;SG;2;FIN;ACT
întoarcere	palata	întoarcere	palata	N;INDF;FEM;SG	V;SG;NFIN;ACT
cercetătorii	tutkijoita	cercetător	tutkija	N;DEF;MASC;PL	N;PRT;PL
cercetătorii	tutkijoiden	cercetător	tutkija	N;DEF;MASC;PL	N;GEN;PL
cercetătorii	tutkijat	cercetător	tutkija	N;DEF;MASC;PL	N;NOM;PL
peșteră	luola	peșteră	luola	N;INDF;FEM;SG	N;NOM;SG
gay	homoja	gay	homo	N;INDF;MASC;SG	N;PRT;PL
gay	homot	gay	homo	N;INDF;MASC;SG	N;NOM;PL
gay	homoja	gay	homo	N;INDF;MASC;SG	N;PRT;PL
creta	kreeta	creta	kreeta	N;DEF;FEM;SG	N;NOM;SG
creta	liitu	creta	liittu	N;DEF;FEM;SG	N;NOM;SG
ming	ming	ming	ming	PROPN	N;NOM;SG
montgomery	montgomery	montgomery	montgomery	PROPN	N;NOM;SG
egiptean	egypti	egiptean	egypti	ADJ;INDF;MASC;SG	N;NOM;SG
egiptean	egyptiläiset	egiptean	egyptiläinen	ADJ;INDF;MASC;SG	N;NOM;PL
egiptean	egyptin	egiptean	egypti	ADJ;INDF;MASC;SG	N;GEN;SG
variabile	muuttujaa	variabilă	muuttuja	N;INDF;FEM;PL	N;PRT;SG
variabile	vaihteleva	variabilă	vaihdella	N;INDF;FEM;PL	V;NOM;SG;V.PTCP;ACT
variabile	muuttuja	variabilă	muuttuja	N;INDF;FEM;PL	N;NOM;SG
variabile	muuttujan	variabilă	muuttuja	N;INDF;FEM;PL	N;GEN;SG
variabile	muuttuva	variabilă	muuttua	N;INDF;FEM;PL	V;NOM;SG;V.PTCP;ACT
mediterană	välimeri	mediteran	väli#meri	ADJ;INDF;FEM;SG	N;NOM;SG
mediterană	välimeren	mediteran	väli#meri	ADJ;INDF;FEM;SG	PROPN;GEN;SG
metale	metalli	metal	metalli	N;INDF;FEM;PL	N;NOM;SG
metale	metal	metal	metal	N;INDF;FEM;PL	
metale	metallia	metal	metalli	N;INDF;FEM;PL	N;PRT;SG
metale	metallinen	metal	metallinen	N;INDF;FEM;PL	ADJ;NOM;SG
pană	sulka	pană	sulka	N;INDF;FEM;SG	N;NOM;SG
bush	bushin	bush	bush	PROPN	N;GEN;SG
bush	bush	bush	bush	PROPN	PROPN;NOM;SG
standardele	standardit	standard	standardi	N;DEF;FEM;PL	N;NOM;PL
standardele	standardeja	standard	standardi	N;DEF;FEM;PL	N;PRT;PL
standardele	standardien	standard	standardi	N;DEF;FEM;PL	N;GEN;PL
standardele	normit	standard	normi	N;DEF;FEM;PL	N;NOM;PL
daneză	tanskan	daneză	tanska	ADJ;INDF;FEM;SG	N;GEN;SG
daneză	tanska	daneză	tanska	ADJ;INDF;FEM;SG	PROPN;NOM;SG
daneză	tanskalainen	daneză	tanskalainen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
verticală	pystysuuntainen	vertical	pystysuuntainen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
renunță	peru	renunța	perua	V;IND;SG;3;PST;FIN	INTJ
mitchell	mitchellin	mitchell	mitchellä	PROPN	PROPN;GEN;SG
mitchell	mitchell	mitchell	mitchell	PROPN	PROPN;NOM;SG
notat	merkille	nota	merkki	ADJ;INDF;MASC;SG	N;AT+ALL;SG
notat	huomioitu	nota	huomioida	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
strategică	strateginen	strategic	strateginen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
strategică	strategiset	strategic	strateginen	ADJ;INDF;FEM;SG	ADJ;NOM;PL
cambodgia	kambodžan	cambodgie	kambodža	PROPN	N;GEN;SG
cambodgia	kambodžan	cambodgie	kambodža	PROPN	N;GEN;SG
pablo	pablo	pablo	pablo	PROPN	PROPN;NOM;SG
morris	morris	morri	morris	PROPN	PROPN;NOM;SG
lent	hidas	lent	hidas	ADV	ADJ;NOM;SG
lent	hidasta	lent	hidas	ADV	ADJ;PRT;SG
academice	akateemisen	academic	akateeminen	ADJ;INDF;FEM;PL	ADJ;GEN;SG
academice	akateeminen	academic	akateeminen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
ice	jää	ice	jäädä		V;IND;SG;3;PRS;FIN;ACT
ice	jäitä	ice	jää		N;PRT;PL
ice	jäät	ice	jää		N;NOM;PL
ice	jäätä	ice	jää		N;PRT;SG
kate	kati	kate	kati		PROPN;NOM;SG
kate	kate	kate	kate		PROPN;NOM;SG
aurora	aurora	aurora	aurora	N;DEF;FEM;SG	N;NOM;SG
maría	maría	marga	maría	PROPN	
oregon	oregonin	oregon	oregon	PROPN	N;GEN;SG
afectate	vaikuttanut	afectat	vaikuttaa	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;ACT
afectate	vaikutti	afectat	vaikuttaa	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN;ACT
structurile	rakenteita	structură	rakenne	N;DEF;FEM;PL	N;PRT;PL
structurile	rakenteet	structură	rakenne	N;DEF;FEM;PL	N;NOM;PL
structurile	rakenteiden	structură	rakenne	N;DEF;FEM;PL	N;GEN;PL
uriaș	jättiläinen	uriaș	jättiläinen	ADJ;INDF;MASC;SG	N;NOM;SG
alma	alma	alm	alma	PROPN	PROPN;NOM;SG
formulă	formula	formulă	formula	N;INDF;FEM;SG	N;NOM;SG
formulă	kaavan	formulă	kaata	N;INDF;FEM;SG	N;GEN;SG
formulă	kaava	formulă	kaava	N;INDF;FEM;SG	N;NOM;SG
formulă	kaavaa	formulă	kaavata	N;INDF;FEM;SG	N;PRT;SG
kentucky	kentucky	kentucky	kentucky	PROPN	
mărfuri	lastia	marfă	lasti	N;INDF;FEM;PL	N;PRT;SG
mărfuri	lastin	marfă	lasti	N;INDF;FEM;PL	N;GEN;SG
mărfuri	lasti	marfă	lasti	N;INDF;FEM;PL	N;NOM;SG
mărfuri	rahti	marfă	rahti	N;INDF;FEM;PL	N;NOM;SG
mărfuri	rahtia	marfă	rahti	N;INDF;FEM;PL	N;PRT;SG
mărfuri	tavara	marfă	tavara	N;INDF;FEM;PL	N;NOM;SG
mărfuri	tavaran	marfă	tavara	N;INDF;FEM;PL	N;GEN;SG
belle	belle	belle	belle	N;INDF;MASC;SG	INTJ
grâu	vehnä	grâu	vehnä		N;NOM;SG
grâu	vehnää	grâu	vehnä		N;PRT;SG
cuantică	quantum	cuantic	quantum	N;INDF;FEM;SG	N;NOM;SG
văzute	nähnyt	văzut	nähdä	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;ACT
văzute	nähty	văzut	nähdä	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
văzute	nähneet	văzut	nähdä	ADJ;INDF;FEM;PL	V;NOM;PL;V.PTCP;ACT
văzute	tarkasteltu	văzut	tarkastella	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
văzute	katsottu	văzut	katsoa	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
văzute	tarkastellut	văzut	tarkastella	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;ACT
walt	walt	walt	walt	PROPN	PROPN;NOM;SG
dublin	dublinissa	dublin	dublin	PROPN	N;IN+ESS;SG
dublin	dublinin	dublin	dublin	PROPN	N;GEN;SG
dublin	dublin	dublin	dublin	PROPN	
ball	pallo	ball	pallo	PROPN	N;NOM;SG
ball	pallon	ball	pallo	PROPN	N;GEN;SG
ball	kuula	ball	kuula	PROPN	N;NOM;SG
ball	tanssiaiset	ball	tanssiainen	PROPN	N;NOM;PL
rusesc	venäjän	rusesc	venäjä	ADV	N;GEN;SG
rusesc	venäjää	rusesc	venäjä	ADV	N;PRT;SG
rusesc	venäläiset	rusesc	venäläinen	ADV	N;NOM;PL
rusesc	venäjä	rusesc	venäjä	ADV	PROPN;NOM;SG
rusesc	venäläinen	rusesc	venäläinen	ADV	ADJ;NOM;SG
padova	padova	padova	padova	PROPN	
echivalentul	vastaavat	echivalent	vastata	N;DEF;MASC;SG	V;PL;3;FIN;ACT
echivalentul	vastine	echivalent	vastine	N;DEF;MASC;SG	N;NOM;SG
echivalentul	vastaava	echivalent	vastata	N;DEF;MASC;SG	V;NOM;SG;V.PTCP;ACT
plovdiv	plovdiv	plovdiv	plovdiv	PROPN	
participanții	osallistujia	participant	osallistuja	N;DEF;MASC;PL	N;PRT;PL
participanții	osanottajat	participant	osanottaja	N;DEF;MASC;PL	N;NOM;PL
participanții	osallistujien	participant	osallistuja	N;DEF;MASC;PL	N;GEN;PL
participanții	osallistujat	participant	osallistuja	N;DEF;MASC;PL	N;NOM;PL
morminte	graves	mormânt	graves	N;INDF;FEM;PL	PROPN;NOM;SG
potențialul	potentiaali	potențial	potentiaali	N;DEF;MASC;SG	N;NOM;SG
potențialul	mahdollinen	potențial	mahdollinen	N;DEF;MASC;SG	ADJ;NOM;SG
potențialul	mahdolliset	potențial	mahdollinen	N;DEF;MASC;SG	ADJ;NOM;PL
potențialul	potentiaaliset	potențial	potentiaalinen	N;DEF;MASC;SG	ADJ;NOM;PL
potențialul	potentiaalinen	potențial	potentiaalinen	N;DEF;MASC;SG	ADJ;NOM;SG
exactă	tarkka	exact	tarkka	ADJ;INDF;FEM;SG	ADJ;NOM;SG
exactă	tarkat	exact	tarkka	ADJ;INDF;FEM;SG	ADJ;NOM;PL
vizibile	näkyvä	vizibil	näkyä	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;ACT
vizibile	näkyvissä	vizibil	näkyä	ADJ;INDF;FEM;PL	V;IN+ESS;PL;V.PTCP;ACT
vizibile	näkyy	vizibil	näkyä	ADJ;INDF;FEM;PL	V;IND;SG;3;PRS;FIN;ACT
vizibile	näkyvät	vizibil	näkyä	ADJ;INDF;FEM;PL	V;IND;PL;3;PRS;FIN;ACT
uss	uss	uss	uss	PROPN	N;NOM;SG
duminica	sunnuntaita	duminică	sunnuntai	N;DEF;FEM;SG	N;PRT;PL
duminica	sunnuntaisin	duminică	sunnuntaisin	N;DEF;FEM;SG	ADV
duminica	sunnuntaina	duminică	sunnuntai	N;DEF;FEM;SG	N;FRML;SG
duminica	sunnuntaita	duminică	sunnuntai	N;DEF;FEM;SG	N;PRT;PL
duminica	sunnuntai	duminică	sunnuntai	N;DEF;FEM;SG	N;NOM;SG
srl	llc	srl	llc		PROPN;NOM;SG
srl	srl	srl	srl		N;NOM;SG
srl	oy	srl	oy		N;NOM;SG
srl	ltd	srl	ltd		PROPN;NOM;SG
împiedicat	estettiin	împiedica	estää	ADJ;INDF;MASC;SG	V;IND;PST;FIN;PASS
materia	väliä	materie	väli	N;DEF;FEM;SG	N;PRT;SG
persia	persia	persie	persia	N;DEF;FEM;SG	N;NOM;SG
christina	christina	christina	christina	N;DEF;FEM;SG	N;NOM;SG
arhipelagul	saariston	arhipelag	saaristo	N;DEF;MASC;SG	N;GEN;SG
datorat	velkaa	datorat	velka	ADJ;INDF;MASC;SG	N;PRT;SG
update	päivittää	upda	päivittää	N;INDF;FEM;PL	V;SG;NFIN;ACT
update	päivitä	upda	päivä	N;INDF;FEM;PL	V;IMP;SG;2;FIN;ACT
update	päivitys	upda	päivitys	N;INDF;FEM;PL	N;NOM;SG
execută	toteuta	executa	toteuttaa	V;IND;SG;3;PST;FIN	V;IMP;SG;2;FIN;ACT
execută	suorita	executa	suorittaa	V;IND;SG;3;PST;FIN	V;IMP;SG;2;FIN;ACT
execută	teloittaa	executa	teloittaa	V;IND;SG;3;PST;FIN	V;IND;SG;3;PRS;FIN;ACT
ecuador	ecuadorin	ecuador	ecuadori	PROPN	N;GEN;SG
bull	bull	bull	bull	N;INDF;MASC;SG	
kenya	kenian	kenya	kenia	PROPN	N;GEN;SG
îngropat	haudattu	îngropa	haudata	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
îngropat	haudattuna	îngropa	haudata	ADJ;INDF;MASC;SG	V;FRML;SG;V.PTCP;PASS
îngropat	haudattiin	îngropa	haudata	ADJ;INDF;MASC;SG	V;IND;PST;FIN;PASS
biblie	raamattua	biblie	raamata	N;INDF;FEM;SG	V;PRT;SG;V.PTCP;PASS
biblie	raamattu	biblie	raamata	N;INDF;FEM;SG	V;NOM;SG;V.PTCP;PASS
biblie	raamatun	biblie	raamattu	N;INDF;FEM;SG	N;GEN;SG
fabricat	valmistettu	fabrica	valmistaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
fabricat	valmistetut	fabrica	valmistaa	ADJ;INDF;MASC;SG	V;NOM;PL;V.PTCP;PASS
fabricat	tekaistu	fabrica	tekaista	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
durere	kipu	durere	kipu	N;INDF;FEM;SG	N;NOM;SG
durere	kipua	durere	kipu	N;INDF;FEM;SG	N;PRT;SG
durere	tuska	durere	tuska	N;INDF;FEM;SG	N;NOM;SG
durere	tuskaa	durere	tuska	N;INDF;FEM;SG	N;PRT;SG
recomandat	suositeltava	recomandat	suositeltava	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
recomandat	suositus	recomandat	suositus	ADJ;INDF;MASC;SG	N;NOM;SG
recomandat	suositellaan	recomandat	suositella	ADJ;INDF;MASC;SG	V;IND;PRS;FIN;PASS
recomandat	suositellut	recomandat	suositella	ADJ;INDF;MASC;SG	V;NOM;PL;V.PTCP;ACT
recomandat	suositeltu	recomandat	suositella	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
lucrând	töissä	lucra	työ	V;V.MSDR	N;IN+ESS;PL
lucrând	työskentely	lucra	työskentely	V;V.MSDR	N;NOM;SG
taiwan	taiwanin	taiwan	taiwan	PROPN	N;GEN;SG
taiwan	taiwan	taiwan	taiwa	PROPN	N;NOM;SG
taiwan	taiwanissa	taiwan	taiwan	PROPN	N;IN+ESS;SG
dramatică	dramaattinen	dramatic	dramaattinen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
dramatică	dramaattista	dramatic	dramaattinen	ADJ;INDF;FEM;SG	ADJ;PRT;SG
populată	asutuilla	populat	asuttu	ADJ;INDF;FEM;SG	N;AT+ESS
;PL
tereza	teresa	tereza	teresa	N;DEF;FEM;SG	N;NOM;SG
tereza	theresa	tereza	theresa	N;DEF;FEM;SG	N;NOM;SG
semnată	allekirjoitus	semna	allekirjoida	ADJ;INDF;FEM;SG	N;NOM;SG
semnată	allekirjoittanut	semna	allekirjoittaa	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;ACT
semnată	allekirjoitettu	semna	allekirjoittaa	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;PASS
baptiste	baptiste	baptiste	baptiste	N;INDF;FEM;PL	N;NOM;SG
stelele	tähdet	stea	tähti	N;DEF;FEM;PL	N;NOM;PL
stelele	tähtien	stea	tähtien	N;DEF;FEM;PL	N;GEN;PL
stelele	tähtiä	stea	tähti	N;DEF;FEM;PL	N;PRT;PL
stelele	tähteä	stea	tähteä	N;DEF;FEM;PL	N;PRT;SG
emisă	annettu	emite	antaa	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;PASS
emisă	myönnetyt	emite	myöntää	ADJ;INDF;FEM;SG	V;NOM;PL;V.PTCP;PASS
emisă	annetut	emite	antaa	ADJ;INDF;FEM;SG	V;NOM;PL;V.PTCP;PASS
emisă	myönnetty	emite	myöntää	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;PASS
sovieticii	neuvostoliitto	sovietică	neuvosto#liitto	N;DEF;MASC;PL	N;NOM;SG
haga	haagin	hagă	haagi	PROPN	N;GEN;SG
animat	animoitu	anima	animoitu	ADJ;INDF;MASC;SG	N;NOM;SG
ceas	katso	ceas	katsoa	N;INDF;MASC;SG	V;IMP;SG;2;FIN;ACT
democrație	demokratia	democrație	demokratia	N;INDF;FEM;SG	N;NOM;SG
democrație	demokratiaa	democrație	demokratia	N;INDF;FEM;SG	N;PRT;SG
democrație	demokratian	democrație	demokratia	N;INDF;FEM;SG	N;GEN;SG
expune	paljasta	expune	paljas	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
fantastică	fantastinen	fantastic	fantastinen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
cerințele	vaatimuksia	cerință	vaatimus	N;DEF;FEM;PL	N;PRT;PL
cerințele	vaatimukset	cerință	vaatimus	N;DEF;FEM;PL	N;NOM;PL
occidentali	länsimaalaiset	occidental	länsi#maalainen	ADJ;INDF;MASC;PL	N;NOM;PL
amenințare	uhkaus	amenințare	uhkaus	N;INDF;FEM;SG	N;NOM;SG
amenințare	uhkaa	amenințare	uhata	N;INDF;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
amenințare	uhka	amenințare	uhka	N;INDF;FEM;SG	N;NOM;SG
bolta	holvi	boltă	holvi	N;DEF;FEM;SG	N;NOM;SG
bolta	holvin	boltă	holvi	N;DEF;FEM;SG	N;GEN;PL
lovituri	potkaisee	lovitură	potkaista	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN;ACT
lovituri	puhaltaa	lovitură	puhaltaa	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN;ACT
vizitează	vierailun	vizita	vierailu	V;IND;3;PRS;FIN	N;GEN;SG
vizitează	vierailu	vizita	vierailu	V;IND;3;PRS;FIN	N;NOM;SG
vizitează	käy	vizita	käydä	V;IND;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
vizitează	käynti	vizita	käynti	V;IND;3;PRS;FIN	N;NOM;SG
vizibil	näkyvä	vizibil	näkyä	ADV	V;NOM;SG;V.PTCP;ACT
vizibil	näkyvissä	vizibil	näkyä	ADV	V;IN+ESS;PL;V.PTCP;ACT
vizibil	näkyy	vizibil	näkyä	ADV	V;IND;SG;3;PRS;FIN;ACT
vizibil	näkyvät	vizibil	näkyä	ADV	V;IND;PL;3;PRS;FIN;ACT
sporturi	urheilua	sport	urheilu	N;INDF;FEM;PL	N;PRT;SG
sporturi	urheilu	sport	urheilu	N;INDF;FEM;PL	N;NOM;SG
informatii	info	informat	info	N;INDF;FEM;PL	INTJ
informatii	tiedotus	informat	tiedotus	N;INDF;FEM;PL	N;NOM;SG
informatii	tietoa	informat	tieto	N;INDF;FEM;PL	N;PRT;SG
informatii	tiedottaminen	informat	tiedottaminen	N;INDF;FEM;PL	N;NOM;SG
observație	huomautus	observație	huomautus	N;INDF;FEM;SG	N;NOM;SG
observație	havainto	observație	havainto	N;INDF;FEM;SG	N;NOM;SG
observație	tarkkailu	observație	tarkkailu	N;INDF;FEM;SG	N;NOM;SG
parker	parker	parker	parker	PROPN	PROPN;NOM;SG
zeilor	jumalat	zeu	jumala	N;DEF;MASC;PL	N;NOM;PL
zeilor	jumalia	zeu	jumala	N;DEF;MASC;PL	N;PRT;PL
liechtenstein	liechtenstein	liechtenstein	liechten	PROPN	N;NOM;SG
liechtenstein	liechtensteinin	liechtenstein	liechtenstinin	PROPN	N;GEN;SG
discovery	löytöjä	discovery	löytö	N;INDF;MASC;SG	N;PRT;PL
găsiți	löydä	găsi	löydä	V;IND;PL;2;IPFV;FIN	V;IMP;SG;2;FIN;ACT
găsiți	etsi	găsi	etsiä	V;IND;PL;2;IPFV;FIN	V;IMP;SG;2;FIN;ACT
găsiți	etsiä	găsi	etsiä	V;IND;PL;2;IPFV;FIN	V;SG;NFIN;ACT
găsiți	löytää	găsi	löytää	V;IND;PL;2;IPFV;FIN	V;SG;NFIN;ACT
tăiat	leikkaa	tăia	leikata	ADJ;INDF;MASC;SG	V;IMP;SG;2;FIN;ACT
tăiat	leikata	tăia	leikata	ADJ;INDF;MASC;SG	V;SG;NFIN;ACT
etajul	kerros	etaj	kerros	N;DEF;MASC;SG	N;NOM;SG
etajul	lattia	etaj	lattia	N;DEF;MASC;SG	N;NOM;SG
chapelle	chapelle	chapellă	chape	N;INDF;FEM;PL	
chapelle	chappelle	chapellă	chappi	N;INDF;FEM;PL	N;AT+ALL;SG
strategie	strategian	strategie	strategia	N;INDF;FEM;SG	N;GEN;SG
strategie	strategia	strategie	strategia	N;INDF;FEM;SG	N;NOM;SG
peisaj	maisemat	peisaj	maisema	N;INDF;MASC;SG	N;NOM;PL
attila	attila	attila	attila	PROPN	N;NOM;SG
