din	from	din	from	ADP;ACC	
definit	zdefiniowanych	definit	zdefiniować	ADJ;INDF;MASC;SG	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
suedeza	szwedzki	suedeză	szwedzki	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
suedeza	szwedzkie	suedeză	szwedzki	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
suedeza	szwedzka	suedeză	szwedzko	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
suedeza	szwedzki	suedeză	szwedzki	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
suedeza	szwedzkie	suedeză	szwedzki	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
suedeza	szwedzka	suedeză	szwedzko	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
ramura	gałęzi	ramura	gałąź	N;DEF;FEM;SG	N;GEN;FEM;PL
ramura	gałąź	ramura	gałąź	N;DEF;FEM;SG	N;ACC;FEM;SG
ramura	oddział	ramura	oddział	N;DEF;FEM;SG	N;NOM;MASC;SG
ramura	branch	ramura	branch	N;DEF;FEM;SG	
aliati	sojuszników	aliati	sojusznik		N;ACC;MASC;PL
aliati	sojusznikami	aliati	sojusznik		N;INS;MASC;PL
aliati	sojuszników	aliati	sojusznik		N;ACC;MASC;PL
aliati	sojusznikami	aliati	sojusznik		N;INS;MASC;PL
beach	plaża	beach	plaża	N;INDF;MASC;SG	
venezuela	wenezuela	venezuela	wenezuel	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
sot	małżonek	sot	małżonek		N;NOM;MASC;SG
sot	mąż	sot	mąż		N;NOM;MASC;SG
sot	mężu	sot	mąż		V;IPFV;IMP;SG;2;FIN;ACT
sot	maz	sot	maza		V;IPFV;IND;SG;PRS;FIN;ACT
sot	mąż	sot	mąż		N;NOM;MASC;SG
sot	mężu	sot	mąż		V;IPFV;IMP;SG;2;FIN;ACT
sot	maz	sot	maza		V;IPFV;IND;SG;PRS;FIN;ACT
orient	orient	orient	orient	N;INDF;MASC;SG	
divizii	przegrody	divizie	przegroda	N;INDF;FEM;PL	N;ACC;FEM;SG
divizii	działy	divizie	dziać	N;INDF;FEM;PL	V;PFV;MASC;IND;PL;PST;FIN;ACT
consiliu	council	consiliu	council	N;INDF;MASC;SG	
alaska	alaska	alaska	alaska	N;INDF;MASC;SG	
alaska	alaski	alaska	alaski	N;INDF;MASC;SG	
ridicarea	podnoszenie	ridicare	podnoszenie	N;DEF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ridicarea	podnoszenia	ridicare	podnosić	N;DEF;FEM;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
magic	czary	magic	czar	ADJ;INDF;MASC;SG	N;NOM;MASC;PL
magic	magic	magic	magica	ADJ;INDF;MASC;SG	
magic	magii	magic	magaia	ADJ;INDF;MASC;SG	N;GEN;FEM;SG
magic	magia	magic	magia	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
magic	magicznie	magic	magicznie	ADJ;INDF;MASC;SG	ADV
magic	magia	magic	magia	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
revolta	powstania	revolta	powstanie	N;DEF;FEM;SG	
revolta	powstanie	revolta	powstać	N;DEF;FEM;SG	
revolta	bunt	revolta	bunt	N;DEF;FEM;SG	N;NOM;MASC;SG
revolta	buntu	revolta	bunt	N;DEF;FEM;SG	N;GEN;MASC;SG
revolta	bunt	revolta	bunt	N;DEF;FEM;SG	N;NOM;MASC;SG
revolta	zamieszki	revolta	zamieszka	N;DEF;FEM;SG	N;NOM;MASC;PL
revolta	zamieszek	revolta	zamieszek	N;DEF;FEM;SG	
revolta	powstania	revolta	powstanie	N;DEF;FEM;SG	
revolta	powstanie	revolta	powstać	N;DEF;FEM;SG	
revolta	bunt	revolta	bunt	N;DEF;FEM;SG	N;NOM;MASC;SG
revolta	buntu	revolta	bunt	N;DEF;FEM;SG	N;GEN;MASC;SG
revolta	bunt	revolta	bunt	N;DEF;FEM;SG	N;NOM;MASC;SG
revolta	zamieszki	revolta	zamieszka	N;DEF;FEM;SG	N;NOM;MASC;PL
revolta	zamieszek	revolta	zamieszek	N;DEF;FEM;SG	
ciprian	ciprian	ciprian	ciprian	PROPN	
celebru	znana	celebru	znany	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
celebru	znany	celebru	znany	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
pozitive	pozytywna	pozitiv	pozytywny	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
pozitive	pozytywne	pozitiv	pozytywny	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
pozitive	dodatni	pozitiv	dodatnić	ADJ;INDF;FEM;PL	
pozitive	pozytywnie	pozitiv	pozytywnie	ADJ;INDF;FEM;PL	ADV
pozitive	pozytywny	pozitiv	pozytywny	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
cetatenii	obywatele	cetatenie	obywatele	N;DEF;MASC;PL	N;NOM;MASC;PL
cetatenii	obywateli	cetatenie	obywatel	N;DEF;MASC;PL	N;GEN;MASC;PL
cetatenii	obywatelami	cetatenie	obywatel	N;DEF;MASC;PL	N;INS;MASC;PL
recunoasterea	uznanie	recunoastere	uznanie	N;DEF;FEM;SG	N;NOM;NEUT;SG
recunoasterea	rozpoznanie	recunoastere	rozpoznać	N;DEF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
recunoasterea	rozpoznawanie	recunoastere	rozpoznawać	N;DEF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
recunoasterea	uznawanie	recunoastere	uznawać	N;DEF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
pastrarea	trzymanie	pastrare	trzymać	N;DEF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
pastrarea	retencji	pastrare	retencja	N;DEF;FEM;SG	N;GEN;FEM;SG
pastrarea	zatrzymanie	pastrare	zatrzymać	N;DEF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
reactia	reakcja	reactie	reakcja	N;DEF;FEM;SG	N;NOM;FEM;SG
reactia	reakcji	reactie	reakcja	N;DEF;FEM;SG	N;GEN;FEM;SG
reactia	reakcje	reactie	reakcja	N;DEF;FEM;SG	N;NOM;FEM;PL
barbara	barbary	barbară	barbara	N;DEF;FEM;SG	
barbara	barbara	barbară	barbar	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
barbara	barbaro	barbară	barbaro	N;DEF;FEM;SG	
barbara	barbarzyńcy	barbară	barbarzyńca	N;DEF;FEM;SG	N;NOM;MASC;PL
olga	olga	olga	olga	PROPN	PROPN;NOM;FEM;SG
sardinia	sardynii	sardinie	sardynia	PROPN	N;GEN;FEM;SG
cristea	cristea	criste	cristea	PROPN	
modificare	modyfikacja	modificare	modyfikacja	N;INDF;FEM;SG	N;NOM;FEM;SG
modificare	modyfikacje	modificare	modyfikacja	N;INDF;FEM;SG	N;NOM;FEM;PL
modificare	modyfikacji	modificare	modyfikacja	N;INDF;FEM;SG	N;GEN;FEM;SG
modificare	poprawka	modificare	poprawka	N;INDF;FEM;SG	N;NOM;FEM;SG
rasa	rasy	rasă	rasa	N;DEF;FEM;SG	N;ACC;FEM;PL
rasa	rasa	rasă	rasa	N;DEF;FEM;SG	N;NOM;FEM;SG
rasa	wyścig	rasă	wyścig	N;DEF;FEM;SG	N;NOM;MASC;SG
rasa	rasy	rasă	rasa	N;DEF;FEM;SG	N;ACC;FEM;PL
rasa	race	rasă	raka	N;DEF;FEM;SG	
rasa	rasa	rasă	rasa	N;DEF;FEM;SG	N;NOM;FEM;SG
rasa	rasy	rasă	rasa	N;DEF;FEM;SG	N;ACC;FEM;PL
rasa	rasa	rasă	rasa	N;DEF;FEM;SG	N;NOM;FEM;SG
rasa	wyścig	rasă	wyścig	N;DEF;FEM;SG	N;NOM;MASC;SG
rasa	rasy	rasă	rasa	N;DEF;FEM;SG	N;ACC;FEM;PL
rasa	race	rasă	raka	N;DEF;FEM;SG	
rasa	rasa	rasă	rasa	N;DEF;FEM;SG	N;NOM;FEM;SG
demisia	rezygnacja	demisie	rezygnacja	N;DEF;FEM;SG	N;NOM;FEM;SG
demisia	rezygnacji	demisie	rezygnacja	N;DEF;FEM;SG	N;GEN;FEM;SG
demisia	rezygnację	demisie	rezygnacja	N;DEF;FEM;SG	N;ACC;FEM;SG
negativ	negatywne	negativ	negatywny	ADV	ADJ;NOM;NEUT;SG
negativ	negatywny	negativ	negatywny	ADV	ADJ;NOM;MASC;SG
row	row	row	row	N;INDF;MASC;SG	
extinderea	rozszerzenie	extindere	rozszerzenie	N;DEF;FEM;SG	N;NOM;NEUT;SG
extinderea	rozbudowa	extindere	rozbudowy	N;DEF;FEM;SG	
extinderea	ekspansji	extindere	ekspansja	N;DEF;FEM;SG	N;GEN;FEM;SG
extinderea	rozszerzenia	extindere	rozszerzenie	N;DEF;FEM;SG	N;NOM;NEUT;SG
extinderea	rozszerzenie	extindere	rozszerzenie	N;DEF;FEM;SG	N;NOM;NEUT;SG
extinderea	powiększenie	extindere	powiększyć	N;DEF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
greutatea	ciężar	greutate	ciężar	N;DEF;FEM;SG	N;NOM;MASC;SG
greutatea	wagi	greutate	waga	N;DEF;FEM;SG	N;ACC;FEM;SG
greutatea	waga	greutate	waga	N;DEF;FEM;SG	
temple	świątynia	templu	świątynia	N;INDF;FEM;PL	N;NOM;FEM;SG
temple	temple	templu	temple	N;INDF;FEM;PL	N;NOM;NEUT;SG
temple	świątyni	templu	świątynia	N;INDF;FEM;PL	N;GEN;FEM;SG
inspiratie	inspiracja	inspiratie	inspiracja	N;INDF;FEM;SG	N;NOM;FEM;SG
inspiratie	inspiracji	inspiratie	inspiracja	N;INDF;FEM;SG	N;GEN;FEM;SG
inspiratie	inspirację	inspiratie	inspiracja	N;INDF;FEM;SG	N;ACC;FEM;SG
inspiratie	inspiracja	inspiratie	inspiracja	N;INDF;FEM;SG	N;NOM;FEM;SG
inspiratie	inspiracji	inspiratie	inspiracja	N;INDF;FEM;SG	N;GEN;FEM;SG
inspiratie	inspirację	inspiratie	inspiracja	N;INDF;FEM;SG	N;ACC;FEM;SG
atlas	atlas	atlas	atlas	N;INDF;MASC;SG	
cal	horse	cal	horse	N;INDF;MASC;SG	
cal	konie	cal	koń	N;INDF;MASC;SG	N;NOM;MASC;PL
cal	cala	cal	cal	N;INDF;MASC;SG	V;IPFV;IND;SG;PST;FIN;ACT
cal	cal	cal	cal	N;INDF;MASC;SG	
albatros	albatros	albatros	albatros	N;INDF;MASC;SG	
magyar	magyar	magyar	magyar	N;INDF;MASC;SG	
succesiune	dziedziczenia	succesiune	dziedziczenie	N;INDF;FEM;SG	N;GEN;NEUT;SG
icoane	ikon	icon	ikona	N;INDF;FEM;PL	
norman	norman	norman	norman	PROPN	PROPN;NOM;MASC;SG
norman	normana	norman	norman	PROPN	
retele	sieci	rete	sieć	N;INDF;FEM;PL	
retele	sieci	rete	sieć	N;INDF;FEM;PL	
extras	fragment	extras	fragment	ADJ;INDF;MASC;SG	N;ACC;MASC;SG
extras	wyciąg	extras	wyciąg	ADJ;INDF;MASC;SG	
extras	ekstrakt	extras	ekstrakt	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
televiziunea	telewizja	televiziune	telewizja	N;DEF;FEM;SG	N;NOM;FEM;SG
televiziunea	tv	televiziune	TV	N;DEF;FEM;SG	
televiziunea	telewizor	televiziune	telewizor	N;DEF;FEM;SG	N;NOM;MASC;SG
televiziunea	telewizji	televiziune	telewizja	N;DEF;FEM;SG	N;DAT;FEM;SG
lucia	lucia	luciu	lucia	N;DEF;FEM;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
navele	okręty	navă	okręt	N;DEF;FEM;PL	N;NOM;MASC;PL
navele	statki	navă	statek	N;DEF;FEM;PL	N;NOM;MASC;PL
wild	wild	wild	wild	N;INDF;MASC;SG	
wild	dziko	wild	dziko	N;INDF;MASC;SG	
wild	dzika	wild	dziki	N;INDF;MASC;SG	
wild	dzikie	wild	dziki	N;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
aliat	allied	aliat	allied	ADJ;INDF;MASC;SG	
aliat	ally	aliat	ally	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
totalul	całkowita	total	całkowity	N;DEF;MASC;SG	ADJ;NOM;FEM;SG
totalul	ogółem	total	ogół	N;DEF;MASC;SG	N;INS;MASC;SG
totalul	suma	total	suma	N;DEF;MASC;SG	N;NOM;FEM;SG
totalul	łącznie	total	łącznie	N;DEF;MASC;SG	ADV
concertul	koncert	concert	koncert	N;DEF;MASC;SG	N;NOM;MASC;SG
clark	clarka	clark	clarka	PROPN	N;ACC;MASC;SG
clark	clark	clark	clark	PROPN	
fritz	fritz	fritz	frić	PROPN	PROPN;NOM;MASC;SG
erich	erich	erich	erich	PROPN	PROPN;NOM;MASC;SG
deux	deux	deux	deux	N;INDF;MASC;SG	
moara	młyn	moară	młyn	N;DEF;FEM;SG	N;NOM;MASC;SG
moara	mill	moară	mill	N;DEF;FEM;SG	
moara	młyn	moară	młyn	N;DEF;FEM;SG	N;NOM;MASC;SG
moara	mill	moară	mill	N;DEF;FEM;SG	
razboaiele	wojen	razboi	wojen	N;DEF;FEM;PL	
razboaiele	wojny	razboi	wojna	N;DEF;FEM;PL	N;GEN;FEM;SG
geografic	geograficznie	geografic	geograficznie	ADJ;INDF;MASC;SG	ADV
philippe	philippe	philippe	philippa	PROPN	PROPN;NOM;MASC;SG
philippe	filip	philippe	filip	PROPN	PROPN;NOM;MASC;SG
timpuriu	wczesny	timpuriu	wczesny	ADV	ADJ;NOM;MASC;SG
timpuriu	wczesna	timpuriu	wczesny	ADV	
timpuriu	wczesne	timpuriu	wczesny	ADV	
formare	kształcenie	formare	kształcenie	N;INDF;FEM;SG	N;NOM;NEUT;SG
formare	szkolenia	formare	szkolić	N;INDF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
formare	trening	formare	trening	N;INDF;FEM;SG	N;NOM;MASC;SG
formare	szkolenie	formare	szkolenie	N;INDF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
formare	treningi	formare	trening	N;INDF;FEM;SG	N;NOM;MASC;PL
democrata	demokratyczny	democrata	demokratyczny	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
democrata	demokratyczna	democrata	demokratyczny	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
democrata	demokratyczne	democrata	demokratyczny	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
democrata	demokratów	democrata	demokrat	N;DEF;FEM;SG	N;ACC;MASC;PL
democrata	demokraci	democrata	demokraty	N;DEF;FEM;SG	N;NOM;MASC;PL
slatina	slatina	slatina	slatina	PROPN	
benevento	benevento	benevento	benevento	N;INDF;MASC;SG	V;IPFV;IND;SG;2;FIN;ACT
produsele	wyroby	produs	wyrób	N;DEF;FEM;PL	N;NOM;MASC;PL
produsele	produktów	produs	produkt	N;DEF;FEM;PL	N;GEN;MASC;PL
produsele	produkty	produs	produkt	N;DEF;FEM;PL	N;NOM;MASC;PL
sfera	sfery	sferă	sfery	N;DEF;FEM;SG	N;ACC;FEM;SG
sfera	kuli	sferă	kula	N;DEF;FEM;SG	N;GEN;FEM;SG
sfera	kula	sferă	kula	N;DEF;FEM;SG	
sfera	sfery	sferă	sfery	N;DEF;FEM;SG	N;ACC;FEM;SG
sfera	kuli	sferă	kula	N;DEF;FEM;SG	N;GEN;FEM;SG
sfera	kula	sferă	kula	N;DEF;FEM;SG	
cancer	nowotwory	cancer	nowotwór	N;INDF;MASC;SG	N;NOM;MASC;PL
cancer	raka	cancer	raka	N;INDF;MASC;SG	
info	informacje	info	informacja		N;NOM;FEM;PL
info	informacja	info	informacja		N;NOM;FEM;SG
clasificare	kategoryzacji	clasificare	kategoryzacja	N;INDF;FEM;SG	N;GEN;FEM;SG
clasificare	klasyfikacji	clasificare	klasyfikacja	N;INDF;FEM;SG	N;GEN;FEM;SG
clasificare	klasyfikacja	clasificare	klasyfikacja	N;INDF;FEM;SG	N;NOM;FEM;SG
scrima	ogrodzenia	scrimă	ogrodzić	N;DEF;FEM;SG	N;NOM;NEUT;SG
scrima	szermierka	scrimă	szermierka	N;DEF;FEM;SG	N;NOM;FEM;SG
scrima	ogrodzenie	scrimă	ogrodzenie	N;DEF;FEM;SG	N;NOM;NEUT;SG
law	prawa	law	prawo	N;INDF;MASC;SG	
placa	płytka	placă	płytki	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
placa	talerz	placă	talerz	N;DEF;FEM;SG	N;NOM;MASC;SG
placa	płyta	placă	płyta	N;DEF;FEM;SG	N;NOM;FEM;SG
placa	tabliczka	placă	tabliczka	N;DEF;FEM;SG	N;NOM;FEM;SG
placa	tabliczka	placă	tabliczka	N;DEF;FEM;SG	N;NOM;FEM;SG
oxigen	tlen	oxigen	tlen	N;INDF;MASC;SG	
interventia	interwencja	interventie	interwencja	N;DEF;FEM;SG	N;NOM;FEM;SG
interventia	interwencji	interventie	interwencja	N;DEF;FEM;SG	N;DAT;FEM;SG
interventia	interwencje	interventie	interwencja	N;DEF;FEM;SG	N;NOM;FEM;PL
izvoare	springs	izvor	springs	N;INDF;FEM;PL	V;IPFV;IND;SG;FIN;ACT
logica	logika	logică	logika	N;DEF;FEM;SG	N;NOM;FEM;SG
logica	logiczne	logică	logiczny	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
logica	logicznie	logică	logicznie	N;DEF;FEM;SG	ADV
logica	logiczny	logică	logiczny	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
logica	logika	logică	logika	N;DEF;FEM;SG	N;NOM;FEM;SG
logica	logiczne	logică	logiczny	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
logica	logikę	logică	logika	N;DEF;FEM;SG	N;ACC;FEM;SG
logica	logiki	logică	logika	N;DEF;FEM;SG	N;GEN;FEM;SG
logica	logika	logică	logika	N;DEF;FEM;SG	N;NOM;FEM;SG
logica	logiczne	logică	logiczny	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
logica	logikę	logică	logika	N;DEF;FEM;SG	N;ACC;FEM;SG
logica	logiki	logică	logika	N;DEF;FEM;SG	N;GEN;FEM;SG
criza	kryzys	criză	kryzys	N;DEF;FEM;SG	N;NOM;MASC;SG
criza	kryzysu	criză	kryzys	N;DEF;FEM;SG	N;GEN;MASC;SG
criza	kryzys	criză	kryzys	N;DEF;FEM;SG	N;NOM;MASC;SG
criza	kryzysu	criză	kryzys	N;DEF;FEM;SG	N;GEN;MASC;SG
criza	drgawki	criză	drgawka	N;DEF;FEM;SG	N;NOM;FEM;PL
directie	kierunku	directie	kierunek	N;INDF;FEM;SG	N;GEN;MASC;SG
directie	kierunek	directie	kierunek	N;INDF;FEM;SG	N;NOM;MASC;SG
directie	kierownicy	directie	kierownik	N;INDF;FEM;SG	
directie	sterowanie	directie	sterować	N;INDF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
directie	kierowanie	directie	kierować	N;INDF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
directie	kierunku	directie	kierunek	N;INDF;FEM;SG	N;GEN;MASC;SG
directie	kierunek	directie	kierunek	N;INDF;FEM;SG	N;NOM;MASC;SG
regi	kings	rege	kings	N;INDF;MASC;PL	
spatii	przestrzenie	spate	przestrzenie	N;INDF;FEM;PL	N;NOM;NEUT;SG
spatii	przestrzenie	spate	przestrzenie	N;INDF;FEM;PL	N;NOM;NEUT;SG
specializat	wyspecjalizowanych	specializat	wyspecjalizować	ADJ;INDF;MASC;SG	ADJ;IPFV;GEN;MASC;PL;POS;V.PTCP;PASS
antichitate	antyk	antichitate	antyk	N;INDF;FEM;SG	
antichitate	antyki	antichitate	antyka	N;INDF;FEM;SG	N;NOM;MASC;PL
antichitate	starożytności	antichitate	starożytność	N;INDF;FEM;SG	N;GEN;FEM;SG
raspunde	odpowiedź	raspunde	odpowiedź		N;NOM;FEM;SG
raspunde	odpowiedź	raspunde	odpowiedź		N;NOM;FEM;SG
raspunde	odpowiedź	raspunde	odpowiedź		N;NOM;FEM;SG
buda	buda	buda	budy	N;DEF;FEM;SG	N;NOM;FEM;SG
nero	nero	nero	nero	N;INDF;MASC;SG	
posesia	posiadanie	posesie	posiadać	N;DEF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
posesia	posiadania	posesie	posiadać	N;DEF;FEM;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
faptele	fakty	fapt	fakt	N;DEF;FEM;PL	N;NOM;MASC;PL
deplasare	przemieszczenie	deplasare	przemieszczenie	N;INDF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
aprobat	zatwierdzono	aproba	zatwierdzić	ADJ;INDF;MASC;SG	V;PFV;IND;0;PST;FIN;ACT
aprobat	zatwierdzonych	aproba	zatwierdzić	ADJ;INDF;MASC;SG	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
stoica	stoica	stoica	stoic	N;DEF;FEM;SG	
imprumutat	pożyczył	imprumuta	pożyczyć	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
imprumutat	pożyczył	imprumuta	pożyczyć	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
materie	materia	materie	materia	N;INDF;FEM;SG	N;NOM;FEM;SG
materie	materii	materie	materia	N;INDF;FEM;SG	N;GEN;FEM;SG
evreiesc	żyd	evreiesc	żyd	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
evreiesc	żydem	evreiesc	żyd	ADJ;INDF;MASC;SG	N;INS;MASC;SG
evreiesc	żydzi	evreiesc	żydzić	ADJ;INDF;MASC;SG	N;NOM;MASC;PL
transformarea	przemiana	transformare	przemiać	N;DEF;FEM;SG	N;NOM;FEM;SG
transformarea	przemiany	transformare	przemiać	N;DEF;FEM;SG	N;ACC;FEM;SG
transformarea	transformacji	transformare	transformacja	N;DEF;FEM;SG	N;GEN;FEM;SG
transformarea	transformacja	transformare	transformacja	N;DEF;FEM;SG	N;NOM;FEM;SG
transformarea	przekształcenie	transformare	przekształcenie	N;DEF;FEM;SG	N;NOM;NEUT;SG
nazista	naziści	nazist	naziść	N;DEF;FEM;SG	N;NOM;MASC;PL
nazista	nazistowskich	nazist	nazistowski	N;DEF;FEM;SG	ADJ;GEN;MASC;PL
atitudine	podejście	atitudine	podejść	N;INDF;FEM;SG	N;NOM;NEUT;SG
atitudine	postawa	atitudine	postawa	N;INDF;FEM;SG	N;NOM;FEM;SG
atitudine	postawy	atitudine	postawa	N;INDF;FEM;SG	N;GEN;FEM;SG
atitudine	nastawienie	atitudine	nastawić	N;INDF;FEM;SG	N;NOM;NEUT;SG
autoritate	autorytet	autoritate	autorytet	N;INDF;FEM;SG	N;NOM;MASC;SG
autoritate	władza	autoritate	władza	N;INDF;FEM;SG	N;NOM;FEM;SG
autoritate	organ	autoritate	organ	N;INDF;FEM;SG	N;NOM;MASC;SG
citat	cytuję	cita	cytować	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
citat	cytat	cita	cytat	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
otel	stal	otel	stal	N;INDF;MASC;SG	
otel	stalowe	otel	stalowy	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
otel	stali	otel	stać	N;INDF;MASC;SG	V;IPFV;MASC;IND;PL;PST;FIN;ACT
otel	stal	otel	stal	N;INDF;MASC;SG	
otel	stalowe	otel	stalowy	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
otel	stali	otel	stać	N;INDF;MASC;SG	V;IPFV;MASC;IND;PL;PST;FIN;ACT
baze	bazy	bază	baza	N;INDF;FEM;PL	N;GEN;FEM;SG
caldura	upał	caldura	upał	N;DEF;FEM;SG	
caldura	heat	caldura	heat	N;DEF;FEM;SG	
caldura	ciepło	caldura	ciepło	N;DEF;FEM;SG	
caldura	gorąco	caldura	gorąco	N;DEF;FEM;SG	ADV
caldura	ciepła	caldura	ciepło	N;DEF;FEM;SG	
caldura	ciepła	caldura	ciepło	N;DEF;FEM;SG	
caldura	ciepło	caldura	ciepło	N;DEF;FEM;SG	
caldura	upał	caldura	upał	N;DEF;FEM;SG	
caldura	heat	caldura	heat	N;DEF;FEM;SG	
caldura	ciepło	caldura	ciepło	N;DEF;FEM;SG	
caldura	gorąco	caldura	gorąco	N;DEF;FEM;SG	ADV
caldura	ciepła	caldura	ciepło	N;DEF;FEM;SG	
caldura	ciepła	caldura	ciepło	N;DEF;FEM;SG	
caldura	ciepło	caldura	ciepło	N;DEF;FEM;SG	
caldura	upał	caldura	upał	N;DEF;FEM;SG	
caldura	heat	caldura	heat	N;DEF;FEM;SG	
caldura	ciepło	caldura	ciepło	N;DEF;FEM;SG	
caldura	gorąco	caldura	gorąco	N;DEF;FEM;SG	ADV
caldura	ciepła	caldura	ciepło	N;DEF;FEM;SG	
caldura	ciepła	caldura	ciepło	N;DEF;FEM;SG	
caldura	ciepło	caldura	ciepło	N;DEF;FEM;SG	
apus	sunset	apus	sunset	N;INDF;MASC;SG	
campo	campo	campo	campo	PROPN	V;IPFV;IND;SG;2;PRS;FIN;ACT
eliminarea	usuwanie	eliminare	usuwać	N;DEF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
eliminarea	usuwania	eliminare	usuwać	N;DEF;FEM;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
eliminarea	eliminacja	eliminare	eliminacja	N;DEF;FEM;SG	N;NOM;FEM;SG
eliminarea	eliminacji	eliminare	eliminacja	N;DEF;FEM;SG	N;GEN;FEM;SG
eliminarea	wydalanie	eliminare	wydalać	N;DEF;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
baiat	boy	baiat	boy	N;INDF;MASC;SG	
baiat	boy	baiat	boy	N;INDF;MASC;SG	
selectie	selekcja	selectie	selekcja	N;INDF;FEM;SG	N;NOM;FEM;SG
selectie	zaznaczenie	selectie	zaznaczyć	N;INDF;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
selectie	wybór	selectie	wybór	N;INDF;FEM;SG	N;NOM;MASC;SG
selectie	wyboru	selectie	wybór	N;INDF;FEM;SG	
selectie	dobór	selectie	dobór	N;INDF;FEM;SG	V;IPFV;IND;PRS;FIN;ACT
studioul	studia	studio	studia	N;DEF;MASC;SG	N;NOM;NEUT;PL
studioul	studio	studio	studio	N;DEF;MASC;SG	
criticii	krytycy	critică	krytyk	N;DEF;MASC;PL	N;NOM;MASC;PL
criticii	krytyka	critică	krytyka	N;DEF;MASC;PL	N;NOM;FEM;SG
criticii	krytyków	critică	krytyk	N;DEF;MASC;PL	N;ACC;MASC;PL
verona	verona	verona	verona	PROPN	
intrebarea	pytania	intrebare	pytanie	N;DEF;FEM;SG	N;NOM;NEUT;PL
intrebarea	pytanie	intrebare	pytanie	N;DEF;FEM;SG	N;NOM;NEUT;SG
operatii	operacji	operat	operacja	N;INDF;FEM;PL	N;GEN;FEM;SG
sarah	sarah	sarah	sarah	PROPN	PROPN;NOM;FEM;SG
sarah	sara	sarah	sara	PROPN	PROPN;NOM;FEM;SG
sarah	saro	sarah	saro	PROPN	
baroc	barokowy	baroc	barokowy	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
newton	newtona	newton	newton	PROPN	
newton	newton	newton	newton	PROPN	PROPN;NOM;MASC;SG
