что	कया	что	कया	PRO;NOM	V;SG;FIN;ACT
создают	पोज़	создавать	पोज़	V;IPFV;IND;PL;3;PRS;FIN;ACT	
лицензия	अनुज्ञा	лицензия	अनुज्ञा	N;INAN;NOM;FEM;SG	
маркиз	बिल्ले	маркиз	बिल्ले	N;ANIM;NOM;MASC;SG	
цик	cec	цик	cec	N;INAN;NOM;MASC;SG	
плохой	ख़राब	плохой	ख़राब	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
гражданский	दीवानी	гражданский	दीवानी	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
гражданский	सिविल	гражданский	सिविल	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
гражданский	नागरिक	гражданский	नागरिक	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
ост	ost	ост	ost	N;INAN;NOM;MASC;SG	
выполнена	संपन्नता	выполнить	संपन्नता	V;PFV;FEM;SG;PST;V.PTCP;PASS	N;NOM;FEM;SG;3
батальонов	battalions	батальон	battalions	N;INAN;GEN;MASC;PL	N;NOM;MASC;SG;3
датский	डेनिश	датский	डेनिश	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
датский	दानिश	датский	दानिश	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
датский	डैनिश	датский	डैनिश	ADJ;NOM;MASC;SG	
томов	आयतन	том	आयतन	N;INAN;GEN;MASC;PL	N;NOM;MASC;SG;3
монте	मोंटे	монт	मोंटा	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
тени	शैडो	тень	शैडो	N;INAN;NOM;FEM;PL	
тени	छाया	тень	छा	N;INAN;NOM;FEM;PL	V;PFV;MASC;SG;V.PTCP;ACT
тени	साए	тень	सा	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
тени	परछाई	тень	परछाई	N;INAN;NOM;FEM;PL	V;PFV;FEM;SG;V.PTCP;ACT
тени	छाया	тень	छा	N;INAN;NOM;FEM;PL	V;PFV;MASC;SG;V.PTCP;ACT
тени	छाया	тень	छा	N;INAN;NOM;FEM;PL	V;PFV;MASC;SG;V.PTCP;ACT
тени	शेड	тень	शेड	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
построенные	बनवाया	строить	बन	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;PFV;MASC;SG;V.PTCP;ACT
построенные	बनवाई	строить	बन	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;PFV;FEM;SG;V.PTCP;ACT
построенные	निर्मित	строить	निर्मित	V;PFV;NOM;PL;PST;V.PTCP;PASS	ADJ
бета	beta	бета	beta	N;INAN;NOM;FEM;SG	
бета	बीटा	бета	बीटा	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
заслуживает	काबिल	заслуживать	काबिल	V;IPFV;IND;SG;3;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
заслуживает	हकदार	заслуживать	हकदार	V;IPFV;IND;SG;3;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
направлены	निर्देशित	направить	निर्देशित	V;PFV;PL;PST;V.PTCP;PASS	PROPN;NOM;SG;3
направлены	अग्रेषित	направить	अग्रेषित	V;PFV;PL;PST;V.PTCP;PASS	N;NOM;MASC;SG;3
построили	बनवाया	строить	बन	V;PFV;IND;PL;PST;FIN;ACT	V;PFV;MASC;SG;V.PTCP;ACT
построили	बनवाई	строить	बन	V;PFV;IND;PL;PST;FIN;ACT	V;PFV;FEM;SG;V.PTCP;ACT
построили	निर्मित	строить	निर्मित	V;PFV;IND;PL;PST;FIN;ACT	ADJ
орбиту	कक्षा	орбита	कक्षा	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG;3
теоретической	सैद्धांतिक	теоретический	सैद्धांतिक	ADJ;INS;FEM;SG	PROPN;NOM;SG;3
существа	जीव	существо	जीव	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
кремля	क्रैमलिन	кремль	क्रैमलिन	N;INAN;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
даны	दना	дать	दना	V;PFV;PL;PST;V.PTCP;PASS	
даны	दाना	дать	दान	V;PFV;PL;PST;V.PTCP;PASS	PROPN;NOM;MASC;SG;3
широкие	ब्रॉड	широкий	ब्रॉड	ADJ;NOM;PL	
широкие	व्यापक	широкий	व्यापक	ADJ;NOM;PL	PROPN;NOM;SG;3
широкие	वाइड	широкий	वाइड	ADJ;NOM;PL	N;NOM;MASC;SG;3
широкие	व्यापक	широкий	व्यापक	ADJ;NOM;PL	PROPN;NOM;SG;3
широкие	चौड़ी	широкий	चौड़ी	ADJ;NOM;PL	ADJ;NOM;FEM;SG
обычного	प्रथागत	обычный	प्रथागत	ADJ;GEN;MASC;SG	
заметки	नोट्स	заметка	नोट्स	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
заметки	नोट	заметка	नोट	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
заметки	टिप्पणी	заметка	टिप्पणी	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
заметки	टीप	заметка	टीप	N;INAN;NOM;FEM;PL	
получено	प्राप्त	получить	प्राप्त	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ
получено	प्राप्त	получить	प्राप्त	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ
стандарты	मानकों	стандарт	मानक	N;INAN;NOM;MASC;PL	N;ACC;MASC;PL;3
климата	जलवायु	климат	जलवायु	N;INAN;GEN;MASC;SG	N;NOM;FEM;SG;3
барри	बैरी	барри	बैरी	N;ANIM;NOM;MASC;SG	
ранняя	जल्दी	ранний	जल्दी	ADJ;NOM;FEM;SG	ADV
стрелки	तीर	стрелка	तीर	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
стрелки	बाणों	стрелка	बाण	N;INAN;NOM;FEM;PL	N;ACC;MASC;PL;3
стрелки	बाण	стрелка	बाण	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
стрелки	तीर	стрелка	तीर	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
стрелки	निशानेबाज	стрелка	निशानेबाज	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
эгидой	तत्वावधान	эгида	तत्वावधान	N;INAN;INS;FEM;SG	N;NOM;MASC;SG;3
пауль	पाल	пауль	पाल	N;ANIM;NOM;MASC;SG	
пауль	पॉल	пауль	पॉल	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
одежду	कपड़े	одежда	कपड़ा	N;INAN;ACC;FEM;SG	N;NOM;MASC;PL;3
одежду	पहनावा	одежда	पहनावा	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG;3
одежду	वस्त्र	одежда	वस्त्र	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG;3
одежду	कपडे	одежда	कपडे	N;INAN;ACC;FEM;SG	N;NOM;MASC;PL;3
одежду	कपड़े	одежда	कपड़ा	N;INAN;ACC;FEM;SG	N;NOM;MASC;PL;3
одежду	कपडे	одежда	कपडे	N;INAN;ACC;FEM;SG	N;NOM;MASC;PL;3
ветеран	दिग्गज	ветеран	दिग्गज	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
ветеран	जाँचना	ветеран	जाँच	N;ANIM;NOM;MASC;SG	
эффективно	कुशल	эффективно	कुशल	ADV	
эффективно	प्रभावी	эффективно	प्रभावी	ADV	ADJ
веру	ईमान	вера	ईमान	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG;3
веру	विश्वास	вера	विश्वास	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG;3
веру	आस्था	вера	आस्था	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG;3
императрица	सम्राज्ञी	императрица	सम्राज्ञी	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG;3
ломоносова	लोमोनोसोव	ломоносов	लोमोनोसोव	N;INAN;NOM;MASC;SG	
огромные	प्रचुर	огромный	प्रचुर	ADJ;NOM;PL	
огромные	अत्यंत	огромный	अत्यन्त	ADJ;NOM;PL	CONJ
парламентских	संसदीय	парламентский	संसदीय	ADJ;GEN;PL	N;NOM;MASC;SG;3
украину	यूक्रेन	украина	यूक्रेन	N;INAN;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
украину	युक्त	украина	युक्त	N;INAN;ACC;FEM;SG	
нормальный	सामान्य	нормальный	सामान्य	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
удовлетворяет	संतोषजनक	удовлетворять	संतोषजनक	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ
пассажирских	यात्री	пассажирский	यात्री	ADJ;GEN;PL	N;NOM;MASC;PL;3
факторы	कारक	фактор	कारक	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
факторы	कारकों	фактор	कारक	N;INAN;NOM;MASC;PL	N;ACC;MASC;PL;3
ходить	सैर	ходить	सैर	V;IPFV;NFIN;ACT	N;NOM;FEM;SG;3
уничтожены	नष्ट	уничтожить	नष्ट	V;PFV;PL;PST;V.PTCP;PASS	PROPN;NOM;MASC;SG;3
духовенства	पादरी	духовенство	पादरी	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
волк	वुल्फ	волк	वुल्फ	N;ANIM;NOM;MASC;SG	
короли	राजाओं	король	राजा	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL;3
короли	किंग्स	король	किंग	N;ANIM;NOM;MASC;PL	PROPN;NOM;MASC;SG;3
утро	सवेरा	утро	सवेरा	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
бей	बे	бей	बे	INTJ	PROPN;NOM;MASC;SG;3
бей	खाड़ी	бей	खाड़ी	INTJ	PROPN;NOM;FEM;SG;3
чей	जिनके	чей	जो	DET;NOM;MASC;SG	PRO;MASC;SG;3
чей	किसका	чей	कौन	DET;NOM;MASC;SG	PRO;MASC;SG;3
чей	जिनकी	чей	जो	DET;NOM;MASC;SG	PRO;FEM;PL;3
убийцы	हत्यारों	убийца	हत्यारा	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL;3
взяты	लिया	брать	ले	V;PFV;PL;PST;V.PTCP;PASS	V;PFV;MASC;SG;V.PTCP;ACT
физиологии	physiology	физиология	physiology	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
установок	स्थापना	установка	स्थापना	N;INAN;GEN;FEM;PL	N;NOM;FEM;SG;3
установок	संस्थापना	установка	संस्थापना	N;INAN;GEN;FEM;PL	N;NOM;FEM;SG;3
газету	अख़बार	газета	अख़बार	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG;3
газету	अखबार	газета	अखबार	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG;3
газету	समाचारपत्र	газета	समाचारपत्र	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG;3
афганистана	अफ़ग़ानिस्तान	афганистан	अफ़ग़ानिस्तान	N;INAN;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
афганистана	अफ़गानिस्तान	афганистан	अफ़गानिस्तान	N;INAN;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
афганистана	अफगानिस्तान	афганистан	अफगानिस्तान	N;INAN;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
кадры	फुटेज	кадр	फुटेज	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
строитель	बिल्डर	строитель	बिल्डर	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
победить	बीट	победить	बीट	V;PFV;NFIN;ACT	
победить	धड़कन	победить	धड़कन	V;PFV;NFIN;ACT	N;NOM;FEM;SG;3
победить	ताल	победить	ताल	V;PFV;NFIN;ACT	
победить	विन	победить	विन	V;PFV;NFIN;ACT	
победить	जीत	победить	जीत	V;PFV;NFIN;ACT	N;NOM;FEM;SG;3
победить	हार	победить	हार	V;PFV;NFIN;ACT	N;NOM;FEM;SG;3
победить	शिकस्त	победить	शिकस्त	V;PFV;NFIN;ACT	N;NOM;FEM;SG;3
читает	पढ़े	читать	पढ़े	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;MASC;SG;FIN;ACT
парень	छोरा	парень	छोरा	N;ANIM;NOM;MASC;SG	
парень	लडका	парень	लडक	N;ANIM;NOM;MASC;SG	
парень	बॉय	парень	बॉय	N;ANIM;NOM;MASC;SG	
парень	लड़के	парень	लड़का	N;ANIM;NOM;MASC;SG	N;NOM;MASC;PL;3
парень	guy	парень	guy	N;ANIM;NOM;MASC;SG	
парень	किड	парень	किड	N;ANIM;NOM;MASC;SG	
чтение	पढ़ना	чтение	पढ़	N;INAN;NOM;NEUT;SG	V;MASC;NFIN;ACT
чтение	पढना	чтение	पढ	N;INAN;NOM;NEUT;SG	V;NFIN;ACT
факто	facto	факто	facto	N;INAN;NOM;MASC;SG	
резонанс	अनुनाद	резонанс	अनुनाद	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
англичан	अंग्रेजो	англичанин	अंग्रेजो	N;ANIM;GEN;MASC;PL	PROPN;NOM;MASC;SG;3
мур	मूर	мура	मूर	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
осень	गिरा	осень	गिर	N;INAN;NOM;FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
осень	गिरना	осень	गिर	N;INAN;NOM;FEM;SG	V;MASC;SG;V.PTCP;ACT
осень	गिर	осень	गिर	N;INAN;NOM;FEM;SG	V;ACT
сел	बैठा	сесть	बैठ	V;PFV;MASC;IND;SG;PST;FIN;MID	V;PFV;MASC;SG;V.PTCP;ACT
сел	शनि	сесть	शनि	V;PFV;MASC;IND;SG;PST;FIN;MID	PROPN;NOM;MASC;SG;3
сел	शनिवार	сесть	शनिवार	V;PFV;MASC;IND;SG;PST;FIN;MID	PROPN;NOM;MASC;SG;3
сел	सत	сесть	सत	V;PFV;MASC;IND;SG;PST;FIN;MID	
апостольский	अपोस्टोलिक	апостольский	अपोस्टोलिक	ADJ;NOM;MASC;SG	
сервис	उपकरण	сервис	उपकरण	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL;3
сервис	टूल्स	сервис	टूल्स	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL;3
электронные	इलेक्ट्रानिक	электронный	इलेक्ट्रानिक	ADJ;NOM;PL	PROPN;NOM
электронные	इलेक्ट्रॉनिक	электронный	इलेक्ट्रॉनिक	ADJ;NOM;PL	N;NOM
еврейская	यहूदी	еврейский	यहूदी	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
убийца	जानलेवा	убийца	जानलेवा	N;ANIM;NOM;MASC;SG	
убийца	killer	убийца	killer	N;ANIM;NOM;MASC;SG	
убийца	कातिलाना	убийца	कातिलाना	N;ANIM;NOM;MASC;SG	
убийца	कातिल	убийца	कातिल	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
убийца	क़ातिल	убийца	क़ातिल	N;ANIM;NOM;MASC;SG	
убийца	हत्यारे	убийца	हत्यारा	N;ANIM;NOM;MASC;SG	N;NOM;MASC;PL;3
арабский	अरब	арабский	अरब	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
арабский	अरबी	арабский	अरबी	ADJ;NOM;MASC;SG	PROPN;NOM;FEM;SG;3
предков	पूर्वजो	предок	पूर्वजो	N;ANIM;ACC;MASC;PL	
ведущая	मॉडरेटर	вести	मॉडरेटर	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;ACT	N;NOM;MASC;SG;3
ведущая	अग्रणी	вести	अग्रणी	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;ACT	PROPN;NOM;MASC;SG;3
ведущая	लीड	вести	लीड	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;ACT	
ведущая	सीसा	вести	सीसा	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;ACT	N;NOM;MASC;SG;3
ведущая	सीसे	вести	सीसे	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;ACT	N;NOM;MASC;SG;3
ведущая	प्रस्तुतकर्ता	вести	प्रस्तुतकर्ता	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;ACT	N;NOM;MASC;SG;3
президентских	अध्यक्षीय	президентский	अध्यक्षीय	ADJ;GEN;PL	PROPN;NOM;MASC;SG;3
австралийский	ऑस्ट्रेलियाई	австралийский	ऑस्ट्रेलियाई	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
супер	सुपर	супер	सुपर		N;NOM
рада	प्रसन्न	рад	प्रसन्न	ADJ;FEM;SG	PROPN;NOM;MASC;SG;3
пишу	लेखन	писать	लेखन	V;IPFV;IND;SG;1;PRS;FIN;ACT	
королей	राजाओं	король	राजा	N;ANIM;GEN;MASC;PL	N;ACC;MASC;PL;3
королей	किंग्स	король	किंग	N;ANIM;GEN;MASC;PL	PROPN;NOM;MASC;SG;3
полицейский	पुलिस	полицейский	पुलिस	ADJ;NOM;MASC;SG	N;NOM;FEM;SG;3
полицейский	पुलिसकर्मी	полицейский	पुलिसकर्मी	ADJ;NOM;MASC;SG	N;NOM;MASC;PL;3
полицейский	पुलिसवाला	полицейский	पुलिसवाला	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
описано	वर्णित	описать	वर्णित	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ
кан	कांग	кан	कांग	PART	
кан	kahn	кан	ओप	PART	
кан	कान	кан	कान	PART	N;NOM;MASC;SG;3
кан	kan	кан	ओे	PART	PROPN;NOM;MASC;SG;3
фифа	फीफा	фиф	फीफा	N;INAN;NOM;MASC;SG	PROPN;NOM;FEM;SG;3
косово	कोसोवो	косово	कोसोवो	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
атаковать	हमले	атаковать	हमला	V;IPFV;NFIN;ACT	N;NOM;MASC;PL;3
атаковать	हमला	атаковать	हमला	V;IPFV;NFIN;ACT	N;NOM;MASC;SG;3
атаковать	आक्रमण	атаковать	आक्रमण	V;IPFV;NFIN;ACT	N;NOM;MASC;SG;3
абдул	अब्दुल	абдул	अब्दुल	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
эксперт	विशेषज्ञ	эксперт	विशेषज्ञ	N;ANIM;NOM;MASC;SG	N;NOM;MASC;PL;3
совершить	कमिट	совершить	कमिट	V;PFV;NFIN;ACT	
ископаемых	खनिज	ископаемое	खनिज	N;INAN;GEN;NEUT;PL	N;NOM;MASC;SG;3
ископаемых	जीवाश्म	ископаемое	जीवाश्म	N;INAN;GEN;NEUT;PL	N;NOM;MASC;SG;3
ископаемых	चट्टान	ископаемое	चट्टान	N;INAN;GEN;NEUT;PL	N;NOM;FEM;SG;3
кислорода	आक्सीजन	кислород	आक्सीजन	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG;3
кислорода	ऑक्सीजन	кислород	ऑक्सीजन	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG;3
мэн	मेंग	мэн	मेंग	N;INAN;NOM;MASC;SG	
мэн	मेन	мэн	मेन	N;INAN;NOM;MASC;SG	
мэн	maine	мэн	maine	N;INAN;NOM;MASC;SG	
николас	निकोलस	николас	निकोलस	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
альберта	अलबर्टा	альберт	अलबर्टा	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
жозеф	जोसफ	жозеф	जोसफ	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
жозеф	यूसुफ	жозеф	यूसुफ	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
жозеф	जोसेफ	жозеф	जोसेफ	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
простое	सिंपल	простой	सिंपल	ADJ;NOM;NEUT;SG	
простое	साधारण	простой	साधारण	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
простое	सरल	простой	सरल	ADJ;NOM;NEUT;SG	
рой	राय	рой	राय	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
рой	रॉय	рой	रॉय	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
рой	पड़ेंगे	рой	पड़	N;ANIM;NOM;MASC;SG	V;MASC;IND;PL;3;FUT;FIN;ACT
альберто	अल्बर्टो	альберто	अल्बर्ट	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL;3
электроэнергии	बिजली	электроэнергия	बिजली	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
электроэнергии	विद्युत	электроэнергия	विद्युत	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
кубы	घन	куба	घन	N;INAN;NOM;FEM;PL	
кубы	क्यूबा	куба	क्यूबा	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
задняя	पीछे	задний	पीछे	ADJ;NOM;FEM;SG	ADV;NOM;MASC;SG;3
задняя	पश्च	задний	पश्च	ADJ;NOM;FEM;SG	
камер	कक्षों	камера	कक्ष	N;INAN;GEN;FEM;PL	N;ACC;MASC;PL;3
возражения	आपत्ति	возражение	आपत्ति	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG;3
возражения	आपत्ति	возражение	आपत्ति	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG;3
уилсон	विल्सन	уилсон	विल्सन	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
старших	वरिष्ठ	старший	वरिष्ठ	ADJ;GEN;PL	N;NOM;MASC;SG;3
юбилейная	जयंती	юбилейный	जयंती	ADJ;NOM;FEM;SG	N;NOM;FEM;SG;3
исаак	इसहाक़	исаак	इसहाक	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
бесплатно	निशुल्क	бесплатно	निशुल्क	ADV	N;NOM;MASC;SG;3
бесплатно	मुफ्त	бесплатно	मुफ्त	ADV	N;NOM;MASC;SG;3
бесплатно	मुक्त	бесплатно	मुक्त	ADV	ADJ
бесплатно	फ्री	бесплатно	फ्री	ADV	
бесплатно	आजाद	бесплатно	आजाद	ADV	PROPN;NOM;MASC;SG;3
бесплатно	फ़्री	бесплатно	फा्री	ADV	
стекла	काँच	стекло	काँच	N;INAN;NOM;NEUT;PL	
стекла	काच	стекло	काच	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
стекла	गिलास	стекло	गिलास	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
стекла	ग्लास	стекло	ग्लास	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
стекла	कांच	стекло	कांच	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
показания	गवाही	показание	गवाही	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG;3
янг	यांग	янг	यांग	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
янг	जवान	янг	जवान	N;ANIM;NOM;MASC;SG	N;NOM;MASC;PL;3
янг	यंग	янг	यंग	N;ANIM;NOM;MASC;SG	
центральное	केंद्रीय	центральный	केंद्रीय	ADJ;NOM;NEUT;SG	PROPN;NOM;SG;3
центральное	मध्य	центральный	मध्य	ADJ;NOM;NEUT;SG	
центральное	सेंट्रल	центральный	सेंट्रल	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
эфиопии	इथियोपिया	эфиопия	इथियोपिया	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
неудачно	दुर्भाग्यपूर्ण	неудачно	दुर्भाग्यपूर्ण	ADV	ADJ
венесуэлы	वेनेजुएला	венесуэла	वेनेजुएला	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
настоящая	यथार्थ	настоящий	यथार्थ	ADJ;NOM;FEM;SG	ADV
настоящая	रीयल	настоящий	रीयल	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
настоящая	रियल	настоящий	रियल	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
пресса	दबाएँ	пресса	दबा	N;INAN;NOM;FEM;SG	V;SBJV;PL;FIN;ACT
пресса	दबाएं	пресса	दबा	N;INAN;NOM;FEM;SG	V;SBJV;PL;FIN;ACT
пресса	दबायें	пресса	दबाय	N;INAN;NOM;FEM;SG	V;SBJV;PL;3;FIN;ACT
навигации	संचरण	навигация	संचरण	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
навигации	नेविगेशन	навигация	नेविगेशन	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
хозяин	स्वामी	хозяин	स्वामी	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
хозяин	निपुण	хозяин	निपुण	N;ANIM;NOM;MASC;SG	ADP
ранг	रैंक	ранг	रैंक	N;INAN;NOM;MASC;SG	
дополнительное	अनुपूरक	дополнительный	अनुपूरक	ADJ;NOM;NEUT;SG	
дополнительное	अतिरिक्त	дополнительный	अतिरिक्त	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
дополнительное	अतिरिक्त	дополнительный	अतिरिक्त	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
колония	उपनिवेशों	колония	उपनिवेश	N;INAN;NOM;FEM;SG	N;ACC;MASC;PL;3
носила	पहना	носить	पहन	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;MASC;SG;V.PTCP;ACT
арнольд	अर्नोल्ड	арнольд	अर्नोल्ड	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
арнольд	अर्नाल्ड	арнольд	अर्नाल्ड	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
борцы	पहलवान	борец	पहलवान	N;ANIM;NOM;MASC;PL	N;NOM;MASC;SG;3
борцы	पहलवानों	борец	पहलवान	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL;3
боги	देवताओं	бог	देवता	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL;3
обложка	कवर	обложка	कवर	N;INAN;NOM;FEM;SG	
классическая	शास्त्रीय	классический	शास्त्रीय	ADJ;NOM;FEM;SG	PROPN;NOM;SG;3
классическая	क्लासिक	классический	क्लासिक	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
картинки	छवि	картинка	छवि	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
картинки	चित्र	картинка	चित्र	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
картинки	बिंब	картинка	बिंब	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
картинки	चित्र	картинка	चित्र	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
нынешней	धारा	нынешний	धारा	ADJ;INS;FEM;SG	N;NOM;FEM;SG;3
нынешней	मौजूदा	нынешний	मौजूदा	ADJ;INS;FEM;SG	PROPN;NOM;MASC;SG;3
нынешней	मौज़ूदा	нынешний	मौज़ूदा	ADJ;INS;FEM;SG	N;NOM;FEM;SG;3
нынешней	वर्तमान	нынешний	वर्तमान	ADJ;INS;FEM;SG	N;NOM;MASC;SG;3
объяснения	स्पष्टीकरण	объяснение	स्पष्टीकरण	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
рад	प्रसन्न	рад	प्रसन्न	ADJ;MASC;SG	PROPN;NOM;MASC;SG;3
швейцарский	स्विस	швейцарский	स्विस	ADJ;NOM;MASC;SG	
зубов	दांत	зуб	दांत	N;INAN;GEN;MASC;PL	N;NOM;MASC;SG;3
грант	ग्रान्ट	грант	ग्रान्ट	N;INAN;NOM;MASC;SG	
барабаны	ड्रम	барабан	ड्रम	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
студент	student	студент	student	N;ANIM;NOM;MASC;SG	
студент	छात्र	студент	छात्र	N;ANIM;NOM;MASC;SG	N;NOM;MASC;PL;3
