den	το	den	ο	PRO;DEF;MASC+FEM;SG	DET;NOM;DEF;NEUT;SG
lindsey	λίντσεϊ	lindsey	λίνωσε	PROPN;NOM	V;PFV;IND;SG;3;PST;FIN;ACT
relaterade	σχετική	relatera	σχετικός	ADJ;NOM;PL;PST;V.PTCP	ADJ;NOM;FEM;SG
relaterade	σχετικό	relatera	σχετικός	ADJ;NOM;PL;PST;V.PTCP	ADJ;NOM;NEUT;SG
backen	χιλ	back	χιλ	N;NOM;DEF;MASC+FEM;SG	
backen	hill	back	hill	N;NOM;DEF;MASC+FEM;SG	
föredrar	προτιμούσε	föredra	προτιμώ	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
nathaniel	ναθάνιελ	nathaniel	ναθάνιελ	PROPN;NOM	
tjänsten	service	tjänst	service	N;NOM;DEF;MASC+FEM;SG	
tjänsten	εξυπηρέτηση	tjänst	εξυπηρέτηση	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG
isabella	ιζαμπέλα	isabell	ιζαμπέλα	PROPN;NOM	PROPN;NOM;FEM;SG
uppsättning	σετ	uppsättning	σετ	N;NOM;INDF;MASC+FEM;SG	
micke	μίκε	micke	μίκω	PROPN;NOM	N
micke	mike	micke	mike	PROPN;NOM	
micke	μάικ	micke	μάικ	PROPN;NOM	
micke	τοντ	micke	τοντ	PROPN;NOM	
likheter	ομοιότητα	likhet	ομοιότητα	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;SG
wings	φτερούγες	Wing	φτερούγα	PROPN;NOM	N;NOM;FEM;PL
wings	φτερά	Wing	φτερά	PROPN;NOM	N;NOM;NEUT;PL
wings	πτέρυγες	Wing	πτέρυγας	PROPN;NOM	N;NOM;FEM;PL
ersättning	αποδοχές	ersättning	αποδοχή	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
ersättning	αντιστάθμιση	ersättning	αντιστάθμιση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
ersättning	αποζημίωση	ersättning	αποζημίωση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
ersättning	αντικατάσταση	ersättning	αντικατάσταση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
flyga	πέτα	flyga	πέτα	V;IMP;FIN;ACT	N
flyga	μύγα	flyga	μύγα	V;IMP;FIN;ACT	N;NOM;FEM;SG
flyga	πέταξε	flyga	πετώ	V;IMP;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
flyga	πέταγμα	flyga	πέταγμα	V;IMP;FIN;ACT	N;NOM;NEUT;SG
flyga	ιπτάμενο	flyga	ιπτάμενος	V;IMP;FIN;ACT	N;NOM;NEUT;SG
belgiska	βελγική	belgisk	βελγικός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
belgiska	βέλγος	belgisk	βέλγος	ADJ;NOM;PL	N;NOM;MASC;SG
belgiska	βελγικά	belgisk	βελγικός	ADJ;NOM;PL	ADV
belgiska	βελγικό	belgisk	βελγικός	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
gnagare	τρωκτικό	gnagare	τρωκτικός	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG
gnagare	τρωκτικά	gnagare	τρωκτικά	N;NOM;INDF;MASC+FEM;PL	ADJ;NOM;NEUT;PL
gnagare	τρωκτικά	gnagare	τρωκτικά	N;NOM;INDF;MASC+FEM;PL	ADJ;NOM;NEUT;PL
utför	εκτελέσει	utföra	εκτελώ	V;IMP;FIN;ACT	V;PFV;IND;SG;3;FIN;ACT
utför	εκτελέσει	utföra	εκτελώ	V;IMP;FIN;ACT	V;PFV;IND;SG;3;FIN;ACT
utför	εκτέλεση	utföra	εκτέλεση	V;IMP;FIN;ACT	N;ACC;FEM;SG
agneta	ανέτα	agn	ανέτα	PROPN;NOM	N
cole	cole	cole	cole	PROPN;NOM	
cole	κόουλ	cole	κόουλ	PROPN;NOM	PROPN;NOM;MASC;SG
olycka	ατυχία	olycka	ατυχία	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
olycka	κακοτυχία	olycka	κακοτυχία	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
sinaloa	σιναλόα	sinalo	σιναλός	PROPN;NOM	N
atlas	atlas	atla	atlas	N;NOM;INDF;MASC+FEM;SG	
morgon	πρωί	morgon	πρωί	N;NOM;INDF;MASC+FEM;SG	N;ACC;NEUT;SG
morgon	καλημέρα	morgon	καλημέρα	N;NOM;INDF;MASC+FEM;SG	N;VOC;FEM;SG
reinhold	ράινχολντ	reinhold	ράινχολντ	PROPN;NOM	PROPN;NOM;MASC;SG
antwerpen	αμβέρσα	antwerp	αμβέρω	PROPN;NOM	PROPN;ACC;FEM;SG
curt	κερτ	curt	κερτ	PROPN;NOM	
irländsk	ιρλανδικά	irländsk	ιρλανδικά	ADJ;NOM;INDF;MASC+FEM;SG	ADV
irländsk	ιρλανδοί	irländsk	ιρλανδός	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;PL
irländsk	irish	irländsk	irish	ADJ;NOM;INDF;MASC+FEM;SG	
irländsk	ιρλανδός	irländsk	ιρλανδός	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG
planeten	πλανήτη	plan	πλανήτης	N;NOM;DEF;MASC+FEM;SG	N;ACC;MASC;SG
harvard	χάρβαρντ	harvard	χάρβαρντ	PROPN;NOM	N;NOM;NEUT;SG
harvard	harvard	harvard	harvard	PROPN;NOM	
neapel	νάπολη	neapel	νάπολη	PROPN;NOM	PROPN;NOM;FEM;SG
drake	drake	drake	drake	N;NOM;INDF;MASC+FEM;SG	
drake	ντρέικ	drake	ντρέικ	N;NOM;INDF;MASC+FEM;SG	
aisne	aisne	aisne	aisne	N;NOM;INDF;MASC+FEM;SG	
rester	κατάλοιπο	rest	κατάλοιπος	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG
rester	υπόλειμμα	rest	υπόλειμμα	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG
rester	καταλοίπων	rest	κατάλοιπος	N;NOM;INDF;MASC+FEM;PL	ADJ;GEN;FEM;PL
praxis	πρακτική	praxis	πρακτικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
praxis	εξάσκηση	praxis	εξάσκηση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
praxis	προπόνηση	praxis	προπόνηση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
praxis	πρακτικές	praxis	πρακτική	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
tekniker	τεχνικός	teknik	τεχνικός	N;NOM;INDF;MASC+FEM;PL	ADJ;NOM;MASC;SG
tekniker	τεχνικοί	teknik	τεχνικός	N;NOM;INDF;MASC+FEM;PL	ADJ;NOM;MASC;PL
tekniker	τεχνικούς	teknik	τεχνικός	N;NOM;INDF;MASC+FEM;PL	ADJ;ACC;MASC;PL
tekniker	τεχνικές	teknik	τεχνικός	N;NOM;INDF;MASC+FEM;PL	ADJ;NOM;FEM;PL
tävlande	διαγωνιζόμενη	tävlande	διαγωνιζόμενος	ADJ;NOM;PRS;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
tävlande	ανταγωνιστές	tävlande	ανταγωνιστής	ADJ;NOM;PRS;V.PTCP	N;NOM;MASC;PL
tävlande	ανταγωνιστής	tävlande	ανταγωνιστής	ADJ;NOM;PRS;V.PTCP	N;NOM;MASC;SG
tävlande	ανταγωνιστή	tävlande	ανταγωνιστής	ADJ;NOM;PRS;V.PTCP	N;ACC;MASC;SG
tävlande	διαγωνιζόμενοι	tävlande	διαγωνιζόμενος	ADJ;NOM;PRS;V.PTCP	V;PFV;NOM;MASC;PL;V.PTCP;PASS
framgångsrikt	επιτυχής	framgångsrikt	επιτυχής	N;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG
framgångsrikt	επιτυχημένη	framgångsrikt	επιτυχημένος	N;NOM;INDF;NEUT;SG	V;PFV;NOM;FEM;SG;V.PTCP;PASS
framgångsrikt	επιτυχημένος	framgångsrikt	επιτυχημένος	N;NOM;INDF;NEUT;SG	ADJ;NOM;MASC;SG
framgångsrikt	επιτυχώς	framgångsrikt	επιτυχώς	N;NOM;INDF;NEUT;SG	ADV
vänta	περίμενε	vänta	περίμενο	V;IMP;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
vänta	περιμένετε	vänta	περιμένω	V;IMP;FIN;ACT	V;IPFV;IND;PL;2;PRS;FIN;ACT
duncan	ντάνκαν	duncan	ντάνκαν	PROPN;NOM	
duncan	duncan	duncan	duncan	PROPN;NOM	
gult	κίτρινα	gult	κίτρινος	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
gult	κίτρινος	gult	κίτρινος	N;NOM;INDF;NEUT;SG	ADJ;NOM;MASC;SG
gult	κίτρινη	gult	κίτρινος	N;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;SG
petri	petri	petri	petri	PROPN;NOM	
frey	φρέι	frey	φρέι	PROPN;NOM	NUM;SG
befintliga	υπάρχουσα	befintlig	υπάρχων	ADJ;NOM;PL	ADJ;NOM;FEM;SG
befintliga	υφιστάμενη	befintlig	υφιστάμενος	ADJ;NOM;PL	ADJ;NOM;FEM;SG
befintliga	υπάρχον	befintlig	υπάρχων	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
befintliga	υφιστάμενων	befintlig	υφιστάμενος	ADJ;NOM;PL	ADJ;GEN;MASC;PL
alias	aka	alia	aka	N;NOM;INDF;NEUT;SG	
alias	ψευδώνυμα	alia	ψευδώνυμα	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
skatt	θησαυρό	skatt	θησαυρός	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
skatt	φόρου	skatt	φόρος	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
skatt	φόρους	skatt	φόρος	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;PL
skatt	φόροι	skatt	φόρος	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
sitta	κάτσε	sitta	κάτσε	V;IMP;FIN;ACT	V;PFV;IND;SG;1;PST;FIN;ACT
giuseppe	giuseppe	giuseppe	giuseppe	PROPN;NOM	
giuseppe	τζουζέπε	giuseppe	τζουζέπω	PROPN;NOM	
visste	ήξερε	veta	θέρω	V;IMP;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
svansen	ουράς	svans	ουρός	N;NOM;DEF;MASC+FEM;SG	N;GEN;FEM;SG
florens	φλωρεντία	flor	φλωρεντία	N;GEN;DEF;MASC+FEM;SG	PROPN;NOM;FEM;SG
florens	φλόρενς	flor	φλόρες	N;GEN;DEF;MASC+FEM;SG	
business	δουλειές	business	δουλειή	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
business	business	business	business	N;NOM;INDF;NEUT;SG	
fantasy	φαντασίωση	fantasy	φαντασίωση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
passiflora	passiflora	passiflora	passiflora	N;NOM;INDF;MASC+FEM;SG	
bönder	χωρικοί	bönder	χωρικός	N;NOM;INDF;NEUT;PL	ADJ;NOM;MASC;PL
bönder	γεωργούς	bönder	γεωργός	N;NOM;INDF;NEUT;PL	N;ACC;MASC;PL
cox	cox	cox	cox	PROPN;NOM	
cox	κοξ	cox	κοξ	PROPN;NOM	
nancy	νάνσι	nancy	νάνσι	PROPN;NOM	
nancy	νάνσυ	nancy	νάνσυ	PROPN;NOM	PROPN;NOM;FEM;SG
break	σπάσε	break	σπάω	N;NOM;INDF;NEUT;SG	V;IPFV;IND;SG;1;PST;FIN;ACT
break	διακοπή	break	διακοπή	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG
fletcher	φλέτσερ	fletcher	φλέτσερ	PROPN;NOM	
eyes	μάτια	eyes	μάτι	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
eyes	ματια	eyes	ματι	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
svans	ουράς	svans	ουρός	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
woods	γουντς	woods	γουντς	N;NOM;INDF;MASC+FEM;SG	
tumba	tumba	tumba	tumba	PROPN;NOM	
praktiska	πρακτικά	praktisk	πρακτικά	ADJ;NOM;PL	ADV
praktiska	πρακτική	praktisk	πρακτικός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
praktiska	πρακτικός	praktisk	πρακτικός	ADJ;NOM;PL	ADJ;NOM;MASC;SG
praktiska	πρακτικό	praktisk	πρακτικός	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
clay	κλέι	clay	κλέι	PROPN;NOM	
dansare	χορεύτριες	dansare	χορεύτρια	N;NOM;INDF;MASC+FEM;PL	ADJ;NOM;FEM;PL
dansare	χορευτή	dansare	χορευτός	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;SG
dansare	χορεύτρια	dansare	χορεύτρια	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG
dansare	χορευτής	dansare	χορευτής	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
garcía	garcia	garcía	garcia	PROPN;NOM	
garcía	γκαρσία	garcía	γκαρσία	PROPN;NOM	
garcía	garcía	garcía	garcía	PROPN;NOM	
irländska	ιρλανδικά	irländsk	ιρλανδικά	ADJ;NOM;PL	ADV
irländska	ιρλανδοί	irländsk	ιρλανδός	ADJ;NOM;PL	PROPN;NOM;MASC;PL
irländska	ιρλανδική	irländsk	ιρλανδικός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
irländska	irish	irländsk	irish	ADJ;NOM;PL	
irländska	ιρλανδός	irländsk	ιρλανδός	ADJ;NOM;PL	N;NOM;MASC;SG
palmer	πάλμερ	palmer	πάλμερ	N;NOM;INDF;MASC+FEM;SG	
blandad	μεικτή	blanda	μεικτός	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	PROPN;NOM;FEM;SG
blandad	μεικτό	blanda	μεικτός	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;NOM;NEUT;SG
blandad	μεικτά	blanda	μεικτός	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADV
blandad	μεικτές	blanda	μεικτός	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;NOM;FEM;PL
tåget	αμαξοστοιχίας	tågen	αμαξοστοιχία	N;NOM;DEF;NEUT;SG	N;GEN;FEM;SG
tåget	αμαξοστοιχία	tågen	αμαξοστοιχία	N;NOM;DEF;NEUT;SG	N;ACC;FEM;SG
undersöka	ερευνήσει	undersöka	ερευνώ	V;IMP;FIN;ACT	V;PFV;IND;3;NFIN;ACT
undersöka	ερεύνησε	undersöka	ερεύνω	V;IMP;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
undersöka	εξετάστε	undersöka	εξετάστε	V;IMP;FIN;ACT	V;IPFV;IND;PL;2;PRS;FIN;ACT
undersöka	εξετάσει	undersöka	εξετάζω	V;IMP;FIN;ACT	V;PFV;IND;SG;3;FIN;ACT
kaledonien	καληδονία	kaledoni	καληδονία	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;FEM;SG
ägaren	ιδιοκτήτη	ägare	ιδιοκτήτης	N;NOM;DEF;MASC+FEM;SG	N;ACC;MASC;SG
myndighet	αρχη	myndighet	αρχη	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
roma	ρομά	roma	ρομά	PROPN;NOM	N;NOM;NEUT;PL
roma	ρόμα	roma	ρόμα	PROPN;NOM	
asiatiska	ασιάτης	asiatisk	ασιάτης	ADJ;NOM;PL	N;NOM;MASC;SG
asiatiska	ασιάτες	asiatisk	ασιάτης	ADJ;NOM;PL	N;NOM;MASC;PL
asiatiska	ασιατική	asiatisk	ασιατικός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
asiatiska	ασιατικό	asiatisk	ασιατικός	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
haven	χέιβεν	hav	χείβω	N;NOM;DEF;NEUT;PL	
frukter	καρπός	frukt	καρπός	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
frukter	φρούτο	frukt	φρούτος	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG
kemist	χημικός	kemist	χημικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
mexikanska	μεξικάνικο	mexikansk	μεξικάνικος	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
mexikanska	μεξικάνος	mexikansk	μεξικάνος	ADJ;NOM;PL	ADV
osv	κλπ	osv	κλπ	ADV	N
berlins	βερολίνο	berlins	βερολίνο	PROPN;GEN	PROPN;NOM;NEUT;SG
berlins	berlin	berlins	berlin	PROPN;GEN	
bryan	bryan	bryan	bryan	PROPN;NOM	
tryckt	τυπωμένο	trycka	τυπωμένος	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
tryckt	τυπωμένα	trycka	τυπωμένος	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
dubrovnik	ντουμπρόβνικ	dubrovnik	ντουμπρόβνικ	N;NOM;INDF;MASC+FEM;SG	
traditioner	παράδοση	tradition	παράδοση	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;SG
registrerade	εγγεγραμμένος	registrera	εγγεγραμμένος	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
registrerade	καταχωρημένο	registrera	καταχωρημένος	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
brooks	μπρουκς	brook	μπρουκς	PROPN;NOM	
hong	χονγκ	hong	χονγκ	PROPN;NOM	
hong	hong	hong	hong	PROPN;NOM	
hong	χόνγκ	hong	χόνγκ	PROPN;NOM	N
viridis	viridis	viridis	viridis	N;NOM;INDF;MASC+FEM;SG	
nathan	νέιθαν	nathan	νένω	PROPN;NOM	
nathan	nathan	nathan	nathan	PROPN;NOM	
madeleine	μαντλέν	madeleine	μαντλέν	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
utredning	διερεύνηση	utredning	διερεύνηση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
nations	εθνών	nation	εθνό	N;NOM;INDF;MASC+FEM;SG	N;GEN;NEUT;PL
nations	έθνη	nation	έθνος	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
handbok	χειροκίνητα	handbok	χειροκίνητο	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
handbok	χειροκίνητη	handbok	χειροκίνητο	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
india	ινδία	india	ινδία	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
india	ινδίας	india	ινδία	N;NOM;INDF;MASC+FEM;SG	PROPN;GEN;FEM;SG
kristiania	χριστιανία	kristianium	χριστιανία	PROPN;NOM	N;NOM;FEM;SG
ruth	ruth	ruth	ruth	PROPN;NOM	
ruth	ρουθ	ruth	ρουθ	PROPN;NOM	
perkins	πέρκινς	perkin	πέρκιν	PROPN;NOM	PROPN;NOM;MASC;SG
officerare	αξιωματικοί	officerare	αξιωματικός	N;NOM;INDF;MASC+FEM;PL	ADJ;NOM;MASC;PL
officerare	αστυνομικοί	officerare	αστυνομικός	N;NOM;INDF;MASC+FEM;PL	ADJ;NOM;MASC;PL
slam	ιλύος	slam	ιλύος	N;NOM;INDF;NEUT;SG	N;GEN;FEM;SG
slam	slam	slam	slam	N;NOM;INDF;NEUT;SG	
burns	μπερνς	burn	μπερνς	PROPN;NOM	
burns	εγκαύματα	burn	έγκαυμα	PROPN;NOM	N;NOM;NEUT;PL
vella	vella	vella	vella	N;NOM;INDF;NEUT;PL	
blake	μπλέηκ	blake	μπλέηκ	PROPN;NOM	
blake	blake	blake	blake	PROPN;NOM	
blake	μπλέικ	blake	μπλέικ	PROPN;NOM	
minnen	ανάμνηση	min	ανάμνηση	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;SG
minnen	μνημη	min	μνημη	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;SG
minnen	μνήμη	min	μνήμη	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;SG
ära	δόξα	ära	δίχομαι	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
grenen	μπραντς	gren	μπραντς	N;NOM;DEF;MASC+FEM;SG	
förtroende	εμπιστοσύνη	förtroende	εμπιστοσύνη	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG
förtroende	αυτοπεποίθηση	förtroende	αυτοπεποίθηση	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG
förtroende	εμπιστοσύνη	förtroende	εμπιστοσύνη	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG
bremen	βρέμη	brem	βρέμη	PROPN;NOM	PROPN;NOM;FEM;SG
tekniskt	τεχνικό	teknisk	τεχνικός	ADV	ADJ;NOM;NEUT;SG
tekniskt	τεχνική	teknisk	τεχνικός	ADV	ADJ;NOM;FEM;SG
taraxacum	taraxacum	taraxacum	taraxacum	N;NOM;INDF;NEUT;SG	
däggdjur	θηλαστικά	däggdjur	θηλαστικά	N;NOM;INDF;NEUT;PL	ADJ;NOM;NEUT;PL
däggdjur	θηλαστικό	däggdjur	θηλαστικός	N;NOM;INDF;NEUT;PL	ADJ;NOM;NEUT;SG
däggdjur	θηλαστικών	däggdjur	θηλαστικός	N;NOM;INDF;NEUT;PL	ADJ;GEN;NEUT;PL
däggdjur	θηλαστικό	däggdjur	θηλαστικός	N;NOM;INDF;NEUT;PL	ADJ;NOM;NEUT;SG
däggdjur	θηλαστικά	däggdjur	θηλαστικά	N;NOM;INDF;NEUT;PL	ADJ;NOM;NEUT;PL
vänstra	αριστερά	vänster	αριστερά	ADJ;NOM;DEF;SG	ADV
vänstra	αριστερό	vänster	αριστερός	ADJ;NOM;DEF;SG	N;NOM;NEUT;SG
vänstra	αριστερα	vänster	αριστέρα	ADJ;NOM;DEF;SG	ADV
titta	ρολόι	titta	ρολός	V;IMP;FIN;ACT	N;NOM;NEUT;SG
titta	κοίτα	titta	κοίτα	V;IMP;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
moluckerna	μολούκων	moluck	μολούκα	N;NOM;DEF;MASC+FEM;PL	N;GEN;NEUT;PL
xbox	xbox	xbox	xbox	N;NOM;INDF;NEUT;SG	
aktuell	νυν	aktuell	νυν	ADJ;NOM;INDF;MASC+FEM;SG	N
aktuell	ρεύμα	aktuell	ρεύμα	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
aktuell	τρέχουσες	aktuell	τρέχων	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
kassel	kassel	kassel	kassel	PROPN;NOM	
dixon	ντίξον	dixon	ντίξον	PROPN;NOM	
dixon	dixon	dixon	dixon	PROPN;NOM	
rhin	rhin	rhin	rhin	N;NOM;INDF;MASC+FEM;SG	
skjuta	ρίξε	skjuta	ρίχνω	V;IMP;FIN;ACT	V;PFV;IND;SG;1;PST;FIN;ACT
skjuta	πυροβόλα	skjuta	πυροβόλο	V;IMP;FIN;ACT	N;NOM;NEUT;PL
skjuta	σκοποβολή	skjuta	σκοποβολή	V;IMP;FIN;ACT	
skjuta	πυροβολισμοί	skjuta	πυροβολισμός	V;IMP;FIN;ACT	N;NOM;MASC;PL
skjuta	γυρίσματα	skjuta	γύρισμα	V;IMP;FIN;ACT	N;NOM;NEUT;PL
skjuta	πυροβολισμός	skjuta	πυροβολισμός	V;IMP;FIN;ACT	N;NOM;MASC;SG
skjuta	πυροβολισμό	skjuta	πυροβολισμός	V;IMP;FIN;ACT	N;ACC;MASC;SG
pat	pat	pat	pat	PROPN;NOM	
pat	πατ	pat	πατ	PROPN;NOM	
alexandra	αλεξάνδρα	alexandra	αλεξάνδρος	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
konstnärliga	καλλιτεχνική	konstnrlig	καλλιτεχνικός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
konstnärliga	καλλιτεχνικό	konstnrlig	καλλιτεχνικός	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
konstnärliga	καλλιτεχνικά	konstnrlig	καλλιτεχνικά	ADJ;NOM;PL	ADV
alternativa	εναλλακτικό	alternativ	εναλλακτικός	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
alternativa	εναλλακτικά	alternativ	εναλλακτικά	ADJ;NOM;PL	ADV
alternativa	εναλλακτική	alternativ	εναλλακτικός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
alternativa	εναλλακτικό	alternativ	εναλλακτικός	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
alternativa	εναλλακτική	alternativ	εναλλακτικός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
praktisk	πρακτικά	praktisk	πρακτικά	ADJ;NOM;INDF;MASC+FEM;SG	ADV
begränsade	περιορισμένη	begränsad	περιορίζω	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
begränsade	περιορισμένος	begränsad	περιορισμένος	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
begränsade	περιορισμένο	begränsad	περιορίζω	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
begränsade	limited	begränsad	limited	ADJ;NOM;PL;PST;V.PTCP	
begränsade	περιορισμένη	begränsad	περιορίζω	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
begränsade	περιορισμένα	begränsad	περιορίζω	ADJ;NOM;PL;PST;V.PTCP	ADV
begränsade	περιορισμένο	begränsad	περιορίζω	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
begränsade	περιορισμένος	begränsad	περιορισμένος	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
shaanxi	shaanxi	shaanxi	shaanxi	PROPN;NOM	
hancock	χάνκοκ	hancock	χάνκοκ	PROPN;NOM	
uppfyller	συμμορφώνεται	uppfylla	συμμορφώνω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
avsedda	προορίζονται	avse	προορίζω	ADJ;NOM;PL;PST;V.PTCP	V;IPFV;IND;PL;3;PRS;FIN;PASS
staterna	κρατών	stat	κράτος	N;NOM;DEF;MASC+FEM;PL	N;GEN;NEUT;PL
riga	ρίγα	rig	ρίγος	PROPN;NOM	PROPN;NOM;FEM;SG
rymden	space	rymd	space	N;NOM;DEF;MASC+FEM;SG	
rymden	χώρο	rymd	χώρος	N;NOM;DEF;MASC+FEM;SG	N;ACC;MASC;SG
sidney	σίντνεϊ	sidney	σίντνεϊ	PROPN;NOM	PROPN;NOM;FEM;SG
universal	καθολική	universal	καθολικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
fånga	πιάσε	fånga	πιάνω	V;IMP;FIN;ACT	V;PFV;IND;SG;1;PST;FIN;ACT
fånga	πιάσουμε	fånga	πιάνω	V;IMP;FIN;ACT	V;PFV;IND;PL;1;FIN;ACT
fånga	αλιεύματα	fånga	αλίευμα	V;IMP;FIN;ACT	N;NOM;NEUT;PL
fånga	σύλληψη	fånga	σύλληψη	V;IMP;FIN;ACT	N;ACC;FEM;SG
