پِگھلانا	topi	پِگھلانا	topiti	V;MASC;SG;NFIN;ACT	N;NOM;MASC;SG
تغیُّر	sprememba	تغیُّر	sprememba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تغیُّر	raznolikosti	تغیُّر	raznolikost	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
تغیُّر	raznovrstnost	تغیُّر	raznovrstnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تغیُّر	raznolikost	تغیُّر	raznolikost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تغییر	spremembe	تغییر	sprememba		N;NOM;FEM;PL
تغییر	spremeni	تغییر	spremeniti		V;PFV;IND;SG;3;PRS;FIN
تغییر	sprememba	تغییر	sprememba		N;NOM;FEM;SG
تغییر	spremenjen	تغییر	spremenjen		ADJ;NOM;INDF;MASC;SG;V.PTCP
تغییر	spremenjeno	تغییر	spremenjen		ADJ;NOM;NEUT;SG;V.PTCP
تغییر	spremenjen	تغییر	spremenjen		ADJ;NOM;INDF;MASC;SG;V.PTCP
تغییر	spremenjeno	تغییر	spremenjen		ADJ;NOM;NEUT;SG;V.PTCP
تَف	vročina	تَف	vročina		N;NOM;FEM;SG
تَف	toplota	تَف	toplota		N;NOM;FEM;SG
تَف	toplote	تَف	toplota		N;NOM;FEM;PL
تَف	plamen	تَف	plamen		N;NOM;MASC;SG
تَف	ogenj	تَف	ogenj		N;NOM;MASC;SG
تَف	požar	تَف	požar		N;NOM;MASC;SG
تَف	hlapi	تَف	hlapa		N;NOM;MASC;PL
تَف	pare	تَف	para		N;NOM;FEM;PL
تَف	para	تَف	par		N;NOM;MASC;SG
تُف	prekletstvo	تُف	prekletstvo		N;NOM;NEUT;SG
تُف	pene	تُف	pena		N;NOM;FEM;SG
تُف	pena	تُف	pena		N;NOM;FEM;SG
تُفّاح	jabolka	تُفّاح	jabolko	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;PL
تُفّاح	jabolčni	تُفّاح	jabolčen	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL
تُفّاح	apple	تُفّاح	apple	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تُفّاح	jabolko	تُفّاح	jabolko	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تفاخُر	domišljavost	تفاخُر	domišljavost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفارُق	razliko	تفارُق	razlika	N;NOM;MASC;SG;3	N;ACC;FEM;SG
تفارُق	razlike	تفارُق	razlika	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تفاریق	intervalih	تفاریق	interval	PROPN;NOM;MASC;SG;3	N;ESS;MASC;PL
تفاریق	razlik	تفاریق	razlika	PROPN;NOM;MASC;SG;3	N;GEN;FEM;PL
تفاریق	razlike	تفاریق	razlika	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تفاریق	obroki	تفاریق	obrok	PROPN;NOM;MASC;SG;3	N;NOM;MASC;PL
تفاسیر	razlage	تفاسیر	razlaga	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تفاصیل	detajli	تفاصیل	detajl	ADJ	N;NOM;MASC;PL
تفاصیل	podrobnosti	تفاصیل	podrobnost	ADJ	N;NOM;FEM;PL
تفاضُل	razlika	تفاضُل	razlika	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفاضُل	razliko	تفاضُل	razlika	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تفاضُل	razlike	تفاضُل	razlika	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تفاضُل	premoč	تفاضُل	premoč	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفاضُل	rast	تفاضُل	rast	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفاضُل	rasti	تفاضُل	rasti	PROPN;NOM;MASC;SG;3	V;IPFV;NFIN
تفاعُل	vloga	تفاعُل	vloga	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفاعُل	funkcija	تفاعُل	funkcija	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفاعُل	funkcijo	تفاعُل	funkcija	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تفاوُت	razlikovanje	تفاوُت	razlikovanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تفاوُت	razlika	تفاوُت	razlika	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفاوُت	razliko	تفاوُت	razlika	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تفاوُت	razlike	تفاوُت	razlika	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تفاوُت	raznolikosti	تفاوُت	raznolikost	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
تفاوُت	raznovrstnost	تفاوُت	raznovrstnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفاوُت	raznolikost	تفاوُت	raznolikost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفاوُت	interval	تفاوُت	interval	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تفاوُت	oddaljenost	تفاوُت	oddaljenost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفاوُت	razdalja	تفاوُت	razdaljati	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفاوُت	pomanjkanje	تفاوُت	pomanjkanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تفاہُم	modrosti	تفاہُم	modrost	PROPN;NOM;MASC;SG;3	N;GEN;FEM;PL
تفاہُم	modrost	تفاہُم	modrost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفت	besni	تفت	besen		ADJ;NOM;MASC;PL
تفت	besen	تفت	besen		N;NOM;MASC;SG
تفت	besna	تفت	besen		ADJ;NOM;FEM;SG
تفت	drzni	تفت	drzen		ADJ;NOM;DEF;MASC;SG
تفت	vroče	تفت	vroč		ADJ;NOM;NEUT;SG
تفت	vroč	تفت	vroč		ADJ;NOM;INDF;MASC;SG
تفت	vroča	تفت	vroč		ADJ;NOM;FEM;SG
تفت	vročina	تفت	vročina		N;NOM;FEM;SG
تفت	toplota	تفت	toplota		N;NOM;FEM;SG
تفت	toplote	تفت	toplota		N;NOM;FEM;PL
تفت	topla	تفت	toplo		ADJ;NOM;FEM;SG
تفت	topel	تفت	topel		ADJ;NOM;INDF;MASC;SG
تفت	topli	تفت	topel		ADJ;NOM;MASC;PL
تفت	toplo	تفت	toplo		ADV
تفت	toplota	تفت	toplota		N;NOM;FEM;SG
تفت	toplino	تفت	toplina		N;ACC;FEM;SG
تفتگی	vročina	تفتگی	vročina	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفتگی	toplota	تفتگی	toplota	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفتگی	toplote	تفتگی	toplota	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تفتگی	težave	تفتگی	težava	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تفتگی	toplota	تفتگی	toplota	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفتگی	toplino	تفتگی	toplina	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تفتہ	ogrevana	تفتہ	ogrevan		ADJ;NOM;FEM;SG;V.PTCP
تفتہ	ožgana	تفتہ	ožgan		N;NOM;FEM;SG
تفتہ	zažgan	تفتہ	zažgan		ADJ;NOM;INDF;MASC;SG;V.PTCP
تفتہ	zgorela	تفتہ	zgoreti		V;PFV;FEM;SG;V.PTCP
تفتہ	zgorel	تفتہ	zgoreti		V;PFV;MASC;SG;V.PTCP
تفتیح	odprtost	تفتیح	odprtost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفتیح	pojasnilo	تفتیح	pojasniti	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تفتیح	obrazložitev	تفتیح	obrazložitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفتیح	razlaga	تفتیح	razlagati	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفتیدہ	ožgana	تفتیدہ	ožgan	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفتیدہ	zažgan	تفتیدہ	zažgan	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG;V.PTCP
تفتیدہ	zgorela	تفتیدہ	zgoreti	PROPN;NOM;MASC;SG;3	V;PFV;FEM;SG;V.PTCP
تفتیدہ	zgorel	تفتیدہ	zgoreti	PROPN;NOM;MASC;SG;3	V;PFV;MASC;SG;V.PTCP
تفتیش	raziskave	تفتیش	raziskava	N;NOM;FEM;SG;3	N;NOM;FEM;PL
تفتیش	sonde	تفتیش	sonda	N;NOM;FEM;SG;3	N;NOM;FEM;PL
تفتیش	sondo	تفتیش	sondo	N;NOM;FEM;SG;3	N;ACC;FEM;SG
تفتیش	preiskavo	تفتیش	preiskava	N;NOM;FEM;SG;3	N;ACC;FEM;SG
تفتیش	preiskave	تفتیش	preiskava	N;NOM;FEM;SG;3	N;NOM;FEM;PL
تفحُّص	preiskavo	تفحُّص	preiskava	N;NOM;MASC;SG;3	N;ACC;FEM;SG
تفحُّص	preiskave	تفحُّص	preiskava	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تفحُّص	raziskave	تفحُّص	raziskava	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تفخرُّ	aroganca	تفخرُّ	aroganec	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفخرُّ	ponosa	تفخرُّ	ponos	PROPN;NOM;MASC;SG;3	N;GEN;MASC;SG
تفخرُّ	ponos	تفخرُّ	ponos	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تفخیم	pomembnost	تفخیم	pomembnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفرُّج	diverzijo	تفرُّج	diverzija	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تفرُّج	preusmeritev	تفرُّج	preusmeritev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفرُّج	rekreacijo	تفرُّج	rekreacija	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تفرُّح	osvežitev	تفرُّح	osvežitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفرُّد	edinstvenost	تفرُّد	edinstvenost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفرُّد	enosti	تفرُّد	enost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفرُّض	razmišljanje	تفرُّض	razmišljanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تفرُّض	razmišljanja	تفرُّض	razmišljanje	PROPN;NOM;MASC;SG;3	N;GEN;NEUT;SG
تفرُّض	upoštevajoč	تفرُّض	upoštevajoč	PROPN;NOM;MASC;SG;3	ADV;V.CVB
تفرُّق	narazen	تفرُّق	narazen	PROPN;NOM;MASC;SG;3	ADV
تفرُّق	razdeli	تفرُّق	razdeti	PROPN;NOM;MASC;SG;3	V;PFV;IND;SG;3;PRS;FIN
تفرُّق	split	تفرُّق	split	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تفرُّق	razdelek	تفرُّق	razdelek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تفرُّق	delitev	تفرُّق	delitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفرُّق	deljenje	تفرُّق	deljenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تفرُّق	oddelek	تفرُّق	oddelek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تفرُّق	divizija	تفرُّق	divizija	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفرُّق	razlika	تفرُّق	razlika	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفرُّق	razliko	تفرُّق	razlika	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تفرُّق	razlike	تفرُّق	razlika	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تفرقُع	eksplozija	تفرقُع	eksplozija	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفرقُع	eksplozije	تفرقُع	eksplozija	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تفرقُع	eksplozijo	تفرقُع	eksplozija	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تفرہ	aroganca	تفرہ	aroganec		N;NOM;FEM;SG
تفرہ	ponosa	تفرہ	ponos		N;GEN;MASC;SG
تفرہ	ponos	تفرہ	ponos		N;NOM;MASC;SG
تفرہ	domišljavost	تفرہ	domišljavost		N;NOM;FEM;SG
تفریح	zabavno	تفریح	zabaven	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
تفریح	diverzijo	تفریح	diverzija	N;NOM;MASC;SG;3	N;ACC;FEM;SG
تفریح	razvedrilo	تفریح	razvedriti	N;NOM;MASC;SG;3	V;PFV;NEUT;SG;V.PTCP
تفریح	zabavo	تفریح	zabava	N;NOM;MASC;SG;3	N;ACC;FEM;SG
تفریح	rekreacijo	تفریح	rekreacija	N;NOM;MASC;SG;3	N;ACC;FEM;SG
تفریخ	inkubacije	تفریخ	inkubacija	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تفریق	nesporazuma	تفریق	nesporazum	N;NOM;MASC;SG;3	N;GEN;MASC;SG
تفریق	ljubosumja	تفریق	ljubosumje	N;NOM;MASC;SG;3	N;GEN;NEUT;SG
تفریق	nesporazuma	تفریق	nesporazum	N;NOM;MASC;SG;3	N;GEN;MASC;SG
تفریق	ljubosumja	تفریق	ljubosumje	N;NOM;MASC;SG;3	N;GEN;NEUT;SG
تفسیح	razširitev	تفسیح	razširitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفسیح	širjenje	تفسیح	širjenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تفسیح	širitev	تفسیح	širitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفسیح	odprtost	تفسیح	odprtost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفسیدہ	gori	تفسیدہ	goreti	PROPN;NOM;MASC;SG;3	
تفسیدہ	gorenje	تفسیدہ	gorenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تفسیدہ	ožgana	تفسیدہ	ožgan	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفسیدہ	zažgan	تفسیدہ	zažgan	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG;V.PTCP
تفسیدہ	zgorela	تفسیدہ	zgoreti	PROPN;NOM;MASC;SG;3	V;PFV;FEM;SG;V.PTCP
تفسیدہ	zgorel	تفسیدہ	zgoreti	PROPN;NOM;MASC;SG;3	V;PFV;MASC;SG;V.PTCP
تفسیر	komentarji	تفسیر	komentar	PROPN;NOM;MASC;SG;3	N;NOM;MASC;PL
تفسیر	komentar	تفسیر	komentar	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تفسیر	razlago	تفسیر	razlaga	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تفسیر	tolmačenje	تفسیر	tolmačenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تفسیر	razlaga	تفسیر	razlagati	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفسیر	pojasnilo	تفسیر	pojasniti	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تفسیر	obrazložitev	تفسیر	obrazložitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفسیر	razlaga	تفسیر	razlagati	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفصیل	podrobnosti	تفصیل	podrobnost	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تفصیل	detajli	تفصیل	detajl	N;NOM;MASC;SG;3	N;NOM;MASC;PL
تفصیل	podrobnosti	تفصیل	podrobnost	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تفصیلی	podrobno	تفصیلی	podrobno	ADJ	ADV
تفصیلیہ	črevo	تفصیلیہ	črevo	ADJ	N;NOM;NEUT;SG
تفضُّل	presežek	تفضُّل	presežek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تفضُّل	premoč	تفضُّل	premoč	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفضُّل	prijaznost	تفضُّل	prijaznost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفضُّل	dobrote	تفضُّل	dobrot	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تفضُّل	prijaznosti	تفضُّل	prijaznost	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
تفضیح	sram	تفضیح	sram	PROPN;NOM;MASC;SG;3	ADV
تفضیح	sramota	تفضیح	sramota	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفضیح	škoda	تفضیح	škoda	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفضیح	skoda	تفضیح	skoda	PROPN;NOM;MASC;SG;3	
تفضیح	sramota	تفضیح	sramota	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفضیل	odličnost	تفضیل	odličnost		N;NOM;FEM;SG
تفضیل	primerjavo	تفضیل	primerjava		N;ACC;FEM;SG
تفضیل	primerjava	تفضیل	primerjati		N;NOM;FEM;SG
تفطُّر	solzenje	تفطُّر	solzenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تفطُّر	poka	تفطُّر	poka	PROPN;NOM;MASC;SG;3	N;GEN;MASC;SG
تفطُّر	razdelitev	تفطُّر	razdelitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفطُّر	delitev	تفطُّر	delitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفقُّد	iskanje	تفقُّد	iskanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تفقُّد	išči	تفقُّد	iskati	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفقُّد	prijaznost	تفقُّد	prijaznost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفقُّد	dobrote	تفقُّد	dobrot	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تفقُّد	prijaznosti	تفقُّد	prijaznost	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
تفقُّد	vljudnost	تفقُّد	vljudnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفقُّد	preiskava	تفقُّد	preiskava	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفقُّہ	znanja	تفقُّہ	znanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;PL
تفقُّہ	poznavanje	تفقُّہ	poznavanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تفقُّہ	znanje	تفقُّہ	znanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تفقُّہ	diskriminacijo	تفقُّہ	diskriminacija	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تفقُّہ	diskriminacija	تفقُّہ	diskriminacija	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفکُّر	meditacija	تفکُّر	meditacija	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفکُّر	meditacijo	تفکُّر	meditacija	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تفکُّر	razmišljanje	تفکُّر	razmišljanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تفکُّر	razmišljanja	تفکُّر	razmišljanje	PROPN;NOM;MASC;SG;3	N;GEN;NEUT;SG
تفکُّر	razmislek	تفکُّر	razmislek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تفکُّر	odsev	تفکُّر	odsev	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تفکُّر	premislek	تفکُّر	premislek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تفکُّر	anksioznost	تفکُّر	anksioznost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفکُّر	tesnoba	تفکُّر	tesnoba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفکُّر	bojazen	تفکُّر	bojazen	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفکُّہ	humor	تفکُّہ	humor	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تفکُّہ	zabavno	تفکُّہ	zabaven	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
تفکُّہ	fun	تفکُّہ	fun	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تفکُّہ	hec	تفکُّہ	hec	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تفکُّہ	zabava	تفکُّہ	zabava	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفکیر	premislek	تفکیر	premislek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تفکیر	upoštevanje	تفکیر	upoštevanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تفکیر	razmislek	تفکیر	razmislek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تفکیر	odsev	تفکیر	odsev	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تفکیر	premislek	تفکیر	premislek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تفکیر	skrbi	تفکیر	skrbeti	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;3;PRS;FIN
تفل	slina	تفل	slina		N;NOM;FEM;SG
تفل	sline	تفل	slina		N;NOM;FEM;SG
تفل	slino	تفل	slina		N;ACC;FEM;SG
تفل	umazanijo	تفل	umazanija		N;ACC;FEM;SG
تفل	umazanija	تفل	umazanija		N;NOM;FEM;SG
تفل	izmeček	تفل	izmeček		N;NOM;MASC;SG
تُفنگچی	mušketir	تُفنگچی	mušketir	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تفنُّن	sprostitev	تفنُّن	sprostitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفنُّن	sproščanje	تفنُّن	sproščanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تفنُّن	zabavno	تفنُّن	zabaven	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
تفنُّن	fun	تفنُّن	fun	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تفنُّن	hec	تفنُّن	hec	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تفنُّن	zabava	تفنُّن	zabava	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفوُّق	premoč	تفوُّق	premoč	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تفویض	dodelitve	تفویض	dodelitev	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تفہُّم	razumevanje	تفہُّم	razumevanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تقابُل	primerjavo	تقابُل	primerjava	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تقابُل	primerjava	تقابُل	primerjati	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقابُلی	primerjalno	تقابُلی	primerjalno	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
تقابُلی	primerjalne	تقابُلی	primerjalen	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;PL
تقابُلی	primerjalna	تقابُلی	primerjalen	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تقارُب	konvergence	تقارُب	konvergenca	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تقاضائی	stiskanjem	تقاضائی	stiskanje	N;NOM;MASC;SG;3	N;DAT;NEUT;PL
تقاطُر	destilacijo	تقاطُر	destilacija	N;NOM;MASC;SG;3	N;ACC;FEM;SG
تقاطُع	ceste	تقاطُع	cesta	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تقاطُع	cest	تقاطُع	cesta	N;NOM;MASC;SG;3	N;GEN;FEM;PL
تقاطُع	križišču	تقاطُع	križišče	N;NOM;MASC;SG;3	N;DAT;NEUT;SG
تقاعُد	malomarnosti	تقاعُد	malomarnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تقاعُد	malomarnost	تقاعُد	malomarnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقاعُد	vzdržal	تقاعُد	vzdržati	PROPN;NOM;MASC;SG;3	V;PFV;MASC;SG;V.PTCP
تقاعُد	zaostalosti	تقاعُد	zaostalost	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
تقاوت	pobožnost	تقاوت	pobožnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقاوت	vzdržnost	تقاوت	vzdržnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقاوی	krepitev	تقاوی	krepitev		N;NOM;FEM;SG
تقاویم	koledarje	تقاویم	koledar		N;ACC;MASC;PL
تقاویم	almanahe	تقاویم	almanah		N;NOM;FEM;PL
تقبییح	obsodba	تقبییح	obsodba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقبیل	poljubljanje	تقبیل	poljubljanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تقبیل	poljubljati	تقبیل	poljubljati	PROPN;NOM;MASC;SG;3	V;IPFV;NFIN
تقدُّس	svetosti	تقدُّس	svetost	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تقدُّس	čistosti	تقدُّس	čistost	N;NOM;MASC;SG;3	N;GEN;FEM;SG
تقدُّس	svetosti	تقدُّس	svetost	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تقدُّم	prednost	تقدُّم	prednost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقدُّم	prednostno	تقدُّم	prednostno	PROPN;NOM;MASC;SG;3	ADV
تقدُّم	vnaprej	تقدُّم	vnaprej	PROPN;NOM;MASC;SG;3	ADV
تقدُّم	progress	تقدُّم	progress	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تقدُّم	napredek	تقدُّم	napredek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تقدُّم	razvoj	تقدُّم	razvoj	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تقدِمہ	predstavitvi	تقدِمہ	predstavitev	PROPN;NOM;MASC;SG;3	N;DAT;FEM;SG
تقدِمہ	predstavitve	تقدِمہ	predstavitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تقدِمہ	predstavitev	تقدِمہ	predstavitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقدِمہ	predgovoru	تقدِمہ	predgovor	PROPN;NOM;MASC;SG;3	N;DAT;MASC;SG
تقدِمہ	ocena	تقدِمہ	ocena	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقدِمہ	uvod	تقدِمہ	uvod	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تقدیر	usodo	تقدیر	usoda	N;NOM;FEM;SG;3	N;ACC;FEM;SG
تقدیر	srečo	تقدیر	sreča	N;NOM;FEM;SG;3	N;ACC;FEM;SG
تقدیر	sreče	تقدیر	sreča	N;NOM;FEM;SG;3	N;GEN;FEM;SG
تقدیر	lot	تقدیر	lot	N;NOM;FEM;SG;3	
تقدیر	usodo	تقدیر	usoda	N;NOM;FEM;SG;3	N;ACC;FEM;SG
تقدیر	usodo	تقدیر	usoda	N;NOM;FEM;SG;3	N;ACC;FEM;SG
تقدیر	srečo	تقدیر	sreča	N;NOM;FEM;SG;3	N;ACC;FEM;SG
تقدیر	sreče	تقدیر	sreča	N;NOM;FEM;SG;3	N;GEN;FEM;SG
تقدیس	posvečevanje	تقدیس	posvečevanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
