של	шел	של	идти	PART;GEN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
קתולית	католической	קתולי	католический	ADV	ADJ;INS;FEM;SG
קתולית	католик	קתולי	католик	ADV	N;ANIM;NOM;MASC;SG
קתולית	католическая	קתולי	католический	ADV	ADJ;NOM;FEM;SG
קתולית	католики	קתולי	католик	ADV	N;ANIM;NOM;MASC;PL
הרולד	гарольд	הרולד	гарольд	PROPN	N;ANIM;NOM;MASC;SG
ההעפלה	nfc	ההעפלה	nfc	PROPN	PROPN
נורית	лютик	נורית	лютик	PROPN	N;ANIM;NOM;MASC;SG
המבורג	гамбург	להמבורג	гамбург	PROPN	N;INAN;NOM;MASC;SG
לטינית	латинской	לטיני	латинский	ADV	ADJ;INS;FEM;SG
לטינית	латинская	לטיני	латинский	ADV	ADJ;NOM;FEM;SG
לטינית	латина	לטיני	латин	ADV	N;INAN;NOM;FEM;SG
ובר	вебер	ובר	вебер		N;INAN;NOM;MASC;SG
הבעל	муж	הבעל	муж		N;ANIM;NOM;MASC;SG
נסים	чудес	נסים	чудо	PROPN	N;INAN;GEN;NEUT;PL
נסים	чудеса	נסים	чудо	PROPN	N;INAN;NOM;NEUT;PL
נון	non	נון	non	PROPN	PROPN
אפליה	дискриминации	אפליה	дискриминация	N;FEM;SG	N;INAN;NOM;FEM;PL
סקסוניה	саксония	סקסוניה	саксоние	PROPN	N;INAN;NOM;FEM;SG
נוהל	процедура	נוהל	процедура	PROPN	N;INAN;NOM;FEM;SG
נוהל	процедуры	נוהל	процедура	PROPN	N;INAN;NOM;FEM;PL
לבה	лава	לב	лава		N;INAN;NOM;FEM;SG
פרויד	фрейд	פרויד	фрейд	PROPN	N;ANIM;NOM;MASC;SG
כתובים	написано	כתוב	писать	N;MASC;PL	V;PFV;NEUT;SG;PST;V.PTCP;PASS
כתובים	письменные	כתוב	письменный	N;MASC;PL	ADJ;NOM;PL
כתובים	письменное	כתוב	письменный	N;MASC;PL	ADJ;NOM;NEUT;SG
כתובים	письменный	כתוב	письменный	N;MASC;PL	ADJ;NOM;MASC;SG
פסגת	пик	פסגה	пик	PROPN	N;INAN;NOM;MASC;SG
מקבילים	параллельное	הקביל	параллельный	V;MASC;PL;V.PTCP;ACT	ADJ;NOM;NEUT;SG
מקבילים	параллельно	הקביל	параллельно	V;MASC;PL;V.PTCP;ACT	ADV
מקבילים	параллель	הקביל	параллель	V;MASC;PL;V.PTCP;ACT	N;INAN;NOM;FEM;SG
מקבילים	параллельные	הקביל	параллельный	V;MASC;PL;V.PTCP;ACT	ADJ;NOM;PL
מקבילים	параллельных	הקביל	параллельный	V;MASC;PL;V.PTCP;ACT	ADJ;GEN;PL
גארי	гэри	גארי	гэри	PROPN	N;ANIM;NOM;MASC;SG
גארי	гари	גארי	гарь	PROPN	
הבטיח	обещали	הבטיח	обещать	V;MASC;SG;3;PST;ACT	V;IPFV;IND;PL;PST;FIN;ACT
טאון	town	טאון	town	PROPN	PROPN
טאון	город	טאון	город	PROPN	N;INAN;NOM;MASC;SG
טאון	городок	טאון	городок	PROPN	N;INAN;NOM;MASC;SG
זרע	сперма	זרע	сперма		N;ANIM;NOM;FEM;SG
זרע	спермы	זרע	сперма		N;INAN;NOM;FEM;PL
זרע	сперму	זרע	сперму		N;ANIM;ACC;FEM;SG
זרע	сперма	זרע	сперма		N;ANIM;NOM;FEM;SG
זרע	спермы	זרע	сперма		N;INAN;NOM;FEM;PL
זרע	семя	זרע	семя		N;INAN;NOM;NEUT;SG
זרע	семя	זרע	семя		N;INAN;NOM;NEUT;SG
זרע	семенной	זרע	семенный		ADJ;NOM;MASC;SG
זרע	семена	זרע	семя		N;INAN;NOM;NEUT;PL
זרע	семян	זרע	семя		N;INAN;GEN;NEUT;PL
בנט	беннетт	בנט	беннетт		N;ANIM;NOM;MASC;SG
בנט	беннет	בנט	беннуть		N;ANIM;NOM;FEM;SG
בנט	бент	בנט	бент		N;ANIM;NOM;MASC;SG
בנט	беннет	בנט	беннуть		N;ANIM;NOM;FEM;SG
נהרסו	уничтожен	נהרס	уничтожить	V;PL;3;PST;MID	V;PFV;MASC;SG;PST;V.PTCP;PASS
נהרסו	уничтожена	נהרס	уничтожить	V;PL;3;PST;MID	V;PFV;FEM;SG;PST;V.PTCP;PASS
נהרסו	уничтожены	נהרס	уничтожить	V;PL;3;PST;MID	V;PFV;PL;PST;V.PTCP;PASS
נהרסו	разрушен	נהרס	разрушить	V;PL;3;PST;MID	V;PFV;MASC;SG;PST;V.PTCP;PASS
נהרסו	уничтожено	נהרס	уничтожить	V;PL;3;PST;MID	V;PFV;NEUT;SG;PST;V.PTCP;PASS
פקודה	командования	פקודה	командование	N;FEM;SG	N;INAN;NOM;NEUT;PL
פקודה	заказать	פקודה	заказать	N;FEM;SG	V;PFV;NFIN;ACT
פקודה	заказы	פקודה	заказ	N;FEM;SG	N;INAN;NOM;MASC;PL
פקודה	приказы	פקודה	приказ	N;FEM;SG	N;INAN;NOM;MASC;PL
שבתאי	сатурн	שבתאי	сатурн		N;INAN;NOM;MASC;SG
אורוגוואי	уругвая	אורוגוואי	уругвый	PROPN	N;INAN;GEN;MASC;SG
אורוגוואי	уругвай	אורוגוואי	уругвай	PROPN	N;INAN;NOM;MASC;SG
אורוגוואי	уругвае	אורוגוואי	уругвый	PROPN	N;INAN;NOM;MASC;SG
מוערך	оценили	הוערך	оценить	V;MASC;SG;V.PTCP;PASS	V;PFV;IND;PL;PST;FIN;ACT
מוערך	оценил	הוערך	оценить	V;MASC;SG;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
מעוניינים	заинтересованная	מעוניין	заинтересованный	ADJ;MASC;PL	ADJ;NOM;FEM;SG
מעוניינים	интересует	מעוניין	интересовать	ADJ;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
מעוניינים	заинтересованным	מעוניין	заинтересованный	ADJ;MASC;PL	ADJ;INS;MASC;SG
מעוניינים	интересно	מעוניין	интересный	ADJ;MASC;PL	ADJ;NEUT;SG
קטר	локомотив	קטר	локомотив	PROPN	N;INAN;NOM;MASC;SG
ניב	диалект	ניב	диалект	PROPN	N;INAN;NOM;MASC;SG
אמנותית	художественная	אמנותי	художественный	ADV	ADJ;NOM;FEM;SG
אמנותית	художественных	אמנותי	художественный	ADV	ADJ;GEN;PL
אמנותית	художественный	אמנותי	художественный	ADV	ADJ;NOM;MASC;SG
אמנותית	художественные	אמנותי	художественный	ADV	ADJ;NOM;PL
חשד	подозревается	חשד	подозревать	N;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
חשד	подозревали	חשד	подозревать	N;MASC;SG	V;IPFV;IND;PL;PST;FIN;ACT
חשד	подозрительные	חשד	подозрительный	N;MASC;SG	ADJ;NOM;PL
חשד	подозрительный	חשד	подозрительный	N;MASC;SG	ADJ;NOM;MASC;SG
חשד	подозрительно	חשד	подозрительно	N;MASC;SG	ADV
חשד	подозрительных	חשד	подозрительный	N;MASC;SG	ADJ;GEN;PL
חשד	подозрения	חשד	подозрение	N;MASC;SG	N;INAN;NOM;NEUT;PL
השוער	швейцар	השוער	швейцар	PROPN	N;ANIM;NOM;MASC;SG
לז	лез	לז	лезть		V;IPFV;MASC;IND;SG;PST;FIN;ACT
לז	les	לז	les		PROPN
לז	лес	לז	лес		N;INAN;NOM;MASC;SG
קדושים	святые	קדוש	святой	N;MASC;PL	ADJ;NOM;PL
קדושים	святая	קדוש	святой	N;MASC;PL	ADJ;NOM;FEM;SG
קדושים	святые	קדוש	святой	N;MASC;PL	ADJ;NOM;PL
קדושים	святой	קדוש	святой	N;MASC;PL	ADJ;NOM;MASC;SG
קדושים	святейший	קדוש	святой	N;MASC;PL	ADJ;NOM;RL;MASC;SG
קדושים	святое	קדוש	святой	N;MASC;PL	ADJ;NOM;NEUT;SG
צמוד	крепко	צמוד	крепко		ADV
מעניק	даёт	העניק	давать	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
מעניק	дарит	העניק	дарить	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
מעניק	дает	העניק	давать	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
קם	кэм	קם	кэм		N;INAN;NOM;FEM;SG
המחאה	протеста	המחאה	протест	PROPN	N;INAN;GEN;MASC;SG
המחאה	протесты	המחאה	протест	PROPN	N;INAN;NOM;MASC;PL
המחאה	протест	המחאה	протест	PROPN	N;INAN;NOM;MASC;SG
המחאה	чек	המחאה	чек	PROPN	N;INAN;NOM;MASC;SG
פקיסטן	пакистана	פקיסטן	пакистан	PROPN	N;INAN;GEN;MASC;SG
פקיסטן	пакистан	פקיסטן	пакистан	PROPN	N;INAN;NOM;MASC;SG
אבק	пыль	אבק	пыль		N;INAN;NOM;FEM;SG
אבק	пыли	אבק	пыль		N;INAN;NOM;FEM;SG
נגישות	доступный	נגישה	доступный	N;FEM;SG	ADJ;NOM;MASC;SG
השווה	сравнить	השווה	сровнять	PROPN	V;PFV;NFIN;ACT
השווה	сравнивать	השווה	сравнивать	PROPN	V;IPFV;NFIN;ACT
ליו	лю	ליו	лю	PROPN	PART
היריב	соперник	היריב	соперник	PROPN	N;ANIM;NOM;MASC;SG
היריב	противник	היריב	противник	PROPN	N;ANIM;NOM;MASC;SG
אריך	эрих	אריך	эриха	PROPN	N;ANIM;NOM;MASC;SG
הפסיק	остановилось	הפסיק	остановиться	V;MASC;SG;3;PST;ACT	V;PFV;NEUT;IND;SG;PST;FIN;MID
הפסיק	остановились	הפסיק	остановиться	V;MASC;SG;3;PST;ACT	V;PFV;IND;PL;PST;FIN;MID
הפסיק	остановился	הפסיק	остановиться	V;MASC;SG;3;PST;ACT	V;PFV;MASC;IND;SG;PST;FIN;MID
פיין	пейн	פיין	пейн	PROPN	N;INAN;NOM;MASC;SG
פיין	пейн	פיין	пейн	PROPN	N;INAN;NOM;MASC;SG
פיין	пайн	פיין	пайн	PROPN	PART
מיליונים	миллионов	מיליונים	миллион	NUM;MASC;PL	N;INAN;GEN;MASC;PL
מיליונים	миллионы	מיליונים	миллион	NUM;MASC;PL	N;INAN;NOM;MASC;PL
גבעה	хилл	גבעה	хилл	N;FEM;SG	
גבעה	hill	גבעה	hill	N;FEM;SG	PROPN
מגמה	магмы	מגמה	магма	N;FEM;SG	N;INAN;NOM;FEM;PL
ארנולד	арнольд	ארנולד	арнольд	PROPN	N;ANIM;NOM;MASC;SG
קהיר	каир	קהיר	каир	PROPN	N;INAN;NOM;MASC;SG
קהיר	каире	קהיר	каир	PROPN	N;INAN;NOM;MASC;SG
מרגיש	чувствую	הרגיש	чувствовать	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
מרגיש	чувствует	הרגיש	чувствовать	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
מרגיש	чувствуется	הרגיש	чувствоваться	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
מרגיש	ощущение	הרגיש	ощущение	V;MASC;SG;V.PTCP;ACT	N;INAN;NOM;NEUT;SG
מרגיש	чувство	הרגיש	чувство	V;MASC;SG;V.PTCP;ACT	N;INAN;NOM;NEUT;SG
מרגיש	ощущения	הרגיש	ощущение	V;MASC;SG;V.PTCP;ACT	N;INAN;NOM;NEUT;PL
סוד	тайны	סוד	тайна		N;INAN;NOM;FEM;PL
סוד	секреты	סוד	секрет		N;INAN;NOM;MASC;PL
סוד	тайна	סוד	тайна		N;INAN;NOM;FEM;SG
סוד	секрет	סוד	секрет		N;INAN;NOM;MASC;SG
סוד	секретная	סוד	секретный		ADJ;NOM;FEM;SG
סוד	секретный	סוד	секретный		ADJ;NOM;MASC;SG
לורן	лорен	לורן	лорена	PROPN	N;ANIM;NOM;FEM;SG
לורן	лоран	לורן	лоран	PROPN	N;ANIM;NOM;MASC;SG
הוק	крючок	הוק	крючок		N;INAN;NOM;MASC;SG
הוק	крюк	הוק	крюк		N;INAN;NOM;MASC;SG
הוק	хук	הוק	хукунда		N;INAN;NOM;MASC;SG
הוק	ястреб	הוק	ястреб		N;ANIM;NOM;MASC;SG
פרנקו	франко	פרנקו	французский	PROPN	ADV
דלת	двери	דלת	дверь	N;FEM;SG	N;INAN;NOM;FEM;PL
המסגד	мечеть	המסגד	мечеть	PROPN	N;INAN;NOM;FEM;SG
המסגד	мечети	המסגד	мечеть	PROPN	N;INAN;NOM;FEM;PL
יוז	хьюз	יוז	хьюз	PROPN	N;ANIM;NOM;MASC;SG
מסודר	аккуратно	מסודר	аккуратно	ADJ;MASC;SG	ADV
הפיכת	переходя	הפיכה	переходить	N;PSSD;FEM;SG	V;IPFV;PRS;V.CVB;ACT
ימות	умирает	יום	умирать		V;IPFV;IND;SG;3;PRS;FIN;ACT
ימות	умрет	יום	умереть		V;PFV;IND;SG;3;FUT;FIN;ACT
גד	гир	גד	гир		N;INAN;NOM;MASC;SG
גד	гад	גד	гад		N;ANIM;NOM;MASC;SG
נאות	надлежащего	None	надлежать		V;IPFV;GEN;MASC;SG;PRS;V.PTCP;ACT
מיותרת	ненужных	מיותר	ненужный	ADJ;FEM;SG	ADJ;GEN;PL
מיותרת	ненужные	מיותר	ненужный	ADJ;FEM;SG	ADJ;NOM;PL
מובילים	ведущая	הוביל	вести	V;MASC;PL;V.PTCP;ACT	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;ACT
מובילים	ведущие	הוביל	ведущий	V;MASC;PL;V.PTCP;ACT	ADJ;NOM;PL
מובילים	ведущий	הוביל	ведущий	V;MASC;PL;V.PTCP;ACT	N;ANIM;NOM;MASC;SG
מובילים	ведущее	הוביל	вести	V;MASC;PL;V.PTCP;ACT	V;IPFV;NOM;NEUT;SG;PRS;V.PTCP;ACT
מאחור	позади	מאחור	позади		ADV
מאחור	сзади	מאחור	сзади		ADV
עשירים	богат	עשיר	богатый	ADJ;MASC;PL	ADJ;MASC;SG
עשירים	рич	עשיר	рич	ADJ;MASC;PL	N;ANIM;NOM;MASC;SG
עשירים	богатая	עשיר	богатый	ADJ;MASC;PL	ADJ;NOM;FEM;SG
עשירים	богатый	עשיר	богатый	ADJ;MASC;PL	ADJ;NOM;MASC;SG
חמים	тепло	חם	теплый	ADJ;MASC;PL	ADJ;NEUT;SG
חמים	теплая	חם	теплый	ADJ;MASC;PL	ADJ;NOM;FEM;SG
חמים	тёплый	חם	тёплый	ADJ;MASC;PL	ADJ;NOM;MASC;SG
חמים	теплый	חם	теплый	ADJ;MASC;PL	ADJ;NOM;MASC;SG
חמים	уютный	חם	уютный	ADJ;MASC;PL	ADJ;NOM;MASC;SG
חמים	уютный	חם	уютный	ADJ;MASC;PL	ADJ;NOM;MASC;SG
העדר	стада	העדר	стадо	N;MASC;SG	N;INAN;NOM;NEUT;PL
בגרות	зрелости	בגרות	зрелость	N;FEM;SG	N;INAN;NOM;FEM;PL
ניצן	бад	ניצן	бад	PROPN	N;INAN;NOM;MASC;SG
חמושים	вооруженный	חמוש	вооружить	ADJ;MASC;PL	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
חמושים	вооруженная	חמוש	вооружить	ADJ;MASC;PL	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
חמושים	вооруженных	חמוש	вооружить	ADJ;MASC;PL	V;PFV;GEN;PL;PST;V.PTCP;PASS
הצמד	snap	הצמד	snap	PROPN	PROPN
הצמד	дуэт	הצמד	дуэт	PROPN	N;INAN;NOM;MASC;SG
שוכנים	населяют	שוכן	населять	V;MASC;PL;V.PTCP;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
מאלה	мала	מאלה	маленький		ADJ;FEM;SG
סימפסון	симпсон	סימפסון	симпсон	PROPN	N;ANIM;NOM;MASC;SG
מודה	благодарна	הודה	благодарный	V;MASC;SG;V.PTCP;ACT	ADJ;FEM;SG
מודה	благодарны	הודה	благодарный	V;MASC;SG;V.PTCP;ACT	ADJ;PL
מודה	благодарен	הודה	благодарный	V;MASC;SG;V.PTCP;ACT	ADJ;MASC;SG
ריצה	бегать	ריצה	бегать	N;FEM;SG	V;IPFV;NFIN;ACT
ריצה	запустить	ריצה	запустить	N;FEM;SG	V;PFV;NFIN;ACT
ריצה	беги	ריצה	бежать	N;FEM;SG	V;IPFV;IMP;SG;2;FIN;ACT
ריצה	пробежки	ריצה	пробежка	N;FEM;SG	N;INAN;NOM;FEM;PL
קאן	кан	קאן	кан	PROPN	PART
קאן	хан	קאן	хан	PROPN	N;ANIM;NOM;MASC;SG
קאן	cannes	קאן	cannes	PROPN	PROPN
תוספות	расширения	תוספת	расширение	N;FEM;PL	N;INAN;NOM;NEUT;SG
חתימה	подписания	חתימה	подписание	N;FEM;SG	N;INAN;NOM;NEUT;PL
חתימה	подписания	חתימה	подписание	N;FEM;SG	N;INAN;NOM;NEUT;PL
חתימה	подписи	חתימה	подпись	N;FEM;SG	N;INAN;NOM;FEM;PL
מנע	предотвращать	מנע	предотвращать	PROPN	V;IPFV;NFIN;ACT
מנע	предотвратить	מנע	предотвратить	PROPN	V;PFV;NFIN;ACT
מהומות	бунт	מהומה	бунт	N;FEM;PL	N;INAN;NOM;MASC;SG
אופייני	типично	אופייני	типично	ADJ;MASC;SG	ADV
אופייני	типичные	אופייני	типичный	ADJ;MASC;SG	ADJ;NOM;PL
מסורתית	традиционный	מסורתי	традиционный	ADV	ADJ;NOM;MASC;SG
מסורתית	традиционная	מסורתי	традиционный	ADV	ADJ;NOM;FEM;SG
מסורתית	традиционные	מסורתי	традиционный	ADV	ADJ;NOM;PL
מסורתית	традиционное	מסורתי	традиционный	ADV	ADJ;NOM;NEUT;SG
האופנה	моды	האופנה	мода	PROPN	N;INAN;NOM;FEM;PL
האופנה	мода	האופנה	мода	PROPN	N;INAN;NOM;FEM;SG
האופנה	fashion	האופנה	fashion	PROPN	PROPN
האופנה	модные	האופנה	модный	PROPN	ADJ;NOM;PL
האופנה	модный	האופנה	модный	PROPN	ADJ;NOM;MASC;SG
הלקוח	заказчик	הלקוח	заказчик		N;ANIM;NOM;MASC;SG
הלקוח	покупатель	הלקוח	покупатель		N;ANIM;NOM;MASC;SG
הלקוח	клиент	הלקוח	клиент		N;ANIM;NOM;MASC;SG
הלקוח	посетитель	הלקוח	посетитель		N;ANIM;NOM;MASC;SG
הלקוח	клиентов	הלקוח	клиент		N;ANIM;GEN;MASC;PL
הלקוח	клиента	הלקוח	клиент		N;ANIM;ACC;MASC;SG
הלקוח	клиент	הלקוח	клиент		N;ANIM;NOM;MASC;SG
פלג	фракции	פלג	фракция		N;INAN;NOM;FEM;PL
פלג	группировка	פלג	группировка		N;INAN;NOM;FEM;SG
מקבילה	эквивалент	מקביל	эквивалент	V;FEM;SG;V.PTCP;ACT	N;INAN;NOM;MASC;SG
מקבילה	эквивалентные	מקביל	эквивалентный	V;FEM;SG;V.PTCP;ACT	ADJ;NOM;PL
מקבילה	параллельное	מקביל	параллельный	V;FEM;SG;V.PTCP;ACT	ADJ;NOM;NEUT;SG
מקבילה	параллельно	מקביל	параллельно	V;FEM;SG;V.PTCP;ACT	ADV
מקבילה	параллель	מקביל	параллель	V;FEM;SG;V.PTCP;ACT	N;INAN;NOM;FEM;SG
מקבילה	параллельные	מקביל	параллельный	V;FEM;SG;V.PTCP;ACT	ADJ;NOM;PL
מקבילה	параллельных	מקביל	параллельный	V;FEM;SG;V.PTCP;ACT	ADJ;GEN;PL
בארכיון	архив	בארכיון	архив	PROPN	N;INAN;NOM;MASC;SG
סלאם	саламе	סלאם	саламе	PROPN	N;INAN;NOM;MASC;SG
סלאם	салам	סלאם	салый	PROPN	N;INAN;NOM;MASC;SG
סלאם	slam	סלאם	slam	PROPN	PROPN
סלאם	салам	סלאם	салый	PROPN	N;INAN;NOM;MASC;SG
לארי	лари	לארי	лари	PROPN	N;INAN;NOM;MASC;SG
לארי	ларри	לארי	ларри	PROPN	N;ANIM;NOM;MASC;SG
מוצק	твердое	הוצק	твердый	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG
מוצק	твердый	הוצק	твердый	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;MASC;SG
מוצק	твердых	הוצק	твердый	V;MASC;SG;V.PTCP;PASS	ADJ;GEN;PL
מוצק	твердые	הוצק	твердый	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;PL
שוקולד	шоколад	שוקולד	шоколад	PROPN	N;INAN;NOM;MASC;SG
שוקולד	шоколадные	שוקולד	шоколадный	PROPN	ADJ;NOM;PL
שוקולד	шоколад	שוקולד	шоколад	PROPN	N;INAN;NOM;MASC;SG
שוקולד	шоколадный	שוקולד	шоколадный	PROPN	ADJ;NOM;MASC;SG
השלכות	следствием	השלכה	следствие	N;FEM;PL	N;INAN;INS;NEUT;SG
השלכות	последствие	השלכה	последствие	N;FEM;PL	N;INAN;NOM;NEUT;SG
יבשה	сухая	יבשה	сухой	N;FEM;SG	ADJ;NOM;FEM;SG
יבשה	сухие	יבשה	сухой	N;FEM;SG	ADJ;NOM;PL
יבשה	сухой	יבשה	сухой	N;FEM;SG	ADJ;NOM;MASC;SG
דום	погибель	דום	погибель	PROPN	N;INAN;NOM;MASC;SG
דום	дом	דום	дом	PROPN	N;INAN;NOM;MASC;SG
נכנסים	входящие	נכנס	входить	V;MASC;PL;V.PTCP;MID	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
נכנסים	входящий	נכנס	входить	V;MASC;PL;V.PTCP;MID	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT
נכנסים	ввод	נכנס	ввод	V;MASC;PL;V.PTCP;MID	N;INAN;NOM;MASC;SG
אילינוי	иллинойс	אילינוי	иллинойс	PROPN	N;INAN;NOM;FEM;SG
צוק	клифф	צוק	клифф		N;INAN;NOM;MASC;SG
שימושי	полезные	שימושים	полезный	ADJ;MASC;SG	ADJ;NOM;PL
שילה	шейла	שילה	шейл	PROPN	N;ANIM;NOM;FEM;SG
מגנטי	магнитные	מגנטי	магнитный	N;MASC;SG	ADJ;NOM;PL
הזר	букет	הזר	букет		N;INAN;NOM;MASC;SG
לייזר	лазер	לייזר	лазер	PROPN	N;INAN;NOM;MASC;SG
סקי	ски	סקי	ска	PROPN	
סקי	лыжи	סקי	лыжа	PROPN	N;INAN;NOM;FEM;PL
סקי	ski	סקי	ski	PROPN	PROPN
סקי	лыжи	סקי	лыжа	PROPN	N;INAN;NOM;FEM;PL
ממליץ	рекомендуют	המליץ	рекомендовать	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
ממליץ	рекомендую	המליץ	рекомендая	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
ממליץ	рекомендуем	המליץ	рекомендовать	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;PL;1;PRS;FIN;ACT
חוה	эва	חוה	эва	PROPN	N;INAN;NOM;FEM;SG
חוה	ева	חוה	ева	PROPN	N;ANIM;NOM;FEM;SG
חוה	евы	חוה	евы	PROPN	N;ANIM;GEN;FEM;SG
חוה	ив	חוה	ив	PROPN	N;INAN;NOM;MASC;SG
חוה	ева	חוה	ева	PROPN	N;ANIM;NOM;FEM;SG
הרצאה	лекции	הרצאה	лекция	N;FEM;SG	N;INAN;NOM;FEM;PL
וגנר	вагнер	וגנר	вагнер	PROPN	N;INAN;NOM;MASC;SG
הרחק	подальше	הרחק	далеко		ADV;CMPR
הרחק	прочь	הרחק	прочь		ADV
הכנס	вставка	הכנס	вставка		N;INAN;NOM;FEM;SG
הכנס	вставить	הכנס	вставить		V;PFV;NFIN;ACT
הכנס	включить	הכנס	включить		V;PFV;NFIN;ACT
הכנס	войти	הכנס	войти		V;PFV;NFIN;ACT
הכנס	введите	הכנס	ввести		V;PFV;IMP;PL;2;FIN;ACT
הכנס	ввод	הכנס	ввод		N;INAN;NOM;MASC;SG
מפורסמת	знаменитость	מפורסם	знаменитость	ADJ;FEM;SG	N;INAN;NOM;FEM;SG
הקווקז	кавказа	הקווקז	кавказ	PROPN	N;INAN;GEN;MASC;SG
הקווקז	кавказ	הקווקז	кавказ	PROPN	N;INAN;NOM;MASC;SG
מוגדרים	определен	הוגדר	определить	V;MASC;PL;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
מוגדרים	определена	הוגדר	определить	V;MASC;PL;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
מוגדרים	определено	הוגדר	определить	V;MASC;PL;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
יפנים	японские	יפנים	японский	N;MASC;PL	ADJ;NOM;PL
יפנים	японская	יפנים	японский	N;MASC;PL	ADJ;NOM;FEM;SG
יפנים	японский	יפנים	японский	N;MASC;PL	ADJ;NOM;MASC;SG
יפנים	японское	יפנים	японский	N;MASC;PL	ADJ;NOM;NEUT;SG
יפנים	японии	יפנים	япония	N;MASC;PL	N;INAN;NOM;FEM;SG
אבדות	пострадавшие	אבדה	пострадавший	N;FEM;PL	V;PFV;NOM;PL;PST;V.PTCP;ACT
גרוס	брутто	גרוס	брутто	PROPN	N;INAN;NOM;MASC;SG
גרוס	валового	גרוס	валовой	PROPN	ADJ;GEN;MASC;SG
השב	ответ	השב	ответ		N;INAN;NOM;MASC;SG
השב	ответить	השב	ответить		V;PFV;NFIN;ACT
מחובר	придает	חובר	придавать	V;MASC;SG;V.PTCP;PASS	V;IPFV;IND;SG;3;PRS;FIN;ACT
מחובר	прилагается	חובר	прилагать	V;MASC;SG;V.PTCP;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
מחובר	связаны	חובר	связать	V;MASC;SG;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
מחובר	онлайн	חובר	онлайн	V;MASC;SG;V.PTCP;PASS	ADV
מחובר	online	חובר	online	V;MASC;SG;V.PTCP;PASS	PROPN
פסוק	стих	פסוק	стих	PROPN	N;INAN;NOM;MASC;SG
החופש	свободы	החופש	свобода	ADV	N;INAN;NOM;FEM;PL
החופש	свободу	החופש	свобода	ADV	N;INAN;ACC;FEM;SG
החופש	свобода	החופש	свобода	ADV	N;INAN;NOM;FEM;SG
מנוחה	отдохнуть	מנוחה	отдохнуть	N;FEM;SG	V;PFV;NFIN;ACT
הבקשה	запросить	הבקשה	запросить	N;FEM;SG	V;PFV;NFIN;ACT
בסיסית	базовые	בסיסי	базовый	ADV	ADJ;NOM;PL
בסיסית	основные	בסיסי	основной	ADV	ADJ;NOM;PL
בסיסית	базовый	בסיסי	базовый	ADV	ADJ;NOM;MASC;SG
בסיסית	базовая	בסיסי	базовый	ADV	ADJ;NOM;FEM;SG
בסיסית	basic	בסיסי	basic	ADV	PROPN
נוחה	удобные	נוח	удобный	ADJ;FEM;SG	ADJ;NOM;PL
נוחה	удобные	נוח	удобный	ADJ;FEM;SG	ADJ;NOM;PL
נפגעים	пострадавшие	נפגע	пострадавший	N;MASC;PL	V;PFV;NOM;PL;PST;V.PTCP;ACT
הנילוס	нил	הנילוס	ниллима	PROPN	N;ANIM;NOM;MASC;SG
הנילוס	нила	הנילוס	нило	PROPN	N;INAN;GEN;MASC;SG
מקיפה	всеобъемлющий	מקיף	всеобъемлющий	N;FEM;SG	ADJ;NOM;MASC;SG
מקיפה	всеобъемлющего	מקיף	всеобъемлющий	N;FEM;SG	ADJ;GEN;MASC;SG
הכרחי	необходимые	הכרחי	необходимый	ADJ;MASC;SG	ADJ;NOM;PL
מגה	мега	מגה	мег	PROPN	
מגה	mega	מגה	mega	PROPN	PROPN
