kategória	kategorien	kategória	kategorien	N;NOM;FEM;SG	N;NOM;FEM;PL
tvorca	macher	tvorca	macher	N;ANIM;NOM;MASC;SG	
tvorca	schöpfer	tvorca	schöpfer	N;ANIM;NOM;MASC;SG	
tvorca	maker	tvorca	maker	N;ANIM;NOM;MASC;SG	PROPN
tvorca	schöpfer	tvorca	schöpfer	N;ANIM;NOM;MASC;SG	
tvorca	urheber	tvorca	urheber	N;ANIM;NOM;MASC;SG	
vlákna	fasern	vlákno	fasern	N;NOM;NEUT;PL	V;NFIN
vlákna	glasfaser	vlákno	glasfaser	N;NOM;NEUT;PL	ADJ
vlákna	faser	vlákno	faser	N;NOM;NEUT;PL	
vlákna	fasern	vlákno	fasern	N;NOM;NEUT;PL	V;NFIN
vlákna	gewinde	vlákno	gewinde	N;NOM;NEUT;PL	
vlákna	threads	vlákno	threads	N;NOM;NEUT;PL	
vlákna	themen	vlákno	them	N;NOM;NEUT;PL	V;FIN
vlákna	fäden	vlákno	faden	N;NOM;NEUT;PL	V;NFIN
vlákna	diskussionen	vlákno	diskussion	N;NOM;NEUT;PL	V;NFIN
vlákna	fasern	vlákno	fasern	N;NOM;NEUT;PL	V;NFIN
predchádzajúce	frühere	predchádzajúci	früh	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT	ADJ;NOM;FEM;PL
predchádzajúce	vorherige	predchádzajúci	vorherig	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT	ADJ;NOM;FEM;PL
predchádzajúce	vorhergehende	predchádzajúci	vorhergehend	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT	ADJ;NOM;FEM;PL
predchádzajúce	zuvor	predchádzajúci	zuvor	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT	ADV
umožnilo	eingeschaltet	umožniť	einschalten	V;PFV;NEUT;SG;POS;PST;V.PTCP	ADJ;V.PTCP
umožnilo	aktiviert	umožniť	aktivieren	V;PFV;NEUT;SG;POS;PST;V.PTCP	ADJ;V.PTCP
držiteľ	inhaber	držiteľ	inhaber	N;ANIM;NOM;MASC;SG	ADV
držiteľ	besitzer	držiteľ	besitzer	N;ANIM;NOM;MASC;SG	ADJ
držiteľ	halterung	držiteľ	halterung	N;ANIM;NOM;MASC;SG	ADJ
znalosti	kenntnisse	znalosť	kenntnis	N;NOM;FEM;PL	ADJ
znalosti	wissen	znalosť	wissen	N;NOM;FEM;PL	V;NFIN
znalosti	kenntnis	znalosť	kenntnis	N;NOM;FEM;PL	ADJ
znalosti	wissens	znalosť	wissens	N;NOM;FEM;PL	
přerov	přerov	přer	přerov	PROPN;INAN;NOM;MASC;SG	PROPN
pozadia	hintergründe	pozadie	hintergründe	N;NOM;NEUT;PL	ADJ
pozadia	hintergrund	pozadie	hintergrund	N;NOM;NEUT;PL	ADJ
pozadia	hintergründe	pozadie	hintergründe	N;NOM;NEUT;PL	ADJ
pozadia	vorgeschichte	pozadie	vorgeschicht	N;NOM;NEUT;PL	ADJ;NOM;SG
pozadia	hintergrundinformationen	pozadie	hintergrundinformationen	N;NOM;NEUT;PL	V;PL
pozadia	hintergrund	pozadie	hintergrund	N;NOM;NEUT;PL	ADJ
tel	tel	tel	tel		
hlohovec	hlohovec	hlohovec	hlohovec	N;INAN;NOM;MASC;SG	
alexej	alexei	alexej	alexei	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
alexej	alexei	alexej	alexei	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
plánované	geplant	plánovaný	planen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
plánované	geplante	plánovaný	geplant	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;PL
plánované	vorgesehen	plánovaný	vorsehen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
plánované	geplant	plánovaný	planen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
plánované	geplante	plánovaný	geplant	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;PL
plánované	vorgesehen	plánovaný	vorsehen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
hardcore	hardcore	hardcore	hardcore	N;INAN;NOM;MASC;SG	
hardcore	knallhart	hardcore	knallhart	N;INAN;NOM;MASC;SG	ADJ
vína	weinbau	víno	weinbau	N;NOM;NEUT;PL	
vína	wein	víno	wein	N;NOM;NEUT;PL	
vína	weines	víno	wein	N;NOM;NEUT;PL	N;NOM;NEUT;SG
vína	weine	víno	wein	N;NOM;NEUT;PL	
vína	wein	víno	wein	N;NOM;NEUT;PL	
vína	weines	víno	wein	N;NOM;NEUT;PL	N;NOM;NEUT;SG
vína	weinen	víno	wein	N;NOM;NEUT;PL	V;NFIN
vína	weine	víno	wein	N;NOM;NEUT;PL	
židovské	jüdische	židovský	jüdisch	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
židovské	juden	židovský	juden	ADJ;NOM;NEUT;SG	
zápal	entzündungen	zápal	entzündingen	N;INAN;NOM;MASC;SG	V;NFIN
zápal	entzündung	zápal	entzündung	N;INAN;NOM;MASC;SG	
nedostatku	knappheit	nedostatok	knappheit	N;INAN;GEN;MASC;SG	N;NOM;FEM;SG
nedostatku	verknappung	nedostatok	verknappung	N;INAN;GEN;MASC;SG	N;NOM;FEM;SG
nedostatku	mangel	nedostatok	mangeln	N;INAN;GEN;MASC;SG	
mtv	mtv	mtv	mtv	PROPN;NOM;FEM;SG	PROPN;NOM
ukončené	beendet	ukončený	beenden	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
ukončené	gekündigt	ukončený	kündigen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
ukončené	abgeschlossen	ukončený	abschließen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
ukončené	fertiggestellt	ukončený	fertigstellen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
ukončené	beendet	ukončený	beenden	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
ukončené	beendet	ukončený	beenden	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
ukončené	geendet	ukončený	geenden	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
ukončené	beendete	ukončený	beenden	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
ukončené	endete	ukončený	enden	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
ukončené	abgeschlossen	ukončený	abschließen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
ukončené	fertiggestellt	ukončený	fertigstellen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
ukončené	beendet	ukončený	beenden	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
ukončené	erledigt	ukončený	erledigen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
ukončené	aufgegeben	ukončený	aufgeben	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
ukončené	beendet	ukončený	beenden	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
ukončené	abgebrochen	ukončený	abbrechen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
ukončené	abgesetzt	ukončený	absetzen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
ukončené	eingestellt	ukončený	einstellen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
hodinu	uhrzeit	hodina	uhrzeit	N;ACC;FEM;SG	ADJ
hodinu	stunden	hodina	stehen	N;ACC;FEM;SG	V;NFIN
hodinu	stunde	hodina	stund	N;ACC;FEM;SG	ADV
ústie	mündung	ústie	mündung	N;NOM;NEUT;SG	ADJ
fort	festung	fort	festung	PROPN;ANIM;NOM;MASC;SG	
fort	fort	fort	fort	PROPN;ANIM;NOM;MASC;SG	ADV
teoretik	theoretiker	teoretik	theoretiker	N;ANIM;NOM;MASC;SG	ADJ
udelená	gewährte	udelený	gewährt	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
udelená	bewilligt	udelený	bewilligen	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;V.PTCP
udelená	gewährt	udelený	gewähren|währen	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;V.PTCP
udelená	erteilt	udelený	erteilen	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;V.PTCP
udelená	stattgegeben	udelený	stattgeben	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;V.PTCP
udelená	verliehen	udelený	verleihen	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;V.PTCP
označený	markierten	označený	markiert	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;PL;3;PST;FIN
označený	etikettiert	označený	etikettieren	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;V.PTCP
aux	aux	aux	aux		
arabských	arabischen	arabský	arabisch	ADJ;GEN;MASC;PL	ADJ;NOM;PL
arabských	arabische	arabský	arabisch	ADJ;GEN;MASC;PL	ADJ;NOM;FEM;PL
arabských	araber	arabský	araber	ADJ;GEN;MASC;PL	
úsilie	anstrengungen	úsilie	anstrengung	N;NOM;NEUT;SG	V;NFIN
úsilie	bemühungen	úsilie	bemühungen	N;NOM;NEUT;SG	V;NFIN
úsilie	anstrengungen	úsilie	anstrengung	N;NOM;NEUT;SG	V;NFIN
úsilie	bemühungen	úsilie	bemühungen	N;NOM;NEUT;SG	V;NFIN
úsilie	anstrengung	úsilie	anstrengung	N;NOM;NEUT;SG	
kontrakt	arbeitsvertrag	kontrakt	arbeitsvertrag	N;INAN;NOM;MASC;SG	ADJ
kontrakt	vertrag	kontrakt	vertragen	N;INAN;NOM;MASC;SG	V;IND;SG;3;PST;FIN
demokracie	demokratie	demokracia	demokratie	N;NOM;FEM;PL	
bush	bush	bush	bush	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
bush	gebüsch	bush	gebüsch	PROPN;ANIM;NOM;MASC;SG	ADJ
bush	bushs	bush	bushs	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
bush	busch	bush	busch	PROPN;ANIM;NOM;MASC;SG	PROPN
označená	markierten	označený	markiert	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;IND;PL;3;PST;FIN
označená	etikettiert	označený	etikettieren	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;V.PTCP
označená	markierten	označený	markiert	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;IND;PL;3;PST;FIN
trojuholník	dreiecks	trojuholník	dreiecks	N;INAN;NOM;MASC;SG	
trojuholník	dreieck	trojuholník	dreieck	N;INAN;NOM;MASC;SG	
vedomie	bewusstsein	vedomie	bewußtsein	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
vedomie	bewusstseins	vedomie	bewußreins	N;NOM;NEUT;SG	
vedomie	bewußtsein	vedomie	bewußtsein	N;NOM;NEUT;SG	PROPN
korún	kronen	korún	kron	N;GEN;FEM;PL	
design	entwurf	design	entwerfen	INTJ	N
design	gestaltung	design	gestaltung	INTJ	N;NOM;FEM;SG
design	konstruktion	design	konstruktion	INTJ	N;SG
design	design	design	design	INTJ	N;NOM;NEUT;SG
design	planung	design	planung	INTJ	ADJ
nariadil	bestellten	nariadiť	bestellt	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;PL;3;PST;FIN
veriacich	gläubige	veriaci	gläubig	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	ADJ;NOM;FEM;PL
mierou	gemäßigte	miera	gemäßigt	N;INS;FEM;SG	ADJ;NOM;SG
mierou	moderation	miera	moderation	N;INS;FEM;SG	ADJ
mierou	maßen	miera	maßen	N;INS;FEM;SG	V;NFIN
mierou	mäßigung	miera	mäßigung	N;INS;FEM;SG	
here	hierher	hero	hierher		ADV
here	hier	hero	hier		ADV
zvýšiť	zunahme	zvýšiť	zunahme	V;PFV;POS;NFIN	N;SG
zvýšiť	erhöhung	zvýšiť	erhöhung	V;PFV;POS;NFIN	N;NOM;FEM;SG
zvýšiť	steigerung	zvýšiť	steigerung	V;PFV;POS;NFIN	ADJ;NOM;FEM;SG
autobusy	bussen	autobus	bussen	N;INAN;NOM;MASC;PL	
autobusy	busse	autobus	büssen	N;INAN;NOM;MASC;PL	
autobusy	bussen	autobus	bussen	N;INAN;NOM;MASC;PL	
autobusy	busse	autobus	büssen	N;INAN;NOM;MASC;PL	
vieru	glaube	viera	glauben	N;ACC;FEM;SG	
vieru	vertrauen	viera	vertrauen	N;ACC;FEM;SG	V;NFIN
vieru	glauben	viera	glauben	N;ACC;FEM;SG	V;NFIN
vieru	glaubens	viera	glaubens	N;ACC;FEM;SG	N;NOM;NEUT;PL
geologické	geologische	geologický	geologisch	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
geologické	geologischen	geologický	geologisch	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL
geologické	geologische	geologický	geologisch	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
geologické	geologie	geologický	geologie	ADJ;NOM;NEUT;SG	
geologické	geologischen	geologický	geologisch	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL
detail	detailliert	detail	detaillieren	N;INAN;NOM;MASC;SG	ADJ;V.PTCP
detail	detail	detail	detail	N;INAN;NOM;MASC;SG	
detail	einzelheiten	detail	einzelheiten	N;INAN;NOM;MASC;SG	V;NFIN
detail	details	detail	details	N;INAN;NOM;MASC;SG	N;NOM;NEUT;PL
priama	direkten	priama	direkt	N;NOM;FEM;SG	ADJ
priama	direkte	priama	direkt	N;NOM;FEM;SG	ADJ;NOM;FEM;PL
priama	direkt	priama	direkt	N;NOM;FEM;SG	ADJ
priama	direkter	priama	direkt	N;NOM;FEM;SG	ADJ
priama	direktes	priama	direkt	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG
podmienkou	bedingung	podmienka	bedingung	N;INS;FEM;SG	
podmienkou	voraussetzung	podmienka	voraussetzung	N;INS;FEM;SG	
podmienkou	zustand	podmienka	zustand	N;INS;FEM;SG	
podmienkou	kondition	podmienka	kondition	N;INS;FEM;SG	ADJ
účet	rechnung	účet	rechnung	N;INAN;NOM;MASC;SG	PROPN;SG
účet	benutzerkonto	účet	benutzerkonto	N;INAN;NOM;MASC;SG	ADJ
matematiku	mathematik	matematika	mathematik	N;ACC;FEM;SG	ADJ
matematiku	mathematische	matematika	mathematisch	N;ACC;FEM;SG	ADJ;NOM;FEM;PL
matematiku	mathe	matematika	mathen	N;ACC;FEM;SG	
matematiku	mathematik	matematika	mathematik	N;ACC;FEM;SG	ADJ
matematiku	mathematisch	matematika	mathematisch	N;ACC;FEM;SG	ADJ
matematiku	mathematik	matematika	mathematik	N;ACC;FEM;SG	ADJ
matematiku	rechnen	matematika	rechnen	N;ACC;FEM;SG	V;NFIN
matematiku	mathematische	matematika	mathematisch	N;ACC;FEM;SG	ADJ;NOM;FEM;PL
matematiku	mathe	matematika	mathen	N;ACC;FEM;SG	
maľba	gemalt	maľba	malen	N;NOM;FEM;SG	V;V.PTCP
maľba	gestrichen	maľba	gestrechen	N;NOM;FEM;SG	V;V.PTCP
maľba	malte	maľba	malen	N;NOM;FEM;SG	V;IND;SG;3;PST;FIN
maľba	bemalt	maľba	bemalen	N;NOM;FEM;SG	V;V.PTCP
maľba	lackiert	maľba	lackieren	N;NOM;FEM;SG	V;V.PTCP
maľba	gemälde	maľba	gemälde	N;NOM;FEM;SG	
maľba	malen	maľba	malen	N;NOM;FEM;SG	V;NFIN
maľba	malerei	maľba	malerei	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
vedúca	führend	vedúci	führend	N;NOM;FEM;SG	ADJ
vedúca	führenden	vedúci	führend	N;NOM;FEM;SG	V;PL;FIN
vedúca	führende	vedúci	führend	N;NOM;FEM;SG	ADJ;NOM;FEM;PL
vedúca	führender	vedúci	führend	N;NOM;FEM;SG	ADJ
este	este	este	est	INTJ	PROPN;NOM;SG
záležitosti	angelegenheiten	záležitosť	angelegenheit	N;NOM;FEM;PL	V;NFIN
záležitosti	airs	záležitosť	airs	N;NOM;FEM;PL	
záležitosti	probleme	záležitosť	probleme	N;NOM;FEM;PL	ADJ;PL
záležitosti	themen	záležitosť	them	N;NOM;FEM;PL	V;FIN
doplniť	komplementär	doplniť	komplementär	V;PFV;POS;NFIN	ADJ
doplniť	ergänzung	doplniť	Ergänzung	V;PFV;POS;NFIN	ADJ
doplniť	nachtrag	doplniť	nachtrag	V;PFV;POS;NFIN	PROPN
doplniť	zuschlag	doplniť	zuschlagen	V;PFV;POS;NFIN	
doplniť	ergänzung	doplniť	Ergänzung	V;PFV;POS;NFIN	ADJ
doplniť	beilage	doplniť	beilage	V;PFV;POS;NFIN	
doplniť	aufpreis	doplniť	aufpreis	V;PFV;POS;NFIN	
menu	menü	menu	menü	N;NOM;NEUT;SG	
menu	menu	menu	menu	N;NOM;NEUT;SG	
menu	menüs	menu	menüs	N;NOM;NEUT;SG	
menu	speisekarte	menu	speisekart	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
menu	menüs	menu	menüs	N;NOM;NEUT;SG	
menu	speisekarte	menu	speisekart	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
upraviť	edit	upraviť	edit	V;PFV;POS;NFIN	
upraviť	bearbeitung	upraviť	bearbeitung	V;PFV;POS;NFIN	N;NOM;FEM;SG
časové	zeitliche	časový	zeitlich	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
párov	paaren	pár	paaren	N;INAN;GEN;MASC;PL	N;NOM;PL
párov	paare	pár	paaren	N;INAN;GEN;MASC;PL	
párov	pärchen	pár	pärchen	N;INAN;GEN;MASC;PL	
párov	paar	pár	paar	N;INAN;GEN;MASC;PL	ADV
párov	paarweise	pár	paarweise	N;INAN;GEN;MASC;PL	ADJ
párov	paaren	pár	paaren	N;INAN;GEN;MASC;PL	N;NOM;PL
párov	paare	pár	paaren	N;INAN;GEN;MASC;PL	
prirodzene	naturgemäß	prirodzene	naturgemäß	ADV	ADJ
prirodzene	natürlich	prirodzene	natürlich	ADV	ADJ
prirodzene	selbstverständlich	prirodzene	selbstverständlich	ADV	ADJ
seč	mez	seč	mez		
povinnosť	pflicht	povinnosť	pflicht	N;NOM;FEM;SG	ADJ
povinnosť	zoll	povinnosť	zoll	N;NOM;FEM;SG	
povinnosť	pflicht	povinnosť	pflicht	N;NOM;FEM;SG	ADJ
povinnosť	verpflichtung	povinnosť	verpflichtung	N;NOM;FEM;SG	V;IND;SG;3;PRS;FIN
náhle	plötzlich	náhle	plötzlich	ADV	ADJ
náhle	schlagartig	náhle	schlagartig	ADV	ADJ
náhle	plötzlich	náhle	plötzlich	ADV	ADJ
náhle	plötzlichen	náhle	plötzlich	ADV	ADJ
náhle	plötzlicher	náhle	plötzlich	ADV	ADJ
náhle	plötzliche	náhle	plötzlich	ADV	ADJ;NOM;FEM;PL
rozličné	verschiedenen	rozličný	verschieden	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
rozličné	diverse	rozličný	divers	ADJ;NOM;NEUT;SG	N;NOM;FEM;PL
rozličné	verschiedene	rozličný	verschieden	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
rozličné	sonstige	rozličný	sonstig	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
rozličné	verschiedene	rozličný	verschieden	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
mail	post	maiť	post	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
daň	steuer	da_	steuer	N;NOM;FEM;SG	
daň	steuern	da_	steuern	N;NOM;FEM;SG	V;NFIN
daň	steuersatz	da_	steuersatz	N;NOM;FEM;SG	ADJ
head	head	head	head	PROPN;NOM;FEM;SG	PROPN;NOM;SG
head	kopf	head	kopfen	PROPN;NOM;FEM;SG	
head	leiter	head	leiter	PROPN;NOM;FEM;SG	ADJ
head	haupt	head	haupen	PROPN;NOM;FEM;SG	
ťahu	stoß	ťaha	stoßen	N;INAN;GEN;MASC;SG	ADJ
ťahu	vorstoß	ťaha	vorstoßen	N;INAN;GEN;MASC;SG	V;IND;SG;3;FIN
robin	robin	robin	robin	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
víťaza	sieger	víťaz	sieger	N;ANIM;ACC;MASC;SG	
víťaza	preisträger	víťaz	preisträg	N;ANIM;ACC;MASC;SG	ADJ
víťaza	gewinner	víťaz	gewinner	N;ANIM;ACC;MASC;SG	
víťaza	gewinnerin	víťaz	gewinnerin	N;ANIM;ACC;MASC;SG	ADJ
osobná	persönlichen	osobný	persönlich	ADJ;NOM;FEM;SG	ADJ;ACC;MASC;SG
osobná	persönliche	osobný	persönlich	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
osobná	passagier	osobný	passagier	ADJ;NOM;FEM;SG	
osobná	passagiere	osobný	passagieren	ADJ;NOM;FEM;SG	
mexika	mexico	mexika	mexico	N;INAN;GEN;MASC;SG	PROPN;NOM;SG
mexika	mexiko	mexika	mexiko	N;INAN;GEN;MASC;SG	PROPN;NOM;NEUT;SG
čin	handeln	čin	handeln	N;INAN;NOM;MASC;SG	V;NFIN
čin	rechtsakt	čin	rechtsakt	N;INAN;NOM;MASC;SG	ADJ
čin	act	čin	act	N;INAN;NOM;MASC;SG	PROPN
právny	juristische	právny	juristisch	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;PL
právny	rechtliche	právny	rechtlich	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;PL
voľba	möglichkeit	voľba	möglichkeit	N;NOM;FEM;SG	ADJ
voľba	wahlmöglichkeit	voľba	wahlmöglichkeit	N;NOM;FEM;SG	ADJ
voľba	option	voľba	option	N;NOM;FEM;SG	
voľba	wahlmöglichkeit	voľba	wahlmöglichkeit	N;NOM;FEM;SG	ADJ
voľba	wahlmöglichkeiten	voľba	wahlmöglichkeiten	N;NOM;FEM;SG	V;NFIN
voľba	wahl	voľba	wahl	N;NOM;FEM;SG	
prijatie	beleg	prijatie	belegen	N;NOM;NEUT;SG	
prijatie	aufnahme	prijatie	aufnehmen	N;NOM;NEUT;SG	
prijatie	aufnahmebedingungen	prijatie	aufnahmebedingung	N;NOM;NEUT;SG	V
prijatie	eintritt	prijatie	eintreten	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
prijatie	akzeptanz	prijatie	akzeptanz	N;NOM;NEUT;SG	
prijatie	annahme	prijatie	annehmen	N;NOM;NEUT;SG	
prijatie	adoption	prijatie	adoption	N;NOM;NEUT;SG	
prijatie	annahme	prijatie	annehmen	N;NOM;NEUT;SG	
rick	rick	rick	racken	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
leva	löwen	lev	löwen	N;ANIM;ACC;MASC;SG	
leva	löwe	lev	löwe	N;ANIM;ACC;MASC;SG	
leva	lion	lev	lion	N;ANIM;ACC;MASC;SG	
položka	gegenstand	položka	gegenstehen	N;NOM;FEM;SG	ADJ
položka	punkt	položka	punken	N;NOM;FEM;SG	
položka	item	položka	iter	N;NOM;FEM;SG	
položka	posten	položka	posten	N;NOM;FEM;SG	V;FIN
položka	position	položka	position	N;NOM;FEM;SG	
položka	überschrift	položka	überschreifen	N;NOM;FEM;SG	
kone	pferde	kono	pferd	N;NOM;FEM;PL	
kone	pferd	kono	pferd	N;NOM;FEM;PL	
kone	pferden	kono	pferden	N;NOM;FEM;PL	V;NFIN
sprievodca	assistenten	sprievodca	assistent	N;INAN;NOM;MASC;SG	V;PL;FIN
sprievodca	wizard	sprievodca	wizard	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
sprievodca	assistent	sprievodca	assistent	N;INAN;NOM;MASC;SG	ADJ
sprievodca	zauberer	sprievodca	zauber	N;INAN;NOM;MASC;SG	ADJ
sprievodca	magier	sprievodca	magier	N;INAN;NOM;MASC;SG	
sprievodca	ratgeber	sprievodca	ratgeber	N;INAN;NOM;MASC;SG	ADJ
sprievodca	führer	sprievodca	führer	N;INAN;NOM;MASC;SG	
sprievodca	reiseführer	sprievodca	reiseführ	N;INAN;NOM;MASC;SG	ADJ
sprievodca	leitfaden	sprievodca	leitfaden	N;INAN;NOM;MASC;SG	V;NFIN
zničený	vernichteten	zničený	vernichten	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;PL;3;PST;FIN
zničený	zerstört	zničený	zerstören	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;V.PTCP
zničený	vernichtet	zničený	vernichten	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;V.PTCP
zničený	zerbrochen	zničený	zerbrechen	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;V.PTCP
zničený	zerstört	zničený	zerstören	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;V.PTCP
zničený	zertrümmert	zničený	zertrümmern	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;V.PTCP
zničený	zerschmettert	zničený	zerschmettern	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;V.PTCP
zničený	zerschlagen	zničený	zerschlagen	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;V.PTCP
zničený	verwüstet	zničený	verwüsten	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;V.PTCP
missouri	missouri	missouri	missouri	N;NOM;FEM;SG	PROPN;NOM;MASC;SG
messier	messier	messier	messeiren	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
orlicí	orlicí	orlica	orlicí	N;NOM;FEM;SG	PROPN;NOM;MASC;SG
kontexte	kontext	kontext	kontext	N;INAN;NOM;MASC;SG	ADJ
vedená	geleitet	vedený	geleiten|leiten	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;V.PTCP
vedená	geführt	vedený	führen	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;V.PTCP
vedená	führung	vedený	führung	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	N;NOM;FEM;SG
podnet	beschwerde	podnet	beschwerde	N;INAN;NOM;MASC;SG	ADJ
podnet	antrag	podnet	antragen	N;INAN;NOM;MASC;SG	ADJ
podnet	beschwerden	podnet	beschwerden	N;INAN;NOM;MASC;SG	V;NFIN
podnet	klage	podnet	klage	N;INAN;NOM;MASC;SG	ADJ
podnet	anreiz	podnet	anreiz	N;INAN;NOM;MASC;SG	
podnet	anregung	podnet	anregung	N;INAN;NOM;MASC;SG	
podnet	anreize	podnet	anreize	N;INAN;NOM;MASC;SG	ADJ;NOM;PL
alternatívny	alternative	alternatívny	alternativ	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;PL
alternatívny	hilfsweise	alternatívny	hilfsweise	ADJ;INAN;NOM;MASC;SG	ADV
alternatívny	alternative	alternatívny	alternativ	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;PL
alternatívny	wechseln	alternatívny	wechseln	ADJ;INAN;NOM;MASC;SG	V;NFIN
vaucluse	vaucluse	vauclus	vaucluse	ADV	PROPN;NOM;SG
dedín	dorf	dedina	dorf	N;GEN;FEM;PL	N;NOM;NEUT;SG
dedín	dörfer	dedina	dörfern	N;GEN;FEM;PL	
