نافذة	fönstret	نَافِذ	fönstr	N;NOM;INDF;SG	N;NOM;DEF;NEUT;SG
الكونية	kosmisk	كُونِيّ	kosmisk	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
الكونية	kosmiska	كُونِيّ	kosmisk	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;PL
باسكال	pascal	باسكال	pascal		N;NOM;INDF;MASC+FEM;SG
فرنسيس	frans	فَرَنسِيس	frans		PROPN;NOM
فرنسيس	francis	فَرَنسِيس	francis		PROPN;NOM
العيوب	brister	عَيب	brist	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
العيوب	defekter	عَيب	defekt	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
رونالدو	ronaldo	رُونَالدُو	ronaldo		N;NOM;DEF;MASC+FEM;SG
لورد	lord	لورد	lord		N;NOM;INDF;MASC+FEM;SG
لورد	herre	لورد	gärra		N;NOM;INDF;MASC+FEM;SG
مغطاة	täcks	مُغَطَّا	täcka	ADJ;NOM;INDF;FEM;SG	V;IND;PRS;FIN;PASS
مغطاة	täckta	مُغَطَّا	täckt	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
مغطاة	täckte	مُغَطَّا	täcka	ADJ;NOM;INDF;FEM;SG	V;IND;PST;FIN;ACT
بيلا	bella	بَيل	bella		PROPN;NOM
نزلت	hämtas	نَزَل	hämta	V;PFV;FEM;SG;3;ACT	V;NFIN;PASS
ملبورن	melbourne	ملبورن	melbourne		PROPN;NOM
صيغ	formler	صَيغ	forml	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
صيغ	formlerna	صَيغ	forml	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;PL
بستان	grove	بستان	grov		PROPN;NOM
بستان	lunden	بستان	lund		N;NOM;DEF;MASC+FEM;SG
بستان	orchard	بستان	orchard		N;NOM;INDF;MASC+FEM;SG
معاناة	lidanden	مُعَانَاة	lidande	N;NOM;INDF;SG	N;NOM;INDF;NEUT;PL
العبارات	meningar	عِبَارَة	mening	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
العبارات	fraser	عِبَارَة	fras	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
العبارات	ferries	عِبَارَة	ferries	N;NOM;DEF;PL	PROPN;NOM
العبارات	färjor	عِبَارَة	färja	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
ثور	tor	ثُور	tor		PROPN;NOM
ثور	thor	ثُور	thor		PROPN;NOM
اكتسب	förvärvade	اِكتَسَب	förvärva	V;PFV;MASC;SG;3;ACT	V;NOM;PL;PST;V.PTCP;ACT
اكتسب	förvärvats	اِكتَسَب	förvärva	V;PFV;MASC;SG;3;ACT	V;V.CVB;PASS
اكتسب	förvärvat	اِكتَسَب	förvärva	V;PFV;MASC;SG;3;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
اكتسب	förvärvad	اِكتَسَب	förvärvad	V;PFV;MASC;SG;3;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
القلوب	hjärtan	قَلب	hjärta	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;SG
القلوب	hjärter	قَلب	hjärta	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
فورا	omgående	فَور	omgående	N;ACC;INDF;SG	ADJ;NOM;PRS;V.PTCP
فورا	omedelbart	فَور	omedelbar	N;ACC;INDF;SG	ADV
فورا	genast	فَور	genast	N;ACC;INDF;SG	ADV
يكمل	kompletteringar	أَكمَل	komplettering	V;IPFV;MASC;IND;SG;3;FIN;ACT	N;NOM;INDF;MASC+FEM;PL
سماع	hörande	سَمَاع	höra	N;NOM;INDF;SG	ADJ;NOM;PRS;V.PTCP
تحطم	krascha	تَحَطُّم	krascha	N;NOM;INDF;SG	V;IMP;FIN;ACT
الدمار	förstörelse	دَمَار	förstörelse	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الدمار	förstöring	دَمَار	förstöring	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الدمار	destruktion	دَمَار	destruktion	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
العنصري	rasistiska	عُنصُرِيّ	rasistisk	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;PL
العنصري	rasistisk	عُنصُرِيّ	rasistisk	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
العنصري	rasist	عُنصُرِيّ	rasist	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
العنصري	rasistiskt	عُنصُرِيّ	rasistisk	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
كرات	bollar	كُرَة	bolla		N;NOM;INDF;MASC+FEM;PL
كرات	kulor	كُرَة	kula		N;NOM;INDF;MASC+FEM;PL
ريكاردو	ricardo	ريكاردو	ricardo		N;NOM;INDF;MASC+FEM;SG
الفوج	regemente	فَوجَة	regemente	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
لادن	lastat	لادن	lastad		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
لادن	lastad	لادن	lastad		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
لادن	laden	لادن	lad		N;NOM;DEF;MASC+FEM;SG
النرويجية	norska	نُروِيجِيّ	norska	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
النرويجية	norsk	نُروِيجِيّ	norsk	N;NOM;DEF;SG	ADJ;NOM;INDF;MASC+FEM;SG
الملاحظة	not	مُلَاحَظَة	not	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الملاحظة	observera	مُلَاحَظَة	observera	N;NOM;DEF;SG	V;IMP;FIN;ACT
الملاحظة	obs	مُلَاحَظَة	obs	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الملاحظة	anteckning	مُلَاحَظَة	anteckning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الملاحظة	anmärkning	مُلَاحَظَة	anmärkning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الملاحظة	iakttagelse	مُلَاحَظَة	iakttagelse	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الملاحظة	observation	مُلَاحَظَة	observation	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
النسبي	relativ	نِسبِيّ	relativ	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
النسبي	relativt	نِسبِيّ	relativt	ADJ;NOM;DEF;MASC;SG	ADV
النسبي	relativa	نِسبِيّ	relativa	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;PL
النسبي	släkting	نِسبِيّ	släkting	ADJ;NOM;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
اواخر	försenat	آخِر	försena	ADJ;NOM;INDF;MASC;PL	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
اواخر	sen	آخِر	sen	ADJ;NOM;INDF;MASC;PL	ADV
اواخر	försenad	آخِر	försenad	ADJ;NOM;INDF;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
اواخر	sent	آخِر	sen	ADJ;NOM;INDF;MASC;PL	ADV
الرياضيين	idrottare	رِيَاضِيّ	idrottare	ADJ;ACC;DEF;MASC;PL	N;NOM;INDF;MASC+FEM;PL
الرياضيين	idrottsmän	رِيَاضِيّ	idrottsmän	ADJ;ACC;DEF;MASC;PL	N;NOM;INDF;MASC+FEM;PL
صافي	net	صافي	net		N;NOM;INDF;MASC+FEM;SG
صافي	nät	صافي	nät		N;NOM;INDF;NEUT;SG
صافي	netto	صافي	netto		N;NOM;INDF;MASC+FEM;SG
كبر	zoom	كَبر	zoom		N;NOM;INDF;NEUT;SG
كبر	zooma	كَبر	zooma		V;IMP;FIN;ACT
اللهم	gud	لُهِمّ	gud	N;NOM;DEF;SG	PROPN;NOM
النية	avsikt	نِيَّة	avsikt	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
النية	uppsåt	نِيَّة	uppsåt	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
النية	avsikter	نِيَّة	avsikt	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
النية	avsikt	نِيَّة	avsikt	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الرهبان	munkar	رَهَبَان	munk	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
برميل	tunna	بَرمِيل	tun	N;NOM;INDF;SG	ADJ;NOM;PL
وقائع	chronicle	وَقِيعَة	chronicle	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
وقائع	krönika	وَقِيعَة	krönik	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
سياسيا	politiskt	سِيَاسِيّ	politisk	ADJ;ACC;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
ودية	vänliga	وُدِّيّ	vänlig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL
ثقيلة	heavy	ثَقِيل	heavy	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ثقيلة	tunga	ثَقِيل	tung	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL
الحقن	injektioner	الحقن	injektion	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
الحقن	injektion	الحقن	injektion	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الصداع	huvudvärk	صِدَاع	huvudvärk	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الصداع	huvudvärk	صِدَاع	huvudvärk	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
زوايا	hörn	زَاءِي	hörn	N;NOM;INDF;PL	N;NOM;INDF;NEUT;SG
زوايا	hörnen	زَاءِي	hörn	N;NOM;INDF;PL	N;NOM;DEF;NEUT;PL
وفاء	trohet	وفاء	trohet		N;NOM;INDF;MASC+FEM;SG
وفاء	lojalitet	وفاء	lojalitet		N;NOM;INDF;MASC+FEM;SG
وفاء	uppfyllelse	وفاء	uppfyllelse		N;NOM;INDF;MASC+FEM;SG
وفاء	uppfyllande	وفاء	uppfyllande		N;NOM;INDF;NEUT;SG
الرحمة	barmhärtighet	رَحمَة	barmhärtighet	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الرحمة	mercy	رَحمَة	mercy	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الرحمة	nåd	رَحمَة	nåd	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
مونت	mont	مونت	mont		N;NOM;INDF;NEUT;SG
مونت	monte	مونت	monte		N;NOM;INDF;NEUT;SG
خوارزمية	algoritmen	خُورزَمِيّ	algoritm		N;NOM;DEF;MASC+FEM;SG
خوارزمية	algoritm	خُورزَمِيّ	algoritm		N;NOM;INDF;MASC+FEM;SG
المطارات	flygplatser	مَطَار	flygplats	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
التكاثر	uppfödning	تَكَاثُر	uppfödning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
التكاثر	avel	تَكَاثُر	avel	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
التكاثر	fortplantning	تَكَاثُر	fortplantning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
التكاثر	reproduktion	تَكَاثُر	reproduktion	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
التكاثر	återgivning	تَكَاثُر	återgivning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
جيف	jeff	جِيف	jeff		PROPN;NOM
المظهر	framträdande	مَظهَر	framträdande		ADJ;NOM;PRS;V.PTCP
المظهر	utseende	مَظهَر	utseende		N;NOM;INDF;NEUT;SG
المظهر	utseendet	مَظهَر	utseende		N;NOM;DEF;NEUT;SG
هندوراس	honduras	هندوراس	hondura		N;GEN;INDF;MASC+FEM;SG
ظواهر	fenomen	ظَاهِرَة	fenom	N;NOM;INDF;PL	N;NOM;INDF;NEUT;SG
السلاسل	kedjor	سَلسَلَة	kedja	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
مطاعم	restaurangerna	مَطعَم	restaurang	N;NOM;INDF;PL	N;NOM;DEF;MASC+FEM;PL
المختلطة	blandat	مُختَلِط	blandad	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
المختلطة	blandad	مُختَلِط	blanda	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
المختلطة	blandade	مُختَلِط	blandad	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
المختلطة	hybrid	مُختَلِط	hybrid	ADJ;NOM;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
الظلم	orättvisa	ظُلم	orättvisa	N;NOM;DEF;SG	ADJ;NOM;INDF;NEUT;SG
الظلم	orättvisor	ظُلم	orättvisa	N;NOM;DEF;SG	ADJ;NOM;INDF;PL
الجثة	lik	جُثَّة	lik	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الكهوف	grottor	كَهف	grottor	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
عناية	bryr	عِنَايَة	bryra	N;NOM;INDF;SG	V;IMP;FIN;ACT
صغر	små	صَغَر	liten	N;NOM;INDF;SG	ADJ;NOM;PL
صغر	litet	صَغَر	litet	N;NOM;INDF;SG	ADV
صغر	liten	صَغَر	liten	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG
صغر	minimera	صَغَر	minimera	N;NOM;INDF;SG	V;IMP;FIN;ACT
شاشات	övervakar	شَاشَة	övervaka	N;NOM;INDF;PL	V;IND;PRS;FIN;ACT
عضوة	medlemmen	عُضوَة	medlem	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
التفاح	äpplen	تَفَاح	äpple	N;NOM;DEF;SG	N;NOM;INDF;NEUT;PL
راح	will	رَاح	will		V;IMP;FIN;ACT
راح	kommer	رَاح	komma		V;IND;PRS;FIN;ACT
اخترع	påhittad	اِختَرَع	påhittad	V;PFV;MASC;SG;3;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
اخترع	uppfanns	اِختَرَع	uppfanna	V;PFV;MASC;SG;3;ACT	V;IND;FIN;PASS
عطاء	öm	عَطَاء	öm		N;NOM;INDF;MASC+FEM;SG
عطاء	anbud	عَطَاء	anbud		N;NOM;INDF;NEUT;SG
الخمسين	femtionde	خَمسُون	femtionde	NUM;NOM;DEF	ADJ;NOM
الاحتكاك	friktion	اِحتِكَاك	friktion	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
عظمة	ben	عَظمَة	ben	N;NOM;INDF;SG	N;NOM;INDF;NEUT;PL
المعدية	smittsam	مَعدِيَة	smittsam	N;NOM;DEF;SG	ADJ;NOM;INDF;MASC+FEM;SG
المعدية	smittsamma	مَعدِيَة	smittsam	N;NOM;DEF;SG	ADJ;NOM;PL
المعدية	smittsam	مَعدِيَة	smittsam	N;NOM;DEF;SG	ADJ;NOM;INDF;MASC+FEM;SG
المعدية	smittsamma	مَعدِيَة	smittsam	N;NOM;DEF;SG	ADJ;NOM;PL
المعدية	smittar	مَعدِيَة	smitta	N;NOM;DEF;SG	V;IND;PRS;FIN;ACT
غراند	grand	غراند	grand		N;NOM;INDF;NEUT;SG
لاتينية	latinska	لاتينية	latinsk	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL
لاتينية	latin	لاتينية	latin	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;NEUT;SG
لاتينية	latina	لاتينية	latin	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
النظرة	titta	نَظرَة	titta	N;NOM;DEF;SG	V;IMP;FIN;ACT
الممتلكات	fastighet	مُمتَلَكَات	fastighet	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
الممتلكات	egenskap	مُمتَلَكَات	egenskap	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
الممتلكات	fastigheter	مُمتَلَكَات	fastighet	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الممتلكات	egendom	مُمتَلَكَات	egendom	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
الممتلكات	fastigheter	مُمتَلَكَات	fastighet	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الممتلكات	egendomar	مُمتَلَكَات	egendom	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الممتلكات	egenskaper	مُمتَلَكَات	egenskap	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الغاية	syfte	غَايَة	syfte	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الغاية	ändamål	غَايَة	ändamål	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
باع	sålda	بَاع	såld	V;PFV;MASC;SG;3;ACT	ADJ;NOM;PL;PST;V.PTCP
باع	säljs	بَاع	sälja	V;PFV;MASC;SG;3;ACT	V;IND;PRS;FIN;PASS
الرعد	åska	رَعد	åska	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الرعد	dunder	رَعد	dund	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الرعد	thunder	رَعد	thund	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
روميو	romeo	رُومِيُو	rom		PROPN;NOM
رسومات	grafik	رَسم	grafik	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
مصباح	lykta	مِصبَاح	lykta		N;NOM;INDF;MASC+FEM;SG
مصباح	lampa	مِصبَاح	lampa		N;NOM;INDF;MASC+FEM;SG
مايا	maya	مَاي	maya		N;NOM;INDF;MASC+FEM;SG
الانقسام	dela	اِنقِسَام	dela	N;NOM;DEF;SG	V;IMP;FIN;ACT
التغطية	täckning	تَغطِيَة	täckning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
عقيد	översten	عَقِيد	överst	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
عقيد	överste	عَقِيد	överste	N;NOM;INDF;SG	ADJ;NOM;DEF;RL
التراجع	reträtt	تَرَاجُع	reträtt	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
التراجع	retirera	تَرَاجُع	retirera	N;NOM;DEF;SG	V;IMP;FIN;ACT
الزينة	utmärkelser	زِينَة	utmärkelse	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
الزينة	dekorationer	زِينَة	dekoration	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
الكلوي	njurar	كُلُوِيّ	njur	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
السقف	tak	سَقف	tak	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
السقف	tak	سَقف	tak	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
فراغ	annullera	فَرَاغ	annullera	N;NOM;INDF;SG	V;IMP;NFIN;ACT
الطاولة	bord	طَاوِلَة	bord	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الطاولة	tabell	طَاوِلَة	tabell	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الطاولة	backgammon	طَاوِلَة	backgammon	N;NOM;DEF;SG	N;NOM;INDF;NEUT;PL
بلاط	brickor	بَلَاط	bricka	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
بلاط	plattor	بَلَاط	plattor	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
متزوجة	gifta	مُتَزَوِّج	gift	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
متزوجة	gifte	مُتَزَوِّج	gifte	ADJ;NOM;INDF;FEM;SG	V;IND;PST;FIN;ACT
المرات	gånger	مَرَّة	gång	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
المرات	tider	مَرَّة	tid	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
المرات	times	مَرَّة	tim	N;NOM;DEF;PL	PROPN;NOM
المرات	ggr	مَرَّة	gå	N;NOM;DEF;PL	N;NOM;INDF;NEUT;SG
تولد	född	تَوَلُّد	född	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
تولد	born	تَوَلُّد	born	V;IPFV;FEM;IND;SG;3;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
تولد	födda	تَوَلُّد	född	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
تولد	släkte	تَوَلُّد	släkte	V;IPFV;FEM;IND;SG;3;FIN;ACT	N;NOM;INDF;NEUT;SG
تولد	ras	تَوَلُّد	ras	V;IPFV;FEM;IND;SG;3;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
تولد	generera	تَوَلُّد	generera	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;IMP;FIN;ACT
تمرير	förbipasserande	تَمرِير	förbipassera	N;NOM;INDF;SG	ADJ;NOM;PRS;V.PTCP
تمرير	passerar	تَمرِير	passera	N;NOM;INDF;SG	V;IND;PRS;FIN;ACT
تمرير	bläddra	تَمرِير	bläddra	N;NOM;INDF;SG	V;IMP;FIN;ACT
تمرير	rulla	تَمرِير	rulla	N;NOM;INDF;SG	V;IMP;FIN;ACT
تمرير	passera	تَمرِير	passera	N;NOM;INDF;SG	V;IMP;FIN;ACT
عجلة	hjul	عَجَلَة	hjul	N;NOM;INDF;SG	N;NOM;INDF;NEUT;PL
بانياس	baniyas	بَانِيس	baniy		V;NFIN;PASS
المثلية	homosexualitet	مِثلِيَّة	homosexualitet	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الطحالب	alger	طَحَالَب	alg	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
تخرجت	examen	تَخَرَّج	exam	V;PFV;FEM;SG;3;ACT	N;NOM;INDF;MASC+FEM;SG
فاي	faye	فاي	faye		N;NOM;INDF;MASC+FEM;SG
مطلقة	frånskild	مُطلَق	frånskild	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
مطلقة	absolut	مُطلَق	absolut	ADJ;NOM;INDF;FEM;SG	ADV
مطلقة	absoluta	مُطلَق	absolut	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL
كروية	sfäriska	كُروِيّ	sfärisk	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL
ديربي	derby	ديربي	derby		N;NOM;INDF;NEUT;SG
رون	ron	رُون	ron		PROPN;NOM
جيوفاني	giovanni	جيوفاني	giovanni		PROPN;NOM
الكهرومغناطيسية	elektromagnetisk	كَهرُومغَاطِيسِيَّة	elektromagnetisk		ADJ;NOM;INDF;MASC+FEM;SG
الكهرومغناطيسية	elektromagnetiska	كَهرُومغَاطِيسِيَّة	elektromagnetisk		ADJ;NOM;PL
المدمرة	jagare	مُدَمِّر	jagare	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
الحائط	logg	حَائِط	logg	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الحائط	vägg	حَائِط	vägg	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الحائط	mur	حَائِط	mur	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الهدنة	vapenstillestånd	هُدنَة	vapenstillestånd	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الهدنة	vapenvila	هُدنَة	vapenvil	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الهدنة	vapenstillestånd	هُدنَة	vapenstillestånd	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
البيئات	miljöer	بَيئَة	miljö	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
البيئات	omgivningar	بَيئَة	omgivning	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
كاترين	katrine	كَاتِر	katrine		PROPN;NOM
الكتل	klumpar	كَتل	klumpa	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الكتل	kvarter	كَتل	kvarter	N;NOM;DEF;PL	N;NOM;INDF;NEUT;PL
الكتل	blockerar	كَتل	blockera	N;NOM;DEF;PL	V;IND;PRS;FIN;ACT
الكتل	blockeringar	كَتل	blockering	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الكتل	block	كَتل	block	N;NOM;DEF;PL	N;NOM;INDF;NEUT;SG
زميل	kollega	زَمِيل	kolleg		N;NOM;INDF;MASC+FEM;SG
زميل	kollegan	زَمِيل	kollegan		N;NOM;DEF;MASC+FEM;SG
زميل	klasskamrat	زَمِيل	klasskamrad		N;NOM;INDF;MASC+FEM;SG
معلقة	inväntar	مُعَلَّق	invänta	ADJ;NOM;INDF;FEM;SG	V;IND;PRS;FIN;ACT
نورمان	norman	نُورَمَان	norman		PROPN;NOM
رقيق	tunna	رَقِيق	tun	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
فعلت	avklarat	فَعَل	avklara	V;PFV;FEM;SG;3;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
فعلت	färdig	فَعَل	färdig	V;PFV;FEM;SG;3;ACT	ADJ;NOM;INDF;MASC+FEM;SG
ازدهرت	blomstrade	أَزدَه	blomstrad	V;PFV;FEM;SG;3;ACT	V;NOM;PL;PST;V.PTCP
الشيشان	tjetjenska	شِيشَان	tjetjensk	N;NOM;DEF;SG	ADJ;NOM;PL
يفهم	förstått	فَهِم	förstå	V;IPFV;MASC;IND;SG;3;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
يفهم	uppfattat	فَهِم	uppfatta	V;IPFV;MASC;IND;SG;3;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
غسل	tvättar	غُسل	tvätta	N;NOM;INDF;SG	V;IND;PRS;FIN;ACT
غسل	tvätta	غُسل	tvätta	N;NOM;INDF;SG	V;IMP;FIN;ACT
غسل	tvättar	غُسل	tvätta	N;NOM;INDF;SG	V;IND;PRS;FIN;ACT
دمر	förstörda	دَمَّر	förstöra	V;PFV;MASC;SG;3;ACT	ADJ;NOM;PL;PST;V.PTCP
دمر	förstöras	دَمَّر	förstöra	V;PFV;MASC;SG;3;ACT	V;NFIN;PASS
دمر	förstörd	دَمَّر	förstöra	V;PFV;MASC;SG;3;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
دمر	förstört	دَمَّر	förstöra	V;PFV;MASC;SG;3;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
الاسكتلندي	skotte	إِسكُتلَندِيّ	skotte	ADJ;NOM;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
الاسكتلندي	skotska	إِسكُتلَندِيّ	skotsk	ADJ;NOM;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
الاسكتلندي	scottish	إِسكُتلَندِيّ	scottish	ADJ;NOM;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
الاسكتلندي	skotsk	إِسكُتلَندِيّ	skotsk	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
العشاء	middag	عَشَاء	middag	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
التذكاري	memorial	تَذَكَّار	memorial		N;NOM;INDF;NEUT;SG
اهداف	mål	هَدَف	mål	N;NOM;INDF;PL	N;NOM;INDF;NEUT;SG
