של	shel	של	shel	PART;GEN	
ציונות	cionistički	ציונות	cionistički	N;FEM;SG	ADV
בלוז	blues	בלוז	blues	PROPN	N;NOM;MASC;SG
רציני	ozbiljni	רציני	ozbiljan	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;PL
רציני	ozbiljno	רציני	ozbiljno	ADJ;MASC;SG	ADV
תביעה	tužiteljstva	תביעה	tužiteljstvo	N;FEM;SG	N;NOM;NEUT;PL
נגרם	uzrokovao	נגרם	uzrokovati	V;MASC;SG;3;PST;MID	V;MASC;SG;PST;V.PTCP;ACT
נגרם	uzrokovalo	נגרם	uzrokovati	V;MASC;SG;3;PST;MID	V;NEUT;SG;PST;V.PTCP;ACT
נקבה	ženska	נקבה	ženski	PROPN	ADJ;NOM;DEF;FEM;SG
נקבה	ženka	נקבה	ženka	PROPN	N;NOM;FEM;SG
נקבה	žensko	נקבה	ženski	PROPN	ADJ;NOM;NEUT;SG
אושוויץ	auschwitzu	אושוויץ	auschwitz	PROPN	N;DAT;MASC;SG
שומן	masne	שומן	mastan	N;MASC;SG	ADJ;NOM;DEF;FEM;PL
שומן	masnih	שומן	mastan	N;MASC;SG	ADJ;GEN;DEF;MASC;PL
שומן	masno	שומן	masno	N;MASC;SG	ADV
שומן	debeli	שומן	debeti	N;MASC;SG	V;MASC;PL;PST;V.PTCP;ACT
שומן	masti	שומן	mast	N;MASC;SG	N;NOM;FEM;PL
שומן	debelo	שומן	debeti	N;MASC;SG	V;NEUT;SG;PST;V.PTCP;ACT
שומן	masno	שומן	masno	N;MASC;SG	ADV
שומן	debela	שומן	debel	N;MASC;SG	V;FEM;SG;PST;V.PTCP;ACT
שומן	debeli	שומן	debeti	N;MASC;SG	V;MASC;PL;PST;V.PTCP;ACT
מעצר	uhititi	מעצר	uhititi	N;MASC;SG	V;NFIN
רצופות	uzastopnih	רצוף	uzastopan	N;FEM;PL	ADJ;GEN;DEF;MASC;PL
העתק	kopiraj	העתק	kopiraj		INTJ
העתק	kopija	העתק	kopija		N;NOM;FEM;SG
העתק	replika	העתק	replika		N;NOM;FEM;SG
לין	lynn	לין	lynn	PROPN	PROPN;NOM;MASC;SG
לין	lin	לין	lin	PROPN	PROPN;NOM;MASC;SG
לין	lyn	לין	lyn	PROPN	PROPN;NOM;MASC;SG
לין	lynne	לין	lynne	PROPN	PROPN;NOM;MASC;SG
דתיות	religiozni	דתי	religiozni	ADJ;FEM;PL	ADJ;NOM;DEF;MASC;SG
דתיות	vjerska	דתי	vjerski	ADJ;FEM;PL	ADJ;NOM;DEF;FEM;SG
דתיות	vjerski	דתי	vjerski	ADJ;FEM;PL	ADJ;NOM;DEF;MASC;SG
מחול	dance	מחול	danca	PROPN	N;NOM;MASC;SG
מחול	pleši	מחול	plesati	PROPN	N;NOM;MASC;SG
מחול	ples	מחול	ples	PROPN	N;NOM;MASC;SG
כתיב	pravopis	כתיב	pravopis		N;NOM;MASC;SG
החבר	dečko	החבר	dečko		N;NOM;MASC;SG
החבר	dečka	החבר	dečko		N;ANIM;ACC;MASC;SG
הרץ	hertz	הרץ	hertz		N;NOM;MASC;SG
האביב	proljeće	האביב	proljeće	V;MASC;SG;3;PST;ACT	N;NOM;NEUT;SG
האביב	proljeća	האביב	proljeće	V;MASC;SG;3;PST;ACT	N;NOM;NEUT;PL
קדוש	sveti	קדוש	svet		ADJ;NOM;DEF;MASC;SG
קדוש	svetac	קדוש	svetac		N;NOM;MASC;SG
קדוש	saint	קדוש	saint		ADP
קדוש	sveta	קדוש	svet		ADJ;NOM;DEF;FEM;SG
קדוש	sveti	קדוש	svet		ADJ;NOM;DEF;MASC;SG
קדוש	sveto	קדוש	svet		ADJ;NOM;NEUT;SG
קדוש	svetinja	קדוש	svetinja		N;NOM;FEM;SG
קדוש	sveto	קדוש	svet		ADJ;NOM;NEUT;SG
שה	sha	שה	biti	CONJ	ADP
גוטמן	gutman	גוטמן	gutman	PROPN	N;NOM;MASC;SG
הופמן	hoffmann	הופמן	hoffmann	PROPN	N;NOM;MASC;SG
הופמן	hoffman	הופמן	hoffman	PROPN	N;NOM;MASC;SG
מאגנס	magnes	מאגנס	magnes	PROPN	N;NOM;FEM;SG
ההסתברות	vjerojatnosti	ההסתברות	vjerojatnost	N;FEM;SG	N;NOM;FEM;PL
להדגיש	vrhunac	הדגיש	vrhunac	V;NFIN;ACT	N;NOM;MASC;SG
הורוביץ	horowitz	הורוביץ	horowitz	PROPN	N;NOM;MASC;SG
משלב	kombinirati	שילב	kombinirati	N;MASC;SG	V;NFIN
יופי	dobro	יופי	dobro	PROPN	ADV
יופי	dobar	יופי	dobar	PROPN	ADJ;NOM;INDF;MASC;SG
נכונות	istinito	נכונות	istinit	N;FEM;SG	ADJ;NOM;DEF;NEUT;SG
הנצחה	komemoracije	הנצחה	komemoracija	N;FEM;SG	N;NOM;FEM;PL
טביליסי	tbilisi	טביליסי	tbilis	PROPN	PROPN;NOM;MASC;SG
ורדי	verdi	ורדי	verda	PROPN	N;NOM;MASC;SG
ייחודיים	jedinstvena	ייחודי	jedinstven	ADJ;MASC;PL	ADJ;NOM;DEF;FEM;SG
ייחודיים	jedinstveni	ייחודי	jedinstven	ADJ;MASC;PL	ADJ;NOM;DEF;MASC;SG
ייחודיים	jedinstveno	ייחודי	jedinstven	ADJ;MASC;PL	ADJ;NOM;DEF;NEUT;SG
ייחודיים	jedinstven	ייחודי	jedinstven	ADJ;MASC;PL	ADJ;NOM;INDF;MASC;SG
דיסק	disk	דיסק	disk	PROPN	N;NOM;MASC;SG
דיסק	diska	דיסק	disk	PROPN	N;GEN;MASC;SG
דיסק	medij	דיסק	medij	PROPN	N;NOM;MASC;SG
דיסק	disk	דיסק	disk	PROPN	N;NOM;MASC;SG
יפנית	japanci	יפני	japanac	PROPN	N;NOM;MASC;PL
יפנית	japanski	יפני	japanski	PROPN	ADJ;NOM;DEF;MASC;SG
יפנית	japanac	יפני	japanac	PROPN	N;NOM;MASC;SG
יפנית	japanska	יפני	japanski	PROPN	ADJ;NOM;DEF;FEM;SG
יפנית	japansko	יפני	japanski	PROPN	ADJ;NOM;NEUT;SG
נעצרו	uhićeni	נעצר	uhititi	V;PL;3;PST;MID	ADJ;NOM;DEF;MASC;PL;V.PTCP
נעצרו	uhićen	נעצר	uhititi	V;PL;3;PST;MID	ADJ;NOM;MASC;SG;V.PTCP;PASS
השלמת	dovršeno	השלמה	dovršiti	N;PSSD;FEM;SG	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
השלמת	završena	השלמה	završiti	N;PSSD;FEM;SG	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
השלמת	završio	השלמה	završiti	N;PSSD;FEM;SG	V;MASC;SG;PST;V.PTCP;ACT
השלמת	završeno	השלמה	završiti	N;PSSD;FEM;SG	ADJ;NOM;NEUT;SG;V.PTCP;PASS
המוחלט	apsolutna	המוחלט	apsolutan		ADJ;NOM;DEF;FEM;SG
חסן	hassan	חסן	hassan	PROPN	PROPN;NOM;MASC;SG
חסן	hasan	חסן	hasan	PROPN	PROPN;NOM;MASC;SG
חסן	hasan	חסן	hasan	PROPN	PROPN;NOM;MASC;SG
ההבדלים	razlika	ההבדל	razlika	N;MASC;PL	N;NOM;FEM;SG
הראייה	prizor	הראייה	prizor	PROPN	N;NOM;MASC;SG
שאל	pitajte	שאל	pitati	N;MASC;SG	V;IMP;PL;2;FIN
שאל	pitaj	שאל	pitaj	N;MASC;SG	INTJ
שאל	pitao	שאל	pitati	N;MASC;SG	V;MASC;SG;PST;V.PTCP;ACT
מט	met	מט	met		PROPN;NOM;MASC;SG
מט	matt	מט	matt		PROPN;NOM;MASC;SG
ניצולי	preživjele	ניצול	preživjeti	PROPN	V;FEM;PL;PST;V.PTCP;ACT
ניצולי	preživjeli	ניצול	preživjeti	PROPN	V;MASC;PL;PST;V.PTCP;ACT
ניצולי	preživjelih	ניצול	preživjeti	PROPN	ADJ;GEN;DEF;MASC;PL
תעשיות	industries	תעשייה	industries	N;FEM;PL	ADP
תעשיות	industrije	תעשייה	industrija	N;FEM;PL	N;NOM;FEM;SG
מינור	manja	מינור	mali	N;MASC;SG	ADJ;NOM;DEF;CMPR;FEM;SG
ייצג	predstavljali	ייצג	predstavljati	V;MASC;SG;3;PST;ACT	V;MASC;PL;PST;V.PTCP;ACT
גול	gol	גול	gol	PROPN	N;NOM;MASC;SG
גול	cilj	גול	cilj	PROPN	N;NOM;MASC;SG
התפשטות	proširenja	התפשטות	proširenje	N;FEM;SG	N;NOM;NEUT;PL
וקטור	vektor	וקטור	vektor	PROPN	N;NOM;MASC;SG
פיט	pete	פיט	pete	PROPN	ADJ;NOM;FEM;PL
פיט	pit	פיט	pit	PROPN	
פיט	pitt	פיט	pitt	PROPN	N;NOM;MASC;SG
סאן	sunca	סאן	sunac	PROPN	N;GEN;MASC;SG
סאן	sunce	סאן	sunce	PROPN	N;NOM;NEUT;SG
סאן	san	סאן	san	PROPN	N;NOM;MASC;SG
סאן	sen	סאן	sen	PROPN	N;NOM;MASC;SG
השטן	vrag	השטן	vrag		N;NOM;MASC;SG
השטן	đavo	השטן	đavo		N;NOM;MASC;SG
השטן	sotona	השטן	soton		N;NOM;MASC;SG
קונגו	kongu	קונגו	kong	PROPN	PROPN;DAT;MASC;SG
פיפ	pip	פיפ	pip		N;NOM;MASC;SG
פיפ	pipe	פיפ	pipe		N;NOM;FEM;SG
פיפ	pipa	פיפ	pipa		N;NOM;MASC;SG
תורם	donator	תרם	donator	V;MASC;SG;V.PTCP;ACT	N;NOM;MASC;SG
תורם	donor	תרם	donor	V;MASC;SG;V.PTCP;ACT	N;NOM;MASC;SG
תורם	donatora	תרם	donator	V;MASC;SG;V.PTCP;ACT	N;ACC;MASC;SG
תורם	donira	תרם	donirati	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
תורם	daruje	תרם	darovati	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
מלאכותית	umjetna	מלאכותי	umjetan	ADV	ADJ;NOM;DEF;FEM;SG
מלאכותית	umjetni	מלאכותי	umjetan	ADV	ADJ;NOM;DEF;MASC;SG
הגדרות	postavljanje	הגדרה	postavljanje	N;FEM;PL	N;NOM;NEUT;SG
הגדרות	podešavanje	הגדרה	podešavanje	N;FEM;PL	N;NOM;NEUT;SG
הגדרות	postava	הגדרה	postav	N;FEM;PL	N;NOM;FEM;SG
הגדרות	podešavanje	הגדרה	podešavanje	N;FEM;PL	N;NOM;NEUT;SG
התחלת	počelo	התחלה	početi	N;FEM;SG	V;NEUT;SG;PST;V.PTCP;ACT
הקיסרית	carice	הקיסרית	carica	PROPN	N;NOM;FEM;PL
הקיסרית	carica	הקיסרית	carica	PROPN	N;NOM;FEM;SG
רמז	nagovještaj	רמז	nagovještaj		N;NOM;MASC;SG
רמז	trag	רמז	trag		N;NOM;MASC;SG
רמז	putokaz	רמז	putokaz		N;NOM;MASC;SG
רמז	indicija	רמז	indicija		N;NOM;FEM;SG
פחם	ugljen	פחם	ugljen	PROPN	N;NOM;MASC;SG
פחם	ugljena	פחם	ugljen	PROPN	N;NOM;MASC;SG
פחם	ugljen	פחם	ugljen	PROPN	N;NOM;MASC;SG
עיצור	izrazio	עיצור	izraziti	PROPN	V;MASC;SG;PST;V.PTCP;ACT
עיצור	suglasnik	עיצור	suglasnik	PROPN	N;NOM;MASC;SG
סמי	sami	סם	sam	PROPN	ADJ;NOM;DEF;MASC;PL
סמי	sammy	סם	sammy	PROPN	PROPN;NOM;MASC;SG
תלות	ovisni	תלות	ovisni	N;FEM;SG	ADJ;NOM;DEF;MASC;PL
תלות	ovisnosti	תלות	ovisnost	N;FEM;SG	N;NOM;FEM;PL
עצב	živac	עצב	živac		N;NOM;MASC;SG
עצב	živci	עצב	živac		N;NOM;MASC;PL
עצב	tuga	עצב	tuga		N;NOM;FEM;SG
עצב	tuge	עצב	tuga		N;NOM;FEM;PL
עצב	tugu	עצב	tuga		N;ACC;FEM;SG
ראיה	dokazi	ראייה	dokaz	N;FEM;SG	N;NOM;MASC;PL
תרשים	dijagram	תרשים	dijagram		N;NOM;MASC;SG
תרשים	grafikon	תרשים	grafikon		N;NOM;MASC;SG
תרשים	karton	תרשים	karton		N;NOM;MASC;SG
עופרת	vodi	עפר	voditi	N;FEM;SG	V;IND;SG;3;PRS;FIN
מוצב	stacioniran	הוצב	stacionirati	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;MASC;SG;V.PTCP
קונסטנטין	konstantin	קונסטנטין	konstantin	PROPN	N;NOM;MASC;SG
קונסטנטין	konstantin	קונסטנטין	konstantin	PROPN	N;NOM;MASC;SG
קונסטנטין	constantine	קונסטנטין	constantina	PROPN	N;NOM;FEM;SG
קונסטנטין	constantin	קונסטנטין	constantin	PROPN	N;NOM;MASC;SG
אלקטרונים	elektrona	אלקטרון	elektron	N;MASC;PL	N;GEN;MASC;SG
אסיסטים	asistencija	אסיסט	asistencija	N;MASC;PL	N;NOM;FEM;SG
רובינסון	robinson	רובינסון	robinson	PROPN	PROPN;NOM;MASC;SG
יבש	suha	יבש	suh		ADJ;NOM;DEF;FEM;SG
יבש	suhi	יבש	suhi		ADJ;NOM;DEF;MASC;SG
יבש	suho	יבש	suho		N;NOM;NEUT;SG
רעב	gladan	רעב	gladan	N;MASC;SG	ADJ;NOM;INDF;MASC;SG
רעב	gladni	רעב	gladan	N;MASC;SG	ADJ;NOM;DEF;MASC;PL
רעב	gladi	רעב	glad	N;MASC;SG	N;NOM;FEM;PL
לחשוף	otkrij	חשף	otkrij	V;NFIN;ACT	INTJ
מוח	mozak	מוח	mozak		N;NOM;MASC;SG
מוח	mozak	מוח	mozak		N;NOM;MASC;SG
נחש	pogodi	נחש	pogoditi		V;IND;SG;3;PRS;FIN
נחש	zmija	נחש	zmija		N;NOM;FEM;SG
נחש	snake	נחש	snak		N;NOM;MASC;SG
נחש	zmija	נחש	zmija		N;NOM;FEM;SG
שארית	talog	שארית	tal	ADV	N;NOM;MASC;SG
למקומות	mesta	למקום	mest		N;NOM;NEUT;PL
למקומות	mjesta	למקום	mjesto		N;NOM;NEUT;PL
שווי	cap	שווי	cap		PROPN;NOM;MASC;SG
שווי	kapa	שווי	kapa		N;NOM;FEM;SG
שווי	vrijedno	שווי	vrijedno		ADJ;NOM;DEF;NEUT;SG
שווי	vrijedi	שווי	vrijediti		V;IND;SG;3;PRS;FIN
מכוסה	pokriveni	מכוסה	pokriti	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;PL;V.PTCP
מסוכן	opasni	מסוכן	opasan	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;PL
מסוכן	opasno	מסוכן	opasno	ADJ;MASC;SG	ADV
אדריכל	arhitekti	אדריכל	arhitekt	N;MASC;SG	N;NOM;MASC;PL
עמיר	amira	עמיר	amir	PROPN	N;NOM;MASC;SG
עמיר	amir	עמיר	amir	PROPN	PROPN;NOM;MASC;SG
קרדיט	kreditna	קרדיט	kreditan	PROPN	ADJ;NOM;DEF;FEM;SG
קרדיט	kredit	קרדיט	kredit	PROPN	N;NOM;MASC;SG
הזנב	rep	הזנב	rep	PROPN	N;NOM;MASC;SG
הזנב	repa	הזנב	rep	PROPN	N;NOM;NEUT;SG
הקונפדרציה	konfederacije	הקונפדרציה	konfederacija	PROPN	N;NOM;FEM;PL
הקונפדרציה	konfederacija	הקונפדרציה	konfederacija	PROPN	N;NOM;FEM;SG
הקונפדרציה	konfederacije	הקונפדרציה	konfederacija	PROPN	N;NOM;FEM;PL
האריס	haris	האריס	haris	PROPN	PROPN;NOM;MASC;SG
האריס	harris	האריס	harris	PROPN	N;NOM;MASC;SG
פילוסוף	filozof	פילוסוף	filozof	PROPN	N;NOM;MASC;SG
להשקיע	ulaganje	השקיע	ulaganje	V;NFIN;ACT	N;NOM;NEUT;SG
מולדובה	moldavija	מולדובה	moldavija	PROPN	N;NOM;FEM;SG
בורג	borg	בורג	borgti	PROPN	N;NOM;MASC;SG
נייט	nate	נייט	nate	PROPN	N;NOM;MASC;SG
המסה	mise	המסה	misa	N;FEM;SG	N;NOM;FEM;PL
זורם	teče	זרם	teći	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
זורם	teče	זרם	teći	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
עז	kozu	עז	koza		N;ACC;FEM;SG
עז	jarac	עז	jarac		N;NOM;MASC;SG
עז	koza	עז	koza		N;NOM;FEM;SG
מחיקת	brišem	חיקה	bristi	N;PSSD;FEM;SG	V;IND;SG;1;PRS;FIN
דמשק	damasku	דמשק	damazak	PROPN	N;DAT;MASC;SG
טיעון	argumenti	טיעון	argument	N;MASC;SG	N;NOM;MASC;PL
פיצוץ	eksplozije	פיצוץ	eksplozija	N;MASC;SG	N;NOM;FEM;PL
מנהלים	menadžeri	ניהל	menadžer	V;MASC;PL;V.PTCP;ACT	N;NOM;MASC;PL
מנהלים	administratori	ניהל	administrator	V;MASC;PL;V.PTCP;ACT	N;NOM;MASC;PL
מנהלים	direktori	ניהל	direktor	V;MASC;PL;V.PTCP;ACT	N;NOM;MASC;PL
הושלם	dovršeno	הושלם	dovršiti	V;MASC;SG;3;PST;PASS	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
הושלם	završena	הושלם	završiti	V;MASC;SG;3;PST;PASS	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
הושלם	završio	הושלם	završiti	V;MASC;SG;3;PST;PASS	V;MASC;SG;PST;V.PTCP;ACT
הושלם	završeno	הושלם	završiti	V;MASC;SG;3;PST;PASS	ADJ;NOM;NEUT;SG;V.PTCP;PASS
הושלם	potpuna	הושלם	potpun	V;MASC;SG;3;PST;PASS	ADJ;NOM;DEF;FEM;SG
הושלם	kompletan	הושלם	kompletan	V;MASC;SG;3;PST;PASS	ADJ;NOM;INDF;MASC;SG
הושלם	kompletna	הושלם	kompletan	V;MASC;SG;3;PST;PASS	ADJ;NOM;DEF;FEM;SG
טמפרטורה	temperature	טמפרטורה	temperatura	N;FEM;SG	N;NOM;FEM;PL
טמפרטורה	privremeni	טמפרטורה	privremen	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
קארי	kerry	קארי	kerry	PROPN	PROPN;NOM;MASC;SG
קארי	curry	קארי	curry	PROPN	N;NOM;MASC;SG
קארי	carrie	קארי	carri	PROPN	N;NOM;FEM;SG
עכבר	miševi	עכבר	miš	N;MASC;SG	N;NOM;MASC;PL
חזיר	svinjetinu	חזיר	svinjetina		N;ACC;FEM;SG
חזיר	svinjetina	חזיר	svinjetina		N;NOM;FEM;SG
חזיר	šunka	חזיר	šunak		N;NOM;FEM;SG
חזיר	ham	חזיר	ham		PROPN;NOM;MASC;SG
חזיר	prase	חזיר	prasa		N;NOM;MASC;SG
חזיר	svinja	חזיר	svinjati		N;NOM;FEM;SG
הראשונית	inicijali	הראשונית	inicijala	ADV	N;NOM;MASC;PL
הראשונית	početni	הראשונית	početan	ADV	ADJ;NOM;DEF;MASC;SG
זית	maslina	זית	maslina		N;NOM;FEM;SG
זית	olive	זית	oliviti		ADP
זית	masline	זית	maslina		N;NOM;FEM;PL
זית	maslinovo	זית	maslinov		ADJ;NOM;DEF;NEUT;SG
הדמוקרטיה	demokraciju	הדמוקרטיה	demokracija	PROPN	N;ACC;FEM;SG
הדמוקרטיה	demokracija	הדמוקרטיה	demokracija	PROPN	N;NOM;FEM;SG
יוסטון	houston	יוסטון	houston	PROPN	PROPN;NOM;MASC;SG
קרוס	križ	קרוס	križ	PROPN	N;NOM;MASC;SG
קרוס	cross	קרוס	cross	PROPN	ADP
קרוס	krst	קרוס	krst	PROPN	N;NOM;MASC;SG
קרוס	kros	קרוס	kros	PROPN	N;NOM;MASC;SG
מעשית	praktično	מעשי	praktično	ADJ;FEM;SG	ADV
מעשית	praktične	מעשי	praktičan	ADJ;FEM;SG	ADJ;NOM;DEF;FEM;PL
נישואין	brak	נישואין	brak	N;MASC;PL	N;NOM;MASC;SG
מציעה	nude	הציע	nuditi	V;FEM;SG;V.PTCP;ACT	V;IND;PL;3;PRS;FIN
מציעה	nudi	הציע	nuditi	V;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
טיוטה	skice	טיוטה	skica	N;FEM;SG	N;NOM;FEM;PL
דיג	peca	דיג	pecati	N;MASC;SG	V;IND;SG;3;PRS;FIN
חופשיים	slobodna	חופשי	slobodan	ADJ;MASC;PL	ADJ;NOM;DEF;FEM;SG
חופשיים	slobodni	חופשי	slobodan	ADJ;MASC;PL	ADJ;NOM;DEF;MASC;SG
חופשיים	slobodan	חופשי	slobodan	ADJ;MASC;PL	ADJ;NOM;INDF;MASC;SG
חופשיים	besplatno	חופשי	besplatno	ADJ;MASC;PL	ADV
חופשיים	free	חופשי	free	ADJ;MASC;PL	ADP
משחקת	igramo	משחקה	igrati	V;FEM;SG;V.PTCP;ACT	V;IND;PL;1;PRS;FIN
משחקת	igranje	משחקה	igranje	V;FEM;SG;V.PTCP;ACT	N;NOM;NEUT;SG
הליכה	hodam	הליכה	hodati	N;FEM;SG	V;IND;SG;1;PRS;FIN
הליכה	hodajući	הליכה	hodavati	N;FEM;SG	ADV;PRS;V.CVB
הליכה	hodati	הליכה	hodati	N;FEM;SG	V;NFIN
הליכה	hodaj	הליכה	hodaj	N;FEM;SG	V;IND;SG;2;PRS;FIN
בוסניה	bosne	בוסניה	bosna	PROPN	ADJ;NOM;FEM;PL
בוסניה	bosnia	בוסניה	bosni	PROPN	PROPN;NOM;MASC;SG
בוסניה	bosna	בוסניה	bosna	PROPN	PROPN;NOM;FEM;SG
בצל	luk	בצל	luk		N;NOM;MASC;SG
בצל	luk	בצל	luk		N;NOM;MASC;SG
כתובה	napisano	כתוב	napisati	N;FEM;SG	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
כתובה	zapisano	כתוב	zapisati	N;FEM;SG	ADJ;NOM;NEUT;SG;V.PTCP;PASS
כתובה	napisao	כתוב	napisati	N;FEM;SG	V;MASC;SG;PST;V.PTCP;ACT
כתובה	napisana	כתוב	napisati	N;FEM;SG	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
כתובה	pisani	כתוב	pisati	N;FEM;SG	ADJ;NOM;DEF;MASC;PL
כתובה	pisano	כתוב	pisano	N;FEM;SG	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
מסתבר	navodno	הסתבר	navodno	V;MASC;SG;V.PTCP	ADV
ממד	dimenzije	ממד	dimenzija	N;MASC;SG	N;NOM;FEM;PL
מביאה	dovođenje	הביא	dovođenje	V;FEM;SG;V.PTCP;ACT	N;NOM;NEUT;SG
אנדי	andy	אנדי	andy	PROPN	PROPN;NOM;MASC;SG
דניס	denise	דניס	denis	PROPN	N;NOM;FEM;SG
דניס	dennis	דניס	dennis	PROPN	N;NOM;MASC;SG
דניס	denis	דניס	denis	PROPN	N;NOM;MASC;SG
דניס	denis	דניס	denis	PROPN	N;NOM;MASC;SG
זוכים	pobjednici	זכה	pobjednik	V;MASC;PL;V.PTCP;ACT	N;NOM;MASC;PL
זוכים	dobitnici	זכה	dobitnik	V;MASC;PL;V.PTCP;ACT	N;NOM;MASC;PL
איטי	sporo	איטי	sporo	ADJ;MASC;SG	ADV
שנקבע	odlučno	שנקבע	odlučno		ADV
שנקבע	utvrđeno	שנקבע	utvrditi		ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
שנקבע	odlučan	שנקבע	odlučan		ADJ;NOM;INDF;MASC;SG
שנקבע	odlučni	שנקבע	odlučan		ADJ;NOM;DEF;MASC;PL
שנקבע	odlučna	שנקבע	odlučan		ADJ;NOM;DEF;FEM;SG
תסריט	skripte	תסריט	skripta	N;MASC;SG	N;ACC;MASC;PL
מתמטיקאי	matematičari	מתמטיקני	matematičar	N;MASC;SG	N;NOM;MASC;PL
ברנרד	bernard	ברנרד	bernard	PROPN	N;NOM;MASC;SG
לוטננט	poručnik	לוטננט	poručnik	PROPN	N;NOM;MASC;SG
נפשות	duse	נפש	dus	N;FEM;PL	ADJ;NOM;DEF;FEM;PL
ענן	oblak	ענן	oblak		N;NOM;MASC;SG
ענן	cloud	ענן	cloud		N;NOM;MASC;SG
מאדים	marsa	מאדים	marsa	PROPN	N;GEN;MASC;SG
מאדים	mars	מאדים	mars	PROPN	N;NOM;MASC;SG
מוגבלות	ograničene	מוגבל	ograničen	N;FEM;SG	ADJ;NOM;DEF;FEM;PL;V.PTCP
מוגבלות	ograničeno	מוגבל	ograničiti	N;FEM;SG	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
מוגבלות	ograničena	מוגבל	ograničen	N;FEM;SG	ADJ;NOM;DEF;FEM;SG;V.PTCP
מוגבלות	ograničen	מוגבל	ograničiti	N;FEM;SG	ADJ;NOM;MASC;SG;V.PTCP
מוגבלות	ograničeno	מוגבל	ograničiti	N;FEM;SG	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
מוגבלות	ograničen	מוגבל	ograničiti	N;FEM;SG	ADJ;NOM;MASC;SG;V.PTCP
שודר	emitiran	שודר	emitirati	PROPN	ADJ;NOM;MASC;SG;V.PTCP;PASS
תיירים	turističko	תייר	turistički	N;MASC;PL	ADV
תיירים	turistička	תייר	turistički	N;MASC;PL	ADJ;NOM;DEF;FEM;SG
תיירים	turist	תייר	turist	N;MASC;PL	N;NOM;MASC;SG
תיירים	turistički	תייר	turistički	N;MASC;PL	ADV
עיקרון	načela	עיקרון	načelo	N;MASC;SG	N;NOM;NEUT;PL
עיקרון	principi	עיקרון	princip	N;MASC;SG	N;NOM;MASC;PL
מחליף	prebacivanje	החליף	prebacivanje	V;MASC;SG;V.PTCP;ACT	N;NOM;NEUT;SG
מחליף	zamjena	החליף	zamjena	V;MASC;SG;V.PTCP;ACT	N;NOM;FEM;SG
לילי	lili	לילי	lila	PROPN	N;NOM;FEM;SG
לילי	lilly	לילי	lilly	PROPN	PROPN;NOM;MASC;SG
לילי	lili	לילי	lila	PROPN	N;NOM;FEM;SG
לילי	lili	לילי	lila	PROPN	N;NOM;FEM;SG
לילי	lily	לילי	lily	PROPN	PROPN;NOM;MASC;SG
בניינים	zgrade	בניין	zgrada	N;MASC;PL	N;NOM;FEM;SG
אדומה	crveno	אדום	crven	N;FEM;SG	ADV
אדומה	crvena	אדום	crven	N;FEM;SG	ADJ;NOM;DEF;FEM;SG
אדומה	crven	אדום	crven	N;FEM;SG	ADJ;NOM;INDF;MASC;SG
אדומה	crveni	אדום	crven	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
בדיונית	izmišljeni	בדיוני	izmišliti	PROPN	ADJ;NOM;DEF;MASC;PL;V.PTCP
עשור	desetljeća	עשור	desetljeće	N;MASC;SG	N;NOM;NEUT;PL
דאג	dag	דאג	dag	PROPN	N;NOM;MASC;SG
דאג	doug	דאג	doug	PROPN	N;NOM;MASC;SG
יקר	draga	יקר	draga	ADJ;MASC;SG	N;NOM;FEM;SG
יקר	skupo	יקר	skupo	ADJ;MASC;SG	ADV
יקר	skupa	יקר	skupa	ADJ;MASC;SG	ADV
יקר	skup	יקר	skup	ADJ;MASC;SG	N;NOM;MASC;SG
רותם	rotem	רותם	rotem	PROPN	
שומרון	samarija	שומרון	samar	PROPN	N;NOM;FEM;SG
מתמטית	matematički	מתמטי	matematički	N;FEM;SG	ADV
מתמטית	matematički	מתמטי	matematički	N;FEM;SG	ADV
בלארוס	bjelorusiji	בלארוס	bjelorusija	PROPN	N;DAT;FEM;SG
בלארוס	bjeloruski	בלארוס	bjeloruski	PROPN	ADJ;NOM;MASC;SG
תאגיד	korporativne	תאגיד	korporativan	N;MASC;SG	ADJ;NOM;DEF;FEM;PL
