din	vom	din	vom	ADP;ACC	
râuri	rivers	râu	rivers	N;INDF;FEM;PL	PROPN
müller	müller	müller	müll	PROPN	PROPN;NOM;MASC;SG
înconjurat	umzingelt	înconjura	umzingeln	ADJ;INDF;MASC;SG	V;V.PTCP
înconjurat	umgeben	înconjura	umgeben	ADJ;INDF;MASC;SG	V;V.PTCP
kong	kan	kong	kan	N;INDF;MASC;SG	
kong	kong	kong	kong	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
sexuală	sexuelle	sexual	sexuell	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
dificil	schwierig	dificil	schwierig	ADV	ADJ
dificil	schwer	dificil	schwer	ADV	ADJ
dificil	schwierige	dificil	schwierig	ADV	ADJ;NOM;FEM;PL
contesă	gräfin	contes	gräfin	N;INDF;FEM;SG	PROPN;NOM;FEM;SG
revoluție	revolutionen	revoluție	revolution	N;INDF;FEM;SG	N;NOM;PL
revoluție	revolution	revoluție	revolution	N;INDF;FEM;SG	N;NOM;FEM;SG
leo	löwe	leo	löwe	PROPN	
leo	leo	leo	leo	PROPN	PROPN;NOM;MASC;SG
păstrate	behielt	păstrat	behalten	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN
păstrate	gehalten	păstrat	halten	ADJ;INDF;FEM;PL	V;V.PTCP
păstrate	bewahrt	păstrat	bewahren	ADJ;INDF;FEM;PL	V;V.PTCP
păstrate	konserviert	păstrat	konservieren	ADJ;INDF;FEM;PL	V;V.PTCP
marcus	marcus	marcus	marcus	N;INDF;MASC;SG	PROPN
marcus	markus	marcus	markus	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
dimensiune	abmessungen	dimensiune	abmessingen	N;INDF;FEM;SG	V;NFIN
dimensiune	abmessung	dimensiune	abmessung	N;INDF;FEM;SG	
dimensiune	dimension	dimensiune	dimension	N;INDF;FEM;SG	
dimensiune	dimensionen	dimensiune	dimensionen	N;INDF;FEM;SG	V;NFIN
dimensiune	größe	dimensiune	groß	N;INDF;FEM;SG	N;NOM;FEM;SG
dimensiune	grösse	dimensiune	groß	N;INDF;FEM;SG	
vânzări	vertrieb	vânzare	vertreiben	N;INDF;FEM;PL	
vânzări	umsatz	vânzare	umsatz	N;INDF;FEM;PL	N;NOM;MASC;SG
vânzări	sale	vânzare	salen	N;INDF;FEM;PL	
sfatul	beratung	sfat	beratung	N;DEF;MASC;SG	N;NOM;FEM;SG
sfatul	ratschläge	sfat	ratschläg	N;DEF;MASC;SG	ADJ;SG
necesitatea	bedürfnis	necesitate	bedürfnis	N;DEF;FEM;SG	V
necesitatea	notwendigkeit	necesitate	notwendigkeit	N;DEF;FEM;SG	
forum	diskussionsforum	forum	diskussionsforum	N;INDF;MASC;SG	ADJ
forum	forum	forum	forum	N;INDF;MASC;SG	
combustibil	heizöl	combustibil	heizöl	N;INDF;MASC;SG	
combustibil	brennstoff	combustibil	brennstoff	N;INDF;MASC;SG	ADJ
combustibil	kraftstoff	combustibil	kraftstoff	N;INDF;MASC;SG	ADJ
combustibil	treibstoff	combustibil	treibstoff	N;INDF;MASC;SG	ADJ
combustibil	brennstoffe	combustibil	brennstoff	N;INDF;MASC;SG	
sin	sünden	sin	sehen		N;PL
copyright	urheberrechts	copyright	urheberrechts	ADJ;INDF;MASC;SG	
copyright	urheber	copyright	urheber	ADJ;INDF;MASC;SG	
arabia	arabien	arabia	arabien	PROPN	
rugby	rugby	rugby	rugby	N;INDF;MASC;SG	PROPN
pădurile	wald	pădure	wald	N;DEF;FEM;PL	N;NOM;MASC;SG
pădurile	wäldern	pădure	wäldern	N;DEF;FEM;PL	
pădurile	forstwirtschaft	pădure	forstwirtschaft	N;DEF;FEM;PL	ADJ
pădurile	wälder	pădure	wald	N;DEF;FEM;PL	
firme	firmen	firmă	farmen	N;INDF;FEM;PL	V;NFIN
jonathan	jonathan	jonathan	jonathan	PROPN	PROPN;NOM;MASC;SG
distins	unterschieden	distins	unterscheiden	ADJ;INDF;MASC;SG	V;V.PTCP
patriarhul	patriarch	patriarh	patriarch	N;DEF;MASC;SG	PROPN
patriarhul	patriarchen	patriarh	patriarch	N;DEF;MASC;SG	ADJ
unelte	hilfsmittel	unealtă	hilfsmittel	N;INDF;FEM;PL	ADJ
unelte	werkzeugen	unealtă	werkzeugen	N;INDF;FEM;PL	V;NFIN
unelte	werkzeug	unealtă	werkzeug	N;INDF;FEM;PL	N;NOM;SG
unelte	instrumente	unealtă	instrument	N;INDF;FEM;PL	ADJ;PL
ucide	kill	ucide	kollen	V;IND;SG;3;PRS;FIN	PROPN
ucide	töte	ucide	töte	V;IND;SG;3;PRS;FIN	PROPN;SG
ucide	töte	ucide	töte	V;IND;SG;3;PRS;FIN	PROPN;SG
distribuția	vertrieb	distribuție	vertreiben	N;DEF;FEM;SG	
distribuția	aufteilung	distribuție	aufteilung	N;DEF;FEM;SG	ADJ;SG
distribuția	verteilung	distribuție	Verteilung	N;DEF;FEM;SG	N;NOM;SG
csm	csm	csm	csm	N	
propunere	vorschlag	propunere	vorschlagen	N;INDF;FEM;SG	ADV
propunere	vorschlag	propunere	vorschlagen	N;INDF;FEM;SG	ADV
nucleară	kernkraft	nuclear	kernkraft	ADJ;INDF;FEM;SG	
nucleară	kernenergie	nuclear	kernenergie	ADJ;INDF;FEM;SG	PROPN;SG
nucleară	nukleare	nuclear	nuklear	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
nucleară	nuklearen	nuclear	nuklear	ADJ;INDF;FEM;SG	ADJ;ACC;MASC;SG
conservator	wintergarten	conservator	wintergarten	ADJ;INDF;MASC;SG	V;NFIN
conservator	konservatorium	conservator	konservatorium	ADJ;INDF;MASC;SG	PROPN
conservator	musikhochschule	conservator	musikhochschule	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
conservator	konservativen	conservator	konservativ	ADJ;INDF;MASC;SG	ADJ;PL
conservator	conservative	conservator	conservativ	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
conservator	konservative	conservator	konservativ	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
numerele	telefonnummern	număr	telefonnummern	N;DEF;FEM;PL	V;NFIN
numerele	zahlen	număr	zahlen	N;DEF;FEM;PL	V;NFIN
dispozitiv	device	dispozitiv	device	N;INDF;MASC;SG	PROPN
dispozitiv	vorrichtung	dispozitiv	vorrichtung	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
dispozitiv	gerät	dispozitiv	geraten	N;INDF;MASC;SG	V;V.PTCP
zei	götter	zeu	gott	N;INDF;MASC;PL	
terra	terra	terru	Terra	N;DEF;FEM;SG	
nota	anmerkung	notă	anmerkung	N;DEF;FEM;SG	
nota	bemerkung	notă	bemerkung	N;DEF;FEM;SG	
nota	hinweis	notă	hinweis	N;DEF;FEM;SG	ADV
nota	notiz	notă	notiz	N;DEF;FEM;SG	
adoptată	angenommen	adopta	annehmen	ADJ;INDF;FEM;SG	V;V.PTCP
adoptată	angenommene	adopta	angenommen	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
adoptată	verabschiedet	adopta	verabschieden	ADJ;INDF;FEM;SG	V;V.PTCP
adoptată	erlassen	adopta	erlassen	ADJ;INDF;FEM;SG	V;NFIN
adoptată	adoptiert	adopta	adoptieren	ADJ;INDF;FEM;SG	V;V.PTCP
începuturile	anfänge	început	anfangen	N;DEF;FEM;PL	N;NOM
începuturile	anfang	început	anfang	N;DEF;FEM;PL	N;ACC;MASC;SG
începuturile	beginn	început	beginnen	N;DEF;FEM;PL	V;IND;SG;3;PST;FIN
începuturile	ursprünge	început	ursprüngen	N;DEF;FEM;PL	ADJ
atitudinea	haltung	atitudine	haltung	N;DEF;FEM;SG	N;NOM;FEM;SG
atitudinea	einstellung	atitudine	einstellung	N;DEF;FEM;SG	N;NOM;FEM;SG
semnarea	signieren	semnare	signieren	N;DEF;FEM;SG	V;NFIN
semnarea	unterzeichnen	semnare	unterzeichnen	N;DEF;FEM;SG	V;NFIN
semnarea	unterschrift	semnare	unterschreifen	N;DEF;FEM;SG	
monografia	monographie	monografie	monographie	N;DEF;FEM;SG	ADJ
portalul	pforte	portal	pforen	N;DEF;MASC;SG	
portalul	portal	portal	portal	N;DEF;MASC;SG	
dimensiunile	abmessungen	dimensiune	abmessingen	N;DEF;FEM;PL	V;NFIN
dimensiunile	abmessung	dimensiune	abmessung	N;DEF;FEM;PL	
dimensiunile	dimensionen	dimensiune	dimensionen	N;DEF;FEM;PL	V;NFIN
dimensiunile	maße	dimensiune	massen	N;DEF;FEM;PL	ADV
limitele	abgrenzungen	limită	abgrenzung	N;DEF;FEM;PL	V;NFIN
limitele	begrenzungen	limită	begrenzung	N;DEF;FEM;PL	V;NFIN
limitele	grenzen	limită	grenzen	N;DEF;FEM;PL	V;NFIN
limitele	abgrenzung	limită	abgrenzung	N;DEF;FEM;PL	ADJ
limitele	grenzwerte	limită	grenzwert	N;DEF;FEM;PL	ADJ;SG
limitele	begrenzungen	limită	begrenzung	N;DEF;FEM;PL	V;NFIN
limitele	grenzen	limită	grenzen	N;DEF;FEM;PL	V;NFIN
însemnat	bedeutete	însemna	bedeuten	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
însemnat	meinte	însemna	meinen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
însemnat	meinten	însemna	meint	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
cade	cade	cădea	cade	V;IND;SG;3;PRS;FIN	PROPN;NOM;MASC;SG
cade	wasserfall	cădea	wasserfall	V;IND;SG;3;PRS;FIN	
cade	sturz	cădea	sturz	V;IND;SG;3;PRS;FIN	
cade	falls	cădea	falls	V;IND;SG;3;PRS;FIN	CONJ
soarta	schicksal	soartă	schicksal	N;DEF;FEM;SG	ADJ
soarta	verbleib	soartă	verbleib	N;DEF;FEM;SG	
moore	moore	muor	moor	PROPN	PROPN
cornelis	cornelis	cornelis	cornelis	PROPN	PROPN;NOM;SG
dulce	süss	dulce	süßen		ADJ
dulce	süßen	dulce	süßen		ADJ
dulce	süß	dulce	süß		ADJ
dulce	sweet	dulce	sween		PROPN
istván	istván	istván	istván	PROPN	PROPN;NOM;MASC;SG
luterani	lutheraner	luteran	lutheran	N;INDF;MASC;PL	ADJ
convenția	abkommen	convenție	abkommen	N;DEF;FEM;SG	V;NFIN
convenția	übereinkommen	convenție	übereinkommen	N;DEF;FEM;SG	V;NFIN
convenția	konvent	convenție	konvent	N;DEF;FEM;SG	
convenția	konvention	convenție	konvention	N;DEF;FEM;SG	
chinez	chinesische	chinez	chinesisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
chinez	chinesen	chinez	chinese	ADJ;INDF;MASC;SG	
domnie	herrschen	domnie	herrschen	N;INDF;FEM;SG	V;NFIN
domnie	herrschaft	domnie	herrschaft	N;INDF;FEM;SG	ADJ
domnie	regieren	domnie	regieren	N;INDF;FEM;SG	V;NFIN
domnie	regierungszeit	domnie	regierungszeit	N;INDF;FEM;SG	ADJ
côtes	côtes	côtes	côtes		PROPN;NOM;SG
viziunea	visionen	viziune	vision	N;DEF;FEM;SG	N;NOM;PL
viziunea	leitbild	viziune	leitbild	N;DEF;FEM;SG	
viziunea	vision	viziune	vision	N;DEF;FEM;SG	
viziunea	sehvermögen	viziune	sehvermögen	N;DEF;FEM;SG	N;NOM
familiile	familien	familie	familien	N;DEF;FEM;PL	V;IND;PL;3;FIN
comunismului	kommunismus	comunism	kommunismus	N;DEF;MASC;SG	PROPN
bayern	bayern	bayern	bayern	PROPN	PROPN;NOM;SG
unu	einen	unu	ein	NUM;MASC;SG	PRO;ACC;INDF;MASC;SG
unu	eins	unu	ein	NUM;MASC;SG	
unu	einer	unu	ein	NUM;MASC;SG	PRO;NOM;INDF;MASC;SG
unu	eine	unu	ein	NUM;MASC;SG	DET;NOM;INDF;FEM;SG
unu	ein	unu	ein	NUM;MASC;SG	ADV
trofeul	pokal	trofeu	pokal	N;DEF;MASC;SG	N;NOM;MASC;SG
trofeul	trophy	trofeu	trophy	N;DEF;MASC;SG	PROPN
trofeul	trophäen	trofeu	trophäen	N;DEF;MASC;SG	
trofeul	trophäe	trofeu	trophäe	N;DEF;MASC;SG	
marshall	marshall	marshall	marshall	PROPN	PROPN
marshall	marschall	marshall	marschall	PROPN	ADJ
dimensiunea	abmessungen	dimensiune	abmessingen	N;DEF;FEM;SG	V;NFIN
dimensiunea	abmessung	dimensiune	abmessung	N;DEF;FEM;SG	
dimensiunea	dimension	dimensiune	dimension	N;DEF;FEM;SG	
dimensiunea	dimensionen	dimensiune	dimensionen	N;DEF;FEM;SG	V;NFIN
dimensiunea	größe	dimensiune	groß	N;DEF;FEM;SG	N;NOM;FEM;SG
dimensiunea	grösse	dimensiune	groß	N;DEF;FEM;SG	
luată	getroffen	lua	treffen|triefen	ADJ;INDF;FEM;SG	V;V.PTCP
luată	genommen	lua	nehmen	ADJ;INDF;FEM;SG	V;V.PTCP
luată	mitgenommen	lua	mitnehmen	ADJ;INDF;FEM;SG	V;V.PTCP
luată	aufgenommen	lua	aufnehmen	ADJ;INDF;FEM;SG	V;V.PTCP
hassan	hassan	hassan	hassan	PROPN	PROPN;NOM;MASC;SG
hassan	hasan	hassan	hasan	PROPN	PROPN;NOM;MASC;SG
seară	feierabend	seară	feierabend	N;INDF;FEM;SG	ADJ
seară	abend	seară	Abend	N;INDF;FEM;SG	ADV
seară	abends	seară	abends	N;INDF;FEM;SG	ADV
antiohia	antiochia	antiohie	antiochia	PROPN	PROPN;NOM;MASC;SG
menținerea	pflegen	menținere	pflegen	N;DEF;FEM;SG	V;NFIN
combinație	kombi	combinație	kombi	N;INDF;FEM;SG	
combinație	kombinationen	combinație	kombination	N;INDF;FEM;SG	N;NOM;FEM;PL
atestat	bescheinigt	atestat	bescheinigen	ADJ;INDF;MASC;SG	V;V.PTCP
irlandei	nordirland	irlandă	nordirland	PROPN;DEF;FEM;SG	PROPN
irlandei	irland	irlandă	irland	PROPN;DEF;FEM;SG	PROPN;NOM;NEUT;SG
angel	engels	angel	engels	N;INDF;MASC;SG	
angel	engel	angel	engel	N;INDF;MASC;SG	
angel	schutzengel	angel	schutzengel	N;INDF;MASC;SG	ADJ
angel	engeln	angel	engeln	N;INDF;MASC;SG	
angel	angel	angel	angel	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
alternativă	alternative	alternativ	alternativ	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
alternativă	hilfsweise	alternativ	hilfsweise	ADJ;INDF;FEM;SG	ADV
coburg	coburg	coburg	coburg	PROPN	PROPN;NOM;MASC;SG
mixt	mixed	mixt	mixed	ADJ;INDF;MASC;SG	PROPN
mixt	gemischte	mixt	gemischt	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
harris	harris	harris	harris	PROPN	PROPN;SG
marchează	markierung	marca	markierung	V;IND;3;PRS;FIN	ADJ
marchează	marke	marca	marken	V;IND;3;PRS;FIN	N;NOM;FEM;SG
marchează	mark	marca	mark	V;IND;3;PRS;FIN	PROPN
coada	warteschlange	coadă	warteschlange	N;DEF;FEM;SG	ADJ;NOM;FEM;PL
coada	anstehen	coadă	anstehen	N;DEF;FEM;SG	V;NFIN
coada	heck	coadă	heck	N;DEF;FEM;SG	ADJ
coada	verfolger	coadă	verfolger	N;DEF;FEM;SG	
regională	regionalen	regional	regional	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;PL
regională	regionalentwicklung	regional	regionalentwicklung	ADJ;INDF;FEM;SG	ADJ;NOM
regională	regionale	regional	regional	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
janeiro	janeiro	janeiro	janeiro	N;INDF;MASC;SG	PROPN;NOM;SG
îndoială	bezweifeln	îndoială	bezweifeln	N;INDF;FEM;SG	V;NFIN
îndoială	zweifeln	îndoială	zweifeln	N;INDF;FEM;SG	V;NFIN
îndoială	zweifel	îndoială	zweifel	N;INDF;FEM;SG	
îndoială	bezweifle	îndoială	bezweiflen	N;INDF;FEM;SG	V;IND;SG;3;FIN
ross	ross	ross	roß	PROPN	PROPN;NOM
înregistrată	eingetragene	înregistrat	eingetragen	ADJ;INDF;FEM;SG	V;V.PTCP
înregistrată	registriert	înregistrat	registrieren	ADJ;INDF;FEM;SG	V;V.PTCP
înregistrată	eingetragen	înregistrat	eintragen	ADJ;INDF;FEM;SG	V;V.PTCP
înregistrată	einschreiben	înregistrat	einschreiben	ADJ;INDF;FEM;SG	V;NFIN
înregistrată	erfasst	înregistrat	erfassen	ADJ;INDF;FEM;SG	V;V.PTCP
înregistrată	aufgezeichnet	înregistrat	aufzeichnen	ADJ;INDF;FEM;SG	V;V.PTCP
înregistrată	aufgenommen	înregistrat	aufnehmen	ADJ;INDF;FEM;SG	V;V.PTCP
clasele	klassen	clasă	klassen	N;DEF;FEM;PL	N;NOM;PL
corporation	corporation	corporation	corporation	N;INDF;MASC;SG	PROPN
corporation	körperschaft	corporation	körperschaft	N;INDF;MASC;SG	ADJ
corporation	konzern	corporation	konzern	N;INDF;MASC;SG	
reprezentare	darstellung	reprezentare	darstellung	N;INDF;FEM;SG	N;NOM;FEM;SG
reprezentare	repräsentation	reprezentare	Repräsentation	N;INDF;FEM;SG	ADJ
reprezentare	vertretungen	reprezentare	vertretungen	N;INDF;FEM;SG	N;NOM;FEM;PL
serios	ernst	serios	ernst	ADV	PROPN
serios	ernsthafte	serios	ernsthaft	ADV	ADJ;NOM;FEM;PL
serios	schwerwiegend	serios	schwerwiegend	ADV	ADJ
serios	ernsthaft	serios	ernsthaft	ADV	ADJ
serios	ernste	serios	ernst	ADV	ADJ;NOM;SG
serios	ernst	serios	ernst	ADV	PROPN
serios	ernsthaft	serios	ernsthaft	ADV	ADJ
serios	ernstlich	serios	ernstlich	ADV	ADJ
dramatic	dramatische	dramatic	dramatisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
dramatic	dramatische	dramatic	dramatisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
leonardo	leonardo	leonardo	leonardo	PROPN	PROPN;NOM;SG
alla	alla	alla	Alla	N;INDF;MASC;SG	
corespunzător	angemessene	corespunzător	angemessen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
corespunzător	angebracht	corespunzător	anbringen	ADJ;INDF;MASC;SG	V;V.PTCP
corespunzător	geeignete	corespunzător	geeignet	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
corespunzător	entsprechende	corespunzător	entsprechend	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
mali	mali	mali	mali	PROPN	
contribuțiile	beiträge	contribuție	beitragen	N;DEF;FEM;PL	ADJ
vină	schuld	veni	schuld	V;SBJV;3;PRS;FIN	ADJ
vină	schuldgefühle	veni	schuldgefühle	V;SBJV;3;PRS;FIN	ADJ;NOM;FEM;PL
girls	mädchen	girls	mädchen	N;INDF;MASC;SG	N;NOM;FEM;PL
girls	mädels	girls	mädels	N;INDF;MASC;SG	ADV
girls	girls	girls	girls	N;INDF;MASC;SG	PROPN
hesse	hessen	hesse	hessen	N;INDF;MASC;SG	PROPN;NOM;NEUT;SG
hesse	hesse	hesse	hessen	N;INDF;MASC;SG	PROPN;NOM;SG
veronica	veronica	veronică	veronica	N;DEF;FEM;SG	PROPN;NOM;SG
veronica	veronika	veronică	veronika	N;DEF;FEM;SG	PROPN;NOM;FEM;SG
fernando	fernando	fernando	fernando	PROPN	PROPN;NOM;MASC;SG
amos	amos	amos	amos	PROPN	PROPN;NOM;MASC;SG
bowell	bowell	bowell	bowell	PROPN	
jordan	jordan	jordan	jordan	PROPN	PROPN;NOM;MASC;SG
jordan	jordanien	jordan	jordanien	PROPN	PROPN;NOM;NEUT;SG
african	afrikanische	african	afrikanisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
cunoștințe	kenntnisse	cunoștință	kenntnis	N;INDF;FEM;PL	ADJ
cunoștințe	wissen	cunoștință	wissen	N;INDF;FEM;PL	V;NFIN
cunoștințe	kenntnis	cunoștință	kenntnis	N;INDF;FEM;PL	ADJ
cunoștințe	wissens	cunoștință	wissens	N;INDF;FEM;PL	
cuba	zentralamerika	cubă	zentralamerika	PROPN	PROPN;NOM;MASC;SG
cuba	kuba	cubă	kuba	PROPN	PROPN;NOM;MASC;SG
hai	hai	hai	hai	V;IND;SG;1;PRS;FIN	
lászló	lászló	lászló	lászló	PROPN	PROPN;NOM;MASC;SG
plata	zahlungen	plată	zahlang	N;DEF;FEM;SG	V;NFIN
plata	zahlungsmittel	plată	zahlungsmittel	N;DEF;FEM;SG	
masivul	massiv	masiv	massiv	N;DEF;MASC;SG	ADJ
kennedy	kennedy	kennedy	kennedy	PROPN	PROPN;NOM;MASC;SG
robin	robin	robin	robin	PROPN	PROPN;NOM;SG
dorin	dorin	dorin	dorin	PROPN	
turnuri	towers	turn	towers	N;INDF;FEM;PL	PROPN;NOM;SG
turnuri	türmen	turn	türmen	N;INDF;FEM;PL	V;NFIN
sabie	degen	sabie	degen	N;INDF;FEM;SG	
sabie	schwert	sabie	schwern	N;INDF;FEM;SG	
bandă	band	bandă	binden	N;INDF;FEM;SG	
bandă	tape	bandă	tape	N;INDF;FEM;SG	
bandă	klebeband	bandă	klebeband	N;INDF;FEM;SG	ADJ
bandă	kassette	bandă	kassett	N;INDF;FEM;SG	ADJ;SG
bandă	syndikat	bandă	syndikat	N;INDF;FEM;SG	PROPN
bandă	gang	bandă	gang	N;INDF;FEM;SG	
bandă	banden	bandă	binden	N;INDF;FEM;SG	V;NFIN
bandă	bande	bandă	binden	N;INDF;FEM;SG	
nick	nick	nick	nick	PROPN	PROPN;NOM;SG
desert	nachtisch	desert	nachtisch	N;INDF;MASC;SG	ADJ
desert	wüsten	desert	wüst	N;INDF;MASC;SG	V;NFIN
desert	wüste	desert	wüst	N;INDF;MASC;SG	
afectat	betroffene	afecta	betroffen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
afectat	beeinträchtigt	afecta	beeinträchtigen	ADJ;INDF;MASC;SG	V;V.PTCP
afectat	betroffenen	afecta	betroffen	ADJ;INDF;MASC;SG	ADJ;PL
prime	prime	primă	prim	N;INDF;FEM;PL	ADJ
prime	premierminister	primă	premierminister	N;INDF;FEM;PL	PROPN;NOM;MASC;SG
prime	prämie	primă	prämie	N;INDF;FEM;PL	
jucătorii	akteure	jucător	akteur	N;DEF;MASC;PL	ADJ;NOM;PL
jucătorii	spieler	jucător	spieler	N;DEF;MASC;PL	ADJ
efectiv	effektiv	efectiv	effektiv	ADV	ADJ
acționează	rechtsakt	acționa	rechtsakt	V;IND;3;PRS;FIN	ADJ
acționează	gesetz	acționa	gesetz	V;IND;3;PRS;FIN	N;NOM;NEUT;SG
acționează	act	acționa	act	V;IND;3;PRS;FIN	PROPN
harvard	harvard	harvard	harvard	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
mariana	mariana	mariană	mariana	N;DEF;FEM;SG	PROPN;NOM;SG
dialectul	dialekt	dialect	dialekt	N;DEF;MASC;SG	ADJ
dick	schwanz	dick	schwanzen	PROPN	N
dick	dick	dick	dick	PROPN	ADJ
morgan	morgan	morgan	morgan	PROPN	PROPN;NOM;SG
roci	rockt	rocă	rocken	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
roci	gestein	rocă	gestein	N;INDF;FEM;PL	
roci	felsen	rocă	felsen	N;INDF;FEM;PL	V;NFIN
viata	leben	viată	leben	N;DEF;FEM;SG	V;NFIN
viata	life	viată	life	N;DEF;FEM;SG	PROPN
viata	lebens	viată	lebens	N;DEF;FEM;SG	N;NOM;PL
plasat	platziert	plasa	plazieren	ADJ;INDF;MASC;SG	V;V.PTCP
plasat	platzierte	plasa	plazieren	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
ibrahim	ibrahim	ibrahim	ibrahim	PROPN	PROPN;NOM;SG
albi	weiß	alb	wissen		V;IND;SG;3;PRS;FIN
albi	weisse	alb	wissen		N;NOM;FEM;PL
albi	weiße	alb	weiß		ADJ;NOM;FEM;PL
albi	weißen	alb	weiß		ADJ
albi	white	alb	white		PROPN;NOM;SG
charlie	charlie	charlie	charlie	PROPN	PROPN;NOM;SG
chemat	gerufen	chema	rufen	ADJ;INDF;MASC;SG	V;V.PTCP
filozof	philosoph	filozof	philosoph	N;INDF;MASC;SG	PROPN;NOM;SG
filozof	philosophen	filozof	philosophen	N;INDF;MASC;SG	
eugenia	eugenia	eugenie	eugenia	N;DEF;FEM;SG	PROPN;NOM;SG
eugenia	eugenik	eugenie	eugenik	N;DEF;FEM;SG	
dublat	verdoppeln	dubla	verdoppeln	ADJ;INDF;MASC;SG	V;NFIN
dublat	verdoppelt	dubla	verdoppeln	ADJ;INDF;MASC;SG	V;V.PTCP
dublat	verdoppelte	dubla	verdoppeln	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
belarus	belarus	belarus	belarus	PROPN	PROPN;NOM;SG
belarus	weißrussland	belarus	weißrußland	PROPN	ADJ
politicile	richtlinien	politică	richtlinien	N;DEF;FEM;PL	V;NFIN
politicile	politiken	politică	politik	N;DEF;FEM;PL	ADJ
uniune	union	uniune	union	N;INDF;FEM;SG	PROPN;NOM;SG
uniune	gewerkschaft	uniune	gewerkschaft	N;INDF;FEM;SG	ADJ
intens	intensive	intens	intensiv	ADV	ADJ;NOM;FEM;PL
intens	intensiver	intens	intensiv	ADV	ADJ
intens	intensiv	intens	intensiv	ADV	ADJ
intens	heftig	intens	heftig	ADV	ADJ
intens	intensiven	intens	intensiv	ADV	ADJ
salonul	salon	salon	salon	N;DEF;MASC;SG	PROPN;SG
încercări	studien	încercare	studien	N;INDF;FEM;PL	V;NFIN
încercări	versuche	încercare	versuchen	N;INDF;FEM;PL	N;NOM;SG
încercări	prüfungen	încercare	prüfung	N;INDF;FEM;PL	V;NFIN
aplicată	angewandte	aplica	angewandt	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
aplicată	angewandt	aplica	anwenden	ADJ;INDF;FEM;SG	V;V.PTCP
aplicată	angewendet	aplica	anwenden	ADJ;INDF;FEM;SG	V;V.PTCP
aplicată	beantragte	aplica	beantragen	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN
cărămidă	brick	cărămidă	brick	N;INDF;FEM;SG	PROPN
cărămidă	ziegel	cărămidă	ziegel	N;INDF;FEM;SG	
sexual	sexuelle	sexual	sexuell	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
fred	fred	frede	fred	PROPN	PROPN;NOM;SG
april	april	april	april		PROPN;NOM;MASC;SG
astra	astra	astra	astra	PROPN	
diplomatice	diplomatischen	diplomatic	diplomatisch	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
diplomatice	diplomaten	diplomatic	diplomaten	ADJ;INDF;FEM;PL	V;IND;PL;3;PST;FIN
axa	achse	axa	achs	N;DEF;FEM;SG	
axa	schwerpunkt	axa	schwerpunkt	N;DEF;FEM;SG	ADJ
axa	achs	axa	achs	N;DEF;FEM;SG	
decizii	entscheidungen	decizie	entscheidung	N;INDF;FEM;PL	V;NFIN
decizii	beschlüsse	decizie	beschlüssen	N;INDF;FEM;PL	N;NOM;SG
grupă	gruppe	grupă	grappe	N;INDF;FEM;SG	N;NOM;FEM;SG
grupă	konzern	grupă	konzern	N;INDF;FEM;SG	
grupă	gruppierung	grupă	gruppierung	N;INDF;FEM;SG	N;NOM;FEM;SG
grupă	gruppen	grupă	grappen	N;INDF;FEM;SG	N;NOM;FEM;PL
grupă	unternehmensgruppe	grupă	unternehmensgruppe	N;INDF;FEM;SG	N;NOM;FEM;SG
grupă	squad	grupă	squad	N;INDF;FEM;SG	PROPN
