категорија	類別
тренерот	教練
лак	弧
лак	弓
лак	鞠躬
уапсени	被捕
керамика	陶瓷
керамика	陶瓷
маргарет	margaret
пресметки	計算
латиница	拉丁
латиница	拉丁文
елиот	elliott
елиот	elliot
градоначалникот	市長
градоначалникот	鎮長
цевки	管道
цевки	水管
физичко	健身房
физичко	體育館
физичко	物理
поширока	更寬
поширока	廣義
поширока	廣義
бавно	慢慢地
астероид	小行星
кристина	christina
кристина	christine
кристина	cristina
кантри	國家
федерацијата	聯邦
мета	元
мета	目標
бартон	burton
педро	pedro
поетски	詩意
поетски	詩
поетски	詩歌
вежби	操練
вежби	演習
вежби	練習
вежби	演習
вежби	鍛鍊
специфична	具體
скулптури	雕塑
скулптури	雕刻
скулптури	雕塑
брзини	齒輪
делта	三角洲
делта	delta
социјално	社交
социјално	社會
социјално	社交
лихтенштајн	列支敦斯登
слуша	聆聽
погон	推進
едноставна	簡單
прифатено	接受
пребарување	搜尋
пченка	玉米
банди	黑幫
банди	幫派
плазма	等離子體
плазма	plasma
плазма	血漿
старост	年紀
старост	年齡
мелбурн	墨爾本
економисти	經濟學家
инспириран	啟發
инспириран	靈感
габи	gabby
габи	gaby
циа	cia
циа	cla
нервен	神經
телефонски	電話
мртов	死
ривал	對手
товар	貨運
товар	貨物
товар	貨
товар	載荷
товар	重擔
товар	擔子
товар	負擔
роднина	親戚
роднина	相對
роднина	表姐
роднина	表妹
роднина	表弟
роднина	表哥
покасно	後來
покасно	稍後
покасно	以後
вештина	技藝
вештина	技巧
вештина	技能
мачка	貓咪
мачка	貓
мачка	cat
трансакции	交易
трансакции	交易
немири	暴動
немири	暴亂
немири	騷亂
немири	騷動
немири	騷亂
немири	動亂
немири	暴動
немири	暴亂
немири	騷亂
немири	暴亂
немири	騷亂
оддалечен	偏遠
оддалечен	遙控
оддалечен	遙控器
складирање	儲存
складирање	貯存
авторските	著作權
печатење	印刷
печатење	列印
печатење	印刷
печатење	列印
трофеј	戰利品
трофеј	獎盃
трофеј	獎杯
академик	學術
слаба	弱
слаба	虛弱
слаба	弱者
слаба	軟弱
слаба	薄弱
термини	用語
термини	術語
термини	條款
внесување	進口
змии	蛇
ракописи	手稿
ракописи	手稿
ракописи	稿子
оддалечено	偏遠
оддалечено	遙控
оддалечено	遙控器
диви	狂野
диви	野
диви	野性
диви	野生
диви	野人
диви	野蠻
гувернерот	省長
гувернерот	總督
гувернерот	州長
хотели	酒店
хотели	旅館
северот	北方
северот	北
северот	北部
кара	kara
кара	cara
капетанот	機長
капетанот	隊長
живите	生活
директори	董事
омраза	仇視
омраза	仇恨
омраза	憎恨
омраза	恨
омраза	討厭
омраза	仇恨
поморски	海軍
поморски	海事
забрзување	加速度
забрзување	加速
отвор	漏斗
терористички	恐怖主義
владите	政府
специфичен	具體
иствуд	eastwood
приходите	收益
судбина	天命
судбина	命運
судбина	命運
гана	迦納
гана	迦納
креирање	創建
креирање	創作
креирање	創建
креирање	創造
креирање	建立
креирање	創建
јадења	菜
сопственици	所有者
сопственици	業主
применета	套用
атомски	原子
полни	飽
полни	完整
полни	滿
репутација	名譽
репутација	聲譽
репутација	名聲
репутација	信譽
репутација	聲望
капија	門
капија	大門
ридови	丘陵
пареа	蒸氣
пареа	蒸汽
маченици	烈士
маченици	殉難者
ограничено	有限
ограничено	限量
ограничено	限
ограничено	受限
ограничено	受限
реалност	現實
бременоста	懷孕
бременоста	妊娠
бременоста	孕期
непал	尼泊爾
падне	秋季
падне	秋天
падне	跌倒
одобрување	核准
одобрување	核可
одобрување	批准
одобрување	背書
прекршување	違反
прекршување	違規
татковина	祖國
татковина	故鄉
татковина	家園
татковина	祖國
татковина	國土
татковина	祖國
дестинации	目的地
дестинации	航點
теза	命題
теза	論文
професионално	專業
гробница	墳墓
гробница	墓
гробница	墓穴
мебел	家俱
мебел	傢具
мебел	傢俱
пасишта	牧場
пасишта	牧草
габриел	gabriel
габриел	gabrielle
тренинг	培訓
тренинг	訓練
воз	火車
воз	列車
вклучено	包括
емитување	廣播
емитување	直播
емитување	播放
емитување	播出
емитување	放送
емитување	廣播
заменети	取代
инженери	工程師
прецизно	準確
прецизно	精確
возење	乘車
возење	騎馬
возење	騎
возење	駕駛
невработеност	失業
невработеност	失業率
каиро	開羅
брзи	快速
засилување	援軍
засилување	增援
засилување	備用
засилување	後援
засилување	支援
засилување	備份
засилување	後備
засилување	加固
засилување	強化
засилување	增援
засилување	加強
максим	格言
предложи	推薦
комплетно	完全
писателка	作家
писателка	作者
писателка	編劇
масакрот	屠殺
масакрот	大屠殺
придружба	伴奏
придружба	隨從
придружба	陪同
придружба	護航
придружба	護送
клиент	客戶
типичен	典型
просечно	平均
просечно	平均值
загриженост	關切
загриженост	關切
роденден	生日
експлозија	爆炸
експлозија	爆
експлозија	爆炸
славните	名流
славните	名人
прими	接收
непријател	敵軍
непријател	敵方
непријател	敵
непријател	敵人
непријател	敵對
непријател	敵意
непријател	敵視
глумица	女主角
глумица	女演員
глумица	演員
железно	鋼鐵
железно	鐵
апсолутна	絕對
апсолутна	絕對值
дер	der
раб	邊緣
камера	鏡頭
камера	照相機
камера	相機
камера	攝影機
стопанство	商務
стопанство	商業
индивидуален	個人
индивидуален	個別
индивидуален	個體
ланд	陸地
ланд	土地
флеш	閃光
флеш	閃光燈
флеш	flash
флеш	閃
флеш	閃電俠
иконите	聖像
терминал	終點站
терминал	終端
терминал	終端機
духови	魂靈
поблиску	更近
поблиску	更近
церемонија	儀式
недостиг	短缺
ефикасно	高效
ефикасно	有效率
ефикасно	有效
ефикасно	高效
лоза	藤
лоза	血脈
лоза	血統
зелен	綠色
зелен	綠
зелен	綠地
зелен	格林
злосторства	罪行
злосторства	犯罪
злосторства	暴行
археологија	考古學
археологија	考古
венци	花環
мирување	閒置
мирување	空閒
бијонсе	beyoncé
сфера	球體
живеалишта	住宅
живеалишта	官邸
живеалишта	生計
рог	牛角
рог	喇叭
рог	號角
католички	天主教
католички	天主教徒
убиства	凶案
убиства	凶殺案
почетоци	開端
судови	法庭
судови	法院
податок	資料
маска	偽裝
маска	化裝
маска	口罩
маска	面具
маска	面罩
бунтот	叛亂
бунтот	叛變
сива	灰色
сива	灰
сива	grey
прогласи	宣告
прогласи	申報
жолто	黃色
жолто	黃
фановите	粉絲
измама	欺騙
измама	舞弊
измама	詐騙
измама	欺詐
измама	騙局
измама	詐騙
фантастика	虛構
фантастика	小說
роуз	玫瑰
роуз	rose
североисточна	東北
есеј	作文
есеј	論文
петнаесет	fifteen
петнаесет	十五
возможно	可能
радост	快樂
радост	喜悅
радост	歡樂
радост	joy
часовникот	鐘
часовникот	鍾
часовникот	時鐘
паул	保羅
паул	paul
мотив	動機
фокс	狐
фокс	狐狸
фокс	fox
варијација	變更
варијација	變異
бронзени	青銅
бронзени	銅
можен	可能
поток	流
поток	溪流
буш	布希
квалификации	資歷
регент	攝政
размери	比例
магија	拼字
магија	咒語
магија	拼
магија	咒
магија	拼寫
магија	魔神
магија	魔法
магија	魔術
магија	神奇
магија	魔力
забележана	斑點
четврток	週四
четврток	星期四
нормален	常態
нормален	正常
грозје	葡萄
грозје	葡萄
експерти	專家
дефинирање	界定
дефинирање	定義
трговец	商人
трговец	商家
трговец	售貨員
трговец	莊家
трговец	經銷商
гери	加里
гери	gary
традиционален	傳統
руда	礦石
отстапување	偏差
отстапување	偏離
офанзива	攻勢
офанзива	冒犯
неуспехот	失敗
органите	器官
потези	動作
поеми	詩
поеми	詩歌
грлото	喉
грлото	喉嚨
грлото	嗓子
грлото	咽喉
малцинство	少數人
малцинство	少數民族
одбранбен	防禦
визија	視覺
визија	願景
визија	視野
визија	展望
петок	星期五
петок	週五
капела	禮拜堂
стратегии	戰略
ужива	享受
интерфејс	介面
понатамошно	進一步
гренланд	格陵蘭
електрично	電氣
електрично	電氣
електрично	電
електрично	電動
сериозна	認真
сериозна	嚴重
сериозна	嚴肅
еврејско	猶太人
еврејско	猶太
еврејско	猶太教
сведочат	作證
мешано	混合
хонг	虹
хонг	洪
сонот	白日夢
прозорци	windows
прозорци	窗
прозорци	視窗
тина	tina
шестиот	第六
реално	real
реално	真實
глагол	動詞
карпа	懸崖
карпа	崖
карпа	岩
карпа	岩石
карпа	石頭
карпа	rock
карпа	搖滾
волумен	體積
волумен	音量
проширена	擴大
проширена	延伸
проширена	擴展
проширена	延長
проширена	擴大
функционирање	運作
квантна	量子
завршено	完整
завршено	完成
завршено	完成
завршено	完成
сплит	分裂
сплит	分割
хиерархија	等級
будизмот	佛教
монте	monte
нуклеарни	核
нуклеарни	核子
дестинација	目的地
читателите	讀者
сирење	乳酪
сирење	乾酪
одлуките	決定
лоцирана	位於
минерали	礦物質
минерали	礦物
минерали	礦產
минерали	礦物質
минерали	礦物
минерали	礦產
засекогаш	永遠
зачува	保全
робин	robin
светла	燈
светла	燈光
светла	明亮
дискови	磁碟
климатски	氣候
црви	蚯蚓
црви	蠕蟲
црви	蛆
крилја	翅膀
крилја	翼
слабост	弱
слабост	缺點
слабост	薄弱
слабост	軟弱
слабост	弱點
профит	盈利
профит	利潤
профит	營利
профит	獲利
профит	利潤
делегација	代表團
падина	坡
падина	斜坡
дамки	污點
дамки	斑點
болен	病
болен	生病
болен	病
болен	生病
унгарскиот	匈牙利
унгарскиот	匈牙利語
сервиси	服務業
сервиси	服務
вработување	雇傭
вработување	招聘
вработување	聘用
вработување	雇用
вработување	就業
јасен	清除
апарат	鏡頭
апарат	照相機
апарат	相機
апарат	攝影機
апарат	儀器
апарат	器械
морските	海綿
медисон	madison
ментор	導師
тековната	電流
тековната	現任
тековната	目前
завршување	竣工
стих	詩句
мјанмар	緬甸
гарсија	加西亞
гарсија	加西亞
гарсија	garcía
заем	借款
заем	貸款
заем	借貸
конзул	領事
конзул	執政官
капа	kappa
капа	帽
капа	cap
капа	上限
капа	帽
капа	帽子
опција	選項
гвајана	蓋亞那
омега	ō
комунистите	共產黨
мешани	混合
церемонијата	儀式
конфедерација	聯邦
конфедерација	邦聯
познавање	知識
ленин	列寧
работен	工作
бокс	拳擊
зелено	綠色
зелено	綠
зелено	綠地
зелено	格林
разновидност	多元化
разновидност	多樣性
разновидност	多樣化
епоха	紀元
јава	爪哇
јава	java
моја	礦山
балет	芭蕾
балет	芭蕾舞
убеди	說服
убеди	勸說
убеди	說服
вечера	晚飯
вечера	晚餐
презиме	姓
презиме	姓氏
присуствувале	出席
сигурни	可靠
обична	平原
можностите	機遇
можностите	機會
патуваат	旅行
вејн	wayne
крокодил	鰐
крокодил	鱷魚
крокодил	鱷
толкува	詮釋
мзт	mzt
надворешно	室外
надворешно	戶外
кутии	方框
купер	cooper
чичко	舅舅
чичко	伯父
чичко	叔叔
чичко	阿叔
момчиња	男生
момчиња	男孩
убиец	殺手
убиец	刺客
бери	barry
мермер	大理石
мермер	彈珠
жупанија	郡
жупанија	縣
покана	邀請
слаби	弱
слаби	虛弱
слаби	弱者
слаби	軟弱
слаби	薄弱
скулптура	雕塑
скулптура	雕刻
емануел	emanuel
емануел	emmanuel
брдо	希爾
брдо	山
трајно	永久
трајно	永久
еднаквост	平等
племето	部族
племето	部落
реченици	句子
реченици	刑期
реченици	判刑
супстанци	物質
преводи	翻譯
белег	疤痕
белег	傷疤
белег	疤
белег	刀疤
белег	胎記
белег	標記
белег	標示
белег	馬克
белег	mark
митови	神話
астрономијата	天文
реагира	反應
бомби	炸彈
еврото	歐元
конг	孔
програм	方案
програм	程式
орион	獵戶座
комунизмот	共產主義
уништувањето	拖船
ефикасноста	成效
ефикасноста	有效性
ефикасноста	效能
ефикасноста	功效
доделен	指派
негативна	負面
негативна	負
негативна	否定
негативна	陰性
негативна	消極
забите	牙
забите	牙齒
најмладиот	最小
перо	羽
перо	羽毛
илјада	千
кејт	kate
геометриски	幾何
авторите	作者
непозната	未知
непозната	不明
ранет	負傷
дарко	darko
дефиниции	定義
ресторан	飯店
ресторан	餐廳
ресторан	餐館
вили	別墅
развод	離婚
електроника	電子
предок	祖先
подготовки	籌備
подготовки	籌備
гугл	google
кабли	電線
кабли	電纜
подарок	現任
подарок	禮物
подарок	禮品
подарок	天賦
дивината	荒野
дивината	野外
промет	環流
промет	流通
промет	發行量
промет	迴圈
промет	週轉
промет	更替
промет	營業額
нега	護理
нега	關心
интересни	有趣
предложени	推薦
распространета	廣泛
пирс	pierce
интерпретација	口譯
беј	灣
беј	海灣
сведоци	證人
сведоци	目擊者
ројал	皇家
ројал	皇室
стенли	stanley
четириесет	四十
четириесет	forty
тунел	地道
тунел	隧道
дијана	黛安娜
именување	命名
молитва	祈禱
молитва	禱告
динамика	動態
динамика	動態
динамика	動力學
динамика	活力
динамика	勢頭
огледало	鏡
огледало	鏡子
дигитален	數碼
дигитален	數位
пустината	沙漠
пустината	荒漠
дигитална	數碼
дигитална	數位
остри	尖銳
остри	鋒利
остри	銳利
остри	苛刻
остри	嚴酷
остри	嚴厲
сексуални	性
аргументи	論證
аргументи	參數
аргументи	爭論
аргументи	論點
понеделник	週一
понеделник	星期一
дефиниран	aps
лесен	容易
лесен	輕鬆
лесен	簡單
низи	弦樂
глобално	全球
глобално	全球
екологија	生態學
екологија	生態
достигнување	成就
достигнување	成就
достигнување	成績
даглас	douglas
тото	多多
лок	樂
вектор	載體
вектор	向量
пиво	啤酒
метју	matthew
метју	板牙
аеродроми	機場
одбивање	拒絕
стомакот	肚子
стомакот	肚皮
стомакот	腹
стомакот	腹部
хормони	激素
хормони	荷爾蒙
хормони	激素
хормони	荷爾蒙
микеланџело	米開朗基羅
шок	休克
шок	驚
шок	震驚
шок	衝擊
тенис	網球
емил	emile
герман	德文
герман	德語
траење	期限
гај	guy
идентификација	識別
тули	磚頭
тули	磚
тули	磚塊
тули	磚頭
тули	brick
тули	磚
тули	磚塊
експанзија	膨脹
експанзија	擴建
експанзија	擴張
експанзија	拓展
експанзија	擴大
експанзија	擴展
оженет	已婚
презентација	介紹
сатурн	土星
перспектива	前景
перспектива	透視
перспектива	視角
малтретирање	欺凌
малтретирање	欺負
малтретирање	騷擾
винсент	vincent
реализација	實現
еднина	單數
еднина	奇異
чисти	乾淨
чисти	清潔
глад	飢饉
глад	飢荒
глад	飢餓
глад	飢餓
рене	renee
рене	rené
рене	rene
дозволуваат	容許
претходна	先前
неопределено	模糊
директни	直接
шанси	機會
шанси	陝西
бура	暴風
бура	風暴
бура	暴風雨
театри	劇院
театри	戲院
четврто	第四
григор	grigor
бренд	品牌
сервер	主持人
сервер	主機
сервер	伺服器
пирамида	金字塔
асистенции	助攻
изработена	草擬
велигден	復活節
графика	圖形
графика	繪圖
махмуд	mahmoud
платите	工資
платите	工資
платите	薪資
платите	薪金
оружја	武器
оружја	兵器
стандардни	違約
стандардни	預設
стандардни	標準
прсти	腳趾
прсти	手指
рангиран	排名
означи	標記
означи	標籤
марсел	marcel
клод	claude
фока	封
фока	密封
фока	印章
фока	海豹
стабилна	穩定
стабилна	馬廄
натриум	鈉
албрехт	albrecht
поинаку	不同
наставник	老師
наставник	教師
квалитети	素質
квалитети	品質
далас	達拉斯
картичка	卡
картичка	名片
картичка	紙牌
картичка	卡片
моторот	引擎
моторот	發動機
мото	座右銘
мото	箴言
мото	格言
мото	摩托
мото	moto
дрвена	木質
дрвена	木
дрвена	木制
дрвена	糾察
тереза	teresa
тереза	theresa
студијата	研究
студијата	學習
кејп	角
сегмент	專長
службеник	辦事員
службеник	書記
службеник	職員
роди	生於
роди	誕生
роди	出生
роди	天生
роди	roddy
црево	腸
црево	腸子
црево	大腸
темите	題目
темите	議題
темите	專題
темите	主題
јута	猶他州
јута	猶他
типична	典型
кристали	水晶
кристали	晶體
кисела	鹼性
кисела	鹼
магазин	雜誌
седмиот	第七
сезонски	季節
аргумент	論證
аргумент	論據
аргумент	爭論
аргумент	論點
колонизација	殖民
сали	玷污
сали	莎莉
сали	sally
воспаление	發炎
воспаление	炎症
максимум	最大值
максимум	最大限度
фил	phil
течности	液體
течности	流體
охајо	俄亥俄
охајо	俄亥俄州
јакоб	jacob
јакоб	雅各
нејзе	她的
бакар	銅礦
бакар	銅
мерења	測量
мерења	計量
известување	通知
жица	電線
жица	鋼絲
жица	鐵絲
педесет	fifty
педесет	五十
нормални	常態
нормални	正常
адријан	adrian
бангладеш	孟加拉國
бронза	青銅
бронза	銅
цигари	香煙
цигари	煙
цигари	香煙
цигари	煙
заклучи	鎖定
заклучи	鎖
синоним	同義詞
синоним	同義
синоним	同義詞
синоним	同義字
велосипед	單車
велосипед	腳踏車
велосипед	自行車
велосипед	單車
велосипед	腳踏車
велосипед	自行車
судијата	法官
судијата	裁判
сандерленд	sunderland
опозиција	反對
опозиција	反對派
опозиција	反對黨
дизајнер	設計師
екран	螢幕
роза	玫瑰
роза	rose
роза	rosa
роза	roza
ејми	amy
ејми	ame
водопади	瀑布
водопади	瀑布
потпис	簽名
потпис	簽字
потпис	簽署
пронајдена	找到
пронајдена	發現
волт	walt
дискриминација	歧視
наслови	頭銜
наслови	職銜
наслови	標題
одделно	分離
убијци	刺客
данскиот	丹麥
осудени	定罪
осудени	判刑
осудени	注定
просториите	房舍
просториите	房地
изгубени	失
изгубени	輸
изгубени	輸了
изгубени	遺失
изгубени	迷失
етички	倫理
стрес	壓力
стрес	強調
стрес	應力
лукас	lukas
фотографијата	像片
фотографијата	照片
тибет	西藏
заработи	掙
заработи	賺取
заработи	賺
автономни	自主
паралелни	並行
паралелни	平行
нилски	河馬
новела	小說
новела	中篇小說
прослава	慶典
прослава	慶祝
сок	汁
сок	果汁
родно	原生
кану	獨木舟
номинирана	提名
александра	alexandra
александра	aleksandra
симетрија	對稱
физиологија	生理
оперски	opera
оперски	歌劇
злото	惡
злото	邪惡
архив	檔案
архив	歸檔
архив	檔案
возови	火車
возови	列車
плато	高原
опции	選項
хасан	hassan
хасан	哈桑
хасан	hasan
корисна	實用
корисна	有用
преведени	翻譯
жолти	黃色
жолти	黃
богатства	寶物
богатства	財寶
богатства	寶藏
богатства	財富
здравство	保健
умерено	適度
соберат	集合
јон	離子
ракометна	手球
сахара	撒哈拉
раѓа	生於
раѓа	誕生
раѓа	出生
раѓа	天生
наводнување	灌溉
должности	職責
сфати	理解
хром	chrome
хром	鉻
лед	冰塊
лед	冰
лед	ice
електронско	電子
опстанок	存活
опстанок	求生
опстанок	生存
демо	示範
демо	演示
доза	用量
доза	劑量
доза	劑量
воздушни	空中
намибија	納米比亞
гласа	選票
бронзен	青銅
бронзен	銅
викенд	週末
заменета	取代
фабрики	工廠
емирати	酋長國
минимум	最少
минимум	最小
недоволно	不足
универзален	環球
универзален	普及
универзален	普遍
спортист	運動員
спортист	運動員
ангола	安哥拉
намален	減少
достигнат	已達到
достигнат	觸及
стотина	hundred
стотина	百
стотина	成百上千
стотина	數百
алтернативен	候補
кемал	kemal
видлива	可見
сведочи	作證
откриваат	揭露
откриваат	揭示
просечен	平均
просечен	平均值
инка	漏斗
ротација	輪值
ротација	旋轉
ротација	自轉
ротација	輪換
ротација	旋轉
тенкови	坦克
човечко	人類
опен	開
опен	營業
опен	開啟
опен	開放
публикации	出版物
заболување	病
заболување	疾病
прстени	環
прстени	戒指
практики	執業
младоста	青年
младоста	青春
младоста	青少年
болки	痛
болки	傷痛
болки	疼痛
болки	痛苦
академска	學術
практична	實用
тврдејќи	爭論
тврдејќи	聲稱
панама	巴拿馬
сенка	影
сенка	影子
сенка	陰影
сенка	暗影
сенка	陰影
привилегии	特權
привилегии	特權
занает	工藝
занает	手藝
витези	騎士
скијање	滑雪
анастасија	anastasia
оман	阿曼
диригент	指揮
супстанции	實質
супстанции	物質
супстанции	物質
гнездо	窩
гнездо	巢穴
гнездо	巢
кралско	皇家
кралско	皇室
кралско	帝王
резерват	準備金
резерват	儲備
религиозна	宗教
топлината	溫暖
математичари	數學家
вага	天秤座
вага	天秤
фрази	片語
лорен	lauren
кнежевство	公國
кози	山羊
установа	設施
карибите	加勒比
теологија	神學
исклучоци	例外
оператор	經營者
јачина	強度
јачина	密度
утрински	早晨
утрински	早上
утрински	上午
носејќи	軸承
носејќи	攜帶
носејќи	承載
грмушки	灌木叢
грмушки	布希
зајак	野兔
зајак	兔
зајак	兔子
наставници	教師
лош	壞
кал	泥巴
кал	泥
кал	泥漿
кал	kal
кал	cal
дан	丹
дан	dan
дан	dunne
дан	dunn
соочи	臉
соочи	臉部
помало	較小
шести	第六
предизвик	挑戰
малтер	迫擊炮
матеј	matthew
ријана	rihanna
пенали	懲罰
пенали	處罰
пенали	刑罰
радиус	半徑
незадоволство	不滿
незадоволство	不滿
свештеникот	祭司
предизвикувајќи	觸發
празни	空白
празни	空
шефот	首席
шефот	科長
шефот	boss
шефот	老大
шефот	老闆
четворица	四個
четворица	四
четворица	四名
гледајќи	觀看
пластика	塑料
пластика	塑膠
пластика	塑料
пластика	塑膠
уран	天王星
обоени	有色
обоени	彩色
обоени	有色
портрети	肖像畫
портрети	畫像
портрети	肖像
алба	alba
глетка	視力
глетка	視線
божиќ	聖誕
божиќ	聖誕節
алгебра	代數
ранети	負傷
точна	準確
точна	精確
точна	精確
подот	下限
подот	地板
обемот	體積
обемот	音量
дипломат	外交官
должноста	職責
пури	雪茄
инцидент	事變
инцидент	事件
вторник	星期二
вторник	週二
вирус	病毒
добиток	牛
посредник	中介
состаноци	會議
сиромаштија	貧窮
сиромаштија	貧困
геолошки	地質
шер	sher
курсеви	課程
фокус	聚焦
фокус	重點
фокус	專注
фокус	焦點
конкретни	具體
конкретни	具體
конкретни	混凝土
конкретни	水泥
супстанца	實質
супстанца	物質
наназад	落後
наназад	倒退
рап	饒舌
рап	說唱
скали	梯子
скали	樓梯
скали	階梯
раководители	管理者
ресурсите	資源
очекувања	期望
очекувања	預期
очекувања	期望值
примарна	初級
времетраење	期限
лесна	容易
лесна	輕鬆
лесна	簡單
лесна	輕量級
мадагаскар	馬達加斯加
типични	典型
џордан	約旦
постоечки	現存
постоечки	現有
јапонска	日本人
јапонска	日文
џејсон	jason
вегас	賭城
големини	大小
големини	尺碼
големини	尺寸
остро	尖銳
остро	鋒利
остро	銳利
атракција	景點
атракција	吸引力
атракција	吸引
параметар	參數
експлоатација	剝削
експлоатација	勘探
експлоатација	探索
конечен	決賽
пештери	洞穴
пештери	山洞
андалузија	andalusia
вишок	剩餘
вишок	盈餘
вишок	順差
вишок	過剩
вишок	多餘
вишок	過剩
вишок	過量
вишок	超額
вишок	多餘
изложеност	暴露
изложеност	曝光
изложеност	曝露
хаити	海地
свадба	婚禮
крајбрежјето	海濱
оценка	分數
оценка	得分
оценка	比分
сони	sony
изолација	隔絕
изолација	隔離
изолација	孤立
изолација	與世隔絕
ралф	ralph
следна	下一步
стравот	恐懼
интензитет	強度
интензитет	密度
обнови	還原
обнови	恢復
промовирање	推廣
промовирање	促銷
промовирање	晉升
промовирање	促進
согорување	焚化
согорување	焚燒
заседа	埋伏
заседа	伏擊
континуирано	持續
континуирано	連續
факултети	學院
факултети	院校
факултети	院系
евиденција	紀錄
евиденција	記錄
евиденција	日誌
индиректно	間接
индиректно	間接
спротивни	分歧
спротивни	對面
пеколот	地獄
тениско	網球
протест	抗議
рајот	天國
рајот	天堂
панорама	全景
опасни	危險
опасни	危險性
ангели	天使
шеми	格局
шеми	模式
среда	週三
среда	星期三
врат	脖子
врат	頸
врат	頸部
играчки	玩具
масовни	質量
масовни	彌撒
масовни	大規模
групна	群組
групна	群
ник	nik
идол	偶像
витамин	維生素
витамин	維他命
одење	步行
одење	散步
одење	行走
одење	走路
одење	跋涉
граѓанин	市民
граѓанин	公民
материјална	物料
материјална	材質
материјална	材料
комесар	政委
професионалец	專業
професионалец	pro
декларацијата	宣言
религиски	宗教
припаѓал	屬於
индекси	指數
верувањето	信仰
моќност	電力
моќност	電源
моќност	動力
моќност	權力
артисти	藝術家
артисти	藝人
врзани	捆綁
врзани	被綁
клун	喙
празен	空白
празен	空
празен	空白
протеини	蛋白質
протеини	蛋白
мастејн	mustaine
михаел	麥可
михаел	michael
предвидување	預估
предвидување	預測
длабоки	深
длабоки	深層
барбара	barbara
осло	奧斯陸
пристигнува	抵達
цветови	花
цветови	鮮花
цветови	花卉
цветови	花兒
цветови	花朵
бесплатно	free
бесплатно	自由
бесплатно	免費
фрлање	擲
фрлање	擲
фрлање	扔
фрлање	丟
припаѓале	屬於
гари	加里
гари	gary
базен	撞球
базен	池
базен	游泳池
базен	泳池
капацитети	設施
капацитети	場地
грос	毛
грос	毛額
учествуваа	精選
одраз	反映
одраз	反射
одраз	反省
одраз	思考
шарлот	charlotte
хумор	幽默
хумор	幽默
работничка	勞動者
работничка	工人
католици	天主教徒
наклон	傾斜
утро	早晨
утро	早上
утро	上午
мис	miss
мис	小姐
сооднос	比率
сооднос	比值
сооднос	比例
сооднос	比
реми	remi
претставништво	代表性
пазарите	市場
планетите	行星
клајн	klein
атлетико	atletico
кафеава	棕
кафеава	褐
кафеава	布朗
кафеава	brown
кафеава	棕色
брана	壩
брана	水電站
брана	水庫
брана	大壩
брана	水壩
украси	裝飾品
украси	首飾
украси	飾品
украси	裝飾
привремена	溫度
неопходни	必要
неопходни	必需
половината	腰
половината	腰部
половината	一半
половината	半
половината	半數
изолирани	隔離
изолирани	孤立
изолирани	與世隔絕
френклин	franklin
бродовите	船隻
бродовите	船舶
бродовите	渡船
бродовите	渡輪
предупредување	警告
кршење	違反
кршење	違規
кршење	突破
кршење	打破
кршење	砸
државјанство	公民權
предци	祖先
натписи	文章
леви	levi
обама	obama
раскажувач	說書人
осветлување	照明
прославата	慶典
прославата	慶祝
експериментални	實驗
масти	肥
масти	脂肪
масти	胖
семејствата	家庭
паскал	pascal
пипин	pippin
сакаше	通緝
конкретно	具體地說
роберто	roberto
бетмен	蝙蝠俠
правник	律師
запишување	書寫
запишување	寫入
запишување	寫
запишување	撰寫
запишување	寫作
тропски	熱帶
дебелина	肥胖
дебелина	肥胖症
дебелина	厚度
евангелие	福音
ловат	獵
ловат	hunt
ловат	狩獵
волк	狼
бањи	浴室
бањи	浴場
распад	衰敗
распад	衰減
распад	衰變
господин	紳士
господин	君子
грама	克
сместување	住宿
сместување	住宿
крила	翅膀
крила	翼
курт	kurt
курт	curt
боуви	bowie
летно	夏日
пушки	步槍
пушки	槍支
пушки	槍械
умерена	溫帶
умерена	中等
умерена	適度
умерена	適中
умерена	溫和
болни	病
болни	生病
лаос	寮國
лаос	laos
полот	性別
гравитација	地心引力
гравитација	引力
гравитација	重力
памук	棉花
памук	棉
памук	棉質
редовна	定期
редовна	經常
погодни	方便
учеснички	參加
учеснички	參與
климатските	氣候
валути	貨幣
валути	幣值
валути	貨幣
дно	下方
дно	底
дно	底部
дно	底下
среќен	開心
среќен	快樂
среќен	高興
среќен	幸福
среќен	happy
постава	陣容
азиски	亞洲
идентични	相同
поканети	邀請
поканети	受邀
сведок	見證
сведок	證人
арапска	阿拉伯
уста	嘴巴
уста	口
уста	嘴
уста	口腔
хив	hiv
болката	痛
болката	傷痛
болката	疼痛
болката	痛苦
вработен	僱員
вработен	員工
вработен	職工
вработен	受雇
стручно	專家
девојче	女生
девојче	姑娘
девојче	女孩
девојче	girl
сценарист	編劇
моќни	強大
моќни	強國
мисисипи	密西西比
мисисипи	密西西比州
добиена	元
мигел	miguel
чуда	奇蹟
чуда	奇跡
чуда	奇觀
чуда	奇跡
покани	邀請
покани	請柬
покани	邀請函
покани	邀請
покани	邀請
рамен	平面
рамен	平
рамен	公寓
рамен	拉麵
детално	詳細
детално	細節
детално	詳細
детално	詳情
предаваат	教
хранливи	營養
модни	時裝
модни	時尚
сини	blue
сини	藍
сини	藍色
пијалаци	飲料
пијалаци	飲料
додатни	附加
ген	gene
ген	基因
штети	損壞
штети	損害賠償
штети	損傷
штети	損壞
штети	損害
континенти	大洲
