から	จาก
彼氏	แฟน
良一	ryoichi
左近	สกล
利き手	handedness
ザック	zac
陶器	เครื่องปั้นดินเผา
拓郎	takuro
トライアングル	สามเหลี่ยม
溶岩	ลาวา
フィニッシュ	เสร็จ
異端	นอกรีต
フン	ฮุน
ハス	โลตัส
ハス	lotus
メグ	เมก
ボールド	หนา
入浴	อาบ
入浴	อ่างอาบน้ำ
入浴	อาบ
須磨	suma
ハング	แขวน
ハング	แขวน
ハング	ห้อย
流体	ของเหลว
流体	ของเหลว
宮澤	miyazawa
チューブ	ท่อ
チューブ	หลอด
祐介	yusuke
シグナル	สัญญาณ
オリーブ	มะกอก
オリーブ	มะกอก
面接	interview
面接	สัมภาษณ์
ダブリン	ดับลิน
信念	ศรัทธา
ワイヤー	ลวด
バレル	อวย
バレル	ถัง
雅人	masato
布袋	hotei
一樹	kazuki
審判員	กรรมการ
米倉	yonekura
スレッド	สนทนา
スレッド	ด้าย
桟橋	ท่าเรือ
亜鉛	สังกะสี
デューク	ดุ๊ค
デューク	ดุค
デューク	ดุก
デューク	ดุ๊ก
語彙	ศัพท์
ソナー	โซนาร์
ソナー	โซนา
充電	ประจุ
充電	ชาร์ต
充電	ชาร์จ
充電	ชาร์จ
グラブ	คว้า
リリー	ลิลลี่
大工	ช่างไม้
チャイ	ชัย
ワクチン	วัคซีน
ワクチン	วัคซีน
監獄	คุก
デラウェア	เดลาแวร์
売る	ขาย
ペーター	peter
買い物	ชอปปิ้ง
既婚	แต่งงาน
陽性	บวก
チョーク	ชอล์ค
チョーク	ชอล์ก
チョーク	สำลัก
エコー	ก้อง
エコー	echo
スイング	แกว่ง
スイング	สวิง
スイング	เหวี่ยง
クランク	เหวี่ยง
コミュニティー	ชุมชน
施策	นโยบาย
カリスマ	เสน่ห์
カリスマ	บารมี
吹く	พัด
分泌	secretion
高井	takai
驚き	เซอร์ไพรส์
ジェフリー	jeffery
配当	ปันผล
配当	เงินปันผล
故意	จงใจ
クロム	chrome
クロム	โครม
預言	พยากรณ์
掲示	โพสต์
パスポート	หนังสือเดินทาง
パスポート	หนังสือเดินทาง
カロリー	แคลอรี่
カロリー	แคลอรี่
ヘビ	งู
ヘビ	งู
バッジ	เครื่องหมาย
バッジ	ตรา
バッジ	ป้าย
バッジ	เครื่องหมาย
フェンス	รั้ว
フォレスト	ป่า
フォレスト	ฟอเรส
フォレスト	ฟอเรสต์
クラッチ	คลัช
クラッチ	คลัตช์
見習い	ศิษย์
見習い	ฝึกหัด
見習い	อบรม
スランプ	ตกต่ำ
コップ	คัพ
コップ	ถ้วย
ニッケル	นิกเกิล
反響	ก้อง
反響	ก้อง
反響	echo
プラットホーム	แพลตฟอร์ม
洗浄	ล้าง
不祥事	ฉาว
委任	อาณัติ
スライダー	เลื่อน
シエラ	เซียร์
ヤギ	แพะ
ヤギ	แพะ
金庫	เซฟ
金庫	ปลอดภัย
被告人	จำเลย
睡眠	นอน
睡眠	หลับ
洗濯	ล้าง
洗濯	ซักรีด
ツル	เครน
吉沢	yoshizawa
裏側	กลับ
祝福	พร
祝福	อวยพร
祝福	พร
祝福	พร
祝福	เป็นสุข
林檎	แอปเปิล
林檎	apple
レスキュー	กู้ภัย
土居	ดอย
パンダ	แพนด้า
冗談	มุข
冗談	มุก
冗談	ตลก
冗談	อำ
お気に入り	ขวัญใจ
お気に入り	ชอบ
トゥルー	ทรู
トゥルー	true
トゥルー	จริง
トゥルー	แท้
シェーン	เชน
陶芸	เครื่องปั้นดินเผา
テント	เต็นท์
リソース	ทรัพยากร
リソース	ทรัพยากร
粛清	ขจัด
セリ	เสรี
崇拝	บูชา
崇拝	นมัสการ
ワトソン	วัต
値段	ราคา
快適	สบาย
快適	สะดวก
快適	สบาย
快適	สบายใจ
バスケ	บาสเกตบอล
ケロロ	keroro
獣医	สัตวแพทย์
獣医	สัตวแพทย์
獣医	สัตวแพทย์
ヴァージン	เวอร์จิน
ヴァージン	จิ้น
和音	คอร์ด
動揺	หงุดหงิด
麻酔	ยาสลบ
人魚	เงือก
ジュエル	พลอย
マルチメディア	มัลติมีเดีย
オーラ	aura
ディープ	ลึก
ディープ	deep
マリアナ	มาเรียนา
アマゾン	amazon
年数	ปี
サイコロ	เต๋า
サイコロ	ลูกเต๋า
切符	ตั๋ว
切符	บัตร
切符	ตั๋ว
切符	ใบสั่ง
切符	บัตร
教義	ลัทธิ
富豪	เศรษฐี
地雷	เหมือง
ホッケー	ฮอกกี้
かもめ	นางนวล
マダガスカル	มาดากัสการ์
上告	อุทธรณ์
上告	แย้ง
カートリッジ	ตลับ
臓器	อวัยวะ
臓器	อวัยวะ
臓器	ออร์แกน
水銀	ปรอท
ニース	สวย
ユニーク	เอกลักษณ์
城郭	ปราสาท
浄化	ขัดเกลา
シダ	fern
曽根	sone
炎症	อักเสบ
ダンカン	แคน
カッパ	kappa
長江	yangtze
ドーン	รุ่งอรุณ
悪役	ร้าย
悪役	ผู้ร้าย
実効	ประสิทธิ์
実効	ประสิทธิ์
実効	ประสิทธิผล
セナ	sena
アルマ	อัลม่า
矢田	yada
ルーシー	lucy
ステータス	สถานะ
ステータス	สถานภาพ
イングリッシュ	อังกฤษ
浮気	โกง
浮気	นอกใจ
マッサージ	นวด
マッサージ	นวด
上海市	เซี่ยงไฮ้
クイック	รวดเร็ว
クイック	ด่วน
クイック	ไว
ラーマ	พระราม
サカ	มหา
サンプリング	ตัวอย่าง
茂樹	shigeki
ねずみ	เมาส์
大気圏	บรรยากาศ
きらら	kirara
チェン	เชง
隠す	ซ่อน
グラフィックス	กราฟิก
マニ	มณี
カモ	เป็ด
カモ	เป็ด
ビーズ	ลูกปัด
ビーズ	ประคำ
旋風	ลมกรด
責め	ตำหนิ
スナック	ขนม
ビザ	visa
ビザ	วีซ่า
トレス	tres
スタック	ซ้อน
強要	บังคับ
長谷	hase
風力	เกล
強姦	ข่มขืน
センチュリー	ศตวรรษ
スルタン	สุลต่าน
バッグ	ถุง
バッグ	กระเป๋า
バッグ	แบ็ค
バッグ	ถุง
バッグ	กระเป๋า
画質	คุณภาพ
侮辱	ดูถูก
ロブ	ปล้น
平衡	สมดุล
乗馬	ขี่
粘土	เคลย์
粘土	ดิน
文彦	fumihiko
信雄	nobuo
肝臓	ตับ
ノック	เคาะ
ノック	ก๊อก
ノック	nok
ジェシカ	เจส
克己	katsumi
真ん中	กลาง
ペイント	ทาสี
ピーチ	ท้อ
ピーチ	พีช
滑らか	เรียบ
完備	สมบูรณ์
完備	ครบ
アングル	มุม
アングル	มุม
金太郎	kintaro
冷たい	หนาว
冷たい	เย็น
冷たい	เย็นๆ
ラウンジ	lounge
ディーラー	ค้า
ディーラー	พ่อค้า
ナイス	สวย
ケヴィン	kevin
入札	ประมูล
入札	ประมูล
良平	ryohei
中性子	นิวตรอน
クルト	เคิร์ต
ヴィレッジ	หมู่บ้าน
バレンタイン	วาเลนไทน์
風刺	เสียดสี
検察官	โจทก์
検察官	โจทก์
検察官	อัยการ
ボトル	ขวด
ボトル	ขวด
神風	kamikaze
クォーター	ไตรมาส
グリッド	กริด
ラバー	ยาง
便所	ส้วม
インタラクティブ	โต้ตอบ
セール	จำหน่าย
セール	ขาย
フェルナンデス	fernández
フェルナンデス	fernandez
用紙	หนังสือพิมพ์
用紙	กระดาษ
ヒール	หาย
ヒール	รักษา
ヒール	เยียวยา
ヒール	ส้น
しみ	คราบ
しみ	คราบ
均衡	สมดุล
きれい	ล้าง
きれい	สะอาด
きれい	clean
気球	บอลลูน
気球	ลูกโป่ง
イケメン	หล่อ
ディラン	dylan
メンフィス	memphis
須賀	suga
フィルタ	กรอง
フィルタ	กรอง
ココ	coco
募金	บริจาค
募金	บริจาค
智之	tomoyuki
作物	พืชพันธุ์
作物	พืช
パウンド	ปอนด์
夏子	natsuko
参道	เข้าหา
紳助	shinsuke
ブランチ	สาขา
ガーナ	กานา
ガーナ	กาน
なぜなら	เพราะ
塩素	คลอรีน
つぼみ	อ่อน
クレイグ	เคร็ก
クレイグ	เคร
パッチ	หย่อม
死別	หม้าย
筆記	เขียน
筆記	เขียน
ダイアナ	ไดอาน่า
苦情	บ่น
代名詞	สรรพนาม
代名詞	สรรพนาม
静脈	เส้นเลือด
静脈	เส้นเลือด
デザート	dessert
リバイバル	ฟื้นฟู
ツイッター	twitter
発熱	ไข้
リュック	เป้
織物	ผ้า
礼儀	มารยาท
礼儀	มารยาท
ボンド	พันธบัตร
ボンド	สายใย
ボンド	บอนด์
ボンド	พันธะ
ゾイド	zoids
ヴィーナス	วีนัส
堀越	horikoshi
堂本	domoto
ゴリ	gori
ゴア	กัว
ゴア	กอร์
ミュラー	muller
ディナー	ดินเนอร์
白金	แพลทินัม
パラグアイ	ปารากวัย
ブカレスト	บูคาเรสต์
オオカミ	หมาป่า
コンタクト	ติดต่อ
バスケット	ตะกร้า
叔母	ป้า
叔母	น้า
空想	หรู
空想	แฟนซี
百姓	ชาวนา
段落	ย่อหน้า
ハーモニー	ปรองดอง
歌川	utagawa
やっと	สุดท้าย
アイディア	แนวคิด
宝物	สมบัติ
宝物	สมบัติ
サーブ	เสิร์ฟ
サーブ	เสริฟ
サーブ	ซ้าบ
サーブ	ซ้าน
サーブ	ซ้า
サーブ	saab
ギフト	พรสวรรค์
理性	เหตุ
理性	เหตุผล
理性	สาเหตุ
朝比奈	asahina
構文	ไวยากรณ์
光景	ทิวทัศน์
光景	สายตา
申し立て	พิพาท
安い	ถูกๆ
スラッシュ	เฉือน
ガイ	กาย
バタフライ	ผีเสื้อ
修業	ฝึกงาน
最小限	ย่อ
最小限	minimal
最小限	น้อย
クイーンズ	ควีน
クイーンズ	ราชินี
スペル	สะกด
スペル	สะกด
スペル	คาถา
ホワイトハウス	whitehouse
パラレル	ขนาน
ゴマ	งา
サザン	ใต้
図形	เรขาคณิต
デイヴ	เดฟ
ドッキング	อู่
ドッキング	ท่าเรือ
マダム	มาดาม
マダム	คุณนาย
マダム	มาดาม
アーセナル	อาร์เซนอล
アーセナル	arsenal
請願	คำร้อง
アトランティック	แอตแลนติก
美保	โฮะ
おば	ป้า
おば	น้า
ベイビー	ลูก
ベイビー	ทารก
ベイビー	เบบี้
ベイビー	ที่รัก
備後	bingo
備後	บิงโก
アダムス	อดัมส์
アダムス	adams
ブライト	สดใส
ブライト	สว่าง
毛皮	ขน
選任	นัด
条文	ชีพ
ごみ	กระบะ
ごみ	ขยะ
ハーブ	สมุนไพร
ハーブ	สมุนไพร
チェ	ชอย
チェ	ชเว
チェ	che
キール	kir
ジョーク	มุข
ジョーク	มุก
ジョーク	ตลก
ジョーク	อำ
ジョーク	มุข
ジョーク	มุก
ジョーク	ตลก
コウモリ	ค้างคาว
コウモリ	ค้างคาว
バチカン	วาติกัน
バール	บาร์
バール	แถบ
トリス	ทริส
編み	เปีย
ヴィラ	คฤหาสน์
ユーモア	ขบขัน
ユーモア	ขัน
ウイスキー	วิสกี้
ウイスキー	วิสกี้
バッド	แย่
バッド	ร้าย
バッド	bad
バッド	เลว
アレクセイ	aleksey
総局	directorate
簡潔	กระชับ
トリガー	ไก
イベリア	iberia
古事記	kojiki
舞子	maiko
ガッツ	ไส้
リップ	ฉีก
リップ	rip
プランニング	วางแผน
煉瓦	อิฐ
ペイン	ปวด
藤野	fujino
ニコル	nicol
嫌がらせ	ก่อกวน
嫌がらせ	ก่อกวน
ミーティング	ประชุม
ミーティング	พบปะ
ミーティング	ประชุม
カーペット	พรม
カビ	รา
カビ	เบ้า
アルス	ars
乗り物	พาหนะ
乗り物	พาหนะ
ダニ	เดนี
数量	ปริมาณ
中級	กลาง
テンプル	วิหาร
テンプル	วัด
偽造	ปลอม
エメラルド	มรกต
エメラルド	emerald
太い	หนา
太い	หนาๆ
アニー	annie
ベルン	เบิร์น
匂い	กลิ่น
信彦	nobuhiko
オスカル	oscar
リハーサル	ซ้อม
祝う	ฉลอง
サラダ	สลัด
制動	เบรก
シューマン	schumann
シューマン	schuman
グライダー	เครื่องร่อน
グライダー	glider
ひどい	แย่
ひどい	สาหัส
ババ	baba
ババ	บา
ババ	bubba
モニカ	monika
ジョシュ	จอช
泣く	ร้องไห้
泣く	ร้องไห้
田尻	tajiri
叫ぶ	ตะโกน
バタ	bata
シャドウ	shadow
シャドウ	เงา
マンガン	แมงกานีส
ハト	พิราบ
スモール	เล็ก
パルコ	parco
打楽器	percussion
直也	naoya
スズ	tin
スズ	ทิน
ミミ	mimi
肩書	ชื่อ
忠雄	tadao
成虫	imago
ドリンク	ดื่ม
子宮	มดลูก
子宮	ครรภ์
子宮	มดลูก
みやこ	miyako
由良	yura
シアン	น้ำเงิน
贈り物	พรสวรรค์
幕張	makuhari
検閲	เซ็นเซอร์
物事	สิ่งของ
フューチャー	ต่อๆ
フューチャー	future
フューチャー	อนาคต
狂気	วิกลจริต
懸賞	ena
懸賞	รางวัล
ロバ	ลา
ロバ	ลา
村落	หมู่บ้าน
村落	หมู่บ้าน
モニュメント	อนุสาวรีย์
高梨	takanashi
ジャッジ	ตัดสิน
マジカル	ขลัง
マジカル	วิเศษ
ソート	เรียง
サンダー	ฟ้าร้อง
サンダー	ฟ้าผ่า
紅茶	ชา
開成	kaisei
天竜	tenryu
天竜	tenryū
信じる	เชื่อ
信じる	ศรัทธา
ピッコロ	พิคโคโล่
ガマ	กามา
ハイライト	ไฮไลท์
ハイライト	ไฮไลต์
ハイライト	ไฮไลท์
ハイライト	ไฮไลต์
ハイライト	ไฮไลท์
ハイライト	เน้น
ハイライト	ไฮไลต์
フェスタ	festa
マシーン	เครื่องจักร
マシーン	แมชชีน
マシーン	เครื่อง
船首	กราบ
船首	ธนู
船首	นู๋
船首	โบว์
八田	hatta
刺し	แทง
リベラル	เสรีนิยม
おじ	ลุง
おじ	ลุง
五つ	ห้า
税金	ภาษี
税金	ภาษี
登る	ไต่
登る	ปีน
バーレーン	บาห์เรน
球体	กลม
領事	กงสุล
小町	komachi
マーキュリー	ปรอท
知識人	ปัญญา
ウェディング	แต่งงาน
ウェディング	แต่ง
義昭	yoshiaki
花弁	กลีบ
ノエル	noël
絶縁	ฉนวน
カーティス	ติส
リセット	รีเซ็ต
ポテンシャル	ศักยภาพ
生化学	ชีวเคมี
スピーチ	สุนทรพจน์
ジャスティン	justin
シング	สิงห์
物品	สินค้า
サイレン	ไซเรน
直哉	naoya
小人	แคระ
チャド	ชาด
チャド	แชด
バイオリン	ไวโอลิน
ジャカルタ	จาการ์ตา
直交	orthogonal
インターフェース	อินเตอร์เฟส
インターフェース	อินเทอร์เฟส
ドロー	วาด
済州	jeju
賞品	รางวัล
康弘	yasuhiro
バングラデシュ	บังกลาเทศ
ペルシャ	เปอร์เซีย
屈折	refraction
肥料	ปุ๋ย
フォーチュン	วาสนา
フォーチュン	ลาภ
アイスクリーム	ไอศกรีม
義弘	yoshihiro
花序	inflorescence
野獣	อสูร
野獣	สู
サメ	ฉลาม
サメ	ฉลาม
湖沼	ทะเลสาบ
ソチ	sochi
レクイエム	requiem
ゲット	รับ
富永	tominaga
バンクス	ธนาคาร
バンクス	แบงค์
陽気	ร่าเริง
陽気	jolly
陽気	ร่าเริง
陽気	รื่นเริง
概説	ย่อ
概説	สรุป
遊佐	yusa
マグロ	ทูน่า
ジョイ	joy
ジョイ	จอย
プッシュ	เบ่ง
プッシュ	ผลัก
プッシュ	ดัน
プッシュ	เข็น
キープ	เก็บ
グアテマラ	กัวเตมาลา
フライデー	ศุกร์
メタン	มีเทน
長方形	สี่เหลี่ยม
疾病	โรค
アスリート	นักกีฬา
アスリート	นักกีฬา
キャラバン	คาราวาน
丸い	กลม
丸い	กลมๆ
丸い	รอบ
変奏曲	แปรผัน
ライデン	leiden
カーテン	ม่าน
カーテン	ม่าน
豆腐	เต้าหู้
ブルネイ	บรูไน
人道	มนุษยธรรม
課金	ประจุ
課金	ชาร์ต
課金	ชาร์จ
ラッチ	สลัก
我慢	อดทน
レクリエーション	นันทนาการ
レクリエーション	สันทนาการ
史記	shiji
カルメン	carmen
バンパー	กันชน
ズボン	กางเกง
ズボン	กางเกง
マインツ	mainz
カリキュラム	หลักสูตร
タップ	แตะ
タップ	แตะ
タップ	แท็ป
欠如	ขาด
定量	quantitative
ヒデ	ซ่อน
触手	หนวด
ドク	หมอ
悲しい	เศร้าๆ
悲しい	เศร้า
ハガキ	โปสการ์ด
ハガキ	ไปรษณียบัตร
取り出し	ดีด
ダイス	เต๋า
ダイス	ลูกเต๋า
スニーカー	sneaker
メル	เมล
ノミ	เห็บ
ファイナンス	ไฟแนนซ์
アニメイト	เคลื่อนไหว
偏見	อคติ
和義	kazuyoshi
許す	อภัย
コンプリート	สมบูรณ์
コンプリート	ครบ
ジャニ	jani
リンチ	ลินซ์
リンチ	ลินช์
ワシ	อินทรี
ワシ	อินทรีย์
テヘラン	เตหะราน
ブロンズ	สัมฤทธิ์
スキップ	ข้าม
スキップ	ข้าม
ヤシ	palm
ヤシ	ฝ่ามือ
ヤシ	ปาล์ม
絶叫	กรี๊ด
セネガル	เซเนกัล
ソーラー	สุริยะ
ソーラー	สุ
明夫	akio
ピザ	พิซซ่า
ピザ	pizza
サクセス	สำเร็จ
海老	กุ้ง
海老	กุ้ง
退屈	เบื่อ
中庭	ลาน
林原	hayashibara
ウィルス	ไวรัส
ウィルス	ไวรัส
噴水	น้ำพุ
噴水	น้ำพุ
ガレージ	อู่
ガレージ	โรงรถ
苦しむ	ทรมาน
ヘルプ	ช่วย
スーパーマン	superman
レンガ	อิฐ
ミヒャエル	ไมเคิ้ล
ミヒャエル	ไมเคิล
投影	ทิพย์
イデオロギー	อุดมการณ์
切り札	ทรัมพ์
切り札	ทรัมป์
切り札	ทรัม
切り札	trump
鉛筆	ดินสอ
鉛筆	ดินสอ
ヒート	ร้อน
アウディ	audi
るり	ruri
乱暴	ขรุขระ
乱暴	ลำบาก
乱暴	หยาบ
後悔	เสียใจ
後悔	เสียดาย
ハエ	ฟลาย
ハエ	บิน
マーベル	marvel
汚職	บ่อน
取り付ける	แนบ
服飾	ชุด
ロケーション	ตำแหน่งที่ตั้ง
ロケーション	ตำแหน่ง
牛肉	เนื้อ
散乱	ลวดลาย
マーカス	มาร์คัส
可児	kani
由緒	ประวัติศาสตร์
由緒	ประวัติการ
由緒	ประวัติ
好奇心	สงสัย
ニャー	เมี้ยว
ニャー	เหมียว
ニャー	เมี๊ยว
花粉	เกสร
生態学	นิเวศวิทยา
フレックス	flex
バスト	หน้าอก
バスト	bust
フェーズ	เฟส
タフ	โหด
鮮やか	สดใส
親指	ยกนิ้ว
フォロー	ติดตาม
フォロー	ตาม
フォロー	ติดตาม
粉末	แป้ง
粉末	แป้ง
粉末	ผง
プレイボーイ	เพลย์บอย
台所	ทำครัว
台所	ครัว
レミ	remi
モア	moa
公道	ทางด่วน
公道	ทางหลวง
公道	ไฮเวย์
峡谷	หุบเขา
書式	ฟอร์แมต
アレルギー	ภูมิแพ้
朱雀	suzaku
勇敢	กล้า
テンソル	tensor
ワンダフル	วิเศษ
モーメント	moments
農産物	พืชพันธุ์
農産物	พืช
レプリカ	จำลอง
キラキラ	เพ้อ
注射	ฉีด
注射	ฉีด
ファックス	โทรสาร
ブレンド	ผสม
ブレンド	กลมกลืน
クレーム	บ่น
プレスト	presto
トウモロコシ	ข้าวโพด
トウモロコシ	ข้าวโพด
景色	บรรยากาศ
景色	ทัศนียภาพ
景色	ทิวทัศน์
尾形	ogata
レイラ	ไลลา
埋める	ฝัง
埋める	กรอก
埋める	เติม
フィンガー	นิ้ว
スターズ	ดวงดาว
スターズ	ดารา
スターズ	ดาว
チャリティ	ทำบุญ
かつら	วิก
プロット	พล็อต
プロット	วางแผน
区切り	พัก
文官	พลเรือน
ゆっくり	ค่อยๆ
ゆっくり	ช้าๆ
タオル	ผ้าเช็ดตัว
プレジデント	ประธาน
プレジデント	ประธานาธิบดี
ディッシュ	จาน
ワンダー	สงสัย
ワンダー	wonder
クッキー	คุกกี้
クッキー	คุกกี้
瞑想	สมาธิ
ドーナツ	โดนัท
ナショナリズム	ชาตินิยม
パイン	ต้นสน
正方形	ตาราง
テオドール	theodor
パスカル	pascal
タンザニア	แทนซาเนีย
リザーブ	สำรอง
エーテル	ether
キャビン	กระท่อม
キャビン	โดยสาร
羽毛	ขน
羽毛	บางเบา
ノックアウト	น็อค
ウッズ	ป่า
フラグ	ธงชาติ
フラグ	ธง
フラグ	ธงชาติ
フラグ	flags
フラグ	ธง
策略	ploy
サプライズ	เซอร์ไพรส์
フィナーレ	finale
アニマル	สัตว์
チャーチ	ศาสนจักร
チャーチ	โบสถ์
ロッシ	รอสซี่
マグネシウム	แมกนีเซียม
共和制	สาธารณรัฐ
仮装	ชุด
磁石	magnet
イノベーション	นวัตกรรม
窃盗	โจรกรรม
窃盗	ขโมย
濃縮	อุดม
喋る	พูด
ソフィー	sophie
いとこ	ญาติ
いとこ	ญาติ
スリム	slim
パレルモ	palermo
シャンプー	ชมพู
シャンプー	แชมพู
フレア	พลุ
フレア	พลุ
みやま	miyama
バリア	กั้น
ロッテルダム	rotterdam
ダイアモンド	diamond
ダイアモンド	ไดมอนด์
ダイアモンド	เพชร
不快	อึดอัด
パルプ	pulp
カイル	ไค
カイル	ไคล
カイル	ไคล์
十兵衛	jubei
式部	shikibu
宇土	uto
ミック	มิค
ミック	มิก
散布	กระจาย
散布	โปรย
揖斐	ibi
ユリア	julia
マリーナ	ท่าเรือ
スパイラル	เกลียว
アソシエーション	สมาคม
ギル	กิล
租税	ภาษี
コレクター	สะสม
カノ	kano
プロパガンダ	โฆษณาชวนเชื่อ
イージー	ง่าย
イージー	ง่ายๆ
イージー	ง่ายดาย
風邪	หนาว
風邪	เย็น
風邪	เย็นๆ
シチュエーション	สถานการณ์
青銅	สัมฤทธิ์
スルターン	สุลต่าน
いくらか	บาง
いくらか	บ้าง
パラシュート	ชูชีพ
アレイ	อาร์เรย์
ツバメ	กลืน
腎臓	ไต
コックス	cox
アスペクト	สัดส่วน
リアリティ	เรียลลิตี้
稼ぐ	earn
稼ぐ	ขวนขวาย
うつ病	หดหู่
ダンテ	dante
ジェット機	เจ็ต
シック	เก๋ง
シック	เก๋
西沢	nishizawa
多分	บางที
接吻	จูบ
接吻	จูบ
接吻	kiss
ジャーナリズム	วารสารศาสตร์
湿度	ชื้น
湿度	ความชื้น
ボリューム	ปริมาตร
サプライ	จัดหา
セロ	cerro
ボンネット	hood
食肉	เนื้อ
びわこ	biwako
ムーンライト	แสงจันทร์
オア	orr
ジャガイモ	potato
ゴッホ	โก๊ะ
加速度	เร่ง
加速度	ความเร่ง
ペイジ	เพจ
執政官	กงสุล
エイズ	เอดส์
推論	อนุมาน
ニキ	นิกิ
ホームレス	จร
ホームレス	จรจัด
ハニー	ที่รัก
ゆっくりと	ค่อยๆ
ゆっくりと	ช้าๆ
ハンク	แฮง
ハンク	แฮงค์
健介	kensuke
焼肉	บาร์บีคิว
天龍	tenryu
ウォリアーズ	warriors
ウォリアーズ	นักรบ
アウェイ	ห่าง
おっぱい	นม
おっぱい	หน้าอก
おっぱい	นม
おっぱい	หัวนม
おっぱい	เต้า
おっぱい	หน้าอก
治癒	รักษา
カラフル	สีสัน
カラフル	สีสัน
小五郎	kogoro
バリュー	มูลค่า
バリュー	ค่า
残高	สมดุล
フセイン	hussain
セレモニー	พิธีการ
セレモニー	พิธี
フロート	ลอยตัว
フロート	ลอย
風習	ศุลกากร
カイト	ว่าว
新太郎	shintaro
ノーザン	เหนือ
友愛	สมาคม
岸壁	quay
レイナ	reina
内面	ภายใน
内面	inner
裕次郎	yujiro
ブランク	ว่าง
刺青	tattoo
ポリシー	นโยบาย
ポリシー	นโยบาย
重度	รุนแรง
重度	สาหัส
ベーカー	baker
福建省	fujian
智美	tomomi
ウォーキング	เดิน
作り方	สูตร
レボリューション	ปฏิวัติ
乳房	อก
娼婦	โสเภณี
トレンド	trend
トレンド	เด่น
野心	ทะเยอทะยาน
佐用	sayo
インスタント	ทันใจ
人柄	บุคลิกลักษณะ
人柄	บุคลิก
人柄	บุคลิกภาพ
ソーダ	โซดา
ヘレナ	เฮเลนา
四角	ตาราง
ミニチュア	miniatures
落札	ขาย
ひぐらし	higurashi
悟り	ตรัสรู้
軍師	ยุทธศาสตร์
フュージョン	ฟิวชั่น
さようなら	อำลา
さようなら	goodbye
さようなら	ลา
ヘンリク	henrik
カウンセリング	ปรึกษา
偽名	นามแฝง
偽名	นามแฝง
偽名	นามแฝง
ウール	ฝอย
夢幻	mugen
無実	บริสุทธิ์
アンドレアス	andreas
奥野	okuno
配管	ประปา
ソケット	เบ้าตา
失調	ataxia
シーサイド	ชายทะเล
閉じる	ปิด
閉じる	ใกล้
閉じる	ยกเลิก
トランジスタ	transistors
プリンター	เครื่องพิมพ์
アーマー	เกราะ
チャペル	โบสถ์
アブー	อาบู
過失	เลินเล่อ
オマージュ	คารวะ
球形	กลม
海辺	ชายทะเล
清国	ชิง
美山	miyama
答弁	ตอบ
スロープ	ลาด
本能	สัญชาตญาณ
用例	ตัวอย่าง
プレビュー	ตัวอย่าง
ゼウス	ซุส
ゼウス	ซุซุ
ビューティフル	สวยๆ
ビューティフル	สวย
ビューティフル	สวยงาม
ビューティフル	งดงาม
ソリューション	โซลูชัน
同情	เห็นใจ
挙動	พฤติกรรม
挙動	พฤติกรรม
小橋	kobashi
谷間	หุบเขา
金堂	kondo
伝言	จดหมาย
伝言	ข้อความ
アンドロイド	android
憎悪	เกลียด
憎悪	เกลียด
シャドー	shadow
シャドー	เงา
春子	haruko
サガ	saga
球面	กลม
まっすぐ	ตรง
弁論	โวหาร
手作り	handmade
購読	ติดตาม
購読	สมัคร
アクシデント	อุบัติเหตุ
クルマ	รถยนต์
クルマ	รถ
傾き	เอียง
傾き	ลาด
衣類	อาภรณ์
衣類	อาภรณ์
シリコン	ซิลิคอน
証書	โฉนด
お化け	ผี
ご飯	ข้าว
五味	gomi
パーマ	ดัด
狩人	hunter
フィーチャー	คุณสมบัติ
フィーチャー	คุณลักษณะ
フィーチャー	ฟีเจอร์
クレイジー	บ้า
クレイジー	เพี้ยน
智久	tomohisa
耐久性	durability
ニコン	nikon
実演	สาธิต
占星術	โหราศาสตร์
シェイク	เขย่า
シェイク	ส่าย
ディレクトリ	directory
障壁	อุปสรรค
障壁	กั้น
スムーズ	เรียบ
レヴィ	lévy
アバター	avatar
議事	กำหนดการ
議事	วาระ
標語	คติพจน์
標語	คำขวัญ
酪農	นม
漏洩	รั่ว
しっぽ	หาง
しっぽ	หาง
しっぽ	ก้อย
利子	ดอกเบี้ย
利子	สนใจ
ゲッティンゲン	göttingen
チェイス	เชด
チェイス	เชส
レザー	หนัง
恵美子	emiko
砂浜	ชายหาด
砂浜	หาด
大路	oji
団子	เกี๊ยว
団子	เกี๊ยว
分隊	ทีม
分隊	squad
分隊	หน่วย
分隊	หมู่
異説	นอกรีต
探究	สอบถาม
石鹸	สบู่
金魚	ปลาทอง
アロマ	หอม
トランク	ลำต้น
トランク	หีบ
シュール	schur
ストール	ติดขัด
被覆	ปก
被覆	cover
被覆	ปกปิด
マントル	อาภรณ์
オートマチック	อัตโนมัติ
ファンキー	funky
メールアドレス	อีเมล
メールアドレス	อีเมล์
寒い	หนาว
寒い	เย็น
寒い	เย็นๆ
地誌	ภูมิประเทศ
ラッピング	ห่อ
混沌	โกลาหล
混沌	วุ่นวาย
混沌	วุ่นวาย
ホック	hoch
柔らかい	นุ่ม
柔らかい	นิ่ม
柔らかい	อ่อน
柔らかい	นุ่ม
フィジー	ฟิจิ
オマーン	โอมาน
景品	แจก
ファウル	ฟาวล์
メッセンジャー	messenger
キーン	คีน
キーン	คีน
ヒルトン	hilton
金持ち	ริช
金持ち	รวย
金持ち	คนรวย
金持ち	ร่ำรวย
