から	kart
ウィンドウ	pəncərə
ウィンドウ	pəncərəsini
乱闘	scuffle
聴く	qulaq
聴く	as
聴く	dinləməyə
聴く	asmaq
遊ぶ	birdən
遊ぶ	çalınması
遊ぶ	sxem
遊ぶ	həll
遊ぶ	et
遊ぶ	başqa
遊ぶ	kartı
ピクセル	piksel
ピクセル	olaraq
ピクセル	nömrəsi
ピクセル	kənarları
気体	qaz
キャンセル	ümumi
キャンセル	əmrlər
キャンセル	i̇nşa
火事	atəş
国々	ölkədən
国々	ölkələrdə
国々	ölkələr
国々	ölkələrin
ジャイアント	nəhəng
出願	tə
出願	sehirbazı
ウォーレン	warren
リターン	kartları
リターン	dəstəyə
クレーター	krater
クレーター	böyüklükdə
クレーター	krateri
シックス	6
シックス	altı
シックス	dəstə
可愛い	çox
可愛い	olduqca
可愛い	dəyişənlər
可愛い	fayl
スピリット	malik
ジュリアン	julian
フルーツ	meyvə
著しい	ki
ウェスタン	qərb
ウェスタン	dilləri
スキャン	elektron
スキャン	cərgələr
スキャン	layihəni
スキャン	avtomatik
敬意	hörmət
お茶	çay
お茶	bir
お茶	baxın
クローズ	yaxın
クローズ	faylı
クローズ	bağla
クローズ	layi
クローズ	layihəni
ジャスト	sadəcə
ジャスト	bir
ジャスト	yalnız
ウエスタン	qərb
ウエスタン	dilləri
スタンプ	pul
スタンプ	etiketi
スタンプ	etiket
太陽光	günəş
太陽光	verər
レジスタ	registerləri
レジスタ	qeyd
レジスタ	ol
レジスタ	qeyd
レジスタ	ol
レジスタ	funksiya
帰宅	evə
帰宅	ev
帰宅	evdə
エフェクト	təsirləri
エフェクト	təsiri
デス	ölümü
デス	ölümündən
デス	verilərək
デス	ölüm
未完	bitməyən
未完	vəzifələr
未完	var
エミー	emi
スクリプト	skripti
スクリプト	tapıla
スクリプト	bilmədi
フィニッシュ	bitirmək
ボールド	qalın
ハング	cəld
未完成	bitməyən
未完成	vəzifələr
未完成	var
シグナル	siqnal
シグナル	siqnalları
シグナル	siqnalı
シグナル	siqnal
シグナル	cvs
シグナル	yenilənir
面接	müsahibəsi
面接	müsahibədən
面接	intervyu
面接	müsahibə
ワイヤー	babək
スレッド	qeyd
スレッド	et
スレッド	i̇lgək
スレッド	i̇nfosu
スレッド	i̇nşa
充電	i̇stifadədən
充電	öncə
充電	enerjisini
監獄	həbsxana
監獄	həbsxanaya
四十	oğrular
ドキドキ	istəyirəm
ドキドキ	həyəcanlı
配当	distribusiyanı
配当	et
生き方	həyat
ヘビ	ilanlar
膨張	genişləmə
膨張	gənişləməsinin
金庫	təhlükəsiz
金庫	etibarlı
裏側	geri
裏側	geriyə
林檎	apple
ランニング	i̇şləyən
ランニング	var
ランニング	yenə
ランニング	işləməkdədir
ランニング	i̇nşa
届出	optimizasiya
届出	yoxdur
お気に入り	pərəstiş
お気に入り	etdiyim
トゥルー	deyə
トゥルー	doğru
トゥルー	bilərik
トゥルー	doğrudur
トゥルー	həqiqi
トゥルー	doğrudursa
ダイナミック	dinamik
リソース	mənbələr
粛清	şəkilləndirmə
粛清	items
粛清	purge
粛清	after
快適	ola
快適	duş
ヴァージン	bakirə
目的地	i̇zahat
マルチメディア	multimedya
ディープ	dərin
年数	il
切符	bilet
ユニーク	bənzərsiz
ステータス	göstərilməsi
ステータス	s
ステータス	icon
ステータス	vəziyyət
ステータス	status
ステータス	vəziyyəti
ステータス	layihənin
ステータス	vəziyyətini
ステータス	çap
イングリッシュ	ingiliscə
イングリッシュ	ingilis
イングリッシュ	i̇ngiliscə
イングリッシュ	i̇ngilis
イングリッシュ	dili
工具	vasitə
工具	bildirməlisiniz
工具	s
工具	deklarasiyaya
クイック	axtar
サンプリング	şablon
サンプリング	dərləyici
サンプリング	və
サンプリング	körpüləyici
サンプリング	layihəyə
大気圏	atmosferi
隠す	çubuğunu
隠す	göstər
隠す	da
隠す	daxil
隠す	etmə
隠す	include
隠す	saxlama
隠す	boşluqları
隠す	sonu
隠す	xarakterlərini
グラフィックス	variasiyalarını
グラフィックス	daxil
グラフィックス	edən
グラフィックス	qayda
グラフィックス	faylının
スタック	kötük
スタック	müxtəlif
隙間	xəritələr
センチュリー	əsr
センチュリー	əsrdə
センチュリー	yüzyılımız
センチュリー	əsrin
画質	keyfiyyətini
画質	keyfiyyəti
画質	daha
真ん中	ortasında
真ん中	orta
真ん中	yarısı
真ん中	ortasından
真ん中	gökada
完備	sətirləri
完備	kəlmələri
完備	uyğunlaşdır
完備	update
完備	widget
完備	seçimləri
完備	qurğuları
冷たい	soyuq
ヴィレッジ	kənddə
ヴィレッジ	kənd
ヴィレッジ	kəndə
バレンタイン	valentina
受け取り	slot
顕微鏡	elektron
顕微鏡	mikroskopdan
クォーター	dörddə
アグネス	agnes
用紙	kağız
きれい	layihəni
きれい	bütün
きれい	təmizlənir
きれい	hamısını
きれい	təmizlə
きれい	hazırkı
フィルタ	dos
フィルタ	filtri
スクリュー	bolt
ブランチ	i̇lişdiriləcək
ブランチ	şablonu
ブランチ	i̇stifadəçi
ブランチ	sil
ブランチ	et
ブランチ	makrolar
ブランチ	də
ブランチ	silmək
なぜなら	çünki
パッチ	cərgələri
パッチ	yaradıla
パッチ	i̇zləmələr
パッチ	2
パッチ	yamanır
パッチ	tam
パッチ	sətirləri
パッチ	qovluq
パッチ	yamaq
パッチ	tədbiq
パッチ	fayl
パッチ	və
パッチ	qabiliyyət
筆記	yazmağa
筆記	yazmaq
筆記	yazma
筆記	xətası
筆記	faylı
大文字	çevir
大文字	böyük
大文字	hərfə
パーソナル	şəxsi
パーソナル	perl
やっと	olaraq
やっと	son
やっと	ki
アイディア	fikir
アイディア	fikri
アイディア	fikirləri
アイディア	dəyişdirmək
アイディア	ideyaları
アイディア	fikirlər
アイディア	fikir
ギフト	hədiyyə
理性	səbəb
理性	səbəbi
理性	səbəbdən
理性	görə
理性	olmağımızın
理性	nədənsə
構文	sintaksis
構文	tərzi
アインシュタイン	eynşteyn
アインシュタイン	bunu
アインシュタイン	eynşteynin
アインシュタイン	einstein
安い	ucuz
ガイ	oğlanı
ガイ	bu
ガイ	oğlan
ガイ	şam
ガイ	üfürən
クイーンズ	qızları
サザン	cənublu
サザン	cənubi
ドッキング	üzvləri
ベイビー	körpə
とにかく	isə
とにかく	hər
とにかく	nədirsə
とにかく	yəni
とにかく	bağlamaq
ブライト	parlaq
エスカレーター	escalator
バール	bar
バール	göstərilməsi
溶液	çıxış
溶液	yolu
溶液	həll
バッド	pis
バッド	kəbab
バッド	i̇fadəni
バッド	reviziya
コンポーネント	var
コンポーネント	ya
コンポーネント	da
コンポーネント	açılmayıb
聴覚	eşidənlər
プランニング	planlaşdırırdım
プランニング	tələb
プランニング	planlaşdırma
曲面	səthinin
曲面	səthi
曲面	səthində
ミーティング	iclas
カーペット	camelot
モンタナ	montana
ギャップ	xəritələr
乗り物	ilə
乗り物	robotun
中級	edilə
中級	bilmədi
ひどい	dəhşətli
パワフル	güclü
ジョシュ	coş
観念	fikir
観念	fikri
教訓	dərs
スモール	balaca
スモール	kiçik
贈り物	hədiyyə
オペレーション	updating
オペレーション	qurğuları
オペレーション	qurğular
オペレーション	get
オペレーション	seçimləri
物事	şey
物事	şeylər
パレット	yapışdır
フューチャー	gələcəyə
フューチャー	gələcəyi
フューチャー	gələcəkdə
フューチャー	gələcək
村落	kənddə
村落	kənd
村落	kəndə
ジャッジ	mühakimə
ソート	bir
ソート	sanki
紅茶	çay
紅茶	bir
紅茶	baxın
信じる	inanmaq
信じる	inana
信じる	inanıram
信じる	olduğuna
信じる	inanırıq
ハイライト	i̇şıqlandırma
ハイライト	tərzi
ハイライト	hazırkı
マシーン	maşın
マシーン	maşını
マーチン	casey
マーチン	martin
果物	meyvə
五つ	beş
五つ	5
リセット	sıfırla
リセット	restart
リセット	is
リセット	the
リセット	item
リセット	implies
リセット	game
リセット	əsas
リセット	qiymətlərini
リセット	həqiqətən
ポテンシャル	potensial
タスク	ş
タスク	ifrə
タスク	i̇darə
タスク	edilən
タスク	taqlar
タスク	i̇darə
タスク	edilən
リビング	yaşayan
リビング	yaşayır
インターフェース	ara
インターフェース	üzü
インターフェース	yaradıla
インターフェース	bilmir
インターフェース	istifadəçi
インターフェース	giriş
インターフェース	adı
ドロー	çəkərək
ドロー	sətiri
ドロー	boğçalanmış
湖沼	göllər
バンクス	banklar
概説	i̇cmal
ジョイ	sevinc
プッシュ	faylın
プッシュ	vəziyyətiinput
プッシュ	widget
キープ	bunu
キープ	bağlamaq
フライデー	cümə
可視	görünən
メタン	metan
疾病	xəstəlik
迷路	qarışıqlıq
丸い	oyna
変奏曲	sapmalar
課金	i̇stifadədən
課金	öncə
課金	enerjisini
我慢	ümumi
コンパイル	qaynaq
コンパイル	dərlə
コンパイル	faylı
コンパイル	göndər
コンパイル	commit
組み込み	içində
組み込み	basdırılmış
欠如	azlığı
ヒデ	çubuğunu
ヒデ	göstər
ヒデ	da
ヒデ	daxil
ヒデ	etmə
ヒデ	include
ヒデ	saxlama
ヒデ	boşluqları
ヒデ	sonu
ヒデ	xarakterlərini
アニメイト	gedişlərin
アニメイト	istifadə
アニメイト	edilməsi
ファルコン	amur
コンプリート	sətirləri
コンプリート	kəlmələri
コンプリート	uyğunlaşdır
コンプリート	update
コンプリート	widget
コンプリート	seçimləri
コンプリート	qurğuları
ワシ	qartal
スキップ	hazırkı
スキップ	faylı
ソーラー	günəş
ソーラー	solar
ソーラー	enerjisi
ソーラー	soba
土星	saturna
土星	saturn
土星	saturnun
アラー	allah
コンパイラ	bayraqları
コンパイラ	cflags
ヘルプ	kömək
ヘルプ	yardım
ヘルプ	yardımı
ヘルプ	editorda
ヘルプ	növü
ミヒャエル	maykl
ミヒャエル	michael
わくわく	istəyirəm
わくわく	həyəcanlı
ベーシック	əsas
ベーシック	yollardan
ベーシック	çərtmə
ベーシック	baltik
ベーシック	dillər
ベーシック	mə
ベーシック	ətraflı
ベーシック	axtar
隣人	qonşu
ハエ	uça
ハエ	uçmaq
ハエ	çiçəyə
ハエ	uçacağı
ハエ	ətrafından
汚職	korrupsiya
取り付ける	ilişdir
取り付ける	i̇lişdir
取り付ける	gedişat
取り付ける	soxulacaq
取り付ける	ilişdirə
取り付ける	proqrama
ロケーション	mövqe
ロケーション	gizlət
ロケーション	nöqtəsini
ロケーション	göstər
由緒	tarixi
由緒	tarixində
由緒	nişan
由緒	get
好奇心	maraq
花粉	toz
タフ	çətin
親指	baş
親指	barmaq
フォロー	əməl
フォロー	təqib
フォロー	qaydalara
フォロー	səkmələri
マーズ	mars
書式	şəkilləndirmə
書式	nümayişi
ワンダフル	gözəl
ワンダフル	bir
ワンダフル	möcüzə
モーメント	anlarından
モーメント	anda
モーメント	an
埋める	doldurun
埋める	bütün
スターズ	ulduz
スターズ	ulduzlar
スターズ	ulduzların
スターズ	ulduzlardan
スターズ	ulduzları
ストリング	string
ストリング	nəzəriyyəsinin
ストリング	proqnozlar
ストリング	simli
ストリング	qatar
ストリング	qatarı
ストリング	axtararaq
計器	cihaz
アリストテレス	aristotelin
アリストテレス	aristotel
プレジデント	prezident
正方形	kvadratı
正方形	qarşı
正方形	çəhrayı
パスカル	java
リザーブ	qalan
リザーブ	pul
リザーブ	slot
リザーブ	type
リザーブ	slotstockslot
リザーブ	hint
リザーブ	ehtiyat
リザーブ	daşıyın
リザーブ	yerinə
リザーブ	sınayın
リザーブ	dəstədən
ウッズ	itsəniz
フラグ	bayraqları
フラグ	cflags
フラグ	ldflags
銀河系	qalaktika
銀河系	qalaktikanı
銀河系	gökadanın
銀河系	gökada
イノベーション	yenililik
イノベーション	yenilik
合図	siqnal
合図	siqnalları
ハプニング	baş
ディスカバリー	kəşf
ディスカバリー	kəşfin
ダイアモンド	kərpic
小文字	çevir
小文字	kiçik
小文字	hərfə
紫外線	görür
紫外線	ultrabənövşəyi
ジプシー	gypsy
興味深い	maraqlıdır
興味深い	maraqlı
興味深い	çox
イージー	deyil
イージー	asan
イージー	çox
イージー	quraşdırılması
風邪	soyuq
いくらか	bəziləri
いくらか	bir
いくらか	da
いくらか	bəzi
リアリティ	reallıqdır
リアリティ	reallığı
リアリティ	reallıq
リアリティ	həqiqət
多分	bəlkə
多分	ya
多分	də
生き物	varlıqlar
生き物	varlıq
マーカー	i̇şarəçilər
マーカー	hüdudunu
マーカー	gizlət
瀕死	aclıqdan
エイズ	qi̇çs
アウェイ	üz
バリュー	qiymət
バリュー	dəyişdir
バリュー	ad
バリュー	i̇stifadə
バリュー	et
バリュー	əsas
風習	xüsusi
風習	i̇stifadəçi
ウォーキング	piyada
ウォーキング	gəzməyə
ウォーキング	deşiklər
ウォーキング	məsafəni
ウォーキング	yerimək
ウォーキング	gəzinti
インスタント	təftiş
インスタント	i̇stifadə
四角	kvadratı
さようなら	ayıqlayıcını
さようなら	yola
閉会	etmək
閉会	bağlamadan
閉会	istəyirsiniz
閉会	taqlarını
閉会	mötərizələrini
閉会	yüklənərkən
閉会	xəta
閉会	oldu
閉じる	yaxın
閉じる	faylı
閉じる	bağla
閉じる	layi
閉じる	layihəni
プリンター	çap
プリンター	seç
答弁	cavab
答弁	cavabı
答弁	cavabım
用例	nümunə
プレビュー	çap
プレビュー	nümayişi
訃報	ölümləri
訃報	ölümə
ビューティフル	gözəl
ビューティフル	fotoşəkildə
ソリューション	həll
ソリューション	həllər
ソリューション	çıxış
ソリューション	yolu
ソリューション	həll
同情	mərhəmət
挙動	düzgün
挙動	dəyişirsən
伝言	ismarışı
伝言	ismarışlar
伝言	i̇smarış
伝言	ism
伝言	ismarışa
伝言	get
伝言	i̇smarışlarını
伝言	i̇smarıclar
アンドロイド	android
憎悪	nifrət
憎悪	davam
憎悪	edəcək
まっすぐ	düz
井手	ide
クルマ	maşın
行き先	i̇zahat
フィーチャー	yeni
フィーチャー	qabiliyyət
クレイジー	dəli
クレイジー	ağılsız
クレイジー	dəlilikdir
ディレクトリ	qovluğu
ディレクトリ	add
ディレクトリ	seçin
ディレクトリ	remove
ディレクトリ	cərgələri
ディレクトリ	cərgəyə
ディレクトリ	get
ディレクトリ	cərgə
ディレクトリ	yarat
ディレクトリ	seçin
ディレクトリ	cərgələri
ディレクトリ	nəzərə
ディレクトリ	alma
ディレクトリ	seç
ディレクトリ	cərgələrdə
アバター	“
アバター	avatar
漏洩	axtarış
利子	maraq
独学	özünə
被覆	örtük
オートマチック	avtomatik
オートマチック	çərtməni
メールアドレス	müəllif
メールアドレス	elektronik
メールアドレス	məktub
寒い	soyuq
ラッピング	qırmasını
ラッピング	fəallaşdır
ラッピング	nişan
ラッピング	axtarışını
ラッピング	sənəd
ラッピング	axtarış
ラッピング	genişləndirilsin
ラッピング	qırması
ショートカット	qısa
ショートカット	xüsusiləşdir
ショートカット	yol
ショートカット	qısa
ショートカット	yol
ショートカット	onsuz
金持ち	varlı
金持ち	zəngin
賛美	səmimi
賛美	demirəm
アゲイン	yenə
アゲイン	yenidən
アゲイン	daha
アゲイン	göstərmə
ファクター	bu
ネガティブ	mənfi
着る	şlyapanı
着る	qoymalı
ウィザード	sehirbazı
ネイチャー	təbiətinə
ネイチャー	təbiətin
ネイチャー	əsl
ネイチャー	əsas
ネイチャー	təbiətini
エディタ	editor
エディタ	aç
エディタ	axtar
エディタ	get
エディタ	silin
エディタ	çap
求人	iş
求人	bitməyən
たぶん	bəlkə
たぶん	ya
たぶん	də
アンドロメダ	andromeda
実例	nümunə
ラング	lang
やり直し	daşıreset
やり直し	qaytarılmış
やり直し	yenidən
やり直し	et
やり直し	axırıncı
取り除く	faylı
取り除く	sil
取り除く	hamısını
取り除く	ç
取り除く	üzvünü
取り除く	layihənizdən
プロダクト	məhsul
プロダクト	məhsulunu
プロダクト	məhsulu
プロダクト	məhsullarından
プロダクト	müştərilərin
書き込む	haqda
書き込む	yaza
書き込む	yazın
書き込む	qadağandır
書き込む	bilmir
キャッスル	qalası
音程	dəqiqə
音程	olaraq
音程	avtomatik
音程	fayl
六月	i̇yun
錯体	kompleks
親切	cür
親切	bir
オデッサ	odessa
メアリ	meri
メアリ	mary
シャッフル	təkrarlama
プロファイル	profili
プロファイル	layihə
プロファイル	adı
プロファイル	çap
プロファイル	profilini
プロファイル	istifadə
プロファイル	olan
プロファイル	et
プロファイル	profilləşdirməni
プロファイル	fəallaşdır
プロファイル	po
プロファイル	faylları
葛藤	quraşdır
葛藤	başqa
葛藤	adla
葛藤	qeyd
憎しみ	nifrət
憎しみ	davam
憎しみ	edəcək
引越し	hərəkət
引越し	şeyi
引越し	dəstələri
引越し	ətrafda
引越し	dəstədən
パイル	toplantısı
パイル	yeri
パイル	toplaması
ボトム	alt
ボトム	slot
クラシカル	klassik
髪の毛	saç
ヘイ	hey
ネジ	bolt
斑点	istifadəsinə
斑点	icazə
斑点	ver
洋服	paltarlarımızı
洋服	geyim
ダンシング	rəqs
ときどき	bəzən
ときどき	hərdən
マネージャ	i̇darəsi
マネージャ	və
マネージャ	filtri
マネージャ	layihə
マネージャ	qurğuları
マネージャ	i̇smarış
祈る	dua
腕時計	üçün
腕時計	et
腕時計	dəyişdir
腕時計	i̇zlənmək
腕時計	ıxart
腕時計	güncəllə
腕時計	müxtəlif
腕時計	əlavə
腕時計	i̇zləmələr
タイタニック	“
タイタニック	titanik
タイタニック	in
絶えず	davamlı
スターター	başla
バースデー	günümdə
路地	və
路地	alleyalar
ソーシャル	sosial
ソーシャル	ictimai
バイナリ	binary
バイナリ	gizli
リフォーム	islahat
モニタ	monitorlar
モニタ	sizə
キル	milləti
キル	öldürmə
キル	dilimizi
キル	proqramı
キル	öldür
キル	i̇cra
キル	proqramlar
マラリア	qızdırma
シンク	düşünürəm
シンク	məncə
シンク	ki
エレメント	təcəssüm
ポーカー	poker
ポーカー	əllərinə
ネガ	mənfi
毛髪	saç
おすすめ	vəziyyətdə
セーフ	təhlükəsiz
セーフ	etibarlı
ジョブ	iş
ジョブ	işim
ジョブ	iş
ジョブ	bitməyən
バックグラウンド	arxa
バックグラウンド	planı
エディター	editor
エディター	aç
エディター	axtar
エディター	get
エディター	silin
エディター	çap
ピリオド	nöqtə
ピリオド	zaman
ピリオド	yanıb
チュートリアル	başlanğıcı
リモート	dili
リモート	sil
リモート	əlavə
リモート	faylı
リモート	şərh
リモート	layihəyə
リモート	başlığı
リモート	xəta
マテリアル	material
折りたたみ	bağlanması
折りたたみ	boğçalama
折りたたみ	boğçalanmasını
折りたたみ	fəallaşdır
折りたたみ	bağlanmasını
コンバート	eol
コンバート	formatını
コンバート	xarakterlərini
ノーム	gnome
ノーム	same
ノーム	vericisi
ノーム	profilini
ノーム	istifadə
ノーム	terminal
ピープル	insanların
ピープル	insanlar
ビュー	göstər
ビュー	editor
ビュー	faylın
ビュー	remove
ビュー	saxlanılan
ビュー	yerdən
ビュー	repository
ビュー	verici
プレゼンテーション	təqdimat
電話機	telefonları
電話機	telefon
電話機	telefona
電話機	telefonu
利息	maraq
インサイド	içində
インサイド	cərgəsini
ライフスタイル	həyat
イサベル	i̇sabel
フィジカル	fiziki
ワイヤ	babək
被服	paltarlarımızı
被服	geyim
縮尺	ölçüdə
スキーム	oynanacaq
スキーム	solitaire
スキーム	oyununu
ユーティリティ	qurulu
ユーティリティ	deyil
言い訳	bir
言い訳	bağışlayın
言い訳	bağışlayarsınız
ヘッダ	c
ヘッダ	başlıqları
ヘッダ	java
ヘッダ	başlığı
ヘッダ	başlıq
ヘッダ	başlıqlar
ヘッダ	et
セッティング	qurğular
セッティング	qurğuları
セッティング	işləyəcək
セッティング	qurğular
凄まじい	megatonluk
瑠美	ruminin
フィールズ	sahələri
概略	i̇cmal
マージ	yenilə
マージ	anjuta
マージ	qurğuları
友だち	dostlarım
友だち	dostlar
友だち	ilə
友だち	dostum
友だち	yaxın
割り当てる	ayrıla
尋ねる	sual
尋ねる	soruşuram
尊厳	bilər
割り込み	kəs
リミット	yoxdur
審問	eşidənlər
スパイダー	hörümçək
読み込み	yüklənə
読み込み	yüklə
読み込み	bimədi
読み込み	əsaslar
読み込み	layihəni
読み込み	filtri
読み込み	yenidən
読み込み	oxumaq
読み込み	qadağandır
読み込み	oxudunuz
読み込み	bilmir
読み込み	oxuna
読み込み	simvollar
ラビリンス	labirint
辞める	kə
辞める	s
辞める	ide
チョイス	böyüklüyü
充てる	ayrıla
四半期	dörddə
カーソル	icra
カーソル	qaç
カーソル	kursor
カーソル	kursorunun
カーソル	tərəf
カーソル	get
マッチング	mötərizəyə
マッチング	editordakı
マッチング	axtarışı
スプラッシュ	ekranı
スプラッシュ	göstərmə
裸足	yalınayaklar
ローダー	filtri
十月	oktyabr
依存性	seçənəklər
拍手	alqış
拍手	alqışlar
締切	tarix
締切	kod
締切	kənarını
締切	göstər
暑い	isti
読み取り	oxumaq
読み取り	qadağandır
読み取り	oxudunuz
読み取り	bilmir
読み取り	oxuna
読み取り	simvollar
ベンダー	e
ベンダー	taqı
倍数	cərgələrdə
インデント	çərtmələsin
インデント	çərtmə
インデント	art
インデント	açma
インデント	çərtmə
インデント	art
インデント	bələdçilərini
インデント	çərtməni
インデント	fəallaşdır
インデント	avtomatik
渓流	axın
渓流	qeydinə
渓流	seçili
上書き	bunu
上書き	bağlamaq
プリンタ	çap
プリンタ	seç
効用	qurulu
効用	deyil
忙しい	məşğul
インテリジェント	ağıllı
インテリジェント	¨
凄い	möhtəşəm
凄い	mükəmməl
凄い	valehedicidir
凄い	valehedici
凄い	heyranedici
ソフトウエア	proqram
ソフトウエア	i̇nteqrasiya
ジンジャー	zəncəfilli
論証	arqumentlərini
論証	a
論証	arqumentləri
論証	i̇nfosu
論証	çərçivənin
論証	bütün
論証	sənəd
論証	adı
思いやり	mərhəmət
ケーシー	casey
アドバンテージ	ədalətsiz
アドバンテージ	üstünlük
リフレッシュ	təzələ
リフレッシュ	layihə
リフレッシュ	yüklənə
意地悪	bu
意地悪	demək
意地悪	etdin
アクト	təkrarlayaraq
ジャパニーズ	yapon
ジャパニーズ	dili
ダビデ	david
クーポン	daha
クーポン	çox
クーポン	bir
クーポン	round
クーポン	dəstədən
クーポン	kard
クーポン	payla
クーポン	əl
クーポン	paylaması
クーポン	qalan
クーポン	paylama
エッセンス	kimliyim
クオリティ	keyfiyyətini
クオリティ	keyfiyyəti
クオリティ	daha
アビス	uçurum
るみ	ruminin
霊魂	ruhu
マークス	vəziyyəti
マークス	göstər
一貫性	məntiq
フォルダ	editordakı
フォルダ	bütün
フォルダ	kod
フォルダ	qovluqlarını
フォルダ	fayl
フォルダ	yaradıla
フォルダ	i̇dxal
フォルダ	et
フォルダ	faul
ムーブ	kartı
カラム	gizlət
カラム	göstər
好機	bir
好機	var
エクストラ	artıqdan
エクストラ	əlavə
エクストラ	ölçüləri
エクストラ	boyutları
イスタンブール	i̇stanbul
イスタンブール	i̇stanbula
オブザーバー	müşahidəçi
オブザーバー	gözünə
イマジン	təsəvvür
イマジン	edin
ベター	daha
ベター	yaxşı
おなじみ	tanış
スペード	ürək
サソリ	xərçəng
休む	geri
休む	qalanını
レスポンス	cavab
クー	kəs
曲がる	baxaq
曲がる	hərəkət
曲がる	suala
曲がる	döndərərdi
曲がる	istiqamətdə
おもしろい	maraqlıdır
おもしろい	maraqlı
おもしろい	çox
コントラスト	əksinə
主食	pərçim
主食	xətkeş
絨毯	camelot
一生懸命	çətin
一生懸命	çətindir
一生懸命	çox
一生懸命	iş
一生懸命	sərt
アーリー	ilkin
アーリー	qədər
アーリー	erkən
デベロッパー	i̇stifadəçi
デベロッパー	elektronik
トゥデイ	gün
トゥデイ	bu
トゥデイ	bugünkü
リファレンス	genişlət
リファレンス	xassələr
スワップ	swap
スワップ	java
アレクシス	aleksis
モルディブ	maldiv
モルディブ	adaları
包む	qırmasını
包む	fəallaşdır
包む	nişan
包む	axtarışını
包む	sənəd
包む	axtarış
包む	genişləndirilsin
プロテクト	qorumaq
金物	rus
試す	etməyə
試す	kartların
試す	kart
試す	kartları
レンダリング	mətn
レンダリング	piksbuf
レンダリング	yoxdur
パラメーター	parametrləri
パラメーター	quraşdır
パラメーター	sətri
パラメーター	adı
パラメーター	bələdçiləri
掘る	quyu
不公平	ədalətsizlik
不公平	üstünlük
コネクト	yerli
摩耗	şlyapanı
摩耗	qoymalı
品物	örtüyü
品物	seç
品物	silmək
品物	qurtardı
品物	after
品物	d
品物	days
品物	üzv
品物	düzəlt
品物	silmək
品物	sil
品物	label
品物	menu
ジャンゴ	lahiyə
ジャンゴ	layihəni
おかあさん	anam
おかあさん	və
おかあさん	ana
おかあさん	anası
おじいさん	babam
おじいさん	öz
創造性	yaradıcılıq
モンスーン	mussonu
モンスーン	musson
モンスーン	mussonudur
引っ張る	faylın
引っ張る	vəziyyətiinput
引っ張る	widget
対角線	siqnal
エキサイティング	istəyirəm
エキサイティング	həyəcanlı
賢い	ağıllı
賢い	çərtməni
賢い	çərtmə
賢い	mötərizə
背広	etiketi
背広	spiderette
インターバル	dəqiqə
インターバル	olaraq
インターバル	avtomatik
インターバル	fayl
ディベート	tərəfdən
インタプリタ	kəs
近況	göstərilməsi
近況	s
近況	icon
近況	vəziyyət
近況	status
近況	vəziyyəti
近況	layihənin
近況	vəziyyətini
近況	çap
帳簿	kitabları
帳簿	kitablar
帳簿	kitab
帳簿	kitablarını
帳簿	kitablarda
クラスタ	çoxluğun
やり直す	daşıreset
やり直す	qaytarılmış
やり直す	yenidən
やり直す	et
やり直す	axırıncı
ファウンデーション	dəstə
ファウンデーション	toplantısıslot
ファウンデーション	type
ファウンデーション	yerreserveslot
ファウンデーション	dəstəyə
ファウンデーション	daşıyın
ファウンデーション	cəhd
ファウンデーション	edin
ファウンデーション	toplantısı
ファウンデーション	yer
インスパイア	ilham
取り消す	ümumi
取り消す	əmrlər
取り消す	i̇nşa
取り消す	daşı
取り消す	axırıncı
取り消す	əməliyyatınızdan
取り消す	cərgəyə
品格	bilər
ビヨンド	çox
ビヨンド	bizim
ビヨンド	kənarında
ビヨンド	kənarına
ビヨンド	sərhədsiz
セオリー	teoriya
セオリー	nəzəriyyə
セオリー	nəzəriyyəsini
セオリー	nəzəriyyəsi
セオリー	simli
スピリチュアル	ruhi
スピリチュアル	ruhani
おばあさん	nənə
荷車	qolf
スコーピオン	xərçəng
ローダ	filtri
威厳	bilər
イタリック	i̇talik
不可視	görünməz
不可視	gözəgörünməz
不可視	bilmədiyimiz
不可視	görünməyən
スプートニク	sputnik
濃密	sıx
フィール	hiss
プローブ	kosmos
価額	qiymət
価額	dəyişdir
価額	ad
価額	i̇stifadə
価額	et
価額	əsas
スティル	yenə
スティル	də
スティル	hələ
スティル	ayırıcını
トーキング	bəhs
トーキング	danışmağa
ディメンション	ölçüsü
リスペクト	hörmət
地元民	lokallar
トリート	qarşı
トリート	davranışımız
定規	işə
定規	yarayar
おなじ	eyni
おなじ	oyun
おなじ	adında
触る	sizə
触る	təsir
触る	edirsə
宛先	i̇zahat
読み込む	yüklənə
読み込む	yüklə
読み込む	bimədi
読み込む	əsaslar
読み込む	layihəni
読み込む	filtri
読み込む	yenidən
ディール	daha
ディール	çox
ディール	bir
ディール	round
ディール	dəstədən
ディール	kard
ディール	payla
ディール	əl
パージ	şəkilləndirmə
パージ	items
パージ	purge
パージ	after
インライン	bildiriş
インライン	və
インライン	yerinə
表側	qabağında
表側	ağlamaq
表側	sərhəd
余白	hüdudları
余白	hüdudu
余白	gizlət
余白	kənarı
余白	piksel
余白	göstər
ウィジェット	en
ウィジェット	generate
ウィジェット	pəncərəcik
ウィジェット	tapılmadı
セキュリティー	təhlükəsizlik
コーラン	quran
コーラン	quranda
カッシーニ	cassini
デバッグ	həll
デバッグ	et
デバッグ	xəta
デバッグ	həlli
デバッグ	i̇smarış
デバッグ	proqramı
デバッグ	fasiləyə
