और	そして
रूनी	ルーニー
पिंटो	ピント
टेक्स	tex
रेबेका	レベッカ
रिसॉर्ट्स	リゾート
आरएफसी	rfc
यामाहा	ヤマハ
कलियों	つぼみ
फ़ॉन्ट	フォント
फ़ॉन्ट	フォント
स्टाल	出店
निर्वचन	解釈
निर्वचन	通訳
ज़ूम	ズーム
हैंडबुक	ハンドブック
कुनैन	キニーネ
स्क्रू	スクリュー
स्क्रू	ねじ
स्क्रू	ネジ
जूडो	柔道
मार्गदर्शिका	ガイド
मार्गदर्शिका	ガイド
मेलिसा	メリッサ
फ्रैक्चर	骨折
फ्रैक्चर	破壊
सन्तों	swot
जहन्नुम	ヘル
जहन्नुम	地獄
जहन्नुम	ブレイズ
एडोल्फ	アドルフ
दिशाएँ	方向
दिशाएँ	道順
पीसने	グラインドコア
पीसने	グラインド
पॉली	ポリ
बीपीओ	bpo
चोटें	怪我
प्राची	オリエント
ऑफर	オファー
ऑफर	申し出
ऑफर	クーポン
बर्कली	バークリー
आंग	アン
आंग	アウン
बास्केट	バスケット
बास्केट	かご
बास्केट	バスケ
बास्केट	バスケットボール
सांचेज़	サンチェス
कार्डिफ	カーディフ
स्ट्रक्चर	構造
स्ट्रक्चर	構成
मूँगा	サンゴ
एकेश्वरवाद	一神教
हर्ब	ハーブ
फोल्डर	フォルダ
सैली	サリー
कमीज	シャツ
कमीज	シャツ
नेविगेटर	ナビゲータ
वल्ली	ヴァリ
टोरेस	トッレ
क्लोनिंग	クローニング
सम्राज्ञी	皇后
सम्राज्ञी	女帝
अराजकतावाद	アナキズム
वेस	ウェス
इजिप्ट	エジプト
मुस्लमान	イスラム教
मुस्लमान	ムスリム
रसोईघर	キッチン
रसोईघर	台所
भक्तपुर	バクタプル
विनाइल	ビニール
अर्मेनियाई	アルメニア
निगेल	ナイジェル
ओशिनिया	オセアニア
आतुर	ひらひら
महाभियोग	弾劾
स्केटर	スケーター
पूर्वाभास	予知
बदमाश	ローグ
वर्मी	アルマジロ
क्लॉड	クロード
यजमान	パフォーマー
यजमान	演奏者
निकेल	ニッケル
मैकबुक	macbook
क्यूरी	キュリー
ऑडी	アウディ
प्लवक	プランクトン
एक्स्ट्रा	xtra
पॉट	ポット
बिल्डर	builder
तुल्यकालन	同期
कॉन	con
निखार	浄化
लैन्थनाइड	ランタノイド
ट्रेवर	トレヴァー
ट्रेवर	トレバー
मिथेन	メタン
रवांडा	ルワンダ
क्लच	クラッチ
मिसाइलें	ミサイル
किसानो	農家
चकाचौंध	グレア
चुनें	選択
चुनें	選択
चुनें	select
चुनें	ピック
शिन	シン
मू	moo
कार्टेल	カルテル
दिखावे	出演
हाशिये	インデント
ओकलैंड	オークランド
खलील	カリル
सुस्ती	ナマケモノ
आलीशान	ハイ
आलीशान	高い
आलीशान	ラッシュ
हार्लेम	ハーレム
राया	ラヤ
कोख	子宮
असुविधाजनक	不便
बर्नी	バーニー
दफना	埋葬
क्रैमलिन	クレムリン
नाशपाती	ナシ
नाशपाती	pear
फ्लावर	flower
फ्लावर	フラワー
तेली	特立
ख़ागान	カガン
लीज	賃貸
लीज	貸す
लीज	賃貸借
पिनकोड	pincode
बेरोज़गारी	失業
एंड्रॉइड	android
एंड्रॉइड	アンドロイド
अल्बर्टो	アルベルト
बुझा	消す
लकीरें	尾根
पर्स	財布
पर्स	財布
पर्स	ハンドバッグ
जेफरसन	ジェファーソン
एम्सटर्डम	アムステルダム
रिप्ले	リプレイ
क्रैक	ひび割れ
क्रैक	crack
क्रैक	クラック
क्रैक	クラッキング
बुवाई	蚕食
हेट	憎悪
हेट	嫌い
हेट	憎しみ
इंडी	インディー
पंखा	ファン
क्रस्ट	クラスト
टीसीएस	tcs
सौदेबाजी	バーゲン
वुडी	ウッディー
सेलेस	セレシュ
ट्यूटोरियल	チュートリアル
ट्यूटोरियल	チュートリアル
लिवर	レバー
लिवर	肝臓
धूमकेतुओं	彗星
धूमकेतुओं	彗星
हीटर	ヒーター
बेनाम	アノニマス
बेनाम	匿名
बेनाम	無題
पामेला	パメラ
दूल्हा	花婿
दलिया	おかゆ
निकोला	ニコラ
छतें	屋上
छतें	屋根
बूंदें	ドロップ
प्लेसमेंट	配置
प्लेसमेंट	配置
रेंजर	レインジャー
मोनोरेल	モノレール
चुड़ैल	ウィッチクラフト
दाउद	デイヴィッド
दाउद	ダビデ
दाउद	デビッド
दाउद	デヴィッド
दुर्भावनापूर्ण	悪意
डायबिटीज	糖尿病
अबाबा	ababa
तारिक	タリク
मकाउ	マカオ
माचिस	マッチ
माचिस	一致
सेक्सी	セクシー
बल्ला	bat
बल्ला	コウモリ
बल्ला	バット
गीतात्मक	lyrical
रिसॉर्ट	リゾート
रिसॉर्ट	リゾート
मोज़ेक	モザイク
सैनिको	兵士
गैंडा	サイ
गृहिणी	主婦
बत्तख	カモ
बत्तख	アヒル
बत्तख	ダック
पास्ट	過去
मर्सिएलेगो	ムルシエラゴ
अर्श	玉座
चुम्बन	キス
अतातुर्क	アタテュルク
स्टोव	コンロ
स्टोव	ストーブ
कोणधारी	針葉樹
सत्ताधारी	支配
सत्ताधारी	裁定
सत्ताधारी	審判
हैल	ハレ
रैंड	ランド
कोडेक्स	コーデック
ऊब	退屈
टांके	縫合
ब्रांड्स	ブランド
विंसेंट	ヴィンセント
कैफ़े	カフェ
कैफ़े	カフェ
बीहड़	エバーグレーズ
बीहड़	グレーズ
स्नाइडर	スナイダー
चिपचिपा	スタック
रिहर्सल	リハーサル
बेलारूसी	ベラルーシ
टाइलें	タイル
आव्रजन	入国
आव्रजन	移民
लवली	素敵
बेवकूफ	バカ
मैक्रो	マクロ
गणेशजी	ガネーシャ
पेंटागन	ペンタゴン
रूटिंग	ルーティング
लिम्प	ぐったり
बेतरतीब	ランダム
देनदारी	負債
वाल्टन	ウォルトン
क्लीनिक	クリニック
क्लीनिक	診療所
खाकी	カーキ
भीड	群衆
भीड	群集
भीड	人混み
बाथरूम	風呂
बाथरूम	浴室
बाथरूम	トイレ
बाथरूम	浴室
गंदा	汚い
गंदा	ダーティ
गंदा	ダーティー
नॉवेल	novell
घोडे	ウマ
सोफी	ソフィー
बुच	ブッチ
बुच	ブッシュ
पहलु	アスペクト
पहलु	側面
पर्दों	ベローズ
दराज़	引き出し
ड्रिंक	飲み物
ड्रिंक	ドリンク
ड्रिंक	飲む
फोटॉन	光子
इलाज़	治癒
रुकी	ルーキー
उपोष्ण	亜熱帯
शिल्पियों	職人
मैट्स	マッツ
प्लास्मोडियम	plasmodium
निक्की	ニッキ
निक्की	ニッキー
कर्ज़	債務
मूर्खता	愚鈍
प्रशिक्षुओं	研修生
एल्युमिनियम	アルミニウム
गोडार्ड	ゴダード
जोशुआ	ヨシュア
दूल्हे	花婿
एल्यूमिनियम	アルミ
एल्यूमिनियम	アルミニウム
बेले	ベル
आत्मीय	親族
आत्मीय	親戚
पेचिश	赤痢
स्लैश	スラッシュ
टेबलेट	タブレット
लातवियाई	ラトビア
लातवियाई	ラトビア
स्वः	セルフ
स्वः	自己
डान	ダン
डान	dan
जमावड़ा	ジャンボリー
उत्सर्ग	浸出
जीपी	ジープ
माइम	mime
कहर	ハボック
ब्रॉमली	ブロムリー
पाइंट	ポイント
वेल्डिंग	溶接
मैला	ずさん
मेहनती	働き者
लोकोपकार	フィランソロピー
मूँगे	サンゴ
बकरा	ヤギ
साब	サーブ
चुराया	ストール
अतिवादी	過激派
जेन्ना	ジェナ
पॉवेल	パウエル
बर्ग	ベルク
परिचर्चा	話し合い
परिचर्चा	ディスカッション
ट्रेनर	トレーナー
ऐबी	修道院
जबसे	以来
जबसे	since
डेला	dela
खाओ	食べる
खाओ	eat
बारंबारता	周波数
कटिंग	裁断
कटिंग	切り取り
अधिकारीयों	役員
स्कीमा	スキーマ
डरावना	不気味
डरावना	オバケ
डरावना	ホラー
डरावना	怖い
शेरी	シェリー
चाओ	チャオ
सूचियां	リスト
मोंटाना	モンタナ
रुथ	ルース
काना	カナ
काना	仮名
शमी	沙弥
गद्दार	裏切り者
वाइसराय	総督
मेयो	マヨ
हैक	ハッキング
स्केट	スケート
खच्चर	ラバ
खच्चर	ミュール
खिड़कियाँ	windows
स्लाइस	スライス
स्लाइस	スライス
परेटो	パレート
रेचल	レイチェル
कुर्दिस्तान	クルディスタン
इंद्रधनुष	レインボー
घूस	賄賂
घूस	贈収賄
मैट्रो	地下鉄
मैट्रो	メトロ
न्यूट्रल	中性
न्यूट्रल	ニュートラル
कॉलिंग	コーリング
एलिसा	アリッサ
डेनवर	デンバー
एक्टिंग	演技
मार्गो	マーゴ
बैकिंग	バッキング
डोरा	ドーラ
निरस्त्रीकरण	軍縮
गम्भीरता	グラビティ
गम्भीरता	重力
फ़्लाइट	フライト
फ़्लाइट	フライト
फ़्लाइट	飛行
छायादार	いかがわしい
टैनिन	タンニン
पामर	パーマー
साला	ブラッディ
उन्मत्त	かけめぐる
मंकी	サル
बर्खास्तगी	休止
बर्खास्तगी	サスペンション
बर्खास्तगी	サスペンド
अबी	abi
पंखुड़ियों	花弁
पंखुड़ियों	花びら
कायर	臆病者
हेलीकॉप्टर	ヘリコプター
बीफ	ビーフ
बीफ	牛肉
झाड़ू	ほうき
हनीमून	新婚旅行
हनीमून	ハネムーン
सेमेस्टर	学期
टीचर	教員
टीचर	教師
टीचर	先生
सुकून	慰め
कार्यसूची	議事
कार्यसूची	議題
मिरांडा	ミランダ
चैती	コガモ
पलटा	反転
एलपी	lps
फिनले	フィンレー
आईएएस	ias
स्टब	スタブ
कैण्टन	広東
कैण्टन	カントン
राइटर	作家
राइटर	ライター
कार्थेज	カルタゴ
प्रश्नोत्तरी	クイズ
अजीज	アジズ
अजीज	アズィーズ
टाइटैनिक	タイタニック
अर्नाल्ड	アーノルド
अर्नाल्ड	アルノルト
नोलन	ノーラン
एंटीवायरस	antivirus
सुन्न	しびれ
एरिका	えりか
एरिका	エリカ
चादरें	シート
चादरें	シーツ
कोकोस	ココス
अंतःस्थापित	組み込み
स्मोकिंग	喫煙
विक	wiki
विक	ウィキ
विक	ビック
विक	ウィック
फीता	レース
फीता	リボン
अपरंपरागत	マベリック
अपरंपरागत	マーベリック
ऊना	ウナ
चिंगहई	青海省
चिंगहई	青海
पुदीना	ミント
टेलीफ़ोन	電話
टेलीफ़ोन	電話機
लंगड़ा	ラメ
क्लोरोफॉर्म	クロロホルム
नज़ीर	ナジール
मोजाम्बिक	モザンビーク
शरारती	いたずら
रेज	レイジ
रॉबर्टो	ロベルト
फ्यूज	ヒューズ
फ्यूज	布施
स्किन	スキン
स्किन	皮膚
मरहम	軟膏
जोक	ジョーク
जोक	冗談
अफ़सोस	後悔
पायोनियर	パイオニア
संपीडक	コンプレッサー
वैनिटी	うぬぼれ
बू	ブー
बू	boo
संगी	パートナー
चित्	アイン
स्नेही	愛着
तालु	口蓋
वार्ताकार	話者
अभिन्यास	レイアウト
अभिन्यास	レイアウト
योगा	ヨガ
नग्नता	ヌード
नग्नता	全裸
डियर	dear
डियर	ディア
टिकटें	切符
टिकटें	チケット
कूल्हों	股関節
पिस्टल	ピストル
तलाकशुदा	離婚
क्यूबन	キューバ
सोनिक	ソニック
शेरोन	シャロン
इस्फ़हान	エスファハーン
ककड़ी	キュウリ
काफिले	船団
डॉर्टमुंड	ドルトムント
गूदा	パルプ
कोलाहल	ラケット
बिलिंग	請求
टैरो	タロット
अट्ठारह	十八
अट्ठारह	eighteen
ऐल्प्स	アルプス山脈
ऐल्प्स	アルプス
मग्न	沼地
फ्रिज	冷蔵庫
बीट्स	ビーツ
आसियान	asean
चोक	チョーク
ओक्लाहोमा	オクラホマ
पीपीपी	ppp
लागोस	ラゴス
चुटकी	ピンチ
पाखंड	偽善
एनरिक	エンリケ
घोटालों	不祥事
घोटालों	詐欺
एसयूवी	suv
स्पार्क्स	スパークス
कॉटेज	コテージ
कॉटेज	コテージ
जूँ	シラミ
लियू	レウ
रीव्स	リーブス
यूपीएस	ups
नून	正午
कांटा	フォーク
देशद्रोह	反逆
लक्ज़री	贅沢
फिटकरी	ミョウバン
रोबी	ロビー
डैश	ダッシュ
डिक्सन	ディクソン
शिकस्त	敗北
ब्रोकोली	ブロッコリー
मटन	マトン
हंसा	ハンザ
स्कूटर	スクーター
स्कूटर	スクーター
रुपरेखा	輪郭
एम्बुलेंस	救急車
ब्रुकलीन	ブルックリン
टूलकिट	toolkit
शय्या	ベッド
हॉकिंग	ホーキング
युक्तिसंगत	論拠
समरकंद	サマルカンド
ड्यूपॉन्ट	デュポン
पुनर्योजी	回生
रॉबी	ロビー
भाड़ा	貨物
होनोलूलू	ホノルル
इसाबेल	イサベル
रौशन	晴れやか
बाम	バーム
मैमथ	マンモス
ज़ेन	ゼイン
द्वंद्वयुद्ध	決闘
अलबम	アルバム
यूनिसिस	unisys
बाइंडिंग	バインディング
बाइंडिंग	バインディング
बाइंडिंग	拘束
नपुंसक	宦官
इलियास	エリヤ
लेक्चर	講義
लेक्चर	教本
लेक्चर	講演
लेक्चर	レクチャー
लेक्चर	講義
लेक्चर	講演
चांस	チャンス
समरसता	ハーモニー
समरसता	調和
अधिकारिता	管轄
मदरसे	マドラサ
छूत	tig
फहराने	引き上げ
साइकेडेलिक	サイケデリック
हर्ले	ハーレー
सामन्त	男爵
आचमन	メガ
आचमन	mega
मोलिब्डेनम	モリブデン
अध्यक्षों	スピーカー
टो	爪先
टो	つま先
हौसला	モチベーション
अतिरेक	冗長
अदाकारा	女優
अदाकारा	俳優
पोस्टिंग	投稿
पोस्टिंग	掲示
कॉकटेल	カクテル
तुरही	トランペット
अमेथिस्ट	アメジスト
फिंगरप्रिंट	指紋
फिंगरप्रिंट	指紋
प्रेयसी	愛人
ब्रॉक	タケシ
रॉक्स	岩石
रॉक्स	ロックス
दिली	ディリ
मोंटी	モンティ
इरित्रिया	エリトリア
पेंस	ペンス
अनुकूलक	アダプター
अनुकूलक	アダプタ
कोमोरोस	コモロ
इस्माईल	イスマーイール
गिजेला	ジゼル
कायाकल्प	若返り
प्रभाववाद	印象派
पाइलट	パイロット
ओसीआर	ocr
तुषारी	トカラ
मैकडोनाल्ड	マクドナルド
पुतला	マネキン
गैलियम	ガリウム
इलेक्ट्रो	エレクトロ
होवे	ハウ
उपयोगितावाद	功利主義
बेडरूम	寝室
गर्लफ्रेंड	ガールフレンド
गर्लफ्रेंड	ガールフレンド
असहनीय	耐え難い
इंडोर	室内
इंडोर	屋内
संगीन	墓所
संगीन	墓穴
रिटायर्ड	退職
रिटायर्ड	引退
वोडाफ़ोन	ボーダフォン
स्माइल	笑顔
स्माइल	スマイル
हुकुम	スペード
शून्यता	バキューム
शून्यता	真空
गजनी	ガズニー
देवदूत	エンジェル
देवदूत	天使
सारणिक	行列式
फ्रेज़र	フレーザー
नीनो	ニノ
पछतावा	後悔
पिल्ला	パピー
पिल्ला	子犬
गोल्फ़	ゴルフ
पंपों	パンプス
पंपों	ポンプ
लेटी	レティ
खीरा	きゅうり
खीरा	キュウリ
ट्रूमैन	トルーマン
ग्नू	gnu
पलंग	ベッド
राष्टीय	国民
राष्टीय	ナショナル
कूलिज	クーリッジ
ओएसआई	osi
अधिष्ठापन	設置
अधिष्ठापन	インストール
मशीने	機械
महारथी	マグナート
हानिकर	有害
पुनर्मूल्यांकन	更正
उदारतावाद	自由主義
लंच	昼食
लंच	ランチ
प्लूटार्क	プルタルコス
सर्फिंग	サーフィン
चाही	wanted
चाही	求む
केंटकी	ケンタッキー
बटर	バター
हेनान	河南省
कोथ	壊疽
शोगुन	征夷大将軍
डाइनिंग	ダイニング
सीगल	かもめ
स्टेटमेंट	ステートメント
स्टेटमेंट	声明
नसबंदी	殺菌
जामुनी	パープル
एनडीए	nda
सनसनीखेज	センセーショナル
पोस्टमार्टम	検死
सिरिंज	注射器
टेरेंस	テレンス
रैफ्टर	垂木
उम्मीदें	希望
उम्मीदें	期待
लोरेन	ロレーヌ
मिलिशिया	民兵
रीगा	リガ
घनघोर	ハービー
घनघोर	ハーヴィー
घनघोर	ハーヴェイ
हाफ़	半分
हाफ़	ハーフ
पांडा	パンダ
बुढ़ापा	老化
गुरूवार	木曜日
गुरूवार	木曜
हेवन	ヘイヴン
रिक्तिकरण	消去
ममी	mami
ममी	まみ
अर्जी	債権
अर्जी	主張
अर्जी	取得
होई	hoi
लेव	レフ
गपशप	ゴシップ
गपशप	チャット
गपशप	雑談
स्वास्थ्यवर्धक	ヘルシー
स्वास्थ्यवर्धक	健康
ओले	ole
सोप	石けん
सोप	石鹸
सोप	ソープ
सोप	soap
छुट्टियाँ	バカンス
छुट्टियाँ	休暇
छुट्टियाँ	バケーション
छुट्टियाँ	祝日
छुट्टियाँ	休日
क्यूशू	九州
प्लाटा	plata
टोगो	トーゴ
मूव	ムーブ
मूव	移動
लालित्य	エレガンス
एमनेस्टी	恩赦
कॉर्क	コルク
कॉर्क	コーク
ताऊ	タウ
ताऊ	叔父
ताऊ	伯父
ताऊ	おじさん
ताऊ	おじ
ताऊ	アンクル
दमदार	強い
दमदार	濃い
क़ैदी	捕虜
क़ैदी	囚人
आशुलिपि	速記
लोडिंग	ローディング
रूथ	ルース
सेबेस्टियन	セバスティアン
सेबेस्टियन	セバスティアヌス
सेबेस्टियन	セバスチャン
ड्रे	ドレー
फ्रेंको	フランコ
तैरना	泳ぐ
तैरना	水泳
तैरना	泳ぎ
तैरना	スイミング
तैरना	競泳
तैरना	水泳
गोमेज़	ゴメス
ओश	オシ
स्लोगन	スローガン
थाम	ホールド
नेवला	マングース
नताली	ナタリー
कैंपस	キャンパス
क्वेरी	問い合わせ
मिंट	ミント
गोश्त	食肉
ओलंपिया	オリンピア
हील	かかと
हील	ヒール
लीच	リーチ
शम्स	シャムス
मैंडी	マンディ
डायन	魔女
डायन	ウィッチ
भूटानी	ブータン
कैक्टस	サボテン
यस	はい
ज़ाम्बिया	ザンビア
अन्यायपूर्ण	不公平
आईसीटी	ict
हिकमत	英明
रूटीन	ルーチン
रूटीन	日課
बुद्धिमानी	英明
वेबस्टर	ウェブスター
ब्लेंडर	ミキサー
असहिष्णुता	不耐
काश्यप	サスカトゥーン
गर	ガー
किताबे	書物
किताबे	帳簿
किताबे	書籍
किताबे	書物
किताबे	ブック
टार्गेट	ターゲット
अधीर	せっかち
अटकल	予想
आरपीएम	rpm
टेटनस	破傷風
क्रूजर	巡洋艦
क्रूजर	クルーザー
प्रिन्स	プリンス
जन्मदिवस	生年月日
जन्मदिवस	バースデー
जवाहरात	宝石
महंगाई	インフレーション
गीज़ा	ギザ
सुरुचिपूर्ण	エレガント
कापुचीनो	カプチーノ
आईएसआई	isi
मेरिनर	マリナー
मेकर	メーカー
मेटाडाटा	メタデータ
रेडियम	ラジウム
हँस	笑い
हँस	笑う
रसीद	レシート
रसीद	受領
मिटाया	削除
शॉर्टकट	ショートカット
शॉर्टकट	ショートカット
हेडफोन	ヘッドホン
हेडफोन	ヘッドホン
फेज़	フェス
वालेंसिया	バレンシア
जूं	シラミ
स्वीकारोक्ति	懺悔
स्वीकारोक्ति	自白
प्रतिक्रियाएँ	リアクション
प्रतिक्रियाएँ	レスポンス
प्रतिक्रियाएँ	回答
जुआरी	ギャンブラー
हिक्स	ヒックス
मग	マグカップ
मग	マグカップ
देबी	デビ
रोकें	休止
रोकें	停止
रोकें	ストップ
पिस्ता	ピスタチオ
सम्मोहक	睡眠薬
उँगली	フィンガー
लैंडस्केप	横長
लैंडस्केप	風景
लैंडस्केप	横向き
चेरोकी	チェロキー
नेवाडा	ネバダ
अबीर	abir
कोंग	コング
चप्पल	サンダル
चप्पल	スリッパ
आर्द्रभूमि	湿地
गोंज़ालेज़	ゴンザレス
लॉटरी	宝くじ
लॉटरी	抽選
स्वारोवस्की	スワロフスキー
डरावने	怖い
शुन्य	ゼロ
ग्लोवर	グローヴァー
ग्लोवर	グラヴァー
लिडेल	リデル
मोंटगोमरी	モンゴメリー
अकादमियों	アカデミー
वाइपर	ワイパー
बेईमानी	ファウル
बेईमानी	ファール
प्रॉपर्टी	プロパティ
प्रॉपर्टी	財産
सेलिना	セレーナ
स्लोवाक	スロバキア
स्लोवाक	スロバキア
रीजेंट	摂政
सुन्नत	スンナ
स्टेफ़नी	ステファニー
अप्रसन्न	不幸
चैलेंजर	チャレンジャー
कालीनों	カーペット
कालीनों	じゅうたん
कालीनों	絨毯
काँटा	フォーク
लेजेंड	伝説
डॉक्स	ドキュメント
सारंगी	ヴァイオリン
सारंगी	バイオリン
कैनिंग	缶詰
ग्राफ़िक	グラフィック
रिस	ris
सवेरा	モーニング
मैग्ना	マグナ
कसाई	肉屋
कसाई	ブッチャー
स्टाक	株式
स्टाक	ストック
निलम्बित	サスペンド
ड्यूमा	デュマ
रुस	ロシア
अपच	消化不良
कम्पाइल	コンパイル
प्रकटन	出演
प्रकटन	外観
मुर्दे	デッド
परफेक्ट	パーフェクト
परफेक्ट	完璧
लेसोथो	レソト
भूमिकाएँ	役割
अम्बर	琥珀
अम्बर	アンバー
गांसू	甘粛
मकदूनिया	マケドニア
मालकिन	愛人
पीबीएक्स	pbx
नेल	ネイル
क़तर	カタール
घोंघा	カタツムリ
स्टोक	ストーク
फ़ॉर्मेट	フォーマット
फ़ॉर्मेट	書式
फ़ॉर्मेट	フォーマット
फ़ॉर्मेट	書式
रेनर	ライナー
मध्यरात्रि	ミッドナイト
मध्यरात्रि	真夜中
फ्लैग	フラグ
फ्लैग	国旗
हुकम	スペード
बादशाही	君主制
घुटना	ひざ
लंबन	視差
पार्सल	包み
पार्सल	小包
रोथ	ロート
रव	ノイズ
रव	騒音
वृश्चिक	スコーピオン
वृश्चिक	サソリ
नूडल्स	ヌードル
नूडल्स	麺類
अनुलग्नक	添付
अनुलग्नक	差押え
अनुलग्नक	添付
अनुलग्नक	愛着
नादान	未熟
नादान	バカ
नादान	愚か
चार्जिंग	チャージ
चार्जिंग	充電
सायकिल	自転車
सृजनात्मकता	創造性
सृजनात्मकता	創造力
मजहब	宗教
लिओन	レオン
एटलेटिको	アトレティコ
एटलेटिको	アトレチコ
झूमर	シャンデリア
संगुटिका	コングロマリット
लॉगिन	ログイン
उम्मीदवारी	立候補
मोलस्का	軟体動物
लोशन	ローション
इबराहीम	イブラヒム
एडमॉन्टन	エドモントン
वीजीए	vga
बनाओ	メイク
बनाओ	make
तराजू	スケール
तराजू	ウロコ
वेंडरबिल्ट	ヴァンダービルト
लालची	欲張り
ओट	ベール
पेंटर	画家
श्रुतलेखन	口述
काग	kag
चातुर्य	タクト
पार्स	parse
मोरिया	守屋
मोरिया	守谷
स्मृतिलोप	健忘
सुसमाचार	ゴスペル
सुसमाचार	福音書
आजा	アジャ
सहपाठियों	クラスメート
सहपाठियों	同級生
प्योर	ピュア
प्योर	純粋
भरवां	剥製
प्लाट	プロット
ग्रेनेड	手榴弾
डिब्बाबंद	缶詰
मित्रो	友だち
मित्रो	友達
नॉर्वेजियाई	ノルウェー
ह्यूज	ヒュー
कुई	クイ
ग्रान	グラン
रुको	待つ
रुको	待ち
नागासाकी	長崎市
नागासाकी	長崎
पेनिसिलीन	ペニシリン
इली	イリ
मेलो	メロウ
मेलो	メロー
आरोन	アロン
आरोन	アーロン
बेनफिका	ベンフィカ
वर्जिल	ウェルギリウス
वर्जिल	ヴァージル
टारगेट	ターゲット
पढना	読書
ट्राफियां	トロフィー
दाखिले	入場
दाखिले	入学
दाखिले	入園
कंगन	ブレスレット
फटी	凝視
रूमाल	ハンカチ
लोको	ロコ
अपाचे	apache
जेफरी	ジェフリー
रेग	レゲエ
धामों	貴族
फ़ेसबुक	facebook
कठफोड़वा	キツツキ
सर्फ	サーフィン
डिप्थीरिया	ジフテリア
उपनामों	名字
कोडी	コーディー
स्नेक	ヘビ
सर्द	チル
सर्द	寒気
सर्द	chill
आयनन	イオン化
मेसॉन	中間子
टेट	テート
टेट	テイト
बीएससी	bsc
भूखी	空腹
टूथपेस्ट	歯磨き
टूथपेस्ट	歯磨き粉
स्कोप	範囲
स्कोप	スコープ
कैरल	キャロル
होन्शू	本州
कश	パフ
टाडा	多田
फ़तह	ファタハ
मूंगा	サンゴ
राजनयिकों	外交官
बांजुल	バンジュール
बेरूत	ベイルート
क्रेमर	クレイマー
आईफ़ोन	iphone
आईफ़ोन	iphone
हैमरस्मिथ	ハマースミス
फव्वारा	噴水
अगुणित	減数
अण्टीगुआ	アンティグア
एंटरप्राइज	エンタープライズ
एंटरप्राइज	企業
लहू	血液
लहू	ブラッド
संतरा	orange
संतरा	オレンジ
मर्दाना	マッチョ
बाउंड	束縛
बाउंड	バウンド
हैमंड	ハモンド
दिखावटी	派手
संतो	聖徒
संतो	セインツ
प्रोमो	プロモ
प्रोमो	プロモ
लैडर	ラダー
लैडर	ハシゴ
लैडर	はしご
लैडर	梯子
ओमाहा	オマハ
शेर्लोट	シャルロット
बेताब	必死
खिल	開花
स्पैन	スパン
शिमाज़ु	島津
इशारों	仕草
इशारों	ジェスチャー
मर्डोक	マードック
अफेयर्स	事務
फैसल	ファイサル
एकत्रण	コレクション
मेम	mem
गहराइयों	深み
फुहार	スプレー
फुहार	霧雨
हाना	ハナ
भूमंडलीकरण	グローバリズム
निक्स	ニックス
ओलंपिक्स	オリンピック
रुबिन	ルービン
रेकार्ड	レコード
रेकार्ड	記録
लाइनअप	ラインナップ
वर्नर	ヴェルナー
ईगल्स	イーグルス
बांका	バンカ
प्याज़	オニオン
प्याज़	たまねぎ
प्याज़	タマネギ
प्याज़	玉ねぎ
बिसात	ボード
रूपिम	形態素
बिस्मथ	ビスマス
रिक्ति	欠員
रिक्ति	モーテル
कार्टा	カルタ
स्टैंडिंग	順位
मैकआर्थर	マッカーサー
तान्या	ターニャ
इंटर्नशिप	インターン
इंटर्नशिप	インターンシップ
मेदवेदेव	メドヴェージェフ
समुराई	サムライ
समुराई	武士
टेडी	テディ
उद्घोषक	アナウンサー
सशर्त	条件
कूबड़	ハンプ
करूणा	思いやり
करूणा	同情
हनोई	ハノイ
शे	シェイ
माइक्रोफिल्म	マイクロフィルム
निपट	タックル
कार्लाइल	カーライル
यूटिलिटी	効用
यूटिलिटी	ユーティリティー
यूटिलिटी	ユーティリティ
स्क्रीनप्ले	脚本
तोशिबा	東芝
डामर	アスファルト
फील	fil
तरबूज	スイカ
सिल	シル
रेनडियर	トナカイ
नॉक्स	ノックス
वेरा	ヴェラ
लोकी	ロキ
कॉम्बैट	戦闘
आवक	着信
आवक	受信
रेसर	レーサー
पाइथन	python
पाइथन	ニシキヘビ
बगुला	サギ
स्लो	遅い
स्लो	スロー
हीटिंग	暖房
कॉमेडियन	コメディアン
हिल्बर्ट	ヒルベルト
जॉगिंग	ジョギング
नजफ़	ナジャフ
फ्लेचर	フレッチャー
ग्राफ़	グラフ
क्रिस्टीन	クリスティン
पिंग	ping
पूछो	ask
पूछो	尋ねる
हॉस्टल	ホステル
ऑफ़लाइन	オフライン
प्रोजेक्टर	プロジェクター
प्रोजेक्टर	プロジェクター
किचन	キッチン
किचन	台所
गश्ती	斥候
गश्ती	パトロール
मैग्वायर	マグワイア
ट्यूनिंग	チューニング
ओकिनावा	沖縄
एंड्रयूज	アンドリュース
कंट्रास्ट	コントラスト
बाटा	バタ
खलिहान	バーン
खलिहान	納屋
शर्मिंदा	恥ずかしい
शर्मिंदा	恥ずかしい
कुर्सियों	椅子
ब्रोंकाइटिस	気管支炎
संतरी	sentinel
नुस्खा	処方箋
कीर	キール
हेंडरसन	ヘンダーソン
आइलैंड्स	諸島
सुदृढीकरण	援軍
मेगाबाइट	メガバイト
माइग्रेशन	移行
बेकरी	ベーカリー
पाइपर	パイパー
चूल्हा	オーブン
जम्पर	ジャンパ
जम्पर	ジャンパー
जम्पर	ジャンパー
सता	sata
कर्मा	カルマ
अलीशा	アリーシャ
