que	kad
silla	kėdė
silla	kėdės
silla	balnas
informática	kompiuteris
fronteras	pasienio
bartolomé	bartolomé
bartolomé	bartholomew
construcciones	statyba
construcciones	statiniai
maíz	kukurūzai
maíz	kukurūzų
johann	johann
gato	katės
gato	katinas
gato	cat
gato	katė
azúcar	cukrus
azúcar	cukraus
sueco	švedas
albacete	albacete
defunción	mirtis
defunción	mirties
lesión	traumos
lesión	žala
lesión	trauma
lesión	žalos
lesión	sužalojimas
sonidos	skamba
sonidos	garsus
sonidos	garsai
salvar	gelbėjimo
salvar	išsaugoti
nobel	nobel
friedrich	friedrich
siente	jaustis
siente	jaučiasi
giro	riešo
men	vyrai
trece	trylika
esclavos	vergas
esclavos	vergai
comics	comics
aguilar	aguilar
vuelos	skrydžiai
abrir	atverti
largos	ilgai
largos	ilga
largos	ilgas
valparaíso	valparaiso
aparentemente	matyt
aparentemente	matomos
trujillo	trujillo
automóviles	automobilių
periodismo	žurnalistikos
sábado	šeštadienį
sábado	šeštadienis
cuartel	kareivines
héroes	didvyriai
elizabeth	elizabet
cuevas	olas
cuevas	cuevas
suprema	aukščiausiasis
decoración	dekoravimas
decoración	interjeras
decoración	dekoravimo
decoración	dekoracijos
hijas	dukros
foro	forumas
foro	forum
copia	kopijas
retorno	grįžimas
retorno	grįžti
retorno	grąžos
sands	smėlis
lógica	logiška
lógica	loginis
lógica	logika
soto	soto
segura	saugi
segura	segura
costo	savikaina
costo	išlaidos
extinción	išnykimas
extinción	išnykimo
conferencias	paskaitos
conferencias	konferencijos
conferencias	konferencija
conferencias	konferencijų
ajedrez	šachmatų
habitación	kambarys
habitación	kambariai
señales	signalus
señales	signalai
trabajado	dirbau
trabajado	dirbo
tensión	įtampa
tensión	įtampos
tensión	įtampa
cesar	cesar
cesar	cezario
conciencia	sąžinės
conciencia	supratimą
seminario	seminarija
seminario	seminaras
juárez	chuaresas
juárez	juárez
técnicos	techninių
técnicos	technikai
palmas	delnų
vidas	gyvena
órganos	įstaigų
órganos	organai
órganos	kūnai
cobertura	aprėpties
gusta	patinka
gusta	mėgsta
entradas	bilietai
entradas	bilietus
entradas	bilietų
entradas	įrašai
estatus	būsena
estatus	statusą
estatus	būklė
estatus	būsenos
miller	mileris
contemporáneo	šiuolaikinio
turístico	turistai
turístico	turizmo
seco	sausa
seco	sausas
seco	sausos
seco	džiovintas
seco	išdžiovinti
seco	džiovinta
huracán	uraganas
residentes	rezidentas
conservador	tory
conservador	konservatorių
rueda	ratas
rueda	rato
rueda	rueda
valles	slėniai
pacto	kompaktiškas
pacto	paktas
pacto	pakto
llamar	vadina
llamar	ragina
contribuciones	įnašai
contribuciones	įmokos
opiniones	nuomonės
brazos	ginklų
brazos	rankos
brazos	ginklai
moore	moore
consejero	patarėjas
consejero	patarėja
cámaras	kamera
website	svetainė
interpretar	aiškinant
isidro	isidro
documentación	dokumentacija
documentación	dokumentai
documentación	įrodymai
documentación	dokumentacijos
documentación	dokumentus
autopista	greitkelis
autopista	greitkelis
autopista	greitkelis
arts	meno
arts	menas
arts	menų
clan	klano
séptimo	septintasis
séptimo	septintoji
juniors	juniors
historial	istorijos
historial	istorija
billy	bilis
impuestos	apmokestinimo
impuestos	apmokestinimas
impuestos	mokestis
impuestos	mokesčiai
reloj	saugok
reloj	prižiūrėti
pardo	pardo
singles	singles
extremadura	extremadura
toronto	toronto
liberales	liberalai
liberales	liberalų
gabinete	kabineto
fray	frai
equilibrio	balansas
equilibrio	pusiausvyrą
equilibrio	pusiausvyra
allen	alenas
japoneses	japonijos
japoneses	japonų
sucedido	pavyko
inmigrantes	migrantų
inmigrantes	migrantai
inmigrantes	imigrantai
inmigrantes	migrantai
pared	sienos
pared	siena
órbita	orbitą
tropicales	atogrąžų
designados	paskirtas
gótico	goth
gótico	gotikos
airlines	airlines
vázquez	vasquez
vázquez	vázquez
vázquez	vazquez
della	della
soviético	sovietų
soviético	tsrs
rubén	rubén
anthony	antanas
goleador	rezultatyviausiu
heavy	sunkus
heavy	galinga
silencio	ša
silencio	ramu
silencio	tyliai
silencio	tyla
silencio	tyli
trofeo	trofėjus
ocupado	užimta
ocupado	okupuotoje
arqueológico	archeologinio
arqueológico	archeologijos
pobres	vargšas
pobres	vargšai
presa	dam
presa	grobis
oportunidades	galimybės
calderón	calderón
monarquía	monarchija
percusión	mušamieji
lobo	vilkas
biología	biologija
móvil	mobilusis
móvil	saugojimo
móvil	mobilus
víctima	vika
víctima	aukai
víctima	auka
teología	teologija
ambiental	aplinka
ambiental	aplinkos
cultivos	augalai
cultivos	pasėliai
cultivos	derlius
cultivos	kultūrų
cultivos	pasėlių
considerados	laikoma
escultores	skulptorių
gimnasia	saugus
gimnasia	gimnastika
automóvil	automobilių
renuncia	atsistatydinimo
renuncia	atsistatydinti
borbón	burbono
filósofo	filosofas
rasgos	ypatumai
rasgos	savybės
cantar	dainuoti
cantar	dainuoja
pino	pušų
sofía	sophia
lucía	liucija
antioquia	antiochas
antioquia	antiokijos
ortega	ortega
absoluto	absoliutas
absoluto	absoliutus
águila	erelis
institute	institutas
camiseta	marškiniai
camiseta	marškinėliai
camiseta	džersio
reinos	karalysčių
mix	mix
musulmanes	musulmonai
musulmanes	musulmonų
two	du
testamento	bus
alfred	alfredas
cortos	trumpa
cortos	trumpi
cortos	trumpai
cortos	trumpas
cortos	šortai
julia	džiulija
julia	julija
medallista	medalininkai
fracaso	gedimas
fracaso	nesėkmė
fracaso	nepakankamumas
superar	įveikti
drogas	narkotikai
fans	fanai
persecución	persekiojimo
centenario	šimtametė
mac	mac
cuerdas	lynai
cuerdas	virvės
cuerdas	virves
cuerdas	virvės
cuerdas	stygas
artificial	dirbtinių
artificial	dirbtinis
artificial	dirbtinė
bay	įlanka
muestras	mėginys
muestras	bandinys
muestras	mėginio
muestras	ėminys
like	lyg
like	kaip
obrero	darbininkas
obrero	darbuotojas
demócrata	demokratinė
demócrata	demokratinis
demócrata	demokratinės
demócrata	demokratinėje
demócrata	demokratų
demócrata	demokratai
demócrata	demokratų
traducido	išversti
cerebro	smegenys
cerebro	smegenų
cerebro	smegenys
cerebro	smegenis
sombra	šešėliai
sombra	šešėlis
sombra	šešėlis
toneladas	tonos
toneladas	tonų
toneladas	tonomis
senadores	senatoriai
ganadería	gyvuliai
ganadería	gyvulininkystė
ganadería	gyvūnai
deuda	skola
dark	tamsus
dark	tamsi
dark	tamsiai
chilenos	čilės
bell	bell
ciclistas	dviratininkų
vientos	vėjai
experimental	eksperimentinių
bancos	bankininkystė
bancos	bankininkystės
bancos	suolai
indio	indio
indio	indas
indio	indijos
dudas	abejonės
dudas	abejonės
dudas	abejonių
partículas	dalelės
partículas	dalelės
partículas	dalelių
específico	konkrečių
pastor	pamokslininko
pastor	aviganis
pastor	pastorius
iván	ivanas
traje	apranga
traje	kostiumų
traje	kostiumas
escuadra	squadron
escuadra	būrys
profesora	profesorius
profesora	mokytoja
enfrentamiento	clash
circulación	apyvartą
gobernación	muchafaza
cerrado	uždaryta
cerrado	uždara
tim	timas
desaparecido	dingo
desaparecido	trūksta
citado	kotiruojamos
yugoslavia	jugoslavijos
yugoslavia	jugoslavijos
vegas	vegasą
ibn	ibn
académica	akademinių
doctrina	doktrina
dead	miręs
iban	iban
separado	atskirtas
separado	atskirta
coral	koralų
coral	chorų
line	linija
paciente	pacientas
arias	arias
memorias	primena
memorias	prisiminimai
memorias	pasirodo
memorias	memuarus
tailandia	tailandas
pobre	vargšas
pobre	vargšai
calcio	kalcis
calcio	kalcio
calcio	calcio
velasco	velaskas
precios	kaina
precios	kainos
talento	talentus
talento	talentas
talento	talentinga
talento	talentingas
frecuentes	bendras
frecuentes	dažni
captura	surinkimo
captura	fotografuoja
captura	žūklės
captura	sugavimo
cervantes	cervantes
antena	antena
antena	antenos
parada	sustabdyti
dientes	dantis
dientes	dantų
dientes	dantys
marvel	marvel
epíteto	epitetas
heart	širdy
heart	širdies
heart	širdis
retirarse	panaikina
retirarse	atsiimti
retirarse	pasitraukti
temática	teminių
temática	teminė
republicana	respublikonų
marcado	žymėjimas
marcado	ženklinimas
puentes	tiltai
previo	ankstesnė
previo	ankstesnis
previo	ankstesnių
volcán	ugnikalnio
mora	mora
beneficios	pelnas
beneficios	pelno
beneficios	privalumų
rodolfo	rodolfo
rodolfo	ralph
rodolfo	rudolph
rodolfo	rudolf
reproducción	veislinių
reproducción	veisimas
reproducción	grojimą
estima	pagarbą
canaria	canaria
canaria	kanarų
field	laukas
gala	gala
hockey	ritulio
fósiles	iškastinio
presentaciones	pristatymai
tablas	skydai
tablas	lentos
representaciones	pasirodymai
ofensiva	puolimas
rector	provost
rector	rektorius
negó	atmestas
negó	atmesta
roy	rojus
unesco	unesco
designación	paskyrimas
incidente	incidentas
alicia	alicija
alicia	alisa
abogados	teisininkai
abogados	advokatai
funcionarios	pareigūnai
funcionarios	pareigūnams
esperar	laukiu
esperar	laukia
esperar	laukimas
atlas	atlas
rumbo	žinoma
cruces	esančiuose
cruces	kerta
negras	juodai
negras	juodas
negras	juodi
negras	juoda
magazine	lapą
magazine	žurnalas
exactamente	tiksliai
exactamente	būtent
mira	saugok
mira	prižiūrėti
mira	mira
alcaldes	merai
cortés	mandagus
fortuna	fortuna
fortuna	turtai
localizada	vietinis
legislación	įstatymai
ramal	filialas
ramal	šaka
bernard	bernard
rené	rené
instrucción	instrukcijos
instrucción	mokymas
accidentes	avarija
accidentes	avarijos
plena	pilnas
plena	visu
emitido	išmestas
venezolana	venesuelos
delegación	delegacija
delegación	pavedimas
sudamericana	sudamericana
electorales	rinkimų
electorales	rinkimai
electorales	rinkimų
apoyar	remti
casada	vedęs
casada	ištekėjusi
misa	mesa
reconoce	pripažįsta
value	vertė
magia	magija
vender	parduodama
houston	hiustone
part	dalies
part	dalis
manejo	tvarkymo
campamento	stovyklavietė
campamento	stovyklavietės
campamento	stovyklos
campamento	stovykla
campamento	stovyklos
dorado	auksinis
dorado	dorado
dorado	auksinis
dorado	aukso
dorado	gold
dorado	auksas
celular	mobilusis
celular	saugojimo
celular	mobilus
celular	ląstelių
celular	ląstelių
armando	armando
armando	arnoldas
diarios	dienoraščiai
diarios	laikraščiai
diarios	žurnalai
pisos	butų
pisos	butų
pisos	butai
armenia	armėnų
armenia	armėnijos
armenia	armėnija
mina	mina
mina	mano
gráfico	grafinis
gráfico	grafikos
gráfico	grafinio
gráfico	diagrama
amateur	mėgėjų
gracia	gracia
gracia	grace
franklin	franklinas
acta	acta
rescate	išpirkos
rescate	gelbėjimo
rescate	gelbėjimo
rescate	gelbėjimas
organizar	organizuoti
infante	kūdikiai
infante	infante
athletic	athletic
sobrino	sūnėnas
come	valgo
guayaquil	gvajakilio
cinematográfica	kinematografijos
perros	suo
perros	šuo
cliente	klientų
cliente	klientui
cliente	klientas
profundo	gilus
profundo	gili
profundo	giliai
ruedas	ratai
modificaciones	pakeitimai
modificaciones	pakeitimai
inmigración	imigracija
inmigración	imigracijos
inmigración	emigracijos
inmigración	migracija
arqueológicos	archeologinio
arqueológicos	archeologijos
gallego	gallego
asociados	associates
mariscal	puolėjas
naranja	apelsinų
naranja	apelsinai
autobuses	autobusas
autobuses	autobuso
autobuses	autobusų
embalse	dam
embalse	tvenkinys
embalse	rezervuaras
americanos	amerikos
americanos	amerikiečiai
rayos	ray
rayos	žaibas
rayos	žaibo
ducado	kunigaikštis
ducado	kunigaikštystė
aficionados	mėgėjai
aficionados	mėgėjų
aficionados	fanai
representada	sudarė
condados	apskritys
marc	marc
multitud	minios
multitud	minia
orilla	kranto
orilla	krantas
finalista	finalistas
cátedra	paskaita
cátedra	kėdė
cátedra	kėdės
espiritual	dvasinis
violín	smuikas
violín	smuikas
carnaval	karnavalas
seno	sine
seno	krūtų
seno	krūties
playas	beach
síntesis	sintezę
síntesis	sintezė
docente	mokytoja
way	būdu
way	būdas
clark	klarkas
sacerdotes	kunigai
shorts	šortai
evaluación	vertinimas
evaluación	įvertinimas
modos	būdais
inscripción	užrašas
inscripción	registracija
inscripción	registracijos
inscripción	registravimas
descubrir	nustatęs
anne	anne
mejoras	gerinimo
mejoras	pagerėjimas
publicar	publikuoti
publicar	paskelbia
publicar	leidyba
publicar	leidybos
judío	žydų
judío	žydas
abadía	abi
irak	irakas
roque	roque
queen	karaliene
queen	karalienė
queen	queen
visitante	lankytojų
deberían	turėtų
institucional	institucinės
institucional	instituciniai
institucional	institucinė
institucional	institucinis
investigador	tyrėjas
investigador	tyrėjo
investigador	tyrėjas
investigador	tyrėjo
negociaciones	derybos
negociaciones	derybos
serrano	serrano
inclinación	pokrypis
físicas	fizikos
físicas	fizika
judía	žydų
judía	žydas
amante	meilužis
holanda	holland
holanda	olandija
stadium	stadionas
arroz	ryžiai
arroz	ryžių
dificultad	sunkumai
dificultad	sunkumas
dificultad	sunkumų
dificultad	sudėtingumas
dificultad	sunkumai
dificultad	sunkumų
sicilia	sicilijos
dave	dave
dave	deivas
hilo	verpalai
hilo	siūlai
hilo	siūlus
épocas	kartus
terminado	atliktas
terminado	baigtos
dragón	dragon
organizada	organizuotu
armamento	ginklavimuisi
armamento	ginklas
armamento	ginklai
armamento	ginkluotė
profunda	gilus
profunda	gili
profunda	giliai
napoleón	napoleonas
recepción	čekis
igualdad	lygybės
igualdad	lygybė
conductor	vairuotojo
conductor	mašinistas
conductor	vairuotojas
orleans	orleano
krasnodar	krasnodar
sabor	skonio
sabor	aromatas
sabor	skonis
síntomas	simptomai
legión	legionas
golden	auksinis
licenciatura	bakalauro
festivales	festivalis
festivales	festivalio
festivales	festivalius
elegidos	išrinkti
elegidos	išrinktas
elegidos	išrinkta
vale	vale
pabellón	paviljone
christopher	christopher
túnel	tunelis
túnel	tunelio
túnel	tunelį
jason	džeisonas
missouri	misūrio
soberanía	suverenitetui
soberanía	suverenumą
soberanía	suvereniteto
expertos	ekspertai
expertos	ekspertas
necesarios	būtinas
alaska	aliaska
asesino	žudikas
permanece	likti
tecnológico	technologijos
tecnológico	technologija
tecnológico	technologijų
tecnológico	technologiniai
prima	priemoka
prima	priemokos
prima	pusbrolis
manifestaciones	demonstracijas
manifestaciones	demonstracijos
manifestaciones	demonstravimas
manifestaciones	mitingus
bolsa	maišas
bolsa	prekės
elegida	išrinkti
elegida	išrinktas
elegida	išrinkta
masas	masė
masas	masės
paralelo	lygiagrečiai
demostrar	įrodyti
fragmentos	fragmentai
fragmentos	gabaliukai
acuerdos	susitarimai
disputado	ginčijamas
disputado	ginčytina
disputado	ginčijo
ballet	baleto
wikimedia	wikimedia
moon	palydovas
viajar	kelionėms
viajar	kelionei
viajar	kelione
viajar	kelionės
viajar	kelionė
viajar	kelionės
viajar	keliaujant
viajar	keliaujantys
viajar	keliaujantiems
viajar	keliauja
viajar	keliavo
toros	toros
toros	bulių
crece	auga
crece	augti
diálogo	dialogas
diálogo	dialogo
diálogo	dialogas
diálogo	dialogą
lema	šūkis
observa	stebėti
diplomático	diplomatai
diplomático	diplomat
diplomático	diplomatinio
diplomático	diplomatinis
diplomático	diplomatinių
malasia	malaizija
malasia	malaizijos
adams	adams
marinos	jūreiviai
marinos	jūreivių
marinos	jūrų
marinos	jūrinė
lingüística	kalbotyra
jerónimo	jerome
identificación	identifikavimo
identificación	identifikacija
identificación	identifikavimas
asegurar	apdrausti
electricidad	elektra
electricidad	elektros
sesiones	užsiėmimai
sesiones	sesijas
sesiones	posėdžiai
sesiones	sesijos
tránsito	eismas
filial	dukterinė
atmósfera	atmosferos
madonna	madona
colectivo	kolektyvams
requisitos	reikalavimai
movie	filmas
movie	filmai
diana	diana
diana	diana
únicos	unikali
únicos	unikalus
nieve	sniegas
nieve	sniego
pares	dalyvis
comunistas	komunistai
comunistas	komunistų
comunistas	komunistai
colina	kalvos
cuerda	virvės
cuerda	virvė
cuerda	griežtas
espectáculos	pramogos
espectáculos	pramoga
espectáculos	pramogų
señores	lordų
aplica	įgyvendina
promocional	skatinimo
chicas	mergaitės
chicas	mergaites
chicas	merginos
vizcaya	biskajos
jane	džeine
sentimientos	jausmai
sentimientos	jausmus
aparato	prietaisas
aparato	prietaisas
aparato	aparatas
aparato	prietaisai
aparato	aparatūra
aparato	aparatai
variables	kintamasis
project	projekto
project	projektas
poderoso	galingų
poderoso	galingas
poderoso	galinga
poderoso	galingi
nacionalista	nacionalistinių
nacionalista	nacionalistines
combates	kovoti
funda	įkurta
salinas	druskų
salinas	salinas
venganza	kerštas
venganza	keršto
venganza	keršto
venganza	kerštas
sajonia	saksonijos
exitosa	sėkmingai
clínica	klinika
clínica	klinikos
clínica	klinikoje
harvard	harvardo
observación	pastebėjimas
observación	stebėjimai
observación	stebėjimas
observación	stebėjimo
explosión	sprogimas
bruno	bruno
armado	ginkluotas
armado	ginkluoti
acusado	kaltina
acusado	atsakovas
acusado	atsakovo
renovación	renovacijos
renovación	atnaujinimas
renovación	atnaujinimo
renovación	pratęsimas
diosa	deivė
ventana	langas
ventana	lango
reservas	išlygų
reservas	užsakymų
reservas	atsargų
reservas	rezervai
reservas	rezervacija
reservas	užsakymas
lluvias	kritulių
lluvias	lietus
beneficio	pelnas
beneficio	pelno
beneficio	naudos
descarga	atsiųsti
visitar	aplankyti
visitar	aplankyti
herencia	paveldo
herencia	paveldas
herencia	palikimas
herencia	paveldėjimo
gijón	chichonas
aeronaves	orlaivis
aeronaves	orlaiviai
aeronaves	lėktuvas
extremos	baigiama
extremos	baigiasi
extremos	ekstremalus
plato	indų
plato	patiekalas
plato	plokštė
plato	plokštės
plato	plato
eugenio	eugen
eugenio	eugenio
eugenio	eugène
eugenio	eugenijus
dir	dir
instrumental	instrumentinis
gravedad	trauka
competir	konkuruoti
competir	konkuruojančių
ferrocarriles	geležinkeliai
ferrocarriles	geležinkelis
líquido	skysčio
líquido	skystis
líquido	skystas
pozo	pozo
jonathan	džonatanas
pecho	krūtinės
pecho	krūtų
pecho	krūties
explicación	paaiškinimas
explicación	paaiškinimus
explicación	paaiškinimai
conclusión	užbaigimo
prestigio	prestižinio
prestigio	prestige
campesinos	valstiečių
kelly	kelly
story	istorijos
story	pasakojimas
story	istorija
biblia	biblija
biblia	biblijos
seria	rimti
seria	rimta
seria	rimtas
seria	rimtų
antología	antologijoje
inspiración	įkvėpimas
inspiración	įkvėpimo
negativa	atsisakymas
impresión	spausdinti
impresión	įspaudas
impresión	įspūdį
diseños	dizaino
teléfono	telefono
teléfono	telefonas
teléfono	telefonas
pío	pijus
ideología	ideologijos
ideología	ideologija
ideología	ideologinių
patricia	patricija
georges	georges
cómic	comics
ball	balius
ball	kamuolys
logros	pasiekimai
logros	pasiekimų
logros	pasiekimus
logros	laimėjimai
comprar	pirkimas
comprar	pirkti
comprar	pirkimo
comprar	pirkti
enterrado	palaidotas
herido	sužeista
herido	sužeistas
mental	psichikos
mental	protiškai
franz	franz
polémica	nesutarimų
crónicas	lėtinis
crónicas	lėtinė
crónicas	lėtinio
crónicas	kronikos
principado	kunigaikštystės
alegre	linksmų
suelos	dirvos
suelos	grindys
suelos	dirvožemio
suelos	dirvožemį
suelos	dirvožemis
destacando	pabrėžti
oaxaca	oachakos
unida	jungtinės
unida	jungtinė
rubio	blondinė
rubio	blonde
rubio	blondinė
rubio	rubio
financiera	finansiniai
financiera	finansinis
vela	žvakė
vela	bures
vela	vela
vela	plaukia
creek	upelio
chávez	chávez
chávez	chávez
voleibol	tinklinis
conjuntos	ansambliai
competencias	įgūdžiai
competencias	kompetencija
competencias	varžybose
competencias	varžybų
bafta	bafta
personalidades	asmenybės
austin	ostino
giras	keliones
giras	ekskursijų
cannes	kanuose
fases	etapai
orgánica	ekologinio
franja	juostele
franja	juostelė
franja	juostelės
piensa	manau
carbón	anglys
carbón	anglis
carbón	anglis
carbón	anglies
carbón	anglis
mozart	mocartas
sufre	kenčia
vocales	balses
vocales	vokalinių
pesado	sunkus
pesado	galinga
sorpresa	staigmena
cruce	sankirtos
cruce	kryžkelėje
descendencia	palikuonių
descendencia	palikuonių
infantiles	vaikiškas
yacimientos	indėliai
romance	romantika
escuadrón	squadron
escuadrón	būrys
oxígeno	deguonis
jueves	ketvirtadienis
jueves	ketvirtadienį
jueves	ketvirtadienio
jueves	ketvirtadieniais
cráter	krateris
distinción	skiriamasis
abandonado	apleistas
abandonado	apleista
reuniones	susirinkimai
reuniones	susitikimai
reuniones	posėdžiai
instrucciones	instrukcijos
instrucciones	nurodymai
instrucciones	instrukcija
jalisco	chalisko
muralla	sienos
muralla	siena
cura	kunigas
cura	gydo
vivía	gyveno
vivía	gyvenau
hispano	hispano
interpretando	aiškinant
milenio	millenium
ligero	nedideli
sagrado	šventa
sagrado	švento
empresarios	verslininkai
empresarios	darbdaviai
empresarios	darbdavys
húngaro	vengrijos
matriz	matrica
matriz	matricos
sebastian	sebastianas
wilhelm	vilhelmo
coordinación	koordinavimas
coordinación	koordinavimo
coordinación	koordinavimo
sarmiento	sarmiento
condenado	nuteistas
condenado	pasmerktas
caliente	karšti
caliente	karšto
caliente	karšta
caliente	karštas
caliente	šiltas
caliente	šilta
caliente	šiltai
caliente	šiltos
represión	represijos
represión	represijų
hembras	patelių
hembras	patelės
hembras	moteris
hembras	patelės
hembras	moterys
hembras	moterų
hembras	patelė
demográfica	demografiniai
corredor	bėgikė
corredor	brokeris
corredor	koridoriaus
corredor	koridorių
corredor	koridorius
radiación	radiacija
radiación	spinduliuotė
radiación	spinduliavimas
radiación	spinduliuotės
baker	baker
bad	blogai
bad	bloga
bad	blogas
bad	blogi
tito	tito
tito	titas
ine	ine
estética	estetika
estética	kosmetikos
estética	estetinės
visitas	lankytojai
visitas	lankytojų
visitas	vizitai
visitas	apsilankymai
visitas	aplankyti
condes	earls
colonos	kolonistų
configuración	konfigūracija
configuración	derinimas
boda	vestuvės
boda	vestuves
gobernadores	valdytojų
gobernadores	valdytojai
ganados	pelnęs
ganados	laimėjo
entrantes	pradžiai
entrantes	šeimose
entrantes	gauta
entrantes	ateinantys
construidos	statybų
gen	genų
gen	genas
gen	gen
lleno	pilnas
lleno	visu
lleno	užpildyta
colaborador	bendradarbiai
varones	patinai
trazado	išdėstymo
trazado	išdėstymas
kennedy	kenedi
defensores	gynėjų
financiero	finansiniai
financiero	finansinis
gay	gėjai
gay	gėjų
gay	gėjus
bóveda	saugyklą
sueños	svajones
sueños	sapnai
sueños	svajonės
asentamientos	gyvenviečių
puntuación	balų
puntuación	balu
puntuación	balai
ángulo	kampas
oral	žodžiu
precisión	tikslumas
precisión	tikslumo
precisión	tikslumas
protegido	saugomų
recomienda	rekomenduoja
recomienda	rekomenduoja
socialistas	socialistai
socialistas	socialistų
postura	laikysena
socios	associates
oración	maldos
oración	maldas
oración	maldos
oración	malda
protegidas	saugomų
amazonas	amazon
templos	šventyklą
anfibios	varliagyviai
islam	islamas
geográfico	geografiniai
geográfico	geografinis
geográfico	geografinė
misiles	raketos
misiles	raketas
misiles	raketa
misiles	raketų
tejido	mezgimo
tejido	bangų
tejido	medvilniniai
apodo	slapyvardis
intérprete	atlikėjas
canta	dainuoti
canta	dainuoja
soul	siela
soul	sielos
intendente	viršila
preguntas	duk
oscura	tamsus
oscura	tamsi
oscura	tamsiai
wwe	wwe
memorial	atminimo
humanas	žmonijos
humanas	žmogaus
humanas	žmogus
estadios	stadionuose
estadios	arenas
vigilancia	budrumo
vigilancia	stebėjimas
vigilancia	stebėsena
vigilancia	stebėsenos
bibliotecarios	bibliotekininkas
barrera	barrera
barrera	kliūtis
barrera	barjerą
barrera	barjeras
aprender	mokymosi
aprender	mokymuisi
aprender	mokytis
aprender	mokymasis
aprender	mokytis
actualización	atnaujintas
actualización	atnaujinimas
actualización	atnaujinta
actualización	atnaujina
actualización	atnaujinimas
actualización	atnaujinama
tarjetas	korteles
tarjetas	kortos
tarjetas	kortelės
tarjetas	kortelė
catalunya	katalonijos
baby	baby
baby	mažyte
baby	mažylis
baby	kūdikis
tesoro	mokesčių
tesoro	lobis
tesoro	iždo
tesoro	iždas
ali	ali
pianista	pianistas
bits	bitų
bits	bitų
maestra	mokytoja
continuo	nuolat
vecino	kaimynas
vecino	kaimynė
vecino	kaimyne
vecino	kaimynas
exploración	nagrinėti
exploración	tyrinėti
exploración	žvalgyba
exploración	žvalgybos
exploración	žvalgymo
consejos	patarimų
consejos	patarimai
parámetros	parametrai
legado	palikimas
chicos	berniukai
chicos	vaikinai
guitarras	gitaros
componente	komponento
corrupción	korumpuotas
vegetales	augalinis
vegetales	daržovės
vegetales	daržovių
dragon	dragon
séptima	septintasis
séptima	septintoji
espejo	veidrodis
finalidad	tikslas
finalidad	paskirtis
matemático	matematikas
feliz	laiminga
feliz	laimingas
feliz	laimingi
mapas	žemėlapiai
cúpula	kupolu
cónsul	konsulas
existir	egzistuoti
dallas	dalasas
cerrada	uždaryta
cerrada	uždara
huesca	huesca
célebre	švenčiama
batman	betmenas
continuidad	tęstinumas
continuidad	tęstinumo
asesor	patarėjas
asesor	patarėja
asesor	konsultantas
tanques	sugebėti
tanques	tankai
tanques	bakas
tanques	tankus
tanques	tankai
misterio	marijos
misterio	paslaptis
harris	haris
harris	harris
division	kvadratas
proteína	baltymų
proteína	baltymas
proteína	baltymai
sexuales	lytis
espalda	nugarų
postal	atvirukas
postal	pašto
administrador	administratorius
administrador	administratorius
noches	naktys
estrecha	siauros
estrecha	siauras
estrecha	siaura
extraño	keistas
extraño	keistai
extraño	keista
extraño	keistas
extraño	keista
extraño	svetimas
hamilton	hamilton
escaños	sėdynės
escaños	vietų
chinos	kinų
chinos	kinijos
chinos	kinas
segmento	atkarpa
ayudante	ass
ayudante	asistentas
ayudante	padėjėjas
ayudante	padėjėjas
ayudante	pagalbininkas
portero	valytojas
portero	vartininkas
portero	porter
diablo	velnio
diablo	diablo
repertorio	repertuarą
viviendo	gyventi
viviendo	gyvenimo
viviendo	gyvos
java	java
quinteto	kvintetas
reconocer	pripažinti
more	daugiau
intérpretes	atlikėjai
intérpretes	aiškinant
internos	praktikantas
llena	pilnas
llena	visu
alcohol	gėrimus
alcohol	alkoholio
alcohol	alkoholis
alcohol	alkoholinių
cubano	kubos
rodeado	apsupti
beatriz	beatrice
beatriz	beatriz
beatriz	beatričė
destacadas	priimtų
estable	stabilus
labores	žygdarbių
subir	išsiuntimas
subir	lipti
urbanos	urban
urbanos	miesto
uci	uci
uci	icu
concesión	koncesijos
concesión	koncesija
arqueología	archeologija
iniciales	inicialai
alimento	maistas
alimento	pašarų
alimento	pašaras
alimento	pašarai
corre	krypsta
corre	valdo
corre	vykdyti
praga	praha
praga	prahos
tigre	tiger
tigre	tigras
protesta	protestas
protesta	protestuoti
educativo	švietimo
detener	sustabdyti
genética	genetinis
genética	genetiniai
genética	genetikos
celebran	švęsti
palo	palo
cat	katės
cat	katinas
cat	cat
cat	katė
ondas	airwaves
ondas	bangos
ondas	bangas
protestas	protestas
protestas	protestuoti
protestas	protestas
protestas	protestai
geográficos	geografiniai
geográficos	geografinis
geográficos	geografinė
abundante	maistingos
abundante	gausus
conservatorio	konservatorijos
colonización	kolonizacijos
colonización	kolonizacija
controversia	ginčas
controversia	ginčai
controversia	nesutarimų
incorporación	integravimas
incorporación	integravimo
diseñador	dizaineris
tarjeta	kortelės
tarjeta	kortelė
orlando	orlando
anillos	žiedai
leyendas	legendos
arenas	arenas
arenas	smėlis
morgan	morgan
contribución	įnašas
contribución	indėlis
contribución	įnašai
contribución	įmokos
banderas	vėliavas
voluntarios	savanorišką
germán	germano
germán	germain
vegetal	augalinis
vegetal	gamykla
vegetal	augaliniai
vegetal	augalas
vegetal	augalų
transportes	transportas
domínguez	dominguez
domínguez	domínguez
compró	nusipirko
horacio	horacio
horacio	horacijus
distinciones	pagyrimu
literalmente	tiesiogine
gráfica	grafinis
gráfica	grafikos
gráfica	grafinio
