від	จาก
підняти	เลี้ยง
змінні	ตัวแปร
террі	terry
раннє	ต้น
присвячено	ทุ่มเท
спорядження	เฟือง
навчальної	สอน
математичної	คณิตศาสตร์
черепаха	เต่า
черепаха	เต่า
страв	จาน
браян	brian
гільдії	สมาคม
рон	รอน
схему	frameworks
традиційна	ดั้งเดิม
залізний	เหล็ก
залізний	เตารีด
воскресіння	คืนชีพ
фраза	วลี
скарби	สมบัติ
рання	ต้น
джейсон	jason
комерційного	พาณิชย์
комерційного	โฆษณา
анатомія	กายวิภาค
анатомія	กายวิภาคศาสตร์
тед	เทด
тед	เท็ด
польщу	โปแลนด์
керрі	kerry
страйк	strike
рибу	ฟิช
рибу	ปลา
оригінал	ต้นฉบับ
оригінал	ดั้งเดิม
оригінал	เดิม
тихий	แปซิฟิก
тихий	แปซิฟิค
відмова	ขัดข้อง
камер	กล้อง
себастьян	sebastián
єзуїтів	jesuits
стелі	เพดาน
постійна	คงที่
хоп	ฮ็อป
хоп	ฮอป
підвищити	เพิ่ม
змії	งู
змії	งู
провідник	คู่มือ
провідник	แนวทาง
аграрної	agrarian
ютери	เครื่องจักร
протести	ประท้วง
шеф	เชฟ
шеф	หัวหน้า
завтра	พรุ่ง
зупинка	หยุด
дзвін	ระฆัง
дзвін	กระดิ่ง
дзвін	ระฆัง
дзвін	กระดิ่ง
дзвін	เบลล์
удари	แตะ
удари	หมัด
холодний	หนาว
холодний	เย็น
холодний	เย็นๆ
епізоди	ตอน
відпочинок	นันทนาการ
відпочинок	สันทนาการ
відпочинок	พัก
автомат	เครื่องจักร
автомат	แมชชีน
автомат	เครื่อง
калію	โพแทสเซียม
змінився	เปลี่ยน
замінено	แทนที่
пів	ครึ่ง
подвійний	ดับเบิล
подвійний	ดับเบิ้ล
сортування	เรียง
красний	krasny
місій	ทูต
місій	ภารกิจ
кравчук	kravchuk
юридичні	กฎหมาย
пишеться	สะกด
пишеться	คาถา
законодавчих	นิติบัญญัติ
колу	โค้ก
колу	โคเคน
павільйон	ศาลา
копіювання	สำเนา
подарунок	พรสวรรค์
подарунок	ปัจจุบัน
блиск	ประกาย
блиск	ส่อง
продати	ขาย
стамбул	อิสตันบูล
фаза	เฟส
прочитати	อ่าน
мовознавство	ภาษาศาสตร์
електроніка	อิเล็กทรอนิกส์
електроніка	อิเล็กทรอนิกส์
перетворити	แปลง
ескадрильї	ฝูงบิน
дизайнер	designer
цинку	สังกะสี
комуністи	คอมมิวนิสต์
судові	ศาล
судові	สำนัก
болгарський	บัลแกเรีย
міф	ตำนาน
промені	คาน
партнер	คู่หู
дельта	เดลต้า
дельта	delta
чудовий	วิเศษ
очікування	รอ
рушій	เครื่องยนต์
навички	ทักษะ
рядовий	pvt
зустрічей	ประชุม
діалог	สอบถาม
купити	ซื้อ
купити	ซื้อ
купити	เลี้ยง
цивільний	แพ่ง
цивільний	ประชา
цивільний	พลเรือน
потяги	รถไฟ
практичне	ปฏิบัติ
шини	ยาง
шини	รถเมล์
дане	เดนมาร์ก
житель	พลเมือง
демократичний	ประชาธิปไตย
демократичний	ประชาธิปไตย
сирія	ซีเรีย
індіана	อินเดียนา
боже	อัลลอฮ์
боже	พระเจ้า
боже	อัลลอฮฺ
прикрашені	ประดับ
зараження	fallout
фірмі	มั่นคง
лід	นำ
лід	ตะกั่ว
лід	ไอซ์
лід	ice
демо	สาธิต
прибрати	ล้าง
прибрати	สะอาด
прибрати	clean
прибрати	ลบ
палаті	ward
палаті	วอร์ด
нагірно	nagorno
темний	เข้ม
темний	มืด
мусульмани	มุสลิม
мусульмани	มุสลิม
ходів	moves
додаткова	พิเศษ
додаткова	เสริม
гарно	สวย
перетворено	แปลง
перекласти	แปล
корі	cori
трудові	แรงงาน
груди	อก
груди	หน้าอก
груди	หีบ
груди	อก
чекати	รอ
вченим	บัณฑิต
птаха	นก
птаха	เบิร์ด
стадія	ขั้น
стадія	stage
стадія	เวที
повідомили	แจ้ง
ззовні	นอก
ззовні	ภายนอก
пояснив	ชี้แจง
автоматична	อัตโนมัติ
отвори	รู
сухі	แห้ง
сухі	แล้ง
сухі	แห้งๆ
розіграш	หวย
розіграш	แจก
фізично	ร่างกาย
дивитися	นาฬิกา
дивитися	ชม
дивитися	ดู
ставлять	พันธุ์
таємниця	ลึกลับ
таємниця	ปริศนา
таємниця	ลี้ลับ
таємниця	secret
таємниця	ลับ
таємниця	ลับๆ
застосувати	สมัคร
печер	ถ้ำ
тяжко	แรง
тяжко	โหม
тяжко	ลำบาก
тяжко	หนัก
тяжко	ฮาร์ด
тяжко	ยาก
куб	ลูกบาศก์
напали	ทำร้าย
універсальний	universal
універсальний	สากล
подивитися	เห็น
подивитися	ดู
подивитися	นาฬิกา
подивитися	ชม
подивитися	ดู
подивитися	มอง
подивитися	ดู
процесори	โปรเซสเซอร์
очікується	คาด
членство	สมาชิก
оригінальне	ต้นฉบับ
оригінальне	ดั้งเดิม
оригінальне	เดิม
звернутися	ปรึกษา
повітряна	แอร์
повітряна	อากาศ
повітряна	air
подають	เสิร์ฟ
битв	สนามรบ
ірак	อิรัก
орда	กองพล
пострілів	นัด
тінь	shadow
тінь	เงา
переглянути	วิจารณ์
переглянути	รีวิว
переглянути	เห็น
переглянути	ดู
переглянути	ดู
християни	คริสเตียน
християни	คริสเตียน
фундамент	รากฐาน
фундамент	foundation
фундамент	มูลนิธิ
окреме	แยก
время	vremya
ходити	เดิน
хоккайдо	ฮอกไกโด
ключі	กุญแจ
салоні	กระท่อม
салоні	โดยสาร
землеробство	การเกษตร
землеробство	เกษตรกรรม
бак	บาก
самка	หญิง
таблиць	ตาราง
таблиць	โต๊ะ
меблі	เฟอร์นิเจอร์
грудей	อก
буш	bush
буш	บุช
глибокий	ลึก
глибокий	deep
просте	ง่าย
просте	ง่ายๆ
хутро	ขน
чеської	เช็ก
дано	dano
скандал	ฉาว
кей	เคย์
реп	แร็พ
референдум	ประชามติ
референдум	มติ
супер	super
їсти	กิน
їсти	ทาน
їсти	กิน
строго	เคร่งครัด
чверть	ไตรมาส
протест	ค้าน
протест	คัดค้าน
протест	ประท้วง
меню	เมนู
меню	เมนู
брюссель	บรัสเซลส์
яйце	ไข่
боснія	บอสเนีย
турецькі	ตุรกี
побачила	เห็น
складна	แรง
складна	โหม
складна	ลำบาก
складна	หนัก
складна	ฮาร์ด
складна	ยาก
сир	ชีส
сир	cheese
сніг	หิมะ
необхідним	จำเป็น
дейв	เดฟ
напої	ดื่ม
співає	ร้อง
класичні	คลาสสิค
класичні	classic
картах	maps
картах	แผนที่
співав	แซง
співав	ซัง
співав	ซาง
жук	ด้วง
ведмідь	แบก
ведмідь	หมี
протока	ช่องแคบ
компаніями	ธุรกิจ
компаніями	บริษัท
вітри	ลม
анджей	andrzej
вдова	แม่หม้าย
вдова	หม้าย
кан	คัง
кан	คาห์น
кан	กานต์
фрази	วลี
суха	แห้ง
суха	แล้ง
суха	แห้งๆ
негативний	ติดลบ
негативний	ลบ
вказівки	แนวทาง
благодійний	ทำบุญ
теннессі	เทนเนสซี
теннессі	เทนเนสซี่
ханство	khanate
номера	จำนวน
номера	หมายเลข
приймав	ลูกจ้าง
приймав	พนักงาน
графи	กราฟ
традиційне	ดั้งเดิม
підземний	ใต้ดิน
підземний	ยมโลก
голосувати	โหวต
домашній	บ้าน
домашній	home
домашній	บาน
кримінальний	อาชญากร
кримінальний	อาชญากรรม
запиту	สอบถาม
соціальне	สังคม
описати	บรรยาย
описати	อธิบาย
практичні	ปฏิบัติ
палермо	palermo
готовність	พร้อม
черепа	กะโหลก
геометрія	เรขาคณิต
християнська	คริสเตียน
справжня	real
справжня	จริง
шум	เสียง
віа	ผ่าน
релігій	ศาสนา
гальмування	เบรก
джоан	โจน
інвестиції	ลงทุน
футів	ฟุต
футів	เท้า
футів	ฟิต
буріння	สว่าน
дикі	wild
дикі	ดุดัน
нести	พก
нести	อุ้ม
їжа	อาหาร
їжа	เกี๊ยว
християнський	คริสเตียน
чеська	เช็ก
думав	คิด
меценат	maecenas
громадське	สาธารณชน
громадське	public
громадське	สาธารณะ
гарний	หล่อ
перевал	ผ่าน
білок	โปรตีน
злочинців	อาชญากร
вопросы	คำถาม
сату	satu
рідина	ของเหลว
рідина	ของเหลว
рідина	เหลว
надійність	ไว้ใจ
джеррі	gerry
грузинська	จอร์เจีย
випадкових	มั่ว
випадкових	สุ่ม
богу	อัลลอฮ์
богу	พระเจ้า
богу	อัลลอฮฺ
регулярний	ปรกติ
регулярний	ปกติ
покращити	ปรับปรุง
робітника	ลูกจ้าง
робітника	พนักงาน
мюллер	muller
рой	รอย
клієнта	ลูกค้า
медики	แพทย์
запах	กลิ่น
гострий	ชาร์ป
гострий	คม
циклів	วงจร
робін	robin
закрити	ปิด
закрити	ใกล้
мається	นัย
гетто	สลัม
голуб	พิราบ
маркус	markus
маркус	มาร์คัส
монгольська	มองโกเลีย
брюсселі	บรัสเซลส์
пальці	นิ้ว
явка	ปลิง
явка	ทาก
плита	ทะเบียน
плита	จาน
плита	เตา
ініціатива	ริเริ่ม
ініціатива	initiative
визначати	กำหนด
визначати	นิยาม
агломерація	agglomeration
цифра	หลัก
обрати	เลือก
фред	เฟร็ด
фред	fred
вузькі	แคบ
дощ	เรน
дощ	ฝน
джин	gin
джин	จิน
джин	ยีน
джин	จีน
джин	ฌอง
джин	ยีน
джин	จีน
ліжок	ที่นอน
ліжок	เตียง
взаємодію	ปฏิสัมพันธ์
оману	โอมาน
маямі	miami
плакат	โปสเตอร์
виставку	นิทรรศการ
увійти	ล็อกอิน
увійти	ป้อน
залишилось	เหลือ
взяті	ล้อม
ранок	เช้า
ранок	morning
вайт	ขาว
вайт	ไวท์
гвардія	องครักษ์
овочі	ผัก
овочі	ผัก
абсолютний	ค่าสัมบูรณ์
абсолютний	สัมบูรณ์
стажування	ฝึกงาน
пагорб	เนิน
франциска	franziska
бін	ถั่ว
корону	crown
корону	มงกุฎ
росс	รอส
темна	เข้ม
темна	มืด
певне	เจาะจง
канзас	แคนซัส
ринків	ตลาด
розробили	พัฒนา
варіації	แปรผัน
артиста	feat
леві	lévy
заповнення	กรอก
заповнення	เติม
лініями	เส้น
лініями	บรรทัด
приріст	increment
митець	ศิลปิน
митець	จิตรกร
алея	มอลล์
алея	ห้าง
алея	ซอย
алея	ตรอก
змінної	ตัวแปร
початковій	ประถม
початковій	มูลฐาน
вогні	ไฟ
вогні	แสง
обладнанням	ฮาร์ดแวร์
напій	ดื่ม
далекий	ไกล
кілометри	กิโลเมตร
кілометри	กิโลเมตร
кілометри	กิโล
конкакаф	concacaf
безвісти	mia
ном	nom
товар	สินค้า
товар	ผลิตภัณฑ์
товар	สินค้า
невже	จริงๆ
невже	จริง
виділив	จัดสรร
гострі	ชาร์ป
гострі	คม
дозвілля	leisure
дозвілля	สันทนาการ
режисерів	ปักษ์
оае	uae
конкуренції	แข่งขัน
проїзд	ขี่
хотіла	ต้องการ
математична	คณิตศาสตร์
математична	คณิตศาสตร์
бабуся	ยาย
бабуся	ยาย
сигізмунд	sigismund
кішки	แมว
катастрофа	หายนะ
катастрофа	หายนะ
катастрофа	เซียน
ідеологія	อุดมการณ์
тонкий	บาง
тонкий	ผอม
тонкий	บางๆ
анти	anti
мадам	มาดาม
бал	ลูกบอล
бал	บอล
темп	จังหวะ
дружині	ภริยา
дружині	ภรรยา
дружині	เมีย
павел	pawel
павел	paweł
підкорення	ชัยชนะ
підкорення	เอาชนะ
підкорення	พิชิต
цвіте	บลูม
акцент	สำเนียง
жертва	บวงสรวง
жертва	เหยื่อ
анімаційний	การ์ตูน
назовні	ออก
авторство	ลิขสิทธิ์
фехтування	ฟันดาบ
креслення	พล็อต
креслення	วางแผน
сорт	cultivar
складчастість	orogeny
японці	ญี่ปุ่น
заслужена	สมควร
націоналізм	ชาตินิยม
лівану	เลบานอน
ізоляції	ฉนวน
ангел	เทวดา
ангел	นางฟ้า
юнайтед	สามัคคี
юнайтед	ยูไนเต็ด
юнайтед	united
успішний	สำเร็จ
прокурор	โจทก์
прокурор	อัยการ
данте	dante
снаряд	ยุทธภัณฑ์
біблія	ไบเบิ้ล
біблія	ไบเบิล
масиві	อาร์เรย์
старіння	ริ้ว
обговорювати	อภิปราย
подавати	เสิร์ฟ
подавати	เสริฟ
юань	อ้วน
юань	หยวน
ресурсу	ทรัพยากร
круглий	กลม
круглий	กลมๆ
круглий	รอบ
круглий	วงกลม
знайомство	พบ
типова	ปริยาย
типова	ทั่วไป
дракон	มังกร
дракон	dragon
звірі	สัตว์
просив	ถาม
ногу	ขา
фінська	ฟินแลนด์
сек	วินาที
сек	วินาที
сек	sec
пляж	ชายหาด
пляж	หาด
базова	ฐาน
базова	ฐานทัพ
заплановано	วางแผน
перешкоди	อุปสรรค
яскраві	สดใส
яскраві	สว่าง
кімнат	ห้อง
кук	ปรุง
кук	ครัว
кук	หุง
черги	คิว
народами	เผ่า
канадська	แคนาดา
піт	pete
піт	พีท
піт	เหงื่อ
піт	เหงื่อ
оболонка	เปลือก
оболонка	เชลล์
оболонка	ผิวหนัง
оболонка	ผิว
оболонка	skin
розмовляють	พูด
мусить	ต้อง
рекламу	โฆษณา
кароль	karol
дзвони	ระฆัง
дзвони	กระดิ่ง
ємність	capacitance
готова	พร้อม
скрипка	ไวโอลิน
складати	เลี้ยง
волков	volkov
перевели	โอน
бот	บ็อต
бот	bot
тех	เทค
тех	เทคโนโลยี
мінімальна	minimal
мінімальна	น้อย
викладати	สอน
пейдж	เพจ
пейдж	เพจ
пейдж	หน้า
сонячний	สุริยะ
сонячний	สุ
ціла	จำนวนเต็ม
єрусалим	เยรูซาเล็ม
стамбулі	อิสตันบูล
залізна	เหล็ก
залізна	เตารีด
ногами	ฟุต
ногами	เท้า
ногами	ฟิต
нормальний	ปรกติ
нормальний	ธรรมดา
нормальний	ปกติ
вибачте	เสียใจ
вибачте	ขออภัย
вибачте	ขอโทษ
пацієнта	คนไข้
пацієнта	อดทน
атлантичний	แอตแลนติก
коліна	เข่า
береза	บีช
судан	ซูดาน
ніка	nike
грам	กรัม
лілія	ลิลลี่
водоростей	สาหร่าย
гасло	สโลแกน
гасло	slogan
гуго	ฮิว
піраміда	พีระมิด
піраміда	พีรามิด
скарб	สมบัติ
грузинський	iberia
щелепи	กราม
щелепи	ราม
ваза	vasa
ваза	แจกัน
маска	หน้ากาก
зазначені	ระบุ
режими	โหมด
прихильник	พัดลม
прихильник	fan
прихильник	แฟนๆ
прихильник	แฟน
рівномірно	สม่ำเสมอ
бельгійський	เบลเยียม
бельгійський	เบลเยี่ยม
мігель	miguel
точна	แม่นยำ
мобільного	mobile
адамс	อดัมส์
адамс	adams
стіну	กำแพง
хірург	ศัลยแพทย์
додається	appends
ударних	percussion
демократія	ประชาธิปไตย
зоряні	ดวงดาว
зоряні	ดารา
зоряні	ดาว
ост	ost
перекладено	แปล
інцидент	เหตุการณ์
соколов	sokolov
граматики	ไวยากรณ์
граматики	grammar
спартак	spartak
брайан	brian
бренд	ยี่ห้อ
бренд	แบรนด์
сербів	serbs
продавати	ขาย
комітетів	กระดาน
комітетів	บอร์ด
дасть	เต็มใจ
мір	mir
труды	ทรู
людство	มนุษยชาติ
людство	มนุษยธรรม
конституційний	รัฐธรรมนูญ
тадеуш	tadeusz
видатним	ค้าง
множення	คูณ
множення	ทวีคูณ
множення	คูณ
сонячна	สุริยะ
сонячна	สุ
заклик	อุทธรณ์
заклик	แย้ง
вказаний	ระบุ
стаб	แทง
блокувати	บล็อก
блокувати	บล็อค
павлов	pavlov
виконавця	ทรัพยากร
куті	มุม
метт	แม็ท
метт	แมทท์
метт	แม็ต
метт	แมตต์
метт	แมต
метт	แมท
контент	เนื้อหา
крем	ครีม
проекція	ทิพย์
розкриває	เผย
лівія	livia
стріт	ตรง
стріт	ถนน
стріт	street
тимчасові	ชั่วคราว
суворо	เคร่งครัด
комплект	กำหนด
комплект	ตั้ง
президентів	ประธานาธิบดี
наркотиків	ยา
бокс	boxing
бокс	มวย
бокс	ชกมวย
металургія	metallurgy
сині	น้ำเงิน
сині	สีน้ำเงิน
сині	บลู
сині	บลู
сині	บลูส์
маз	maz
райт	wright
райт	ไรท์
ліків	ยา
папська	pontifical
папська	สันตะปาปา
цукор	น้ำตาล
кисень	ออกซิเจน
самостійна	อิสระ
самостійна	เอกราช
нацистів	นาซี
зручно	สะดวก
зручно	สบาย
зручно	สะดวก
зручно	สบาย
зручно	สบายใจ
смугу	รันเวย์
автоматів	เครื่องจักร
обговорити	อภิปราย
почалось	เริ่ม
заблокувати	แบน
заблокувати	ล็อก
заблокувати	ล็อค
заблокувати	บล็อก
заблокувати	บล็อค
легкого	เบา
бутану	ภูฏาน
дональд	donald
тереза	thérèse
добрив	ปุ๋ย
отримає	โพส
отримає	ท่า
союзниками	ญาติ
експрес	express
парад	แห่
парад	พาเหรด
скеля	rock
скеля	ร็อค
скеля	โยก
скеля	หิน
результативність	ประสิทธิ์
небезпечні	อันตราย
аризона	แอริโซนา
банківської	ธนาคาร
емоції	อารมณ์
гальма	เบรก
гальма	เบรค
лаз	laz
дикий	wild
дикий	ดุดัน
ринки	ตลาด
оксид	ออกไซด์
вороги	ศัตรู
вологість	ความชื้น
вечірній	เย็น
аграрний	การเกษตร
аграрний	เกษตรกรรม
аграрний	เกษตร
рису	ข้าว
шанувальників	พัดลม
шанувальників	fan
шанувальників	แฟนๆ
шанувальників	แฟน
ліван	เลบานอน
бомб	ระเบิด
критичні	วิกฤติ
критичні	วิกฤต
посиланнями	ลิงก์
конкурси	แข่งขัน
болото	fen
болото	บึง
болото	ห้วย
болото	บึง
рівнина	ธรรมดา
осередком	รัง
причинами	สาเหตุ
кімнату	ห้อง
абетка	อักษร
лукас	ลูคัส
печатка	ผนึก
роза	rose
роза	กุหลาบ
роза	โรส
роза	โร
роза	กุหลาบ
домен	โดเมน
запропонувати	แนะนำ
ліки	เวชศาสตร์
ліки	ยา
реальний	real
реальний	จริง
давньогрецький	phrygian
умова	เงื่อนไข
умова	สภาพ
торговельних	เครื่องหมายการค้า
чувашія	chuvashia
вибраний	เลือก
атоми	อะตอม
революційний	ปฏิวัติ
вацлав	václav
додані	เพิ่ม
відносна	สัมพันธ์
відносна	ญาติ
винайшов	คิดค้น
британці	บริติช
британці	อังกฤษ
глибока	ลึก
глибока	deep
настрої	อารมณ์
судження	คำแถลง
судження	statement
покрита	ครอบคลุม
покрита	ปกคลุม
милосердя	เมตตา
милосердя	ปราณี
кентуккі	kentucky
андреас	andreas
джефф	เจฟ
джефф	เจฟฟ์
сесія	เซสชั่น
сесія	เซสชัน
рідні	kin
рідні	ญาติ
град	บัณฑิต
град	ลูกเห็บ
сину	ลูก
сину	บุตร
сину	ลูกชาย
голі	เปลือย
яном	เอียน
люсі	lucy
документація	เอกสาร
кишки	ไส้
масло	เนย
гриб	เห็ด
авіаційна	อากาศยาน
норт	อุดร
норт	เหนือ
приморський	primorsky
квадрат	ตาราง
кеш	แคช
костюм	ชุด
костюм	สูท
лопес	โลเปซ
лопес	lopez
лопес	โลเปซ
лісабон	ลิสบอน
лісабон	lisbon
плавлення	ละลาย
плавлення	ละลาย
чорноморський	พุก
графічні	กราฟิก
графічні	กราฟิก
графічні	กราฟิก
руські	รัสเซีย
огляди	วิจารณ์
огляди	รีวิว
нуль	ศูนย์
коротке	สั้น
коротке	สั้นๆ
коротке	เตี้ย
тури	ทัวร์
доручення	ธุระ
вей	อุย
виготовлена	ผลิต
верді	verdi
мрії	ฝัน
обличчям	ใบหน้า
обличчям	หน้า
обличчям	หน้าตา
обличчям	face
точні	แม่นยำ
точні	แม่นยำ
вірша	กลอน
вірша	กวี
дзюдо	ยูโด
сонячні	สุริยะ
сонячні	สุ
рай	สวรรค์
рай	พาราไดซ์
рай	สวรรค์
рай	พาราไดส์
таїланд	ไทย
таїланд	thailand
таїланд	ประเทศไทย
депресії	หดหู่
язи	กล้าม
нащадок	ทายาท
нащадок	กุมาร
нащадок	เด็ก
печатки	ผนึก
радше	ปุ๋ย
стрільці	ธนู
повені	อุทกภัย
ребра	ซี่โครง
ребра	ซี่โครง
ребра	ขอบ
ребра	edge
мури	ผนัง
мури	กำแพง
впала	เผลอ
ядерна	นิวเคลียร์
геолог	ธรณีวิทยา
діаграма	แผนภาพ
діаграма	แผนภูมิ
діаграма	ชาร์ต
діаграма	ภูมิ
ломоносова	lomonosov
страху	กลัว
страху	fear
ядерні	นิวเคลียร์
кажу	กล่าว
кажу	พูด
каналом	ท่อ
каналом	ช่อง
моментів	moments
пограбування	ปล้น
світи	โลก
лонг	ยาว
лонг	นาน
додатки	แอป
додатки	แอพ
вершиною	vertex
підтвердили	ยืนยัน
йоган	johan
міцно	แน่น
помітити	สังเกต
помітити	สังเกตุ
додаткове	ก้าวหน้า
благословення	พร
благословення	อวยพร
благословення	พร
сітки	กริด
яскравий	สดใส
ральф	ราล์ฟ
відправити	ส่ง
квадратний	ตาราง
крайньому	lett
опіки	เบิร์น
пропустив	คิดถึง
пропустив	พลาด
карток	บัตร
карток	การ์ด
карток	ไพ่
набоїв	ตลับ
долар	ดอลลาร์
борг	borg
борг	หนี้
схвалення	อนุมัติ
іноземний	ต่างด้าว
бронювання	จอง
бронювання	จอง
бронювання	สังกัด
універсальна	universal
універсальна	สากล
танзанії	แทนซาเนีย
кредит	credit
кредит	เครดิต
кілометр	กิโลเมตร
небезпека	อันตราย
резерв	ลอยตัว
резерв	ลอย
резерв	สำรอง
розбили	แตก
розбили	พัง
розбили	หัก
динозаврів	ไดโนเสาร์
процедуру	กระบวนการ
роуз	rose
роуз	กุหลาบ
роуз	โรส
роуз	โร
базовий	ฐาน
базовий	ฐานทัพ
вузький	ข้น
вузький	แคบ
цитати	อ้างอิง
цитати	คำคม
цитати	คำคม
радість	joy
радість	จอย
кримінальне	อาชญากร
кримінальне	อาชญากรรม
кримінальне	pulp
батарея	แบตเตอรี่
сподіваюсь	หวัง
чаю	ชา
закінчити	เสร็จ
закінчити	จบ
закінчити	end
закінчити	ยุติ
одружена	แต่งงาน
понеділок	จันทร์
платформу	แพลตฟอร์ม
труба	ท่อ
труба	ท่อ
труба	หลอด
труба	ทรัมเปต
труба	ทรัมเป็ต
шин	ชีน
теніс	เทนนิส
грей	เทา
доменіко	domenico
миші	เมาส์
піддаються	ล่อลวง
підписати	ป้าย
підписати	ลงชื่อ
підписати	เซ็น
порівняти	เทียบ
іспити	สอบ
іспити	ข้อสอบ
подруга	แฟน
подруга	friend
подруга	เพื่อน
календарі	ปฏิทิน
стабільність	เสถียรภาพ
пости	เฮลิคอปเตอร์
пости	ต้ม
пости	โพสต์
тай	ไท
тай	ไท่
тай	ต่าย
тай	ไต้
кропивницький	เครื่องหมาย
кропивницький	มาร์ค
спокій	สงบ
зомбі	ซอมบี้
зомбі	ผีดิบ
хворим	ป่วย
необхідного	สำคัญ
демократичні	ประชาธิปไตย
крамниці	ร้าน
єврей	ยิว
астероїди	หิน
прогноз	พยากรณ์
гарні	เก่ง
гарні	ดี
спеціалізована	เชี่ยวชาญ
фігуру	ชิ้น
фігуру	พีซี
фігуру	พีซ
наближається	ที่มา
ліза	lisa
ліза	ซ่า
обер	ober
румунська	โรมาเนีย
робінсон	โรบินสัน
помітили	สังเกต
штефан	stephan
паралельні	ขนาน
спробували	พยายาม
листівки	โปสการ์ด
студентам	นักเรียน
студентам	นักศึกษา
сходить	ผงาด
вижити	รอด
надаються	กำลัง
надаються	คือ
голосом	เสียง
емма	emma
емма	เอ็มม่า
тил	tyl
аргентинський	อาร์เจนตินา
громадянам	ประชาชน
громадянам	พลเมือง
цру	cia
філіппіни	ฟิลิปปินส์
банди	แก๊ง
банди	แก๊ง
ховається	ซ่อน
пляжі	ชายหาด
купа	พวง
хворий	ป่วย
хворий	ป่วย
комета	ดาวหาง
михаїл	ไมเคิ้ล
михаїл	ไมเคิล
запрошені	เชิญ
відповісти	โต้ตอบ
філ	ฟิลล์
філ	ฟิล
чиста	บริสุทธิ์
етика	จริยธรรม
втеча	หนี
вагітність	ครรภ์
рожевий	pink
рожевий	ชมพู
рожевий	สีชมพู
кращий	best
йон	จอน
йон	jon
сподіваючись	หวัง
церквах	โบสถ์
вашингтона	วอชิงตัน
виграє	ชนะ
співати	ร้อง
розширена	ipa
алгебра	พีชคณิต
перепрошую	เสียใจ
перепрошую	ขออภัย
перепрошую	ขอโทษ
людський	มนุษย์
хмар	เมฆ
псевдоніми	ฉายา
псевдоніми	นามแฝง
арка	อาร์ช
знайомі	คุ้นๆ
знайомі	คุ้น
підручника	คู่มือ
класицизм	classicism
кішка	แคท
кішка	แมว
карабаської	karabakh
усунути	ขจัด
страждання	ทรมาน
оточують	ล้อม
практичний	ปฏิบัติ
краса	งาม
інструкцій	assembler
уявити	จินตนาการ
діана	ไดอาน่า
деревина	วูด
деревина	ไม้
белл	ระฆัง
белл	กระดิ่ง
белл	เบลล์
дискусія	อภิปราย
рівний	เท่ากับ
коса	คาย
розмова	สนทนา
розмова	คุย
розмова	พูด
ера	อายุ
ера	ยุค
єгипетський	อียิปต์
нитки	ด้าย
кинув	โยน
американською	nsa
активи	ทรัพย์สิน
активи	สินทรัพย์
розкрити	ขยาย
службовець	เสมียน
мобільний	mobile
визнають	crush
визнають	ปิ๊ง
визнають	ขยี้
мечем	ดาบ
інтелект	ปัญญา
автоматичний	อัตโนมัติ
автоматичний	auto
автоматичний	อัตโนมัติ
пластини	ชุบ
вертоліт	เฮลิคอปเตอร์
розсіювання	ลวดลาย
розсіювання	กระจาย
розсіювання	โปรย
страва	จาน
кен	ken
кен	เคน
спектакль	ปรากฏการณ์
тактика	กลยุทธ์
тактика	ยุทธวิธี
дубль	ดับเบิล
дубль	ดับเบิ้ล
миша	เมาส์
софі	sophie
кат	hangman
холмс	โฮล์มส์
холмс	โฮล์ม
звертався	ร้องขอ
словаки	slovaks
вапняку	หินปูน
німець	เยอรมัน
кукурудзи	ข้าวโพด
блюз	บลู
блюз	บลูส์
тимчасове	ชั่วคราว
бмп	bmp
включити	รวม
роздуми	คิด
цариці	ควีน
цариці	ราชินี
рани	แผล
рани	บาดแผล
відступ	เยื้อง
святе	ศีล
святе	ศักดิ์สิทธิ์
святе	ศักดิ์สิทธิ์
підтвердити	ยืนยัน
підтвердити	ยืนยัน
астрономія	ดาราศาสตร์
знамениті	ดัง
декор	ตกแต่ง
десятка	ten
десятка	สิบ
випустити	หลุด
випустити	หลวม
баба	baba
баба	บา
легендарний	ตำนาน
впевнено	มั่นใจ
антарктиди	แอนตาร์กติกา
змусило	คลาน
мобільні	mobile
вбрання	ชุด
коментарів	หมายเหตุ
коментарів	คอมเมนท์
ефективний	ประสิทธิ์
ефективний	ประสิทธิผล
дагестан	dagestan
жаба	คางคก
жаба	กบ
араби	อาหรับ
томаш	tomasz
томаш	tomáš
зайнято	ยุ่งๆ
зайнято	ยุ่ง
позначки	ลูกปืน
позначки	กระสุน
позначки	แท็ก
позначки	ป้าย
позначки	แท็ก
маски	หน้ากาก
індійська	อินเดีย
експериментальний	ทดลอง
точний	แม่นยำ
кузнецов	kuznetsov
симфонічний	symphonic
фізіологія	สรีระ
континенті	ทวีป
хороші	เก่ง
хороші	ดี
нащо	ทำไม
кодів	รหัส
вази	vasa
розглянемо	พิจารณา
легендарного	ตำนาน
оголошує	แถลง
тайвань	ไต้หวัน
зайнята	ยุ่งๆ
зайнята	ยุ่ง
цікавить	สนใจ
лінкольн	ลินคอล์น
позбавити	กีดกัน
атом	อะตอม
метр	เมตริก
метр	เมตร
метр	มิเตอร์
метр	เมตร
мая	maya
мая	มายา
мая	maja
африканський	africanus
африканський	แอฟริกา
хмара	เมฆ
зберегла	เก็บ
діагностика	วินิจฉัย
діагностика	วินิจฉัย
африканська	แอฟริกา
