din	от
intens	интензивно
salonul	салон
încercări	опити
încercări	процеси
încercări	изпитания
încercări	изпитвания
încercări	тестове
încercări	изследвания
aplicată	приложен
aplicată	приложена
aplicată	прилагана
aplicată	приложено
aplicată	приложени
cărămidă	тухла
cărămidă	брик
sexual	сексуален
sexual	сексуално
sexual	сексуална
sexual	сексуални
sexual	сексуално
fred	фред
april	ейприл
april	април
astra	астра
diplomatice	дипломатически
axa	ос
axa	оси
axa	оста
decizii	решения
grupă	група
grupă	групово
grupă	групиране
grupă	групова
grupă	отряд
grupă	взвод
zur	zur
definită	определени
definită	дефинирани
chimist	химик
diferență	разликата
diferență	разлика
eliade	елиаде
sky	скай
sky	небе
sky	небето
preț	цена
lisabona	лисабон
islam	ислям
islam	исляма
hrană	храни
hrană	храна
redenumit	преименувана
voci	гласове
cauzat	причинено
cauzat	причинени
cauzat	причинена
securitatea	сигурност
securitatea	охрана
solare	слънчево
solare	слънчева
solare	слънчеви
produsul	продукт
produsul	продукти
aparate	устройствата
aparate	устройства
aparate	апарати
aparate	апарат
aparate	апаратура
eliminat	елиминирани
eliminat	елиминиран
eliminat	премахната
eliminat	премахнато
eliminat	премахнат
eliminat	премахнати
eliminat	отстранени
inițiale	начален
inițiale	първоначален
inițiale	първоначално
inițiale	първоначална
herțegovina	херцеговина
oferite	предложени
oferite	предложен
oferite	предложена
oferite	предложено
cuplul	двойка
statistici	статистика
statistici	статистики
statistici	статистиката
statistici	статистика
statistici	анализи
statistici	анализите
derivat	деривати
traduse	преведени
arabi	арабите
arabi	араби
andy	анди
saturn	сатурн
citate	кавички
citate	цитати
bulgar	българка
bulgar	българско
bulgar	българска
bulgar	българин
bulgar	български
stanley	станли
stanley	стенли
resursele	ресурси
île	île
britanicii	британци
sugerat	предложен
sugerat	предложени
sugerat	предложено
soluția	разтвор
soluția	решение
atmosferă	атмосфера
andreas	андреас
nil	нил
extreme	крайности
extreme	крайно
extreme	краен
extreme	екстремно
extreme	екстремни
extreme	крайни
bunuri	стоки
bunuri	блага
comportament	поведение
comportament	поведение
stade	стад
acumulare	натрупване
laborator	лабораторен
laborator	лабораторно
laborator	лаборатория
laborator	лабораторна
laborator	лабораторията
laborator	лаборатория
htm	htm
egale	равен
egale	равно
egale	равни
termenii	термини
termenii	условия
precis	точен
russell	ръсел
plantă	растение
plantă	растителна
plantă	завод
operator	оператор
clară	клара
vremuri	пъти
vremuri	времена
vremuri	таймс
vremuri	times
magnitudinea	величина
motorul	двигатели
motorul	двигател
consum	потребление
consum	консумация
perspectiva	перспектива
perspectiva	перспективи
perspectiva	перспективата
kurt	кърт
kurt	курт
perechi	двойки
perechi	чифта
sumă	сума
sumă	сумата
sumă	sum
sumă	сбор
sumă	сум
sumă	сума
sumă	количество
obligatoriu	изисквана
obligatoriu	задължителен
obligatoriu	задължително
obligatoriu	задължителна
obligatoriu	задължителни
obligatoriu	задължителен
obligatoriu	задължително
obligatoriu	задължителна
obligatoriu	задължителни
înfrângere	поражение
înfrângere	победен
amintiri	спомени
amintiri	спомените
hidrogen	водород
bell	бел
bell	камбана
bell	звънче
bell	звънец
depășit	надвишава
depășit	превишена
depășit	превишаване
donald	доналд
ferestre	windows
ferestre	прозорци
ferestre	прозорците
campaniei	кампанията
campaniei	кампания
masive	масивно
masive	масив
masive	масивни
masive	масивен
interpretată	тълкува
tim	тим
made	направена
made	направено
made	направен
made	направени
uitat	забравил
uitat	забравено
uitat	забравен
uitat	забравени
uitat	забравена
însemna	означаваше
motivele	причини
nuclear	ядрено
nuclear	ядрен
nuclear	ядрена
nuclear	атомна
nuclear	ядрени
magnus	магнус
clarke	кларк
iubire	бебе
iubire	мила
iubire	бейби
iubire	скъпа
iubire	обич
iubire	любов
iubire	любовта
iubire	обичам
economist	икономист
feat	подвиг
romanele	романите
romanele	романи
aragon	арагон
diego	диего
oliver	оливър
klein	клайн
separată	отделни
separată	разделени
separată	отделно
separată	отделна
separată	отделен
separată	отделени
înlocuită	заменен
înlocuită	заменено
înlocuită	сменен
înlocuită	сменени
înlocuită	заменена
soroca	сороки
mississippi	мисисипи
financiară	финансов
financiară	финансова
financiară	финансово
financiară	финансови
mtv	mtv
profesionale	професионални
profesionale	професионална
profesionale	професионалист
profesionale	професионален
profesionale	професионално
blues	блус
ille	ille
prețul	цена
ltd	еоод
ltd	оод
ltd	ltd
colaborarea	сътрудничество
mamifere	бозайниците
mamifere	бозайници
mamifere	бозайници
mamifere	бозайник
romancier	писател
linnaeus	линей
kărdjali	кърджали
galbenă	жълта
galbenă	жълто
galbenă	жълти
galbenă	жълт
identitate	самоличност
identitate	идентичност
generații	поколенията
generații	поколения
expediție	експедиция
adn	днк
acordarea	предоставяне
acordarea	предоставянето
frecvente	обща
frecvente	общ
frecvente	общи
frecvente	чести
senatului	сенат
senatului	сената
senatului	сенатът
secretă	секретно
secretă	тайна
secretă	таен
secretă	тайната
secretă	тайно
ocupate	зает
ocupate	заети
ocupate	заето
ocupate	заето
fizica	физиката
fizica	физика
comandat	нареди
comandat	наредено
comandat	поръчани
cooperare	съдействие
cooperare	сътрудничество
tunisia	тунис
trimise	изпратена
trimise	изпратено
trimise	изпратен
trimise	изпратени
mountain	планински
mountain	планина
mountain	планината
zilnic	дневна
zilnic	дневен
zilnic	ежедневно
zilnic	дневно
altarul	олтар
altarul	олтара
altarul	светилище
altarul	олтар
altarul	храм
rezolvarea	решаване
aux	aux
constituție	конституция
constituție	конституцията
efort	усилие
efort	старание
efort	усилия
efort	усилието
criteriile	критерии
catherine	катрин
catherine	катерина
juniori	младежи
juniori	младши
juniori	джуниър
turcilor	турците
turcilor	турци
churchill	чърчил
dând	даване
uciderea	убиване
uciderea	убивам
acordată	предоставено
acordată	предоставен
acordată	предоставена
exploatarea	експлоатация
maternă	майчина
maternă	майчин
antoine	антоан
academy	академията
academy	академия
eroi	героите
eroi	герои
animalele	животни
animalele	животните
match	мач
match	съвпадение
olandeză	холандец
olandeză	нидерландски
olandeză	дъч
olandeză	холандски
drôme	дром
instituțiile	институциите
instituțiile	институции
echipamente	оборудване
echipamente	екипировка
succesorul	наследник
identificarea	идентификация
identificarea	идентифициране
scufundare	гмуркане
scufundare	потапяне
scufundare	гмуркане
vineri	петък
mixtă	смесен
mixtă	смесени
mixtă	смесено
mixtă	смесена
inginerie	инженерство
picioarele	крака
picioarele	краката
picioarele	крачета
picioarele	крака
picioarele	краката
picioarele	крачета
wayne	уейн
cross	крос
cross	кръст
cross	кръста
înregistrează	регистър
înregistrează	рекорд
înregistrează	запис
suficiente	достатъчен
suficiente	достатъчни
suficiente	достатъчна
colonii	колонии
restaurare	възстановяване
restaurare	възстановяване
reprezentarea	представителство
tren	влака
tren	влакът
tren	влак
alimente	храни
alimente	храна
alimente	храни
acordate	предоставено
acordate	предоставен
acordate	предоставена
ceară	восъци
ceară	восък
clima	климатът
clima	климат
dej	деж
ucrainean	украински
diplomă	диплома
diplomă	дипломата
diplomă	градус
diplomă	степен
acidul	киселина
străzi	улиците
străzi	улици
portar	портиерът
portar	портиер
portar	портиера
portar	вратар
portar	вратар
austriece	austrian
austriece	австрия
austriece	австрийски
missouri	мисури
playstation	playstation
nominalizare	номинация
nominalizare	номинацията
simboluri	означения
simboluri	символи
antrenorul	треньор
antrenorul	треньорът
margaret	маргарет
limită	лимит
limită	граница
limită	ограничаване
limită	ограничение
sărbătoare	почивка
sărbătoare	празник
sărbătoare	ваканция
sărbătoare	угощение
sărbătoare	гергьовден
sărbătoare	пир
sărbătoare	пиршество
sărbătoare	празник
sărbătoare	тържество
sărbătoare	празнуване
sărbătoare	празник
sărbătoare	празненство
obiectele	предмети
obiectele	обектите
obiectele	обекти
solist	солист
origini	произход
erik	ерик
exploatare	експлоатация
rosetti	розети
hip	хип
hip	бедро
hip	бедрото
hip	ханша
ziduri	стени
ziduri	стените
matt	мат
suflet	душа
suflet	соул
suflet	душата
turingia	тюрингия
retragere	отстъпление
retragere	отнемане
retragere	теглене
retragere	оттегляне
eficient	ефективна
eficient	ефикасно
eficient	ефикасен
eficient	ефективен
eficient	ефективно
eficient	ефективна
eficient	ефективен
eficient	ефективни
eficient	ефикасно
eficient	ефективно
programare	програмирането
programare	програмиране
programare	назначаване
călători	пътешественици
călători	пътници
folk	фолк
folk	народни
legale	правно
legale	правни
legale	правна
legale	юридически
legale	правен
legale	законно
regula	правилото
regula	правило
organism	тялото
organism	тяло
organism	телесно
organism	организъм
deces	смърт
deces	смъртта
sarcină	бременност
sarcină	зареди
sarcină	натоварване
sarcină	зареждане
sarcină	товар
sarcină	задача
sarcină	задачата
emigrat	емигрира
hit	удари
hit	хит
pui	пилешко
pui	кокошка
pui	пиле
pui	пиленце
revoltă	въстание
revoltă	бунт
revoltă	въстание
revoltă	бунт
revoltă	бунт
dedicate	посветен
dedicate	посветена
dedicate	отдадени
dedicate	отдадена
capete	ези
capete	главите
capete	глави
sărat	солена
sărat	солено
sărat	солен
sărat	солени
sărat	осолени
puțini	няколко
puțini	малцина
spiritual	остроумен
spiritual	духовна
spiritual	духовни
spiritual	духовното
spiritual	духовен
spiritual	духовно
spiritual	духовно
primite	получено
primite	получена
primite	получен
primite	получени
neo	нео
automobile	автомобил
modă	мода
modă	модно
modă	модата
viu	живи
viu	жива
viu	жив
rămase	оставащи
rămase	оставащите
orientare	насоки
orientare	насоченост
orientare	ориентация
orientare	ориентиране
orientare	ориентацията
cazurile	случаи
arhiepiscopul	архиепископ
allier	алие
mări	морета
mări	моретата
câine	куче
câine	кучето
câine	дог
trecutul	минали
trecutul	минало
balcani	балкани
balcani	балканите
balcani	балканска
balcani	балкански
balcani	балкан
votul	гласуването
votul	гласуване
categoriile	категории
maroc	мароко
fiii	синовете
fiii	синове
extinde	разшири
extinde	разшири
extinde	разрастване
extinde	разширяване
interese	интереси
interese	интерес
interese	лихви
interese	лихва
herman	хърман
herman	херман
rené	рене
rené	рене
interesant	интересна
interesant	интересно
interesant	интересни
interesant	интересен
interesant	вълнуващо
interesant	вълнуващи
interesant	вълнуваща
introdusă	въведен
introdusă	въведено
introdusă	въведена
introdusă	въведени
traduce	преведа
traduce	преведете
corpuri	телата
corpuri	тела
corpuri	трупове
succesor	наследник
pete	пийт
pete	пит
garda	гард
garda	пазач
garda	гарда
figuri	фигури
figuri	цифри
ceramică	керамика
ceramică	керамични
ceramică	керамика
ceramică	керамика
anexarea	анексирането
sound	звук
sound	звука
distribuit	споделено
distribuit	споделена
distribuit	споделени
metropolitană	метрополитън
cinstea	откровеност
cinstea	честност
cinstea	честността
salvat	спасена
salvat	спасен
salvat	спасени
anunță	обявя
anunță	обяви
anunță	обявява
anunță	обяви
biblia	библия
biblia	библията
alina	алина
auguste	огюст
cupru	меден
cupru	мед
cupru	медни
cupru	медна
îmbunătățirea	подобряване
continentală	континентална
continentală	континента
suprafețe	повърхности
construi	изграждане
construi	построи
directe	преки
directe	директна
directe	директно
directe	пряко
directe	директен
câștiga	победи
câștiga	печеля
câștiga	спечели
câștiga	печелиш
câștiga	победа
cimitir	гробището
cimitir	гробища
cimitir	гробище
cimitir	гробището
cimitir	гробище
situri	сайтове
bologna	болоня
republican	републиканец
republican	републикански
republican	републиканска
republican	републиканци
interval	диапазон
interval	обхват
interval	обсег
interval	интервал
picior	крак
picior	фут
picior	крак
picior	крака
considerabil	значителни
explicit	изрично
explicit	изрично
caroline	каролин
caroline	каролайн
caroline	керълайн
caroline	карълайн
cahul	кахул
modena	модена
dramă	драмата
dramă	драма
drama	драмата
drama	драма
angelo	анджело
ein	ein
regulat	редовно
regulat	редовно
regulat	редовен
regulat	редовни
regulat	редовна
conținând	съдържащ
conținând	съдържащи
conținând	съдържащо
conținând	съдържаща
prevăzut	предвидени
prevăzut	предвидено
prevăzut	предвидена
ghost	дух
ghost	призрак
colorado	колорадо
wright	райт
bolyai	бояй
werner	вернер
profit	печалба
profit	печалби
triburi	племена
triburi	племената
editorial	редакционната
republici	републики
shoemaker	шумейкър
respect	зачитане
respect	респект
respect	уважение
orbita	орбита
orbita	орбитата
sper	надеждата
sper	хоуп
sper	надежда
închisoarea	затвор
închisoarea	затворът
închisoarea	затвор
închisoarea	затвора
summer	лятото
summer	съмър
summer	лято
summer	лятно
summer	самър
grafice	диаграми
grafice	графики
grafice	графики
grafice	графичен
grafice	графика
alese	избрана
alese	избрано
alese	избрани
alese	избран
dealurile	хълмове
dealurile	хилс
proteja	защита
proteja	защити
intersectează	сечение
descrise	описани
descrise	описано
descrise	описана
descrise	описан
fabrici	фабрики
fabrici	заводи
marcu	марк
marcu	отбелязване
robot	роботът
robot	робот
robot	робота
principatul	княжество
luigi	луиджи
platforma	перон
platforma	платформата
platforma	платформа
gary	гери
gary	гари
consens	консенсус
consens	единодушие
stații	станции
ambasador	посланник
ambasador	посланик
mulțimea	тълпа
mulțimea	тълпата
absolută	абсолютна
absolută	абсолютен
absolută	абсолютни
bonaparte	бонапарт
clasificarea	класифициране
clasificarea	класиране
clasificarea	класификация
reacții	реакции
reacții	реакциите
semnificativă	значителен
semnificativă	значително
semnificativă	значителни
semnificativă	значим
semnificativă	значителна
însemnând	смисъл
discurs	реч
discurs	говор
materialele	материалите
materialele	материали
valencia	валенсия
prietenie	приятелството
prietenie	дружба
prietenie	приятелство
călugări	монаси
călugări	монасите
echilibru	баланс
echilibru	салдо
echilibru	равновесие
paolo	паоло
paolo	пауло
repetate	повторен
aus	aus
dem	dem
legendă	заглавие
legendă	надпис
legendă	легендата
legendă	легенда
arbori	дърветата
arbori	дървета
arbori	дръвчета
incinta	заграждение
magnetic	магнитни
magnetic	магнитен
tablou	рисуване
tablou	живопис
tablou	картина
tablou	боядисване
închise	затворен
închise	затворена
închise	затворено
închise	затворени
respectă	съобразят
aruncat	хвърлена
aruncat	хвърлени
aruncat	хвърлен
aruncat	изхвърлен
aruncat	изхвърлена
aruncat	изхвърлени
dificilă	трудно
dificilă	труден
dificilă	трудни
dificilă	трудна
tehnologii	технологии
tehnologii	технология
tehnologii	технологии
anuale	годишен
anuale	годишно
anuale	годишна
juridic	правно
juridic	правни
juridic	правна
juridic	юридически
juridic	правен
juridic	законно
julius	юлий
julius	джулиъс
imposibil	невъзможно
imposibil	невъзможен
imposibil	невъзможна
eagle	орел
fântâna	фонтан
diferențe	разлики
diferențe	различия
mars	марс
graham	греъм
sfântă	свято
sfântă	свети
sfântă	свята
contemporan	съвременни
contemporan	съвременна
contemporan	съвременно
contemporan	съвременен
navy	флот
flotei	флотилия
flotei	флота
flotei	флот
deceniu	десетилетие
deutsche	deutsche
deutsche	дойче
substanță	вещество
substanță	субстанция
substanță	субстанцията
interesele	интереси
biografia	биология
biografia	биография
biografia	био
biografia	биография
biografia	биографията
copilăria	детство
copilăria	детството
weimar	ваймар
lanț	верига
lanț	вериги
lanț	верижка
lanț	веригата
poem	поема
poem	стихотворение
introduceți	влезте
introduceți	въвеждане
introduceți	въведете
bibliotecă	библиотеката
bibliotecă	библиотека
greșeală	грешка
elementul	елемент
tabelul	масата
tabelul	маса
tabelul	масичка
tabelul	таблица
zăpadă	сняг
zăpadă	снежна
transfer	трансфер
transfer	преместване
transfer	прехвърляне
jose	жозе
jose	хосе
muzicieni	музиканти
iowa	айова
self	селф
juventus	ювентус
asociații	сдружения
asociații	асоциации
propuneri	предложенията
propuneri	предложения
numărat	преброени
efectuează	извършване
util	полезна
util	полезно
util	полезни
util	полезен
util	полезна
util	полезно
util	полезни
util	полезен
etaj	подът
etaj	пода
etaj	етаж
criticilor	критици
criticilor	критиците
managementul	мениджмънт
managementul	управление
gene	миглите
gene	мигли
gene	джийн
gene	ген
gene	джин
gene	гена
bach	бах
zürich	цюрих
zürich	цюрих
portugheză	португалски
doru	дору
mozart	моцарт
deținută	притежавани
deținută	собственост
ipoteza	хипотеза
ipoteza	хипотези
aventurile	приключения
aventurile	приключенията
întrebare	въпрос
calculatoare	компютрите
calculatoare	компютри
diametrul	диаметър
capua	капуа
caracterizat	характеризира
blood	кръвта
blood	кръв
monumentele	паметници
genova	генуа
tipic	типично
tipic	типичен
tipic	типична
tipic	типични
laterală	странично
laterală	страничен
dana	дейна
dana	дана
legislative	законодателни
legislative	законодателно
legislative	законодателна
legislative	законодателен
abraham	ейбрахам
abraham	авраам
abraham	абрахам
abraham	аврам
slabă	слабо
slabă	слаби
slabă	слаб
slabă	слаба
curentul	ток
curentul	текущ
curentul	текуща
curentul	текущи
curentul	настоящ
pat	пат
pat	легло
pat	леглото
grecii	гърци
grecii	гърците
daniela	даниела
paralele	паралелно
paralele	успоредно
paralele	успоредни
paralele	паралелна
paralele	паралелни
paralele	паралели
copa	копа
mar	мар
mar	епъл
mar	ябълков
mar	ябълка
mar	apple
fischer	фишер
fischer	фишър
islamic	ислямска
islamic	ислямски
elev	ученик
elev	студентка
elev	ученик
elev	ученичка
elev	студент
bridge	мостик
bridge	мост
bridge	бридж
unită	обединени
unită	обединена
unită	обединен
unită	юнайтед
unită	обединено
nervos	нервна
nervos	нервни
nervos	нервен
nervos	нервно
mâncare	храни
mâncare	храна
lorenzo	лоренцо
hardy	харди
campanii	кампании
campanii	кампаниите
federale	федерален
federale	федерално
federale	федерална
extinsă	разширени
extinsă	разширена
extinsă	удължен
extinsă	разширен
extinsă	разширено
extinsă	разширена
extinsă	разширени
extinsă	разширен
extinsă	разширено
realizare	реализация
realizare	реализиране
realizare	осъзнаване
realizare	постижение
realizare	постижения
realizare	постигането
servește	служи
servește	сервира
finanțe	финанси
finanțe	финансиране
ban	забрана
ban	забрани
ban	бан
venituri	приход
venituri	приходи
venituri	приход
venituri	доход
venituri	приходи
venituri	доходи
planete	планетите
planete	планети
figura	фигура
figura	фигурата
blog	блог
continent	континента
continent	континент
continent	континента
alain	ален
secretarul	секретар
secretarul	секретарка
autorii	авторите
autorii	автори
muzee	музеите
muzee	музеи
parțială	частична
parțială	частични
parțială	частичен
parțială	частично
exterioare	външна
exterioare	външен
exterioare	външно
heavy	тежка
heavy	тежки
heavy	тежък
heavy	тежко
forest	форест
forest	гора
forest	горски
fragment	фрагмент
densitatea	плътност
botez	кръщене
botez	кръщенето
botez	кръщене
indonezia	индонезия
menținut	поддържан
menținut	поддържани
menținut	поддържана
soul	душа
soul	соул
soul	душата
coarde	струните
coarde	струни
coarde	струни
animate	анимирани
acceptată	приета
acceptată	приети
acceptată	прие
acceptată	прието
acceptată	приет
our	нашият
our	наша
our	нашия
our	нашата
our	нашите
early	ранни
early	рано
early	ърли
imi	imi
participare	участието
participare	участие
utile	полезна
utile	полезно
utile	полезни
utile	полезен
specializată	специализирана
specializată	специализирано
specializată	специализиран
specializată	специализирани
specializată	специализирана
specializată	специализиран
specializată	специализирани
obiectivele	цели
obiectivele	голове
obiectivele	цели
bătălii	сражения
bătălii	битки
bătălii	битките
nazist	нацистки
nazist	нацист
nazist	нацисти
nazist	нацистка
șir	струнната
șir	връв
șir	низ
șir	струна
colonie	колония
colonie	колонията
colonie	колонии
rea	лоша
rea	зле
rea	лошо
rea	лош
rea	кофти
cruz	круз
cruz	крус
ryan	райън
ryan	раян
wwe	wwe
engl	engl
egiptul	египет
mori	умри
mori	умирай
amintit	запомнен
moise	моузес
moise	моисей
moise	мойсей
încoronat	коронован
atribuit	назначена
atribuit	назначен
bulevardul	булевард
pereche	двойка
pereche	чифт
marină	флот
marină	морски
marină	пехотинец
marină	морска
călătorit	пътувал
călătorit	пътувал
vechime	старшинство
secuiesc	секуйеск
nokia	nokia
bucăți	бройки
bucăți	парченца
bucăți	парчета
dispariția	изчезване
înlocuite	заменен
înlocuite	заменено
înlocuite	сменен
înlocuite	сменени
înlocuite	заменена
cifre	цифри
cifre	фигури
cifre	цифри
construiește	построяване
ființe	същества
rafael	рафаел
rafael	рафаел
implicate	замесена
implicate	замесен
morală	морал
morală	морална
morală	морален
morală	морални
morală	морално
morală	морал
morală	моралът
valois	валоа
ville	виле
que	que
bin	кошче
bin	бин
brazilian	бразилски
florile	цветята
florile	цветя
field	полето
field	поле
gimnastică	гимнастика
gimnastică	гимнастиката
executarea	екзекуция
executarea	изпълнение
ieșire	продукция
ieșire	изход
ieșire	излизане
ieșire	изход
ieșire	напускане
jason	джейсън
jason	язон
legende	легенди
legende	легендите
desfășurarea	разполагане
desfășurarea	разгръщане
desfășurarea	разполагането
desfășurarea	внедряване
accent	акцент
benin	бенин
alberto	алберто
aplicate	приложен
aplicate	приложена
aplicate	прилагана
aplicate	приложено
aplicate	приложени
implicit	неизпълнение
cairo	кайро
anime	аниме
nassau	насау
alcool	спирт
alcool	алкохол
titus	тит
remarcabile	забележително
remarcabile	забележителен
remarcabile	забележителна
promova	насърчаване
promova	популяризиране
slave	славянски
moduri	начини
moduri	режими
complexă	комплекс
complexă	комплексно
complexă	сложни
complexă	сложна
academic	академик
academic	академични
academic	академична
prelucrare	преработване
prelucrare	преработка
prelucrare	обработване
prelucrare	обработка
nobil	благородник
nobil	благородни
nobil	благородно
nobil	благородна
nobil	благороден
plătit	платен
plătit	платено
plătit	платена
plătit	платени
kansas	канзас
conducătorii	управници
conducătorii	владетели
marcată	маркирани
marcată	маркирана
marcată	белязани
marcată	маркиран
marcată	белязан
descoperiri	открития
descoperiri	откритие
descoperiri	разкритие
descoperiri	дискавъри
descoperiri	откриване
fundal	фон
fundal	контекст
calificare	квалификации
calificare	квалификация
calificare	квалификациите
calificare	квалификации
calificare	квалификация
full	пълна
full	пълни
full	пълен
full	пълно
paralela	паралелно
paralela	успоредно
paralela	успоредни
paralela	паралелна
paralela	паралелни
organele	органите
organele	органи
tratează	лакомство
tratează	почерпка
tratează	лакомства
tratează	третира
tratează	почерпка
dispută	спор
dispută	спорът
lazio	лацио
popoare	народите
popoare	народи
fișiere	досиета
fișiere	файлове
califatul	халифата
programele	програми
greșeli	грешки
autonomie	самостоятелност
autonomie	автономия
câini	кучета
pin	пайн
pin	бор
pin	пин
predominant	преобладаващ
predominant	предимно
predominant	преобладаващо
reparații	ремонт
reparații	поправка
reparații	ремонти
reparații	ремонт
reparații	поправки
piciorul	крак
piciorul	крака
romulus	ромул
administratori	администратори
administratori	администратори
groază	ужас
groază	ужаси
opinie	становище
opinie	мнение
contrast	контраст
baker	бейкър
asasinarea	покушение
asasinarea	атентат
asasinarea	убийство
claudiu	клаудиу
salzburg	залцбург
simțit	почувствах
server	сървър
aerul	air
aerul	въздуха
aerul	въздушно
aerul	въздушен
aerul	въздух
globul	глобус
lideri	ръководители
lideri	лидерите
lideri	лидери
lideri	водачи
lux	люкс
lux	лукс
lux	лукс
lux	разкош
cia	цру
cia	цру
finalizat	завършена
finalizat	завършени
finalizat	завършен
finalizat	завършено
ceremonia	церемония
ceremonia	церемонията
roberto	роберто
extern	външно
extern	външна
extern	външно
extern	външни
extern	външен
arii	ариас
arii	райони
arii	зони
arii	площи
arii	области
lumi	светове
apostol	апостол
apostol	пратеник
curge	потоци
curge	тече
localnici	местни
dezvăluie	оповестява
dezvăluie	разкриване
dezvăluie	разкрие
dezvăluie	разкрива
virtual	виртуална
virtual	виртуално
virtual	виртуални
virtual	виртуален
înțelegerea	разбирателство
înțelegerea	разбиране
echipajul	екипаж
dispozitive	устройствата
dispozitive	устройства
riscul	риск
riscul	риска
asociată	асоциирани
asociată	свързани
asociată	свързан
asociată	сътрудник
asociată	съдружник
ofensiva	обидно
ofensiva	офанзива
nunta	свадба
nunta	сватба
jefferson	джеферсън
protest	протест
minte	ума
minte	ум
contractul	договор
wettin	ветин
electoral	изборна
electoral	избирателна
parlamentar	парламентарна
parlamentar	парламентарни
carter	картър
agenții	агенти
agenții	агенции
recunoscute	призната
recunoscute	признати
recunoscute	разпознат
recunoscute	признат
recunoscute	признати
recunoscute	призната
recunoscute	разпознат
recunoscute	признато
recunoscute	признат
politehnica	политехническия
frecvență	честота
mont	мон
traversat	палци
traversat	кръстосани
penal	престъпник
penal	престъпно
penal	наказателен
ochiul	окото
ochiul	око
colonia	колония
colonia	колонията
colonia	колонии
recomandă	препоръчва
recomandă	препоръчваме
recomandă	препоръчвам
recomandă	препоръча
feroviar	железница
feroviar	железопътния
feroviar	железопътен
feroviar	железници
învață	научи
învață	научете
agenți	агенти
transformată	трансформирана
verzi	грийн
verzi	зелено
verzi	зелен
verzi	зелена
verzi	зелени
marcă	бранд
marcă	марката
marcă	марка
adoptarea	осиновяването
adoptarea	приемане
adoptarea	осиновяване
harrison	харисън
dell	дел
dell	dell
explicat	обяснено
supremă	върховен
supremă	върховния
supremă	върховна
supremă	върховно
campbell	кембъл
exprimare	изразяване
exprimare	изражение
exprimare	израз
concentrare	концентрация
guvernatorul	управител
guvernatorul	губернатор
hărți	картите
hărți	карти
minerva	минерва
fabricarea	производство
fabricarea	изработване
fabricarea	производство
estimată	изчислено
estimată	изчислен
four	четири
four	четирима
moara	мил
moara	мелница
grupurile	групи
absența	отсъствие
absența	липса
sărbători	почивка
sărbători	празник
sărbători	ваканция
sărbători	почивки
sărbători	празници
arheologie	археология
arheologie	археологията
arheologie	археология
băile	бани
băile	тоалетни
băile	бани
băile	вани
bord	дъска
bord	борд
bord	борда
armele	оръжие
armele	оръжия
armele	оръжията
armele	пистолети
armele	оръжия
armele	пушки
prizonier	затворничка
prizonier	затворник
părinte	баща
părinte	татко
părinte	родител
tribunalul	трибунал
leu	лъв
leu	лея
subțire	слим
subțire	тънко
subțire	тънък
subțire	тънки
subțire	слаб
subțire	слаба
producătorul	производител
germain	жермен
invers	обръщане
invers	задна
invers	обратна
invers	обратен
desfășurare	разполагане
desfășurare	разгръщане
desfășurare	разполагането
desfășurare	внедряване
capitol	глава
gară	станция
gară	station
gară	гара
renumit	прочут
orele	часове
tablă	тин
tablă	дъска
tablă	борд
tablă	борда
metodele	методи
harold	харолд
harold	харълд
compozitorul	композитор
blindate	бронирани
blindate	брониран
blindate	бронирана
blindate	брониран
blindate	бронирана
roy	рой
teorema	теорема
brațe	ръце
brațe	оръжия
brațe	оръжие
proceselor	процеси
proceselor	процесите
părul	косми
părul	косъм
părul	коси
părul	косата
părul	коса
universale	универсален
universale	универсално
universale	универсална
universale	универсални
poduri	мостове
poduri	мостовете
adaptat	адаптирани
brigadă	бригада
brigadă	бригадата
negri	черни
provizoriu	временни
normale	нормален
normale	нормално
normale	нормални
normale	нормална
templu	темпъл
templu	храмът
templu	храм
consumul	потребление
consumul	консумация
pcr	pcr
religii	религии
arsenal	арсенал
blocuri	блокове
blocuri	блокчета
achiziționat	придобит
achiziționat	придобита
achiziționat	придобити
achiziționat	купена
achiziționat	купени
achiziționat	закупени
achiziționat	купен
executate	екзекутиран
executate	изпълнено
executate	екзекутирани
treizeci	тридесет
suburbie	предградие
suburbie	предградията
preferă	предпочита
proprietarul	собственик
proprietarul	притежател
proprietarul	собственика
nobili	благородници
nobili	благородниците
nobili	благородник
nobili	благородни
nobili	благородно
nobili	благородна
nobili	благороден
forțată	принудени
forțată	принуден
forțată	принудително
ducat	пловдивско
metropolitan	метрополитън
scuze	съжалявам
scuze	сори
iubirea	обич
iubirea	любов
iubirea	любовта
iubirea	обичам
ann	анн
ann	ан
talent	талант
talent	таланти
salvador	салвадор
cultul	култ
cultul	секта
low	долно
low	ниско
low	ниски
low	нисък
low	ниска
santo	санто
grammy	грами
nucleul	ядро
nucleul	сърцевина
nucleul	ядрото
astronomie	астрономия
astronomie	астрономията
metalice	метално
metalice	метален
metalice	метални
metalice	метална
philadelphia	филаделфия
molotov	молотов
sony	sony
sony	сони
feminină	женско
feminină	женствена
feminină	женски
gură	уста
gură	устата
plăci	табели
plăci	плочи
plăci	чинии
plăci	плочки
psihologie	психология
psihologie	психологията
creator	създател
circuit	верига
neutru	неутрални
neutru	неутрално
neutru	неутрална
neutru	неутрален
topografice	топографски
telefon	телефон
telefon	телефона
telefon	телефонът
telefon	телефон
