que	że
two	dwie
two	dwóch
two	dwa
andy	andy
testamento	testament
testamento	testamentu
testamento	will
testamento	willa
testamento	będzie
alfred	alfreda
alfred	alfred
cortos	krótki
cortos	krótkie
cortos	short
cortos	krótko
cortos	krótka
cortos	spodenki
cortos	szorty
julia	julii
julia	julia
medallista	medalista
fracaso	porażki
fracaso	porażka
fracaso	niepowodzenie
fracaso	niewydolność
fracaso	awaria
fracaso	nieudane
fracaso	niepowodzenie
vélez	vélez
vélez	velez
masculinos	męski
superar	przezwyciężenia
superar	pokonać
drogas	prochy
drogas	narkotyki
drogas	leki
fans	fani
fans	fanów
fans	wentylatory
fans	kibice
cantidades	kwoty
cantidades	ilości
persecución	prześladowania
persecución	prześladowań
persecución	prześladowanie
persecución	pościgu
persecución	pogoń
persecución	pościg
persecución	gonić
persecución	pogoń
persecución	pościg
persecución	chase
centenario	centenary
centenario	stulecia
centenario	centennial
mac	mac
mac	maca
cuerdas	lin
cuerdas	liny
cuerdas	sznury
cuerdas	sznurki
cuerdas	strun
cuerdas	struny
selecciones	zaznaczenia
anti	anty
artificial	sztuczna
artificial	sztuczny
artificial	sztuczne
nominaciones	nominacji
nominaciones	kandydatury
bay	zatoka
bay	zatoki
bay	bay
villanueva	villanueva
villanueva	valerie
muestras	przykładowe
muestras	próbka
muestras	próbki
muestras	próba
muestras	próbek
muestras	próbki
tomaron	zabrał
tomaron	wzięła
tomaron	wziął
like	jak
like	like
pertenecía	należał
obrero	robotnik
obrero	workman
obrero	robotnik
obrero	pracownik
obrero	pracownika
issn	issn
demócrata	demokratyczny
demócrata	demokratyczna
demócrata	demokratyczne
demócrata	demokratów
demócrata	demokraci
demócrata	demokratów
demócrata	demokraci
traducido	przetłumaczone
cerebro	mózg
cerebro	rozum
cerebro	umysł
cerebro	mózgu
cerebro	mózg
cerebro	mózgi
cerebro	mózgów
sombra	cieni
sombra	cienie
sombra	cień
sombra	cieniu
sombra	cienia
sombra	shadow
sombra	cień
sombra	odcień
sombra	cienia
sombra	cieniu
sombra	cień
mercados	rynki
mercados	rynków
iniciar	zainicjować
toneladas	tonach
toneladas	ton
toneladas	ton
toneladas	tonę
toneladas	tona
toneladas	ton
indican	wskazywać
indican	wskazać
indican	wskazują
senadores	senatorów
cambiado	zmieniono
cambiado	zmienione
cambiado	zmienił
cambiado	zmieniony
ganadería	inwentarz
deuda	długi
deuda	długu
deuda	dług
deuda	zadłużenie
dark	dark
dark	ciemno
dark	ciemne
dark	ciemna
dark	ciemny
bell	dzwonek
bell	dzwon
bell	bell
ciclistas	rowerzystów
fuertemente	stanowczo
fuertemente	silnie
fuertemente	szczelnie
secundarios	wtórne
secundarios	drugorzędne
secundarios	wtórnego
proporciona	zapewnia
proporciona	dostarcza
vientos	wiatry
experimental	eksperymentalne
bancos	banks
bancos	banki
bancos	bankami
bancos	banków
bancos	bankowego
bancos	bankowości
bancos	bankowy
bancos	bankowe
bancos	ławy
bancos	ławki
seleccionado	wybrany
seleccionado	zaznaczone
seleccionado	wybrane
seleccionado	wybrana
seleccionado	wybrano
indio	indio
indio	indyjskie
indio	indian
indio	indianin
indio	indyjska
indio	indyjski
dudas	wątpliwość
dudas	wątpliwości
dudas	wątpliwość
dudas	wątpliwości
vieron	widział
vieron	piły
vieron	piła
partículas	cząsteczki
partículas	cząstek
partículas	cząstki
partículas	cząsteczki
partículas	cząsteczki
partículas	cząstki
partículas	cząstek
partículas	cząstka
cali	cali
parcialmente	częściowo
parcialmente	częściowo
dirigir	kierowanie
bravo	bravo
bravo	brawo
específico	szczególne
específico	konkretne
específico	specyficzne
pastor	kaznodzieja
pastor	shepherd
pastor	pasterzem
pastor	pasterz
pastor	pastor
pastor	ministrze
pastor	ministrowie
pastor	minister
iván	ivan
iván	iwan
traje	strój
traje	kostium
traje	kostiumy
traje	strój
traje	skafander
traje	kombinezon
traje	garnitur
flag	flaga
flag	bandery
flag	flagi
flag	flag
flag	flagę
monarca	monarcha
cifra	rysunek
cifra	figura
murieron	zmarł
escuadra	eskadra
escuadra	oddział
profesora	profesor
profesora	profesorze
profesora	nauczycielu
profesora	nauczyciel
profesora	nauczycielka
enfrentamiento	showdown
enfrentamiento	konfrontacji
enfrentamiento	clash
enfrentamiento	impas
certamen	konkursie
certamen	konkurs
certamen	konkursu
certamen	zawody
circulación	obieg
circulación	krążenie
circulación	nakład
formal	formalne
formal	formalny
formal	formalnie
gobernación	gubernia
gobernación	zarządzanie
cerrado	zamknięty
cerrado	zamknięte
cerrado	zablokowane
cerrado	zamknięty
cerrado	nieczynne
cerrado	zamknięte
cerrado	zamknięta
detalle	szczegół
detalle	detale
detalle	szczegóły
tim	tim
tim	tima
desaparecido	zniknął
desaparecido	brak
desaparecido	brakuje
desaparecido	brakujące
desaparecido	zaginiony
desaparecido	zaginął
simpson	simpsons
simpson	simpsona
simpson	simpson
citado	notowane
pekín	pekinie
yugoslavia	jugosłowiańska
yugoslavia	jugosłowiańskiej
yugoslavia	jugosławii
jamás	nigdy
meta	meta
meta	bramka
meta	gol
meta	cel
vegas	vegas
ampliación	rozszerzenie
ampliación	rozbudowa
ampliación	ekspansji
ampliación	rozszerzenia
ampliación	rozszerzenie
ampliación	powiększenie
ampliación	powiększyć
ampliación	powiększenie
ampliación	rozszerzenia
ampliación	rozbudowa
ampliación	wydłużenie
ampliación	przedłużenie
ampliación	rozszerzenie
ibn	ibn
académica	akademickich
académica	akademickie
localiza	zlokalizować
doctrina	doktryna
dead	martwa
dead	martwe
dead	martwy
dead	dead
iban	iban
cobre	miedzi
cobre	miedź
separado	rozdzielone
separado	oddzielone
separado	osobno
separado	oddzielnie
separado	osobne
separado	odrębne
separado	oddzielne
habitualmente	zazwyczaj
habitualmente	zwykle
habitualmente	przeważnie
créditos	kredytu
créditos	kredyt
créditos	credit
créditos	kredyty
créditos	kredytów
coral	coral
coral	chóralna
creados	utworzona
creados	utworzony
creados	utworzono
creados	stworzył
creados	utworzone
posibilidades	możliwości
line	wiersz
line	linia
line	line
line	linii
paciente	pacjentka
paciente	pacjenta
paciente	cierpliwy
paciente	pacjent
arias	arias
memorias	wspomnienia
memorias	wspomnień
memorias	pamięci
memorias	pamiętniki
tailandia	bangkoku
tailandia	tajlandia
tailandia	tajlandii
tailandia	tajski
pobre	biedny
pobre	biedne
pobre	biedna
telenovelas	telenowelach
calcio	wapnia
calcio	calcio
velasco	velasco
precios	ceny
precios	cennik
precios	ceny
precios	price
precios	cena
precios	ceny
precios	cennik
talento	talenty
talento	talentów
talento	talenty
talento	talentu
talento	talent
talento	utalentowany
talento	talent
talento	zdolny
talento	zdolna
talento	utalentowana
frecuentes	często
frecuentes	wspólnej
frecuentes	wspólny
frecuentes	częste
frecuentes	często
frecuentes	wspólne
frecuentes	częste
frecuentes	często
captura	schwytać
captura	uchwycić
captura	oddaje
captura	ujmuje
captura	złapanie
captura	łapanie
captura	połów
captura	złap
captura	złapać
captura	łap
captura	złapanie
cervantes	cervantes
próxima	następnym
próxima	następny
próxima	następna
próxima	następne
antena	antena
antena	powietrzne
antena	antena
antena	anteny
dientes	ząb
dientes	zęba
dientes	zęby
dientes	zębów
dientes	ząbki
básica	podstawowe
básica	podstawowego
básica	podstawowy
básica	podstawowa
reemplazado	zastąpiony
reemplazado	zastąpiła
reemplazado	zastąpił
reemplazado	zastąpić
reemplazado	zastąpiona
reemplazado	zastąpione
marvel	cudo
marvel	marvel
heart	heart
heart	serce
heart	serca
temática	tematyczne
temática	tematycznych
temática	temat
temática	motywu
temática	motyw
temática	tematyczne
republicana	republikanów
republicana	republikanie
marcado	oznakowanie
marcado	oznaczenie
marcado	oznaczanie
marcado	znakowanie
marcado	markowych
marcado	oznaczone
marcado	oznaczono
marcado	zaznaczone
marcado	oznaczony
puentes	mosty
puentes	mostów
previo	uprzednie
previo	poprzednia
previo	poprzedni
previo	poprzednie
previo	wcześniejsze
volcán	wulkanu
volcán	wulkan
mora	mora
beneficios	profit
beneficios	zysku
beneficios	zysk
beneficios	zyski
beneficios	plusy
beneficios	korzyści
beneficios	świadczenia
beneficios	zysk
beneficios	zyski
rodolfo	rodolfo
rodolfo	ralph
rodolfo	rudolph
rodolfo	rudolf
rodolfo	rudolf
reproducción	hodowlane
reproducción	hodowla
reproducción	hodowli
reproducción	hodowlanych
reproducción	odtwarzanie
reproducción	reprodukcji
canaria	kanaryjskich
platino	platyny
field	dziedzina
field	pole
field	boisko
field	pola
field	field
gala	gala
gala	gali
charlie	charlie
charlie	charliego
hockey	hokej
hockey	hokeja
fósiles	skamieniałości
fósiles	kopalnych
presentaciones	prezentacji
presentaciones	prezentacje
tablas	stoły
tablas	tabele
tablas	tablice
tablas	deski
representaciones	przedstawicielstw
representaciones	przedstawicielstwa
representaciones	reprezentacja
representaciones	przedstawicielstwa
representaciones	reprezentacji
representaciones	przedstawicielstwo
representaciones	przedstawienia
representaciones	występy
ofensiva	obraźliwe
rector	provost
rector	rektor
negó	odrzucony
negó	odrzucona
roy	roy
roy	roya
coches	samochody
coches	samochodów
coches	auto
coches	samochód
coches	car
unesco	unesco
designación	mianowanie
designación	spotkanie
designación	oznaczenie
designación	wyznaczenie
incidente	incydent
alicia	alicja
alicia	alicia
alicia	alicja
alicia	alice
abogados	adwokaci
abogados	adwokatów
abogados	prawnicy
abogados	adwokaci
abogados	prawnicy
abogados	prawników
abogados	adwokatów
abogados	adwokaci
funcionarios	urzędników
funcionarios	urzędnicy
esperar	czekanie
esperar	czeka
esperar	oczekiwanie
esperar	czekamy
esperar	czekam
atlas	atlas
russell	russel
russell	russell
russell	russella
rumbo	kurs
rumbo	kierunek
cruces	skrzyżowania
cruces	skrzyżowań
cruces	krzyże
cruces	cruces
negras	czarna
negras	czarne
negras	black
negras	czerń
negras	czarny
rumania	rumunii
rumania	rumunia
magazine	czasopismo
magazine	magazyn
magazine	magazynek
magazine	czasopisma
exactamente	dokładnie
exactamente	dokladnie
mira	zegarek
mira	obserwuj
mira	mira
leo	leo
opciones	opcje
alcaldes	burmistrzów
cortés	cortés
cortés	uprzejmy
cortés	grzecznie
cortés	grzeczny
cortés	cortez
cortés	uprzejmy
cortés	cortes
legislativo	legislacyjnych
legislativo	legislatura
oliver	olivera
oliver	oliver
vencer	unicestwić
fortuna	fortuna
fortuna	fortuny
fortuna	fortuna
fortuna	losy
fortuna	fortuna
fortuna	fortunę
fortuna	fortuny
nova	nova
localizada	zlokalizowany
localizada	położony
localizada	zlokalizowane
localizada	zlokalizowane
localizada	miejscowy
localizada	miejscowa
localizada	zlokalizowane
legislación	prawodawstwo
legislación	prawodawstwa
legislación	ustawodawstwo
legislación	prawa
legislación	prawo
soria	soria
warner	warner
ramal	gałęzi
ramal	gałąź
ramal	oddział
ramal	branch
privadas	szeregowych
privadas	private
privadas	prywatne
privadas	szeregowy
privadas	prywatna
privadas	prywatny
last	ostatnio
last	ostatnie
last	last
last	ostatni
last	ostatnia
bernard	bernard
rené	rené
rené	rene
rené	rené
rené	rene
matt	matt
matt	mat
matt	matta
instrucción	instrukcje
instrucción	instrukcja
lanzar	start
lanzar	uruchomienie
lanzar	startu
modalidad	tryb
accidentes	wypadki
accidentes	wypadków
accidentes	wypadek
accidentes	awaria
spider	pająk
spider	spider
adecuado	odpowiednia
adecuado	odpowiedni
adecuado	odpowiednie
adecuado	stosowne
adecuado	właściwe
adecuado	odpowiednia
adecuado	adekwatne
adecuado	odpowiednia
adecuado	odpowiedni
adecuado	odpowiednie
plena	pełna
plena	full
plena	pełen
plena	pełne
plena	pełny
emitido	wyemitowane
emitido	wydany
emitido	wydane
emitido	wydawane
emitido	wydano
emitido	emitowanych
emitido	emitowane
delegación	przedstawicielstwo
delegación	delegacja
delegación	delegacji
delegación	przedstawicielstwa
sudamericana	sudamericana
restantes	pozostało
restantes	pozostały
restantes	pozostała
electorales	wyborczych
electorales	wybory
electorales	wyborów
sugiere	sugerują
sugiere	zaproponuj
sugiere	zasugerować
sugiere	sugeruje
palencia	palencia
conforme	zgodne
conforme	zgodny
apoyar	wspieranie
casada	zamężna
casada	żonaty
misa	mesa
misa	moja
misa	mass
misa	masie
misa	masy
misa	masa
misa	msza
misa	misa
reconoce	ujmuje
reconoce	uznaje
reconoce	poznaje
reconoce	rozpoznają
reconoce	rozpoznaje
reconoce	rozpoznać
reconoce	rozpoznaje
reconoce	przyznaje
reconoce	uznaje
causó	spowodowane
causó	wywołane
causó	spowodował
causó	spowodowało
causó	spowodowała
marrón	brązowa
marrón	brown
marrón	brązowe
marrón	brąz
marrón	brązowy
value	wartości
value	wartość
relevantes	istotne
relevantes	istotna
relevantes	stosowne
relevantes	odpowiednich
magia	magiczne
magia	czary
magia	magic
magia	magii
magia	magia
núcleos	jądro
núcleos	jądra
núcleos	rdzenie
vender	sprzedać
vender	sprzedawanie
vender	sprzedaży
vender	sprzedaż
vender	sprzedaje
simples	prosty
simples	prosta
simples	proste
houston	houston
hard	twardy
hard	hard
hard	ciężko
hard	twarde
hard	twarda
part	część
part	częściowo
manejo	postępowanie
campamento	kemping
campamento	obozy
campamento	obozu
campamento	camp
campamento	obóz
campamento	kemping
dorado	złote
dorado	golden
dorado	złoty
dorado	złota
dorado	dorado
dorado	złota
dorado	złoto
dorado	gold
dorado	złoty
celular	mobile
celular	mobilnej
celular	mobilne
celular	komórka
celular	cela
celular	celi
celular	komórkowe
celular	komórkowej
celular	komórkowy
ryan	ryana
ryan	ryan
armando	armando
armando	arnold
armando	armand
diarios	dzienniki
diarios	pamiętniki
diarios	gazet
diarios	gazety
diarios	dzienna
diarios	daily
diarios	codziennie
diarios	codzienne
diarios	dziennie
diarios	dzienniki
diarios	czasopism
diarios	czasopisma
pisos	apartamenty
pisos	podłóg
pisos	piętra
pisos	podłogi
directiva	dyrektywa
directiva	dyrektywy
armenia	armenii
armenia	armenii
mina	mina
mina	mine
mina	kopalnia
mina	moja
mina	mój
mina	moje
gráfico	grafiki
gráfico	graficzny
gráfico	grafika
gráfico	graficzne
gráfico	wykres
gráfico	wykres
gráfico	grafiki
gráfico	grafika
amateur	amator
emitió	wyemitowany
cuál	które
cuál	która
cuál	który
gracia	gracia
gracia	łaska
gracia	grace
gracia	łaski
franklin	franklin
franklin	franklina
viuda	wdową
viuda	wdowa
viuda	wdowy
salazar	salazar
acta	acta
acta	działaj
acta	act
acta	akt
evidente	oczywista
evidente	oczywisty
evidente	oczywiste
rescate	okup
rescate	okupu
rescate	uratować
rescate	uratować
rescate	ratowanie
rescate	ratunek
aceptar	zaakceptować
aceptar	akceptuje
aceptar	akceptuję
aceptar	przyjmij
relieve	podkreślenie
relieve	podkreślając
relieve	ulga
relieve	ulgi
integral	integralną
organizar	organizować
organizar	zorganizować
organizar	zorganizować
organizar	organizowanie
infante	niemowląt
infante	niemowlę
infante	infante
fundamentalmente	zasadniczo
reducido	zmniejszone
reducido	skrócony
reducido	obniżona
reducido	zmniejszona
reducido	zmniejszony
athletic	athletic
paula	pauli
paula	paula
sobrino	bratanka
sobrino	siostrzeniec
sobrino	siostrzeńca
sobrino	bratanek
come	jedz
come	jeść
guayaquil	guayaquil
cinematográfica	cinematic
perros	psy
perros	psów
perros	pieski
perros	psie
perros	psy
perros	pies
perros	piesek
cliente	klienci
cliente	klienta
cliente	klient
cliente	klientka
cliente	klienta
cliente	klient
cliente	klientka
profundo	głęboka
profundo	głęboki
profundo	głęboko
profundo	głębokie
profundo	deep
profundo	głębokie
ruedas	felgi
ruedas	kółka
ruedas	koła
modificaciones	modyfikacji
modificaciones	modyfikacje
modificaciones	poprawki
modificaciones	modyfikacja
modificaciones	modyfikacje
modificaciones	modyfikacji
modificaciones	zmiany
modificaciones	zmian
inmigración	imigracji
inmigración	imigracja
aguirre	aguirre
arqueológicos	archeologiczne
channel	kanału
channel	kanały
channel	kanał
channel	channel
down	dół
gallego	galicyjski
gallego	gallego
asociados	partnerzy
asociados	partnerami
asociados	partnerów
asociados	wspólnicy
asociados	współpracowników
asociados	współpracownicy
asociados	wspólnicy
mariscal	marshall
mariscal	marszałek
mariscal	marshalla
mariscal	marszałek
mariscal	rozgrywający
naranja	pomarańczowy
naranja	orange
naranja	pomarańczowe
naranja	pomarańczowa
naranja	pomarańcze
naranja	pomarańczy
autobuses	autobusem
autobuses	autobus
autobuses	autobusy
embalse	tamy
embalse	zapora
embalse	tama
embalse	dam
embalse	zbiornik
americanos	amerykańska
americanos	american
americanos	amerykański
americanos	amerykańskie
americanos	amerykanin
americanos	amerykanie
americanos	amerykanów
rayos	promienie
rayos	ray
rayos	błyskawica
rayos	piorun
ducado	duke
ducado	książę
ducado	księstwo
aficionados	amatorów
aficionados	amatorzy
aficionados	amator
aficionados	fani
aficionados	fanów
aficionados	wentylatory
aficionados	kibice
representada	reprezentował
representada	reprezentowane
representada	reprezentowany
representada	reprezentowana
condados	okręgi
condados	hrabstwa
marc	marca
marc	marc
gordon	gordon
gordon	gordona
multitud	tłum
multitud	tłumy
multitud	tłumy
multitud	tłum
heredero	dziedzica
heredero	dziedzic
generar	generowania
generar	generowanie
generar	generuje
generar	generowanie
generar	wygenerować
generar	generować
orilla	brzegu
orilla	brzeg
finalista	finalistka
cátedra	wykłady
cátedra	wykład
cátedra	krzesła
cátedra	krzesło
cátedra	fotel
cátedra	profesury
licenciado	absolwent
licenciado	licencję
espiritual	duchowy
espiritual	duchowego
espiritual	duchowym
espiritual	duchowej
espiritual	duchowe
page	stronę
page	stronie
page	page
page	strona
page	strony
violín	skrzypce
carnaval	karnawał
seno	sine
seno	biust
seno	pierś
seno	piersi
seno	zatok
fort	fortu
fort	fort
playas	plaża
playas	plaże
síntesis	streszczenie
síntesis	zestawienie
síntesis	podsumowanie
síntesis	syntezy
docente	nauczycielu
docente	nauczyciel
docente	nauczycielka
way	way
way	sposób
aceptadas	przyjęta
aceptadas	przyjęty
aceptadas	zaakceptowane
aceptadas	akceptowane
aceptadas	przyjęte
piragüismo	kajakarstwo
clark	clarka
clark	clark
sacerdotes	kapłani
sacerdotes	księży
sacerdotes	księża
dirigentes	przywódców
dirigentes	liderów
dirigentes	przywódcy
dirigentes	liderzy
shorts	spodenki
shorts	szorty
evaluación	ocena
evaluación	ocena
evaluación	oceny
modos	sposoby
modos	tryby
inscripción	napis
inscripción	rejestracja
inscripción	rejestracji
descubrir	odkrywanie
descubrir	odkryć
descubrir	odkrywanie
enfoque	podejście
enfoque	podejścia
enfoque	skupienie
enfoque	koncentracja
enfoque	skupić
anne	anne
anne	anna
anne	ania
industrias	industries
mejoras	ulepszenia
mejoras	udoskonalenia
mejoras	poprawa
mejoras	udoskonalenie
mejoras	ulepszenie
mejoras	poprawy
mejoras	doskonalenie
mejoras	poprawa
mejoras	udoskonalenia
mejoras	ulepszenia
mejoras	poprawy
mejoras	doskonalenie
mejoras	usprawnienia
mejoras	ulepszenia
mejoras	aktualizacje
agrícolas	rolniczy
agrícolas	rolnicze
agrícolas	rolnych
agrícolas	rolnictwo
publicar	opublikować
publicar	publikowanie
publicar	publikować
publicar	wydawnictwo
publicar	publikacja
publicar	wydawnictwa
publicar	publikacje
publicar	publikowania
publicar	publikowanie
publicar	post
publicar	poczta
publicar	publikowanie
judío	żyd
judío	żydem
judío	żydowskie
judío	żydowska
judío	żydzi
judío	żydowski
judío	żyd
judío	żyda
abadía	abbey
abadía	opactwo
vándalo	wandala
crédito	kredytu
crédito	kredyt
crédito	credit
irak	irak
irak	iraku
llevando	noszenie
llevando	przewożących
roque	roque
queen	królowej
queen	królowa
queen	queen
queen	królowo
queen	królową
visitante	odwiedziny
visitante	odwiedzający
visitante	gość
deberían	powinien
deberían	powinny
deberían	powinno
deberían	powinna
institucional	instytucjonalnych
institucional	instytucjonalne
operador	operator
operador	operatora
investigador	naukowiec
investigador	badacz
investigador	śledczy
negociaciones	negocjacji
negociaciones	negocjacjach
negociaciones	negocjacje
negociaciones	negocjacji
negociaciones	negocjacje
negociaciones	negocjacji
negociaciones	negocjacje
marítimo	morska
marítimo	morski
marítimo	morskie
marítimo	morskiego
serrano	serrano
inclinación	tilt
físicas	fizyki
físicas	fizyka
físicas	fizyczne
físicas	fizyczna
físicas	fizyczny
federales	federalny
federales	federalnej
federales	federalne
federales	federalna
judía	żyd
judía	żydem
judía	żydowskie
judía	żydowska
judía	żydzi
judía	żydowski
judía	żyd
judía	żyda
escritas	napisane
escritas	pisemne
escritas	napisano
escritas	zapisane
amante	kochanka
amante	kochankiem
amante	kochanek
wayne	wayne
wayne	łukasz
holanda	niderlandy
holanda	niderlandy
holanda	holandii
holanda	holandia
holanda	holandii
holanda	holland
holanda	holandia
stadium	stadion
stadium	stadium
arroz	ryż
arroz	ryżu
dificultad	trudności
dificultad	trudność
dificultad	trudności
sicilia	sycylii
dave	dave
sustituido	zastąpiona
sustituido	zastąpiony
sustituido	zastąpione
sustituido	zastąpiony
sustituido	zastąpiła
sustituido	zastąpił
sustituido	zastąpić
sustituido	zastąpiona
sustituido	zastąpione
secundario	wtórne
secundario	drugorzędne
secundario	wtórnego
hilo	przędzy
hilo	przędza
hilo	nić
hilo	nici
hilo	wątek
hilo	wątku
belga	belgijski
belga	belgijskie
operativo	operacyjny
operativo	operacyjnych
operativo	operacyjne
operativo	sprawny
operativo	operacyjny
operativo	operacyjnych
épocas	razy
épocas	times
épocas	czasy
terminado	zrealizowane
terminado	zakończone
terminado	zakończona
terminado	zaliczone
terminado	ukończone
terminado	skończony
terminado	zakończone
terminado	skończone
propone	proponuje
propone	zaproponować
extensa	rozległe
extensa	obszerne
dragón	smoka
dragón	smok
dragón	dragon
organizada	zorganizowana
organizada	organizowane
organizada	zorganizowane
organizada	zorganizowany
organizada	zorganizowany
organizada	zorganizowanej
organizada	zorganizowane
organizada	zorganizowana
armamento	uzbrojenie
armamento	broń
armamento	uzbrojenie
armamento	broni
armamento	bronie
armamento	uzbrojenie
profunda	głęboka
profunda	głęboki
profunda	głęboko
profunda	głębokie
profunda	deep
profunda	głębokie
napoleón	napoleon
link	łącze
link	link
link	ogniwo
link	odnośnik
recepción	odbiór
recepción	rachunek
recepción	paragon
recepción	otrzymaniu
recepción	recepcji
recepción	odbiór
recepción	recepcja
parroquias	parafie
parroquias	parafii
destacada	wyświetlane
destacada	prezentowane
destacada	polecane
destacada	rekomendowane
igualdad	równości
igualdad	równość
conductor	kierowca
conductor	sterownik
conductor	kierowcy
conductor	dyrygent
orleans	orleanie
orleans	orleanu
orleans	orlean
orleans	orlean
orleans	orleanu
krasnodar	krasnodar
sabor	smak
sabor	gust
sabor	smaku
sabor	smak
sabor	smak
síntomas	symptomy
síntomas	objawami
síntomas	objawy
detenido	aresztowany
detenido	aresztowana
detenido	aresztowani
detenido	zatrzymany
detenido	zatrzymane
detenido	zatrzymana
detenido	zatrzymano
detenido	zatrzymany
legión	legion
legión	legia
golden	złote
golden	golden
golden	złoty
golden	złota
nominado	nominowany
alcanzado	osiągnięta
alcanzado	osiągnięte
alcanzado	osiągnął
alcanzado	osiągnięto
alcanzado	osiągnięty
alcanzado	zrealizowane
alcanzado	osiągnięta
alcanzado	osiągnięte
alcanzado	osiągnięto
alcanzado	osiągnięty
licenciatura	kawaler
licenciatura	stopień
festivales	festival
festivales	festiwalu
festivales	festiwal
festivales	święto
festivales	festiwale
elegidos	wybrany
elegidos	wybrano
elegidos	wybrane
elegidos	wybrani
elegidos	wybrana
vale	vale
pabellón	pawilon
pabellón	ward
christopher	christopher
christopher	krzysztof
springer	springer
túnel	tunele
túnel	tunelu
túnel	tunel
jason	jasona
jason	jason
missouri	missouri
surge	powstaje
baviera	bawarii
soberanía	suwerenności
soberanía	suwerenność
expertos	specjaliści
expertos	eksperci
expertos	ekspertów
expertos	biegły
expertos	specjalista
expertos	ekspert
expertos	eksperta
expertos	ekspertów
necesarios	niezbędny
necesarios	konieczny
necesarios	konieczna
necesarios	niezbędne
necesarios	konieczne
alaska	alaska
alaska	alaski
asesino	zabójczy
asesino	morderca
asesino	zabójcze
asesino	zabójca
asesino	morderczyni
asesino	mordercy
asesino	morderca
asesino	morderca
asesino	zabójcy
asesino	zabójca
permanece	pozostać
tecnológico	technologia
tecnológico	technologii
tecnológico	technologie
tecnológico	technika
tecnológico	technologiczny
tecnológico	technologiczne
prima	premia
prima	składka
prima	premium
prima	premii
prima	prima
prima	kuzyn
prima	kuzynka
prima	kuzynie
manifestaciones	demonstracje
manifestaciones	demonstracji
manifestaciones	wiece
bolsa	torebka
bolsa	worek
bolsa	torba
bolsa	torbę
bolsa	torby
bolsa	torebkę
bolsa	torebka
bolsa	torebki
elegida	wybrany
elegida	wybrano
elegida	wybrane
elegida	wybrani
elegida	wybrana
masas	masy
masas	mass
masas	masie
masas	masy
masas	masa
masas	msza
paralelo	równolegle
paralelo	równoległy
paralelo	równoległego
paralelo	równoległych
paralelo	równoległe
empezar	start
empezar	rozpoczęcie
empezar	zacznij
empezar	początek
empezar	rozpocząć
demostrar	udowodnić
demostrar	udowodnij
demostrar	wykazać
demostrar	zademonstrować
demostrado	pokazano
demostrado	pokazane
demostrado	udowodniła
demostrado	udowodnił
demostrado	udowodniono
demostrado	udowodnione
demostrado	wykazano
demostrado	wykazane
fragmentos	fragmenty
acuerdos	umowy
acuerdos	porozumienia
acuerdos	umów
disputado	kwestionowane
disputado	spór
disputado	sporne
ballet	baletu
ballet	balet
wikimedia	wikimedia
moon	księżyca
moon	moon
moon	księżycu
moon	księżyc
viajar	podróż
viajar	podróży
viajar	podróże
viajar	podróżowanie
viajar	podróże
viajar	podróży
viajar	podróży
viajar	podróżowanie
viajar	podróże
toros	toros
toros	byków
toros	byki
escenarios	scenariusze
escenarios	scenariuszy
crece	rosną
crece	rosnąć
crece	rośnie
anuales	rocznie
anuales	roczne
anuales	roczna
anuales	coroczne
anuales	roczny
anuales	roczne
anuales	rocznie
anuales	roczna
diálogo	dialogu
diálogo	dialog
lema	motto
lema	slogan
observa	obserwować
observa	obserwuj
informó	zgłoszono
informó	zgłaszane
informó	zgłoszone
informó	zgłoszony
informó	zgłoszona
informó	zgłosił
diplomático	dyplomatów
diplomático	dyplomata
diplomático	dyplomatycznych
diplomático	dyplomatyczne
diplomático	dyplomatyczny
diplomático	dyplomatycznej
malasia	malezja
malasia	malezji
malasia	malezji
adams	adams
adams	adamsa
marinos	marynarze
marinos	marynarzy
marinos	marynarze
marinos	marynarzy
marinos	żołnierz
marinos	morski
marinos	marine
marinos	morskie
socio	partner
socio	partnerka
socio	partnerem
socio	partnera
socio	wspólnik
lingüística	językoznawstwo
condesa	contessa
condesa	hrabina
mencionar	wzmianka
mencionar	wspomnieć
ross	rossa
ross	ross
jerónimo	geronimo
jerónimo	jerónimo
jerónimo	jerome
version	wersja
version	wersji
version	wersję
cumple	urodzinowy
cumple	urodzinowe
cumple	urodziny
identificación	identyfikacja
identificación	identyfikacji
electricidad	elektrycznej
electricidad	elektryczność
electricidad	elektryczny
electricidad	elektryczne
electricidad	elektryczny
electricidad	elektryczne
electricidad	electric
sesiones	posiedzenia
sesiones	sesji
sesiones	sesje
tránsito	tranzytowe
tránsito	tranzytu
tránsito	tranzyt
tránsito	ruch
tránsito	korki
típica	typowe
típica	typowa
típica	typowo
típica	typowy
robin	robin
robin	robina
filial	filialny
filial	zależnej
atmósfera	atmosferę
atmósfera	atmosfera
atmósfera	atmosfery
atmósfera	atmosferyczne
atmósfera	atmosfery
pobladores	osadników
madonna	madonna
madonna	madonny
explicar	wyjaśnij
explicar	wyjaśnić
colectivo	zbiorowego
colectivo	zbiorowe
vacío	pustki
vacío	pustka
vacío	pustkę
vacío	puste
vacío	pusta
vacío	pusto
vacío	pusty
vacío	odkurzacz
vacío	próżni
requisitos	wymagania
requisitos	wymogi
movie	filmu
movie	film
pontificia	papieska
diana	diana
diana	diane
únicos	unikalne
