категория	kategooria
едисон	edison
невидимо	nähtamatu
невидимо	nähtamatud
невидимо	nähtamatu
невидимо	nähtamatud
дилан	dylan
легионер	leegionär
предразположеност	eelsoodumus
челюстта	lõualuu
еърхарт	earhart
незаменим	asendamatu
незаменим	asendamatu
незаменим	hädavajalik
броколи	spargelkapsas
тремор	treemor
тремор	värinad
разочароващо	pettumus
нгуен	nguyen
бивни	kihvad
естремадура	extremadura
уинслоу	winslow
хур	hur
героично	kangelaslikult
героично	kangelaslik
илие	ilie
апатия	apaatia
зверовете	elukad
зверовете	elajad
измамници	petturid
племенния	hõimu
грубост	ebaviisakas
грубост	karedus
яйцеклетки	munarakud
ремък	rihma
ремък	rihm
лерой	leroy
бегълците	põgenikud
естевес	estévez
туркана	turkana
фуад	fouad
варг	varg
спал	maganud
спал	magas
спал	magasin
локхарт	lockhart
абсорбция	imendumine
суини	sweeney
торин	thorin
електротехник	elektrik
чесапийк	chesapeake
мухите	kärbsed
мухите	kärbseid
мухите	lendab
коно	kono
ивар	ivar
печал	leina
печал	lein
печал	kurbus
хамстер	hamstri
круг	krug
релета	releed
грудки	mugulad
алда	alda
маргарин	margariin
дзян	jiang
сътън	sutton
глухота	kurtus
расин	racine
джен	jen
морков	porgand
морков	punapea
морков	porgandi
хектар	hektari
договорен	läbirääkimistega
байдън	biden
ентусиазирано	entusiastlikult
фрактура	luumurdude
фрактура	mõra
въглени	süsi
телефонът	telefoni
телефонът	telefon
хътън	hutton
стиг	stig
стегнат	tihe
стегнат	kitsas
стегнат	tihedalt
кагни	cagney
асирийци	assüürlaste
превключвател	vaheta
превключвател	lüliti
честността	ausust
честността	ausus
опровергае	kummutada
цхинвали	tshinvali
късче	tükk
вродено	kaasasündinud
уловена	püütud
интегрирано	integreeritud
закачливо	meeldejääv
обичаше	meeldis
обичаше	armastasin
обичаше	armastas
обичаше	armastasid
анс	nsa
ангажиране	kihlus
войт	voight
ура	hurraa
пешка	ettur
терапевтична	terapeutilise
пенсионерите	pensionäride
ези	pead
ези	päid
мотика	kõblas
кадмий	kaadmiumi
салим	salim
смила	lagundama
пробити	puuritud
нарвик	narvik
търкания	hõõrdumine
намерете	leida
намерете	leia
намерете	otsi
стагнация	stagnatsiooni
корабостроител	laevaehitaja
колесни	ratastega
флетчър	fletcher
родителска	vanemliku
липсващ	puuduvad
липсващ	kadunud
липсващ	puudu
липсващ	puudub
докладвани	teatas
докладвани	teatanud
докладвани	teatatud
рутинно	rutiin
стратосферата	stratosfäär
тинейджър	teismeliste
тинейджър	teismeline
тинейджър	teismeline
алкани	alkaanid
харизма	karisma
микрона	mikronit
кученце	kutsikas
монолитни	monoliit
хюлет	hewlett
дръзко	julge
дръзко	rasvane
дръзко	julge
анхидрид	anhüdriidi
следователи	uurijad
плевел	rogue
плевел	allumatu
плевел	kanep
плевел	puru
хваната	püütud
споделено	jagatud
симплекс	simplex
тротоара	kõnnitee
тротоара	ohjeldada
тротоара	kõnniteed
джулиана	juliana
кошмари	luupainaja
кошмари	õudusunenägu
съдя	kohtunik
уилмингтън	wilmington
пукнатина	mõra
пукнатина	crack
анаконда	anakonda
шивачка	õmbleja
папка	kataloog
папка	kaust
пневматични	pneumaatilised
подозрителни	kahtlane
издънка	jobu
модем	modemi
барбър	juuksur
алесандра	alessandra
дънлоп	dunlop
убийца	vampiiritapja
нак	nak
празнота	tühjus
празнота	tühjus
евърт	evert
нарушители	sissetungijad
коронадо	coronado
анаксагор	anaxagoras
чино	chino
държане	hoidmine
седнала	istumine
седнала	istudes
седнала	istub
нобунага	nobunaga
новиков	novikov
отстояние	vahekaugus
капитолия	capitol
ласо	lasso
кактус	kaktus
заслужи	teenitud
заслужи	teeninud
мийо	millau
мартинез	martinez
тиган	paan
тиган	paani
тиган	pan
тиган	panni
нагло	jultunud
излекуван	ravitud
излекуван	paranes
излекуван	paranenud
самсон	samson
уила	willa
бнп	rkt
ирландец	iirlane
примес	lisand
пуласки	pulaski
сине	poja
сине	poeg
лог	log
лог	logi
креймър	kramer
креймър	cramer
буре	tünn
безразборно	valimatult
безразборно	valimatu
магнезиев	magneesiumi
магнезиев	magneesium
подове	põrandad
химикал	keemiline
химикал	keemilised
химикал	kemikaal
химикал	pen
химикал	pliiats
торс	sars
дилемата	dilemma
боклуци	rämps
боклуци	kola
боклуци	prügikasti
боклуци	prügi
загадъчни	mõistatuslik
бахамите	bahama
попечител	eestkostja
попечител	hooldaja
попечител	kaitsja
попечител	valvur
попечител	usaldusisik
досо	dosso
неприлично	sündsusetu
катакана	katakana
куай	qui
куай	kwai
идиоти	idioodid
припокриване	kattuvad
припокриване	kattub
припокриване	kattuvad
гомор	gomorra
карстен	karsten
амор	amor
потънала	uppunud
поклон	andamit
поклон	vibu
поклон	kummardus
леголас	legolas
командос	komando
разписка	vastuvõtmine
ратифицират	ratifitseerida
саха	saha
снимано	filmitud
снимано	pildistas
снимано	pildistatud
удовлетворен	rahuldatud
удовлетворен	rahul
синхронна	sünkroonne
понд	tiigi
понд	tiik
понд	tiiki
спектрална	spektraalne
хрътка	hurda
ковалски	kowalski
сеизмични	seismiline
жребец	täkk
жребец	täkk
безполезно	väärtusetu
безполезно	kasutu
безполезно	kasutud
прането	pesu
гуанахуато	guanajuato
японец	jaapani
японец	jaapanlased
дарлингтън	darlington
захариас	zacharias
обещаващи	paljulubav
обещаващи	paljutõotav
родино	kodumaa
родино	isamaa
родино	isamaa
гръбнакът	selgroog
гръбнакът	selgroo
гръбнакът	selgroog
лимож	limoges
бранди	brandi
кроули	crowley
амулет	amulett
клоуни	klounid
удряне	löök
удряне	löömine
възпрепятстване	takistamine
възпрепятстване	takistus
гръмотевична	äikesetorm
колизея	colosseum
димас	dimas
двойници	paarismängu
куфар	kohver
мачу	machu
кац	katz
дантела	pits
недостъпен	kättesaamatu
недостъпен	kättesaamatu
лупус	luupus
олдрич	aldrich
фентън	fenton
пиленца	tibud
пиленца	kanad
фейсал	faisal
поджо	poggio
грозна	kole
грозна	inetu
блондинка	blondid
блондинка	blondiin
блондинка	blond
блондинка	blondid
блондинка	blond
шайен	cheyenne
разделител	eraldaja
разделител	eraldaja
папки	kataloogid
светулка	firefly
тирозин	türosiini
джурасик	jurassic
латгале	latgale
корпоративно	ettevõtte
лон	lon
рурк	rourke
интимност	intiimsus
сийгъл	siegel
рамала	rām
гостоприемството	külalislahkust
готин	lahe
готин	cool
илона	ilona
дъч	hollandi
саламура	soolvees
хипопотам	jõehobu
хипопотам	jõehobu
идентификатори	tunnused
кредитора	võlausaldaja
кадифе	velvet
сак	sac
сак	kott
сак	koti
сак	csa
вносители	importijad
хидроксиди	hüdroksiidid
пристли	priestley
антофагаста	antofagasta
алигатор	alligaator
алигатор	alligaator
годеникът	kihlatu
кортрейк	kortrijk
елиз	elise
бранка	branca
опустошена	laastatud
опустошена	laastatud
бове	beauvais
торпедата	torpeedod
обири	rööv
обири	röövi
обири	röövimine
трубадур	trubaduur
варварин	barbar
лъскава	särav
лъскава	läikiv
лъскава	läikiv
кредитор	laenuandja
кредитор	võlausaldaja
кибрит	tikud
кибрит	sobib
мастурбация	masturbeerimine
щази	stasi
индуктивност	induktiivsus
препечен	röstitud
преписват	transkribeeritud
незадължително	valikuline
незадължително	vabatahtlik
мосад	mossadi
вико	vico
ринго	ringo
картрайт	cartwright
падме	padme
възмутен	nördinud
пропорционални	proportsionaalne
пропорционални	proportsionaalne
координирано	koordineeritud
координирано	kooskõlastatud
афазия	afaasia
уайли	wiley
джейд	jade
лор	pärimus
колийн	colleen
виновници	süüdlased
уитакър	whitaker
калтек	caltech
скачач	hüppaja
бананите	banaane
бананите	banaanid
вълнуващо	põnev
вълнуващо	põnevad
вълнуващо	põnev
измива	peseb
пейката	pink
пейката	pingi
лепкава	kleepuv
прелат	prelaat
приставка	plugin
късчета	bitti
фицрой	fitzroy
радиатори	radiaatorid
данута	danuta
такахаши	takahashi
знамение	enne
рамбо	rambo
непопулярни	ebapopulaarne
радж	raj
гарние	garnier
вермеер	vermeer
рондо	rondo
разорени	murdis
декодиране	dekodeerimise
астрофизик	astrofüüsik
роботът	robot
дефицити	puudujäägid
наказана	karistatud
наказана	koduarestis
дейн	dane
скъли	scully
псалм	psalm
енцелад	enceladus
катапулт	katapult
барака	kuuri
осцилатор	ostsillaator
диор	dior
чекмедже	sahtel
менде	mende
актън	acton
бисмут	vismut
лакшми	lakshmi
скука	igav
скука	igav
скука	igavus
мусо	musso
франчайз	frantsiisi
пияница	joodik
пияница	purjus
пияница	joodik
епителни	epiteliaalse
ексклузивно	eksklusiivne
кривината	kõverusraadius
радиална	radiaalne
допускания	oletused
допускания	eeldused
чиба	chiba
алдехиди	aldehüüdid
разбрано	arusaadav
уай	wai
хелен	helene
хелен	helen
подгряване	küte
подгряване	kütte
неприемлив	vastuvõetamatu
неприемлив	lubamatu
рамената	õlad
микроскопи	mikroskoobid
ембрион	embrüo
парашутист	langevarjur
джевдет	cevdet
ковчегът	kirstu
ковчегът	kirst
австралийци	austraallased
хагард	haggard
бронсън	bronson
причиняване	põhjustades
разяснение	selgitamine
разяснение	selgitus
хъдзън	hudsoni
хъдзън	hudson
бетси	betsy
кабът	cabot
сертифициране	sertifitseerimine
макмърдо	mcmurdo
изслушване	kuulmine
изслушване	kuulamine
тъмницата	vangikongi
сканира	skaneeritud
монограм	monogramm
рулетка	rulett
уморени	väsinud
уинслет	winslet
образцово	eeskujulik
стърчащи	väljaulatuvad
дифракция	difraktsioon
расмус	rasmus
глупак	narr
глупак	loll
костело	costello
омбудсмана	ombudsman
хюи	huey
минданао	mindanao
чес	male
бретън	bretton
наска	nazca
хелман	hellman
джедай	jedi
сандлър	sandler
неразтворим	lahustumatu
дупе	tagumik
дупе	perse
дупе	tagumik
розен	rosen
гарт	garth
забулена	kihiline
научени	õpetatud
научени	õpetas
изискваща	nõudlik
патологична	patoloogiline
еван	evan
морсби	moresby
урната	urni
джуно	juno
червеите	ussid
лимерик	limericki
мозъци	ajud
ролка	rull
ролка	rulli
ролка	veere
птички	linnud
осъждан	süüdimõistetud
пратки	saadetiste
пратки	pakid
пратки	pakendid
пратки	paketid
брилянтен	geniaalne
брилянтен	hiilgav
внесено	imporditi
внесено	imporditud
евита	evita
кило	kilo
злокачествени	pahaloomuline
хлориди	kloriidid
сънливост	unisus
сънливост	uimasus
сънливост	unisus
натиснат	pressitud
фанинг	fanning
кофти	bad
кофти	halb
кофти	paha
дежурство	fdp
съболезнования	kaastunne
полоний	poloonium
хухуй	jujuy
курц	kurtz
уендъл	wendell
сесили	cecily
куеста	cuesta
ханджоу	hangzhou
хематология	hematoloogia
дискретен	diskreetne
дискретен	diskreetne
синхронизирани	sünkroniseeritud
синхронизирани	sünkroniseeritud
сампрас	sampras
пъпеш	melon
хахаха	haha
халиуел	halliwell
заразно	nakkav
туомас	tuomas
формалдехид	formaldehüüdi
брайл	braille
сондиране	puurimine
митници	tolli
митници	toll
залагания	panused
вадуц	vaduz
грешните	patused
фло	flo
кланица	tapamaja
кланица	tapamaja
дискретна	diskreetne
дискретна	diskreetne
юрмала	jūrmala
мишколц	miskolc
подрастващи	noorukid
притежаване	valduses
притежаване	omamine
вярвай	usalda
вярвай	usaldus
вярвай	usaldust
вярвай	uskuma
вярвай	usu
вярвай	usud
докладване	aruanne
докладване	raport
докладване	raporti
докладване	ettekanne
докладване	aruandlus
довиждане	hüvasti
уиндъм	windham
лиам	liam
отоци	turse
отоци	paistetus
отоци	turse
отоци	tursed
изуми	izumi
аик	aik
пристигащите	saabujate
пристигащите	saabumine
сензорите	sensorid
сензорите	andurid
гардероба	garderoob
гардероба	riidekapp
гардероба	kapp
транзит	läbisõit
транзит	transiidi
транзит	transiit
многоезичен	mitmekeelne
пектин	pektiini
актуализирана	uuendatud
актуализирана	ajakohastatud
муле	muul
янки	yankees
янки	yankee
клопка	lõksu
клопка	lõks
вегетарианец	taimetoitlane
ърни	ernie
жиу	jiu
кристенсен	christensen
тестостерон	testosterooni
ходжкин	hodgkini
левинсън	levinson
живей	live
живей	elama
изгорял	põles
изгорял	põletatud
изгорял	põlenud
изгорял	põlenud
изгорял	põletatud
тати	issi
посредствен	keskpärane
сочна	mahlane
тревоги	mured
винил	vinüül
набуко	nabucco
торвалдс	torvalds
съли	sully
сеанси	istungid
уортън	whartoni
агора	agora
тюркоаз	türkiis
измамен	petnud
измамен	pettis
грапа	grappa
деутерий	deuteerium
гелдерланд	gelderland
лейф	leif
пикчу	picchu
заявено	väidetud
заявено	väitis
нефрит	jade
тъжна	kurb
езотерични	esoteeriline
сдържан	vaoshoitud
салове	parved
енох	enoch
феноли	fenoolid
стомахът	kõht
стомахът	magu
сатанизъм	satanism
филдинг	fielding
тоня	tonya
джоун	joan
ченг	chang
ченг	cheng
замошч	zamość
грозен	kole
грозен	inetu
изневярата	truudusetus
изневярата	abielurikkumine
теоден	théoden
заспал	magab
гърни	gurney
неро	nero
обезпокоен	probleemsed
обезпокоен	probleemne
обезпокоен	mures
обезпокоен	häiritud
херо	hero
херо	kangelane
тайгър	tiger
тайгър	tiiger
звънче	kella
звънче	belli
звънче	bell
ретривър	retriiver
одеяла	tekke
одеяла	tekid
терон	theron
стопаджия	hääletaja
електрификация	elektrifitseerimine
скелетни	skeleti
патриотите	patrioodid
ддт	ddt
инжинер	insener
опал	opaal
мейбъл	mabel
ръжда	rooste
термометри	termomeetrid
обноски	kombeid
обноски	kombed
ириса	iris
бракониерство	salaküttimine
мофат	moffat
прюм	prümi
файтон	vedu
файтон	tõld
подаръците	esitleb
подаръците	kingitused
подаръците	kingid
подаръците	kingitused
кредитите	krediit
кредитите	krediidi
калахан	callaghan
калахан	callahan
почивки	murdub
почивки	murrab
почивки	pühi
почивки	pühad
субстрати	substraadid
вива	viva
лаптоп	sülearvuti
лаптоп	laptop
зрелище	vaatemäng
копче	nööp
копче	nupp
копче	button
привлекателността	atraktiivsust
агония	agoonia
милисекунди	millisekundit
риа	ria
политковская	politkovskaja
ужгород	užgorod
сладкиш	kooki
сладкиш	kook
сладкиш	tort
надбъбречната	neerupealiste
зловещи	jube
вегетативно	vegetatiivne
умножава	korrutada
гимли	gimli
инфлуенца	gripi
инфлуенца	gripp
потене	higistamine
хадли	hadley
епитафия	epitaaf
хаарлем	haarlem
обичана	meeldis
обичана	armastasin
обичана	armastas
обичана	armastasid
замразява	külmub
секретност	saladust
теракота	terrakota
субстанцията	aine
субстанцията	ainet
уейвърли	waverly
котону	cotonou
бюрократични	bürokraatlik
кумулативни	kumulatiivne
еймс	ames
квази	quasi
оптимизира	optimeerimine
оптимизира	optimeerida
грейсън	grayson
руа	rua
хербициди	herbitsiidid
тревожни	muretsemine
нарцисизъм	nartsissism
томасо	tommaso
кундера	kundera
мим	mime
дорн	dorn
ангиотензин	angiotensiin
сатанински	saatanlik
раздразнение	ärritus
фосфолипиди	fosfolipiidid
маргит	margit
разкъсана	rebitud
разкъсана	rebis
разкъсана	rebitud
разкъсана	rebenenud
наръчници	käsiraamatud
анонимността	anonüümsus
алхамбра	alhambra
орвието	orvieto
яри	jari
седлото	sadul
нарязана	saetud
бомон	beaumont
зъболекарски	hambaravi
обезвреждане	kõrvaldamise
обезвреждане	kõrvaldamine
асистентка	abiline
асистентка	assistent
рикман	rickman
стриктна	range
стриктна	ranged
митническо	tolli
митническо	toll
швед	rootslane
дестилирана	destilleeritud
почтен	auväärne
смените	vahetused
кантонски	kantoni
милостиня	heategevus
коремче	kõht
коремче	belly
алс	als
алс	alk
конвекция	konvektsioon
виелица	lumetorm
кро	cro
запечатани	pitseeritud
юрта	jurta
мойра	maura
мойра	moira
кендо	kendo
трансплантации	siirdamist
трансплантации	siirdamine
нареждания	korraldused
нареждания	käsud
нареждания	tellimused
етилен	etüleeni
изтекла	aegunud
вози	ratsutada
вози	sõit
мериан	marian
обещаващо	paljulubav
обещаващо	paljutõotav
запознанства	kohtamas
запознанства	kohtamine
запознанства	käimine
орджоникидзе	ordžonikidze
демографските	demograafiline
демографските	demograafilised
сметище	prügila
обладан	vaevatud
гардънс	aiad
егер	egger
вихрушка	keeristorm
фудживара	fujiwara
буба	bubba
корейците	korealased
диелектрик	dielektrilised
атаксия	ataksia
доплер	doppleri
обоснована	põhjendatud
обоснована	õigustatud
боунс	kondid
боунс	luud
боунс	luude
свиреп	raevukas
брутални	jõhker
глазура	glasuuritud
глазура	glasuur
глазура	glasuuri
безрезервно	kaudselt
лактоза	laktoos
лактоза	laktoosi
мотел	motelli
мотел	motell
хач	luuk
разделим	pooleks
уместна	asjakohane
мръсен	räpased
мръсен	räpane
мръсен	räpased
мръсен	määrdunud
мръсен	räpane
амина	amina
фейслифт	facelift
мармалад	moos
мармалад	moosi
мармалад	marmelaadi
камата	pistoda
селинджър	salinger
вкаменени	kivistunud
тревожно	muretsemine
тревожно	häiriv
тревожно	häirivad
тарн	tarn
доналдсън	donaldson
хардуик	hardwick
лудендорф	ludendorff
сърцебиене	südamelöögid
сърцебиене	südamepekslemine
поразително	ülekaalukas
поразително	silmatorkav
избавление	lunastus
спестяване	päästmine
спестяване	salvestamine
спестяване	säästmine
лидъл	liddell
уговорено	korraldatud
атрофия	atroofia
тех	tech
триони	saed
жилетка	vest
жилетка	kampsun
лавоазие	lavoisier
поличба	enne
пържене	praadimine
бастиан	bastian
сторено	tehtud
артефактите	esemeid
хъкълбери	huckleberry
вълнуващи	põnev
вълнуващи	põnevad
гребло	reha
гребло	aer
хърман	herman
угризения	kahetsus
прикрит	varjatud
педалите	pedaalid
неравенства	ebavõrdsus
маяк	majaka
маяк	majakas
заподозрените	kahtlusalused
катехизис	katekismus
сепаратистите	separatistid
метионин	metioniin
опс	ops
възлагане	auhind
научете	õppima
научете	õpime
научете	õppida
научете	õpi
ленено	linaseemnete
очарователна	võluv
очарователна	võluvad
очарователна	jumalik
бибоп	bebop
батън	nööp
батън	nupp
батън	button
батън	baton
престъпно	kurjategija
престъпно	kuritegelik
престъпно	kriminaalne
престъпно	kriminaal
хейн	hein
несъвместимо	vastuolus
брадат	habemega
сааб	saab
смешна	naljakas
смешна	naeruväärne
информативно	informatiivne
данко	danko
копланд	copeland
окаванго	okavango
необосновано	põhjendamatu
необосновано	põhjendamatu
хоган	hogan
титанов	titaani
титанов	titaan
анунциата	annunziata
тротоари	kõnniteed
хормонални	hormonaalsete
копърфийлд	copperfield
звездички	staarid
звездички	tähed
звездички	tähtede
съкрушен	laastatud
компаса	kompassi
компаса	kompass
очаквани	oodatud
очаквани	eeldatav
очаквани	oodati
праведен	õiglane
праведен	õiglased
саркис	sarkis
бунтар	mässuliste
бунтар	mässaja
мелъди	meloodia
мелъди	melody
потисничество	rõhumise
крехък	habras
саад	saad
камилата	kaameli
джобен	tasku
пики	poti
стийн	steen
столче	tool
столче	tooli
небрежно	juhuslik
небрежно	põgusalt
боз	boz
неопитен	kogenematu
хайнс	haynes
винковци	vinkovci
голдщайн	goldstein
самоувереност	enesekindlus
самоувереност	usaldus
бесилката	võllas
катрина	katrina
селтикс	celtics
глийсън	gleason
гудиър	goodyear
нуово	nuovo
гръд	rind
гръд	rinnanäärme
гръд	rinnaga
репресивни	repressiivse
либидото	libiido
ацетил	atsetüül
романизирани	latiniseeritud
ислямистки	islami
уик	wick
капачки	mütsid
капачки	korgid
горили	gorillad
язу	yazoo
гладис	gladys
матраци	madrats
бутални	kolb
гръбнак	selgroog
гръбнак	selgroo
гръбнак	selgroog
хелга	helga
белвю	bellevue
неврон	neuron
осуетен	luhta
дискретно	diskreetne
дискретно	diskreetselt
дев	dev
паралакс	parallaks
жироскоп	güroskoop
форте	forte
акаунти	arvepidamine
акаунти	kontod
добавките	lisandid
добавките	söödalisandid
добавките	lisaained
тойотоми	toyotomi
гилза	korpuse
щрасер	strasser
оптимизиран	optimeeritud
служителка	töötaja
калхун	calhoun
проверявам	kontrollimine
джетро	jethro
срамежлив	häbelik
пъзела	jigsaw
инфектирани	nakatatud
инфектирани	nakatunud
мексиканците	mehhiklased
цербер	kerberos
демил	demille
кайсия	aprikoosi
пуйка	kalkun
пуйка	türgi
предскаже	ennustada
дузини	kümneid
дузини	kümned
дузини	tosinaid
дузини	kümmekond
дузини	tosin
броеница	roosikrantsi
умиране	suremine
умиране	suremas
кава	cava
сиропиталището	lastekodu
господине	mister
господине	härra
джума	juma
безценни	hinnaline
пакетът	pakend
пакетът	pakett
пакетът	pakk
пиран	piran
цитокини	tsütokiinide
инвестирани	investeerinud
инвестирани	investeeritud
инвестирани	investeeris
асиметрия	asümmeetria
крауфорд	crawford
гарбо	garbo
гпи	gui
картман	cartman
мърси	halastus
мърси	halastust
брутален	jõhker
тапи	korgid
тапи	korgid
рушди	rushdie
холестерола	kolesterooli
чата	vestlus
ленарт	lennart
запечатан	pitseeritud
юбер	hubert
вероятности	võimalused
незаменима	asendamatu
незаменима	asendamatu
незаменима	hädavajalik
дънки	denim
дънки	teksad
удавяне	uppumas
панделка	pael
панделка	paela
мет	kohtasin
мет	kohtunud
мет	täidetud
обсебена	kinnisidee
обсебена	kinnisideeks
шардоне	chardonnay
грийнвил	greenville
капоти	capote
директорката	direktriss
заинтересована	huvilistel
заинтересована	huvitatud
сандъци	kastid
сандъци	kastid
сандъци	karbid
самсън	samson
гетсби	gatsby
блейз	blaze
ембриони	embrüo
ембриони	embrüod
бургенланд	burgenland
рисковано	riskantne
жица	traat
жица	juhe
низам	nizam
разногласие	dispersiooni
разногласие	hälve
каолин	kaoliin
икао	icao
шартр	chartres
изходящи	väljundite
изходящи	väljuvad
изходящи	väljuv
хейнс	haynes
хейнс	haines
покойник	surnud
челини	cellini
пистолетите	püstolid
фарид	farid
активирани	aktiveeritud
предстояща	eelseisva
предстояща	eelseisva
юма	yuma
бойкотира	boikoteerib
намиб	namibi
бюджетна	eelarve
кавазаки	kawasaki
епидермис	epidermise
фалшифицирани	võltsitud
фалшифицирани	võltsitud
замах	hoos
орлеанс	orleans
орлеанс	orleansi
джеронимо	geronimo
градинка	aia
градинка	aed
опра	oprah
гуардия	guardia
необработен	toores
необработен	toor
необработен	toorelt
вселени	universumite
карера	carrera
безсмислици	mula
безсмислици	rumalus
безсмислици	mõttetus
уточнени	täpsustatud
орално	suuline
орално	suukaudse
пейлин	palin
хидро	hüdro
корумпиран	korrumpeerunud
акне	akne
новородено	vastsündinu
новородено	vastsündinud
акупунктура	nõelravi
безсмъртна	surematu
зловещ	jube
дискредитира	diskrediteerida
грейпфрут	greip
башир	bashir
мономери	monomeerid
тами	tami
тами	tammy
несъвместимост	vastuolu
досаден	tüütu
досаден	tüütu
концентрат	kontsentraat
отказвам	keeldu
отказвам	keeldumine
отказвам	keelduda
периш	parrish
периш	vald
довечера	täna
велс	wels
аспирин	aspiriini
идеалист	idealist
идеалист	idealistlik
майло	milo
портиер	uksehoidja
портиер	uksehoidja
портиер	koristaja
глупава	rumal
глупава	loll
кардучи	carducci
танцуване	tantsimine
ранкагуа	rancagua
халей	halley
лида	liida
прегръдка	kallistus
прегръдка	kalli
страйк	streik
страйк	löök
потвърждаващи	kinnitav
кандидатки	kandidaadid
транзакция	tehing
транзакция	tehingu
газирани	gaseeritud
елдорадо	eldorado
колтър	coulter
хомосексуалисти	homoseksuaalide
алергична	allergiline
алергична	allergilised
хелмер	helmer
пфайфър	pfeiffer
панталоните	püksid
вака	vaca
литий	liitiumi
цвети	fleur
антидепресанти	antidepressandid
дърворезби	nikerdused
бишоп	oda
бишоп	bishop
бишоп	piiskop
евратом	euratom
стегнато	tihe
стегнато	kitsas
стегнато	tihedalt
инертен	inertne
отличник	priimus
пожарникар	tuletõrjuja
пожарникар	tuletõrjuja
медиум	selgeltnägija
дъвчене	närida
мелодично	meloodilist
джаджа	vidin
аксиома	aksioom
качвам	üleslaadimine
интимно	intiimne
податлив	vastuvõtlik
податлив	vastuvõtlikud
майснер	meissner
мадригал	madrigal
анадир	anadõr
декларирани	deklareeritud
декларирани	kuulutatud
неоспоримо	vaieldamatu
маслиново	olive
израелците	iisraellased
мотаун	motown
сиамски	siiami
необяснимо	seletamatu
необяснимо	seletamatu
необяснимо	seletamatu
ненадеждни	ebausaldusväärne
диктатури	diktatuurid
вдлъбнати	nõgus
снайперисти	snaiprid
айрийн	irene
класико	clásico
петлите	kuked
очаквана	oodatud
очаквана	eeldatav
очаквана	oodati
шокирана	šokeeritud
неолитна	neoliitikum
чантата	kott
чантата	koti
вървя	kõndimine
вървя	jalutades
вървя	jalutamas
вървя	kõnnib
невъоръжени	relvastamata
деривати	derivaadid
блейд	blade
блейд	tera
дифтерия	difteeria
донъл	donnell
яката	krae
яката	võru
шоколадов	šokolaad
шоколадов	šokolaadi
засечен	tuvastati
засечен	tuvastatud
засечен	avastatud
засечен	avastati
тинейджъри	teismelised
тинейджъри	teismelised
хогарт	hogarth
придружаващи	kaasas
ромни	romney
рийз	reese
уличка	alley
хармонизиране	ühtlustamine
хармонизиране	ühtlustada
биогорива	biokütused
хар	har
модулирани	moduleeritud
атеросклероза	ateroskleroosi
губиш	kaotamine
губиш	kaota
океанографски	okeanograafia
зряло	laagerdunud
зряло	küps
камаз	kamaz
антихриста	antikristus
рокада	vangerdus
спалните	magamistuba
инкогнито	inkognito
поискана	taotletud
поискана	nõutud
поискана	taotles
поискана	soovitud
уилфрид	wilfrid
луиса	luisa
хипотермия	hüpotermia
дръвче	puu
дръвче	puud
санчез	sanchez
увива	vaka
куон	kwon
изискано	stiilne
шотландец	šoti
заровено	maetud
разтревожен	murelik
разтревожен	mures
даро	daro
сивиръс	severus
немцов	nemtsov
глух	kurt
глух	kurdid
сврака	harakas
рутинна	rutiin
загадъчна	saladuslik
загадъчна	müstiline
загадъчна	salapärane
лепа	lepa
словесни	suuline
бъгс	putukad
мцхета	mtshetha
гладно	paas
сур	sur
вършитба	rehe
хипотетичен	hüpoteetiline
екстази	ecstasy
уязвимостта	haavatavust
наивна	naiivne
дайсън	dyson
бижу	ehted
бижу	kalliskivi
бижу	juveel
бижу	ehted
бижу	ehteid
амберг	amberg
абди	abdi
бръснене	habet
полиомиелит	lastehalvatuse
гарвани	varesed
обвиняемият	kostja
възприемчиви	vastuvõtlik
букети	kimbud
астер	aster
заклинанието	loits
заклинанието	loitsu
заклинанието	õigekirja
файнс	fiennes
пирели	pirelli
хек	heck
щауфенберг	stauffenberg
ползватели	kasutajad
дартмут	dartmouth
танхойзер	tannhäuser
пършинг	pershing
почтеност	terviklikkus
почтеност	ausus
почтеност	terviklikkuse
подсъзнанието	alateadvus
терапевтичен	terapeutilise
фризийски	friisi
блюдо	roog
стелт	stealth
недъг	puude
недъг	puue
изнасилена	vägistamine
изнасилена	vägistati
изнасилена	vägistas
колмар	colmar
вдовиците	lesed
магнолия	magnolia
таблоид	tabloid
опиати	opiaatide
опиати	opioidide
раят	taevas
раят	paradiisi
раят	paradiis
дум	dum
неврологията	neuroloogia
богарт	bogart
токсично	toksiline
токсично	toksilised
токсично	mürgine
пентей	pentheus
юстас	eustace
припадък	krambid
смекчи	pehmendada
бангалор	bangalore
износители	eksportijad
хаосът	kaos
архетип	arhetüüp
засилени	tugevdatud
мегън	megan
раздразнителност	ärrituvus
олигархията	oligarhia
гин	ginn
руи	rui
космати	karvased
космати	karvane
космати	karvane
нострадамус	nostradamus
сношение	vahekord
сношение	vahekord
глок	glock
дур	dur
изпитани	testitud
изпитани	katsetatud
паладио	palladio
позовавания	viited
ирационални	irratsionaalne
грешници	patused
моминското	neiu
теологични	teoloogilisi
наркоман	sõltlane
радости	rõõmud
мелхиор	melchior
убеждаване	veenmine
убеждаване	veenev
стик	pista
стик	pulk
антиоксидант	antioksüdant
харесали	meeldis
отбиването	võõrutamist
глухарче	võilille
автопилот	autopiloodi
пролука	lõhe
загрижена	mures
неидентифицирани	tuvastamata
