les	az
transition	áttérés
transition	átmeneti
transition	átmeneti
durable	fenntartható
durable	tartós
mar	mar
intelligence	értelem
intelligence	hírszerzés
intelligence	intelligencia
précédents	előző
précédents	korábbi
photographies	fotók
photographies	fényképek
photographies	fotók
photographies	fényképek
photographies	képek
payer	fizető
payer	fizet
payer	fizess
payer	fizetni
payer	fizet
payer	fizetés
formée	kialakult
formée	alakított
formée	alakult
libéré	felszabadult
libéré	freed
chaleur	hőség
chaleur	hő
chaleur	fűtés
chaleur	melegség
catalogne	katalónia
blog	blog
square	square
square	szögletes
square	négyzetes
square	tér
square	négyzet
ingénieurs	mérnökök
municipales	önkormányzati
indonésie	indonéziában
indonésie	indonézia
indonésie	indonéz
chaussée	járdán
chaussée	járda
variétés	fajták
urgence	vészhelyzet
urgence	sürgősségi
passent	passz
loisirs	szabadidő
loisirs	kikapcsolódás
loisirs	szabadidő
lambert	lambert
liquide	folyékony
liquide	folyadék
capacités	kapacitások
capacités	kapacitások
capacités	kapacitás
capacités	képességek
gary	gary
havre	havre
officiels	hivatalos
officiels	tisztviselő
officiels	hivatalnokok
officiels	tisztviselők
officiels	tisztviselői
présidents	elnökök
présidents	elnökök
présidents	elnökei
femelle	nőnemű
femelle	nő
femelle	női
femelle	nőstény
néerlandaise	holland
néerlandaise	dutch
étages	padlót
étages	padló
beauté	szépség
beauté	gyönyörűség
indépendants	független
indépendants	önálló
indépendants	függetlenek
achat	beszerzés
achat	vásárlás
achat	vétel
achat	vegyél
achat	venni
achat	vásárol
achat	megvásárolni
achat	beszerzési
achat	beszerzés
achat	venni
camps	táborok
camps	camp
camps	tábor
marques	márkák
marques	marques
marques	védjegyek
marques	jelölések
marques	védjegyek
marques	marks
boulogne	boulogne
réponses	válaszokat
réponses	válaszok
réponses	válaszokat
réponses	válaszok
réponses	válaszok
admin	admin
admin	adminisztrátor
gallo	gallo
solutions	megoldások
solutions	megoldásokat
inauguré	felavatott
gaulle	gaulle
rev	rev
traiter	kezelni
traiter	kezeljük
graves	komoly
graves	súlyos
graves	súlyos
graves	graves
cuba	kubában
cuba	kuba
testament	testamentum
attaquer	támadás
attaquer	támad
prévue	tervezett
prévue	megtervezett
contribuer	hozzájáruló
contribuer	hozzájárulás
seize	tizenhat
décoration	dekoráció
fermé	bezárt
fermé	zárva
fermé	zárt
développée	fejlett
développée	fejlesztett
développée	kifejlesztett
développée	kidolgozott
alphabet	ábécé
alphabet	abc
jordan	jordán
jordan	jordan
supplémentaire	kiegészítő
supplémentaire	további
supplémentaire	extra
supplémentaire	kiegészítő
supplémentaire	kiegészítés
schéma	diagram
schéma	ábra
schéma	minta
schéma	séma
contribué	hozzájárult
représentée	képviselt
représentée	képviselte
pie	pius
pie	pite
pie	szarka
dis	mondd
dis	dis
vues	megtekintés
resté	maradtam
resté	maradtak
resté	maradt
solide	tömör
solide	szilárd
philip	fülöp
philip	philip
fiat	fiat
masculine	férfias
charges	díjak
charges	vádemelés
charges	vádak
charges	vád
charges	terhek
charges	terhelések
bureaux	hivatalok
bureaux	irodák
bureaux	hivatal
bureaux	iroda
atmosphère	légkör
atmosphère	atmoszféra
atmosphère	hangulat
réelle	real
réelle	valós
réelle	igazi
réelle	valódi
réelle	tényleges
ajout	hozzáadás
ajout	hozzáadás
ajout	hozzáadása
ajout	hozzáadott
ajout	felvéve
réception	nyugta
réception	átvétel
réception	fogadás
réception	recepció
réception	befogadás
réception	vétel
dave	dave
mourir	haldokló
mourir	haldoklik
financier	pénzügyi
personnelles	személyes
personnelles	személyi
nelson	nelson
témoin	szemtanú
témoin	tanú
conte	mese
conte	conte
règlement	szabályzat
règlement	rendeletek
règlement	szabályozások
règlement	szabályozás
règlement	előírás
règlement	rendelet
règlement	szabályozás
horreur	horror
horreur	rémület
horreur	borzalom
manifeste	kiáltvány
pirates	kalózok
pirates	hackerek
pirates	kalóz
fenêtre	ablak
fenêtre	ablakon
occident	nyugat
occident	nyugati
assaut	támadás
délégation	felhatalmazás
délégation	küldöttség
délégation	delegáció
acquisition	beszerzés
acquisition	beszerzés
acquisition	megszerzése
inclut	tartalmazza
évènements	események
évènements	esemény
évènements	rendezvények
défini	meghatározott
défini	meghatározva
clés	kulcs
clés	kulcsokat
clés	kulcsok
clés	kulcsfontosságú
clés	key
clés	kulcs
certainement	határozottan
revues	magazinok
revues	magazinokat
revues	naplók
morale	morális
morale	erkölcs
morale	erkölcsös
morale	erkölcsi
morale	erkölcs
morale	erkölcs
nobel	nobel
adultes	felnőtt
adultes	felnőtteknek
adultes	felnőttek
adultes	felnőtt
adultes	nagykorú
spectacles	előadások
spectacles	műsorok
spectacles	mutatja
voisine	szomszédom
voisine	szomszéd
voisine	szomszédos
voisine	szomszédom
voisine	szomszédok
voisine	szomszéd
emblème	jelkép
emblème	címere
emblème	embléma
alternative	alternatív
alternative	alternatíva
trace	nyom
ours	medvék
ours	medve
ours	bear
ours	mackó
ours	maci
portraits	portrék
wild	wild
wild	vadon
wild	vadak
wild	vad
limité	limited
limité	limitált
limité	korlátozott
limité	korlátolt
limité	korlátozott
limité	korlátozottak
chevaliers	lovagok
chevaliers	lovag
bla	bla
loir	loir
normes	normák
normes	standardok
normes	előírások
normes	szabványok
navale	haditengerészeti
navale	tengerészeti
récits	mesék
pauvres	szegény
pauvres	szegények
refuge	menedék
nourriture	étel
nourriture	élelem
nourriture	élelmiszerek
nourriture	táplálék
nourriture	élelmiszer
participant	részvétel
participant	versenyző
participant	résztvevő
concerné	érintett
concerné	aggódó
facteurs	tényezők
balle	bál
balle	labdát
balle	golyó
balle	labda
balle	ball
balle	golyót
balle	golyó
balle	lövedék
balle	töltény
dynamique	dynamics
dynamique	dinamikus
partenaire	társ
partenaire	partner
partenaire	társa
partenaire	társam
ross	ross
boris	boris
boris	borisz
branches	ágak
branches	fiókok
démission	felmondott
démission	lemondott
démission	lemondását
démission	lemondás
démission	lemond
démission	lemondás
aragon	aragón
aragon	aragon
batailles	csaták
assassiné	meggyilkolták
assassiné	megölte
assassiné	meggyilkolt
alpin	alpesi
illustré	illusztrált
colin	colin
management	menedzsment
management	irányítás
management	vezetőség
management	gazdálkodás
management	irányítási
consulter	konzultálni
consulter	konzultáció
zéro	nulla
zéro	zéró
zéro	zero
atp	atp
gironde	gironde
intéressant	érdekes
remix	remix
biais	elfogultság
biais	elfogult
fra	fra
fra	eng
identique	egyforma
identique	megegyező
identique	azonos
identique	ugyanez
identique	ugyanaz
clôture	lezárás
clôture	bezárása
clôture	záró
clôture	zárás
clôture	zárom
clôture	kerítés
clôture	kerítést
cheveux	haj
cheveux	szőr
fournit	nyújt
traités	szerződések
traités	feldolgozott
respecter	tiszteletet
respecter	tisztelet
apparemment	látszólag
bbc	bbc
trio	hármasban
trio	trió
communistes	kommunisták
communistes	kommunisták
communistes	kommunista
lourd	heavy
lourd	súlyos
lourd	nehéz
lourd	nehézsúlyú
sérieux	komoly
sérieux	súlyos
sérieux	komolyan
obligatoire	kötelező
obligatoire	szükséges
obligatoire	kötelező
obligatoire	kötelezően
obligatoire	kötelező
obligatoire	kötelezően
dordogne	dordogne
fermée	bezárt
fermée	zárva
fermée	zárt
moore	moore
reconnue	felismert
reconnue	elismert
reconnue	elismerte
reconnue	elismert
reconnue	felismert
reconnue	elismert
explosion	robbanás
explosion	robbantás
honoré	megtisztelő
honoré	megtiszteltetés
honoré	honoré
augmente	növeli
existait	léteztek
existait	létezett
esclaves	szolga
esclaves	rabszolga
esclaves	szolgák
esclaves	rabszolgák
médecins	orvosok
médecins	orvosok
médecins	doktorok
nathalie	natalie
nathalie	nathalie
quentin	quentin
désir	vágy
désir	vágyakozás
désir	vágy
grégoire	gregory
grégoire	gergely
grégoire	grégoire
physiques	fizikai
culturels	kulturális
sec	szárazon
sec	száraz
sec	sec
divisé	osztva
divisé	megosztott
divisé	megosztva
indice	index
indice	mutató
indice	nyom
indice	tipp
comtesse	grófnő
comtesse	grófné
paysans	parasztok
parisienne	párizsi
complexes	komplexek
complexes	összetett
complexes	komplex
noyau	kernel
noyau	mag
germanique	germán
santiago	santiago
flux	patak
flux	flow
flux	áramlás
flux	flow
flux	fluxus
courants	áramlatok
sportifs	sportolók
forts	erős
forts	erősek
ohio	ohio
familiale	családi
familiale	családtag
familiale	család
motifs	indokok
lisbonne	lisszabon
lisbonne	lisszaboni
lisbonne	lisbon
évidence	nyilvánvaló
fleur	blossom
fleur	virág
fleur	virágos
fleur	fleur
dizaines	tízes
dizaines	tucatnyi
dizaines	tucatnyi
dizaines	tucat
séance	ülés
turc	török
réserves	fenntartások
réserves	tartalékok
réserves	tartalék
tirer	lőni
tirer	lő
tirer	húzd
tirer	lövöldözés
tirer	lő
tirer	lövés
tirer	forgatás
navarre	navarre
hambourg	hamburg
envoyer	küldj
envoyer	küld
envoyer	küldeni
morgan	morgan
définir	szett
définir	set
définir	beállítva
définir	forgatás
définir	meghatározó
définir	meghatározni
micro	mikro
micro	mikrofon
micro	mikrofont
micro	mikrofon
oriental	keleti
oriental	kelet
oriental	keleti
maría	maría
maría	mária
maría	maria
géant	óriás
consul	konzul
lourdes	lourdes
logiciels	szoftverek
logiciels	szoftver
paradis	mennyben
paradis	mennyország
paradis	menny
paradis	paradicsom
paradis	mennyország
paradis	paradise
ian	lan
ian	ian
marqués	jelölt
marqués	megjelöltek
marqués	megjelölt
marqués	megjelölve
édifices	épületek
anjou	anjou
entendre	hallani
entendre	hallás
entendre	meghallgatás
tempête	vihar
abréviations	rövidítések
abréviations	rövidítés
constantin	constantin
constantin	constantine
constantin	konsztantyin
embouchure	szád
embouchure	száj
embouchure	fúvókát
bonheur	boldogság
bonheur	boldogságot
moine	monk
moine	szerzetes
arm	kar
arm	karját
négociations	tárgyalási
négociations	tárgyalások
négociations	tárgyalás
négociations	tárgyalási
négociations	tárgyalások
oliver	oliver
oliver	olivér
bâle	bázeli
congrégation	gyülekezet
conclusion	következtetés
conclusion	következtetések
nîmes	nîmes
franck	feri
franck	frank
stockholm	stockholm
stockholm	stockholmi
accent	akcentus
accent	akcentussal
accent	akcentusa
efficacité	hatékonyság
efficacité	hatékonysága
efficacité	hatékonyságát
efficacité	hatékonyság
efficacité	hatékonysági
efficacité	hatékonyság
cuivre	réz
cuivre	brass
cuivre	bronz
per	per
concile	zsinat
cents	cent
ferrari	ferrari
grosse	nagyok
grosse	nagy
grosse	grosse
viande	húsok
viande	hús
viande	húst
viande	húsok
indiqué	jelezték
indiqué	feltüntetett
indiqué	jelezte
communications	kommunikáció
communications	távközlés
communications	kommunikációs
probable	valószínű
probable	valószínűleg
probable	valószínű
probable	valószínűsíthető
ken	ken
ken	kene
escalier	lépcsőház
escalier	lépcső
escalier	lépcsőház
escalier	lépcső
escalier	lépcső
escalier	lépcsők
escalier	lépcső
escalier	lépcsőn
diable	ördög
argentin	argentin
argentin	argentin
argentin	argentína
argentin	argentin
herbert	herbert
berne	bern
roberto	roberto
chante	énekelni
chante	énekelj
chante	énekel
chante	dalol
chante	énekel
chante	énekli
jerry	jerry
talent	tehetséges
talent	tehetség
invités	vendég
invités	vendégek
invités	vendég
natation	úszik
natation	úszás
natation	úszni
natation	úszó
natation	úszás
natation	úszni
apprendre	tanulok
apprendre	tanul
apprendre	tanulás
apprendre	tanulni
apprendre	tanuljon
apprendre	tanul
sols	talajban
sols	talaj
sols	padlót
sols	padló
sols	padló
sols	talaj
détruire	elpusztítani
ardenne	ardennes
castille	kasztília
castille	castilla
client	vendég
client	ügyfél
client	vevő
client	vásárlói
client	vásárló
client	ügyfél
client	kliens
syndrome	szindróma
restes	megmarad
restes	maradék
restes	maradékot
restes	maradékok
prêtres	papok
alcool	alkoholos
alcool	alkoholt
alcool	alkohol
elena	elena
passages	átjárókat
centaine	száz
centaine	száz
inspiration	ihlet
inspiration	inspiráció
retiré	eltávolították
retiré	eltávolított
retiré	eltávolította
retiré	kivont
retiré	visszavont
retiré	visszavonják
sombre	sötét
lourds	heavy
lourds	súlyos
lourds	nehéz
habituellement	általában
habituellement	rendszerint
habituellement	általában
habituellement	jellemzően
habituellement	tipikusan
vainqueurs	győztesek
vainqueurs	nyertesek
vainqueurs	győztesek
nécessite	igényli
nécessite	megköveteli
coordonnées	koordináták
coordonnées	koordináta
coordonnées	koordinátákat
dead	halott
dead	halottak
racine	gyökér
racine	gyökerek
racine	racine
fidèle	hűségesek
fidèle	hűséges
fidèle	hű
fidèle	lojális
fidèle	hűségesek
fidèle	hűséges
lecteurs	olvasók
lecteurs	olvasó
roux	roux
roux	piros
roux	piroska
roux	vörös
roux	gyömbér
roux	ginger
illustration	illusztráció
intégrer	integrálni
intégrer	integrálása
intégrer	integrálása
écologie	ökológia
forcément	szükségszerűen
forcément	feltétlenül
spécialistes	szakértők
spécialistes	szakemberek
ajouté	hozzáadott
ajouté	felvéve
ultime	végső
pseudo	felhasználónév
pseudo	becenév
pseudo	beceneve
pseudo	pszeudo
constructions	szerkezetek
accompagne	kíséri
descente	lejtő
descente	lefelé
remplacée	levált
remplacée	helyébe
magasin	műhely
magasin	üzlet
magasin	bolt
magasin	vásárlás
magasin	áruház
magasin	üzlet
magasin	bolt
landes	landes
neuve	newfoundland
punk	punk
sucre	sucre
sucre	cukor
sucre	cukrot
sucre	cukorral
manifestation	tiltakozás
manifestation	tüntetés
manifestation	bemutató
manifestation	demonstrációs
manifestation	tüntetés
manifestation	megnyilvánulása
installée	telepítve
installée	beépített
installée	telepített
gold	arany
cite	idézet
symphonie	szimfonikus
vêtements	ruházat
vêtements	ruházata
vêtements	ruhák
vêtements	ruházat
vêtements	ruha
vêtements	ruhák
vêtements	ruha
vêtements	ruhát
adulte	felnőtt
adulte	nagykorú
adulte	felnőtt
adulte	felnőtteknek
adulte	felnőttek
explication	magyarázat
explication	magyarázatot
différences	különbségek
différences	eltérések
vendus	eladva
vendus	eladott
vendus	elkelt
variante	változat
redirection	átirányítás
tomber	esés
tomber	zuhanás
tomber	zuhan
tomber	esés
tomber	őszi
tomber	zuhanás
tomber	ősszel
tomber	ősz
roches	kövek
roches	sziklák
stone	kő
stone	stone
aérien	légi
aérien	antenna
aérien	levegő
aérien	air
duchesse	hercegnő
abraham	ábrahám
abraham	abraham
couvert	fedett
couvert	lefedett
couvert	fedezett
couvert	borított
couvert	borult
couvert	borús
couvert	fedezett
précédemment	korábban
délégué	megbízott
cahiers	notebook
logement	szálláshely
logement	szállás
phases	szakaszok
tribus	törzsek
vraie	real
vraie	valós
vraie	igazi
vraie	valódi
vraie	igaz
vraie	igazi
astronome	csillagász
graveur	vésnök
graveur	eldobható
graveur	égő
contemporains	kortárs
régionaux	regionális
battant	repül
battant	repülés
battant	repülő
battant	verés
battant	ver
carter	carter
francfort	frankfurt
flèche	íjász
flèche	nyíl
experts	szakértők
attentat	támadás
attentat	robbantás
attentat	bombázás
colorado	colorado
feuille	levél
feuille	lap
feuille	lepedő
difficiles	nehéz
difficiles	kemény
difficiles	nehéz
difficiles	bonyolult
coupes	vágás
coupes	vágások
coupes	poharak
coupes	poharakat
douce	édesek
douce	édes
douce	gyengéd
douce	szelíd
douce	puha
douce	lágy
remarquables	figyelemreméltó
remarquables	figyelemreméltó
remarquables	kiváló
remarquables	kiemelkedő
remarquables	kimagasló
contraint	kényszer
contraint	kényszerített
contraint	erőltetett
contraint	kényszerített
michigan	michigan
descendants	leszármazottai
descendants	leszármazottai
khan	kahn
khan	khan
khan	kán
indre	indre
quasiment	majdnem
quasiment	gyakorlatilag
finlandais	finnország
finlandais	finn
finlandais	finnek
enfer	pokol
districts	körzetek
inutile	hasztalan
inutile	haszontalan
inutile	felesleges
inutile	szükségtelen
déchets	pazarlás
déchets	hulladék
déchets	hulladékok
déchets	hulladékok
déchets	hulladék
comique	komikus
comique	komikus
comique	képregény
comique	vígjáték
comique	humor
comique	komédia
bell	csengő
bell	bell
bell	harang
manuscrits	tekercsek
manuscrits	kéziratot
manuscrits	kézirat
manuscrits	kéziratok
matières	alapanyagok
matières	anyagok
atlanta	atlanta
atlanta	atlantában
atlanta	atlantai
essence	benzin
essence	benzin
essence	gázolaj
séminaire	szemináriumba
séminaire	szeminárium
séminaire	szemináriumon
séminaire	szeminárium
administratives	igazgatási
administratives	adminisztratív
vancouver	vancouver
orthographe	helyesírás
orthographe	bűbáj
orthographe	varázsige
orthographe	varázslat
lucas	lucas
biologie	biológia
massachusetts	massachusetts
essayer	próbálom
marchés	piacokon
marchés	piacok
cellule	cella
cellule	sejt
fou	őrült
fou	őrült
fou	őrült
fou	mad
accepter	elfogadni
accepter	elfogadó
accepter	elfogadás
accepter	elfogadni
accepter	elfogadom
heinrich	heinrich
coréen	koreai
courage	bátorság
courage	bátorság
moulins	szélmalmok
moulins	mills
humour	humor
humour	humor
banques	banks
banques	bankokkal
banques	bankok
banques	bank
nommés	megnevezett
nommés	kijelölt
nommés	kinevezett
justement	pontosan
battre	legyőzni
battre	verés
battre	ver
clavier	billentyűzet
clavier	billentyűzet
norvégien	norvégia
norvégien	norvég
cologne	kölni
positif	pozitívak
positif	pozitív
positif	pozitívak
minnesota	minnesota
compléter	kiegészítik
compléter	kiegészítés
plume	toll
plume	plume
plume	pen
plume	tollat
plume	toll
plume	quill
alimentaire	étel
alimentaire	élelem
alimentaire	élelmiszerek
alimentaire	táplálék
alimentaire	élelmiszer
démarche	megközelítése
démarche	megközelítés
paysages	tájak
paysages	táj
barry	barry
kansas	kansasi
kansas	kansas
dissolution	feloszlatását
grève	sztrájk
grève	csapás
marchandises	árucikkek
marchandises	áruk
marchandises	javak
marchandises	áru
marchandises	rakomány
marchandises	árut
marchandises	áru
fichiers	akták
fichiers	fájlok
patrice	patrice
pratiquement	majdnem
pratiquement	gyakorlatilag
disparue	eltűnt
disparue	eltünt
quatorze	tizennégy
visibles	látható
arménie	örményország
norman	norman
allier	allier
leipzig	lipcsei
dites	mondd
fernand	fernand
bonaparte	bonaparte
promouvoir	előmozdítása
promouvoir	előmozdítása
observations	megjegyzések
observations	megfigyelések
observations	észrevétel
observations	észrevételek
observations	megjegyzések
observations	hozzászólás
observations	megjegyzés
observations	hozzászólások
observations	észrevételek
rural	vidék
rural	vidéki
codes	kódok
warner	warner
récente	nemrég
récente	legutóbbi
malade	beteg
malade	beteg
malade	betegek
arena	aréna
imprimerie	nyomda
imprimerie	nyomtatás
évaluer	értékeli
évaluer	értékelje
évaluer	értékeli
voulu	akartam
voulu	körözött
réduite	csökkent
réduite	csökkentett
perspective	prospect
perspective	kilátások
perspective	nézőpont
garçons	fiuk
garçons	fiúk
edgar	edgar
doctrine	doktrína
walt	walt
militant	harcias
militant	militáns
militant	aktivista
tourner	fordulj
tourner	forgás
tourner	forgatás
tourner	spin
tourner	forgás
impérial	birodalmi
impérial	császári
sultan	szultán
abandonne	elhagyni
liban	libanon
liban	libanoni
calédonie	kaledónia
routier	út
routier	uton
routier	közúti
hermann	hermann
hermann	herrmann
hermann	herman
sociologie	szociológia
messages	üzenetek
messages	üzeneteket
ballet	balett
accusé	vádlott
accusé	megvádolt
accusé	vádlott
accusé	alperes
ernst	ernst
effort	erőkifejtés
effort	erőfeszítés
effort	erőfeszítések
affecté	hozzárendelve
affecté	kijelölt
affecté	érintett
affecté	érintettek
stuart	stuart
index	index
index	mutató
index	indexek
veulent	akarsz
veulent	akar
veulent	akarod
veulent	akarom
téléphone	telefonon
téléphone	telefon
téléphone	telefont
téléphone	telefonszám
téléphone	telefon
documentation	dokumentáció
enregistre	rekord
enregistre	lemez
bouche	ajkai
bouche	ajkak
bouche	száj
bouche	ajka
bouche	szád
bouche	száj
bouche	szájukat
queen	királynő
queen	queen
queen	dáma
queen	királyné
hiérarchie	hierarchia
lyonnais	lyonnais
lyonnais	lyon
lyonnais	lyons
blessure	sérülés
blessure	károkozás
blessure	kár
blessure	seb
équateur	egyenlítő
équateur	ecuador
bourgeois	burzsoá
statues	szobrok
anneau	gyűrűt
anneau	gyűrűvel
anneau	ring
anneau	gyűrű
anneau	gyűrűs
chambres	helyiségek
chambres	szoba
chambres	szobákban
chambres	szobák
chambres	terem
chambres	szoba
youtube	youtube
xii	xii
pire	legrosszabb
pire	rosszabb
terminus	terminus
onde	hullám
retourner	visszatérés
retourner	vissza
retourner	visszatér
abc	abc
exposé	kitett
définie	meghatározott
définie	meghatározva
masque	maszk
masque	maszkot
combattre	harci
combattre	küzdelem
combattre	harc
combattre	harc
combattre	harcolni
ouvrier	dolgozó
ouvrier	munkavállaló
ouvrier	munkás
gloire	hírnév
gloire	dicsőség
ressemble	hasonlít
basses	alacsonyan
basses	alacsony
archive	archívum
protégé	védett
tâche	feladat
monter	mount
monter	hegy
fidèles	hű
fidèles	lojális
fidèles	hűségesek
fidèles	hűséges
fidèles	hűségesek
fidèles	hűséges
causes	okok
causes	okozza
causes	okoz
papillon	lepke
papillon	pillangó
papillon	moly
papillon	papillon
comparaison	összehasonlítás
comparaison	összehasonlítása
comparaison	összehasonlítani
comparaison	összehasonlítás
comparaison	összehasonlítása
panneaux	panelek
panneaux	jelek
panneaux	jelzések
panneaux	táblák
préparer	előkészítése
préparer	készülnek
préparer	felkészülés
préparer	készül
illustre	szemlélteti
illustre	jeles
automatiquement	automatikusan
automatiquement	automatikus
accepté	elfogadva
accepté	elfogadott
accepté	elfogadta
pousse	push
pousse	nyomja
pousse	nyomd
pousse	növekszik
luigi	luigi
mondiaux	globális
mondiaux	global
grant	grant
globe	globe
procureur	ügyész
procureur	főügyész
ardennes	ardennes
médicale	orvosi
atlas	atlas
caisse	láda
génétique	genetikai
génétique	genetikus
génétique	genetika
ballon	léggömb
ballon	lufi
ballon	bál
ballon	labdát
ballon	golyó
ballon	labda
ballon	ball
endroits	helyszínek
endroits	helyek
choc	sokk
ondes	hangulatot
ondes	hullám
ondes	hullámok
gérer	kezelése
romantique	románc
romantique	romantika
romantique	romantikus
frappe	sztrájk
frappe	csapás
frappe	találat
quotidienne	mindennap
quotidienne	mindennapi
quotidienne	naponta
quotidienne	napi
islamique	iszlám
anonyme	anonim
anonyme	névtelen
applique	vonatkozik
assurance	biztosíték
assurance	biztosítási
assurance	biztosítás
audience	célközönség
audience	közönség
audience	hallás
audience	meghallgatás
phil	phil
helsinki	helsinki
manager	menedzser
manager	vezető
manager	kezelő
manager	igazgató
espère	remény
espère	remélem
lawrence	lawrence
unesco	unesco
danny	danny
module	modul
enterré	eltemetve
bonus	prémium
bonus	bónusz
bonus	bónusz
bonus	bónuszok
théories	elmélet
théories	elméletek
hot	forró
hot	hot
hot	meleg
hot	dögös
éliminatoires	rájátszás
éliminatoires	rájátszás
disant	mondás
uci	uci
diversité	sokszínűség
diversité	sokszínű
diversité	sokféleség
rocher	szikla
garnison	garrison
résoudre	megoldani
résoudre	megoldani
résistant	ellenálló
résistant	ellenáll
résistant	rezisztens
résistant	rugalmas
résistant	ellenálló
résistant	rezisztencia
résistant	ellenállás
islande	izlandi
islande	izland
janeiro	janeiro
macédoine	macedónia
sculptures	szobor
sculptures	szobrok
sculptures	szobrok
investissement	beruházás
investissement	befektetés
investissement	beruházás
investissement	beruházások
investissement	befektetések
investissement	befektetés
investissement	befektetési
investissement	beruházás
investissement	befektetés
investissement	befektetések
investissement	beruházások
absolument	abszolút
incident	incidens
chêne	oak
chêne	tölgyfa
chêne	tölgy
transformé	átalakított
transformé	átváltozott
concerto	concerto
adversaires	ellenfelek
privés	magán
privés	privát
compagnon	társ
compagnon	társa
chroniques	chronicle
chroniques	krónikus
chroniques	krónikák
tue	gyilkol
tue	öl
tue	megöli
tue	megöl
tue	megölni
tue	ölj
paolo	paolo
radical	radikális
partenariat	partnerségi
partenariat	partnerség
partenariat	társulás
entrées	bejegyzések
stratégique	stratégiai
réfugiés	menekült
réfugiés	menekültek
berger	berger
berger	shepherd
berger	juhász
berger	pásztor
cache	cache
cache	elrejteni
cache	elrejtése
cache	elrejti
égale	egyenlők
égale	egyenlőek
égale	egyenlő
égale	egyenlők
égale	egyenlő
œufs	tojást
œufs	tojások
œufs	tojás
œufs	tojást
œufs	tojás
tentatives	kísérletek
emma	emmával
emma	emma
blanches	fehér
miles	miles
miles	mérföld
demandes	alkalmazások
demandes	kérelmek
demandes	kérelmek
demandes	kéri
demandes	kérések
distinguer	különbséget
distinguer	megkülönböztetés
distinguer	különbséget
distinguer	megkülönböztető
doublé	megduplázódott
boxe	box
boxe	boksz
pair	páros
industriels	ipari
tarn	tarn
compagnons	társai
compagnons	társak
challenge	kihívás
adolphe	adolph
adolphe	adolphe
adolphe	adolf
serpent	snake
serpent	kígyó
serpent	kígyó
chimiques	kémiai
chimiques	vegyszerek
jeudi	csütörtökön
jeudi	csütörtök
livret	füzet
livret	librettó
média	media
média	média
noires	fekete
noires	black
georg	georg
individuelle	egyedileg
individuelle	egyenként
individuelle	egyénileg
individuelle	levált
individuelle	egyén
individuelle	egyéni
parker	parker
métropolitaine	fővárosi
métropolitaine	metropolitan
isaac	isaac
foyer	előcsarnokban
foyer	kandalló
comtes	számít
invite	meghívni
invite	meghívó
invite	meghívás
invite	meghívást
invite	meghívó
invite	felkéri
invite	meghívókat
invite	meghívás
anges	angyalok
anges	angyal
anges	angel
anges	angyalka
rencontrer	találkozni
rencontrer	találkozó
étang	tó
attente	vár
attente	várakozás
attente	várunk
attente	várok
virginia	virginiában
virginia	virginia
virginia	virginiai
restant	megmaradt
restant	megmaradó
restant	fennmaradó
symboles	jelek
symboles	jelölések
symboles	szimbólumok
symboles	szimbólum
symboles	jelkép
symboles	szimbólum
vols	járatok
voûte	ív
voûte	arch
murray	murray
méridionale	dél
méridionale	déli
racines	gyökér
racines	gyökerek
houston	houston
houston	houstonban
accueilli	üdvözölte
fréquente	gyakori
équipé	felszerelve
équipé	felszerelt
équipé	felszerelve
équipé	felszerelt
feux	tüzek
feux	lámpák
feux	lámpa
parfait	tökéletes
roumain	román
roumain	románia
roumain	romániai
affluents	mellékfolyói
mali	mali
repos	pihenés
repos	többi
repos	pihenő
gardes	őrök
gardes	őr
gand	gent
gand	gent
évolué	fejlődött
évolué	fejlődtek
vents	szél
vents	szelek
vents	szél
vents	szelet
rap	rap
vive	vive
fribourg	freiburg
décennies	évtizedek
assistance	segítségnyújtás
assistance	támogatás
assistance	támogatást
uruguay	uruguay
esthétique	esztétika
esthétique	esztétikai
suzanne	suzanne
coloniale	gyarmati
adams	adams
permanente	állandó
permanente	végleges
permanente	tartós
permanente	maradandó
wayne	wayne
malte	máltai
malte	málta
spider	pók
spider	spider
ahmed	ahmed
anton	anton
spéciaux	különlegesség
spéciaux	akciók
spéciaux	különleges
spéciaux	speciális
citation	idézet
citation	idézés
citation	idézet
loiret	loiret
républicains	republikánusok
républicains	republikánus
républicains	republikánusok
indiens	indiánok
indiens	indiaiak
indiens	indián
indiens	indiai
gallery	galéria
gallery	galériában
appliquer	alkalmazni
appliquer	jelentkezz
appliquer	érvényesíteni
traditionnellement	hagyományosan
tournant	forgó
tournant	fordulok
âges	kor
âges	életkor
offrir	kínál
offrir	ajánlat
offrir	ajánlatot
tests	vizsgálatok
tests	tesztek
tests	tesztelés
tests	vizsgálati
tests	vizsgálat
tests	próba
tests	teszt
neutralité	semlegesség
neutralité	semleges
suisses	svájc
suisses	svájci
bière	sör
bière	sört
arr	arr
faibles	gyenge
faibles	gyengék
faibles	alacsonyan
faibles	alacsony
arnold	arnold
élue	megválasztott
julia	julia
julia	júlia
industries	ágazatok
industries	iparágak
destin	végzet
destin	sors
destin	végzet
destin	sors
destin	destin
angel	angyal
angel	angel
angel	angyalka
précédentes	előző
précédentes	korábbi
archéologiques	régészeti
invention	találmány
ottawa	ottawa
podium	pódium
professeurs	professzorok
professeurs	tanárok
emplois	foglalkoztatottság
emplois	foglalkoztatási
emplois	foglalkoztatás
emplois	állás
emplois	állások
emplois	munkahelyek
