категория	kategooria
джуд	jude
сороса	soros
линдберг	lindbergh
исказить	moonutada
сайкс	sykes
марси	marcy
марси	marcy
контрацепции	rasestumisvastaste
чаек	kajakad
чаек	kajakad
предрассудки	eelarvamused
вакансии	töökohad
амишей	amish
пробка	korgi
пробка	kork
чжон	jung
шахтеров	kaevurid
зулу	zulu
стэйси	stacey
стэйси	stacy
талибан	talibani
талибан	taliban
лыжников	suusatajad
дюжина	kümmekond
дюжина	tosin
эспозито	esposito
манитобы	manitoba
кашмире	kashmiri
гэндальф	gandalf
хаузер	hauser
реинкарнация	reinkarnatsioon
висбаден	wiesbaden
фао	fao
эббот	abbott
проанализированы	analüüsitud
проанализированы	analüüsitud
проанализированы	analüüsiti
деккер	dekker
переборки	vaheseinad
юми	yumi
дори	dory
шелтон	shelton
хамелеон	kameeleon
гарнер	garner
консервы	konserveeritud
процветает	jõudsalt
законодатель	seadusandja
фиа	fia
рив	reeve
доходность	tasuvus
доходность	saagis
привилегированных	privilegeeritud
креветки	krevetid
креветки	krevetid
креветки	krevette
креветки	krevetid
нарцисс	narcissus
мучения	piina
мучения	piin
невролог	neuroloog
селеста	celeste
шираз	shiraz
саботаж	saboteerida
запретный	keelatud
куопио	kuopio
неприятное	ebameeldiv
смеются	naermine
смеются	naeris
смеются	naerab
ори	ori
ожирение	rasvumise
чед	tšaadi
чед	chad
дэйли	daly
сижу	istumine
сижу	istudes
сижу	istub
стиг	stig
асимметрии	asümmeetria
обеспокоен	häiritud
обеспокоен	murelik
обеспокоен	mures
играю	mängimas
играю	mängib
играю	mängimine
играю	mängivad
ложка	lusikas
лиа	leah
лиа	lia
сассекс	sussexi
тукан	tuukanlased
аллергия	allergia
аллергия	allergia
аллергия	allergiline
аллергия	allergilised
лота	partii
лота	palju
лота	krunt
тренинг	koolitus
тренинг	koolitused
тренинг	väljaõpe
тренинг	treeningud
пой	laulge
пой	laulda
пой	laula
пой	laulma
демографических	demograafiline
демографических	demograafilised
рейнс	raines
кулон	kaelakee
кулон	ripats
повиноваться	kuuletuma
повиноваться	allu
повиноваться	kuulekuse
иглу	nõel
иглу	nõela
филдинг	fielding
жесткость	jäikus
дюна	luite
таре	tara
полимеразы	polümeraasi
наняли	palkas
наняли	palgatud
кнапп	knapp
цент	sent
потерпевший	ohver
потерпевший	kannatanu
ощутимый	materiaalne
алекси	alexi
ширер	shearer
харлан	harlan
подшипники	laagrid
корлеоне	corleone
дилемма	dilemma
неограниченный	piiramatu
неограниченный	piiramata
неограниченный	piiramatu
оригами	origami
дайвинг	sukeldumine
ратифицирован	ratifitseeritud
ратифицирован	ratifitseerinud
аун	aung
интендант	intendant
микроскопические	mikroskoopiline
закопане	zakopane
разойтись	laiali
квазулу	kwazulu
милл	mill
милл	veski
слим	slim
возложенных	usaldatud
кислый	hapu
рурк	rourke
психоз	psühhoos
подозревается	kahtlustatakse
подозревается	kahtlus
подозревается	kahtlustatav
хельга	helga
швейцер	schweitzer
пентагон	pentagoni
пентагон	pentagon
теплее	soojem
ронда	rhonda
варвар	barbar
признательность	tunnustust
дим	dim
стыд	häbi
задар	rijeka
координатора	koordinaator
йом	yom
легкость	heledus
накопленные	kogunenud
формальности	formaalsus
допросы	ülekuulamine
допросы	ülekuulamise
допросы	ülekuulamised
терпимость	hälve
терпимость	sallivust
покупателем	ostja
выпечки	küpsetamine
затрагивающие	mõjutavad
затрагивающие	mõjutades
кредитная	krediidi
кредитная	krediit
кредитная	krediiti
допущения	oletused
допущения	eeldused
шей	shay
одеяло	pihiisa
одеяло	teki
одеяло	tekk
ароматные	aromaatne
бесси	bessie
промахнулся	vastamata
капоне	capone
лимпопо	limpopo
нунавут	nunavut
гонг	gong
джая	jaya
вирусологии	viroloogia
ногти	küüned
ногти	naelad
ногти	küüned
грешников	patused
петко	petko
инжиниринг	inseneri
остии	ostia
ходжсон	hodgson
гани	ghani
ландтаг	landtag
гликогена	glükogeeni
кафка	kafka
еврозоны	euroala
уайли	wiley
фосс	foss
трогал	puudutas
трогал	puudutatud
трогал	liigutatud
трогал	puudutanud
выпил	jõid
выпил	joonud
выпил	jõi
хромосома	kromosoomi
практиковали	harjutanud
гарц	harz
разрушительной	hävitav
роско	roscoe
икар	ikaros
многоугольник	hulknurk
колдер	calder
дои	doi
вестминстер	westminster
аурелио	aurelio
грейнджер	granger
фабри	fabri
мис	iia
корсо	corso
маккейн	mccain
уитли	whitley
обновлено	uuendatud
обновлено	ajakohastatud
инсулин	insuliin
инсулин	insuliini
юсеф	youssef
винья	vigna
розовое	roosa
розовое	roosad
ласка	nirk
маклафлин	mclaughlin
уизли	weasley
хауз	house
хауз	majja
хауз	maja
тамплиеры	templirüütlid
марр	marr
брэди	brady
сервантес	cervantes
вкладки	kaardid
чудесные	imeline
пентагона	pentagoni
пентагона	pentagon
кару	kara
одинок	üksildane
одинок	üksik
очистил	puhastatud
годар	godard
борго	borgo
тибор	tibor
жилет	vest
бешенство	marutaudi
сливки	koor
сливки	kreem
сливки	koort
морель	morel
доллары	dollarid
развивающаяся	väljatöötamine
развивающаяся	arendamine
развивающаяся	areneb
шредер	schrader
шредер	schröder
посмотрела	jälgiti
посмотрела	vaatasin
посмотрела	vaatas
поганка	pütt
девчонки	tüdrukud
девчонки	girls
экстремистов	äärmuslased
предстоящий	tulevaste
киловатт	kilovatt
симбиоз	sümbioosi
арубы	aruba
эквивалентные	ekvivalent
эквивалентные	samaväärne
эквивалентные	võrdväärsed
девчонка	tüdruk
гайдн	haydn
конгрессмен	kongresmen
трнава	trnava
креольский	kreooli
криминалист	csi
эльдорадо	eldorado
сапата	zapata
подрядчика	töövõtja
нух	noa
нух	noah
самодельных	improviseeritud
дэни	danny
дэни	dani
зидан	zidane
бинокль	binokkel
нёйи	neuilly
тупака	tupac
мауи	maui
идентификаторы	tunnused
баллоны	silindrid
приправы	maitseaineid
приправы	maitseaine
сменных	asendatav
фресно	fresno
свдп	fdp
успокаивает	rahustav
моральная	moraal
моральная	moraalne
оссола	ossola
джеррард	gerrard
дари	dari
эпсилон	epsilon
думайте	mõelge
думайте	mõtle
буллок	bullock
контрабанды	salakaubaveo
зорро	zorro
марло	marlowe
подключиться	ühendus
подключиться	ühenda
эшби	ashby
неформальный	mitteametlik
излучает	kiirgavad
увечья	moonutamine
трапеции	trapets
каиды	qaeda
тварь	elukas
тварь	olend
тварь	olevus
мочевины	karbamiidi
мочевины	uurea
волшебство	maagiline
волшебство	võlu
волшебство	magic
волшебство	maagia
родерик	roderick
бесчисленные	lugematuid
морям	merede
пилонов	püloonid
уртадо	hurtado
хараре	harare
кинетика	kineetika
снорри	snorri
стержни	vardad
крышах	katuseid
ингольштадт	ingolstadt
хэйли	haley
хэйли	hailey
хэйли	hayley
янус	janus
тару	tara
созерцания	kontemplatsioon
янне	janne
джефри	geoffrey
джефри	jeffrey
демпси	dempsey
теплой	leige
гравий	kruus
понедельникам	esmaspäeviti
нитрата	nitraatide
татуировку	tätoveering
татуировку	tattoo
клэптон	clapton
одиннадцатой	üheteistkümnes
орсон	orson
жеребец	täkk
жеребец	täkk
салазар	salazar
кэп	cap
дистрофия	düstroofia
вау	wow
вау	vau
танганьика	tanganjika
принтеров	printerid
твердое	tahke
твердое	tahked
загадку	mõistatus
шкатулка	box
шкатулка	kast
шкатулка	karp
шкатулка	kasti
шкатулка	lahter
псж	psg
марсден	marsden
надзиратель	vanglaülem
глупая	rumal
глупая	loll
глупая	rumal
коба	koba
тукумс	tukums
классифицированы	liigitatud
классифицированы	klassifitseeritud
классифицированы	salastatud
жирар	girard
шлегель	schlegel
дэйзи	daisy
кельвин	calvin
пасека	mesila
клифтон	clifton
клоуны	klounid
помним	mäleta
помним	mäletad
экспортировать	eksport
экспортировать	ekspordi
прокуроров	prokuröride
удовлетворительно	rahuldav
удовлетворительно	rahuldavad
мэнсфилд	mansfield
зейн	zane
дура	narr
дура	loll
дура	rumal
дура	loll
венето	veneto
щедрый	helde
ограбили	röövitud
ограбили	röövis
ограбили	rööviti
подушка	padi
подушка	padja
танцевали	tantsisid
танцевали	tantsinud
танцевали	tantsis
простыни	lehed
простыни	linad
поднятые	tõstetud
поднятые	tõstatatud
поднятые	kasvatatud
каппа	kappa
биомассы	biomass
биомассы	biomassi
тарик	tariq
фарах	farah
смирение	alandlikkust
пирсинг	augustamine
шалфей	salvia
малибу	malibu
забирается	ronib
угон	kaaperdamine
беглец	tagaotsitav
беглец	põgenik
довольна	rahul
хольгер	holger
синхронный	sünkroonne
майра	myra
перальта	peralta
бриндизи	brindisi
аминь	aamen
потенциалы	võimekus
францисканский	frantsiskaani
атакама	atacama
сожаления	kahetsus
сожаления	kahetsust
крематорий	krematoorium
бдительности	valvsuse
бдительности	valvsus
бдительности	valvsust
жарки	praadimine
мидлендс	midlandsi
гувер	hoover
даррелл	darrell
прерывание	katkestus
прерывание	katkestamine
фальшивый	võlts
цистерна	mahuti
цистерна	paak
цистерна	tanki
цистерна	tank
цистерна	paagi
кордильера	kordiljeerid
фейерверк	ilutulestik
фейерверк	ilutulestiku
эритрее	eritrea
элиа	elia
маршан	marchand
чаю	teed
чаю	tee
космо	cosmo
парламенты	parlamendid
геттисберге	gettysburgi
орешки	pähkleid
орешки	pähklid
беллуно	belluno
светильник	lambi
светильник	lamp
светильник	latern
светильник	lampi
правдивости	õigsust
кошелёк	rahakott
самнер	sumner
колючая	okas
колючая	okkaline
паркет	parkett
ладонь	palmi
ладонь	peopesa
ладонь	palm
воис	wipo
фурий	furius
вайнер	weiner
лорето	loreto
аоки	aoki
извещение	märka
извещение	teade
резонатор	resonaator
внутренности	sisikond
капеллан	kaplan
йоруба	joruba
реджеп	recep
сплетни	kuulujutte
родео	rodeo
цитохром	tsütokroom
гдыня	gdynia
багажник	pakiruumi
гуфи	tobe
енот	pesukaru
пойми	mõista
карлин	carlin
банги	bangui
диване	diivan
экстремизм	ekstremismi
генералиссимус	generalissimus
грусть	kurbus
грусть	kurbust
грусть	kurb
изольда	isolde
зепп	zapp
ясмин	yasmin
сводка	kokkuvõte
джейкобс	jacobs
тоня	tonya
гринпис	greenpeace
двоичный	binaarne
гореть	põle
гореть	põleb
гореть	põletada
гореть	põletus
тоталитарного	totalitaarse
леонор	leonor
эдип	oidipus
пропасти	järsak
моффат	moffat
неуверенность	ebakindlus
неуверенность	ebakindlust
неуверенность	ebakindlus
гиперчувствительность	ülitundlikkus
дэррил	darryl
малин	malin
артериальное	arteriaalse
кричат	karjudes
кричат	karjub
чудесная	imeline
дрейфус	dreyfus
неопределенность	ebakindlust
неопределенность	ebakindlus
лимфатические	lümf
репортер	ajakirjanik
репортер	reporter
неверен	truudusetu
перрен	perrin
косметика	meik
косметика	kosmeetika
тревожные	häiriv
тревожные	häirivad
эйвери	avery
думай	mõelge
думай	mõtle
хупер	hooper
сумасшедшая	hull
сумасшедшая	hullud
моча	uriinis
моча	uriin
моча	uriini
моча	kuse
сосуществование	kooselu
сосуществование	kooseksisteerimine
инвесторам	investorid
мба	mba
дуранго	durango
знакомо	tuttav
ревнует	kade
покорность	kuulekuse
запястье	ranne
запястье	randme
морелия	morelia
фриш	frisch
презрением	põlgus
юсси	jussi
арма	armagh
чоп	raiuda
антофагаста	antofagasta
заверения	kinnitused
шариат	šariaadi
слоан	sloan
слоан	sloane
гербер	gerber
закуски	suupisteid
закуски	suupisteid
банкиров	pankurid
пассивно	passiivselt
басби	busby
белло	bello
данко	danko
хокон	haakon
крепче	tugevam
крепче	tugevamad
крепче	tugevamaks
портфолио	portfell
портфолио	portfelli
красавчик	nägus
тост	toost
вельки	wielki
морфина	morfiini
конфискация	konfiskeerimise
дэннис	dennis
магнуссон	magnusson
неисправностей	rikked
сифилис	süüfilis
пугало	hernehirmutis
оппенгеймер	oppenheimer
торин	thorin
вербовки	värbamine
суета	edevus
фаланга	faalanks
сукре	sucre
хрущев	hruštšov
жадность	ahnus
шелка	siidi
анджелина	angelina
сепаратистских	äärmuslaste
грубер	gruber
бузина	sambucus
женевьева	genevieve
кровоизлияние	hemorraagia
кровоизлияние	verejooks
дуке	duque
притворяется	teeskleb
манро	munro
бонэм	bonham
бартлетт	bartlett
чхоль	chul
доминиканцы	dominiiklased
напряженной	pinges
напряженной	pingeline
неопределенный	määramata
неопределенный	määramata
решимость	lahendada
решимость	lahenda
решимость	määramine
решимость	kindlaksmääramine
джамиль	jamil
малярией	malaaria
фелпс	phelps
себу	cebu
отставания	kuhjunud
афганцев	afgaanid
колы	koola
колы	cola
хирон	chiron
обидел	solvunud
отметило	märkis
имплантации	implantatsiooni
штайнер	steiner
устный	suuline
устный	suukaudse
гермиона	hermione
фокусник	mustkunstnik
фокусник	maag
фокусник	võlur
тремор	treemor
фрибур	fribourg
дент	dent
бананов	banaane
бананов	banaanid
фальконе	falcone
лесбиянка	lesbi
вудсток	woodstock
пьяница	joodik
преувеличение	liialdus
сердечные	südamlik
коллинс	collins
компромиссы	kompromisse
пулитцеровская	pulitzeri
бомбили	pommitasid
бахр	bahr
канавы	kraavid
лайм	lubja
обманывать	petlik
реалистично	realistlikud
реалистично	realistlik
реалистично	realistlikult
реалистично	reaalselt
эрскин	erskine
изолированы	isoleeritud
джейме	jaime
яблочный	õun
яблочный	apple
яблочный	õuna
гарда	garda
кисты	tsüstid
геодезической	geodeetiline
сорбонна	sorbonne
жизнеспособность	elujõulisust
жизнеспособность	elujõulisuse
жизнеспособность	elujõulisus
жизнеспособность	elujõulised
жизнеспособность	elujõuline
девин	devin
офелия	ophelia
амальфи	amalfi
холлоуэй	holloway
коллизия	konflikt
коллизия	konfliktid
бибер	bieber
ходж	hodge
тегусигальпа	tegucigalpa
рамзи	ramsay
замбези	zambezi
фрс	toidetud
горди	gordy
тротуары	kõnniteed
канберре	canberra
тибетцев	tiibetlased
байонна	bayonne
момо	momo
полимер	polümeerid
полимер	polümeeri
соусы	kastmed
игрушку	mänguasi
биргит	birgit
подозреваемые	kahtlusalused
запросили	taotletud
запросили	nõutud
запросили	taotles
запросили	soovitud
тхимпху	thimphu
благодарны	tänulik
лосося	lõhe
оптически	optiliselt
разрушительные	hävitav
разрушительные	laastav
разрушительные	hävitav
гваделупы	guadeloupe
барбер	juuksur
нищета	vaesus
фоджа	foggia
морсби	moresby
эсмеральда	esmeralda
частотность	esinemissagedus
частотность	sagedus
конкорд	concorde
тиморе	timori
гурбангулы	gurbanguly
джонас	jonas
обновлен	uuendatud
обновлен	ajakohastatud
минерва	minerva
конкурентоспособность	konkurentsivõime
одержимый	kinnisidee
одержимый	kinnisideeks
одержимый	obsessiiv
физиологически	füsioloogiliselt
суммирования	liitmise
уэлч	welch
ханнес	hannes
патологоанатом	patoloog
произведенные	toodetud
вторникам	teisipäeviti
колесных	ratastega
потребляют	tarbivad
потребляют	tarbi
удивил	üllatunud
удивил	üllatas
стоков	heitvee
квон	kwon
габриэлла	gabriella
каа	kaa
сломался	murdis
фолкнер	faulkner
терме	terme
причёска	soeng
причёска	soeng
спички	tikud
спички	sobib
коморских	komooride
коморских	komooride
коморских	komoori
индексации	indekseerimine
либби	libby
пиджак	jope
пиджак	pintsak
пиджак	jakk
ипотечных	hüpoteek
мито	mito
аллегро	allegro
мико	miko
агрономии	agronoomia
аушвиц	auschwitzi
киркорова	kirkorov
бертрам	bertram
ягуар	jaguar
кактус	kaktus
гро	gros
фуникулёр	köisraudtee
оран	oran
гавайский	hawaii
гавайский	havai
орто	orto
свисток	vile
селия	celia
разоблачить	paljastada
адреналин	adrenaliin
интерактивного	interaktiivne
интерактивного	interaktiivse
лапландии	lapi
колыбели	häll
мкп	mcp
беспрецедентный	enneolematu
бамбук	bambus
несчастным	armetu
несчастным	õnnetu
щелкунчик	pähklipureja
садат	sadat
морроу	morrow
гуадалупе	guadalupe
ронан	ronan
шеппард	sheppard
блины	pannkoogid
блины	pannkooke
куртку	jope
куртку	pintsak
куртку	jakk
баржа	praam
кассе	väljavõte
бесполезный	väärtusetu
бесполезный	kasutu
бесполезный	kasutud
суеверия	ebausk
палатку	telk
палатку	telgi
колесница	kaarik
кантонский	kantoni
эвкалипт	eukalüpti
харрингтон	harrington
пхеньяне	pyongyang
скайп	skype
фабр	fabre
санников	sannikovi
прерогативой	eesõigus
провалы	rikete
гетти	getty
оита	oita
украденные	varastati
украденные	varastatud
украденные	varastanud
регата	regatt
калиш	kalisz
автопилот	autopiloodi
паранойя	paranoiline
паранойя	paranoia
отпраздновать	tähistada
отпраздновать	tähistame
отпраздновать	tähista
отпраздновать	tähistama
маракайбо	maracaibo
обменов	vahetused
хмель	humala
бент	painutatud
энтре	entre
розетка	rosett
пастбище	karjamaa
вальехо	vallejo
вымогательство	läbiotsimine
вымогательство	väljapressimine
вкладка	kaart
вкладка	tab
калейдоскоп	kaleidoskoop
саскачевана	saskatchewan
евнухов	eunuhhid
профи	pro
уизерспун	witherspoon
клэй	clay
клэй	savi
колыма	kolõma
асса	assa
циммер	zimmer
иронично	irooniline
иронично	irooniliselt
гот	gooti
миддлтон	middleton
гималайский	himaalaja
бюджеты	eelarved
вилье	villiers
отключена	keelatud
отключена	puudega
атрофия	atroofia
беспристрастно	erapooletu
беспристрастно	erapooletult
патрули	patrullid
вильянди	viljandi
линарес	linares
гипноз	hüpnoosi
шоколадный	šokolaad
шоколадный	šokolaadi
аптеке	apteek
расин	racine
марсан	marsan
ламар	lamar
мохаве	mojave
пиаф	piaf
брутто	bruto
красавец	nägus
голдсмит	goldsmith
квалифицированный	oskuslik
квалифицированный	oskustega
квалифицированный	kvalifitseeritud
бесполезна	kasutu
бесполезна	kasutud
апельсин	orange
апельсин	apelsin
апельсин	oranž
мапуту	maputo
аталанта	atalanta
октавия	octavia
савона	savona
помнишь	mäleta
помнишь	mäletad
циклоп	kükloop
несовместимости	vastuolu
мия	mia
платини	platini
артрит	artriit
оптом	hulgi
пенис	peenis
квот	kvoodid
квот	kvoot
квот	kvoodi
коэльо	coelho
оруэлл	orwell
пессимист	pessimist
циклических	tsükliline
мобилизовать	mobiliseerida
чашка	karikavõistlused
чашка	cup
чашка	tops
чашка	tass
чашка	karikas
радиоактивности	radioaktiivsuse
шакал	šaakal
сельма	selma
калигула	caligula
мачадо	machado
палочку	võlukepp
мгновения	hetki
мгновения	hetked
сажи	tahma
пейсли	paisley
кокран	cochran
секторы	sektorid
ненавидеть	vihkamine
горбун	küürakas
мелинда	melinda
благородная	üllas
благородная	õilis
соблазн	kiusatus
соблазн	kiusatus
берлиоз	berlioz
громкость	ruumala
громкость	maht
громкость	helitugevus
громкость	köide
макграт	mcgrath
почувствовала	tundsin
почувствовала	tundis
почувствовала	tundsid
одержимость	kinnisidee
внеземной	maavälise
одиноко	üksildane
одиноко	üksik
ченстохова	częstochowa
каротин	karoteeni
маккормик	mccormick
икт	ikt
гарбо	garbo
корнелл	cornell
привлекательный	atraktiivne
воздержание	karskus
боди	bodie
нотариус	notar
исходящие	väljuvad
исходящие	väljuv
гуджарати	gudžarati
исаия	jesaja
отступают	taganevad
усти	ústí
выпаса	karjatamise
стрекоза	kiili
стрекоза	kiil
сапожник	kingsepp
сапожник	kingsepa
аэродинамика	aerodünaamika
даунинг	downing
аргос	argos
феррис	ferris
конакри	conakry
морд	mord
майские	mai
шпандау	spandau
раскаяние	kahetsus
бензопилой	mootorsaag
терпимо	talutav
латино	latiino
китано	kitano
несс	ness
мертв	surnud
абди	abdi
бреннер	brenner
маноло	manolo
грир	greer
добросовестность	terviklikkus
добросовестность	ausus
добросовестность	terviklikkuse
пословица	vanasõna
альдегидов	aldehüüdid
излишки	ülejäägid
излишки	ülejääk
излишки	ülemäärane
напиши	kirjutada
напиши	kirjuta
напиши	kirjutage
напиши	kirjutamine
посещающих	osalen
авс	faa
дэйви	davey
физиотерапии	füsioteraapia
гостеприимство	külalislahkust
принстон	princetoni
маккуин	mcqueen
пори	pori
эхуд	ehud
сохранен	päästetud
сохранен	salvestatud
сохранен	päästis
спала	maganud
спала	magas
спала	magasin
отсортированы	sorditud
панчо	pancho
односторонние	ühepoolne
односторонние	ühepoolse
односторонние	ühepoolsed
агрессивности	agressiivsus
мамаду	mamadou
мэйбл	mabel
мет	hero
чердак	pööningul
финли	finlay
финли	finley
апостроф	ülakoma
херст	hurst
секешфехервар	székesfehérvár
непобедимый	võitmatu
паласио	palacio
диктует	dikteerib
намеки	vihjed
намеки	vihjeid
ассоциированные	seotud
ассоциированные	seostatud
бензола	benseeni
империализм	imperialismi
дональдсон	donaldson
зсо	soa
сартр	sartre
галилеи	galilea
невероятная	uskumatu
невероятная	uskumatu
бэт	beth
киф	keefe
приятная	meeldiv
приятная	meeldivaks
килдэр	kildare
машинка	kirjutusmasin
мышьяк	arseeni
дайер	dyer
колбаса	vorst
колбаса	vorsti
улов	püüa
улов	saak
улов	saagi
улов	loomuse
кён	kyung
мишкольц	miskolc
затрагивающих	mõjutavad
затрагивающих	mõjutades
марбург	marburg
промоутер	promootor
мята	mint
кораллы	korallid
свинина	sealiha
опубликование	avaldamine
лосось	lõhe
радиологии	radioloogia
спок	spock
бездомным	kodutu
бездомным	kodutud
вэл	val
хлам	rämps
хлам	kola
славка	käosulane
заморозить	paigal
харриет	harriet
сэндвич	võileib
боко	boko
бесплодные	viljatu
сигэру	shigeru
обвинитель	prokurör
обвинитель	süüdistaja
лейф	leif
колизей	colosseum
ноутбуки	sülearvutid
халиль	khalil
лаков	lakid
хойя	hoya
широкополосного	lairiba
тиране	tirana
баккер	backer
баккер	bakker
гарантировано	tagatud
гарантировано	garanteeritud
говядина	loomaliha
говядина	veiseliha
эней	aeneas
ораторы	kõnelejad
ораторы	kõlarid
гении	geenius
неэффективно	ebatõhus
неэффективно	ebatõhus
англси	anglesey
шиндлер	schindler
радары	radarite
централизованно	tsentraalselt
застой	stagnatsiooni
пень	känd
вдовец	lesk
урегулирован	lahendatud
урегулирован	väljakujunenud
пейтон	payton
пейтон	peyton
гинденбург	hindenburg
богарт	bogart
эпистемология	epistemoloogia
зоопарков	loomaaedade
уловка	trikk
уловка	ruse
йохансен	johansen
интерпола	interpoli
интерпола	interpol
шлюпке	päästepaat
пуэнт	pointe
шлак	räbu
конвей	conway
берите	võtke
берите	võta
мантра	mantra
асбеста	asbesti
инвалидность	puude
инвалидность	puue
звонил	helistas
голиаф	koljat
эвтаназии	eutanaasia
бюрократических	bürokraatlik
граймс	grimes
мирабо	mirabeau
нуну	nuno
сюзан	susan
приемник	vastuvõtja
приемник	saaja
андервуд	underwood
свёртывания	hüübimise
вадуц	vaduz
ливийская	liibüa
ханое	hanoi
стокгольмской	stockholmis
стокгольмской	stockholmi
циркуляр	ringkirja
ромни	romney
хирохито	hirohito
капусту	kapsas
капусту	kapsa
капусту	kapsad
капусту	kapsas
гард	garde
счастливчик	vedas
счастливчик	lucky
счастливчик	õnneseen
счастливчик	õnnelik
счастливчик	veab
анадырского	anadõr
мола	mola
альбано	albano
испортил	rikutud
испортил	rikkus
испортил	rikutud
лекс	lex
аделина	adeline
лапу	käpp
лапу	käppa
сука	lita
сука	mõrd
сука	lits
кальво	calvo
качели	hoos
хиросиме	hiroshima
патерсон	paterson
таверне	kõrtsi
таверне	kõrtsis
таверне	kõrts
цвиккау	zwickau
суровое	raskekujuline
суровое	tõsine
эребру	örebro
играй	mängi
благочестие	vagadus
орф	ruf
фейсбук	facebooki
фейсбук	facebook
дрейер	dreyer
зума	zuma
нарушители	sissetungijad
мелроуз	melrose
докажет	tõendab
лодыжки	pahkluu
голодный	näljased
голодный	näljane
учитесь	õppima
учитесь	õpime
учитесь	õppida
учитесь	õpi
лассо	lasso
мансфельд	mansfeld
абрикос	aprikoosi
рэперов	räpparid
неэффективность	ebatõhus
антананариву	antananarivo
харлоу	harlow
оптимизма	optimismi
коготь	käpp
коготь	küünis
попалась	püütud
радиация	radiatsiooni
радиация	radiatsioon
радиация	kiirgus
субъединица	alaühiku
бандар	bandar
сеток	võrgud
талантливая	andekas
лабем	labem
марико	mariko
ротари	rotary
скинхедов	skinhead
скинхедов	skinheadid
двенадцатой	kaheteistkümnes
крайстчерч	christchurch
пифагор	pythagoras
динго	dingo
цветет	õitseb
сёр	sør
тарелка	plaat
тарелка	taldrik
тарелку	plaat
тарелку	taldrik
последовательная	järjepidev
последовательная	järjekindel
последовательная	järjestikused
последовательная	järjestikust
коффи	coffey
цуг	zug
банан	banaani
банан	banaan
брюнетка	brünett
активизировать	aktiveerimine
активизировать	aktiveerida
активизировать	aktiveerib
продуктивным	produktiivne
хэдли	hadley
заклятие	loits
заклятие	loitsu
заклятие	õigekirja
цзяо	jiao
сандалии	sandaalid
графствах	maakondades
местре	mestre
нава	nava
кастор	castor
сидение	istumine
сидение	istudes
сидение	istub
изомеров	isomeeride
регулируемый	reguleeritavad
регулируемый	reguleeritav
распределять	jaotada
темпера	tempera
изяществом	osavust
надежные	usaldusväärne
халат	rüü
держите	hoia
гудман	goodman
адонис	adonis
пиратством	piraatluse
вставили	asetatud
килиманджаро	kilimanjaro
неудачник	kaotaja
мадуро	maduro
гоген	gauguin
модем	modemi
дураки	lollid
дураки	rumalad
дураки	narrid
тревожный	ärevil
тревожный	häiriv
тревожный	häirivad
месячные	igakuine
ожидаемое	oodatud
ожидаемое	eeldatav
ожидаемое	oodati
пиа	pia
нойс	noyce
сенсорные	sensoorne
юха	juha
пленарном	täiskogu
лахоре	lahore
неврологические	neuroloogiline
кайса	kaisa
гафния	hafniumi
роммель	rommel
касабланке	casablanca
ульд	ould
незаконная	illegaalne
незаконная	ebaseaduslikud
незаконная	ebaseaduslik
муаммара	muammar
локус	locus
йорген	jörgen
информативный	informatiivne
бритт	britt
бигелоу	bigelow
седжвик	sedgwick
шпигель	spiegel
фокусы	trikke
фокусы	trikid
дышит	hingamine
дышит	hingamise
дышит	hingamist
дышит	hingab
мормоны	mormoonid
марика	marika
креспо	crespo
кьяра	chiara
зарядка	laadija
фотка	pilt
фотка	pildi
отчетность	aruandlus
локо	loco
электромеханического	elektromehaanilised
блэкпул	blackpooli
камала	kamala
кассир	kassapidaja
папку	kataloog
папку	kaust
тэмми	tammy
титаны	titaanid
целенаправленной	eesmärgipärane
холоднее	külmem
украсили	autasustatud
украсили	kaunistatud
линдон	lyndon
прихоти	kapriis
антигенов	antigeenide
проголосовала	hääletati
проголосовала	hääletasid
проголосовала	hääletanud
проголосовала	hääletas
гизе	giza
сельва	selva
катастрофические	katastroofiline
катастрофические	katastroofiline
терон	theron
прикол	lööja
демократически	demokraatlikult
исчерпывающим	ammendav
троянцы	troojalased
ариана	ariana
лотта	lotte
микробов	mikroobide
микробов	mikroobid
противно	vastik
противно	vastik
кювье	cuvier
крошечные	pisike
крошечные	tilluke
инвернесс	invernessi
толстяк	rasvane
найди	leida
найди	leia
найди	otsi
поклоняться	kummardavad
прицепов	haagised
прицепов	haagiste
симс	sims
сознавая	teadvusel
ларкин	larkin
переносных	kantav
переносных	kaasaskantav
переносных	kaasaskantavad
урава	urawa
годвин	godwin
недопонимание	arusaamatus
свитер	kampsun
смеялся	naeris
общинных	communal
избегайте	vältida
избегайте	väldi
очарован	võlus
очарован	võlutud
очарован	nõiutud
келси	kelsey
приобретений	omandamine
доверяли	usaldusväärne
доверяли	usaldatud
доверяли	usaldusväärsed
распыления	pihustamine
преднамеренное	tahtlik
чонг	chong
смешивание	segamise
безнадежно	lootusetult
безнадежно	lootusetu
впечатляющий	muljetavaldav
беринг	beringi
колле	colle
аббе	abbe
замолчать	vaigistada
донор	doonor
донор	doonori
честная	aus
честная	ausad
кейнс	keynes
гомеопатии	homöopaatia
менингит	meningiit
настояла	nõudis
ходжес	hodges
почка	neerud
почка	neeru
почка	neer
напоминания	meenutus
навоз	sõnnik
конденсаторы	kondensaatorid
уилтон	wilton
лимож	limoges
шопенгауэр	schopenhauer
