και	og
ειρηνικού	pacific
ρος	ross
ολιμπίκ	olympique
θήβα	theben
κλασικό	klassisk
κλασικό	klassiker
κλασικό	klassiske
κλασικό	classic
αιγίδα	mesén
αιγίδα	aegis
ρέι	ray
αξιοσημείωτη	bemerkelsesverdige
αξιοσημείωτη	merkverdig
αξιοσημείωτη	bemerkelsesverdig
θωμά	thomas
ανζού	anjou
παππούς	farfar
παππούς	bestefar
παππούς	farfar
παππούς	farfaren
παππούς	bestefar
γωνίες	hjørner
γωνίες	hjørnene
γωνίες	vinkler
αγόρι	gutt
αγόρι	gutten
γνωστούς	bekjente
γνωστούς	bekjentskaper
ξένους	fremmede
ξένους	utenforstående
τρόμου	redsel
τρόμου	horror
τρόμου	skrekk
ανρί	henri
ντραμς	trommer
ντραμς	trommesett
θεολόγος	teolog
αναγκαία	nødvendig
αναγκαία	nødvendige
στήθος	brystkasse
στήθος	brystet
στήθος	bryst
στήθος	bryster
στήθος	bryst
στήθος	brystene
ερωτήσεις	spørsmål
υποτροφία	stipend
τζιμ	jim
γνωρίζοντας	vitende
ιεχωβά	jehova
ιεχωβά	jehovas
ναύαρχος	admiral
ναύαρχος	admiralen
δουλειές	jobs
δουλειές	jobber
δουλειές	arbeidsplasser
δουλειές	bedriften
δουλειές	business
δουλειές	virksomhet
δουλειές	bedrift
αποτελεσματική	effektive
αποτελεσματική	effektiv
αποτελεσματική	effektivt
αποτελεσματική	effektive
αποτελεσματική	effektiv
αποτελεσματική	effektivt
αποφασίσει	bestem
αποφασίσει	bestemme
γουέστ	west
γουέστ	vest
γουέστ	vesten
ερασιτεχνική	amatør
εφέ	effekter
εφέ	virkning
εφέ	effekt
δελτίο	bulletin
διαφωνία	uenighet
διαφωνία	strides
διαφωνία	tvist
διαφωνία	tvisten
εξοπλισμού	utstyr
επαναφορά	tilbakestilt
επαναφορά	tilbakestilling
επαναφορά	tilbakestille
επαναφορά	tilbakestill
επαναφορά	gjenoppretting
επαναφορά	gjenopprett
επαναφορά	gjenopprette
επαναφορά	gjenopprettet
επαναφορά	restaurert
πούλησε	solgte
πούλησε	selges
πούλησε	solgt
φράνσις	francis
φράνσις	frances
ηλεκτρονικά	elektronikk
ηλεκτρονικά	elektroniske
ηλεκτρονικά	elektronisk
στήλες	kolonnene
στήλες	kolonner
αχιλλέα	akilles
αχιλλέα	achille
αελ	ael
λείψανα	relikvier
αποκάλυψη	åpenbaring
αποκάλυψη	apokalypse
αποκάλυψη	apokalypsen
αποκάλυψη	åpenbaringen
αποκάλυψη	avsløre
ειδικούς	spesialister
λιθουανία	litauen
μεταβλητές	variabler
μεταβλητές	variablene
γλυπτά	skulptur
γλυπτά	skulpturen
γλυπτά	skulpturer
γλυπτά	skulpturer
ελπίζω	forhåpentlig
ελπίζω	forhåpentligvis
αποκαλύπτει	avslører
αποκαλύπτει	avdekker
λεωφόρο	boulevard
λεωφόρο	avenue
σάββατο	lørdag
σάββατο	lørdagen
υπερβολική	overdrevent
υπερβολική	overdreven
μουσταφά	mustafa
κογκρέσο	kongressen
κογκρέσο	kongress
ηλεκτρόνια	elektroner
διαχωρισμός	split
διαχωρισμός	delt
διαχωρισμός	atskillelse
υποτίθεται	angivelig
υποτίθεται	visstnok
ρίκα	rica
συντομογραφία	forkortelse
χόκεϊ	hockey
ρενέ	renee
ρενέ	rené
ρενέ	rené
ρενέ	rene
ρενέ	renee
ρενέ	renée
στοά	tunnel
στοά	lodge
στοά	galleriet
στοά	galleri
στοά	gallery
προοδευτική	progressiv
προοδευτική	progressive
πραγματικός	real
πραγματικός	ekte
πραγματικός	reelt
καθιστώντας	gjengivelse
τορίνο	torino
τορίνο	torino
λαιμό	strupe
λαιμό	hals
λαιμό	halsen
λαιμό	hals
λαιμό	neck
λαιμό	nakken
λαιμό	nakke
γνωρίσει	møtt
γνωρίσει	møtte
γνωρίσει	møttes
γνωρίσει	met
γνωρίσει	traff
αναπτύχθηκαν	utviklet
πρεσβεία	ambassade
πρεσβεία	ambassaden
διακήρυξη	forkynnelsen
διακήρυξη	erklæring
διακήρυξη	erklæringen
φαντασία	fantasi
φαντασία	fantasien
φαντασία	fiksjon
φαντασία	fantasy
φαντασία	fantasi
σοβιετικό	sovjetiske
σοβιετικό	sovjetisk
συνεισφέρει	bidrar
ορεινή	fjell
ορεινή	mountain
ορεινή	fjellet
αναγνώρισης	identifisering
αναγνώρισης	identifikasjon
χρήσιμη	nyttige
χρήσιμη	nyttig
χρήσιμη	brukbart
χρήσιμη	nyttig
χρήσιμη	hjelpsom
χρήσιμη	behjelpelig
χρήσιμη	nyttige
καταγράφεται	innspilt
καταγράφεται	registrert
μειωθεί	redusert
μειωθεί	reduserte
επιστήμονας	vitenskapsmann
επιστήμονας	vitenskapsmannen
επιστήμονας	forsker
επιστήμονας	forskeren
μεταβλητή	variabel
βαρκελώνη	barcelonas
βαρκελώνη	barcelona
ιμπραήμ	ibrahim
νικήσει	beat
τρίπολη	tripoli
υποδοχή	sokkel
υποδοχή	mottakelse
υποδοχή	resepsjonen
υποδοχή	resepsjon
υποδοχή	mottak
λειτουργικά	funksjonell
λειτουργικά	operative
λειτουργικά	operativ
πανίδα	fauna
προοπτική	prospect
προοπτική	prospekt
προοπτική	utsikter
προοπτική	outlook
προοπτική	perspektivet
προοπτική	perspektiv
ρουάντα	rwanda
ρουάντα	rwanda
διαδικτυακή	pålogget
διαδικτυακή	tilkoblet
διαδικτυακή	online
αποδείξει	demonstrere
υποβιβασμό	degradering
τεστ	test
τεστ	tester
κομμουνιστές	kommunister
κομμουνιστές	kommunistene
παραδοσιακές	tradisjonelt
παραδοσιακές	tradisjonelle
παραδοσιακές	tradisjonell
φύλα	kjønn
πλάτωνα	platon
σφαίρες	kuler
σφαίρες	ammunisjon
δοκιμή	test
δοκιμή	test
δοκιμή	testing
δοκιμή	tester
συμμετέχοντας	deltar
συμμετέχοντας	deltakende
βίκτορ	viktor
βίκτορ	viktor
βίκτορ	victor
διαδοχή	arvefølgen
διόρισε	utnevnte
διόρισε	oppnevnt
διόρισε	utnevnt
βλάβη	skadet
βλάβη	skadd
βλάβη	skade
σύγχρονοι	synkron
μιχάλη	michele
μνημείων	monumenter
θετικό	positivt
θετικό	positive
θετικό	positiv
λυών	lyon
λυών	lyons
υπερβολικά	overdrevent
υπερβολικά	overdreven
καμερούν	kamerun
ολλανδός	nederlandsk
ολλανδός	nederlendere
ολλανδός	hollandsk
οκ	okei
κυκλοφορούν	sirkulere
μάιος	mai
μάιος	may
οικονομολόγος	økonom
γκραντ	grant
αρχαιολόγος	arkeolog
σκάλα	ladder
σκάλα	stige
σκάλα	trapper
σκάλα	trappa
σκάλα	trapp
σκάλα	trapp
οκτώβριος	oktober
οκτώβριος	october
μοναστήρια	klostre
ισημερινό	ekvator
μείγμα	mix
μείγμα	blanding
μείγμα	miks
τελετές	ritualer
τελετές	seremonier
χαμηλά	lavmål
χαμηλά	lav
χαμηλά	lavt
χαμηλά	low
χαμηλά	lave
αγρότες	bønder
υποδομής	infrastruktur
παρακμή	avslå
παρακμή	nedgang
διαγωνισμός	konkurranse
διαγωνισμός	contest
διαγωνισμός	konkurranse
τεχνικό	teknisk
τεχνικό	tekniske
αντι	anti
αντίγραφα	duplikater
αντίγραφα	eksemplarer
μητρική	hovedkort
μητρική	foreldre
μητρική	forelder
μητρική	overordnet
καθεδρικό	katedral
καθεδρικό	katedralen
συνείδηση	samvittighet
συνείδηση	bevissthet
σεργκέι	sergei
σεργκέι	sergej
συμπεριλαμβάνονται	inkluderes
συμπεριλαμβάνονται	inkluderte
συμπεριλαμβάνονται	inkludert
υποψήφιο	kandidaten
υποψήφιο	kandidat
διεργασίες	prosesser
εκτελέσεις	henrettelser
πρόσκληση	invitasjon
πρόσκληση	invitere
πρόσκληση	invitasjon
πρόσκληση	innbydelse
θεσμός	institusjon
νεκρός	dødt
νεκρός	døde
νεκρός	død
νεκρός	dead
μπρους	bruce
κυριολεκτικά	bokstavelig
επιθεώρηση	inspeksjon
συντελεστές	bidragsytere
συντελεστές	faktorer
όμορφη	vakker
όμορφη	nydelige
όμορφη	vakkert
μαν	mann
γραμματική	grammatikk
πριγκιπάτο	fyrstedømme
αστικό	urban
αστικό	urbane
τριβή	gnir
τριβή	friksjon
εναλλακτικά	alternativt
εναλλακτικά	alternative
εναλλακτικά	alternativ
παράρτημα	anneks
εξελιχθεί	utvikle
εξελιχθεί	utviklede
εξελιχθεί	utviklet
ομορφιά	skjønnheten
ομορφιά	skjønnhet
ομορφιά	beauty
φράγμα	dam
φράγμα	demning
φράγμα	demningen
χέρμαν	hermann
χέρμαν	herman
χέρμαν	herrmann
σαμ	sam
ισούται	likemenn
προδοσία	forræderi
προδοσία	svik
προδοσία	forræderi
προδοσία	forræderi
επαναστατική	revolusjonære
επαναστατική	revolusjonerende
επαναστατική	revolusjonær
επαναστατική	opprørske
σμήνη	flokker
σμήνη	stimer
φράσεις	fraser
ρυθμούς	rytmer
προάστιο	forstad
προάστιο	forstad
προάστιο	forstedene
κατέστρεψε	ødelagt
κατέστρεψε	ruinert
ημερομηνίες	datoer
ημερομηνίες	dato
ημερομηνίες	stevnemøter
επαφές	kontakter
φόντο	bakgrunnen
φόντο	bakgrunn
υποχώρηση	retrett
κινδύνων	risikoer
κινδύνων	sjanser
κινδύνων	risiko
ακαδημίες	akademier
προφέρεται	uttalt
προφέρεται	uttales
προφέρεται	erklært
ιστοσελίδες	nettsteder
ιστοσελίδες	nettsider
ιστοσελίδες	nettstedene
εχθρούς	uvenner
εχθρούς	fiender
υπόβαθρο	bakgrunnen
υπόβαθρο	bakgrunn
νόσος	sykdom
χρέη	gjeld
παρεμβολή	forstyrrelse
παρεμβολή	innblanding
παρεμβολή	forstyrrelser
αντιόχεια	antiokia
ομοσπονδιακό	føderalt
ομοσπονδιακό	føderale
ομοσπονδιακό	federal
ομοσπονδιακό	føderal
γάλα	melk
τρόποι	måter
τρόποι	folkeskikk
τρόποι	manerer
διαφήμιση	reklame
διαφήμιση	annonsering
κέρδη	profitt
κέρδη	fortjeneste
κέρδη	inntekter
κέρδη	fortjeneste
κέρδη	profitt
κέρδη	gevinster
ιλιάδα	iliaden
σχηματισμός	formasjon
ευρύτερο	bredere
ευρύτερο	bredere
σκέψεις	tankene
σκέψεις	tanker
φιλιππίνες	philippines
φιλιππίνες	filippinene
φιλιππίνες	filippinenes
εκβολές	limanen
ιησούς	jesus
παλαιστίνη	palestina
βαρύτητας	tyngdekraften
βαρύτητας	tyngdekraft
βαρύτητας	tyngde
βαρύτητας	gravitasjon
βαρύτητας	gravity
δόντια	tenner
χορήγηση	administrasjonen
χορήγηση	administrasjon
εξήγηση	forklaring
ολλανδικά	nederlandsk
ολλανδικά	nederlendere
ολλανδικά	hollandsk
γραπτά	skrifter
αθλήτρια	idrettsutøver
αθλήτρια	atlet
αθλήτρια	friidrettsutøver
αθλήτρια	idrettsmann
απόγονοι	avkom
απόγονοι	avkom
απόγονοι	etterkommere
γερουσιαστής	senator
σλοβενία	slovenia
σλοβενία	slovenias
παραδόθηκε	leverte
παραδόθηκε	levert
παραδόθηκε	leveres
παραδόθηκε	overga
παραδόθηκε	overgitt
κολύμβησης	bading
επιτρέποντας	tillate
επιτρέποντας	tillater
αλγόριθμος	algoritme
ενήλικες	voksne
ενήλικες	voksen
ενήλικες	voksent
ενήλικες	voksne
αντιλήψεις	oppfatninger
ζεύγη	pair
ζεύγη	par
ζεύγη	par
ιππότης	knight
ιππότης	ridder
κλαρκ	clarke
κλαρκ	clark
καταστράφηκαν	ødelagt
καταστράφηκαν	ødelegges
καταστράφηκαν	tilintetgjort
μειώθηκε	redusert
παράγωγα	derivater
ατλαντικού	atlantic
ατλαντικού	atlanteren
βαλένθια	valencia
παραγωγοί	produsenter
παραγωγοί	produsentene
πρωτεΐνες	protein
πρωτεΐνες	proteiner
τρέχει	løping
τρέχει	løper
τρέχει	kjører
τρέχει	driver
τρέχει	renner
κρητική	kretas
εξέφρασε	uttrykt
εξέφρασε	uttrykkes
υγρά	væsker
υγρά	væsker
υγρά	flytende
υγρά	væske
κεμπέκ	québec
κεμπέκ	quebec
στρέμματα	acres
στρέμματα	hektar
εγκρίθηκε	godkjente
εγκρίθηκε	godkjent
εγκρίθηκε	adoptert
εγκρίθηκε	vedtatt
εγκρίθηκε	implementert
υποβρύχιο	ubåt
υποβρύχιο	sub
αλιεία	fiskeri
αλιεία	fisking
αλιεία	fiske
ισλανδίας	island
κρυσταλλική	crystal
κρυσταλλική	krystall
κρυσταλλική	krystallinsk
αντίοχος	antiokos
φιλολογία	litteratur
παρέμενε	forblitt
παρέμενε	forble
δεκαπέντε	femten
δεκαπέντε	fifteen
τέκνα	barn
χριστιανισμού	kristendommen
χριστιανισμού	kristendom
μαθηματικοί	matematikere
σοσιαλιστική	sosialist
σοσιαλιστική	sosialistiske
σοσιαλιστική	sosialistisk
διαλέξεις	foredrag
διαλέξεις	forelesninger
διαλέξεις	forelesning
συμφωνίες	tilbud
συμφωνίες	avtaler
συμφωνίες	tilbudene
νοέμβριος	november
βίλα	villa
άλογο	horse
άλογο	hest
άλογο	hesten
απρίλιος	april
σκάνδαλο	skandalen
σκάνδαλο	skandale
διάσημη	berømte
διάσημη	berømt
δώρο	nåværende
δώρο	presentere
δώρο	presang
δώρο	nåtid
δώρο	tilstede
δώρο	gaven
δώρο	gave
ιερέα	presten
ιερέα	priest
ιερέα	prest
ιερέα	kapellan
άδειες	tillatelser
άδειες	lisenser
άδειες	tillatelser
οδηγό	sjåfør
οδηγό	veiledningen
οδηγό	veiledning
οδηγό	guide
οδηγό	veiviser
ίνες	fibrer
ίνες	fibre
ίνες	fibre
ίνες	fiber
διακόπηκε	pause
διακόπηκε	avbrutt
διακόπηκε	avbrøt
αρχιπέλαγος	skjærgården
αρχιπέλαγος	skjærgård
εξουσίες	krefter
εξουσίες	powers
θεοί	gudene
θεοί	guder
όλγα	olga
θρύλος	legende
θρύλος	legend
καλλιέργειες	avlingene
καλλιέργειες	avlinger
καλλιέργειες	kulturer
τοπία	landskap
γιόζεφ	josef
προνόμια	privilegier
συνταγματάρχη	oberst
συνταγματάρχη	oberstløytnant
αποθήκευση	lagre
αποθήκευση	lagring
αποθήκευση	lagringsplass
αποθήκευση	oppbevaring
μητροπολιτική	metropolitan
πλούταρχος	plutark
μουσουλμάνους	muslimer
όραμα	visjon
όραμα	syn
λογικό	rimelig
λογικό	rimelige
λογικό	fornuftig
λογικό	logisk
λεπτομέρεια	detalj
μουρ	moore
ποικιλίες	varianter
φραντς	franz
ενα	one
ενα	en
ενα	ett
ενα	én
ακούγεται	lyder
ακούγεται	høres
ψυχής	sjel
ψυχής	soul
τζίμι	jimmy
εμπειρίες	erfaringer
εμπειρίες	opplevelser
κατακτήσεις	erobring
κατακτήσεις	erobringer
τσέλσι	chelsea
παρακολουθεί	ser
ποτάμια	rivers
ποτάμια	elver
τόκιο	tokyo
φίλιπ	phillip
φίλιπ	philip
φίλιπ	philip
φίλιπ	filip
τράπεζες	banks
τράπεζες	banker
αφήγηση	historiefortelling
αφήγηση	fortellingen
τέταρτος	fjerde
νικά	vinner
νικά	seiere
ανάφλεξης	tenning
πόλωση	polarisering
σκηνοθέτησε	regissert
μπαρ	gitter
μπαρ	takter
μπαρ	streker
μπαρ	stolper
μπαρ	barer
μπαρ	bar
ουαλία	wales
λίγοι	fåtall
πορτρέτο	portrett
φαγητό	mat
ουράνιο	uran
κρόνου	saturn
ανακατεύθυνση	omdirigere
ανακατεύθυνση	omdirigert
ανακατεύθυνση	omdirigerer
παραγωγές	productions
παραγωγές	produksjoner
χριστούγεννα	jula
χριστούγεννα	julen
χριστούγεννα	jul
χριστούγεννα	christmas
χριστούγεννα	xmas
σεβασμό	respekt
άντερσον	anderson
άντερσον	andersson
διατύπωση	formuleringer
διατύπωση	formulering
στιβ	steve
απαντήσεις	reaksjoner
απαντήσεις	respons
απαντήσεις	svar
απαντήσεις	svarene
κτήμα	gods
κτήμα	godset
κτήμα	kongsgård
τρίκαλα	trikala
τορόντο	toronto
λεωφορείο	buss
λεωφορείο	bus
κοινές	common
κοινές	felles
κοινές	vanlig
μουσουλμάνων	muslimer
ελεφαντοστού	elfenben
χάουαρντ	howard
βαθύ	dype
βαθύ	dyp
βαθύ	dypt
βαθύ	deep
λεκάνη	bekkenet
λεκάνη	basin
λεκάνη	toalett
μόνοι	alone
μόνοι	åleine
μόνοι	alene
μόνοι	aleine
σημάδια	arr
σημάδια	markerer
σημάδια	marks
σημάδια	markeringer
σημάδια	jærtegn
ελέγχεται	kontrollerte
ελέγχεται	kontrollert
μοναρχία	monarki
μοναρχία	monarkiet
κουκ	kokk
κουκ	kokke
κουκ	steker
κουκ	cook
κουκ	kokka
ταμείο	fund
ταμείο	fond
εθελοντές	frivillige
σκόνη	støv
σκόνη	pudder
σκόνη	pulver
κάρτα	postkort
κάρτα	kortet
κάρτα	card
θεωρητική	teoretisk
αιτίες	formål
αιτίες	forårsaker
αιτίες	saker
αιτίες	årsaker
κιβώτιο	box
κιβώτιο	eske
κιβώτιο	kasse
κιβώτιο	boks
κιβώτιο	kasse
ροζ	pink
ροζ	rosa
ροζ	rose
πειρατές	sjørøvere
πειρατές	pirater
πειρατές	pirates
εκπροσωπεί	representerer
υποχρέωση	belastning
υποχρέωση	forpliktelse
πλούτο	formuer
πλούτο	rikdom
πλούτο	velstand
πλούτο	pluto
αντιπαράθεση	konfrontasjon
αντιπαράθεση	kontroverser
καρολίνα	carolina
συστηματικά	systematisk
συστηματικά	systematisk
συχνές	common
συχνές	felles
συχνές	vanlig
επικράτηση	prevalens
θυσία	ofring
θυσία	oppofrelse
τοίχο	vegg
τοίχο	mur
αιγυπτιακή	egyptisk
αποτελεσματικά	effektive
αποτελεσματικά	effektiv
αποτελεσματικά	effektivt
κελσίου	celsius
ινδονησία	indonesia
ελευθέριος	eleftherios
πορτοκαλί	orange
πορτοκαλί	appelsin
πορτοκαλί	oransje
εργοστάσια	fabrikkene
εργοστάσια	fabrikker
παράλληλη	parallell
χόλιγουντ	hollywood
μονοπάτι	sti
μονοπάτι	trail
μονοπάτι	sti
ιάπωνες	japansk
μεταναστών	innvandrerne
αλληλεπίδραση	engasjement
αλληλεπίδραση	forlovelse
αλληλεπίδραση	samhandling
αλληλεπίδραση	interaksjon
συνιστά	anbefaler
σέρβων	serbere
σέρβων	serberne
τεχνητή	kunstig
αλίκη	alice
ντέιβ	dave
κατάλογοι	katalogene
κατάλογοι	kataloger
κατάλογοι	lister
τροποποίηση	tillegget
τροποποίηση	modifisere
τροποποίηση	modifisering
εύρεση	finner
εύρεση	finne
σκούρο	dark
σκούρο	mørk
σκούρο	mørkt
σκούρο	mørke
απήχηση	reach
απήχηση	rekkevidde
απήχηση	rekkevidden
ηρώων	heltene
ηρώων	helter
ηρώων	heroes
καλλιθέα	kallithea
βασιλικός	basil
βασιλικός	basilikum
βασιλικός	kongelige
βασιλικός	kongelig
βασιλικός	royal
μερικώς	delvis
μερικώς	delvis
εισπράξεις	kvitteringer
λίχτενσταϊν	lichtenstein
περιορισμούς	begrensninger
περιορισμούς	restriksjoner
περιορισμούς	begrensninger
εκπρόσωποι	representanter
εκπρόσωποι	representantene
εκπρόσωποι	delegater
ζάγκρεμπ	zagreb
ρίκο	rico
υποχρεωτική	obligatorisk
ιερείς	prestene
ιερείς	prester
μετακινήθηκε	beveget
μετακινήθηκε	flytta
μετακινήθηκε	flyttet
εμπιστοσύνη	tillit
εμπιστοσύνη	fortrolighet
εμπιστοσύνη	selvtillit
εμπιστοσύνη	tillit
εμπιστοσύνη	trust
ημαθίας	imathia
αθηναϊκή	athenske
ενσωμάτωση	integrering
ενσωμάτωση	integrasjon
συνοδεύεται	ledsaget
μειώνει	senker
μειώνει	reduserer
απογόνους	avkom
αβραάμ	avram
αβραάμ	abraham
μαθητή	elev
ουδέτερο	nøytralt
ουδέτερο	nøytrale
ουδέτερο	nøytral
προάστια	forstad
προάστια	forstedene
κέβιν	kevin
ιεραρχία	hierarki
φαράγγι	juvet
φαράγγι	canyon
συναλλαγές	byttehandel
συναλλαγές	bytte
συναλλαγές	handel
συναλλαγές	transaksjoner
συναλλαγές	transaksjonene
οροφή	taket
οροφή	tak
βιομηχανίες	industries
βιομηχανίες	industrier
βιομηχανίες	bransjer
μαρί	marie
βορειοδυτική	nordvest
αρμοδιότητες	ansvar
κυρίαρχη	dominerende
πετρώματα	steiner
πετρώματα	bergart
πετρώματα	rocks
κλάση	klasse
κλάση	klassen
λείπει	manglende
λείπει	savnet
λείπει	forsvunnet
λείπει	mangler
ολύμπου	olympus
άντονι	anthony
συμπεράσματα	konklusjon
συμπεράσματα	slutninger
συμπεράσματα	konklusjoner
τζαμάικα	jamaica
καμπύλη	kurve
βέροια	veria
σωκράτης	sokrates
τούρκος	turk
τούρκος	tyrker
τούρκος	tyrkisk
επισκέφτηκε	besøkt
επισκέφτηκε	besøkte
φήμες	rykter
φήμες	ryktes
φήμες	rykter
τε	tae
βασίλεια	rikene
βασίλεια	kongedømmer
βασίλεια	kongedømmene
τσεχοσλοβακία	tsjekkoslovakia
μεγέθη	størrelser
ταχύτητες	hastigheter
εσείς	du
εσείς	deg
περιμένει	venter
περιμένει	avventer
περιμένει	waiting
περιμένει	venting
νείλου	nilen
κυρίαρχο	dominerende
κυρίαρχο	suverene
περιστασιακά	sporadisk
περιστασιακά	tidvis
περιστασιακά	innimellom
φυλών	avler
πρόκληση	utfordring
πρόκληση	utfordre
λιμάνια	havner
ελίζαμπεθ	elizabeth
ελίζαμπεθ	elisabeth
φυσικούς	fysikere
ολλανδική	nederlandsk
ολλανδική	nederlendere
ολλανδική	hollandsk
τάουν	towne
αντιγραφή	duplikat
αντιγραφή	duplisere
αντιγραφή	duplisert
αντιγραφή	kopi
αντιγραφή	kopier
αντιγραφή	kopierer
αντιγραφή	kopiering
κολομβίας	colombias
κολομβίας	colombianske
κολομβίας	colombiansk
κολομβίας	colombias
κολομβίας	colombia
τάφοι	graves
τάφοι	graver
τάφοι	gravene
λιούις	lewis
κόκκινα	reds
κόκκινα	rødt
κόκκινα	rød
κόκκινα	red
χριστόφορος	christopher
γέφυρες	bridges
γέφυρες	broer
γέφυρες	broene
γέφυρες	bruer
φιλελεύθερο	liberale
φιλελεύθερο	liberal
ντέρμπι	derby
αρχηγοί	ledere
σύνοψη	oppsummering
σύνοψη	sammendrag
διαθέσιμη	tilgjengelige
διαθέσιμη	tilgjengeleg
διαθέσιμη	ledig
διαθέσιμη	tilgjengelig
παρεκκλήσι	kapell
αεροπλάνο	fly
έρημο	øde
έρημο	forlatt
έρημο	ørken
έρημο	ørkenen
ρίχτερ	richter
εργαζομένων	arbeidere
προβλέπει	forutsier
συνωμοσία	sammensvergelse
συνωμοσία	konspirasjon
αναλυτική	analytisk
ισχυρίστηκε	hevdet
ισχυρίστηκε	krevd
ισχυρίστηκε	påsto
ισχυρίστηκε	benyttet
στέγη	taket
στέγη	tak
αυστριακή	østerriksk
τάσης	voltage
επεκταθεί	utvidet
επεκταθεί	forlenget
επεκταθεί	utvidet
συνταγματάρχης	oberst
συνταγματάρχης	oberstløytnant
αρχηγείο	hovedkvarteret
αρχηγείο	hovedkvarter
αντιπροσωπεύουν	representerer
αντιπροσωπεύουν	representere
νοτιοδυτική	sørvest
νοτιοδυτική	sydvest
πιθανότητες	sannsynlighet
πιθανότητες	sjanser
πιθανότητες	odds
πιθανότητες	muligheter
πιθανότητες	mulighetene
συνηθισμένο	alminnelig
συνηθισμένο	ordinær
συνηθισμένο	ordinært
συνηθισμένο	vanlig
διαδηλωτές	demonstranter
διαδηλωτές	demonstranter
λέσχη	club
λέσχη	klubb
κήπος	hage
στόχων	målsettingene
στόχων	målsettinger
καταδίκη	fordømmelse
καταδίκη	overbevisning
μάλι	mali
παλαιστίνης	palestina
εξαφάνιση	forsvinningen
εξαφάνιση	forsvinning
εξαφάνιση	utryddelse
κριτικοί	kritikere
μάρμαρο	marmor
σύντομος	kort
σύντομος	short
σύντομος	korte
σύντομος	kortfattet
αζώτου	nitrogen
μάθησης	læring
μάθησης	lærer
κοιμητήριο	gravlund
κοιμητήριο	kirkegård
κοιμητήριο	kirkegården
εμπόδια	barrierer
εμπόδια	hekk
εμπόδια	hindringer
ηλεκτρονίων	elektron
αρχικός	innledende
αρχικός	originalt
αρχικός	originalen
αρχικός	opprinnelig
αρχικός	originale
αρχικός	opprinnelige
αρχικός	original
φάνηκε	virket
αγαπητέ	kjære
βελτιώσεις	forbedringer
βελτιώσεις	forbedringene
ήπειρος	epirus
ήπειρος	kontinent
χάρβαρντ	harvard
υγρασία	fuktig
υγρασία	fuktighet
υγρασία	luftfuktighet
υγρασία	fuktighet
άμεσο	direkte
άμεσο	direct
άμεσο	umiddelbar
άμεσο	øyeblikkelig
πακέτο	pakke
πακέτο	pakk
πακέτο	pakke
πακέτο	pakken
πακέτο	pakka
αυστηρή	streng
αυστηρή	strenge
μόνιμος	permanente
μόνιμος	permanent
δισ	billion
δισ	milliarder
δισ	milliard
δισ	mrd
διόρθωση	rettelse
βενεζουέλα	venezuela
βενεζουέλα	venezuelas
δοκίμια	essay
δοκίμια	stilene
μάριο	mario
πλεονεκτήματα	fordeler
πλεονεκτήματα	goder
πλεονεκτήματα	fordeler
επιτυχώς	vellykket
ραντάρ	radar
αλγερία	algerie
κογκρέσου	kongressens
κάρλο	carlo
σαντιάγο	santiago
επίτροπος	politisjef
επίτροπος	kommissær
γιβραλτάρ	gibraltar
παυσανία	pausanias
κένεντι	kennedy
ερμή	hermes
εκρήξεις	eksplosjonene
εκρήξεις	eksplosjoner
χιλιετία	årtusen
χιλιετία	millennium
τείνουν	pleier
κινεζική	kinesere
κινεζική	kinesisk
απαίτηση	etterspørsel
απαίτηση	krever
όμηρος	gissel
όμηρος	homer
έρωτας	elsk
έρωτας	love
έρωτας	kjærligheten
έρωτας	elsker
έρωτας	kjærlighet
απονέμεται	tildelt
λιοντάρι	løven
λιοντάρι	lion
λιοντάρι	løve
συνδυάζει	kombinerer
γενετική	genetisk
γενετική	genetikk
ενδιαφέροντα	interesser
ενδιαφέροντα	interessene
ενδιαφέροντα	interresant
ενδιαφέροντα	interessante
ενδιαφέροντα	interessant
κατασκευάζεται	fremstilt
κατασκευάζεται	produsert
πολλαπλές	flere
πολλαπλές	multippel
ιατρικές	medisinsk
χτύπημα	blow
χτύπημα	blås
χτύπημα	blåse
χτύπημα	slo
χτύπημα	sio
χτύπημα	treff
επίβλεψη	oppsyn
επίβλεψη	tilsyn
ενορία	kommune
ενορία	prestegjeld
γιουβέντους	juventus
αρχαιοτήτων	antikviteter
παράθυρα	windows
παράθυρα	vinduer
μόνα	mona
βαρσοβίας	warszawa
πανηγύρι	rettferdig
πανηγύρι	fair
χιλιοστά	millisekunder
χιλιοστά	millimeter
χριστίνα	christina
χριστίνα	cristina
χριστίνα	christine
αξιοπιστία	troverdighet
αξιοπιστία	pålitelighet
στρατιώτης	soldat
κομήτης	komet
περιεκτικότητα	innhold
περιεκτικότητα	innhald
ανάκτηση	gjenoppretting
ανάκτηση	restitusjon
ανάκτηση	bedring
κομήτη	komet
τελ	tel
διακοπές	ferier
διακοπές	holiday
διακοπές	ferie
διακοπές	helligdag
διακοπές	ferie
διακοπές	helligdager
διακοπές	skolefri
διακοπές	høytider
μοχάμεντ	muhammad
μοχάμεντ	muhammed
μοχάμεντ	mohammed
μοχάμεντ	mohamed
ρώσους	russere
ψηφίστηκε	stemt
ψηφίστηκε	stemte
γεράκι	falcon
γεράκι	falken
γεράκι	hawk
γεράκι	hauk
εισόδημα	inntekt
αφαιρεθεί	fjernet
αφαιρεθεί	fjerna
απαγορεύεται	forbudte
απαγορεύεται	forbudt
