par	za
betona	beton
betona	betona
mēneši	meseci
mēneši	mjeseci
mēneši	mjesecima
tautsaimniecības	gospodarstva
web	web
bulgāru	bugarski
krēsla	stolica
krēsla	stolac
krēsla	stolicu
krēsla	sumrak
angliju	engleske
angliju	englesku
angliju	engleska
lieliski	zakon
lieliski	super
lieliski	super
augļi	voće
augļi	voce
augļi	voćni
augļi	plod
augļi	voće
augļi	plodovi
augļi	voce
bada	gladi
bada	gladi
bada	glad
kritiķi	kritičari
precējusies	oženjen
ierobežota	ograničene
ierobežota	ograničeno
ierobežota	ograničena
ierobežota	ograničen
ierobežota	ograničeno
ierobežota	ograničen
nagi	kandžama
nagi	kandže
nagi	kopita
nagi	čavle
nagi	nokte
nagi	nokti
res	res
motors	motora
motors	motor
laivu	brod
laivu	čamac
provincēs	provincija
provincēs	pokrajine
provincēs	provincije
koledžas	fakultete
koledžas	fakultet
koledžas	koledž
koledžas	college
saistās	vežu
saistās	veži
saistās	veže
british	britanski
british	britanska
british	britanci
british	britanac
apvērsumu	prevrata
vilku	vuce
vilku	wolf
vilku	vuk
vilku	vuka
kalendārs	kalendar
deguna	nosa
deguna	nos
pieredze	iskustvo
pieredze	iskustva
graudu	žita
graudu	žito
graudu	zrno
durvju	vrata
aprakstīta	opisano
aprakstīta	opisan
aprakstīta	opisana
aprakstīta	opisao
ievietot	ubaci
pamati	osnove
pamati	temelji
pamati	osnove
lido	leti
lido	fly
lido	poleti
lido	muha
lido	lido
lido	leti
lido	letenje
lido	leteći
lido	leti
lido	muhe
lido	mušice
augļus	voće
augļus	plodovi
augļus	voce
kameru	kameru
kameru	fotoaparat
kameru	kamera
kameru	kamere
uzstāšanās	govoreći
norādīt	navesti
norādīt	navedite
izstādēs	izložbe
kristofers	christopher
indiešu	indijanci
indiešu	indijanac
indiešu	indijski
indiešu	indijanci
indiešu	indijska
komunistiskā	komunističke
komunistiskā	komunist
komunistiskā	komunistički
komunistiskā	komunisti
komunistiskā	komunista
ciemata	selu
ciemata	selo
disks	disk
disks	diska
disks	medij
disks	disk
disks	pogon
disks	vozi
draud	prijeti
uzbrukt	napadni
uzbrukt	napad
uzbrukt	napadaju
uzbrukt	napada
svārstības	kolebanje
svārstības	kolebanja
vecums	dob
vecums	godine
vecums	dobi
vecums	godište
fabricius	fabricius
kādēļ	zašto
valentīns	valentin
zaru	grana
zaru	branch
zaru	grane
zaru	granu
bros	bros
oilers	oilers
pastāvīgu	trajna
pastāvīgu	stalni
pastāvīgu	trajno
klubiem	klubovi
klubiem	klubova
klubiem	palice
klubiem	klubove
maksims	maxim
bloks	blok
bloks	blokiraj
sienām	zidovi
sienām	zidine
sienām	zidove
sienām	zidova
vienotā	single
vienotā	samac
vienotā	singl
fāze	faze
fāze	faza
bites	pčele
maksimālā	maksimum
maksimālā	maksimalno
ibn	ibn
prof	prof
straumes	potok
pēcpusdienā	poslijepodne
pēcpusdienā	popodne
bildes	fotografije
bildes	slike
bildes	slike
vilcieni	vlakovi
vilcieni	vlakove
vilcieni	vlakova
dokumenti	dokumenti
dokumenti	dokumenta
dokumenti	dokumentacija
dokumenti	dokumentacije
anatolijs	anatolij
dalībniece	natjecatelj
rādiuss	radijus
muitas	carine
muitas	carinu
muitas	običaji
muitas	carina
em}}	em}}
ieroči	oružje
ieroči	oružja
ieroči	ruke
pilsonību	državljanstvo
astoņi	osam
publikācijas	publikacija
zīdītāju	sisavac
redz	vidjevši
redz	vidi
upīte	creek
kodols	core
kodols	jezgro
kodols	jezgra
kodols	kernel
magnuss	magnus
zvaigznājs	zviježđe
koraļļu	coral
koraļļu	koral
kontrole	nadzor
kontrole	kontrola
kontrole	kontrole
kontrole	kontrolira
ansis	ivice
ansis	ivica
iucn	iucn
brigāde	brigada
brigāde	brigade
koncentrācija	koncentracije
koncentrācija	koncentracija
pildīt	izvesti
interese	kamate
interese	kamata
interese	zanimanje
interese	interes
viesnīcas	hotele
viesnīcas	hoteli
istabas	soba
istabas	prostorija
virknes	žice
pārcelta	preselio
kāpu	dine
avāriju	pad
avāriju	sudar
avāriju	ruši
dzinēji	motori
ernst	ernst
apgabali	okruga
apgabali	županije
apgabali	područja
televīzija	televizija
vērsās	prišao
ceturtajā	četvrti
ceturtajā	četvrta
ceturtajā	četvrto
pilsoņi	građani
pilsoņi	građanima
pilsoņi	nacionalno
pilsoņi	državljana
pilsoņi	nacionalne
pilsoņi	državno
nokrišņi	padalina
tab	kartica
jazz	jazz
jazz	džez
datavalue	datavalue
pārsvaru	dominacija
pārsvaru	dominaciju
pārsvaru	dominacije
pieraksta	notacija
unix	unix
reinholds	reinhold
studentiem	studenti
studentiem	učenici
studentiem	studentima
uguni	vatra
balsošana	glasanje
balsošana	glasovanje
balsošana	glasanja
balsošana	glasovanja
balsošana	glasanje
pievienojas	pridružuje
derības	oklade
derības	klađenje
derības	oklada
derības	ulog
derības	bet
nominācijas	nominacija
nominācijas	nominaciju
helēna	helena
helēna	helen
produkts	proizvod
rūdolfa	rudolph
bobs	bob
bobs	bobe
bobs	boba
regulēta	reguliran
regulēta	regulira
uzbrukumiem	napadi
uzbrukumiem	napada
andu	andski
zilais	plavo
zilais	plavi
zilais	plava
grīdas	podovi
grīdas	podove
grīdas	sprat
grīdas	kat
orlando	orlando
kodi	kodove
kodi	kodovi
kodi	šifre
kodi	kodiranje
ieguve	izvlačenje
ieguve	vađenje
ieguve	rudarske
ieguve	žetvu
rozes	ruža
rozes	ruže
radinieki	rodbina
radinieki	rodbini
radinieki	rođaci
pārvaldības	uprava
pārvaldības	upravljanje
pārvaldības	menadžment
filmēšanas	snimanje
filmēšanas	snima
boļševiku	boljševička
lāči	medvjede
lāči	medvjedi
appendchild	appendchild
atrasta	pronađeno
atrasta	našao
atrasta	pronađen
atrasta	pronađeni
atrasta	pronađena
roņu	pečat
padevās	popustio
valkā	nosi
valkā	obuci
priekšmeti	predmeti
priekšmeti	stavke
priekšmeti	subjekti
priekšmeti	podanici
priekšmeti	objekti
priekšmeti	objekte
priekšmeti	predmeti
individuālā	pojedinac
saglabā	spašava
saglabā	štedi
notikums	događaja
notikums	događaju
notikums	događaj
ietekmēt	utjecati
īrija	irsku
īrija	irska
īrija	irske
izsaka	izražava
beta	beta
radīta	stvoreni
radīta	stvoreno
radīta	stvorena
radīta	stvoren
radīta	stvorio
ķeltu	keltski
seja	licem
seja	faca
seja	lice
seja	face
kazas	koze
kazas	kozu
kazas	jarac
kazas	koza
brūnais	brown
brūnais	smeđa
brūnais	smeđi
brūnais	smeđe
party	tulum
party	zabava
party	stranka
party	party
slovākija	slovačka
jūsu	tvoje
jūsu	vaš
jūsu	tvoj
jūsu	vaše
jūsu	tvoja
jūsu	vaša
reģistrēti	registrirani
reģistrēti	registriran
reģistrēti	registrirano
ceremonijas	ceremonije
turpinot	nastavljamo
atēnu	atenu
atēnu	atene
atēnu	ateni
atēnu	atena
piemērota	primjereno
piemērota	prikladno
piemērota	prigodno
piemērota	pogodno
piemērota	pogodan
piemērota	prikladno
karadarbības	neprijateljstvo
karadarbības	neprijateljstva
sony	sony
deklarāciju	proglašenje
deklarāciju	deklaracija
autonomais	autonomna
republikāņu	republikanac
aplis	krug
komēta	komet
komēta	kometa
amatieru	amater
amatieru	amaterski
kristāli	kristali
kristāli	kristale
bākas	svjetionici
addclass	addclass
ģeogrāfija	geografija
starpība	razlika
starpība	diferencijalna
gājiens	moždani
gājiens	premjesti
gājiens	povorka
gājiens	procesija
tradīcija	tradicije
tradīcija	tradicija
edmunds	edmunds
šķiedras	vlakna
šķiedras	vlakna
šķiedras	vlakno
šķiedras	vlakana
kolekcijas	sakupljač
kolekcijas	kolekcionar
kolekcijas	kolekcije
kolekcijas	zbirke
kolekcijas	prikupljanje
kolekcijas	zbirka
kolekcijas	kolekcija
senāts	senatu
senāts	senat
nācijas	narodi
nācijas	nacije
iekšpusē	iznutra
iekšpusē	unutra
volgas	volgi
žanru	žanrova
lappuses	stranice
apvienošanās	udruživanje
apvienošanās	spajanje
ieročus	oružje
ieročus	oružja
ieročus	ruke
sekot	pratite
sekot	slijedi
kāpas	dine
kāpas	dinama
ieskauj	okružen
procesus	procesi
procesus	procese
dizains	dizajn
reljefa	teren
jaunākās	najnoviji
jaunākās	najnovija
jaunākās	najnovije
lokomotiv	lokomotiv
vēsturnieki	povjesničari
rev	rev
priede	bor
priede	pine
make	make
make	napraviti
make	napravi
niks	nick
wta	wta
astra	astra
teātri	kazališta
ūdeņi	waters
statuja	statua
statuja	kip
pensiju	mirovina
pensiju	mirovinu
pensiju	mirovine
tallina	tallinn
pelēks	sivo
pelēks	siva
pelēks	gray
pelēks	sivi
pelēks	sivo
pelēks	siva
pelēks	grey
pelēks	sivi
dalīta	dijeli
dalīta	zajednička
dalīta	podijelili
dalīta	zajedničko
dalīta	dijelili
noliktavas	skladišta
noliktavas	trgovine
noliktavas	prodavaonice
veselību	zdravlje
veselību	zdravlja
veselību	zdravstveni
sudrabs	srebro
sudrabs	srebrni
sudrabs	silver
uzmanība	pažnja
uzmanība	fokus
palmu	dlan
palmu	palm
koncertā	koncert
koncertā	koncerta
zems	niski
zems	niska
zems	nisko
zems	nizak
posmiem	faze
mala	rub
mala	rubu
žurkas	štakor
žurkas	štakori
mazuļu	maloljetnik
plus	plus
sastāvdaļu	sastojak
cctld	cctld
ohaio	ohio
facto	facto
pos	pos
spārna	wing
spārna	krilo
sociāli	socijalno
sociāli	društveno
piemēroti	primjereno
piemēroti	prikladno
piemēroti	prigodno
piemēroti	pogodno
piemēroti	pogodan
piemēroti	prikladno
sahāras	sahara
sahāras	saharski
tonnu	tona
tonnu	ton
uzvarētāja	pobednik
uzvarētāja	pobjednik
havaju	havaje
havaju	havajima
havaju	havaja
dvēseles	duse
dvēseles	duše
ģitāras	gitare
zemūdens	podvodni
zemūdens	podmornice
zemūdens	podmornica
lodzas	łódź
jomas	područja
vadītājiem	vozači
debesu	nebeski
debesu	nebeska
debesu	rajski
debesu	nebesko
stāvs	sprat
stāvs	kat
apstiprina	odobrava
apstiprina	potvrđuje
apstiprina	odobriti
apstiprina	odobri
serveris	poslužitelj
serveris	server
komponista	skladatelj
neatkarīgas	nezavisno
neatkarīgas	neovisna
neatkarīgas	neovisno
neatkarīgas	samostalna
šarlote	charlotte
maršruti	ruta
maršruti	rute
sestdienā	subotu
sestdienā	subota
pabeigt	završi
pabeigt	potpuna
pabeigt	kompletan
pabeigt	kompletna
peld	leti
peld	letenje
peld	leteći
vīrietis	muško
vīrietis	mužjak
vīrietis	muškarac
vīrietis	muški
vīrietis	covjek
vīrietis	čovjek
vīrietis	čovek
ikdienā	svakodnevno
blackhawks	blackhawks
personīgi	osobno
kārtās	rundi
heart	srce
papildināt	upotpuniti
filipīnu	filipinski
filipīnu	filipinski
samazinātu	smanji
pārstāvot	zastupa
pārstāvot	predstavljajući
pārstāvot	predstavlja
rumānija	rumunjska
rumānija	rumunjskoj
komplekti	ansambala
komplekti	setove
komplekti	postavlja
komplekti	seta
radīti	stvoreni
radīti	stvoreno
radīti	stvorena
radīti	stvoren
radīti	stvorio
organizēt	organiziranje
organizēt	organizira
organizēt	organizirati
organizēt	organizirati
gnu	gnu
uzvedību	ponašanje
uzvedību	ponašanje
novērojumi	promatranja
novērojumi	opažanja
novērojumi	zapažanja
novērojumi	promatranje
kaimiņu	susjed
kaimiņu	susjeda
kaimiņu	susjednoj
izstādē	izložba
nepabeigti	nedovršen
ross	ros
ross	ross
sakot	rekavši
issn	issn
atspoguļo	odražavaju
atspoguļo	odražava
rekonstrukcija	renoviranje
rekonstrukcija	obnova
rekonstrukcija	rekonstrukciju
rekonstrukcija	obnova
rekonstrukcija	rekonstrukcija
jumts	krov
aknu	jetra
aknu	jetre
teorētiski	teoretski
teorētiski	teoretski
iedarbība	učinci
iedarbība	efekti
iedarbība	izlaganja
iedarbība	izloženosti
iedarbība	izloženost
iedarbība	izlaganje
viesnīca	hotel
viesnīca	hotela
bibliotēkā	knjižnica
bibliotēkā	biblioteka
vulkāna	vulkan
altāra	oltaru
altāra	oltar
aptaujā	kviz
komponistu	skladatelja
pasākums	mjera
pasākums	mjeri
pasākums	mjere
peles	miševi
peles	miš
peles	mišu
peles	miša
eesti	eesti
ēģiptiešu	egipatski
konstrukcija	radovi
konstrukcija	izgradnja
konstrukcija	konstrukcija
konstrukcija	gradnja
konstrukcija	izgradnju
konstrukcija	dizajn
komerciāli	komercijalne
komerciāli	komercijalni
komerciāli	reklama
komerciāli	komercijalno
balles	prom
balles	matura
patstāvīgi	nezavisno
patstāvīgi	neovisno
opozīcijas	opozicija
opozīcijas	oporbene
opozīcijas	oporba
opozīcijas	protivljenje
vēstule	poruku
vēstule	poruka
vēstule	pismo
iegūto	nabavio
iegūto	stekao
portugālē	portugala
portugālē	portugal
atjaunošana	obnavljanje
atjaunošana	obnova
atjaunošana	obnovu
atjaunošana	obnavljanje
atjaunošana	obnova
atjaunošana	obnovu
atjaunošana	renoviranje
atjaunošana	obnova
sadalīt	split
ieročiem	oružje
ieročiem	pištolji
ieročiem	puške
koledža	fakultet
koledža	koledž
koledža	college
pasniedzēju	tenisice
pasniedzēju	treneri
grafikas	grafika
komunikācijas	komunikacije
komunikācijas	komunikacija
komunikācijas	komunikacije
komunikācijas	komunikacija
mustafa	mustafa
iemesli	razloge
iemesli	razlozi
iemesli	izaziva
iemesli	uzroci
iemesli	uzrokuje
nometnēs	kampove
nometnēs	logore
audu	tkiva
audu	tkivo
lejupielāde	preuzimanje
lejupielāde	skidanje
lejupielāde	preuzimanje
leņķis	kut
atp	atp
target	cilj
target	meta
stāv	stojimo
stāv	stoji
stāv	stojeći
stāv	stajanje
stāv	stojim
ainas	prizori
ainas	scene
sabiedrotie	saveznici
sabiedrotie	saveznike
austriju	austrija
austriju	austriju
austriju	austrije
veidošana	formacija
veidošana	formiranje
veidošana	oblikovanje
arkive	arkive
arhitektu	arhitekti
pieaugušie	odraslima
pieaugušie	odrasli
pieaugušie	odraslo
pieaugušie	odrasli
rammstein	rammstein
viesu	gost
korpusu	trup
korpusu	trupa
ozola	hrast
ozola	oak
ozola	hrasta
next	sljedeća
vostok	vostok
meta	meta
lapsas	lisice
pieņemšanas	prihvaćanje
arhipelāga	arhipelag
viktorija	viktorija
viktorija	victoria
lībijas	libijski
lībijas	libiji
krustojas	isprepletenih
atvasināts	izvedena
getargs	getargs
tramvaji	tramvaji
vienkāršs	jednostavna
vienkāršs	jednostavan
vienkāršs	jednostavno
vienkāršs	ravnica
aina	aina
asfalta	asfalt
saimnieks	majstor
saimnieks	učitelju
valūtas	valute
pireneju	pirineja
ķēdes	lanaca
ķēdes	lanci
ķēdes	lanac
teilors	taylor
nīls	neil
nīls	nil
nīls	neal
nīls	neill
iznīcināt	uništi
būvēts	izgrađen
būvēts	izgrađena
būvēts	izgrađeno
būvēts	izgradio
arhīva	arhiv
arhīva	arhiva
pilij	palači
pilij	palača
pilij	palace
lok	lok
prakse	vježba
prakse	trening
prakse	praksa
prakse	vježbanje
geto	geta
geto	geta
geto	geto
gribu	želite
gribu	želim
nepieciešamība	treba
nepieciešamība	potreban
nepieciešamība	potrebna
nepieciešamība	potrebno
nepieciešamība	trebam
konstatēts	otkriven
konstatēts	otkrivena
infrastruktūras	infrastrukturu
infrastruktūras	infrastrukture
infrastruktūras	infrastruktura
kaļiņingradas	kaliningrad
aitas	ovca
aitas	ovci
aitas	ovaca
aitas	ovce
aitas	ewe
sindroms	sindrom
pilnīga	potpuna
pilnīga	kompletan
pilnīga	kompletna
haiti	haiti
haiti	haićanski
mhz	mhz
rozā	pink
rozā	ružičasta
rozā	roze
rozā	roza
#ffd	#ffd
īpatnības	osobitosti
bumba	lopta
bumba	loptica
bumba	loptu
bumba	ball
bumba	kugla
bumba	bomba
ref	sudija
cūku	prase
cūku	svinja
zaķis	zec
zaķis	hare
zaķis	zeko
zaķis	bunny
bizness	poslovno
bizness	poslovanje
bizness	posao
bizness	poslovna
bizness	poslovni
ieteica	predložio
ieteica	predloženi
ieteica	preporučuje
ieteica	preporučio
diskogrāfija	diskografija
fosilijas	fosila
klaipēdas	klaipėda
basketball	košarka
basketball	košarku
lampas	lampu
lampas	svjetiljka
lampas	lampa
lampas	svjetiljke
lampas	lampe
xviii	xviii
džou	zhou
lotus	lotus
students	učenik
students	studentica
students	student
maksimāli	maksimum
maksimāli	maksimalno
mācās	učim
mācās	studiranje
mācās	uči
mācās	učenje
mācās	učiti
bosnijas	bosanska
bosnijas	bosanski
bosnijas	bosanskih
bosnijas	bosanac
elektronikas	elektroniku
elektronikas	elektronike
aparatūras	hardver
spartak	spartak
runājot	govoreći
kopienu	zajednica
kopienu	zajednice
profesionāli	profesionalni
profesionāli	profesionalno
profesionāli	profesionalac
profesionāli	profesionalna
profesionāli	profesionalno
garīgās	mentalni
garīgās	mentalno
garīgās	mentalna
vienkārša	jednostavna
vienkārša	jednostavan
vienkārša	jednostavno
vienkārša	ravnica
izvēlēta	odabran
izvēlēta	izabrani
izvēlēta	odabrano
izvēlēta	odabrani
izvēlēta	odabrane
izvēlēta	odabrana
ienaidnieki	neprijatelje
ienaidnieki	neprijatelji
autoriem	autori
autoriem	autora
tatra	tatra
disertāciju	teze
disertāciju	tezi
disertāciju	tezu
disertāciju	teza
iekļaut	uključuju
viļņi	valove
viļņi	valovi
horvātu	hrvatica
horvātu	hrvatski
horvātu	hrvatsko
nejauši	slučajni
nejauši	random
nejauši	slučajna
nejauši	nasumično
nejauši	slučajno
nejauši	slučajna
slēpošana	skijanje
nesekmīgi	neuspješno
lūsis	ris
sestais	šesta
sestais	sixth
sestais	šesto
sestais	šesti
parādīja	pokazao
parādīja	pokazali
sql	sql
hamburgas	hamburgu
hamburgas	hamburg
izgatavo	proizveden
fjodors	fjodor
shēmas	sheme
shēmas	dijagrame
oksfordas	oxford
oksfordas	oxfordu
oksfordas	oxforda
ziņoja	prijavljen
ziņoja	prijavljeno
ziņoja	prijavljena
ziņoja	prijavljeni
etnisko	etničke
etnisko	etničkih
etnisko	etno
etnisko	etnički
gambīts	gambit
sportistiem	sportaši
ganību	pase
vismazāk	najmanje
piektdienā	petak
pasniedzēji	profesori
pasniedzēji	učitelji
pasniedzēji	profesori
pasniedzēji	nastavnici
pasniedzēji	tenisice
pasniedzēji	treneri
über	über
dobumā	šupljine
atomi	atomi
atomi	atoma
kompleksā	složeno
kompleksā	kompleks
kompleksā	složena
tango	tanga
tango	tango
egļu	jele
brauciens	vožnja
brauciens	jaši
brauciens	prevoz
brauciens	jahati
brauciens	putovanje
brauciens	trip
brauciens	putovanje
ietilpība	kapacitet
neatkarība	nezavisnost
neatkarība	neovisnost
neatkarība	neovisnosti
revīzijas	revizija
revīzijas	revizije
revīzijas	revizije
ieeja	ulaz
smadzenes	mozak
smadzenes	mozak
autonomā	autonomna
rfc	rfc
redze	vizija
redze	viziju
redze	vid
aktīvā	aktivna
aktīvā	aktivne
aktīvā	aktivni
aktīvā	aktivan
aktīvā	aktivno
iedarbības	izlaganja
iedarbības	izloženosti
iedarbības	izloženost
iedarbības	izlaganje
mongolijas	mongolski
mongolijas	mongoliji
izdodas	uspjeti
apdraudēta	ugrožena
apdraudēta	ugrožavanje
apdraudēta	prijetio
apdraudēta	prijeti
apdraudēta	ugrožena
apdraudēta	kompromitiran
apdraudēta	ugrožen
olbaltumvielu	protein
olbaltumvielu	proteina
olbaltumvielu	proteini
apm	cca
moriss	maurice
zosis	guske
piekraste	obale
piekraste	obali
piekraste	obala
piekraste	obale
piekraste	obali
piekraste	shore
piekraste	obala
piekraste	obalu
delegācijas	izaslanstva
daudzveidība	raznolikosti
daudzveidība	različitosti
daudzveidība	raznolikost
apskates	inspekcije
apskates	inspekcija
žoržs	georges
izsūtīts	prognan
mavericks	mavericks
kamerūnas	kamerun
zaļa	zeleno
zaļa	zeleni
zaļa	zelen
zaļa	zelene
zaļa	zelena
baktēriju	bakterijski
baktēriju	bakterija
baktēriju	bakterije
klientiem	kupci
klientiem	klijenti
klientiem	mušterije
klientiem	klijentima
klientiem	klijente
klientiem	klijenti
klientiem	klijenata
malaizijas	maleziji
malaizijas	malezijski
mošeja	džamije
mošeja	džamija
mošeja	džamiji
resursus	resursi
resursus	resursa
resursus	sredstva
kijevā	kijev
serveri	poslužitelj
serveri	server
serveri	servera
galos	završetke
raksturu	lik
raksturu	karakter
skar	udaranje
skar	dodirne
skar	dotakne
kopijas	kopije
sauber	sauber
kristieši	kršćani
kristieši	kršćane
grifs	supa
grifs	griff
acīmredzot	očito
acīmredzot	navodno
paziņo	najavljuje
aprakstīts	opisano
aprakstīts	opisan
aprakstīts	opisana
aprakstīts	opisao
bernhards	bernhard
los	los
sestā	šesta
sestā	sixth
sestā	šesto
sestā	šesti
vēju	vetar
vēju	vjetar
vēju	vjetra
izpildīts	pogubljen
izpildīts	pogubljeni
izpildīts	izvršeno
izpildīts	ispunjeni
izpildīts	ispunjeno
izpildīts	ispunjena
izpildīts	ispunio
izpildīts	ispunila
izpildīts	ostvaren
izpildīts	postigao
gerhards	gerhard
pēdu	stopalo
pēdu	noga
simptomi	simptomi
simptomi	simptome
volfgangs	wolfgang
ticība	vjere
ticība	vjera
ticība	vjeru
javas	minobacači
ārpuses	vani
ārpuses	izvana
irāna	iranu
irāna	irana
irāna	iran
alfonso	alfonso
maiju	maje
maiju	majo
maiju	maya
maiju	maja
ajax	ajax
zondes	sonda
zondes	sonde
dzeltens	žuto
dzeltens	žuti
dzeltens	žuta
narvas	narva
himalaju	himalajski
piederība	pripadnost
irākā	irak
publicēšana	objavljivanje
publicēšana	objavljivanje
uzmanības	pažnja
uzmanības	reflektor
slīpi	nagnut
vienkāršas	jednostavna
vienkāršas	jednostavan
vienkāršas	jednostavno
vāveres	vjeverice
izpostīja	shrvana
tjurku	turkijski
nakti	noć
nakti	noći
nakti	noc
krūtis	grudi
krūtis	sise
krūtis	sisa
tatjana	tatiana
tatjana	tatjana
tatjana	tatjana
akadēmiskā	akademske
akadēmiskā	akademski
ielās	ulice
ielās	ulica
ielās	ulicama
malta	malta
edvīns	edwin
lēmumus	odluke
endrū	andrija
endrū	andrew
miers	mir
reāli	real
reāli	pravi
reāli	realni
reāli	realno
reāli	realna
reāli	realan
reāli	realno
galaktikas	galaksije
galaktikas	galaksija
galaktikas	galaktički
ziema	zime
ziema	zima
ziema	zimi
aizsargātu	zaštiti
aizsargātu	štiti
sponsors	sponzor
matemātika	matematiku
matemātika	matematika
matemātika	matematike
matemātika	matematički
matemātika	matematiku
matemātika	matematika
slavena	poznat
slavena	slavni
slavena	poznati
slavena	poznata
slavena	slavan
trīsdesmit	trideset
trīsdesmit	thirty
palātas	chambers
palātas	odaje
palātas	komore
tiešsaistes	online
holivudas	hollywood
pārliecinoši	uvjerljivo
bafta	bafta
koordinātas	koordinate
dumpis	pobune
dumpis	pobuna
dumpis	ustanak
lietuviešiem	litvanaca
marko	marko
marko	marco
ģerboni	grb
molotova	molotovljev
kvalifikācija	kvalifikacije
kvalifikācija	kvalifikacije
kvalifikācija	kvalifikacija
simons	simone
simons	simon
simons	simona
numuri	brojevi
numuri	brojeve
ray	ray
skolēni	studenti
skolēni	učenici
skolēni	studentima
skolēni	zjenice
skolēni	učenici
skolēni	školarci
bagāta	bogata
bagāta	rich
bagāta	bogat
bagāta	bogati
dokumentus	dokumenti
dokumentus	dokumenta
kvalitāte	kvalitet
kvalitāte	kvalitetno
kvalitāte	kvaliteta
beisbola	bejzbol
beisbola	bejzbola
beisbola	baseball
benedikts	benedict
zirgus	konje
zirgus	konjima
zirgus	konji
bebru	dabar
gotfrīds	gottfried
leņķi	kutova
debija	debbie
debija	debi
pelēkais	sivo
pelēkais	siva
pelēkais	grey
pelēkais	sivi
strazds	starling
tirgotāji	dileri
tirgotāji	dilera
tirgotāji	trgovci
slēgts	zaključan
slēgts	zaključano
slēgts	zaključana
slēgts	zaključani
slēgts	zatvoreno
slēgts	zatvorena
slēgts	zatvoren
moldovas	moldavija
koncerti	koncerte
koncerti	koncerata
koncerti	svirke
zīdītāji	sisavci
zīdītāji	sisavaca
zīdītāji	sisavac
paziņojumu	obavijesti
paziņojumu	obavijest
čūska	zmija
čūska	snake
point	točka
dzejoļi	pjesme
dzejoļi	pesme
meklējumos	traganje
meklējumos	pohod
meklējumos	potraga
smilšakmens	pješčenjak
nepāra	čudno
faktors	čimbenik
faktors	faktor
mezgls	čvor
mezgls	čvor
ses	ses
ses	cer
natālija	natalie
natālija	natalija
atmiņa	memorije
atmiņa	memorija
atmiņa	sjećanje
atmiņa	uspomena
vizuāli	vizualno
kristāla	kristal
kristāla	kristalno
kristāla	kristalna
kristāla	crystal
fragmenti	fragmenti
fragmenti	izvatke
ieviešanu	predstavljanje
ieviešanu	uvod
ieviešanu	upoznavanje
lejup	nizvodno
lejup	dolje
lejup	nizbrdo
inga	inga
cūkas	svinje
cūkas	prase
cūkas	svinja
hits	hitove
aktrises	glumice
strāva	trenutni
strāva	trenutna
strāva	struja
basketbols	košarka
basketbols	košarku
licences	dozvole
licences	licence
licences	dozvola
licences	dozvolu
ice	leda
ice	led
ice	ice
izstrāde	razvoj
mītnes	stožer
mītnes	sjedište
nemieri	pobune
nemieri	neredi
nemieri	nemiri
nemieri	pobuna
nesenā	nedavne
nesenā	nedavna
nesenā	nedavno
nesenā	nedavni
apstiprināta	potvrdio
apstiprināta	potvrđeno
apstiprināta	odobrena
apstiprināta	odobrio
apstiprināta	odobreno
apstiprināta	odobren
priedes	bor
priedes	pine
balsot	glasanje
floyd	floyd
lsd	lsd
laukumi	kvadrata
kalgari	calgary
rojas	rojas
mākoņu	oblak
mākoņu	cloud
iļja	ilja
tims	tim
tims	tima
noskaidrot	pojasniti
noskaidrot	pojasni
cietuma	zatvor
prezidenti	predsjednici
kolonnas	kolone
kolonnas	stupovi
volkswagen	volkswagen
asu	asu
asu	oštar
asu	oštri
asu	oštro
asu	oštra
asu	sharp
amatpersonas	dužnosnici
amatpersonas	službenici
amatpersonas	policajci
amatpersonas	časnici
amatpersonas	službenici
sastāvdaļas	komponente
sastāvdaļas	sastojci
deep	duboka
deep	duboko
ekspress	express
ierašanās	dolaska
ierašanās	dolazak
fišers	fisher
nomainīts	zamijenio
nomainīts	zamijenjena
nomainīts	zamijenjen
varde	žaba
varde	žabac
konvencijas	konvencije
gothards	gotthard
tenisa	tenis
vairākumu	većinski
vairākumu	većina
izteiksmes	izrazi
vēlmi	žudnja
vēlmi	želju
vēlmi	želja
pierādīt	dokazati
jaroslavs	jaroslav
veiksmīga	uspješno
veiksmīga	uspješna
veiksmīga	uspješan
veiksmīga	uspjeh
pēcnācēji	potomstvo
pēcnācēji	potomstvo
pēcnācēji	potomci
pēcnācēji	potomci
ierobežojumi	ograničenja
ierobežojumi	ograničenja
ierobežojumi	granice
ierobežojumi	ograničenja
ielikt	stavi
ielikt	stavite
ielikt	staviti
opel	opel
klāja	špil
klāja	paluba
klāja	palubi
augšējo	gornja
augšējo	gornji
augšējo	gornje
vadonis	lider
vadonis	vođa
izslēgts	isključeno
izslēgts	off
izslēgts	isključeno
izslēgts	isključeni
izslēgts	isključen
gsm	gsm
mūks	redovnik
mūks	monk
bloku	blok
bloku	blokiraj
jeļena	elena
jeļena	elenu
jeļena	jelena
ēst	jedemo
ēst	jede
ēst	jedi
referendumā	referendum
tornī	tower
tornī	kula
tornī	toranj
bin	bin
teorētiķis	teoretičar
smaržu	miris
smaržu	parfem
smaržu	parfema
intel	intel
vaira	myrtle
pāriem	parovi
pāriem	parove
pāriem	parova
sīlis	jay
reinas	rajna
paliekas	smeće
opengl	opengl
apļa	krug
fēlikss	felix
biroju	kancelarija
biroju	ured
asfalts	asfalt
proporcionāli	proporcionalan
kopīga	dijeli
kopīga	zajednička
