kategória	category
snahy	efforts
roberta	roberta
info	info
anne	anne
oliver	oliver
nástupcom	successor
procesor	processor
procesor	cpu
daná	given
onedlho	soon
napoleon	napoleon
kórejská	korean
turistické	tourist
juhozápad	southwest
bruce	bruce
bass	bass
bohaté	rich
vyvinul	evolved
areálu	campus
bank	bank
padol	fell
padol	fallen
odborná	professional
výhody	advantages
výhody	benefits
rastu	growth
hop	hop
zasa	again
victoria	victoria
ovplyvnený	influenced
germain	germain
obchodná	commercial
ústava	constitution
príčiny	reasons
príčiny	causation
príčiny	causes
tenis	tennis
nepriateľa	enemy
polícia	police
rovnice	equation
rovnice	equations
epidendrum	epidendrum
štúdio	studio
vhodný	appropriate
vhodný	suitable
doktor	doctor
cyril	cyril
lord	lord
občania	citizens
všeobecná	generic
všeobecná	general
villa	villa
carlo	carlo
hlboko	deeply
hlboko	deep
gary	gary
atómov	atoms
kamenné	stony
billy	billy
existovala	existed
konfederácie	confederacy
konfederácie	confederation
arabské	arab
arabské	arabic
arabské	arabian
metód	methods
kurz	course
pracovali	worked
velenie	command
motívy	themes
motívy	motifs
motívy	motives
zameriava	focuses
potravín	food
potravín	foods
potravín	grocery
smery	directions
architektonické	architectural
náš	our
náš	ours
rozhranie	interface
hrebeň	comb
hrebeň	ridge
znižuje	reduces
dráma	drama
ohrozené	endangered
ohrozené	compromised
opak	opposite
snáď	perhaps
snáď	hopefully
kancelárie	offices
kancelárie	office
daniela	daniela
siene	halls
jane	jane
dôležitá	important
škody	damage
škody	damages
výstava	exhibit
výstava	exhibition
webe	website
webe	web
santiago	santiago
vila	vila
vila	villa
jimmy	jimmy
kôry	bark
kôry	peel
grande	grande
vedecká	scientific
chemický	chemical
potreba	need
potreba	necessity
stolice	stool
stolice	stools
michaela	michaela
michaela	michael
výchovy	upbringing
cross	cross
vysvetlenie	explanation
vysvetlenie	explanations
porážke	defeating
bit	bit
vetvy	branches
obrana	defense
obrana	defence
vybavená	equipped
záujmy	interests
ibn	ibn
dvanásť	twelve
partizánske	guerilla
ivo	ivo
tovaru	goods
tovaru	merchandise
zrušená	revoked
zrušená	canceled
zrušená	cancelled
zväzok	volume
zväzok	bundle
aktivít	activities
slovinsko	slovenia
váži	weighs
tele	body
tele	tele
zásoby	stocks
zásoby	supplies
zásoby	inventories
cudzích	foreign
horách	mountains
internetová	internet
socialistickej	socialist
konferencia	conference
schéma	diagram
schéma	schematic
schéma	scheme
schéma	schema
geológia	geology
stavať	build
zriadená	established
miliárd	billion
miliárd	billions
oddiel	section
oddiel	squad
zrážok	precipitation
lozère	lozère
súhlas	consent
súhlas	assent
súhlas	approval
rameno	shoulder
rameno	arm
entomológ	entomologist
kamera	camera
publikácie	publications
týždne	weeks
anthony	anthony
nasledovali	followed
organizmy	organisms
reality	realities
reality	reality
giuseppe	giuseppe
mhz	mhz
jazere	lake
politicky	politically
ian	lan
ian	ian
beach	beach
jihlava	jihlava
wolf	wolf
učiteľov	teachers
argument	argument
rozšírenia	enlargement
rozšírenia	extensions
rozšírenia	extension
vybudovať	build
vybudovať	construct
encyklopédie	encyclopedias
leteckých	aerial
leteckých	aeronautical
ukázal	showed
kvety	flowers
rozdelený	divided
kyslík	oxygen
zabezpečenie	securing
zabezpečenie	security
kolónie	colonies
kolónie	colony
dopredu	forward
dopredu	forwards
dopredu	advance
drobné	tiny
súťaží	competes
súťaží	competitions
súťaží	contests
živé	live
davis	davis
pravidla	rules
pravidla	rule
radí	advises
kelly	kelly
východný	east
východný	eastern
tvrdenie	claim
tvrdenie	allegation
plné	full
výhľad	outlook
výhľad	view
zriedkavé	rare
xii	xii
existovali	existed
polí	arrays
polí	fields
polí	bays
nižšia	lower
výrobcovia	producers
výrobcovia	manufacturers
ocele	steel
ocele	steels
vystúpenia	speeches
vystúpenia	performances
vystúpenia	appearances
vystúpenia	gigs
plný	full
sound	sound
administratívna	administrative
vopred	advance
christopher	christopher
psov	dogs
dojem	impression
chrbát	back
zdravie	health
xvi	xvi
corporation	corporation
prístroj	device
prístroj	machine
prístroj	apparatus
tvoriť	compose
feat	feat
malina	malina
malina	raspberry
mit	mit
mit	mlt
nick	nick
tlač	press
tlač	print
tlač	printing
zaslúžil	deserved
majiteľ	owner
gabriela	gabriela
zodpovedný	responsible
johnny	johnny
miloslav	miloslav
hodnotenie	rating
hodnotenie	evaluation
hodnotenie	assessment
diery	hole
diery	holes
tlače	press
rovná	equals
rovná	equal
skúma	examines
úradník	clerk
úradník	official
úradník	officer
arch	arch
korunovaný	crowned
lawrence	lawrence
epizóda	episode
témou	topic
témou	theme
nemocnici	hospital
prostějov	prostějov
matúš	matthew
potrebuje	needs
digitálne	digital
zistiť	detect
lesná	forest
osobe	person
organizáciu	organization
organizáciu	organisation
sad	grove
sad	orchard
sad	sad
pseudonym	pseudonym
ázijských	asian
legenda	legend
koruny	crown
koruny	crowns
kresťanské	christian
symfónia	symphony
kráľovská	royal
končatiny	limb
končatiny	extremities
končatiny	limbs
detstva	childhood
dei	dei
navrhnutý	designed
navrhnutý	proposed
využívať	exploit
matt	matt
prijali	accepted
sledovať	track
sledovať	watch
sledovať	follow
editor	editor
editor	composer
organizátor	organizer
organizátor	organiser
hrdinov	heroes
vyvinutý	developed
vyvinutý	evolved
vyvinutý	evo
agentúry	agency
agentúry	agencies
predná	front
laurence	laurence
audio	audio
debut	debut
rose	rose
volebné	electoral
nezávislý	independent
predstavený	presented
horský	mountain
predaja	sales
cár	czar
princípy	principles
albrecht	albrecht
súhlasím	agree
zúčastniť	attend
zúčastniť	participate
okraj	margin
okraj	edge
okná	windows
colorado	colorado
čiary	line
čiary	lines
expedícia	expeditions
expedícia	expedition
komora	chamber
chcem	want
argentíny	argentina
felix	felix
ariel	ariel
najdôležitejšie	highlights
zvláštne	weird
zvláštne	strange
zvláštne	odd
kozmického	cosmic
organizátorom	organizers
technológia	technology
chapelle	chapelle
platne	plates
platne	plate
platne	records
hlasy	votes
hlasy	voices
javy	java
javy	phenomena
vytvorí	creates
bang	bang
starosta	mayor
suchý	dry
prináša	brings
príjem	intake
príjem	revenue
príjem	receipt
príjem	reception
príjem	income
rytierov	knights
upravený	conditioned
upravený	customized
mláďatá	pups
mláďatá	cubs
kniežatstvo	principality
ochorenia	illness
ochorenia	diseases
ochorenia	disease
zavedenie	introducing
zavedenie	introduction
obal	packaging
hod	hod
hod	throw
slávnostne	solemn
slávnostne	solemnly
slávnostne	festive
krízy	crises
krízy	crisis
dôkazy	proof
dôkazy	evidence
daroval	donated
cyklista	cyclist
speváka	singer
cache	cache
wall	wall
vyzerá	looks
výhodou	advantage
karta	tab
karta	card
stena	wall
chlorid	chloride
rozprávky	cartoons
miliardy	billion
miliardy	billions
oddelené	separated
oddelené	separate
opava	opava
zakladateľov	founders
konať	act
povinnosti	obligations
povinnosti	responsibilities
povinnosti	duties
štvrtá	fourth
screen	screen
usd	usd
umelecká	artistic
opakovane	repeatedly
wien	wien
potvrdenie	validation
potvrdenie	confirmation
potvrdenie	acknowledgement
potvrdenie	certificate
potvrdenie	confirm
dan	dan
nútený	forced
napísať	write
napísať	compose
kalendár	calendar
tvár	face
kláštore	monastery
kláštore	convent
kríza	crisis
orange	orange
protokol	protocol
vnútorný	internal
vnútorný	inner
drží	holds
drží	holding
drží	keeps
vyrábať	produce
klasická	classical
klasická	classic
latinskej	latin
vlak	train
jednota	unity
doktorát	doctorate
špecifické	specific
scéna	scene
blízke	nearby
zaujímavosti	interesting
zaujímavosti	attractions
herbert	herbert
rafael	rafael
kladie	puts
leto	summer
dostupný	available
silver	silver
mlyn	windmill
mlyn	mill
viem	know
singles	singles
typicky	typically
typicky	typical
zamerané	focused
hdp	gdp
pevné	solid
zelené	green
široká	broad
široká	wide
são	são
zástupcovia	deputies
zástupcovia	agents
zástupcovia	representatives
moderný	modern
francesco	francesco
mandát	mandate
prejavy	speeches
prejavy	manifestations
kontroly	controls
kontroly	inspections
kontroly	checks
vybrané	featured
vybrané	selected
dánska	denmark
dánska	danish
milión	million
boys	boys
producenti	producers
diskusiu	discussion
set	set
opevnenia	fortifications
spôsoby	modalities
spôsoby	ways
spôsoby	manners
spôsoby	methods
dosiahnutie	reaching
dosiahnutie	achievement
dosiahnutie	achieving
syndróm	syndrome
individuálne	individually
individuálne	individual
pravdy	truths
pravdy	truth
iau	iau
písmen	letters
software	software
demo	demo
grafické	graphic
grafické	graphics
záliv	cove
záliv	gulf
záliv	bay
romány	novels
moon	moon
izraela	israel
spravodlivosti	justice
spravodlivosti	fairness
regióny	regions
kurt	kurt
samovraždu	suicide
osobu	person
vlasti	motherland
vlasti	homeland
polície	police
výrazné	distinctive
výrazné	expressive
výrazné	significant
výrazné	pronounced
zelený	green
wright	wright
moderátor	moderator
profesionálne	professional
lucia	lucie
lucia	lucia
ročné	yearly
ročné	annual
prísne	strictly
prísne	strict
nájdené	found
juhoslávie	yugoslavia
zabrániť	prevent
zabrániť	avoid
typická	typical
oscar	oscar
hrdinu	hero
erupcie	eruptions
vnútorná	indoor
vnútorná	internal
vnútorná	inner
verejný	public
ivanovič	ivanovich
poézia	poetry
indický	indian
hĺbka	depth
ferrari	ferrari
sky	sky
maršal	marshall
maršal	marshal
vedcov	scientists
tvary	shapes
príprava	preparation
príprava	preparing
rohu	corner
snr	snr
alice	alice
chaty	chats
chaty	cottages
allen	allen
znojmo	znojmo
chyba	mistake
chyba	error
baby	baby
španielske	spanish
povesť	reputation
jonathan	jonathan
informácia	information
kože	skins
kože	hides
kože	skin
slovak	english
julien	julien
poznatky	knowledge
poste	poste
konferencii	conference
two	two
pevne	tightly
pevne	tight
staroveké	ancient
kúpil	bought
édouard	édouard
marseille	marseille
marseille	marseilles
turistický	tourist
guy	guy
rozhraní	interfaces
kronika	chronicles
pausanias	pausanias
predné	front
helin	helin
dame	dame
ovplyvnil	influenced
nahradené	substituted
nahradené	replaced
škótska	scotch
škótska	scottish
wild	wild
prirodzený	natural
clanok	recap
hrubý	gross
hrubý	thick
hrubý	rude
absolútne	absolutely
absolútne	absolute
hľadanie	search
ponuku	bid
ponuku	offer
amd	amd
zriadenie	establishment
aréne	arena
aténach	athens
party	party
marth	marth
spektrum	spectrum
ročná	annual
metoda	methodius
povodia	basin
popisuje	describes
vlastníctva	ownership
gustav	gustav
gustav	gustave
niekoho	someone
niekoho	somebody
zničená	destroyed
zničená	devastated
zničená	ruined
business	business
neil	neil
zodpovednosť	liability
zodpovednosť	responsibilities
zodpovednosť	responsibility
zodpovednosť	accountability
rokovania	negotiation
rokovania	deliberations
rokovania	negotiating
rokovania	negotiations
rýchly	quick
rýchly	fast
uhlíka	carbon
nemocnica	hospital
meny	currency
meny	currencies
zloženia	compositions
priame	direct
dôvody	reasons
dôvody	pleas
charlie	charlie
zložený	composite
zložený	composed
zložený	compound
krátka	short
revue	revue
dieťaťa	child
kariet	cards
kariet	tabs
zúčastnila	attended
zúčastnila	participated
rastislav	rastislav
synonymá	synonyms
princa	prince
parlamentných	parliamentary
správny	correct
škótsko	scotland
priemyselné	industrial
jon	jon
pacientov	patients
jasnosť	clarity
jednoty	unity
živý	alive
manažment	management
príchod	arrival
príchod	coming
priniesla	brought
vydať	issue
nariadenie	ordinance
nariadenie	regulation
sklon	gradient
sklon	slope
sklon	inclination
záštitou	auspices
ukončenie	completion
ukončenie	ending
ukončenie	termination
verejná	public
príčin	causation
príčin	causes
celosvetovo	worldwide
celosvetovo	globally
zložená	composed
zložená	composite
židovský	jewish
gordon	gordon
magnetické	magnetic
dusík	nitrogen
ihneď	immediately
ihneď	instantly
slovania	slavs
jako	like
marse	mars
alternatívne	alternatively
alternatívne	alternative
alternatívne	alternate
kamil	kamil
odstrániť	remove
odstrániť	delete
teba	you
ťah	thrust
ťah	move
mol	mol
občianstvo	citizenship
čínska	chinese
centrálna	central
xiii	xiii
ľahké	easy
opatrenia	precautions
opatrenia	measures
silná	powerful
silná	strong
atmosféra	atmosphere
možný	possible
definuje	defines
štatút	status
štatút	statute
štatút	statutes
rangers	rangers
prax	internship
prax	practice
prax	experience
marco	marco
akékoľvek	any
zálive	gulf
zálive	bay
lópez	lópez
potter	potter
firiem	firms
nebezpečenstvo	danger
nebezpečenstvo	hazards
nebezpečenstvo	hazard
major	major
koncepcie	concept
koncepcie	conception
koncepcie	concepts
dne	bottom
chuť	taste
chuť	flavor
chuť	flavour
chuť	craving
prejsť	pass
zlé	bad
chcela	wanted
valley	valley
holt	holt
fond	fund
útokov	attacks
wales	wales
normy	standards
ťažký	heavy
motív	motive
motív	motif
motív	feature
sekcia	section
zastúpenie	representation
rozlíšenie	resolution
čítanie	read
čítanie	reading
prípady	cases
gitaru	guitar
odmeny	rewards
odmeny	remuneration
takáto	such
georgia	georgia
kongres	congress
zlepšenie	improved
zlepšenie	improvement
zlepšenie	improvements
zlepšenie	improving
sport	sport
wings	wings
kvalita	quality
duša	soul
duša	spirit
kombinácia	combination
kombinácia	combining
hity	hits
led	leds
led	led
strach	fear
strach	scared
pozorovanie	observation
pozorovanie	observing
pozorovanie	observations
nízka	low
paláci	palace
biblie	bible
biblie	bibles
rudy	rudy
rudy	ore
rudy	ores
vladislav	vladislav
leo	leo
výchova	upbringing
výchova	nurture
výchova	education
zásady	principles
benjamin	benjamin
deviatich	nine
horské	mountain
klasický	classical
klasický	classic
československá	czechoslovak
spoločenstiev	communities
prudko	sharply
paula	paulie
paula	paula
ano	yes
ano	yeah
indiana	indiana
snímka	snapshot
vojnové	war
preklady	translation
preklady	translations
vytváranie	creating
vytváranie	creation
hádzanárske	handball
pôdu	soil
kiss	kiss
neapol	naples
neapol	napoli
mníchove	munich
rovnica	equation
potrebný	needed
spotreba	consumption
sex	sex
vystúpenie	gig
vystúpenie	performance
vystúpenie	speech
vládne	reigns
vládne	government
výnimočne	exceptionally
turistika	tourism
turistika	hiking
severovýchod	northeast
vetra	wind
povýšený	promoted
negatívne	negative
médií	media
správcov	custodians
elizabeth	elizabeth
dôchodku	retirement
dôchodku	retired
akcia	action
ruchu	tourism
všade	everywhere
zimný	winter
nasledovalo	followed
menovanie	appointments
menovanie	appointment
stefan	stefan
michigan	michigan
antoine	antoine
luna	luna
neznámy	unknown
študovala	studied
soli	salts
križovatka	crossing
križovatka	intersection
križovatka	junction
križovatka	crossroads
spôsobiť	cause
spôsobiť	inflict
grant	grant
výmena	interchange
výmena	exchange
výmena	swap
výmena	replacement
vstupe	inlet
zachovanie	preserving
zachovanie	preservation
zachovanie	conservation
zachovanie	maintenance
zachovanie	retention
hudobníkov	musicians
domáca	indoor
domáca	domestic
domáca	home
domáca	landlady
oka	oka
oka	eye
explorer	explorer
zrušený	cancelled
zrušený	canceled
zrušený	repealed
dominik	dominik
chelsea	chelsea
horváth	horváth
horváth	horvath
študent	student
duch	ghost
duch	spirit
čestný	honorable
čestný	honorary
pľúc	lung
pľúc	lungs
ulicu	street
stupne	grades
stupne	degrees
prepravu	carriage
lokálne	locally
lokálne	local
miller	miller
hit	hit
zobraziť	view
zobraziť	display
zobraziť	show
zadná	rear
zapísaný	enrolled
belgický	belgian
juniorov	juniors
moderná	modern
wayne	wayne
vietor	winds
vietor	wind
obyčajná	ordinary
dosiahlo	achieved
ekonomický	economic
land	land
stephan	stephan
trvanie	duration
zlom	break
zlom	breakthrough
zlom	evil
ukázali	showed
goya	goya
takých	such
odstránenie	remove
odstránenie	removal
odstránenie	deletion
odstránenie	elimination
spôsobila	caused
trance	trance
nórsky	norwegian
relácie	sessions
relácie	shows
mont	mont
vzal	took
sezón	seasons
sekundy	seconds
janka	janka
vysiela	broadcasts
vysiela	emits
pedro	pedro
duchovný	spiritual
výhra	win
výhra	winning
odchádza	leaves
odchádza	departing
odchádza	leaving
iron	iron
esa	esa
koncepcia	concept
koncepcia	conception
nasledovala	followed
myslí	thinks
hydra	hydra
značné	considerable
ndr	gdr
plánov	plans
okom	eye
nikolajevič	nikolaevich
kapitoly	chapters
konečná	final
pripojené	attached
pripojené	connected
funkčné	functional
získa	acquires
bruno	bruno
prijať	receive
prijať	adopt
prijať	accept
stavovce	vertebrates
sólo	solo
sns	sns
právomoci	jurisdiction
právomoci	powers
právomoci	competences
rakúske	austrian
papier	paper
otakar	otakar
pôda	soil
pôda	land
pôda	soils
bot	bots
bot	bot
zuby	teeth
mšk	mšk
zrušenie	repeal
zrušenie	cancellation
zrušenie	revocation
zrušenie	withdrawal
nebo	heaven
nebo	sky
experiment	experiment
spoločenstvá	communities
učiteľa	teacher
založení	establishing
šancu	chance
kamene	stones
kamene	rocks
kontrola	control
kontrola	checking
kontrola	inspection
kontrola	check
canadiens	canadiens
men	men
tradíciu	tradition
testy	tests
materská	maternity
materská	parent
šťastie	lucky
šťastie	happiness
šťastie	luck
indonézia	indonesian
indonézia	indonesia
továreň	factory
oznámila	announced
caesar	caesar
quebec	quebec
biskupov	bishops
ruku	arm
ruku	hand
emi	emi
vyrábajú	produce
had	snake
had	serpent
podstatné	substantial
nice	nice
argentínsky	argentinian
mechanika	mechanics
mechanika	mechanic
rozpadu	disintegration
prachu	dust
hell	hell
krištof	christopher
oddelení	compartments
sofia	sofia
norman	norman
branislav	branislav
tvorca	maker
tvorca	creator
vlákna	fiber
vlákna	fibers
vlákna	threads
vlákna	fibres
predchádzajúce	previous
umožnilo	enabled
držiteľ	holder
existovať	exist
znalosti	knowledge
pozadia	backgrounds
pozadia	background
vysvetliť	explain
vysvetliť	explained
tel	tel
alexej	alexei
alexej	alexey
plánované	scheduled
plánované	planned
hardcore	hardcore
vína	wine
vína	wines
židovské	jewish
zápal	inflammation
nedostatku	shortage
mtv	mtv
ukončené	completed
ukončené	ended
ukončené	finished
ukončené	discontinued
hodinu	hour
ústie	estuary
fort	fort
teoretik	theorist
animalia	animalia
udelená	granted
udelená	awarded
označený	tagged
aux	aux
arabských	arab
úsilie	efforts
úsilie	effort
kontrakt	contract
demokracie	democracies
bush	bush
označená	tagged
označená	marked
trojuholník	triangle
vedomie	consciousness
korún	crowns
design	design
nariadil	ordered
veriacich	believers
mierou	moderation
here	here
spolupracuje	collaborate
spolupracuje	cooperates
spolupracuje	cooperate
zvýšiť	increase
zvýšiť	raise
autobusy	buses
vieru	faith
geologické	geologic
geologické	geological
detail	detail
priama	direct
podmienkou	condition
účet	account
pripravuje	prepares
matematiku	maths
matematiku	mathematics
matematiku	math
maľba	painted
maľba	painting
vedúca	leading
záležitosti	affairs
záležitosti	matters
záležitosti	airs
záležitosti	issues
doplniť	complement
doplniť	replenish
doplniť	supplement
doplniť	refill
spôsobil	caused
menu	menu
menu	menus
upraviť	edit
upraviť	adjust
upraviť	modify
časové	temporal
párov	couples
párov	pairs
prirodzene	naturally
seč	cet
povinnosť	duty
povinnosť	obligation
náhle	suddenly
náhle	sudden
rozličné	various
rozličné	misc
rozličné	miscellaneous
mail	mail
daň	tax
head	head
ťahu	thrust
robin	robin
víťaza	winner
osobná	personal
osobná	passenger
mexika	mexico
čin	act
právny	legal
voľba	option
voľba	choice
nedávno	recently
prijatie	receipt
prijatie	admission
prijatie	acceptance
prijatie	adoption
rick	rick
leva	lion
novinári	journalists
položka	item
položka	heading
kone	horses
sprievodca	wizard
sprievodca	guide
zničený	destroyed
zničený	shattered
zničený	devastated
missouri	missouri
messier	messier
kontexte	context
vedená	guided
podnet	complaint
podnet	incentive
alternatívny	alternative
alternatívny	alternate
vaucluse	vaucluse
dedín	villages
bane	bane
bane	mines
hamilton	hamilton
perry	perry
centier	centers
centier	centres
philip	philip
páry	couples
páry	pairs
vplyvy	influences
vplyvy	impacts
vplyvy	effects
prekážky	barriers
prekážky	obstructions
prekážky	hurdles
prekážky	obstacles
dobytka	cattle
nárast	increase
nárast	rise
nárast	growth
prescott	prescott
ekonomická	economic
roy	roy
starosti	worries
starosti	worry
starosti	worried
sporu	dispute
charakteristická	characteristic
pravý	genuine
alberta	alberta
časy	times
prírodovedec	naturalist
experimenty	experiments
zástupcov	representatives
zástupcov	deputies
triede	grade
majetky	estates
oddiely	sections
oddiely	troops
kosť	bones
kosť	bone
vatikán	vatican
transport	transport
predstavy	ideas
predstavy	imaginations
trhová	market
veronica	veronica
astronomické	astronomical
svadba	wedding
harris	harris
sas	sas
špeciálny	special
brazílsky	brazilian
sochu	statue
express	express
prístavu	port
prístavu	harbour
age	age
miami	miami
stretnúť	meet
rozsiahla	extensive
rozsiahla	vast
lough	lough
elena	elena
slovenčina	slovak
slovenčina	english
sudca	judge
howard	howard
julius	julius
kroeger	kroeger
roll	roll
populárne	popular
populárne	trending
nízky	low
definovaný	defined
aktívna	active
kladno	kladno
fontána	fountain
peugeot	peugeot
kennedyho	kennedy
panvy	pelvic
populácia	stock
populácia	population
minúty	mins
minúty	minutes
steel	steel
černý	černý
spieva	sings
zvýšil	increased
kontinentálne	continental
delá	cannons
delá	guns
delá	cannon
spôsobili	caused
ženská	feminine
ženská	woman
ženská	female
fox	fox
rozpráva	talks
rozpráva	speaks
libier	pounds
turecka	turkey
boulevard	boulevard
naznačuje	indicates
naznačuje	suggests
tovar	commodity
tovar	goods
tovar	merchandise
krásna	beautiful
légie	legion
légie	legions
kontakty	contacts
ľadu	ice
listina	charter
staršia	older
základného	basic
mačka	cat
manuel	manuel
potrebná	needed
potrebná	necessary
sekcie	sections
médiá	media
chrámy	temples
pridať	add
programovanie	programming
väzňov	prisoners
väzňov	inmates
väzňov	detainees
jason	jason
podpísaná	signed
podpísaná	autographed
priniesli	brought
fiat	fiat
bojovníkov	warriors
bojovníkov	fighters
kruh	circle
cestovateľ	traveler
cestovateľ	traveller
písanie	typing
písanie	writing
koňa	horse
rozšíriť	extend
rozšíriť	expand
square	square
bunka	cell
idea	idea
pan	pan
notre	notre
mäso	meat
zastaviť	stop
zastaviť	halt
spirit	spirit
zničili	destroyed
obsahovala	contained
domácnosti	households
domácnosti	household
zabiť	kill
zabiť	slay
vyvinula	evolved
étienne	étienne
jazier	lakes
zviera	beast
zviera	animal
strata	loss
kresťanská	christian
moore	moore
prekonal	overcame
prekonal	surpassed
ostali	stayed
publikované	published
publikované	posted
ville	ville
technicky	technically
predchodcu	predecessor
stalin	stalin
kandidátov	candidates
ovplyvňuje	affects
via	via
hale	hale
hale	lobby
kampaň	campaign
ozbrojené	armed
sabbath	sabbath
zrejmé	obvious
tichý	silent
dar	dar
dar	gift
zapísané	registered
zapísané	entered
satelit	satellite
silno	strongly
silno	tight
silno	hard
zürich	zürich
dispozícia	disposition
používateľov	users
povedané	speaking
stĺp	pillar
napísala	wrote
doska	plate
doska	plank
doska	board
akýkoľvek	any
dinosaurov	dinosaurs
stavy	states
stavy	stocks
stavy	statuses
nájde	finds
regionálne	regional
regionálne	regionally
kompletne	completely
dielne	workshops
štyria	four
ľudstva	humanity
nároky	claims
chlapec	boy
vyvinuté	developed
vyvinuté	evolved
platiť	pay
povolania	professions
povolania	occupations
definované	defined
okno	window
vzniknúť	arise
obieha	orbits
zlúčenín	compounds
zranených	injured
zranených	wounded
roviny	plains
master	master
parametrov	parameters
odborníkov	professionals
odborníkov	experts
bao	bao
maximálny	max
maximálny	maximum
janeiro	janeiro
subjekt	entity
subjekt	subject
chov	breeding
chov	farming
chov	holding
prehra	loss
prehra	setback
prehra	defeat
prehra	losing
cyprus	cyprus
tvrdia	argue
château	château
premeny	transformations
premeny	transformation
produkciu	production
budúcnosť	future
vzorec	formula
petrohrade	petrograd
posun	shift
posun	drift
posun	displacement
posun	offset
zničiť	destroy
zničiť	ruin
debehogne	debehogne
audi	audi
jazdy	rides
jazdy	driving
poľnohospodárstva	agriculture
angličtina	english
laurent	laurent
blokov	blocks
kostí	bones
herca	actor
novela	novel
detské	children
myšlienok	thoughts
jerry	jerry
drevená	wooden
žiaci	students
žiaci	pupils
žiaci	pupil
cicavce	mammals
cicavce	mammal
maďari	hungarians
patrik	patrik
patrik	patrick
presný	precise
presný	accurate
presný	exact
zameraný	centred
zameraný	focused
modré	blue
zaradenie	listing
zaradenie	classification
zaradenie	inclusion
okolité	surrounding
okolité	ambient
farebné	color
farebné	colour
farebné	colored
farebné	colorful
úplné	complete
vodopád	waterfall
severozápadnom	northwest
zahraničnej	foreign
bežný	ordinary
bežný	normal
rozpore	inconsistent
príčina	cause
príčina	reason
glenn	glenn
interview	interview
rajón	raion
vedieť	know
lotyšsko	latvia
disciplín	disciplines
elektronickej	electronic
arsenal	arsenal
predstavoval	represented
mála	few
konštanta	constant
johan	johan
naša	our
naša	ours
donald	donald
pravdepodobné	probable
pravdepodobné	likely
predstavenia	performances
inter	inter
strechy	roofs
strechy	roofing
strechy	rooftops
strechy	roof
normálne	normally
normálne	normal
odmieta	refuses
odmieta	refusing
odmieta	rejects
ruiny	ruins
kombinácii	combination
výbuchu	blast
výbuchu	explosion
príležitosť	occasion
príležitosť	opportunity
umelca	artist
vĺn	waves
expozícia	exposure
tradičný	traditional
tommy	tommy
paulo	paulo
narodený	born
samo	self
marta	marta
marta	martha
príspevok	post
príspevok	contribution
kresťanských	christian
vedu	science
vykonať	perform
vykonať	execute
technik	technician
golden	golden
šiesty	sixth
navrhnuté	suggested
navrhnuté	designed
navrhnuté	proposed
oni	they
jelena	jelena
irán	iran
výkony	performances
lepší	better
záznamov	records
zmienky	mentions
získané	obtained
získané	acquired
získané	retrieved
žľazy	glands
rozlišuje	distinguishes
preložil	translated
sociológia	sociology
