les	the
difficultés	kesukaran
difficultés	kesukaran
religieuses	agama
religieuses	keagamaan
religieuses	biarawati
penser	pemikiran
penser	berfikir
penser	fikirkan
penser	fikir
penser	rase
penser	fikirkan
tableaux	lukisan
personnelle	personal
personnelle	peribadi
présenter	hadirkan
présenter	hadir
vaisseau	starship
vaisseau	kapal
vaisseau	wadah
vaisseau	kapal
vaisseau	ship
autrefois	dahulunya
café	coffee
café	kopi
café	cafe
café	cafe
café	kafe
cher	sayang
cher	dear
cher	cher
inscription	bersurat
inscription	prasasti
inscription	pendaftaran
luis	luis
isabelle	isabel
isabelle	isobel
isabelle	isabella
isabelle	isabelle
confiance	kepercayaan
confiance	keyakinan
confiance	kepercayaan
confiance	trust
confiance	dipercayai
polonaise	polish
polonaise	poland
aix	aix
aventures	adventures
aventures	pengembaraan
aventures	kembara
aventures	adventure
aventures	cabaran
aventures	pengembaraan
instruments	instrumen
conserve	kekalkan
finances	kewangan
finances	kewangan
galles	wales
onze	onze
onze	eleven
onze	sebelas
moteurs	motors
moteurs	enjin
pratiques	latihan
pratiques	latih
pratiques	amalan
pratiques	amalan
prévu	berjadual
prévu	dijadualkan
prévu	dirancang
prévu	terancang
procédure	procedure
procédure	prosedur
charente	charente
pleine	full
pleine	kenyang
pleine	penuh
noirs	black
noirs	hitam
célèbres	famous
dimensions	dimensi
pertes	kerugian
pertes	kerugian
pertes	terkorban
ajoute	add
ajoute	menambahkan
ajoute	menambah
laval	laval
ontario	ontario
document	dokumen
document	document
augmentation	meningkat
augmentation	tingkatkan
augmentation	meningkat
limites	pengehadan
limites	batas
limites	hadkan
limites	had
limites	hadkan
limites	had
limites	limit
éric	éric
éric	eric
condamné	disabitkan
condamné	dijatuhi
condamné	dikutuk
condamné	pesalah
ernest	ernest
oncle	pakcik
conservé	dikekalkan
génie	genius
génie	teknik
génie	kejuruteraan
génie	genie
voitures	cars
voitures	kereta
voitures	car
voitures	kereta
contemporaine	kontemporari
jackson	jackson
blancs	white
blancs	putih
best	terbaik
best	best
démocrate	demokratik
démocrate	demokrat
démocrate	demokrasi
démocrate	demokrat
plage	beach
plage	pantai
plage	pantai
drame	drama
drame	tragedi
entretien	maintenance
entretien	penyelenggaraan
entretien	interview
entretien	otai
entretien	temuduga
vide	kekosongan
vide	vakum
vide	hampa
vide	vacuum
vide	kosong
vide	kosong
musiciens	pemuzik
accepte	menerima
accepte	accept
accepte	terima
accepte	terimalah
saints	saints
félix	felix
félix	félix
revenir	belakang
revenir	punggung
handball	handball
benjamin	benjamin
chiffre	digit
chiffre	figure
reims	reims
windows	tetingkap
canon	meriam
canon	barrel
canon	tong
canon	canon
collections	collections
collections	koleksi
anthony	anthony
active	active
active	aktif
organisée	terurus
organisée	disusun
organisée	tersusun
organisée	terurus
organisée	terancang
ali	ali
sculpture	arca
chance	peluang
chance	chance
chance	tuah
chance	luck
attendre	menunggu
attendre	penantian
attendre	tunggu
destruction	kemusnahan
samuel	samuel
dir	dir
avignon	avignon
amsterdam	amsterdam
sophie	sophie
auvergne	auvergne
enregistrement	merekod
enregistrement	rakaman
enregistrement	merakam
enregistrement	pendaftaran
davis	davis
quotidien	everyday
quotidien	harian
quotidien	daily
leader	leader
leader	pemimpin
trafic	trafik
auto	auto
spécifique	spesifik
spécifique	specific
spécifique	tertentu
peau	kulit
ferdinand	ferdinand
duo	duet
duo	duo
impossible	impossible
impossible	mustahil
ukraine	ukraine
maine	maine
vieille	tua
vieille	old
vieille	vieille
incendie	api
acide	asam
acide	asid
gilbert	gilbert
poule	ayam
poule	hen
kevin	kevin
technologie	teknologi
kim	kim
madeleine	madeleine
madeleine	magdalene
utile	bermanfaat
utile	berguna
utile	membantu
saut	jump
saut	lompat
saut	langkau
saut	lompatan
saut	melompat
saut	lompat
saut	jumping
pré	pre
pré	pra
pré	pré
enceinte	hamil
enceinte	pregnant
conservation	pemuliharaan
conservation	pemeliharaan
pouvez	mampukah
pouvez	boleh
hugo	hugo
sacré	suci
sacré	kudus
sacré	holy
sacré	keramat
régulière	biasa
régulière	regular
régulière	teratur
sortir	keluar
sortir	keluar
sortir	out
centres	pusat
centres	pusat
ministres	menteri
stephen	stephen
sociaux	social
sociaux	sosial
clairement	jelas
athènes	athens
urbain	urban
urbain	urbain
xiii	xiii
clermont	clermont
préfet	prefect
préfet	residen
essentiel	essential
essentiel	penting
essentiel	hakiki
assure	memastikan
stéphane	stéphane
stéphane	stephen
stéphane	stefan
stéphane	stephan
stéphane	steven
laboratoire	makmal
laboratoire	makmal
primaire	sd
primaire	primer
primaire	utama
wiki	wiki
équipage	kru
équipage	krew
tuer	membunuh
tuer	membunuh
tuer	killing
tuer	membunuh
tuer	kill
tuer	bunuh
logique	logikal
logique	logik
logique	logik
adapté	disesuaikan
adapté	diadaptasi
xavier	xavier
orgue	organ
bulletin	buletin
impression	print
impression	cetak
impression	impression
impression	kesan
impression	percetakan
impression	pencetakan
dépend	bergantung
dépend	depends
dépend	tergantung
dépend	bergantung
dépend	depend
quasi	almost
quasi	hampir
quasi	quasi
visible	kelihatan
visible	tampak
visible	kebolehlihatan
habitat	habitat
breton	breton
souris	tikus
souris	mouse
souris	tetikus
photographe	photographer
photographe	jurugambar
autoroute	motorway
autoroute	autoroute
autoroute	lebuhraya
autoroute	highway
ponts	jambatan
taylor	taylor
vérité	kebenaran
quinze	fifteen
mérite	merit
mérite	layak
constituée	constituted
jérôme	jérôme
jérôme	jerome
assistant	pembantu
assistant	assistant
assistant	bestari
assistant	wizard
bavière	bavarian
bavière	bavaria
marié	berkahwin
satellite	satelit
samedi	sabtu
alan	alan
chili	sambal
chili	cili
chili	chile
exécution	pelakuan
exécution	pelaksanaan
carlo	carlo
boîte	box
boîte	kotak
rôles	peranan
légèrement	slightly
légèrement	ringan
gallimard	gallimard
alice	alice
las	las
saxe	saxe
saxe	saxony
comprenant	termasuk
intermédiaire	pertengahan
intermédiaire	perantara
distinctions	honours
distinctions	anugerah
remarque	note
remarque	nota
remarque	notis
remarque	perasan
thèmes	tema
thèmes	topik
gares	stesyen
gares	stesen
installation	pemasangan
installation	pertabalan
installation	memasang
rapports	pelaporan
rapports	laporan
rapports	melaporkan
rapports	laporan
circulation	trafik
circulation	peredaran
australien	aussie
australien	australian
australien	australia
chinoise	china
chinoise	cina
tournage	merakam
tournage	penembakan
tournage	penggambaran
tournage	shooting
relief	kelegaan
relief	lega
relief	melegakan
pierres	batu
pierres	batu
pierres	batuan
pierres	rocks
paraît	appears
paraît	muncul
universitaires	akademik
histoires	cerita
faites	buat
pdd	dps
équivalent	menyamai
équivalent	setara
phrase	frasa
phrase	hukuman
phrase	kalimat
récompense	rewards
récompense	ganjaran
récompense	pahala
récompense	ganjaran
récompense	reward
récompense	penghargaan
récompense	anugerah
lancement	melancarkan
lancement	pelancaran
lancement	launch
patron	pelindung
patron	bos
patron	boss
conçu	dikandung
conçu	direka
structures	struktur
culturelle	kebudayaan
culturelle	budaya
aviation	penerbangan
journaux	akhbar
chrétiens	christian
chrétiens	kristian
chrétiens	kristian
syndicat	union
syndicat	kesatuan
syndicat	penyatuan
syndicat	sindiket
lewis	lewis
menace	mengancam
menace	ancaman
menace	ugutan
menace	ancaman
menace	ugutan
menace	ancaman
crois	believe
crois	beriman
crois	percaya
crois	crois
poursuite	penuntut
poursuite	mengejar
basque	basque
mans	mans
lot	batch
lot	lot
débit	flow
débit	aliran
débit	throughput
débit	debit
commissaire	pesuruhjaya
commissaire	pesuruhjaya
employé	pekerja
manifestations	demonstrasi
installé	dipasang
arabes	arab
arabes	arab
arabes	arabian
arabes	arab
conserver	mengekalkan
conserver	kekalkan
reprendre	resume
manga	manga
conseils	petua
conseils	tips
conseils	nasihat
latine	latin
latine	latina
bases	asas
bases	asasnya
industrielle	industri
industrielle	industrial
industrielle	perindustrian
andrew	andrew
diamètre	diameter
peintures	melukis
peintures	lukisan
peintures	mengecat
peintures	lukisan
invasion	pencerobohan
adversaire	musuh
adversaire	lawan
conduite	memandu
conduite	pemanduan
conduite	driving
individus	individu
franchise	francais
franchise	dikurangkan
iran	iran
blessés	cedera
blessés	injured
blessés	terluka
blessés	kecederaan
conscience	nurani
conscience	kesedaran
conscience	kesedaran
maîtres	sifu
représenté	diwakili
représenté	depicted
représenté	digambarkan
expositions	exhibitions
expositions	pameran
expositions	pameran
naples	napoli
naples	napoli
lion	lion
lion	singa
peur	takut
peur	khuatir
peur	takut
peur	ketakutan
peur	fear
actives	active
actives	aktif
prague	prague
lausanne	lausanne
peuples	peoples
nomination	pencalonan
nomination	pelantikan
nomination	temujanji
crime	jenayah
chrétienne	christian
chrétienne	kristian
américaines	american
américaines	amerika
respect	hormat
respect	respect
respect	pematuhan
mobile	mobile
mobile	bimbit
chiffres	angka
chiffres	tokoh
chiffres	nombor
raconte	mengisahkan
sœurs	sisters
sœurs	saudari
sœurs	beradik
bientôt	segera
bientôt	soon
vendredi	jumaat
spéciale	istimewa
spéciale	special
commentaire	komen
véhicule	kenderaan
della	della
irlandais	irish
irlandais	ireland
densité	ketumpatan
catholiques	katolik
catholiques	katolik
apparaissent	muncul
rare	rare
rare	jarang
transfert	pemindahan
transfert	pemindahan
blessé	cedera
blessé	injured
blessé	terluka
blessé	sakit
blessé	terluka
annoncé	mengumumkan
annoncé	diumumkan
annoncé	umumkan
annoncé	diiklankan
aile	sayap
aile	wing
aile	aile
carré	carré
carré	persegi
carré	square
carré	segiempat
dimension	dimensi
dimension	dimensi
dimension	dimension
juive	yahudi
juive	juive
var	var
lit	katil
floride	florida
fera	will
fera	akan
servi	menghidang
servi	dihidangkan
situés	bertempat
seuil	ambang
milliers	ribu
milliers	ribuan
milliers	beribu
dirigeant	pembaris
dirigeant	penguasa
loup	loup
loup	wolf
loup	serigala
détroit	selat
détroit	detroit
mémoires	memoirs
mémoires	kenangan
mémoires	memoir
préparation	preparation
préparation	persiapan
préparation	persiapan
chronologie	kronologi
classiques	klasik
classiques	klasik
classiques	klasikal
classiques	klasik
classiques	classic
minimum	minima
minimum	minimum
minimum	minimum
nécessaires	diperlukan
nécessaires	needed
nécessaires	diperlukan
bibliographie	bibliografi
grave	serious
grave	kubur
lord	tuhan
lord	lord
tourne	turn
tourne	spin
faute	busuk
brunswick	brunswick
million	juta
million	million
poème	syair
poème	puisi
extrait	diekstrak
extrait	ekstrak
hill	bukit
hill	hill
rivières	sungai
directe	direct
inférieure	turunkan
inférieure	lower
renommé	terkenal
gris	kelabu
gris	kelabu
gris	grey
aquitaine	aquitaine
clément	clément
barbara	barbara
notoriété	notoriety
notoriété	kesedaran
notoriété	reputasi
euro	eurozone
euro	euro
euro	euro
léger	ringan
léger	cahaya
léger	light
léger	ringan
disponibles	available
disponibles	tersedia
disponibles	disediakan
disponibles	didapati
danger	hazard
danger	bahaya
wilson	wilson
plate	platform
plate	pelantar
similaire	serupa
similaire	seiras
cordes	string
cordes	rentetan
cordes	tali
cordes	string
cordes	rentetan
golden	golden
golden	emas
golden	keemasan
détail	runcit
détail	peruncitan
détail	retail
détail	detail
détail	perincian
détail	butiran
détail	details
détail	detail
dan	dan
accompagné	didampingi
accompagné	ditemani
accompagné	disertai
hypothèse	anggapan
hypothèse	andaian
hypothèse	hipotesis
matériaux	bahan
matériaux	material
matériaux	bahan
risques	hazards
risques	risiko
risques	risiko
confluence	kuala
charlotte	charlotte
jury	juri
anglo	anglo
révolte	pemberontakan
révolte	pemberontakan
révolte	pemberontakan
monnaie	wang
monnaie	duit
monnaie	matawang
enseigne	ensign
renommée	terkenal
renommée	kemasyuran
renommée	kemasyhuran
renommée	fame
renommée	reputasi
franc	franc
révèle	dedah
didier	didier
mac	mac
mac	mcd
variété	kepelbagaian
ascension	hamal
vendu	jual
vendu	sold
vendu	terjual
dirigeants	pembaris
dirigeants	pemimpin
dirigeants	leaders
dirigeants	eksekutif
ford	ford
jane	jane
frontières	sempadan
frontières	sempadan
observatoire	observatory
ailes	ailes
ailes	sayap
ailes	wings
ailes	sayap
ailes	wing
machines	mesin
machines	jentera
machines	mesin
julie	julie
institution	institusi
institution	lembaga
donna	donna
caen	caen
organisations	organisasi
organisations	pertubuhan
varsovie	warsaw
déclaré	diisytiharkan
déclaré	menyatakan
compter	kiraan
compter	membilang
normale	normal
résolution	resolusi
résolution	peleraian
pilotes	pemacu
pilotes	driver
pilotes	pilot
pilotes	juruterbang
pilotes	pilot
conquête	penaklukan
conquête	conquer
colonie	colony
colonie	jajahan
hélène	hélène
hélène	helena
hélène	ellen
hélène	helene
hélène	helen
besoins	memerlukan
besoins	perlukan
besoins	perlu
besoins	need
besoins	keperluan
genres	genre
genres	genre
bref	ringkas
bref	taklimat
inférieur	turunkan
inférieur	lower
tenir	dodoi
tenir	hold
tenir	tahan
cannes	cannes
neige	salji
postes	kiriman
postes	siaran
postes	jawatan
discussions	perbincangan
discussions	sembang
discussions	perbincangan
discussions	diskusi
installer	memasang
installer	pasang
défaut	piawai
défaut	lalai
défaut	kecacatan
défaut	defect
discipline	disiplin
discipline	displin
responsabilité	liabiliti
responsabilité	penafian
responsabilité	tanggungjawab
responsabilité	accountability
paysage	permandangan
paysage	landskap
paysage	lanskap
poissons	pisces
poissons	ikan
couvent	convent
violence	keganasan
coût	kos
bains	mandian
bains	mandian
bains	mandi
bains	bath
espoirs	harapan
espoirs	harap
espoirs	hope
comics	komik
africain	africain
africain	afrika
africain	african
bandes	bands
bandes	kaset
cellules	sel
cellules	sel
fosse	parit
fosse	pit
fosse	fosse
costumes	sut
costumes	jas
costumes	kostum
johnny	johnny
précisément	khususnya
espoir	harapan
espoir	harap
espoir	hope
actuels	semasa
jardins	gardens
jardins	kebun
jardins	keroh
jardins	garden
jardins	taman
destinée	destiny
destinée	takdirnya
destinée	takdir
médailles	pingat
médailles	medal
médailles	pingat
médailles	medal
angers	angers
détails	perincian
détails	butiran
détails	details
détails	detail
détails	detail
déclaration	kenyataan
déclaration	statement
déclaration	penyata
déclaration	perisytiharan
déclaration	pengisytiharan
déclaration	pengistiharan
colonne	kolum
populaires	popular
populaires	trend
populaires	trending
populaires	tren
monaco	monaco
mises	pertaruhan
fêtes	festival
gagner	perolehi
gagner	win
gagner	menang
gagner	menang
dijon	dijon
invité	dijemput
invité	tetamu
affiche	poster
affiche	display
outil	radas
outil	tool
outil	alat
orientales	oriental
prêt	ready
prêt	siap
prêt	loan
publiés	diterbitkan
mauvaise	buruk
mauvaise	teruk
inventaire	inventori
violon	biola
élevée	tinggi
élevée	dinaikkan
élevage	pembiakan
élevage	breeding
élevage	membiak
traditionnelle	traditional
traditionnelle	tradisional
remplacement	geganti
remplacement	pengganti
remplacement	penggantian
islam	islam
battu	beat
battu	rentak
battu	dibelasah
battu	dikalahkan
battu	dipukul
battu	ditewaskan
battu	dikalahkan
battu	defeated
envoie	menghantar
envoie	hantar
envoie	hantarkan
réduit	mengurangkan
réduit	mengurangkan
réduit	terkurang
réduit	dikurangkan
traces	jejak
traces	surih
traces	jejak
war	war
war	perang
war	peperangan
égalité	persamaan
égalité	ekuiti
créateur	pereka
créateur	pencipta
expliquer	menjelaskan
expliquer	explain
expliquer	terangkan
environs	sekitarnya
environs	persekitaran
juridique	perundangan
juridique	legal
intérêts	minat
intérêts	minat
intérêts	interest
intérêts	faedah
fox	fox
fox	rubah
municipale	perbandaran
inspecteur	detektif
inspecteur	inspektor
marais	rawa
marais	paya
marais	marais
marais	marsh
moines	moines
kong	kong
chimie	kimia
chimie	kimia
poisson	pisces
poisson	ikan
poisson	poisson
inter	inter
fruits	berbuah
fruits	buah
fruits	buah
fruits	fruits
passion	nafsu
passion	ghairah
soi	soi
secours	kelegaan
secours	lega
secours	melegakan
secours	menyelamat
chat	sembang
chat	bual
chat	chat
chat	cat
chat	kucing
stratégie	strategi
johann	johann
tirs	penembakan
tirs	penggambaran
tirs	shooting
sarah	sarah
interprété	ditafsirkan
interprété	ditafsir
retrait	penarikan
retrait	withdrawal
coopération	kerjasama
archipel	kepulauan
compagnies	syarikat
cités	disaman
géorgie	georgia
géorgie	georgia
âme	jiwa
âme	soul
gothique	goth
gothique	gothic
bloc	bloc
bloc	sekat
bloc	block
méditerranée	mediterranean
visiteurs	pelawat
clan	clan
clan	suku
clan	puak
capital	modal
capital	capital
surnom	gelaran
express	express
express	luahkan
veux	mahu
anciennement	dahulunya
électricité	eletrik
électricité	elektrik
mit	mit
mit	mit
facile	mudah
facile	mudahnya
davantage	lebih
davantage	lagi
davantage	more
différent	berbeza
découvrir	menerokai
découvrir	terokai
découvrir	teroka
découvrir	teroka
découvrir	terokai
changements	perubahan
changements	perubahan
changements	ubah
fred	fred
chrétien	christian
chrétien	kristian
chrétien	chrétien
oxford	oxford
croatie	croatia
ange	ange
ange	bidadari
ange	malaikat
ange	angel
chasseurs	pemburu
chasseurs	chasseurs
gaston	gaston
robin	robin
opinion	pendapat
opinion	pendapatnya
agricoles	pertanian
bonnes	good
bonnes	gud
classements	kedudukan
récompenses	rewards
récompenses	ganjaran
récompenses	anugerah
xiv	xiv
conflits	konflik
conflits	pertikaian
conflits	pertelingkahan
conflits	perselisihan
conflits	konflik
transformation	pemprosesan
transformation	transformasi
transformation	perubahannya
remplace	ganti
remplace	digantikan
remplace	geganti
cultures	tanaman
étudier	berlajar
étudier	belajar
étudier	study
étudier	kajian
lundi	isnin
lundi	isnin
viii	viii
limitée	limited
limitée	terhad
andrea	andrea
accessible	diakses
universités	universiti
virginie	virginie
virginie	virginia
avantage	benefit
avantage	manfaat
avantage	keuntungan
avantage	advantage
monts	ganang
monts	banjaran
monts	pergunungan
monts	monts
deviennent	become
appui	sokongan
appui	support
appui	sokong
partout	anywhere
engagé	bertunang
objectifs	objektif
objectifs	matlamat
objectifs	bertujuan
ann	ann
écossais	scots
écossais	scotland
métier	kerjaya
métier	profesion
soirée	parti
soirée	petang
soirée	malam
mélange	campuran
mélange	mix
mélange	campuran
mélange	campur
mélange	campurkan
mélange	campurkan
mélange	adun
mélange	blend
mine	lombong
mine	tambang
mine	mine
costa	costa
alphonse	alphonse
alphonse	alfonso
acquis	didapat
acquis	diperoleh
acquis	diperolehi
lucien	lucien
disques	cakera
disques	cakera
représentent	represent
représentent	mewakili
sydney	sydney
qualifié	berkemahiran
qualifié	berkelayakan
qualifié	layak
introduit	diperkenalkan
introduit	berkenalan
introduit	memperkenalkan
caractéristique	characteristic
nba	nba
howard	howard
charlie	charlie
communautaire	komuniti
guitariste	guitarist
évêques	bishops
évêques	biskop
évêques	bishop
défendre	defend
conséquences	implikasi
conséquences	akibatnya
elizabeth	elizabeth
recevoir	menerima
recevoir	menerima
performances	performance
performances	prestasi
performances	pertunjukan
autrichien	austria
brest	brest
pianiste	pianist
étrangère	asing
étrangère	foreign
friedrich	friedrich
occupé	busy
occupé	sibuk
occupé	menduduki
occupé	diduduki
archéologique	archéologique
archéologique	arkeologi
musées	muzium
musées	muzium
traversée	menyeberang
traversée	melintas
réussi	berjaya
armand	armand
antiquité	antique
antiquité	antik
antiquité	purba
antiquité	kuno
antiquité	antik
brésilien	brazil
produite	dihasilkan
doctorat	kedoktoran
doctorat	phd
centaines	beratus
centaines	ratusan
maîtrise	penguasaan
réédition	reissued
réédition	reissue
vestiges	pusaka
vestiges	peninggalan
calcul	kalkulus
calcul	pengiraan
calcul	computation
rêve	mimpi
rêve	dream
rêve	mimpi
rêve	impian
rêve	dreams
mathieu	matthew
mathieu	mathieu
camille	camille
dérivés	terbitan
dérivés	terbitan
aspects	aspek
simples	simple
simples	sederhana
simples	single
plaque	plate
plaque	lempeng
plaque	plat
plaque	piring
plaque	plak
fondateurs	pengasas
ffffff	ffffff
nez	nez
nez	hidung
nez	nose
nez	hidung
quai	jeti
quai	dermaga
quai	quay
quai	labuh
quai	platform
quai	pelantar
démocratie	demokrasi
meurtre	pembunuhan
barre	bar
barre	barre
meilleures	better
meilleures	terbaik
meilleures	best
métropole	métropole
métropole	metropolis
vigueur	vigor
vigueur	vigour
neuvième	kesembilan
minute	minit
élite	elit
élite	elite
applications	aplikasi
applications	apps
applications	aplikasi
aîné	older
aîné	sulung
aîné	eldest
aîné	elder
aîné	sulung
aîné	senior
aîné	tertua
verre	gelas
verre	kaca
verre	glass
verre	minuman
verre	minum
équipement	equipment
équipement	peralatan
abandon	peninggalan
queue	cock
queue	kec
queue	zakar
queue	buntut
queue	ekor
queue	ekor
ivoire	ivory
ivoire	gading
hong	hong
ivan	ivan
partisans	penyokong
design	rekaan
design	design
pistes	cerun
pistes	runut
pistes	trek
exécutif	executive
exécutif	eksekutif
jonathan	jonathan
tenue	pakaian
tenue	outfit
jacob	jacob
mythologie	mitos
mythologie	mitologi
belgrade	belgrade
revenu	pendapatan
revenu	pendapatan
guinée	guinea
guinée	guinée
gamme	julat
basilique	basilica
confédération	konfederasi
dessinateur	laci
dessinateur	pereka
dessinateur	kartunis
jimmy	jimmy
arrêter	tamatkan
arrêter	quit
arrêter	perhentian
arrêter	stop
rallye	perhimpunan
rallye	rally
rallye	rallye
valence	valencia
valence	valence
amitié	persahabatan
colspan	colspan
dossier	dossier
dossier	folder
dossier	fail
diego	diego
maladies	penyakit
maladies	penyakit
oiseau	oiseau
oiseau	burung
ump	ump
maximale	maksimum
maximale	maksima
verte	verte
verte	green
verte	hijau
citer	petikan
citer	kutip
constructeur	builder
constructeur	pembina
constructeur	pembina
constructeur	pengeluar
constructeur	pengilang
péninsule	semenanjung
francesco	francesco
campagnes	kempen
compilation	kompil
compilation	kompilasi
compilation	compile
connaissances	kenalan
connaissances	ilmu
connaissances	pengetahuan
copié	disalin
terrestre	kebumian
terrestre	duniawi
budapest	budapest
représentations	representations
représentations	pertunjukan
noble	mulia
noble	noble
ambassadeur	duta
inverse	songsang
opérateur	operator
opérateur	trader
possession	pemilikan
souvenir	cenderamata
souvenir	souvenir
souvenir	cenderahati
souvenir	ingatan
souvenir	memory
forteresse	kubu
forteresse	benteng
ennemis	musuh
ennemis	musuhnya
ennemis	musuh
sections	seksyen
sections	bahagian
viens	come
viens	jom
positions	jawatan
engagement	penglibatan
engagement	komitmen
engagement	commitment
languedoc	languedoc
são	são
localités	localities
localités	resorts
localités	resort
inscrits	berdaftar
inscrits	didaftarkan
hectares	hektar
hectares	ekar
golfe	teluk
seigneurie	ketuanan
seigneurie	dipertuan
italiens	itali
navy	navy
commandeur	commandeur
commandeur	komander
supprimé	dipadam
supprimé	terpadam
supprimé	dibuang
supprimé	dikeluarkan
douglas	douglas
listes	senarai
boy	boy
lecteur	player
lecteur	pemain
lecteur	pemacu
lecteur	pembaca
idem	ditto
remise	discount
remise	diskaun
remise	offer
remise	rebat
établie	ditubuhkan
tire	shoot
tire	tunas
tire	tembak
tire	tunas
tire	pucuk
hop	hop
christopher	christopher
maintenir	mengekalkan
maintenir	maintain
maintenir	mempertahankan
maintenir	kekalkan
réduire	kurangkan
réduire	mengurangkan
réduire	kurangkan
réduire	mengurangkan
réduire	kurangkan
anderson	anderson
christine	christine
goût	flavour
goût	citarasa
goût	rasa
goût	taste
goût	merasai
goût	selera
morceaux	kepingan
morceaux	potongan
morceaux	cebisan
morceaux	runut
morceaux	trek
sélectionné	dipilih
venus	venus
miller	miller
dédié	berdedikasi
exil	exil
exil	pengasingan
exil	buangan
terminé	selesai
terminé	tamat
terminé	completed
terminé	dilengkapkan
cambridge	cambridge
construits	dibina
construits	dibina
fixe	dibaiki
ventes	sales
ventes	jualan
relative	relatif
cancer	barah
cancer	kanser
donald	donald
agents	agen
agents	ejen
observation	pemerhatian
parallèlement	selari
fréquence	frekuensi
fréquence	kekerapan
dure	susah
dure	hard
dure	keras
scrutin	pungutan
scrutin	undian
scrutin	ballot
sortant	outbound
vins	anggur
vins	wain
employés	pekerja
out	keluar
out	out
forum	forum
lanceur	pelancar
solaire	suria
solaire	solar
alimentation	makanan
alimentation	nutrisi
alimentation	pemakanan
alimentation	nutrition
neutre	neutral
neutre	berkecuali
tués	tewas
tués	terbunuh
empêcher	mencegah
empêcher	mencegah
empêcher	cegah
orthodoxe	ortodoks
citoyens	warganegara
vladimir	vladimir
stadium	stadium
ouvriers	pekerja
pseudonyme	alias
pseudonyme	gelaran
pseudonyme	pseudonym
humanité	kemanusiaan
clé	kekunci
manuscrit	manuskrip
manuscrit	naskhah
manuscrit	skrol
déterminer	menentukan
défaites	tewaskan
défaites	kekalahan
colline	bukit
colline	hill
colline	colline
who	sape
divisions	divisyen
divisions	pembahagian
dédiée	berdedikasi
gustave	gustav
gustave	gustave
longues	panjang
longues	long
régionales	serantau
continent	benua
naturelles	natural
naturelles	semulajadi
trésor	harta
trésor	treasure
trésor	perbendaharaan
ruines	runtuhan
technologies	teknologi
technologies	teknologi
existent	wujud
picardie	picardie
picardie	picardy
porto	porto
bourbon	bourbon
difficulté	kesukaran
désignations	designations
franz	franz
ombre	bayang
ombre	naungan
ombre	bayangan
ombre	bayang
ombre	shadow
ombre	bebayang
ombre	ombre
maritimes	maritimes
maritimes	maritime
maritimes	maritim
cousin	cousin
cousin	sepupu
équipements	equipment
équipements	peralatan
équipements	equipments
équipements	kemudahan
équipements	fasiliti
vapeur	stim
vapeur	kukus
interview	interview
interview	otai
interview	temuduga
bay	teluk
bay	bay
colonnes	kolum
colonnes	kolum
pôle	kutub
pôle	pole
pôle	galah
pôle	tiang
républicain	republikan
républicain	republik
attribué	ditugaskan
attribué	diperuntukkan
attribué	diperuntuk
attribué	dihadiahkan
rédacteur	penulis
rédacteur	penyunting
rédacteur	editor
stanley	stanley
muet	senyap
muet	silent
muet	senyap
muet	bisu
historiens	sejarawan
pétersbourg	petersburg
couvre	meliputi
garçon	boy
garçon	waiter
garçon	pelayan
western	barat
western	western
vérifier	sahkan
vérifier	check
vérifier	semak
vérifier	chek
proposer	cadangkan
transmission	penghantaran
soldat	soldier
soldat	perajurit
soldat	askar
veille	standby
avons	avons
présentée	dipersembahkan
présentée	disajikan
canadiens	kanada
canadiens	kanada
jersey	jersey
sénégal	senegal
pluie	hujan
commentaires	maklumbalas
commentaires	feedback
commentaires	komen
fpu	fpu
turin	torino
turin	turin
poitou	poitou
touche	touche
touche	kekunci
touche	touch
touche	sentuhan
touche	sentuh
automatique	auto
automatique	automatik
automatique	automatic
compétences	kemahiran
compétences	kepakaran
compétences	kemahiran
compétences	skill
extrêmement	amat
extrêmement	teramat
neveu	nephew
neveu	neveu
mohamed	mohamed
hubert	hubert
commerciale	komersial
commerciale	komersil
cinquante	fifty
éventuellement	berkemungkinan
éventuellement	akhirnya
publicité	publisiti
publicité	mengiklan
publicité	advertising
publicité	pengiklanan
publicité	iklan
publicité	pengiklanan
souverain	pembaris
souverain	penguasa
souverain	berdaulat
souverain	kedaulatan
associés	mengaitkan
chargée	muatkan
chargée	dimuatkan
chronique	kronik
chronique	kolum
chronique	kronik
charte	piagam
imposer	imposition
renault	renault
arrivé	tiba
arrivé	arrived
préface	foreword
préface	preface
échecs	catur
échecs	chess
frais	fresh
frais	segar
frais	yuran
frais	perbelanjaan
traite	pemerahan
traite	memerah
pérou	peru
bac	bac
bloqué	disekat
bloqué	menyekat
judiciaire	kehakiman
judiciaire	kehakiman
palette	pallet
palette	palet
indépendante	independent
indépendante	mandiri
indépendante	bebas
tramway	tram
tramway	trams
tramway	tram
peintres	pelukis
élisabeth	elizabeth
élisabeth	elisabeth
amiens	amiens
louvre	louvre
troubles	gangguan
troubles	kecelaruan
troubles	keresahan
marco	marco
lès	lès
offensive	menyinggung
offensive	kesat
offensive	menjelikkan
amie	rakan
amie	sahabat
alias	alias
alias	alias
alias	aka
alias	alias
concentration	pengkhususan
concentration	kepekatan
intention	niat
intention	niat
nombres	nombor
précision	ketepatan
précision	kepersisan
précision	ketepatan
passagers	penumpang
passagers	penumpang
degré	darjah
degré	ijazah
degré	darjah
