और	och
अस्पष्ट	tvetydigt
अस्पष्ट	obskyra
अस्पष्ट	dunkla
अस्पष्ट	dunkel
अस्पष्ट	vagt
अस्पष्ट	vag
अस्पष्ट	vaga
अस्पष्ट	fuzzy
दीक्षा	inledande
छठी	sexan
छठी	sjätte
खा	kha
खा	äter
खा	äta
खा	ät
अवरोध	kvarter
अवरोध	blockerar
अवरोध	blockeringar
अवरोध	block
अवरोध	barriär
अवरोध	barriären
टावर	tower
टावर	torn
टावर	tornet
दायर	inlämnade
दायर	arkiverat
दायर	arkiverade
ड्रामा	drama
ड्रामा	dramatik
ड्रामा	dramat
छेद	hål
छेद	hole
छेद	hål
घन	cuba
घन	kuba
घन	kub
घन	kuben
घन	kubisk
घन	kuber
द्रविड़	dravidiska
अन्वेषण	prospektering
अन्वेषण	utforskning
गैसों	gaser
संरचनात्मक	strukturalism
संरचनात्मक	strukturella
संरचनात्मक	strukturell
संरचनात्मक	strukturellt
विश्वनाथ	vishwanath
उपनिवेश	uppgörelse
उपनिवेश	bosättning
उपनिवेश	avveckling
उपनिवेश	koloni
उपनिवेश	kolonin
विमानों	aviation
विमानों	luftfart
पत्तियों	vass
पत्तियों	vassen
कुमारी	kumari
हार्मोन	hormon
हार्मोन	hormoner
हार्मोन	hormonerna
आदित्य	aditya
सीटों	sittplatser
सीटों	platser
सीटों	säten
आरक्षित	reserverad
आरक्षित	reserverat
आरक्षित	reserverade
आरक्षित	reserv
आरक्षित	reserven
आरक्षित	reservera
ग्रीस	grease
ग्रीस	smörja
ग्रीस	grekland
महेश	mahesh
कष्ट	lidande
कष्ट	lidanden
कष्ट	misär
कष्ट	elände
पढ़ा	läs
पढ़ा	läst
पढ़ा	läser
पढ़ा	läsa
पढ़ा	läste
शिमला	shimla
संचरण	växellåda
संचरण	transmission
संचरण	överföring
संचरण	sändning
संचरण	navigering
संचरण	navigation
संचरण	sjöfart
प्रपात	faller
प्रपात	falls
पूल	poolen
पूल	pool
पूल	biljard
लाभदायक	välgörande
लाभदायक	fördelaktig
लाभदायक	fördelaktigt
लाभदायक	fördelaktiga
लाभदायक	fördelaktig
लाभदायक	fördelaktigt
निरपेक्ष	absolut
निरपेक्ष	absoluta
प्रवास	invandring
प्रवास	migration
प्रवर्तन	verkställande
प्रवर्तन	verkställighet
बंधन	bond
हंगरी	ungern
हंगरी	ungerska
हंगरी	ungrare
हंगरी	ungersk
आवेश	indignation
बॉब	bob
ब्राउन	brun
ब्राउन	bruna
ब्राउन	brunt
ब्राउन	brown
दावे	anspråk
दावे	fordringar
दावे	påståenden
सुरंग	tunnel
सुरंग	tunneln
लो	take
लो	tagning
लो	ta
सीरिया	syrien
क्रोध	vrede
क्रोध	ilska
क्रोध	vrede
क्रोध	raseri
क्रोध	ilska
क्रोध	indignation
भावनात्मक	känslomässiga
भावनात्मक	känslomässigt
भावनात्मक	emotionell
भावनात्मक	känslomässig
भावनात्मक	emotionellt
लगाई	placerat
लगाई	placerad
लगाई	placerats
लगाई	placerade
लगाई	placeras
गायब	försvinner
गायब	försvinna
दाल	linser
दाल	dal
वकालत	förespråkar
वकालत	förespråka
माहौल	atmosfär
माहौल	stämning
इंस्पेक्टर	kommissarien
इंस्पेक्टर	kommissarie
इंस्पेक्टर	inspektör
इंस्पेक्टर	inspektören
आयन	ion
शिकारी	hunter
शिकारी	jägare
शिकारी	förföljare
शिकारी	stalker
पंजीकरण	registrera
पंजीकरण	register
पंजीकरण	registret
पंजीकरण	registreringar
पंजीकरण	registrering
पंजीकरण	inskrivning
पंजीकरण	registreringen
अपशिष्ट	avfall
केस	case
केस	fodral
केस	fallet
केस	fall
केस	rättsfall
केस	fall
केस	ärenden
क्लासिक	klassiker
क्लासिक	klassiker
क्लासिक	klassisk
क्लासिक	klassiskt
क्लासिक	classic
क्लासिक	klassiska
पाली	pali
पचास	femtio
पचास	fifty
केन	ken
केन	kane
पुरस्कारों	belöningar
टेक	tech
टेक	teck
मोड	dodge
मोड	läge
मोड	lossas
लड़के	boys
लड़के	pojkar
लड़के	grabbar
लड़के	boy
लड़के	pojke
लड़के	gosse
लड़के	pojk
जयंती	jubilee
जयंती	jubileum
शुक्रवार	fredag
शुक्रवार	fredags
शुक्रवार	fredagar
लेनदेन	transaktioner
लेनदेन	transaktion
लेनदेन	transaktionen
लेनदेन	transaktioner
जर्सी	jersey
बैठ	sitta
बैठ	sitt
बैठ	sit
समानांतर	parallell
समानांतर	parallella
समानांतर	parallellt
बटन	knappar
बटन	knapparna
बटन	knapp
बटन	knappen
बटन	button
उपक्रम	verksamheter
उपक्रम	verksamhet
उपक्रम	aktiviteter
फ्रेम	motiv
फ्रेम	ramar
फ्रेम	ramen
फ्रेम	ramar
फ्रेम	ram
फ्रेम	motiv
फ्रेम	rike
फ्रेम	riket
ग्लोब	globe
ग्लोब	globen
खुराक	dos
खुराक	dosen
लंका	lanka
पंख	fjädrar
पंख	fjäder
पंख	vingar
पंख	wings
अगला	nästa
अगला	härnäst
इंस्टीट्यूट	institute
इंस्टीट्यूट	institut
इंस्टीट्यूट	institutet
उपलब्धता	tillgänglighet
उपलब्धता	tillgängligheten
ताकत	hållfasthet
ताकत	styrka
ताकत	styrkorna
ताकत	styrka
ताकत	styrkor
विशेषताएं	funktioner
चौड़ी	breda
चौड़ी	bred
चौड़ी	brett
चौड़ी	wide
श्रमिकों	arbetare
श्रमिकों	arbetstagare
विक्रेता	leverantör
विक्रेता	försäljare
विक्रेता	säljare
विक्रेता	försäljare
विक्रेता	säljare
विक्रेता	säljare
विक्रेता	säljaren
विक्रेता	försäljare
विक्रेता	säljare
मैनचेस्टर	manchester
टाइगर	tiger
विंडोज़	windows
विंडोज़	fönster
विंडोज़	rutor
गैलरी	gallerier
गैलरी	galleriet
गैलरी	galleri
सती	sati
स्वच्छ	genomskinligt
स्वच्छ	genomskinliga
स्वच्छ	genomskinlig
चर्चित	trend
चर्चित	tendens
चर्चित	trenden
चर्चित	populärt
गेहूँ	vete
ट्रिपल	tredubbla
ट्रिपल	triple
ट्रिपल	trippel
कर्नल	översten
कर्नल	överste
स्तनधारी	däggdjur
बीमार	ill
बीमार	sjuk
बीमार	sjuka
बीमार	sjuk
बीमार	sjukt
यूईएफए	uefa
तेलुगू	telugu
घंटों	timmar
घंटों	öppettider
गिनी	guinea
गिनी	guineas
लक्ष्यों	mål
लक्ष्यों	goals
लक्ष्यों	målsättningar
चिह्नित	markerat
चिह्नित	märkta
चिह्नित	markerade
चिह्नित	markerad
चिह्नित	märkt
चिह्नित	markera
चिह्नित	märke
चिह्नित	mark
गर्भावस्था	graviditet
झलक	glimt
संरक्षक	väktare
संरक्षक	vårdnadshavare
संरक्षक	patron
संरक्षक	väktare
संरक्षक	guardian
संरक्षक	vårdnadshavare
संरक्षक	förmyndare
अध्यापक	lärare
अवशोषण	absorption
अवशोषण	absorptionen
पर्ल	pärlan
पर्ल	pärla
पर्ल	pearl
पर्ल	perl
लुई	ludvig
लुई	louis
त्वरित	snabbt
त्वरित	snabb
त्वरित	snabba
त्वरित	rask
त्वरित	påskyndat
त्वरित	påskyndade
हिन्दुओं	hinduer
गर्भाशय	livmodern
गर्भाशय	livmoder
डाली	dali
परिष्कृत	raffinerade
परिष्कृत	raffinerat
परिष्कृत	raffinerad
माउंट	mount
माउंट	montera
माउंट	berget
युद्धों	krigen
युद्धों	krig
युद्धों	wars
शर्तों	förutsättningar
शर्तों	villkor
शर्तों	förhållanden
शर्तों	termer
शर्तों	begrepp
शर्तों	villkor
रियल	real
रियल	verklig
रियल	äkta
रियल	riktigt
रियल	verkligt
रियल	riktig
गेम्स	games
गेम्स	spel
गेम्स	lekar
गेम्स	matcher
अनुशासन	disciplin
वादी	käranden
मैकमोहन	mcmahon
जवाहरलाल	jawaharlal
वाद्य	bidragande
सम	jämn
सम	även
धारक	container
धारक	behållare
माइक	micke
माइक	mike
कपास	bomull
कपास	cotton
घूर्णन	roterar
घूर्णन	roterande
घूर्णन	rotation
घूर्णन	rotera
होम्स	homs
बाण	pilen
बाण	pil
बाण	arrow
अनुकूलन	anpassning
चक्रवात	cyklonen
भूख	aptit
भूख	aptiten
भूख	hungrig
भूख	hungriga
भूख	svält
भूख	hungern
भूख	hunger
ग्रंथि	körtel
ग्रंथि	körtlar
मार्गों	rutter
रिश्ता	relation
रिश्ता	förhållande
रिश्ता	relation
रिश्ता	förhållande
रिश्ता	förhållandet
रिश्ता	släktskap
टेक्सास	texas
आधी	halvt
आधी	half
आधी	hälften
आधी	halva
आधी	halv
छाप	intrycket
छाप	intryck
गिरने	faller
गिरने	sjunkande
गिरने	fallande
बंध	bond
बोले	brast
बोले	bole
निवारण	förebyggande
निवारण	förebygga
निवारण	prevention
कुत्तों	hundar
कुत्तों	hund
कुत्तों	dogs
औरंगजेब	aurangzeb
बॉल	bal
बॉल	ball
बॉल	boll
बॉल	bollar
बॉल	kulor
जनन	fortplantning
जनन	reproduktion
जनन	återgivning
बे	viken
बे	bay
डॉन	don
आरक्षण	reservation
आरक्षण	bokning
आरक्षण	förbehåll
आरक्षण	förbehåll
आरक्षण	bokning
आरक्षण	reservationer
चाचा	onkel
चाचा	morbror
चाचा	uncle
चाचा	farbror
विश्राम	fritids
विश्राम	fritid
विश्राम	avkoppling
चर	rörlig
चर	variabeln
चर	variabel
चर	varierande
चर	variablerna
चर	variabler
चर	varianten
चर	variant
चैनलों	kanaler
नागर	nagar
विधियाँ	metoderna
विधियाँ	metoder
प्रतिपादित	formulerad
प्रतिपादित	formulerat
प्रतिपादित	formulerade
आगामी	förestående
आगामी	kommande
बुखार	feber
शोर	buller
शोर	oväsen
शोर	oljud
शोर	brus
यूरोपियन	euron
यूरोपियन	euro
आजीवन	livslängd
आजीवन	livstid
मेरठ	marathi
शिविर	lägret
शिविर	camp
शिविर	läger
दांत	tänder
पुनर्निर्माण	återuppbygga
पुनर्निर्माण	återuppbyggnad
पुनर्निर्माण	ombyggnad
पुनर्निर्माण	återuppbyggnaden
पुनर्निर्माण	återuppbyggnad
पुनर्निर्माण	rekonstruktion
जेट	jet
राष्ट्रीयता	nationalitet
राष्ट्रीयता	medborgarskap
राष्ट्रीयता	nationaliteter
ब्रदर्स	bröderna
ब्रदर्स	bröder
ब्रदर्स	brothers
ब्रदर्स	bros
फील्ड	field
फील्ड	fält
फील्ड	fältet
तीस	trettio
तीस	thirty
उद्गम	ursprung
उद्गम	utvecklande
उद्गम	utvecklar
उद्गम	utveckla
फ्रांसिस्को	francisco
पारसी	persiska
प्रयोक्ता	användar
प्रयोक्ता	användaren
प्रयोक्ता	användare
दीर्घकालिक	kronisk
दीर्घकालिक	kroniskt
दीर्घकालिक	kroniska
मिश्रा	mishra
स्टोर	lagrar
स्टोर	butiker
स्टोर	förvaras
स्टोर	lagra
स्टोर	butiken
स्टोर	butik
हसन	hassan
हसन	hasan
रक्षक	frälsare
रक्षक	räddare
रक्षक	frälsare
रक्षक	frälsaren
रक्षक	räddare
टेलर	taylor
जूते	skor
जूते	stövlar
जूते	boots
जूते	kängor
जूते	skor
चांदी	silver
कल्प	kalpa
पेन	pen
पेन	penna
पेन	pennan
पेन	pennor
दरवाजे	dörr
दरवाजे	dörren
दरवाजे	dörrarna
दरवाजे	dörrar
डांस	dance
डांस	dansa
डांस	dans
डांस	dansar
राजदूत	ambassadören
राजदूत	ambassadör
ग्यारह	elva
ग्यारह	eleven
मृदा	jord
जलीय	akvatiska
जलीय	vattenlevande
हरि	hari
पण्डित	pandit
मधुर	söt
मधुर	sött
मधुर	söta
मधुर	skönaste
रेशम	siden
रेशम	silk
रेशम	silke
कैम्ब्रिज	cambridge
रेत	sand
सूचक	visare
सूचक	pekare
प्रतियोगिताओं	tävlingar
प्रतियोगिताओं	tävlingar
दलित	förtryckta
दलित	förtryckt
सुई	nålar
सुई	nål
सुई	sui
बैक	tillbaks
बैक	tillbaka
बैक	bakåt
बैक	rygg
बैक	backa
होगन	hogan
संकाय	fakulteten
प्रोजेक्ट	projekt
प्रोजेक्ट	project
प्रोजेक्ट	projicera
प्रोजेक्ट	projektet
प्रोजेक्ट	projektets
प्रोजेक्ट	projekt
संज्ञानात्मक	kognitiva
संज्ञानात्मक	kognitiv
फिलिप	phillip
फिलिप	philip
फिलिप	filip
शोधकर्ताओं	forskare
स्कॉटिश	skotte
स्कॉटिश	skotska
स्कॉटिश	scottish
स्कॉटिश	skotsk
कस्बा	town
कस्बा	stad
कस्बा	staden
कस्बा	kasba
आरेख	diagram
बैडमिंटन	badminton
फ्री	gratis
फ्री	fri
फ्री	free
फ्री	ledig
फ्री	fritt
फ्री	fria
वास्तु	arkitekt
वास्तु	arkitektur
मिर्च	paprika
मणिपुर	manipur
स्थिरता	stabilitet
स्थिरता	hållbarhet
फ्रैंक	frank
निषेध	förbud
चिली	chile
स्राव	urladdning
स्राव	ansvarsfrihet
स्राव	sekretion
देरी	fördröjning
देरी	försening
देरी	förseningar
देरी	dröjsmål
देरी	sena
देरी	försenat
देरी	försenade
देरी	sen
देरी	försenad
देरी	sent
देरी	förseningar
देरी	försenat
देरी	försenad
देरी	fördröjd
देरी	försenade
नारंगी	orange
नारंगी	apelsin
नारियल	kokosnöt
नारियल	kokos
प्रतिनिधियों	representanter
प्रतिनिधियों	företrädare
सुविधाएँ	funktioner
बॉन्ड	bond
चयनित	utvald
चयनित	valda
चयनित	utvalda
चयनित	vald
चयनित	markerade
चयनित	markerad
चंद	chand
भेदभाव	diskriminering
आदर	respekt
आदर	respekten
आदर	respekterar
आदर	respektera
आदर	revere
घट	kruka
घट	pot
घट	pott
घट	gräs
जोसेफ	joseph
जोसेफ	josef
घंटा	timmar
घंटा	öppettider
घंटा	timme
घंटा	timmen
घंटा	timma
मुखिया	chef
मुखिया	chief
मुखिया	chefen
मुखिया	hövding
मानवता	medmänsklighet
मानवता	mänsklighet
मानवता	mänskligheten
मानवता	humaniora
मानवता	humanistiska
सहकारी	kooperativ
सहकारी	kooperativa
दुश्मन	fienden
दुश्मन	fiender
दुश्मन	fiende
दुश्मन	fiende
दुश्मन	ovän
लीटर	liter
लीटर	liter
गुर्दे	njurar
मीनार	tower
मीनार	torn
मीनार	tornet
मीनार	minaret
द्वितीयक	sekundära
द्वितीयक	sekundär
द्वितीयक	sekundärt
वक़्त	tid
वक़्त	tidpunkt
वक़्त	dags
वक़्त	klockslag
वक़्त	tiden
आस्ट्रेलिया	australien
कॉफी	fika
कॉफी	kaffe
डेटाबेस	databas
डेटाबेस	databasen
विशेषज्ञता	koncentrationen
विशेषज्ञता	koncentration
विशेषज्ञता	expertis
विशेषज्ञता	sakkunskap
विनिर्माण	tillverkning
विनिर्माण	tillverkningsindustrin
विनिर्माण	tillverkningsindustri
फाइबर	fibrer
फाइबर	fiber
परेशानी	svårighet
परेशानी	svårigheter
परेशानी	svårighetsgrad
परेशानी	besvär
परेशानी	problem
परेशानी	trubbel
परेशानी	krångel
परेशानी	strul
बडे	större
संतुलित	balanserade
संतुलित	balanserat
संतुलित	balanserad
जंग	jung
संक्रामक	smittsam
संक्रामक	smittsamma
संक्रामक	smittsam
संक्रामक	smittsamma
संक्रामक	smittar
दिमाग	hjärna
दिमाग	hjärnan
दिमाग	brain
दिमाग	mind
दिमाग	sinnet
दिमाग	sinne
दिमाग	hjärna
दिमाग	hjärnor
इंटर	inter
वयस्कों	vuxna
सहन	uthärda
सहन	utstå
बरकरार	intakta
बरकरार	intakt
टेबल	bordet
टेबल	bord
टेबल	tabell
टेबल	tabeller
टेबल	bord
टेबल	tabellerna
स्कॉट	scott
मैड्रिड	madrid
गढ़	bastion
जागरूकता	medvetenheten
जागरूकता	medvetenhet
जागरूकता	medvetande
अस्थि	ben
अस्थि	bone
अस्थि	benvävnad
सीबीएस	cbs
कुंजी	keys
कुंजी	nycklarna
कुंजी	nycklar
कुंजी	tangenter
कुंजी	tangent
कुंजी	nyckel
कुंजी	key
कुंजी	nyckeln
रोटी	roti
रोटी	bröd
स्क्वायर	torg
स्क्वायर	square
स्क्वायर	fyrkantig
स्क्वायर	kvadrat
स्क्वायर	fyrkant
स्क्वायर	torget
स्क्वायर	skype
मंदी	recession
मंदी	lågkonjunkturen
मंदी	lågkonjunktur
निर्देशांक	samordna
निर्देशांक	koordinera
निर्देशांक	koordinaterna
निर्देशांक	koordinater
मिमी	mimi
जरुरत	krav
इराक	irak
प्रशंसक	fläktar
प्रशंसक	fans
प्रशंसक	fläkt
प्रशंसक	beundrare
प्रशंसक	fan
निवेशकों	investerare
निवेशकों	investerare
निवेशकों	investerarna
सेठ	seth
आँकड़े	statistiken
आँकड़े	statistik
आँकड़े	statistik
औजार	verktyget
औजार	verktyg
प्रसंस्करण	beredning
प्रसंस्करण	förädling
प्रसंस्करण	bearbetning
प्रसंस्करण	bearbetar
मन्त्र	mantra
उदार	generöst
उदार	generös
उदार	generösa
उदार	liberala
उदार	liberal
उदार	liberalt
मूर्तियों	idoler
मुद्दा	utfärdande
मुद्दा	emission
स्वाधीनता	liberty
स्वाधीनता	frihet
भाषाएं	språken
भाषाएं	språk
एयरलाइन	airbus
एयरलाइन	flygbolag
एयरलाइन	flygbolaget
एयरलाइन	flygbolag
एयरलाइन	airlines
एयरलाइन	flygbolagen
तस्वीरें	tavlor
तस्वीरें	pictures
तस्वीरें	bilder
तस्वीरें	foton
तस्वीरें	bilder
ग्रेड	betyg
ग्रेड	årskurs
ग्रेड	betyg
सब्जी	grönsaker
सब्जी	vegetabiliskt
सब्जी	grönsak
सब्जी	vegetabiliska
बोइंग	boeing
आत्मकथा	självbiografi
सवारी	ridning
सवारी	rider
सवारी	rida
सवारी	rid
सवारी	rida
कपड़ा	textil
कपड़ा	textilier
कपड़ा	tyg
कपड़ा	väv
कपड़ा	textil
कपड़ा	textilier
झा	rif
प्लस	plus
गंध	lukt
गंध	lukta
गंध	luktar
अंटार्कटिका	antarktis
गोद	varv
छुट्टी	semester
छुट्टी	helgdag
छुट्टी	semester
छुट्टी	högtid
यंग	unga
यंग	young
यंग	yngre
यंग	ung
अल्लाह	gud
अल्लाह	allah
राइट	wright
सम्पत्ति	fastighet
सम्पत्ति	egenskap
सम्पत्ति	fastigheter
सम्पत्ति	egendom
नित्य	dagligen
नित्य	daglig
नित्य	dagliga
नित्य	daily
पेट्रोलियम	petroleum
प्रस्थान	avgår
प्रस्थान	avresa
प्रस्थान	avgång
प्रस्थान	avfärd
दहन	förbränning
आंख	eye
आंख	ögon
आंख	ögat
आंख	öga
पालतू	pet
पालतू	husdjur
पालतू	sällskapsdjur
पालतू	husdjur
पालतू	sällskapsdjur
संचित	ackumulerade
संचित	samlat
संचित	konsoliderade
संचित	sammanställd
लाला	lala
उधार	lånade
उधार	lånad
उधार	lånat
उधार	låna
उधार	lånar
अनुभवी	erfarna
अनुभवी	erfaren
अनुभवी	upplevde
अनुभवी	upplevt
टोनी	tony
सजीव	living
सजीव	levande
सजीव	leva
सजीव	live
सजीव	levande
सजीव	organismer
सजीव	organism
सजीव	organismen
यूनिट	enheter
यूनिट	unit
यूनिट	enhet
यूनिट	enheten
स्टेट्स	staterna
स्टेट्स	stater
स्टेट्स	delstater
शायर	fylke
कविताएँ	dikter
दीर्घा	galleriet
दीर्घा	galleri
शॉट	shot
शॉट	skjutna
शॉट	skjuten
शॉट	skott
शॉट	sköt
शॉट	skott
शॉट	shots
मिस्टर	herrn
मिस्टर	mister
थाई	thailändsk
थाई	thai
थाई	thailändska
कोर्स	kurs
चिकित्सकों	behandling
चिकित्सकों	terapi
चिकित्सकों	doktorer
चिकित्सकों	läkare
वॉशिंगटन	washington
वस्तुएं	poster
वस्तुएं	objekt
वस्तुएं	föremål
फैसले	avgöranden
फैसले	beslut
भोज	bankett
परिधि	omkrets
प्रसव	förlossning
प्रसव	barnsäng
मानस	manas
उपेक्षा	försummelse
कराते	karate
उत्तेजित	hyper
उत्तेजित	upphetsad
उत्तेजित	pumpas
अनावश्यक	oönskade
अनावश्यक	oönskad
अनावश्यक	oönskat
अनावश्यक	onödigt
अनावश्यक	onödiga
अनावश्यक	onödig
अनावश्यक	överflödiga
अनावश्यक	överflödig
अनावश्यक	överflödigt
क्षतिग्रस्त	skadade
क्षतिग्रस्त	skadat
क्षतिग्रस्त	skadad
वाई	vai
सेवक	tjänare
सेवक	betjänt
सेवक	skötare
नाव	båt
फिल्मी	filma
फिल्मी	film
शर्करा	kolhydrater
पंच	bål
बोला	bola
बोला	talat
बोला	pratat
बोला	talade
विघटन	upplösningen
विघटन	upplösning
विघटन	upplösning
अनौपचारिक	informell
अनौपचारिक	informella
अनौपचारिक	informellt
साम्यवादी	kommunism
साम्यवादी	kommunismen
अरुणाचल	arunachal
क्षमताओं	förmåga
क्षमताओं	kapacitet
प्रासंगिक	relevant
प्रासंगिक	relevans
प्रासंगिक	relevanta
प्रासंगिक	relevant
लहर	våg
लहर	vinka
लहर	wave
सल्फेट	sulfat
कूद	jump
कूद	hoppa
कूद	hopp
कूद	hoppar
कूद	hoppade
कूद	hoppat
कूद	hoppar
कूद	hoppande
कूद	hoppning
प्रत्यय	suffix
परंपराओं	traditioner
ऊन	fleece
ऊन	ull
नासा	nasa
ब्रह्मांड	universum
ब्रह्मांड	kosmos
हीरो	hjälten
हीरो	hero
हीरो	hjälte
विराम	kommatecken
विराम	komma
रियो	rio
पंचम	femtedel
पंचम	femma
पंचम	femte
पंचम	fifth
विकृत	degenererade
विकृत	förvränga
सांख्यिकीय	statistiska
सांख्यिकीय	statistisk
सांख्यिकीय	statistiskt
सैम	sam
एयरपोर्ट	flygplats
एयरपोर्ट	flygplatsen
एयरपोर्ट	airport
एयरपोर्ट	flygplatser
सुलभ	händig
सुलभ	handy
हू	hoo
रिक्त	null
रिक्त	tomma
रिक्त	tomt
रिक्त	tom
रिक्त	blanka
रिक्त	tomt
रिक्त	blankt
रिक्त	blank
बडी	polaren
बडी	buddy
बडी	kompis
वादक	trummis
रैंकिंग	rangordningen
रैंकिंग	rangordning
संवर्धन	anrikning
अनुभवों	upplevelser
अनुभवों	erfarenheter
गामा	kilogram
गामा	gram
गामा	gamma
नियंत्रक	reglage
नियंत्रक	kontroller
अनु	anu
पाचन	matsmältning
मोर	påfågel
बाइबिल	bibel
बाइबिल	bibeln
स्थाई	bestående
स्थाई	permanent
स्थाई	permanenta
ढाल	lutning
ढाल	lutning
ढाल	ramp
ढाल	rampen
अभिन्न	integrerad
अभिन्न	oskiljaktiga
फेफड़े	lungorna
फेफड़े	lungor
दोस्तों	grabbar
दोस्तों	killar
दोस्तों	kompisar
दोस्तों	vänner
वोल्टेज	spänning
दरअसल	egentligen
दरअसल	faktiskt
रोज	rose
रोज	ros
रोज	vardag
रोज	vardagliga
रोज	dagligen
रोज	daglig
रोज	dagliga
रोज	daily
खोलने	öppnande
खोलने	öppning
खोलने	öppnar
खुलासा	avslöjar
खुलासा	avslöja
तोड़ने	bryter
तोड़ने	bryta
मान्यताओं	övertygelser
जरूर	måste
जरूर	must
प्रशासक	administratörer
प्रशासक	förvaltaren
प्रशासक	administratör
प्रशासक	handläggare
नकल	oäkta
नकल	imitation
बलिदान	offrar
बलिदान	uppoffringar
बलिदान	uppoffring
बलिदान	offra
बलिदान	uppoffringar
बलिदान	offrar
बलिदान	offer
सर्प	orm
सर्प	ormen
सर्प	snake
स्ट्रोक	stroke
स्ट्रोक	slaganfall
बैटमैन	batman
नाटककार	dramatiker
गुड	duktiga
गुड	god
गुड	duktig
गुड	gott
गुड	bra
धनुष	båge
धनुष	bog
धनुष	buga
एप्पल	äpple
एप्पल	apple
असंख्य	myriad
मधु	älskling
मधु	honung
परिदृश्य	palestinska
परिदृश्य	palestina
परिदृश्य	panorama
परिदृश्य	liggande
परिदृश्य	landskap
परिदृश्य	scenariot
परिदृश्य	scenario
परिदृश्य	perspektivet
परिदृश्य	perspektiv
मछलियों	fiskar
अनुपस्थिति	avsaknad
अनुपस्थिति	frånvaro
हार्वर्ड	harvard
मार्क्स	marxism
मार्क्स	marx
वॉन	von
सराय	sarai
सराय	inn
सराय	värdshus
कट	skär
कट	cut
कट	skära
कट	klippt
कट	klippa
भयानक	fruktansvärd
भयानक	fruktansvärt
भयानक	förskräckligt
भयानक	hemskt
भयानक	hemsk
भयानक	hemsk
भयानक	fruktansvärt
भयानक	fruktansvärd
भयानक	hemskt
पुरस्कृत	belönad
पुरस्कृत	belönas
पुरस्कृत	belönade
केविन	kevin
कर्ता	aktör
कर्ता	skådespelare
शिक्षित	utbildade
शिक्षित	bildad
शिक्षित	utbildad
साबुन	tvål
साबुन	såpa
मिलन	milan
मिलन	milano
हिंसक	våldsamt
हिंसक	våldsam
हिंसक	våldsamma
गेंदबाजी	bowling
ढाका	dhaka
उत्थान	upplyft
उत्थान	höjning
सेवाएँ	tjänster
तलाक	skilsmässor
तलाक	skilsmässa
तलाक	frånskild
तलाक	skild
तलाक	skilt
आक्सीजन	syrgas
आक्सीजन	syre
राजनयिक	diplomat
राजनयिक	diplomatisk
राजनयिक	diplomatiskt
राजनयिक	diplomatiska
एजेंसियों	byråer
ब्रूस	bruce
बैठने	sitta
बैठने	sitt
बैठने	sit
कवच	amulett
कवच	rustning
कवच	pansar
ड्यूक	hertig
ड्यूक	duke
तैनात	utplacerade
दूत	ambassadören
दूत	ambassadör
अनुष्ठान	ritual
अनुष्ठान	ritualer
राष्ट्रमंडल	samväldet
तार्किक	logiska
तार्किक	logisk
तार्किक	logiskt
महामारी	epidemier
महामारी	epidemi
महामारी	epidemin
महामारी	epidemier
मीर	mir
पिक्चर्स	tavlor
पिक्चर्स	pictures
पिक्चर्स	bilder
पिक्चर्स	pixar
साइकिल	cyklar
साइकिल	cykel
कामयाब	framgångsrika
कामयाब	framgångsrik
कामयाब	lyckad
कामयाब	lyckat
कामयाब	framgångsrikt
कामयाब	hanteras
कामयाब	hanterade
कामयाब	lyckades
कामयाब	förvaltade
विजयी	segrande
क्वांटम	quantum
साहस	kurage
साहस	modet
साहस	mod
व्याप्त	diffusa
व्याप्त	diffus
ओल्ड	gamla
ओल्ड	gammal
ओल्ड	gammalt
ज़रा	zara
निंदा	misstroende
निंदा	misstroendevotum
निंदा	fördömer
निंदा	fördöma
थकान	utmattning
थकान	trötthet
थकान	trötthet
थकान	trött
थकान	trötta
कोट	offert
कोट	citerar
कोट	citera
कोट	citat
कोट	kappa
कोट	jacka
अपमान	förnedring
अपमान	förolämpning
अपमान	förolämpa
घोर	makabra
मूवी	film
मूवी	filmer
मेटल	metall
मेटल	metal
प्रोफाइल	profil
प्रोफाइल	profilen
प्रोफाइल	profiler
ब्रिज	bridges
ब्रिज	broarna
ब्रिज	broar
ब्रिज	bridge
ब्रिज	bro
ब्रिज	bron
ब्रिज	brygga
ब्रिज	bryggan
पाणिनि	panini
ताज	krona
ताज	crown
ताज	kronan
ताज	taj
व्याख्यान	föreläsningar
व्याख्यान	föredrag
व्याख्यान	föredrag
व्याख्यान	föreläsning
परजीवी	parasiter
परजीवी	parasit
परजीवी	parasiten
चिकित्सीय	medicinska
चिकित्सीय	medicinsk
चिकित्सीय	medicinskt
रोबोट	robot
छोड़ा	hoppade
छोड़ा	avbrutet
छोड़ा	avbruten
व्हिस्की	whisky
ज़्यादातर	oftast
ज़्यादातर	mest
ज़्यादातर	mestadels
नागरिकता	medborgarskap
समृद्धि	välgång
समृद्धि	välståndet
समृद्धि	välfärd
समृद्धि	välstånd
अक्तूबर	oktober
अक्तूबर	okt
एक्ट	act
एक्ट	akt
एक्ट	agera
जोकर	joker
जोकर	jokern
जोकर	jack
जोकर	pajas
जोकर	clownen
जोकर	clown
मित्रों	kompisar
मित्रों	vänner
निमित्त	orsaka
निमित्त	orsak
भवनों	fastigheter
भवनों	byggnaderna
भवनों	byggnader
आज़ाद	azad
छठे	sexan
छठे	sjätte
