மற்றும்	och
செயலாக்கப்பட்டது	aktiverad
செயலாக்கப்பட்டது	bearbetat
செயலாக்கப்பட்டது	behandlade
செயலாக்கப்பட்டது	bearbetad
செயலாக்கப்பட்டது	behandlat
செயலாக்கப்பட்டது	bearbetade
எலைட்	elit
எலைட்	eliten
எலைட்	elite
கில்பி	kilby
பெர்னெர்ஸ்	berners
இந்துக்களே	hinduer
திருப்திகரமாக	tillfreds
திருப்திகரமாக	nöjd
திருப்திகரமாக	nöjda
பூஸ்ட்	marknadsför
பூஸ்ட்	marknadsföra
புகைப்படக்கலை	fotografering
புகைப்படக்கலை	fotografi
ஹர்ஸ்ட்	hurst
கோபன்ஹேகன்	copenhagen
கோபன்ஹேகன்	köpenhamn
கோபன்ஹேகன்	köpenhamns
பார்க்கின்றேன்	boca
காப்ரா	capra
இசைநிகழ்ச்சி	konsert
விவேகமான	vettigt
விவேகமான	förnuftigt
விவேகமான	vettig
விவேகமான	förnuftig
ஏர்டோசு	erdős
சியர்ஸ்	skål
எலக்ட்ரோ	elektro
இஸ்லாமிக்	islamisk
இஸ்லாமிக்	islamistiska
இஸ்லாமிக்	islamiska
இஸ்லாமிக்	islamska
வானி	wani
தியாகங்கள்	offrar
தியாகங்கள்	uppoffringar
தைகா	taiga
காட்டேரிகள்	vampyrer
அர்ரொயோ	arroyo
சேலையை	sari
ரைம்	rim
தூதரகங்களை	ambassadörer
மிரியம்	miriam
வங்கியாளர்கள்	bankirer
திரைச்சீலை	gardin
சூல்வித்தகம்	placenta
ஹெண்ட்ரிக்ஸ்	hendricks
சவாரிகள்	rider
பிரெண்டா	brenda
மியோ	mio
துரோகிகள்	förrädare
லாவ்	lau
ஈகன்	egan
ஆனேன்	ateist
ஃபிளெமிங்	fleming
ஊறி	lut
பொல்லாத	onda
கிரிம்சா	grimshaw
ஃபாரா	farah
பிலிப்பி	filippi
குறுக்குவழி	genväg
குறுக்குவழி	förkortat
பேக்கிங்	förpackning
பேக்கிங்	packning
பேக்கிங்	packar
பேக்கிங்	bakar
பேக்கிங்	bakning
நீக்குக	avlägsna
சேணம்	sadel
பேப்பர்பேக்	pocket
ஹாதோர்ன்	hawthorne
தொட்டிலில்	vagga
#அவன்	#han
#அவன்	#he
கையெறி	granater
நிஸ்ஸான்	nissan
ஹீலி	healy
எனிட்	enid
ரம்மி	rummy
நடைபயணம்	promenad
நடைபயணம்	promenera
நடைபயணம்	walk
பினா	pina
சலித்து	uttråkade
சலித்து	uttråkad
பிரோஸ்	firoz
பரீட்	farhad
கோல்கேட்	colgate
விளம்பரப்படுத்தப்பட்ட	marknadsfört
உறுதிசெய்கிறது	bekräftar
கைரா	kyra
ரெனர்	renner
ரோல்ஃப்	rolf
ஜோனி	joni
ஜோனி	johnnie
கமாண்டோக்கள்	kommandosoldater
சிதார்	sitar
ரெய்ட்	reid
ஆல்ட்மார்க்	altmark
நினைவில்லை	glömde
நினைவில்லை	glömt
சலுகையை	erbjudande
சலுகையை	erbjudandet
வுயர்ட்டம்பெர்கு	württemberg
அனுபவிக்கவும்	njuter
அனுபவிக்கவும்	enjoy
அனுபவிக்கவும்	njuta
கம்பியா	gambia
டெக்னோ	techno
கஸல்	ghazal
பொருத்தங்கள்	matcher
பொருத்தங்கள்	matchar
பொருத்தங்கள்	tändstickor
நூடுல்ஸ்	nudlar
அர்புத்நாட்	arbuthnot
ஓபோ	oboe
மூஸா	musa
மூஸா	mose
மூஸா	moses
நிங்	ning
ரைம்ஸ்	rim
ரைம்ஸ்	rimmar
அமைதிப்படுத்தும்	lugnar
வணங்குகிறேன்	salut
வணங்குகிறேன்	hälsar
வணங்குகிறேன்	honnör
ஜலதோஷம்	kallt
ஜலதோஷம்	förkylning
ஜலதோஷம்	kall
ஜலதோஷம்	cold
ஜலதோஷம்	kyla
ஏமாற்றிய	fuskat
ஏமாற்றிய	lurad
பாக்போ	gbagbo
எப்சம்	epsom
கமா	kommatecken
கமா	komma
ரோல்ஸ்	rullar
ரோல்ஸ்	rolls
விரும்பாதே	olikt
புத்திசாலித்தனமாக	vist
ரொட்டியை	roti
டிராக்டர்	traktor
தாழ்ப்பாள்	spärr
தாழ்ப்பாள்	lås
தாழ்ப்பாள்	haka
டுவோராக்	dvořák
ஸ்மைலி	smiley
மேலேற்றம்	uppstigning
கருவியல்	embryologi
சிக்காசோ	chickasaw
மென்லோ	menlo
சிறுநீர்வழி	urinröret
புரூஸ்ட்	proust
லஸ்	luz
அன்டோரா	andorra
டெவோன்	devon
பியூரர்	führern
பியூரர்	führer
லோயா	loya
ஹேமார்க்கெட்	haymarket
நாக்குகள்	tungor
கிளேடன்	clayton
ஹாமர்	hamer
சுங்கன்	nedsänkt
சுங்கன்	sjunkna
ஐந்தோவன்	eindhoven
வாலே	vale
சபீனா	sabina
தேடுங்கள்	söka
சொல்வள	vokabulär
சொல்வள	ordförråd
கொடியது	dödliga
கொடியது	livsfarligt
கொடியது	dödlig
கொடியது	dödligt
சித்தாந்தங்கள்	ideologier
பொழுதுபோக்குகள்	hobbies
ரெய்க்யவிக்	reykjavík
லின்டால்	lindahl
டூசான்	toussaint
கபிலா	kabila
மிதத்தல்	levitation
தொகுப்புவினை	syntes
மோட்டார்சைக்கிள்	motorcyklar
மோட்டார்சைக்கிள்	motorcykel
அபினிப்	opium
திருட்டுத்தனமாக	smyg
திருட்டுத்தனமாக	stealth
அடுக்கடுக்கான	kaskad
சூழ்ச்சிப்	tutte
ஜாக்கெட்	jackan
ஜாக்கெட்	kavaj
ஜாக்கெட்	jacka
கிரிஸ்லர்	chrysler
கோர்னிலோவ்	kornilov
உறங்கி	sover
உறங்கி	somnat
டாவோ	dao
அத்தாட்சி	underteckna
அத்தாட்சி	skylt
அத்தாட்சி	tecken
அத்தாட்சி	signera
துத்தி	tutti
அம்முராபி	hammurabi
தயாரிப்பைப்	produkten
தயாரிப்பைப்	produkt
இழுக்கவும்	dra
இழுக்கவும்	drag
இழுக்கவும்	släpa
ஓவா	hoa
வணங்குகிறோம்	dyrka
வணங்குகிறோம்	gudstjänst
வணங்குகிறோம்	tillbedjan
வணங்குகிறோம்	tillbe
வணங்குகிறோம்	dyrkan
கொனாக்ரி	conakry
கிரில்	grill
கிரில்	grillen
டிரேயர்	dreyer
கவலையாக	oroliga
கவலையாக	oroad
கவலையாக	oroade
கவலையாக	orolig
கவலையாக	bekymrad
தாமு	tamu
கைக்குட்டை	näsduk
நிரந்தரமானது	bestående
நிரந்தரமானது	permanent
நிரந்தரமானது	permanenta
தர்பூசணி	vattenmelon
அசாகான்	asahan
கார்ப்ஸ்	kåren
கார்ப்ஸ்	kår
கார்ப்ஸ்	corps
ரெக்	rec
ஆம்புலன்ஸ்	ambulans
ஃப்ரேசர்	fraser
சோப்புகள்	tvål
புஸ்ஸி	pussy
புஸ்ஸி	mutta
டோமி	domi
பேட்டரிகள்	batterierna
பேட்டரிகள்	batterier
அழைக்கவும்	ring
அழைக்கவும்	call
அழைக்கவும்	samtal
அழைக்கவும்	ringa
டியூனாண்ட்	dunant
நியூட்ரா	neutra
அளி	sträckte
அளி	utsträckt
அளி	sträckt
மூடவும்	stänga
மூடவும்	nära
மூடவும்	stäng
மினியேச்சர்	miniatyr
மொரிஷியஸ்	mauritius
ஹூனான்	hunan
செரியன்	cherian
மாஸ்ட்ரிக்ட்	maastricht
அலெக்ஸாண்ட்ரா	alexandra
கண்ணீரை	tårar
தேங்காய்கள்	kokosnötter
அகோரா	agora
ஓல்ட்மன்	oldman
கொன்றுவிடும்	döda
கொன்றுவிடும்	kill
அயோனியன்	joniska
ஊட்ரம்	outram
மெக்ஸ்	mex
தூண்டம்	induktans
யாவுண்டே	yaoundé
சிரமமும்	möda
சிரமமும்	slit
டிராக்டர்கள்	traktorer
லியாண்டர்	leander
மாலர்	mahler
அட்டூழியங்கள்	illdåd
அட்டூழியங்கள்	grymheter
சிவிங்கிப்புலி	cheetah
கார்வெண்	pied
கார்வெண்	svartvit
எர்பிக்	herbig
ஊக்கமளிக்கும்	inspirerande
லாபங்கள்	förmögenheter
டிம்மி	timmy
பிச்சைக்காரன்	tiggare
அடித்ததால்	hingstar
கிர்ச்னர்	kirchner
பக்கெட்	hink
பக்கெட்	spann
சக்கரி	zachary
கன்னர்	skytt
கன்னர்	gunner
பொதுநலக்	välbefinnande
மஜித்	majid
சிரிஸ்	ceres
லாரென்சோ	lorenzo
பாகுபடுத்தல்	tolkar
பாகுபடுத்தல்	tolkning
கோசுட்டர்	coster
வெட்டோரி	vettori
கொடுப்பான்	ge
கொடுப்பான்	giv
கொடுப்பான்	give
நிரவல்	tillskott
நிரவல்	komplettering
எதிர்ப்பார்த்த	förväntade
எதிர்ப்பார்த்த	förväntat
எதிர்ப்பார்த்த	förväntas
எதிர்ப்பார்த்த	förväntad
எதிர்ப்பார்த்த	väntas
வாரிசுகளின்	klanerna
ஏறுவரிசை	stigande
குரோசோ	grosso
மெய்யாக	verkligen
போஷ்	bosch
போஷ்	posh
தச்சர்கள்	snickare
காதணிகள்	örhängen
வோல்ட்ஸ்	volt
அலறல்	skrik
அலறல்	skrika
அலறல்	skriker
ஏசாயா	jesaja
மிட்ச்	mitch
குத்தகைத்	hyrda
சதாத்	sadat
கிராஸ்மேன்	grossman
ஸ்பர்ஸ்	sporrar
தெரிதா	derrida
குசுக்கோ	cusco
டிமோன்	timon
வாக்களித்துள்ளனர்	carragher
ஷரியா	sharia
எடோபிகோக்	etobicoke
கிடக்கை	raden
கிடக்கை	rad
கிடக்கை	row
பியெலா	biela
ஹோக்கிங்	hawking
தோட்டாக்கள்	kulor
கோகா	koga
கோகா	goga
மேசான்கள்	meson
ரூனிக்	runskrift
ஹட்சிசன்	hutchison
அட்வான்ஸ்	avancera
அட்வான்ஸ்	förväg
அட்வான்ஸ்	framåt
அட்வான்ஸ்	förskott
ஜியான்	jian
டோபே	tobey
டில்மா	dilma
ரோஸ்மேரி	rosemary
ரோஸ்மேரி	rosmarin
காட்வின்	godwin
கோல்டிங்	golding
ஹேரியட்	harriet
மூஞ்சூறு	näbbmus
மூஞ்சூறு	crocidura
சுத்திகரிக்கும்	rena
சுத்திகரிக்கும்	rensa
ஹாப்ஸ்	hobbs
படிகாரம்	alun
உதவிகரமான	hjälpsam
குளிப்பது	bada
கூகன்	coogan
ஒழித்துக்	utrotade
கிளிம்ட்	klimt
ஓலா	ola
எஜமான்	boz
கேய்	kaye
கிரிம்சன்	crimson
கர்ப்பமான	dräktiga
கர்ப்பமான	gravida
கர்ப்பமான	gravid
ரேஷன்	ranson
பாயி	bayi
மீட்டெடு	återställ
மீட்டெடு	återställa
மீட்டெடு	återställning
#கிழக்கு	#östra
சுவைத்து	smak
சுவைத்து	smaka
சுவைத்து	smakar
சுவைத்து	smaken
அண்டர்வுட்	underwood
ஈன்றது	sto
இளைப்பாறும்	vilande
இளைப்பாறும்	vilar
தருணங்களை	moments
தருணங்களை	stunder
தருணங்களை	ögonblick
தருணங்களை	ögonblicken
துலே	thule
நடைபாதையில்	trottoaren
மாட்ட	inramad
மாட்ட	mata
#மேற்கு	#västra
பங்காசி	benghazi
பரப்புகிறது	spridning
பரப்புகிறது	sprider
பரப்புகிறது	sprida
உரோமுலசு	romulus
கான்ஸ்டபிள்	konstapel
மாக்கியவெல்லி	machiavelli
ஐசன்பர்க்	heisenberg
சிஐடி	cid
அழிக்கிறார்	förstör
பேனாக்கள்	pennor
சவப்பெட்டி	kista
ராபர்டோ	roberto
ஃபோர்ஸ்டர்	forster
கலந்துரையாடலை	diskussioner
கலந்துரையாடலை	diskussion
எம்பிராய்டரி	broderier
தன்னம்பிக்கையை	självsäker
ஒழியும்	utrotning
துப்ருக்	tobruk
மலோன்	malone
ரிட்ஸ்	ritz
தேனிலவு	bröllopsresa
தேனிலவு	smekmånad
தேனிலவு	smekmånaden
குறிப்பிடு	ange
குறிப்பிடு	specificera
குறிப்பிடு	precisera
உருளையான	cylindriska
சரகோசா	saragossa
அதிர்ஷ்டவசமாக	lyckligtvis
பெரில்	beryl
தர்மங்களை	välgörenhetsorganisation
தர்மங்களை	välgörenhet
தர்மங்களை	välgörenhetsorganisationer
உபசாரம்	artighet
நிகோ	niko
நிகோ	nico
பெயரற்ற	namnlös
கிராஃப்ட்	torpet
கிராஃப்ட்	croft
டாபி	tabi
தூய்விப்பாலை	raffinaderi
தூய்விப்பாலை	raffinaderiet
பிராண்டு	varumärket
பிராண்டு	brand
பிராண்டு	märke
பிராண்டு	varumärke
ஸ்குவாட்	truppen
ஸ்குவாட்	trupp
ஸ்குவாட்	squad
ஸ்குவாட்	huka
கிளிஃப்	klippan
கிளிஃப்	klippa
கிளிஃப்	cliff
ஜான்சூன்	janszoon
மோதிரங்கள்	ringarna
மோதிரங்கள்	rings
மோதிரங்கள்	ringar
ஒப்பந்ததாரர்கள்	entreprenörer
பைப்லைன்	pipeline
பேயூ	bayeux
பிகோனியா	begonia
செல்போன்	mobiltelefon
செருமன்விங்ஸ்	germanwings
அடேனார்	adenauer
கியாஸ்	fazer
ஏட்ரியம்	atrium
கிண்டலாக	sarkastisk
சைக்கோ	psykopat
சைக்கோ	psycho
#ராஜா	#kung
இதமாக	rejäl
கழிப்பறைகள்	badrum
கழிப்பறைகள்	toaletter
தாடா	datta
அக்வா	aqua
பெர்க்கின்	perkin
பாவி	syndare
துரோக	förrädiska
கேரஸ்	carus
கட்லர்	cutler
ஏவான்	avon
சந்தேகத்திற்கிடமான	misstänkta
சந்தேகத்திற்கிடமான	misstänksamma
சந்தேகத்திற்கிடமான	misstänksam
சந்தேகத்திற்கிடமான	misstänkt
கோல்ட்பெர்க்	goldberg
பிராண்டி	brandi
டியுரே	dürer
பிளம்	plommon
தானியா	tania
தானியா	tanja
சலா	salah
கிளெக்	clegg
இறுதியாய்	slutligen
இறுதியாய்	äntligen
ஸ்பிலிட்	robust
ஸ்பிலிட்	robusta
மஜா	maja
சாமான்	bagaget
சாமான்	resgods
சாமான்	bagage
வாழ்த்துகிறோம்	utsikter
நிரந்தரம்	bestående
நிரந்தரம்	permanent
நிரந்தரம்	permanenta
கர்ப்பிணிகள்	dräktiga
கர்ப்பிணிகள்	gravida
கர்ப்பிணிகள்	gravid
அக்கார்டியன்	dragspel
சாசர்	chaucer
லோவல்	lowell
டாப்ஸ்	toppar
மான்டி	monty
பிகா	pica
ஸ்னைடர்	schneider
பொலின்	boleyn
சிர்கா	cirka
சும்பாவா	sumbawa
உதவிக்குறிப்பு	tooltip
புதுப்பிக்கவும்	uppdatera
புதுப்பிக்கவும்	uppdatering
புதுப்பிக்கவும்	uppdatering
புதுப்பிக்கவும்	uppdaterar
ஹார்டின்	hardin
லேன்ஸ்	körfält
சகோதரர்களே	bröderna
சகோதரர்களே	bröder
சகோதரர்களே	brothers
சகோதரர்களே	bros
பொரொசென்கோ	porosjenko
பாம்பாங்	bambang
ஃபீல்டர்	fielder
நெவிசு	nevis
இடுக்கேரிகள்	fjordar
பொருத்தமில்லை	felaktigt
பொருத்தமில்லை	felaktiga
பொருத்தமில்லை	oriktig
பொருத்தமில்லை	felaktig
செம	sema
குடியிருப்பாளர்கள்	invånare
குடியிருப்பாளர்கள்	boende
குடியிருப்பாளர்கள்	bosatta
வெளியேற்று	utgång
வெளியேற்று	utförsel
வெளியேற்று	utträde
வெளியேற்று	avsluta
டிட்டோ	tito
பிகோ	pico
டென்செல்	denzel
மாரீஸ்	maurice
தள்ளிய	kompensera
தள்ளிய	förskjutning
தள்ளிய	utjämna
அனி	ani
ராயல்டி	royalty
ராயல்டி	kungligheter
ராயல்டி	kunglig
ராயல்டி	kungligt
அபகரித்து	rycka
லூசியானோ	luciano
காந்தோநீசிய	yue
ஒடிஸி	odyssey
தேர்வுசெய்யப்பட்டது	markerad
தேர்வுசெய்யப்பட்டது	kontrollerat
தேர்வுசெய்யப்பட்டது	kontrollerade
தேர்வுசெய்யப்பட்டது	kollade
தேர்வுசெய்யப்பட்டது	kontrollerad
டிப்	doppa
டிப்	dopp
பிமினி	bimini
கலாசுனிக்கோவ்	kalasjnikov
குரோக்கர்	crocker
ரிப்	slit
ரிப்	rip
கெண்டல்	kendall
ஜோதிடர்	astrolog
கொன்	conn
கொன்	con
உபி	ubi
ஜாரெட்	jared
ஹைமன்	hyman
ஃபாமா	fama
பிரெல்லி	pirelli
நிரப்பல்	stoppning
இருட்டடிப்பு	mörkläggning
இருட்டடிப்பு	strömavbrott
இருட்டடிப்பு	blackout
ரக்கூன்	tvättbjörn
சந்தனா	santana
ஒட்டல்	ympning
ராக்னர்	ragnar
கற்பை	oskuld
தாவு	jump
தாவு	hoppa
தாவு	hopp
தாவு	hoppar
பெரே	basker
இலீச்	iljitj
விவாதிக்கலாம்	fab
ரேன்	rennes
ஷேடி	skumma
பீட்டோ	pitot
ஹுட்	hutt
காமி	serier
காமி	komiker
காமி	serietidningar
கலந்துகொள்கிறார்	going
வூண்	woon
இறந்தாலும்	avlider
இறந்தாலும்	dör
கசடு	slagg
ஆரோக்கியமானது	friskt
ஆரோக்கியமானது	hälsosam
ஆரோக்கியமானது	hälsosamt
ஆரோக்கியமானது	friska
ஆரோக்கியமானது	frisk
ஆரோக்கியமானது	sund
ஆரோக்கியமானது	friskare
மிலிபாண்ட்	miliband
பேரழகு	underbar
குவாமே	kwame
இம்மையில்	förutvarande
கவுண்டா	kaunda
விநியோகங்கள்	leveranser
டிகிரிகள்	grader
டிகிரிகள்	examina
சாஷா	sasha
ஓய்வின்றி	rastlös
மோசடியான	bedrägliga
மோசடியான	bedrägligt
முன்னா	munna
கொடுமையானது	fruktansvärda
கொடுமையானது	fasansfulla
தள்ளு	push
தள்ளு	tryck
தள்ளு	knuffa
புத்திசாலிகள்	klokare
பிரான்சன்	branson
நியூபோர்ட்	newport
ஃபிலிப்ஸ்	philips
ஃபிலிப்ஸ்	phillips
கேத்	kath
இயூஜின்	eugène
கழைக்கூத்து	akrobatik
முண்டோ	mundo
வார்த்தையே	ord
வார்த்தையே	word
டெட்டர்	tedder
ஏசர்	acer
கோரன்	göran
கோரன்	goran
புரோஸ்னன்	brosnan
ஊர்வனவும்	reptiler
கைய	övertagande
கைய	övertagandet
பழிவாங்கல்	revansch
பழிவாங்கல்	hämnd
பழிவாங்கல்	hämnas
மக்பெத்	macbeth
பொறுப்புடைமை	ansvarighet
உண்மையிலே	verkligen
ஏஜென்ட்	ombud
ஏஜென்ட்	agent
எதையோ	nånting
எதையோ	något
எதையோ	någonting
எதையோ	nåt
சோலிஸ்	solis
போல்ட்ஸ்மான்	boltzmanns
நினோ	nino
கீக்	nörd
லஸ்ஸி	lassi
ஹானி	haney
ஹெலென்	almirante
ரமல்லா	ramallah
ஜென்ஸ்	jans
இவனோவிச்	ivanovic
எர்ட்டில்	ertl
படிக்கிறேன்	studerar
படிக்கிறேன்	studera
சந்தேகங்களுக்கு	frågor
சந்தேகங்களுக்கு	sökningar
சந்தேகங்களுக்கு	förfrågningar
எட்மன்டன்	edmonton
தவிர்ப்புத்	utslagning
தவிர்ப்புத்	uteslutande
தவிர்ப்புத்	utanförskap
தவிர்ப்புத்	uteslutning
எனாமல்	emalj
அமு	amu
நீரகவழல்	nefrit
ரோவ்	rowe
மெத்தடிஸ்ட்	metodist
அவுமியா	haumea
விருப்பமுள்ளவர்கள்	intresserad
விருப்பமுள்ளவர்கள்	intresserade
அகி	aki
உடற்தகுதி	lämplighet
உடற்தகுதி	träning
உடற்தகுதி	kondition
உடற்தகுதி	fitness
நியாயமா	mässa
நியாயமா	rättvist
நியாயமா	rättvis
அனுமதிக்கவும்	tillåta
அனுமதிக்கவும்	tillåt
சால்வை	sjal
டிப்டன்	tipton
செய்திமடல்	nyhetsbrevet
செய்திமடல்	nyhetsbrev
கிளயார்	claire
திரான்சுனிஸ்திரியா	transnistrien
பைக்கர்	biker
ஹேவுட்	haywood
வாண்டா	wanda
ஒருங்கிணைப்புகள்	koordinaterna
ஒருங்கிணைப்புகள்	koordinater
பவர்பாயிண்ட்	powerpoint
உரசல்	friktion
நீலச்சிறகி	årta
பூச்சிக்கொல்லிகளின்	självmord
இறுக்கு	strypa
இறுக்கு	stryper
விரைவானது	fortare
விரைவானது	snabbare
விரைவானது	snabbt
விரைவானது	snabb
விரைவானது	snabba
ஆசிர்வாதம்	välsignelse
ஆசிர்வாதம்	välsignelsen
மிலா	mila
பியூரியஸ்	rasande
பியூரியஸ்	ursinnig
அழுத்து	tryck
அழுத்து	press
அழுத்து	pressen
அழுத்து	knuff
அழுத்து	knuffa
செய்பவர்களாகவும்	vädjan
கலிஸ்	kallis
உலர்த்த	gunnar
லோரா	lora
ஹன்னிகன்	hannigan
அதிர்ச்சியடைந்து	skrämd
திடம்	solid
திடம்	solitt
அட்வுட்	atwood
மேலா	mela
கமிஷனர்	kommissionär
கமிஷனர்	polismästaren
ஷெர்	sher
சிதறம்	entropi
ஒழுக்கமான	anständigt
ஒழுக்கமான	anständig
ஒழுக்கமான	hyfsad
புருவ	panna
ஹாம்செயார்	hampshire
அட்டையாக	täcke
லெர்னர்	lerner
வெஸ்புச்சி	vespucci
அநீதிக்கு	orättvisa
அநீதிக்கு	orättvisor
குறுக்குவழிகள்	genvägar
உடலியக்கம்	kiropraktik
செமாராங்	semarang
ஹீன்	hein
ஸ்மர்ஃப்ஸ்	smurfar
கொலாஜன்	kollagen
வெறுக்கிறேன்	hata
வெறுக்கிறேன்	hatar
வெறுக்கிறேன்	hat
பாராட்டத்தக்க	märkbar
பாராட்டத்தக்க	märkbara
ஹைன்ஸ்	hines
வல்காரிஸ்	vulgaris
யாவ்	yao
பிரிஸ்காட்	prescott
டெனாலி	denali
முத்தமிட	puss
முத்தமிட	kiss
முத்தமிட	kyss
ரிட்ஜ்வே	ridgeway
படகோனியா	patagonien
துருப்பிடித்த	rusty
ஐலா	aila
பிதேலிஸ்	sigmaringen
ஸ்கொக்	schock
ஆவலை	frestande
ஆவலை	lockande
பரப்பிக்	inkludering
பரப்பிக்	integration
முடுக்கு	accelerator
ஸ்டார்ச்	stärkelse
உடுப்பு	kläder
ஷட்டில்	färja
ஷட்டில்	skyttel
ஷட்டில்	skytteln
தோல்களை	skinn
புறவணியிழையம்	epitel
வெளவால்கள்	fladdermöss
வைவ்ஸ்	vives
காதலியே	flickvän
காதலியே	flickvännen
வால்டர்ஸ்	walters
சிதறு	dispersion
சிதறு	spridning
ஹெய்க்	heike
அறிந்திருக்கிறேன்	loca
சிக்னசு	cygnus
ஹராரே	harare
அவசரத்தில்	rush
அவசரத்தில்	rusa
கைரேகைகள்	fingeravtryck
உதட்டு	lip
உதட்டு	läppen
உதட்டு	läpp
மரியோன்	marion
டெம்பிள்டன்	templeton
ஆஞ்சலோ	angelo
வணங்கிக்	dyrkar
கோல்டா	golda
முலைகள்	bröst
தெரேஸ்	therese
பேஜர்	sökare
இடுப்பை	midjan
இடுப்பை	midja
பகுத்தறிவியம்	rationalism
மிண்டி	mindy
அருந்தகம்	kafé
அருந்தகம்	cafe
அருந்தகம்	caféet
அருந்தகம்	café
அருந்தகம்	bar
பயமாக	skrämd
பயமாக	rädd
நடைப்பயிற்சி	walking
நடைப்பயிற்சி	gående
நடைப்பயிற்சி	vandrande
நடைப்பயிற்சி	promenerar
நடைப்பயிற்சி	promenad
டிக்கா	tikka
மினாட்	minot
லூன்	loon
டீஃபோ	defoe
டென்னிங்	denning
சலூன்	saloon
சலூன்	salong
மரிசா	marisa
டிர்பிட்சு	tirpitz
இந்ந	inna
ஐரே	airey
டிர்க்	dirk
போன்கள்	telefoner
அமானி	amani
கியாகோமோ	giacomo
ரப்பி	rabbi
ரப்பி	rabbin
பண்டோரா	pandoras
பண்டோரா	pandora
மேஸ்ட்ரோ	maestro
டெனற்	dennett
பிலி	pili
லம்பா	lamba
எபெக்ட்	verkan
எபெக்ட்	effekten
எபெக்ட்	effekt
போடுங்கள்	lägger
போடுங்கள்	lägga
போடுங்கள்	sätta
போடுங்கள்	lägg
மசூம்தார்	majumdar
தாலாட்டும்	relatera
அமுண்ட்சென்	amundsen
நெஸ்டர்	nestor
ஹேக்கர்	hacker
ஹேக்கர்	hackare
மறைக்கவும்	dölj
மறைக்கவும்	dölja
மறைக்கவும்	gömma
மறைக்கவும்	göm
காமத்தின்	kamath
உரோசலிண்டு	rosalind
முடக்கப்பட்ட	funktionshindrade
முடக்கப்பட்ட	handikappade
ஹோலிஸ்	hollis
மறைக்கப்பட்டது	gömt
மறைக்கப்பட்டது	dold
மறைக்கப்பட்டது	gömd
மறைக்கப்பட்டது	dolda
மறைக்கப்பட்டது	dolt
புதுப்பிப்புகள்	uppdateringar
புதுப்பிப்புகள்	uppdaterar
சித்ரால்	chitral
திட்டுதல்	missbruka
திட்டுதல்	missbrukar
சாலையோரம்	vägkanten
மோலடோவ்	molotov
உலரும்	torkning
உற்சாகத்தை	entusiastisk
உற்சாகத்தை	entusiasm
மேசி	macy
பர்கெசு	burgess
சன்னா	chana
பின்னடைவாக	nackdel
கைதுகள்	arresteringar
கைதுகள்	gripanden
இதா	ida
மீட்டெடுப்பு	återvinning
மீட்டெடுப்பு	återhämtning
மீட்டெடுப்பு	indrivning
எதிரணியை	vapenstillestånd
எதிரணியை	vapenvila
கெரென்சுகி	kerenskij
சூமான்	schumann
பூச்செண்டு	bukett
பீப்	ljudsignal
பீப்	tonen
பீப்	pip
ஸ்பிரிங்ஃபீல்ட்	springfield
மனாகுவா	managua
நவரோ	navarro
கிம்மல்	kimmel
மௌரீன்	maureen
திரைச்சீலைகள்	gardiner
ரெக்கி	reggie
பிராட்போர்ட்	bradford
அதிர்ச்சியூட்டும்	häpnadsväckande
அதிர்ச்சியூட்டும்	förbluffande
பிரகாசமாகவும்	aro
கையளவு	orörd
கையளவு	orört
கையளவு	orörda
பொய்கள்	lögner
பொய்கள்	ligger
பிச்	bitch
பிச்	tik
ஹியுன்	hyun
சோகத்தை	sorg
பொலிஞ்சர்	bollinger
வறுக்கப்பட்ட	rostade
வறுக்கப்பட்ட	rostat
வறுக்கப்பட்ட	rostad
லெவண்ட்	levant
கஜகஸ்தான்	kazakstan
கொடுத்தோம்	gav
ப்ராம்	balen
ப்ராம்	bal
ஏலியன்ஸ்	aliens
ஏலியன்ஸ்	utlänningar
ஏலியன்ஸ்	utomjordingar
சீட்டா	zeta
சாதகமானது	gynnsam
சாதகமானது	gynnsamt
சாதகமானது	fördelaktig
ஈஸ்ற்மன்	eastman
பாலாசி	bauchi
கைம்பெண்கள்	änkor
ஊதாரி	liknelse
பர்ரா	barra
நாசியழற்சி	rinit
பாராட்டப்பட	uppskattat
பாராட்டப்பட	uppskattade
பாராட்டப்பட	uppskattas
பாராட்டப்பட	uppskattad
கொலோண்டை	kollontaj
போவி	bowie
வேகத்தோடு	behållare
வேகத்தோடு	cylindrar
வேண்டப்படுகிறது	förslag
அவற்றினுள்	hälsade
மெர்வ்	merwe
சுயவிவரங்கள்	profiler
ஷான்சி	shaanxi
விடேகர்	whitaker
பப்போவ்	popov
கூட்டாளர்கள்	partners
கூட்டாளர்கள்	samarbetspartners
கூட்டாளர்கள்	samarbetspartner
கூட்டாளர்கள்	partner
காஸ்ட்னர்	costner
சிரப்	sirap
பேனிஸ்டர்	bannister
வேஸ்ட்	västra
வேஸ்ட்	väst
வேஸ்ட்	väster
வேஸ்ட்	västerut
செல்வச்செழிப்பு	bonanza
ஃபேரர்	farrer
முன்னிருப்பு	standardvärde
முன்னிருப்பு	standard
ஹிர்ஸ்ட்	hirst
செர்வுட்	sherwood
சமராசு	samaras
மெலனி	melanie
இனைப்பு	anslutningen
இனைப்பு	anknytning
இனைப்பு	koppling
இனைப்பு	anslutning
இனைப்பு	samband
இனைப்பு	bond
ஒரோமோ	oromo
லோலா	lola
