категория	category
лгбт	lgbt
пересечения	crossing
пересечения	intersection
пересечения	intersections
жидкости	liquids
жидкости	liquid
жидкости	fluids
полуострове	peninsula
территориальная	territorial
горно	gorno
сектора	sectors
закончился	ended
узел	node
узел	knot
скота	livestock
синдром	syndrome
перенос	transfer
перенос	transference
защищать	protect
защищать	defend
уточнения	clarifications
кол	stake
кол	kol
кол	col
монастыри	monasteries
захват	capture
захват	seizure
массового	mass
ежедневно	daily
хвост	tail
преимущество	advantage
видимости	visibility
вручную	manual
вручную	manually
природа	nature
постоянный	permanent
постоянный	constant
егор	egor
егор	yegor
аренды	lease
зрители	audience
зрители	spectators
зрители	viewers
старт	start
ребёнок	baby
ребёнок	child
опытный	experienced
вторжения	invasion
вторжения	incursions
смоленск	smolensk
исключение	exception
исключение	exclusion
хор	choir
хор	chorus
хор	glee
возражений	objections
квартиры	flats
квартиры	apartments
осетии	ossetian
осетии	ossetia
джерри	gerry
джерри	jerry
пациентов	patients
избирателей	electorate
избирателей	electors
избирателей	voter
избирателей	voters
внешняя	external
внешняя	exterior
римская	roman
густав	gustav
густав	gustaf
сэм	sam
корма	feed
корма	fodder
преобразования	transform
преобразования	transformation
преобразования	transformations
календарь	calendar
употребление	usage
республик	republics
археологии	archeology
археологии	archaeology
освещения	illumination
освещения	lighting
келли	kelly
пушкин	pushkin
сформирован	formed
удалены	removed
административные	administrative
графики	graphics
графики	graphs
микрорайон	subdistrict
карточки	cards
содержать	contain
ветвь	branch
полуфинал	semifinal
многократно	repeatedly
пианист	pianist
национальность	nationality
листьев	leaves
сказка	tale
замена	replacing
замена	replace
замена	substitute
замена	substitution
замена	replacement
шлезвиг	schleswig
возможна	possible
коммун	communes
уроки	lessons
штаты	states
советника	adviser
ответить	answer
ответить	reply
ядро	core
ядро	nucleus
ядро	kernel
стене	wall
казаки	cossacks
хранится	stored
редактирования	editing
газет	newspapers
согласие	consent
растёт	grows
собственность	property
собственность	ownership
разрушения	devastation
разрушения	destruction
автоматический	automatic
симон	simone
симон	simon
образцы	specimens
образцы	samples
перспективы	perspective
перспективы	prospects
перспективы	outlook
перспективы	perspectives
небо	heaven
небо	sky
небо	skies
квартире	apartment
молодежи	youth
имущество	property
завтра	tomorrow
соотношение	ratio
поддержал	supported
годовой	annual
чья	whose
расстояния	distances
кара	kara
кара	cara
чешский	czech
закрыть	close
культурные	cultural
встретил	met
доклад	report
пенсию	pension
пилоты	pilots
математика	maths
математика	mathematics
математика	math
католическая	catholic
представляла	imagined
корни	roots
выиграть	win
восточные	eastern
двойной	double
сетей	networking
сетей	networks
слой	layer
объявлен	declared
расследование	investigating
расследование	investigation
расследование	investigations
александру	alexandru
мечети	mosques
мечети	mosque
плавание	swimming
хроника	timeline
хроника	chronicle
маленькая	small
маленькая	little
независимый	independent
майя	maia
майя	maya
майя	maja
барнаул	barnaul
станица	stanitsa
византии	byzantium
вена	vein
вена	vienna
пистолет	pistol
пистолет	gun
стихотворение	poem
кислота	acid
указывается	specifies
тщательно	meticulous
тщательно	meticulously
тщательно	carefully
кристина	christina
кристина	cristina
кристина	christine
кристина	kristina
нападение	assault
нападение	attack
внутренняя	internal
внутренняя	inner
психология	psychology
разработчиков	developers
цена	price
цена	cost
широкого	wide
пожар	fire
валерия	valeria
валерия	valerie
бор	bor
бор	bohr
бор	boron
сомнений	doubt
оригинальный	original
химия	chemistry
бедности	poverty
размещение	placement
размещение	accommodation
итальянская	italian
прогресс	progress
наказание	penalty
наказание	punishing
наказание	punishment
строить	build
автомобильная	automotive
разновидность	variety
учиться	learn
полей	fields
кевин	kevin
эдди	eddie
эдди	eddy
эдди	addy
фигура	figure
сибирский	siberian
турецкий	turkish
британские	british
веса	weights
переводится	translates
йозеф	jozef
йозеф	josef
сербской	srpska
локомотив	locomotive
локомотив	lokomotiv
начальной	elementary
черногории	montenegro
черногории	montenegrin
эмир	emir
предприниматель	entrepreneur
опасность	danger
опасность	hazard
местоположение	location
сомнение	doubt
выполнены	fulfilled
статуя	statue
территориях	territories
прямые	direct
поэзия	poetry
навсегда	forever
навсегда	permanently
собраны	gathered
такси	taxi
такси	cab
такси	taxis
франсиско	francisco
производителей	producers
производителей	manufacturers
перенесено	moved
перенесено	rescheduled
аналогичные	similar
напряжения	voltage
риск	risk
специальная	special
лоб	forehead
лоб	brow
периоды	periods
джим	jim
управлять	manage
достичь	achieve
фердинанд	ferdinand
привлечь	draw
привлечь	attract
прекратил	stopped
обзоры	reviews
уругвая	uruguayan
уругвая	uruguay
пунктах	paragraphs
ивано	ivano
уничтожение	annihilation
уничтожение	destroying
уничтожение	extermination
уничтожение	destruction
учителей	teachers
активный	active
охватывает	covered
охватывает	covers
значимые	meaningful
общественности	public
философы	philosophers
ног	nog
последовательность	consistency
последовательность	sequence
сочинение	essay
присутствие	attendance
присутствие	presence
объем	volume
кндр	dprk
постоянное	permanent
постоянное	constant
ячейки	cell
ячейки	cells
отлично	great
терапии	therapy
терапии	therapies
экраны	screens
интерфейс	interface
ошибочно	erroneously
ошибочно	mistakenly
массив	array
клод	claude
блокировать	block
самбо	sambo
аспекты	aspects
аспекты	dimensions
понимания	comprehension
понимания	understanding
доступен	available
пуэрто	puerto
кодекс	codex
упоминает	mentions
миль	miles
процедуры	procedures
процедуры	procedure
отказывается	refuses
адреса	addresses
адреса	address
обнаружен	discovered
обнаружен	detected
вращения	rotation
графиня	countess
производит	manufactures
производит	produces
задания	assignments
задания	quests
поздно	late
уточнить	clarify
уточнить	refine
уточнить	specify
льюис	lewis
добыча	mining
добыча	booty
добыча	prey
мыс	cape
желания	desire
желания	wishes
желания	desires
ветра	winds
ветра	wind
дуэт	duet
дуэт	duo
училась	studied
ревизии	audit
ревизии	audits
стремление	aspiration
роджер	roger
пропаганды	propaganda
остановки	stops
желая	desirous
желая	desiring
вызвать	summon
сравнения	comparison
сравнения	comparisons
зачёте	standings
сделала	did
роза	rose
роза	rosa
потока	flow
обычный	normal
обычный	ordinary
корее	korea
господа	gentlemen
признана	acknowledged
признана	recognized
частный	private
открывается	opens
уравнения	equation
уравнения	equations
выполнить	execute
духовного	spiritual
готовы	ready
мирный	peaceful
разрушен	destroyed
аналог	counterpart
аналог	analogue
аналог	analog
чеченской	chechen
гей	gay
очереди	queue
очереди	queues
падает	falling
падает	dropping
падает	falls
слухи	rumour
слухи	gossip
слухи	rumors
слухи	rumours
слухи	rumor
дочерей	daughters
почтовой	postal
покрытие	coating
югославия	yugoslavia
словении	slovenia
словении	slovene
словении	slovenian
площадки	venues
эпоха	era
огайо	ohio
драфт	draft
достоинства	dignity
стратегии	strategies
дона	dona
дона	don
регионы	regions
сектор	sector
сектор	branch
церковных	ecclesiastical
равен	equals
компонентов	components
легче	lighter
легче	easy
оки	oki
оки	okey
немногих	few
разряд	singles
прага	prague
подтверждение	confirmation
подтверждение	confirm
раненых	wounded
минимальным	minimal
праге	prague
сантьяго	santiago
тейлор	taylor
конфедерации	confederacy
конфедерации	confederation
модуль	module
традиционные	traditional
питание	nutrition
питание	food
волна	wave
лидия	lidia
лидия	lydia
владельца	owner
кларк	clarke
кларк	clark
саша	sacha
саша	sascha
саша	sasha
расследования	investigations
трудности	difficulty
трудности	difficulties
трудности	constraints
обнаружения	detection
действовали	acted
альфа	alpha
альфа	alfa
мосты	bridges
ночной	nocturnal
холм	hill
включен	enabled
полуфинале	semifinals
примечание	note
существующие	existing
марш	marsh
марш	march
толстого	tolstoy
скобках	parentheses
скобках	parenthesis
открыли	unlocked
турок	turk
турок	turks
офис	office
житель	resident
житель	inhabitant
минуту	minute
фрунзе	frunze
повстанцев	insurgents
повстанцев	insurgent
повстанцев	rebels
повстанцев	rebel
отмечено	tagged
хорватия	croatia
приговор	sentence
приговор	verdict
приговор	sentencing
менеджер	manager
тамара	tamara
описаны	described
сквозь	through
бар	bar
масла	oils
состояли	consisted
седьмой	seventh
начальная	elementary
начальная	initial
антоний	anthony
антоний	antony
антоний	antoni
осады	siege
расширить	widen
расширить	enlarge
расширить	expand
культурный	cultural
кабинета	cabinet
шахты	mines
джузеппе	giuseppe
модификация	modification
модификация	modifications
дагестан	dagestan
еврейских	jewish
израильский	israeli
окрестности	surroundings
окрестности	neighborhood
окрестности	vicinity
мама	mama
мама	mum
мама	mom
мама	mother
посетителей	visitors
афины	athens
пророка	prophet
полные	full
замечание	observation
тест	test
тест	quiz
эффекты	effects
японские	japanese
спрашивает	asked
рыба	pisces
рыба	fish
украинские	ukrainian
адвокат	counsel
адвокат	advocate
адвокат	attorney
адвокат	lawyer
борец	wrestler
вьетнама	vietnamese
традиций	traditions
оставшихся	remaining
кристофер	christopher
подписи	signatures
подписи	signature
разложения	decomposition
мастерская	workshop
выигрывает	wins
выходе	outlet
чжан	zhang
вспышки	flashes
вспышки	flares
еврейский	jewish
еврейский	hebrew
моменты	moments
видели	seen
атлетико	atletico
атлетико	atlético
дар	dar
дар	gift
сталин	stalin
частоты	frequencies
предоставляет	provides
елены	helena
ист	east
гостей	guests
грин	greene
удары	blows
удары	punches
удары	strikes
латвия	latvia
сухой	dry
экономическая	economic
ленты	ribbons
ленты	feeds
ленты	tapes
обязанностей	duties
ученые	academics
ученые	scholars
ученые	scientists
бруно	bruno
турниры	tournaments
автобусы	buses
вечер	evening
водные	aquatic
суммы	amounts
суммы	sums
эксплуатация	exploitation
эксплуатация	operation
переворота	coup
крыло	wing
луиза	louisa
луиза	louise
полуостров	peninsula
градусов	degrees
влияет	affects
индейцев	indians
ждать	waiting
трансформации	transformation
трансформации	transformations
племянник	nephew
кди	cdi
акты	acts
предложить	suggest
предложить	propose
орёл	orel
орёл	eagle
орёл	heads
богов	gods
смело	brave
смело	daring
смело	boldly
способствует	facilitates
способствует	contributes
франк	frank
франк	franck
франк	franc
весна	spring
дана	dana
брюс	bruce
короны	crown
короны	crowns
помещение	premises
переводчики	interpreters
переводчики	translators
химического	chemical
запасы	stockpiles
запасы	stocks
запасы	reserves
ума	uma
сессии	session
сессии	sessions
роберто	roberto
отправить	send
онтарио	ontario
объявили	announced
миллер	miller
цены	prices
субъектов	actors
большевиков	bolsheviks
зима	winter
цивилизации	civilizations
цивилизации	civilization
цивилизации	civilisations
вал	val
сознание	conscience
сознание	consciousness
внутрь	inside
логика	logic
думал	thought
добычи	extraction
добычи	mining
варшава	warszawa
варшава	warsaw
смену	shift
приборов	appliances
изобретатель	inventor
сформирована	formed
колонны	columns
недостаток	drawback
недостаток	lack
недостаток	disadvantage
теорема	theorem
написала	wrote
соли	salt
соли	salts
переведены	transferred
колорадо	colorado
носить	wear
носить	worn
паша	pasha
астероид	asteroid
вещество	substance
графика	graphics
андреа	andrea
лишения	deprivation
отличался	differed
смесь	mixture
смесь	blend
иваново	ivanovo
явлений	phenomena
отмечены	tagged
лариса	larissa
блог	blog
ташкент	tashkent
полученные	received
подробности	details
куба	cuba
преподавателей	teachers
дополнения	supplement
дополнения	additions
дополнения	supplements
собаки	dogs
охота	hunt
охота	hunting
укрепление	strengthening
укрепление	reinforcement
величина	value
величина	magnitude
беженцев	refugee
торговой	trading
гимн	hymn
гимн	anthem
шанс	chance
маргарет	margaret
гордон	gordon
снимать	filming
ареста	seizure
внешне	outwardly
норм	norm
переходы	transitions
переходы	referrals
переходы	crossings
принцессы	princess
принцессы	princesses
специальное	special
найден	found
гарсия	garcia
гарсия	garcía
мифология	mythology
авиакомпания	airline
профессиональная	professional
примечания	notes
лит	litas
синонимы	synonyms
рассмотреть	consider
задание	assignment
задание	task
воздействие	impact
воздействие	impacts
заявка	application
уэльс	wales
бумаги	paper
бумаги	papers
ударов	blows
положительные	positive
никола	nicola
никола	nikola
положительно	positive
положительно	positively
исландии	iceland
исландии	icelandic
плавания	sailing
рассмотрение	consideration
рассмотрение	review
даниил	daniil
обозначает	denotes
короткое	short
козлов	kozlov
предварительно	tentatively
читатель	reader
снято	filmed
снято	cut
мое	mine
распределения	distribution
вандализма	vandalism
ата	ata
пилотов	pilots
пушка	cannon
пушка	gun
уэльса	welsh
уэльса	wales
производитель	producer
производитель	manufacturer
преамбуле	preamble
гвардия	guard
представлять	represent
греков	greeks
греков	greek
джаз	jazz
механика	mechanics
механика	mechanic
ветер	wind
популяции	populations
упал	fell
упал	fallen
артура	arthur
люксембург	luxemburg
люксембург	luxembourg
послал	sent
сорта	varieties
сорта	cultivars
маленькие	small
маленькие	little
петрова	petrova
завоевания	conquest
завоевания	conquests
завоевания	conquering
переписать	rewrite
лёгкая	lightweight
защитника	defender
рейсы	flights
тканей	tissues
гонка	race
конрад	conrad
конрад	konrad
обработка	processing
обработка	handling
туризм	tourism
сочетании	combined
сочетании	combination
рассказал	told
родственников	relatives
толстой	tolstoy
итого	total
кухня	cuisine
кухня	kitchen
ограничение	restriction
ограничение	limitation
ограничение	limit
ограничение	limiting
натрия	sodium
средневековой	medieval
найдено	found
гарнизон	garrison
афинах	athens
протест	protest
отмены	lifting
плоды	fruit
плоды	fruits
оскорбления	insults
хип	hip
хип	heep
популярный	popular
вечера	evenings
новодевичьем	novodevichy
подтвердить	confirm
подтвердить	verify
пользователь	user
миссис	mrs
частицы	particles
частицы	particulates
частицы	particle
вала	vala
механизма	machinery
механизма	mechanism
всеволод	vsevolod
модернизации	modernization
электронный	electronic
волн	waves
математике	maths
редакторов	editors
контакт	contact
работники	employees
работники	workers
кеннеди	kennedy
возрождение	resurgence
возрождение	renaissance
возрождение	revival
возрождение	rebirth
фактор	factor
астрономии	astronomy
мюнхен	munich
вещания	broadcasting
кэтрин	kathryn
кэтрин	katherine
кэтрин	catherine
отмечен	tagged
концентрации	concentrations
концентрации	concentration
крымских	crimean
ирака	iraqi
ведение	maintenance
смена	shift
механизмы	mechanisms
попробовать	try
эвакуации	evacuation
аудитории	audience
аудитории	audiences
окно	window
изменил	changed
ключевых	key
алексеев	alekseyev
сокращения	abbreviations
сражался	fought
теодор	theodore
теодор	theodor
умирает	dies
умирает	dying
американцы	americans
бригадир	brigadier
демократии	democracies
демократии	democracy
точности	precision
точности	accuracy
след	footprint
след	trail
след	trace
филолог	philologist
экспертов	experts
хорошее	good
набережной	boardwalk
конструкций	designs
конструкций	constructions
показаны	shown
бек	beck
бек	bec
подтверждает	confirms
трубы	pipe
трубы	pipes
трубы	tubes
трубы	trumpets
рука	arm
рука	hand
парад	parade
показ	show
показ	showing
показ	display
ривер	river
халеакала	haleakalā
ереван	yerevan
андреев	andreev
вещание	broadcast
вещание	broadcasting
микрорегион	microregion
согласны	agree
каналы	channels
каналы	canals
каналы	channel
основателя	founder
обстоятельства	circumstance
обстоятельства	circumstances
камни	stones
камни	rocks
зависимость	dependence
зависимость	dependency
зависимость	addicted
зависимость	addiction
монографий	monographs
арене	arena
орлов	orlov
наса	nasa
танцы	dance
танцы	dancing
трагедии	tragedies
трагедии	tragedy
ярославль	yaroslavl
справка	help
справка	certificate
звуки	sound
звуки	sounds
хватит	enough
руины	ruin
руины	ruins
бульвар	boulevard
обвинение	accusation
обвинение	charge
обвинение	indictment
обвинение	prosecution
завершить	finish
завершить	complete
лиза	lisa
лиза	liza
нуля	scratch
обнаруживает	discovers
обнаруживает	detects
кавказ	caucasus
контакты	contact
контакты	contacts
сочетание	combination
служили	served
боевики	militants
эмиль	emile
эмиль	emil
эмиль	émile
вперед	forward
здравствуйте	hello
копии	copies
копии	replicas
зная	knowing
вальтер	walther
вальтер	walter
хроники	timeline
хроники	chronicles
снарядов	shells
реализация	implementation
реализация	realisation
реализация	realization
фрэнсис	francis
фрэнсис	frances
технологический	technological
боевая	combat
ощущение	feeling
ощущение	sensation
омск	omsk
частота	frequency
теряет	loses
наследство	legacy
наследство	inheritance
близости	intimacy
близости	closeness
набережная	embankment
пишите	write
режиссер	director
режиссер	filmmaker
монако	monaco
преследование	prosecution
преследование	stalking
преследование	pursuit
преследование	persecution
преследование	harassment
венеция	venice
траве	grass
башкиры	bashkirs
напряжение	tension
напряжение	voltage
закончилась	ended
лейк	lake
таджикистана	tajik
таджикистана	tajikistan
выступающий	speaker
строк	rows
строк	lines
временное	temporary
преимущества	benefits
преимущества	advantages
преимущества	advantage
следствием	consequence
активные	active
луна	luna
луна	moon
лопес	lópez
лопес	lopes
лопес	lopez
коренных	indigenous
гессен	hesse
вагон	wagon
вагон	car
известное	known
рубеж	frontier
пакистана	pakistan
пакистана	pakistani
воины	warriors
объясняет	explains
морозов	morozov
выбрал	chose
дуглас	douglas
метрах	meters
царской	tsarist
авеню	avenue
камера	chamber
камера	camera
ботаник	nerd
ботаник	botanist
боюсь	afraid
собака	dog
добавлена	added
индийский	indian
путина	putin
ассистент	assistant
гольштейн	holstein
рукопись	manuscript
подводная	underwater
диалог	dialogue
диалог	dialog
валенсия	valencia
инспектор	inspector
секунды	seconds
лошади	horses
саундтрек	soundtrack
штук	grand
ориентации	orientation
бад	bud
нач	cna
предыдущие	previous
мухаммед	mohammad
мухаммед	muhammad
мухаммед	mohammed
мухаммед	muhammed
мухаммед	mohamed
классический	classical
классический	classic
коммунистов	communists
дверь	door
вред	harm
вред	injury
вред	damage
голосовать	vote
деревянный	wooden
гитлера	hitler
помещений	premises
терри	terri
терри	terry
добавляет	adds
включение	inclusion
кейт	kate
кейт	cate
архимандрит	archimandrite
длится	lasts
мотивы	motivations
мотивы	motivation
мотивы	motives
уравнение	equation
случилось	happened
экран	screen
дно	bottom
кривой	curve
захоронения	burial
захоронения	burials
водах	waters
ахмед	ahmed
ахмед	ahmad
альфонсо	alfonso
турки	turks
турецкая	turkish
коммерческий	commercial
железы	gland
железы	glands
телефон	phone
телефон	telephone
создает	creates
афганистане	afghanistan
квартал	quarter
подводные	underwater
семена	seeds
семена	seed
архитекторов	architects
принятии	acceptance
вюртемберг	württemberg
демонстрации	demonstration
демонстрации	demonstrations
гранд	grand
весом	weighing
синтез	fusion
синтез	synthesis
ливии	libya
дисциплины	discipline
товары	goods
товары	products
товары	merchandise
воскресенье	sunday
приглашение	invite
приглашение	inviting
приглашение	invitation
тайны	mystery
тайны	secrets
тайны	mysteries
посмотрел	looked
посмотрел	watched
сборы	fees
социологии	sociology
четверо	four
медицина	medicine
экспресс	express
жорж	georges
саратов	saratov
составлен	compiled
предложено	suggested
добавление	addendum
добавление	appendix
продукта	product
европейская	european
цезарь	caesar
цезарь	cesar
финансовые	financial
ангел	angel
иерусалим	jerusalem
вагоны	wagons
тим	tim
рос	ros
рос	grew
атомной	atomic
жанна	jeanne
направил	dispatched
потенциально	potentially
теоретически	theoretically
парки	parks
величества	majesties
курская	kursk
себастьян	sebastian
себастьян	sebastião
себастьян	sébastien
себастьян	sebastián
этапах	phases
этапах	stages
самара	samara
забив	scoring
среда	wednesday
скончалась	deceased
посадку	landing
доли	shares
километр	kilometre
километр	kilometer
смены	shifts
регби	rugby
сов	owls
унаследовал	inherited
металлург	metallurg
смеси	mixtures
манга	manga
сходство	similarities
сходство	resemblance
сходство	similarity
дипломатические	diplomatic
нигерии	nigerian
нигерии	nigeria
регулярные	regular
шон	shawn
шон	shaun
шон	sean
разделены	separated
республиканской	republican
боеприпасов	ammunition
боеприпасов	munitions
боевиков	militants
фасад	facade
фасад	façade
литва	lithuania
пусто	empty
пусто	blank
ханс	hans
товарищ	comrade
товарищ	companion
знали	knew
ага	yep
ага	yeah
ага	yup
кофе	coffee
статистически	statistically
гипотеза	conjecture
гипотеза	hypothesis
крик	screaming
крик	scream
крик	creek
белка	protein
белка	squirrel
смотрите	watch
смотрите	look
постоянные	permanent
постоянные	constant
монета	coin
святая	holy
святая	saint
набрав	typing
осада	siege
сенатор	senator
пролив	strait
руслан	ruslan
пен	pen
германских	germanic
четверти	quarters
потребовал	demanded
алиса	alisa
алиса	alice
алиса	alyssa
автобусов	buses
лебедев	lebedev
оставляет	leaves
неверно	incorrect
неверно	wrong
обычные	ordinary
библиография	bibliography
прочитать	read
заблокировать	lock
заблокировать	block
вторжение	invasion
вторжение	intrusion
рэй	rae
рэй	ray
изданы	issued
тайна	mystery
тайна	secret
бомбы	bombs
говорите	speak
иркутск	irkutsk
торгового	merchant
сьерра	sierra
авторитет	credibility
авторитет	authority
медведев	medvedev
продан	sold
алла	alla
железный	iron
штурм	assault
старшая	elder
старшая	older
вьетнам	vietnam
пакет	bag
пакет	package
доказательство	evidence
доказательство	proof
мясо	meat
открывает	opens
держать	hold
победила	won
супруг	spouse
супруг	spouses
майами	miami
посты	posts
мекленбург	mecklenburg
челябинск	chelyabinsk
видны	visible
рейха	reich
недовольство	discontent
недовольство	dissatisfaction
показала	showed
марсель	marseille
марсель	marcel
благодарность	gratitude
продвижение	promotion
аул	aul
мануэль	manuel
блоков	blocks
дневник	journal
дневник	diary
рафаэль	raphael
рафаэль	rafael
алтай	altai
опытных	experienced
трасса	route
длительного	prolonged
кандидатуру	candidacy
кандидатуру	candidature
коммунисты	communists
коммунисты	commies
вчера	yesterday
бостон	boston
описать	describe
составы	convoys
составы	formulations
составы	compositions
эстония	estonia
пещеры	caves
пещеры	caverns
посредника	mediator
посредника	intermediary
посредника	facilitator
расходы	expenditures
расходы	costs
расходы	expenditure
расходы	expenses
добровольно	willingly
добровольно	voluntarily
бобби	bobby
родина	motherland
родина	homeland
основа	foundation
французы	french
магазины	shops
магазины	stores
разработчики	developers
жене	wife
полномочный	plenipotentiary
бит	beat
бит	bit
бит	bits
действовала	acted
прямая	straight
прямая	direct
эксперимент	experiment
преломления	refraction
деревянные	wooden
двенадцать	twelve
урала	urals
люк	luke
люк	luc
люк	hatch
единства	unity
цифр	digits
наполеон	napoleon
кале	kale
кале	calais
договоры	contracts
договоры	treaties
епископов	bishops
нашла	found
дальний	distant
прикладной	applied
бакалавра	baccalaureate
лео	leo
томск	tomsk
тридцать	thirty
посещения	visiting
посещения	visits
алфавит	alphabet
смешанных	mixed
меди	copper
компоненты	components
газов	gases
преступление	offence
преступление	crime
пленных	captives
пользуются	enjoy
склонах	slopes
палата	chamber
популярные	popular
популярные	trending
реестр	register
реестр	registry
реестр	roster
печени	liver
герцеговины	herzegovina
инструкции	instructions
кпк	pda
кпк	cpc
кпк	ccp
фан	fan
фан	fang
вокалист	vocalist
вызов	challenge
вызов	challenging
стена	wall
создают	pose
лицензия	licence
лицензия	license
лицензия	licensed
маркиз	marquess
маркиз	marquis
подвиг	feat
цик	cec
плохой	bad
гражданский	civil
гражданский	civic
гражданский	civilian
передано	transmitted
пришел	came
ост	ost
мирного	peaceful
михайлов	mikhailov
выполнена	accomplished
батальонов	battalions
датский	danish
томов	volumes
монте	monte
севастополь	sevastopol
тени	shadows
тени	shadow
тени	shade
построенные	built
построенные	constructed
бета	beta
артём	artem
артём	artyom
заслуживает	deserved
заслуживает	deserve
заслуживает	deserves
заслуживает	deserving
нор	nord
направлены	directed
направлены	forwarded
построили	built
орбиту	orbit
региональные	regional
теоретической	theoretical
существа	creatures
кремля	kremlin
даны	dana
широкие	broad
широкие	wide
воспитание	parenting
воспитание	upbringing
обычного	customary
заметки	notes
обсерватория	observatory
получено	obtained
получено	received
стандарты	standards
климата	climate
барри	barry
ранняя	early
стрелки	arrows
стрелки	arrow
стрелки	shooters
особенность	feature
эгидой	aegis
пауль	paul
одежду	clothing
одежду	clothes
ветеран	veteran
ветеран	vet
эффективно	efficient
эффективно	effective
эффективно	efficiently
веру	faith
боксёр	boxer
охрана	security
охрана	protection
охрана	guard
императрица	empress
ломоносова	lomonosov
огромные	huge
огромные	enormous
огромные	immense
либретто	libretto
франков	francs
парламентских	parliamentary
оби	obi
украину	ukraine
нормальный	normal
удовлетворяет	satisfies
удовлетворяет	satisfying
пассажирских	passenger
факторы	factors
ходить	walking
ходить	walk
уничтожены	destroyed
детектив	detective
духовенства	clergy
волк	wolf
короли	kings
фильмография	filmography
талант	talent
утро	morning
боль	pain
бей	bey
бей	bay
чей	whose
отель	hotel
любил	loved
тайно	secretly
