категорија	kategorya
разделбата	parting
свеќа	kandila
анегдоти	anecdotes
одма	kaagad
одма	agad
нацртани	inilabas
бремени	buntis
крстопат	crossroad
крстопат	crossroads
орлите	eagles
робредо	robredo
фортуна	fortuna
плиток	mababaw
лола	lola
стомачни	abs
кралствата	kaharian
микаел	mikael
шрек	shrek
плава	blue
плава	bughaw
плава	asul
плава	blonde
плава	blond
недовршена	unfinished
планинарска	panlabas
потопла	pampainit
криминално	kriminal
фиона	fiona
ужасна	terrible
твој	yours
хад	hades
крваво	duguan
нанотехнологијата	nanoteknolohiya
интелектуалец	intelektuwal
интелектуалец	intellectual
примања	kinita
примања	kita
примања	earnings
примања	kita
примања	income
шекил	shaquille
брет	brett
мич	mitch
бишоп	bishop
бишоп	obispo
бергер	berger
венечно	alveolo
клучевите	keys
клучевите	susi
ориноко	orinoco
холдинг	hawak
егзекуција	pagpapatupad
познаници	kakilala
собрана	tinipon
домородците	lumad
домородците	katutubo
домородците	indigenous
егејот	aegean
цртежот	sketch
фобија	phobia
магма	magma
лучијано	luciano
донирани	donate
донирани	naibigay
јагода	strawberry
тајсон	tyson
карбонат	carbonate
истекување	pagtatapos
сираче	orphan
внес	input
внес	ipinasok
цивилизациите	sibilisasyon
џокер	joker
полоши	malala
лисицата	fox
напишаа	sinulat
напишаа	wrote
напишаа	nagsulat
џулс	jules
смртоносни	nakamamatay
минерва	minerva
спонтани	spontaneous
спонтани	kusang
кјушу	kyushu
лечи	gumagaling
лечи	heal
лечи	gumaling
лечи	pagalingin
лечи	nagpapagaling
хегемонија	hegemoniya
фантастично	fantastic
мечувалец	swordsman
нежна	magiliw
собрано	tinipon
кафуле	cafe
кафуле	cafe
кафуле	café
забавно	masaya
забавно	katuwaan
џун	hunyo
џун	jun
џун	june
џун	hunyo
инстинкт	instinct
спонзорирани	sponsored
новосибирск	novosibirsk
одлив	drain
заработат	kumita
јасмина	jasmine
игнорираат	pansinin
игнорираат	ignore
игнорираат	balewalain
игнорираат	binalewala
клајд	clyde
токсичен	toxic
бомбај	bombay
тагата	lungkot
тагата	saya
тагата	hapis
нуклеотиди	nucleotides
мезоамерика	mesoamerika
атмосферска	atmospheric
снимател	cinematographer
акропол	acropolis
параграф	talata
лудакрис	ludacris
телекомуникациска	telekomunikasyon
алкохолизам	alkoholismo
недопрени	buo
деметра	demeter
работодавачот	employer
макартни	mccartney
гласен	malakas
гласен	vocal
махал	mahal
гало	gallo
торпедо	torpedo
есте	este
бојкотот	boycott
евакуација	paglisan
мендоза	mendoza
алкохоличар	alak
алкохоличар	alkohol
махараштра	maharashtra
керала	kerala
плакати	poster
доловува	captures
шерон	sharon
поплаки	reklamo
жешко	hot
жешко	mainit
удобност	kaginhawahan
удобност	kaginhawaan
маскирани	nakamaskarang
естебан	esteban
нитра	nitra
врана	uwak
микрофон	mikropono
саливен	sullivan
археологот	archaeologist
сомневања	hinala
зигфрид	siegfried
искрени	taos
искрени	matapat
искрени	honest
вентилација	vent
резолуции	resolution
нхл	nhl
курдистан	kurdistan
замка	trap
ветеринарна	veterinary
кенди	kendi
кенди	candy
банкари	bankers
мекинтош	macintosh
сталинград	stalingrad
трафалгар	trafalgar
жаклин	jacqueline
аквариумот	akwaryum
теночтитлан	tenochtitlan
тундра	tundra
шоп	shop
шоп	tindahan
шоп	mamili
маико	maiko
лон	loon
лон	lon
антигени	antigens
шерил	cheryl
шерил	sheryl
хордови	kordata
патникот	traveller
патникот	manlalakbay
финансирано	pinondohan
линдон	lyndon
ланда	landa
берлускони	berlusconi
ндебеле	ndebele
плимут	plymouth
брент	brent
брент	brandt
емоционален	emosyonal
ѕвер	beast
телемундо	telemundo
изработки	craft
наполнети	loaded
кашлање	ubo
таип	tayyip
винчестер	winchester
чешање	pangangati
чешање	kati
чешање	itch
сандро	sandro
планираното	binalak
оскарите	oscars
кровот	rooftop
пржени	piniritong
пржени	pritong
спа	spa
спа	spa
неуморно	breathless
факел	sulo
ниши	nishi
артефакт	artifact
градинар	hardinero
бесен	furious
бесен	nagagalit
резби	nililok
хидролиза	hydrolysis
хатон	hutton
џеда	jeddah
индикација	indikasyon
индикација	palatandaan
стимул	estimulo
спрингфилд	springfield
винил	vinyl
диодор	diodorus
негираше	tinanggihan
герилски	pakikidigmang
гордоста	pride
гордоста	ipinagmamalaki
гордоста	pagmamalaki
промо	promo
плитко	mababaw
бурна	stormy
респираторни	paghinga
тарава	tarawa
подржувач	tagasuporta
придружувани	sinamahan
придружувани	sinabayan
клада	stake
карсон	carson
пеач	singer
кори	corey
кори	cory
вертер	werther
шариф	mohammed
шариф	sharif
амос	amos
легитимни	lehitimong
помешани	mixed
помешани	magkahalong
смешна	nakakatuwa
смешна	funny
смешна	nakakatawa
смешна	nakakatawa
бактериска	bacterial
бактериска	fungal
зарагоза	zaragoza
анаконда	anaconda
допамин	dopamino
чемберс	chambers
алегре	alegre
добитниците	winners
абот	abbott
абот	abbot
абот	abad
тепање	beating
моше	moshe
сервантес	cervantes
акредитација	accreditation
моторс	motors
нортон	norton
одржливи	sustainable
розе	pink
розе	rosas
ѓубриво	fertilizer
ѓубриво	pataba
спутник	sputnik
разбиена	lagot
стравови	fears
стравови	kinakatakutan
планет	planeta
гејша	geisha
ховард	howard
лимфоцити	lymphocytes
бледи	pale
четка	brush
средена	neat
морли	morley
факс	fax
гарибалди	garibaldi
бесење	tambay
бесење	pabitin
џонас	jonas
бубрези	kidney
бубрези	bato
интимни	ware
интимни	paninda
интимни	maseselang
интимни	intimate
пеколен	infernal
марке	marche
норберт	norbert
јогурт	yogurt
обесени	hung
непослушност	pagsuway
доставени	naipadala
доставени	naihatid
доставени	inihatid
доставени	hinatid
доставени	ipinasa
доставени	naipasa
доставени	ipapasa
доставени	ipinapasa
церн	cern
известени	inabisuhan
догма	dogma
пепе	pepe
митра	mithras
кејл	cale
премија	premium
нарација	narrative
нарација	salaysay
ждрепката	pagguhit
ждрепката	drawing
молитвите	panalangin
молитвите	prayers
чек	tingnan
чек	check
виновна	guilty
хороскопски	zodiac
нса	nsa
сојузнички	allied
џироламо	girolamo
зори	dawn
зори	liwayway
кертис	curtis
ринго	ringo
маргот	margot
крстосница	kanto
крстосница	crossroads
увери	panatag
надја	nadia
колектив	collective
посакуваните	desired
радикален	radical
хали	halle
луксуз	luho
луксуз	marangyang
луксуз	luxury
бурџ	burj
новина	novelty
антиматерија	antimaterya
лишен	binawian
поткуп	suhol
заборавил	nakalimutan
нееднаквоста	inequality
тужи	sue
сенаторите	senators
посвета	dedication
посвета	dedikasyon
гледаш	makita
гледаш	see
гледаш	makakita
гледаш	tingnan
боксери	boxers
спреј	spray
ужасни	terrible
дејзи	daisy
гастон	gaston
сикст	sixto
пчела	bubuyog
пчела	bee
потоси	potosí
ренато	renato
батон	baton
правосудство	judiciary
персефона	persephone
копф	kopff
мексиканско	mexican
хајтс	matataas
хајтс	heights
очекуваме	asahan
очекуваме	umasa
штрумфови	smurfs
електра	elektra
електра	electra
калуѓер	monk
нацртот	draft
шатл	shuttle
зафатено	abala
зафатено	busy
зафатено	occupied
взаемна	kapwa
бејтс	bates
шенон	shannon
вознемирени	naiinis
разјасни	linawin
водоводот	mains
мертон	merton
пристапна	mapupuntahan
пловел	capitan
парцели	plots
почестен	honored
термичка	thermal
прекинувач	switch
прекинувач	lumipat
живописни	maliwanag
гринвуд	greenwood
проповед	sermon
малака	malaka
телма	thelma
удобно	komportable
удобно	kumportable
клинсман	klinsmann
сендвич	sandwich
там	tam
кендал	kendall
маркери	marker
мекарти	mccarthy
самоубиствени	pagpapakamatay
пратки	padala
пратки	pagdadala
пратки	pagpapadala
пулсот	pulso
пулсот	tibok
ибзен	ibsen
талибанците	taliban
манија	mania
луфтвафе	luftwaffe
мејоза	meiosis
кими	kimi
изолира	isolate
сперма	sperm
сперма	semen
сперма	semilya
бурбон	bourbon
накамура	nakamura
потчинет	masunurin
барбоса	barbosa
небесата	heaven
небесата	kalangitan
небесата	langit
газал	ghazal
домино	domino
невидлива	invisible
опционално	opsiyonal
опционално	opsyonal
хулио	julio
лупус	lupus
дака	dhaka
пучини	puccini
оче	padre
вознемирена	naiinis
осигурува	sinisigurado
џенингс	jennings
рефрен	chorus
рефрен	pigilin
рефрен	refrain
саба	saba
ефросина	euphrosyne
футуна	futuna
розови	rosy
чувашија	chuvashia
хокинс	hawkins
потковица	horseshoe
виторио	vittorio
горчлив	bitter
горчлив	mapait
цироза	cirrhosis
повторливи	umuulit
стринг	string
кошница	basket
антракс	anthrax
забележаа	mapansin
забележаа	napansin
дорис	doris
снабдувач	supplier
вреќа	supot
вреќа	bag
вреќа	sako
валидноста	validity
валидноста	bisa
старателство	kustodiya
драјфус	dreyfus
коби	kobe
фиктивна	inimbentong
хероина	heroine
радон	radon
гласаа	ibinoto
зрела	hinog
зрела	mature
цигли	brick
значка	badge
боли	nasaktan
боли	masakit
лилехамер	lillehammer
додатоците	inserts
инстаграм	instagram
вјачеслав	vyacheslav
препознатливо	makikilala
препознатливо	makikilalang
калининград	kaliningrad
образованите	pinagaralan
тортура	torture
херкулес	achilles
херкулес	hercules
отпорник	resistor
дијагонално	pahilis
лотус	lotus
ирци	intsik
ирци	irish
ирци	irlandes
санчо	sancho
восток	vostok
макси	maxi
старее	tumatanda
старее	iipon
ддв	vat
конкурентен	competitive
гранче	sangay
зек	zack
зек	zach
цртањето	calligraphy
слуз	plema
сандерс	sanders
сандерс	saunders
агамемнон	agamemnon
запрен	itinigil
запрен	tumigil
неименуван	unnamed
компатибилен	compatible
компатибилен	katugma
активистка	activist
белец	caucasian
рамазан	ramadan
избирањето	pumipili
најмен	hired
неда	neda
несреќни	kapus
несреќни	malas
зачин	pampalasa
замрзнат	frozen
замрзнат	nagyeyelo
евита	evita
швеѓани	swedes
компатибилни	compatible
компатибилни	katugma
заборавен	nakalimutang
заборавен	nakalimutan
арбитража	arbitration
бербери	barbers
менингитис	meninghitis
хендикеп	disabilities
вола	wola
џенкинс	jenkins
телохранител	bodyguard
малопродажба	tingi
малопродажба	retail
пишано	isinulat
пишано	nakasulat
пишано	sinulat
пишано	naisulat
паравоени	paramilitar
матис	matisse
вечното	perpetual
инерција	inertia
миси	missy
берба	vintage
берба	antigo
берба	harvest
берба	ani
јун	yoon
јун	yun
свештеничка	priestess
ѓон	sole
ноли	noli
спогодби	treaties
стражари	guwardiya
стражари	adjust
деми	demi
буре	barrel
малина	prambuwesas
банер	banner
четри	apat
секуларна	secular
меган	megan
тетоважа	tattoo
опседнати	haunted
заштитната	safeguard
овчарот	pastol
образ	pisngi
останување	lumalayo
јахја	yahya
сувенири	souvenirs
обрасци	template
инсталирани	installed
инсталирани	install
инсталирани	nakaluklok
розиди	rosid
дна	dna
ортега	ortega
тажен	malungkot
тажен	sad
џулиен	julien
кила	hernia
кила	kilos
кила	pounds
беатрис	sanaysay
беатрис	beatrice
блока	blocks
сода	soda
мелиса	melissa
николае	nicolae
сликано	taken
стероиди	steroid
стероиди	steroids
пристигнаа	dumating
арецо	arezzo
тинејџерка	teen
тинејџерка	tinedyer
тинејџерка	binatilyo
фламенко	flamenco
парички	barya
бројач	kontra
бројач	counter
обрт	paglilipat
обрт	turnover
најтешко	pinakamahirap
индира	indira
нервоза	kaba
нервоза	nerbiyos
арас	aras
советуваат	sabihan
најсилни	strongest
преживеа	lampasan
преживеа	nabuhay
преживеа	survived
куритиба	curitiba
донирал	donate
донирал	naibigay
карикатури	cartoons
благослови	bless
дупликат	dobleng
дупликат	duplicate
двејн	dwayne
бонсаи	bonsai
огномети	paputok
огномети	fireworks
захарија	zacarias
амониум	ammonium
вивиен	vivian
валс	valls
блез	blaise
консалтинг	pagsangguni
консалтинг	pagkonsulta
жабата	karag
жабата	palaka
мускат	muscat
обложување	pustahan
ѕвездички	bituin
ѕвездички	star
роботиката	robotics
степенување	eksponente
потсети	ipaalala
лот	madami
лот	lot
хипноза	hipnosis
спречени	pinigilan
тифани	tiffany
атум	atum
сослушување	pagdinig
сослушување	pandinig
тори	tori
палестинскиот	palestino
мате	mate
ноам	noam
камелеон	hunyango
величество	kamahalan
продуктивни	produktibo
оукленд	oakland
ребро	tadyang
петел	tandang
гагарин	gagarin
вилкс	wilkes
агаси	agassi
бараниот	requested
бараниот	hiniling
бараниот	humiling
бараниот	hiningi
супериорна	superior
вилард	willard
ураган	hurricane
гихт	gout
регрутација	pangangalap
регрутација	recruiting
атос	athos
зонеберг	sonneberg
прелиминарни	pansamantala
прелиминарни	preliminary
садење	planting
почината	namayapa
почината	namatay
древно	ancient
древно	sinaunang
алигиери	alighieri
клеј	clay
имитирање	panggagaya
имитирање	pagpapanggap
анвар	anwar
донира	abuloy
донира	donate
бастер	buster
вокабулар	talasalitaan
ево	evo
цртичка	hyphen
так	tac
так	tak
зараза	impeksiyon
зараза	infection
увезени	import
увезени	imported
мекензи	mackenzie
мекензи	mckenzie
рески	fringe
казина	sugalan
задоволително	kasiya
индексите	indices
мика	mica
мика	mika
пејсаж	senaryo
пејсаж	telon
пејсаж	pahiga
пејсаж	landscape
пејсаж	tanawin
мезија	moesia
тандем	tandem
тандем	tambalang
полкот	regiment
смртоносен	nakamamatay
стрико	unc
искри	sparks
искри	kislap
предвиде	predicted
предвиде	forecast
кукавица	duwag
логан	logan
костен	mayang
измачување	torture
изјаснување	panawagan
бербер	berber
бербер	barbero
бие	beats
бие	pusong
сутра	sutra
мелетиј	meletius
мултимедијален	multimedia
неограничено	unlimited
локализација	lokalisasyon
непријатност	abala
разоткривање	paghalik
бесконечни	infinite
кампос	campos
ост	ost
варнава	barnabas
пророштва	prophecies
маркети	merkado
истовремени	concurrent
истовремени	sabay
игнорирани	binalewala
коломбо	colombo
стапови	sticks
волонтерски	kusang
волонтерски	volunteers
волонтерски	boluntaryo
волонтерски	volunteer
марди	mardy
јутјуб	youtube
програмер	developer
најлоша	pinakamasama
најлоша	worst
фатена	nahuli
еквиваленција	equivalence
навивачка	cheerleader
трент	trent
трент	tran
смеа	pagtawa
смеа	tawa
модернизацијата	modernization
склероза	sclerosis
докажан	napatunayan
колонијализам	kolonyalismo
шогунатот	shogunate
мино	minho
образи	pisngi
црвеникава	mapula
прекуокеански	overseas
гето	ghetto
бигл	beagle
резервации	reserbasyon
закопано	ibaon
закопано	buried
хартфорд	hartford
малтретира	panliligalig
синтетичка	synthetic
институционална	institutional
решавачки	decisive
глумење	acting
глумење	kumikilos
долорес	dolores
адриан	adrian
експертиза	kadalubhasaan
резервирана	reserved
глечер	glacier
џес	jess
фатални	aswang
поделеност	hatiin
елипса	elipso
арафат	arafat
сап	dagta
сап	sap
колективен	collective
свечен	taimtim
проверување	checking
проверување	tinitingnan
проверување	tinitignan
кас	cas
кас	cass
чадор	payong
тупаница	kamao
смел	bold
предокот	progenitor
владино	governmental
лилијан	lillian
клик	click
клик	klik
запрашан	itinanong
запрашан	nagtanong
запрашан	tinanong
сузуки	suzuki
бихар	bihar
хуманоста	sangkatauhan
дилер	dealer
хемптон	hampton
алта	alta
незаборавни	memorable
амбасадорите	ambassadors
компликација	komplikasyon
компликација	komplikasyon
акцизи	excise
трупа	tropa
конзерваториумот	conservatory
еуген	eugen
еуген	eugene
еуген	eugenio
комплетирање	pagkumpleto
пропадна	sawi
пропадна	nabigo
пропадна	palpak
крвав	duguan
смртен	mortal
мумбаи	mumbai
дисфункција	dysfunction
скитници	nakakalat
џонстон	johnston
бикини	bikini
возбуден	excited
најтешка	pinakamahirap
корзо	mall
лосос	salmon
множат	multiply
множат	magparami
милс	mills
клиники	klinika
огласи	ads
огласи	patalastas
маријан	marian
загатка	bugtong
загатка	palaisipan
божествен	makalangit
божествен	divine
божествен	divinity
рабинот	rabino
негро	negra
александриска	alexandrian
тестото	masa
зависности	addiction
диос	dios
покрената	inilunsad
покрената	file
хенриета	henrietta
објаснение	paliwanag
џеб	bulsa
полоша	malala
сјаен	nagniningning
сјаен	makintab
сјаен	glow
атеизам	ateismo
стерн	stern
копираат	kinopya
копираат	ginaya
венчани	kasal
венчани	ikinasal
венчани	pinakasalan
импресионира	limbagan
сведоците	jehova
глечерите	glaciers
молив	lapis
насмевка	smile
насмевка	ngiti
одрекување	maiksing
одрекување	disclaimer
украдена	ninakaw
чувствителен	sensitibong
чувствителен	sensitive
чувствителен	sensitibo
егзистенцијализмот	eksistensiyalismo
смртоносно	nakamamatay
варгас	vargas
визуелизација	paggunita
јокохама	yokohama
кадмиум	cadmium
гаврило	gavrilo
мазно	makinis
еминентни	eminent
подобрено	pinagandang
подобрено	pinahusay
подобрено	pinabuting
фасциниран	nabighani
комунидад	comunidad
повремен	bugso
интернатот	dormitory
поза	pose
колешка	katrabaho
ливче	talulot
ливче	tab
рабле	rabelais
маркес	márquez
магелан	magellan
слузницата	mucosa
мочуриштето	moro
образована	pinagaralan
стилизиран	stylized
твоја	yours
џохор	johor
линден	linden
конзервативци	conservatives
мракот	kadiliman
метално	metallic
евтино	mura
евтино	murang
евтино	cheap
ајала	ayala
натан	nathan
алјенде	allende
брилијантен	brilliant
брилијантен	shining
портокали	oranges
радиодифузија	pagsasahimpapawid
радиодифузија	broadcasting
педали	pedal
педали	padyak
збунет	nalilito
инјекција	injection
галагер	gallagher
понтифекс	pontifex
ризикува	panganib
осудуваат	kinokondena
антагонист	kontrabida
навивачката	cheerleader
лаптоп	laptop
амбициозни	ambisyoso
инк	inc
динар	dinar
скрати	paikliin
јенки	yankee
очаен	desperado
очаен	desperate
свршеница	katipan
свршеница	fiancée
јуначки	magigiting
најкраток	pinakamaikling
фалсификат	peke
фалсификат	fake
монтеро	montero
тарик	tariq
кетлин	kathleen
серум	serum
псп	psp
припрема	prep
припрема	hinahanda
припрема	naghahanda
припрема	paghahanda
припрема	inihahanda
фрлач	pitsel
клајв	clive
вонг	wong
естрада	estrada
еврејка	jewish
тепа	beats
тепа	pusong
егзопланета	exoplanet
бенгази	benghazi
микроекономија	mikroekonomiya
поколенија	henerasyon
изразувајќи	expressing
консолидација	pagpapatatag
фалсификувани	huwad
корумпирани	corrupt
корумпирани	kurakot
ексклузивна	exclusive
ексклузивна	eksklusibo
ексклузивна	eksklusibong
престижна	prestihiyoso
семоќниот	makapangyarihan
њупорт	newport
заразна	nakakahawa
заразна	nakakahawa
заразна	nakakahawang
бунтовнички	rebel
бунтовнички	rebelde
смиреност	katahimikan
сурфање	surf
сурфање	pagsakay
достојно	kasya
достојно	fit
достојно	magkasya
помилување	pardon
накусо	dagli
жолтица	paninilaw
букет	bouquet
батаљон	battalion
дерик	derrick
планетарен	planetary
бавна	mabagal
регрутира	recruit
олаф	olaf
арија	aria
сабах	sabah
скокнал	tumalon
крозби	crosby
редизајн	redesign
ментален	mental
ментален	kaisipan
списоците	listahan
одзив	turnout
тракијците	trasyano
оноре	honoré
панатинаикос	panathinaikos
авалон	avalon
задолжување	utang
задолжување	paghiram
геодезија	heodesiya
јако	hard
јако	mahirap
ало	hello
саса	sasa
ајмарски	aymara
еид	eid
номинациите	nominations
афи	afi
помисли	isipin
помисли	palagay
помисли	tingin
статичен	static
анб	ans
мемоар	talambuhay
карнатака	karnataka
шен	shen
ашер	asher
засилени	reinforced
опаш	tail
опаш	buntot
мирза	mirza
церера	ceres
неделна	lingguhan
неделна	lingguhang
дане	dane
тарантула	tarantula
законодавен	distritong
јоко	yoko
стентон	stanton
софистицирани	sopistikadong
мултимедија	media
мултимедија	midya
мултимедија	multimedia
стоење	standing
стоење	nakatayo
венс	vance
енигма	enigma
ананас	pinya
шенген	schengen
тимошенко	tymoshenko
феудалната	feudal
ајфеловата	eiffel
пловење	paglalayag
алвин	alvin
бент	bent
полнењето	padding
авио	airlines
зелда	zelda
терме	terme
арени	arenas
мамо	nanay
доминираше	dominado
сервира	magsilbi
сервира	paglingkuran
сервира	serve
сервира	maglingkod
означувањето	tagging
хефест	hephaistos
комплицирана	komplikado
комплицирана	kumplikado
мистер	mister
разочарани	bigo
згоден	pogi
згоден	gwapo
металургија	metalurhiya
витални	mahalaga
витални	vital
кака	arlene
кака	kaka
змај	kite
змај	saranggola
вештерство	pangkukulam
привлекувајќи	akit
придружничка	consort
благородна	marangal
најнизок	pinakamababa
најнизок	pinakamababang
кисело	maasim
иницијали	inisyal
садат	sadat
пилатес	pilates
корнелиус	cornelius
карачи	karachi
пенетрација	baon
психоделичен	psychedelic
приговори	reklamo
ланселот	lancelot
плантажа	plantasyon
аламос	alamos
хаифа	haifa
ворлд	mundo
лауреати	laureates
тоалетот	cr
тоалетот	palikuran
праведност	katwiran
праведност	katuwiran
праведност	fairness
хокаидо	hokkaido
хокаидо	hokkaidō
фармацевт	parmasyutiko
ултравиолетови	ultrabiyoleta
автентичен	authentic
автентичен	tunay
ика	ika
милениче	pet
милениче	alaga
демоните	demons
суден	doomsday
регуларно	regular
дискутирано	tinalakay
изобилие	masagana
камден	camden
теле	calf
фурна	hurno
кристален	bubog
кристален	crystal
стражар	guard
стражар	bantay
стражар	nagbabantay
робинс	robbins
хендерсон	henderson
назнака	designation
провајдер	tagapagkaloob
провајдер	provider
каролин	caroline
каролин	carolyn
оргазам	sukdulan
регенсбург	regensburg
канабис	cannabis
вее	langaw
обезглавен	pinugutan
зракоперки	actinopterygii
стручното	vocational
абеба	ababa
теј	tay
боси	barefoot
викторијанска	victorian
невидлив	invisible
карикатурист	cartoonist
вазна	vase
мура	mura
инквизиција	ingkisisyon
мјузикли	musicals
попер	popper
блох	bloch
киншаса	kinshasa
преуредување	makeover
упатена	heading
упатена	tutungo
јадранот	adriatic
допис	memo
куш	kush
поддржување	pagsuporta
поддржување	sinusuportahan
карла	carla
карла	karla
курск	kursk
допирање	hawakan
кликнување	click
кликнување	klik
препорачано	inirerekomenda
препорачано	inirekomenda
заборав	limot
хаклбери	huckleberry
ефтимиј	euthymius
пул	poole
тендер	malambot
неискористена	unused
евакуирани	nilisan
микропроцесор	microprocessor
гета	guetta
чун	chun
учеше	tinuturuan
учеше	itinuro
учеше	tinuruan
учеше	nagturo
талија	talia
талија	thalia
твое	yours
коментирајќи	pagkomento
перлмутер	perlmutter
британецот	brit
ториум	thorium
маица	shirt
пепи	pepi
наводното	umano
робинка	alipin
овиедо	oviedo
еснаф	guild
еснаф	kapisanan
цигара	sigarilyo
адсл	adsl
гимнастичарка	gymnast
митоза	mitosis
тектонска	tectonic
џена	jenna
елегантен	matikas
паганството	paganism
дукс	dux
дукс	dukes
шура	shura
зоки	joe
легура	alloy
азиз	aziz
мудро	matalino
ингрид	ingrid
адријана	adriana
праска	peach
спектакуларен	kahindik
крстарење	paglalayag
крстарење	cruise
ебро	ebro
зарази	makaapekto
зарази	mahawahan
вилер	wheeler
додатокот	appendix
индивидуализам	indibidwalismo
краснодар	krasnodar
рори	rory
мејси	macy
грацијан	gratian
гласал	ibinoto
тенисон	tennyson
тироидната	thyroid
гардијан	tagapangalaga
антиквитети	antiquities
антиквитети	antigo
антиквитети	antiquity
медуза	medusa
паднаа	nahulog
кони	connie
микелон	miquelon
хора	hora
кавендиш	cavendish
посакувана	desirable
резервирано	reserved
хуи	huy
богарт	bogart
ножици	gunting
спанаќ	spinach
ореол	halo
ацетил	acetyl
менструација	regla
нубија	nubia
онтологија	ontolohiya
неодамнешна	kamakailan
неодамнешна	recent
вознесението	asensiyon
карбон	karbon
карбон	carbon
верноста	fidelity
пријам	priam
зделка	bargain
зделка	pangangalakal
зделка	pakikitungo
зделка	deal
невина	inosenteng
невина	inosente
невина	inocencio
невина	innocent
џунгла	gubat
џунгла	jungle
хоуп	umaasa
хоуп	umasa
хоуп	sana
пиперка	paprika
евнух	eunuch
малезиски	malaysian
ингушетија	ingushetia
герд	gerd
азотна	nitric
оснабрик	osnabrück
вреќи	sacks
вреќи	bag
хистерија	histerya
хадронски	hadron
поправа	aayos
поправа	fixing
целестин	celestino
скратени	pinutol
јавач	rider
целулоза	cellulose
наводниот	umano
пикард	picard
м}}	m}}
мортимер	mortimer
коб	cobb
донатор	donor
трагичен	tragic
морс	morse
колач	cake
колач	cookie
адреналин	adrenaline
адреналин	adrenalin
гејт	gate
амелија	amelia
амелија	amélie
простува	mapagpatawad
злобен	hangad
наду	nadu
спокојно	serene
гус	goose
полетувањето	lumipad
маат	maat
држењето	tupi
раф	raf
раф	ruff
стоечки	standing
стоечки	nakatayo
полином	polinomial
црнец	itim
црнец	negro
карикатура	cartoon
распутин	rasputin
диктаторот	diktador
елегантни	matikas
слим	slim
прасе	piglet
прасе	baboy
акредитирани	accredited
одмара	resting
одмара	nagpapahinga
валерија	valeria
епидермисот	epidermis
кондор	condor
преостанат	natitira
преостанат	natitirang
хигинс	higgins
крив	guilty
тревис	travis
каунас	kaunas
веласкез	velasquez
џебот	bulsa
багаж	bagahe
багаж	maleta
багаж	bagahe
фризура	gupit
семи	sammy
фудбалерот	putbolista
апстрактно	abstract
зделки	trato
зделки	deal
гласаше	ibinoto
навреден	nasaktan
јадел	ate
нпр	npr
акутни	malalang
акутни	matinding
томск	tomsk
хонорар	fee
хонорар	bayad
дигестивен	digestive
должник	utang
бернерс	berners
трпат	magdusa
одржлива	sustainable
провиденс	providence
итан	ethan
усогласеност	pagsunod
риџ	ridge
модифициран	binago
мелинда	melinda
лавиринт	labyrinth
лавиринт	maze
фрида	frida
леќите	lente
леќите	lenses
живееја	nanirahan
живееја	tumira
пуебла	puebla
катрин	kathryn
катрин	catherine
покровители	suki
мудар	matalino
одлучна	decisive
одлучна	tinutukoy
нејтан	nathan
полимер	polimero
скептичен	skeptical
посеви	pananim
посеви	tanim
муро	muro
замислете	maisip
замислете	akala
аристофан	aristophanes
убиено	napatay
убиено	pinatay
документирање	pagdodokumento
брант	brandt
ланца	lanza
сопатник	kasalo
гвадалупе	guadalupe
анекс	annex
сторија	story
сторија	kuwento
сторија	kwento
абе	abe
приоѓа	pamamaraang
книжарница	bookstore
плачење	iyak
плачење	umiiyak
папагал	parrot
раја	raja
раја	raha
раја	raya
уверен	kompiyansa
уверен	nakatitiyak
амбалажа	packaging
бариум	barium
рајнхард	reinhard
несреќна	kapus
несреќна	malas
чукотски	chukotka
рејли	rayleigh
аспирин	aspirin
крпи	tuwalya
виста	vista
шеталиште	promenade
слета	dumapo
феудализам	piyudalismo
селена	selene
специја	spezia
четириношци	tetrapoda
давење	malunod
давење	nalulunod
досон	dawson
мотивиран	masigasig
матура	prom
матура	pagtatapos
матура	graduation
куклите	dolls
дериват	deribatibo
теа	thea
ванда	wanda
атон	aten
конвексен	matambok
никотин	nikotina
досег	maaabot
досег	maabot
досег	naabot
досег	naaabot
досег	abot
досег	abutin
серж	serge
нагоја	nagoya
тонг	tong
училница	classroom
конзервативно	konserbatibo
конзервативно	conservative
шеикот	sheikh
шеикот	shaikh
шеикот	sheik
премостување	override
премостување	patungan
билион	billion
билион	bilyon
сретнуваме	baluktot
робсон	robson
бланка	blanca
несреќно	kapus
несреќно	malas
гроув	grove
потисне	suppress
дјуи	dewey
неактивен	inactive
ерин	erin
нат	nat
слаткиот	tamis
посочувајќи	turo
клејтон	clayton
дарител	giver
фрлале	bumato
поштеден	makakaligtas
јард	bakuran
гибс	gibbs
претерани	pinagrabe
лахор	lahore
испитани	inimbestigahan
мачор	pusa
мачор	cat
адолфо	adolfo
ксавиер	xavier
тукидид	thoukydidis
паула	paula
киднапирани	kinidnap
киднапирани	inagaw
киднапирани	kinidnap
кабардино	kabardino
комарци	lamok
селин	celine
џорџтаун	georgetown
драматургија	dramaturhiya
превентивна	pangontra
охрабрен	hinihikayat
лумен	lumen
нагано	nagano
хеленистички	hellenistic
стручност	kadalubhasaan
сало	taba
сало	mataba
пригода	okasyon
магично	magical
повеќекратен	multiple
повеќекратен	maramihang
владивосток	vladivostok
стајнбек	steinbeck
лебдат	lumutang
бензински	petrol
бензински	pump
