से	от
फिच	фич
सफ़ी	сафи
पाल्मे	палме
नितम्ब	задника
नितम्ब	дупе
सेमा	сема
थियोसोफिकल	теософско
कॉम्बो	комбинирано
कॉम्बो	комбинация
शूमेकर	шумейкър
ओरो	oro
ओरो	хорото
अज़ारेन्का	азаренка
ग्वांगझोउ	гуанджоу
बोथा	бота
कुए	que
अन्दाज़	мярка
रीजियो	regio
माइलेज	пробег
तुवालू	тувалу
फुरसत	отдих
नाकेबंदी	блокада
शादियां	сватбите
शादियां	сватби
छूटा	пропуснати
छूटा	пропуснали
छूटा	пропусна
छूटा	пропуснал
नेस्तर	нестор
यूएससी	usc
टर्नओवर	оборот
चिड़ी	клубове
चिड़ी	спатия
चिड़ी	клубовете
चिड़ी	стикове
पाल्ट्रो	полтроу
जरायुज	живородни
पेंटहाउस	пентхаус
मकादम	макадам
जिरी	jiří
अकल	мъдростта
अकल	мъдрост
रसीले	сочни
रसीले	сочно
रसीले	сочен
बहुलवाद	плурализъм
झींगुर	щурци
लॉट	лот
बाईकार्बोनेट	бикарбонат
इल्ली	гъсеница
इल्ली	червея
इल्ली	червей
इल्ली	червеи
समाजभाषाविज्ञान	социолингвистика
हांगझोऊ	ханджоу
पेंचकस	отвертка
रुकावटें	спънки
रुकावटें	пречки
रुकावटें	препятствия
एल्कीन	алкен
बेरिंट	баренцово
माइक्रोन	микрона
गुआ	гуа
खेतो	ферми
खेतो	стопанства
शिद्दत	отчаяно
किरायेदारों	наемателите
किरायेदारों	наематели
क्रिस्टोफ	кристоф
भृंग	бръмбари
भृंग	бръмбар
उबकाई	ужасява
कोलबर्ट	колбърт
आन्द्रेई	андрий
फेल्प्स	фелпс
क्रासिंग	пресичане
क्रासिंग	пресича
नियॉन	неон
मिनिक्स	minix
दुलारे	ценя
ठगा	изневери
ठगा	измамен
हेनी	хийни
मैथ	математика
कालिमा	мрака
कालिमा	мракът
कालिमा	тъмнината
कालिमा	мрак
कालिमा	тъмнина
अहानिकर	безобидно
जानकारीपूर्ण	информативно
अपनापन	афинитет
मैरून	maroon
स्वत्वाधिकार	авторско
स्वत्वाधिकार	авторски
पीबॉडी	пийбоди
जूडिथ	джудит
गैरिंचा	гаринча
नाइल्स	найлс
नेपालमे	непал
पर्च	костур
दीखती	уютно
गाला	гала
आईडिया	идея
सुझाएँ	предполагат
सुझाएँ	препоръчваме
सुझाएँ	препоръчвам
सुझाएँ	препоръча
एरागोन	ерагон
क्यूरेटर	уредник
कुलिक	кулик
नासमझ	гуфи
हाइकिंग	туризъм
वीकेंड	уикенд
क्लिफर्ड	клифърд
कोमी	коми
टुकड़ो	бройки
टुकड़ो	парченца
टुकड़ो	парчета
कफ़न	саван
कफ़न	покривало
टैली	тали
जिग्मे	джигме
याचक	петиция
बेकाबू	неконтролируем
परियां	ангелите
परियां	ангели
शार्ल	чарл
फकीरों	мистици
ट्रेडमिल	пътеката
ट्रेडमिल	пътека
अल्जीयर्स	алжир
मुंहासे	пъпка
युडिकॉट	еудикоти
सेंटो	санто
बायकोनूर	байконур
एमएसएनबीसी	msnbc
सिटीबैंक	ситибанк
यूफोरिया	еуфория
टीप	забележки
टीप	записки
टीप	бележки
टीप	ноти
स्वाँग	симулации
स्वाँग	симулацията
स्वाँग	симулация
मिक्सर	смесване
मिक्सर	микс
मिक्सर	миксер
म्यान	калъф
म्यान	обвивка
म्यान	ножницата
मारिनो	марино
लोएस	льос
लडे	обжалваното
पटाया	патая
कनेक्टेड	свързани
कनेक्टेड	свързан
कनेक्टेड	свързано
कनेक्टेड	свързана
आस्कर	оскарите
ऊफ़ा	уфа
डंस्ट	дънст
पाखण्ड	лицемерие
पाखण्ड	лицемерието
गंडिका	ганглий
स्थलमंडल	литосфера
राउंडअप	обзор
सीसीडी	ccd
अभिश्लेषण	аглутинация
पाइक	пайк
अतिवाद	екстремизъм
फार्मेट	формат
भत्तों	квоти
भत्तों	обезщетения
स्कली	скъли
इथेन	етан
आरईसी	rec
नगा	дсп
छोरा	момче
छोरा	момченце
असबाब	тапицерия
गेलर	гелър
एक्टिविस्ट	forza
एंगेल	енгел
क्लेरेंस	кларънс
साइटोसिन	цитозин
मूरत	мурат
वित्रुवियस	витрувий
संशुद्धि	катарзис
अंतोनियो	антонио
कोनर	конър
हैंडबैग	чанта
हैंडबैग	чанти
ग्रोसो	гросо
एमिलिया	емилия
चमचा	лъжичка
चमचा	лъжицата
चमचा	лъжица
जोहार	джохар
रूखी	грубо
रूखी	груба
रूखी	груб
रूखी	груби
यारों	момчета
बेशर्म	безсрамно
वारिसों	коригира
ट्वानबी	тойнби
ब्रूनर	брунер
एग्रो	агро
चतुर्विम	завъртания
सेगन	сейгън
पतझड़ी	широколистни
सीडीएम	cdm
ओटिस	отис
डेनी	дени
देगास	дега
ट्यूनिस	тунис
ज़िद	инат
ज़िद	упоритост
फेस्ट	фест
प्रीस्टलि	пристли
बंशी	банши
एरियाना	ариана
अभिकण	частици
कायला	кайла
कायला	кейла
मस्जिदे	джамията
मस्जिदे	джамия
क्लो	клъф
क्लो	клоуи
क्लो	клои
तिलचट्टे	хлебарки
तिलचट्टे	хлебарките
ट्रेबल	требъл
आर्मंड	арман
तर्को	отклонен
हलीम	халим
लाफ	смях
सतरंगी	дъгата
सतरंगी	дъга
ऐन्डर्स	андерс
तहखानों	мазета
गद्दारी	предаден
गद्दारी	предадена
गद्दारी	предаде
गद्दारी	предадени
स्पेरी	спери
होस्नी	хосни
चूषक	издънка
फ़ैक्टरी	фабрика
फ़ैक्टरी	завод
फ़ैक्टरी	фабриката
संघवाद	федерализъм
सदभावना	хармъни
सदभावना	хармония
भांजी	племенница
भांजी	племенницата
बुर्का	бурка
मटका	matka
एस्थर	естер
टिया	тиа
पिंजरा	клетка
पिंजरा	кейдж
पिंजरा	килим
लम्हे	мигове
लम्हे	моменти
वाइल्डर	уайлдър
एसएसएल	ssl
मैगनस	магнус
ब्रॉसनन	броснан
पुरस्कार,	награда,
फ्लैगशिप	водещи
नईम	наим
डॉल्फ़िन	делфини
डॉल्फ़िन	делфин
ब्लीचिंग	избелване
डोनेट्स्क	донецк
सामीती	семитски
होस्टल	хостел
होस्टल	общежитие
होस्टल	хостели
मेयोनेज़	майонеза
तुम्बा	тумба
एफ्लेक	афлек
अपनेपन	познаване
डूबना	потопи
टुर	турнета
टुर	обиколки
टुर	екскурзии
रादेक	радек
कूकर	печка
कूकर	тенджера
बैंडिट	разбойник
बैंडिट	бандит
सशुल्क	органични
सशुल्क	органична
सशुल्क	органичен
सशुल्क	органично
सशुल्क	платен
सशुल्क	платено
सशुल्क	платена
सशुल्क	платени
गुनाहगार	виновни
गुनाहगार	виновна
गुनाहगार	виновен
हास्यप्रद	весело
बेध	пиърсинг
कोपरा	копра
लुइज़	луиз
पूर्वजो	предшественици
पूर्वजो	предците
पूर्वजो	предци
कान्वेंट	манастир
छु	трогателно
छु	пипане
छु	докосване
पोस्टस्क्रिप्ट	postscript
एलेना	елена
एलेना	алена
सीनेटरों	сенатори
टली	тъли
तलाल	талал
एवेरी	ейвъри
चेरिल	шерил
लैनी	лейни
ओसवाल्ड	осуалд
ओंग	онг
आवर्धित	увеличи
छुपाएँ	скриване
एप्रन	престилка
एप्रन	престилката
शिफ़्ट	смяна
कूली	кули
रॉकर्स	рокери
ब्राडली	брадли
मोटू	моту
पुली	пули
मानचित्रकला	картография
मेलानी	мелани
जीनो	джино
विन्नी	вини
खींचें	разтягане
खींचें	влачене
खींचें	тегли
निप्पन	nippon
प्रतीक्षारत	чакаме
प्रतीक्षारत	изчакване
प्रतीक्षारत	чакане
प्रतीक्षारत	чакам
परिवर्द्धन	делене
इमोशनल	емоционална
इमोशनल	емоционални
इमोशनल	емоционален
इमोशनल	емоционално
बाँझ	безплодна
शोक्ली	шокли
साइबरस्पेस	киберпространството
हैमपडेन	хампдън
फ़रिश्तों	ангелите
फ़रिश्तों	ангели
अतिप्रवाह	прелее
बदचलन	блудница
चतुष्फलकी	тетраедър
एम्ब्रोस	амброуз
डमी	манекен
सिंहजी	шир
बोनोबो	бонобо
उँगलियाँ	пръстите
उँगलियाँ	пръсти
क्रॉलर	всъдеход
तोजो	тоджо
चिल्लाना	викове
चिल्लाना	викане
इलेक्ट्रॉनिका	electronica
जागे	буден
जागे	будна
जागे	будни
विचारण	процес
स्कॉलरशिप	стипендия
स्कॉलरशिप	стипендията
हाइड्रेशन	хидратация
नाज़का	наска
पार्थेनन	партенона
घोड़ो	конче
घोड़ो	кон
शॉवर	душа
शॉवर	душ
शादि	сватбите
शादि	сватби
इलेक्ट्रोमैग्नेटिक	електромагнитен
इलेक्ट्रोमैग्नेटिक	електромагнитно
इलेक्ट्रोमैग्नेटिक	електромагнитна
नोराह	нора
सुकर	улесни
सुकर	улесняване
चलाएँ	бягай
चलाएँ	изпълняване
चलाएँ	екзекутират
चैडविक	чадуик
स्ट्रैबो	страбон
मतभिन्नता	разногласия
एनॉलॉग	аналог
नतालिया	наталия
टेपों	касети
टेपों	ленти
नेताओ	ръководители
नेताओ	лидерите
नेताओ	лидери
नेताओ	водачи
सन्न	шокиращи
सन्न	шокиращо
चिया	чиа
आंद्रेई	андрей
फैक्ट	факт
वाल्ट्ज	валс
ब्लेन	блейн
स्थापनाएँ	инсталира
डिस्पेंसरी	диспансера
अनुलंब	вертикален
अनुलंब	вертикално
अनुलंब	вертикална
अनुलंब	вертикални
पर्माफ़्रोस्ट	ледове
साइफर	шифър
सेगोविआ	сеговия
एसटीएस	sts
अक्ल	мъдростта
अक्ल	мъдрост
केटरिंग	кетъринг
पॉश	пош
ग्रेवी	сос
प्रोफाइलिंग	профилиране
मुर्दाघर	морга
ढोरों	говеда
ढोरों	добитък
अराफात	арафат
इब्राहीमी	аврамова
शेकर	шейкър
गुआरानी	гуарани
रेडिएटर	радиатор
रेडिएटर	радиатора
सुक	сук
मदनी	мадани
ज्वेल	бижу
अधिरचना	надстройката
स्टेनोग्राफर	стенограф
टेंडर्स	хапки
पोंग	понг
मोबी	mobi
उत्पीड़क	тирани
वेगनर	уагнър
वेगनर	вагнер
दलगत	партизанин
कामोद्दीपक	еротиката
जगमगाता	блестящи
छटपटाहट	отчаяние
छटपटाहट	отчаянието
ग्ली	веселие
एमाइड	амид
मोंट	мон
होमवर्क	домашно
होमवर्क	домашното
होमवर्क	домашна
होमवर्क	домашни
कोशिकांग	органел
बुर्यातिया	бурятия
ब्रिजटाउन	бриджтаун
छली	фокусник
छली	коварен
छली	коварни
छली	коварна
छली	коварно
छली	коварен
छली	коварни
छली	коварна
छली	превзет
छली	претенциозен
टोपियों	барети
हारबिन	харбин
बुर्गोस	бургос
रोडियम	родий
फ़र्टाडो	фуртадо
गुलदान	ваза
गुलदान	вазата
ताशा	таша
विज़िट	посетете
विज़िट	визита
विज़िट	посещение
विज़िट	посещенията
विज़िट	посещения
टाइट	стегнат
टाइट	стегнато
टाइट	здраво
टाइट	стегната
माइक्रोफ़ोन	микрофона
माइक्रोफ़ोन	микрофон
टर्बोचार्जर	турбокомпресор
फ़ोल्डर्स	папки
पोलिनेशियाई	полинезийски
चुआन	чуан
गूगल+	google+
मेलर	мейлър
जाक	зак
बिल्स	банкноти
बिल्स	сметки
कोर्दा	корда
अल्पविराम	запетая
होगार्थ	хогарт
पोलोनियम	полоний
लाउड	силно
लाउड	шумен
लाउड	шумно
लीडिया	лидия
अध्येतावृत्ति	хирурзи
अध्येतावृत्ति	хирурзите
ज़िमर	зимър
हर्षित	радостни
हर्षित	радостен
हर्षित	радостно
नॉर्थम्बरलैंड	нортъмбърланд
डेबियन	debian
लैंडफिल	сметище
लैंडफिल	сметището
लैंडफिल	депо
आगरी	агри
एश्टन	аштън
चिल	споко
पिकरिंग	пикъринг
एंबुलेंस	линейка
आईये	ела
रोडियो	родео
अनुकूलनीय	приспособим
बड़ो	старейшини
हीथर	хедър
गुंडागर्दी	хулиганство
क्लासिको	класика
हिजड़े	евнуси
रुडॉल्फ	рудолф
कसीदे	завидно
ट्रोजन्स	троянци
निर्भयता	безстрашие
रिफ्रेश	обновяване
तौलिये	кърпи
औकात	статус
औकात	състояние
औकात	положение
औकात	статут
हमदर्दी	симпатия
हमदर्दी	съчувствие
एक्सेटर	ексетър
मोमबत्तियाँ	свещите
मोमबत्तियाँ	свещи
योरूबा	йоруба
मैकिण्डर	макиндер
चोई	чой
भांजा	племенник
भांजा	племенника
सनीवेल	сънивейл
शर्लक	шерлок
फ्लिकर	flickr
शिनकानसेन	shinkansen
खोमैनी	хомейни
स्मोक्ड	пушена
बोको	боко
अर्विन	ервин
खरीदें	покупка
खरीदें	закупуване
खरीदें	купуване
खरीदें	купувам
खरीदें	купи
सॉक्स	чорапите
सॉक्स	чорапи
जानूस	янус
लॉगिंग	сеч
बार्डर	границата
बार्डर	граница
बार्डर	гранична
बाउचर	буше
रेमो	ремо
किमुरा	кимура
मेयर्स	майърс
मेयर्स	майерс
बुर्के	бърк
खौफनाक	страховито
खौफनाक	зловещ
खौफनाक	зловещи
खौफनाक	зловещо
खौफनाक	зловеща
इरोड	подкопае
डोनट्स	понички
बेब	бейб
फ्लैग्स	знамена
फ्लैग्स	флагове
फ्लैग्स	знамената
अनिषेकजनन	партеногенеза
इशिकावा	ишикава
गऊ	gau
घूसखोरी	подкуп
घूसखोरी	подкупи
ज़्यादती	прегрешение
अंतरालीय	интерстициална
टोंग	тонг
अलमारियों	рафтове
अलमारियों	рафтовете
झुकते	коленичи
असाइनमेंट	задачи
असाइनमेंट	назначение
असाइनमेंट	задача
डायोमीड	диомед
करज़ई	карзай
हैनमैन	хенман
बाईक	велосипед
बाईक	мотор
बाईक	мотора
बाईक	колело
बाईक	колелото
अंगकोर	ангкор
हैकेट	хакет
पिट्स	питс
कष्टदायी	мъчително
कष्टदायी	мъчителна
रिपर	изкормвача
दुर्खीम	дюркем
द्विलिंगी	бисексуален
टट्टू	колт
टट्टू	пони
टट्टू	конче
बाराँ	баран
कैप्स	шапки
कैप्स	капачки
बेकी	беки
इश्तार	ищар
रेगी	реге
अपडेट्स	актуализации
माताएं	майки
माताएं	майките
हमसफ़र	половинка
फुजी	фуджи
फ़रमान	фарман
लाह	лак
ज़्यूरिख़	цюрих
डोमिंगो	доминго
टेंडर	търг
टेंडर	нежна
टेंडर	нежно
टेंडर	нежен
वावरिन्का	вавринка
वातिलवक्ष	пневмоторакс
भाइयो	братя
एस्पेनयॉल	еспаньол
रसधानी	вакуола
जायका	аромати
जायका	вкусове
चिल्लाती	викове
चिल्लाती	писъци
सूरीनामी	суринамски
मरीचिका	мираж
पोर्टा	порта
कोआला	коала
जिओ	гео
जित्सु	джицу
इजीजेट	easyjet
आईपीए	ипп
मिडलैंड	мидланд
मोड्यूल	модул
डेक्सटर	декстър
जगाता	буди
जगाता	събужда
अस्करी	аскари
जीपीएल	gpl
मदारी	струни
मल्टीकास्ट	multicast
एथेना	атина
घूँट	глътка
ओग़ुज़	огузки
एटकिन्सन	аткинсън
युद्धाभ्यास	маневри
शीरा	меласа
हग	прегърна
हग	прегръдка
गधों	магарета
स्वीकरण	осиновяването
स्वीकरण	приемане
स्वीकरण	осиновяване
रिश्तेदारी	родство
किन्नी	кини
मेडम	мадам
आन्द्रेस	андрес
बायोनिक्स	бионика
इयरफ़ोन	слушалки
ताज़	таз
देवानंद	nouveau
बढ़ाएं	увеличаване
बढ़ाएं	увеличение
बढ़ाएं	повишаване
बढ़ाएं	увеличи
देशप्रेमी	патриоти
देशप्रेमी	патриотите
फ़ातिहा	фатиха
शैतानों	дяволи
हिमकण	снежинка
मोमो	момо
ताशी	таши
गगारिन	гагарин
किर्बी	кърби
हेक	хек
इनसाइक्लोपीदी	encyclopédie
लिंक्डइन	linkedin
अंतरभाषा	интерлингва
हाइफ़ा	хайфа
रुहोल्ला	рухолах
केरुयक	керуак
स्टोल्टेनबर्ग	столтенберг
हिलना	вибрация
जेहादी	кръстоносец
एटीट्यूड	нагласа
एटीट्यूड	отношение
एटीट्यूड	поведение
शेकेल	шекел
पहचानें	идентифицира
पहचानें	идентифициране
बर्नियर	берние
एलेक्जेंड्रा	александра
रॉक्सी	рокси
होलोग्राफिक	холографски
डीटीएस	dts
शतावर	аспержи
अटाकामा	атакама
वोल्टमीटर	волтметър
पिरिडीन	пиридин
आईटीआई	ити
बाकूनिन	бакунин
रोथ्सचाइल्ड	ротшилд
कर्नाक	карнак
नोनी	нони
बदकारी	неморалност
निगाहों	очи
निगाहों	очите
ड्यूटीरियम	деутерий
सुप्रीमो	supremo
ओथेलो	отело
पुनर्वसन	рехабилитация
चूड़ियां	гривни
चूड़ियां	гривните
वर्डास्को	вердаско
केंद्रिय	концентрични
मर्दानी	мъжествен
मर्दानी	мъжествено
लीरा	лира
लीरा	лири
शहादा	шахада
लतीफ़	латиф
ख़कासिया	хакасия
पीडीपी	пдп
बालिग	възрастни
बालिग	възрастна
बालिग	възрастен
वीयर	уиър
सबाह	сабах
शेखी	самохвалство
कैप्रियाती	каприати
अलाइड	съюзническите
सस्पेंस	напрежение
लुभावना	дъха
ड्रैगन्स	дракони
ड्रैगन्स	драконите
फ़ोकस	концентрация
फ़ोकस	фокус
लॅम	лем
शिआंग	сян
सोप्रानो	сопрано
ख़ौफ़	страх
कोल्टस	колтс
हनीफ	ханиф
चका	чака
कुंजियाँ	клавиши
कुंजियाँ	ключове
कुंजियाँ	ключовете
नीलो	нило
यूएसडीए	usda
डॉजर्स	доджърс
ह्यूबर्ट	юбер
निकोसिया	никозия
एपिस्कोपल	епископалната
कोहलर	колер
तिजारत	сделка
अपक्षयी	дегенеративни
यवेस	ив
नुएवो	нуево
कोलाज	колаж
लेगो	лего
कालेब	кейлъб
आभासीकरण	виртуализация
पिंच	щипка
क्वासर	квазар
चुटकुला	шега
चुटकुला	лаф
चुटकुला	виц
प्रोम	бал
प्रोम	бала
प्रोम	балът
कंजूस	скъперник
कंजूस	подъл
कंजूस	подли
कंजूस	подло
जूम	увеличаване
जूम	увеличение
ब्रे	брей
ड्योढ़ी	проход
ड्योढ़ी	преминаване
ड्योढ़ी	пасаж
इरोस	ерос
ब्रेंडा	бренда
हैंडबॉल	хандбал
मैककॉय	маккой
डिकोडिंग	декодиране
ओपनर	отварачка
मोरो	моро
बेयोंस	бионсе
मुन्नी	муни
टैटम	тейтъм
ब्रुखिमर	брукхаймър
सर्वो	серво
महापाषाण	мегалит
निसा	ниса
यूलिया	юлия
कुंठाओं	несполуки
सेड्रिक	седрик
धैर्यपूर्वक	търпеливо
प्रतिस्पर्धात्मकता	конкурентоспособност
प्रतिस्पर्धात्मकता	конкурентоспособността
कॉलरिज	колридж
तकियों	възглавница
तकियों	възглавницата
चिनावाट	шинаватра
क्लिफ्टन	клифтън
एलीन	айлийн
शीतपित्त	уртикария
बांझ	безплодна
अनबार	анбар
विद्युत्चुम्बकत्व	електромагнетизма
सब्रे	сейбър
सब्रे	сабя
फर्टिलाइजर	суровина
एनकोडेड	кодирани
एनकोडेड	кодирана
रंज	скръбта
रंज	мъка
रंज	скръб
रंज	печал
एशले	ашли
बेहाल	изчерпани
बेहाल	изчерпана
बेहाल	изтощени
बेहाल	изтощен
बेहाल	изтощена
टीयर	подреждане
सेल्टिक्स	селтикс
हुसर्ल	хусерл
क्वर्टी	qwerty
लूज	luz
बोर्जेस	борхес
मैरियट	мариот
मुहानों	устия
डायने	даян
कैसेट्स	касети
हुबेई	хубей
अंगरखा	туника
विसेंट	висенте
मुर्गियां	кокошки
अर्मावीर	армавир
द्विचर	двоичен
वंगारी	вангари
खालें	кожи
पिलर	пилар
गोमेद	оникс
जनप्रतिनिधि	представителна
जनप्रतिनिधि	представителен
जनप्रतिनिधि	представително
जनप्रतिनिधि	представителни
जनप्रतिनिधि	представител
ज़मान	заман
बेबे	биби
बेबे	бейб
ईवेंट	събития
ईवेंट	мероприятия
ईवेंट	случки
ईवेंट	събитието
ईवेंट	събитие
निकोलय	николай
प्लाटून	взвод
टेनीसन	тенисън
तुंगुस्का	тунгуска
मिरी	мири
पैदलपथ	тротоар
पैदलपथ	тротоара
मार्सेलो	марсело
पर्यावरणवादी	природозащитник
न्यूरोलॉजी	неврологията
ब्राहे	брахе
पिरान्हा	пирани
माज़ंदरान	мазандаран
इफ़तेरा	измислят
इफ़तेरा	подправяне
इफ़तेरा	коване
केमिस्ट	химик
एडोस	eidos
मैग्नेसाइट	магнезит
उच्चिष्ट	максима
मॉडरेटर	модератор
मॉडरेटर	модератори
पेट्री	петри
नाउरू	науру
गुन्नार	гунар
वीपीएन	vpn
गारिबाल्दि	гарибалди
कलियां	пъпки
नौसिखियों	новаци
ऐन्टिमोनी	антимон
पिनो	пино
शिनिंग	синин
स्विमसूट	бански
द्विरूपता	диморфизъм
अंधविश्वासी	суеверен
सोडरलिंग	сьодерлинг
इंटीग्रल	неделима
इंटीग्रल	неразделна
सेल्युकस	селевк
सीएनएस	цнс
इण्डियम	индий
कावासाकी	кавазаки
चिंटू	смокинг
अंतर्विरोधों	противоречия
पोल्का	полка
एसएमटीपी	smtp
रेयेस	рейес
रेयेस	рейс
बिजनेसमैन	бизнесмен
दन	дан
रोया	плака
तकिए	възглавници
तकिए	възглавниците
फारगो	фарго
सालमन	соломон
मॉरिटानिया	мавритания
मॉड्यूल्स	модули
मॉड्यूल्स	модулите
दाग़िस्तान	дагестан
बर्नार्डो	бернардо
रजाई	юрган
स्टीफंस	стивънс
रोनिन	ронин
फ़ोटोग्राफ़र	фотографа
फ़ोटोग्राफ़र	фотограф
फ़ोटोग्राफ़र	фотографи
लुओयांग	луоян
पंक्चर	пункция
पंक्चर	прободни
मेलविल	мелвил
सुकोवा	сукова
दूनहुआंग	дунхуан
मैटिस	матис
बोन्डारेंको	бондаренко
हक्स्ले	хъксли
डबरा	локва
यायावरी	странствания
ओल्सन	олсън
वरबन्स्की	вербински
वॉलपेपर	тапети
वॉलपेपर	тапети
डेंज़ल	дензъл
नीरसता	монотонност
निकलस	никлас
वाल्थर	валтер
फ़िल्टरिंग	филтриране
फ्रे	фрей
रन्वार	реноар
अल्फ्रेडो	алфредо
स्ताव्रोपोल	ставропол
बासीलीक	преображение
काउंसलर	съветник
योनिच्छद	химен
कैलिको	калико
बयानबाजी	реторика
पहरे	пазена
पहरे	охраняван
एरीस	арес
डीबग	дебъгване
चख	дегустация
लेरॉय	лирой
लेरॉय	лерой
ब्री	бри
ब्री	брий
बीएमसी	bmc
माक्षिक	пирит
बिन्दुपथ	locus
आर्वेन	арвен
बीबीएस	bbs
फोरामिनिफेरा	фораминифери
सुंदरियों	красавици
फ़ॉर्म	формуляри
फ़ॉर्म	форми
फ़ॉर्म	формуляр
फ़ॉर्म	форма
बर्डिच	бердих
रोक्को	роко
गोगुरयेओ	когурьо
मलोत्सर्ग	отделителните
फरियाद	плачи
पोट्रो	потро
लांगफेलो	лонгфелоу
हायपर	хипервръзка
विटोरियो	пиаца
आपरेटर	оператор
चमका	блести
अमरबेल	имел
ईकेजी	екг
विलकॉक्स	уилкокс
एसईओ	со
माओवाद	маоизъм
ऐरण	еран
लियोनिद	леонид
मैक्सी	макси
ज़ैद	заид
जॉस	джос
मलागा	málaga
चिकनगुनिया	чикунгуня
सम्हाल	дръжката
सम्हाल	дръжка
पुलिसवाला	полицай
ज़ैतून	маслиново
ज़ैतून	олив
डीएमटी	дмт
सिका	сика
सुर्खी	известност
इन्जील	евангелието
अर्जेंटाइन	аржентина
पेत्रोवा	петрова
भाईयो	братя
क़ाराक़ालपाक़स्तान	каракалпакстан
हाइलाइट	подчертая
हाइलाइट	осветяване
हाइलाइट	кичури
हाइलाइट	подчертава
स्ट्रैटफ़ोर्ड	стратфорд
किकबॉक्सिंग	кикбокс
स्टब्स	стъбс
स्टेनर	щайнер
कालमिकिया	калмикия
कुनेने	кунене
बेचारी	бедни
बेचारी	беден
छोडें	капка
छोडें	хвърли
कर्न	кърн
गिलियन	джилиан
गिलियन	джилиън
आर्टेमिस	артемида
कोलख़ोज़	колхоза
चिलम	въглени
ट्रांसक्रिप्शन	транскрипция
हॉबी	хоби
करेरा	карера
ब्लॉकिंग	блокирането
ब्लॉकिंग	блокиране
निन्टेंडो	нинтендо
मोम्बासा	момбаса
बनियान	жилетка
फंक्शन्स	функции
फंक्शन्स	възможности
फंक्शन्स	настройки
फंक्शन्स	опции
डोनी	дони
दंगाइयों	тълпи
दंगाइयों	бунтовници
बेनेटन	бенетон
दबाएं	преса
दबाएं	натиснете
दबाएं	натисни
दबाएं	пресата
कौंसुल	консул
प्रतिष्ठापना	освещаването
लोबान	тамян
क्रिस्पिन	криспин
ऐनक	чаши
ऐनक	очилата
ऐनक	очила
अवमन्दन	затихване
अकी	аки
चुभन	убождане
दिखाओ	покажи
दिखाओ	показване
वाल्यूम	обем
आशिर्वाद	благословията
आशिर्वाद	благословия
मोइन	моин
बालियां	обици
बालियां	обеци
ज़्वोनारेवा	звонарьова
रैले	рали
गोसलिंग	гослинг
रंगमंडल	репертоар
दर्जिन	шивачки
संस्थितिविज्ञान	топология
वसुबन्धु	васубандху
डूडल	дудъл
लार्वे	ларвите
लार्वे	ларви
मारविन	марвин
कॉस्मोपॉलिटन	космополитън
किम्बर्ली	кимбърли
क्राइमियाई	кримския
क्राइमियाई	крим
शेनयांग	шънян
ख़ाका	оформление
ख़ाका	подредба
रेडिकल्स	радикали
बर्लिंगटन	бърлингтън
रुइज़	руиз
रायडर	райдър
अभिकेन्द्रीय	центростремителната
वाइमर	ваймар
क्रस्नोयार्स्क	красноярск
पालमा	палма
खचित	медальони
पारामारिबो	парамарибо
ट्रॉपिकाना	тропикана
क्रोनोस	кронос
बियरिंग	лагери
सिंफनी	симфония
बुरहान	бурхан
वुल्फोवित्ज़	улфовиц
स्टो	стоу
उपयोगिताएँ	комунални
अवोगाद्रो	авогадро
पैल	ведро
अंसार	ансар
सेक्सटन	сакстън
फोल्डिंग	сгъваеми
गोंजालेज	гонзалес
बिस	бис
रोमेरो	ромеро
सकारात्मकता	позитивизъм
कोज	коуз
एलिना	елина
रियाउ	риау
हेले	хейли
गत्ता	картонена
गत्ता	картон
त्रिगुट	тройка
रेसिपी	рецепти
रेसिपी	рецептите
रेसिपी	рецепта
रेसिपी	рецептата
अकेसिया	акация
विकिसमाचार	уикиновини
बोआ	боа
फंकी	фънки
सिस्टायटिस	цистит
आपनत्सेल	апенцел
एनडब्ल्यूओ	nwo
पेपे	пепе
डोनिंगटन	донингтън
जंगला	балюстрада
ग्रेडी	грейди
लेनोवो	lenovo
रीडायरेक्ट	пренасочи
रीडायरेक्ट	пренасочване
घुड़साल	жребец
थोर्प	торп
लेसी	лейси
रोनेन	ронан
अस्तव्यस्तता	безпорядък
गैस्ट्रो	стомашно
लेबल्स	етикети
लेबल्स	етикетите
जबाल	джабал
फ़ासो	фасо
अटैची	куфарче
अटैची	куфарчето
मुआवज़ा	компенсация
मुआवज़ा	компенсиране
मुआवज़ा	обезщетение
मुआवज़ा	компенсации
धड़ा	преследвана
धड़ा	преследван
रिजल्ट	резултати
रिजल्ट	резултат
रिजल्ट	резултата
बेलबूटेदार	гоблени
फ़ाक	фолк
बिर्च	бърч
स्पघेटी	спагети
मुस्कुराती	усмивки
एन्ट्री	навлизане
एन्ट्री	влизане
एन्ट्री	вписване
रिन	рин
कृषिक	аграрна
मैस्टोडॉन	мастодонт
चटपटा	аромати
चटपटा	вкусове
टाइपो	правописна
मागदेबुर्ग	магдебург
लहरिया	къдрава
लहरिया	вълниста
हॉफमन	хофман
मागी	magi
चिंपैंजी	шимпанзе
गियर्स	скорости
डेम्पसे	демпси
मिस्टी	мисти
शिराज	шираз
एमबीपीएस	mbps
जाँचना	ветеринар
जर्विस	джървис
गेरहार्ड	герхард
आमवातीय	ревматоиден
अपरीक्षित	непроверени
