que	kad
núvol	debesų
pèls	plaukelius
sacrifici	aukomis
atleta	sportininkas
sanitat	sveikata
leone	leonė
marcus	markusas
beca	stipendiją
beca	stipendija
alimenta	maitina
avantpassats	protėviai
bonaparte	bonaparte
dimissió	atsistatydinimo
cames	kojos
cames	kojas
jon	jon
euro	euras
euro	euro
armenis	armėnai
muntar	montavimo
muntar	montavimas
holstein	holstein
catolicisme	katalikybė
iniciatives	iniciatyvas
iniciatives	iniciatyvos
dignitat	orumą
dignitat	orumo
dignitat	orumas
flores	flores
cartell	plakatas
fetge	kepenys
marx	marksas
ciu	kis
leonard	leonardas
collins	collins
pòrtic	portikas
escrivint	rašant
manageryears	manageryears
danubi	dunojaus
danubi	dunojus
caixes	dėžės
caixes	dėžių
caixes	dėžėse
caixes	dėžutės
salons	sales
filadèlfia	filadelfijos
especialistes	specialistai
hardy	hardy
combinar	derinti
amir	amir
infraestructura	infrastruktūra
infraestructura	infrastruktūrą
infraestructura	infrastruktūros
olor	kvapas
olor	kvapą
olor	aromatu
olor	kvapas
watson	watson
banys	tualetai
banys	vonios
estrenat	išleistas
ibèric	iberijos
harris	haris
harris	harris
mortal	įrengti
servit	tarnavo
servit	vykdė
insígnia	insignia
elionor	eleonora
chen	čen
compressió	spaudimą
dilluns	pirmadienis
dilluns	pirmadienį
editada	redaguota
examen	egzaminas
examen	egzamino
rudolf	rudolf
mèdici	medici
nicolás	nicolás
viscut	gyveno
viscut	gyvenau
cama	kojos
sergi	sergius
transforma	transformacija
transforma	transformuoti
transforma	transformacijas
morfologia	morfologija
bru	bru
tierra	tierra
dispersió	dispersija
autopista	greitkelis
rebuda	gautas
huracà	uraganas
desastre	nelaimė
desastre	katastrofa
desastre	nelaimės
defensiva	gynybą
conscient	sąmoningo
capitals	sostinės
sensible	jautrus
sensible	jautri
sensible	jautrios
humits	drėgnas
bank	bankas
bit	bitų
gustav	gustav
decorats	papuošti
fans	fanai
julien	julien
josef	josef
bas	bas
esclau	vergas
tebes	tebe
setena	septintasis
setena	septintoji
maduresa	terminas
schmidt	schmidt
condemna	pasmerkimo
condemna	smerkia
anatòlia	anatolijos
barba	barzda
exportació	eksportuoti
exportació	eksportas
notre	notre
codificació	kodavimas
codificació	kodavimo
francesca	francesca
jurament	priesaika
venjança	kerštas
venjança	keršto
venjança	keršto
venjança	kerštas
mercenaris	samdiniai
habitacions	kambariai
tija	kamieninių
exclusiva	išimtinė
exclusiva	išimtinę
exclusiva	išimtinis
integrant	integruoti
veïnat	kaimynystės
proporcional	proporcinga
proporcional	proporcingas
esperant	laukiu
esperant	laukia
esperant	laukimas
gonzalo	gonzalo
incendis	gaisrai
incendis	gaisrų
sony	sony
kurt	kurtas
ibm	ibm
sou	atlyginimas
focs	fejerverkai
preservació	išsaugojimo
preservació	išsaugojimas
thompson	tompsonas
oportunitats	galimybės
cook	gaminti
eugeni	eugenijus
assistents	padėjėjai
targetes	korteles
targetes	kortos
motocròs	motokroso
uganda	uganda
beguda	gėrimas
beguda	gėrimų
beguda	gėrimas
beguda	gerti
bicicleta	dviratis
bicicleta	dviračio
bicicleta	dviračių
consolidació	konsolidacija
neolític	neolitas
determinació	ryžtas
pep	pep
combinat	kombinuotosios
silvestre	silvestre
sultanat	sultonatas
carlota	šarlotė
estels	žvaigždžių
khanat	chanatas
negatius	negatyvai
esclavitud	vergovė
paleolític	paleolitas
àtom	atomas
pastoral	pastoracinė
ortega	ortega
ramírez	ramirez
dinosaures	dinozaurai
envolten	apsupti
envolten	erdvinis
esquadra	būrys
dead	miręs
guipúscoa	gipuzkoa
brut	brutas
lang	lang
clans	klanai
porció	porcija
penes	sielvartą
celebracions	šventės
entrant	starto
privilegi	privilegija
càlculs	skaičiavimus
càlculs	skaičiavimai
acompanyament	patiekalais
montenegro	juodkalnija
montenegro	juodkalnijoje
montenegro	juodkalnijos
descàrrega	atsiųsti
angel	angelas
mercedes	mercedes
malawi	malavio
mobilitat	mobilumo
mobilitat	mobilumas
crustacis	vėžiagyviai
canet	canet
troia	troy
troia	trojos
pintada	patarška
erupció	išsiveržimas
gats	kačių
gats	katės
perpendicular	statmena
poderosa	galingas
poderosa	galinga
poderosa	galingi
tabac	tabakas
pics	smailių
montpeller	montpellier
precipitacions	kritulių
eficiència	veiksmingumas
entesa	supratimas
stanford	stanfordo
info	info
classic	klasikinis
cràter	krateris
esquadró	squadron
suprema	aukščiausiasis
antologia	antologijoje
franquícia	franšizės
declaracions	pareiškimai
mecànic	mechanikas
mecànic	mechaninis
mecànic	mechaninė
diferencial	skirtumas
baker	baker
turistes	turistai
turistes	turistų
calcària	klintys
leiden	leideno
consola	pultas
postura	laikysena
tribunals	teismai
tribunals	teismus
descomposició	skilimo
descomposició	skilimas
significativament	gerokai
conreus	augalai
conreus	pasėliai
conreus	derlius
respostes	atsakymai
respostes	atsakymai
conservadors	konservatoriai
gòbids	grundalas
suportar	iškęsti
horari	globos
annexió	aneksija
kurdistan	kurdistano
portals	portalų
melodies	melodies
mixta	sumaišyti
mosaic	mozaikos
proa	lanko
desenes	dešimtys
atacant	puola
evans	evans
utrecht	utrechte
infeccions	infekcijos
explotar	sprogti
lliurement	laisvai
gendarmeria	žandarmerijos
prosperitat	klestėjimas
prosperitat	gerovės
prosperitat	gerovė
tràcia	trakijos
savi	išmintinga
andes	andai
ingredients	ingredientų
ingredients	ingredientai
advocats	teisininkai
advocats	advokatai
acadèmics	akademikų
mills	gamyklų
elegits	išrinkti
elegits	išrinktas
elegits	išrinkta
rom	rom
rom	romo
rom	romas
louise	luiza
hospitals	nebuvimą
hospitals	ligoninės
obligació	pareiga
obligació	įsipareigojimas
obligació	įpareigojimas
esteban	esteban
trastorn	sutrikimas
panzer	panzerkampfwagen
imam	imam
mussolini	mussolini
vespre	vakaras
vespre	vakaro
vespre	vakare
morales	morales
descans	poilsio
descans	poilsis
bryan	bryan
sopar	vakarienė
contingent	kontingento
residencial	gyvenamųjų
folk	liaudis
corbes	kreivės
àvia	močiute
àvia	močiutė
àvia	senelė
àvia	močiutės
guillermo	guillermo
néta	anūkė
folklore	folkloro
seine	seine
raïm	vynuogės
hot	karšti
hot	karšto
hot	karšta
hot	karštas
administracions	administracijų
administracions	administracijos
enciclopèdic	enciklopedinis
trossos	dalys
herman	herman
werner	verneris
rituals	ritualai
discursos	pasisakymai
amfibis	varliagyviai
mikhaïl	michailas
caledònia	kaledonija
detenció	sulaikymo
detenció	sulaikymas
audiovisual	audiovizualinės
subespècie	porūšiai
aïllada	izoliuota
hopkins	hopkins
sociologia	sociologija
estratègic	strateginiai
teva	tavo
jerry	džeris
ramos	ramos
timbre	bell
acumulació	kaupimasis
acumulació	kaupimosi
magatzems	sandėlių
magatzems	sandėliai
mali	malio
mali	mali
weimar	weimar
pous	wells
taverna	smuklė
true	tiesa
true	tikra
impost	mokestis
institucional	institucinės
institucional	instituciniai
institucional	institucinė
institucional	institucinis
lugo	lugo
romàntic	romantiška
precipitació	kritulių
executiva	generalinis
preservar	išsaugoti
beatriu	beatrice
desapareguda	trūksta
hercegovina	hercegovina
groenlàndia	grenlandijos
groenlàndia	grenlandija
inca	inka
maquinari	hardware
oceania	okeanijos
studio	studijoje
studio	studija
studio	studio
studio	studijos
shadow	šešėlis
indo	indo
aixeca	pakelia
zoologia	zoologija
efectius	kariai
toro	toro
campanes	varpai
extraordinària	nepaprasto
migració	migracijos
migració	migracija
antropologia	antropologija
baptiste	baptiste
precisa	tikslios
precisa	tikslūs
mesopotàmia	mesopotamija
pradesh	pradešas
vestuari	kostiumai
vestuari	kostiumus
renúncia	atsistatydinimo
caigut	ūkininkus
controlada	kontroliuojamų
controlada	kontroliuojami
controlada	kontroliuojama
epidèmia	epidemija
prehistòria	priešistorė
transversal	skersinės
transversal	skersinis
divulgació	atskleidimas
divulgació	atskleidimo
moderat	vidutinis
moros	maurai
guillaume	guillaume
tve	tve
visitant	lankytojų
visitant	aplankyti
dolç	sweet
dolç	saldus
dolç	miela
twitter	twitter
escates	skalės
vocabulari	žodyno
vocabulari	žodynas
pila	krauti
dick	dikas
narbona	narbonas
motocicletes	motociklai
arsenal	arsenal
desapareix	dingsta
desapareix	nepasikeitė
ortiz	ortiz
avenç	proveržio
cia	cžv
cia	cžv
iglesias	iglesias
dave	dave
dave	deivas
submarí	povandeninis
llibertats	laisves
servidors	serveriai
excepcions	išimtys
zwick	zwick
jamaica	jamaika
sals	druskos
sals	druskų
ken	kenas
tiberi	tiberius
fotogràfica	fotografijos
controlat	kontroliuojamų
controlat	kontroliuojami
controlat	kontroliuojama
almeria	almería
almeria	almerijos
quintana	quintana
valoració	vertinimas
interaccions	sąveika
pesant	sunkus
pesant	galinga
recomana	rekomenduoja
recomana	rekomenduoja
houston	hiustone
singapur	singapūre
singapur	singapūro
singapur	singapūras
assíria	asirija
aprenent	mokinys
marxista	marksistinis
edgar	edgaras
fallida	bankrotas
pietat	pasigailėjimo
phil	filai
joies	brangenybės
versalles	versalis
pica	lydeka
qualificació	reitingų
qualificació	reitingas
qualificació	įvertinimas
qualificació	įvertis
búlgar	bulgarų
borrell	borrell
deutsche	deutsche
albacete	albacete
repúbliques	respublikose
susan	siuzana
convidats	svečiai
infern	velnių
infern	pragaras
infern	inferno
mini	mini
filòsofs	filosofai
buits	spragų
salvat	išgelbėjo
modest	kuklus
segments	segmentai
marcos	marcos
gestionar	tvarkyti
amplitud	amplitudės
inter	inter
especialitzats	specializuotos
especialitzats	specializuota
especialitzats	specializuotas
geologia	geologija
banca	stendo
gall	gaidys
aristocràcia	aristokratija
piscina	baseino
atles	atlas
nuevo	nuevo
artesans	meistrai
participacions	dalys
marató	maratonas
ànimes	sielas
ànimes	sielos
cec	aklas
cec	aklai
cec	akla
feliç	laiminga
feliç	laimingas
feliç	laimingi
madame	madam
emigració	emigracijos
emigració	emigracija
fosfat	fosfato
fosfat	fosfatas
fosfat	fosfatų
ipa	ipa
enclavament	anklavas
ferrara	feraros
mag	magas
mag	mag
matilde	matilde
infinit	begalinė
infinit	begalybės
jason	džeisonas
guerrer	karys
purament	grynai
revestiment	danga
revestiment	dengimas
pineda	pineda
hist	hist
comandants	vadai
perfecta	tobulos
perfecta	tobulas
perfecta	tobula
charlotte	šarlotė
rectes	tiesus
rectes	tiesiai
cromosoma	chromosomų
coca	kokso
coca	koksas
coca	coca
salts	nardymo
salts	šokinėja
gregorio	gregorio
milícia	kovinė
helen	elena
narrador	pasakotojas
ambulància	greitąją
peña	peña
legions	legionus
gots	gotai
vaca	karvės
vaca	karvė
vaca	ku
econòmicament	ekonomiškai
sebastián	sebastianas
ciment	cementas
ciment	cemento
cadira	kėdė
cadira	kėdės
transbordador	keltų
transbordador	keltu
làser	lazerio
claudio	claudio
apòstol	apaštalo
evita	evita
fum	dūmai
fum	dūmų
niu	lizdas
consolat	konsulatas
neoclàssic	klasicizmo
masters	kapitonai
wallace	wallace
amos	kapitonai
peó	pėstininkas
dotzena	dvylikta
mon	mon
verona	verona
sabor	skonio
sabor	aromatas
sabor	skonis
civilitzacions	civilizacijos
hugh	hugh
implementació	įgyvendinimas
guido	guido
arturo	arturo
hort	sodą
raúl	raúl
horda	orda
gneu	gnėjus
occitània	oksitanija
budisme	budizmas
volant	skrenda
volant	skraidyti
sostingut	staigus
bakr	bakr
oceans	vandenynų
oceans	vandenynai
consorci	konsorciumo
consorci	konsorciumas
denominacions	nominalų
honda	honda
pastures	ganykla
empat	susieti
aguda	ūmaus
aguda	ūminis
compatible	suderinama
pastors	piemenys
telecomunicacions	telekomunikacijos
telecomunicacions	telekomunikacijų
telecomunicacions	ryšiai
morris	morris
consentiment	sutikimas
consentiment	sutikimo
pàdua	padua
paradís	rojų
paradís	rojus
caserna	kareivines
kara	kara
fires	mugės
fires	mugėse
cristall	kristalų
duo	duo
musa	musa
musa	mūza
olimpíada	olimpiada
acusacions	kaltinimai
acusacions	kaltinimų
auguste	auguste
potassi	kalis
potassi	kalio
espiral	spiralę
bitllets	bilietai
bitllets	bilietus
bitllets	bilietų
forçat	priverstinis
quars	kvarco
garantia	garantijos
garantia	garantija
garantia	garantijų
garantia	garantijos
garantia	garantija
eficient	veiksmingai
trilogia	trilogija
tonalitat	atspalvis
destacable	nepaprastas
electrodomèstics	prietaisai
forjat	kalimo
mòduls	moduliai
sorprenent	stebina
pedrera	karjeras
nenes	mergaitės
nenes	mergaites
nenes	merginos
xbox	xbox
llenç	drobė
atòmica	atominė
atòmica	atominės
compliment	atitiktis
vladimir	vladimiras
adolescent	paauglį
mònaco	monako
estalvis	taupymas
estalvis	santaupos
estalvis	taupymo
estalvis	santaupų
erik	erikas
balcans	balkanai
balcans	balkanų
conversa	pokalbis
conversa	pokalbio
somnis	svajones
somnis	sapnai
somnis	svajonės
müller	müller
yusuf	yusuf
heidelberg	heidelbergo
adaptacions	adaptacijos
minories	mažumos
minories	mažumų
esprint	sprintas
visigots	vestgotai
conducció	vykdymo
rèptils	ropliai
acompanya	lydi
decoratius	dekoratyviniai
decoratius	dekoratyvinės
torreta	bokštelis
noció	sąvoka
quintet	kvintetas
descripcions	aprašymai
disminueix	sumažėja
bossa	maišas
bossa	prekės
capitalisme	kapitalizmas
delegats	delegatai
springs	spyruoklės
hispano	hispano
yuan	yuan
prešov	prešovo
barbus	barbus
begudes	gėrimams
begudes	gėrimai
begudes	gėrimų
begudes	geria
begudes	gėrimai
challenge	iššūkis
cilindres	balionai
cilindres	balionus
amants	mylėtojai
hàbit	įprotis
derrotes	pralaimėjimus
argila	molis
argila	molio
gremi	gildijos
oblidar	pamiršta
dallas	dalasas
viatgers	keliautojams
patinatge	čiuožimo
dennis	deni
reims	reims
etimologia	etimologija
panteó	panteono
fórmules	formulės
fórmules	formules
intèrprets	atlikėjai
pioners	pionieriai
eddie	edi
calent	karšti
calent	karšto
calent	karšta
calent	karštas
bateries	baterijų
bateries	akumuliatoriai
bateries	baterijos
montgomery	montgomery
aleix	aleksijus
comunisme	komunizmas
irene	irena
strauss	strauss
cerro	cerro
fabricat	gaminami
ecologia	ekologijos
baltimore	baltimorės
plomes	plunksnos
sistemàtica	reklama
tit	titas
colin	colin
rita	rita
cries	palikuonių
romanen	likti
transformada	transformacija
transformada	transformuoti
simètrica	simetrinis
wellington	wellington
frescos	šviežias
frescos	šviežios
frescos	švieži
frescos	šviežia
bush	bušas
defensiu	gynybą
recompensa	atlygis
recompensa	atlygį
romàntica	romantiška
cavitat	ertmėje
pardo	pardo
fontaine	fontaine
salsa	padažas
salsa	padažu
granit	granitas
corredors	bėgikai
negro	paneigti
vinci	vinci
invertebrats	bestuburiai
harrison	harisonas
nicholas	nikolai
sastre	siuvėjas
brooklyn	bruklino
repeteix	linijos
eusebi	euzebijus
valeri	valerijus
continents	žemynų
cohen	cohen
enciclopedia	enciclopedia
ravenna	ravenos
degà	dynas
glasgow	glasgow
vancouver	vankuverio
clube	clube
conquerit	užkariavo
mixt	sumaišyti
abel	abel
caracas	karakaso
pelegrinatge	piligrimų
convocatòria	vadina
bombai	bombėjuje
anglo	anglo
cher	cher
escàndol	skandalas
léon	léon
làmines	lakštai
concursos	varžybose
concursos	varžybų
ling	ling
blaus	bliuzo
américa	américa
espases	kardus
reg	drėkinimo
serbis	serbai
regal	dovana
yahya	jahija
diploma	diplomas
ntupdate	ntupdate
wikidata	wikidata
tomé	tomė
batejat	pakrikštytas
batejat	pakrikštyta
abi	abi
sortides	išėjimai
supervisió	priežiūros
supervisió	priežiūra
bots	botai
poderosos	galingas
poderosos	galinga
poderosos	galingi
deep	gilus
deep	gili
deep	giliai
extret	išgauti
plens	pilnas
plens	visu
calvo	plikas
hampshire	hampshire
seques	džiovintas
seques	išdžiovinti
seques	džiovinta
facultats	fakultetų
veterans	veteranų
bridge	tilto
bridge	tiltas
dijous	ketvirtadienis
dijous	ketvirtadienį
dijous	ketvirtadienio
dijous	ketvirtadieniais
baby	baby
baby	mažyte
baby	mažylis
baby	kūdikis
vestíbul	lobistų
nomenats	paskirtas
gala	gala
cabana	salono
cabana	kabina
johns	ponus
integrats	integruotos
integrats	integruota
cilindre	cilindro
cilindre	cilindras
pesos	svarstyklės
pesos	svoriai
celler	rūsys
ploma	pen
ploma	plunksna
angular	kampinis
oman	omanas
innovacions	naujovės
delle	delle
nits	naktys
pendents	auskarai
joão	joão
mani	manis
convencionals	įprastinis
carnaval	karnavalas
desfer	atšaukti
cartells	plakatai
ametlla	migdolų
ornamental	dekoratyvinių
ornamental	dekoratyviniai
resurrecció	prisikėlimo
obaga	umbrijos
denunciar	pasmerkti
llavor	sėkla
llavor	sėklos
sky	dangaus
sky	dangus
tesis	disertaciją
tor	tor
politècnica	politechnikos
responsabilitats	atsakomybė
responsabilitats	pareigos
subdivisió	filialas
subdivisió	šaka
facilita	palengvina
tracció	traukos
incidents	incidentų
incidents	incidentai
segells	antspaudus
lents	lęšiai
acad	acad
valent	drąsus
valent	drąsūs
convençut	įsitikinęs
feixista	fašistų
escalada	lipant
atributs	požymiai
farmàcies	vaistinėse
farmàcies	vaistinės
eugène	eugène
berg	berg
resistents	atsparus
resistents	atsparių
pensant	galvoju
discografia	diskografija
ressonància	rezonanso
embaràs	nėštumas
alegria	džiaugsmas
alegria	džiaugsmo
mineria	kasyba
mineria	kasybos
cristóbal	kristobalio
hegemonia	hegemonija
alcaldes	merai
grove	grove
apollo	apollo
plànol	lėktuvas
plànol	plokštumos
patates	bulvės
patates	bulvių
patates	bulves
patates	bulvėms
metabolisme	metabolizmas
metabolisme	metabolizmo
hunter	medžiotojas
jefferson	jefferson
obligacions	įsipareigojimai
polo	polo
yes	aha
yes	taip
trento	trento
français	français
seients	sėdynės
seients	vietų
frau	sukčiavimas
frau	sukčiavimo
llimona	citrinų
llimona	citrinos
sentia	veltinio
nervis	nervai
tolerància	tolerancija
tolerància	tolerancijos
autoria	autorystė
amenaçat	grasino
directori	aplankas
felicitat	laimės
felicitat	laime
felicitat	laimė
jura	prisiekiu
jura	juros
jura	jura
plegat	lankstymo
tallat	taupymo
intencions	ketinimus
porxo	veranda
conill	triušiai
conill	triušio
conill	triušis
conill	rabbit
tia	teta
tia	tia
textura	tekstūra
ismail	ismail
émile	émile
belgues	belgai
fortificada	spirituotas
júlia	džiulija
júlia	julija
violació	rapsų
administratius	administracinis
administratius	administracinės
heavy	sunkus
heavy	galinga
fantasma	vaiduoklis
judaisme	judaizmas
cuir	oda
cuir	odos
vegas	vegasą
maximilià	maximilian
senadors	senatoriai
valois	valua
mites	mitai
influents	įtakinga
conservats	konservuota
conservats	konservuoti
detroit	detroito
legítim	teisėtų
legítim	teisėta
legítim	teisėti
santi	santi
cruïlla	sandūra
théâtre	théâtre
electró	elektronų
disputada	ginčijamas
disputada	ginčytina
disputada	ginčijo
combinada	kombinuotosios
arkansas	arkanzaso
mirador	mirador
horitzó	horizontas
assetjada	apgultyje
obligatori	privalomi
obligatori	privalomas
autobús	autobusas
autobús	autobuso
autobús	autobusų
transmet	perduoda
congost	tarpeklis
fàrmacs	narkotikai
dimoni	velnio
dimoni	demonas
philadelphia	filadelfijos
creadors	kūrėjų
creadors	kūrėjai
fòssil	iškastinio
lucre	pelnas
lucre	pelno
académie	académie
mandíbula	žandikaulio
soto	soto
autèntica	autentiškas
autèntica	autentiški
ombres	šešėliai
administrar	daromi
entusiasme	entuziazmo
entusiasme	entuziazmas
físicament	fiziškai
terrible	siaubingai
terrible	baisiai
terrible	baisios
atletes	sportininkai
emocions	emocijas
emocions	emocijos
hubert	hubert
veterinari	vet
veterinari	veterinaras
veterinari	veterinaras
finalitza	baigiama
finalitza	baigiasi
finalitza	baigti
finalitza	užbaigti
gabon	gabonas
orella	ausies
chan	chan
championship	čempionatas
championship	čempionato
suaus	minkštas
suaus	minkšta
subtropicals	subtropiniai
rex	rex
vita	vita
teràpia	terapija
teràpia	gydymas
compilació	rengimo
nòrdic	skandinavų
nòrdic	šiaurės
stade	stade
yale	yale
boris	borisas
bey	bey
decisiu	lemiamas
custòdia	globos
calàbria	kalabrijos
ensenyaments	pamokos
jordània	jordan
jordània	jordanija
jordània	jordanijos
puebla	puebla
organitzen	organizuoti
dante	dantė
prohibida	uždraustos
ballarina	šokėja
dedicació	atsidavimą
dedicació	atsidavimo
loire	loire
genoma	genomo
condemnar	pasmerkti
hàbits	įpročiai
hàbits	įpročius
carcassona	carcassonne
volts	voltų
neil	neil
tradueix	išversti
magnífic	nuostabi
obstacles	kliūtis
ven	parduoda
sonates	sonatas
trípoli	tripolis
lliçons	pamokos
datació	pažintys
olimpíades	žaidynėse
xeic	šeichas
mayer	mayer
gimnàstica	gimnastika
granges	ūkiai
rumors	gandai
clorur	chloridas
clorur	chlorido
elegant	elegantiška
aïllats	izoliuota
inversions	investicijos
madonna	madona
heli	helis
caçador	medžiotojas
educat	išsilavinę
educat	mandagus
leon	leonas
leon	leono
distintiu	skiriamasis
distintiu	skiriamieji
debats	diskusijos
debats	diskusijas
debats	diskusijos
debats	debatai
debats	diskusijas
ferrari	ferrari
keith	keith
repetició	pasikartojimo
salvació	išsigelbėjimas
diàlegs	dialogai
diàlegs	dialogai
diàlegs	dialogus
pantalons	kelnes
pantalons	kelnės
lingüista	lingvistas
tibet	tibetas
tibet	tibete
tibet	tibeto
hassan	hasanas
culpable	atliktų
mares	motinoms
mares	motinos
mares	motina
greix	storas
greix	riebalų
greix	riebalai
jin	jin
jin	dzin
saqueig	sak
teòrics	teoretikai
lloguer	nuoma
compensació	kompensacija
compensació	kompensacijos
pedagog	pedagogas
tel	tel
ampliada	išplėsta
congressos	kongresų
incertae	incertae
detectiu	detektyve
detectiu	detektyvas
trompeta	trimitas
organitzador	organizatorius
rates	žiurkės
rates	žiurkių
ruth	rūta
funcionalitat	funkcionalumas
roi	ig
fractura	lūžio
fractura	lūžių
fractura	lūžis
chopin	šopeno
entreteniment	pramogos
entreteniment	pramoga
entreteniment	pramogų
eritrea	eritrėjos
eritrea	eritrėja
genealogia	genealogija
mateo	mateo
ritu	apeigos
llicenciatura	bakalauro
umar	umaras
treballador	darbininkas
treballador	darbuotojas
plaer	labui
plaer	malonumas
gene	genų
gene	genas
navegant	plaukia
amnistia	amnestija
antilles	antilų
hui	hujų
monopoli	monopolijos
monopoli	monopolija
monopoli	monopolis
jay	jay
zinc	cinko
zinc	cinkas
guies	vadovus
perfecció	įvaizdžio
acosta	akosta
lituà	lietuvos
lituà	lietuvių
instituts	institutų
elefant	dramblys
fuentes	fuentes
hostal	inn
powell	powell
atzar	atsitiktinai
atzar	atsitiktinė
palla	šiaudų
intel	intel
olis	aliejai
olis	aliejus
olis	alyvos
mobiliari	baldai
constructor	builder
atmosfèrica	atmosferos
dean	dynas
aprova	patvirtinti
mausoleu	mauzoliejus
discriminació	diskriminaciją
discriminació	diskriminacija
despatx	tarnyba
despatx	biuro
despatx	biuras
haydn	haydn
botí	laimikis
atur	nedarbas
atur	nedarbo
bous	bulių
esportista	sportininkas
esportista	sportininkė
sediments	nuosėdų
sediments	nuosėdos
sediments	nuosėdas
màgic	stebuklingas
màgic	stebuklinga
neboda	dukterėčia
docència	mokymo
docència	mokymas
enduro	enduro
junior	junior
junior	jaunesnysis
parlamentaris	parlamentarai
demòcrates	demokratai
demòcrates	demokratų
mayo	majas
laboratoris	labs
laboratoris	laboratorijos
laboratoris	laboratorijų
distribueix	paskirstyti
libre	libre
donats	dovanojo
jordà	jordan
jordà	jordanija
jordà	jordanijos
intersecció	sankirtos
suïcidi	savižudybės
suïcidi	savižudybė
boxa	bokso
lleials	ištikimas
magnus	magnus
austin	ostino
tramvia	tramvajų
rajoles	plytų
rajoles	plytos
biològic	biologinė
belle	belle
kate	kate
clarke	clarke
roosevelt	ruzveltas
coeficient	koeficientas
clarinet	klarnetas
tommy	tomis
comunió	komunija
kenneth	kenneth
linda	linda
aureli	aurelijus
secà	sausa
secà	sausas
secà	sausos
neutralitat	neutralumo
chelsea	chelsea
che	che
nutrients	išmetamo
modernització	modernizavimas
modernització	modernizavimo
sobreviscut	išgyveno
brooks	bruksas
eco	aidas
tempestes	audros
tempestes	audrų
antenes	antenos
cameron	cameron
seattle	sietlo
reed	nendrių
verbs	veiksmažodžių
tambor	būgno
tambor	būgnas
diamant	deimantas
banyes	ragai
immaculada	nebūtini
collita	derliaus
certesa	tikrumo
certesa	tikrumas
domínguez	dominguez
domínguez	domínguez
exercicis	pratybas
blois	blois
pantalles	temperatūrai
armadura	šarvus
armadura	šarvai
sac	sak
trajecte	kelione
trajecte	kelionė
incerta	neaiški
malauradament	deja
rata	žiurkės
rata	žiurkė
cleveland	klivlendo
rumb	žinoma
emocional	emocinis
clergues	dvasininkija
fai	fai
nomenclàtor	vietovardžių
motocicleta	motociklo
ferida	žaizda
ferida	žaizdos
integritat	vientisumas
integritat	vientisumą
novè	devintojo
rossi	rossi
stefano	stefano
policies	policija
policies	policininkai
estius	vasaras
bang	bang
esperits	spiritas
empresaris	verslininkai
dna	dnr
collet	kolė
fosa	liejimo
fosa	liejinių
porcs	kiaulės
porcs	kiaulėms
jennifer	dženifer
euler	eulerio
monstre	pabaisa
monstre	monstras
robot	robotas
dinasties	dinastijų
polzades	cm
ríos	rioso
rugby	regbio
aziz	aziz
bonifaci	bonifacas
invasors	okupantus
inestabilitat	nestabilumas
moisès	moses
estadis	stadionuose
representades	sudarė
filharmònica	filharmonijos
ocupacions	profesijų
tirà	tironas
curiositat	smalsumo
funcionals	funkcinė
funcionals	funkcinis
funcionals	funkcinių
epir	epyras
evacuació	evakuacija
compacte	kompaktiškas
terminologia	terminologija
terminologia	terminijos
saviesa	išmintis
saviesa	išminties
lleons	liūtai
incursió	įsiveržimas
cristòfor	christopher
simfonies	simfonijas
barrancs	tarpeklius
voluntari	savanorišką
àliga	erelis
wyoming	vajomingo
pinyin	pinyin
head	galvos
balanç	balansas
allan	alanas
rubio	rubio
multiplicació	daugyba
pistola	pistoletas
pistola	pistoletas
pistola	ginklą
pistola	ginklas
ares	arų
nans	naktis
humanista	humanistinės
gustau	gustav
trek	trek
poitiers	puatjė
conclusions	išvados
guadalupe	gvadalupė
guadalupe	gvadelupa
cera	vaškas
catalan	katalonų
singles	singles
renault	renault
esquelet	skeletas
ted	ted
depredadors	plėšrūnų
palatinat	pfalcas
dinosaure	dinozauras
estela	estela
klaus	klaus
aïllades	izoliuota
cadàver	lavonas
adreces	adresus
adreces	adresai
acústica	akustika
necròpolis	nekropolio
còdex	codex
alianza	alianza
càpsula	kapsulė
càpsula	kapsulės
pacífica	ramu
pacífica	taikus
pacífica	taikaus
sands	smėlis
virtuts	gabumus
filippo	filippo
simbòlic	simbolinę
emmanuel	emmanuel
recipient	konteineris
blake	bleikas
oposats	priešingybės
prestigiós	prestižinio
cables	vielų
cables	kabeliai
cables	laidai
enquesta	apklausa
hindú	indu
legalment	teisiškai
legalment	teisėtai
sínode	sinodas
concessions	koncesijos
concessions	nuolaidų
concessions	koncesija
concessions	nuolaidos
pirata	piratas
mat	mate
bystrica	bystrica
birmingham	birmingham
gustavo	gustavo
uss	uss
manipulació	manipuliavimo
implicat	dalyvavo
pètals	žiedlapiai
mann	mann
activació	įjungimo
activació	įjungimas
batman	betmenas
abbas	abbas
absolutament	būtinai
membranes	membranos
forns	orkaitės
carol	kerol
comprat	nusipirko
historiografia	istoriografija
llosa	llosa
regadiu	drėkinimo
inventat	sugalvotas
guineu	lapė
adolescents	paaugliai
entrenar	treniruotis
ernesto	ernesto
bautista	bautista
deutes	skolos
exclusiu	išimtinė
exclusiu	išimtinę
exclusiu	išimtinis
owen	owen
panells	plokštės
decrets	dekretais
cichlidae	cichlidae
divorci	skyrybos
divorci	skyrybų
ànec	and
ànec	antis
bertrand	bertrand
michele	michele
banská	banská
jesuïta	jėzuitų
ibèria	iberia
