категорія	kategória
збігається	gyufa
збігається	egyezés
збігається	egyezik
збігається	ugyanez
збігається	ugyanaz
литва	litvániában
литва	litvánia
реклами	hirdetések
реклами	hirdetés
реклами	hirdetéseket
гірська	hegyen
гірська	hegyi
гірська	hegy
гірська	hegyek
іоанн	john
іоанн	jános
краків	krakkó
краків	krakkó
серп	sarló
прямий	közvetlen
прямий	direct
прямий	közvetlenül
прямий	egyenes
молекул	molekulák
гонки	racing
рейнланд	rajna
ранній	korán
ранній	korai
підприємець	vállalkozó
іран	iráni
іран	irán
алекс	alex
панорама	panorama
довідка	segíteni
довідка	segítség
поїзди	vonatok
герби	herbie
блоків	tömb
хлопчик	fiú
чарлі	charlie
чарлі	charley
придбання	beszerzés
придбання	vásárlás
придбання	vétel
невеликими	enyhe
водія	sofőr
водія	vezető
водія	meghajtó
водія	kocsis
водія	járművezető
чин	chin
чин	csin
мотиви	motívumok
простий	egyszerű
простий	szimpla
простий	sima
відзначається	ünnepelt
турне	touring
козацька	kozák
труби	csövek
труби	tubus
труби	cső
запросив	meghívott
запросив	meghívva
шотландія	skócia
вбиває	gyilkol
вбиває	öl
вбиває	megöli
вбиває	megöl
старе	idős
старе	régit
старе	régi
старе	öreg
старе	régiek
коста	costa
дорогою	drágám
стандарти	standardok
стандарти	előírások
стандарти	szabványok
шер	sher
шер	cher
прибуття	érkezés
прибуття	érkezők
дар	dar
активним	aktív
активним	aktívak
перегляду	böngészés
пілот	pilóta
пілот	pilot
воля	will
воля	fog
воля	akarat
воля	akaratú
воля	wola
назавжди	örökre
назавжди	forever
назавжди	mindörökké
назавжди	örökké
назавжди	tartósan
назавжди	véglegesen
помилка	meghibásodás
помилка	bukás
помилка	kudarc
помилка	elbukott
помилка	sikertelen
помилка	tévedés
помилка	hiba
помилка	tévedés
помилка	hiba
монтаж	montázs
монтаж	vágás
монтаж	szerkesztés
монтаж	vágó
ліцензії	engedélyek
ліцензії	engedély
ліцензії	jogosítvány
ліцензії	jogosítványt
пат	patthelyzet
пат	pat
епоха	epoch
епоха	korszak
епоха	korszak
регіональний	regionális
монумент	emlékmű
коріння	gyökerek
взуття	cipő
взуття	lábbeli
взуття	cipőt
взуття	cipő
взуття	cipők
виконавчий	végrehajtó
виконавчий	ügyvezető
сем	samu
сем	sam
мис	cape
мис	fok
мис	köpeny
стюарт	stuart
стюарт	stewart
рудольф	rudolph
рудольф	rudolf
рудольф	rudolf
поїхав	ment
тулуб	törzs
грала	játszott
грала	játszottam
вілла	villa
часопис	magazin
часопис	tár
часопис	újság
періодично	időszakonként
магазини	boltok
магазини	boltokban
магазини	üzletek
магазини	boltok
магазини	boltokban
магазини	üzletek
ельст	elst
баз	buzz
пиво	sör
пиво	sört
оболонки	héj
оболонки	shell
оболонки	kagyló
оболонки	kagylókat
оболонки	kagylók
війн	háborúk
сотня	száz
фігура	figura
фігура	ábra
статуя	szobrot
статуя	szobor
затверджено	engedélyezett
затверджено	jóváhagyott
прототип	prototípus
кислота	savat
кислота	lsd
кислота	sav
кислота	savas
джонсон	johnson
грузія	grúzia
грузія	georgia
коментар	hozzászólás
коментар	megjegyzés
поштова	postai
борці	birkózók
борці	tüntetők
малюнки	rajzok
малюнки	rajzokat
малюнки	műalkotás
скасовано	törölve
скасовано	törölt
скасовано	lemondás
скасовано	lemondta
скасовано	törölve
крило	szárnyat
крило	szárnya
крило	wing
крило	szárny
ретельно	alaposan
прискорення	gyorsulás
прискорення	felgyorsítása
самці	hímek
поранених	sérült
поранених	sebesült
жіночого	nőies
відвідував	meglátogatta
відвідував	meglátogatott
відвідував	látogatott
відвідував	felkeresett
смоленська	szmolenszk
підписали	aláírva
підписали	aláírás
підписали	aláírt
заводів	üzemek
заводів	gyárak
жіночі	hölgy
листів	levelezés
листів	levélváltás
скоріше	inkább
добрий	jó
ударів	stroke
ударів	dudor
правові	jogi
правові	legális
правові	törvényes
житло	elhelyezés
житло	lakás
житло	lakhatás
житло	szállás
наталя	natalia
монте	monte
гриби	gombát
гриби	gomba
гриби	gombák
гриби	gombák
гриби	gomba
гриби	gomba
гриби	gombás
ілюстрації	illusztrációk
ілюстрації	illusztráció
конструктор	konstruktor
метрополітен	metró
метрополітен	metró
метрополітен	metro
бактерій	bakteriális
бактерій	baktérium
строк	időszak
строк	időtartam
строк	periódus
строк	időszakok
затоці	öböl
спеціальність	koncentrációja
спеціальність	koncentráció
спеціальність	összefonódás
спеціальність	koncentrációt
командувача	parancsnok
внизу	lent
внизу	alul
внизу	alja
внизу	alsó
внизу	fenék
талант	tehetséges
талант	tehetség
фази	szakasz
фази	fázis
фази	szakaszok
іспанської	spanyolul
іспанської	spanyolok
іспанської	spanyol
хіт	ütés
хіт	találat
хіт	heath
вершин	csúcsok
турки	törökök
активна	aktív
активна	aktívak
керувати	kezelése
меч	kard
комунікації	kommunikáció
комунікації	közlemény
комунікації	kommunikációs
привід	oka
привід	vezetni
привід	vezess
привід	meghajtó
встановлюється	telepítések
встановлюється	létrehozásáról
боги	istenek
боги	istenség
руслан	ruslan
тимчасовий	ideiglenesen
тимчасовий	ideiglenes
тимчасовий	átmeneti
тимчасовий	ideiglenes
тимчасовий	hőmérséklet
шахта	shaft
шахта	akna
кімнати	helyiségek
кімнати	szoba
кімнати	szobákban
кімнати	szobák
зберігати	megőrzése
зберігати	megőrizni
зберігати	fenntartása
зберігати	fenntartani
зберігати	áruház
зберігати	üzlet
зберігати	bolt
походять	fejlődött
походять	fejlődtek
христос	krisztus
позначає	jelölések
позначає	védjegyek
позначає	marks
аргумент	érvelés
аргумент	érv
біле	fehér
європу	európa
європу	europe
європу	európában
єдність	egység
марино	marino
відкрити	nyitva
кім	kim
натрію	nátrium
представництва	nagykövetek
офіс	hivatal
офіс	iroda
поширюється	elosztva
поширюється	elosztott
поширюється	osztott
народилась	született
народилась	megszületett
джексон	jackson
популярні	népszerű
популярні	népszerűek
популярні	aktuális
гірнича	bányászati
гірнича	bányász
зупинки	megáll
кавказ	kaukázusi
повертає	visszatér
градусів	fokban
градусів	fok
особливе	különleges
особливе	speciális
потреба	kell
потреба	szükséges
річна	éves
річна	évente
позаду	mögötte
позаду	mögött
оригінальний	eredeti
руська	ruska
руська	rutén
педро	pedro
тейлор	taylor
переселення	trek
мексиці	mexikó
присутність	jelenlét
присутність	jelenléte
захищає	megvédi
захищає	védi
захищає	véd
призвела	eredményezett
призвела	eredményezte
призвела	előidézett
призвела	okozta
призвела	okozott
біллі	billy
біллі	billie
трапляється	előfordul
трапляється	megtörténik
греки	görögök
біг	futott
біг	futottam
біг	nagyok
біг	nagy
біг	futás
біг	fut
біг	futó
біг	futok
біг	futó
тлумачення	értelmezés
тлумачення	értelmezése
тлумачення	zavaros
точніше	nagyobb
точніше	nagyobbak
посередині	középre
посередині	közép
посередині	középső
стіні	wall
стіні	fali
стіні	falat
стіні	fal
елементом	elemet
елементом	elem
шарль	károly
шарль	charles
типовий	alapértelmezés
типовий	alapértelmezett
типовий	jellemző
типовий	tipikus
типовий	jellegzetes
януковича	janukovics
лідери	vezetői
лідери	vezetők
удосконалення	javítása
удосконалення	javulást
удосконалення	fejlesztés
удосконалення	javulás
узбекистану	üzbegisztán
диску	korong
диску	lemez
диску	lemezt
викликали	hívott
архітекторів	építészek
фредерік	frederik
фредерік	frederick
фредерік	frédéric
фредерік	frederic
середина	középre
середина	közép
середина	középső
середина	közép
смак	íze
леді	hölgyek
леді	hölgyeim
леді	hölgy
альфа	alpha
альфа	alfa
джей	jay
протоки	straits
просить	könyörög
анатолія	anatólia
шиї	hűvös
альберта	alberta
панелі	panelek
хлопці	pasik
хлопці	srácok
хлопці	legények
організувати	szervezni
організувати	szervez
подано	ad
сайти	helyszínek
сайти	oldalak
сайти	weboldalak
світлі	fény
світлі	light
світлі	fényt
ракета	rakéta
ракета	rakéta
приніс	hozták
приніс	hozott
приніс	hoztam
приніс	hozta
фактори	tényezők
фактори	faktor
фактори	tényező
виявити	észlelni
кліп	tárat
кліп	tár
андреа	andrea
когось	valaki
когось	valakit
когось	valaki
підходить	alkalmas
підходить	megfelelő
підходить	fit
підходить	fitt
вівтар	oltárképek
вівтар	oltár
грецька	görög
судом	ítélt
дисципліна	fegyelem
частота	mérték
частота	kamatláb
частота	arány
частота	frekvencia
частота	gyakoriság
частота	gyakorisága
конкретні	specifikus
конкретні	konkrét
потяг	szerelvény
потяг	vonattal
потяг	vonaton
потяг	vonat
франш	franche
афганістану	afganisztán
афганістану	afganisztáni
гвінея	guinea
гвінея	guineai
персоналу	személyzet
запити	kérelmek
запити	kéri
запити	kérések
метри	méter
метри	méter
подачі	táplálja
подачі	táplálkozik
євгенія	eugenia
особлива	különleges
особлива	speciális
особлива	egyedi
особлива	egyéni
важкий	heavy
важкий	súlyos
важкий	nehéz
важкий	durván
важкий	durva
важкий	kemény
важкий	nehéz
важкий	kemény
важкий	szentelni
естонія	észtország
естонія	észtországban
подання	benyújtott
технологічний	technológiai
хрещення	keresztelő
магазинів	boltok
магазинів	boltokban
магазинів	üzletek
професійно	szakmailag
вуха	fülek
вуха	fül
вуха	füle
втілення	végrehajtási
джейн	jane
рідна	bennszülött
рідна	őslakos
рідна	őshonos
рідна	bennszülöttek
позитивні	pozitívak
позитивні	pozitív
позитивні	kedvező
опублікований	közzétette
опублікований	publikált
опублікований	közzétett
поразка	vereség
поразка	legyőzni
багаті	gazdag
багаті	gazdagok
багаті	rich
багаті	gazdagok
фердинанд	ferdinand
сильним	erős
сильним	erősek
нік	nick
антонія	antonia
співробітництво	együttműködés
ясно	megvilágított
водні	víz
водні	vizet
водні	vízi
німецькій	deutsch
вірджинія	virginiában
вірджинія	virginia
вірджинія	virginiai
знали	tudtam
знали	tudta
рене	rené
рене	renee
печера	barlang
печера	barlangot
ода	oda
ода	óda
співробітники	munkatársai
співробітники	munkatársak
джиммі	jimmie
джиммі	jimmy
винахідник	feltaláló
важлива	fontos
бажанням	vágyak
бажанням	vágy
савойя	savoie
пояснює	megmagyarázza
експорт	export
експорт	kivitel
експорт	exportálni
експорт	export
експорт	kivitel
експорт	kiviteli
ден	dan
ден	deng
ден	dun
ден	den
стародавні	ősi
стародавні	ős
стародавні	ókori
братства	ösztöndíj
братства	ösztöndíjat
вступає	csatlakozik
потому	később
робочий	munkahelyi
робочий	munka
робочий	dolgozó
робочий	dolgozik
робочий	dolgozom
робочий	dolgozok
патріарх	patriarchátus
патріарх	pátriárka
розповідь	sztori
розповідь	történet
розповідь	story
розповідь	története
розповідь	mese
носять	viselni
вал	val
коваль	kovács
коваль	kowal
коваль	koval
дистанції	távolság
зняття	kiadás
зняття	kiadások
зняття	visszavonásáról
зняття	visszavonás
зняття	visszavonása
приїхав	megérkezett
приїхав	megérkeztek
приїхав	jött
обставини	körülmények
обставини	körülmény
галичина	galícia
електричний	elektromos
електричний	villamos
електричний	villany
електричний	elektromos
трагедії	tragédiák
філадельфія	philadelphiában
філадельфія	philadelphia
філадельфія	philadelphiai
аргентині	argentína
автобуси	buszok
автобуси	autóbusz
автобуси	buszok
піхота	gyalogság
ситуацій	helyzetekben
ситуацій	helyzetek
оголосили	bejelentette
оголосили	bejelentett
оголосили	meghirdetett
жанейро	janeiro
лідія	lidia
лідія	lydia
стояла	foglalt
стояла	lefoglalt
простягається	nyúlik
міс	kisasszony
антоній	antonius
антоній	antoni
готові	kész
стіл	táblázat
стіл	asztali
стіл	tábla
стіл	asztal
стіл	íróasztal
стіл	asztal
люксембург	luxemburgi
люксембург	luxemburgban
люксембург	luxemburg
люксембург	luxembourg
автономії	palesztin
судів	bíróságok
полонених	rabok
полонених	foglyok
кальцію	kalcium
священиків	papság
брак	hiánya
брак	hiány
людовик	louis
людовик	lajos
людовик	ludovic
партією	elfogadhatónak
партією	elfogadható
ернст	ernst
потрібен	kellett
потрібен	szükséges
потрібен	szükséges
будапешт	budapest
будапешт	budapesten
будапешт	budapesti
вибух	robbanás
вибух	robbantás
вибух	robbanó
продовжувати	folytasd
продовжувати	folytatás
коливань	habozás
медична	orvosi
картки	kártyák
картки	lapok
картки	kártya
засади	alapokat
засади	alapok
засади	alapelvek
засади	alapelvei
засади	elvek
засади	alapelvek
територіальних	területi
стверджують	követelés
стверджують	állítás
стверджують	igény
бета	béta
лікарі	orvosok
лікарі	doktorok
поїзд	szerelvény
поїзд	vonattal
поїзд	vonaton
поїзд	vonat
копії	másolatot
копії	másolatok
копії	példányok
шарів	réteg
шарів	rétegek
королівська	királyi
королівська	royal
національне	nemzeti
національне	országos
національне	national
білки	protein
білки	fehérje
білки	fehérjék
білки	mókusok
визначені	meghatározott
визначені	meghatározva
хати	house
хати	ház
хати	házon
будівельні	épület
найстаріших	legidősebb
найстаріших	legöregebb
найстаріших	legősibb
найстаріших	legrégebbi
вираз	kifejezés
рідкісні	ritka
бійці	harcosok
бійці	vadászok
синтез	fúzió
синтез	fúziós
синтез	szintézis
уроки	leckéket
хокей	jégkorong
хокей	hoki
квітка	virág
квітка	virágos
дзеркало	tükör
дієго	diego
кіт	készlet
кіт	kit
кіт	cica
кіт	macska
сайтів	helyszínek
сайтів	oldalak
промисловий	ipari
складності	nehézségek
складності	nehézséget
складності	nehézség
австрійська	osztrák
австрійська	ausztria
говорив	beszélt
говорив	beszéltem
боб	bob
погляду	pillantás
траси	nyom
метра	csípő
лабораторія	laboratórium
лабораторія	laboratóriumi
критерій	kritérium
критерій	kritérium
критерій	szempontok
критерій	kritériumok
задача	étkező
задача	gond
задача	probléma
задача	baj
екрани	képernyők
адміністратори	adminisztrátorok
судячи	ítélve
камера	kamra
камера	kamrában
камера	kamera
камера	fényképezőgép
ленінград	leningrád
чоловічий	férfi
чоловічий	hím
організований	szervezett
весна	tavaszi
весна	tavasz
кубків	sapkát
вручну	kézikönyv
вручну	kézi
вручну	manuális
вручну	kézzel
вручну	manuálisan
вручну	manuális
бостон	boston
бостон	bostoni
бостон	bostonban
телескоп	teleszkóp
падає	esés
падає	zuhanás
падає	zuhan
спільні	közös
спільні	osztott
спільні	megosztotta
спільні	megosztott
спільні	megosztva
розміщена	elhelyezett
менеджер	menedzser
менеджер	vezető
менеджер	kezelő
менеджер	igazgató
карлос	carlos
нігерії	nigéria
університети	egyetemek
втекти	szökés
втекти	menekülés
втекти	megszökni
опитування	felmérés
опитування	felmérések
опитування	felmérések
опитування	felmérés
опитування	felmérést
опитування	felmérések
опитування	felmérés
опитування	szavazás
принципі	fogékony
анастасія	anastasia
організм	élőlény
організм	organizmus
готелі	hotelek
готелі	szállások
готелі	szállodák
готелі	szállás
сухий	szárazon
сухий	száraz
далекого	távoli
раптово	hirtelen
відхилення	eltérés
відхилення	kitérő
відхилення	kerülő
огайо	ohio
крейсер	cirkáló
скло	glass
скло	üveg
скло	pohár
скло	szélvédő
аргументів	érvek
прийняті	elfogadva
прийняті	elfogadott
прийняті	elfogadta
величезні	hatalmas
величезні	óriási
зазначив	felsorolt
матриці	mátrixok
матриці	mátrix
гіпотеза	találgatás
гіпотеза	sejtés
гіпотеза	hipotézis
гіпотеза	feltevés
гіпотеза	feltételezés
гіпотеза	elmélet
кафедрою	szószék
клод	claude
закликав	sürgeti
необхідний	kellett
необхідний	szükséges
необхідний	szükséges
необхідний	csupasz
необхідний	puszta
необхідний	elengedhetetlen
необхідний	nélkülözhetetlen
необхідний	lényeges
необхідний	alapvető
препарати	kábítószer
препарати	gyógyszer
препарати	drogok
препарати	drog
зменшити	csökkentése
зменшити	csökkentik
зменшити	csökkenteni
зменшити	csökkentse
зменшити	csökken
зменшити	csökkenés
зменшити	pszichiáter
адвокат	ügyvéd
адвокат	jogász
адвокат	ügyvéd
сортів	fajták
передає	továbbítás
передає	továbbítására
прямі	egyenesen
прямі	egyenes
прямі	közvetlen
прямі	direct
прямі	közvetlenül
прямі	egyenes
аравії	arábia
візерунок	minta
сара	sarah
сара	sara
ледь	megkésve
живий	élve
живий	életben
живий	él
нба	nba
плати	plata
патрік	patrik
патрік	patrick
наступне	következő
джузеппе	giuseppe
найвищий	legmagasabb
найвищий	legmagasabb
сервер	modul
сервер	kiszolgáló
сервер	szerver
префектура	prefektúra
тенденції	tendenciák
тенденції	aktuális
виріс	felnőtt
дівчата	csajok
дівчата	lányok
паливо	tüzelőanyag
паливо	üzemanyag
побудували	épült
побудували	épített
побудували	felépített
побудували	beépített
кон	kon
кон	cohn
кон	átverés
кон	con
молоко	tejjel
молоко	tej
молоко	tejet
спів	ének
спів	éneklés
спів	énekelni
спів	énekel
спів	kántálás
багатий	gazdag
багатий	gazdagok
багатий	rich
офіційне	hivatalos
офіційне	tisztviselő
водоспад	vízesés
водоспад	elesik
водоспад	vízesés
водоспад	falls
етапів	szakaszok
атлас	atlas
екологічної	ökológiai
собак	kutyák
собак	kutyáknak
собак	kutya
акули	cápa
суди	bíróságok
росію	oroszország
взаємодія	eljegyzési
взаємодія	eljegyzés
взаємодія	aktivitás
взаємодія	kölcsönhatás
маршал	marshall
маршал	marsall
іноземні	külföldi
іноземні	kül
іноземні	külföldiek
початковий	kezdeti
електронів	elektronok
концентрація	koncentrációja
концентрація	koncentráció
концентрація	összefonódás
концентрація	koncentrációt
частки	részecskék
частки	részecske
висновки	következtetés
висновки	következtetései
висновки	következtetések
висновки	következtetés
висновки	következtetések
видалити	eltávolítás
видалити	eltávolítása
видалити	törlése
видалити	töröld
видалити	törlés
продовжується	folyamatos
продовжується	folytatása
продовжується	folytatta
продовжується	folytatás
продовжується	folytatódott
рухається	mozog
обмежена	limited
обмежена	limitált
обмежена	korlátozott
обмежена	korlátolt
низький	alacsonyan
низький	alacsony
редагувати	edit
редагувати	módosítás
редагувати	szerkesztés
редагувати	szerkesztése
господар	fogadós
властивість	ingatlan
властивість	tulajdon
властивість	ingatlanok
властивість	tulajdonság
розповіді	történetek
розповіді	történeteket
розповіді	mesék
розповіді	bejegyzések
соло	szóló
соло	solo
соло	önálló
вино	bor
вино	borok
визнана	elismerte
визнана	elismert
тома	toma
тома	thomas
тома	tamás
тома	tomi
тома	tom
кінг	kinga
жорж	georges
розум	elme
копія	másolat
копія	másolatot
створене	keletkező
створене	generált
створене	keletkezett
створене	létrehozott
створене	létrehozva
створене	teremtett
історичне	történelmi
історичне	történeti
втрата	veszteségek
втрата	veszteség
діва	virgo
діва	virgin
діва	szűz
діва	deva
діва	lányka
філософи	filozófusok
регіональні	regionális
рослинність	növényzet
пістолет	pisztoly
пістолет	fegyver
пістолет	pisztoly
делегації	felhatalmazás
делегації	küldöttség
делегації	delegáció
свідомість	tudatosság
свідомість	tudat
свідомість	eszméletét
свідомість	tudata
свідомість	elmék
сум	bánat
сум	homály
сум	összeg
бронза	bronz
герцогство	hercegség
шах	shah
активне	aktív
активне	aktívak
комуністів	kommunizmus
чудово	nagyszerű
авіаносець	fuvarozó
авіаносець	szállító
авіаносець	hordozó
рекомендації	ajánlott
рекомендації	javasolt
рекомендації	ajánlásokat
рекомендації	ajánlások
рекомендації	ajánlás
рекомендації	javaslatok
рекомендації	ajánlások
рекомендації	javaslatok
захищати	megvédeni
тест	vizsgálati
тест	vizsgálat
тест	próba
тест	teszt
тест	kvíz
притулок	menedéket
притулок	menedék
притулок	menedék
виробляє	termel
лоб	homlokán
аудиторії	célközönség
аудиторії	közönség
відповідальний	felelősségteljes
відповідальний	felelős
апостола	apostol
двосторонній	duplex
супутники	műholdak
кодування	kódolás
кодування	kódolás
кодування	kódolási
миколай	nicholas
миколай	miklós
миколай	mikołaj
зникли	elment
зникли	eltűnt
петров	petrov
банки	banks
банки	bankokkal
банки	bankok
банки	dobozokat
олія	olaj
олія	kőolaj
олія	olajjal
олія	olajat
менші	kisebbet
менші	kisebbek
менші	kisebb
ніс	orr
ніс	orrot
литовський	litvánia
литовський	litván
корсика	corse
корсика	corsica
допомагав	segített
допомагав	segítettek
зустрічає	megfelel
мороз	frost
мороз	fagy
спільний	közös
спільний	osztott
спільний	megosztotta
спільний	megosztott
спільний	megosztva
спільний	kölcsönös
політичне	politikai
політичне	politika
бомбардування	bombázás
бомбардування	robbantás
бомбардування	bombázás
левицький	anatol
шалон	chalon
лікарські	gyógyászati
ілліч	iljics
єпископів	püspökök
вікно	ablak
вікно	ablakon
кінцівки	végtag
кінцівки	végtagok
внз	hsv
внз	kollégium
внз	főiskola
внз	egyetem
чеський	bohém
чеський	český
ніл	neil
мирослав	miroslav
доступний	elérhető
доступний	rendelhető
доступний	elérhető
доступний	hozzáférhető
доступний	megközelíthető
доступний	érhető
показ	kijelző
показ	megjelenítés
показ	megjelenítési
максимум	legfeljebb
максимум	maximum
максимум	maximális
марсель	marseille
марсель	marcel
сопрано	soprano
відкривається	megnyitás
відкривається	nyitás
відкривається	megnyitó
відкривається	nyitó
відкривається	nyílás
активісти	aktivisták
речовина	számít
речовина	anyag
технологічних	technológiai
рак	rákos
рак	rák
обмежений	korlátozott
обмежений	korlátozottak
обмежений	limited
обмежений	limitált
обмежений	korlátozott
обмежений	korlátolt
запропонували	felajánlott
запропонували	kínált
запропонували	felkínált
запропонували	felajánlotta
руками	kéz
руками	kezek
густав	gustav
тамара	tamara
цікава	szórakoztató
цікава	hasbeszélő
дно	tengerfenék
менший	kisebbet
менший	kisebbek
менший	kisebb
склади	szótag
склади	raktárak
методики	technikák
установа	szervezés
установа	szervezet
установа	szervezés
установа	szervezet
установа	intézmény
установа	intézmények
пенальті	szankció
пенальті	büntető
пенальті	büntetés
емігрував	emigrált
пошта	mail
пошта	levél
пошта	levelek
пошта	posta
поколінь	nemzedékek
поколінь	generációk
вулицями	utcákon
вулицями	utcák
менша	kisebbet
менша	kisebbek
менша	kisebb
комі	komi
облік	számviteli
облік	könyvelés
облік	elszámolás
оборона	védelem
оборона	védekezés
оборона	védelmi
репресії	elnyomás
радіус	körzetben
радіус	sugár
відмовитися	elhagyni
фелікс	felix
фелікс	félix
фелікс	félix
білоруська	fehéroroszország
білоруська	belarusz
йшов	sétált
показаний	megjelenített
введений	bevitt
введений	belépett
введений	beléptem
введений	lépett
нікому	bárkinek
нікому	valaki
нікому	bárkit
нікому	bárki
конкурсів	versenyek
адміністратором	adminisztrátor
адміністратором	ügyvezető
адміністратором	ügyintéző
адміністратором	tisztviselő
кара	kara
кара	cara
логіка	logika
логіка	logikai
кур	cour
кур	cours
лісами	erdők
мгц	mhz
фонди	pénzeszközök
фонди	alapok
успадкував	örökölt
успадкував	örökölte
автомобільні	autóipari
автомобільні	autóipar
автомобільні	gépjármű
розуму	szellemes
розділені	külön
четверте	negyedszer
четверте	negyedik
місцезнаходження	helyszín
місцезнаходження	hely
місцезнаходження	elhelyezkedés
представництво	kereskedés
прагне	lelkes
прагне	keen
спортсмен	atléta
спортсмен	sportoló
класичний	klasszikus
класичний	classic
навчається	tanulok
навчається	tanul
навчається	tanulás
відповів	válaszolt
надавати	engedélyezett
надавати	engedélyezve
підручників	kézikönyvek
схили	lejtő
схили	lejtőkön
грамоти	kéziratot
грамоти	kézirat
кухні	konyha
кухні	konyhában
більшістю	többségi
більшістю	többség
струм	áramlat
струм	jelenlegi
струм	aktuális
валюта	pénznem
валюта	valuta
валюта	fizetőeszköz
передмістя	külvárosában
вулкан	vulkán
зібрати	összegyűjti
зібрати	gyűjteni
зібрати	gyülekező
зібрати	építsünk
зібрати	építeni
обслуговує	szolgálja
обслуговує	szolgál
творами	kereskedő
творами	osztó
законодавство	jogszabályok
законодавство	jogszabály
законодавство	jogalkotás
гітлера	hitlert
гітлера	hitler
етнічна	etnikai
плями	foltok
фотографія	fotózás
фотографія	fénykép
відкриває	nyit
відкриває	nyitható
катання	korcsolyázni
піаніст	zongorista
археолог	régész
провідні	érrendszeri
фактор	faktor
фактор	tényező
здобути	felhalmozódnak
козацької	kozák
заміна	helyettesíteni
заміна	csere
заміна	cseréje
парафія	parish
легше	könnyebb
легше	könnyebben
легше	egyszerűbb
навряд	alig
навряд	aligha
навряд	alig
детально	részlet
детально	részletes
пуату	poitou
страви	edények
страви	edényeket
страви	ételek
енді	andy
авторитет	prestige
авторитет	hatóság
пересування	mozgás
пересування	költözés
пересування	mozgó
пересування	mozog
носив	hordott
носив	viselte
носив	viselt
носив	viselt
носив	kopott
курган	kurgan
кітт	kitt
відбувався	cieszyn
ландшафтний	táj
сходи	lépcsők
сходи	lépcső
сходи	lépcsőn
сходи	lépcsőház
сходи	lépcső
пошани	becsület
пошани	megtiszteltetés
можливий	valószínű
можливий	valószínűleg
успіння	feltevés
успіння	feltételezés
розділення	villát
розділення	villa
розділення	megosztási
розділення	osztott
розділення	szétválasztás
даніель	dániel
даніель	daniel
даніель	danielle
смуг	sávot
ями	lyuk
ями	gödör
подає	szállít
секунди	másodpercek
секунди	másodperc
юридична	jogi
юридична	legális
юридична	törvényes
терористів	terroristák
ентоні	anthony
ентоні	antal
ентоні	antonius
білл	bill
білл	számla
руда	ruda
руда	érc
орел	sas
орел	eagle
введена	bevitt
введена	belépett
введена	beléptem
введена	lépett
пюї	puy
швидкий	gyorsan
швидкий	gyors
швидкий	gyorsan
швидкий	gyors
ефіопії	etiópia
грибів	gombák
грибів	gomba
цифри	számjegye
цифри	számjegy
цифри	számok
активістів	aktivisták
запропоновано	felajánlott
запропоновано	kínált
запропоновано	felkínált
запропоновано	felajánlotta
потужний	erőteljes
потужний	erős
письмо	ábécé
письмо	abc
герцеговини	hercegovina
сьогодення	ajándék
сьогодення	jelen
танці	dance
танці	tánc
танці	táncolj
танці	táncolni
танці	táncol
танці	tánc
танці	táncolni
танці	táncol
азербайджан	azerbajdzsán
власники	tulajdonosok
власники	tulajdonosai
власники	tulajdonjog
власники	tulajdonosi
вимогу	követelmény
четверта	negyedszer
четверта	negyedik
справжні	real
справжні	valós
справжні	igazi
справжні	valódi
справжні	legális
справжні	törvényes
монако	monaco
цінні	értékes
цінні	értékesek
статуї	szobrok
сформована	kialakult
сформована	alakított
сформована	alakult
анджелесі	angeles
обмежень	korlátozások
обмежень	korlátozás
обмежень	megszorítások
коні	lovak
коні	lovakat
ритм	ritmus
зубів	implantátum
ставиться	bánik
суші	sushi
спроб	perek
спроб	kísérletek
спроб	próbák
спроб	kísérletek
спроб	próbálkozik
келлі	kelly
келлі	kelley
лівії	líbia
атака	támadás
повторно	újrahasznosítás
алла	alla
таємниці	titkai
таємниці	titok
таємниці	titkok
таємниці	titkokat
вечір	este
вечір	estét
енн	ann
обкладинки	fedezze
обкладинки	címlap
обкладинки	fedezni
обкладинки	fedő
обкладинки	borító
обкладинки	borító
обкладинки	takaró
валь	val
приватна	magán
приватна	privát
черепахи	teknőc
черепахи	teknős
черепахи	teknősök
юхим	jefim
кит	bálna
плід	gyümölcs
плід	gyümölcsök
плід	gyümölcsöt
споживачів	fogyasztó
споживачів	fogyasztói
споживачів	fogyasztók
споживачів	fogyasztók
другом	barát
другом	barátom
дівчину	kislány
дівчину	csaj
дівчину	lány
реформа	reformok
реформа	reform
потоків	patakok
директорів	igazgatók
григорівна	gutman
спадщину	öröklési
молдові	moldovai
молдові	moldova
підписано	aláírva
підписано	aláírás
підписано	aláírt
екологічна	környezetvédelmi
екологічна	környezet
екологічна	környezeti
екологічна	ökológiai
ростов	rosztov
микита	nicky
микита	nikita
стіна	wall
стіна	fali
стіна	falat
стіна	fal
чан	chang
чан	chan
чан	jang
сомалі	szomália
сомалі	szomáliai
сомалі	szomália
сомалі	szomáliai
квебек	quebec
вдало	sikeres
вдало	sikeresen
вдало	tisztított
польське	lengyel
леонардо	leonardo
фінансово	anyagilag
фінансово	pénzügyileg
френсіс	feri
френсіс	francis
френсіс	ferenc
френсіс	frances
розпорядженні	megsemmisítés
профілю	adatlap
профілю	profil
фонтан	szökőkút
фонтан	kút
ставок	tó
знайшла	megtalált
знайшла	megtaláltam
знайшла	talált
джим	jim
структурні	szerkezeti
структурні	strukturális
