から	nga
サンドウィッチ	sanduiç
ヘアー	qime
ヘアー	floku
ヘアー	flokë
ヘアー	flokët
ヘアー	floket
ヘアー	floke
ヒキガエル	toad
ザクロ	shega
ザクロ	shege
恩寵	grace
クリスティアーノ	cristiano
降雨量	shirat
コンテキスト	kontekstit
コンテキスト	kontekst
コンテキスト	kontekstin
子羊	qingji
子羊	qengj
子羊	qengji
プリムス	primus
ペンシル	laps
ペンシル	lapsi
堆肥	plehut
ヒスイ	jade
ナックルズ	nyjet
オーディエンス	publiku
オーディエンス	audiencë
オーディエンス	audiencën
オーディエンス	audienca
オーディエンス	auditori
オーディエンス	audienca
オーディエンス	audiencat
差動	diferenciale
ハミルトニアン	hamiltonian
シガー	cigare
シガー	puro
シガー	cigarja
タラゴナ	tarragona
ヴィニー	vini
パーシング	pershing
アンジー	angie
アンジー	enxhi
アトミック	atomike
ラグ	lecke
ラグ	leckë
ラグ	mbetet
ラグ	rini
ラグ	qilim
コンディショナー	kondicioner
バービー	barbi
バービー	barbie
フォワ	foix
アゴラ	agora
アナキズム	anarkiste
アナキズム	anarchism
パコ	paco
蜂の巣	honeycomb
遠回り	rrumbullaket
遠回り	devijim
ポラロイド	polaroid
キュレーター	përgjegjës
受入れ	pranimi
受入れ	pranim
受入れ	pranimin
アッシジ	asizit
グラデーション	gradient
ボスコ	bosko
三輪車	biçikleta
ルガーノ	lugano
無菌	sterile
無菌	steril
タタ	tata
ジェナ	jenna
ジッダ	xheda
ラジウム	radiumi
ムーサ	muse
胡麻	sesame
お花	lulet
お花	lule
チュメニ	tyumen
ガルボ	garbo
供物	oferte
供物	ofrimin
アルガルヴェ	algarve
コミット	kryej
コミット	kryera
コミット	kryer
コミット	kryen
コミット	kryhen
ラドクリフ	radcliffe
アラーム	alarme
アラーム	alarmi
アラーム	alarm
ジュビリー	jubilar
デンプシー	dempsey
アーレイ	arleigh
エレオノーラ	eleonora
サウル	saul
ツンドラ	tundra
電磁石	elektromagnet
メロドラマ	melodrama
ジャコブ	jacob
ジャコブ	jakubin
ジャコブ	jacobi
パンデミック	epidemi
マッテオ	matteo
還付	kthim
オーブリー	aubrey
アレッサンドリア	alessandria
アトキンス	atkins
リンス	kondicioner
タトラ	tatra
テート	tate
グスタボ	gustavo
ジョヴァンナ	giovanna
押韻	rimat
腫れ	fryrë
ニシキヘビ	python
インディラ	indira
マルティーニ	martini
オリンポス	olimp
オリンポス	olimpit
トラッカー	gjurmues
トラッカー	ndjekës
アモーレ	amore
オラン	oran
エスメラルダ	esmeralda
アンビエント	ambientit
マドラサ	medreseja
脳幹	trunor
チェリャビンスク	chelyabinsk
ダイアグラム	diagramë
ダイアグラム	diagrama
サピエンス	sapiens
イチジク	fiq
イチジク	fikut
ディミトリ	dhimitri
ディミトリ	dimitri
非同期	asynchronous
ピエタ	pietà
ファンデーション	themeli
ファンデーション	fondacioni
ファンデーション	themel
コンセプシオン	concepción
カメハメハ	kamehameha
マーラ	mara
脊柱	kurrizore
脊柱	kurriz
メイス	ilac
旋盤	numërta
ラーション	larsson
ナルヴィク	narvik
アニス	enis
マーキー	marquee
マグダレーナ	magdalena
マグダレーナ	magdalena
フロリアン	florian
ルシヨン	roussillon
再訪	rishikohet
頭皮	kokës
マウン	maung
シルヴィ	sylvie
腹筋	abs
ダス	das
ひび割れ	çarje
ひび割れ	çarat
ひび割れ	çarje
ひび割れ	plasë
ヘイスティングス	hastings
ハフマン	huffman
リュミエール	lumiere
レゴ	lego
三つ子	tre
オルフェウス	orfeut
ウェントワース	wentworth
シャリーア	sheriatit
マクレガー	mcgregor
マクレガー	macgregor
モーティマー	mortimer
窮状	hallit
ガンジー	gandi
イマジネーション	imagjinatës
イマジネーション	imagjinata
イマジネーション	imagjinatë
イマジネーション	imagjinatën
グアダルーペ	guadalupe
キラーズ	vrasësit
キラーズ	vrasës
イグレシアス	iglesias
ピュイ	puy
ブランケット	mbulesa
ブランケット	mbulesë
ブランケット	batanije
アッティラ	atila
ラバト	rabat
チップス	copëza
チップス	copëzat
ゲディミナス	gediminas
グラフトン	grafton
モネ	mone
トリーア	trier
ヴャチェスラフ	vyacheslav
メルビン	melvin
インテグレーション	integrim
インテグレーション	integrimi
オデオン	odeon
ザップ	zap
ナバホ	nv
コジモ	kosmos
ボヘミアン	bohemian
家路	atdhe
家路	atdheun
家路	atdhetare
家路	atdheut
家路	atdheu
家路	vendlindje
暖炉	oxhak
暖炉	vatër
暖炉	oxhaku
カリグラ	kaligula
メルク	çmonin
トーラー	tevrat
トーラー	teurati
トーラー	tora
トーラー	tevratin
シャルトル	chartres
ウェッジ	grindje
フジモリ	fujimori
エプスタイン	epstein
トラッキング	ndjekje
トラッキング	ndjekja
トラッキング	gjurmimi
フィフス	pesti
フィフス	pesta
遠近法	perspektiva
遠近法	perspektivë
ヘッダー	headers
カブール	kabul
和らげる	lehtësojnë
キアラ	chiara
ケンタウロス	centauri
ダルフール	darfur
オシム	osim
チフス	tifoja
バルトロメオ	bartolomeo
麻疹	fruthi
メキシカン	meksikan
メキシカン	meksikane
きりん	kirin
バスラ	basra
テキスタイル	tekstilet
ブガッティ	bugatti
マーシア	mercia
オライオン	orioni
マウリツィオ	maurizio
ブダ	buda
ウォルコット	walcott
ヌーシャテル	neuchâtel
スーフィー	sufi
毛細血管	kapilare
フリーダ	frida
レーズン	stafidhet
イリジウム	iridiumi
アバ	aba
アバ	abba
コニカ	konica
トレッキング	trek
シェークスピア	shekspirit
シェークスピア	shekspiri
いいわけ	arsyetime
いいわけ	justifikime
いいわけ	arsyetimet
モガディシュ	mogadishu
カルヴィン	calvin
ボイシ	boise
ウィルキンス	wilkins
麺類	makarona
麺類	makaronat
アニマ	anima
シーツ	çarçafë
シーツ	fletët
シーツ	fleta
アセンション	ngjitjen
アセンション	ngjitja
口髭	mustaqe
口髭	mustaqet
口髭	mustaqe
口髭	mustaqet
スウォンジー	swansea
プーマ	puma
蛇口	tap
カモフラージュ	maskim
ルアンダ	luanda
愛らしい	tërheqës
前足	putrat
前足	putra
ポアソン	poisson
玉ねぎ	qepë
玉ねぎ	qepët
玉ねぎ	qepë
玉ねぎ	qepa
オデュッセウス	odiseu
プレトリア	pretoria
オッペンハイマー	oppenheimer
デュバル	duval
エレイン	elaine
ニャ	nha
グランディ	grundy
チャウ	çou
チャウ	cou
アムル	amr
ローディング	ngarkim
ローディング	ngarkimi
ローディング	ngarkimin
買い手	blerësi
買い手	blerës
買い手	blerësit
ケムニッツ	chemnitz
モンス	mons
禁輸	embargo
ナザレ	nazaretit
センセーショナル	sensacionale
ゴンサロ	gonzalo
ヴラド	vlad
ヴラド	vladi
インジェクション	injeksion
パンパ	stepa
パンパ	pampa
ピカピカ	shkelqen
穀倉	hambari
ジャクリーヌ	jacqueline
スワード	seward
ダッドリー	dudley
ユーティリティー	shërbimeve
ユーティリティー	shërbimet
ユーティリティー	njësia
地籍	kadastrale
シマウマ	zebra
タクシン	thaksin
ドゥアルテ	duarte
長春市	changchun
やけど	burns
やけど	bërns
やけど	djeg
やけど	djeg
ジュリアナ	juliana
ガーデニング	kopshtari
生姜	ginger
ラハティ	lahti
シェード	hije
キウイ	kivi
ロドルフォ	rodolfo
情念	pathos
サンガー	sanger
ウロコ	terezi
燻製	tymosur
燻製	kuruar
燻製	shëruar
睾丸	testikujt
タウヌス	taunus
リエカ	rijeka
スコーネ	skåne
マハル	mahal
リロイ	leroy
マルティ	martí
フローティング	fluturuese
ウィーナー	fen
ドーキンス	dawkins
バーティ	bertie
バーティ	berti
愚か者	budallai
愚か者	lolo
愚か者	budalla
愚か者	budallenj
エレガンス	elegancë
エレガンス	eleganca
イチイ	yew
近視	miopia
クロロフィル	klorofili
オロモウツ	olomouc
ミクロン	miquelon
ビギナー	fillestar
エストラーダ	estrada
ネフスキー	nevski
セゴビア	segovia
シームレス	njëtrajtshme
シームレス	qepur
ペパーミント	mente
ハーマイオニー	hermiona
ミケル	mikel
目盛	shkallëzimit
目盛	shkalla
カワウソ	lundërza
がっかり	zhgënjyese
がっかり	zhgënjyer
がっかり	zhgënjimin
がっかり	zhgënjim
がっかり	pakënaqësi
がっかり	zhgënjimi
がっかり	zhgënjim
アヴェッリーノ	avelinos
ロザリー	rosalie
マヌ	manu
ボロディン	borodin
官衙	kanga
ファイエット	fayette
ドライヤー	tharje
滑り台	rrëshqitje
イナゴ	karkalecat
リュドミラ	ludmila
ロックス	guret
ロックス	gurë
ロックス	shkëmbinj
ロックス	gurët
フォールト	faji
フォールト	gabimet
フォールト	faje
フォールト	fajet
ハールレム	haarlem
アビジャン	abidjan
トキメキ	tokimeki
ファック	dreq
ファック	fuck
三奈	aoe
斉射	breshëri
ジャヤ	jaya
ターフ	terreni
チュン	chun
デブラ	debora
やかん	ibrik
弱める	dobësojnë
弱める	dobësuar
たんぱく質	proteina
たんぱく質	proteinat
ヴェンツェル	wenzel
ヤナ	jana
テス	tes
マージン	kufiri
マージン	diferencë
蝶番	varen
哺乳動物	gjitarë
オリエンテーション	orientimi
アセット	pasuritë
アセット	asetet
むちゃ	qejfi
ビエラ	viera
街灯	llampa
街灯	kandila
シュペーア	speer
ライアー	genjeshtar
ライアー	gënjeshtar
インセンティブ	nxitjet
インセンティブ	stimuj
インセンティブ	nxitje
インセンティブ	stimul
アモン	amon
胸壁	bastione
クヌート	knut
オーフス	aarhus
ゲストハウス	bujtinë
ノルディック	nordike
ヤム	yam
グアドループ	guadalupa
ゲームプレイ	luajtje
ワカメ	alga
コマース	tregtar
コマース	tregti
シェラトン	sheraton
ローディ	lodi
プライマリ	kryesor
プライマリ	parësore
プライマリ	primare
プライマリ	primar
プライマリ	parësor
バーロウ	barlow
コルセア	corsair
マッツ	mats
ヘラー	heller
リュージュ	luge
グラード	grad
タイピング	shkruash
グローヴァー	glover
シルヴァン	sylvain
コロニア	colonia
パーマネント	përhershme
パーマネント	përhershëm
イグアナ	iguana
ブロンソン	bronson
じゅうたん	qilim
アモルファス	amorf
イシュタル	ishtar
スヴォーロフ	suvorov
組込み	inkorporimin
パトラ	patras
グッチ	gucci
サヘル	sahel
セレーナ	selena
納期	afate
納期	afatet
ズヴェズダ	zvezda
アモール	amor
ヴェルチェッリ	vercelli
改葬	rivarrosën
エイリアス	alias
エイリアス	pseudonim
エイリアス	pseudonime
ノヴォ	novo
ベグ	bej
ベグ	bey
ベグ	beg
メルクス	merckx
マテオ	mateo
クリアランス	leje
好き嫌い	naze
引き伸ばし	zgjerimi
ボーモント	beaumont
オリー	lli
オリー	oli
オリー	ollie
フロジノーネ	frosinone
ポワティエ	poitiers
サモラ	zamora
パラフィン	paraffin
雑穀	millet
求む	kërkohet
求む	donte
求む	donin
求む	dasht
求む	deshte
コッド	cod
狂犬病	tërbimi
狂犬病	tërbim
ミュール	mushka
ミュール	mushkë
ロキ	loki
関心事	shqetësim
関心事	shqetësimi
お出かけ	shëtitje
ボック	bok
スヴェトラーナ	svetlana
ビッチ	kurvë
ビッチ	bitch
ベニス	venecia
擦音	perulen
ジャッキ	xhek
ジャッキ	xhak
ジャッキ	xheku
ジャッキ	jack
マタドール	matador
トスカ	toska
ダッハウ	daka
サシャ	sasha
ポリフォニー	polifonia
ターバン	çallmë
かき氷	rruar
アイダ	ida
ベネチア	venecia
プロモ	promo
ベジタリアン	vegjetarian
マハチカラ	makhachkala
鉱夫	minatorë
鉱夫	minatorët
ブエノ	bueno
ノルベルト	norbert
プルゼニ	plzeň
ボニータ	bonita
オービタ	orbiter
ジーノ	gino
ガイガー	geiger
マンコ	manco
レーバー	laver
ギザギザ	thepisur
シャピロ	shapiro
ハオ	hao
ケチャップ	salca
スイフト	bilbili
ボーズ	bose
ヴァレンティン	valentin
トーテム	emblemë
ヴェルダン	verdun
干ばつ	thatësira
干ばつ	thatësirës
エアフルト	erfurt
ヤウンデ	yaoundé
かごめ	kagome
フラグメント	fragment
フラグメント	fragmente
エクスペリエンス	eksperiencat
エクスペリエンス	përvojat
エクスペリエンス	eksperienca
エクスペリエンス	eksperience
エクスペリエンス	eksperiencë
エクスペリエンス	përvoja
エクスペリエンス	përvojë
エクスペリエンス	pervoja
ルーラー	sundimtari
ルーラー	sundimtar
ルーラー	sundues
ルッソ	ruso
スレブレニツァ	srebrenicës
スレブレニツァ	srebrenica
ホスピス	azil
アトリー	attlee
グレンヴィル	grenville
ホノリウス	honori
アカプルコ	acapulco
ジーター	jeter
みにくい	shemtuar
みにくい	shëmtuar
みにくい	shëmtuara
ルベン	ruben
クロッシング	kalimi
クロッシング	kalimit
クロッシング	kalim
キア	kia
持久力	durimi
持久力	duron
コリーン	colleen
ウェルギリウス	virgil
ガリラヤ	galilea
無神論者	ateist
来世	afterlife
マゼンタ	magenta
ベツレヘム	bethlehem
排尿	urinimin
ニュートラル	neutral
ニュートラル	neutrale
船出	lundrojnë
ブイヨン	brumi
ブイヨン	bouillon
アカバ	akaba
パーシヴァル	percival
シェリフ	sherifi
シェリフ	sherif
エルビス	elvis
エルビス	elvisi
ベレン	belém
裏庭	oborrin
裏庭	oborri
ドゥブロヴニク	dubrovnik
ドゥブロヴニク	dubrovniku
信乃	shino
マグリブ	magreb
ティト	tito
ティト	titos
ローゼンベルク	rosenberg
キリエ	kyrie
マグナス	magnus
オイディプス	edipi
モップ	leckë
バハードゥル	bahadur
登記簿	regjistri
カジキ	marlin
イルマ	irma
けいれん	dhimbjet
けいれん	konvulsione
けいれん	ngërç
旅程	itinerarin
旅程	itinerari
フィッツロイ	fitzroy
先入観	paragjykimet
先入観	paragjykime
先入観	paragjykim
先入観	paragjykimi
ブラウザー	shfletuesit
ブラウザー	shfletues
ブラウザー	shfletuesi
マチェラータ	maçeratës
カルバート	calvert
ケレス	ceres
レオニダス	leonidha
レオニダス	leonida
ナプキン	pecetë
扁桃	bajamet
ガウン	fustane
モンモランシー	montmorency
アディ	adi
ピトケアン	pitcairn
ゆるい	lirë
ゆるい	liruar
ジョルダーノ	giordano
バッテリ	baterisë
バッテリ	bateria
バッテリ	bateri
サーモ	termike
ヒステリー	histeri
プロト	proto
コゼンツァ	kozenca
エリヤ	elijah
ギルガメシュ	gilgameshit
オウル	oulu
マイニンゲン	meiningen
オラフ	olaf
リレーション	marrëdhëniet
プラスキ	pulaski
ご馳走	delikatesë
騎射	kisha
ウィルトシャー	wiltshire
ほくろ	urithi
アジャクシオ	ajaccio
リブート	kthjellet
分詞	pjesore
エクイティ	vleren
ペネロペ	penelope
類義語	sinonimi
じゃがいも	patate
じゃがいも	patatet
じゃがいも	patate
羨望	zilia
羨望	zili
デュアン	duane
痛風	përdhes
コスモポリタン	cosmopolitan
ザカリー	zachary
ロッコ	rocco
ロッコ	roko
切り取り	prerja
切り取り	preje
切り取り	prerje
切り取り	crop
ヴァルデマー	waldemar
二日酔い	hangover
ヒジャーズ	hejaz
ヤヌス	janus
雄鶏	gjeli
雄鶏	gjel
パソ	paso
スウィンドン	swindon
ハイドフェルド	heidfeld
煮る	vlojnë
しっとり	lagësht
リモージュ	limoges
シナイ半島	sinaj
脾臓	jau
スケジューリング	planifikimi
スケジューリング	planifikimin
精舎	vihara
根気	durimi
根気	durim
アーヴ	irv
グラビティ	graviteti
コングロマリット	konglomerat
ダウニング	downing
ジローラモ	jeronim
ミモザ	mimoza
ショーツ	shkurtra
バナト	banat
トリートメント	trajtim
トリートメント	trajtimi
トリートメント	trajtime
トリートメント	trajtimet
ノロドム	norodom
シャイフ	sheik
サウロン	sauron
段違い	pabarabartë
ジョゼフィーヌ	josephine
リーガン	regan
聴聞	seancat
聴聞	dëgjimi
聴聞	dëgjim
にんにく	hudhër
にんにく	hudhra
イサク	isaku
イサク	isak
ミクローシュ	miklós
ダー	dah
注射器	shiringë
エレーラ	herrera
フロントガラス	xhamin
カリム	karim
青白い	zbehtë
青白い	pale
ウム	umm
ロジスティック	logjistike
デューン	duna
デューン	dun
デューン	dune
欺く	mashtrojnë
重荷	barra
重荷	barrë
対流圏	troposfera
アキュラ	acura
ゴル	gol
グリズリー	përhimët
ナーセル	naser
ラドフォード	radford
つま先	gishta
つま先	gishti
テトラ	tetra
マーチャント	tregtari
ディーバ	diva
レアリティ	rralle
七面鳥	turkey
七面鳥	turqia
七面鳥	turqi
カプラン	kaplan
ディプロマ	diploma
バルタザール	balthasar
ヴッパータール	wuppertal
フォッジャ	foggia
ビョーク	björk
ジュバ	juba
マリボル	maribor
バルフ	balkh
ミュート	memec
ミュート	memece
ギルマン	gilman
牧草	kullosat
ヒラメ	brill
スベトラーナ	svetlana
フォルリ	forlì
グレタ	greta
セキュア	siguroni
イントレピッド	pathëna
マハーバーラタ	mahabharata
蘇州市	suzhou
地溝	graben
航海日誌	shënimesh
航海日誌	ditar
フォルカー	volker
ダンナ	bashkëshort
ダンナ	burri
ダンナ	shoq
ダンナ	burrit
ダンナ	shoqi
ダンナ	burri
スモッグ	smog
歯ブラシ	dhembeve
イレーネ	irena
イレーネ	irene
脳震盪	tronditje
アキレウス	akili
アキレウス	akil
白内障	kataraktit
メデジン	medellín
モズレー	mosley
イグニッション	ndezjen
イグニッション	ndezja
イグニッション	ndezje
ルアー	lures
創造力	kreativiteti
エスペランサ	esperanza
ブランディング	damkosur
マディーナ	medina
マッジョーレ	maggiore
アイガー	eiger
エクソン	exxon
ヒッグス	higgs
オチョア	ochoa
タイニー	vogël
ゴット	gott
サンダ	sanda
ファンタ	fanta
ニコロデオン	nickelodeon
クリチバ	curitiba
履物	kepucet
バルパライソ	valparaíso
リアーナ	rihanna
胸骨	kraharorit
アーティファクト	artifakte
ギボンズ	gibbons
フエゴ	fuego
レシート	faturë
腓骨	fibula
ベニテス	benítez
ワック	poshtërsi
モウリーニョ	mourinho
ビオラ	viola
ガーリック	hudhër
ガーリック	hudhra
ヴィエイラ	vieira
カッパドキア	kapadokia
アンティ	antti
螺鈿	raden
テルメ	terme
エトナ	etna
オールディーズ	pleq
シクストゥス	sisto
イーガン	egan
血栓症	trombozë
あっせん	ndërmjetësimi
あっせん	ndërmjetësim
あっせん	ndërmjetësimin
ジスルフィド	disulfide
カゼルタ	kazertës
ベネヴェント	benevento
アナコンダ	anakonda
情状	rrethanat
情状	rrethana
イコライザー	barazimin
マッキ	macchi
シャトレ	châtelet
コンロ	pjekjen
カサス	casas
蹄鉄	patkua
ディオール	dior
臆病者	frikacak
アウトライン	përshkroi
アウトライン	përshkruajë
アウトライン	përshkruan
ライ麦	thekër
ポカホンタス	pokahontas
フュルト	fürth
プリマヴェーラ	primavera
ジリナ	žilina
ジェル	gel
ジェル	xhel
ガース	garth
楔形文字	kuneiform
アウトレイジ	zemërimi
アウトレイジ	zemërim
相賀	aiga
ケスラー	kessler
テオドラ	theodora
イェーツ	yates
セーヴル	sèvre
出芽	ndërton
ルビジウム	rubidiumi
ミハウ	michał
ダイナミズム	dinamizëm
ルジャンドル	legendre
フィゲロア	figueroa
プロレタリアート	proletariatit
アピア	apia
メーガン	megan
アルクマール	alkmaar
コンスタンツ	konstanz
ドゥシャンベ	dushanbe
正真正銘	origjinale
アービン	ervin
ヴィダル	vidal
パロマ	paloma
凡庸	mediokër
ギャリー	geri
ギャリー	gary
附帯	rastësishme
エクスポート	eksporton
エクスポート	eksporteve
エクスポート	eksporte
エクスポート	eksportet
エクスポート	eksporti
エクスポート	eksportit
エクスポート	eksporti
凍傷	morthi
追伸	postscript
シャドウズ	hije
シャドウズ	hijet
イシス	isis
マディ	medin
継父	njerku
フィアンセ	fejuari
フィアンセ	fejuara
フィアンセ	fejuara
トルドー	trudeau
ベビーシッター	dado
ベビーシッター	dadoja
ベビーシッター	dado
アスパラガス	asparagus
ペトロヴィッチ	petroviq
ジョルディ	jordi
エバン	evan
アフロディーテ	afërdita
シュタージ	stasi
ユーリイ	yuriy
アラカン	arakan
バイブ	vibe
アロンゾ	alonzo
ブロウ	goditje
ブロウ	fryj
イダ	ida
空っぽ	boshe
空っぽ	bosh
温める	ngrohet
温める	ngroh
テオドリック	teodoriku
サワー	thartë
ガーンジー	guernsey
サバーハ	sabah
モスタル	mostar
モスタル	mostarit
差出人	dërguesi
差出人	dërguesit
ディキシー	lozonjare
デコ	deco
エルチェ	elche
ディカプリオ	dicaprio
遼東半島	liaodong
ストーンヘンジ	stonehenge
スタビライザー	stabilizues
マグ	magi
マグ	mag
飲み込む	gëlltit
ミルナー	milner
エゼキエル	ezekiel
ドナテッロ	donatello
ドルイド	robot
タデウシュ	tadeusz
ダニエレ	daniele
礼法	etikë
塩冶	enya
マジュロ	majuro
フェローシップ	shoqeria
不実	pavërtetë
ヘクト	hecht
ノベルティ	risi
アンタルヤ	antalya
アンタルヤ	antalia
ヴィトン	vuitton
プラダ	prada
ジルコニウム	zirkoniumi
バインディング	detyrues
バインディング	detyruese
チェンバーズ	dhomat
自家製	shtëpie
機知	wit
タルトゥ	tartu
マホーン	mahon
バリャドリッド	valladolid
スカーフェイス	scarface
識字	arsimimin
識字	arsimimit
識字	dijet
ピュロス	pirro
ニッコロ	niccolò
テスタメント	testament
テスタメント	testamenti
テスタメント	testamentin
草履	zori
アンドラーデ	andrade
ラップランド	lapland
アストリッド	astrid
オフショア	brigjeve
ミュリエル	muriel
ジャマール	jamal
ジャマール	xhemal
錠前	lock
錠前	brava
アルバセテ	albacete
せいや	seiya
ドラゴ	drago
マグダレナ	magdalena
不道徳	imorale
不道徳	imoralitet
サロモン	salomon
ダーシー	darsi
メルカトル	mercator
ウィナー	fituese
ウィナー	fituesi
ウィナー	fitues
バマコ	bamako
オーガズム	orgazmë
デービー	davy
コルグ	korg
アレッツォ	arezzo
アフィリエイト	kontribues
キャプチャー	kapja
キャプチャー	kap
謝る	falje
カンダハール	kandahar
カベルネ	cabernet
博学	dijetarëve
ダイアログ	dialogs
ホロヴィッツ	horowitz
ガーディナー	gardiner
ウファ	ufa
彩度	ngopjes
配車	xhiro
アルビ	albi
トブルク	tobruk
ゲルトルート	gertrude
ベロー	bellow
バヤン	bayan
ペプシ	pepsi
サクランボ	qershia
サクランボ	cherry
サクランボ	qershi
サクランボ	qershia
サクランボ	qershi
アッラーフ	allahu
アッラーフ	allah
ズルツバッハ	sulzbach
平手打ち	shuplakë
ピジョン	pëllumbi
ピジョン	pëllumb
ダーティー	pista
ダーティー	pistë
ダーティー	pis
草取り	darsma
パッケージング	paketimi
マイカ	mika
セッションズ	seancat
セッションズ	sesionet
セッションズ	seanca
ウメオ	umeå
ミゼット	xhuxhi
ミゼット	xhuxh
レッコ	lecco
ベネデット	benedetto
ヴォルタ	wanderlust
ヴォルタ	volta
デポジット	depozitave
デポジット	depozita
デポジット	depozitë
アテーナー	athena
ザラ	zara
とうもろこし	misër
とうもろこし	misri
ドイッチュラント	deutschland
バム	bam
オネゲル	honegger
ゼニット	zenit
圧巻	spektakolar
圧巻	spektakolare
圧巻	spektakulare
ベセスダ	bethesda
アルブミン	albumina
キッチナー	kitchener
アバークロンビー	abercrombie
バアル	lën
ベスタ	vesta
ブラックウェル	blackwell
メリンダ	melinda
ヴァンセンヌ	vincennes
モースル	mosul
マペット	muppet
ムサ	musa
楽々	kollaj
楽々	lehtësisht
クリューガー	kruger
クリューガー	kruger
エバーグリーン	evergreen
チェリッシュ	gezojme
チェリッシュ	buzëqeshi
マッティ	mati
モーゼ	moisiu
モーゼ	musa
モーゼ	musai
アモス	amos
プレフィックス	prefiks
ベッリーニ	bellini
クローチェ	croce
イタロ	italo
カシム	qasim
ヒットラー	hitlerin
ヒットラー	hitler
ヒットラー	hitleri
ヒットラー	hitlerit
ラインホルト	reinhold
ヴォルゴグラード	volgograd
ピクルス	turshi
ピクルス	turshi
ニウエ	niue
張り込み	mbikëqyrje
ユッカ	jukka
タンタル	tantali
カササギ	laraska
コロッサス	kolosi
トップス	maksimalisht
仙骨	sacrum
アメンホテプ	amenhotep
ゾラ	zola
フレーク	lesh
ボボ	bobo
ローゼンタール	rosenthal
凍る	ngrin
偽善	hipokrite
偽善	hipokrit
偽善	hipokrit
偽善	hipokrite
偽善	hipokrizi
偽善	hipokrizia
ウォッチャー	vezhgues
ジュルジュ	giurgiu
サラトフ	saratov
アゾフ	azov
信広	nobuhiro
ビー玉	mermeret
ユストゥス	justus
イントネーション	intonacionin
フローズン	ngrinë
フローズン	ngri
フローズン	ngrire
フローズン	ngrirë
リゴレット	rigoletto
イリナ	irina
フェイバー	faber
ちっちゃい	vogël
コービン	corbin
マクブライド	mcbride
アルダ	arda
クラッキング	pelivan
クラッキング	plasaritje
クラッキング	çarje
クラッキング	plasë
パティオ	kopsht
ヘッズ	koka
ヘッズ	kokat
アスペン	aspen
カッコイイ	temperature
三倍	trefishuar
デュモン	dumont
信ずる	beso
信ずる	besoni
信ずる	besoj
信ずる	believe
信ずる	besimtare
信ずる	besimtar
贈収賄	ryshfet
ジェイムソン	jameson
身振り	gjest
マクトゥーム	maktoum
シャンティ	shanti
コンピューティング	informatikë
プンタ	punta
オラ	ola
オラ	ora
ブリュネ	brunet
エドアルド	edoardo
アボカド	avokado
ベリンダ	belinda
ラシーヌ	lachine
アギレラ	aguilera
マレット	mallet
ベックマン	beckmann
ドゥオーモ	duomo
ボンヌ	bonne
ゾルターン	zoltán
エクソンモービル	exxon
ジェロ	jero
スループット	xhiros
ささやく	pëshpëriti
ささやく	pëshpërit
アゴニスト	agonist
コザック	kozak
歩数	hapat
歩数	hapa
まぶた	qepallat
まぶた	kapakët
ヘイヴン	strehë
フリンジ	dytësore
ブラット	kopil
ブラット	shejtan
ワッフル	pite
ワッフル	pite
エンティティ	njësitë
エンティティ	qënia
ゴフ	gough
ガー	geri
グアヤキル	guayaquil
レンゾ	renzo
メスト	mesto
エメリッヒ	emmerich
茶番	farsë
ヴォイチェフ	wojciech
アノニマス	anonim
アノニマス	anonime
ソレント	sorrento
クリーンアップ	pastrim
イニシアチブ	iniciativë
イニシアチブ	nismë
イニシアチブ	nisme
イニシアチブ	iniciativa
イニシアチブ	nisma
ティルマン	tillman
ピッピ	pipi
ホジソン	hodgson
プロシージャ	procedura
プロシージャ	procedurat
プロシージャ	procedurë
プロシージャ	procedura
プロシージャ	procedure
プロシージャ	proçedura
ヌヴェール	nevers
編み物	qëndisur
編み物	thurur
編み物	thurjen
ポワトゥー	poitou
プライマル	primitive
タスマン	tasman
ムートン	mouton
内密	konfidenciale
スレイド	slade
アダルベルト	adalbert
サイアム	siam
ラガーディア	laguardia
キガリ	kigali
仕立て屋	rrobaqepës
ヘルシング	helsing
メダン	medan
フエンテス	fuentes
ポルタヴァ	poltava
フォイエルバッハ	feuerbach
ラスティ	rasti
ラスティ	ndryshkur
チャカ	çaka
ぜんそく	astma
ハゲワシ	huta
ハゲワシ	grabitqar
ハゲワシ	huti
グロズヌイ	grozny
テト	mburoja
ブルータス	brutus
アコスタ	acosta
アヌシー	annecy
たいまつ	pishtarë
たいまつ	pishtar
たいまつ	pishtari
ダイアル	telefononi
ハディース	hadithi
ハディース	hadith
ムーニー	muni
エヴァレット	everett
ラール	lal
ワインバーグ	weinberg
シンバ	simba
トンブリー	thonburi
バオ	bao
ヒエラルキー	hierarkinë
スポック	spock
ソコロフ	sokolov
ギャヴィン	gavin
バダホス	badajoz
バスコ	vasko
ベンガジ	bengazi
レッシング	lessing
ブルトゥス	brutus
シフォン	fustane
ヴァーヴ	gjalleri
オプティマス	optimus
ナイメーヘン	nijmegen
カトラー	cutler
口ひげ	mustaqe
口ひげ	mustaqet
リニー	ligny
ベビーカー	karroca
ベビーカー	karrocë
ベビーカー	karroce
引受け	abonim
アラート	paralajmërime
アラート	alarm
アラート	vigjilent
ボリソフ	borisov
ブリーフィング	informim
プレイリスト	norës
フェリシアーノ	feliciano
エロール	eroll
トルーカ	toluca
静けさ	qetesi
静けさ	qetësi
薦める	rekomandoj
薦める	rekomandojmë
