है	האי
आईना	מראה
आईना	ראי
आईना	המראה
कोलन	הגס
कोलन	קולון
सताया	מעונה
सताया	עינויים
सताया	עינה
कद्र	מעריכים
कद्र	מעריכה
कद्र	מעריך
स्वालबार्ड	סבאלברד
व्यसनी	מכור
व्यसनी	מכורה
किरायेदार	דייר
मैक्रोमीडिया	מקרומדיה
स्लोवेनियाई	סלובניה
स्लोवेनियाई	סלובנית
रेडियन	ברדיאנים
वेट्रेस	מלצרית
मुसलमानो	מוסלמים
कीट्स	קיטס
एडीए	עדה
एडीए	אדה
मग़रिब	מגרב
स्टैम्प	בול
स्टैम्प	חותמת
गू	גו
स्ट्रोक्स	שבץ
स्ट्रोक्स	משיכות
डस्टिन	דסטין
कॉर्नेलियस	קורנליוס
कपटी	בוגדנית
कपटी	בוגדני
कपटी	יומרני
कपटी	הונאה
कपटी	צבועים
गुलिरमो	גיירמו
ब्लैकमेल	סחיטה
सालेह	סאלח
हिचकिचाहट	היסוס
फ़िशिंग	דיוג
फ़िशिंग	דיג
फ़िशिंग	לדוג
फ़िशिंग	דייג
एक्वैरियम	אקווריומים
क्रिस्टिन	כריסטין
क्रिस्टिन	קריסטין
कुरोसावा	קורוסאווה
डेकर	דקר
क्रमबद्धता	כרונולוגי
टीज़र	טיזר
डार्विनवाद	דרוויניזם
ब्यूफोर्ट	ביופורט
प्रूधों	פרודון
फ्रेम्स	מסגרות
ज़ीनो	זנון
पीडीएफ़	pdf
रोस्ट	צלי
नकारात्मकता	שליליות
क्लाइतज़र्स	קלייסטרס
एनरिको	אנריקו
बार्ट	בארט
लोम्बार्ड	לומברד
अरंडी	קסטור
रोबो	רובו
कस्टर्ड	פודינג
फहरा	הותקף
फहरा	הותקפה
धांधली	מבוים
सक्शन	שאיבה
सक्शन	יניקה
स्टेक	סטאק
स्टेक	מחסנית
ठहराना	הפסקה
ठहराना	כפיים
ठहराना	תשואות
ठहराना	תפוח
ठहराना	אפל
चिल्लाते	לצעוק
एलिस्टेयर	אליסטר
दहेज़	הנדוניה
दहेज़	נדוניה
प्रतीक्षित	המיוחלת
रूखा	קורט
सबमिशन	שליחה
सबमिशन	כניעה
मर्दानगी	גבריות
सूडानी	סודנים
राष्ट्रभक्ति	פטריוטיות
घूंसे	אגרופים
लेविट	לוויט
तख्ती	הקדשה
सिंगापूर	אריה
सिंगापूर	האריה
सब्ज़ियाँ	ירקות
एनएचके	nhk
रिसेप्शन	קבלה
कार्ला	קרלה
कार्ला	קארלה
कार्ला	קרלה
कार्ला	קארלה
एसेट	נכסים
एसेट	נכס
एसेट	נכס
मासूमियत	מתיקות
वैश्या	זונה
पिचर	המגיש
पिचर	מגיש
एल्स	אלזה
हांक	הנק
हांक	אנק
हांक	האנק
किरचॉफ	קירכהוף
हेज़	הייז
हेज़	הייס
नास	נאס
रंगरूटों	מגויסים
रंगरूटों	טירונים
अयान	אייאן
डेबी	דבי
बेतुका	אבסורדי
बेतुका	אבסורד
बेतुका	מגוחך
संरक्षणवाद	פרוטקציוניזם
कुबलई	קובלאי
ग्रैंडमास्टर	גראנד
कोबे	קובי
विश्वासघाती	בוגדנית
विश्वासघाती	בוגדני
धड़े	ללכד
कोलम्बियाई	קולומביאני
एलेक्सा	אלכסה
वेन्स	ואנס
आइनू	איינו
कालिख	פיח
संवारने	טיפוח
एंटर	הזן
एंटर	הכנס
मम्मी	מומיה
मम्मी	אמא
अष्टभुज	תמנון
ब्रैडी	בריידי
लियाम	ליאם
अध्यारोपण	סופרפוזיציה
पीटने	דפיקות
स्पर्शज्या	משיק
शेड्यूल	תזמון
खोलें	לפתוח
खोलें	פתח
खोलें	פתוחים
खोलें	פתחי
खोलें	פתוחה
खोलें	פתוח
वीज़्ली	וויזלי
बेल्स	פעמונים
बेल्स	פעמוני
गूदेदार	עסיסי
टोस्ट	טוסט
टोस्ट	קלוי
क्यूबिज़्म	קוביזם
एडना	אדנה
एडना	עדנה
जीनियस	גאונות
जीनियस	גאוני
जीनियस	גאונית
जीनियस	גאון
डेरिक	דריק
कोनराड	קונראד
कोनराड	קונרד
येल्तसिन	ילצין
लेटा	שוכב
स्कॉटी	סקוטי
लाइब्रेरियन	ספרן
डिटेक्शन	גילוי
कैरोलीन	קרולין
कैरोलीन	קרוליין
कंपाला	קמפלה
स्तवन	ההספד
स्तवन	הספד
कवितायेँ	מתחרז
प्रोमेथियस	פרומתאוס
तोकुगावा	טוקוגאווה
म्यूटेंट	מוטנט
म्यूटेंट	מוטציה
पिसी	ליק
पिसी	כרישה
पायथन	פיתון
केडीई	kde
ड्राफ़्ट	הטיוטה
ड्राफ़्ट	גיוס
ड्राफ़्ट	טיוטה
ड्राफ़्ट	טיוטות
महोगनी	מהגוני
होला	הולה
कोर्डोबा	קורדובה
टोरिनो	טורינו
हेबेई	חביי
पूश्किन	פושקין
बजती	טבעות
शर्मीले	ביישנית
शर्मीले	ביישן
पेद्रो	פדרו
क्विंसी	קווינסי
उपाख्यानों	אנקדוטות
कर्पूर	משתחווה
कर्पूर	קידה
झोली	שקית
झोली	תיק
झोली	שק
लौरिया	לאוריה
सर्गी	סרגיי
पहलों	יוזמות
हाइनान	האינאן
छुपाना	מסתור
छुपाना	מסתתרת
छुपाना	מסתיר
छुपाना	מתחבאת
छुपाना	מתחבא
छुपाना	מסתתר
विवरणिका	חוברות
विवरणिका	עלונים
एफटीपी	ftp
पाकिस्तानियों	פקיסטנים
बिंदास	אמיץ
बिंदास	נועזת
बिंदास	נועז
घुलनशीलता	מסיסות
सहे	לסבול
अचरज	תמה
अचरज	פלא
अचरज	וונדר
अचरज	תוהה
फ़ेस्टिवल	הפסטיבל
फ़ेस्टिवल	פסטיבל
फिलीस्तीनी	פלסטינים
फिलीस्तीनी	פלסטיני
तकदीर	גורל
तकदीर	הגורל
दारू	אלכוהול
चिपकी	נאחזים
विडाल	וידאל
बिल्लियाँ	חתולים
सुअरों	חזירים
बायपास	מעקף
बायपास	עוקף
बायपास	מעקפים
चौपायों	בקר
सीबीडी	cbd
समंदर	האוקיינוס
समंदर	אוקיינוס
फ्लास्क	בקבוקון
बुर्जों	מגדל
बुर्जों	המגדל
सन्नाटा	דממה
सन्नाटा	שתיקה
सन्नाटा	דומיה
सन्नाटा	הדממה
सन्नाटा	שקט
प्रेरणादायी	השראה
मूंछ	שפם
मूंछ	שפם
रूज	אודם
नाओमी	נעמי
टेस्को	טסקו
कारमेल	קרמל
दुशान्बे	דושנבה
घूंघट	הרעלה
योनी	כוס
धड़कता	פעימות
एप्लेट	יישומון
मिस्सी	מיסי
मैरिज	חתונה
मैरिज	נישואים
मैरिज	נישואין
लेटेक्स	לטקס
ब्रागा	בראגה
व्यामोह	מבוך
व्यामोह	המבוך
मिलीभगत	קנוניה
स्वचलित	אוטומטי
स्वचलित	אוטומט
स्वचलित	אוטומטית
वाउचर	שובר
वाउचर	שוברים
रेमी	רמי
फ्लेक्स	פלקס
गुलेल	הקלע
गुलेल	קלע
क्लार्कसन	קלרקסון
वेस्टवुड	ווסטווד
कुवैती	כוויתי
सन्निपात	טיפוס
क़ब्रिस्तान	הנקרופוליס
स्रेबोतनिक	סרבוטניק
अफ़वाह	באז
बीएसडी	bsd
साइनाइड	ציאניד
ब्रुश	מברשת
नेह	נה
स्पंजी	ספוגי
मर्ग	מדו
मितव्ययी	חסכן
बिकनी	ביקיני
ड्यूरा	דורה
पर्यावरणवाद	סביבתנות
कॉस्ट्यूम	תלבושת
कॉस्ट्यूम	התחפושת
कॉस्ट्यूम	תחפושת
रणनीतिकार	אסטרטג
ऑलिम्पिको	אולימפיקו
ख़ाबारोव्स्क	חברובסק
फ्लैशबैक	פלאשבק
मंटो	מנטו
अंगुलियाँ	אצבעות
टीटो	טיטו
रूह	ספיריט
रूह	רוח
धुँआ	סמוק
धुँआ	עשן
आशाएं	תקוות
अजवाइन	סלרי
समझो	מבינה
समझो	מבין
समझो	להבין
नटखट	שובבים
नटखट	שובבה
नटखट	שובב
लार्स	לארס
चंगा	לרפא
चंगा	רפא
चंगा	נרפא
चंगा	ריפא
चंगा	החלים
स्लीव	שרוול
स्लीव	השרוול
एलिसिया	אלישיה
एलिसिया	אלישה
एलिसिया	אליסיה
ब्राउज़	עייני
ब्राउज़	עיון
ब्राउज़	עיין
गुडविन	גודווין
खिलाते	בשבי
खिलाते	שבוי
बोनसाई	בונסאי
कैरोलिन	קרולין
जीतें	כובש
जीतें	לכבוש
गेस्टापो	הגסטפו
रंजकता	פיגמנטציה
आइज़नहावर	אייזנהאואר
कीवी	קיווי
अहो	אהו
बातो	באטו
वैनेसा	וונסה
वैनेसा	ונסה
बैसिलिका	קנדלריה
नृवंशविज्ञान	אתנוגרפיה
आर्किया	ארכאונים
छत्ता	הכוורת
छत्ता	כוורת
सहस्राब्दियों	מילניום
ऑड्रे	אודרי
केचप	קטשופ
अलगाववाद	בדלנות
क्रॉफर्ड	קרופורד
बूंदे	טיפות
वील	עגל
लुभावने	פסטורלי
क्लेम	צדפות
घुंघरू	מחקה
लील	ליל
लूका	לוקה
रेज़	רז
आइक	אייק
ह्यूमर	הומור
ह्यूमर	הומור
ईआरपी	erp
थैला	שקית
थैला	תיק
थैला	שק
आइसलैंडिक	איסלנדית
असहिष्णु	ללקטוז
ओलम्पस	אולימפוס
मोहताज	נזקקים
मोहताज	נזקק
शेरवुड	שרווד
गोटी	גוטי
मुसाफ़िर	נוסע
घोसला	קן
घोसला	הקן
शैम्पेन	שמפניה
एनकाउंटर	מפגש
मुजरिम	פושע
मुजरिम	פלילי
मुजरिम	פושעת
मुजरिम	פלילית
शुंड	חדק
बछड़ों	עגלים
मसाज	עיסויים
मसाज	עיסוי
रीसेट	אפסי
रीसेट	אתחול
रीसेट	איפוס
रीसेट	לאפס
सियाम	סיאם
अनन्या	ענאן
एक्सक्लूसिव	בבלעדיות
एक्सक्लूसिव	בלעדיים
एक्सक्लूसिव	בלעדי
एक्सक्लूसिव	בלעדיות
डहेलिया	דליה
आयोनियन	היוניים
कट्टरपंथियों	פונדמנטליסטים
टोटेम	הטוטם
कीटाणुनाशक	חיטוי
झगडा	הילחם
झगडा	להילחם
बोगी	בוגי
सदभाव	לסרוג
बर्नस्टीन	ברנשטיין
वालिद	וואליד
वालिद	וליד
एनसीसी	ncc
मैके	מקיי
ट्विस्टर	טוויסטר
अलफोंसो	אלפונסו
कतरा	זקוף
वोज़नियाक	ווזניאק
हॉयल	הויל
बेरिल	בריל
पाड़	פיגומים
सैंड्रा	סנדרה
माइसीनियाई	המיקנית
ऊधम	המולה
एलीगियरी	אליגיירי
योहान	יוהאן
पैट्रोल	סיירת
पैट्रोल	פטרול
पैट्रोल	סיור
डैनियल्स	דניאלס
हिस्पानिओला	היספניולה
नाचना	ריקודים
नाचना	רוקדים
नाचना	ריקוד
नाचना	רוקד
सुहार्तो	סוהארטו
मार्कोनी	מרקוני
मार्लोन	מרלון
लेसिंग	לסינג
हैजे	כולרה
फ्लोट	לצוף
मिका	מיקה
चिडियाघर	אנתרופולוגית
राजकुमारियों	נסיכות
अहा	אהא
वीटा	ויטה
ग्रेल	גרל
ईदिपस	אדיפוס
मुक्तिदाता	משיחי
ह्वांग	הואנג
प्रिन्सिपिया	principia
टैको	טאקו
हिगिंस	היגינס
नाबालिगों	קטינות
नाबालिगों	קטינים
बाइकर	אופנוען
फोंडा	פונדה
रुपर्ट	רופרט
आईयूपीएसी	iupac
मैनिंग	מנינג
मैनिंग	מאנינג
वोल्वो	וולוו
होरेशियो	הורשיו
सिरी	סירי
गैलेन	גיילן
अज्ञातहेतुक	אידיופתי
नॉलेस	נואלס
इन्सुलिन	אינסולין
शोभायमान	נוי
पड़ेंगे	נחיל
केटो	קאטו
ब्लीच	מלבין
ब्लीच	אקונומיקה
जड़ित	משובץ
घुसते	מחליק
घुसते	מחליקה
इबोला	אבולה
बशर	בשאר
अरी	ארי
बैसिलस	bacillus
शीप	כבשה
शीप	כבשים
बधिया	מסורס
कलमी	לפופית
एडुआर्डो	אדוארדו
ट्यूलिप	טוליפ
ट्यूलिप	צבעוני
उद्धारक	גואל
यूकेलिप्टस	אקליפטוס
कालम	הטור
कालम	טור
कालम	טורים
कालम	עמודים
कालम	עמודות
गाओ	לשיר
गाओ	שרים
गाओ	שירו
पीठासीन	מכהן
डिकोड	לפענח
सैमी	סאמי
सैमी	סמי
इबेरिया	האיברי
रैपिड्स	רפידס
वरीयताएँ	אדישות
वरीयताएँ	העדפות
डेमियन	דמיאן
डेमियन	דמיאן
क्लाउस	קלאוס
पड़ोसन	שכנה
पड़ोसन	שכן
पड़ोसन	השכן
स्नूप	סנופ
गुडाल	גודול
तबरेज़	תבריז
सिंटेक्स	תחביר
अबोध	נכה
कंडीशनर	מרכך
ओसबोर्न	אוסבורן
लकोटा	לקוטה
लाशें	גוף
लाशें	גופים
लाशें	גופות
कोर्टनी	קורטני
मैमी	מיימי
महफ़िल	התכנסות
महफ़िल	איסוף
नौसिखिया	טירון
गस	גאס
बन्ना	בנא
विध्वंसकारी	חתרני
स्मैक	סטירה
ब्रीच	עכוז
स्टॉक्स	מניות
छायांकित	הוצל
इनकम	הכנסה
प्लेटफ़ॉर्म	פלטפורמה
प्लेटफ़ॉर्म	הפלטפורמה
प्लेटफ़ॉर्म	בבמות
दबाता	לוחץ
क्लिप्स	מחסניות
क्लिप्स	קליפים
शाद	שאד
सिंथेसाइज़र	סינתיסייזר
आमद	המגיעים
बाहिया	באייה
शर्मीली	ביישנית
शर्मीली	ביישן
अल्पतम	מינימליסטי
किर्स्टन	קירסטן
फ़ंक्शन	פונקציה
हिप्पो	היפופוטם
हिप्पो	היפו
मायर	מאייר
भैस	רענן
भैस	טרי
भैस	טריות
भैस	טריים
भैस	רעננה
ओवेन्स	אוונס
प्रदायक	ספק
प्रदायक	הספק
कापा	קאפה
दीये	מנורות
पोतोसी	פוטוסי
वुलस्टोनक्राफ़्ट	וולסטונקראפט
रिझाने	משלחות
शोचनीय	תמוה
शेरनी	לביאה
मायूस	מדוכדך
साल्वे	משחה
माइकोबैक्टीरियम	mycobacterium
एक्सेप्शन	חריגה
यिप	ייפ
सैक्सोनी	סקסוניה
कैथ	קית
ओकापी	אוקאפי
सुगीयामा	סוגיאמה
गुडी	גודי
एबॉट	אבוט
टीसीपी	tcp
तकिये	כרית
ग्रिफ़िथ	גריפית
सोयुज	סויוז
बिसाऊ	ביסאו
कार्डिनल्स	חשמנים
सीटे	מושבי
सीटे	כסאות
सीटे	מושבים
सीटे	מושב
मेलेनिन	מלנין
तोरा	טורה
तोरा	תורה
तोरा	התורה
मारिन	מארין
मारिन	מרין
जुलाहे	הגיבן
मूर्खों	טפשים
मूर्खों	טיפשים
मूर्खों	שוטים
पैंडोरा	פנדורה
आवर्धक	מגדלת
आवर्धक	מגדיל
मुनीर	מוניר
अरबपतियों	מיליארדרים
पीसीए	pca
मशहद	משהד
सैन्यवाद	מיליטריזם
स्कर्वी	צפדינה
आइवर	אייבור
रेडिकल	קיצונית
रेडिकल	קיצוני
बिज़	ביז
पीएनजी	png
दुलार	ליטוף
दुलार	ללטף
थ्रेडिंग	השחלה
गोधूलि	הדמדומים
गोधूलि	דמדומים
अपहरणकर्ता	החוטף
अपहरणकर्ता	חוטף
ख्वाहिश	חשק
ख्वाहिश	תשוקה
ख्वाहिश	רצון
पोलार्ड	פולארד
टिब्बा	חולית
मांडलिकोवा	מנדליקובה
डेबोरा	דברה
डेबोरा	דבורה
स्टिकर	מדבקה
स्टिकर	המדבקה
स्टिकर	מדבקות
डायनामिक्स	דיינמיקס
इंसानियत	אנושיות
इंसानियत	האנושות
इंसानियत	האנושיות
इंसानियत	אנושות
इंटरपोल	האינטרפול
घटाते	ומפחיתים
घटाते	דועך
एचटीसी	htc
किम्बरली	קימברלי
स्टेपल्स	סיכות
सीजीआई	cgi
प्रॉक्सिमा	פרוקסימה
पैरासेल्सस	פרצלסוס
बुकिट	בוקיט
केमन	קיימן
सुहाना	נעימה
सुहाना	נעימות
सुहाना	נעימים
सुहाना	נעים
प्रार्थनाएं	תפילה
प्रार्थनाएं	תפילות
स्नैप	snap
स्नैप	הצמד
बेकारी	האבטלה
बेकारी	אבטלה
चैनल्स	ערוצים
चैनल्स	ערוצי
चैनल्स	הערוצים
पुरातत्ववेत्ताओं	ארכיאולוג
सबीना	סבינה
शामियाना	הסוכך
बुल्गारियाई	בולגריה
बुल्गारियाई	בולגרית
क्लिपर	קליפר
नोवो	נובו
विषहरण	בהרעלה
निष्ठुर	אכזרי
निष्ठुर	אכזרית
दानिश	דנית
दानिश	דנים
टपकता	נוטף
टपकता	מטפטף
नौकरियाँ	עבודות
नौकरियाँ	משרות
और}}	ו}}
चिरायता	סליצילית
परामनोविज्ञान	פאראפסיכולוגיה
याक़ूब	יעקב
अनुस्मारक	תזכורת
अनुस्मारक	תזכורות
हिरोशी	הירושי
पीआईडी	pid
जुंग	יונג
त्राजान	טריאנוס
ट्रैकर	הגשש
ट्रैकर	גשש
सूना	שומם
अण्णा	אנה
ओल्गा	אולגה
नास्त्रेदमस	נוסטרדמוס
टीएनटी	tnt
निको	ניקו
निको	ניקו
मुखड़े	שלפוחית
हुन	ההוני
रकाब	ארכוף
जीलैंड	זילנד
सिनेप्टिक	הסינפטי
शैनन	שאנון
शैनन	שנון
हैंग	לתלות
अम्लीयता	חומציות
विज़ार्ड	מכשף
विज़ार्ड	קוסם
विज़ार्ड	אשף
विज़ार्ड	הקוסם
प्रतिज्ञाओं	מחויבויות
प्रतिज्ञाओं	התחייבויות
भगोड़े	הנמלט
भगोड़े	נמלט
ब्राइस	ברייס
सुलेखन	קליגרפיה
स्वाज़ीलैंड	סווזילנד
डेट्रॉयट	דטרויט
दस्तावेज़ीकरण	התיעוד
दस्तावेज़ीकरण	תיעוד
होंडुरास	הונדורס
तारकोल	זפת
तारकोल	טאר
एक्रिलिक	אקרילי
मीका	מייקה
मीका	מיכה
व्यूअर	הצופים
व्यूअर	צופים
एटीआर	atr
मिन्स्क	מינסק
अतिसक्रियता	היפראקטיביות
रेजिना	רגינה
मायरा	מיירה
बायर्न	בוואריה
हुक्का	נרגילה
लाउ	לאו
टोफू	טופו
सोचो	לחשוב
सोचो	תחשוב
सोचो	חושב
डीएसपी	dsp
आन्द्रीव	אנדרייב
नहाना	רחצה
नहाना	אמבטיה
नहाना	אמבט
नहाना	מקלחת
गैबॉन	גבון
रेज़र	גילוח
रेज़र	תער
खालीपन	ריקנות
आरजीबी	rgb
क्रॉप	יבול
क्रॉप	היבול
क्रॉप	חתוך
यहूद	היו
भाषाशास्त्री	ופילולוג
हेलिकॉप्टरों	מסוקים
हेलिकॉप्टरों	המסוקים
परिचितों	מכר
परिचितों	היכרות
विल्टशायर	וילטשייר
खार्तूम	חרטום
कारपेट	שטיח
कान्सास	קנזס
लिप	ליפ
लिप	שפתיים
परिदर्शी	פריסקופ
नयनाभिराम	ציורי
टॉर्च	פנס
फैब	fab
मिल्ड्रेड	מילדרד
अनुज्ञा	רישיון
अनुज्ञा	הרישיון
पुनरारंभ	קורות
पासो	פאסו
घसीटा	גרר
घसीटा	נגרר
घसीटा	נגררה
मैकलीन	מקלין
ईस्टन	איסטון
यूरेका	אאוריקה
पप्पी	גור
पप्पी	כלבלב
सहेल	סאהל
क़ातिल	רוצח
क़ातिल	רוצחת
डीटीडी	dtd
माइक्रोचिप	שבב
दीवानगी	שגעון
दीवानगी	טרוף
दीवानगी	טירוף
प्यूनिक	הפונית
बलाई	בליי
तोशियो	טושיו
स्टारगेट	סטארגייט
मार्केटप्लेस	השוק
मार्केटप्लेस	שוק
कुरूपता	כיעור
गुलदस्ता	הזר
मार्टिनी	מרטיני
क्रेप	קרפ
टाइटस	טיטוס
हीरोइन	גיבורה
गैरीसन	גאריסון
गैरीसन	גריסון
पुलिसवाले	שוטרים
स्माइली	סמיילי
स्माइली	חייכן
एमएसएन	msn
परिपूर्णता	המלאות
अग्निशामक	כבאי
ट्रांजेक्शन	עסקאות
ट्रांजेक्शन	עסקות
बहकावे	הושפע
बहकावे	מושפעת
बहकावे	השפיע
बहकावे	מושפע
ख़ज़ाने	אוצרות
गंजा	קרחת
गंजा	קירח
लिमिट	הגבלות
लिमिट	מגבלות
लिमिट	גבולות
फिरौती	כופר
ड्रिब्लिंग	כדרור
शेल्टन	שלטון
ताज्जुब	תמה
ताज्जुब	פלא
ताज्जुब	וונדר
ताज्जुब	תוהה
पाखंडी	צבוע
पाखंडी	צבועה
अंगूरी	אשכולית
अंगूरी	אשכוליות
स्लेटर	סלייטר
तिनके	קש
परखना	השלכות
सुनें	תקשיב
पैनासोनिक	פנסוניק
बुशमैन	הבושמנים
बूबी	ציצים
आवा	אווה
टोप	כובעים
टोप	כובעי
टोप	כובע
सेरो	סרו
मज़ाकिया	מצחיק
मज़ाकिया	מצחיקים
मज़ाकिया	מצחיקה
मज़ाकिया	פרודיה
विस्मित	להדהים
एटनबरो	אטנבורו
वायकॉम	ויאקום
क्वाड	מרובע
मोरनी	טווס
ठहरें	הפסקה
रेयान	ריון
मुर	mur
फंसने	יריבות
सातत्यक	הרצף
सातत्यक	רצף
ईजियन	האגאי
बर्टी	ברטי
स्पिलबर्ग	שפילברג
नायलॉन	ניילון
कॉर्नवॉल	קורנוול
डिज़्नीलैंड	דיסנילנד
एनिक्स	enix
स्वादानुसार	פר
बैठो	לשבת
काराबाख़	קרבאך
दरबान	שרת
डायलन	דילן
डेटन	דייטון
रॉबिन्स	רובינס
वुल्फगांग	וולפגנג
छतरियाँ	מטריה
छतरियाँ	מטרייה
छतरियाँ	המטרייה
छतरियाँ	מטריות
कुतिया	כלבה
कुनमिंग	קונמינג
नैंसी	ננסי
बहरा	חירשת
बहरा	חירש
बहरा	חרש
मिटिओरा	מטאורה
पॉपकॉर्न	פופקורן
मर्सर	מרסר
अनानास	אננס
क्युकी	כי
क्युकी	בגלל
कनाल	התעלה
कनाल	תעלת
ऑटिस्टिक	אוטיסט
लिंगभेद	סקסיזם
प्रोटोकाल	פרוטוקול
प्रोटोकाल	הפרוטוקול
कार्बोनेटेड	מוגז
निकम्मा	זולה
निया	ניה
नैट	נייט
नैट	נט
नैट	נאט
दोस्तो	ידידים
दोस्तो	חברים
और्ट	אורט
मानेट	מאנה
प्राइमर	פריימר
प्राइमर	תחל
ब्रैडफोर्ड	ברדפורד
तत्त्वज्ञान	הפילוסופיות
आड़ा	אופקית
आड़ा	אופקי
आड़ा	אופקי
आड़ा	לרוחב
आड़ा	נוף
एनकोडिंग	קידוד
पोस्त	פופי
पोस्त	פפי
पोस्त	פרג
रिप	ריפ
रिप	לקרוע
टिक्का	טיקה
लड़को	בנים
लड़को	נערים
एयरबोर्न	באוויר
सौंफ	שומר
पार्टीशन	החלוקה
पार्टीशन	חלוקה
छूटी	פיספסתי
छूटी	פספס
छूटी	החמצת
बर्नूली	ברנולי
क्रोपोत्किन	קרופוטקין
मॅलानिशिया	מלנזיה
रोड्रिगो	רודריגו
डेरिल	דאריל
डेरिल	דריל
आपो	אפו
आपो	apo
कैम्पिंग	מחנאות
कैम्पिंग	קמפינג
उछलती	להקפיץ
राहें	נתיבים
पैरामीटर्स	פרמטרים
घनास्रता	פקקת
सिमुलेट	לדמות
स्कार्फ	צעיפים
कोलोसियम	הקולוסיאום
लीनियर	ליטר
लीनियर	ליבריה
लीनियर	ליטר
लीनियर	לינארי
लीनियर	גיני
लीनियर	גינאה
प्लम	שזיפים
प्लम	שזיף
वीडियोज़	סרטונים
शूरवीरों	אבירים
रिटायरमेंट	פרישה
अर्मेनिया	ארמניה
मकड़ियों	עכבישים
धोखेबाज़	זייפן
होठ	השפתיים
होठ	שפתיים
शेल्बी	שלבי
प्योंगयांग	פיונגיאנג
बोरियत	שיעמום
बोरियत	שעמום
रेवेन	עורב
रेवेन	רייבן
पोर्च	מרפסת
स्का	סקא
बारबेक्यू	מנגל
बारबेक्यू	ברביקיו
फसाद	שובבות
लोकसेवक	נדבן
टोम	טומה
पशुपालक	סטוקמן
खुमार	חלימה
विनफ्रे	ווינפרי
खिडकी	חלון
खिडकी	החלון
एनजीसी	ngc
क्रिस्टलकी	קריסטלוגרפיה
ब्रुक्स	ברוקס
फिलिपिनो	פיליפינית
कुर्सियां	כסאות
कुर्सियां	כיסאות
कुर्सियां	הכיסאות
गुपचुप	חשאי
कुरकुरे	פריך
कुरकुरे	קריספ
कुरकुरे	פריך
इबुप्रोफेन	איבופרופן
अर्थविज्ञान	סמנטיקה
मेट्स	מטס
मेट्स	המטס
जीवमंडल	הביוספירה
चलनिधि	נזילות
प्लानर	מתכנן
बाइसन	תאו
उज़्बेक	אוזבקית
समन	זימון
ऑडिटोरियम	באודיטוריום
केतली	קומקום
स्टोनर	סטונר
बालदार	שעיר
बालदार	שעירה
फेलिप	פליפה
मार्की	marquee
राउटर	נתב
रुबिडियम	רובידיום
तैयबा	טייבה
विलम्बित	עיכוב
विलम्बित	מתעכב
मैक्केन	מקיין
हैमरस्क्जोंल्ड	המרשלד
रसूलों	שליחים
थंबनेल	ממוזערת
थंबनेल	דוגמית
बेमानी	אנכרוניזם
वेल्च	וולש
तानिया	טניה
कया	מה
फ़्रॉन्तेरा	פרונטרה
विल्फ्रेड	ווילפרד
पिरामिडों	הפירמידות
ज़ोंबी	זומבי
कैज़ुअल	מזדמן
कैज़ुअल	מקרית
होइ	הוי
योंग	יונג
पेरिन	פרין
मार्कोस	מרקוס
होल्डन	הולדן
इंजेक्ट	להזריק
इंजेक्ट	מזריק
अक्स	קלשניקוב
पार्टन	פרטון
कृतसंकल्प	הנחישות
कृतसंकल्प	נחושים
क्वैरी	השאילתה
विवो	vivo
जुग	כד
निंग	נינג
हसी	האסי
बाहें	זרועות
बाहें	נשק
विनम्रतापूर्वक	בצניעות
विनम्रतापूर्वक	בענווה
विनम्रतापूर्वक	בהכנעה
बताएगा	מחזירה
अगाथा	אגתה
स्प्लैश	התזה
स्प्लैश	להתיז
जुड़ें	הצטרף
जुड़ें	הצטרפות
जुड़ें	הצטרפו
जुड़ें	להצטרף
जुड़ें	להתחבר
जुड़ें	התחבר
हिचकी	היקאפ
हिक्की	היקי
गोफर	גופר
कोटेड	ציטט
डेनिम	דנים
ओका	אוקה
सर्वसत्तावाद	הטוטליטריות
शब्दजाल	בעגה
अलेक्स	אלכס
टोटेनहम	הוטספר
लिनस	לינס
काफ्का	קפקא
क्षमतावान	תושייה
फ्रिंज	שוליים
धुँधली	מטושטשת
धुँधली	מטושטש
वाहिकारोध	תסחיף
थकाऊ	מתיש
थकाऊ	מתישה
मिंक	מינק
लिफाफा	מעטפת
लिफाफा	מעטפה
रैप्टर	ראפטור
फोल्ड	מתקפל
वामपंथियों	שמאלנים
फाइजर	פייזר
कोफी	קופי
म्युंग	מיונג
निस्वार्थ	אנוכיות
नेल्स	ציפורניים
नेल्स	מסמרים
नेल्स	הציפורניים
हृदयरोग	פולשני
टिल्डेन	טילדן
बेचारा	עני
बेचारा	עניים
बेचारा	מסכן
रड	ראד
फरो	פארו
समारा	סמרה
लिपजिग	לייפציג
बलात्कारी	אנס
सेण्टीमीटर	סנטימטרים
बुज़ुर्गों	זקני
बुज़ुर्गों	הזקנים
क्वांटीकरण	קוונטיזציה
नोवाया	נוביה
अपघर्षण	התשה
हार्टले	הארטלי
लेनिनग्राड	לנינגרד
रफीक	רפיק
आकाशगंगाएँ	גלקסיות
आकाशगंगाएँ	גלקסיה
पिल्सबरी	פילסברי
यूएनईपी	unep
सिम्युलेटर	סימולטור
अज्ञेयवादी	אגנוסטי
किरिबाती	קיריבטי
एस्कॉर्बिक	אסקורבית
शेवरलेट	שברולט
अत्तिला	אטילה
अरूबा	ארובה
कैरो	קהיר
बुकमार्क	סימנייה
बुकमार्क	סימניות
